energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-3.41870935,2.76489388,0.00093596,0.12414706,0.55166152,1.32301607,0.25805409,1.06508300,0.01090061,0.12227006
-3.41270635,2.83002937,0.00100550,0.12346989,0.57405746,1.35345995,0.26500833,1.09040656,0.01110077,0.12283086
-3.40670335,2.89256542,0.00107895,0.12261207,0.59762223,1.38320491,0.27244146,1.11337944,0.01129525,0.12331778
-3.40070035,2.95247995,0.00115593,0.12158898,0.62232704,1.41242085,0.28037252,1.13379092,0.01148301,0.12377271
-3.39469735,3.00982593,0.00123594,0.12042146,0.64815297,1.44128649,0.28882559,1.15148933,0.01166277,0.12424273
-3.38869435,3.06472120,0.00131846,0.11913477,0.67508898,1.46998011,0.29782834,1.16638348,0.01183295,0.12477870
-3.38269135,3.11733584,0.00140287,0.11775746,0.70312910,1.49867025,0.30741018,1.17844198,0.01199169,0.12543374
-3.37668834,3.16787745,0.00148851,0.11632016,0.73226871,1.52750678,0.31760001,1.18769032,0.01213685,0.12626147
-3.37068534,3.21657457,0.00157470,0.11485424,0.76250006,1.55661261,0.32842360,1.19420611,0.01226606,0.12731419
-3.36468234,3.26365891,0.00166072,0.11339055,0.79380711,1.58607601,0.33990063,1.19811232,0.01237676,0.12864089
-3.35867934,3.30934661,0.00174587,0.11195815,0.82615965,1.61594378,0.35204155,1.19956918,0.01246627,0.13028529
-3.35267634,3.35381924,0.00182946,0.11058306,0.85950708,1.64621546,0.36484417,1.19876473,0.01253187,0.13228381
-3.34667334,3.39720506,0.00191083,0.10928726,0.89377188,1.67683837,0.37829031,1.19590471,0.01257088,0.13466369
-3.34067034,3.43956127,0.00198939,0.10808768,0.92884309,1.70770395,0.39234246,1.19120210,0.01258078,0.13744119
-3.33466733,3.48085787,0.00206459,0.10699551,0.96457019,1.73864522,0.40694073,1.18486675,0.01255925,0.14061997
-3.32866433,3.52096411,0.00213595,0.10601561,1.00075757,1.76943569,0.42200023,1.17709566,0.01250432,0.14418982
-3.32266133,3.55963808,0.00220307,0.10514620,1.03716021,1.79978973,0.43740909,1.16806431,0.01241436,0.14812572
-3.31665833,3.59652041,0.00226560,0.10437879,1.07348073,1.82936475,0.45302726,1.15791939,0.01228825,0.15238725
-3.31065533,3.63113266,0.00232326,0.10369835,1.10936838,1.85776521,0.46868631,1.14677341,0.01212533,0.15691863
-3.30465233,3.66288109,0.00237582,0.10308371,1.14442027,1.88454877,0.48419038,1.13470122,0.01192551,0.16164917
-3.29864932,3.69106607,0.00242309,0.10250824,1.17818503,1.90923452,0.49931839,1.12173884,0.01168921,0.16649431
-3.29264632,3.71489747,0.00246490,0.10194068,1.21016919,1.93131357,0.51382750,1.10788447,0.01141745,0.17135731
-3.28664332,3.73351580,0.00250108,0.10134630,1.23984619,1.95026173,0.52745791,1.09310179,0.01111175,0.17613138
-3.28064032,3.74601887,0.00253147,0.10068804,1.26666807,1.96555424,0.53993886,1.07732522,0.01077415,0.18070240
-3.27463732,3.75149309,0.00255589,0.09992792,1.29007936,1.97668226,0.55099564,1.06046701,0.01040715,0.18495206
-3.26863432,3.74904853,0.00257413,0.09902843,1.30953296,1.98317053,0.56035750,1.04242583,0.01001364,0.18876134
-3.26263132,3.73785640,0.00258594,0.09795398,1.32450728,1.98459593,0.56776610,1.02309629,0.00959687,0.19201415
-3.25662831,3.71718745,0.00259108,0.09667230,1.33452406,1.98060584,0.57298409,1.00237907,0.00916038,0.19460116
-3.25062531,3.68644951,0.00258926,0.09515570,1.33916602,1.97093596,0.57580360,0.98019109,0.00870789,0.19642346
-3.24462231,3.64522260,0.00258020,0.09338227,1.33809353,1.95542648,0.57605414,0.95647519,0.00824328,0.19739596
-3.23861931,3.59328964,0.00256361,0.09133679,1.33105950,1.93403590,0.57360960,0.93120884,0.00777047,0.19745055
-3.23261631,3.53066130,0.00253925,0.08901144,1.31792173,1.90685172,0.56839396,0.90441148,0.00729341,0.19653856
-3.22661331,3.45759354,0.00250692,0.08640626,1.29865203,1.87409737,0.56038535,0.87615003,0.00681596,0.19463266
-3.22061031,3.37459672,0.00246651,0.08352930,1.27334159,1.83613479,0.54961847,0.84654231,0.00634187,0.19172807
-3.21460730,3.28243560,0.00241798,0.08039648,1.24220225,1.79346239,0.53618492,0.81575817,0.00587469,0.18784284
-3.20860430,3.18211999,0.00236145,0.07703116,1.20556359,1.74670828,0.52023164,0.78401834,0.00541777,0.18301748
-3.20260130,3.07488613,0.00229712,0.07346345,1.16386584,1.69661880,0.50195742,0.75159080,0.00497418,0.17731367
-3.19659830,2.96216957,0.00222538,0.06972931,1.11764885,1.64404283,0.48160754,0.71878512,0.00454667,0.17081233
-3.19059530,2.84557041,0.00214676,0.06586942,1.06753779,1.58991227,0.45946701,0.68594481,0.00413770,0.16361097
-3.18459230,2.72681258,0.00206191,0.06192793,1.01422592,1.53521957,0.43585245,0.65343800,0.00374936,0.15582059
-3.17858929,2.60769852,0.00197166,0.05795112,0.95845549,1.48099314,0.41110311,0.62164706,0.00338338,0.14756216
-3.17258629,2.49006144,0.00187694,0.05398606,0.90099734,1.42827155,0.38557147,0.59095735,0.00304114,0.13896288
-3.16658329,2.37571687,0.00177880,0.05007924,0.84263024,1.37807763,0.35961357,0.56174577,0.00272366,0.13015238
-3.16058029,2.26641550,0.00167834,0.04627531,0.78412077,1.33139349,0.33357983,0.53436941,0.00243161,0.12125903
-3.15457729,2.16379914,0.00157675,0.04261595,0.72620446,1.28913716,0.30780632,0.50915491,0.00216532,0.11240646
-3.14857429,2.06936125,0.00147522,0.03913887,0.66956894,1.25214199,0.28260707,0.48638871,0.00192483,0.10371045
-3.14257129,1.98441330,0.00137493,0.03587701,0.61483961,1.22113909,0.25826750,0.46630874,0.00170987,0.09527632
-3.13656828,1.91005805,0.00127701,0.03285795,0.56256823,1.19674355,0.23503920,0.44909763,0.00151993,0.08719677
-3.13056528,1.84716997,0.00118252,0.03010349,0.51322460,1.17944447,0.21313616,0.43487766,0.00135429,0.07955041
-3.12456228,1.79638340,0.00109243,0.02762945,0.46719148,1.16959901,0.19273240,0.42370767,0.00121204,0.07240079
-3.11855928,1.75808782,0.00100759,0.02544571,0.42476259,1.16743015,0.17396107,0.41558176,0.00109213,0.06579607
-3.11255628,1.73243018,0.00092870,0.02355630,0.38614350,1.17302798,0.15691481,0.41042986,0.00099340,0.05976919
-3.10655328,1.71932327,0.00085632,0.02195978,0.35145501,1.18635399,0.14164724,0.40812007,0.00091462,0.05433854
-3.10055028,1.71845933,0.00079087,0.02064963,0.32073876,1.20724780,0.12817552,0.40846254,0.00085452,0.04950903
-3.09454727,1.72932788,0.00073260,0.01961476,0.29396440,1.23543578,0.11648356,0.41121477,0.00081183,0.04527347
-3.08854427,1.75123664,0.00068162,0.01884015,0.27103801,1.27054095,0.10652587,0.41608817,0.00078531,0.04161422
-3.08254127,1.78333448,0.00063791,0.01830742,0.25181123,1.31209348,0.09823170,0.42275549,0.00077375,0.03850494
-3.07653827,1.82463548,0.00060130,0.01799547,0.23609059,1.35954140,0.09150943,0.43085909,0.00077601,0.03591239
-3.07053527,1.87404313,0.00057153,0.01788115,0.22364688,1.41226101,0.08625083,0.44001965,0.00079101,0.03379821
-3.06453227,1.93037402,0.00054824,0.01793982,0.21422386,1.46956675,0.08233527,0.44984526,0.00081777,0.03212066
-3.05852926,1.99238037,0.00053099,0.01814596,0.20754644,1.53072022,0.07963359,0.45994045,0.00085535,0.03083612
-3.05252626,2.05877115,0.00051929,0.01847365,0.20332795,1.59493848,0.07801165,0.46991521,0.00090293,0.02990048
-3.04652326,2.12823141,0.00051261,0.01889712,0.20127633,1.66140145,0.07733345,0.47939356,0.00095969,0.02927025
-3.04052026,2.19943988,0.00051037,0.01939109,0.20109946,1.72925880,0.07746380,0.48802161,0.00102489,0.02890351
-3.03451726,2.27108478,0.00051201,0.01993122,0.20250939,1.79763641,0.07827059,0.49547491,0.00109780,0.02876052
-3.02851426,2.34187814,0.00051696,0.02049439,0.20522571,1.86564270,0.07962654,0.50146491,0.00117768,0.02880421
-3.02251126,2.41056873,0.00052464,0.02105897,0.20897811,1.93237526,0.08141068,0.50574436,0.00126376,0.02900041
-3.01650825,2.47595387,0.00053452,0.02160506,0.21350826,1.99692796,0.08350932,0.50811163,0.00135522,0.02931793
-3.01050525,2.53689057,0.00054608,0.02211465,0.21857120,2.05839892,0.08581685,0.50841372,0.00145118,0.02972842
-3.00450225,2.59230603,0.00055881,0.02257178,0.22393638,2.11589953,0.08823622,0.50654804,0.00155063,0.03020625
-2.99849925,2.64120788,0.00057225,0.02296261,0.22938842,2.16856464,0.09067924,0.50246284,0.00165250,0.03072819
-2.99249625,2.68269426,0.00058597,0.02327551,0.23472781,2.21556404,0.09306674,0.49615640,0.00175558,0.03127313
-2.98649325,2.71596392,0.00059957,0.02350107,0.23977165,2.25611510,0.09532866,0.48767498,0.00185854,0.03182180
-2.98049025,2.74032614,0.00061270,0.02363211,0.24435436,2.28949648,0.09740405,0.47710964,0.00195996,0.03235647
-2.97448724,2.75521065,0.00062501,0.02366363,0.24832855,2.31506255,0.09924113,0.46459214,0.00205834,0.03286076
-2.96848424,2.76017717,0.00063623,0.02359279,0.25156606,2.33225820,0.10079725,0.45029000,0.00215212,0.03331951
-2.96248124,2.75492440,0.00064612,0.02341880,0.25395898,2.34063350,0.10203896,0.43440100,0.00223971,0.03371870
-2.95647824,2.73929811,0.00065447,0.02314281,0.25542079,2.33985771,0.10294207,0.41714724,0.00231953,0.03404554
-2.95047524,2.71329796,0.00066114,0.02276784,0.25588748,2.32973208,0.10349169,0.39876910,0.00239010,0.03428857
-2.94447224,2.67708257,0.00066604,0.02229859,0.25531849,2.31020072,0.10368232,0.37951916,0.00245001,0.03443787
-2.93846923,2.63097246,0.00066913,0.02174129,0.25369754,2.28135907,0.10351784,0.35965638,0.00249805,0.03448532
-2.93246623,2.57545046,0.00067044,0.02110358,0.25103308,2.24345930,0.10301148,0.33944070,0.00253322,0.03442492
-2.92646323,2.51115910,0.00067007,0.02039426,0.24735838,2.19691239,0.10218563,0.31912809,0.00255475,0.03425309
-2.92046023,2.43889485,0.00066817,0.01962316,0.24273121,2.14228624,0.10107157,0.29896632,0.00256220,0.03396900
-2.91445723,2.35959890,0.00066497,0.01880093,0.23723290,2.08029989,0.09970896,0.27919136,0.00255543,0.03357481
-2.90845423,2.27434450,0.00066075,0.01793884,0.23096697,2.01181363,0.09814518,0.26002452,0.00253466,0.03307589
-2.90245123,2.18432092,0.00065586,0.01704857,0.22405712,1.93781524,0.09643442,0.24167034,0.00250044,0.03248097
-2.89644822,2.09081423,0.00065069,0.01614206,0.21664475,1.85940246,0.09463657,0.22431508,0.00245368,0.03180214
-2.89044522,1.99518543,0.00064565,0.01523129,0.20888599,1.77776247,0.09281588,0.20812591,0.00239560,0.03105478
-2.88444222,1.89884634,0.00064120,0.01432810,0.20094836,1.69414864,0.09103949,0.19325060,0.00232772,0.03025741
-2.87843922,1.80323401,0.00063781,0.01344408,0.19300712,1.60985560,0.08937575,0.17981769,0.00225182,0.02943136
-2.87243622,1.70978439,0.00063590,0.01259038,0.18524148,1.52619327,0.08789253,0.16793701,0.00216987,0.02860039
-2.86643322,1.61990612,0.00063591,0.01177760,0.17783076,1.44446075,0.08665545,0.15770050,0.00208403,0.02779023
-2.86043022,1.53495526,0.00063822,0.01101573,0.17095061,1.36592107,0.08572620,0.14918323,0.00199650,0.02702801
-2.85442721,1.45621180,0.00064313,0.01031403,0.16476952,1.29177748,0.08516102,0.14244453,0.00190957,0.02634169
-2.84842421,1.38485873,0.00065088,0.00968104,0.15944558,1.22315217,0.08500935,0.13752926,0.00182547,0.02575943
-2.84242121,1.32196420,0.00066163,0.00912453,0.15512372,1.16106799,0.08531281,0.13446897,0.00174637,0.02530894
-2.83641821,1.26846739,0.00067543,0.00865152,0.15193342,1.10643367,0.08610448,0.13328323,0.00167430,0.02501692
-2.83041521,1.22516833,0.00069220,0.00826832,0.14998694,1.06003280,0.08740865,0.13398072,0.00161113,0.02490842
-2.82441221,1.19272178,0.00071180,0.00798057,0.14937814,1.02251678,0.08924090,0.13656046,0.00155850,0.02500637
-2.81840920,1.17163501,0.00073395,0.00779330,0.15018176,0.99440150,0.09160864,0.14101278,0.00151786,0.02533108
-2.81240620,1.16226942,0.00075828,0.00771103,0.15245334,0.97606765,0.09451210,0.14732031,0.00149036,0.02589988
-2.80640320,1.16484525,0.00078433,0.00773779,0.15622936,0.96776417,0.09794555,0.15545886,0.00147692,0.02672676
-2.80040020,1.17944905,0.00081158,0.00787722,0.16152790,0.96961424,0.10189890,0.16539811,0.00147820,0.02782218
-2.79439720,1.20604307,0.00083945,0.00813260,0.16834950,0.98162329,0.10635947,0.17710225,0.00149459,0.02919289
-2.78839420,1.24447584,0.00086733,0.00850686,0.17667811,1.00368828,0.11131375,0.19053041,0.00152626,0.03084183
-2.78239120,1.29449326,0.00089457,0.00900259,0.18648217,1.03560757,0.11674928,0.20563698,0.00157313,0.03276814
-2.77638819,1.35574942,0.00092058,0.00962203,0.19771566,1.07709080,0.12265620,0.22237171,0.00163493,0.03496715
-2.77038519,1.42781658,0.00094477,0.01036695,0.21031904,1.12776816,0.12902868,0.24067966,0.00171121,0.03743052
-2.76438219,1.51019374,0.00096662,0.01123862,0.22422000,1.18719870,0.13586585,0.26050095,0.00180137,0.04014631
-2.75837919,1.60231362,0.00098565,0.01223762,0.23933413,1.25487730,0.14317234,0.28177034,0.00190465,0.04309923
-2.75237619,1.70354770,0.00100150,0.01336375,0.25556536,1.33024020,0.15095823,0.30441672,0.00202022,0.04627077
-2.74637319,1.81320947,0.00101390,0.01461585,0.27280630,1.41266909,0.15923852,0.32836239,0.00214712,0.04963949
-2.74037019,1.93055609,0.00102266,0.01599160,0.29093842,1.50149396,0.16803195,0.35352234,0.00228433,0.05318125
-2.73436718,2.05478876,0.00102772,0.01748739,0.30983229,1.59599485,0.17735934,0.37980357,0.00243078,0.05686952
-2.72836418,2.18505222,0.00102909,0.01909816,0.32934779,1.69540311,0.18724144,0.40710443,0.00258535,0.06067569
-2.72236118,2.32043423,0.00102689,0.02081725,0.34933452,1.79890238,0.19769648,0.43531412,0.00274688,0.06456944
-2.71635818,2.45996526,0.00102132,0.02263630,0.36963236,1.90562998,0.20873736,0.46431250,0.00291419,0.06851908
-2.71035518,2.60261941,0.00101264,0.02454523,0.39007238,2.01467902,0.22036890,0.49397020,0.00308604,0.07249201
-2.70435218,2.74731696,0.00100118,0.02653215,0.41047809,2.12510191,0.23258504,0.52414918,0.00326121,0.07645513
-2.69834917,2.89292906,0.00098726,0.02858351,0.43066701,2.23591531,0.24536633,0.55470375,0.00343843,0.08037531
-2.69234617,3.03828520,0.00097127,0.03068408,0.45045283,2.34610724,0.25867783,0.58548221,0.00361640,0.08421992
-2.68634317,3.18218353,0.00095357,0.03281718,0.46964778,2.45464619,0.27246754,0.61632897,0.00379381,0.08795737
-2.68034017,3.32340433,0.00093451,0.03496485,0.48806560,2.56049250,0.28666560,0.64708738,0.00396933,0.09155761
-2.67433717,3.46072669,0.00091442,0.03710813,0.50552473,2.66261197,0.30118417,0.67760305,0.00414162,0.09499273
-2.66833417,3.59294803,0.00089358,0.03922731,0.52185185,2.75999152,0.31591833,0.70772762,0.00430932,0.09823754
-2.66233117,3.71890643,0.00087226,0.04130230,0.53688569,2.85165671,0.33074780,0.73732311,0.00447109,0.10127009
-2.65632816,3.83750520,0.00085066,0.04331302,0.55048089,2.93669071,0.34553965,0.76626638,0.00462563,0.10407228
-2.65032516,3.94773908,0.00082895,0.04523972,0.56251198,3.01425448,0.36015181,0.79445382,0.00477167,0.10663035
-2.64432216,4.04872152,0.00080726,0.04706346,0.57287733,3.08360747,0.37443745,0.82180602,0.00490803,0.10893536
-2.63831916,4.13971212,0.00078568,0.04876647,0.58150286,3.14412846,0.38824986,0.84827217,0.00503366,0.11098365
-2.63231616,4.22014353,0.00076430,0.05033260,0.58834561,3.19533588,0.40144797,0.87383405,0.00514768,0.11277720
-2.62631316,4.28964655,0.00074318,0.05174767,0.59339689,3.23690689,0.41390190,0.89850938,0.00524939,0.11432392
-2.62031016,4.34807278,0.00072238,0.05299991,0.59668496,3.26869464,0.42549874,0.92235432,0.00533836,0.11563788
-2.61430715,4.39551348,0.00070198,0.05408024,0.59827716,3.29074286,0.43614789,0.94546497,0.00541446,0.11673934
-2.60830415,4.43231365,0.00068207,0.05498262,0.59828129,3.30329699,0.44578597,0.96797758,0.00547790,0.11765479
-2.60230115,4.45908024,0.00066277,0.05570428,0.59684618,3.30681117,0.45438096,0.99006747,0.00552928,0.11841676
-2.59629815,4.47668356,0.00064423,0.05624588,0.59416124,3.30195022,0.46193522,1.01194642,0.00556958,0.11906350
-2.59029515,4.48625079,0.00062663,0.05661164,0.59045499,3.28958589,0.46848735,1.03385849,0.00560025,0.11963851
-2.58429215,4.48915101,0.00061020,0.05680934,0.58599233,3.27078687,0.47411257,1.05607427,0.00562312,0.12018990
-2.57828914,4.48697110,0.00059518,0.05685019,0.58107047,3.24680195,0.47892156,1.07888350,0.00564045,0.12076955
-2.57228614,4.48148235,0.00058187,0.05674867,0.57601354,3.21903621,0.48305774,1.10258622,0.00565488,0.12143206
-2.56628314,4.47459780,0.00057056,0.05652220,0.57116582,3.18902006,0.48669287,1.12748256,0.00566932,0.12223362
-2.56028014,4.46832099,0.00056156,0.05619069,0.56688354,3.15837163,0.49002126,1.15386131,0.00568696,0.12323057
-2.55427714,4.46468683,0.00055519,0.05577602,0.56352552,3.12875301,0.49325259,1.18198766,0.00571109,0.12447789
-2.54827414,4.46569639,0.00055174,0.05530139,0.56144269,3.10182136,0.49660366,1.21209042,0.00574503,0.12602753
-2.54227114,4.47324709,0.00055149,0.05479060,0.56096681,3.07917629,0.50028936,1.24434901,0.00579197,0.12792668
-2.53626813,4.48906104,0.00055467,0.05426725,0.56239871,3.06230521,0.50451320,1.27888095,0.00585486,0.13021596
-2.53026513,4.51461389,0.00056146,0.05375395,0.56599653,3.05252861,0.50945787,1.31573003,0.00593627,0.13292760
-2.52426213,4.55106727,0.00057199,0.05327149,0.57196423,3.05094741,0.51527616,1.35485602,0.00603820,0.13608382
-2.51825913,4.59920794,0.00058632,0.05283803,0.58044115,3.05839490,0.52208270,1.39612624,0.00616202,0.13969520
-2.51225613,4.65939657,0.00060443,0.05246841,0.59149293,3.07539533,0.52994694,1.43930959,0.00630832,0.14375938
-2.50625313,4.73152912,0.00062622,0.05217349,0.60510436,3.10213152,0.53888774,1.48407361,0.00647685,0.14826003
-2.50025013,4.81501338,0.00065152,0.05195969,0.62117466,3.13842348,0.54886973,1.52998480,0.00666645,0.15316625
-2.49424712,4.90876254,0.00068008,0.05182864,0.63951557,3.18371944,0.55980193,1.57651263,0.00687503,0.15843228
-2.48824412,5.01120729,0.00071158,0.05177705,0.65985253,3.23710059,0.57153846,1.62303735,0.00709959,0.16399785
-2.48224112,5.12032697,0.00074562,0.05179672,0.68182913,3.29729991,0.58388155,1.66886169,0.00733632,0.16978895
-2.47623812,5.23369956,0.00078176,0.05187485,0.70501485,3.36273514,0.59658683,1.71322608,0.00758065,0.17571921
-2.47023512,5.34856921,0.00081951,0.05199446,0.72891597,3.43155498,0.60937050,1.75532737,0.00782740,0.18169178
-2.46423212,5.46192955,0.00085834,0.05213499,0.75298934,3.50169718,0.62191834,1.79434028,0.00807100,0.18760171
-2.45822911,5.57061968,0.00089773,0.05227319,0.77665862,3.57095650,0.63389607,1.82944105,0.00830562,0.19333883
-2.45222611,5.67142948,0.00093715,0.05238397,0.79933234,3.63706002,0.64496077,1.85983251,0.00852544,0.19879092
-2.44622311,5.76121010,0.00097607,0.05244148,0.82042309,3.69774668,0.65477271,1.88476955,0.00872485,0.20384725
-2.44022011,5.83698520,0.00101403,0.05242016,0.83936720,3.75084807,0.66300730,1.90358421,0.00889872,0.20840214
-2.43421711,5.89605841,0.00105061,0.05229585,0.85564391,3.79436683,0.66936656,1.91570928,0.00904255,0.21235865
-2.42821411,5.93611246,0.00108547,0.05204685,0.86879337,3.82654960,0.67358966,1.92069942,0.00915273,0.21563203
-2.42221111,5.95529574,0.00111833,0.05165484,0.87843256,3.84595120,0.67546211,1.91824917,0.00922671,0.21815298
-2.41620810,5.95229275,0.00114905,0.05110578,0.88426864,3.85148742,0.67482329,1.90820673,0.00926309,0.21987040
-2.41020510,5.92637528,0.00117759,0.05039049,0.88610890,3.84247422,0.67157191,1.89058320,0.00926172,0.22075363
-2.40420210,5.87743217,0.00120402,0.04950520,0.88386710,3.81865151,0.66566936,1.86555664,0.00922379,0.22079407
-2.39819910,5.80597646,0.00122856,0.04845179,0.87756583,3.78019080,0.65714076,1.83347086,0.00915175,0.22000590
-2.39219610,5.71312966,0.00125151,0.04723778,0.86733484,3.72768635,0.64607376,1.79482879,0.00904930,0.21842617
-2.38619310,5.60058375,0.00127335,0.04587619,0.85340547,3.66213035,0.63261509,1.75028069,0.00892125,0.21611389
-2.38019010,5.47054274,0.00129464,0.04438508,0.83610136,3.58487334,0.61696523,1.70060748,0.00877338,0.21314843
-2.37418709,5.32564612,0.00131602,0.04278698,0.81582608,3.49757179,0.59937128,1.64669989,0.00861226,0.20962705
-2.36818409,5.16887753,0.00133825,0.04110808,0.79304795,3.40212499,0.58011846,1.58953393,0.00844496,0.20566175
-2.36218109,5.00346237,0.00136211,0.03937732,0.76828300,3.30060422,0.55952056,1.53014372,0.00827890,0.20137555
-2.35617809,4.83275842,0.00138840,0.03762536,0.74207668,3.19517707,0.53790979,1.46959239,0.00812148,0.19689832
-2.35017509,4.66014396,0.00141793,0.03588356,0.71498504,3.08803022,0.51562634,1.40894222,0.00797989,0.19236230
-2.34417209,4.48890748,0.00145145,0.03418280,0.68755624,2.98129364,0.49300812,1.34922481,0.00786081,0.18789753
-2.33816908,4.32214328,0.00148961,0.03255252,0.66031301,2.87696932,0.47038107,1.29141238,0.00777018,0.18362732
-2.33216608,4.16265655,0.00153295,0.03101969,0.63373680,2.77686706,0.44805024,1.23639117,0.00771296,0.17966395
-2.32616308,4.01288144,0.00158186,0.02960791,0.60825405,2.68254984,0.42629207,1.18493756,0.00769295,0.17610486
-2.32016008,3.87481446,0.00163652,0.02833673,0.58422515,2.59529025,0.40534796,1.13769796,0.00771263,0.17302925
-2.31415708,3.74996549,0.00169689,0.02722103,0.56193619,2.51603959,0.38541943,1.09517285,0.00777306,0.17049556
-2.30815408,3.63932740,0.00176270,0.02627062,0.54159388,2.44541004,0.36666474,1.05770558,0.00787381,0.16853960
-2.30215108,3.54336493,0.00183342,0.02549002,0.52332353,2.38367034,0.34919727,1.02547625,0.00801297,0.16717356
-2.29614807,3.46202242,0.00190827,0.02487848,0.50717001,2.33075423,0.33308542,0.99850074,0.00818715,0.16638602
-2.29014507,3.39474957,0.00198621,0.02443009,0.49310158,2.28628110,0.31835395,0.97663502,0.00839163,0.16614267
-2.28414207,3.34054353,0.00206600,0.02413413,0.48101615,2.24958715,0.30498680,0.95958448,0.00862045,0.16638806
-2.27813907,3.29800524,0.00214618,0.02397560,0.47074966,2.21976563,0.29293099,0.94691790,0.00886663,0.16704798
-2.27213607,3.26540744,0.00222515,0.02393581,0.46208615,2.19571402,0.28210150,0.93808565,0.00912235,0.16803259
-2.26613307,3.24077139,0.00230119,0.02399314,0.45476898,2.17618603,0.27238695,0.93244139,0.00937924,0.16924006
-2.26013007,3.22194929,0.00237256,0.02412386,0.44851285,2.15984619,0.26365575,0.92926652,0.00962861,0.17056064
-2.25412706,3.20670911,0.00243752,0.02430300,0.44301589,2.14532487,0.25576243,0.92779661,0.00986179,0.17188088
-2.24812406,3.19281870,0.00249439,0.02450525,0.43797166,2.13127160,0.24855415,0.92724864,0.01007035,0.17308800
-2.24212106,3.17812627,0.00254169,0.02470585,0.43308036,2.11640475,0.24187687,0.92684834,0.01024641,0.17407407
-2.23611806,3.16063443,0.00257810,0.02488136,0.42805919,2.09955599,0.23558123,0.92585651,0.01038290,0.17474003
-2.23011506,3.13856547,0.00260261,0.02501051,0.42265122,2.07970814,0.22952775,0.92359347,0.01047378,0.17499918
-2.22411206,3.11041596,0.00261451,0.02507479,0.41663284,2.05602553,0.22359142,0.91946070,0.01051425,0.17478025
-2.21810905,3.07499919,0.00261346,0.02505903,0.40981954,2.02787601,0.21766543,0.91295908,0.01050089,0.17402976
-2.21210605,3.03147463,0.00259950,0.02495180,0.40206986,1.99484462,0.21166401,0.90370305,0.01043178,0.17271370
-2.20610305,2.97936397,0.00257310,0.02474567,0.39328762,1.95673877,0.20552432,0.89143033,0.01030653,0.17081854
-2.20010005,2.91855392,0.00253513,0.02443735,0.38342254,1.91358547,0.19920749,0.87600693,0.01012632,0.16835135
-2.19409705,2.84928642,0.00248685,0.02402763,0.37246919,1.86562128,0.19269868,0.85742744,0.00989382,0.16533934
-2.18809405,2.77213737,0.00242994,0.02352124,0.36046464,1.81327577,0.18600635,0.83581083,0.00961315,0.16182860
-2.18209105,2.68798532,0.00236640,0.02292652,0.34748491,1.75714974,0.17916081,0.81139200,0.00928966,0.15788237
-2.17608804,2.59797197,0.00229857,0.02225506,0.33364048,1.69798929,0.17221204,0.78450963,0.00892985,0.15357865
-2.17008504,2.50345625,0.00222903,0.02152115,0.31907111,1.63665704,0.16522710,0.75559099,0.00854112,0.14900754
-2.16408204,2.40596430,0.00216059,0.02074127,0.30394026,1.57410172,0.15828704,0.72513442,0.00813157,0.14426824
-2.15807904,2.30713721,0.00209622,0.01993344,0.28842925,1.51132732,0.15148359,0.69369020,0.00770976,0.13946592
-2.15207604,2.20867855,0.00203899,0.01911663,0.27273143,1.44936298,0.14491575,0.66184080,0.00728451,0.13470855
-2.14607304,2.11230370,0.00199203,0.01831011,0.25704660,1.38923442,0.13868626,0.63018112,0.00686465,0.13010382
-2.14007004,2.01969224,0.00195843,0.01753292,0.24157570,1.33193786,0.13289823,0.59929944,0.00645882,0.12575626
-2.13406703,1.93244501,0.00194127,0.01680324,0.22651601,1.27841688,0.12765196,0.56975992,0.00607531,0.12176460
-2.12806403,1.85204667,0.00194350,0.01613801,0.21205688,1.22954271,0.12304196,0.54208694,0.00572186,0.11821947
-2.12206103,1.77983440,0.00196792,0.01555242,0.19837605,1.18609818,0.11915430,0.51675182,0.00540553,0.11520155
-2.11605803,1.71697321,0.00201716,0.01505966,0.18563653,1.14876523,0.11606440,0.49416215,0.00513260,0.11277999
-2.11005503,1.66443760,0.00209358,0.01467062,0.17398411,1.11811603,0.11383504,0.47465382,0.00490849,0.11101140
-2.10405203,1.62299958,0.00219929,0.01439374,0.16354536,1.09460726,0.11251494,0.45848581,0.00473768,0.10993909
-2.09804902,1.59322235,0.00233608,0.01423493,0.15442617,1.07857727,0.11213757,0.44583758,0.00462370,0.10959279
-2.09204602,1.57545902,0.00250538,0.01419751,0.14671064,1.07024565,0.11272042,0.43680894,0.00456910,0.10998857
-2.08604302,1.56985566,0.00270821,0.01428230,0.14046045,1.06971470,0.11426458,0.43142199,0.00457547,0.11112912
-2.08004002,1.57635775,0.00294515,0.01448770,0.13571442,1.07697236,0.11675466,0.42962499,0.00464344,0.11300422
-2.07403702,1.59471932,0.00321629,0.01480979,0.13248844,1.09189608,0.12015894,0.43129768,0.00477269,0.11559134
-2.06803402,1.62451394,0.00352120,0.01524258,0.13077562,1.11425732,0.12442990,0.43625784,0.00496204,0.11885636
-2.06203102,1.66514715,0.00385888,0.01577814,0.13054657,1.14372637,0.12950488,0.44426867,0.00520941,0.12275439
-2.05602801,1.71586958,0.00422772,0.01640689,0.13175008,1.17987733,0.13530701,0.45504684,0.00551190,0.12723059
