energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-2.90245123,7.43551211,0.04011975,0.18371841,0.10318132,1.57712483,0.69816063,5.21634816,0.05525891,0.67954226
-2.89644822,7.43703207,0.03985086,0.17838570,0.09988184,1.59759500,0.67719328,5.21766312,0.05502008,0.66971268
-2.89044522,7.45081448,0.03953033,0.17336243,0.09688129,1.61897995,0.65643590,5.22997158,0.05476891,0.66025764
-2.88444222,7.47789850,0.03915406,0.16872811,0.09423829,1.64117839,0.63617019,5.25415237,0.05451847,0.65129181
-2.87843922,7.51896424,0.03871964,0.16455642,0.09200675,1.66400381,0.61665762,5.29084078,0.05427978,0.64290292
-2.87243622,7.57432853,0.03822660,0.16091322,0.09023519,1.68719900,0.59813416,5.34041399,0.05406146,0.63515207
-2.86643322,7.64395292,0.03767645,0.15785480,0.08896636,1.71045530,0.58080597,5.40298234,0.05386946,0.62807523
-2.86043022,7.72746282,0.03707269,0.15542651,0.08823688,1.73343588,0.56484604,5.47838645,0.05370698,0.62168567
-2.85442721,7.82417646,0.03642078,0.15366178,0.08807704,1.75580150,0.55039191,5.56620005,0.05357448,0.61597708
-2.84842421,7.93314161,0.03572789,0.15258154,0.08851074,1.77723768,0.53754444,5.66573812,0.05346988,0.61092730
-2.84242121,8.05317812,0.03500272,0.15219402,0.08955549,1.79748161,0.52636741,5.77607008,0.05338879,0.60650214
-2.83641821,8.18292433,0.03425509,0.15249506,0.09122244,1.81634743,0.51688819,5.89603766,0.05332490,0.60265946
-2.83041521,8.32088526,0.03349554,0.15346860,0.09351653,1.83374860,0.50909901,6.02427701,0.05327040,0.59935289
-2.82441221,8.46548075,0.03273488,0.15508762,0.09643665,1.84971608,0.50295906,6.15924454,0.05321645,0.59653545
-2.81840920,8.61509213,0.03198374,0.15731515,0.09997580,1.86441162,0.49839708,6.29924613,0.05315369,0.59416272
-2.81240620,8.76810590,0.03125201,0.16010564,0.10412139,1.87813533,0.49531446,6.44246910,0.05307274,0.59219552
-2.80640320,8.92295368,0.03054847,0.16340619,0.10885548,1.89132748,0.49358875,6.58701643,0.05296460,0.59060219
-2.80040020,9.07814762,0.02988031,0.16715801,0.11415514,1.90456437,0.49307738,6.73094258,0.05282112,0.58936041
-2.79439720,9.23231094,0.02925286,0.17129772,0.11999284,1.91854882,0.49362173,6.87229041,0.05263528,0.58845851
-2.78839420,9.38420365,0.02866932,0.17575864,0.12633688,1.93409573,0.49505118,7.00912829,0.05240151,0.58789644
-2.78239120,9.53274340,0.02813065,0.18047199,0.13315194,1.95211365,0.49718744,7.13958697,0.05211578,0.58768632
-2.77638819,9.67702189,0.02763551,0.18536791,0.14039964,1.97358334,0.49984873,7.26189533,0.05177578,0.58785271
-2.77038519,9.81631731,0.02718039,0.19037645,0.14803917,1.99953429,0.50285402,7.37441453,0.05138085,0.58843250
-2.76438219,9.95010312,0.02675983,0.19542836,0.15602799,2.03102028,0.50602715,7.47566979,0.05093194,0.58947451
-2.75837919,10.07805389,0.02636666,0.20045588,0.16432251,2.06909502,0.50920079,7.56437941,0.05043149,0.59103889
-2.75237619,10.20004843,0.02599245,0.20539336,0.17287889,2.11478860,0.51222022,7.63948048,0.04988321,0.59319606
-2.74637319,10.31617066,0.02562791,0.21017793,0.18165371,2.16908547,0.51494681,7.70015095,0.04929189,0.59602546
-2.74037019,10.42670842,0.02526341,0.21475007,0.19060471,2.23290447,0.51726123,7.74582777,0.04866315,0.59961389
-2.73436718,10.53215025,0.02488948,0.21905428,0.19969146,2.30708103,0.51906619,7.77622077,0.04800322,0.60405361
-2.72836418,10.63318002,0.02449727,0.22303969,0.20887599,2.39235181,0.52028887,7.79132219,0.04731870,0.60943999
-2.72236118,10.73066912,0.02407908,0.22666074,0.21812324,2.48934149,0.52088276,7.79141162,0.04661636,0.61586893
-2.71635818,10.82566580,0.02362869,0.22987787,0.22740158,2.59855156,0.52082902,7.77705611,0.04590299,0.62343395
-2.71035518,10.91938112,0.02314178,0.23265822,0.23668306,2.72035084,0.52013725,7.74910527,0.04518525,0.63222304
-2.70435218,11.01317086,0.02261612,0.23497633,0.24594362,2.85496731,0.51884559,7.70868120,0.04446961,0.64231531
-2.69834917,11.10851287,0.02205179,0.23681478,0.25516316,3.00248103,0.51702024,7.65716283,0.04376232,0.65377759
-2.69234617,11.20697922,0.02145121,0.23816468,0.26432547,3.16281785,0.51475414,7.59616456,0.04306937,0.66666089
-2.68634317,11.31020292,0.02081913,0.23902612,0.27341800,3.33574381,0.51216505,7.52750899,0.04239656,0.68099711
-2.68034017,11.41983902,0.02016248,0.23940836,0.28243156,3.52086031,0.50939281,7.45319356,0.04174954,0.69679580
-2.67433717,11.53752017,0.01949022,0.23932976,0.29135986,3.71760015,0.50659588,7.37535128,0.04113387,0.71404132
-2.66833417,11.66480744,0.01881297,0.23881755,0.30019891,3.92522479,0.50394718,7.29620573,0.04055513,0.73269044
-2.66233117,11.80313708,0.01814273,0.23790725,0.30894635,4.14282325,0.50162926,7.21802082,0.04001901,0.75267041
-2.65632816,11.95376474,0.01749243,0.23664177,0.31760073,4.36931322,0.49982888,7.14304632,0.03953132,0.77387774
-2.65032516,12.11770886,0.01687553,0.23507035,0.32616060,4.60344487,0.49873108,7.07346007,0.03909814,0.79617776
-2.64432216,12.29569535,0.01630556,0.23324711,0.33462367,4.84380799,0.49851304,7.01130860,0.03872581,0.81940492
-2.63831916,12.48810584,0.01579567,0.23122949,0.34298589,5.08884288,0.49933759,6.95844775,0.03842100,0.84336409
-2.63231616,12.69493207,0.01535819,0.22907659,0.35124055,5.33685531,0.50134698,6.91648545,0.03819070,0.86783271
-2.62631316,12.91573905,0.01500421,0.22684730,0.35937738,5.58603587,0.50465677,6.88672885,0.03804224,0.89256392
-2.62031016,13.14963909,0.01474320,0.22459862,0.36738179,5.83448349,0.50935031,6.87013801,0.03798328,0.91729063
-2.61430715,13.39527921,0.01458272,0.22238395,0.37523417,6.08023297,0.51547400,6.86728849,0.03802178,0.94173035
-2.60830415,13.65084336,0.01452811,0.22025164,0.38290935,6.32128600,0.52303356,6.87834480,0.03816595,0.96559093
-2.60230115,13.91407072,0.01458236,0.21824376,0.39037625,6.55564490,0.53199157,6.90304662,0.03842423,0.98857680
-2.59629815,14.18229067,0.01474589,0.21639520,0.39759775,6.78134805,0.54226642,6.94070895,0.03880520,1.01039579
-2.59029515,14.45247405,0.01501662,0.21473316,0.40453081,6.99650606,0.55373296,6.99023709,0.03931752,1.03076608
-2.58429215,14.72129996,0.01538991,0.21327693,0.41112689,7.19933737,0.56622470,7.05015676,0.03996979,1.04942336
-2.57828914,14.98523619,0.01585872,0.21203817,0.41733262,7.38820197,0.57953789,7.11865864,0.04077046,1.06612769
-2.57228614,15.24063110,0.01641379,0.21102147,0.42309074,7.56163216,0.59343713,7.19365655,0.04172762,1.08066995
-2.56628314,15.48381374,0.01704389,0.21022532,0.42834141,7.71835917,0.60766264,7.27285707,0.04284884,1.09287763
-2.56028014,15.71119893,0.01773616,0.20964322,0.43302368,7.85733474,0.62193872,7.35383859,0.04414088,1.10261971
-2.55427714,15.91939335,0.01847646,0.20926509,0.43707718,7.97774691,0.63598338,7.43413665,0.04560946,1.10981046
-2.54827414,16.10529881,0.01924982,0.20907877,0.44044406,8.07902972,0.64951852,7.51133229,0.04725888,1.11441196
-2.54227114,16.26620868,0.02004084,0.20907148,0.44307086,8.16086653,0.66228049,7.58314003,0.04909174,1.11643531
-2.53626813,16.39989380,0.02083419,0.20923128,0.44491059,8.22318722,0.67403040,7.64749164,0.05110852,1.11594033
-2.53026513,16.50467449,0.02161502,0.20954831,0.44592459,8.26615969,0.68456382,7.70261234,0.05330726,1.11303399
-2.52426213,16.57947573,0.02236941,0.21001591,0.44608432,8.29017623,0.69371934,7.74708597,0.05568318,1.10786731
-2.51825913,16.62386335,0.02308471,0.21063130,0.44537295,8.29583572,0.70138572,7.77990635,0.05822838,1.10063117
-2.51225613,16.63805948,0.02374994,0.21139608,0.44378658,8.28392250,0.70750700,7.80051248,0.06093160,1.09155092
-2.50625313,16.62293668,0.02435597,0.21231629,0.44133513,8.25538294,0.71208550,7.80880567,0.06377803,1.08088013
-2.50025013,16.57999037,0.02489576,0.21340214,0.43804282,8.21130069,0.71518237,7.80514791,0.06674928,1.06889376
-2.49424712,16.51129053,0.02536441,0.21466738,0.43394813,8.15287139,0.71691562,7.79034108,0.06982338,1.05588070
-2.48824412,16.41941395,0.02575915,0.21612839,0.42910336,8.08137768,0.71745564,7.76558760,0.07297501,1.04213636
-2.48224112,16.30735909,0.02607931,0.21780295,0.42357363,7.99816494,0.71701830,7.73243414,0.07617578,1.02795508
-2.47623812,16.17844629,0.02632607,0.21970884,0.41743542,7.90461818,0.71585594,7.69270025,0.07939474,1.01362296
-2.47023512,16.03620654,0.02650229,0.22186226,0.41077471,7.80214025,0.71424652,7.64839490,0.08259890,0.99941100
-2.46423212,15.88426245,0.02661211,0.22427622,0.40368475,7.69213136,0.71248147,7.60162430,0.08575397,0.98556892
-2.45822911,15.72620530,0.02666070,0.22695892,0.39626344,7.57596982,0.71085260,7.55449462,0.08882514,0.97231961
-2.45222611,15.56547247,0.02665383,0.22991220,0.38861056,7.45499381,0.70963892,7.50901393,0.09177794,0.95985450
-2.44622311,15.40522956,0.02659750,0.23313022,0.38082488,7.33048404,0.70909364,7.46699736,0.09457909,0.94832963
-2.44022011,15.24826135,0.02649763,0.23659827,0.37300122,7.20364710,0.70943222,7.42997980,0.09719741,0.93786279
-2.43421711,15.09687580,0.02635966,0.24029196,0.36522762,7.07559959,0.71082185,7.39913981,0.09960464,0.92853150
-2.42821411,14.95282479,0.02618837,0.24417676,0.35758268,6.94735290,0.71337300,7.37523856,0.10177618,0.92037196
-2.42221111,14.81724504,0.02598763,0.24820787,0.35013326,6.81979916,0.71713330,7.35857636,0.10369177,0.91337888
-2.41620810,14.69062169,0.02576026,0.25233052,0.34293251,6.69369844,0.72208418,7.34896933,0.10533597,0.90750635
-2.41020510,14.57277647,0.02550802,0.25648074,0.33601846,6.56966791,0.72814037,7.34574722,0.10669852,0.90266956
-2.40420210,14.46288155,0.02523160,0.26058647,0.32941311,6.44817347,0.73515229,7.34777298,0.10777452,0.89874742
-2.39819910,14.35949872,0.02493075,0.26456909,0.32312212,6.32952435,0.74291123,7.35348338,0.10856445,0.89558610
-2.39219610,14.26064298,0.02460439,0.26834527,0.31713510,6.21387146,0.75115709,7.36094906,0.10907401,0.89300337
-2.38619310,14.16386807,0.02425085,0.27182908,0.31142655,6.10120978,0.75958823,7.36795149,0.10931379,0.89079370
-2.38019010,14.06637083,0.02386811,0.27493437,0.30595736,5.99138522,0.76787312,7.37207336,0.10929884,0.88873407
-2.37418709,13.96510996,0.02345400,0.27757715,0.30067677,5.88410603,0.77566300,7.37079826,0.10904808,0.88659034
-2.36818409,13.85693432,0.02300654,0.27967804,0.29552489,5.77895875,0.78260515,7.36161517,0.10858372,0.88412396
-2.36218109,13.73871521,0.02252408,0.28116469,0.29043547,5.67542825,0.78835607,7.34212276,0.10793054,0.88109901
-2.35617809,13.60747685,0.02200557,0.28197388,0.28533887,5.57292140,0.79259398,7.31012862,0.10711525,0.87728924
-2.35017509,13.46051946,0.02145070,0.28205353,0.28016525,5.47079344,0.79503011,7.26373888,0.10616580,0.87248490
-2.34417209,13.29552947,0.02086001,0.28136416,0.27484759,5.36837631,0.79541829,7.20143410,0.10511081,0.86649920
-2.33816908,13.11067230,0.02023495,0.27988013,0.26932461,5.26500767,0.79356255,7.12212805,0.10397905,0.85917408
-2.33216608,12.90466390,0.01957791,0.27759030,0.26354335,5.16005952,0.78932242,7.02520690,0.10279900,0.85038516
-2.32616308,12.67681837,0.01889214,0.27449829,0.25746147,5.05296535,0.78261583,6.91054759,0.10159853,0.84004564
-2.32016008,12.42707025,0.01818166,0.27062220,0.25104891,4.94324470,0.77341968,6.77851500,0.10040466,0.82810898
-2.31415708,12.15597130,0.01745118,0.26599400,0.24428909,4.83052413,0.76176811,6.62993871,0.09924344,0.81457027
-2.30815408,11.86466285,0.01670588,0.26065838,0.23717955,4.71455384,0.74774887,6.46607138,0.09813981,0.79946626
-2.30215108,11.55482597,0.01595126,0.25467135,0.22973194,4.59521933,0.73149786,6.28853130,0.09711763,0.78287393
-2.29614807,11.22861253,0.01519299,0.24809857,0.22197144,4.47254762,0.71319248,6.09923265,0.09619957,0.76490779
-2.29014507,10.88856116,0.01443669,0.24101337,0.21393567,4.34670795,0.69304401,5.90030729,0.09540711,0.74571597
-2.28414207,10.53750240,0.01368776,0.23349484,0.20567314,4.21800691,0.67128949,5.69402223,0.09476040,0.72547515
-2.27813907,10.17845758,0.01295127,0.22562567,0.19724130,4.08687831,0.64818346,5.48269671,0.09427806,0.70438462
-2.27213607,9.81453611,0.01223184,0.21749020,0.18870428,3.95386818,0.62398997,5.26862287,0.09397693,0.68265972
-2.26613307,9.44883525,0.01153349,0.20917248,0.18013048,3.81961565,0.59897511,5.05399319,0.09387161,0.66052478
-2.26013007,9.08434639,0.01085963,0.20075442,0.17159008,3.68483039,0.57340021,4.84083746,0.09397404,0.63820591
-2.25412706,8.72387085,0.01021299,0.19231426,0.16315255,3.55026755,0.54751604,4.63097135,0.09429285,0.61592386
-2.24812406,8.36994792,0.00959565,0.18392515,0.15488431,3.41670131,0.52155796,4.42595778,0.09483276,0.59388726
-2.24212106,8.02479694,0.00900901,0.17565398,0.14684662,3.28489811,0.49574209,4.22708164,0.09559393,0.57228638
-2.23611806,7.69027453,0.00845385,0.16756048,0.13909370,3.15559056,0.47026257,4.03533765,0.09657130,0.55128771
-2.23011506,7.36784748,0.00793040,0.15969654,0.13167124,3.02945339,0.44528968,3.85143060,0.09775412,0.53102955
-2.22411206,7.05858132,0.00743835,0.15210579,0.12461531,2.90708225,0.42096888,3.67578671,0.09912556,0.51161867
-2.21810905,6.76314365,0.00697700,0.14482341,0.11795165,2.78897650,0.39742066,3.50857434,0.10066254,0.49312826
-2.21210605,6.48182155,0.00654525,0.13787620,0.11169540,2.67552667,0.37474101,3.34973244,0.10233584,0.47559722
-2.20610305,6.21455136,0.00614175,0.13128278,0.10585124,2.56700728,0.35300243,3.19900447,0.10411047,0.45903069
-2.20010005,5.96095921,0.00576494,0.12505412,0.10041395,2.46357536,0.33225548,3.05597604,0.10594642,0.44340200
-2.19409705,5.72041045,0.00541313,0.11919416,0.09536924,2.36527478,0.31253061,2.92011426,0.10779963,0.42865570
-2.18809405,5.49206565,0.00508457,0.11370063,0.09069498,2.27204613,0.29384034,2.79080718,0.10962330,0.41471180
-2.18209105,5.27494119,0.00477750,0.10856601,0.08636261,2.18374186,0.27618161,2.66740166,0.11136944,0.40147084
-2.17608804,5.06797184,0.00449020,0.10377858,0.08233876,2.10014579,0.25953829,2.54923863,0.11299060,0.38881963
-2.17008504,4.87007325,0.00422106,0.09932355,0.07858691,2.02099607,0.24388371,2.43568443,0.11444163,0.37663750
-2.16408204,4.68020193,0.00396858,0.09518419,0.07506919,1.94601043,0.22918330,2.32615762,0.11568152,0.36480264
-2.15807904,4.49741045,0.00373144,0.09134303,0.07174807,1.87491245,0.21539704,2.22015069,0.11667509,0.35319842
-2.15207604,4.32089620,0.00350846,0.08778287,0.06858796,1.80745750,0.20248190,2.11724630,0.11739446,0.34171921
-2.14607304,4.15004171,0.00329869,0.08448784,0.06555665,1.74345704,0.19039404,2.01712790,0.11782025,0.33027577
-2.14007004,3.98444529,0.00310135,0.08144421,0.06262658,1.68280009,0.17909080,1.91958491,0.11794239,0.31879959
-2.13406703,3.82394124,0.00291588,0.07864113,0.05977586,1.62547081,0.16853239,1.82451263,0.11776048,0.30724641
-2.12806403,3.66860897,0.00274189,0.07607113,0.05698893,1.57156143,0.15868331,1.73190740,0.11728376,0.29559852
-2.12206103,3.51877121,0.00257920,0.07373055,0.05425711,1.52127992,0.14951339,1.64185749,0.11653055,0.28386592
-2.11605803,3.37498199,0.00242780,0.07161968,0.05157871,1.47495228,0.14099855,1.55453052,0.11552728,0.27208633
-2.11005503,3.23800522,0.00228787,0.06974284,0.04895896,1.43301930,0.13312125,1.47015827,0.11430725,0.26032412
-2.10405203,3.10878549,0.00215972,0.06810834,0.04640974,1.39602824,0.12587060,1.38901960,0.11290893,0.24866820
-2.09804902,2.98841281,0.00204384,0.06672832,0.04394898,1.36461987,0.11924235,1.31142268,0.11137431,0.23722915
-2.09204602,2.87808320,0.00194086,0.06561864,0.04160000,1.33951157,0.11323861,1.23768729,0.10974699,0.22613571
-2.08604302,2.77905712,0.00185157,0.06479867,0.03939073,1.32147734,0.10786759,1.16812810,0.10807046,0.21553091
-2.08004002,2.69261782,0.00177693,0.06429119,0.03735272,1.31132537,0.10314321,1.10303982,0.10638651,0.20556789
-2.07403702,2.62003113,0.00171807,0.06412236,0.03552030,1.30987430,0.09908476,1.04268478,0.10473385,0.19640580
-2.06803402,2.56250839,0.00167632,0.06432178,0.03392955,1.31792861,0.09571671,0.98728352,0.10314717,0.18820588
-2.06203102,2.52117338,0.00165328,0.06492252,0.03261745,1.33625406,0.09306854,0.93700861,0.10165654,0.18112779
-2.05602801,2.49703411,0.00165077,0.06596137,0.03162096,1.36555355,0.09117478,0.89198187,0.10028718,0.17532639
-2.05002501,2.49095954,0.00167099,0.06747894,0.03097624,1.40644396,0.09007505,0.85227473,0.09905969,0.17094891
-2.04402201,2.50366119,0.00171648,0.06951984,0.03071790,1.45943426,0.08981433,0.81791158,0.09799055,0.16813268
-2.03801901,2.53567919,0.00179022,0.07213269,0.03087836,1.52490512,0.09044312,0.78887543,0.09709296,0.16700315
-2.03201601,2.58737200,0.00189570,0.07536990,0.03148720,1.60309033,0.09201766,0.76511535,0.09637780,0.16767234
-2.02601301,2.65890912,0.00203694,0.07928733,0.03257068,1.69406018,0.09460003,0.74655497,0.09585468,0.17023756
-2.02001001,2.75026577,0.00221861,0.08394344,0.03415118,1.79770713,0.09825802,0.73310114,0.09553294,0.17478019
-2.01400700,2.86121915,0.00244604,0.08939823,0.03624677,1.91373406,0.10306484,0.72465230,0.09542250,0.18136464
-2.00800400,2.99134546,0.00272530,0.09571162,0.03887071,2.04164558,0.10909842,0.72110552,0.09553444,0.19003718
-2.00200100,3.14001768,0.00306327,0.10294152,0.04203108,2.18074286,0.11644044,0.72236205,0.09588124,0.20082471
-1.99599800,3.30640409,0.00346765,0.11114142,0.04573029,2.33012253,0.12517497,0.72833073,0.09647672,0.21373345
-1.98999500,3.48946801,0.00394702,0.12035774,0.04996468,2.48868030,0.13538674,0.73892912,0.09733552,0.22874745
-1.98399200,3.68796926,0.00451086,0.13062683,0.05472415,2.65511971,0.14715911,0.75408245,0.09847219,0.24582708
-1.97798899,3.90046846,0.00516957,0.14197200,0.05999180,2.82796673,0.16057184,0.77372033,0.09990006,0.26490752
-1.97198599,4.12533492,0.00593444,0.15440048,0.06574360,3.00559019,0.17569856,0.79777182,0.10162973,0.28589744
-1.96598299,4.36075929,0.00681764,0.16790068,0.07194826,3.18622845,0.19260430,0.82615907,0.10366759,0.30867791
-1.95997999,4.60477172,0.00783215,0.18243981,0.07856710,3.36802186,0.21134296,0.85879025,0.10601416,0.33310184
-1.95397699,4.85526620,0.00899167,0.19796214,0.08555413,3.54905068,0.23195499,0.89555232,0.10866267,0.35899393
-1.94797399,5.11003135,0.01031044,0.21438798,0.09285631,3.72737754,0.25446526,0.93630422,0.11159781,0.38615154
-1.94197099,5.36678756,0.01180309,0.23161358,0.10041396,3.90109324,0.27888118,0.98087115,0.11479491,0.41434627
-1.93596798,5.62322972,0.01348437,0.24951202,0.10816149,4.06836447,0.30519135,1.02904016,0.11821953,0.44332667
-1.92996498,5.87707470,0.01536878,0.26793514,0.11602828,4.22748169,0.33336437,1.08055780,0.12182763,0.47282187
-1.92396198,6.12611172,0.01747022,0.28671658,0.12393981,4.37690518,0.36334821,1.13512959,0.12556624,0.50254622
-1.91795898,6.36825401,0.01980148,0.30567575,0.13181908,4.51530747,0.39506982,1.19242178,0.12937481,0.53220484
-1.91195598,6.60158932,0.02237370,0.32462277,0.13958815,4.64160998,0.42843508,1.25206500,0.13318701,0.56149994
-1.90595298,6.82442699,0.02519570,0.34336404,0.14716988,4.75501225,0.46332891,1.31365980,0.13693305,0.59013767
-1.89994997,7.03533945,0.02827335,0.36170838,0.15448981,4.85501208,0.49961560,1.37678361,0.14054234,0.61783526
-1.89394697,7.23319560,0.03160882,0.37947342,0.16147804,4.94141548,0.53713915,1.44099884,0.14394638,0.64432824
-1.88794397,7.41718465,0.03519983,0.39649195,0.16807118,5.01433567,0.57572372,1.50586153,0.14708176,0.66937730
-1.88194097,7.58682867,0.03903897,0.41261807,0.17421411,5.07418091,0.61517400,1.57093026,0.14989304,0.69277460
-1.87593797,7.74198330,0.04311301,0.42773269,0.17986169,5.12163144,0.65527574,1.63577478,0.15233548,0.71434913
-1.86993497,7.88282626,0.04740240,0.44174830,0.18498016,5.15760638,0.69579630,1.69998410,0.15437732,0.73397101
-1.86393197,8.00983428,0.05188082,0.45461275,0.18954828,5.18322209,0.73648544,1.76317372,0.15600158,0.75155435
-1.85792896,8.12374960,0.05651501,0.46631182,0.19355809,5.19974360,0.77707651,1.82499187,0.15720732,0.76705871
-1.85192596,8.22553776,0.06126483,0.47687057,0.19701532,5.20853157,0.81728813,1.88512464,0.15801009,0.78048897
-1.84592296,8.31633903,0.06608352,0.48635329,0.19993935,5.21098703,0.85682656,1.94330013,0.15844183,0.79189371
-1.83991996,8.39741616,0.07091838,0.49486223,0.20236279,5.20849666,0.89538903,1.99929154,0.15854999,0.80136225
-1.83391696,8.47010120,0.07571166,0.50253489,0.20433064,5.20238125,0.93266799,2.05291960,0.15839595,0.80902045
-1.82791396,8.53574442,0.08040184,0.50954026,0.20589911,5.19384971,0.96835650,2.10405419,0.15805291,0.81502557
-1.82191096,8.59566799,0.08492513,0.51607392,0.20713415,5.18396101,1.00215475,2.15261562,0.15760326,0.81956055
-1.81590795,8.65112684,0.08921730,0.52235224,0.20810975,5.17359576,1.03377759,2.19857545,0.15713559,0.82282796
-1.80990495,8.70327855,0.09321564,0.52860590,0.20890613,5.16343895,1.06296292,2.24195706,0.15674139,0.82504401
-1.80390195,8.75316372,0.09686108,0.53507279,0.20960782,5.15397453,1.08948065,2.28283584,0.15651177,0.82643298
-1.79789895,8.80169722,0.10010034,0.54199060,0.21030181,5.14549200,1.11314192,2.32133902,0.15653412,0.82722225
-1.79189595,8.84967041,0.10288801,0.54958928,0.21107580,5.13810468,1.13380802,2.35764487,0.15688902,0.82763820
-1.78589295,8.89776320,0.10518850,0.55808349,0.21201663,5.13177845,1.15139860,2.39198114,0.15764739,0.82790321
-1.77988994,8.94656474,0.10697764,0.56766525,0.21320883,5.12636934,1.16589859,2.42462238,0.15886814,0.82823365
-1.77388694,8.99660037,0.10824408,0.57849706,0.21473355,5.12166784,1.17736331,2.45588593,0.16059624,0.82883888
-1.76788394,9.04836239,0.10899009,0.59070548,0.21666755,5.11744734,1.18592131,2.48612635,0.16286135,0.82992119
-1.76188094,9.10234184,0.10923199,0.60437561,0.21908252,5.11351389,1.19177446,2.51572801,0.16567706,0.83167632
-1.75587794,9.15905841,0.10899993,0.61954630,0.22204442,5.10975426,1.19519515,2.54509584,0.16904071,0.83429439
-1.74987494,9.21908545,0.10833725,0.63620666,0.22561305,5.10617947,1.19652027,2.57464420,0.17293372,0.83796082
-1.74387194,9.28306777,0.10729915,0.65429357,0.22984147,5.10296089,1.19614220,2.60478394,0.17732251,0.84285693
-1.73786893,9.35172987,0.10595095,0.67369076,0.23477547,5.10045660,1.19449681,2.63590802,0.18215987,0.84915982
-1.73186593,9.42587316,0.10436591,0.69422924,0.24045286,5.09922595,1.19204897,2.66837599,0.18738660,0.85704132
-1.72586293,9.50636121,0.10262258,0.71568933,0.24690254,5.10003097,1.18927597,2.70249780,0.19293364,0.86666560
-1.71985993,9.59409291,0.10080205,0.73780422,0.25414339,5.10382398,1.18664969,2.73851769,0.19872414,0.87818553
-1.71385693,9.68996428,0.09898498,0.76026520,0.26218289,5.11172135,1.18461808,2.77659858,0.20467585,0.89173755
-1.70785393,9.79482028,0.09724859,0.78272824,0.27101555,5.12496425,1.18358692,2.81680790,0.21070334,0.90743524
-1.70185093,9.90939897,0.09566386,0.80482198,0.28062121,5.14486800,1.18390268,2.85910528,0.21672021,0.92536190
-1.69584792,10.03427072,0.09429292,0.82615688,0.29096327,5.17276222,1.18583731,2.90333306,0.22264115,0.94556235
-1.68984492,10.16977604,0.09318675,0.84633516,0.30198705,5.20992472,1.18957572,2.94920990,0.22838372,0.96803456
-1.68384192,10.31596566,0.09238343,0.86496144,0.31361832,5.25751249,1.19520668,2.99632831,0.23386994,0.99272159
-1.67783892,10.47254686,0.09190684,0.88165349,0.32576234,5.31649334,1.20271757,3.04415613,0.23902755,1.01950458
-1.67183592,10.63883997,0.09176596,0.89605290,0.33830337,5.38758228,1.21199344,3.09204258,0.24379102,1.04819723
-1.66583292,10.81374864,0.09195478,0.90783523,0.35110496,5.47118610,1.22282043,3.13922865,0.24810227,1.07854262
-1.65982991,10.99574718,0.09245283,0.91671933,0.36401107,5.56735979,1.23489361,3.18486191,0.25191121,1.11021264
-1.65382691,11.18288723,0.09322627,0.92247540,0.37684817,5.67577778,1.24782899,3.22801562,0.25517601,1.14281075
-1.64782391,11.37282561,0.09422951,0.92493169,0.38942826,5.79572217,1.26117914,3.26771141,0.25786325,1.17587795
-1.64182091,11.56287376,0.09540733,0.92397944,0.40155291,5.92608966,1.27445203,3.30294536,0.25994801,1.20890242
-1.63581791,11.75006820,0.09669732,0.91957607,0.41301815,6.06541743,1.28713208,3.33271642,0.26141381,1.24133234
-1.62981491,11.93126027,0.09803261,0.91174648,0.42362014,6.21192775,1.29870271,3.35605660,0.26225264,1.27259172
-1.62381191,12.10322225,0.09934475,0.90058244,0.43316127,6.36358961,1.30866936,3.37206181,0.26246488,1.30209868
-1.61780890,12.26276579,0.10056657,0.88624026,0.44145669,6.51819501,1.31658194,3.37992228,0.26205934,1.32928530
-1.61180590,12.40686772,0.10163500,0.86893673,0.44834068,6.67344648,1.32205585,3.37895171,0.26105326,1.35361823
-1.60580290,12.53279773,0.10249365,0.84894363,0.45367277,6.82705179,1.32479046,3.36861368,0.25947231,1.37461912
-1.59979990,12.63824178,0.10309504,0.82658102,0.45734323,6.97682142,1.32458433,3.34854470,0.25735063,1.39188368
-1.59379690,12.72141532,0.10340247,0.80220947,0.45927760,7.12076387,1.32134639,3.31857255,0.25473073,1.40509850
-1.58779390,12.78116035,0.10339142,0.77622163,0.45943997,7.25717415,1.31510268,3.27872931,0.25166338,1.41405470
-1.58179090,12.81702124,0.10305034,0.74903329,0.45783502,7.38471108,1.30599814,3.22925839,0.24820725,1.41865753
-1.57578789,12.82929498,0.10238096,0.72107424,0.45450835,7.50245936,1.29429344,3.17061503,0.24442850,1.41893146
-1.56978489,12.81905271,0.10139806,0.69277909,0.44954534,7.60997348,1.28035697,3.10346024,0.24040005,1.41502036
-1.56378189,12.78813088,0.10012863,0.66457835,0.44306844,7.70730122,1.26465228,3.02864807,0.23620069,1.40718276
-1.55777889,12.73909182,0.09861063,0.63688990,0.43523298,7.79498562,1.24772149,2.94720681,0.23191390,1.39578231
-1.55177589,12.67515502,0.09689126,0.61011098,0.42622175,7.87404558,1.23016546,2.86031439,0.22762644,1.38127391
-1.54577289,12.60010182,0.09502499,0.58461097,0.41623862,7.94593607,1.21262141,2.76926918,0.22342681,1.36418628
-1.53976988,12.51815773,0.09307127,0.56072482,0.40550143,8.01249014,1.19573921,2.67545695,0.21940343,1.34510172
