energy_ev,total_up,As_p_up,As_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.66383192,1.63112476,0.85800055,0.00000000,0.01183872,0.20092088,0.54484302,0.44388094
-5.65782891,1.68655355,0.88628622,0.00000000,0.01201824,0.20852606,0.56953294,0.45947326
-5.65182591,1.74182902,0.91401846,0.00000000,0.01213821,0.21637642,0.59466142,0.47524297
-5.64582291,1.79629797,0.94084834,0.00000000,0.01219252,0.22439660,0.62007898,0.49102739
-5.63981991,1.84942881,0.96649703,0.00000000,0.01217691,0.23252187,0.64566711,0.50669530
-5.63381691,1.90081340,0.99075763,0.00000000,0.01208914,0.24069790,0.67133536,0.52214633
-5.62781391,1.95016055,1.01349253,0.00000000,0.01192900,0.24887950,0.69701593,0.53730799
-5.62181091,1.99728199,1.03462682,0.00000000,0.01169827,0.25702853,0.72265609,0.55213078
-5.61580790,2.04207188,1.05413799,0.00000000,0.01140065,0.26511114,0.74820900,0.56658165
-5.60980490,2.08448151,1.07204313,0.00000000,0.01104156,0.27309450,0.77362355,0.58063635
-5.60380190,2.12449124,1.08838420,0.00000000,0.01062795,0.28094337,0.79883410,0.59427126
-5.59779890,2.16208164,1.10321280,0.00000000,0.01016803,0.28861667,0.82375076,0.60745535
-5.59179590,2.19720615,1.11657527,0.00000000,0.00967095,0.29606452,0.84825117,0.62014277
-5.58579290,2.22976731,1.12849945,0.00000000,0.00914654,0.30322582,0.87217444,0.63226694
-5.57978989,2.25959847,1.13898388,0.00000000,0.00860500,0.31002678,0.89531779,0.64373631
-5.57378689,2.28645238,1.14799038,0.00000000,0.00805657,0.31638046,0.91743646,0.65443241
-5.56778389,2.30999782,1.15544046,0.00000000,0.00751126,0.32218745,0.93824704,0.66421043
-5.56178089,2.32982451,1.16121589,0.00000000,0.00697864,0.32733780,0.95743417,0.67290224
-5.55577789,2.34545641,1.16516342,0.00000000,0.00646762,0.33171408,0.97466053,0.68032191
-5.54977489,2.35637248,1.16710334,0.00000000,0.00598624,0.33519538,0.98957943,0.68627342
-5.54377189,2.36203368,1.16684121,0.00000000,0.00554165,0.33766223,1.00184952,0.69056003
-5.53776888,2.36191455,1.16418210,0.00000000,0.00513995,0.33900197,1.01115070,0.69299493
-5.53176588,2.35553726,1.15894624,0.00000000,0.00478623,0.33911435,1.01720027,0.69341235
-5.52576288,2.34250589,1.15098500,0.00000000,0.00448455,0.33791708,1.01976841,0.69167851
-5.51975988,2.32253870,1.14019617,0.00000000,0.00423800,0.33535084,1.01869200,0.68770181
-5.51375688,2.29549622,1.12653746,0.00000000,0.00404881,0.33138358,1.01388597,0.68144135
-5.50775388,2.26140334,1.11003721,0.00000000,0.00391842,0.32601384,1.00535133,0.67291356
-5.50175088,2.22046386,1.09080174,0.00000000,0.00384764,0.31927267,0.99317953,0.66219622
-5.49574787,2.17306658,1.06901866,0.00000000,0.00383676,0.31122436,0.97755279,0.64942970
-5.48974487,2.11978239,1.04495607,0.00000000,0.00388568,0.30196555,0.95874030,0.63481533
-5.48374187,2.06135254,1.01895746,0.00000000,0.00399404,0.29162309,0.93709052,0.61861088
-5.47773887,1.99866864,0.99143276,0.00000000,0.00416135,0.28035046,0.91302004,0.60112337
-5.47173587,1.93274550,0.96284596,0.00000000,0.00438711,0.26832318,0.88699952,0.58269958
-5.46573287,1.86468832,0.93369997,0.00000000,0.00467081,0.25573323,0.85953748,0.56371470
-5.45972986,1.79565581,0.90451953,0.00000000,0.00501207,0.24278295,0.83116284,0.54455971
-5.45372686,1.72682139,0.87583308,0.00000000,0.00541060,0.22967858,0.80240703,0.52562802
-5.44772386,1.65933407,0.84815451,0.00000000,0.00586622,0.21662382,0.77378646,0.50730206
-5.44172086,1.59428111,0.82196560,0.00000000,0.00637882,0.20381366,0.74578638,0.48994041
-5.43571786,1.53265408,0.79769999,0.00000000,0.00694825,0.19142885,0.71884660,0.47386589
-5.42971486,1.47531956,0.77572942,0.00000000,0.00757427,0.17963106,0.69334970,0.45935538
-5.42371186,1.42299592,0.75635268,0.00000000,0.00825639,0.16855911,0.66961225,0.44663138
-5.41770885,1.37623675,0.73978770,0.00000000,0.00899375,0.15832628,0.64787909,0.43585599
-5.41170585,1.33542145,0.72616718,0.00000000,0.00978496,0.14901870,0.62832101,0.42712720
-5.40570285,1.30075319,0.71553760,0.00000000,0.01062796,0.14069505,0.61103555,0.42047777
-5.39969985,1.27226407,0.70786181,0.00000000,0.01151992,0.13338731,0.59605093,0.41587659
-5.39369685,1.24982695,0.70302491,0.00000000,0.01245710,0.12710260,0.58333270,0.41323250
-5.38769385,1.23317353,0.70084322,0.00000000,0.01343483,0.12182592,0.57279290,0.41240029
-5.38169085,1.22191766,0.70107596,0.00000000,0.01444747,0.11752373,0.56430114,0.41318881
-5.37568784,1.21558303,0.70343929,0.00000000,0.01548850,0.11414803,0.55769734,0.41537062
-5.36968484,1.21363418,0.70762204,0.00000000,0.01655062,0.11164097,0.55280549,0.41869311
-5.36368184,1.21550965,0.71330290,0.00000000,0.01762593,0.10993957,0.54944806,0.42289046
-5.35767884,1.22065605,0.72016812,0.00000000,0.01870623,0.10898051,0.54746050,0.42769613
-5.35167584,1.22856187,0.72792941,0.00000000,0.01978332,0.10870476,0.54670545,0.43285537
-5.34567284,1.23878976,0.73634115,0.00000000,0.02084934,0.10906179,0.54708600,0.43813740
-5.33966983,1.25100599,0.74521648,0.00000000,0.02189722,0.11001332,0.54855778,0.44334659
-5.33366683,1.26500597,0.75444134,0.00000000,0.02292104,0.11153631,0.55113913,0.44833237
-5.32766383,1.28073459,0.76398596,0.00000000,0.02391645,0.11362524,0.55491921,0.45299738
-5.32166083,1.29830036,0.77391322,0.00000000,0.02488101,0.11629339,0.56006339,0.45730351
-5.31565783,1.31798249,0.78438316,0.00000000,0.02581444,0.11957318,0.56681569,0.46127546
-5.30965483,1.34023013,0.79565332,0.00000000,0.02671885,0.12351542,0.57549793,0.46500157
-5.30365183,1.36565333,0.80807452,0.00000000,0.02759872,0.12818758,0.58650526,0.46863193
-5.29764882,1.39500543,0.82208194,0.00000000,0.02846089,0.13367097,0.60029804,0.47237344
-5.29164582,1.42915716,0.83818139,0.00000000,0.02931427,0.14005701,0.61738990,0.47648220
-5.28564282,1.46906266,0.85693114,0.00000000,0.03016951,0.14744262,0.63833220,0.48125313
-5.27963982,1.51571845,0.87891951,0.00000000,0.03103845,0.15592487,0.66369497,0.48700733
-5.27363682,1.57011649,0.90473906,0.00000000,0.03193345,0.16559516,0.69404482,0.49407751
-5.26763382,1.63319274,0.93495799,0.00000000,0.03286672,0.17653300,0.72992039,0.50279201
-5.26163082,1.70577324,0.97008998,0.00000000,0.03384941,0.18879972,0.77180593,0.51345801
-5.25562781,1.78851967,1.01056341,0.00000000,0.03489086,0.20243237,0.82010397,0.52634468
-5.24962481,1.88187680,1.05669148,0.00000000,0.03599773,0.21743806,0.87510807,0.54166685
-5.24362181,1.98602410,1.10864432,0.00000000,0.03717326,0.23378889,0.93697659,0.55957009
-5.23761881,2.10083388,1.16642472,0.00000000,0.03841667,0.25141802,1.00570887,0.58011766
-5.23161581,2.22583829,1.22984840,0.00000000,0.03972261,0.27021676,1.08112470,0.60328026
-5.22561281,2.36020711,1.29853041,0.00000000,0.04108096,0.29003312,1.16284849,0.62892892
-5.21960980,2.50273800,1.37187817,0.00000000,0.04247669,0.31067195,1.25029891,0.65683148
-5.21360680,2.65186038,1.44909230,0.00000000,0.04389003,0.33189661,1.34268511,0.68665318
-5.20760380,2.80565380,1.52917529,0.00000000,0.04529689,0.35343237,1.43901004,0.71796117
-5.20160080,2.96188057,1.61094840,0.00000000,0.04666951,0.37497148,1.53808144,0.75023321
-5.19559780,3.11803250,1.69307635,0.00000000,0.04797723,0.39617965,1.63853056,0.78287013
-5.18959480,3.27139014,1.77409921,0.00000000,0.04918754,0.41670401,1.73883841,0.81521190
-5.18359180,3.41909314,1.85247061,0.00000000,0.05026722,0.43618207,1.83736906,0.84655644
-5.17758879,3.55821902,1.92660085,0.00000000,0.05118354,0.45425146,1.93240917,0.87618087
-5.17158579,3.68586776,1.99490354,0.00000000,0.05190550,0.47056026,2.02221238,0.90336411
-5.16558279,3.79924893,2.05584380,0.00000000,0.05240503,0.48477716,2.10504733,0.92741007
-5.15957979,3.89576811,2.10798643,0.00000000,0.05265813,0.49660150,2.17924742,0.94767056
-5.15357679,3.97310898,2.15004183,0.00000000,0.05264577,0.50577245,2.24326048,0.96356696
-5.14757379,4.02930800,2.18090819,0.00000000,0.05235475,0.51207711,2.29569658,0.97460978
-5.14157079,4.06281854,2.19970791,0.00000000,0.05177818,0.51535718,2.33537181,0.98041540
-5.13556778,4.07256190,2.20581709,0.00000000,0.05091584,0.51551397,2.36134651,0.98071934
-5.12956478,4.05796320,2.19888668,0.00000000,0.04977422,0.51251143,2.37295618,0.97538555
-5.12356178,4.01897084,2.17885477,0.00000000,0.04836633,0.50637719,2.36983383,0.96441144
-5.11755878,3.95605883,2.14594943,0.00000000,0.04671124,0.49720153,2.35192292,0.94792864
-5.11155578,3.87021213,2.10068218,0.00000000,0.04483348,0.48513436,2.31948032,0.92619933
-5.10555278,3.76289605,2.04383269,0.00000000,0.04276217,0.47038033,2.27306924,0.89960872
-5.09954977,3.63601096,1.97642526,0.00000000,0.04053013,0.45319229,2.21354246,0.86865393
-5.09354677,3.49183476,1.89969848,0.00000000,0.03817281,0.43386345,2.14201679,0.83392978
-5.08754377,3.33295552,1.81506933,0.00000000,0.03572722,0.41271845,2.05983973,0.79611242
-5.08154077,3.16219733,1.72409324,0.00000000,0.03323090,0.39010387,1.96855007,0.75594120
-5.07553777,2.98254228,1.62842201,0.00000000,0.03072089,0.36637839,1.86983378,0.71419974
-5.06953477,2.79705180,1.52976086,0.00000000,0.02823284,0.34190318,1.76547735,0.67169683
-5.06353177,2.60879004,1.42982649,0.00000000,0.02580022,0.31703266,1.65732013,0.62924780
-5.05752876,2.42075199,1.33030739,0.00000000,0.02345364,0.29210608,1.54720767,0.58765689
-5.05152576,2.23579840,1.23282745,0.00000000,0.02122041,0.26744015,1.43694747,0.54770113
-5.04552276,2.05659921,1.13891394,0.00000000,0.01912417,0.24332291,1.32826860,0.51011590
-5.03951976,1.88558644,1.04997035,0.00000000,0.01718469,0.22000897,1.22278632,0.47558253
-5.03351676,1.72491734,0.96725432,0.00000000,0.01541787,0.19771612,1.12197235,0.44471769
-5.02751376,1.57644753,0.89186079,0.00000000,0.01383576,0.17662348,1.02713140,0.41806490
-5.02151076,1.44171396,0.82471010,0.00000000,0.01244674,0.15687090,0.93938383,0.39608760
-5.01550775,1.32192680,0.76654066,0.00000000,0.01125580,0.13855962,0.85965462,0.37916388
-5.00950475,1.21796920,0.71790562,0.00000000,0.01026477,0.12175407,0.78866797,0.36758255
-5.00350175,1.13040376,0.67917307,0.00000000,0.00947271,0.10648453,0.72694713,0.36154033
-4.99749875,1.05948443,0.65052901,0.00000000,0.00887616,0.09275045,0.67481875,0.36113991
-4.99149575,1.00517268,0.63198275,0.00000000,0.00846951,0.08052432,0.63242098,0.36638903
-4.98549275,0.96715682,0.62337410,0.00000000,0.00824528,0.06975585,0.59971468,0.37720020
-4.97948974,0.94487369,0.62438228,0.00000000,0.00819438,0.06037615,0.57649703,0.39339140
-4.97348674,0.93753201,0.63453605,0.00000000,0.00830634,0.05230205,0.56241692,0.41468778
-4.96748374,0.94413702,0.65322533,0.00000000,0.00856958,0.04544005,0.55699180,0.44072445
-4.96148074,0.96351620,0.67971410,0.00000000,0.00897152,0.03969014,0.55962548,0.47105084
-4.95547774,0.99434613,0.71315492,0.00000000,0.00949882,0.03494920,0.56962675,0.50513664
-4.94947474,1.03518041,0.75260511,0.00000000,0.01013752,0.03111403,0.58622858,0.54237972
-4.94347174,1.08447900,0.79704467,0.00000000,0.01087323,0.02808393,0.60860779,0.58211611
-4.93746873,1.14063880,0.84539624,0.00000000,0.01169134,0.02576291,0.63590516,0.62363214
-4.93146573,1.20202576,0.89654679,0.00000000,0.01257721,0.02406149,0.66724573,0.66617872
-4.92546273,1.26700803,0.94937108,0.00000000,0.01351641,0.02289804,0.70175913,0.70898756
-4.91945973,1.33399000,1.00275626,0.00000000,0.01449497,0.02219994,0.73859972,0.75128903
-4.91345673,1.40144645,1.05562735,0.00000000,0.01549968,0.02190424,0.77696606,0.79233112
-4.90745373,1.46795609,1.10697264,0.00000000,0.01651831,0.02195815,0.81611932,0.83139890
-4.90145073,1.53223326,1.15586824,0.00000000,0.01753997,0.02231923,0.85540004,0.86783383
-4.89544772,1.59315690,1.20150086,0.00000000,0.01855529,0.02295533,0.89424253,0.90105193
-4.88944472,1.64979532,1.24318777,0.00000000,0.01955670,0.02384430,0.93218651,0.93056024
-4.88344172,1.70142560,1.28039300,0.00000000,0.02053860,0.02497346,0.96888505,0.95597052
-4.87743872,1.74754669,1.31273889,0.00000000,0.02149749,0.02633887,1.00410864,0.97700971
-4.87143572,1.78788513,1.34001242,0.00000000,0.02243202,0.02794435,1.03774473,0.99352636
-4.86543272,1.82239300,1.36216569,0.00000000,0.02334299,0.02980029,1.06979269,1.00549279
-4.85942971,1.85123775,1.37931057,0.00000000,0.02423322,0.03192223,1.10035418,1.01300275
-4.85342671,1.87478427,1.39170745,0.00000000,0.02510741,0.03432930,1.12961911,1.01626461
-4.84742371,1.89356958,1.39974869,0.00000000,0.02597191,0.03704238,1.15784782,1.01559031
-4.84142071,1.90827150,1.40393744,0.00000000,0.02683435,0.04008223,1.18535012,1.01138077
-4.83541771,1.91967229,1.40486275,0.00000000,0.02770338,0.04346749,1.21246216,1.00410815
-4.82941471,1.92861923,1.40317223,0.00000000,0.02858825,0.04721260,1.23952220,0.99429615
-4.82341171,1.93598377,1.39954357,0.00000000,0.02949846,0.05132583,1.26684653,0.98249906
-4.81740870,1.94262125,1.39465617,0.00000000,0.03044334,0.05580745,1.29470666,0.96928063
-4.81140570,1.94933295,1.38916424,0.00000000,0.03143178,0.06064798,1.32330901,0.95519380
-4.80540270,1.95683226,1.38367259,0.00000000,0.03247185,0.06582693,1.35277806,0.94076197
-4.79939970,1.96571639,1.37871598,0.00000000,0.03357059,0.07131171,1.38314384,0.92646289
-4.79339670,1.97644455,1.37474281,0.00000000,0.03473377,0.07705719,1.41433437,0.91271538
-4.78739370,1.98932350,1.37210369,0.00000000,0.03596573,0.08300559,1.44617333,0.89986953
-4.78139070,2.00450055,1.37104487,0.00000000,0.03726930,0.08908706,1.47838296,0.88820048
-4.77538769,2.02196399,1.37170653,0.00000000,0.03864564,0.09522072,1.51059207,0.87790561
-4.76938469,2.04155023,1.37412545,0.00000000,0.04009426,0.10131635,1.54234836,0.86910509
-4.76338169,2.06295694,1.37824160,0.00000000,0.04161291,0.10727646,1.57313462,0.86184534
-4.75737869,2.08576092,1.38390767,0.00000000,0.04319761,0.11299897,1.60238759,0.85610484
-4.75137569,2.10943959,1.39090102,0.00000000,0.04484252,0.11838006,1.62951871,0.85180182
-4.74537269,2.13339456,1.39893687,0.00000000,0.04653995,0.12331737,1.65393544,0.84880318
-4.73936968,2.15697622,1.40768235,0.00000000,0.04828027,0.12771329,1.67506241,0.84693415
-4.73336668,2.17950806,1.41677033,0.00000000,0.05005183,0.13147810,1.69236128,0.84598816
-4.72736368,2.20030973,1.42581284,0.00000000,0.05184089,0.13453306,1.70534861,0.84573647
-4.72136068,2.21871833,1.43441352,0.00000000,0.05363163,0.13681305,1.71361113,0.84593740
-4.71535768,2.23410711,1.44217899,0.00000000,0.05540608,0.13826880,1.71681808,0.84634488
-4.70935468,2.24590173,1.44872913,0.00000000,0.05714420,0.13886859,1.71473037,0.84671628
-4.70335168,2.25359383,1.45370631,0.00000000,0.05882400,0.13859923,1.70720660,0.84681953
-4.69734867,2.25675223,1.45678379,0.00000000,0.06042180,0.13746648,1.69420614,0.84643973
-4.69134567,2.25503202,1.45767350,0.00000000,0.06191249,0.13549466,1.67578951,0.84538514
-4.68534267,2.24818193,1.45613352,0.00000000,0.06326999,0.13272569,1.65211652,0.84349291
-4.67933967,2.23605032,1.45197521,0.00000000,0.06446781,0.12921750,1.62344250,0.84063454
-4.67333667,2.21859010,1.44507032,0.00000000,0.06547965,0.12504196,1.59011315,0.83672111
-4.66733367,2.19586279,1.43535787,0.00000000,0.06628012,0.12028234,1.55255823,0.83170825
-4.66133067,2.16804166,1.42285069,0.00000000,0.06684549,0.11503060,1.51128446,0.82560077
-4.65532766,2.13541393,1.40764129,0.00000000,0.06715452,0.10938446,1.46686783,0.81845675
-4.64932466,2.09838173,1.38990674,0.00000000,0.06718916,0.10344453,1.41994541,0.81039078
-4.64332166,2.05746140,1.36991194,0.00000000,0.06693533,0.09731149,1.37120661,0.80157609
-4.63731866,2.01328061,1.34801083,0.00000000,0.06638348,0.09108361,1.32138383,0.79224515
-4.63131566,1.96657288,1.32464499,0.00000000,0.06552916,0.08485450,1.27124247,0.78268839
-4.62531266,1.91816891,1.30033915,0.00000000,0.06437330,0.07871130,1.22156994,0.77325084
-4.61930965,1.86898432,1.27569314,0.00000000,0.06292242,0.07273331,1.17316374,0.76432617
-4.61330665,1.82000352,1.25137027,0.00000000,0.06118862,0.06699107,1.12681837,0.75634829
-4.60730365,1.77225964,1.22808179,0.00000000,0.05918932,0.06154587,1.08331103,0.74978016
-4.60130065,1.72681062,1.20656783,0.00000000,0.05694692,0.05644972,1.04338629,0.74510019
-4.59529765,1.68471187,1.18757512,0.00000000,0.05448823,0.05174563,1.00773978,0.74278629
-4.58929465,1.64698615,1.17183198,0.00000000,0.05184372,0.04746830,0.97700129,0.74329806
-4.58329165,1.61459151,1.16002163,0.00000000,0.04904673,0.04364496,0.95171770,0.74705774
-4.57728864,1.58838853,1.15275450,0.00000000,0.04613257,0.04029648,0.93233617,0.75443055
-4.57128564,1.56910800,1.15054099,0.00000000,0.04313754,0.03743849,0.91918837,0.76570521
-4.56528264,1.55732046,1.15376565,0.00000000,0.04009803,0.03508265,0.91247641,0.78107566
-4.55927964,1.55340924,1.16266411,0.00000000,0.03704958,0.03323781,0.91226104,0.80062474
-4.55327664,1.55754805,1.17730401,0.00000000,0.03402607,0.03191113,0.91845310,0.82431075
-4.54727364,1.56968486,1.19757104,0.00000000,0.03105893,0.03110909,0.93080860,0.85195784
-4.54127064,1.58953279,1.22316093,0.00000000,0.02817660,0.03083836,0.94892822,0.88325080
-4.53526763,1.61656907,1.25357829,0.00000000,0.02540398,0.03110646,0.97226150,0.91773492
-4.52926463,1.65004266,1.28814257,0.00000000,0.02276213,0.03192226,1.00011605,0.95482117
-4.52326163,1.68899044,1.32600150,0.00000000,0.02026811,0.03329623,1.03167182,0.99379697
-4.51725863,1.73226203,1.36615155,0.00000000,0.01793487,0.03524061,1.06600027,1.03384223
-4.51125563,1.77855239,1.40746520,0.00000000,0.01577141,0.03776929,1.10208797,1.07405045
-4.50525263,1.82644134,1.44872383,0.00000000,0.01378296,0.04089754,1.13886423,1.11345418
-4.49924962,1.87443850,1.48865541,0.00000000,0.01197126,0.04464172,1.17523163,1.15105383
-4.49324662,1.92103218,1.52597526,0.00000000,0.01033495,0.04901873,1.21009877,1.18584902
-4.48724362,1.96474014,1.55942857,0.00000000,0.00887005,0.05404555,1.24241397,1.21687097
-4.48124062,2.00416050,1.58783279,0.00000000,0.00757035,0.05973871,1.27119871,1.24321476
-4.47523762,2.03802057,1.61011828,0.00000000,0.00642795,0.06611385,1.29557969,1.26407012
-4.46923462,2.06522188,1.62536544,0.00000000,0.00543371,0.07318535,1.31481827,1.27874943
-4.46323162,2.08487950,1.63283694,0.00000000,0.00457773,0.08096624,1.32833621,1.28671163
-4.45722861,2.09635430,1.63200360,0.00000000,0.00384975,0.08946822,1.33573675,1.28758125
-4.45122561,2.09927692,1.62256299,0.00000000,0.00323958,0.09870207,1.33682031,1.28116158
-4.44522261,2.09356274,1.60445011,0.00000000,0.00273740,0.10867831,1.33159431,1.26744157
-4.43921961,2.07941741,1.57783969,0.00000000,0.00233407,0.11940822,1.32027668,1.24659623
-4.43321661,2.05733296,1.54314035,0.00000000,0.00202139,0.13090520,1.30329313,1.21898049
-4.42721361,2.02807497,1.50098086,0.00000000,0.00179228,0.14318632,1.28126838,1.18511713
-4.42121061,1.99266148,1.45218942,0.00000000,0.00164088,0.15627420,1.25501157,1.14567909
-4.41520760,1.95233458,1.39776678,0.00000000,0.00156273,0.17019888,1.22549660,1.10146734
-4.40920460,1.90852596,1.33885456,0.00000000,0.00155474,0.18499971,1.19383803,1.05338499
-4.40320160,1.86281767,1.27670008,0.00000000,0.00161523,0.20072703,1.16126325,1.00240906
-4.39719860,1.81689949,1.21261910,0.00000000,0.00174391,0.21744337,1.12908197,0.94956085
-4.39119560,1.77252411,1.14795786,0.00000000,0.00194180,0.23522420,1.09865359,0.89587616
-4.38519260,1.73146156,1.08405586,0.00000000,0.00221110,0.25415775,1.07135368,0.84237644
-4.37918959,1.69545387,1.02221035,0.00000000,0.00255510,0.27434399,1.04853996,0.79004176
-4.37318659,1.66617104,0.96364381,0.00000000,0.00297800,0.29589243,1.03151888,0.73978643
-4.36718359,1.64516922,0.90947510,0.00000000,0.00348467,0.31891878,1.02151331,0.69243796
-4.36118059,1.63385182,0.86069484,0.00000000,0.00408050,0.34354046,1.01963203,0.64871967
-4.35517759,1.63343429,0.81814564,0.00000000,0.00477114,0.36987094,1.02684170,0.60923736
-4.34917459,1.64491316,0.78250725,0.00000000,0.00556220,0.39801318,1.04394183,0.57447001
-4.34317159,1.66903992,0.75428661,0.00000000,0.00645907,0.42805234,1.07154335,0.54476452
-4.33716858,1.70630032,0.73381305,0.00000000,0.00746660,0.46004813,1.11005137,0.52033430
-4.33116558,1.75689966,0.72123796,0.00000000,0.00858886,0.49402727,1.15965254,0.50126150
-4.32516258,1.82075461,0.71653912,0.00000000,0.00982894,0.52997634,1.22030760,0.48750238
-4.31915958,1.89749203,0.71952893,0.00000000,0.01118870,0.56783578,1.29174958,0.47889562
-4.31315658,1.98645511,0.72986648,0.00000000,0.01266863,0.60749524,1.37348773,0.47517308
-4.30715358,2.08671732,0.74707264,0.00000000,0.01426771,0.64879093,1.46481764,0.47597255
