energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-5.82591296,0.29373029,-0.34104085,0.00221355,-0.00229993,0.01492963,-0.04264852,0.04774091,-0.06966530,0.05699687,-0.05584064,0.00066055,-0.00546557,0.10855793,-0.09987221,0.05662130,-0.02832375,0.04090362,-0.04909697
-5.81990995,0.28366337,-0.32504905,0.00216611,-0.00206599,0.01403373,-0.04043527,0.04547287,-0.06896208,0.05544137,-0.05225850,0.00062691,-0.00486508,0.10566376,-0.09500776,0.05599065,-0.02608293,0.03885664,-0.04798831
-5.81390695,0.27333322,-0.30953975,0.00211102,-0.00184962,0.01326618,-0.03827071,0.04328323,-0.06808841,0.05382587,-0.04885200,0.00062829,-0.00430045,0.10250268,-0.09035173,0.05510313,-0.02404162,0.03677732,-0.04681650
-5.80790395,0.26295392,-0.29460057,0.00204799,-0.00165282,0.01265114,-0.03616314,0.04124234,-0.06703757,0.05218670,-0.04564422,0.00066653,-0.00377542,0.09913890,-0.08593858,0.05398111,-0.02222557,0.03469943,-0.04558092
-5.80190095,0.25278697,-0.28030244,0.00197713,-0.00147710,0.01221709,-0.03411821,0.03942659,-0.06580659,0.05057180,-0.04265287,0.00074455,-0.00329261,0.09565396,-0.08179750,0.05265800,-0.02065700,0.03265966,-0.04428154
-5.79589795,0.24313949,-0.26670469,0.00189893,-0.00132358,0.01199698,-0.03213967,0.03791820,-0.06439749,0.04904047,-0.03989103,0.00086651,-0.00285360,0.09214577,-0.07795380,0.05117788,-0.01935502,0.03069706,-0.04291960
-5.78989495,0.23436190,-0.25386030,0.00181425,-0.00119298,0.01202847,-0.03023007,0.03680499,-0.06281833,0.04766303,-0.03736810,0.00103783,-0.00245911,0.08872750,-0.07443044,0.04959492,-0.01833600,0.02885264,-0.04149828
-5.78389195,0.22684521,-0.24182090,0.00172423,-0.00108568,0.01235410,-0.02839153,0.03618019,-0.06108407,0.04652030,-0.03509064,0.00126527,-0.00210911,0.08552617,-0.07124935,0.04797258,-0.01761407,0.02716895,-0.04002325
-5.77788894,0.22101790,-0.23064135,0.00163027,-0.00100175,0.01302143,-0.02662652,0.03614228,-0.05921734,0.04570291,-0.03306322,0.00155697,-0.00180303,0.08268119,-0.06843273,0.04638270,-0.01720150,0.02568969,-0.03850302
-5.77188594,0.21734234,-0.22038358,0.00153400,-0.00094101,0.01408307,-0.02493847,0.03679462,-0.05724889,0.04531044,-0.03128925,0.00192246,-0.00153997,0.08034258,-0.06600404,0.04490449,-0.01710915,0.02445947,-0.03694927
-5.76588294,0.21631071,-0.21111963,0.00143716,-0.00090305,0.01559654,-0.02333244,0.03824509,-0.05521782,0.04545039,-0.02977156,0.00237259,-0.00131887,0.07866924,-0.06398877,0.04362344,-0.01734675,0.02352355,-0.03537689
-5.75987994,0.21844026,-0.20293379,0.00134164,-0.00088727,0.01762406,-0.02181556,0.04060542,-0.05317169,0.04623696,-0.02851296,0.00291946,-0.00113871,0.07782692,-0.06241493,0.04263013,-0.01792320,0.02292756,-0.03380396
-5.75387694,0.22426763,-0.19592396,0.00124935,-0.00089290,0.02023194,-0.02039755,0.04399016,-0.05116634,0.04778959,-0.02751661,0.00357630,-0.00099875,0.07798610,-0.06131329,0.04201915,-0.01884674,0.02271731,-0.03225155
-5.74787394,0.23434218,-0.19020218,0.00116224,-0.00091902,0.02348988,-0.01909099,0.04851542,-0.04926563,0.05023118,-0.02678627,0.00435721,-0.00089866,0.07931966,-0.06071737,0.04188777,-0.02012512,0.02293845,-0.03074340
-5.74187094,0.24921792,-0.18589462,0.00108221,-0.00096459,0.02746973,-0.01791162,0.05429700,-0.04754098,0.05368601,-0.02632640,0.00527691,-0.00083878,0.08200025,-0.06066330,0.04233476,-0.02176565,0.02363611,-0.02930558
-5.73586793,0.26944399,-0.18314114,0.00101113,-0.00102843,0.03224410,-0.01687854,0.06144813,-0.04607089,0.05827735,-0.02614226,0.00635038,-0.00082023,0.08619744,-0.06118955,0.04345906,-0.02377533,0.02485440,-0.02796607
-5.72986493,0.29555339,-0.18209457,0.00095081,-0.00110923,0.03788443,-0.01601433,0.07007666,-0.04494036,0.06412460,-0.02623985,0.00759246,-0.00084515,0.09207444,-0.06233661,0.04535831,-0.02616091,0.02663578,-0.02675427
-5.72386193,0.32805006,-0.18292002,0.00090293,-0.00120559,0.04445874,-0.01534517,0.08028171,-0.04424026,0.07134011,-0.02662591,0.00901728,-0.00091675,0.09978453,-0.06414672,0.04812737,-0.02892903,0.02902024,-0.02570065
-5.71785893,0.36739404,-0.18579421,0.00086908,-0.00131595,0.05202909,-0.01490089,0.09214992,-0.04406664,0.08002564,-0.02730791,0.01063776,-0.00103956,0.10946708,-0.06666367,0.05185661,-0.03208642,0.03204431,-0.02483635
-5.71185593,0.41398523,-0.19090505,0.00085071,-0.00143870,0.06064864,-0.01471495,0.10575126,-0.04452001,0.09026845,-0.02829401,0.01246492,-0.00121945,0.12124318,-0.06993277,0.05663004,-0.03564020,0.03573994,-0.02419290
-5.70585293,0.46814569,-0.19845138,0.00084915,-0.00157208,0.07035850,-0.01482441,0.12113460,-0.04570455,0.10213721,-0.02959316,0.01450726,-0.00146377,0.13521103,-0.07400088,0.06252327,-0.03959824,0.04013308,-0.02380195
-5.69984992,0.53010120,-0.20864301,0.00086555,-0.00171430,0.08118458,-0.01526982,0.13832315,-0.04772718,0.11567779,-0.03121524,0.01677007,-0.00178139,0.15144109,-0.07891667,0.06960133,-0.04396967,0.04524231,-0.02369513
-5.69384692,0.59996254,-0.22170072,0.00090091,-0.00186349,0.09313426,-0.01609500,0.15731008,-0.05069648,0.13090909,-0.03317117,0.01925472,-0.00218269,0.16997116,-0.08473094,0.07791624,-0.04876536,0.05107720,-0.02390393
-5.68784392,0.67770733,-0.23785620,0.00095602,-0.00201779,0.10619340,-0.01734673,0.17805440,-0.05472144,0.14781915,-0.03547316,0.02195806,-0.00267960,0.19080160,-0.09149702,0.08750464,-0.05399860,0.05763677,-0.02445963
-5.68184092,0.76316333,-0.25735165,0.00103147,-0.00217533,0.12032361,-0.01907430,0.20047737,-0.05990986,0.16636170,-0.03813490,0.02487182,-0.00328541,0.21389088,-0.09927107,0.09838524,-0.05968566,0.06490789,-0.02539323
-5.67583792,0.85599415,-0.28043865,0.00112757,-0.00233434,0.13546003,-0.02132885,0.22445986,-0.06636658,0.18645341,-0.04117174,0.02798221,-0.00401469,0.23915167,-0.10811234,0.11055645,-0.06584629,0.07286389,-0.02673536
-5.66983492,0.95568847,-0.30737607,0.00124440,-0.00249318,0.15150988,-0.02416256,0.24984068,-0.07419122,0.20797217,-0.04460076,0.03126953,-0.00488304,0.26644786,-0.11808305,0.12399419,-0.07250417,0.08146333,-0.02851610
-5.66383192,1.06155379,-0.33842663,0.00138169,-0.00265037,0.16835181,-0.02762756,0.27641625,-0.08347563,0.23075649,-0.04844075,0.03470808,-0.00590675,0.29559262,-0.12924796,0.13865002,-0.07968707,0.09064911,-0.03076472
-5.65782891,1.17271561,-0.37385182,0.00153887,-0.00280466,0.18583633,-0.03177463,0.30394176,-0.09430099,0.25460632,-0.05271196,0.03826623,-0.00710243,0.32634790,-0.14167335,0.15444980,-0.08742670,0.10034795,-0.03350925
-5.65182591,1.28812300,-0.41390498,0.00171497,-0.00295506,0.20378737,-0.03665164,0.33213396,-0.10673454,0.27928554,-0.05743565,0.04190666,-0.00848649,0.35842552,-0.15542547,0.17129297,-0.09575828,0.11047041,-0.03677588
-5.64582291,1.40656104,-0.45882229,0.00190865,-0.00310090,0.22200504,-0.04230174,0.36067563,-0.12082604,0.30452598,-0.06263337,0.04558692,-0.01007459,0.39149003,-0.17056821,0.18905260,-0.10471953,0.12091144,-0.04058823
-5.63981991,1.52667055,-0.50881174,0.00211818,-0.00324184,0.24026963,-0.04876137,0.38922189,-0.13660403,0.33003336,-0.06832595,0.04926016,-0.01188097,0.42516356,-0.18716005,0.20757641,-0.11434932,0.13155149,-0.04496629
-5.63381691,1.64697512,-0.56404025,0.00234139,-0.00337788,0.25834683,-0.05605809,0.41740793,-0.15407214,0.35549478,-0.07453220,0.05287616,-0.01391769,0.45903250,-0.20525032,0.22668875,-0.12468568,0.14225834,-0.04992534
-5.62781391,1.76591508,-0.62461901,0.00257576,-0.00350933,0.27599403,-0.06420827,0.44485842,-0.17320533,0.38058778,-0.08126736,0.05638251,-0.01619391,0.49265625,-0.22487473,0.24619365,-0.13576345,0.15288951,-0.05547453
-5.62181091,1.88188775,-0.69058776,0.00281839,-0.00363683,0.29296751,-0.07321482,0.47119801,-0.19394655,0.40499080,-0.08854132,0.05972598,-0.01871506,0.52557749,-0.24605044,0.26587896,-0.14761134,0.16329526,-0.06161549
-5.61580790,1.99329275,-0.76189850,0.00306606,-0.00376124,0.30903038,-0.08306498,0.49606279,-0.21620381,0.42839449,-0.09635672,0.06285405,-0.02148205,0.55733419,-0.26877074,0.28552147,-0.16024880,0.17332212,-0.06834079
-5.60980490,2.09858104,-0.83839947,0.00331532,-0.00388365,0.32396089,-0.09372828,0.51911220,-0.23984794,0.45051366,-0.10470695,0.06571646,-0.02449052,0.58747253,-0.29299966,0.30489294,-0.17368251,0.18281690,-0.07563242
-5.60380190,2.19630583,-0.91982026,0.00356254,-0.00400521,0.33756081,-0.10515486,0.54004103,-0.26471122,0.47109926,-0.11357429,0.06826688,-0.02773019,0.61556068,-0.31866681,0.32376683,-0.18790296,0.19163092,-0.08346043
-5.59779890,2.28517341,-1.00575920,0.00380404,-0.00412714,0.34966355,-0.11727423,0.55859099,-0.29058711,0.48994996,-0.12292815,0.07046440,-0.03118427,0.64120272,-0.34566273,0.34192558,-0.20288105,0.19962446,-0.09178166
-5.59179590,2.36409166,-1.09567394,0.00403618,-0.00425055,0.36014162,-0.12999456,0.57456139,-0.31723120,0.50692263,-0.13272380,0.07227503,-0.03482916,0.66405217,-0.37383517,0.35916801,-0.21856517,0.20667114,-0.10053888
-5.58579290,2.43221409,-1.18887621,0.00425550,-0.00437637,0.36891304,-0.14320272,0.58781838,-0.34436356,0.52194127,-0.14290142,0.07367291,-0.03863421,0.68382465,-0.40298664,0.37531662,-0.23487877,0.21266214,-0.10966027
-5.57978989,2.48897727,-1.28453191,0.00445885,-0.00450527,0.37594638,-0.15676504,0.59830245,-0.37167246,0.53500380,-0.15338590,0.07464138,-0.04256183,0.70030901,-0.43287356,0.39022452,-0.25171885,0.21750999,-0.11905935
-5.57378689,2.53412966,-1.38166698,0.00464354,-0.00463754,0.38126417,-0.17052894,0.60603366,-0.39881968,0.54618630,-0.16408725,0.07517370,-0.04656780,0.71337639,-0.46320724,0.40378141,-0.26895542,0.22115187,-0.12863553
-5.56778389,2.56775012,-1.47917984,0.00480742,-0.00477303,0.38494434,-0.18432547,0.61111443,-0.42544713,0.55564424,-0.17490196,0.07527344,-0.05060188,0.72298683,-0.49365705,0.41591853,-0.28643219,0.22355212,-0.13827523
-5.56178089,2.59025492,-1.57586048,0.00494903,-0.00491113,0.38711962,-0.19797264,0.61372956,-0.45118488,0.56361052,-0.18571507,0.07495457,-0.05460874,0.72919302,-0.52385569,0.42661212,-0.30396859,0.22470398,-0.14785364
-5.55577789,2.60239235,-1.67041616,0.00506773,-0.00505070,0.38797475,-0.21127967,0.61414345,-0.47566026,0.57039009,-0.19640318,0.07424114,-0.05852907,0.73214085,-0.55340672,0.43588525,-0.32136320,0.22463032,-0.15723713
-5.54977489,2.60522471,-1.76150328,0.00516370,-0.00519010,0.38774159,-0.22405192,0.61269456,-0.49850794,0.57635130,-0.20683825,0.07316665,-0.06230106,0.73206677,-0.58189420,0.44380779,-0.33839854,0.22338344,-0.16628622
-5.54377189,2.60009788,-1.84776454,0.00523806,-0.00532724,0.38669213,-0.23609640,0.60978715,-0.51938057,0.58191406,-0.21689209,0.07177304,-0.06586199,0.72929188,-0.60889419,0.45049444,-0.35484713,0.22104382,-0.17485907
-5.53776888,2.58859945,-1.92787026,0.00529290,-0.00545959,0.38512974,-0.24722775,0.60588051,-0.53795963,0.58753513,-0.22644135,0.07010947,-0.06915001,0.72421295,-0.63398767,0.45610091,-0.37047869,0.21771791,-0.18281544
-5.53176588,2.57250668,-2.00056231,0.00533120,-0.00558432,0.38337879,-0.25727435,0.60147617,-0.55396621,0.59369109,-0.23537291,0.06823079,-0.07210602,0.71729063,-0.65677452,0.46081824,-0.38506823,0.21353498,-0.19002078
-5.52576288,2.55372618,-2.06469890,0.00535687,-0.00569838,0.38177319,-0.26608442,0.59710323,-0.56717125,0.60085955,-0.24358935,0.06619584,-0.07467559,0.70903530,-0.67688798,0.46486557,-0.39840459,0.20864327,-0.19635064
-5.51975988,2.53422764,-2.11929830,0.00537462,-0.00579868,0.38064415,-0.27353186,0.59330256,-0.57740482,0.60949931,-0.25101421,0.06406571,-0.07681072,0.69999102,-0.69400880,0.46848156,-0.41029922,0.20320538,-0.20169478
-5.51375688,2.51597409,-2.16357954,0.00538988,-0.00588214,0.38030760,-0.27952144,0.59061021,-0.58456409,0.62003028,-0.25759683,0.06190188,-0.07847161,0.69071826,-0.70787867,0.47191490,-0.42059466,0.19739329,-0.20596122
-5.50775388,2.50085148,-2.19699793,0.00540866,-0.00594594,0.38105196,-0.28399333,0.58954055,-0.58861963,0.63281401,-0.26331651,0.05976438,-0.07962811,0.68177593,-0.71831199,0.47541419,-0.42917238,0.19138303,-0.20907970
-5.50175088,2.49060035,-2.21927383,0.00543739,-0.00598758,0.38312649,-0.28692645,0.59056986,-0.58961978,0.64813566,-0.26818555,0.05771015,-0.08026088,0.67370349,-0.72520563,0.47921780,-0.43595947,0.18534938,-0.21100467
-5.49574787,2.48675228,-2.23041282,0.00548272,-0.00600507,0.38673096,-0.28834076,0.59412073,-0.58769282,0.66618823,-0.27225121,0.05579141,-0.08036232,0.66700367,-0.72854592,0.48354397,-0.44093388,0.17946059,-0.21171738
-5.48974487,2.49057365,-2.23071621,0.00555133,-0.00599701,0.39200686,-0.28829809,0.60054784,-0.58304675,0.68705981,-0.27559622,0.05405431,-0.07993699,0.66212656,-0.72841256,0.48858166,-0.44412786,0.17387346,-0.21122716
-5.48374187,2.50301895,-2.22078098,0.00564974,-0.00596268,0.39903068,-0.28690164,0.61012560,-0.57596674,0.71072451,-0.27833775,0.05253785,-0.07900170,0.65945536,-0.72497911,0.49448257,-0.44562927,0.16872894,-0.20957176
-5.47773887,2.52469538,-2.20148885,0.00578406,-0.00590214,0.40780950,-0.28429396,0.62303790,-0.56681018,0.73703755,-0.28062489,0.05127295,-0.07758519,0.65929457,-0.71851001,0.50135457,-0.44558080,0.16414832,-0.20681665
-5.47173587,2.55584003,-2.17398458,0.00595981,-0.00581620,0.41827906,-0.28065354,0.63937052,-0.55599940,0.76573487,-0.28263459,0.05028192,-0.07572738,0.66186071,-0.70935404,0.50925680,-0.44417680,0.16023014,-0.20305334
-5.46573287,2.59631058,-2.13964428,0.00618168,-0.00570647,0.43030453,-0.27619014,0.65910618,-0.54401234,0.79643746,-0.28456618,0.04957811,-0.07347826,0.66727596,-0.69793446,0.51819669,-0.44165801,0.15704800,-0.19839678
-5.45972986,2.64558965,-2.10003470,0.00645335,-0.00557534,0.44368391,-0.27113889,0.68212264,-0.53137139,0.82866030,-0.28663470,0.04916592,-0.07089650,0.67556488,-0.68473634,0.52812890,-0.43830423,0.15464919,-0.19298193
-5.45372686,2.70280258,-2.05686525,0.00677735,-0.00542586,0.45815396,-0.26575355,0.70819373,-0.51863064,0.86182574,-0.28906323,0.04904104,-0.06804771,0.68665413,-0.67029133,0.53895622,-0.43442526,0.15305421,-0.18695963
-5.44772386,2.76674781,-2.01193440,0.00715485,-0.00526171,0.47339856,-0.26029901,0.73699344,-0.50636203,0.89528082,-0.29207457,0.04919089,-0.06500260,0.70037536,-0.65516066,0.55053230,-0.43035044,0.15225714,-0.18049197
-5.44172086,2.83593865,-1.96707284,0.00758562,-0.00508707,0.48905897,-0.25504335,0.76810299,-0.49514067,0.92831803,-0.29588259,0.04959533,-0.06183496,0.71647089,-0.63991707,0.56266618,-0.42641729,0.15222685,-0.17374726
-5.43571786,2.90865475,-1.92408538,0.00806791,-0.00490655,0.50474596,-0.25024984,0.80102062,-0.48552973,0.96019861,-0.30068372,0.05022751,-0.05861962,0.73460208,-0.62512628,0.57512828,-0.42295960,0.15290895,-0.16689493
-5.42971486,2.98300138,-1.88469401,0.00859839,-0.00472498,0.52005304,-0.24616901,0.83517403,-0.47806545,0.99017753,-0.30664877,0.05105488,-0.05543046,0.75436012,-0.61132889,0.58765766,-0.42029559,0.15422832,-0.16010049
-5.42371186,3.05697416,-1.85048436,0.00917223,-0.00454739,0.53457044,-0.24303120,0.86993509,-0.47324244,1.01752936,-0.31391563,0.05204032,-0.05233843,0.77527886,-0.59902326,0.59997033,-0.41871654,0.15609222,-0.15352070
-5.41770885,3.12852715,-1.82285723,0.00978313,-0.00437884,0.54789942,-0.24103975,0.90463649,-0.47149985,1.04157365,-0.32258308,0.05314336,-0.04940986,0.79684926,-0.58865023,0.61176821,-0.41847642,0.15839386,-0.14729920
-5.41170585,3.19564166,-1.80298729,0.01042338,-0.00422429,0.55966610,-0.24036509,0.93858984,-0.47320860,1.06169927,-0.33270610,0.05432141,-0.04670485,0.81853511,-0.58058000,0.62274854,-0.41978287,0.16101615,-0.14156275
-5.40570285,3.25639369,-1.79178995,0.01108411,-0.00408858,0.56953466,-0.24113998,0.97110491,-0.47866014,1.07738635,-0.34429275,0.05553106,-0.04427599,0.83978956,-0.57510177,0.63261335,-0.42278985,0.16383571,-0.13641807
-5.39969985,3.30901760,-1.78989772,0.01175542,-0.00397631,0.57721912,-0.24345586,1.00150935,-0.48805691,1.08822529,-0.35730292,0.05672939,-0.04216729,0.86007191,-0.57241644,0.64107891,-0.42759228,0.16672685,-0.13194957
-5.39369685,3.35196413,-1.79764633,0.01242669,-0.00389180,0.58249350,-0.24736066,1.02916837,-0.50150481,1.09393188,-0.37164899,0.05787517,-0.04041344,0.87886434,-0.57263234,0.64788457,-0.43422281,0.16956552,-0.12821779
-5.38769385,3.38395091,-1.81507103,0.01308680,-0.00383902,0.58519991,-0.25285788,1.05350380,-0.51900794,1.09435826,-0.38719839,0.05893005,-0.03903931,0.89568795,-0.57576438,0.65280111,-0.44265074,0.17223304,-0.12525880
-5.38169085,3.40400400,-1.84191279,0.01372454,-0.00382165,0.58525438,-0.25990714,1.07401198,-0.54046573,1.08949903,-0.40377793,0.05985973,-0.03805978,0.91011777,-0.58173617,0.65563810,-0.45278310,0.17461954,-0.12308425
-5.37568784,3.41148936,-1.87763383,0.01432885,-0.00384298,0.58265016,-0.26842606,1.09027980,-0.56567266,1.07949267,-0.42117985,0.06063489,-0.03747979,0.92179614,-0.59038511,0.65625027,-0.46446783,0.17662701,-0.12168233
-5.36968484,3.40613335,-1.92144163,0.01488926,-0.00390597,0.57745855,-0.27829343,1.10199836,-0.59432065,1.06461807,-0.43916921,0.06123210,-0.03729468,0.93044422,-0.60147008,0.65454252,-0.47749878,0.17817191,-0.12101931
-5.36368184,3.38803185,-1.97232036,0.01539616,-0.00401325,0.56982720,-0.28935354,1.10897379,-0.62600420,1.04528654,-0.45749255,0.06163451,-0.03749070,0.93587105,-0.61468136,0.65047363,-0.49162237,0.17918723,-0.12104170
-5.35767884,3.35764780,-2.02906844,0.01584113,-0.00416708,0.55997592,-0.30142161,1.11113466,-0.66022821,1.02202964,-0.47588719,0.06183245,-0.03804579,0.93797996,-0.62965224,0.64405838,-0.50654562,0.17962399,-0.12167894
-5.35167584,3.31579747,-2.09034065,0.01621729,-0.00436940,0.54819035,-0.31428997,1.10853567,-0.69641845,0.99548328,-0.49409108,0.06182369,-0.03893044,0.93677195,-0.64597205,0.63536807,-0.52194509,0.17945213,-0.12284633
-5.34567284,3.26362591,-2.15469343,0.01651946,-0.00462179,0.53481359,-0.32773506,1.10135742,-0.73393455,0.96636892,-0.51185261,0.06161363,-0.04010880,0.93234598,-0.66319983,0.62452932,-0.53747667,0.17866078,-0.12444835
