energy_ev,total_up,B_p_up,B_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-5.59779890,7.85219503,1.18994278,0.00000000,6.97735603,5.82632416,0.60102387,0.00000000
-5.59179590,7.94217418,1.21013327,0.00000000,7.09897462,5.90492548,0.58568810,0.00000000
-5.58579290,8.02755858,1.22944286,0.00000000,7.21878893,5.97822074,0.57145321,0.00000000
-5.57978989,8.10534243,1.24730490,0.00000000,7.33431703,6.04384614,0.55834335,0.00000000
-5.57378689,8.17255055,1.26315915,0.00000000,7.44296081,6.09950157,0.54636006,0.00000000
-5.56778389,8.22631806,1.27646752,0.00000000,7.54207304,6.14301394,0.53547991,0.00000000
-5.56178089,8.26396889,1.28672939,0.00000000,7.62902842,6.17239796,0.52565334,0.00000000
-5.55577789,8.28308977,1.29349596,0.00000000,7.70129600,6.18591200,0.51680484,0.00000000
-5.54977489,8.28159719,1.29638304,0.00000000,7.75651045,6.18210683,0.50883436,0.00000000
-5.54377189,8.25779456,1.29508187,0.00000000,7.79253973,6.15986527,0.50162019,0.00000000
-5.53776888,8.21041773,1.28936744,0.00000000,7.80754696,6.11843145,0.49502282,0.00000000
-5.53176588,8.13866745,1.27910431,0.00000000,7.80004470,6.05742879,0.48888996,0.00000000
-5.52576288,8.04222802,1.26424953,0.00000000,7.76894008,5.97686643,0.48306230,0.00000000
-5.51975988,7.92127196,1.24485287,0.00000000,7.71356962,5.87713419,0.47737977,0.00000000
-5.51375688,7.77645129,1.22105428,0.00000000,7.63372310,5.75898696,0.47168813,0.00000000
-5.50775388,7.60887621,1.19307896,0.00000000,7.52965588,5.62351956,0.46584539,0.00000000
-5.50175088,7.42008271,1.16123022,0.00000000,7.40208967,5.47213348,0.45972798,0.00000000
-5.49574787,7.21199067,1.12588049,0.00000000,7.25220177,5.30649723,0.45323616,0.00000000
-5.48974487,6.98685429,1.08746092,0.00000000,7.08160318,5.12850193,0.44629858,0.00000000
-5.48374187,6.74720669,1.04644994,0.00000000,6.89230611,4.94021394,0.43887567,0.00000000
-5.47773887,6.49580047,1.00336115,0.00000000,6.68668159,4.74382606,0.43096172,0.00000000
-5.47173587,6.23554597,0.95873095,0.00000000,6.46740813,4.54160879,0.42258559,0.00000000
-5.46573287,5.96944883,0.91310631,0.00000000,6.23741250,4.33586287,0.41380986,0.00000000
-5.45972986,5.70054804,0.86703280,0.00000000,5.99980398,4.12887416,0.40472870,0.00000000
-5.45372686,5.43185597,0.82104334,0.00000000,5.75780357,3.92287153,0.39546428,0.00000000
-5.44772386,5.16630120,0.77564782,0.00000000,5.51466992,3.71998854,0.38616214,0.00000000
-5.44172086,4.90667537,0.73132369,0.00000000,5.27362383,3.52222925,0.37698558,0.00000000
-5.43571786,4.65558465,0.68850780,0.00000000,5.03777351,3.33143852,0.36810941,0.00000000
-5.42971486,4.41540689,0.64758942,0.00000000,4.81004261,3.14927699,0.35971340,0.00000000
-5.42371186,4.18825503,0.60890477,0.00000000,4.59310339,2.97720111,0.35197561,0.00000000
