energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.81990995,2.24003468,-2.24003466,0.03696886,-0.03696886,0.24073382,-0.24073382,0.01617826,-0.01617826,0.00000000,-0.00000000,0.84232278,-0.84232278,0.62194636,-0.62194635,1.18634651,-1.18634650,0.00000000,-0.00000000
-5.81390695,2.28821384,-2.28821381,0.03699585,-0.03699585,0.24663024,-0.24663023,0.01657548,-0.01657548,0.00000000,-0.00000000,0.83648595,-0.83648595,0.64627631,-0.64627630,1.20717718,-1.20717717,0.00000000,-0.00000000
-5.80790395,2.33502912,-2.33502910,0.03679224,-0.03679224,0.25429336,-0.25429336,0.01692328,-0.01692328,0.00000000,-0.00000000,0.82883385,-0.82883385,0.67327224,-0.67327223,1.22402940,-1.22402939,0.00000000,-0.00000000
-5.80190095,2.37979758,-2.37979756,0.03636199,-0.03636199,0.26350119,-0.26350118,0.01721935,-0.01721935,0.00000000,-0.00000000,0.81926882,-0.81926882,0.70250649,-0.70250647,1.23679219,-1.23679218,0.00000000,-0.00000000
-5.79589795,2.42181754,-2.42181751,0.03571321,-0.03571321,0.27399540,-0.27399540,0.01746188,-0.01746188,0.00000000,-0.00000000,0.80773744,-0.80773744,0.73347898,-0.73347896,1.24540810,-1.24540810,0.00000000,-0.00000000
-5.78989495,2.46037430,-2.46037428,0.03485791,-0.03485791,0.28548738,-0.28548737,0.01764957,-0.01764957,0.00000000,-0.00000000,0.79423168,-0.79423168,0.76562503,-0.76562501,1.24986804,-1.24986803,0.00000000,-0.00000000
-5.78389195,2.49474657,-2.49474654,0.03381160,-0.03381160,0.29766486,-0.29766485,0.01778151,-0.01778151,0.00000000,-0.00000000,0.77878789,-0.77878789,0.79832524,-0.79832522,1.25020501,-1.25020500,0.00000000,-0.00000000
-5.77788894,2.52421416,-2.52421413,0.03259288,-0.03259288,0.31019929,-0.31019929,0.01785716,-0.01785716,0.00000000,-0.00000000,0.76148424,-0.76148424,0.83091750,-0.83091748,1.24648731,-1.24648731,0.00000000,-0.00000000
-5.77188594,2.54806764,-2.54806762,0.03122285,-0.03122285,0.32275377,-0.32275376,0.01787624,-0.01787624,0.00000000,-0.00000000,0.74243676,-0.74243676,0.86271110,-0.86271108,1.23881180,-1.23881180,0.00000000,-0.00000000
-5.76588294,2.56562021,-2.56562018,0.02972454,-0.02972454,0.33499131,-0.33499131,0.01783873,-0.01783873,0.00000000,-0.00000000,0.72179451,-0.72179451,0.89300264,-0.89300262,1.22729756,-1.22729755,0.00000000,-0.00000000
-5.75987994,2.57622199,-2.57622197,0.02812228,-0.02812228,0.34658350,-0.34658349,0.01774483,-0.01774483,0.00000000,-0.00000000,0.69973434,-0.69973434,0.92109346,-0.92109345,1.21208059,-1.21208058,0.00000000,-0.00000000
-5.75387694,2.57927665,-2.57927663,0.02644102,-0.02644102,0.35721908,-0.35721907,0.01759492,-0.01759492,0.00000000,-0.00000000,0.67645560,-0.67645560,0.94630817,-0.94630815,1.19330980,-1.19330980,0.00000000,-0.00000000
-5.74787394,2.57425991,-2.57425990,0.02470576,-0.02470576,0.36661247,-0.36661247,0.01738962,-0.01738962,0.00000000,-0.00000000,0.65217516,-0.65217516,0.96801355,-0.96801354,1.17114441,-1.17114440,0.00000000,-0.00000000
-5.74187094,2.56073934,-2.56073933,0.02294089,-0.02294089,0.37451174,-0.37451174,0.01712979,-0.01712979,0.00000000,-0.00000000,0.62712298,-0.62712298,0.98563733,-0.98563732,1.14575290,-1.14575290,0.00000000,-0.00000000
-5.73586793,2.53839448,-2.53839447,0.02116968,-0.02116968,0.38070595,-0.38070595,0.01681659,-0.01681659,0.00000000,-0.00000000,0.60153856,-0.60153856,0.99868596,-0.99868595,1.11731342,-1.11731342,0.00000000,-0.00000000
-5.72986493,2.50703623,-2.50703622,0.01941382,-0.01941382,0.38503138,-0.38503138,0.01645156,-0.01645156,0.00000000,-0.00000000,0.57566812,-0.57566812,1.00676067,-1.00676066,1.08601539,-1.08601539,0.00000000,-0.00000000
-5.72386193,2.46662437,-2.46662438,0.01769297,-0.01769297,0.38737664,-0.38737664,0.01603664,-0.01603664,0.00000000,-0.00000000,0.54976267,-0.54976268,1.00957111,-1.00957110,1.05206205,-1.05206206,0.00000000,-0.00000000
-5.71785893,2.41728199,-2.41728199,0.01602453,-0.01602453,0.38768612,-0.38768612,0.01557431,-0.01557431,0.00000000,-0.00000000,0.52407680,-0.52407680,1.00694581,-1.00694581,1.01567348,-1.01567349,0.00000000,-0.00000000
-5.71185593,2.35930556,-2.35930557,0.01442336,-0.01442336,0.38596188,-0.38596188,0.01506757,-0.01506757,0.00000000,-0.00000000,0.49886796,-0.49886796,0.99883905,-0.99883905,0.97708972,-0.97708973,0.00000000,-0.00000000
-5.70585293,2.29317002,-2.29317003,0.01290170,-0.01290170,0.38226364,-0.38226364,0.01452006,-0.01452006,0.00000000,-0.00000000,0.47439612,-0.47439613,0.98533354,-0.98533355,0.93657354,-0.93657355,0.00000000,-0.00000000
-5.69984992,2.21952768,-2.21952770,0.01146914,-0.01146914,0.37670692,-0.37670693,0.01393602,-0.01393602,0.00000000,-0.00000000,0.45092342,-0.45092342,0.96663892,-0.96663892,0.89441241,-0.89441242,0.00000000,-0.00000000
-5.69384692,2.13920097,-2.13920099,0.01013265,-0.01013265,0.36945936,-0.36945936,0.01332035,-0.01332035,0.00000000,-0.00000000,0.42871352,-0.42871352,0.94308576,-0.94308577,0.85091941,-0.85091943,0.00000000,-0.00000000
-5.68784392,2.05316853,-2.05316856,0.00889670,-0.00889670,0.36073515,-0.36073515,0.01267852,-0.01267852,0.00000000,-0.00000000,0.40803055,-0.40803056,0.91511558,-0.91511559,0.80643271,-0.80643273,0.00000000,-0.00000000
-5.68184092,1.96254514,-1.96254517,0.00776349,-0.00776349,0.35078800,-0.35078801,0.01201659,-0.01201659,0.00000000,-0.00000000,0.38913730,-0.38913730,0.88326688,-0.88326689,0.76131353,-0.76131355,0.00000000,-0.00000000
-5.67583792,1.86855591,-1.86855594,0.00673312,-0.00673312,0.33990267,-0.33990268,0.01134104,-0.01134104,0.00000000,-0.00000000,0.37229241,-0.37229242,0.84815807,-0.84815808,0.71594255,-0.71594257,0.00000000,-0.00000000
-5.66983492,1.77250574,-1.77250577,0.00580386,-0.00580386,0.32838540,-0.32838541,0.01065872,-0.01065872,0.00000000,-0.00000000,0.35774673,-0.35774673,0.81046770,-0.81046772,0.67071481,-0.67071482,0.00000000,-0.00000000
-5.66383192,1.67574498,-1.67574502,0.00497247,-0.00497247,0.31655370,-0.31655370,0.00997671,-0.00997671,0.00000000,-0.00000000,0.34573848,-0.34573849,0.77091304,-0.77091305,0.62603322,-0.62603324,0.00000000,-0.00000000
-5.65782891,1.57963289,-1.57963292,0.00423445,-0.00423445,0.30472570,-0.30472570,0.00930214,-0.00930214,0.00000000,-0.00000000,0.33648757,-0.33648757,0.73022762,-0.73022764,0.58230109,-0.58230111,0.00000000,-0.00000000
-5.65182591,1.48550005,-1.48550009,0.00358433,-0.00358433,0.29320960,-0.29320961,0.00864206,-0.00864206,0.00000000,-0.00000000,0.33018897,-0.33018897,0.68913890,-0.68913892,0.53991378,-0.53991380,0.00000000,-0.00000000
-5.64582291,1.39461146,-1.39461149,0.00301595,-0.00301595,0.28229349,-0.28229349,0.00800327,-0.00800327,0.00000000,-0.00000000,0.32700552,-0.32700553,0.64834666,-0.64834667,0.49925003,-0.49925005,0.00000000,-0.00000000
-5.63981991,1.30813150,-1.30813153,0.00252272,-0.00252272,0.27223593,-0.27223594,0.00739217,-0.00739217,0.00000000,-0.00000000,0.32706041,-0.32706041,0.60850310,-0.60850311,0.46066323,-0.46066325,0.00000000,-0.00000000
-5.63381691,1.22709235,-1.22709238,0.00209781,-0.00209781,0.26325773,-0.26325773,0.00681457,-0.00681457,0.00000000,-0.00000000,0.33042954,-0.33042954,0.57019532,-0.57019533,0.42447305,-0.42447307,0.00000000,-0.00000000
-5.62781391,1.15236678,-1.15236681,0.00173437,-0.00173437,0.25553503,-0.25553503,0.00627559,-0.00627559,0.00000000,-0.00000000,0.33713435,-0.33713435,0.53393066,-0.53393067,0.39095775,-0.39095776,0.00000000,-0.00000000
-5.62181091,1.08464643,-1.08464645,0.00142570,-0.00142570,0.24919408,-0.24919409,0.00577956,-0.00577956,0.00000000,-0.00000000,0.34713539,-0.34713539,0.50012546,-0.50012547,0.36034747,-0.36034749,0.00000000,-0.00000000
-5.61580790,1.02442613,-1.02442616,0.00116536,-0.00116536,0.24430782,-0.24430782,0.00532987,-0.00532987,0.00000000,-0.00000000,0.36032698,-0.36032698,0.46909741,-0.46909742,0.33281880,-0.33281881,0.00000000,-0.00000000
-5.60980490,0.97199487,-0.97199489,0.00094727,-0.00094727,0.24089433,-0.24089433,0.00492896,-0.00492896,0.00000000,-0.00000000,0.37653353,-0.37653353,0.44106164,-0.44106165,0.30849068,-0.30849069,0.00000000,-0.00000000
-5.60380190,0.92743334,-0.92743336,0.00076581,-0.00076581,0.23891726,-0.23891726,0.00457823,-0.00457823,0.00000000,-0.00000000,0.39550763,-0.39550763,0.41613055,-0.41613056,0.28742193,-0.28742194,0.00000000,-0.00000000
-5.59779890,0.89061820,-0.89061822,0.00061582,-0.00061582,0.23828814,-0.23828814,0.00427808,-0.00427808,0.00000000,-0.00000000,0.41693043,-0.41693043,0.39431710,-0.39431711,0.26961034,-0.26961035,0.00000000,-0.00000000
-5.59179590,0.86123254,-0.86123255,0.00049265,-0.00049265,0.23887052,-0.23887052,0.00402789,-0.00402789,0.00000000,-0.00000000,0.44041432,-0.44041431,0.37554130,-0.37554131,0.25499331,-0.25499332,0.00000000,-0.00000000
-5.58579290,0.83878212,-0.83878213,0.00039218,-0.00039218,0.24048563,-0.24048563,0.00382605,-0.00382605,0.00000000,-0.00000000,0.46550813,-0.46550813,0.35963950,-0.35963950,0.24345015,-0.24345016,0.00000000,-0.00000000
-5.57978989,0.82261658,-0.82261659,0.00031076,-0.00031076,0.24291959,-0.24291959,0.00367009,-0.00367009,0.00000000,-0.00000000,0.49170491,-0.49170491,0.34637595,-0.34637596,0.23480573,-0.23480574,0.00000000,-0.00000000
-5.57378689,0.81195487,-0.81195488,0.00024524,-0.00024524,0.24593154,-0.24593154,0.00355668,-0.00355668,0.00000000,-0.00000000,0.51845200,-0.51845200,0.33545611,-0.33545612,0.22883558,-0.22883558,0.00000000,-0.00000000
-5.56778389,0.80591369,-0.80591370,0.00019292,-0.00019292,0.24926272,-0.24926272,0.00348180,-0.00348180,0.00000000,-0.00000000,0.54516335,-0.54516335,0.32654105,-0.32654105,0.22527207,-0.22527208,0.00000000,-0.00000000
-5.56178089,0.80353828,-0.80353828,0.00015149,-0.00015149,0.25264593,-0.25264593,0.00344082,-0.00344082,0.00000000,-0.00000000,0.57123365,-0.57123365,0.31926245,-0.31926245,0.22381174,-0.22381175,0.00000000,-0.00000000
-5.55577789,0.80383404,-0.80383404,0.00011907,-0.00011907,0.25581500,-0.25581500,0.00342867,-0.00342867,0.00000000,-0.00000000,0.59605384,-0.59605384,0.31323760,-0.31323760,0.22412331,-0.22412331,0.00000000,-0.00000000
-5.54977489,0.80579835,-0.80579836,0.00009408,-0.00009408,0.25851412,-0.25851412,0.00343994,-0.00343994,0.00000000,-0.00000000,0.61902751,-0.61902751,0.30808383,-0.30808383,0.22585640,-0.22585641,0.00000000,-0.00000000
-5.54377189,0.80845125,-0.80845126,0.00007528,-0.00007528,0.26050644,-0.26050644,0.00346905,-0.00346905,0.00000000,-0.00000000,0.63958749,-0.63958749,0.30343186,-0.30343186,0.22865069,-0.22865069,0.00000000,-0.00000000
-5.53776888,0.81086418,-0.81086419,0.00006172,-0.00006172,0.26158176,-0.26158176,0.00351038,-0.00351038,0.00000000,-0.00000000,0.65721215,-0.65721216,0.29893780,-0.29893780,0.23214507,-0.23214508,0.00000000,-0.00000000
-5.53176588,0.81218592,-0.81218592,0.00005268,-0.00005268,0.26156304,-0.26156304,0.00355843,-0.00355843,0.00000000,-0.00000000,0.67144060,-0.67144060,0.29429333,-0.29429333,0.23598696,-0.23598696,0.00000000,-0.00000000
-5.52576288,0.81166493,-0.81166494,0.00004773,-0.00004773,0.26031141,-0.26031141,0.00360794,-0.00360794,0.00000000,-0.00000000,0.68188624,-0.68188625,0.28923382,-0.28923382,0.23984112,-0.23984113,0.00000000,-0.00000000
-5.51975988,0.80866774,-0.80866774,0.00004665,-0.00004665,0.25772969,-0.25772969,0.00365403,-0.00365403,0.00000000,-0.00000000,0.68824821,-0.68824822,0.28354439,-0.28354439,0.24339807,-0.24339807,0.00000000,-0.00000000
-5.51375688,0.80269260,-0.80269260,0.00004945,-0.00004945,0.25376415,-0.25376415,0.00369230,-0.00369230,0.00000000,-0.00000000,0.69032004,-0.69032005,0.27706366,-0.27706366,0.24638163,-0.24638164,0.00000000,-0.00000000
-5.50775388,0.79337864,-0.79337865,0.00005637,-0.00005637,0.24840467,-0.24840467,0.00371895,-0.00371895,0.00000000,-0.00000000,0.68799536,-0.68799537,0.26968538,-0.26968539,0.24855566,-0.24855566,0.00000000,-0.00000000
-5.50175088,0.78051012,-0.78051013,0.00006789,-0.00006789,0.24168329,-0.24168330,0.00373082,-0.00373082,0.00000000,-0.00000000,0.68127034,-0.68127035,0.26135799,-0.26135799,0.24972946,-0.24972946,0.00000000,-0.00000000
-5.49574787,0.76401607,-0.76401608,0.00008474,-0.00008474,0.23367124,-0.23367125,0.00372549,-0.00372549,0.00000000,-0.00000000,0.67024285,-0.67024286,0.25208228,-0.25208228,0.24976207,-0.24976207,0.00000000,-0.00000000
-5.48974487,0.74396569,-0.74396570,0.00010794,-0.00010794,0.22447474,-0.22447475,0.00370129,-0.00370129,0.00000000,-0.00000000,0.65510835,-0.65510836,0.24190756,-0.24190756,0.24856512,-0.24856513,0.00000000,-0.00000000
-5.48374187,0.72055983,-0.72055984,0.00013877,-0.00013877,0.21422976,-0.21422976,0.00365731,-0.00365731,0.00000000,-0.00000000,0.63615283,-0.63615284,0.23092642,-0.23092642,0.24610427,-0.24610427,0.00000000,-0.00000000
-5.47773887,0.69411921,-0.69411922,0.00017885,-0.00017885,0.20309598,-0.20309598,0.00359343,-0.00359343,0.00000000,-0.00000000,0.61374312,-0.61374313,0.21926858,-0.21926859,0.24239920,-0.24239920,0.00000000,-0.00000000
-5.47173587,0.66507007,-0.66507008,0.00023017,-0.00023017,0.19125038,-0.19125038,0.00351023,-0.00351023,0.00000000,-0.00000000,0.58831500,-0.58831501,0.20709421,-0.20709422,0.23752231,-0.23752231,0.00000000,-0.00000000
-5.46573287,0.63392799,-0.63392800,0.00029506,-0.00029506,0.17888057,-0.17888057,0.00340899,-0.00340899,0.00000000,-0.00000000,0.56035976,-0.56035977,0.19458683,-0.19458683,0.23159612,-0.23159612,0.00000000,-0.00000000
-5.45972986,0.60128050,-0.60128051,0.00037629,-0.00037629,0.16617831,-0.16617832,0.00329160,-0.00329160,0.00000000,-0.00000000,0.53040975,-0.53040976,0.18194639,-0.18194639,0.22478956,-0.22478956,0.00000000,-0.00000000
-5.45372686,0.56776948,-0.56776949,0.00047702,-0.00047702,0.15333341,-0.15333342,0.00316050,-0.00316050,0.00000000,-0.00000000,0.49902351,-0.49902352,0.16938263,-0.16938264,0.21731335,-0.21731335,0.00000000,-0.00000000
-5.44772386,0.53407370,-0.53407371,0.00060087,-0.00060087,0.14052820,-0.14052821,0.00301856,-0.00301856,0.00000000,-0.00000000,0.46677122,-0.46677123,0.15710906,-0.15710906,0.20941462,-0.20941462,0.00000000,-0.00000000
-5.44172086,0.50089235,-0.50089236,0.00075188,-0.00075188,0.12793284,-0.12793285,0.00286900,-0.00286900,0.00000000,-0.00000000,0.43422083,-0.43422084,0.14533758,-0.14533758,0.20137107,-0.20137107,0.00000000,-0.00000000
-5.43571786,0.46892986,-0.46892986,0.00093454,-0.00093454,0.11570152,-0.11570152,0.00271532,-0.00271532,0.00000000,-0.00000000,0.40192549,-0.40192550,0.13427407,-0.13427407,0.19348476,-0.19348476,0.00000000,-0.00000000
-5.42971486,0.43888241,-0.43888241,0.00115370,-0.00115370,0.10396958,-0.10396959,0.00256116,-0.00256116,0.00000000,-0.00000000,0.37041256,-0.37041257,0.12411483,-0.12411484,0.18607580,-0.18607580,0.00000000,-0.00000000
-5.42371186,0.41142631,-0.41142631,0.00141455,-0.00141455,0.09285175,-0.09285176,0.00241020,-0.00241020,0.00000000,-0.00000000,0.34017455,-0.34017456,0.11504392,-0.11504392,0.17947607,-0.17947606,0.00000000,-0.00000000
-5.41770885,0.38720826,-0.38720826,0.00172254,-0.00172254,0.08244121,-0.08244121,0.00226613,-0.00226613,0.00000000,-0.00000000,0.31166200,-0.31166201,0.10723127,-0.10723128,0.17402308,-0.17402308,0.00000000,-0.00000000
-5.41170585,0.36683739,-0.36683740,0.00208326,-0.00208326,0.07280959,-0.07280960,0.00213252,-0.00213252,0.00000000,-0.00000000,0.28527841,-0.28527841,0.10083165,-0.10083165,0.17005408,-0.17005408,0.00000000,-0.00000000
-5.40570285,0.35087895,-0.35087895,0.00250233,-0.00250233,0.06400779,-0.06400779,0.00201277,-0.00201277,0.00000000,-0.00000000,0.26137713,-0.26137713,0.09598398,-0.09598398,0.16790037,-0.16790037,0.00000000,-0.00000000
-5.39969985,0.33984919,-0.33984918,0.00298521,-0.00298521,0.05606730,-0.05606730,0.00191007,-0.00191007,0.00000000,-0.00000000,0.24025994,-0.24025994,0.09281121,-0.09281121,0.16788193,-0.16788192,0.00000000,-0.00000000
-5.39369685,0.33421119,-0.33421119,0.00353704,-0.00353703,0.04900211,-0.04900212,0.00182731,-0.00182731,0.00000000,-0.00000000,0.22217713,-0.22217714,0.09142032,-0.09142032,0.17030215,-0.17030215,0.00000000,-0.00000000
-5.38769385,0.33437127,-0.33437126,0.00416238,-0.00416238,0.04281095,-0.04281095,0.00176707,-0.00176707,0.00000000,-0.00000000,0.20732874,-0.20732874,0.09190233,-0.09190233,0.17544285,-0.17544285,0.00000000,-0.00000000
-5.38169085,0.34067538,-0.34067537,0.00486505,-0.00486505,0.03747958,-0.03747958,0.00173159,-0.00173159,0.00000000,-0.00000000,0.19586653,-0.19586653,0.09433219,-0.09433219,0.18355919,-0.18355918,0.00000000,-0.00000000
-5.37568784,0.35340543,-0.35340542,0.00564782,-0.00564781,0.03298327,-0.03298328,0.00172275,-0.00172275,0.00000000,-0.00000000,0.18789657,-0.18789657,0.09876842,-0.09876842,0.19487467,-0.19487466,0.00000000,-0.00000000
-5.36968484,0.37277503,-0.37277501,0.00651220,-0.00651220,0.02928908,-0.02928908,0.00174203,-0.00174203,0.00000000,-0.00000000,0.18348177,-0.18348177,0.10525238,-0.10525238,0.20957602,-0.20957601,0.00000000,-0.00000000
-5.36368184,0.39892458,-0.39892456,0.00745819,-0.00745819,0.02635797,-0.02635797,0.00179050,-0.00179050,0.00000000,-0.00000000,0.18264441,-0.18264440,0.11380705,-0.11380704,0.22780803,-0.22780802,0.00000000,-0.00000000
-5.35767884,0.43191577,-0.43191575,0.00848405,-0.00848405,0.02414671,-0.02414671,0.00186883,-0.00186883,0.00000000,-0.00000000,0.18536818,-0.18536817,0.12443548,-0.12443548,0.24966828,-0.24966827,0.00000000,-0.00000000
-5.35167584,0.47172534,-0.47172532,0.00958612,-0.00958612,0.02260936,-0.02260936,0.00197724,-0.00197724,0.00000000,-0.00000000,0.19159983,-0.19159982,0.13711885,-0.13711884,0.27520183,-0.27520182,0.00000000,-0.00000000
-5.34567284,0.51823854,-0.51823852,0.01075863,-0.01075863,0.02169855,-0.02169855,0.00211554,-0.00211554,0.00000000,-0.00000000,0.20125011,-0.20125010,0.15181418,-0.15181417,0.30439618,-0.30439617,0.00000000,-0.00000000
