energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-6.00000000,5.41839060,0.03085672,0.29966737,0.04025877,0.00000000,1.16324257,0.47767432,3.23360883,0.00000000
-5.99399700,5.38387945,0.03120984,0.29799145,0.04027403,0.00000000,1.16340774,0.47562587,3.21121351,0.00000000
-5.98799400,5.33211127,0.03146023,0.29499309,0.04016989,0.00000000,1.15855357,0.47179353,3.17925659,0.00000000
-5.98199100,5.26391600,0.03160898,0.29070077,0.03994856,0.00000000,1.14875077,0.46625278,3.13827760,0.00000000
-5.97598799,5.18033619,0.03165854,0.28516212,0.03961386,0.00000000,1.13414374,0.45910215,3.08892744,0.00000000
-5.96998499,5.08260733,0.03161257,0.27844332,0.03917129,0.00000000,1.11494790,0.45046090,3.03195574,0.00000000
-5.96398199,4.97213211,0.03147584,0.27062802,0.03862789,0.00000000,1.09144531,0.44046639,2.96819480,0.00000000
-5.95797899,4.85044990,0.03125401,0.26181588,0.03799210,0.00000000,1.06397848,0.42927095,2.89854109,0.00000000
-5.95197599,4.71920234,0.03095346,0.25212068,0.03727358,0.00000000,1.03294275,0.41703858,2.82393483,0.00000000
-5.94597299,4.58009677,0.03058110,0.24166815,0.03648298,0.00000000,0.99877736,0.40394145,2.74533864,0.00000000
-5.93996998,4.43486893,0.03014418,0.23059350,0.03563168,0.00000000,0.96195563,0.39015651,2.66371623,0.00000000
-5.93396698,4.28524672,0.02965009,0.21903885,0.03473150,0.00000000,0.92297456,0.37586214,2.58001205,0.00000000
-5.92796398,4.13291649,0.02910623,0.20715058,0.03379445,0.00000000,0.88234426,0.36123512,2.49513297,0.00000000
-5.92196098,3.97949347,0.02851987,0.19507666,0.03283247,0.00000000,0.84057752,0.34644796,2.40993278,0.00000000
-5.91595798,3.82649741,0.02789802,0.18296415,0.03185718,0.00000000,0.79817990,0.33166666,2.32520003,0.00000000
-5.90995498,3.67533438,0.02724742,0.17095682,0.03087971,0.00000000,0.75564071,0.31704901,2.24164998,0.00000000
-5.90395198,3.52728528,0.02657446,0.15919307,0.02991055,0.00000000,0.71342509,0.30274340,2.15992059,0.00000000
-5.89794897,3.38350099,0.02588522,0.14780417,0.02895941,0.00000000,0.67196733,0.28888820,2.08057267,0.00000000
-5.89194597,3.24500413,0.02518550,0.13691274,0.02803523,0.00000000,0.63166570,0.27561160,2.00409390,0.00000000
-5.88594297,3.11269647,0.02448095,0.12663173,0.02714615,0.00000000,0.59287882,0.26303196,1.93090613,0.00000000
-5.87993997,2.98737112,0.02377710,0.11706362,0.02629956,0.00000000,0.55592339,0.25125852,1.86137537,0.00000000
-5.87393697,2.86972826,0.02307959,0.10830004,0.02550218,0.00000000,0.52107345,0.24039232,1.79582346,0.00000000
-5.86793397,2.76039276,0.02239420,0.10042167,0.02476014,0.00000000,0.48856082,0.23052740,1.73454063,0.00000000
-5.86193097,2.65993241,0.02172707,0.09349840,0.02407915,0.00000000,0.45857667,0.22175192,1.67779781,0.00000000
-5.85592796,2.56887494,0.02108483,0.08758967,0.02346458,0.00000000,0.43127384,0.21414926,1.62585782,0.00000000
-5.84992496,2.48772274,0.02047467,0.08274501,0.02292159,0.00000000,0.40676987,0.20779893,1.57898458,0.00000000
-5.84392196,2.41696381,0.01990445,0.07900456,0.02245519,0.00000000,0.38515026,0.20277717,1.53744959,0.00000000
-5.83791896,2.35707818,0.01938278,0.07639972,0.02207036,0.00000000,0.36647192,0.19915715,1.50153510,0.00000000
-5.83191596,2.30853911,0.01891900,0.07495371,0.02177199,0.00000000,0.35076649,0.19700881,1.47153384,0.00000000
-5.82591296,2.27180889,0.01852313,0.07468199,0.02156497,0.00000000,0.33804338,0.19639816,1.44774503,0.00000000
-5.81990995,2.24732936,0.01820581,0.07559267,0.02145404,0.00000000,0.32829235,0.19738616,1.43046694,0.00000000
-5.81390695,2.23550760,0.01797813,0.07768668,0.02144376,0.00000000,0.32148567,0.20002717,1.41998639,0.00000000
-5.80790395,2.23669766,0.01785147,0.08095782,0.02153839,0.00000000,0.31757969,0.20436695,1.41656576,0.00000000
-5.80190095,2.25117933,0.01783718,0.08539260,0.02174172,0.00000000,0.31651584,0.21044042,1.42042823,0.00000000
-5.79589795,2.27913522,0.01794635,0.09097004,0.02205690,0.00000000,0.31822122,0.21826918,1.43174215,0.00000000
-5.78989495,2.32062757,0.01818944,0.09766119,0.02248633,0.00000000,0.32260873,0.22785890,1.45060541,0.00000000
-5.78389195,2.37557603,0.01857592,0.10542866,0.02303142,0.00000000,0.32957690,0.23919670,1.47703071,0.00000000
-5.77788894,2.44373789,0.01911386,0.11422607,0.02369250,0.00000000,0.33900953,0.25224876,1.51093259,0.00000000
-5.77188594,2.52469184,0.01980958,0.12399745,0.02446865,0.00000000,0.35077528,0.26695806,1.55211702,0.00000000
-5.76588294,2.61782628,0.02066721,0.13467671,0.02535763,0.00000000,0.36472726,0.28324258,1.60027406,0.00000000
-5.75987994,2.72233293,0.02168830,0.14618714,0.02635575,0.00000000,0.38070281,0.30099391,1.65497408,0.00000000
-5.75387694,2.83720617,0.02287154,0.15844110,0.02745792,0.00000000,0.39852348,0.32007641,1.71566774,0.00000000
-5.74787394,2.96124830,0.02421240,0.17133984,0.02865755,0.00000000,0.41799529,0.34032711,1.78168989,0.00000000
-5.74187094,3.09308066,0.02570295,0.18477349,0.02994666,0.00000000,0.43890930,0.36155614,1.85226705,0.00000000
-5.73586793,3.23116020,0.02733166,0.19862138,0.03131590,0.00000000,0.46104258,0.38354801,1.92652842,0.00000000
-5.72986493,3.37380097,0.02908343,0.21275257,0.03275463,0.00000000,0.48415943,0.40606358,2.00351970,0.00000000
-5.72386193,3.51919988,0.03093956,0.22702676,0.03425103,0.00000000,0.50801298,0.42884281,2.08221949,0.00000000
-5.71785893,3.66546574,0.03287799,0.24129543,0.03579223,0.00000000,0.53234705,0.45160819,2.16155741,0.00000000
-5.71185593,3.81065092,0.03487357,0.25540338,0.03736443,0.00000000,0.55689832,0.47406892,2.24043346,0.00000000
-5.70585293,3.95278462,0.03689851,0.26919064,0.03895303,0.00000000,0.58139871,0.49592564,2.31773806,0.00000000
-5.69984992,4.08990698,0.03892290,0.28249459,0.04054277,0.00000000,0.60557802,0.51687584,2.39237206,0.00000000
-5.69384692,4.22010326,0.04091539,0.29515252,0.04211791,0.00000000,0.62916673,0.53661955,2.46326646,0.00000000
-5.68784392,4.34153748,0.04284396,0.30700438,0.04366235,0.00000000,0.65189908,0.55486554,2.52940123,0.00000000
-5.68184092,4.45248492,0.04467674,0.31789574,0.04515981,0.00000000,0.67351631,0.57133759,2.58982315,0.00000000
-5.67583792,4.55136300,0.04638291,0.32768099,0.04659403,0.00000000,0.69377012,0.58578087,2.64366221,0.00000000
-5.66983492,4.63676027,0.04793356,0.33622655,0.04794895,0.00000000,0.71242634,0.59796819,2.69014672,0.00000000
-5.66383192,4.70746308,0.04930262,0.34341408,0.04920896,0.00000000,0.72926877,0.60770591,2.72861680,0.00000000
-5.65782891,4.76247967,0.05046768,0.34914365,0.05035913,0.00000000,0.74410325,0.61483939,2.75853633,0.00000000
-5.65182591,4.80106145,0.05141068,0.35333660,0.05138551,0.00000000,0.75676177,0.61925783,2.77950332,0.00000000
-5.64582291,4.82272120,0.05211855,0.35593823,0.05227545,0.00000000,0.76710669,0.62089816,2.79125868,0.00000000
-5.63981991,4.82724778,0.05258363,0.35691995,0.05301792,0.00000000,0.77503495,0.61974804,2.79369327,0.00000000
-5.63381691,4.81471726,0.05280396,0.35628102,0.05360384,0.00000000,0.78048203,0.61584773,2.78685321,0.00000000
-5.62781391,4.78549983,0.05278328,0.35404969,0.05402647,0.00000000,0.78342574,0.60929074,2.77094330,0.00000000
-5.62181091,4.74026248,0.05253093,0.35028370,0.05428174,0.00000000,0.78388949,0.60022322,2.74632846,0.00000000
-5.61580790,4.67996684,0.05206148,0.34507008,0.05436857,0.00000000,0.78194493,0.58884213,2.71353284,0.00000000
-5.60980490,4.60586210,0.05139416,0.33852433,0.05428917,0.00000000,0.77771389,0.57539214,2.67323664,0.00000000
-5.60380190,4.51947263,0.05055221,0.33078879,0.05404924,0.00000000,0.77136933,0.56016139,2.62627027,0.00000000
-5.59779890,4.42258024,0.04956196,0.32203047,0.05365815,0.00000000,0.76313514,0.54347621,2.57360575,0.00000000
-5.59179590,4.31720108,0.04845198,0.31243820,0.05312899,0.00000000,0.75328480,0.52569494,2.51634538,0.00000000
-5.58579290,4.20555720,0.04725205,0.30221924,0.05247855,0.00000000,0.74213869,0.50720105,2.45570731,0.00000000
-5.57978989,4.09004305,0.04599216,0.29159544,0.05172716,0.00000000,0.73006002,0.48839569,2.39300844,0.00000000
-5.57378689,3.97318739,0.04470166,0.28079907,0.05089842,0.00000000,0.71744941,0.46968996,2.32964442,0.00000000
-5.56778389,3.85761099,0.04340832,0.27006825,0.05001886,0.00000000,0.70473808,0.45149696,2.26706724,0.00000000
-5.56178089,3.74598090,0.04213763,0.25964240,0.04911741,0.00000000,0.69237982,0.43422394,2.20676057,0.00000000
-5.55577789,3.64096207,0.04091229,0.24975741,0.04822486,0.00000000,0.68084185,0.41826456,2.15021323,0.00000000
-5.54977489,3.54516709,0.03975169,0.24064098,0.04737316,0.00000000,0.67059467,0.40399152,2.09889147,0.00000000
-5.54377189,3.46110516,0.03867178,0.23250795,0.04659469,0.00000000,0.66210125,0.39174962,2.05421031,0.00000000
-5.53776888,3.39113111,0.03768494,0.22555591,0.04592149,0.00000000,0.65580576,0.38184930,2.01750477,0.00000000
-5.53176588,3.33739569,0.03680014,0.21996095,0.04538443,0.00000000,0.65212200,0.37456083,1.99000150,0.00000000
-5.52576288,3.30179798,0.03602310,0.21587385,0.04501243,0.00000000,0.65142209,0.37010909,1.97279143,0.00000000
-5.51975988,3.28594103,0.03535669,0.21341655,0.04483169,0.00000000,0.65402550,0.36866905,1.96680407,0.00000000
-5.51375688,3.29109176,0.03480133,0.21267916,0.04486491,0.00000000,0.66018887,0.37036198,1.97278411,0.00000000
-5.50775388,3.31814595,0.03435541,0.21371742,0.04513069,0.00000000,0.67009689,0.37525243,1.99127080,0.00000000
-5.50175088,3.36759927,0.03401577,0.21655079,0.04564293,0.00000000,0.68385456,0.38334599,2.02258066,0.00000000
-5.49574787,3.43952524,0.03377811,0.22116118,0.04641038,0.00000000,0.70148111,0.39458802,2.06679403,0.00000000
-5.48974487,3.53356066,0.03363737,0.22749240,0.04743628,0.00000000,0.72290587,0.40886317,2.12374576,0.00000000
-5.48374187,3.64889941,0.03358801,0.23545038,0.04871814,0.00000000,0.74796618,0.42599610,2.19302053,0.00000000
-5.47773887,3.78429491,0.03362420,0.24490422,0.05024767,0.00000000,0.77640773,0.44575312,2.27395295,0.00000000
-5.47173587,3.93807186,0.03373995,0.25568813,0.05201083,0.00000000,0.80788715,0.46784515,2.36563271,0.00000000
-5.46573287,4.10814726,0.03392914,0.26760424,0.05398798,0.00000000,0.84197715,0.49193178,2.46691491,0.00000000
-5.45972986,4.29206101,0.03418543,0.28042631,0.05615421,0.00000000,0.87817401,0.51762663,2.57643558,0.00000000
-5.45372686,4.48701578,0.03450219,0.29390429,0.05847978,0.00000000,0.91590742,0.54450401,2.69263231,0.00000000
-5.44772386,4.68992579,0.03487233,0.30776965,0.06093065,0.00000000,0.95455240,0.57210665,2.81376993,0.00000000
-5.44172086,4.89747391,0.03528815,0.32174146,0.06346917,0.00000000,0.99344311,0.59995467,2.93797080,0.00000000
-5.43571786,5.10617611,0.03574115,0.33553292,0.06605477,0.00000000,1.03188815,0.62755543,3.06324940,0.00000000
-5.42971486,5.31245203,0.03622199,0.34885834,0.06864483,0.00000000,1.06918696,0.65441411,3.18755059,0.00000000
-5.42371186,5.51270025,0.03672033,0.36144030,0.07119552,0.00000000,1.10464693,0.68004488,3.30879082,0.00000000
-5.41770885,5.70337648,0.03722493,0.37301676,0.07366277,0.00000000,1.13760059,0.70398211,3.42490148,0.00000000
-5.41170585,5.88107268,0.03772363,0.38334788,0.07600314,0.00000000,1.16742250,0.72579160,3.53387334,0.00000000
-5.40570285,6.04259500,0.03820359,0.39222237,0.07817483,0.00000000,1.19354509,0.74508118,3.63380104,0.00000000
-5.39969985,6.18503836,0.03865146,0.39946314,0.08013854,0.00000000,1.21547328,0.76151057,3.72292626,0.00000000
-5.39369685,6.30585533,0.03905373,0.40493197,0.08185835,0.00000000,1.23279701,0.77479993,3.79967864,0.00000000
-5.38769385,6.40291709,0.03939704,0.40853310,0.08330252,0.00000000,1.24520164,0.78473701,3.86271276,0.00000000
-5.38169085,6.47456465,0.03966857,0.41021561,0.08444415,0.00000000,1.25247555,0.79118243,3.91094044,0.00000000
-5.37568784,6.51964837,0.03985646,0.40997452,0.08526182,0.00000000,1.25451507,0.79407308,3.94355690,0.00000000
-5.36968484,6.53755447,0.03995017,0.40785044,0.08573996,0.00000000,1.25132621,0.79342333,3.96006001,0.00000000
-5.36368184,6.52821752,0.03994086,0.40392808,0.08586923,0.00000000,1.24302358,0.78932416,3.96026185,0.00000000
-5.35767884,6.49211854,0.03982170,0.39833336,0.08564660,0.00000000,1.22982622,0.78194016,3.94429211,0.00000000
-5.35167584,6.43026847,0.03958811,0.39122958,0.08507534,0.00000000,1.21205088,0.77150453,3.91259304,0.00000000
-5.34567284,6.34417787,0.03923794,0.38281251,0.08416489,0.00000000,1.19010275,0.75831231,3.86590619,0.00000000
-5.33966983,6.23581365,0.03877156,0.37330490,0.08293047,0.00000000,1.16446424,0.74271208,3.80525118,0.00000000
-5.33366683,6.10754445,0.03819183,0.36295038,0.08139267,0.00000000,1.13568209,0.72509646,3.73189722,0.00000000
-5.32766383,5.96207657,0.03750409,0.35200715,0.07957678,0.00000000,1.10435339,0.70589174,3.64732840,0.00000000
-5.32166083,5.80238259,0.03671590,0.34074163,0.07751218,0.00000000,1.07111088,0.68554706,3.55320382,0.00000000
-5.31565783,5.63162508,0.03583685,0.32942227,0.07523148,0.00000000,1.03660806,0.66452341,3.45131394,0.00000000
-5.30965483,5.45307795,0.03487828,0.31831371,0.07276978,0.00000000,1.00150453,0.64328290,3.34353453,0.00000000
-5.30365183,5.27004781,0.03385287,0.30767146,0.07016373,0.00000000,0.96645196,0.62227856,3.23177977,0.00000000
-5.29764882,5.08579765,0.03277432,0.29773726,0.06745073,0.00000000,0.93208096,0.60194489,3.11795597,0.00000000
-5.29164582,4.90347507,0.03165693,0.28873499,0.06466811,0.00000000,0.89898917,0.58268950,3.00391723,0.00000000
-5.28564282,4.72604674,0.03051520,0.28086747,0.06185231,0.00000000,0.86773068,0.56488581,2.89142434,0.00000000
-5.27963982,4.55624058,0.02936346,0.27431378,0.05903822,0.00000000,0.83880693,0.54886701,2.78210801,0.00000000
-5.27363682,4.39649691,0.02821552,0.26922739,0.05625851,0.00000000,0.81265911,0.53492128,2.67743728,0.00000000
-5.26763382,4.24892895,0.02708433,0.26573473,0.05354315,0.00000000,0.78966205,0.52328819,2.57869381,0.00000000
-5.26163082,4.11529335,0.02598171,0.26393432,0.05091893,0.00000000,0.77011956,0.51415628,2.48695233,0.00000000
-5.25562781,3.99697052,0.02491811,0.26389624,0.04840916,0.00000000,0.75426108,0.50766160,2.40306759,0.00000000
-5.24962481,3.89495447,0.02390246,0.26566186,0.04603348,0.00000000,0.74223967,0.50388727,2.32766769,0.00000000
-5.24362181,3.80985176,0.02294204,0.26924385,0.04380768,0.00000000,0.73413102,0.50286374,2.26115353,0.00000000
-5.23761881,3.74188859,0.02204238,0.27462623,0.04174373,0.00000000,0.72993374,0.50456975,2.20370401,0.00000000
-5.23161581,3.69092548,0.02120730,0.28176458,0.03984981,0.00000000,0.72957051,0.50893390,2.15528641,0.00000000
-5.22561281,3.65647839,0.02043887,0.29058635,0.03813045,0.00000000,0.73289035,0.51583672,2.11567143,0.00000000
-5.21960980,3.63774554,0.01973757,0.30099127,0.03658673,0.00000000,0.73967185,0.52511319,2.08445190,0.00000000
-5.21360680,3.63363898,0.01910233,0.31285203,0.03521652,0.00000000,0.74962742,0.53655583,2.06106478,0.00000000
-5.20760380,3.64282012,0.01853074,0.32601515,0.03401481,0.00000000,0.76240859,0.54991820,2.04481537,0.00000000
-5.20160080,3.66373846,0.01801919,0.34030233,0.03297397,0.00000000,0.77761245,0.56491903,2.03490320,0.00000000
-5.19559780,3.69467285,0.01756308,0.35551223,0.03208418,0.00000000,0.79478921,0.58124692,2.03044876,0.00000000
-5.18959480,3.73377459,0.01715704,0.37142292,0.03133373,0.00000000,0.81345082,0.59856575,2.03052054,0.00000000
-5.18359180,3.77911181,0.01679516,0.38779491,0.03070942,0.00000000,0.83308080,0.61652084,2.03416160,0.00000000
-5.17758879,3.82871458,0.01647121,0.40437508,0.03019696,0.00000000,0.85314497,0.63474570,2.04041528,0.00000000
-5.17158579,3.88061990,0.01617887,0.42090124,0.02978132,0.00000000,0.87310314,0.65286967,2.04834945,0.00000000
-5.16558279,3.93291614,0.01591199,0.43710745,0.02944711,0.00000000,0.89242129,0.67052600,2.05707883,0.00000000
-5.15957979,3.98378593,0.01566473,0.45273004,0.02917897,0.00000000,0.91058429,0.68736050,2.06578501,0.00000000
-5.15357679,4.03154676,0.01543182,0.46751401,0.02896185,0.00000000,0.92710844,0.70304038,2.07373391,0.00000000
-5.14757379,4.07468824,0.01520869,0.48121980,0.02878140,0.00000000,0.94155374,0.71726311,2.08029002,0.00000000
-5.14157079,4.11190518,0.01499160,0.49363010,0.02862424,0.00000000,0.95353525,0.72976500,2.08492763,0.00000000
-5.13556778,4.14212516,0.01477779,0.50455635,0.02847820,0.00000000,0.96273322,0.74032899,2.08723831,0.00000000
-5.12956478,4.16452989,0.01456549,0.51384482,0.02833261,0.00000000,0.96890143,0.74879152,2.08693485,0.00000000
-5.12356178,4.17856922,0.01435399,0.52138169,0.02817840,0.00000000,0.97187352,0.75504795,2.08385139,0.00000000
-5.11755878,4.18396707,0.01414361,0.52709717,0.02800829,0.00000000,0.97156678,0.75905626,2.07793966,0.00000000
-5.11155578,4.18071882,0.01393563,0.53096810,0.02781685,0.00000000,0.96798331,0.76083876,2.06926164,0.00000000
-5.10555278,4.16907982,0.01373224,0.53301905,0.02760049,0.00000000,0.96120837,0.76048161,2.05797852,0.00000000
-5.09954977,4.14954517,0.01353634,0.53332169,0.02735747,0.00000000,0.95140588,0.75813206,2.04433665,0.00000000
-5.09354677,4.12282132,0.01335143,0.53199245,0.02708774,0.00000000,0.93881130,0.75399340,2.02865067,0.00000000
-5.08754377,4.08979035,0.01318140,0.52918843,0.02679281,0.00000000,0.92372207,0.74831776,2.01128448,0.00000000
-5.08154077,4.05146822,0.01303031,0.52510179,0.02647556,0.00000000,0.90648601,0.74139701,1.99263093,0.00000000
-5.07553777,4.00895876,0.01290217,0.51995279,0.02613997,0.00000000,0.88748822,0.73355212,1.97309083,0.00000000
-5.06953477,3.96340527,0.01280075,0.51398178,0.02579081,0.00000000,0.86713704,0.72512134,1.95305230,0.00000000
-5.06353177,3.91594195,0.01272933,0.50744053,0.02543343,0.00000000,0.84584963,0.71644788,1.93287135,0.00000000
-5.05752876,3.86764732,0.01269054,0.50058322,0.02507336,0.00000000,0.82403793,0.70786749,1.91285463,0.00000000
-5.05152576,3.81950187,0.01268620,0.49365760,0.02471607,0.00000000,0.80209553,0.69969651,1.89324514,0.00000000
-5.04552276,3.77235197,0.01271718,0.48689661,0.02436669,0.00000000,0.78038598,0.69222105,1.87421158,0.00000000
-5.03951976,3.72688164,0.01278335,0.48051097,0.02402978,0.00000000,0.75923318,0.68568763,1.85584206,0.00000000
-5.03351676,3.68359362,0.01288353,0.47468290,0.02370914,0.00000000,0.73891397,0.68029585,1.83814225,0.00000000
-5.02751376,3.64280037,0.01301549,0.46956135,0.02340765,0.00000000,0.71965344,0.67619319,1.82103835,0.00000000
-5.02151076,3.60462534,0.01317606,0.46525887,0.02312725,0.00000000,0.70162268,0.67347224,1.80438447,0.00000000
-5.01550775,3.56901416,0.01336120,0.46185012,0.02286885,0.00000000,0.68493933,0.67217043,1.78797420,0.00000000
-5.00950475,3.53575478,0.01356616,0.45937220,0.02263245,0.00000000,0.66967036,0.67227210,1.77155563,0.00000000
-5.00350175,3.50450535,0.01378565,0.45782642,0.02241718,0.00000000,0.65583702,0.67371265,1.75484900,0.00000000
-4.99749875,3.47482784,0.01401405,0.45718159,0.02222145,0.00000000,0.64342148,0.67638474,1.73756606,0.00000000
-4.99149575,3.44622556,0.01424560,0.45737848,0.02204317,0.00000000,0.63237463,0.68014573,1.71942984,0.00000000
-4.98549275,3.41818224,0.01447465,0.45833517,0.02187986,0.00000000,0.62262468,0.68482642,1.70019408,0.00000000
-4.97948974,3.39020046,0.01469582,0.45995297,0.02172893,0.00000000,0.61408588,0.69024015,1.67966083,0.00000000
-4.97348674,3.36183746,0.01490420,0.46212264,0.02158785,0.00000000,0.60666706,0.69619218,1.65769564,0.00000000
-4.96748374,3.33273628,0.01509553,0.46473058,0.02145436,0.00000000,0.60027944,0.70248869,1.63423929,0.00000000
-4.96148074,3.30265103,0.01526629,0.46766474,0.02132658,0.00000000,0.59484338,0.70894518,1.60931562,0.00000000
-4.95547774,3.27146492,0.01541385,0.47081997,0.02120323,0.00000000,0.59029388,0.71539377,1.58303499,0.00000000
-4.94947474,3.23920066,0.01553649,0.47410260,0.02108363,0.00000000,0.58658453,0.72168938,1.55559338,0.00000000
-4.94347174,3.20602285,0.01563341,0.47743427,0.02096784,0.00000000,0.58368992,0.72771446,1.52726716,0.00000000
-4.93746873,3.17223284,0.01570475,0.48075463,0.02085658,0.00000000,0.58160645,0.73338227,1.49840397,0.00000000
-4.93146573,3.13825641,0.01575153,0.48402318,0.02075130,0.00000000,0.58035165,0.73863867,1.46941010,0.00000000
-4.92546273,3.10462539,0.01577555,0.48722000,0.02065399,0.00000000,0.57996214,0.74346248,1.44073524,0.00000000
-4.91945973,3.07195416,0.01577932,0.49034550,0.02056721,0.00000000,0.58049032,0.74786443,1.41285511,0.00000000
-4.91345673,3.04091240,0.01576592,0.49341935,0.02049382,0.00000000,0.58200019,0.75188498,1.38625302,0.00000000
-4.90745373,3.01219532,0.01573888,0.49647843,0.02043693,0.00000000,0.58456228,0.75559093,1.36140091,0.00000000
-4.90145073,2.98649254,0.01570200,0.49957413,0.02039965,0.00000000,0.58824819,0.75907129,1.33874086,0.00000000
-4.89544772,2.96445704,0.01565925,0.50276904,0.02038496,0.00000000,0.59312472,0.76243220,1.31866746,0.00000000
-4.88944472,2.94667509,0.01561458,0.50613311,0.02039547,0.00000000,0.59924802,0.76579148,1.30151196,0.00000000
-4.88344172,2.93363822,0.01557177,0.50973952,0.02043325,0.00000000,0.60665787,0.76927273,1.28752843,0.00000000
-4.87743872,2.92571822,0.01553434,0.51366029,0.02049966,0.00000000,0.61537240,0.77299920,1.27688241,0.00000000
-4.87143572,2.92314572,0.01550537,0.51796195,0.02059518,0.00000000,0.62538335,0.77708784,1.26964241,0.00000000
-4.86543272,2.92599326,0.01548742,0.52270129,0.02071926,0.00000000,0.63665214,0.78164341,1.26577438,0.00000000
-4.85942971,2.93416333,0.01548239,0.52792147,0.02087023,0.00000000,0.64910694,0.78675315,1.26513941,0.00000000
-4.85342671,2.94738187,0.01549151,0.53364859,0.02104520,0.00000000,0.66264088,0.79248204,1.26749456,0.00000000
-4.84742371,2.96519757,0.01551523,0.53988898,0.02124005,0.00000000,0.67711151,0.79886891,1.27249709,0.00000000
-4.84142071,2.98698739,0.01555323,0.54662718,0.02144945,0.00000000,0.69234170,0.80592361,1.27971178,0.00000000
-4.83541771,3.01196820,0.01560442,0.55382491,0.02166691,0.00000000,0.70812191,0.81362525,1.28862143,0.00000000
-4.82941471,3.03921455,0.01566696,0.56142104,0.02188493,0.00000000,0.72421398,0.82192175,1.29864019,0.00000000
-4.82341171,3.06768225,0.01573831,0.56933245,0.02209513,0.00000000,0.74035618,0.83073069,1.30912955,0.00000000
-4.81740870,3.09623714,0.01581538,0.57745602,0.02228854,0.00000000,0.75626957,0.83994137,1.31941654,0.00000000
-4.81140570,3.12368824,0.01589455,0.58567138,0.02245579,0.00000000,0.77166533,0.84941809,1.32881362,0.00000000
-4.80540270,3.14882419,0.01597191,0.59384452,0.02258750,0.00000000,0.78625279,0.85900440,1.33663980,0.00000000
-4.79939970,3.17045161,0.01604334,0.60183187,0.02267452,0.00000000,0.79974796,0.86852812,1.34224214,0.00000000
-4.79339670,3.18743400,0.01610469,0.60948487,0.02270833,0.00000000,0.81188194,0.87780695,1.34501707,0.00000000
-4.78739370,3.19872938,0.01615195,0.61665451,0.02268136,0.00000000,0.82240908,0.88665420,1.34443048,0.00000000
-4.78139070,3.20342524,0.01618142,0.62319585,0.02258729,0.00000000,0.83111437,0.89488454,1.34003613,0.00000000
-4.77538769,3.20076916,0.01618981,0.62897214,0.02242133,0.00000000,0.83781971,0.90231929,1.33149132,0.00000000
-4.76938469,3.19019377,0.01617442,0.63385843,0.02218047,0.00000000,0.84238887,0.90879121,1.31856929,0.00000000
-4.76338169,3.17133488,0.01613318,0.63774446,0.02186364,0.00000000,0.84473078,0.91414842,1.30116784,0.00000000
-4.75737869,3.14404224,0.01606475,0.64053682,0.02147180,0.00000000,0.84480120,0.91825749,1.27931364,0.00000000
-4.75137569,3.10838232,0.01596857,0.64216024,0.02100798,0.00000000,0.84260271,0.92100556,1.25316223,0.00000000
-4.74537269,3.06463342,0.01584482,0.64255822,0.02047725,0.00000000,0.83818295,0.92230158,1.22299348,0.00000000
-4.73936968,3.01327337,0.01569440,0.64169292,0.01988654,0.00000000,0.83163158,0.92207679,1.18920299,0.00000000
-4.73336668,2.95496079,0.01551892,0.63954453,0.01924452,0.00000000,0.82307594,0.92028456,1.15228950,0.00000000
-4.72736368,2.89051108,0.01532054,0.63611033,0.01856129,0.00000000,0.81267590,0.91689987,1.11283923,0.00000000
-4.72136068,2.82086820,0.01510194,0.63140351,0.01784810,0.00000000,0.80061810,0.91191845,1.07150750,0.00000000
-4.71535768,2.74707408,0.01486617,0.62545196,0.01711704,0.00000000,0.78711007,0.90535605,1.02899871,0.00000000
-4.70935468,2.67023664,0.01461655,0.61829719,0.01638066,0.00000000,0.77237429,0.89724765,0.98604520,0.00000000
-4.70335168,2.59149822,0.01435655,0.60999346,0.01565161,0.00000000,0.75664270,0.88764694,0.94338603,0.00000000
-4.69734867,2.51200514,0.01408969,0.60060712,0.01494232,0.00000000,0.74015168,0.87662604,0.90174636,0.00000000
-4.69134567,2.43287971,0.01381942,0.59021618,0.01426462,0.00000000,0.72313765,0.86427525,0.86181802,0.00000000
-4.68534267,2.35519515,0.01354907,0.57891013,0.01362950,0.00000000,0.70583332,0.85070303,0.82424195,0.00000000
-4.67933967,2.27995382,0.01328175,0.56678970,0.01304679,0.00000000,0.68846463,0.83603569,0.78959291,0.00000000
-4.67333667,2.20806917,0.01302031,0.55396665,0.01252499,0.00000000,0.67124813,0.82041688,0.75836681,0.00000000
-4.66733367,2.14035107,0.01276728,0.54056333,0.01207108,0.00000000,0.65438890,0.80400662,0.73097074,0.00000000
-4.66133067,2.07749465,0.01252487,0.52671179,0.01169041,0.00000000,0.63807869,0.78697954,0.70771604,0.00000000
-4.65532766,2.02007223,0.01229492,0.51255257,0.01138665,0.00000000,0.62249419,0.76952247,0.68881415,0.00000000
-4.64932466,1.96852811,0.01207895,0.49823279,0.01116177,0.00000000,0.60779552,0.75183106,0.67437536,0.00000000
-4.64332166,1.92317610,0.01187809,0.48390371,0.01101608,0.00000000,0.59412452,0.73410563,0.66441037,0.00000000
-4.63731866,1.88419942,0.01169317,0.46971771,0.01094829,0.00000000,0.58160325,0.71654626,0.65883432,0.00000000
