energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Te_p_up,Te_d_up
-5.51975988,1.03740541,1.18802175,0.61335335,0.00693936,0.06937898,0.19372005,0.00000000
-5.51375688,0.98689345,1.11755457,0.58256493,0.00754931,0.06446166,0.18645778,0.00000000
-5.50775388,0.94235071,1.05155300,0.55578705,0.00830247,0.05971194,0.17994112,0.00000000
-5.50175088,0.90442414,0.99108557,0.53328103,0.00921248,0.05519287,0.17434678,0.00000000
-5.49574787,0.87369099,0.93708303,0.51528399,0.01029135,0.05095882,0.16983480,0.00000000
-5.48974487,0.85063628,0.89031925,0.50199559,0.01154895,0.04705472,0.16654383,0.00000000
-5.48374187,0.83563170,0.85139603,0.49356490,0.01299248,0.04351554,0.16458660,0.00000000
-5.47773887,0.82891647,0.82073217,0.49007819,0.01462601,0.04036612,0.16404596,0.00000000
-5.47173587,0.83058089,0.79855654,0.49154785,0.01644992,0.03762123,0.16497149,0.00000000
-5.46573287,0.84055311,0.78490530,0.49790308,0.01846056,0.03528583,0.16737677,0.00000000
-5.45972986,0.85858976,0.77962318,0.50898263,0.02064985,0.03335558,0.17123752,0.00000000
-5.45372686,0.88427098,0.78236864,0.52453010,0.02300506,0.03181749,0.17649069,0.00000000
-5.44772386,0.91700032,0.79262300,0.54419224,0.02550872,0.03065073,0.18303452,0.00000000
-5.44172086,0.95600994,0.80970339,0.56752026,0.02813862,0.02982750,0.19072981,0.00000000
-5.43571786,1.00037123,0.83277934,0.59397466,0.03086803,0.02931412,0.19940224,0.00000000
-5.42971486,1.04901107,0.86089284,0.62293335,0.03366607,0.02907205,0.20884595,0.00000000
-5.42371186,1.10073342,0.89298160,0.65370322,0.03649823,0.02905905,0.21882814,0.00000000
-5.41770885,1.15424584,0.92790518,0.68553475,0.03932709,0.02923032,0.22909483,0.00000000
-5.41170585,1.20819046,0.96447329,0.71763940,0.04211311,0.02953972,0.23937745,0.00000000
-5.40570285,1.26117827,1.00147580,0.74920913,0.04481567,0.02994092,0.24940013,0.00000000
-5.39969985,1.31182586,1.03771357,0.77943749,0.04739405,0.03038851,0.25888759,0.00000000
-5.39369685,1.35879318,1.07202934,0.80754148,0.04980852,0.03083916,0.26757313,0.00000000
-5.38769385,1.40082089,1.10333763,0.83278326,0.05202150,0.03125255,0.27520666,0.00000000
-5.38169085,1.43676607,1.13065271,0.85449091,0.05399850,0.03159235,0.28156223,0.00000000
-5.37568784,1.46563450,1.15311380,0.87207740,0.05570917,0.03182695,0.28644503,0.00000000
-5.36968484,1.48660863,1.17000650,0.88505684,0.05712809,0.03193016,0.28969738,0.00000000
-5.36368184,1.49906964,1.18077983,0.89305754,0.05823543,0.03188165,0.29120347,0.00000000
-5.35767884,1.50261313,1.18505826,0.89583112,0.05901746,0.03166729,0.29089285,0.00000000
-5.35167584,1.49705753,1.18264852,0.89325752,0.05946678,0.03127927,0.28874236,0.00000000
-5.34567284,1.48244529,1.17354095,0.88534562,0.05958243,0.03071607,0.28477651,0.00000000
-5.33966983,1.45903671,1.15790569,0.87222968,0.05936971,0.02998224,0.27906634,0.00000000
-5.33366683,1.42729710,1.13608413,0.85416172,0.05883989,0.02908803,0.27172693,0.00000000
-5.32766383,1.38787801,1.10857612,0.83150043,0.05800970,0.02804890,0.26291356,0.00000000
-5.32166083,1.34159342,1.07602390,0.80469717,0.05690073,0.02688493,0.25281690,0.00000000
-5.31565783,1.28939245,1.03919352,0.77427984,0.05553870,0.02562012,0.24165739,0.00000000
-5.30965483,1.23232958,0.99895480,0.74083522,0.05395268,0.02428168,0.22967917,0.00000000
-5.30365183,1.17153407,0.95626079,0.70499094,0.05217435,0.02289929,0.21714377,0.00000000
-5.29764882,1.10817962,0.91212748,0.66739747,0.05023718,0.02150440,0.20432389,0.00000000
-5.29164582,1.04345565,0.86761460,0.62871114,0.04817568,0.02012957,0.19149747,0.00000000
-5.28564282,0.97854104,0.82380798,0.58957855,0.04602480,0.01880783,0.17894231,0.00000000
-5.27963982,0.91458103,0.78180375,0.55062290,0.04381926,0.01757216,0.16693126,0.00000000
-5.27363682,0.85266786,0.74269456,0.51243265,0.04159308,0.01645508,0.15572821,0.00000000
-5.26763382,0.79382507,0.70755753,0.47555235,0.03937914,0.01548822,0.14558474,0.00000000
-5.26163082,0.73899555,0.67744357,0.44047589,0.03720883,0.01470205,0.13673744,0.00000000
-5.25562781,0.68903294,0.65336768,0.40764189,0.03511174,0.01412561,0.12940582,0.00000000
-5.24962481,0.64469568,0.63629937,0.37743096,0.03311541,0.01378630,0.12379066,0.00000000
-5.24362181,0.60664336,0.62715260,0.35016455,0.03124514,0.01370964,0.12007250,0.00000000
-5.23761881,0.57543434,0.62677462,0.32610497,0.02952375,0.01391901,0.11841031,0.00000000
-5.23161581,0.55152419,0.63593291,0.30545619,0.02797142,0.01443538,0.11893994,0.00000000
-5.22561281,0.53526420,0.65530010,0.28836515,0.02660543,0.01527695,0.12177241,0.00000000
-5.21960980,0.52689942,0.68543647,0.27492311,0.02543999,0.01645870,0.12699172,0.00000000
-5.21360680,0.52656613,0.72677019,0.26516707,0.02448597,0.01799189,0.13465241,0.00000000
-5.20760380,0.53428834,0.77957572,0.25908080,0.02375067,0.01988348,0.14477659,0.00000000
-5.20160080,0.54997370,0.84395107,0.25659581,0.02323761,0.02213544,0.15735073,0.00000000
-5.19559780,0.57340894,0.91979500,0.25759195,0.02294633,0.02474411,0.17232239,0.00000000
-5.18959480,0.60425547,1.00678537,0.26189810,0.02287217,0.02769950,0.18959691,0.00000000
-5.18359180,0.64204576,1.10436010,0.26929294,0.02300624,0.03098466,0.20903451,0.00000000
-5.17758879,0.68618127,1.21170254,0.27950613,0.02333535,0.03457519,0.23044812,0.00000000
-5.17158579,0.73593268,1.32773261,0.29222020,0.02384212,0.03843881,0.25360205,0.00000000
-5.16558279,0.79044330,1.45110542,0.30707334,0.02450518,0.04253521,0.27821206,0.00000000
-5.15957979,0.84873627,1.58021853,0.32366343,0.02529945,0.04681616,0.30394689,0.00000000
-5.15357679,0.90972596,1.71322898,0.34155329,0.02619664,0.05122583,0.33043162,0.00000000
-5.14757379,0.97223410,1.84808051,0.36027752,0.02716581,0.05570153,0.35725284,0.00000000
-5.14157079,1.03501042,1.98254096,0.37935066,0.02817406,0.06017468,0.38396580,0.00000000
-5.13556778,1.09675768,2.11424951,0.39827669,0.02918734,0.06457217,0.41010333,0.00000000
-5.12956478,1.15616051,2.24077239,0.41655968,0.03017132,0.06881797,0.43518643,0.00000000
-5.12356178,1.21191717,2.35966552,0.43371521,0.03109227,0.07283503,0.45873619,0.00000000
-5.11755878,1.26277315,2.46854188,0.44928225,0.03191807,0.07654730,0.48028653,0.00000000
-5.11155578,1.30755533,2.56514090,0.46283490,0.03261903,0.07988194,0.49939748,0.00000000
-5.10555278,1.34520528,2.64739709,0.47399370,0.03316878,0.08277150,0.51566826,0.00000000
-5.09954977,1.37481018,2.71350481,0.48243586,0.03354502,0.08515601,0.52874958,0.00000000
-5.09354677,1.39563001,2.76197639,0.48790401,0.03373012,0.08698491,0.53835478,0.00000000
-5.08754377,1.40711961,2.79169055,0.49021298,0.03371158,0.08821878,0.54426903,0.00000000
-5.08154077,1.40894462,2.80192915,0.48925435,0.03348232,0.08883059,0.54635633,0.00000000
-5.07553777,1.40099042,2.79240018,0.48499854,0.03304077,0.08880665,0.54456383,0.00000000
-5.06953477,1.38336364,2.76324598,0.47749418,0.03239081,0.08814704,0.53892333,0.00000000
-5.06353177,1.35638613,2.71503620,0.46686500,0.03154142,0.08686561,0.52954982,0.00000000
-5.05752876,1.32058159,2.64874592,0.45330423,0.03050631,0.08498941,0.51663713,0.00000000
-5.05152576,1.27665566,2.56571986,0.43706672,0.02930326,0.08255777,0.50045093,0.00000000
-5.04552276,1.22547016,2.46762456,0.41845937,0.02795344,0.07962083,0.48131940,0.00000000
-5.03951976,1.16801295,2.35639066,0.39783007,0.02648063,0.07623791,0.45962195,0.00000000
-5.03351676,1.10536461,2.23414823,0.37555579,0.02491031,0.07247541,0.43577665,0.00000000
-5.02751376,1.03866348,2.10315778,0.35203029,0.02326888,0.06840471,0.41022682,0.00000000
-5.02151076,0.96907072,1.96574037,0.32765201,0.02158278,0.06409992,0.38342743,0.00000000
-5.01550775,0.89773656,1.82420946,0.30281257,0.01987775,0.05963563,0.35583186,0.00000000
-5.00950475,0.82576927,1.68080736,0.27788636,0.01817812,0.05508487,0.32787962,0.00000000
-5.00350175,0.75420786,1.53764858,0.25322150,0.01650620,0.05051713,0.29998534,0.00000000
-4.99749875,0.68399928,1.39667190,0.22913249,0.01488190,0.04599680,0.27252949,0.00000000
-4.99149575,0.61598085,1.25960232,0.20589470,0.01332231,0.04158178,0.24585107,0.00000000
-4.98549275,0.55086793,1.12792385,0.18374072,0.01184154,0.03732249,0.22024236,0.00000000
-4.97948974,0.48924710,1.00286295,0.16285853,0.01045064,0.03326124,0.19594575,0.00000000
-4.97348674,0.43157431,0.88538248,0.14339143,0.00915761,0.02943189,0.17315264,0.00000000
-4.96748374,0.37817778,0.77618516,0.12543944,0.00796757,0.02585990,0.15200412,0.00000000
-4.96148074,0.32926473,0.67572541,0.10906209,0.00688294,0.02256257,0.13259332,0.00000000
-4.95547774,0.28493143,0.58422800,0.09428209,0.00590376,0.01954960,0.11496902,0.00000000
-4.94947474,0.24517558,0.50171212,0.08108984,0.00502796,0.01682384,0.09914035,0.00000000
-4.94347174,0.20991020,0.42801893,0.06944828,0.00425179,0.01438207,0.08508204,0.00000000
-4.93746873,0.17897840,0.36284119,0.05929804,0.00357009,0.01221599,0.07274015,0.00000000
-4.93146573,0.15216803,0.30575350,0.05056234,0.00297670,0.01031317,0.06203778,0.00000000
-4.92546273,0.12922588,0.25624166,0.04315182,0.00246478,0.00865802,0.05288065,0.00000000
-4.91945973,0.10987076,0.21373038,0.03696877,0.00202710,0.00723267,0.04516230,0.00000000
-4.91345673,0.09380513,0.17760831,0.03191093,0.00165632,0.00601783,0.03876868,0.00000000
-4.90745373,0.08072510,0.14724992,0.02787467,0.00134523,0.00499351,0.03358222,0.00000000
-4.90145073,0.07032863,0.12203402,0.02475751,0.00108693,0.00413966,0.02948510,0.00000000
-4.89544772,0.06232199,0.10135862,0.02246009,0.00087498,0.00343668,0.02636189,0.00000000
-4.88944472,0.05642450,0.08465242,0.02088751,0.00070355,0.00286580,0.02410151,0.00000000
-4.88344172,0.05237182,0.07138306,0.01995024,0.00056750,0.00240938,0.02259860,0.00000000
-4.87743872,0.04991792,0.06106262,0.01956456,0.00046244,0.00205112,0.02175437,0.00000000
-4.87143572,0.04883604,0.05325056,0.01965275,0.00038483,0.00177613,0.02147700,0.00000000
-4.86543272,0.04891888,0.04755483,0.02014302,0.00033194,0.00157103,0.02168182,0.00000000
-4.85942971,0.04997830,0.04363145,0.02096929,0.00030198,0.00142385,0.02229120,0.00000000
-4.85342671,0.05184476,0.04118303,0.02207105,0.00029406,0.00132407,0.02323439,0.00000000
-4.84742371,0.05436672,0.03995664,0.02339312,0.00030827,0.00126243,0.02444730,0.00000000
-4.84142071,0.05741014,0.03974143,0.02488560,0.00034572,0.00123093,0.02587234,0.00000000
-4.83541771,0.06085827,0.04036611,0.02650392,0.00040857,0.00122266,0.02745838,0.00000000
-4.82941471,0.06461178,0.04169675,0.02820905,0.00050007,0.00123169,0.02916081,0.00000000
-4.82341171,0.06858916,0.04363474,0.02996791,0.00062468,0.00125301,0.03094171,0.00000000
-4.81740870,0.07272760,0.04611527,0.03175390,0.00078805,0.00128244,0.03277020,0.00000000
-4.81140570,0.07698401,0.04910607,0.03354757,0.00099715,0.00131651,0.03462286,0.00000000
-4.80540270,0.08133635,0.05260659,0.03533737,0.00126023,0.00135244,0.03648419,0.00000000
-4.79939970,0.08578491,0.05664734,0.03712044,0.00158693,0.00138809,0.03834712,0.00000000
-4.79339670,0.09035363,0.06128937,0.03890340,0.00198822,0.00142193,0.04021339,0.00000000
-4.78739370,0.09509105,0.06662375,0.04070298,0.00247636,0.00145300,0.04209386,0.00000000
-4.78139070,0.10007099,0.07277074,0.04254661,0.00306483,0.00148094,0.04400867,0.00000000
-4.77538769,0.10539261,0.07987869,0.04447269,0.00376818,0.00150594,0.04598706,0.00000000
-4.76938469,0.11117987,0.08812236,0.04653073,0.00460178,0.00152877,0.04806701,0.00000000
-4.76338169,0.11758025,0.09770056,0.04878107,0.00558156,0.00155083,0.05029451,0.00000000
-4.75737869,0.12476259,0.10883307,0.05129442,0.00672362,0.00157409,0.05272250,0.00000000
-4.75137569,0.13291420,0.12175670,0.05415098,0.00804377,0.00160118,0.05540952,0.00000000
-4.74537269,0.14223714,0.13672056,0.05743927,0.00955704,0.00163538,0.05841804,0.00000000
-4.73936968,0.15294385,0.15398052,0.06125476,0.01127703,0.00168066,0.06181251,0.00000000
-4.73336668,0.16525212,0.17379301,0.06569814,0.01321527,0.00174172,0.06565725,0.00000000
-4.72736368,0.17937975,0.19640830,0.07087349,0.01538056,0.00182399,0.07001423,0.00000000
-4.72136068,0.19553897,0.22206348,0.07688637,0.01777822,0.00193372,0.07494078,0.00000000
-4.71535768,0.21393091,0.25097547,0.08384178,0.02040946,0.00207799,0.08048745,0.00000000
-4.70935468,0.23474035,0.28333416,0.09184228,0.02327070,0.00226472,0.08669601,0.00000000
-4.70335168,0.25813095,0.31929625,0.10098613,0.02635306,0.00250276,0.09359771,0.00000000
-4.69734867,0.28424126,0.35897985,0.11136575,0.02964194,0.00280182,0.10121198,0.00000000
-4.69134567,0.31318160,0.40246024,0.12306630,0.03311673,0.00317258,0.10954556,0.00000000
-4.68534267,0.34503197,0.44976703,0.13616459,0.03675077,0.00362655,0.11859205,0.00000000
-4.67933967,0.37984117,0.50088277,0.15072830,0.04051150,0.00417614,0.12833216,0.00000000
-4.67333667,0.41762687,0.55574327,0.16681542,0.04436080,0.00483448,0.13873429,0.00000000
-4.66733367,0.45837684,0.61423935,0.18447393,0.04825563,0.00561533,0.14975578,0.00000000
-4.66133067,0.50205098,0.67622021,0.20374162,0.05214885,0.00653293,0.16134451,0.00000000
-4.65532766,0.54858406,0.74149794,0.22464604,0.05599028,0.00760173,0.17344086,0.00000000
-4.64932466,0.59788884,0.80985302,0.24720436,0.05972796,0.00883613,0.18597994,0.00000000
-4.64332166,0.64985928,0.88104042,0.27142312,0.06330946,0.01025015,0.19889389,0.00000000
-4.63731866,0.70437359,0.95479586,0.29729786,0.06668341,0.01185705,0.21211425,0.00000000
-4.63131566,0.76129680,1.03084185,0.32481236,0.06980091,0.01366889,0.22557411,0.00000000
-4.62531266,0.82048261,1.10889309,0.35393765,0.07261706,0.01569612,0.23921002,0.00000000
-4.61930965,0.88177444,1.18866101,0.38463074,0.07509226,0.01794707,0.25296359,0.00000000
-4.61330665,0.94500550,1.26985707,0.41683299,0.07719341,0.02042752,0.26678262,0.00000000
-4.60730365,1.00999808,1.35219479,0.45046851,0.07889491,0.02314027,0.28062178,0.00000000
-4.60130065,1.07656209,1.43539062,0.48544238,0.08017936,0.02608475,0.29444289,0.00000000
-4.59529765,1.14449309,1.51916354,0.52163912,0.08103803,0.02925670,0.30821465,0.00000000
-4.58929465,1.21357035,1.60323396,0.55892161,0.08147097,0.03264796,0.32191217,0.00000000
-4.58329165,1.28355500,1.68732200,0.59713048,0.08148685,0.03624633,0.33551612,0.00000000
-4.57728864,1.35418896,1.77114577,0.63608436,0.08110252,0.04003561,0.34901174,0.00000000
-4.57128564,1.42519490,1.85441993,0.67558115,0.08034228,0.04399574,0.36238787,0.00000000
-4.56528264,1.49627752,1.93685502,0.71540027,0.07923695,0.04810301,0.37563593,0.00000000
-4.55927964,1.56712638,2.01815783,0.75530610,0.07782276,0.05233054,0.38874910,0.00000000
-4.55327664,1.63742034,2.09803291,0.79505249,0.07614012,0.05664872,0.40172175,0.00000000
-4.54727364,1.70683347,2.17618550,0.83438815,0.07423233,0.06102582,0.41454900,0.00000000
-4.54127064,1.77504216,2.25232548,0.87306282,0.07214428,0.06542868,0.42722659,0.00000000
-4.53526763,1.84173307,2.32617226,0.91083377,0.06992118,0.06982338,0.43975092,0.00000000
-4.52926463,1.90661115,2.39746004,0.94747230,0.06760739,0.07417596,0.45211912,0.00000000
-4.52326163,1.96940736,2.46594308,0.98276981,0.06524532,0.07845311,0.46432923,0.00000000
-4.51725863,2.02988518,2.53140024,1.01654309,0.06287454,0.08262278,0.47638018,0.00000000
-4.51125563,2.08784529,2.59363825,1.04863821,0.06053097,0.08665471,0.48827161,0.00000000
-4.50525263,2.14312795,2.65249331,1.07893297,0.05824628,0.09052091,0.50000332,0.00000000
-4.49924962,2.19561256,2.70783052,1.10733735,0.05604741,0.09419592,0.51157434,0.00000000
-4.49324662,2.24521420,2.75954090,1.13379215,0.05395632,0.09765708,0.52298158,0.00000000
-4.48724362,2.29187724,2.80753618,1.15826553,0.05198976,0.10088459,0.53421800,0.00000000
-4.48124062,2.33556618,2.85174135,1.18074784,0.05015927,0.10386146,0.54527052,0.00000000
-4.47523762,2.37625435,2.89208568,1.20124500,0.04847128,0.10657344,0.55611757,0.00000000
-4.46923462,2.41391112,2.92849256,1.21977075,0.04692730,0.10900883,0.56672665,0.00000000
-4.46323162,2.44848864,2.96086922,1.23633845,0.04552420,0.11115822,0.57705189,0.00000000
-4.45722861,2.47990899,2.98909704,1.25095293,0.04425463,0.11301431,0.58703195,0.00000000
-4.45122561,2.50805296,3.01302339,1.26360308,0.04310741,0.11457158,0.59658850,0.00000000
-4.44522261,2.53275133,3.03245592,1.27425568,0.04206817,0.11582615,0.60562534,0.00000000
-4.43921961,2.55377964,3.04715993,1.28285108,0.04111984,0.11677554,0.61402847,0.00000000
-4.43321661,2.57085703,3.05685937,1.28930105,0.04024339,0.11741862,0.62166717,0.00000000
-4.42721361,2.58364969,3.06124181,1.29348915,0.03941845,0.11775547,0.62839619,0.00000000
-4.42121061,2.59177897,3.05996739,1.29527370,0.03862411,0.11778746,0.63405908,0.00000000
-4.41520760,2.59483403,3.05268153,1.29449321,0.03783955,0.11751726,0.63849251,0.00000000
-4.40920460,2.59238844,3.03903080,1.29097412,0.03704485,0.11694900,0.64153153,0.00000000
-4.40320160,2.58402012,3.01868139,1.28454041,0.03622159,0.11608841,0.64301557,0.00000000
-4.39719860,2.56933349,2.99133905,1.27502450,0.03535350,0.11494302,0.64279481,0.00000000
-4.39119560,2.54798265,2.95676969,1.26227896,0.03442701,0.11352236,0.64073682,0.00000000
-4.38519260,2.51969448,2.91481925,1.24618817,0.03343163,0.11183817,0.63673296,0.00000000
-4.37918959,2.48429012,2.86543193,1.22667937,0.03236031,0.10990455,0.63070434,0.00000000
-4.37318659,2.44170382,2.80866571,1.20373237,0.03120959,0.10773816,0.62260696,0.00000000
-4.36718359,2.39199796,2.74470417,1.17738745,0.02997961,0.10535828,0.61243580,0.00000000
-4.36118059,2.33537334,2.67386390,1.14775076,0.02867407,0.10278682,0.60022755,0.00000000
-4.35517759,2.27217406,2.59659707,1.11499709,0.02729991,0.10004832,0.58606194,0.00000000
-4.34917459,2.20288676,2.51348868,1.07936973,0.02586700,0.09716978,0.57006134,0.00000000
-4.34317159,2.12813387,2.42524874,1.04117729,0.02438767,0.09418044,0.55238891,0.00000000
-4.33716858,2.04866137,2.33269926,1.00078777,0.02287616,0.09111142,0.53324498,0.00000000
-4.33116558,1.96532135,2.23675675,0.95862003,0.02134804,0.08799531,0.51286216,0.00000000
-4.32516258,1.87905016,2.13841077,0.91513300,0.01981959,0.08486562,0.49149908,0.00000000
-4.31915958,1.79084315,2.03869941,0.87081326,0.01830718,0.08175614,0.46943314,0.00000000
-4.31315658,1.70172700,1.93868261,0.82616144,0.01682674,0.07870024,0.44695261,0.00000000
-4.30715358,1.61273094,1.83941449,0.78167808,0.01539319,0.07573012,0.42434827,0.00000000
