energy_ev,total_up,total_down,Al_p_up,Al_p_down,Al_d_up,Al_d_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-4.15107554,3.47652729,-3.74670043,0.07532967,-0.08026712,0.00000000,-0.00000000,1.07089194,-1.16549767,0.95515592,-0.91302632,0.01632261,-0.01980063,1.97274687,-2.24031442
-4.14507254,3.30786643,-3.85131318,0.07199334,-0.08274363,0.00000000,-0.00000000,1.01678799,-1.19281436,0.91545821,-0.94261723,0.01537728,-0.02027253,1.87033952,-2.30123394
-4.13906953,3.12816939,-3.93481020,0.06836447,-0.08478933,0.00000000,-0.00000000,0.95945223,-1.21364811,0.87246659,-0.96759374,0.01438430,-0.02061916,1.76194857,-2.34878247
-4.13306653,2.94060515,-3.99531610,0.06450628,-0.08635894,0.00000000,-0.00000000,0.89987109,-1.22746416,0.82698279,-0.98742318,0.01336023,-0.02083201,1.64945568,-2.38190679
-4.12706353,2.74832779,-4.03144659,0.06048312,-0.08741716,0.00000000,-0.00000000,0.83902112,-1.23388692,0.77982233,-1.00168101,0.01232120,-0.02090545,1.53471507,-2.39985741
-4.12106053,2.55439428,-4.04234484,0.05635875,-0.08793956,0.00000000,-0.00000000,0.77784353,-1.23270841,0.73179278,-1.01006158,0.01128249,-0.02083690,1.41950568,-2.40220984
-4.11505753,2.36169080,-4.02770115,0.05219471,-0.08791312,0.00000000,-0.00000000,0.71722171,-1.22389137,0.68367348,-1.01238534,0.01025814,-0.02062691,1.30548925,-2.38887539
-4.10905453,2.17286974,-3.98775487,0.04804891,-0.08733643,0.00000000,-0.00000000,0.65796225,-1.20756696,0.63619726,-1.00860220,0.00926068,-0.02027909,1.19417524,-2.36010070
-4.10305153,1.99029861,-3.92327897,0.04397443,-0.08621954,0.00000000,-0.00000000,0.60077999,-1.18402712,0.59003466,-0.99879094,0.00830096,-0.01979999,1.08689345,-2.31645635
-4.09704852,1.81602177,-3.83554794,0.04001861,-0.08458339,0.00000000,-0.00000000,0.54628705,-1.15371217,0.54578093,-0.98315486,0.00738798,-0.01919883,0.98477456,-2.25881498
-4.09104552,1.65173492,-3.72629068,0.03622241,-0.08245901,0.00000000,-0.00000000,0.49498606,-1.11719413,0.50394596,-0.96201374,0.00652885,-0.01848719,0.88873861,-2.18832016
-4.08504252,1.49877219,-3.59763058,0.03262000,-0.07988637,0.00000000,-0.00000000,0.44726725,-1.07515650,0.46494730,-0.93579268,0.00572882,-0.01767860,0.79949100,-2.10634738
-4.07903952,1.35810481,-3.45201560,0.02923869,-0.07691304,0.00000000,-0.00000000,0.40340923,-1.02837161,0.42910615,-0.90500813,0.00499134,-0.01678810,0.71752531,-2.01445889
-4.07303652,1.23035036,-3.29214118,0.02609903,-0.07359263,0.00000000,-0.00000000,0.36358282,-0.97767621,0.39664624,-0.87025185,0.00431820,-0.01583173,0.64313219,-1.91435453
-4.06703352,1.11579093,-3.12086934,0.02321521,-0.06998319,0.00000000,-0.00000000,0.32785778,-0.92394650,0.36769538,-0.83217337,0.00370971,-0.01482605,0.57641310,-1.80782050
-4.06103052,1.01439895,-2.94114718,0.02059556,-0.06614548,0.00000000,-0.00000000,0.29621153,-0.86807351,0.34228938,-0.79146163,0.00316488,-0.01378768,0.51729815,-1.69667821
-4.05502751,0.92586873,-2.75592754,0.01824329,-0.06214137,0.00000000,-0.00000000,0.26853968,-0.81093958,0.32037817,-0.74882646,0.00268166,-0.01273281,0.46556669,-1.58273506
-4.04902451,0.84965240,-2.56809479,0.01615730,-0.05803226,0.00000000,-0.00000000,0.24466765,-0.75339687,0.30183360,-0.70498045,0.00225713,-0.01167679,0.42086977,-1.46773891
-4.04302151,0.78499858,-2.38039784,0.01433310,-0.05387764,0.00000000,-0.00000000,0.22436291,-0.69624840,0.28645886,-0.66062189,0.00188778,-0.01063383,0.38275353,-1.35333772
-4.03701851,0.73099255,-2.19539217,0.01276381,-0.04973387,0.00000000,-0.00000000,0.20734758,-0.64023204,0.27399884,-0.61641909,0.00156966,-0.00961665,0.35068266,-1.24104527
-4.03101551,0.68659654,-2.01539212,0.01144113,-0.04565319,0.00000000,-0.00000000,0.19331088,-0.58600790,0.26415149,-0.57299647,0.00129860,-0.00863633,0.32406328,-1.13221387
-4.02501251,0.65068935,-1.84243411,0.01035636,-0.04168289,0.00000000,-0.00000000,0.18192112,-0.53414895,0.25657953,-0.53092286,0.00107043,-0.00770212,0.30226466,-1.02801424
-4.01900950,0.62210415,-1.67825091,0.00950136,-0.03786485,0.00000000,-0.00000000,0.17283709,-0.48513517,0.25092240,-0.49070182,0.00088106,-0.00682145,0.28463937,-0.92942268
-4.01300650,0.59966398,-1.52425669,0.00886955,-0.03423523,0.00000000,-0.00000000,0.16571862,-0.43935080,0.24680806,-0.45276446,0.00072667,-0.00599988,0.27054151,-0.83721516
-4.00700350,0.58221424,-1.38154222,0.00845670,-0.03082451,0.00000000,-0.00000000,0.16023602,-0.39708449,0.24386444,-0.41746439,0.00060382,-0.00524122,0.25934285,-0.75196773
-4.00100050,0.56865178,-1.25087913,0.00826178,-0.02765762,0.00000000,-0.00000000,0.15607854,-0.35853216,0.24173018,-0.38507500,0.00050950,-0.00454761,0.25044679,-0.67406261
-3.99499750,0.55795018,-1.13273209,0.00828762,-0.02475444,0.00000000,-0.00000000,0.15296152,-0.32380189,0.24006449,-0.35578874,0.00044125,-0.00391972,0.24330000,-0.60369895
-3.98899450,0.54918107,-1.02727769,0.00854150,-0.02213035,0.00000000,-0.00000000,0.15063234,-0.29292067,0.23855589,-0.32971842,0.00039723,-0.00335693,0.23740181,-0.54090744
-3.98299150,0.54153118,-0.93442853,0.00903554,-0.01979697,0.00000000,-0.00000000,0.14887503,-0.26584256,0.23692967,-0.30690017,0.00037619,-0.00285754,0.23231138,-0.48556767
-3.97698849,0.53431519,-0.85386134,0.00978698,-0.01776302,0.00000000,-0.00000000,0.14751363,-0.24245766,0.23495381,-0.28729793,0.00037760,-0.00241900,0.22765276,-0.43742748
-3.97098549,0.52698426,-0.78504796,0.01081828,-0.01603522,0.00000000,-0.00000000,0.14641418,-0.22260189,0.23244349,-0.27080938,0.00040163,-0.00203815,0.22311786,-0.39612332
-3.96498249,0.51913033,-0.72728789,0.01215695,-0.01461924,0.00000000,-0.00000000,0.14548539,-0.20606689,0.22926384,-0.25727286,0.00044917,-0.00171140,0.21846760,-0.36120102
-3.95897949,0.51048637,-0.67974164,0.01383523,-0.01352065,0.00000000,-0.00000000,0.14467812,-0.19261006,0.22533113,-0.24647532,0.00052186,-0.00143494,0.21353128,-0.33213632
-3.95297649,0.50092281,-0.64146406,0.01588950,-0.01274581,0.00000000,-0.00000000,0.14398362,-0.18196434,0.22061234,-0.23816090,0.00062211,-0.00120493,0.20820435,-0.30835458
-3.94697349,0.49044037,-0.61143686,0.01835939,-0.01230272,0.00000000,-0.00000000,0.14343061,-0.17384764,0.21512327,-0.23204017,0.00075308,-0.00101764,0.20244486,-0.28924948
-3.94097049,0.47915986,-0.58859983,0.02128671,-0.01220165,0.00000000,-0.00000000,0.14308139,-0.16797166,0.20892523,-0.22779954,0.00091870,-0.00086961,0.19626870,-0.27420025
-3.93496748,0.46730916,-0.57188030,0.02471406,-0.01245576,0.00000000,-0.00000000,0.14302702,-0.16405010,0.20212057,-0.22511092,0.00112364,-0.00075774,0.18974383,-0.26258745
-3.92896448,0.45520805,-0.56022050,0.02868321,-0.01308145,0.00000000,-0.00000000,0.14338178,-0.16180602,0.19484723,-0.22364124,0.00137328,-0.00067934,0.18298378,-0.25380697
-3.92296148,0.44325130,-0.55260232,0.03323328,-0.01409845,0.00000000,-0.00000000,0.14427698,-0.16097841,0.18727253,-0.22306168,0.00167366,-0.00063228,0.17614060,-0.24728238
-3.91695848,0.43189071,-0.54806939,0.03839871,-0.01552981,0.00000000,-0.00000000,0.14585444,-0.16132767,0.17958642,-0.22305650,0.00203141,-0.00061496,0.16939741,-0.24247557
-3.91095548,0.42161636,-0.54574609,0.04420717,-0.01740145,0.00000000,-0.00000000,0.14825969,-0.16264013,0.17199450,-0.22333102,0.00245369,-0.00062635,0.16296080,-0.23889556
-3.90495248,0.41293794,-0.54485337,0.05067730,-0.01974159,0.00000000,-0.00000000,0.15163521,-0.16473148,0.16471094,-0.22361887,0.00294797,-0.00066603,0.15705324,-0.23610565
-3.89894947,0.40636625,-0.54472103,0.05781666,-0.02257980,0.00000000,-0.00000000,0.15611379,-0.16744899,0.15795156,-0.22368809,0.00352197,-0.00073417,0.15190560,-0.23372885
-3.89294647,0.40239559,-0.54479662,0.06561963,-0.02594580,0.00000000,-0.00000000,0.16181230,-0.17067261,0.15192727,-0.22334603,0.00418339,-0.00083154,0.14774986,-0.23145166
-3.88694347,0.40148725,-0.54465056,0.07406564,-0.02986802,0.00000000,-0.00000000,0.16882600,-0.17431486,0.14683790,-0.22244294,0.00493972,-0.00095948,0.14481226,-0.22902622
-3.88094047,0.40405435,-0.54397777,0.08311774,-0.03437195,0.00000000,-0.00000000,0.17722356,-0.17831959,0.14286667,-0.22087417,0.00579792,-0.00111988,0.14330672,-0.22627091
-3.87493747,0.41044838,-0.54259572,0.09272152,-0.03947829,0.00000000,-0.00000000,0.18704290,-0.18265965,0.14017533,-0.21858087,0.00676419,-0.00131518,0.14342876,-0.22306940
-3.86893447,0.42094760,-0.54043913,0.10280461,-0.04520101,0.00000000,-0.00000000,0.19828804,-0.18733359,0.13889991,-0.21554936,0.00784356,-0.00154833,0.14534988,-0.21936838
-3.86293147,0.43574726,-0.53755168,0.11327682,-0.05154543,0.00000000,-0.00000000,0.21092701,-0.19236150,0.13914735,-0.21180908,0.00903962,-0.00182277,0.14921243,-0.21517390
-3.85692846,0.45495208,-0.53407492,0.12403084,-0.05850629,0.00000000,-0.00000000,0.22489079,-0.19778023,0.14099270,-0.20742930,0.01035413,-0.00214240,0.15512504,-0.21054661
-3.85092546,0.47857072,-0.53023503,0.13494368,-0.06606607,0.00000000,-0.00000000,0.24007349,-0.20363810,0.14447723,-0.20251482,0.01178666,-0.00251153,0.16315860,-0.20559592
-3.84492246,0.50651262,-0.52632768,0.14587882,-0.07419357,0.00000000,-0.00000000,0.25633364,-0.20998939,0.14960721,-0.19720065,0.01333433,-0.00293485,0.17334299,-0.20047334
-3.83891946,0.53858705,-0.52270180,0.15668893,-0.08284280,0.00000000,-0.00000000,0.27349653,-0.21688884,0.15635348,-0.19164609,0.01499149,-0.00341740,0.18566450,-0.19536510
-3.83291646,0.57450470,-0.51974261,0.16721930,-0.09195241,0.00000000,-0.00000000,0.29135768,-0.22438638,0.16465177,-0.18602829,0.01674951,-0.00396446,0.20006415,-0.19048431
-3.82691346,0.61388163,-0.51785444,0.17731163,-0.10144563,0.00000000,-0.00000000,0.30968726,-0.23252228,0.17440386,-0.18053561,0.01859668,-0.00458148,0.21643710,-0.18606273
-3.82091046,0.65624588,-0.51744404,0.18680826,-0.11123084,0.00000000,-0.00000000,0.32823531,-0.24132298,0.18547954,-0.17536084,0.02051813,-0.00527402,0.23463315,-0.18234244
-3.81490745,0.70104669,-0.51890457,0.19555662,-0.12120272,0.00000000,-0.00000000,0.34673773,-0.25079767,0.19771941,-0.17069472,0.02249597,-0.00604756,0.25445856,-0.17956749
-3.80890445,0.74766626,-0.52260076,0.20341371,-0.13124407,0.00000000,-0.00000000,0.36492290,-0.26093581,0.21093856,-0.16671971,0.02450942,-0.00690735,0.27567932,-0.17797570
-3.80290145,0.79543424,-0.52885561,0.21025045,-0.14122821,0.00000000,-0.00000000,0.38251865,-0.27170559,0.22493111,-0.16360422,0.02653522,-0.00785826,0.29802595,-0.17779075
-3.79689845,0.84364445,-0.53793868,0.21595577,-0.15102190,0.00000000,-0.00000000,0.39925954,-0.28305337,0.23947564,-0.16149751,0.02854804,-0.00890454,0.32119977,-0.17921476
-3.79089545,0.89157391,-0.55005621,0.22044026,-0.16048868,0.00000000,-0.00000000,0.41489416,-0.29490405,0.25434131,-0.16052524,0.03052113,-0.01004955,0.34488076,-0.18242131
-3.78489245,0.93850362,-0.56534317,0.22363918,-0.16949251,0.00000000,-0.00000000,0.42919232,-0.30716232,0.26929472,-0.16078575,0.03242698,-0.01129551,0.36873672,-0.18754918
-3.77888944,0.98374059,-0.58385724,0.22551481,-0.17790152,0.00000000,-0.00000000,0.44195200,-0.31971457,0.28410730,-0.16234713,0.03423815,-0.01264321,0.39243365,-0.19469692
-3.77288644,1.02664058,-0.60557476,0.22605796,-0.18559179,0.00000000,-0.00000000,0.45300566,-0.33243153,0.29856300,-0.16524515,0.03592812,-0.01409168,0.41564693,-0.20391820
-3.76688344,1.06663066,-0.63038864,0.22528874,-0.19245091,0.00000000,-0.00000000,0.46222591,-0.34517124,0.31246602,-0.16948201,0.03747222,-0.01563795,0.43807298,-0.21521834
-3.76088044,1.10323083,-0.65810837,0.22325632,-0.19838115,0.00000000,-0.00000000,0.46953029,-0.35778242,0.32564837,-0.17502590,0.03884845,-0.01727670,0.45944091,-0.22855192
-3.75487744,1.13607374,-0.68846192,0.22003802,-0.20330223,0.00000000,-0.00000000,0.47488494,-0.37010804,0.33797685,-0.18181152,0.04003840,-0.01900011,0.47952353,-0.24382177
-3.74887444,1.16492145,-0.72109995,0.21573750,-0.20715340,0.00000000,-0.00000000,0.47830703,-0.38198886,0.34935915,-0.18974140,0.04102795,-0.02079763,0.49814732,-0.26087934
-3.74287144,1.18967855,-0.75560195,0.21048234,-0.20989487,0.00000000,-0.00000000,0.47986580,-0.39326710,0.35974865,-0.19868816,0.04180792,-0.02265590,0.51520064,-0.27952678
-3.73686843,1.21040049,-0.79148482,0.20442104,-0.21150848,0.00000000,-0.00000000,0.47968214,-0.40378995,0.36914785,-0.20849764,0.04237450,-0.02455876,0.53063974,-0.29952052
-3.73086543,1.22729660,-0.82821356,0.19771951,-0.21199764,0.00000000,-0.00000000,0.47792654,-0.41341299,0.37760977,-0.21899295,0.04272951,-0.02648735,0.54449205,-0.32057671
-3.72486243,1.24072728,-0.86521427,0.19055728,-0.21138660,0.00000000,-0.00000000,0.47481553,-0.42200358,0.38523749,-0.22997930,0.04288046,-0.02842039,0.55685640,-0.34237828
-3.71885943,1.25119497,-0.90188927,0.18312359,-0.20971904,0.00000000,-0.00000000,0.47060649,-0.42944401,0.39218150,-0.24124971,0.04284037,-0.03033452,0.56790000,-0.36458367
-3.71285643,1.25932893,-0.93763415,0.17561328,-0.20705620,0.00000000,-0.00000000,0.46559099,-0.43563459,0.39863489,-0.25259135,0.04262732,-0.03220481,0.57785207,-0.38683704
-3.70685343,1.26586428,-0.97185643,0.16822290,-0.20347452,0.00000000,-0.00000000,0.46008684,-0.44049665,0.40482642,-0.26379248,0.04226383,-0.03400541,0.58699415,-0.40877963
-3.70085043,1.27161566,-1.00399543,0.16114689,-0.19906316,0.00000000,-0.00000000,0.45442893,-0.44397529,0.41101182,-0.27464972,0.04177605,-0.03571030,0.59564759,-0.43006209
-3.69484742,1.27744655,-1.03354257,0.15457407,-0.19392133,0.00000000,-0.00000000,0.44895926,-0.44604198,0.41746336,-0.28497556,0.04119277,-0.03729407,0.60415851,-0.45035718
-3.68884442,1.28423548,-1.06006162,0.14868438,-0.18815562,0.00000000,-0.00000000,0.44401639,-0.44669684,0.42445841,-0.29460566,0.04054428,-0.03873287,0.61288090,-0.46937249
-3.68284142,1.29284034,-1.08320789,0.14364608,-0.18187759,0.00000000,-0.00000000,0.43992474,-0.44597057,0.43226720,-0.30340588,0.03986124,-0.04000523,0.62215869,-0.48686250
-3.67683842,1.30406251,-1.10274548,0.13961319,-0.17520152,0.00000000,-0.00000000,0.43698399,-0.44392582,0.44114046,-0.31127848,0.03917345,-0.04109299,0.63230758,-0.50263957
-3.67083542,1.31861237,-1.11856179,0.13672344,-0.16824248,0.00000000,-0.00000000,0.43545919,-0.44065790,0.45129751,-0.31816742,0.03850873,-0.04198207,0.64359768,-0.51658309
-3.66483242,1.33707773,-1.13067827,0.13509651,-0.16111483,0.00000000,-0.00000000,0.43557182,-0.43629472,0.46291541,-0.32406226,0.03789181,-0.04266318,0.65623763,-0.52864642
-3.65882941,1.35989696,-1.13925667,0.13483259,-0.15393102,0.00000000,-0.00000000,0.43749222,-0.43099575,0.47611956,-0.32900054,0.03734347,-0.04313233,0.67036141,-0.53886106
-3.65282641,1.38733794,-1.14460019,0.13601130,-0.14680078,0.00000000,-0.00000000,0.44133376,-0.42495004,0.49097653,-0.33306833,0.03687972,-0.04339119,0.68601836,-0.54733768
-3.64682341,1.41948409,-1.14714895,0.13869090,-0.13983062,0.00000000,-0.00000000,0.44714900,-0.41837298,0.50748918,-0.33639889,0.03651133,-0.04344723,0.70316720,-0.55426383
-3.64082041,1.45622836,-1.14746976,0.14290762,-0.13312353,0.00000000,-0.00000000,0.45492800,-0.41150207,0.52559470,-0.33916928,0.03624354,-0.04331357,0.72167439,-0.55989818
-3.63481741,1.49727535,-1.14624013,0.14867530,-0.12677899,0.00000000,-0.00000000,0.46459901,-0.40459157,0.54516551,-0.34159500,0.03607596,-0.04300870,0.74131726,-0.56456135
-3.62881441,1.54215200,-1.14422684,0.15598519,-0.12089292,0.00000000,-0.00000000,0.47603139,-0.39790608,0.56601309,-0.34392284,0.03600282,-0.04255587,0.76179164,-0.56862368
-3.62281141,1.59022614,-1.14225997,0.16480591,-0.11555784,0.00000000,-0.00000000,0.48904081,-0.39171349,0.58789469,-0.34642201,0.03601338,-0.04198229,0.78272403,-0.57249018
-3.61680840,1.64073233,-1.14120294,0.17508352,-0.11086284,0.00000000,-0.00000000,0.50339642,-0.38627715,0.61052254,-0.34937399,0.03609253,-0.04131818,0.80368767,-0.57658338
-3.61080540,1.69280387,-1.14192007,0.18674186,-0.10689363,0.00000000,-0.00000000,0.51882984,-0.38184792,0.63357529,-0.35306146,0.03622163,-0.04059562,0.82422187,-0.58132472
-3.60480240,1.74550951,-1.14524278,0.19968306,-0.10373233,0.00000000,-0.00000000,0.53504553,-0.37865609,0.65671103,-0.35775667,0.03637943,-0.03984738,0.84385371,-0.58711525
-3.59879940,1.79789319,-1.15193587,0.21378819,-0.10145718,0.00000000,-0.00000000,0.55173203,-0.37690376,0.67958143,-0.36370990,0.03654304,-0.03910563,0.86212118,-0.59431652
-3.59279640,1.84901508,-1.16266559,0.22891833,-0.10014208,0.00000000,-0.00000000,0.56857384,-0.37675788,0.70184629,-0.37113839,0.03668899,-0.03840070,0.87859650,-0.60323260
-3.58679340,1.89799204,-1.17797072,0.24491589,-0.09985596,0.00000000,-0.00000000,0.58526325,-0.37834426,0.72318780,-0.38021628,0.03679425,-0.03775994,0.89290869,-0.61409403
-3.58079040,1.94403561,-1.19823821,0.26160625,-0.10066203,0.00000000,-0.00000000,0.60151169,-0.38174295,0.74332399,-0.39106606,0.03683714,-0.03720666,0.90476406,-0.62704453
-3.57478739,1.98648587,-1.22368447,0.27879991,-0.10261679,0.00000000,-0.00000000,0.61706018,-0.38698514,0.76202065,-0.40375195,0.03679823,-0.03675925,0.91396377,-0.64213121
-3.56878439,2.02483974,-1.25434334,0.29629506,-0.10576907,0.00000000,-0.00000000,0.63168853,-0.39405177,0.77910117,-0.41827553,0.03666099,-0.03643055,0.92041750,-0.65929880
-3.56278139,2.05877245,-1.29006132,0.31388067,-0.11015890,0.00000000,-0.00000000,0.64522281,-0.40287389,0.79445412,-0.43457385,0.03641237,-0.03622742,0.92415244,-0.67838828
-3.55677839,2.08815132,-1.33050054,0.33134002,-0.11581629,0.00000000,-0.00000000,0.65754096,-0.41333496,0.80803787,-0.45252021,0.03604314,-0.03615056,0.92531727,-0.69914015
-3.55077539,2.11304139,-1.37514929,0.34845481,-0.12276009,0.00000000,-0.00000000,0.66857637,-0.42527473,0.81988258,-0.47192758,0.03554803,-0.03619463,0.92418072,-0.72120236
-3.54477239,2.13370276,-1.42333985,0.36500968,-0.13099668,0.00000000,-0.00000000,0.67831932,-0.43849487,0.83008902,-0.49255461,0.03492579,-0.03634861,0.92112477,-0.74414251
-3.53876938,2.15057997,-1.47427297,0.38079719,-0.14051883,0.00000000,-0.00000000,0.68681632,-0.45276588,0.83882483,-0.51411391,0.03417899,-0.03659637,0.91663274,-0.76746407
-3.53276638,2.16428398,-1.52704787,0.39562309,-0.15130454,0.00000000,-0.00000000,0.69416750,-0.46783509,0.84631804,-0.53628237,0.03331368,-0.03691744,0.91127271,-0.79062598
-3.52676338,2.17556765,-1.58069663,0.40931183,-0.16331594,0.00000000,-0.00000000,0.70052220,-0.48343551,0.85284845,-0.55871307,0.03233900,-0.03728797,0.90567699,-0.81306467
-3.52076038,2.18529609,-1.63422147,0.42171208,-0.17649838,0.00000000,-0.00000000,0.70607303,-0.49929500,0.85873722,-0.58104817,0.03126661,-0.03768179,0.90051848,-0.83421775
-3.51475738,2.19441302,-1.68663332,0.43270222,-0.19077963,0.00000000,-0.00000000,0.71104870,-0.51514555,0.86433515,-0.60293244,0.03011018,-0.03807153,0.89648490,-0.85354839
-3.50875438,2.20390480,-1.73699003,0.44219552,-0.20606935,0.00000000,-0.00000000,0.71570594,-0.53073222,0.87001014,-0.62402667,0.02888474,-0.03842974,0.89425201,-0.87056915
-3.50275138,2.21476356,-1.78443278,0.45014474,-0.22225878,0.00000000,-0.00000000,0.72032083,-0.54582143,0.87613447,-0.64402038,0.02760616,-0.03872996,0.89445683,-0.88486439
-3.49674837,2.22795101,-1.82821895,0.45654619,-0.23922088,0.00000000,-0.00000000,0.72517994,-0.56020833,0.88307233,-0.66264357,0.02629053,-0.03894779,0.89767216,-0.89611023
-3.49074537,2.24436431,-1.86775025,0.46144270,-0.25681077,0.00000000,-0.00000000,0.73057147,-0.57372299,0.89116803,-0.67967658,0.02495373,-0.03906168,0.90438320,-0.90409107
-3.48474237,2.26480530,-1.90259504,0.46492561,-0.27486675,0.00000000,-0.00000000,0.73677680,-0.58623518,0.90073549,-0.69495812,0.02361100,-0.03905369,0.91496732,-0.90871212
-3.47873937,2.28995410,-1.93250393,0.46713543,-0.29321177,0.00000000,-0.00000000,0.74406268,-0.59765773,0.91204915,-0.70839084,0.02227662,-0.03891001,0.92967792,-0.91000715
-3.47273637,2.32034802,-1.95741818,0.46826111,-0.31165565,0.00000000,-0.00000000,0.75267417,-0.60794824,0.92533670,-0.71994440,0.02096364,-0.03862125,0.94863274,-0.90814124
-3.46673337,2.35636644,-1.97747073,0.46853779,-0.32999773,0.00000000,-0.00000000,0.76282861,-0.61710940,0.94077379,-0.72965600,0.01968375,-0.03818260,0.97180727,-0.90340830
-3.46073037,2.39822184,-1.99297993,0.46824303,-0.34803038,0.00000000,-0.00000000,0.77471071,-0.62518776,0.95848076,-0.73762828,0.01844717,-0.03759373,0.99903349,-0.89622347
-3.45472736,2.44595728,-2.00443641,0.46769152,-0.36554300,0.00000000,-0.00000000,0.78846874,-0.63227124,0.97852149,-0.74402489,0.01726267,-0.03685857,1.03000385,-0.88711061
-3.44872436,2.49945010,-2.01248389,0.46722842,-0.38232670,0.00000000,-0.00000000,0.80421204,-0.63848543,1.00090425,-0.74906390,0.01613758,-0.03598486,1.06428043,-0.87668546
-3.44272136,2.55842142,-2.01789459,0.46722130,-0.39817944,0.00000000,-0.00000000,0.82200964,-0.64398894,1.02558434,-0.75300938,0.01507788,-0.03498368,1.10130883,-0.86563493
-3.43671836,2.62245099,-2.02154062,0.46805124,-0.41291169,0.00000000,-0.00000000,0.84189014,-0.64896810,1.05246852,-0.75616165,0.01408829,-0.03386881,1.14043626,-0.85469356
-3.43071536,2.69099647,-2.02436236,0.47010291,-0.42635222,0.00000000,-0.00000000,0.86384265,-0.65363095,1.08142073,-0.75884645,0.01317240,-0.03265607,1.18093307,-0.84461785
-3.42471236,2.76341634,-2.02733510,0.47375445,-0.43835410,0.00000000,-0.00000000,0.88781873,-0.65820112,1.11226898,-0.76140366,0.01233276,-0.03136265,1.22201680,-0.83615943
-3.41870935,2.83899531,-2.03143531,0.47936707,-0.44880052,0.00000000,-0.00000000,0.91373534,-0.66291145,1.14481300,-0.76417587,0.01157101,-0.03000648,1.26287791,-0.83003822
-3.41270635,2.91697130,-2.03760763,0.48727497,-0.45761030,0.00000000,-0.00000000,0.94147842,-0.66799775,1.17883238,-0.76749737,0.01088797,-0.02860557,1.30270607,-0.82691635
-3.40670335,2.99656271,-2.04673383,0.49777601,-0.46474282,0.00000000,-0.00000000,0.97090720,-0.67369273,1.21409477,-0.77168380,0.01028370,-0.02717755,1.34071597,-0.82737395
-3.40070035,3.07699490,-2.05960461,0.51112322,-0.47020218,0.00000000,-0.00000000,1.00185883,-0.68022038,1.25036388,-0.77702285,0.00975759,-0.02573918,1.37617174,-0.83188760
-3.39469735,3.15752500,-2.07689526,0.52751770,-0.47404024,0.00000000,-0.00000000,1.03415340,-0.68779068,1.28740696,-0.78376636,0.00930838,-0.02430600,1.40840894,-0.84081221
-3.38869435,3.23746390,-2.09914583,0.54710305,-0.47635854,0.00000000,-0.00000000,1.06759890,-0.69659495,1.32500146,-0.79212392,0.00893419,-0.02289213,1.43685340,-0.85436698
-3.38269135,3.31619473,-2.12674625,0.56996151,-0.47730869,0.00000000,-0.00000000,1.10199603,-0.70680176,1.36294065,-0.80225816,0.00863260,-0.02151008,1.46103624,-0.87262600
-3.37668834,3.39318717,-2.15992700,0.59611189,-0.47709133,0.00000000,-0.00000000,1.13714274,-0.71855352,1.40103802,-0.81428188,0.00840061,-0.02017073,1.48060464,-0.89551370
-3.37068534,3.46800724,-2.19875528,0.62550936,-0.47595343,0.00000000,-0.00000000,1.17283811,-0.73196373,1.43913037,-0.82825696,0.00823468,-0.01888331,1.49532803,-0.92280556
-3.36468234,3.54032221,-2.24313684,0.65804686,-0.47418398,0.00000000,-0.00000000,1.20888557,-0.74711501,1.47707945,-0.84419505,0.00813082,-0.01765551,1.50509974,-0.95413383
-3.35867934,3.60990071,-2.29282329,0.69355818,-0.47210815,0.00000000,-0.00000000,1.24509520,-0.76405782,1.51477228,-0.86205999,0.00808455,-0.01649358,1.50993430,-0.98899832
-3.35267634,3.67660836,-2.34742457,0.73182222,-0.47008005,0.00000000,-0.00000000,1.28128499,-0.78281001,1.55212009,-0.88177178,0.00809100,-0.01540247,1.50996068,-1.02678178
-3.34667334,3.74039917,-2.40642604,0.77256839,-0.46847422,0.00000000,-0.00000000,1.31728113,-0.80335712,1.58905615,-0.90321194,0.00814496,-0.01438600,1.50541209,-1.06676944
-3.34067034,3.80130357,-2.46920970,0.81548268,-0.46767622,0.00000000,-0.00000000,1.35291713,-0.82565347,1.62553260,-0.92623005,0.00824094,-0.01344700,1.49661299,-1.10817199
-3.33466733,3.85941366,-2.53507856,0.86021410,-0.46807253,0.00000000,-0.00000000,1.38803199,-0.84962405,1.66151658,-0.95065113,0.00837324,-0.01258743,1.48396415,-1.15015122
-3.32866433,3.91486677,-2.60328347,0.90638130,-0.47004024,0.00000000,-0.00000000,1.42246748,-0.87516715,1.69698593,-0.97628377,0.00853607,-0.01180850,1.46792640,-1.19184735
-3.32266133,3.96782821,-2.67305126,0.95357905,-0.47393674,0.00000000,-0.00000000,1.45606470,-0.90215767,1.73192473,-1.00292839,0.00872356,-0.01111076,1.44900422,-1.23240715
-3.31665833,4.01847430,-2.74361318,1.00138440,-0.48008998,0.00000000,-0.00000000,1.48866031,-0.93045110,1.76631912,-1.03038563,0.00892990,-0.01049414,1.42772950,-1.27101155
-3.31065533,4.06697662,-2.81423250,1.04936243,-0.48878957,0.00000000,-0.00000000,1.52008266,-0.95988797,1.80015350,-1.05846423,0.00914941,-0.00995802,1.40464660,-1.30690196
