energy_ev,total_up,Ir_p_up,Ir_d_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up
-5.81990995,5.97782940,1.90509805,3.51238366,1.09134866,0.00000000,1.51904196,0.00000000
-5.81390695,6.02177608,1.93484998,3.52806646,1.08413219,0.00000000,1.53839337,0.00000000
-5.80790395,6.06057344,1.96225259,3.54120852,1.07534353,0.00000000,1.55703305,0.00000000
-5.80190095,6.09360565,1.98692653,3.55148177,1.06488573,0.00000000,1.57482032,0.00000000
-5.79589795,6.12047173,2.00855090,3.55867220,1.05269075,0.00000000,1.59167079,0.00000000
-5.78989495,6.14098991,2.02686883,3.56268320,1.03872360,0.00000000,1.60755587,0.00000000
-5.78389195,6.15519133,2.04169098,3.56353297,1.02298553,0.00000000,1.62249875,0.00000000
-5.77788894,6.16330435,2.05289687,3.56134679,1.00551607,0.00000000,1.63656754,0.00000000
-5.77188594,6.16573082,2.06043387,3.55634495,0.98639365,0.00000000,1.64986588,0.00000000
-5.76588294,6.16301650,2.06431420,3.54882763,0.96573499,0.00000000,1.66252198,0.00000000
-5.75987994,6.15581820,2.06461004,3.53915820,0.94369305,0.00000000,1.67467670,0.00000000
-5.75387694,6.14487023,2.06144730,3.52774643,0.92045396,0.00000000,1.68647188,0.00000000
-5.74787394,6.13095297,2.05499856,3.51503304,0.89623295,0.00000000,1.69803956,0.00000000
-5.74187094,6.11486583,2.04547566,3.50147694,0.87126966,0.00000000,1.70949316,0.00000000
-5.73586793,6.09740695,2.03312258,3.48754619,0.84582311,0.00000000,1.72092127,0.00000000
-5.72986493,6.07936089,2.01820914,3.47371337,0.82016664,0.00000000,1.73238462,0.00000000
-5.72386193,6.06149518,2.00102593,3.46045555,0.79458310,0.00000000,1.74391653,0.00000000
-5.71785893,6.04456581,1.98188075,3.44825868,0.76936047,0.00000000,1.75552705,0.00000000
-5.71185593,6.02933069,1.96109678,3.43762582,0.74478818,0.00000000,1.76721037,0.00000000
-5.70585293,6.01656963,1.93901235,3.42908800,0.72115412,0.00000000,1.77895533,0.00000000
-5.69984992,6.00710847,1.91598221,3.42321627,0.69874241,0.00000000,1.79075799,0.00000000
-5.69384692,6.00184466,1.89237979,3.42063345,0.67783173,0.00000000,1.80263568,0.00000000
-5.68784392,6.00177096,1.86860003,3.42202348,0.65869428,0.00000000,1.81464107,0.00000000
-5.68184092,6.00799422,1.84506200,3.42813690,0.64159494,0.00000000,1.82687550,0.00000000
-5.67583792,6.02174588,1.82221078,3.43979050,0.62679045,0.00000000,1.83949995,0.00000000
-5.66983492,6.04438154,1.80051769,3.45786003,0.61452836,0.00000000,1.85274283,0.00000000
-5.66383192,6.07736733,1.78047833,3.48326500,0.60504554,0.00000000,1.86690352,0.00000000
-5.65782891,6.12225182,1.76260785,3.51694502,0.59856581,0.00000000,1.88235074,0.00000000
-5.65182591,6.18062282,1.74743307,3.55982810,0.59529676,0.00000000,1.89951553,0.00000000
-5.64582291,6.25404996,1.73548126,3.61279138,0.59542546,0.00000000,1.91887840,0.00000000
-5.63981991,6.34401442,1.72726565,3.67661609,0.59911310,0.00000000,1.94095110,0.00000000
-5.63381691,6.45182876,1.72326812,3.75193823,0.60648872,0.00000000,1.96625345,0.00000000
-5.62781391,6.57855027,1.72391943,3.83919769,0.61764200,0.00000000,1.99528606,0.00000000
-5.62181091,6.72489230,1.72957810,3.93858839,0.63261561,0.00000000,2.02850044,0.00000000
-5.61580790,6.89113823,1.74050876,4.05001225,0.65139728,0.00000000,2.06626767,0.00000000
-5.60980490,7.07706327,1.75686131,4.17303999,0.67391219,0.00000000,2.10884750,0.00000000
-5.60380190,7.28186891,1.77865202,4.30688131,0.70001596,0.00000000,2.15635952,0.00000000
-5.59779890,7.50413460,1.80574791,4.45036684,0.72948898,0.00000000,2.20875805,0.00000000
-5.59179590,7.74179050,1.83785561,4.60194365,0.76203233,0.00000000,2.26581251,0.00000000
-5.58579290,7.99211441,1.87451561,4.75968554,0.79726585,0.00000000,2.32709443,0.00000000
-5.57978989,8.25175445,1.91510286,4.92131846,0.83472886,0.00000000,2.39197238,0.00000000
-5.57378689,8.51677838,1.95883410,5.08426096,0.87388353,0.00000000,2.45961539,0.00000000
-5.56778389,8.78274860,2.00478215,5.24567849,0.91412140,0.00000000,2.52900521,0.00000000
-5.56178089,9.04482105,2.05189697,5.40254987,0.95477286,0.00000000,2.59895730,0.00000000
-5.55577789,9.29786466,2.09903300,5.55174357,0.99511959,0.00000000,2.66814994,0.00000000
-5.54977489,9.53659731,2.14498182,5.69010103,1.03440968,0.00000000,2.73516052,0.00000000
-5.54377189,9.75573313,2.18850904,5.81452380,1.07187502,0.00000000,2.79850763,0.00000000
-5.53776888,9.95013573,2.22839393,5.92206125,1.10675044,0.00000000,2.85669739,0.00000000
-5.53176588,10.11497138,2.26347025,6.00999551,1.13829397,0.00000000,2.90827214,0.00000000
-5.52576288,10.24585646,2.29266653,6.07592043,1.16580751,0.00000000,2.95185951,0.00000000
-5.51975988,10.33899344,2.31504412,6.11781192,1.18865706,0.00000000,2.98622000,0.00000000
-5.51375688,10.39129064,2.32983142,6.13408706,1.20629183,0.00000000,3.01029099,0.00000000
-5.50775388,10.40046127,2.33645267,6.12365019,1.21826138,0.00000000,3.02322565,0.00000000
-5.50175088,10.36509862,2.33455031,6.08592475,1.22423011,0.00000000,3.02442509,0.00000000
-5.49574787,10.28472483,2.32399969,6.02087001,1.22398860,0.00000000,3.01356256,0.00000000
-5.48974487,10.15981230,2.30491567,5.92898278,1.21746106,0.00000000,2.99059896,0.00000000
-5.48374187,9.99177719,2.27765081,5.81128430,1.20470893,0.00000000,2.95578904,0.00000000
-5.47773887,9.78294620,2.24278524,5.66929351,1.18593005,0.00000000,2.90967828,0.00000000
-5.47173587,9.53649817,2.20110867,5.50498788,1.16145388,0.00000000,2.85309071,0.00000000
-5.46573287,9.25638319,2.15359539,5.32075343,1.13173249,0.00000000,2.78710827,0.00000000
-5.45972986,8.94722244,2.10137327,5.11932609,1.09732804,0.00000000,2.71304257,0.00000000
-5.45372686,8.61419241,2.04568809,4.90372616,1.05889709,0.00000000,2.63240034,0.00000000
-5.44772386,8.26289763,1.98786466,4.67718819,1.01717226,0.00000000,2.54684383,0.00000000
-5.44172086,7.89923598,1.92926635,4.44308817,0.97294219,0.00000000,2.45814755,0.00000000
-5.43571786,7.52926067,1.87125453,4.20487013,0.92703028,0.00000000,2.36815292,0.00000000
-5.42971486,7.15904285,1.81514943,3.96597394,0.88027306,0.00000000,2.27872235,0.00000000
-5.42371186,6.79453846,1.76219387,3.72976581,0.83349906,0.00000000,2.19169395,0.00000000
-5.41770885,6.44146243,1.71352096,3.49947306,0.78750858,0.00000000,2.10883831,0.00000000
-5.41170585,6.10517287,1.67012682,3.27812420,0.74305515,0.00000000,2.03181824,0.00000000
-5.40570285,5.79056760,1.63284896,3.06849520,0.70082911,0.00000000,1.96215254,0.00000000
-5.39969985,5.50199428,1.60235062,2.87306278,0.66144365,0.00000000,1.90118423,0.00000000
-5.39369685,5.24317554,1.57911136,2.69396506,0.62542356,0.00000000,1.85005391,0.00000000
-5.38769385,5.01714947,1.56342355,2.53296988,0.59319683,0.00000000,1.80967831,0.00000000
-5.38169085,4.82622574,1.55539448,2.39145095,0.56508908,0.00000000,1.78073428,0.00000000
-5.37568784,4.67195726,1.55495333,2.27037196,0.54132081,0.00000000,1.76364801,0.00000000
-5.36968484,4.55512692,1.56186232,2.17027827,0.52200717,0.00000000,1.75858957,0.00000000
-5.36368184,4.47574891,1.57573123,2.09129650,0.50716022,0.00000000,1.76547226,0.00000000
-5.35767884,4.43308412,1.59603423,2.03314148,0.49669331,0.00000000,1.78395689,0.00000000
-5.35167584,4.42566878,1.62212839,1.99513068,0.49042730,0.00000000,1.81346044,0.00000000
-5.34567284,4.45135597,1.65327282,1.97620567,0.48809853,0.00000000,1.85316920,0.00000000
-5.33966983,4.50736921,1.68864811,1.97496067,0.48936802,0.00000000,1.90205595,0.00000000
-5.33366683,4.59036761,1.72737520,1.98967764,0.49383194,0.00000000,1.95890119,0.00000000
-5.32766383,4.69652181,1.76853368,2.01836771,0.50103290,0.00000000,2.02231816,0.00000000
-5.32166083,4.82159992,1.81117896,2.05881841,0.51047208,0.00000000,2.09078144,0.00000000
-5.31565783,4.96106244,1.85435858,2.10864595,0.52162171,0.00000000,2.16265890,0.00000000
-5.30965483,5.11016464,1.89712749,2.16535192,0.53393799,0.00000000,2.23624652,0.00000000
-5.30365183,5.26406490,1.93856245,2.22638306,0.54687409,0.00000000,2.30980563,0.00000000
-5.29764882,5.41793672,1.97777573,2.28919310,0.55989291,0.00000000,2.38160183,0.00000000
-5.29164582,5.56708196,2.01392825,2.35130490,0.57247961,0.00000000,2.44994479,0.00000000
-5.28564282,5.70704238,2.04624216,2.41037152,0.58415331,0.00000000,2.51322777,0.00000000
-5.27963982,5.83370632,2.07401287,2.46423413,0.59447797,0.00000000,2.56996588,0.00000000
-5.27363682,5.94340716,2.09662048,2.51097523,0.60307191,0.00000000,2.61883174,0.00000000
-5.26763382,6.03301022,2.11354032,2.54896512,0.60961585,0.00000000,2.65868726,0.00000000
-5.26163082,6.09998496,2.12435236,2.57690025,0.61385910,0.00000000,2.68861026,0.00000000
-5.25562781,6.14245965,2.12874901,2.59383183,0.61562371,0.00000000,2.70791500,0.00000000
-5.24962481,6.15925634,2.12654100,2.59918377,0.61480638,0.00000000,2.71616544,0.00000000
-5.24362181,6.14990456,2.11766080,2.59275923,0.61137810,0.00000000,2.71318073,0.00000000
-5.23761881,6.11463320,2.10216333,2.57473568,0.60538144,0.00000000,2.69903263,0.00000000
-5.23161581,6.05434081,2.08022347,2.54564857,0.59692563,0.00000000,2.67403477,0.00000000
-5.22561281,5.97054570,2.05213038,2.50636464,0.58617959,0.00000000,2.63872425,0.00000000
-5.21960980,5.86531781,2.01827850,2.45804585,0.57336319,0.00000000,2.59383638,0.00000000
-5.21360680,5.74119555,1.97915537,2.40210573,0.55873715,0.00000000,2.54027364,0.00000000
-5.20760380,5.60109124,1.93532668,2.34015989,0.54259190,0.00000000,2.47907024,0.00000000
-5.20160080,5.44818900,1.88741894,2.27397290,0.52523604,0.00000000,2.41135397,0.00000000
-5.19559780,5.28583983,1.83610055,2.20540352,0.50698471,0.00000000,2.33830693,0.00000000
-5.18959480,5.11745772,1.78206185,2.13635059,0.48814846,0.00000000,2.26112697,0.00000000
-5.18359180,4.94642124,1.72599524,2.06870135,0.46902305,0.00000000,2.18099142,0.00000000
-5.17758879,4.77598397,1.66857592,2.00428393,0.44988059,0.00000000,2.09902451,0.00000000
-5.17158579,4.60919674,1.61044438,1.94482549,0.43096230,0.00000000,2.01626986,0.00000000
-5.16558279,4.44884410,1.55219121,1.89191685,0.41247315,0.00000000,1.93366868,0.00000000
-5.15957979,4.29739611,1.49434486,1.84698447,0.39457846,0.00000000,1.85204451,0.00000000
-5.15357679,4.15697627,1.43736291,1.81126986,0.37740265,0.00000000,1.77209442,0.00000000
-5.14757379,4.02934528,1.38162700,1.78581656,0.36102977,0.00000000,1.69438670,0.00000000
-5.14157079,3.91589958,1.32744151,1.77146416,0.34550599,0.00000000,1.61936451,0.00000000
-5.13556778,3.81768330,1.27503589,1.76884896,0.33084353,0.00000000,1.54735467,0.00000000
-5.12956478,3.73541156,1.22457023,1.77841048,0.31702586,0.00000000,1.47858072,0.00000000
-5.12356178,3.66950284,1.17614350,1.80040287,0.30401391,0.00000000,1.41317917,0.00000000
-5.11755878,3.62011799,1.12980392,1.83491055,0.29175266,0.00000000,1.35121774,0.00000000
-5.11155578,3.58720342,1.08556069,1.88186689,0.28017809,0.00000000,1.29271437,0.00000000
-5.10555278,3.57053609,1.04339610,1.94107525,0.26922382,0.00000000,1.23765614,0.00000000
-5.09954977,3.56976818,1.00327760,2.01223134,0.25882741,0.00000000,1.18601685,0.00000000
-5.09354677,3.58446937,0.96516868,2.09494606,0.24893583,0.00000000,1.13777271,0.00000000
-5.08754377,3.61416520,0.92903832,2.18876799,0.23951006,0.00000000,1.09291529,0.00000000
-5.08154077,3.65837004,0.89486827,2.29320466,0.23052854,0.00000000,1.05146145,0.00000000
-5.07553777,3.71661357,0.86265790,2.40774172,0.22198946,0.00000000,1.01345993,0.00000000
-5.06953477,3.78846008,0.83242652,2.53185924,0.21391188,0.00000000,0.97899462,0.00000000
-5.06353177,3.87351979,0.80421311,2.66504434,0.20633563,0.00000000,0.94818443,0.00000000
-5.05752876,3.97145220,0.77807374,2.80679929,0.19932015,0.00000000,0.92118020,0.00000000
-5.05152576,4.08196120,0.75407681,2.95664459,0.19294229,0.00000000,0.89815891,0.00000000
-5.04552276,4.20478222,0.73229686,3.11411651,0.18729335,0.00000000,0.87931559,0.00000000
-5.03951976,4.33966194,0.71280715,3.27875876,0.18247543,0.00000000,0.86485337,0.00000000
-5.03351676,4.48633136,0.69567185,3.45010839,0.17859727,0.00000000,0.85497235,0.00000000
-5.02751376,4.64447319,0.68093815,3.62767628,0.17576979,0.00000000,0.84985761,0.00000000
-5.02151076,4.81368509,0.66862907,3.81092295,0.17410159,0.00000000,0.84966694,0.00000000
-5.01550775,4.99344042,0.65873729,3.99923081,0.17369435,0.00000000,0.85451891,0.00000000
-5.00950475,5.18304851,0.65122043,4.19187438,0.17463858,0.00000000,0.86448149,0.00000000
-5.00350175,5.38161659,0.64599803,4.38799036,0.17700960,0.00000000,0.87956191,0.00000000
-4.99749875,5.58801589,0.64295052,4.58654966,0.18086404,0.00000000,0.89969804,0.00000000
-4.99149575,5.80085427,0.64192000,4.78633357,0.18623689,0.00000000,0.92475157,0.00000000
-4.98549275,6.01845771,0.64271302,4.98591651,0.19313918,0.00000000,0.95450349,0.00000000
-4.97948974,6.23886291,0.64510504,5.18365730,0.20155633,0.00000000,0.98865190,0.00000000
-4.97348674,6.45982260,0.64884639,5.37770101,0.21144733,0.00000000,1.02681253,0.00000000
-4.96748374,6.67882500,0.65366939,5.56599255,0.22274458,0.00000000,1.06852189,0.00000000
-4.96148074,6.89312801,0.65929639,5.74630301,0.23535455,0.00000000,1.11324326,0.00000000
-4.95547774,7.09980791,0.66544824,5.91626862,0.24915917,0.00000000,1.16037537,0.00000000
-4.94947474,7.29582182,0.67185295,6.07344197,0.26401794,0.00000000,1.20926358,0.00000000
-4.94347174,7.47808219,0.67825413,6.21535375,0.27977069,0.00000000,1.25921350,0.00000000
-4.93746873,7.64354073,0.68441886,6.33958308,0.29624087,0.00000000,1.30950651,0.00000000
-4.93146573,7.78927875,0.69014493,6.44383355,0.31323941,0.00000000,1.35941682,0.00000000
-4.92546273,7.91260021,0.69526685,6.52601160,0.33056885,0.00000000,1.40822970,0.00000000
-4.91945973,8.01112336,0.69966088,6.58430370,0.34802775,0.00000000,1.45525998,0.00000000
-4.91345673,8.08286685,0.70324856,6.61724853,0.36541521,0.00000000,1.49987061,0.00000000
-4.90745373,8.12632625,0.70599892,6.62380057,0.38253528,0.00000000,1.54149016,0.00000000
-4.90145073,8.14053709,0.70792916,6.60338164,0.39920115,0.00000000,1.57962898,0.00000000
-4.89544772,8.12512130,0.70910386,6.55591775,0.41523908,0.00000000,1.61389313,0.00000000
-4.88944472,8.08031450,0.70963273,6.48185907,0.43049168,0.00000000,1.64399561,0.00000000
-4.88344172,8.00697243,0.70966691,6.38218181,0.44482065,0.00000000,1.66976431,0.00000000
-4.87743872,7.90655596,0.70939401,6.25837148,0.45810875,0.00000000,1.69114632,0.00000000
-4.87143572,7.78109501,0.70903183,6.11238827,0.47026102,0.00000000,1.70820832,0.00000000
-4.86543272,7.63313259,0.70882116,5.94661583,0.48120513,0.00000000,1.72113296,0.00000000
-4.85942971,7.46565131,0.70901753,5.76379565,0.49089095,0.00000000,1.73021118,0.00000000
-4.85342671,7.28198539,0.70988243,5.56694990,0.49928931,0.00000000,1.73583079,0.00000000
-4.84742371,7.08572167,0.71167404,5.35929614,0.50639010,0.00000000,1.73846162,0.00000000
-4.84142071,6.88059376,0.71463775,5.14415721,0.51219988,0.00000000,1.73863779,0.00000000
-4.83541771,6.67037352,0.71899687,4.92487038,0.51673895,0.00000000,1.73693764,0.00000000
-4.82941471,6.45876412,0.72494373,4.70469884,0.52003831,0.00000000,1.73396223,0.00000000
-4.82341171,6.24929849,0.73263145,4.48674928,0.52213651,0.00000000,1.73031310,0.00000000
-4.81740870,6.04524701,0.74216679,4.27389795,0.52307663,0.00000000,1.72657013,0.00000000
-4.81140570,5.84953713,0.75360416,4.06872773,0.52290356,0.00000000,1.72327041,0.00000000
-4.80540270,5.66468750,0.76694122,3.87347784,0.52166168,0.00000000,1.72088877,0.00000000
-4.79939970,5.49275813,0.78211607,3.69000712,0.51939308,0.00000000,1.71982079,0.00000000
-4.79339670,5.33531752,0.79900625,3.51977130,0.51613640,0.00000000,1.72036885,0.00000000
-4.78739370,5.19342685,0.81742954,3.36381415,0.51192624,0.00000000,1.72273158,0.00000000
-4.78139070,5.06764082,0.83714663,3.22277170,0.50679323,0.00000000,1.72699717,0.00000000
-4.77538769,4.95802410,0.85786550,3.09688841,0.50076456,0.00000000,1.73314061,0.00000000
-4.76938469,4.86418181,0.87924737,2.98604398,0.49386502,0.00000000,1.74102487,0.00000000
-4.76338169,4.78530230,0.90091410,2.88978902,0.48611838,0.00000000,1.75040597,0.00000000
-4.75737869,4.72021001,0.92245673,2.80738789,0.47754886,0.00000000,1.76094156,0.00000000
-4.75137569,4.66742638,0.94344489,2.73786687,0.46818279,0.00000000,1.77220287,0.00000000
-4.74537269,4.62523642,0.96343692,2.68006598,0.45805011,0.00000000,1.78368928,0.00000000
-4.73936968,4.59175893,0.98199023,2.63269268,0.44718578,0.00000000,1.79484541,0.00000000
-4.73336668,4.56501812,0.99867179,2.59437592,0.43563077,0.00000000,1.80507976,0.00000000
-4.72736368,4.54301482,1.01306846,2.56371910,0.42343289,0.00000000,1.81378464,0.00000000
-4.72136068,4.52379532,1.02479679,2.53935061,0.41064717,0.00000000,1.82035669,0.00000000
-4.71535768,4.50551632,1.03351234,2.51997081,0.39733588,0.00000000,1.82421731,0.00000000
-4.70935468,4.48650429,1.03891802,2.50439422,0.38356822,0.00000000,1.82483259,0.00000000
-4.70335168,4.46530806,1.04077157,2.49158619,0.36941978,0.00000000,1.82173199,0.00000000
-4.69734867,4.44074318,1.03889187,2.48069302,0.35497166,0.00000000,1.81452535,0.00000000
-4.69134567,4.41192714,1.03316393,2.47106483,0.34030958,0.00000000,1.80291768,0.00000000
-4.68534267,4.37830448,1.02354260,2.46227077,0.32552274,0.00000000,1.78672121,0.00000000
-4.67933967,4.33966110,1.01005478,2.45410589,0.31070282,0.00000000,1.76586444,0.00000000
-4.67333667,4.29612734,0.99280009,2.44658976,0.29594289,0.00000000,1.74039777,0.00000000
-4.66733367,4.24816973,0.97195000,2.43995659,0.28133645,0.00000000,1.71049554,0.00000000
-4.66133067,4.19657165,0.94774539,2.43463742,0.26697661,0.00000000,1.67645446,0.00000000
-4.65532766,4.14240343,0.92049253,2.43123474,0.25295533,0.00000000,1.63868834,0.00000000
-4.64932466,4.08698294,0.89055772,2.43049054,0.23936285,0.00000000,1.59771948,0.00000000
-4.64332166,4.03182822,0.85836051,2.43324888,0.22628720,0.00000000,1.55416690,0.00000000
-4.63731866,3.97860363,0.82436594,2.44041448,0.21381388,0.00000000,1.50873204,0.00000000
-4.63131566,3.92906202,0.78907586,2.45290887,0.20202562,0.00000000,1.46218232,0.00000000
-4.62531266,3.88498489,0.75301973,2.47162599,0.19100225,0.00000000,1.41533349,0.00000000
-4.61930965,3.84812342,0.71674519,2.49738899,0.18082062,0.00000000,1.36903127,0.00000000
-4.61330665,3.82014247,0.68080876,2.53091025,0.17155466,0.00000000,1.32413321,0.00000000
-4.60730365,3.80257036,0.64576700,2.57275616,0.16327540,0.00000000,1.28149146,0.00000000
-4.60130065,3.79675616,0.61216847,2.62331842,0.15605111,0.00000000,1.24193706,0.00000000
-4.59529765,3.80383655,0.58054664,2.68279304,0.14994745,0.00000000,1.20626640,0.00000000
-4.58929465,3.82471343,0.55141410,2.75116793,0.14502760,0.00000000,1.17523013,0.00000000
-4.58329165,3.86004285,0.52525807,2.82821981,0.14135240,0.00000000,1.14952491,0.00000000
-4.57728864,3.91023559,0.50253723,2.91352024,0.13898037,0.00000000,1.12978785,0.00000000
-4.57128564,3.97546867,0.48367972,3.00645077,0.13796777,0.00000000,1.11659367,0.00000000
-4.56528264,4.05570672,0.46908232,3.10622614,0.13836834,0.00000000,1.11045413,0.00000000
-4.55927964,4.15073156,0.45911024,3.21192467,0.14023298,0.00000000,1.11181927,0.00000000
-4.55327664,4.26017781,0.45409745,3.32252412,0.14360912,0.00000000,1.12107989,0.00000000
-4.54727364,4.38357213,0.45434693,3.43694154,0.14853981,0.00000000,1.13857056,0.00000000
-4.54127064,4.52037352,0.46013065,3.55407507,0.15506248,0.00000000,1.16457243,0.00000000
-4.53526763,4.67001196,0.47168881,3.67284577,0.16320734,0.00000000,1.19931523,0.00000000
-4.52926463,4.83192294,0.48922797,3.79223770,0.17299540,0.00000000,1.24297783,0.00000000
-4.52326163,5.00557564,0.51291795,3.91133423,0.18443616,0.00000000,1.29568683,0.00000000
-4.51725863,5.19049288,0.54288731,4.02934913,0.19752499,0.00000000,1.35751301,0.00000000
-4.51125563,5.38626161,0.57921741,4.14565105,0.21224027,0.00000000,1.42846538,0.00000000
-4.50525263,5.59253307,0.62193520,4.25978033,0.22854040,0.00000000,1.50848306,0.00000000
-4.49924962,5.80901261,0.67100498,4.37145746,0.24636084,0.00000000,1.59742520,0.00000000
-4.49324662,6.03543956,0.72631961,4.48058293,0.26561131,0.00000000,1.69505952,0.00000000
-4.48724362,6.27155833,0.78769157,4.58722849,0.28617329,0.00000000,1.80105015,0.00000000
-4.48124062,6.51708225,0.85484451,4.69162025,0.30789805,0.00000000,1.91494551,0.00000000
-4.47523762,6.77165229,0.92740591,4.79411433,0.33060545,0.00000000,2.03616727,0.00000000
-4.46923462,7.03479298,1.00490151,4.89516619,0.35408351,0.00000000,2.16400123,0.00000000
-4.46323162,7.30586808,1.08675203,4.99529479,0.37808913,0.00000000,2.29759113,0.00000000
-4.45722861,7.58403863,1.17227279,5.09504308,0.40234989,0.00000000,2.43593605,0.00000000
-4.45122561,7.86822580,1.26067659,5.19493641,0.42656709,0.00000000,2.57789232,0.00000000
-4.44522261,8.15708096,1.35108007,5.29544046,0.45042004,0.00000000,2.72218020,0.00000000
-4.43921961,8.44896479,1.44251372,5.39692029,0.47357158,0.00000000,2.86739579,0.00000000
-4.43321661,8.74193706,1.53393545,5.49960224,0.49567468,0.00000000,3.01202800,0.00000000
-4.42721361,9.03375803,1.62424732,5.60353992,0.51637998,0.00000000,3.15448052,0.00000000
-4.42121061,9.32190204,1.71231523,5.70858603,0.53534400,0.00000000,3.29309804,0.00000000
-4.41520760,9.60358326,1.79699068,5.81437071,0.55223787,0.00000000,3.42619621,0.00000000
-4.40920460,9.87579313,1.87713424,5.92028795,0.56675608,0.00000000,3.55209428,0.00000000
-4.40320160,10.13534842,1.95163961,6.02549034,0.57862505,0.00000000,3.66914929,0.00000000
-4.39719860,10.37894860,2.01945771,6.12889298,0.58761105,0.00000000,3.77579075,0.00000000
-4.39119560,10.60324089,2.07961978,6.22918664,0.59352731,0.00000000,3.87055456,0.00000000
-4.38519260,10.80489092,2.13125884,6.32486020,0.59623976,0.00000000,3.95211496,0.00000000
-4.37918959,10.98065709,2.17362878,6.41423188,0.59567140,0.00000000,4.01931347,0.00000000
-4.37318659,11.12746632,2.20612042,6.49548885,0.59180488,0.00000000,4.07118396,0.00000000
-4.36718359,11.24248913,2.22827419,6.56673386,0.58468335,0.00000000,4.10697294,0.00000000
-4.36118059,11.32321187,2.23978908,6.62603807,0.57440935,0.00000000,4.12615470,0.00000000
-4.35517759,11.36750404,2.24052767,6.67149809,0.56114196,0.00000000,4.12844088,0.00000000
-4.34917459,11.37367886,2.23051724,6.70129574,0.54509222,0.00000000,4.11378437,0.00000000
-4.34317159,11.34054530,2.20994713,6.71375833,0.52651703,0.00000000,4.08237769,0.00000000
-4.33716858,11.26744996,2.17916252,6.70741733,0.50571182,0.00000000,4.03464609,0.00000000
-4.33116558,11.15430758,2.13865496,6.68106335,0.48300229,0.00000000,3.97123582,0.00000000
-4.32516258,11.00161893,2.08905005,6.63379504,0.45873549,0.00000000,3.89299815,0.00000000
-4.31915958,10.81047539,2.03109279,6.56505999,0.43327072,0.00000000,3.80096963,0.00000000
-4.31315658,10.58254965,1.96563090,6.47468585,0.40697048,0.00000000,3.69634955,0.00000000
-4.30715358,10.32007236,1.89359680,6.36289992,0.38019180,0.00000000,3.58047492,0.00000000
