energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.87993997,1.31482745,0.11948302,0.30620461,0.00912479,0.04312713,0.00733484,0.60263886,0.46237660,0.33354931
-5.87393697,1.34255822,0.11606890,0.30982086,0.00915257,0.04188176,0.00725311,0.61962447,0.46767882,0.35161133
-5.86793397,1.37524654,0.11366480,0.31354121,0.00914936,0.04099713,0.00716332,0.63979702,0.47389475,0.37210208
-5.86193097,1.41279453,0.11223802,0.31737181,0.00912098,0.04046069,0.00706959,0.66308699,0.48100620,0.39495098
-5.85592796,1.45506913,0.11175626,0.32132658,0.00907434,0.04025916,0.00697673,0.68939326,0.48899849,0.42004985
-5.84992496,1.50189753,0.11218887,0.32542531,0.00901742,0.04037881,0.00689012,0.71858123,0.49785814,0.44725260
-5.84392196,1.55306216,0.11350773,0.32969148,0.00895904,0.04080565,0.00681557,0.75048100,0.50757007,0.47637545
-5.83791896,1.60829600,0.11568771,0.33414998,0.00890879,0.04152553,0.00675918,0.78488587,0.51811497,0.50719774
-5.83191596,1.66727891,0.11870698,0.33882482,0.00887686,0.04252419,0.00672714,0.82155176,0.52946679,0.53946348
-5.82591296,1.72963558,0.12254695,0.34373702,0.00887386,0.04378724,0.00672563,0.86019747,0.54159094,0.57288369
-5.81990995,1.79493564,0.12719231,0.34890291,0.00891066,0.04530021,0.00676060,0.90050648,0.55444316,0.60713961
-5.81390695,1.86269632,0.13263076,0.35433270,0.00899820,0.04704859,0.00683762,0.94213007,0.56796941,0.64188682
-5.80790395,1.93238779,0.13885290,0.36002957,0.00914726,0.04901797,0.00696175,0.98469218,0.58210665,0.67676017
-5.80190095,2.00344111,0.14585201,0.36598922,0.00936828,0.05119415,0.00713742,1.02779565,0.59678456,0.71137965
-5.79589795,2.07525856,0.15362376,0.37219977,0.00967107,0.05356346,0.00736825,1.07102996,0.61192795,0.74535695
-5.78989495,2.14722587,0.16216598,0.37864202,0.01006460,0.05611299,0.00765701,1.11398005,0.62745988,0.77830261
-5.78389195,2.21872577,0.17147823,0.38528992,0.01055666,0.05883091,0.00800546,1.15623597,0.64330486,0.80983369
-5.77788894,2.28915216,0.18156126,0.39211126,0.01115361,0.06170678,0.00841434,1.19740284,0.65939220,0.83958155
-5.77188594,2.35792399,0.19241625,0.39906827,0.01186006,0.06473182,0.00888324,1.23711071,0.67565886,0.86719978
-5.76588294,2.42449830,0.20404379,0.40611821,0.01267855,0.06789910,0.00941060,1.27502385,0.69205181,0.89237168
-5.75987994,2.48838132,0.21644261,0.41321385,0.01360928,0.07120360,0.00999365,1.31084880,0.70852936,0.91481737
-5.75387694,2.54913737,0.22960788,0.42030373,0.01464981,0.07464213,0.01062836,1.34434101,0.72506149,0.93430001
-5.74787394,2.60639466,0.24352931,0.42733224,0.01579486,0.07821309,0.01130951,1.37530938,0.74162888,0.95063098
-5.74187094,2.65984800,0.25818888,0.43423952,0.01703614,0.08191597,0.01203064,1.40361857,0.75822075,0.96367384
-5.73586793,2.70925798,0.27355844,0.44096126,0.01836225,0.08575080,0.01278410,1.42918889,0.77483154,0.97334679
-5.72986493,2.75444691,0.28959707,0.44742847,0.01975868,0.08971720,0.01356117,1.45199367,0.79145653,0.97962360
-5.72386193,2.79529168,0.30624856,0.45356728,0.02120797,0.09381351,0.01435208,1.47205417,0.80808670,0.98253287
-5.71785893,2.83171410,0.32343892,0.45929893,0.02268987,0.09803561,0.01514620,1.48943232,0.82470318,0.98215560
-5.71185593,2.86366930,0.34107430,0.46454003,0.02418174,0.10237577,0.01593214,1.50422162,0.84127158,0.97862132
-5.70585293,2.89113305,0.35903926,0.46920319,0.02565901,0.10682153,0.01669803,1.51653671,0.85773664,0.97210263
-5.69984992,2.91408878,0.37719579,0.47319805,0.02709575,0.11135455,0.01743165,1.52650209,0.87401763,0.96280863
-5.69384692,2.93251538,0.39538306,0.47643284,0.02846537,0.11594975,0.01812073,1.53424080,0.89000490,0.95097736
-5.68784392,2.94637647,0.41341804,0.47881637,0.02974132,0.12057457,0.01875323,1.53986351,0.90555780,0.93686765
-5.68184092,2.95561215,0.43109720,0.48026056,0.03089795,0.12518857,0.01931761,1.54345893,0.92050444,0.92075063
-5.67583792,2.96013388,0.44819922,0.48068328,0.03191129,0.12974339,0.01980310,1.54508599,0.93464334,0.90290147
-5.66983492,2.95982299,0.46448874,0.48001157,0.03275985,0.13418310,0.02020005,1.54476840,0.94774710,0.88359150
-5.66383192,2.95453317,0.47972110,0.47818500,0.03342539,0.13844500,0.02050012,1.54249197,0.95956813,0.86308120
-5.65782891,2.94409713,0.49364800,0.47515907,0.03389357,0.14246075,0.02069658,1.53820500,0.96984615,0.84161430
-5.65182591,2.92833706,0.50602384,0.47090853,0.03415451,0.14615804,0.02078450,1.53182176,0.97831741,0.81941330
-5.64582291,2.90707868,0.51661254,0.46543034,0.03420325,0.14946249,0.02076088,1.52322899,0.98472516,0.79667647
-5.63981991,2.88016806,0.52519470,0.45874619,0.03403994,0.15229990,0.02062477,1.51229519,0.98883082,0.77357650
-5.63381691,2.84749044,0.53157461,0.45090450,0.03367003,0.15459866,0.02037734,1.49888204,0.99042563,0.75026070
-5.62781391,2.80898979,0.53558705,0.44198157,0.03310415,0.15629231,0.02002180,1.48285753,0.98934187,0.72685274
-5.62181091,2.76468818,0.53710335,0.43208196,0.03235792,0.15732196,0.01956334,1.46410987,0.98546332,0.70345556
-5.61580790,2.71470348,0.53603660,0.42133790,0.03145155,0.15763867,0.01900900,1.44256143,0.97873420,0.68015533
-5.60980490,2.65926425,0.53234570,0.40990781,0.03040935,0.15720557,0.01836746,1.41818176,0.96916621,0.65702598
-5.60380190,2.59872059,0.52603794,0.39797375,0.02925909,0.15599950,0.01764878,1.39099883,0.95684305,0.63413412
-5.59779890,2.53355007,0.51717012,0.38573798,0.02803131,0.15401234,0.01686413,1.36110778,0.94192220,0.61154360
-5.59179590,2.46435780,0.50584803,0.37341862,0.02675857,0.15125170,0.01602549,1.32867637,0.92463360,0.58931979
-5.58579290,2.39187027,0.49222421,0.36124452,0.02547462,0.14774112,0.01514529,1.29394672,0.90527517,0.56753284
-5.57978989,2.31692273,0.47649419,0.34944943,0.02421362,0.14351962,0.01423614,1.25723308,0.88420527,0.54625991
-5.57378689,2.24044033,0.45889125,0.33826571,0.02300936,0.13864074,0.01331050,1.21891552,0.86183218,0.52558602
-5.56778389,2.16341357,0.43967995,0.32791769,0.02189450,0.13317101,0.01238035,1.17942964,0.83860115,0.50560356
-5.56178089,2.08686886,0.41914855,0.31861490,0.02089983,0.12718796,0.01145699,1.13925299,0.81497930,0.48641033
-5.55577789,2.01183563,0.39760091,0.31054542,0.02005370,0.12077782,0.01055077,1.09888853,0.79143918,0.46810643
-5.54977489,1.93931112,0.37534789,0.30386954,0.01938134,0.11403290,0.00967092,1.05884615,0.76844157,0.45078995
-5.54377189,1.87022478,0.35269878,0.29871396,0.01890439,0.10704883,0.00882543,1.01962316,0.74641837,0.43455205
-5.53776888,1.80540381,0.32995310,0.29516684,0.01864044,0.09992182,0.00802094,0.98168473,0.72575627,0.41947149
-5.53176588,1.74554167,0.30739298,0.29327378,0.01860263,0.09274599,0.00726270,0.94544540,0.70678204,0.40560933
-5.52576288,1.69117112,0.28527654,0.29303502,0.01879936,0.08561091,0.00655458,0.91125268,0.68975016,0.39300392
-5.51975988,1.64264326,0.26383237,0.29440400,0.01923398,0.07859941,0.00589911,0.87937351,0.67483321,0.38166671
-5.51375688,1.60011373,0.24325537,0.29728735,0.01990471,0.07178585,0.00529756,0.84998452,0.66211573,0.37157930
-5.50775388,1.56353687,0.22370401,0.30154642,0.02080444,0.06523464,0.00475002,0.82316644,0.65159171,0.36269175
-5.50175088,1.53266823,0.20529908,0.30700040,0.02192083,0.05899944,0.00425557,0.79890305,0.64316582,0.35492266
-5.49574787,1.50707551,0.18812378,0.31343083,0.02323631,0.05312260,0.00381241,0.77708480,0.63665848,0.34816081
-5.48974487,1.48615749,0.17222524,0.32058763,0.02472837,0.04763517,0.00341800,0.75751670,0.63181437,0.34226856
-5.48374187,1.46917008,0.15761710,0.32819622,0.02636980,0.04255730,0.00306925,0.73993026,0.62831416,0.33708676
-5.47773887,1.45525841,0.14428315,0.33596569,0.02812920,0.03789890,0.00276267,0.72399873,0.62578875,0.33244097
-5.47173587,1.44349345,0.13218165,0.34359769,0.02997150,0.03366069,0.00249453,0.70935487,0.62383548,0.32814873
-5.46573287,1.43291151,0.12125022,0.35079570,0.03185871,0.02983543,0.00226103,0.69561028,0.62203556,0.32402747
-5.45972986,1.42255485,0.11141090,0.35727437,0.03375072,0.02640924,0.00205839,0.68237545,0.61997185,0.31990263
-5.45372686,1.41151161,0.10257532,0.36276856,0.03560625,0.02336311,0.00188306,0.66927937,0.61724637,0.31561567
-5.44772386,1.39895323,0.09464967,0.36704182,0.03738383,0.02067431,0.00173174,0.65598788,0.61349658,0.31103147
-5.44172086,1.38416794,0.08753924,0.36989381,0.03904295,0.01831775,0.00160153,0.64221990,0.60840996,0.30604471
-5.43571786,1.36658886,0.08115254,0.37116666,0.04054510,0.01626736,0.00149004,0.62776085,0.60173621,0.30058510
-5.42971486,1.34581574,0.07540470,0.37074972,0.04185492,0.01449717,0.00139539,0.61247278,0.59329664,0.29462098
-5.42371186,1.32162955,0.07022032,0.36858280,0.04294124,0.01298236,0.00131633,0.59630069,0.58299053,0.28816132
-5.41770885,1.29399968,0.06553545,0.36465765,0.04377799,0.01170004,0.00125227,0.57927531,0.57079828,0.28125589
-5.41170585,1.26308369,0.06129900,0.35901771,0.04434509,0.01062993,0.00120332,0.56151190,0.55678129,0.27399380
-5.40570285,1.22922002,0.05747344,0.35175618,0.04462906,0.00975477,0.00117033,0.54320580,0.54107895,0.26650034
-5.39969985,1.19291425,0.05403491,0.34301254,0.04462347,0.00906065,0.00115493,0.52462476,0.52390283,0.25893242
-5.39369685,1.15481989,0.05097281,0.33296766,0.04432921,0.00853716,0.00115953,0.50609880,0.50552856,0.25147281
-5.38769385,1.11571477,0.04828900,0.32183782,0.04375447,0.00817735,0.00118738,0.48800810,0.48628592,0.24432349
-5.38169085,1.07647426,0.04599664,0.30986775,0.04291453,0.00797765,0.00124257,0.47076960,0.46654753,0.23769842
-5.37568784,1.03804261,0.04411879,0.29732328,0.04183129,0.00793766,0.00133002,0.45482304,0.44671689,0.23181611
-5.36968484,1.00140364,0.04268691,0.28448352,0.04053265,0.00805987,0.00145556,0.44061688,0.42721615,0.22689217
-5.36368184,0.96755199,0.04173919,0.27163325,0.03905165,0.00834928,0.00162582,0.42859493,0.40847413,0.22313242
-5.35767884,0.93746599,0.04131888,0.25905548,0.03742550,0.00881306,0.00184829,0.41918398,0.39091512,0.22072653
-5.35167584,0.91208296,0.04147267,0.24702468,0.03569454,0.00946001,0.00213126,0.41278291,0.37494876,0.21984264
-5.34567284,0.89227766,0.04224901,0.23580067,0.03390106,0.01030015,0.00248374,0.40975351,0.36096130,0.22062298
-5.33966983,0.87884440,0.04369652,0.22562351,0.03208818,0.01134419,0.00291537,0.41041323,0.34930837,0.22318066
-5.33366683,0.87248281,0.04586247,0.21670931,0.03029875,0.01260293,0.00343627,0.41502976,0.34030945,0.22759773
-5.32766383,0.87378761,0.04879121,0.20924711,0.02857423,0.01408678,0.00405694,0.42381755,0.33424396,0.23392434
-5.32166083,0.88324190,0.05252272,0.20339689,0.02695377,0.01580506,0.00478797,0.43693599,0.33134893,0.24217908
-5.31565783,0.90121379,0.05709112,0.19928840,0.02547331,0.01776550,0.00563983,0.45448910,0.33181804,0.25235030
-5.30965483,0.92795595,0.06252326,0.19702103,0.02416494,0.01997355,0.00662259,0.47652633,0.33580196,0.26439819
-5.30365183,0.96360736,0.06883728,0.19666435,0.02305625,0.02243182,0.00774556,0.50304438,0.34340957,0.27825762
-5.29764882,1.00819685,0.07604128,0.19825933,0.02216997,0.02513949,0.00901695,0.53398951,0.35470994,0.29384129
-5.29164582,1.06164780,0.08413207,0.20181995,0.02152369,0.02809179,0.01044350,0.56926022,0.36973474,0.31104307
-5.28564282,1.12378338,0.09309400,0.20733518,0.02112970,0.03127954,0.01203004,0.60870996,0.38848088,0.32974144
-5.27963982,1.19433200,0.10289800,0.21477107,0.02099505,0.03468878,0.01377917,0.65214966,0.41091308,0.34980261
-5.27363682,1.27293253,0.11350086,0.22407285,0.02112164,0.03830054,0.01569081,0.69935000,0.43696618,0.37108329
-5.26763382,1.35913899,0.12484477,0.23516692,0.02150642,0.04209071,0.01776191,0.75004331,0.46654712,0.39343303
-5.26163082,1.45242473,0.13685718,0.24796269,0.02214173,0.04603017,0.01998615,0.80392505,0.49953638,0.41669592
-5.25562781,1.55218589,0.14945114,0.26235417,0.02301565,0.05008495,0.02235370,0.86065502,0.53578882,0.44071174
-5.24962481,1.65774448,0.16252591,0.27822120,0.02411240,0.05421677,0.02485110,0.91985834,0.57513396,0.46531649
-5.24362181,1.76835109,0.17596817,0.29543054,0.02541284,0.05838360,0.02746118,0.98112636,0.61737571,0.49034247
-5.23761881,1.88318759,0.18965354,0.31383661,0.02689489,0.06254051,0.03016320,1.04401775,0.66229154,0.51561794
-5.23161581,2.00137013,0.20344856,0.33328209,0.02853406,0.06664065,0.03293293,1.10805988,0.70963132,0.54096655
-5.22561281,2.12195291,0.21721302,0.35359838,0.03030393,0.07063634,0.03574302,1.17275074,0.75911588,0.56620673
-5.21960980,2.24393278,0.23080261,0.37460602,0.03217664,0.07448030,0.03856340,1.23756164,0.81043551,0.59115112
-5.21360680,2.36625530,0.24407170,0.39611518,0.03412334,0.07812686,0.04136176,1.30194066,0.86324853,0.61560642
-5.20760380,2.48782232,0.25687632,0.41792625,0.03611468,0.08153322,0.04410422,1.36531713,0.91718025,0.63937357
-5.20160080,2.60750129,0.26907703,0.43983075,0.03812124,0.08466061,0.04675598,1.42710711,0.97182240,0.66224859
-5.19559780,2.72413649,0.28054175,0.46161247,0.04011394,0.08747533,0.04928214,1.48671983,1.02673336,0.68402415
-5.18959480,2.83656204,0.29114831,0.48304904,0.04206445,0.08994963,0.05164846,1.54356514,1.08143931,0.70449175
-5.18359180,2.94361670,0.30078672,0.50391392,0.04394557,0.09206234,0.05382218,1.59706167,1.13543662,0.72344480
-5.17758879,3.04416022,0.30936101,0.52397881,0.04573155,0.09379928,0.05577288,1.64664575,1.18819541,0.74068220
-5.17158579,3.13709094,0.31679063,0.54301658,0.04739845,0.09515337,0.05747315,1.69178068,1.23916472,0.75601261
-5.16558279,3.22136430,0.32301140,0.56080453,0.04892443,0.09612452,0.05889941,1.73196626,1.28777904,0.76925908
-5.15957979,3.29601178,0.32797592,0.57712808,0.05029004,0.09671918,0.06003244,1.76674823,1.33346641,0.78026388
-5.15357679,3.36015978,0.33165358,0.59178468,0.05147845,0.09694970,0.06085793,1.79572740,1.37565790,0.78889331
-5.14757379,3.41304786,0.33403015,0.60458789,0.05247569,0.09683349,0.06136685,1.81856817,1.41379836,0.79504230
-5.14157079,3.45404581,0.33510696,0.61537150,0.05327081,0.09639202,0.06155571,1.83500619,1.44735822,0.79863845
-5.13556778,3.48266894,0.33489990,0.62399346,0.05385604,0.09564974,0.06142664,1.84485492,1.47584583,0.79964542
-5.12956478,3.49859096,0.33343819,0.63033956,0.05422687,0.09463301,0.06098736,1.84801084,1.49882026,0.79806536
-5.12356178,3.50165401,0.33076302,0.63432661,0.05438207,0.09336897,0.06025095,1.84445715,1.51590370,0.79394026
-5.11755878,3.49187531,0.32692618,0.63590503,0.05432371,0.09188466,0.05923552,1.83426573,1.52679325,0.78735212
-5.11155578,3.46945002,0.32198873,0.63506059,0.05405702,0.09020615,0.05796376,1.81759738,1.53127144,0.77842183
-5.10555278,3.43475005,0.31601975,0.63181539,0.05359022,0.08835795,0.05646234,1.79470003,1.52921490,0.76730688
-5.09954977,3.38831868,0.30909516,0.62622778,0.05293434,0.08636259,0.05476124,1.76590521,1.52060091,0.75419774
-5.09354677,3.33086090,0.30129671,0.61839126,0.05210284,0.08424038,0.05289301,1.73162248,1.50551114,0.73931324
-5.08754377,3.26322973,0.29271108,0.60843249,0.05111130,0.08200948,0.05089197,1.69233216,1.48413253,0.72289508
-5.08154077,3.18640871,0.28342906,0.59650820,0.04997694,0.07968609,0.04879344,1.64857634,1.45675503,0.70520148
-5.07553777,3.10149111,0.27354481,0.58280138,0.04871823,0.07728479,0.04663293,1.60094850,1.42376611,0.68650055
-5.06953477,3.00965640,0.26315516,0.56751666,0.04735432,0.07481901,0.04444536,1.55008191,1.38564229,0.66706334
-5.06353177,2.91214479,0.25235894,0.55087526,0.04590461,0.07230161,0.04226434,1.49663710,1.34293789,0.64715701
-5.05752876,2.81023062,0.24125624,0.53310948,0.04438825,0.06974533,0.04012158,1.44128882,1.29627134,0.62703838
-5.05152576,2.70519545,0.22994762,0.51445721,0.04282374,0.06716338,0.03804628,1.38471289,1.24630974,0.60694799
-5.04552276,2.59830185,0.21853329,0.49515643,0.04122850,0.06456979,0.03606470,1.32757316,1.19375218,0.58710506
-5.03951976,2.49076868,0.20711216,0.47544013,0.03961863,0.06197973,0.03419978,1.27050918,1.13931245,0.56770336
-5.03351676,2.38374875,0.19578089,0.45553166,0.03800866,0.05940964,0.03247089,1.21412483,1.08370203,0.54890822
-5.02751376,2.27830945,0.18463281,0.43564078,0.03641147,0.05687722,0.03089370,1.15897831,1.02761377,0.53085474
-5.02151076,2.17541706,0.17375691,0.41596045,0.03483828,0.05440121,0.02948007,1.10557375,0.97170716,0.51364717
-5.01550775,2.07592507,0.16323684,0.39666455,0.03329874,0.05200114,0.02823809,1.05435471,0.91659552,0.49735946
-5.00950475,1.98056672,0.15314990,0.37790641,0.03180113,0.04969680,0.02717220,1.00569976,0.86283558,0.48203697
-5.00350175,1.88995187,0.14356627,0.35981826,0.03035265,0.04750772,0.02628330,0.95992015,0.81091989,0.46769902
-4.99749875,1.80456811,0.13454824,0.34251146,0.02895975,0.04545256,0.02556903,0.91725974,0.76127190,0.45434238
-4.99149575,1.72478569,0.12614975,0.32607753,0.02762854,0.04354852,0.02502398,0.87789691,0.71424409,0.44194530
-4.98549275,1.65086604,0.11841607,0.31058971,0.02636521,0.04181072,0.02463997,0.84194850,0.67011869,0.43047204
-4.97948974,1.58297323,0.11138372,0.29610511,0.02517645,0.04025170,0.02440644,0.80947546,0.62911091,0.41987759
-4.97348674,1.52118773,0.10508057,0.28266712,0.02406989,0.03888100,0.02431071,0.78048996,0.59137435,0.41011246
-4.96748374,1.46552188,0.09952622,0.27030812,0.02305442,0.03770487,0.02433842,0.75496367,0.55700800,0.40112734
-4.96148074,1.41593632,0.09473250,0.25905217,0.02214055,0.03672610,0.02447383,0.73283672,0.52606455,0.39287743
-4.95547774,1.37235656,0.09070413,0.24891772,0.02134059,0.03594409,0.02470030,0.71402711,0.49855928,0.38532631
-4.94947474,1.33468919,0.08743950,0.23992010,0.02066883,0.03535491,0.02500062,0.69844009,0.47447928,0.37844926
-4.94347174,1.30283680,0.08493148,0.23207373,0.02014155,0.03495165,0.02535748,0.68597701,0.45379226,0.37223587
-4.93746873,1.27671115,0.08316822,0.22539392,0.01977692,0.03472481,0.02575384,0.67654350,0.43645466,0.36669188
-4.93146573,1.25624401,0.08213392,0.21989829,0.01959480,0.03466273,0.02617337,0.67005630,0.42241876,0.36184019
-4.92546273,1.24139509,0.08180943,0.21560754,0.01961636,0.03475220,0.02660081,0.66644874,0.41163823,0.35772106
-4.91945973,1.23215671,0.08217279,0.21254579,0.01986367,0.03497895,0.02702234,0.66567438,0.40407216,0.35439132
-4.91345673,1.22855505,0.08319951,0.21074013,0.02035903,0.03532822,0.02742592,0.66770877,0.39968737,0.35192283
-4.90745373,1.23064762,0.08486269,0.21021969,0.02112429,0.03578524,0.02780150,0.67254908,0.39845882,0.35040000
-4.90145073,1.23851710,0.08713294,0.21101400,0.02218000,0.03633570,0.02814125,0.68021179,0.40036840,0.34991651
-4.89544772,1.25226169,0.08997809,0.21315074,0.02354449,0.03696605,0.02843961,0.69072824,0.40540205,0.35057143
-4.88944472,1.27198218,0.09336280,0.21665301,0.02523291,0.03766378,0.02869337,0.70413847,0.41354546,0.35246454
-4.88344172,1.29776639,0.09724801,0.22153606,0.02725615,0.03841755,0.02890149,0.72048340,0.42477866,0.35569133
-4.87743872,1.32967161,0.10159040,0.22780380,0.02961990,0.03921728,0.02906499,0.73979590,0.43906981,0.36033762
-4.87143572,1.36770570,0.10634180,0.23544505,0.03232359,0.04005412,0.02918660,0.76209098,0.45636853,0.36647406
-4.86543272,1.41180813,0.11144878,0.24442987,0.03535957,0.04092039,0.02927045,0.78735582,0.47659912,0.37415074
-4.85942971,1.46183173,0.11685238,0.25470613,0.03871232,0.04180943,0.02932160,0.81553989,0.49965424,0.38339214
-4.85342671,1.51752638,0.12248808,0.26619653,0.04235796,0.04271554,0.02934563,0.84654610,0.52538921,0.39419262
-4.84742371,1.57852584,0.12828605,0.27879637,0.04626387,0.04363381,0.02934812,0.88022306,0.55361752,0.40651276
-4.84142071,1.64433859,0.13417186,0.29237228,0.05038877,0.04456013,0.02933419,0.91635944,0.58410768,0.42027673
-4.83541771,1.71434369,0.14006737,0.30676202,0.05468300,0.04549110,0.02930812,0.95468049,0.61658193,0.43537090
-4.82941471,1.78779245,0.14589223,0.32177572,0.05908920,0.04642416,0.02927299,0.99484726,0.65071672,0.45164380
-4.82341171,1.86381621,0.15156553,0.33719843,0.06354337,0.04735769,0.02923043,1.03645876,0.68614534,0.46890771
-4.81740870,1.94144053,0.15700789,0.35279419,0.06797628,0.04829124,0.02918050,1.07905701,0.72246259,0.48694160
-4.81140570,2.01960559,0.16214374,0.36831148,0.07231520,0.04922583,0.02912166,1.12213517,0.75923146,0.50549578
-4.80540270,2.09719222,0.16690373,0.38348996,0.07648595,0.05016422,0.02905093,1.16514826,0.79599165,0.52429778
-4.79939970,2.17305279,0.17122719,0.39806827,0.08041512,0.05111132,0.02896407,1.20752638,0.83226965,0.54305955
-4.79339670,2.24604568,0.17506451,0.41179259,0.08403246,0.05207449,0.02885598,1.24868975,0.86759009,0.56148557
-4.78739370,2.31507198,0.17837934,0.42442558,0.08727333,0.05306386,0.02872106,1.28806514,0.90148786,0.57928160
-4.78139070,2.37911263,0.18115035,0.43575532,0.09008104,0.05409256,0.02855375,1.32510277,0.93352054,0.59616376
-4.77538769,2.43726436,0.18337268,0.44560381,0.09240903,0.05517682,0.02834901,1.35929319,0.96328060,0.61186741
-4.76938469,2.48877253,0.18505875,0.45383445,0.09422276,0.05633595,0.02810280,1.39018308,0.99040698,0.62615555
-4.76338169,2.53305914,0.18623847,0.46035831,0.09550124,0.05759217,0.02781255,1.41738953,1.01459517,0.63882628
-4.75737869,2.56974454,0.18695880,0.46513858,0.09623804,0.05897026,0.02747754,1.44061175,1.03560579,0.64971899
-4.75137569,2.59866137,0.18728259,0.46819304,0.09644179,0.06049698,0.02709915,1.45963991,1.05327074,0.65871887
-4.74537269,2.61986000,0.18728675,0.46959419,0.09613611,0.06220037,0.02668103,1.47436041,1.06749699,0.66575968
-4.73936968,2.63360471,0.18705980,0.46946719,0.09535889,0.06410883,0.02622912,1.48475744,1.07826752,0.67082447
-4.73336668,2.64036069,0.18669880,0.46798532,0.09416105,0.06625010,0.02575152,1.49091055,1.08563941,0.67394416
-4.72736368,2.64077218,0.18630593,0.46536328,0.09260473,0.06865010,0.02525824,1.49298830,1.08973911,0.67519428
-4.72136068,2.63563254,0.18598466,0.46184856,0.09076101,0.07133172,0.02476082,1.49123841,1.09075498,0.67468973
-4.71535768,2.62584762,0.18583575,0.45771124,0.08870723,0.07431354,0.02427187,1.48597457,1.08892753,0.67257790
-4.70935468,2.61239400,0.18595322,0.45323253,0.08652413,0.07760871,0.02380449,1.47756074,1.08453761,0.66903064
-4.70335168,2.59627408,0.18642056,0.44869286,0.08429274,0.08122378,0.02337169,1.46639353,1.07789326,0.66423521
-4.69734867,2.57847008,0.18730711,0.44435969,0.08209132,0.08515778,0.02298575,1.45288369,1.06931570,0.65838491
-4.69134567,2.55989918,0.18866498,0.44047594,0.07999248,0.08940146,0.02265765,1.43743734,1.05912519,0.65166963
-4.68534267,2.54137199,0.19052654,0.43724939,0.07806045,0.09393684,0.02239652,1.42043818,1.04762738,0.64426707
-4.67933967,2.52355636,0.19290266,0.43484361,0.07634879,0.09873693,0.02220912,1.40223126,1.03510093,0.63633477
-4.67333667,2.50694828,0.19578172,0.43337082,0.07489856,0.10376593,0.02209955,1.38310940,1.02178677,0.62800360
-4.66733367,2.49185125,0.19912945,0.43288704,0.07373700,0.10897964,0.02206893,1.36330264,1.00787983,0.61937287
-4.66133067,2.47836529,0.20288971,0.43338974,0.07287689,0.11432622,0.02211531,1.34297145,0.99352328,0.61050733
-4.65532766,2.46638586,0.20698610,0.43481814,0.07231640,0.11974734,0.02223366,1.32220389,0.97880589,0.60143629
-4.64932466,2.45561296,0.21132433,0.43705599,0.07203963,0.12517956,0.02241604,1.30101684,0.96376226,0.59215464
-4.64332166,2.44556973,0.21579541,0.43993696,0.07201776,0.13055594,0.02265184,1.27936116,0.94837618,0.58262597
