energy_ev,total_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-3.10055028,0.00203732,0.00002055,0.00000000,0.00014222,0.00000813,0.00086798,0.00014284,0.00102465
-3.09454727,0.00153425,0.00001547,0.00000000,0.00010710,0.00000612,0.00065372,0.00010758,0.00077159
-3.08854427,0.00114719,0.00001157,0.00000000,0.00008008,0.00000458,0.00048890,0.00008046,0.00057686
-3.08254127,0.00085176,0.00000859,0.00000000,0.00005946,0.00000340,0.00036314,0.00005977,0.00042820
-3.07653827,0.00062809,0.00000633,0.00000000,0.00004385,0.00000250,0.00026801,0.00004413,0.00031558
-3.07053527,0.00046016,0.00000463,0.00000000,0.00003213,0.00000183,0.00019670,0.00003241,0.00023095
-3.06453227,0.00033521,0.00000336,0.00000000,0.00002341,0.00000133,0.00014380,0.00002372,0.00016785
-3.05852926,0.00024320,0.00000243,0.00000000,0.00001699,0.00000096,0.00010510,0.00001739,0.00012120
-3.05252626,0.00017630,0.00000174,0.00000000,0.00001232,0.00000069,0.00007731,0.00001286,0.00008702
-3.04652326,0.00012856,0.00000124,0.00000000,0.00000899,0.00000049,0.00005801,0.00000975,0.00006224
-3.04052026,0.00009551,0.00000088,0.00000000,0.00000669,0.00000035,0.00004542,0.00000779,0.00004450
-3.03451726,0.00007392,0.00000063,0.00000000,0.00000518,0.00000025,0.00003834,0.00000678,0.00003207
-3.02851426,0.00006162,0.00000045,0.00000000,0.00000432,0.00000019,0.00003609,0.00000663,0.00002365
-3.02251126,0.00005729,0.00000034,0.00000000,0.00000401,0.00000015,0.00003845,0.00000734,0.00001836
-3.01650825,0.00006043,0.00000027,0.00000000,0.00000422,0.00000013,0.00004562,0.00000899,0.00001563
-3.01050525,0.00007130,0.00000024,0.00000001,0.00000494,0.00000012,0.00005831,0.00001175,0.00001515
-3.00450225,0.00009091,0.00000025,0.00000001,0.00000623,0.00000014,0.00007768,0.00001589,0.00001689
-2.99849925,0.00012111,0.00000029,0.00000001,0.00000821,0.00000018,0.00010551,0.00002182,0.00002109
-2.99249625,0.00016468,0.00000038,0.00000002,0.00001105,0.00000025,0.00014423,0.00003009,0.00002824
-2.98649325,0.00022555,0.00000052,0.00000003,0.00001495,0.00000035,0.00019706,0.00004144,0.00003920
-2.98049025,0.00030895,0.00000073,0.00000004,0.00002024,0.00000049,0.00026823,0.00005683,0.00005521
-2.97448724,0.00042177,0.00000104,0.00000005,0.00002729,0.00000070,0.00036310,0.00007751,0.00007801
-2.96848424,0.00057290,0.00000148,0.00000008,0.00003659,0.00000100,0.00048844,0.00010508,0.00010999
-2.96248124,0.00077365,0.00000210,0.00000011,0.00004875,0.00000142,0.00065269,0.00014155,0.00015435
-2.95647824,0.00103827,0.00000295,0.00000015,0.00006451,0.00000200,0.00086621,0.00018944,0.00021533
-2.95047524,0.00138451,0.00000412,0.00000021,0.00008477,0.00000280,0.00114163,0.00025189,0.00029844
-2.94447224,0.00183435,0.00000572,0.00000029,0.00011061,0.00000389,0.00149419,0.00033274,0.00041087
-2.93846923,0.00241465,0.00000789,0.00000039,0.00014330,0.00000536,0.00194203,0.00043668,0.00056178
-2.93246623,0.00315802,0.00001080,0.00000053,0.00018433,0.00000734,0.00250659,0.00056936,0.00076281
-2.92646323,0.00410362,0.00001468,0.00000071,0.00023543,0.00000997,0.00321284,0.00073755,0.00102861
-2.92046023,0.00529807,0.00001981,0.00000094,0.00029855,0.00001346,0.00408959,0.00094927,0.00137738
-2.91445723,0.00679636,0.00002654,0.00000125,0.00037590,0.00001803,0.00516970,0.00121393,0.00183156
-2.90845423,0.00866265,0.00003529,0.00000164,0.00046994,0.00002398,0.00649011,0.00154244,0.00241854
-2.90245123,0.01097108,0.00004661,0.00000214,0.00058333,0.00003167,0.00809191,0.00194739,0.00317133
-2.89644822,0.01380640,0.00006111,0.00000277,0.00071897,0.00004152,0.01002007,0.00244307,0.00412940
-2.89044522,0.01726445,0.00007954,0.00000356,0.00087989,0.00005404,0.01232321,0.00304560,0.00533933
-2.88444222,0.02145233,0.00010280,0.00000455,0.00106924,0.00006984,0.01505294,0.00377289,0.00685551
-2.87843922,0.02648827,0.00013190,0.00000577,0.00129023,0.00008962,0.01826319,0.00464465,0.00874065
-2.87243622,0.03250113,0.00016804,0.00000726,0.00154598,0.00011416,0.02200916,0.00568226,0.01106619
-2.86643322,0.03962932,0.00021254,0.00000906,0.00183950,0.00014440,0.02634616,0.00690864,0.01391242
-2.86043022,0.04801932,0.00026691,0.00001124,0.00217355,0.00018133,0.03132815,0.00834793,0.01736829
-2.85442721,0.05782349,0.00033278,0.00001385,0.00255051,0.00022608,0.03700613,0.01002519,0.02153086
-2.84842421,0.06919730,0.00041196,0.00001693,0.00297225,0.00027986,0.04342635,0.01196595,0.02650435
-2.84242121,0.08229590,0.00050634,0.00002056,0.00344005,0.00034397,0.05062850,0.01419565,0.03239855
-2.83641821,0.09727008,0.00061792,0.00002478,0.00395444,0.00041975,0.05864374,0.01673901,0.03932682
-2.83041521,0.11426158,0.00074871,0.00002967,0.00451512,0.00050858,0.06749288,0.01961933,0.04740344
-2.82441221,0.13339797,0.00090075,0.00003526,0.00512086,0.00061184,0.07718463,0.02285766,0.05674042
-2.81840920,0.15478711,0.00107598,0.00004160,0.00576947,0.00073083,0.08771410,0.02647201,0.06744371
-2.81240620,0.17851140,0.00127621,0.00004875,0.00645774,0.00086678,0.09906159,0.03047642,0.07960904
-2.80640320,0.20462198,0.00150301,0.00005672,0.00718148,0.00102075,0.11119175,0.03488014,0.09331733
-2.80040020,0.23313326,0.00175765,0.00006553,0.00793555,0.00119360,0.12405324,0.03968678,0.10862994
-2.79439720,0.26401776,0.00204101,0.00007517,0.00871394,0.00138591,0.13757884,0.04489357,0.12558391
-2.78839420,0.29720190,0.00235347,0.00008564,0.00950996,0.00159792,0.15168619,0.05049071,0.14418739
-2.78239120,0.33256265,0.00269485,0.00009688,0.01031630,0.00182950,0.16627895,0.05646090,0.16441560
-2.77638819,0.36992565,0.00306434,0.00010884,0.01112532,0.00208008,0.18124858,0.06277905,0.18620749
-2.77038519,0.40906471,0.00346044,0.00012145,0.01192922,0.00234862,0.19647658,0.06941224,0.20946337
-2.76438219,0.44970319,0.00388093,0.00013458,0.01272023,0.00263357,0.21183706,0.07631993,0.23404384
-2.75837919,0.49151712,0.00432287,0.00014813,0.01349092,0.00293290,0.22719965,0.08345436,0.25977012
-2.75237619,0.53414025,0.00478257,0.00016195,0.01423429,0.00324408,0.24243254,0.09076139,0.28642594
-2.74637319,0.57717100,0.00525571,0.00017588,0.01494407,0.00356413,0.25740564,0.09818144,0.31376116
-2.74037019,0.62018105,0.00573735,0.00018976,0.01561478,0.00388964,0.27199347,0.10565075,0.34149694
-2.73436718,0.66272544,0.00622208,0.00020342,0.01624189,0.00421688,0.28607802,0.11310287,0.36933257
-2.72836418,0.70435380,0.00670413,0.00021668,0.01682186,0.00454190,0.29955110,0.12047022,0.39695347
-2.72236118,0.74462224,0.00717753,0.00022936,0.01735213,0.00486056,0.31231633,0.12768582,0.42404038
-2.71635818,0.78310559,0.00763629,0.00024131,0.01783112,0.00516874,0.32429060,0.13468501,0.45027908
-2.71035518,0.81940926,0.00807455,0.00025237,0.01825810,0.00546240,0.33540499,0.14140710,0.47537038
-2.70435218,0.85318027,0.00848679,0.00026243,0.01863312,0.00573774,0.34560513,0.14779691,0.49903978
-2.69834917,0.88411707,0.00886798,0.00027137,0.01895681,0.00599129,0.35485109,0.15380607,0.52104637
-2.69234617,0.91197742,0.00921376,0.00027912,0.01923030,0.00622001,0.36311677,0.15939406,0.54119046
-2.68634317,0.93658421,0.00952051,0.00028562,0.01945498,0.00642143,0.37038902,0.16452897,0.55931951
-2.68034017,0.95782881,0.00978550,0.00029087,0.01963247,0.00659367,0.37666645,0.16918779,0.57533209
-2.67433717,0.97567182,0.01000694,0.00029486,0.01976443,0.00673547,0.38195811,0.17335642,0.58917948
-2.66833417,0.99014125,0.01018397,0.00029764,0.01985257,0.00684625,0.38628226,0.17702928,0.60086509
-2.66233117,1.00132830,0.01031663,0.00029927,0.01989858,0.00692606,0.38966514,0.18020855,0.61044141
-2.65632816,1.00938088,0.01040584,0.00029982,0.01990421,0.00697556,0.39214000,0.18290319,0.61800492
-2.65032516,1.01449542,0.01045326,0.00029940,0.01987131,0.00699591,0.39374635,0.18512764,0.62368926
-2.64432216,1.01690742,0.01046118,0.00029810,0.01980201,0.00698874,0.39452952,0.18690052,0.62765689
-2.63831916,1.01688113,0.01043238,0.00029604,0.01969881,0.00695600,0.39454049,0.18824313,0.63008998
-2.63231616,1.01469918,0.01036995,0.00029331,0.01956482,0.00689989,0.39383599,0.18917812,0.63118096
-2.62631316,1.01065248,0.01027715,0.00029002,0.01940388,0.00682272,0.39247879,0.18972822,0.63112333
-2.62031016,1.00503102,0.01015730,0.00028626,0.01922074,0.00672681,0.39053803,0.18991523,0.63010322
-2.61430715,0.99811593,0.01001357,0.00028209,0.01902120,0.00661439,0.38808960,0.18975924,0.62829227
-2.60830415,0.99017312,0.00984898,0.00027757,0.01881216,0.00648754,0.38521638,0.18927819,0.62584202
-2.60230115,0.98144864,0.00966628,0.00027273,0.01860168,0.00634813,0.38200818,0.18848773,0.62288025
-2.59629815,0.97216586,0.00946793,0.00026760,0.01839891,0.00619776,0.37856141,0.18740140,0.61950922
-2.59029515,0.96252433,0.00925615,0.00026217,0.01821396,0.00603777,0.37497830,0.18603113,0.61580584
-2.58429215,0.95270021,0.00903292,0.00025644,0.01805777,0.00586928,0.37136564,0.18438791,0.61182365
-2.57828914,0.94284785,0.00880010,0.00025038,0.01794182,0.00569315,0.36783306,0.18248267,0.60759622
-2.57228614,0.93310241,0.00855953,0.00024396,0.01787784,0.00551010,0.36449088,0.18032720,0.60314177
-2.56628314,0.92358288,0.00831315,0.00023715,0.01787754,0.00532075,0.36144758,0.17793513,0.59846842
-2.56028014,0.91439545,0.00806316,0.00022992,0.01795220,0.00512569,0.35880701,0.17532275,0.59357982
-2.55427714,0.90563667,0.00781212,0.00022225,0.01811237,0.00492553,0.35666544,0.17250974,0.58848061
-2.54827414,0.89739629,0.00756312,0.00021413,0.01836758,0.00472099,0.35510872,0.16951972,0.58318138
-2.54227114,0.88975951,0.00731984,0.00020556,0.01872607,0.00451298,0.35420955,0.16638042,0.57770284
-2.53626813,0.88280863,0.00708668,0.00019655,0.01919457,0.00430259,0.35402523,0.16312378,0.57207898
-2.53026513,0.87662399,0.00686878,0.00018712,0.01977817,0.00409117,0.35459579,0.15978561,0.56635903
-2.52426213,0.87128426,0.00667204,0.00017734,0.02048032,0.00388031,0.35594288,0.15640508,0.56060826
-2.51825913,0.86686620,0.00650305,0.00016724,0.02130280,0.00367188,0.35806929,0.15302406,0.55490757
-2.51225613,0.86344398,0.00636905,0.00015691,0.02224584,0.00346793,0.36095928,0.14968613,0.54935211
-2.50625313,0.86108815,0.00627780,0.00014643,0.02330830,0.00327074,0.36457957,0.14643566,0.54404889
-2.50025013,0.85986443,0.00623736,0.00013589,0.02448781,0.00308271,0.36888103,0.14331667,0.53911377
-2.49424712,0.85983236,0.00625594,0.00012538,0.02578106,0.00290630,0.37380086,0.14037177,0.53466791
-2.48824412,0.86104387,0.00634163,0.00011499,0.02718402,0.00274400,0.37926519,0.13764110,0.53083384
-2.48224112,0.86354168,0.00650211,0.00010482,0.02869207,0.00259820,0.38519182,0.13516134,0.52773140
-2.47623812,0.86735772,0.00674437,0.00009495,0.03030026,0.00247115,0.39149295,0.13296481,0.52547374
-2.47023512,0.87251123,0.00707440,0.00008546,0.03200334,0.00236490,0.39807766,0.13107868,0.52416327
-2.46423212,0.87900673,0.00749687,0.00007642,0.03379579,0.00228118,0.40485412,0.12952427,0.52388789
-2.45822911,0.88683166,0.00801484,0.00006789,0.03567181,0.00222140,0.41173111,0.12831655,0.52471748
-2.45222611,0.89595386,0.00862949,0.00005991,0.03762511,0.00218655,0.41861910,0.12746365,0.52670068
-2.44622311,0.90631870,0.00933982,0.00005251,0.03964881,0.00217720,0.42543056,0.12696660,0.52986205
-2.44022011,0.91784627,0.01014252,0.00004571,0.04173510,0.00219345,0.43207981,0.12681907,0.53419970
-2.43421711,0.93042858,0.01103181,0.00003952,0.04387498,0.00223495,0.43848224,0.12700738,0.53968341
-2.42821411,0.94392712,0.01199934,0.00003394,0.04605800,0.00230085,0.44455334,0.12751046,0.54625346
-2.42221111,0.95817111,0.01303424,0.00002894,0.04827198,0.00238985,0.45020746,0.12830015,0.55382004
-2.41620810,0.97295660,0.01412320,0.00002451,0.05050282,0.00250023,0.45535669,0.12934148,0.56226367
-2.41020510,0.98804690,0.01525067,0.00002061,0.05273437,0.00262987,0.45991003,0.13059324,0.57143637
-2.40420210,1.00317445,0.01639913,0.00001721,0.05494842,0.00277630,0.46377306,0.13200867,0.58116400
-2.39819910,1.01804444,0.01754951,0.00001427,0.05712483,0.00293678,0.46684818,0.13353635,0.59124955
-2.39219610,1.03234021,0.01868156,0.00001175,0.05924180,0.00310835,0.46903573,0.13512127,0.60147752
-2.38619310,1.04573045,0.01977447,0.00000961,0.06127619,0.00328787,0.47023577,0.13670605,0.61161927
-2.38019010,1.05787798,0.02080736,0.00000781,0.06320407,0.00347218,0.47035079,0.13823235,0.62143935
-2.37418709,1.06845001,0.02175995,0.00000631,0.06500133,0.00365810,0.46928897,0.13964232,0.63070241
-2.36818409,1.07712936,0.02261313,0.00000506,0.06664435,0.00384253,0.46696799,0.14088011,0.63918071
-2.36218109,1.08362615,0.02334960,0.00000405,0.06811071,0.00402255,0.46331919,0.14189347,0.64666184
-2.35617809,1.08768963,0.02395438,0.00000323,0.06937996,0.00419547,0.45829170,0.14263517,0.65295634
-2.35017509,1.08911935,0.02441536,0.00000258,0.07043434,0.00435890,0.45185631,0.14306439,0.65790501
-2.34417209,1.08777534,0.02472365,0.00000207,0.07125936,0.00451081,0.44400899,0.14314791,0.66138551
-2.33816908,1.08358660,0.02487394,0.00000169,0.07184447,0.00464958,0.43477346,0.14286107,0.66331811
-2.33216608,1.07655769,0.02486462,0.00000142,0.07218340,0.00477403,0.42420302,0.14218851,0.66367019
-2.32616308,1.06677294,0.02469791,0.00000125,0.07227452,0.00488348,0.41238115,0.14112457,0.66245946
-2.32016008,1.05439810,0.02437972,0.00000117,0.07212098,0.00497771,0.39942101,0.13967345,0.65975573
-2.31415708,1.03967944,0.02391951,0.00000117,0.07173072,0.00505702,0.38546380,0.13784904,0.65568106
-2.30815408,1.02294018,0.02332993,0.00000125,0.07111632,0.00512219,0.37067600,0.13567453,0.65040844
-2.30215108,1.00457445,0.02262645,0.00000143,0.07029476,0.00517450,0.35524557,0.13318171,0.64415892
-2.29614807,0.98503900,0.02182687,0.00000169,0.06928698,0.00521563,0.33937746,0.13041008,0.63719729
-2.29014507,0.96484290,0.02095071,0.00000206,0.06811737,0.00524770,0.32328843,0.12740582,0.62982639
-2.28414207,0.94453554,0.02001872,0.00000255,0.06681322,0.00527315,0.30720155,0.12422056,0.62238029
-2.27813907,0.92469331,0.01905218,0.00000317,0.06540399,0.00529475,0.29134051,0.12091016,0.61521630
-2.27213607,0.90590525,0.01807239,0.00000393,0.06392064,0.00531544,0.27592409,0.11753333,0.60870613
-2.26613307,0.88875812,0.01710010,0.00000487,0.06239488,0.00533834,0.26116087,0.11415027,0.60322633
-2.26013007,0.87382111,0.01615497,0.00000601,0.06085835,0.00536662,0.24724435,0.11082142,0.59914816
-2.25412706,0.86163065,0.01525519,0.00000737,0.05934193,0.00540340,0.23434878,0.10760608,0.59682718
-2.24812406,0.85267568,0.01441712,0.00000898,0.05787490,0.00545168,0.22262556,0.10456123,0.59659272
-2.24212106,0.84738366,0.01365498,0.00001087,0.05648429,0.00551426,0.21220046,0.10174036,0.59873760
-2.23611806,0.84610778,0.01298073,0.00001307,0.05519416,0.00559363,0.20317161,0.09919248,0.60350832
-2.23011506,0.84911576,0.01240396,0.00001560,0.05402498,0.00569187,0.19560829,0.09696113,0.61109612
-2.22411206,0.85658055,0.01193186,0.00001849,0.05299313,0.00581063,0.18955045,0.09508369,0.62162920
-2.21810905,0.86857348,0.01156934,0.00002177,0.05211046,0.00595104,0.18500905,0.09359071,0.63516655
-2.21210605,0.88506009,0.01131918,0.00002544,0.05138396,0.00611366,0.18196696,0.09250552,0.65169361
-2.20610305,0.90589896,0.01118219,0.00002952,0.05081563,0.00629848,0.18038067,0.09184400,0.67112021
-2.20010005,0.93084387,0.01115749,0.00003400,0.05040244,0.00650492,0.18018236,0.09161455,0.69328084
-2.19409705,0.95954931,0.01124280,0.00003889,0.05013649,0.00673187,0.18128270,0.09181825,0.71793763
-2.18809405,0.99157933,0.01143472,0.00004417,0.05000533,0.00697768,0.18357384,0.09244931,0.74478588
-2.18209105,1.02641959,0.01172902,0.00004981,0.04999244,0.00724029,0.18693292,0.09349561,0.77346212
-2.17608804,1.06349218,0.01212096,0.00005576,0.05007785,0.00751731,0.19122566,0.09493944,0.80355445
-2.17008504,1.10217269,0.01260550,0.00006198,0.05023892,0.00780609,0.19631016,0.09675840,0.83461475
-2.16408204,1.14180892,0.01317755,0.00006840,0.05045117,0.00810383,0.20204062,0.09892623,0.86617228
-2.15807904,1.18174025,0.01383211,0.00007495,0.05068926,0.00840771,0.20827100,0.10141385,0.89774799
-2.15207604,1.22131689,0.01456435,0.00008154,0.05092785,0.00871498,0.21485836,0.10419017,0.92886887
-2.14607304,1.25991798,0.01536969,0.00008807,0.05114260,0.00902303,0.22166581,0.10722288,0.95908163
-2.14007004,1.29696775,0.01624367,0.00009445,0.05131096,0.00932949,0.22856500,0.11047903,0.98796495
-2.13406703,1.33194877,0.01718195,0.00010057,0.05141292,0.00963222,0.23543798,0.11392546,1.01513975
-2.12806403,1.36441174,0.01818001,0.00010633,0.05143163,0.00992940,0.24217843,0.11752891,1.04027675
-2.12206103,1.39398136,0.01923301,0.00011161,0.05135377,0.01021943,0.24869220,0.12125592,1.06310133
-2.11605803,1.42035811,0.02033547,0.00011632,0.05116977,0.01050096,0.25489714,0.12507252,1.08339507
-2.11005503,1.44331592,0.02148102,0.00012037,0.05087389,0.01077276,0.26072240,0.12894371,1.10099439
-2.10405203,1.46269626,0.02266208,0.00012367,0.05046397,0.01103368,0.26610711,0.13283276,1.11578634
-2.09804902,1.47839902,0.02386961,0.00012616,0.04994115,0.01128253,0.27099869,0.13670055,1.12770198
-2.09204602,1.49037128,0.02509292,0.00012779,0.04930937,0.01151797,0.27535096,0.14050481,1.13670808
-2.08604302,1.49859465,0.02631953,0.00012851,0.04857480,0.01173843,0.27912212,0.14419961,1.14279774
-2.08004002,1.50307249,0.02753513,0.00012832,0.04774516,0.01194202,0.28227287,0.14773496,1.14598079
-2.07403702,1.50381781,0.02872361,0.00012723,0.04682913,0.01212648,0.28476482,0.15105678,1.14627474
-2.06803402,1.50084310,0.02986733,0.00012525,0.04583566,0.01228914,0.28655932,0.15410718,1.14369699
-2.06203102,1.49415253,0.03094734,0.00012242,0.04477346,0.01242696,0.28761683,0.15682518,1.13825902
-2.05602801,1.48373754,0.03194385,0.00011882,0.04365050,0.01253656,0.28789696,0.15914781,1.12996283
-2.05002501,1.46957574,0.03283675,0.00011451,0.04247373,0.01261432,0.28735910,0.16101163,1.11880007
-2.04402201,1.45163349,0.03360621,0.00010957,0.04124888,0.01265647,0.28596368,0.16235454,1.10475381
-2.03801901,1.42987160,0.03423331,0.00010411,0.03998040,0.01265932,0.28367399,0.16311794,1.08780274
-2.03201601,1.40425394,0.03470077,0.00009823,0.03867153,0.01261935,0.28045841,0.16324892,1.06792749
-2.02601301,1.37475800,0.03499359,0.00009202,0.03732454,0.01253345,0.27629284,0.16270258,1.04511852
-2.02001001,1.34138658,0.03509966,0.00008561,0.03594101,0.01239909,0.27116326,0.16144414,1.01938480
-2.01400700,1.30417966,0.03501032,0.00007909,0.03452215,0.01221445,0.26506814,0.15945095,0.99076268
-2.00800400,1.26322537,0.03472074,0.00007255,0.03306920,0.01197864,0.25802046,0.15671398,0.95932416
-2.00200100,1.21866927,0.03423027,0.00006609,0.03158378,0.01169175,0.25004938,0.15323894,0.92518383
-1.99599800,1.17072102,0.03354251,0.00005979,0.03006823,0.01135494,0.24120110,0.14904684,0.88850385
-1.98999500,1.11965790,0.03266531,0.00005372,0.02852587,0.01097047,0.23153921,0.14417390,0.84949671
-1.98399200,1.06582486,0.03161055,0.00004792,0.02696117,0.01054168,0.22114402,0.13867093,0.80842526
-1.97798899,1.00963098,0.03039382,0.00004247,0.02537986,0.01007291,0.21011137,0.13260209,0.76560009
-1.97198599,0.95154241,0.02903389,0.00003737,0.02378891,0.00956937,0.19855051,0.12604312,0.72137431
-1.96598299,0.89207234,0.02755215,0.00003266,0.02219644,0.00903704,0.18658154,0.11907914,0.67613602
-1.95997999,0.83176838,0.02597191,0.00002835,0.02061151,0.00848243,0.17433224,0.11180215,0.63029897
-1.95397699,0.77119831,0.02431767,0.00002445,0.01904391,0.00791242,0.16193470,0.10430826,0.58429183
-1.94797399,0.71093473,0.02261438,0.00002094,0.01750382,0.00733404,0.14952173,0.09669496,0.53854680
-1.94197099,0.65153982,0.02088672,0.00001781,0.01600152,0.00675423,0.13722336,0.08905836,0.49348821
-1.93596798,0.59355071,0.01915839,0.00001505,0.01454705,0.00617971,0.12516355,0.08149063,0.44952160
-1.92996498,0.53746638,0.01745156,0.00001264,0.01314991,0.00561673,0.11345730,0.07407780,0.40702402
-1.92396198,0.48373667,0.01578632,0.00001054,0.01181877,0.00507098,0.10220824,0.06689785,0.36633589
-1.91795898,0.43275388,0.01418032,0.00000873,0.01056127,0.00454742,0.09150679,0.06001930,0.32775480
-1.91195598,0.38484720,0.01264849,0.00000719,0.00938384,0.00405021,0.08142898,0.05350024,0.29153152
-1.90595298,0.34028013,0.01120284,0.00000588,0.00829162,0.00358269,0.07203597,0.04738785,0.25786826
-1.89994997,0.29925085,0.00985250,0.00000478,0.00728842,0.00314732,0.06337414,0.04171838,0.22691910
-1.89394697,0.26189523,0.00860371,0.00000386,0.00637678,0.00274572,0.05547582,0.03651751,0.19879253
-1.88794397,0.22829227,0.00746001,0.00000310,0.00555805,0.00237870,0.04836048,0.03180117,0.17355578
-1.88194097,0.19847142,0.00642247,0.00000247,0.00483255,0.00204635,0.04203640,0.02757653,0.15124050
-1.87593797,0.17242130,0.00548995,0.00000196,0.00419973,0.00174810,0.03650257,0.02384331,0.13184965
-1.86993497,0.15009932,0.00465944,0.00000154,0.00365842,0.00148282,0.03175080,0.02059516,0.11536487
-1.86393197,0.13144155,0.00392640,0.00000121,0.00320703,0.00124892,0.02776791,0.01782111,0.10175415
-1.85792896,0.11637243,0.00328509,0.00000094,0.00284374,0.00104449,0.02453780,0.01550703,0.09097922
-1.85192596,0.10481365,0.00272891,0.00000073,0.00256677,0.00086733,0.02204344,0.01363696,0.08300235
-1.84592296,0.09669198,0.00225071,0.00000056,0.00237449,0.00071511,0.02026857,0.01219429,0.07779217
-1.83991996,0.09194552,0.00184303,0.00000043,0.00226562,0.00058542,0.01919908,0.01116282,0.07532823
-1.83391696,0.09052805,0.00149840,0.00000033,0.00223930,0.00047583,0.01882399,0.01052752,0.07560410
-1.82791396,0.09241154,0.00120950,0.00000025,0.00229516,0.00038401,0.01913602,0.01027505,0.07862868
-1.82191096,0.09758633,0.00096931,0.00000019,0.00243331,0.00030769,0.02013172,0.01039405,0.08442589
-1.81590795,0.10605924,0.00077126,0.00000014,0.00265428,0.00024478,0.02181108,0.01087516,0.09303241
-1.80990495,0.11784952,0.00060927,0.00000010,0.00295895,0.00019335,0.02417679,0.01171076,0.10449371
-1.80390195,0.13298287,0.00047786,0.00000008,0.00334836,0.00015162,0.02723300,0.01289454,0.11885839
-1.79789895,0.15148364,0.00037210,0.00000006,0.00382353,0.00011806,0.03098375,0.01442083,0.13617110
-1.79189595,0.17336569,0.00028768,0.00000004,0.00438523,0.00009126,0.03543112,0.01628374,0.15646417
-1.78589295,0.19862211,0.00022081,0.00000003,0.00503369,0.00007004,0.04057311,0.01847626,0.17974847
-1.77988994,0.22721443,0.00016827,0.00000002,0.00576834,0.00005337,0.04640141,0.02098922,0.20600367
-1.77388694,0.25906174,0.00012731,0.00000002,0.00658752,0.00004038,0.05289920,0.02381028,0.23516857
-1.76788394,0.29403027,0.00009563,0.00000001,0.00748824,0.00003033,0.06003898,0.02692294,0.26713190
-1.76188094,0.33192414,0.00007132,0.00000001,0.00846586,0.00002262,0.06778064,0.03030562,0.30172402
-1.75587794,0.37247766,0.00005281,0.00000001,0.00951395,0.00001675,0.07606989,0.03393099,0.33871025
-1.74987494,0.41534991,0.00003883,0.00000000,0.01062412,0.00001231,0.08483711,0.03776539,0.37778613
-1.74387194,0.46012205,0.00002835,0.00000000,0.01178592,0.00000899,0.09399679,0.04176860,0.41857512
-1.73786893,0.50629774,0.00002056,0.00000000,0.01298686,0.00000652,0.10344754,0.04589384,0.46062924
-1.73186593,0.55330688,0.00001482,0.00000000,0.01421246,0.00000470,0.11307290,0.05008812,0.50343260
-1.72586293,0.60051307,0.00001063,0.00000000,0.01544649,0.00000337,0.12274278,0.05429287,0.54640835
-1.71985993,0.64722444,0.00000760,0.00000000,0.01667116,0.00000241,0.13231567,0.05844498,0.58892864
-1.71385693,0.69270787,0.00000546,0.00000001,0.01786754,0.00000172,0.14164154,0.06247798,0.63032766
-1.70785393,0.73620612,0.00000398,0.00000001,0.01901594,0.00000125,0.15056532,0.06632369,0.66991736
-1.70185093,0.77695731,0.00000301,0.00000001,0.02009646,0.00000094,0.15893089,0.06991388,0.70700519
-1.69584792,0.81421608,0.00000245,0.00000002,0.02108951,0.00000075,0.16658536,0.07318219,0.74091341
-1.68984492,0.84727547,0.00000224,0.00000003,0.02197639,0.00000067,0.17338360,0.07606608,0.77099910
-1.68384192,0.87548877,0.00000237,0.00000004,0.02273986,0.00000069,0.17919267,0.07850872,0.79667400
-1.67783892,0.89829017,0.00000286,0.00000006,0.02336469,0.00000082,0.18389609,0.08046085,0.81742338
-1.67183592,0.91521342,0.00000379,0.00000009,0.02383817,0.00000107,0.18739765,0.08188235,0.83282303
-1.66583292,0.92590758,0.00000527,0.00000013,0.02415052,0.00000147,0.18962466,0.08274360,0.84255356
-1.65982991,0.93014910,0.00000748,0.00000019,0.02429527,0.00000208,0.19053044,0.08302653,0.84641141
-1.65382691,0.92784956,0.00001070,0.00000028,0.02426945,0.00000298,0.19009593,0.08272516,0.84431591
-1.64782391,0.91905892,0.00001530,0.00000040,0.02407372,0.00000425,0.18833033,0.08184587,0.83631215
-1.64182091,0.90396386,0.00002177,0.00000057,0.02371238,0.00000605,0.18527083,0.08040717,0.82256953
-1.63581791,0.88288150,0.00003081,0.00000081,0.02319319,0.00000855,0.18098131,0.07843899,0.80337595
-1.62981491,0.85624869,0.00004331,0.00000114,0.02252718,0.00001203,0.17555012,0.07598174,0.77912801
-1.62381191,0.82460748,0.00006046,0.00000160,0.02172826,0.00001679,0.16908714,0.07308487,0.75031780
-1.61780890,0.78858743,0.00008382,0.00000221,0.02081279,0.00002327,0.16172007,0.06980528,0.71751662
-1.61180590,0.74888565,0.00011536,0.00000304,0.01979912,0.00003203,0.15359039,0.06620546,0.68135682
-1.60580290,0.70624540,0.00015765,0.00000416,0.01870703,0.00004377,0.14484886,0.06235152,0.64251219
-1.59979990,0.66143436,0.00021389,0.00000564,0.01755717,0.00005938,0.13565102,0.05831127,0.60167804
-1.59379690,0.61522337,0.00028811,0.00000760,0.01637058,0.00007999,0.12615279,0.05415227,0.55955176
-1.58779390,0.56836658,0.00038530,0.00001017,0.01516815,0.00010698,0.11650629,0.04994004,0.51681455
