energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Li_s_up,Se_s_up,Se_p_up
-3.21460730,11.00569619,0.03898965,0.07267322,0.70959766,9.18617975,0.03325788,0.13584431,1.27651407
-3.20860430,10.94845625,0.04049918,0.07218444,0.71756570,9.11606168,0.03293479,0.13925381,1.28514303
-3.20260130,10.85673034,0.04182495,0.07159529,0.72398427,9.01677012,0.03246446,0.14218327,1.29060398
-3.19659830,10.73025942,0.04293831,0.07088790,0.72859664,8.88858768,0.03185402,0.14456977,1.29238427
-3.19059530,10.56992386,0.04381493,0.07005047,0.73121084,8.73275928,0.03111389,0.14636142,1.29009726
-3.18459230,10.37768601,0.04443544,0.06907718,0.73170175,8.55143064,0.03025743,0.14751898,1.28348759
-3.17858929,10.15650280,0.04478593,0.06796794,0.73001165,8.34756128,0.02930038,0.14801701,1.27243296
-3.17258629,9.91021231,0.04485831,0.06672801,0.72614930,8.12481603,0.02826041,0.14784466,1.25694265
-3.16658329,9.64339898,0.04465046,0.06536752,0.72018765,7.88743938,0.02715646,0.14700609,1.23715274
-3.16058029,9.36124247,0.04416620,0.06390094,0.71226012,7.64011759,0.02600825,0.14552035,1.21331827
-3.15457729,9.06935539,0.04341506,0.06234645,0.70255564,7.38783317,0.02483561,0.14342088,1.18580261
-3.14857429,8.77361509,0.04241192,0.06072530,0.69131257,7.13571653,0.02365797,0.14075460,1.15506434
-3.14257129,8.47999474,0.04117644,0.05906112,0.67881157,6.88889945,0.02249384,0.13758051,1.12164205
-3.13656828,8.19439840,0.03973236,0.05737925,0.66536760,6.65237440,0.02136030,0.13396808,1.08613755
-3.13056528,7.92250480,0.03810674,0.05570607,0.65132130,6.43086371,0.02027266,0.12999528,1.04919794
-3.12456228,7.66962372,0.03632906,0.05406831,0.63702974,6.22870176,0.01924408,0.12574643,1.01149706
-3.11855928,7.44056855,0.03443034,0.05249246,0.62285698,6.04973317,0.01828534,0.12130987,0.97371688
-3.11255628,7.23954815,0.03244227,0.05100414,0.60916440,5.89722925,0.01740470,0.11677567,0.93652919
-3.10655328,7.07008030,0.03039630,0.04962760,0.59630120,5.77382449,0.01660778,0.11223322,0.90057827
-3.10055028,6.93492872,0.02832292,0.04838518,0.58459513,5.68147446,0.01589761,0.10776906,0.86646473
-3.09454727,6.83606484,0.02625092,0.04729693,0.57434376,5.62143576,0.01527468,0.10346467,0.83473108
-3.08854427,6.77465504,0.02420683,0.04638024,0.56580643,5.59426831,0.01473712,0.09939464,0.80584924
-3.08254127,6.75107335,0.02221449,0.04564958,0.55919720,5.59985978,0.01428096,0.09562497,0.78021026
-3.07653827,6.76493904,0.02029472,0.04511626,0.55467884,5.63747111,0.01390034,0.09221168,0.75811654
-3.07053527,6.81517779,0.01846515,0.04478837,0.55235822,5.70580194,0.01358794,0.08919970,0.73977652
-3.06453227,6.90010460,0.01674020,0.04467077,0.55228316,5.80307377,0.01333528,0.08662216,0.72530207
-3.05852926,7.01752562,0.01513111,0.04476513,0.55444099,5.92712844,0.01313315,0.08449993,0.71470856
-3.05252626,7.16485574,0.01364621,0.04507015,0.55875883,6.07553852,0.01297198,0.08284153,0.70791747
-3.04652326,7.33924781,0.01229110,0.04558176,0.56510579,6.24572604,0.01284229,0.08164338,0.70476170
-3.04052026,7.53772889,0.01106907,0.04629353,0.57329695,6.43508516,0.01273502,0.08089037,0.70499308
-3.03451726,7.75733833,0.00998144,0.04719703,0.58309926,6.64110397,0.01264193,0.08055671,0.70829221
-3.02851426,7.99526218,0.00902805,0.04828234,0.59423911,6.86148053,0.01255586,0.08060712,0.71428015
-3.02251126,8.24895810,0.00820763,0.04953850,0.60641137,7.09422794,0.01247103,0.08099819,0.72253169
-3.01650825,8.51626505,0.00751828,0.05095407,0.61928978,7.33776327,0.01238322,0.08168000,0.73258977
-3.01050525,8.79549236,0.00695786,0.05251764,0.63253812,7.59097584,0.01228991,0.08259791,0.74398070
-3.00450225,9.08548325,0.00652436,0.05421825,0.64582194,7.85327053,0.01219032,0.08369439,0.75622956
-2.99849925,9.38564886,0.00621618,0.05604589,0.65882041,8.12458308,0.01208545,0.08491095,0.76887537
-2.99249625,9.69596992,0.00603247,0.05799178,0.67123757,8.40536518,0.01197797,0.08619002,0.78148539
-2.98649325,10.01696482,0.00597321,0.06004864,0.68281284,8.69653878,0.01187208,0.08747676,0.79366815
-2.98049025,10.34962417,0.00603940,0.06221081,0.69333008,8.99942025,0.01177334,0.08872068,0.80508462
-2.97448724,10.69531397,0.00623300,0.06447433,0.70262491,9.31561700,0.01168841,0.08987704,0.81545716
-2.96848424,11.05565113,0.00655694,0.06683680,0.71058985,9.64690055,0.01162478,0.09090802,0.82457589
-2.96248124,11.43235688,0.00701490,0.06929724,0.71717723,9.99506146,0.01159046,0.09178351,0.83230223
-2.95647824,11.82709497,0.00761114,0.07185586,0.72239954,10.36175325,0.01159373,0.09248160,0.83856963
-2.95047524,12.24130302,0.00835013,0.07451369,0.72632732,10.74833285,0.01164277,0.09298870,0.84338128
-2.94447224,12.67602587,0.00923622,0.07727234,0.72908471,11.15570626,0.01174543,0.09329926,0.84680532
-2.93846923,13.13176038,0.01027315,0.08013358,0.73084286,11.58418796,0.01190899,0.09341524,0.84896747
-2.93246623,13.60832081,0.01146366,0.08309911,0.73181164,12.03338232,0.01213996,0.09334525,0.85004187
-2.92646323,14.10473310,0.01280893,0.08617031,0.73222998,12.50209456,0.01244391,0.09310340,0.85024037
-2.92046023,14.61916524,0.01430812,0.08934809,0.73235542,12.98827724,0.01282549,0.09270811,0.84980097
-2.91445723,15.14889910,0.01595793,0.09263283,0.73245333,13.48901697,0.01328831,0.09218071,0.84897609
-2.90845423,15.69034681,0.01775216,0.09602444,0.73278647,14.00056347,0.01383511,0.09154409,0.84802109
-2.90245123,16.23911282,0.01968144,0.09952248,0.73360518,14.51840136,0.01446784,0.09082138,0.84718381
-2.89644822,16.79009966,0.02173296,0.10312639,0.73513886,15.03736230,0.01518784,0.09003479,0.84669544
-2.89044522,17.33765353,0.02389040,0.10683572,0.73758890,15.55177335,0.01599615,0.08920462,0.84676328
-2.88444222,17.87574324,0.02613400,0.11065044,0.74112343,16.05563482,0.01689373,0.08834850,0.84756549
-2.87843922,18.39816412,0.02844073,0.11457114,0.74587401,16.54281965,0.01788182,0.08748093,0.84924809
-2.87243622,18.89875725,0.03078474,0.11859926,0.75193422,17.00728491,0.01896223,0.08661303,0.85192413
-2.86643322,19.37163307,0.03313779,0.12273712,0.75936012,17.44328525,0.02013763,0.08575264,0.85567494
-2.86043022,19.81138871,0.03547005,0.12698792,0.76817232,17.84557807,0.02141185,0.08490460,0.86055324
-2.85442721,20.21330799,0.03775083,0.13135543,0.77835952,18.20961055,0.02279008,0.08407128,0.86658760
-2.84842421,20.57353463,0.03994954,0.13584370,0.78988299,18.53167970,0.02427900,0.08325325,0.87378817
-2.84242121,20.88921029,0.04203670,0.14045639,0.80268183,18.80905803,0.02588689,0.08245007,0.88215285
-2.83641821,21.15857110,0.04398496,0.14519610,0.81667851,19.04007917,0.02762350,0.08166111,0.89167377
-2.83041521,21.38099857,0.04577008,0.15006351,0.83178433,19.22418011,0.02950001,0.08088641,0.90234346
-2.82441221,21.55702319,0.04737195,0.15505637,0.84790458,19.36189880,0.03152868,0.08012745,0.91416041
-2.81840920,21.68828135,0.04877539,0.16016861,0.86494305,19.45482809,0.03372259,0.07938776,0.92713361
-2.81240620,21.77742867,0.04997092,0.16538931,0.88280565,19.50552921,0.03609509,0.07867348,0.94128594
-2.80640320,21.82801473,0.05095527,0.17070188,0.90140319,19.51740989,0.03865938,0.07799366,0.95665610
-2.80040020,21.84432605,0.05173171,0.17608333,0.92065301,19.49457349,0.04142785,0.07736039,0.97329911
-2.79439720,21.83120527,0.05231014,0.18150377,0.94047966,19.44164697,0.04441154,0.07678875,0.99128529
-2.78839420,21.79385533,0.05270701,0.18692624,0.96081465,19.36359598,0.04761949,0.07629650,1.01069786
-2.78239120,21.73763773,0.05294488,0.19230672,0.98159537,19.26553547,0.05105819,0.07590362,1.03162920
-2.77638819,21.66787377,0.05305184,0.19759464,1.00276332,19.15254426,0.05473110,0.07563169,1.05417606
-2.77038519,21.58965686,0.05306074,0.20273356,1.02426192,19.02949099,0.05863818,0.07550309,1.07843383
-2.76438219,21.50768316,0.05300813,0.20766237,1.04603398,18.90087814,0.06277566,0.07554009,1.10449018
-2.75837919,21.42610629,0.05293317,0.21231666,1.06801917,18.77070928,0.06713583,0.07576392,1.13241829
-2.75237619,21.34842060,0.05287639,0.21663041,1.09015151,18.64238361,0.07170704,0.07619376,1.16227006
-2.74637319,21.27737559,0.05287837,0.22053799,1.11235715,18.51861996,0.07647380,0.07684571,1.19406932
-2.74037019,21.21492275,0.05297844,0.22397613,1.13455260,18.40141108,0.08141708,0.07773193,1.22780564
-2.73436718,21.16219436,0.05321341,0.22688617,1.15664349,18.29200778,0.08651465,0.07885972,1.26342875
-2.72836418,21.11951275,0.05361635,0.22921616,1.17852389,18.19093089,0.09174157,0.08023083,1.30084394
-2.72236118,21.08642699,0.05421552,0.23092295,1.20007645,18.09800828,0.09707072,0.08184094,1.33990869
-2.71635818,21.06177370,0.05503343,0.23197409,1.22117318,18.01243315,0.10247336,0.08367934,1.38043075
-2.71035518,21.04375759,0.05608613,0.23234956,1.24167708,17.93283966,0.10791968,0.08572876,1.42216783
-2.70435218,21.03004727,0.05738267,0.23204306,1.26144448,17.85739110,0.11337933,0.08796560,1.46482918
-2.69834917,21.01788204,0.05892483,0.23106309,1.28032824,17.78387665,0.11882183,0.09036032,1.50807904
-2.69234617,21.00418513,0.06070707,0.22943357,1.29818152,17.70981223,0.12421694,0.09287809,1.55154221
-2.68634317,20.98567958,0.06271680,0.22719399,1.31486237,17.63254179,0.12953484,0.09547977,1.59481157
-2.68034017,20.95900319,0.06493486,0.22439920,1.33023875,17.54933591,0.13474627,0.09812308,1.63745763
-2.67433717,20.92081967,0.06733624,0.22111869,1.34419410,17.45748494,0.13982253,0.10076392,1.67903973
-2.66833417,20.86792343,0.06989108,0.21743551,1.35663307,17.35438479,0.14473535,0.10335794,1.71911888
-2.66233117,20.79733620,0.07256583,0.21344472,1.36748748,17.23761382,0.14945678,0.10586208,1.75727167
-2.65632816,20.70639377,0.07532460,0.20925157,1.37672201,17.10499999,0.15395897,0.10823628,1.79310474
-2.65032516,20.59282176,0.07813060,0.20496926,1.38433952,16.95467768,0.15821400,0.11044500,1.82626942
-2.64432216,20.45479920,0.08094770,0.20071651,1.39038560,16.78513393,0.16219376,0.11245867,1.85647577
-2.63831916,20.29100926,0.08374193,0.19661493,1.39495212,16.59524407,0.16586991,0.11425504,1.88350522
-2.63231616,20.10067599,0.08648293,0.19278622,1.39817932,16.38429666,0.16921399,0.11582007,1.90722142
-2.62631316,19.88358653,0.08914530,0.18934929,1.40025625,16.15200789,0.17219763,0.11714868,1.92757819
-2.62031016,19.64009775,0.09170974,0.18641734,1.40141917,15.89852522,0.17479297,0.11824502,1.94462438
-2.61430715,19.37112698,0.09416385,0.18409508,1.40194781,15.62442044,0.17697325,0.11912239,1.95850475
-2.60830415,19.07812608,0.09650278,0.18247589,1.40215916,15.33067201,0.17871345,0.11980273,1.96945680
-2.60230115,18.76303902,0.09872932,0.18163928,1.40239905,15.01863672,0.17999121,0.12031569,1.97780322
-2.59629815,18.42824321,0.10085377,0.18164848,1.40303132,14.69001106,0.18078767,0.12069737,1.98394010
-2.59029515,18.07647553,0.10289334,0.18254839,1.40442507,14.34678271,0.18108847,0.12098868,1.98832112
-2.58429215,17.71074499,0.10487120,0.18436380,1.40694020,13.99117312,0.18088468,0.12123352,1.99143825
-2.57828914,17.33423416,0.10681514,0.18709803,1.41091190,13.62557261,0.18017362,0.12147670,1.99379980
-2.57228614,16.95019297,0.10875602,0.19073207,1.41663469,13.25246971,0.17895969,0.12176181,1.99590663
-2.56628314,16.56182852,0.11072592,0.19522420,1.42434668,12.87437714,0.17725484,0.12212916,1.99822771
-2.56028014,16.17219566,0.11275624,0.20051019,1.43421499,12.49375726,0.17507901,0.12261372,2.00117619
-2.55427714,15.78409292,0.11487561,0.20650410,1.44632307,12.11294981,0.17246020,0.12324342,2.00508715
-2.54827414,15.39996907,0.11710807,0.21309973,1.46066063,11.73410529,0.16943439,0.12403760,2.01019834
-2.54227114,15.02184452,0.11947122,0.22017268,1.47711695,11.35912696,0.16604512,0.12500593,2.01663488
-2.53626813,14.65125220,0.12197470,0.22758304,1.49547808,10.98962435,0.16234287,0.12614774,2.02439873
-2.53026513,14.28920068,0.12461902,0.23517866,1.51542822,10.62688057,0.15838422,0.12745173,2.03336382
-2.52426213,13.93616209,0.12739471,0.24279887,1.53655551,10.27183504,0.15423076,0.12889627,2.04327685
-2.51825913,13.59208527,0.13028197,0.25027868,1.55836208,9.92508261,0.14994790,0.13045001,2.05376422
-2.51225613,13.25643382,0.13325073,0.25745317,1.58027796,9.58688868,0.14560354,0.13207302,2.06434436
-2.50625313,12.92824673,0.13626118,0.26416204,1.60167852,9.25721955,0.14126660,0.13371822,2.07444531
-2.50025013,12.60621842,0.13926473,0.27025410,1.62190437,8.93578585,0.13700559,0.13533315,2.08342647
-2.49424712,12.28879345,0.14220536,0.27559155,1.64028315,8.62209635,0.13288715,0.13686183,2.09060348
-2.48824412,11.97427079,0.14502125,0.28005390,1.65615204,8.31551881,0.12897458,0.13824692,2.09527514
-2.48224112,11.66091163,0.14764675,0.28354127,1.66888004,8.01534417,0.12532647,0.13943170,2.09675099
-2.47623812,11.34704500,0.15001439,0.28597714,1.67788900,7.72085024,0.12199546,0.14036209,2.09437840
-2.47023512,11.03116555,0.15205712,0.28731022,1.68267266,7.43136124,0.11902708,0.14098854,2.08756777
-2.46423212,10.71201872,0.15371041,0.28751552,1.68281283,7.14629996,0.11645872,0.14126760,2.07581504
-2.45822911,10.38866932,0.15491437,0.28659461,1.67799213,6.86522995,0.11431884,0.14116329,2.05872052
-2.45222611,10.06055096,0.15561564,0.28457501,1.66800314,6.58788591,0.11262632,0.14064812,2.03600342
-2.44622311,9.72749504,0.15576915,0.28150886,1.65275371,6.31419140,0.11139007,0.13970383,2.00751186
-2.44022011,9.38973924,0.15533948,0.27747088,1.63226844,6.04426388,0.11060886,0.13832172,1.97322808
-2.43421711,9.04791698,0.15430210,0.27255594,1.60668687,5.77840781,0.11027140,0.13650273,1.93326915
-2.42821411,8.70303013,0.15264408,0.26687616,1.57625851,5.51709764,0.11035671,0.13425717,1.88788349
-2.42221111,8.35640829,0.15036462,0.26055792,1.54133549,5.26095255,0.11083476,0.13160427,1.83744366
-2.41620810,8.00965826,0.14747518,0.25373876,1.50236325,5.01070570,0.11166734,0.12857144,1.78243610
-2.41020510,7.66460774,0.14399925,0.24656453,1.45986996,4.76717043,0.11280925,0.12519344,1.72344856
-2.40420210,7.32324696,0.13997186,0.23918663,1.41445523,4.53120619,0.11420968,0.12151144,1.66115585
-2.39819910,6.98767169,0.13543877,0.23175965,1.36677851,4.30368619,0.11581378,0.11757193,1.59630451
-2.39219610,6.66003035,0.13045542,0.22443944,1.31754758,4.08546885,0.11756436,0.11342576,1.52969719
-2.38619310,6.34247712,0.12508565,0.21738138,1.26750746,3.87737414,0.11940375,0.10912708,1.46217698
-2.38019010,6.03713225,0.11940022,0.21073917,1.21742970,3.68016561,0.12127557,0.10473234,1.39461225
-2.37418709,5.74604967,0.11347526,0.20466371,1.16810209,3.49453801,0.12312654,0.10029943,1.32788206
-2.36818409,5.47119152,0.10739052,0.19930228,1.12031881,3.32111029,0.12490817,0.09588677,1.26286243
-2.36218109,5.21440833,0.10122763,0.19479766,1.07487060,3.16042274,0.12657817,0.09155258,1.20041338
-2.35617809,4.97742338,0.09506835,0.19128725,1.03253496,3.01293734,0.12810180,0.08735415,1.14136672
-2.35017509,4.76181936,0.08899282,0.18890190,0.99406596,2.87903981,0.12945280,0.08334721,1.08651456
-2.34417209,4.56902564,0.08307791,0.18776460,0.96018364,2.75904191,0.13061412,0.07958535,1.03659831
-2.33816908,4.40030451,0.07739565,0.18798866,0.93156269,2.65318300,0.13157828,0.07611943,0.99229822
-2.33216608,4.25673534,0.07201182,0.18967565,0.90882059,2.56162959,0.13234753,0.07299716,0.95422322
-2.32616308,4.13919586,0.06698470,0.19291282,0.89250506,2.48447250,0.13293365,0.07026255,0.92290130
-2.32016008,4.04834057,0.06236404,0.19777035,0.88308125,2.42172119,0.13335758,0.06795546,0.89877024
-2.31415708,3.98457685,0.05819017,0.20429832,0.88091877,2.37329561,0.13364889,0.06611122,0.88216907
-2.30815408,3.94803982,0.05449341,0.21252359,0.88627928,2.33901604,0.13384508,0.06476019,0.87333032
-2.30215108,3.93856751,0.05129373,0.22244682,0.89930487,2.31859178,0.13399078,0.06392741,0.87237349
-2.29614807,3.95567838,0.04860053,0.23403981,0.92000811,2.31160985,0.13413703,0.06363229,0.87929994
-2.29014507,3.99855320,0.04641275,0.24724331,0.94826427,2.31752494,0.13434041,0.06388834,0.89398978
-2.28414207,4.06602351,0.04471923,0.26196558,0.98380643,2.33565181,0.13466225,0.06470295,0.91620085
-2.27813907,4.15656853,0.04349917,0.27808187,1.02622404,2.36516145,0.13516783,0.06607732,0.94557046
-2.27213607,4.26832227,0.04272290,0.29543495,1.07496540,2.40508178,0.13592556,0.06800635,0.98161986
-2.26613307,4.39909186,0.04235278,0.31383686,1.12934458,2.45430381,0.13700605,0.07047872,1.02376179
-2.26013007,4.54638775,0.04234424,0.33307186,1.18855276,2.51159345,0.13848115,0.07347698,1.07131116
-2.25412706,4.70746550,0.04264702,0.35290065,1.25167417,2.57560907,0.14042273,0.07697775,1.12349868
-2.24812406,4.87937848,0.04320644,0.37306578,1.31770625,2.64492439,0.14290135,0.08095198,1.17948727
-2.24212106,5.05903977,0.04396479,0.39329801,1.38558366,2.71805593,0.14598454,0.08536526,1.23839073
-2.23611806,5.24329115,0.04486275,0.41332349,1.45420533,2.79349399,0.14973489,0.09017815,1.29929426
-2.23011506,5.42897649,0.04584082,0.43287147,1.52246361,2.86973579,0.15420783,0.09534654,1.36127591
-2.22411206,5.61301631,0.04684071,0.45168222,1.58927454,2.94531927,0.15944910,0.10082206,1.42342831
-2.21810905,5.79248038,0.04780670,0.46951464,1.65360782,3.01885603,0.16549204,0.10655236,1.48487970
-2.21210605,5.96465484,0.04868685,0.48615351,1.71451526,3.08906175,0.17235481,0.11248156,1.54481339
-2.20610305,6.12710088,0.04943414,0.50141567,1.77115635,3.15478270,0.18003756,0.11855047,1.60248473
-2.20010005,6.27770200,0.05000741,0.51515499,1.82281977,3.21501707,0.18851981,0.12469698,1.65723489
-2.19409705,6.41469779,0.05037215,0.52726581,1.86893969,3.26893007,0.19775813,0.13085636,1.70850077
-2.18809405,6.53670268,0.05050103,0.53768464,1.90910600,3.31586234,0.20768436,0.13696157,1.75582062
-2.18209105,6.64270884,0.05037431,0.54638996,1.94306802,3.35533112,0.21820452,0.14294365,1.79883509
-2.17608804,6.73207363,0.04997993,0.55340018,1.97073136,3.38702455,0.22919858,0.14873219,1.83728398
-2.17008504,6.80449235,0.04931341,0.55876972,1.99214808,3.41078953,0.24052115,0.15425583,1.87099862
-2.16408204,6.85995838,0.04837760,0.56258360,2.00750072,3.42661385,0.25200331,0.15944299,1.89989089
-2.15807904,6.89871318,0.04718213,0.56495059,2.01708109,3.43460401,0.26345551,0.16422267,1.92393920
-2.15207604,6.92118932,0.04574279,0.56599554,2.02126485,3.43495988,0.27467156,0.16852545,1.94317278
-2.14607304,6.92795008,0.04408070,0.56585105,2.02048351,3.42794784,0.28543362,0.17228459,1.95765497
-2.14007004,6.91962925,0.04222140,0.56464926,2.01519526,3.41387402,0.29551806,0.17543743,1.96746696
-2.13406703,6.89687481,0.04019383,0.56251389,2.00585638,3.39305906,0.30470200,0.17792670,1.97269282
-2.12806403,6.86029975,0.03802939,0.55955330,1.99289477,3.36581594,0.31277022,0.17970212,1.97340685
-2.12206103,6.81044296,0.03576084,0.55585472,1.97668712,3.33243198,0.31952228,0.18072188,1.96966417
-2.11605803,6.74774214,0.03342135,0.55148009,1.95754094,3.29315596,0.32477943,0.18095417,1.96149507
-2.11005503,6.67252028,0.03104359,0.54646380,1.93568241,3.24819100,0.32839104,0.18037857,1.94890338
-2.10405203,6.58498612,0.02865890,0.54081223,1.91125056,3.19769326,0.33024033,0.17898728,1.93186915
-2.09804902,6.48524810,0.02629661,0.53450533,1.88429801,3.14177655,0.33024902,0.17678608,1.91035515
-2.09204602,6.37334063,0.02398343,0.52749990,1.85479804,3.08052216,0.32838077,0.17379501,1.88431687
-2.08604302,6.24926070,0.02174309,0.51973458,1.82265730,3.01399315,0.32464325,0.17004866,1.85371535
-2.08004002,6.11301197,0.01959595,0.51113596,1.78773332,2.94225215,0.31908865,0.16559604,1.81853169
-2.07403702,5.96465366,0.01755895,0.50162570,1.74985550,2.86538127,0.31181278,0.16050014,1.77878254
-2.06803402,5.80435056,0.01564551,0.49112794,1.70884833,2.78350288,0.30295264,0.15483692,1.73453532
-2.06203102,5.63242116,0.01386568,0.47957686,1.66455513,2.69679982,0.29268266,0.14869402,1.68592220
-2.05602801,5.44938061,0.01222632,0.46692367,1.61686109,2.60553376,0.28120979,0.14216909,1.63315186
-2.05002501,5.25597581,0.01073132,0.45314286,1.56571406,2.51006055,0.26876762,0.13536776,1.57651827
-2.04402201,5.05321040,0.00938205,0.43823721,1.51114194,2.41084155,0.25560977,0.12840146,1.51640592
-2.03801901,4.84235817,0.00817763,0.42224146,1.45326585,2.30845019,0.24200290,0.12138501,1.45329099
-2.03201601,4.62496380,0.00711539,0.40522435,1.39230830,2.20357335,0.22821948,0.11443417,1.38773846
-2.02601301,4.40283100,0.00619127,0.38728907,1.32859610,2.09700745,0.21453066,0.10766312,1.32039523
-2.02001001,4.17799846,0.00540019,0.36857211,1.26255810,1.98964925,0.20119948,0.10118206,1.25197946
-2.01400700,3.95270494,0.00473647,0.34924062,1.19471802,1.88248187,0.18847458,0.09509493,1.18326685
-2.00800400,3.72934502,0.00419412,0.32948855,1.12568288,1.77655667,0.17658452,0.08949724,1.11507427
-2.00200100,3.51041781,0.00376713,0.30953179,1.05612807,1.67297176,0.16573296,0.08447423,1.04824176
-1.99599800,3.29847082,0.00344974,0.28960252,0.98677966,1.57284804,0.15609468,0.08009919,0.98361347
-1.98999500,3.09604163,0.00323662,0.26994323,0.91839525,1.47730392,0.14781244,0.07643209,0.92201860
-1.98399200,2.90559950,0.00312298,0.25080064,0.85174421,1.38742963,0.14099484,0.07351858,0.86425284
-1.97798899,2.72948944,0.00310465,0.23241972,0.78758836,1.30426207,0.13571498,0.07138914,0.81106127
-1.97198599,2.56988042,0.00317815,0.21503823,0.72666376,1.22876119,0.13201003,0.07005866,0.76312301
-1.96598299,2.42871948,0.00334057,0.19888178,0.66966454,1.16178848,0.12988150,0.06952631,0.72103828
-1.95997999,2.30769268,0.00358962,0.18415960,0.61722898,1.10408837,0.12929634,0.06977563,0.68531791
-1.95397699,2.20819382,0.00392340,0.17106119,0.56992831,1.05627264,0.13018865,0.07077503,0.65637569
-1.94797399,2.13130099,0.00434034,0.15975369,0.52825830,1.01880838,0.13246198,0.07247850,0.63452325
-1.94197099,2.07776099,0.00483900,0.15037999,0.49263344,0.99200936,0.13599224,0.07482665,0.61996754
-1.93596798,2.04798119,0.00541790,0.14305762,0.46338372,0.97603084,0.14063098,0.07774797,0.61281064
-1.92996498,2.04202796,0.00607529,0.13787802,0.44075336,0.97086754,0.14620923,0.08116043,0.61305144
-1.92396198,2.05963121,0.00680900,0.13490639,0.42490134,0.97635467,0.15254154,0.08497320,0.62058908
-1.91795898,2.10019373,0.00761624,0.13418174,0.41590318,0.99217146,0.15943040,0.08908867,0.63522765
-1.91195598,2.16280480,0.00849345,0.13571712,0.41375350,1.01784713,0.16667082,0.09340454,0.65668171
-1.90595298,2.24625703,0.00943617,0.13949993,0.41836912,1.05276877,0.17405499,0.09781612,0.68458264
-1.89994997,2.34906592,0.01043894,0.14549218,0.42959216,1.09619105,0.18137701,0.10221861,0.71848520
-1.89394697,2.46949158,0.01149533,0.15363073,0.44719319,1.14724739,0.18843742,0.10650939,0.75787438
-1.88794397,2.60556244,0.01259792,0.16382743,0.47087406,1.20496260,0.19504756,0.11059032,0.80217235
-1.88194097,2.75510065,0.01373844,0.17596925,0.50027059,1.26826677,0.20103362,0.11436977,0.85074536
-1.87593797,2.91574942,0.01490794,0.18991843,0.53495506,1.33601052,0.20624019,0.11776459,0.90291084
-1.86993497,3.08500238,0.01609708,0.20551275,0.57443876,1.40698149,0.21053332,0.12070177,0.95794451
-1.86393197,3.26023511,0.01729640,0.22256600,0.61817473,1.47992206,0.21380289,0.12311978,1.01508777
-1.85792896,3.43873917,0.01849680,0.24086878,0.66556103,1.55354846,0.21596435,0.12496962,1.07355550
-1.85192596,3.61775862,0.01968993,0.26018977,0.71594472,1.62657091,0.21695968,0.12621545,1.13254423
-1.84592296,3.79452916,0.02086869,0.28027749,0.76862688,1.69771491,0.21675767,0.12683492,1.19124096
-1.83991996,3.96631946,0.02202777,0.30086270,0.82286885,1.76574323,0.21535338,0.12681907,1.24883257
-1.83391696,4.13047458,0.02316408,0.32166145,0.87789981,1.82947833,0.21276701,0.12617192,1.30451593
-1.82791396,4.28446041,0.02427726,0.34237882,0.93292584,1.88782476,0.20904211,0.12490971,1.35750854
-1.82191096,4.42590858,0.02537003,0.36271331,0.98714043,1.93979092,0.20424327,0.12305991,1.40705976
-1.81590795,4.55266051,0.02644846,0.38236183,1.03973638,1.98450948,0.19845335,0.12065999,1.45246228
-1.80990495,4.66280940,0.02752212,0.40102521,1.08991877,2.02125596,0.19177048,0.11775597,1.49306378
-1.80390195,4.75473879,0.02860408,0.41841400,1.13691900,2.04946450,0.18430479,0.11440096,1.52827837
-1.79789895,4.82715623,0.02971067,0.43425460,1.18000931,2.06874034,0.17617509,0.11065358,1.55759761
-1.79189595,4.87912092,0.03086116,0.44829532,1.21851744,2.07886827,0.16750556,0.10657636,1.58060073
-1.78589295,4.91006388,0.03207712,0.46031225,1.25184118,2.07981674,0.15842263,0.10223424,1.59696369
-1.77988994,4.91979998,0.03338169,0.47011487,1.27946204,2.07173704,0.14905199,0.09769310,1.60646690
-1.77388694,4.90853101,0.03479860,0.47755089,1.30095783,2.05495781,0.13951592,0.09301847,1.60900114
-1.76788394,4.87683962,0.03635118,0.48251052,1.31601362,2.02997454,0.12993093,0.08827431,1.60457164
-1.76188094,4.82567424,0.03806111,0.48492970,1.32443061,1.99743480,0.12040580,0.08352200,1.59329999
-1.75587794,4.75632536,0.03994725,0.48479230,1.32613275,1.95811938,0.11103995,0.07881948,1.57542385
-1.74987494,4.67039420,0.04202447,0.48213122,1.32117064,1.91292024,0.10192224,0.07422059,1.55129444
-1.74387194,4.56975493,0.04430251,0.47702826,1.30972267,1.86281617,0.09313010,0.06977453,1.52137189
-1.73786893,4.45651177,0.04678506,0.46961282,1.29209335,1.80884700,0.08472909,0.06552558,1.48621837
-1.73186593,4.33295281,0.04946896,0.46005949,1.26870869,1.75208748,0.07677271,0.06151288,1.44648952
-1.72586293,4.20150211,0.05234377,0.44858453,1.24010898,1.69362191,0.06930260,0.05777046,1.40292403
-1.71985993,4.06467181,0.05539156,0.43544150,1.20693897,1.63452030,0.06234893,0.05432730,1.35633200
-1.71385693,3.92501581,0.05858713,0.42091603,1.16993597,1.57581707,0.05593105,0.05120759,1.30758205
-1.70785393,3.78508638,0.06189847,0.40532008,1.12991601,1.51849277,0.05005836,0.04843105,1.25758776
-1.70185093,3.64739461,0.06528772,0.38898574,1.08775865,1.46345943,0.04473125,0.04601327,1.20729347
