energy_ev,total_up,Ga_p_up,Ga_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.88594297,2.08502547,0.15540108,0.00000000,1.28441623,0.00000000,1.19731610,0.46485190
-5.87993997,2.07348287,0.15587947,0.00000000,1.27984543,0.00000000,1.19791324,0.45908814
-5.87393697,2.05640991,0.15554642,0.00000000,1.26825914,0.00000000,1.19440663,0.45211588
-5.86793397,2.03395492,0.15439843,0.00000000,1.24978120,0.00000000,1.18688410,0.44399900
-5.86193097,2.00645641,0.15245117,0.00000000,1.22469085,0.00000000,1.17555387,0.43484238
-5.85592796,1.97443172,0.14973941,0.00000000,1.19341528,0.00000000,1.16073789,0.42478822
-5.84992496,1.93855711,0.14631617,0.00000000,1.15651709,0.00000000,1.14286027,0.41401049
-5.84392196,1.89964048,0.14225145,0.00000000,1.11467766,0.00000000,1.12243150,0.40270782
-5.83791896,1.85858842,0.13763031,0.00000000,1.06867706,0.00000000,1.10002945,0.39109534
-5.83191596,1.81636973,0.13255070,0.00000000,1.01937172,0.00000000,1.07627807,0.37939586
-5.82591296,1.77397729,0.12712084,0.00000000,0.96767073,0.00000000,1.05182516,0.36783100
-5.81990995,1.73239064,0.12145653,0.00000000,0.91451201,0.00000000,1.02732024,0.35661260
-5.81390695,1.69254119,0.11567841,0.00000000,0.86083916,0.00000000,1.00339373,0.34593513
-5.80790395,1.65528189,0.10990918,0.00000000,0.80758009,0.00000000,0.98063857,0.33596920
-5.80190095,1.62136283,0.10427106,0.00000000,0.75562798,0.00000000,0.95959492,0.32685667
-5.79589795,1.59141387,0.09888343,0.00000000,0.70582512,0.00000000,0.94073892,0.31870752
-5.78989495,1.56593476,0.09386081,0.00000000,0.65895014,0.00000000,0.92447552,0.31159848
-5.78389195,1.54529311,0.08931113,0.00000000,0.61570846,0.00000000,0.91113582,0.30557349
-5.77788894,1.52972944,0.08533438,0.00000000,0.57672612,0.00000000,0.90097855,0.30064588
-5.77188594,1.51936881,0.08202154,0.00000000,0.54254662,0.00000000,0.89419537,0.29680191
-5.76588294,1.51423759,0.07945387,0.00000000,0.51363029,0.00000000,0.89091919,0.29400551
-5.75987994,1.51428390,0.07770243,0.00000000,0.49035581,0.00000000,0.89123484,0.29220375
-5.75387694,1.51939995,0.07682779,0.00000000,0.47302314,0.00000000,0.89519091,0.29133267
-5.74787394,1.52944442,0.07687985,0.00000000,0.46185728,0.00000000,0.90281182,0.29132316
-5.74187094,1.54426328,0.07789774,0.00000000,0.45701227,0.00000000,0.91410901,0.29210627
-5.73586793,1.56370713,0.07990967,0.00000000,0.45857489,0.00000000,0.92909026,0.29361788
-5.72986493,1.58764397,0.08293279,0.00000000,0.46656759,0.00000000,0.94776631,0.29580223
-5.72386193,1.61596629,0.08697280,0.00000000,0.48095038,0.00000000,0.97015419,0.29861422
-5.71785893,1.64859196,0.09202364,0.00000000,0.50162148,0.00000000,0.99627669,0.30202033
-5.71185593,1.68545880,0.09806684,0.00000000,0.52841676,0.00000000,1.02615806,0.30599816
-5.70585293,1.72651321,0.10507096,0.00000000,0.56110815,0.00000000,1.05981598,0.31053464
-5.69984992,1.77169380,0.11299087,0.00000000,0.59940127,0.00000000,1.09725027,0.31562309
-5.69384692,1.82091114,0.12176713,0.00000000,0.64293277,0.00000000,1.13842914,0.32125948
-5.68784392,1.87402525,0.13132540,0.00000000,0.69126777,0.00000000,1.18327378,0.32743800
-5.68184092,1.93082261,0.14157608,0.00000000,0.74389817,0.00000000,1.23164260,0.33414646
-5.67583792,1.99099452,0.15241430,0.00000000,0.80024227,0.00000000,1.28331607,0.34136179
-5.66983492,2.05411865,0.16372016,0.00000000,0.85964617,0.00000000,1.33798362,0.34904606
-5.66383192,2.11964547,0.17535956,0.00000000,0.92138762,0.00000000,1.39523354,0.35714322
-5.65782891,2.18689087,0.18718547,0.00000000,0.98468249,0.00000000,1.45454704,0.36557699
-5.65182591,2.25503603,0.19903974,0.00000000,1.04869406,0.00000000,1.51529717,0.37424991
-5.64582291,2.32313508,0.21075549,0.00000000,1.11254525,0.00000000,1.57675316,0.38304379
-5.63981991,2.39013066,0.22216000,0.00000000,1.17533348,0.00000000,1.63809031,0.39182156
-5.63381691,2.45487680,0.23307804,0.00000000,1.23614786,0.00000000,1.69840547,0.40043032
-5.62781391,2.51616838,0.24333563,0.00000000,1.29408820,0.00000000,1.75673748,0.40870566
-5.62181091,2.57277572,0.25276392,0.00000000,1.34828515,0.00000000,1.81209182,0.41647677
-5.61580790,2.62348269,0.26120328,0.00000000,1.39792058,0.00000000,1.86346854,0.42357221
-5.60980490,2.66712637,0.26850728,0.00000000,1.44224750,0.00000000,1.90989208,0.42982600
-5.60380190,2.70263630,0.27454650,0.00000000,1.48060857,0.00000000,1.95044162,0.43508363
-5.59779890,2.72907129,0.27921190,0.00000000,1.51245238,0.00000000,1.98428056,0.43920763
-5.59179590,2.74565201,0.28241775,0.00000000,1.53734669,0.00000000,2.01068361,0.44208254
-5.58579290,2.75178750,0.28410390,0.00000000,1.55498812,0.00000000,2.02906025,0.44361883
-5.57978989,2.74709467,0.28423733,0.00000000,1.56520779,0.00000000,2.03897339,0.44375574
-5.57378689,2.73140960,0.28281284,0.00000000,1.56797266,0.00000000,2.04015238,0.44246273
-5.56778389,2.70479039,0.27985306,0.00000000,1.56338246,0.00000000,2.03249977,0.43973969
-5.56178089,2.66751156,0.27540749,0.00000000,1.55166254,0.00000000,2.01609171,0.43561578
-5.55577789,2.62005050,0.26955087,0.00000000,1.53315282,0.00000000,1.99117184,0.43014712
-5.54977489,2.56306682,0.26238081,0.00000000,1.50829355,0.00000000,1.95813936,0.42341337
-5.54377189,2.49737583,0.25401484,0.00000000,1.47760845,0.00000000,1.91753188,0.41551360
-5.53776888,2.42391764,0.24458698,0.00000000,1.44168609,0.00000000,1.87000398,0.40656154
-5.53176588,2.34372352,0.23424395,0.00000000,1.40116033,0.00000000,1.81630274,0.39668057
-5.52576288,2.25788112,0.22314126,0.00000000,1.35669069,0.00000000,1.75724135,0.38599874
-5.51975988,2.16750029,0.21143917,0.00000000,1.30894348,0.00000000,1.69367224,0.37464404
-5.51375688,2.07368085,0.19929881,0.00000000,1.25857439,0.00000000,1.62646085,0.36274018
-5.50775388,1.97748381,0.18687849,0.00000000,1.20621321,0.00000000,1.55646123,0.35040303
-5.50175088,1.87990682,0.17433033,0.00000000,1.15245112,0.00000000,1.48449443,0.33773796
-5.49574787,1.78186479,0.16179739,0.00000000,1.09783090,0.00000000,1.41133041,0.32483799
-5.48974487,1.68417587,0.14941117,0.00000000,1.04284014,0.00000000,1.33767395,0.31178291
-5.48374187,1.58755299,0.13728974,0.00000000,0.98790749,0.00000000,1.26415486,0.29863926
-5.47773887,1.49260074,0.12553638,0.00000000,0.93340179,0.00000000,1.19132245,0.28546113
-5.47173587,1.39981697,0.11423875,0.00000000,0.87963365,0.00000000,1.11964405,0.27229158
-5.46573287,1.30959855,0.10346861,0.00000000,0.82685928,0.00000000,1.04950712,0.25916455
-5.45972986,1.22225044,0.09328204,0.00000000,0.77528583,0.00000000,0.98122438,0.24610716
-5.45372686,1.13799709,0.08371997,0.00000000,0.72507799,0.00000000,0.91504132,0.23314207
-5.44772386,1.05699529,0.07480924,0.00000000,0.67636516,0.00000000,0.85114534,0.22028985
-5.44172086,0.97934753,0.06656381,0.00000000,0.62924873,0.00000000,0.78967570,0.20757111
-5.43571786,0.90511517,0.05898621,0.00000000,0.58380912,0.00000000,0.73073384,0.19500836
-5.42971486,0.83433057,0.05206919,0.00000000,0.54011211,0.00000000,0.67439313,0.18262741
-5.42371186,0.76700786,0.04579741,0.00000000,0.49821430,0.00000000,0.62070793,0.17045829
-5.41770885,0.70315187,0.04014908,0.00000000,0.45816748,0.00000000,0.56972133,0.15853569
-5.41170585,0.64276503,0.03509763,0.00000000,0.42002180,0.00000000,0.52147147,0.14689892
-5.40570285,0.58585229,0.03061329,0.00000000,0.38382785,0.00000000,0.47599634,0.13559138
-5.39969985,0.53242411,0.02666449,0.00000000,0.34963765,0.00000000,0.43333702,0.12465971
-5.39369685,0.48249772,0.02321912,0.00000000,0.31750471,0.00000000,0.39353958,0.11415265
-5.38769385,0.43609695,0.02024567,0.00000000,0.28748340,0.00000000,0.35665568,0.10411973
-5.38169085,0.39325095,0.01771408,0.00000000,0.25962770,0.00000000,0.32274214,0.09460981
-5.37568784,0.35399206,0.01559651,0.00000000,0.23398967,0.00000000,0.29185979,0.08566971
-5.36968484,0.31835327,0.01386783,0.00000000,0.21061767,0.00000000,0.26407167,0.07734291
-5.36368184,0.28636533,0.01250596,0.00000000,0.18955465,0.00000000,0.23944086,0.06966835
-5.35767884,0.25805390,0.01149204,0.00000000,0.17083637,0.00000000,0.21802802,0.06267948
-5.35167584,0.23343675,0.01081036,0.00000000,0.15448993,0.00000000,0.19988887,0.05640351
-5.34567284,0.21252110,0.01044824,0.00000000,0.14053228,0.00000000,0.18507138,0.05086087
-5.33966983,0.19530121,0.01039562,0.00000000,0.12896906,0.00000000,0.17361305,0.04606490
-5.33366683,0.18175603,0.01064464,0.00000000,0.11979340,0.00000000,0.16553794,0.04202169
-5.32766383,0.17184698,0.01118904,0.00000000,0.11298491,0.00000000,0.16085355,0.03873008
-5.32166083,0.16551573,0.01202342,0.00000000,0.10850859,0.00000000,0.15954759,0.03618174
-5.31565783,0.16268202,0.01314252,0.00000000,0.10631379,0.00000000,0.16158448,0.03436139
-5.30965483,0.16324134,0.01454039,0.00000000,0.10633304,0.00000000,0.16690173,0.03324693
-5.30365183,0.16706271,0.01620952,0.00000000,0.10848092,0.00000000,0.17540626,0.03280968
-5.29764882,0.17398634,0.01814001,0.00000000,0.11265286,0.00000000,0.18697071,0.03301460
-5.29164582,0.18382166,0.02031884,0.00000000,0.11872407,0.00000000,0.20143008,0.03382046
-5.28564282,0.19634554,0.02272907,0.00000000,0.12654862,0.00000000,0.21857882,0.03518009
-5.27963982,0.21130119,0.02534939,0.00000000,0.13595888,0.00000000,0.23816862,0.03704063
-5.27363682,0.22839784,0.02815363,0.00000000,0.14676546,0.00000000,0.25990736,0.03934389
-5.26763382,0.24731148,0.03111059,0.00000000,0.15875778,0.00000000,0.28345933,0.04202683
-5.26163082,0.26768697,0.03418409,0.00000000,0.17170551,0.00000000,0.30844710,0.04502215
-5.25562781,0.28914166,0.03733321,0.00000000,0.18536091,0.00000000,0.33445522,0.04825923
-5.24962481,0.31127068,0.04051289,0.00000000,0.19946230,0.00000000,0.36103591,0.05166512
-5.24362181,0.33365409,0.04367472,0.00000000,0.21373858,0.00000000,0.38771681,0.05516600
-5.23761881,0.35586568,0.04676804,0.00000000,0.22791498,0.00000000,0.41401076,0.05868879
-5.23161581,0.37748360,0.04974124,0.00000000,0.24171977,0.00000000,0.43942736,0.06216313
-5.22561281,0.39810238,0.05254327,0.00000000,0.25489199,0.00000000,0.46348617,0.06552357
-5.21960980,0.41734622,0.05512531,0.00000000,0.26718998,0.00000000,0.48573112,0.06871203
-5.21360680,0.43488305,0.05744251,0.00000000,0.27840035,0.00000000,0.50574561,0.07168046
-5.20760380,0.45043911,0.05945577,0.00000000,0.28834737,0.00000000,0.52316791,0.07439360
-5.20160080,0.46381342,0.06113343,0.00000000,0.29690217,0.00000000,0.53770615,0.07683181
-5.19559780,0.47489168,0.06245296,0.00000000,0.30399176,0.00000000,0.54915240,0.07899389
-5.18959480,0.48365914,0.06340232,0.00000000,0.30960730,0.00000000,0.55739528,0.08089976
-5.18359180,0.49021199,0.06398117,0.00000000,0.31381142,0.00000000,0.56243064,0.08259298
-5.17758879,0.49476669,0.06420179,0.00000000,0.31674436,0.00000000,0.56436975,0.08414295
-5.17158579,0.49766708,0.06408963,0.00000000,0.31862859,0.00000000,0.56344479,0.08564679
-5.16558279,0.49938871,0.06368348,0.00000000,0.31977172,0.00000000,0.56001143,0.08723067
-5.15957979,0.50054030,0.06303535,0.00000000,0.32056766,0.00000000,0.55454825,0.08905068
-5.15357679,0.50186195,0.06220987,0.00000000,0.32149566,0.00000000,0.54765308,0.09129297
-5.14757379,0.50422020,0.06128336,0.00000000,0.32311735,0.00000000,0.54003631,0.09417327
-5.14157079,0.50859944,0.06034259,0.00000000,0.32607154,0.00000000,0.53251133,0.09793545
-5.13556778,0.51608996,0.05948311,0.00000000,0.33106678,0.00000000,0.52598227,0.10284932
-5.12956478,0.52787235,0.05880741,0.00000000,0.33887171,0.00000000,0.52142923,0.10920731
-5.12356178,0.54519823,0.05842270,0.00000000,0.35030297,0.00000000,0.51989136,0.11732020
-5.11755878,0.56936753,0.05843853,0.00000000,0.36621092,0.00000000,0.52244793,0.12751166
-5.11155578,0.60170206,0.05896423,0.00000000,0.38746293,0.00000000,0.53019768,0.14011167
-5.10555278,0.64351583,0.06010618,0.00000000,0.41492457,0.00000000,0.54423666,0.15544874
-5.09954977,0.69608215,0.06196498,0.00000000,0.44943866,0.00000000,0.56563477,0.17384113
-5.09354677,0.76059808,0.06463259,0.00000000,0.49180245,0.00000000,0.59541140,0.19558694
-5.08754377,0.83814657,0.06818942,0.00000000,0.54274331,0.00000000,0.63451021,0.22095348
-5.08154077,0.92965735,0.07270155,0.00000000,0.60289338,0.00000000,0.68377365,0.25016596
-5.07553777,1.03586724,0.07821802,0.00000000,0.67276374,0.00000000,0.74391752,0.28339597
-5.06953477,1.15728130,0.08476835,0.00000000,0.75271889,0.00000000,0.81550613,0.32075002
-5.06353177,1.29413608,0.09236034,0.00000000,0.84295240,0.00000000,0.89892864,0.36225873
-5.05752876,1.44636668,0.10097822,0.00000000,0.94346476,0.00000000,0.99437745,0.40786703
-5.05152576,1.61357903,0.11058139,0.00000000,1.05404443,0.00000000,1.10182925,0.45742599
-5.04552276,1.79502938,0.12110359,0.00000000,1.17425325,0.00000000,1.22102982,0.51068689
-5.03951976,1.98961245,0.13245283,0.00000000,1.30341727,0.00000000,1.35148323,0.56729787
-5.03351676,2.19585963,0.14451201,0.00000000,1.44062393,0.00000000,1.49244648,0.62680379
-5.02751376,2.41194857,0.15714039,0.00000000,1.58472637,0.00000000,1.64293018,0.68864948
-5.02151076,2.63572477,0.17017577,0.00000000,1.73435551,0.00000000,1.80170587,0.75218676
-5.01550775,2.86473538,0.18343759,0.00000000,1.88793998,0.00000000,1.96732043,0.81668518
-5.00950475,3.09627502,0.19673073,0.00000000,2.04373388,0.00000000,2.13811749,0.88134634
-5.00350175,3.32744260,0.20985001,0.00000000,2.19985188,0.00000000,2.31226577,0.94532154
-4.99749875,3.55520761,0.22258524,0.00000000,2.35431059,0.00000000,2.48779370,1.00773221
-4.99149575,3.77648374,0.23472665,0.00000000,2.50507522,0.00000000,2.66262951,1.06769242
-4.98549275,3.98820728,0.24607055,0.00000000,2.65010959,0.00000000,2.83464552,1.12433264
-4.97948974,4.18741726,0.25642494,0.00000000,2.78742791,0.00000000,3.00170533,1.17682380
-4.97348674,4.37133411,0.26561490,0.00000000,2.91514621,0.00000000,3.16171217,1.22440071
-4.96748374,4.53743366,0.27348751,0.00000000,3.03153133,0.00000000,3.31265681,1.26638369
-4.96148074,4.68351338,0.27991612,0.00000000,3.13504558,0.00000000,3.45266319,1.30219761
-4.95547774,4.80774795,0.28480370,0.00000000,3.22438516,0.00000000,3.58003022,1.33138744
-4.94947474,4.90873211,0.28808528,0.00000000,3.29851088,0.00000000,3.69326825,1.35362958
-4.94347174,4.98550896,0.28972920,0.00000000,3.35667002,0.00000000,3.79112894,1.36873867
-4.93746873,5.03758284,0.28973733,0.00000000,3.39840858,0.00000000,3.87262770,1.37666942
-4.93146573,5.06491672,0.28814403,0.00000000,3.42357379,0.00000000,3.93705821,1.37751369
-4.92546273,5.06791473,0.28501417,0.00000000,3.43230705,0.00000000,3.98399861,1.37149299
-4.91945973,5.04739112,0.28044016,0.00000000,3.42502804,0.00000000,4.01330997,1.35894684
-4.91345673,5.00452774,0.27453814,0.00000000,3.40241109,0.00000000,4.02512709,1.34031781
-4.90745373,4.94082251,0.26744375,0.00000000,3.36535534,0.00000000,4.01984295,1.31613396
-4.90145073,4.85803164,0.25930733,0.00000000,3.31495014,0.00000000,3.99808748,1.28698960
-4.89544772,4.75810857,0.25028910,0.00000000,3.25243763,0.00000000,3.96070205,1.25352540
-4.88944472,4.64314243,0.24055440,0.00000000,3.17917415,0.00000000,3.90871084,1.21640871
-4.88344172,4.51529884,0.23026911,0.00000000,3.09659216,0.00000000,3.84329041,1.17631495
-4.87743872,4.37676511,0.21959556,0.00000000,3.00616415,0.00000000,3.76573855,1.13391080
-4.87143572,4.22970189,0.20868897,0.00000000,2.90936959,0.00000000,3.67744350,1.08983973
-4.86543272,4.07620234,0.19769457,0.00000000,2.80766600,0.00000000,3.57985434,1.04471022
-4.85942971,3.91825951,0.18674536,0.00000000,2.70246449,0.00000000,3.47445317,0.99908688
-4.85342671,3.75774224,0.17596060,0.00000000,2.59511012,0.00000000,3.36272962,0.95348451
-4.84742371,3.59637883,0.16544494,0.00000000,2.48686687,0.00000000,3.24615784,0.90836477
-4.84142071,3.43574804,0.15528816,0.00000000,2.37890698,0.00000000,3.12617610,0.86413532
-4.83541771,3.27727600,0.14556545,0.00000000,2.27230404,0.00000000,3.00416890,0.82115092
-4.82941471,3.12223779,0.13633802,0.00000000,2.16802921,0.00000000,2.88145153,0.77971604
-4.82341171,2.97176242,0.12765408,0.00000000,2.06694987,0.00000000,2.75925687,0.74008846
-4.81740870,2.82683966,0.11954995,0.00000000,1.96982993,0.00000000,2.63872416,0.70248347
-4.81140570,2.68832766,0.11205131,0.00000000,1.87733127,0.00000000,2.52088964,0.66707810
-4.80540270,2.55696041,0.10517444,0.00000000,1.79001568,0.00000000,2.40667897,0.63401519
-4.79939970,2.43335429,0.09892737,0.00000000,1.70834709,0.00000000,2.29690127,0.60340691
-4.79339670,2.31801339,0.09331097,0.00000000,1.63269370,0.00000000,2.19224493,0.57533766
-4.78739370,2.21133354,0.08831987,0.00000000,1.56333017,0.00000000,2.09327508,0.54986630
-4.78139070,2.11360521,0.08394328,0.00000000,1.50043985,0.00000000,2.00043315,0.52702775
-4.77538769,2.02501572,0.08016564,0.00000000,1.44411732,0.00000000,1.91403832,0.50683399
-4.76938469,1.94565143,0.07696722,0.00000000,1.39437152,0.00000000,1.83429136,0.48927484
-4.76338169,1.87550032,0.07432462,0.00000000,1.35112990,0.00000000,1.76128083,0.47431852
-4.75737869,1.81445593,0.07221122,0.00000000,1.31424374,0.00000000,1.69499167,0.46191234
-4.75137569,1.76232297,0.07059763,0.00000000,1.28349510,0.00000000,1.63531641,0.45198366
-4.74537269,1.71882516,0.06945217,0.00000000,1.25860541,0.00000000,1.58206871,0.44444134
-4.73936968,1.68361547,0.06874140,0.00000000,1.23924591,0.00000000,1.53499903,0.43917765
-4.73336668,1.65628878,0.06843069,0.00000000,1.22504958,0.00000000,1.49381219,0.43607089
-4.72736368,1.63639677,0.06848478,0.00000000,1.21562463,0.00000000,1.45818619,0.43498848
-4.72136068,1.62346442,0.06886850,0.00000000,1.21056881,0.00000000,1.42779180,0.43579052
-4.71535768,1.61700753,0.06954739,0.00000000,1.20948419,0.00000000,1.40231205,0.43833368
-4.70935468,1.61655032,0.07048832,0.00000000,1.21199166,0.00000000,1.38146095,0.44247511
-4.70335168,1.62164220,0.07166012,0.00000000,1.21774440,0.00000000,1.36500047,0.44807617
-4.69734867,1.63187255,0.07303400,0.00000000,1.22643960,0.00000000,1.35275492,0.45500577
-4.69134567,1.64688265,0.07458397,0.00000000,1.23782767,0.00000000,1.34462192,0.46314300
-4.68534267,1.66637374,0.07628699,0.00000000,1.25171828,0.00000000,1.34057919,0.47237884
-4.67933967,1.69011064,0.07812301,0.00000000,1.26798270,0.00000000,1.34068642,0.48261682
-4.67333667,1.71792025,0.08007473,0.00000000,1.28655214,0.00000000,1.34508194,0.49377252
-4.66733367,1.74968496,0.08212729,0.00000000,1.30741184,0.00000000,1.35397390,0.50577186
-4.66133067,1.78533090,0.08426769,0.00000000,1.33059112,0.00000000,1.36762589,0.51854831
-4.65532766,1.82481171,0.08648405,0.00000000,1.35614970,0.00000000,1.38633749,0.53203908
-4.64932466,1.86808832,0.08876483,0.00000000,1.38416086,0.00000000,1.41042031,0.54618065
-4.64332166,1.91510614,0.09109798,0.00000000,1.41469224,0.00000000,1.44017035,0.56090379
-4.63731866,1.96577060,0.09347000,0.00000000,1.44778533,0.00000000,1.47583793,0.57612848
-4.63131566,2.01992292,0.09586518,0.00000000,1.48343480,0.00000000,1.51759670,0.59175921
-4.62531266,2.07731725,0.09826491,0.00000000,1.52156875,0.00000000,1.56551310,0.60768075
-4.61930965,2.13760110,0.10064711,0.00000000,1.56203133,0.00000000,1.61951817,0.62375508
-4.61330665,2.20030031,0.10298600,0.00000000,1.60456878,0.00000000,1.67938328,0.63981956
-4.60730365,2.26480996,0.10525201,0.00000000,1.64881992,0.00000000,1.74470160,0.65568661
-4.60130065,2.33039222,0.10741204,0.00000000,1.69431209,0.00000000,1.81487657,0.67114518
-4.59529765,2.39618178,0.10942998,0.00000000,1.74046301,0.00000000,1.88911875,0.68596396
-4.58929465,2.46119930,0.11126751,0.00000000,1.78658901,0.00000000,1.96645196,0.69989626
-4.58329165,2.52437262,0.11288511,0.00000000,1.83191945,0.00000000,2.04572888,0.71268664
-4.57728864,2.58456523,0.11424334,0.00000000,1.87561723,0.00000000,2.12565641,0.72407870
-4.57128564,2.64061107,0.11530417,0.00000000,1.91680444,0.00000000,2.20482998,0.73382407
-4.56528264,2.69135413,0.11603249,0.00000000,1.95459237,0.00000000,2.28177580,0.74169192
-4.55927964,2.73569141,0.11639756,0.00000000,1.98811441,0.00000000,2.35499952,0.74747874
-4.55327664,2.77261700,0.11637444,0.00000000,2.01656053,0.00000000,2.42303920,0.75101773
-4.54727364,2.80126529,0.11594529,0.00000000,2.03921154,0.00000000,2.48452025,0.75218754
-4.54127064,2.82095120,0.11510038,0.00000000,2.05547164,0.00000000,2.53820975,0.75091967
-4.53526763,2.83120514,0.11383903,0.00000000,2.06489725,0.00000000,2.58306742,0.74720433
-4.52926463,2.83180094,0.11217002,0.00000000,2.06722102,0.00000000,2.61829056,0.74109426
-4.52326163,2.82277495,0.11011189,0.00000000,2.06236923,0.00000000,2.64335054,0.73270626
-4.51725863,2.80443514,0.10769268,0.00000000,2.05047182,0.00000000,2.65801867,0.72222044
-4.51125563,2.77735933,0.10494950,0.00000000,2.03186424,0.00000000,2.66237994,0.70987689
-4.50525263,2.74238226,0.10192761,0.00000000,2.00708075,0.00000000,2.65683341,0.69597006
-4.49924962,2.70057192,0.09867931,0.00000000,1.97683937,0.00000000,2.64207912,0.68084085
-4.49324662,2.65319571,0.09526250,0.00000000,1.94201897,0.00000000,2.61909165,0.66486689
-4.48724362,2.60167801,0.09173902,0.00000000,1.90362949,0.00000000,2.58908165,0.64845118
-4.48124062,2.54755086,0.08817290,0.00000000,1.86277652,0.00000000,2.55344680,0.63200978
-4.47523762,2.49239998,0.08462846,0.00000000,1.82062193,0.00000000,2.51371474,0.61595880
-4.46923462,2.43780853,0.08116847,0.00000000,1.77834228,0.00000000,2.47148056,0.60070153
-4.46323162,2.38530119,0.07785232,0.00000000,1.73708700,0.00000000,2.42834197,0.58661594
-4.45722861,2.33629116,0.07473433,0.00000000,1.69793818,0.00000000,2.38583534,0.57404340
-4.45122561,2.29203238,0.07186231,0.00000000,1.66187387,0.00000000,2.34537555,0.56327874
-4.44522261,2.25357921,0.06927625,0.00000000,1.62973642,0.00000000,2.30820276,0.55456229
-4.43921961,2.22175515,0.06700741,0.00000000,1.60220727,0.00000000,2.27533833,0.54807406
-4.43321661,2.19713187,0.06507762,0.00000000,1.57978906,0.00000000,2.24755191,0.54393029
-4.42721361,2.18001916,0.06349899,0.00000000,1.56279565,0.00000000,2.22534095,0.54218237
-4.42121061,2.17046589,0.06227384,0.00000000,1.55135018,0.00000000,2.20892320,0.54281805
-4.41520760,2.16827147,0.06139505,0.00000000,1.54539084,0.00000000,2.19824206,0.54576489
-4.40920460,2.17300664,0.06084659,0.00000000,1.54468365,0.00000000,2.19298391,0.55089546
-4.40320160,2.18404222,0.06060436,0.00000000,1.54884119,0.00000000,2.19260598,0.55803410
-4.39719860,2.20058384,0.06063723,0.00000000,1.55734608,0.00000000,2.19637287,0.56696470
-4.39119560,2.22171065,0.06090820,0.00000000,1.56957754,0.00000000,2.20339921,0.57743919
-4.38519260,2.24641565,0.06137572,0.00000000,1.58483964,0.00000000,2.21269606,0.58918607
-4.37918959,2.27364568,0.06199499,0.00000000,1.60238972,0.00000000,2.22321843,0.60191885
-4.37318659,2.30233898,0.06271932,0.00000000,1.62146537,0.00000000,2.23391127,0.61534373
-4.36718359,2.33145869,0.06350146,0.00000000,1.64130901,0.00000000,2.24375185,0.62916650
-4.36118059,2.36002087,0.06429480,0.00000000,1.66118892,0.00000000,2.25178656,0.64309826
-4.35517759,2.38711638,0.06505449,0.00000000,1.68041617,0.00000000,2.25716073,0.65685991
-4.34917459,2.41192599,0.06573842,0.00000000,1.69835713,0.00000000,2.25914059,0.67018556
-4.34317159,2.43372904,0.06630807,0.00000000,1.71444146,0.00000000,2.25712701,0.68282462
-4.33716858,2.45190587,0.06672916,0.00000000,1.72816604,0.00000000,2.25066125,0.69454306
-4.33116558,2.46593519,0.06697221,0.00000000,1.73909528,0.00000000,2.23942334,0.70512386
-4.32516258,2.47538729,0.06701286,0.00000000,1.74685859,0.00000000,2.22322411,0.71436703
-4.31915958,2.47991451,0.06683213,0.00000000,1.75114581,0.00000000,2.20199235,0.72208937
-4.31315658,2.47924045,0.06641648,0.00000000,1.75170171,0.00000000,2.17575839,0.72812431
-4.30715358,2.47314901,0.06575785,0.00000000,1.74832017,0.00000000,2.14463598,0.73232203
