energy_ev,total_up,Bi_p_up,Bi_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.75987994,3.99944899,0.87444526,0.03507151,2.01281710,3.12678800,0.00359443,0.08675045
-5.75387694,4.18720034,0.91450697,0.03653433,2.10399141,3.27595729,0.00375733,0.09180756
-5.74787394,4.36735583,0.95308540,0.03789268,2.19187913,3.41931057,0.00391225,0.09689741
-5.74187094,4.53656917,0.98937177,0.03911967,2.27482965,3.55427104,0.00405557,0.10195502
-5.73586793,4.69168027,1.02260461,0.04019098,2.35126721,3.67839282,0.00418400,0.10691816
-5.72986493,4.82980667,1.05209077,0.04108559,2.41973686,3.78943214,0.00429463,0.11172921
-5.72386193,4.94842924,1.07722471,0.04178645,2.47894817,3.88541485,0.00438504,0.11633701
-5.71785893,5.04546855,1.09750546,0.04228103,2.52781497,3.96469724,0.00445332,0.12069841
-5.71185593,5.11934827,1.11255023,0.04256172,2.56548932,4.02601735,0.00449812,0.12477967
-5.70585293,5.16904266,1.12210424,0.04262609,2.59138798,4.06853446,0.00451868,0.12855743
-5.69984992,5.19410563,1.12604626,0.04247693,2.60521024,4.09185446,0.00451484,0.13201929
-5.69384692,5.19467970,1.12438944,0.04212216,2.60694592,4.09603991,0.00448704,0.13516386
-5.68784392,5.17148403,1.11727746,0.04157449,2.59687317,4.08160387,0.00443628,0.13800031
-5.68184092,5.12578194,1.10497613,0.04085099,2.57554599,4.04948757,0.00436410,0.14054738
-5.67583792,5.05932881,1.08786078,0.03997242,2.54377170,4.00102266,0.00427246,0.14283193
-5.66983492,4.97430281,1.06639991,0.03896249,2.50257966,3.93787959,0.00416375,0.14488697
-5.66383192,4.87322139,1.04113606,0.03784704,2.45318222,3.86200432,0.00404064,0.14674944
-5.65782891,4.75884716,1.01266453,0.03665308,2.39692986,3.77554629,0.00390600,0.14845764
-5.65182591,4.63408762,0.98161117,0.03540791,2.33526258,3.68078064,0.00376282,0.15004865
-5.64582291,4.50189314,0.94861007,0.03413820,2.26965967,3.58002855,0.00361410,0.15155571
-5.63981991,4.36515785,0.91428224,0.03286912,2.20159012,3.47557895,0.00346275,0.15300585
-5.63381691,4.22662776,0.87921618,0.03162362,2.13246612,3.36961540,0.00331149,0.15441783
-5.62781391,4.08882018,0.84395112,0.03042182,2.06360143,3.26415099,0.00316282,0.15580055
-5.62181091,3.95395752,0.80896372,0.02928044,1.99617651,3.16097427,0.00301891,0.15715203
-5.61580790,3.82391821,0.77465835,0.02821257,1.93121184,3.06160804,0.00288156,0.15845911
-5.60980490,3.70020589,0.74136159,0.02722746,1.86955013,2.96728242,0.00275220,0.15969771
-5.60380190,3.58393771,0.70932061,0.02633056,1.81184795,2.87892284,0.00263185,0.16083396
-5.59779890,3.47585098,0.67870538,0.02552364,1.75857672,2.79715252,0.00252114,0.16182580
-5.59179590,3.37632672,0.64961439,0.02480516,1.71003216,2.72230856,0.00242032,0.16262529
-5.58579290,3.28542781,0.62208308,0.02417066,1.66635146,2.65446985,0.00232932,0.16318130
-5.57978989,3.20294873,0.59609457,0.02361325,1.62753643,2.59349451,0.00224777,0.16344249
-5.57378689,3.12847320,0.57159174,0.02312424,1.59348105,2.53906417,0.00217507,0.16336046
-5.56778389,3.06143623,0.54848995,0.02269373,1.56400146,2.49073216,0.00211047,0.16289283
-5.56178089,3.00118645,0.52668963,0.02231115,1.53886646,2.44797252,0.00205312,0.16200612
-5.55577789,2.94704537,0.50608802,0.02196593,1.51782660,2.41022705,0.00200215,0.16067822
-5.54977489,2.89836017,0.48658951,0.02164790,1.50064024,2.37694765,0.00195670,0.15890037
-5.54377189,2.85454760,0.46811406,0.02134780,1.48709510,2.34763200,0.00191601,0.15667850
-5.53776888,2.81512684,0.45060337,0.02105757,1.47702435,2.32185076,0.00187946,0.15403385
-5.53176588,2.77974046,0.43402469,0.02077058,1.47031648,2.29926550,0.00184658,0.15100291
-5.52576288,2.74816296,0.41837227,0.02048175,1.46691884,2.27963681,0.00181709,0.14763659
-5.51975988,2.72029759,0.40366656,0.02018758,1.46683504,2.26282318,0.00179092,0.14399877
-5.51375688,2.69616257,0.38995142,0.01988606,1.47011675,2.24877132,0.00176816,0.14016420
-5.50775388,2.67586847,0.37728977,0.01957649,1.47685096,2.23749934,0.00174910,0.13621604
-5.50175088,2.65958919,0.36575812,0.01925930,1.48714373,2.22907475,0.00173418,0.13224298
-5.49574787,2.64752894,0.35544036,0.01893576,1.50110186,2.22358899,0.00172392,0.12833621
-5.48974487,2.63988778,0.34642140,0.01860766,1.51881391,2.22113078,0.00171893,0.12458638
-5.48374187,2.63682846,0.33878107,0.01827710,1.54033178,2.22176028,0.00171984,0.12108062
-5.47773887,2.63844660,0.33258861,0.01794614,1.56565426,2.22548584,0.00172722,0.11789984
-5.47173587,2.64474622,0.32789825,0.01761660,1.59471353,2.23224494,0.00174158,0.11511639
-5.46573287,2.65562190,0.32474583,0.01728986,1.62736536,2.24189039,0.00176331,0.11279205
-5.45972986,2.67084861,0.32314681,0.01696675,1.66338358,2.25418262,0.00179261,0.11097665
-5.45372686,2.69007914,0.32309561,0.01664740,1.70245891,2.26878812,0.00182948,0.10970704
-5.44772386,2.71284920,0.32456616,0.01633130,1.74420219,2.28528404,0.00187370,0.10900672
-5.44172086,2.73858915,0.32751354,0.01601731,1.78815144,2.30316818,0.00192482,0.10888579
-5.43571786,2.76664134,0.33187652,0.01570372,1.83378232,2.32187350,0.00198211,0.10934142
-5.42971486,2.79628162,0.33758058,0.01538840,1.88052109,2.34078612,0.00204465,0.11035868
-5.42371186,2.82674321,0.34454129,0.01506897,1.92775926,2.35926526,0.00211127,0.11191161
-5.41770885,2.85724159,0.35266760,0.01474291,1.97486890,2.37666409,0.00218065,0.11396450
-5.41170585,2.88699855,0.36186477,0.01440781,2.02121789,2.39234999,0.00225131,0.11647329
-5.40570285,2.91526429,0.37203678,0.01406145,2.06618412,2.40572332,0.00232169,0.11938707
-5.39969985,2.94133619,0.38308792,0.01370202,2.10916804,2.41623361,0.00239021,0.12264942
-5.39369685,2.96457386,0.39492353,0.01332819,2.14960310,2.42339275,0.00245531,0.12619979
-5.38769385,2.98440970,0.40744977,0.01293925,2.18696372,2.42678473,0.00251554,0.12997468
-5.38169085,3.00035519,0.42057257,0.01253512,2.22077064,2.42607182,0.00256962,0.13390868
-5.37568784,3.01200311,0.43419578,0.01211640,2.25059391,2.42099754,0.00261650,0.13793538
-5.36968484,3.01902627,0.44821877,0.01168436,2.27605359,2.41138670,0.00265541,0.14198805
-5.36368184,3.02117359,0.46253383,0.01124093,2.29681869,2.39714306,0.00268593,0.14600025
-5.35767884,3.01826436,0.47702343,0.01078860,2.31260484,2.37824536,0.00270800,0.14990630
-5.35167584,3.01018178,0.49155796,0.01033035,2.32317130,2.35474231,0.00272199,0.15364167
-5.34567284,2.99686657,0.50599399,0.00986959,2.32831779,2.32674714,0.00272869,0.15714340
-5.33966983,2.97831154,0.52017359,0.00941005,2.32788178,2.29443239,0.00272930,0.16035043
-5.33366683,2.95455767,0.53392471,0.00895566,2.32173673,2.25802518,0.00272546,0.16320415
-5.32766383,2.92569225,0.54706294,0.00851048,2.30979145,2.21780326,0.00271917,0.16564890
-5.32166083,2.89184892,0.55939471,0.00807861,2.29199105,2.17409192,0.00271278,0.16763264
-5.31565783,2.85320986,0.57072180,0.00766412,2.26831923,2.12726172,0.00270893,0.16910782
-5.30965483,2.81000941,0.58084715,0.00727098,2.23880203,2.07772655,0.00271045,0.17003220
-5.30365183,2.76253879,0.58958170,0.00690300,2.20351263,2.02594203,0.00272034,0.17036997
-5.29764882,2.71115103,0.59675192,0.00656378,2.16257685,1.97240342,0.00274163,0.17009274
-5.29164582,2.65626547,0.60220761,0.00625674,2.11617878,1.91764293,0.00277728,0.16918068
-5.28564282,2.59837069,0.60582966,0.00598500,2.06456611,1.86222570,0.00283015,0.16762353
-5.27963982,2.53802545,0.60753713,0.00575145,2.00805438,1.80674439,0.00290283,0.16542149
-5.27363682,2.47585659,0.60729337,0.00555871,1.94702981,1.75181183,0.00299757,0.16258599
-5.26763382,2.41255375,0.60511060,0.00540910,1.88195007,1.69805181,0.00311622,0.15914014
-5.26163082,2.34886035,0.60105281,0.00530463,1.81334279,1.64608808,0.00326012,0.15511888
-5.25562781,2.28556104,0.59523650,0.00524702,1.74180141,1.59653159,0.00343002,0.15056889
-5.24962481,2.22346572,0.58782932,0.00523766,1.66797855,1.54996655,0.00362609,0.14554798
-5.24362181,2.16339082,0.57904654,0.00527755,1.59257689,1.50693575,0.00384781,0.14012432
-5.23761881,2.10613844,0.56914542,0.00536735,1.51633783,1.46792568,0.00409400,0.13437512
-5.23161581,2.05247443,0.55841778,0.00550730,1.44002862,1.43335242,0.00436284,0.12838525
-5.22561281,2.00310648,0.54718114,0.00569717,1.36442824,1.40354869,0.00465184,0.12224541
-5.21960980,1.95866334,0.53576879,0.00593629,1.29031292,1.37875312,0.00495794,0.11605035
-5.21360680,1.91967641,0.52451938,0.00622347,1.21844190,1.35910228,0.00527756,0.10989686
-5.20760380,1.88656481,0.51376657,0.00655699,1.14954417,1.34462602,0.00560670,0.10388194
-5.20160080,1.85962479,0.50382915,0.00693458,1.08430681,1.33524668,0.00594104,0.09810097
-5.19559780,1.83902445,0.49500230,0.00735342,1.02336548,1.33078241,0.00627608,0.09264614
-5.18959480,1.82480404,0.48755027,0.00781015,0.96729748,1.33095463,0.00660728,0.08760517
-5.18359180,1.81688230,0.48170101,0.00830087,0.91661766,1.33539977,0.00693022,0.08306031
-5.17758879,1.81506857,0.47764274,0.00882120,0.87177721,1.34368468,0.00724073,0.07908775
-5.17158579,1.81908034,0.47552279,0.00936631,0.83316520,1.35532549,0.00753508,0.07575732
-5.16558279,1.82856562,0.47544861,0.00993105,0.80111269,1.36980910,0.00781012,0.07313260
-5.15957979,1.84312891,0.47749072,0.01050999,0.77589883,1.38661650,0.00806343,0.07127130
-5.15357679,1.86235974,0.48168747,0.01109756,0.75775845,1.40524700,0.00829343,0.07022584
-5.14757379,1.88586224,0.48805116,0.01168817,0.74689041,1.42524232,0.00849951,0.07004413
-5.14157079,1.91328419,0.49657501,0.01227637,0.74346586,1.44620932,0.00868209,0.07077037
-5.13556778,1.94434393,0.50724055,0.01285695,0.74763577,1.46784049,0.00884267,0.07244573
-5.12956478,1.97885364,0.52002488,0.01342515,0.75953684,1.48993093,0.00898384,0.07510896
-5.12356178,2.01673730,0.53490713,0.01397678,0.77929505,1.51239107,0.00910926,0.07879665
-5.11755878,2.05804224,0.55187384,0.01450832,0.80702636,1.53525411,0.00922356,0.08354311
-5.11155578,2.10294317,0.57092257,0.01501712,0.84283401,1.55867773,0.00933227,0.08937983
-5.10555278,2.15173797,0.59206360,0.01550142,0.88680220,1.58293965,0.00944164,0.09633447
-5.09954977,2.20483496,0.61531940,0.01596045,0.93898610,1.60842685,0.00955846,0.10442930
-5.09354677,2.26273192,0.64072186,0.01639448,0.99939846,1.63561876,0.00968984,0.11367920
-5.08754377,2.32598717,0.66830723,0.01680476,1.06799322,1.66506475,0.00984296,0.12408919
-5.08154077,2.39518413,0.69810920,0.01719355,1.14464689,1.69735680,0.01002481,0.13565171
-5.07553777,2.47089059,0.73015031,0.01756399,1.22913873,1.73309841,0.01024195,0.14834365
-5.06953477,2.55361461,0.76443230,0.01792000,1.32113071,1.77287096,0.01050018,0.16212342
-5.06353177,2.64375937,0.80092599,0.01826610,1.42014893,1.81719906,0.01080437,0.17692815
-5.05752876,2.74157915,0.83956141,0.01860726,1.52556753,1.86651652,0.01115816,0.19267132
-5.05152576,2.84713898,0.88021881,0.01894869,1.63659687,1.92113459,0.01156383,0.20924098
-5.04552276,2.96028036,0.92272136,0.01929559,1.75227705,1.98121396,0.01202212,0.22649874
-5.03951976,3.08059513,0.96683015,0.01965299,1.87147818,2.04674225,0.01253216,0.24427973
-5.03351676,3.20740945,1.01224195,0.02002547,1.99290811,2.11751802,0.01309146,0.26239374
-5.02751376,3.33977915,1.05859023,0.02041701,2.11512832,2.19314237,0.01369590,0.28062745
-5.02151076,3.47649728,1.10544956,0.02083079,2.23657800,2.27301875,0.01433989,0.29874795
-5.01550775,3.61611410,1.15234339,0.02126905,2.35560602,2.35636121,0.01501647,0.31650739
-5.00950475,3.75696875,1.19875499,0.02173298,2.47050991,2.44221073,0.01571758,0.33364876
-5.00350175,3.89723172,1.24414118,0.02222265,2.57958066,2.52945916,0.01643430,0.34991244
-4.99749875,4.03495610,1.28794809,0.02273696,2.68115141,2.61687964,0.01715715,0.36504352
-4.99149575,4.16813531,1.32962825,0.02327369,2.77364815,2.70316214,0.01787642,0.37879932
-4.98549275,4.29476469,1.36865819,0.02382950,2.85564001,2.78695245,0.01858251,0.39095706
-4.97948974,4.41290395,1.40455543,0.02440005,2.92588669,2.86689299,0.01926624,0.40132105
-4.97348674,4.52073749,1.43689407,0.02498005,2.98338072,2.94166328,0.01991916,0.40972935
-4.96748374,4.61662968,1.46531813,0.02556345,3.02738225,3.01001864,0.02053384,0.41605925
-4.96148074,4.69917266,1.48955176,0.02614353,3.05744462,3.07082512,0.02110408,0.42023160
-4.95547774,4.76722444,1.50940598,0.02671307,3.07342909,3.12308953,0.02162511,0.42221355
-4.94947474,4.81993574,1.52478143,0.02726451,3.07550805,3.16598326,0.02209367,0.42201965
-4.94347174,4.85676483,1.53566718,0.02779011,3.06415621,3.19885936,0.02250806,0.41971119
-4.93746873,4.87748000,1.54213563,0.02828205,3.04013023,3.22126239,0.02286811,0.41539389
-4.93146573,4.88215023,1.54433400,0.02873265,3.00443776,3.23293124,0.02317513,0.40921390
-4.92546273,4.87112518,1.54247287,0.02913444,2.95829717,3.23379520,0.02343170,0.40135248
-4.91945973,4.84500597,1.53681261,0.02948035,2.90309023,3.22396420,0.02364149,0.39201938
-4.91345673,4.80460895,1.52764845,0.02976380,2.84030968,3.20371404,0.02380904,0.38144550
-4.90745373,4.75092463,1.51529523,0.02997880,2.77150448,3.17346777,0.02393941,0.36987489
-4.90145073,4.68507414,1.50007252,0.03012014,2.69822506,3.13377463,0.02403795,0.35755662
-4.89544772,4.60826554,1.48229108,0.03018341,2.62197119,3.08528749,0.02410997,0.34473686
-4.88944472,4.52175220,1.46224126,0.03016515,2.54414460,3.02874021,0.02416043,0.33165140
-4.88344172,4.42679498,1.44018398,0.03006294,2.46600835,2.96492577,0.02419372,0.31851901
-4.87743872,4.32462970,1.41634454,0.02987548,2.38865442,2.89467611,0.02421340,0.30553577
-4.87143572,4.21644101,1.39090946,0.02960264,2.31298064,2.81884417,0.02422201,0.29287070
-4.86543272,4.10334311,1.36402642,0.02924554,2.23967730,2.73828874,0.02422101,0.28066268
-4.85942971,3.98636749,1.33580690,0.02880653,2.16922377,2.65386210,0.02421070,0.26901871
-4.85342671,3.86645746,1.30633133,0.02828927,2.10189445,2.56640053,0.02419028,0.25801368
-4.84742371,3.74446877,1.27565620,0.02769862,2.03777330,2.47671755,0.02415792,0.24769126
-4.84142071,3.62117539,1.24382252,0.02704065,1.97677587,2.38559947,0.02411101,0.23806612
-4.83541771,3.49727945,1.21086513,0.02632250,1.91867713,2.29380296,0.02404635,0.22912705
-4.82941471,3.37342409,1.17682215,0.02555229,1.86314368,2.20205410,0.02396051,0.22084096
-4.82341171,3.25020790,1.14174398,0.02473897,1.80976849,2.11104854,0.02385020,0.21315736
-4.81740870,3.12819992,1.10570143,0.02389213,1.75810648,2.02145226,0.02371263,0.20601331
-4.81140570,3.00795397,1.06879249,0.02302178,1.70770928,1.93390258,0.02354594,0.19933837
-4.80540270,2.89002148,1.03114731,0.02213821,1.65815763,1.84900908,0.02334962,0.19305950
-4.79939970,2.77496208,0.99293140,0.02125170,1.60909019,1.76735424,0.02312483,0.18710565
-4.79339670,2.66335131,0.95434671,0.02037233,1.56022761,1.68949355,0.02287478,0.18141182
-4.78739370,2.55578524,0.91563073,0.01950976,1.51139120,1.61595510,0.02260491,0.17592260
-4.78139070,2.45288185,0.87705370,0.01867307,1.46251553,1.54723850,0.02232311,0.17059490
-4.77538769,2.35527917,0.83891404,0.01787055,1.41365501,1.48381330,0.02203971,0.16539991
-4.76938469,2.26363044,0.80153238,0.01710959,1.36498436,1.42611691,0.02176748,0.16032433
-4.76338169,2.17859665,0.76524438,0.01639658,1.31679334,1.37455207,0.02152138,0.15537074
-4.75737869,2.10083678,0.73039272,0.01573682,1.26947637,1.32948411,0.02131831,0.15055725
-4.75137569,2.03099636,0.69731865,0.01513448,1.22351773,1.29123789,0.02117666,0.14591650
-4.74537269,1.96969476,0.66635335,0.01459265,1.17947327,1.26009469,0.02111579,0.14149412
-4.73936968,1.91751177,0.63780947,0.01411336,1.13794951,1.23628906,0.02115542,0.13734664
-4.73336668,1.87497385,0.61197321,0.01369760,1.09958119,1.22000553,0.02131496,0.13353921
-4.72736368,1.84254066,0.58909703,0.01334546,1.06500822,1.21137550,0.02161275,0.13014296
-4.72136068,1.82059200,0.56939334,0.01305620,1.03485293,1.21047397,0.02206538,0.12723238
-4.71535768,1.80941573,0.55302927,0.01282838,1.00969852,1.21731641,0.02268691,0.12488258
-4.70935468,1.80919679,0.54012259,0.01265991,0.99006924,1.23185558,0.02348825,0.12316676
-4.70335168,1.82000753,0.53073893,0.01254824,0.97641315,1.25397854,0.02447650,0.12215375
-4.69734867,1.84179970,0.52489029,0.01249033,0.96908752,1.28350369,0.02565447,0.12190579
-4.69134567,1.87439808,0.52253465,0.01248285,0.96834748,1.32017814,0.02702028,0.12247653
-4.68534267,1.91749601,0.52357698,0.01252213,0.97433776,1.36367549,0.02856715,0.12390934
-4.67933967,1.97065306,0.52787123,0.01260427,0.98708771,1.41359423,0.03028325,0.12623580
-4.67333667,2.03329476,0.53522335,0.01272513,1.00650941,1.46945704,0.03215183,0.12947451
-4.66733367,2.10471488,0.54539527,0.01288034,1.03239864,1.53071120,0.03415138,0.13363018
-4.66133067,2.18408022,0.55810963,0.01306533,1.06443851,1.59673052,0.03625611,0.13869281
-4.65532766,2.27043813,0.57305516,0.01327535,1.10220544,1.66681904,0.03843638,0.14463730
-4.64932466,2.36272692,0.58989265,0.01350540,1.14517710,1.74021673,0.04065946,0.15142311
-4.64332166,2.45978934,0.60826126,0.01375035,1.19274204,1.81610754,0.04289021,0.15899424
-4.63731866,2.56038902,0.62778519,0.01400491,1.24421074,1.89362991,0.04509197,0.16727943
-4.63131566,2.66322991,0.64808048,0.01426370,1.29882767,1.97188975,0.04722745,0.17619260
-4.62531266,2.76697864,0.66876189,0.01452134,1.35578423,2.04997597,0.04925964,0.18563354
-4.61930965,2.87028939,0.68944973,0.01477251,1.41423224,2.12697832,0.05115269,0.19548893
-4.61330665,2.97183094,0.70977656,0.01501211,1.47329786,2.20200720,0.05287279,0.20563369
-4.60730365,3.07031535,0.72939358,0.01523537,1.53209565,2.27421506,0.05438895,0.21593258
-4.60130065,3.16452750,0.74797672,0.01543796,1.58974271,2.34281863,0.05567370,0.22624223
-4.59529765,3.25335473,0.76523218,0.01561622,1.64537265,2.40712147,0.05670366,0.23641343
-4.58929465,3.33581555,0.78090150,0.01576720,1.69814928,2.46653570,0.05746003,0.24629376
-4.58329165,3.41108632,0.79476585,0.01588889,1.74727981,2.52060226,0.05792889,0.25573041
-4.57728864,3.47852486,0.80664954,0.01598025,1.79202733,2.56900839,0.05810142,0.26457334
-4.57128564,3.53768982,0.81642267,0.01604133,1.83172241,2.61160160,0.05797393,0.27267836
-4.56528264,3.58835454,0.82400274,0.01607332,1.86577364,2.64839899,0.05754781,0.27991040
-4.55927964,3.63051473,0.82935516,0.01607854,1.89367675,2.67959107,0.05682935,0.28614660
-4.55327664,3.66438870,0.83249262,0.01606036,1.91502222,2.70553945,0.05582940,0.29127919
-4.54727364,3.69040988,0.83347323,0.01602319,1.92950104,2.72676775,0.05456305,0.29521814
-4.54127064,3.70921110,0.83239747,0.01597224,1.93690856,2.74394561,0.05304913,0.29789330
-4.53526763,3.72160069,0.82940385,0.01591341,1.93714620,2.75786574,0.05130970,0.29925605
-4.52926463,3.72853084,0.82466360,0.01585303,1.93022098,2.76941457,0.04936949,0.29928041
-4.52326163,3.73105906,0.81837418,0.01579760,1.91624279,2.77953715,0.04725535,0.29796342
-4.51725863,3.73030390,0.81075211,0.01575353,1.89541957,2.78919750,0.04499560,0.29532501
-4.51125563,3.72739665,0.80202510,0.01572685,1.86805034,2.79933588,0.04261946,0.29140703
-4.50525263,3.72343094,0.79242395,0.01572288,1.83451657,2.81082484,0.04015650,0.28627190
-4.49924962,3.71941263,0.78217435,0.01574604,1.79527181,2.82442589,0.03763603,0.28000051
-4.49324662,3.71621211,0.77148906,0.01579953,1.75083029,2.84074920,0.03508665,0.27268981
-4.48724362,3.71452180,0.76056072,0.01588520,1.70175455,2.86021821,0.03253573,0.26445004
-4.48124062,3.71482101,0.74955572,0.01600334,1.64864276,2.88304146,0.03000904,0.25540171
-4.47523762,3.71735015,0.73860932,0.01615266,1.59211593,2.90919324,0.02753037,0.24567248
-4.46923462,3.72209633,0.72782230,0.01633022,1.53280560,2.93840475,0.02512121,0.23539414
-4.46323162,3.72879108,0.71725947,0.01653154,1.47134223,2.97016653,0.02280061,0.22469964
-4.45722861,3.73692115,0.70694988,0.01675069,1.40834463,3.00374273,0.02058495,0.21372041
-4.45122561,3.74575196,0.69688897,0.01698048,1.34441073,3.03819684,0.01848788,0.20258393
-4.44522261,3.75436286,0.68704239,0.01721278,1.28010983,3.07242818,0.01652032,0.19141176
-4.43921961,3.76169281,0.67735141,0.01743874,1.21597632,3.10521740,0.01469048,0.18031782
-4.43321661,3.76659391,0.66773958,0.01764921,1.15250505,3.13527907,0.01300398,0.16940715
-4.42721361,3.76789036,0.65812019,0.01783501,1.09014812,3.16131867,0.01146399,0.15877502
-4.42121061,3.76443942,0.64840428,0.01798741,1.02931302,3.18209109,0.01007142,0.14850631
-4.41520760,3.75519125,0.63850854,0.01809836,0.97036196,3.19645758,0.00882512,0.13867531
-4.40920460,3.73924417,0.62836275,0.01816087,0.91361204,3.20343812,0.00772216,0.12934555
-4.40320160,3.71589237,0.61791623,0.01816929,0.85933620,3.20225626,0.00675806,0.12056999
-4.39719860,3.68466326,0.60714302,0.01811944,0.80776449,3.19237419,0.00592704,0.11239121
-4.39119560,3.64534244,0.59604530,0.01800884,0.75908562,3.17351589,0.00522224,0.10484167
-4.38519260,3.59798501,0.58465504,0.01783667,0.71344844,3.14567744,0.00463599,0.09794405
-4.37918959,3.54291254,0.57303354,0.01760385,0.67096339,3.10912378,0.00416000,0.09171150
-4.37318659,3.48069625,0.56126913,0.01731287,0.63170354,3.06437247,0.00378554,0.08614795
-4.36718359,3.41212733,0.54947303,0.01696767,0.59570557,3.01216547,0.00350358,0.08124838
-4.36118059,3.33817652,0.53777362,0.01657339,0.56297032,2.95343072,0.00330498,0.07699906
-4.35517759,3.25994548,0.52630960,0.01613616,0.53346335,2.88923600,0.00318051,0.07337784
-4.34917459,3.17861289,0.51522235,0.01566276,0.50711538,2.82073774,0.00312103,0.07035450
-4.34317159,3.09537854,0.50464804,0.01516036,0.48382291,2.74912793,0.00311748,0.06789118
-4.33716858,3.01140882,0.49470997,0.01463618,0.46344921,2.67558200,0.00316099,0.06594287
-4.33116558,2.92778662,0.48551157,0.01409729,0.44582573,2.60121081,0.00324291,0.06445818
-4.32516258,2.84546844,0.47713059,0.01355028,0.43075422,2.52701894,0.00335484,0.06338014
-4.31915958,2.76525088,0.46961463,0.01300114,0.41800965,2.45387169,0.00348870,0.06264728
-4.31315658,2.68774809,0.46297850,0.01245508,0.40734394,2.38247193,0.00363677,0.06219483
-4.30715358,2.61338087,0.45720327,0.01191647,0.39849055,2.31334765,0.00379172,0.06195611
