energy_ev,total_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up,Zn_p_up,Zn_d_up
-5.60980490,1.09792333,0.07726189,0.50561704,0.06179059,0.00007256,0.34627415,0.13286266
-5.60380190,1.07637448,0.07513608,0.49197556,0.05924169,0.00007179,0.33851449,0.12911250
-5.59779890,1.05117874,0.07274592,0.47623294,0.05650731,0.00007087,0.32962416,0.12504871
-5.59179590,1.02238862,0.07010376,0.45854478,0.05361342,0.00006977,0.31965974,0.12066599
-5.58579290,0.99014743,0.06722879,0.43911045,0.05059020,0.00006848,0.30869915,0.11597165
-5.57978989,0.95468117,0.06414625,0.41816555,0.04747087,0.00006699,0.29683864,0.11098467
-5.57378689,0.91628835,0.06088643,0.39597356,0.04429041,0.00006530,0.28418941,0.10573443
-5.56778389,0.87532830,0.05748354,0.37281697,0.04108436,0.00006341,0.27087424,0.10025908
-5.56178089,0.83220846,0.05397453,0.34898836,0.03788766,0.00006133,0.25702400,0.09460385
-5.55577789,0.78737131,0.05039791,0.32478174,0.03473362,0.00005908,0.24277437,0.08881913
-5.54977489,0.74128117,0.04679253,0.30048452,0.03165303,0.00005666,0.22826264,0.08295858
-5.54377189,0.69441157,0.04319649,0.27637027,0.02867348,0.00005410,0.21362485,0.07707732
-5.53776888,0.64723336,0.03964618,0.25269263,0.02581881,0.00005142,0.19899319,0.07123017
-5.53176588,0.60020393,0.03617538,0.22968030,0.02310878,0.00004865,0.18449379,0.06547007
-5.52576288,0.55375782,0.03281461,0.20753338,0.02055891,0.00004582,0.17024478,0.05984677
-5.51975988,0.50829876,0.02959056,0.18642102,0.01818049,0.00004296,0.15635483,0.05440563
-5.51375688,0.46419334,0.02652575,0.16648017,0.01598070,0.00004009,0.14292190,0.04918682
-5.50775388,0.42176623,0.02363837,0.14781564,0.01396293,0.00003726,0.13003247,0.04422464
-5.50175088,0.38129715,0.02094220,0.13050110,0.01212708,0.00003449,0.11776099,0.03954724
-5.49574787,0.34301917,0.01844677,0.11458092,0.01047004,0.00003182,0.10616974,0.03517642
-5.48974487,0.30711861,0.01615759,0.10007282,0.00898612,0.00002927,0.09530888,0.03112777
-5.48374187,0.27373611,0.01407648,0.08697090,0.00766759,0.00002687,0.08521676,0.02741096
-5.47773887,0.24296889,0.01220202,0.07524915,0.00650512,0.00002466,0.07592056,0.02403018
-5.47173587,0.21487389,0.01053001,0.06486508,0.00548824,0.00002264,0.06743694,0.02098471
-5.46573287,0.18947174,0.00905399,0.05576338,0.00460585,0.00002085,0.05977302,0.01826956
-5.45972986,0.16675121,0.00776577,0.04787953,0.00384654,0.00001931,0.05292736,0.01587625
-5.45372686,0.14667408,0.00665598,0.04114321,0.00319898,0.00001802,0.04689108,0.01379348
-5.44772386,0.12918024,0.00571453,0.03548141,0.00265221,0.00001701,0.04164904,0.01200790
-5.44172086,0.11419278,0.00493111,0.03082126,0.00219589,0.00001628,0.03718095,0.01050485
-5.43571786,0.10162301,0.00429563,0.02709247,0.00182050,0.00001585,0.03346261,0.00926898
-5.42971486,0.09137528,0.00379858,0.02422937,0.00151750,0.00001571,0.03046692,0.00828487
-5.42371186,0.08335142,0.00343136,0.02217262,0.00127946,0.00001588,0.02816505,0.00753758
-5.41770885,0.07745490,0.00318657,0.02087052,0.00110012,0.00001635,0.02652729,0.00701309
-5.41170585,0.07359438,0.00305822,0.02027999,0.00097448,0.00001712,0.02552399,0.00669867
-5.40570285,0.07168691,0.00304190,0.02036717,0.00089881,0.00001819,0.02512625,0.00658319
-5.39969985,0.07166050,0.00313487,0.02110778,0.00087066,0.00001957,0.02530661,0.00665734
-5.39369685,0.07345617,0.00333615,0.02248717,0.00088889,0.00002124,0.02603951,0.00691372
-5.38769385,0.07702943,0.00364652,0.02450004,0.00095364,0.00002319,0.02730171,0.00734696
-5.38169085,0.08235113,0.00406843,0.02714997,0.00106631,0.00002543,0.02907255,0.00795366
-5.37568784,0.08940777,0.00460598,0.03044866,0.00122952,0.00002794,0.03133404,0.00873235
-5.36968484,0.09820111,0.00526471,0.03441488,0.00144710,0.00003072,0.03407092,0.00968328
-5.36368184,0.10874713,0.00605142,0.03907317,0.00172407,0.00003375,0.03727046,0.01080827
-5.35767884,0.12107437,0.00697391,0.04445229,0.00206654,0.00003704,0.04092226,0.01211036
-5.35167584,0.13522151,0.00804067,0.05058335,0.00248172,0.00004057,0.04501777,0.01359348
-5.34567284,0.15123438,0.00926052,0.05749773,0.00297784,0.00004434,0.04954978,0.01526202
-5.33966983,0.16916216,0.01064218,0.06522473,0.00356412,0.00004834,0.05451175,0.01712032
-5.33366683,0.18905309,0.01219385,0.07378901,0.00425068,0.00005256,0.05989695,0.01917219
-5.32766383,0.21094962,0.01392270,0.08320790,0.00504850,0.00005699,0.06569753,0.02142025
-5.32166083,0.23488309,0.01583438,0.09348863,0.00596936,0.00006164,0.07190356,0.02386537
-5.31565783,0.26086827,0.01793249,0.10462560,0.00702571,0.00006647,0.07850190,0.02650602
-5.30965483,0.28889771,0.02021809,0.11659775,0.00823068,0.00007150,0.08547512,0.02933767
-5.30365183,0.31893635,0.02268925,0.12936624,0.00959789,0.00007669,0.09280044,0.03235222
-5.29764882,0.35091658,0.02534063,0.14287250,0.01114138,0.00008203,0.10044879,0.03553751
-5.29164582,0.38473391,0.02816314,0.15703684,0.01287550,0.00008750,0.10838398,0.03887692
-5.28564282,0.42024373,0.03114376,0.17175773,0.01481472,0.00009306,0.11656211,0.04234912
-5.27963982,0.45725918,0.03426536,0.18691186,0.01697345,0.00009868,0.12493124,0.04592795
-5.27363682,0.49555057,0.03750680,0.20235512,0.01936582,0.00010433,0.13343141,0.04958255
-5.26763382,0.53484633,0.04084304,0.21792441,0.02200540,0.00010995,0.14199497,0.05327759
-5.26163082,0.57483570,0.04424550,0.23344053,0.02490489,0.00011548,0.15054735,0.05697381
-5.25562781,0.61517314,0.04768251,0.24871181,0.02807572,0.00012088,0.15900815,0.06062869
-5.24962481,0.65548432,0.05111990,0.26353870,0.03152766,0.00012608,0.16729263,0.06419732
-5.24362181,0.69537367,0.05452176,0.27771891,0.03526828,0.00013102,0.17531352,0.06763348
-5.23761881,0.73443314,0.05785121,0.29105311,0.03930248,0.00013562,0.18298304,0.07089080
-5.23161581,0.77225182,0.06107134,0.30335085,0.04363192,0.00013982,0.19021517,0.07392400
-5.22561281,0.80842614,0.06414610,0.31443652,0.04825448,0.00014356,0.19692794,0.07669019
-5.21960980,0.84257018,0.06704120,0.32415501,0.05316365,0.00014678,0.20304570,0.07915013
-5.21360680,0.87432565,0.06972506,0.33237689,0.05834814,0.00014944,0.20850136,0.08126943
-5.20760380,0.90337113,0.07216955,0.33900282,0.06379137,0.00015148,0.21323828,0.08301955
-5.20160080,0.92943016,0.07435074,0.34396693,0.06947118,0.00015288,0.21721190,0.08437872
-5.19559780,0.95227792,0.07624948,0.34723902,0.07535968,0.00015363,0.22039105,0.08533254
-5.18959480,0.97174610,0.07785178,0.34882560,0.08142323,0.00015372,0.22275869,0.08587440
-5.18359180,0.98772593,0.07914910,0.34876937,0.08762264,0.00015315,0.22431226,0.08600556
-5.17758879,1.00016917,0.08013841,0.34714754,0.09391358,0.00015197,0.22506352,0.08573505
-5.17158579,1.00908711,0.08082209,0.34406878,0.10024716,0.00015019,0.22503793,0.08507918
-5.16558279,1.01454771,0.08120765,0.33966905,0.10657077,0.00014789,0.22427353,0.08406096
-5.15957979,1.01667094,0.08130731,0.33410646,0.11282910,0.00014510,0.22281957,0.08270917
-5.15357679,1.01562271,0.08113745,0.32755543,0.11896522,0.00014191,0.22073468,0.08105733
-5.14757379,1.01160757,0.08071789,0.32020037,0.12492194,0.00013839,0.21808495,0.07914257
-5.14157079,1.00486060,0.08007117,0.31222918,0.13064302,0.00013461,0.21494176,0.07700438
-5.13556778,0.99563872,0.07922175,0.30382685,0.13607461,0.00013067,0.21137968,0.07468338
-5.12956478,0.98421193,0.07819516,0.29516941,0.14116642,0.00012662,0.20747433,0.07222010
-5.12356178,0.97085475,0.07701720,0.28641857,0.14587297,0.00012255,0.20330042,0.06965386
-5.11755878,0.95583814,0.07571320,0.27771705,0.15015455,0.00011853,0.19892993,0.06702176
-5.11155578,0.93942228,0.07430731,0.26918507,0.15397806,0.00011460,0.19443063,0.06435784
-5.10555278,0.92185042,0.07282193,0.26091782,0.15731761,0.00011082,0.18986482,0.06169239
-5.09954977,0.90334392,0.07127723,0.25298418,0.16015486,0.00010723,0.18528847,0.05905146
-5.09354677,0.88409872,0.06969085,0.24542655,0.16247919,0.00010385,0.18075058,0.05645658
-5.08754377,0.86428325,0.06807769,0.23826187,0.16428753,0.00010070,0.17629301,0.05392468
-5.08154077,0.84403778,0.06644982,0.23148367,0.16558412,0.00009779,0.17195051,0.05146816
-5.07553777,0.82347514,0.06481665,0.22506493,0.16638003,0.00009510,0.16775103,0.04909514
-5.06953477,0.80268272,0.06318504,0.21896171,0.16669253,0.00009264,0.16371627,0.04680986
-5.06353177,0.78172556,0.06155965,0.21311732,0.16654443,0.00009038,0.15986243,0.04461320
-5.05752876,0.76065028,0.05994329,0.20746671,0.16596333,0.00008830,0.15620092,0.04250325
-5.05152576,0.73948966,0.05833735,0.20194103,0.16498089,0.00008637,0.15273931,0.04047596
-5.04552276,0.71826748,0.05674224,0.19647193,0.16363206,0.00008458,0.14948207,0.03852580
-5.03951976,0.69700347,0.05515781,0.19099574,0.16195446,0.00008288,0.14643140,0.03664640
-5.03351676,0.67571805,0.05358372,0.18545694,0.15998768,0.00008126,0.14358785,0.03483116
-5.02751376,0.65443656,0.05201981,0.17981124,0.15777276,0.00007970,0.14095085,0.03307385
-5.02151076,0.63319294,0.05046631,0.17402781,0.15535171,0.00007817,0.13851915,0.03136902
-5.01550775,0.61203254,0.04892402,0.16809089,0.15276709,0.00007666,0.13629099,0.02971241
-5.00950475,0.59101413,0.04739438,0.16200058,0.15006165,0.00007517,0.13426436,0.02810128
-5.00350175,0.57021108,0.04587947,0.15577302,0.14727811,0.00007368,0.13243701,0.02653454
-4.99749875,0.54971163,0.04438189,0.14943986,0.14445885,0.00007219,0.13080652,0.02501290
-4.99149575,0.52961855,0.04290465,0.14304731,0.14164580,0.00007071,0.12937038,0.02353885
-4.98549275,0.51004815,0.04145097,0.13665473,0.13888030,0.00006924,0.12812617,0.02211663
-4.97948974,0.49112898,0.04002408,0.13033297,0.13620297,0.00006778,0.12707179,0.02075208
-4.97348674,0.47300019,0.03862704,0.12416257,0.13365367,0.00006635,0.12620589,0.01945246
-4.96748374,0.45580992,0.03726255,0.11823194,0.13127143,0.00006497,0.12552847,0.01822632
-4.96148074,0.43971368,0.03593287,0.11263559,0.12909438,0.00006363,0.12504159,0.01708320
-4.95547774,0.42487289,0.03463975,0.10747249,0.12715971,0.00006237,0.12475027,0.01603346
-4.94947474,0.41145351,0.03338440,0.10284464,0.12550351,0.00006121,0.12466344,0.01508805
-4.94347174,0.39962495,0.03216762,0.09885573,0.12416067,0.00006015,0.12479489,0.01425829
-4.93746873,0.38955879,0.03098986,0.09561001,0.12316453,0.00005923,0.12516418,0.01355565
-4.93146573,0.38142762,0.02985141,0.09321118,0.12254662,0.00005847,0.12579733,0.01299158
-4.92546273,0.37540343,0.02875263,0.09176135,0.12233608,0.00005789,0.12672726,0.01257729
-4.91945973,0.37165563,0.02769409,0.09135981,0.12255911,0.00005754,0.12799389,0.01232354
-4.91345673,0.37034844,0.02667683,0.09210169,0.12323816,0.00005744,0.12964367,0.01224040
-4.90745373,0.37163743,0.02570245,0.09407627,0.12439109,0.00005764,0.13172870,0.01233704
-4.90145073,0.37566526,0.02477331,0.09736504,0.12603012,0.00005816,0.13430523,0.01262144
-4.89544772,0.38255646,0.02389253,0.10203925,0.12816085,0.00005905,0.13743160,0.01310006
-4.88944472,0.39241137,0.02306401,0.10815719,0.13078116,0.00006034,0.14116567,0.01377752
-4.88344172,0.40529940,0.02229239,0.11576103,0.13388023,0.00006208,0.14556174,0.01465625
-4.87743872,0.42125185,0.02158284,0.12487350,0.13743763,0.00006430,0.15066719,0.01573607
-4.87143572,0.44025454,0.02094099,0.13549430,0.14142269,0.00006703,0.15651888,0.01701385
-4.86543272,0.46224080,0.02037262,0.14759675,0.14579404,0.00007029,0.16313953,0.01848311
-4.85942971,0.48708510,0.01988345,0.16112454,0.15049960,0.00007408,0.17053422,0.02013373
-4.85342671,0.51459791,0.01947893,0.17598902,0.15547682,0.00007842,0.17868731,0.02195166
-4.84742371,0.54452223,0.01916399,0.19206721,0.16065347,0.00008328,0.18755988,0.02391879
-4.84142071,0.57653218,0.01894284,0.20920082,0.16594873,0.00008864,0.19708792,0.02601288
-4.83541771,0.61023404,0.01881888,0.22719631,0.17127479,0.00009445,0.20718139,0.02820767
-4.82941471,0.64517001,0.01879460,0.24582634,0.17653875,0.00010066,0.21772431,0.03047311
-4.82341171,0.68082475,0.01887157,0.26483269,0.18164484,0.00010719,0.22857597,0.03277576
-4.81740870,0.71663476,0.01905055,0.28393051,0.18649687,0.00011395,0.23957325,0.03507944
-4.81140570,0.75200037,0.01933156,0.30281414,0.19100083,0.00012083,0.25053395,0.03734586
-4.80540270,0.78630011,0.01971415,0.32116413,0.19506743,0.00012771,0.26126126,0.03953560
-4.79939970,0.81890684,0.02019753,0.33865535,0.19861459,0.00013448,0.27154896,0.04160903
-4.79339670,0.84920517,0.02078090,0.35496598,0.20156973,0.00014100,0.28118738,0.04352743
-4.78739370,0.87660940,0.02146362,0.36978688,0.20387171,0.00014713,0.28996973,0.04525409
-4.78139070,0.90058127,0.02224549,0.38283108,0.20547239,0.00015276,0.29769863,0.04675540
-4.77538769,0.92064666,0.02312685,0.39384289,0.20633772,0.00015775,0.30419256,0.04800192
-4.76938469,0.93641055,0.02410871,0.40260626,0.20644838,0.00016199,0.30929187,0.04896929
-4.76338169,0.94756943,0.02519274,0.40895196,0.20579981,0.00016539,0.31286415,0.04963904
-4.75737869,0.95392070,0.02638118,0.41276323,0.20440178,0.00016786,0.31480870,0.04999918
-4.75137569,0.95536846,0.02767661,0.41397963,0.20227753,0.00016935,0.31505994,0.05004459
-4.74537269,0.95192551,0.02908168,0.41259887,0.19946239,0.00016981,0.31358948,0.04977713
-4.73936968,0.94371139,0.03059869,0.40867656,0.19600216,0.00016924,0.31040690,0.04920551
-4.73336668,0.93094663,0.03222909,0.40232385,0.19195115,0.00016764,0.30555920,0.04834500
-4.72736368,0.91394342,0.03397298,0.39370307,0.18737014,0.00016504,0.29912884,0.04721675
-4.72136068,0.89309328,0.03582853,0.38302163,0.18232422,0.00016151,0.29123059,0.04584709
-4.71535768,0.86885221,0.03779149,0.37052443,0.17688073,0.00015711,0.28200739,0.04426651
-4.70935468,0.84172418,0.03985465,0.35648520,0.17110726,0.00015195,0.27162528,0.04250866
-4.70335168,0.81224371,0.04200753,0.34119715,0.16506995,0.00014612,0.26026775,0.04060917
-4.69734867,0.78095835,0.04423607,0.32496336,0.15883194,0.00013975,0.24812977,0.03860456
-4.69134567,0.74841187,0.04652261,0.30808742,0.15245228,0.00013296,0.23541177,0.03653108
-4.68534267,0.71512890,0.04884594,0.29086460,0.14598505,0.00012586,0.22231376,0.03442373
-4.67933967,0.68160165,0.05118170,0.27357404,0.13947887,0.00011860,0.20902996,0.03231538
-4.67333667,0.64827913,0.05350285,0.25647214,0.13297678,0.00011129,0.19574400,0.03023597
-4.66733367,0.61555922,0.05578046,0.23978742,0.12651634,0.00010403,0.18262495,0.02821200
-4.66133067,0.58378379,0.05798461,0.22371694,0.12013003,0.00009695,0.16982423,0.02626611
-4.65532766,0.55323670,0.06008547,0.20842432,0.11384580,0.00009012,0.15747348,0.02441692
-4.64932466,0.52414452,0.06205447,0.19403923,0.10768784,0.00008362,0.14568335,0.02267900
-4.64332166,0.49667975,0.06386550,0.18065834,0.10167728,0.00007753,0.13454323,0.02106303
-4.63731866,0.47096586,0.06549612,0.16834738,0.09583298,0.00007190,0.12412173,0.01957603
-4.63131566,0.44708378,0.06692862,0.15714422,0.09017225,0.00006676,0.11446784,0.01822181
-4.62531266,0.42507921,0.06815098,0.14706249,0.08471143,0.00006215,0.10561268,0.01700136
-4.61930965,0.40497013,0.06915757,0.13809570,0.07946635,0.00005808,0.09757145,0.01591336
-4.61330665,0.38675398,0.06994958,0.13022128,0.07445256,0.00005457,0.09034578,0.01495468
-4.60730365,0.37041407,0.07053514,0.12340462,0.06968543,0.00005161,0.08392594,0.01412083
-4.60130065,0.35592478,0.07092904,0.11760261,0.06518004,0.00004920,0.07829306,0.01340637
-4.59529765,0.34325533,0.07115224,0.11276666,0.06095089,0.00004733,0.07342109,0.01280529
-4.58929465,0.33237190,0.07123086,0.10884509,0.05701145,0.00004598,0.06927850,0.01231123
-4.58329165,0.32323827,0.07119501,0.10578475,0.05337363,0.00004512,0.06582964,0.01191771
-4.57728864,0.31581481,0.07107732,0.10353202,0.05004715,0.00004474,0.06303570,0.01161822
-4.57128564,0.31005632,0.07091126,0.10203305,0.04703892,0.00004480,0.06085540,0.01140625
-4.56528264,0.30590893,0.07072944,0.10123356,0.04435239,0.00004527,0.05924532,0.01127523
-4.55927964,0.30330639,0.07056183,0.10107821,0.04198706,0.00004613,0.05816002,0.01121850
-4.55327664,0.30216625,0.07043411,0.10150966,0.03993798,0.00004732,0.05755200,0.01122915
-4.54727364,0.30238637,0.07036620,0.10246770,0.03819549,0.00004881,0.05737151,0.01129993
-4.54127064,0.30384206,0.07037106,0.10388830,0.03674514,0.00005054,0.05756652,0.01142316
-4.53526763,0.30638435,0.07045378,0.10570305,0.03556768,0.00005248,0.05808259,0.01159060
-4.52926463,0.30983956,0.07061116,0.10783889,0.03463941,0.00005456,0.05886303,0.01179345
-4.52326163,0.31401037,0.07083162,0.11021831,0.03393261,0.00005673,0.05984917,0.01202234
-4.51725863,0.31867851,0.07109556,0.11276008,0.03341615,0.00005893,0.06098095,0.01226743
-4.51125563,0.32360902,0.07137623,0.11538050,0.03305632,0.00006109,0.06219762,0.01251849
-4.50525263,0.32855587,0.07164084,0.11799507,0.03281771,0.00006316,0.06343882,0.01276512
-4.49924962,0.33326881,0.07185209,0.12052061,0.03266424,0.00006507,0.06464570,0.01299697
-4.49324662,0.33750100,0.07196991,0.12287765,0.03256015,0.00006677,0.06576226,0.01320400
-4.48724362,0.34101712,0.07195336,0.12499295,0.03247108,0.00006821,0.06673674,0.01337677
-4.48124062,0.34360146,0.07176259,0.12680201,0.03236500,0.00006932,0.06752297,0.01350671
-4.47523762,0.34506559,0.07136072,0.12825140,0.03221313,0.00007008,0.06808167,0.01358643
-4.46923462,0.34525515,0.07071562,0.12930079,0.03199070,0.00007045,0.06838155,0.01360993
-4.46323162,0.34405547,0.06980143,0.12992444,0.03167755,0.00007041,0.06840016,0.01357285
-4.45722861,0.34139552,0.06859983,0.13011214,0.03125853,0.00006994,0.06812447,0.01347255
-4.45122561,0.33725025,0.06710087,0.12986949,0.03072374,0.00006904,0.06755110,0.01330826
-4.44522261,0.33164092,0.06530351,0.12921746,0.03006855,0.00006772,0.06668618,0.01308102
-4.43921961,0.32463356,0.06321569,0.12819122,0.02929340,0.00006599,0.06554486,0.01279368
-4.43321661,0.31633573,0.06085405,0.12683838,0.02840347,0.00006389,0.06415048,0.01245072
-4.42721361,0.30689153,0.05824329,0.12521658,0.02740815,0.00006145,0.06253342,0.01205808
-4.42121061,0.29647535,0.05541522,0.12339070,0.02632037,0.00005871,0.06072972,0.01162288
-4.41520760,0.28528470,0.05240756,0.12142973,0.02515591,0.00005573,0.05877953,0.01115318
-4.40920460,0.27353230,0.04926259,0.11940355,0.02393257,0.00005255,0.05672548,0.01065766
-4.40320160,0.26143813,0.04602568,0.11737974,0.02266935,0.00004925,0.05461099,0.01014524
-4.39719860,0.24922158,0.04274378,0.11542063,0.02138569,0.00004586,0.05247869,0.00962487
-4.39119560,0.23709422,0.03946402,0.11358066,0.02010069,0.00004246,0.05036897,0.00910517
-4.38519260,0.22525346,0.03623235,0.11190433,0.01883249,0.00003909,0.04831874,0.00859418
-4.37918959,0.21387729,0.03309235,0.11042472,0.01759768,0.00003581,0.04636042,0.00809919
-4.37318659,0.20312037,0.03008426,0.10916266,0.01641091,0.00003268,0.04452125,0.00762652
-4.36718359,0.19311145,0.02724423,0.10812661,0.01528454,0.00002973,0.04282288,0.00718146
-4.36118059,0.18395218,0.02460368,0.10731322,0.01422852,0.00002699,0.04128125,0.00676820
-4.35517759,0.17571716,0.02218904,0.10670841,0.01325031,0.00002452,0.03990676,0.00638979
-4.34917459,0.16845519,0.02002157,0.10628908,0.01235496,0.00002232,0.03870467,0.00604826
-4.34317159,0.16219134,0.01811739,0.10602513,0.01154524,0.00002043,0.03767569,0.00574461
-4.33716858,0.15692979,0.01648761,0.10588168,0.01082195,0.00001886,0.03681672,0.00547899
-4.33116558,0.15265704,0.01513867,0.10582149,0.01018416,0.00001762,0.03612166,0.00525077
-4.32516258,0.14934530,0.01407261,0.10580727,0.00962958,0.00001670,0.03558223,0.00505872
-4.31915958,0.14695579,0.01328747,0.10580373,0.00915487,0.00001613,0.03518883,0.00490114
-4.31315658,0.14544187,0.01277771,0.10577946,0.00875605,0.00001588,0.03493122,0.00477596
-4.30715358,0.14475163,0.01253458,0.10570826,0.00842877,0.00001595,0.03479917,0.00468089
