energy_ev,total_up,total_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-4.75737869,2.08736760,-1.71253600,0.00991084,-0.00702531,0.00000000,-0.00000000,0.64641342,-0.64800694,0.71949506,-0.45813114,0.00373244,-0.00055190,0.14627733,-0.07637629,0.00506586,-0.02436004,1.17703880,-1.08141699
-4.75137569,2.04808392,-1.65640749,0.00971674,-0.00684039,0.00000000,-0.00000000,0.63075934,-0.62695039,0.70526625,-0.44458966,0.00434844,-0.00053382,0.14383903,-0.07518209,0.00506300,-0.02307735,1.15526736,-1.04431654
-4.74537269,2.00322486,-1.59866515,0.00949991,-0.00664553,0.00000000,-0.00000000,0.61324639,-0.60461389,0.68881107,-0.43080700,0.00506907,-0.00052571,0.14124314,-0.07419005,0.00504922,-0.02176294,1.13002334,-1.00576887
-4.73936968,1.95348318,-1.54046917,0.00926383,-0.00644589,0.00000000,-0.00000000,0.59408071,-0.58141290,0.67031293,-0.41711322,0.00590648,-0.00052975,0.13851844,-0.07347133,0.00502394,-0.02043049,1.10171893,-0.96648066
-4.73336668,1.89964256,-1.48306932,0.00901229,-0.00624712,0.00000000,-0.00000000,0.57350017,-0.55780560,0.64998121,-0.40385786,0.00687278,-0.00054855,0.13568953,-0.07309831,0.00498725,-0.01909353,1.07083513,-0.92722176
-4.72736368,1.84255425,-1.42777339,0.00874933,-0.00605521,0.00000000,-0.00000000,0.55176684,-0.53427985,0.62804561,-0.39140104,0.00797969,-0.00058516,0.13277684,-0.07314251,0.00493979,-0.01776520,1.03790637,-0.88880583
-4.72136068,1.78311292,-1.37591192,0.00847907,-0.00587633,0.00000000,-0.00000000,0.52915929,-0.51133878,0.60475051,-0.38010349,0.00923820,-0.00064318,0.12979695,-0.07367243,0.00488271,-0.01645817,1.00350404,-0.85206849
-4.71535768,1.72223221,-1.32880068,0.00820563,-0.00571661,0.00000000,-0.00000000,0.50596481,-0.48948555,0.58034951,-0.37031599,0.01065811,-0.00072683,0.12676315,-0.07475117,0.00481750,-0.01518444,0.96821924,-0.81784429
-4.70935468,1.66082083,-1.28770240,0.00793303,-0.00558196,0.00000000,-0.00000000,0.48247186,-0.46920801,0.55510027,-0.36236856,0.01224758,-0.00084097,0.12368621,-0.07643404,0.00474591,-0.01395519,0.93264563,-0.78694302
-4.70335168,1.59975978,-1.25378930,0.00766507,-0.00547792,0.00000000,-0.00000000,0.45896298,-0.45096382,0.52925974,-0.35655986,0.01401268,-0.00099119,0.12057522,-0.07876624,0.00466987,-0.01278060,0.89736263,-0.76012668
-4.69734867,1.53988106,-1.22810779,0.00740528,-0.00540945,0.00000000,-0.00000000,0.43570816,-0.43516664,0.50307977,-0.35314722,0.01595693,-0.00118386,0.11743848,-0.08178066,0.00459129,-0.01166980,0.86291965,-0.73808772
-4.69134567,1.48194866,-1.21154678,0.00715679,-0.00538078,0.00000000,-0.00000000,0.41295911,-0.42217391,0.47680329,-0.35233769,0.01808086,-0.00142612,0.11428435,-0.08549599,0.00451204,-0.01063066,0.82982172,-0.72142943
-4.68534267,1.42664201,-1.20481066,0.00692230,-0.00539529,0.00000000,-0.00000000,0.39094419,-0.41227658,0.45066090,-0.35428042,0.02038162,-0.00172590,0.11112191,-0.08991519,0.00443381,-0.00966979,0.79851696,-0.71064914
-4.67933967,1.37454234,-1.20839782,0.00670399,-0.00545542,0.00000000,-0.00000000,0.36986442,-0.40569113,0.42486802,-0.35906081,0.02285260,-0.00209189,0.10796153,-0.09502436,0.00435803,-0.00879242,0.76938618,-0.70612469
-4.67333667,1.32612220,-1.22258547,0.00650354,-0.00556256,0.00000000,-0.00000000,0.34989036,-0.40255410,0.39962255,-0.36669647,0.02548321,-0.00253346,0.10481512,-0.10079223,0.00428580,-0.00800242,0.74273494,-0.70810447
-4.66733367,1.28173835,-1.24742101,0.00632204,-0.00571704,0.00000000,-0.00000000,0.33116006,-0.40291918,0.37510305,-0.37713532,0.02825868,-0.00306059,0.10169619,-0.10717016,0.00421786,-0.00730224,0.71878824,-0.71670130
-4.66133067,1.24162805,-1.28272021,0.00616004,-0.00591813,0.00000000,-0.00000000,0.31377791,-0.40675683,0.35146748,-0.39025584,0.03116000,-0.00368369,0.09861966,-0.11409279,0.00415455,-0.00669298,0.69768779,-0.73189012
-4.65532766,1.20590886,-1.32807192,0.00601751,-0.00616403,0.00000000,-0.00000000,0.29781459,-0.41395634,0.32885235,-0.40586947,0.03416395,-0.00441346,0.09560142,-0.12147932,0.00409581,-0.00617444,0.67949207,-0.75350930
-4.64932466,1.17458179,-1.38284909,0.00589389,-0.00645194,0.00000000,-0.00000000,0.28330778,-0.42433023,0.30737244,-0.42372503,0.03724332,-0.00526058,0.09265771,-0.12923536,0.00404119,-0.00574514,0.66417896,-0.78126557
-4.64332166,1.14753770,-1.44622540,0.00578810,-0.00677816,0.00000000,-0.00000000,0.27026386,-0.43762049,0.28712096,-0.44351516,0.04036714,-0.00623552,0.08980435,-0.13725539,0.00398987,-0.00540247,0.65165073,-0.81474194
-4.63731866,1.12456658,-1.51719690,0.00569864,-0.00713814,0.00000000,-0.00000000,0.25866020,-0.45350671,0.26817021,-0.46488428,0.04350121,-0.00734815,0.08705591,-0.14542561,0.00394076,-0.00514272,0.64174135,-0.85340848
-4.63131566,1.10536952,-1.59460768,0.00562357,-0.00752665,0.00000000,-0.00000000,0.24844826,-0.47161538,0.25057255,-0.48743810,0.04660856,-0.00860743,0.08442483,-0.15362723,0.00389251,-0.00496127,0.63422549,-0.89663531
-4.62531266,1.08957283,-1.67717864,0.00556068,-0.00793787,0.00000000,-0.00000000,0.23955707,-0.49153038,0.23436189,-0.51075408,0.04965016,-0.01002103,0.08192062,-0.16173994,0.00384360,-0.00485263,0.62882920,-0.94370750
-4.61930965,1.07674394,-1.76353848,0.00550746,-0.00836558,0.00000000,-0.00000000,0.23189721,-0.51280396,0.21955540,-0.53439255,0.05258570,-0.01159493,0.07954913,-0.16964549,0.00379243,-0.00481059,0.62524157,-0.99384121
-4.61330665,1.06640846,-1.85225569,0.00546126,-0.00880325,0.00000000,-0.00000000,0.22536501,-0.53496811,0.20615555,-0.55790820,0.05537437,-0.01333302,0.07731205,-0.17723124,0.00373739,-0.00482834,0.62312714,-1.04620079
-4.60730365,1.05806794,-1.94187073,0.00541937,-0.00924425,0.00000000,-0.00000000,0.21984688,-0.55754585,0.19415231,-0.58086136,0.05797579,-0.01523675,0.07520656,-0.18439344,0.00367697,-0.00489858,0.62213851,-1.09991623
-4.60130065,1.05121771,-2.03092739,0.00537906,-0.00968192,0.00000000,-0.00000000,0.21522370,-0.58006221,0.18352554,-0.60282887,0.06035091,-0.01730475,0.07322526,-0.19104021,0.00360977,-0.00501363,0.62192883,-1.15410059
-4.59529765,1.04536425,-2.11800250,0.00533769,-0.01010978,0.00000000,-0.00000000,0.21137502,-0.60205454,0.17424734,-0.62341401,0.06246296,-0.01953253,0.07135631,-0.19709396,0.00353464,-0.00516554,0.62216365,-1.20786712
-4.58929465,1.04004155,-2.20173325,0.00529280,-0.01052158,0.00000000,-0.00000000,0.20818304,-0.62308197,0.16628444,-0.64225543,0.06427827,-0.02191226,0.06958386,-0.20249325,0.00345066,-0.00534623,0.62253186,-1.26034553
-4.58329165,1.03482596,-2.28084161,0.00524218,-0.01091147,0.00000000,-0.00000000,0.20553630,-0.64273385,0.15960040,-0.65903445,0.06576721,-0.02443256,0.06788869,-0.20719394,0.00335725,-0.00554758,0.62275529,-1.31069735
-4.57728864,1.02934911,-2.35415518,0.00518389,-0.01127406,0.00000000,-0.00000000,0.20333281,-0.66063698,0.15415761,-0.67348099,0.06690486,-0.02707840,0.06624902,-0.21116961,0.00325412,-0.00576154,0.62259683,-1.35812991
-4.57128564,1.02330848,-2.42062439,0.00511638,-0.01160450,0.00000000,-0.00000000,0.20148278,-0.67646148,0.14991902,-0.68537756,0.06767169,-0.02983119,0.06464155,-0.21441122,0.00314133,-0.00598025,0.62186675,-1.40190894
-4.56528264,1.01647536,-2.47933568,0.00503845,-0.01189853,0.00000000,-0.00000000,0.19991065,-0.68992539,0.14684953,-0.69456168,0.06805414,-0.03266876,0.06304255,-0.21692606,0.00301928,-0.00619616,0.62042712,-1.44136945
-4.55927964,1.00870005,-2.52952074,0.00494935,-0.01215257,0.00000000,-0.00000000,0.19855661,-0.70079774,0.14491694,-0.70092635,0.06804489,-0.03556570,0.06142900,-0.21873603,0.00288864,-0.00640213,0.61819426,-1.47592484
-4.55327664,0.99991415,-2.57056179,0.00484874,-0.01236367,0.00000000,-0.00000000,0.19737738,-0.70890040,0.14409257,-0.70441901,0.06764319,-0.03849355,0.05977973,-0.21987539,0.00275038,-0.00659154,0.61513916,-1.50507422
-4.54727364,0.99012999,-2.60199322,0.00473671,-0.01252956,0.00000000,-0.00000000,0.19634643,-0.71410852,0.14435134,-0.70503886,0.06685484,-0.04142133,0.05807653,-0.22038800,0.00260569,-0.00675841,0.61128610,-1.52840769
-4.54127064,0.97943728,-2.62349974,0.00461378,-0.01264867,0.00000000,-0.00000000,0.19545352,-0.71634972,0.14567156,-0.70283297,0.06569211,-0.04431594,0.05630511,-0.22032439,0.00245593,-0.00689748,0.60670934,-1.54560978
-4.53526763,0.96799733,-2.63491156,0.00448082,-0.01272004,0.00000000,-0.00000000,0.19470376,-0.71560225,0.14803431,-0.69789125,0.06417343,-0.04714280,0.05445592,-0.21973860,0.00230262,-0.00700428,0.60152832,-1.55646095
-4.52926463,0.95603490,-2.63619688,0.00433909,-0.01274334,0.00000000,-0.00000000,0.19411606,-0.71189203,0.15142251,-0.69034061,0.06232293,-0.04986646,0.05252481,-0.21868512,0.00214731,-0.00707523,0.59590144,-1.56083716
-4.52326163,0.94382841,-2.62745231,0.00419014,-0.01271884,0.00000000,-0.00000000,0.19372131,-0.70528902,0.15581978,-0.68033860,0.06016986,-0.05245131,0.05051346,-0.21721601,0.00199161,-0.00710768,0.59001879,-1.55870776
-4.51725863,0.93169860,-2.60889163,0.00403577,-0.01264732,0.00000000,-0.00000000,0.19356010,-0.69590273,0.16120920,-0.66806683,0.05774786,-0.05486229,0.04842962,-0.21537835,0.00183706,-0.00709993,0.58409410,-1.55013167
-4.51125563,0.91999644,-2.58083336,0.00387798,-0.01253005,0.00000000,-0.00000000,0.19368035,-0.68387739,0.16757197,-0.65372435,0.05509409,-0.05706563,0.04628714,-0.21321220,0.00168517,-0.00705124,0.57835629,-1.53525207
-4.50525263,0.90909058,-2.54368778,0.00371893,-0.01236872,0.00000000,-0.00000000,0.19413477,-0.66938665,0.17488628,-0.63752139,0.05224836,-0.05902956,0.04410581,-0.21074913,0.00153729,-0.00696183,0.57304086,-1.51428983
-4.49924962,0.89935499,-2.49794363,0.00356084,-0.01216540,0.00000000,-0.00000000,0.19497843,-0.65262826,0.18312617,-0.61967344,0.04925213,-0.06072501,0.04191104,-0.20801129,0.00139468,-0.00683281,0.56838155,-1.48753582
-4.49324662,0.89115725,-2.44415508,0.00340598,-0.01192249,0.00000000,-0.00000000,0.19626633,-0.63381857,0.19226085,-0.60039619,0.04614756,-0.06212628,0.03973337,-0.20501125,0.00125838,-0.00666614,0.56460257,-1.45534249
-4.48724362,0.88484786,-2.38292925,0.00325658,-0.01164265,0.00000000,-0.00000000,0.19805134,-0.61318736,0.20225419,-0.57990104,0.04297652,-0.06321163,0.03760793,-0.20175241,0.00112931,-0.00646453,0.56191156,-1.41811479
-4.48124062,0.88075108,-2.31491456,0.00311484,-0.01132876,0.00000000,-0.00000000,0.20038234,-0.59097278,0.21306477,-0.55839163,0.03977972,-0.06396377,0.03557378,-0.19823005,0.00100817,-0.00623132,0.56049369,-1.37630084
-4.47523762,0.87915742,-2.24079013,0.00298282,-0.01098387,0.00000000,-0.00000000,0.20330280,-0.56741681,0.22464622,-0.53606119,0.03659580,-0.06437031,0.03367321,-0.19443284,0.00089550,-0.00597041,0.56050690,-1.33038254
-4.46923462,0.88031822,-2.16125628,0.00286247,-0.01061118,0.00000000,-0.00000000,0.20684974,-0.54276106,0.23694809,-0.51309082,0.03346067,-0.06442408,0.03195107,-0.19034478,0.00079164,-0.00568607,0.56207853,-1.28086633
-4.46323162,0.88444218,-2.07702630,0.00275561,-0.01021399,0.00000000,-0.00000000,0.21105313,-0.51724323,0.24991707,-0.48964855,0.03040682,-0.06412330,0.03045411,-0.18594748,0.00069681,-0.00538283,0.56530334,-1.22827443
-4.45722861,0.89169395,-1.98881932,0.00266386,-0.00979566,0.00000000,-0.00000000,0.21593576,-0.49109396,0.26349865,-0.46588915,0.02746289,-0.06347171,0.02923032,-0.18122246,0.00061105,-0.00506537,0.57024286,-1.17313648
-4.45122561,0.90219475,-1.89735425,0.00258872,-0.00935960,0.00000000,-0.00000000,0.22151343,-0.46453441,0.27763904,-0.44195460,0.02465331,-0.06247849,0.02832834,-0.17615358,0.00053429,-0.00473834,0.57692620,-1.11598205
-4.44522261,0.91602464,-1.80334463,0.00253149,-0.00890924,0.00000000,-0.00000000,0.22779556,-0.43777431,0.29228727,-0.41797492,0.02199809,-0.06115812,0.02779691,-0.17072923,0.00046638,-0.00440628,0.58535184,-1.05733373
-4.43921961,0.93322638,-1.70749412,0.00249337,-0.00844798,0.00000000,-0.00000000,0.23478607,-0.41101045,0.30739751,-0.39406944,0.01951279,-0.05953002,0.02768440,-0.16494430,0.00040705,-0.00407349,0.59549069,-0.99770117
-4.43321661,0.95381038,-1.61049259,0.00247537,-0.00797922,0.00000000,-0.00000000,0.24248444,-0.38442576,0.32293129,-0.37034812,0.01720858,-0.05761820,0.02803831,-0.15880177,0.00035600,-0.00374396,0.60728973,-0.93757588
-4.42721361,0.97776048,-1.51301240,0.00247843,-0.00750629,0.00000000,-0.00000000,0.25088691,-0.35818871,0.33885964,-0.34691303,0.01509241,-0.05545068,0.02890482,-0.15231382,0.00031288,-0.00342128,0.62067645,-0.87742677
-4.42121061,1.00504011,-1.41570485,0.00250334,-0.00703245,0.00000000,-0.00000000,0.25998769,-0.33245300,0.35516504,-0.32385958,0.01316735,-0.05305886,0.03032833,-0.14550249,0.00027732,-0.00310857,0.63556350,-0.81769650
-4.41520760,1.03559846,-1.31919664,0.00255081,-0.00656087,0.00000000,-0.00000000,0.26978013,-0.30735758,0.37184300,-0.30127773,0.01143292,-0.05047681,0.03235100,-0.13839976,0.00024894,-0.00280851,0.65185352,-0.75879849
-4.40920460,1.06937634,-1.22408616,0.00262145,-0.00609459,0.00000000,-0.00000000,0.28025774,-0.28302679,0.38890324,-0.27925276,0.00988553,-0.04774052,0.03501220,-0.13104714,0.00022738,-0.00252324,0.66944383,-0.70111455
-4.40320160,1.10631135,-1.13093981,0.00271579,-0.00563652,0.00000000,-0.00000000,0.29141500,-0.25957076,0.40637039,-0.25786589,0.00851895,-0.04488704,0.03834793,-0.12349478,0.00021229,-0.00225443,0.68823082,-0.64499304
-4.39719860,1.14634211,-1.04028816,0.00283427,-0.00518936,0.00000000,-0.00000000,0.30324788,-0.23708576,0.42428415,-0.23719454,0.00732474,-0.04195370,0.04239017,-0.11580016,0.00020334,-0.00200327,0.70811382,-0.59074765
-4.39119560,1.18941139,-0.95262228,0.00297718,-0.00475566,0.00000000,-0.00000000,0.31575412,-0.21565477,0.44269888,-0.21731226,0.00629279,-0.03897730,0.04716612,-0.10802648,0.00020023,-0.00177050,0.72899840,-0.53865662
-4.38519260,1.23546795,-0.86839027,0.00314474,-0.00433772,0.00000000,-0.00000000,0.32893317,-0.19534805,0.46168261,-0.19828855,0.00541172,-0.03599330,0.05269745,-0.10024078,0.00020272,-0.00155645,0.75079891,-0.48896247
-4.37918959,1.28446714,-0.78799424,0.00333695,-0.00393758,0.00000000,-0.00000000,0.34278582,-0.17622383,0.48131552,-0.18018842,0.00466931,-0.03303519,0.05899939,-0.09251205,0.00021056,-0.00136108,0.77344026,-0.44187227
-4.37318659,1.33637015,-0.71178804,0.00355368,-0.00355707,0.00000000,-0.00000000,0.35731358,-0.15832900,0.50168782,-0.16307192,0.00405288,-0.03013379,0.06607984,-0.08490915,0.00022356,-0.00118407,0.79685896,-0.39755839
-4.36718359,1.39114219,-0.64007576,0.00379454,-0.00319769,0.00000000,-0.00000000,0.37251783,-0.14170003,0.52289725,-0.14699368,0.00354960,-0.02731681,0.07393852,-0.07749902,0.00024155,-0.00102480,0.82100340,-0.35615982
-4.36118059,1.44874959,-0.57311136,0.00405890,-0.00286069,0.00000000,-0.00000000,0.38839880,-0.12636387,0.54504614,-0.13200252,0.00314679,-0.02460840,0.08256605,-0.07034495,0.00026439,-0.00088249,0.84583345,-0.31778405
-4.35517759,1.50915614,-0.51109952,0.00434582,-0.00254701,0.00000000,-0.00000000,0.40495447,-0.11233908,0.56823809,-0.11814125,0.00283211,-0.02202890,0.09194323,-0.06350513,0.00029194,-0.00075617,0.87131947,-0.28250952
-4.34917459,1.57231886,-0.45419774,0.00465405,-0.00225733,0.00000000,-0.00000000,0.42217944,-0.09963704,0.59257449,-0.10544669,0.00259375,-0.01959471,0.10204037,-0.05703157,0.00032408,-0.00064477,0.89744090,-0.25038853
-4.34317159,1.63818347,-0.40251969,0.00498202,-0.00199205,0.00000000,-0.00000000,0.44006391,-0.08826331,0.61815081,-0.09394988,0.00242056,-0.01731821,0.11281686,-0.05096924,0.00036071,-0.00054718,0.92418436,-0.22145070
-4.33716858,1.70667989,-0.35613975,0.00532775,-0.00175133,0.00000000,-0.00000000,0.45859275,-0.07821910,0.64505288,-0.08367664,0.00230212,-0.01520792,0.12422095,-0.04535571,0.00040172,-0.00046221,0.95154171,-0.19570686
-4.33116558,1.77771785,-0.31509860,0.00568897,-0.00153510,0.00000000,-0.00000000,0.47774485,-0.06950275,0.67335313,-0.07464829,0.00222880,-0.01326862,0.13618983,-0.04022106,0.00044700,-0.00038872,0.97950777,-0.17315310
-4.32516258,1.85118305,-0.27940955,0.00606301,-0.00134308,0.00000000,-0.00000000,0.49749270,-0.06211133,0.70310698,-0.06688262,0.00219180,-0.01150171,0.14865007,-0.03558805,0.00049642,-0.00032557,1.00807820,-0.15377512
-4.31915958,1.92693388,-0.24906529,0.00644693,-0.00117486,0.00000000,-0.00000000,0.51780222,-0.05604217,0.73434933,-0.06039499,0.00218312,-0.00990549,0.16151832,-0.03147268,0.00054986,-0.00027167,1.03724729,-0.13755247
-4.31315658,2.00479888,-0.22404486,0.00683751,-0.00102988,0.00000000,-0.00000000,0.53863298,-0.05129422,0.76709138,-0.05519945,0.00219561,-0.00847563,0.17470248,-0.02788489,0.00060718,-0.00022600,1.06700599,-0.12446258
-4.30715358,2.08457505,-0.20432024,0.00723130,-0.00090749,0.00000000,-0.00000000,0.55993865,-0.04786932,0.80131769,-0.05130992,0.00222290,-0.00720553,0.18810316,-0.02482941,0.00066821,-0.00018760,1.09733998,-0.11448449
-4.30115058,2.16602694,-0.18986239,0.00762475,-0.00080701,0.00000000,-0.00000000,0.58166765,-0.04577313,0.83698361,-0.04874115,0.00225939,-0.00608683,0.20161552,-0.02230675,0.00073279,-0.00015559,1.12822795,-0.10760187
-4.29514757,2.24888659,-0.18064623,0.00801421,-0.00072773,0.00000000,-0.00000000,0.60376405,-0.04501580,0.87401309,-0.04750957,0.00230025,-0.00510982,0.21513137,-0.02031418,0.00080071,-0.00012919,1.15964002,-0.10380533
-4.28914457,2.33285408,-0.17665432,0.00839608,-0.00066894,0.00000000,-0.00000000,0.62616842,-0.04561216,0.91229709,-0.04763369,0.00234136,-0.00426384,0.22854151,-0.01884667,0.00087179,-0.00010767,1.19153622,-0.10309381
-4.28314157,2.41759874,-0.17787901,0.00876690,-0.00062998,0.00000000,-0.00000000,0.64881880,-0.04758152,0.95169232,-0.04913433,0.00237929,-0.00353771,0.24173825,-0.01789782,0.00094579,-0.00009042,1.22386514,-0.10547486
-4.27713857,2.50276072,-0.18432277,0.00912340,-0.00061024,0.00000000,-0.00000000,0.67165135,-0.05094695,0.99202069,-0.05203428,0.00241128,-0.00292005,0.25461794,-0.01746058,0.00102248,-0.00007689,1.25656245,-0.11096392
-4.27113557,2.58795284,-0.19599673,0.00946262,-0.00060919,0.00000000,-0.00000000,0.69460094,-0.05573411,1.03306933,-0.05635759,0.00243520,-0.00239958,0.26708350,-0.01752791,0.00110160,-0.00006659,1.28954960,-0.11958228
-4.26513257,2.67276256,-0.21291747,0.00978198,-0.00062637,0.00000000,-0.00000000,0.71760122,-0.06196954,1.07459129,-0.06212841,0.00244953,-0.00196536,0.27904670,-0.01809324,0.00118287,-0.00005913,1.32273234,-0.13135406
-4.25912956,2.75675395,-0.23510205,0.01007936,-0.00066141,0.00000000,-0.00000000,0.74058439,-0.06967863,1.11630694,-0.06936943,0.00245332,-0.00160700,0.29043028,-0.01915078,0.00126601,-0.00005416,1.35599927,-0.14630214
-4.25312656,2.83946955,-0.26256170,0.01035310,-0.00071400,0.00000000,-0.00000000,0.76348049,-0.07888311,1.15790614,-0.07809999,0.00244613,-0.00131480,0.30116958,-0.02069571,0.00135068,-0.00005141,1.38922043,-0.16444318
-4.24712356,2.92043214,-0.29529428,0.01060209,-0.00078391,0.00000000,-0.00000000,0.78621617,-0.08959842,1.19905123,-0.08833390,0.00242803,-0.00107983,0.31121375,-0.02272421,0.00143656,-0.00005063,1.42224589,-0.18578203
-4.24112056,2.99914638,-0.33327616,0.01082574,-0.00087098,0.00000000,-0.00000000,0.80871316,-0.10183085,1.23938070,-0.10007716,0.00239952,-0.00089399,0.32052639,-0.02523341,0.00152328,-0.00005166,1.45490448,-0.21030581
-4.23511756,3.07510043,-0.37645377,0.01102396,-0.00097506,0.00000000,-0.00000000,0.83088630,-0.11557472,1.27851379,-0.11332558,0.00236148,-0.00075006,0.32908558,-0.02822122,0.00161043,-0.00005435,1.48700283,-0.23797783
-4.22911456,3.14776761,-0.42473545,0.01119714,-0.00109605,0.00000000,-0.00000000,0.85264141,-0.13080977,1.31605574,-0.12806260,0.00231509,-0.00064163,0.33688334,-0.03168618,0.00169760,-0.00005860,1.51832473,-0.26873180
-4.22311156,3.21660842,-0.47798404,0.01134609,-0.00123385,0.00000000,-0.00000000,0.87387315,-0.14749879,1.35160375,-0.14425729,0.00226183,-0.00056312,0.34392438,-0.03562721,0.00178433,-0.00006436,1.54863106,-0.30246668
-4.21710855,3.28107292,-0.53601077,0.01147195,-0.00138836,0.00000000,-0.00000000,0.89446300,-0.16558577,1.38475355,-0.16186274,0.00220332,-0.00050969,0.35022441,-0.04004344,0.00187014,-0.00007158,1.57766039,-0.33904242
-4.21110555,3.34060379,-0.59857074,0.01157612,-0.00155944,0.00000000,-0.00000000,0.91427761,-0.18499461,1.41510642,-0.18081492,0.00214133,-0.00047720,0.35580786,-0.04493399,0.00195455,-0.00008026,1.60513036,-0.37827691
-4.20510255,3.39464024,-0.66536051,0.01166013,-0.00174691,0.00000000,-0.00000000,0.93316771,-0.20562852,1.44227656,-0.20103213,0.00207766,-0.00046211,0.36070531,-0.05029779,0.00203704,-0.00009041,1.63074001,-0.41994445
-4.19909955,3.44262305,-0.73601786,0.01172558,-0.00195057,0.00000000,-0.00000000,0.95096786,-0.22737026,1.46589854,-0.22241505,0.00201411,-0.00046142,0.36495063,-0.05613345,0.00211711,-0.00010208,1.65417311,-0.46377585
-4.19309655,3.48400069,-0.81012393,0.01177399,-0.00217011,0.00000000,-0.00000000,0.96749705,-0.25008310,1.48563479,-0.24484747,0.00195236,-0.00047262,0.36857807,-0.06243903,0.00219430,-0.00011532,1.67510260,-0.50946032
-4.18709355,3.51823682,-0.88720773,0.01180675,-0.00240519,0.00000000,-0.00000000,0.98256049,-0.27361259,1.50118280,-0.26819758,0.00189400,-0.00049356,0.37161939,-0.06921191,0.00226817,-0.00013021,1.69319597,-0.55664911
-4.18109055,3.54481915,-0.96675270,0.01182501,-0.00265536,0.00000000,-0.00000000,0.99595243,-0.29778915,1.51228190,-0.29231992,0.00184041,-0.00052246,0.37410132,-0.07644854,0.00233838,-0.00014683,1.70812180,-0.60496084
-4.17508754,3.56326949,-1.04820517,0.01182960,-0.00292009,0.00000000,-0.00000000,1.00746027,-0.32243115,1.51871946,-0.31705775,0.00179276,-0.00055777,0.37604331,-0.08414411,0.00240467,-0.00016528,1.71955711,-0.65398829
-4.16908454,3.57315519,-1.13098423,0.01182102,-0.00319876,0.00000000,-0.00000000,1.01686978,-0.34734866,1.52033629,-0.34224577,0.00175197,-0.00059818,0.37745597,-0.09229217,0.00246697,-0.00018566,1.72719559,-0.70330647
-4.16308154,3.57410145,-1.21449250,0.01179940,-0.00349061,0.00000000,-0.00000000,1.02397127,-0.37234740,1.51703116,-0.36771309,0.00171873,-0.00064256,0.37834008,-0.10088406,0.00252537,-0.00020810,1.73075626,-0.75248156
-4.15707854,3.56580447,-1.29812725,0.01176450,-0.00379480,0.00000000,-0.00000000,1.02856670,-0.39723293,1.50876433,-0.39328628,0.00169347,-0.00068990,0.37868642,-0.10990822,0.00258021,-0.00023269,1.72999272,-0.80108026
-4.15107554,3.54804510,-1.38129135,0.01171574,-0.00411031,0.00000000,-0.00000000,1.03047735,-0.42181475,1.49556000,-0.41879228,0.00167641,-0.00073930,0.37847636,-0.11934938,0.00263210,-0.00025953,1.72470228,-0.84867931
-4.14507254,3.52070244,-1.46340355,0.01165225,-0.00443599,0.00000000,-0.00000000,1.02955183,-0.44591022,1.47750764,-0.44406116,0.00166756,-0.00078996,0.37768328,-0.12918766,0.00268198,-0.00028873,1.71473511,-0.89487457
-4.13906953,3.48376723,-1.54390756,0.01157299,-0.00477053,0.00000000,-0.00000000,1.02567416,-0.46934808,1.45476235,-0.46892855,0.00166678,-0.00084114,0.37627475,-0.13939749,0.00273117,-0.00032035,1.70000283,-0.93928943
-4.13306653,3.43735423,-1.62227978,0.01147676,-0.00511240,0.00000000,-0.00000000,1.01877150,-0.49197150,1.42754399,-0.49323771,0.00167385,-0.00089212,0.37421537,-0.14994662,0.00278139,-0.00035444,1.68048636,-0.98158209
-4.12706353,3.38171330,-1.69803538,0.01136241,-0.00545989,0.00000000,-0.00000000,1.00882125,-0.51364051,1.39613535,-0.51684116,0.00168848,-0.00094227,0.37147013,-0.16079512,0.00283481,-0.00039104,1.65624279,-1.02145164
-4.12106053,3.31723857,-1.77073280,0.01122888,-0.00581110,0.00000000,-0.00000000,0.99585725,-0.53423382,1.36087942,-0.53960196,0.00171043,-0.00099095,0.36800817,-0.17189453,0.00289405,-0.00043013,1.62741087,-1.05864260
-4.11505753,3.24447514,-1.83997682,0.01107537,-0.00616387,0.00000000,-0.00000000,0.97997463,-0.55365009,1.32217557,-0.56139469,0.00173952,-0.00103761,0.36380668,-0.18318726,0.00296220,-0.00047165,1.59421495,-1.09294806
-4.10905453,3.16412281,-1.90542043,0.01090145,-0.00651588,0.00000000,-0.00000000,0.96133322,-0.57180862,1.28047499,-0.58210623,0.00177575,-0.00108168,0.35885477,-0.19460631,0.00304280,-0.00051550,1.55696711,-1.12421137
-4.10305153,3.07703633,-1.96676605,0.01070715,-0.00686457,0.00000000,-0.00000000,0.94015922,-0.58864960,1.23627523,-0.60163641,0.00181931,-0.00112266,0.35315704,-0.20607545,0.00313983,-0.00056153,1.51606733,-1.15232668
-4.09704852,2.98422183,-2.02376644,0.01049308,-0.00720724,0.00000000,-0.00000000,0.91674490,-0.60413413,1.19011396,-0.61989879,0.00187066,-0.00116008,0.34673669,-0.21750982,0.00325765,-0.00060955,1.47200140,-1.17723838
