energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Te_p_up,Te_d_up
-4.31915958,5.98400231,0.63185252,4.75628904,0.06705541,0.14003181,0.78370988,0.00000000
-4.31315658,5.84529158,0.61791615,4.67926900,0.06609544,0.13733220,0.74176861,0.00000000
-4.30715358,5.73851608,0.60645683,4.62828911,0.06508918,0.13549929,0.70397907,0.00000000
-4.30115058,5.66320656,0.59746128,4.60243524,0.06402253,0.13452554,0.67062514,0.00000000
-4.29514757,5.61826903,0.59088761,4.60028403,0.06288348,0.13439059,0.64191126,0.00000000
-4.28914457,5.60203423,0.58666901,4.61994988,0.06166246,0.13506274,0.61796408,0.00000000
-4.28314157,5.61231877,0.58471728,4.65914167,0.06035260,0.13650064,0.59883512,0.00000000
-4.27713857,5.64649599,0.58492611,4.71522775,0.05894986,0.13865501,0.58450441,0.00000000
-4.27113557,5.70157468,0.58717431,4.78530758,0.05745310,0.14147051,0.57488478,0.00000000
-4.26513257,5.77428341,0.59132888,4.86628811,0.05586402,0.14488759,0.56982679,0.00000000
-4.25912956,5.86115820,0.59724798,4.95496274,0.05418708,0.14884434,0.56912411,0.00000000
-4.25312656,5.95863124,0.60478389,5.04809100,0.05242931,0.15327825,0.57251923,0.00000000
-4.24712356,6.06311820,0.61378581,5.14247660,0.05060007,0.15812793,0.57970946,0.00000000
-4.24112056,6.17110206,0.62410257,5.23504191,0.04871084,0.16333461,0.59035320,0.00000000
-4.23511756,6.27921112,0.63558518,5.32289674,0.04677482,0.16884347,0.60407629,0.00000000
-4.22911456,6.38428944,0.64808904,5.40339969,0.04480668,0.17460476,0.62047862,0.00000000
-4.22311156,6.48345790,0.66147578,5.47421050,0.04282212,0.18057456,0.63914075,0.00000000
-4.21710855,6.57416458,0.67561456,5.53333196,0.04083754,0.18671529,0.65963074,0.00000000
-4.21110555,6.65422349,0.69038282,5.57914071,0.03886960,0.19299580,0.68151090,0.00000000
-4.20510255,6.72184104,0.70566625,5.61040610,0.03693484,0.19939111,0.70434460,0.00000000
-4.19909955,6.77563006,0.72135802,5.62629729,0.03504930,0.20588173,0.72770302,0.00000000
-4.19309655,6.81461170,0.73735735,5.62637865,0.03322811,0.21245263,0.75117167,0.00000000
-4.18709355,6.83820594,0.75356725,5.61059436,0.03148520,0.21909184,0.77435670,0.00000000
-4.18109055,6.84621176,0.76989180,5.57924337,0.02983299,0.22578873,0.79689089,0.00000000
-4.17508754,6.83877857,0.78623302,5.53294604,0.02828214,0.23253211,0.81843914,0.00000000
-4.16908454,6.81637068,0.80248763,5.47260443,0.02684144,0.23930822,0.83870347,0.00000000
-4.16308154,6.77972679,0.81854399,5.39935807,0.02551766,0.24609862,0.85742747,0.00000000
-4.15707854,6.72981680,0.83427951,5.31453731,0.02431563,0.25287834,0.87440002,0.00000000
-4.15107554,6.66779799,0.84955894,5.21961646,0.02323826,0.25961418,0.88945844,0.00000000
-4.14507254,6.59497285,0.86423376,5.11616855,0.02228677,0.26626347,0.90249089,0.00000000
-4.13906953,6.51275029,0.87814302,5.00582351,0.02146094,0.27277333,0.91343817,0.00000000
-4.13306653,6.42261191,0.89111565,4.89023143,0.02075941,0.27908056,0.92229485,0.00000000
-4.12706353,6.32608451,0.90297463,4.77103172,0.02018013,0.28511221,0.92910978,0.00000000
-4.12106053,6.22471932,0.91354254,4.64982909,0.01972071,0.29078686,0.93398605,0.00000000
-4.11505753,6.12007826,0.92264881,4.52817635,0.01937892,0.29601664,0.93708025,0.00000000
-4.10905453,6.01372649,0.93013794,4.40756378,0.01915312,0.30070987,0.93860123,0.00000000
-4.10305153,5.90723048,0.93587859,4.28941431,0.01904266,0.30477426,0.93880803,0.00000000
-4.09704852,5.80215978,0.93977277,4.17508330,0.01904825,0.30812051,0.93800711,0.00000000
-4.09104552,5.70009075,0.94176480,4.06586143,0.01917224,0.31066610,0.93654866,0.00000000
-4.08504252,5.60261005,0.94184909,3.96297895,0.01941880,0.31233909,0.93482180,0.00000000
-4.07903952,5.51131549,0.94007642,3.86760957,0.01979400,0.31308169,0.93324862,0.00000000
-4.07303652,5.42781222,0.93655798,3.78087215,0.02030575,0.31285345,0.93227686,0.00000000
-4.06703352,5.35370225,0.93146663,3.70382868,0.02096360,0.31163370,0.93237112,0.00000000
-4.06103052,5.29056584,0.92503523,3.63747742,0.02177837,0.30942332,0.93400259,0.00000000
-4.05502751,5.23993402,0.91755173,3.58274026,0.02276174,0.30624547,0.93763731,0.00000000
-4.04902451,5.20325201,0.90935095,3.54044414,0.02392557,0.30214538,0.94372303,0.00000000
-4.04302151,5.18183420,0.90080348,3.51129687,0.02528126,0.29718907,0.95267499,0.00000000
-4.03701851,5.17681223,0.89230181,3.49585814,0.02683890,0.29146118,0.96486096,0.00000000
-4.03101551,5.18907833,0.88424454,3.49450718,0.02860642,0.28506186,0.98058591,0.00000000
-4.02501251,5.21922677,0.87701914,3.50740897,0.03058878,0.27810295,1.00007695,0.00000000
-4.01900950,5.26749690,0.87098424,3.53448127,0.03278705,0.27070379,1.02346928,0.00000000
-4.01300650,5.33372127,0.86645232,3.57536473,0.03519766,0.26298653,1.05079357,0.00000000
-4.00700350,5.41728279,0.86367358,3.62939888,0.03781170,0.25507163,1.08196582,0.00000000
-4.00100050,5.51708426,0.86282208,3.69560606,0.04061441,0.24707338,1.11678016,0.00000000
-3.99499750,5.63153363,0.86398465,3.77268552,0.04358479,0.23909602,1.15490529,0.00000000
-3.98899450,5.75854728,0.86715340,3.85901939,0.04669547,0.23123033,1.19588510,0.00000000
-3.98299150,5.89557319,0.87222230,3.95269140,0.04991283,0.22355114,1.23914375,0.00000000
-3.97698849,6.03963452,0.87898791,4.05151894,0.05319731,0.21611562,1.28399547,0.00000000
-3.97098549,6.18739327,0.88715455,4.15309801,0.05650403,0.20896255,1.32965897,0.00000000
-3.96498249,6.33523266,0.89634358,4.25486013,0.05978366,0.20211255,1.37527629,0.00000000
-3.95897949,6.47935543,0.90610660,4.35413939,0.06298353,0.19556913,1.41993546,0.00000000
-3.95297649,6.61589495,0.91594176,4.44824732,0.06604888,0.18932052,1.46269647,0.00000000
-3.94697349,6.74103451,0.92531281,4.53455270,0.06892436,0.18334218,1.50261943,0.00000000
-3.94097049,6.85113032,0.93366973,4.61056316,0.07155561,0.17759971,1.53879412,0.00000000
-3.93496748,6.94283275,0.94047029,4.67400496,0.07389087,0.17205205,1.57036954,0.00000000
-3.92896448,7.01320076,0.94520148,4.72289775,0.07588265,0.16665481,1.59658250,0.00000000
-3.92296148,7.05980447,0.94739990,4.75562082,0.07748927,0.16136342,1.61678382,0.00000000
-3.91695848,7.08081117,0.94667029,4.77096795,0.07867628,0.15613613,1.63046119,0.00000000
-3.91095548,7.07505109,0.94270140,4.76818839,0.07941776,0.15093651,1.63725759,0.00000000
-3.90495248,7.04205984,0.93527862,4.74701205,0.07969725,0.14573548,1.63698444,0.00000000
-3.89894947,6.98209553,0.92429279,4.70765778,0.07950853,0.14051279,1.62962897,0.00000000
-3.89294647,6.89612998,0.90974513,4.65082425,0.07885597,0.13525780,1.61535535,0.00000000
-3.88694347,6.78581424,0.89174787,4.57766394,0.07775464,0.12996976,1.59449959,0.00000000
-3.88094047,6.65342011,0.87052098,4.48974118,0.07623000,0.12465737,1.56755841,0.00000000
-3.87493747,6.50176019,0.84638502,4.38897625,0.07431734,0.11933796,1.53517259,0.00000000
-3.86893447,6.33409010,0.81975066,4.27757787,0.07206087,0.11403611,1.49810548,0.00000000
-3.86293147,6.15399718,0.79110529,4.15796709,0.06951256,0.10878203,1.45721772,0.00000000
-3.85692846,5.96528037,0.76099753,4.03269564,0.06673080,0.10360968,1.41343920,0.00000000
-3.85092546,5.77182650,0.73002003,3.90436245,0.06377880,0.09855481,1.36773950,0.00000000
-3.84492246,5.57748804,0.69879161,3.77553136,0.06072301,0.09365299,1.32109805,0.00000000
-3.83891946,5.38596706,0.66793918,3.64865362,0.05763140,0.08893782,1.27447518,0.00000000
-3.83291646,5.20070983,0.63808015,3.52599776,0.05457180,0.08443922,1.22878519,0.00000000
-3.82691346,5.02481576,0.60980592,3.40958941,0.05161024,0.08018218,1.18487249,0.00000000
-3.82091046,4.86096338,0.58366697,3.30116301,0.04880949,0.07618566,1.14349136,0.00000000
-3.81490745,4.71135533,0.56015973,3.20212634,0.04622765,0.07246201,1.10529009,0.00000000
-3.80890445,4.57768312,0.53971571,3.11353880,0.04391698,0.06901662,1.07079964,0.00000000
-3.80290145,4.46111175,0.52269279,3.03610304,0.04192286,0.06584803,1.04042698,0.00000000
-3.79689845,4.36228284,0.50936888,2.97016938,0.04028299,0.06294831,1.01445277,0.00000000
-3.79089545,4.28133485,0.49993783,2.91575169,0.03902679,0.06030373,0.99303327,0.00000000
-3.78489245,4.21793755,0.49450735,2.87255317,0.03817497,0.05789569,0.97620564,0.00000000
-3.77888944,4.17133826,0.49309903,2.83999992,0.03773929,0.05570173,0.96389623,0.00000000
-3.77288644,4.14041643,0.49564992,2.81728022,0.03772252,0.05369671,0.95593099,0.00000000
-3.76688344,4.12374360,0.50201580,2.80338737,0.03811853,0.05185396,0.95204745,0.00000000
-3.76088044,4.11964572,0.51197566,2.79716391,0.03891257,0.05014643,0.95190749,0.00000000
-3.75487744,4.12626519,0.52523748,2.79734548,0.04008164,0.04854772,0.95511027,0.00000000
-3.74887444,4.14162031,0.54144494,2.80260258,0.04159501,0.04703299,0.96120510,0.00000000
-3.74287144,4.16366059,0.56018507,2.81157903,0.04341489,0.04557974,0.96970357,0.00000000
-3.73686843,4.19031657,0.58099680,2.82292631,0.04549716,0.04416832,0.98009097,0.00000000
-3.73086543,4.21954368,0.60338017,2.83533311,0.04779225,0.04278235,0.99183686,0.00000000
-3.72486243,4.24935994,0.62680635,2.84755008,0.05024607,0.04140890,1.00440476,0.00000000
-3.71885943,4.27787773,0.65072818,2.85840983,0.05280114,0.04003850,1.01726106,0.00000000
-3.71285643,4.30333026,0.67459136,2.86684246,0.05539766,0.03866504,1.02988343,0.00000000
-3.70685343,4.32409338,0.69784587,2.87188728,0.05797476,0.03728552,1.04176871,0.00000000
-3.70085043,4.33870360,0.71995778,2.87270120,0.06047174,0.03589974,1.05244056,0.00000000
-3.69484742,4.34587301,0.74042096,2.86856442,0.06282940,0.03450991,1.06145693,0.00000000
-3.68884442,4.34450182,0.75876852,2.85888404,0.06499126,0.03312027,1.06841733,0.00000000
-3.68284142,4.33368870,0.77458369,2.84319597,0.06690486,0.03173669,1.07296998,0.00000000
-3.67683842,4.31273944,0.78750976,2.82116556,0.06852294,0.03036629,1.07481848,0.00000000
-3.67083542,4.28117362,0.79725875,2.79258713,0.06980449,0.02901712,1.07372808,0.00000000
-3.66483242,4.23872915,0.80361850,2.75738250,0.07071571,0.02769793,1.06953096,0.00000000
-3.65882941,4.18536425,0.80645778,2.71559843,0.07123077,0.02641787,1.06213049,0.00000000
-3.65282641,4.12125642,0.80572926,2.66740291,0.07133237,0.02518645,1.05150397,0.00000000
-3.64682341,4.04679772,0.80147011,2.61308006,0.07101206,0.02401338,1.03770361,0.00000000
-3.64082041,3.96258601,0.79380012,2.55302352,0.07027036,0.02290853,1.02085554,0.00000000
-3.63481741,3.86941186,0.78291741,2.48772804,0.06911660,0.02188198,1.00115664,0.00000000
-3.62881441,3.76824082,0.76909173,2.41777932,0.06756854,0.02094403,0.97886925,0.00000000
-3.62281141,3.66019125,0.75265574,2.34384202,0.06565174,0.02010527,0.95431367,0.00000000
-3.61680840,3.54650817,0.73399444,2.26664596,0.06339876,0.01937669,0.92785880,0.00000000
-3.61080540,3.42853359,0.71353325,2.18697094,0.06084816,0.01876975,0.89991117,0.00000000
-3.60480240,3.30767443,0.69172522,2.10563037,0.05804338,0.01829650,0.87090277,0.00000000
-3.59879940,3.18536899,0.66903781,2.02345422,0.05503155,0.01796965,0.84127829,0.00000000
-3.59279640,3.06305330,0.64593993,1.94127190,0.05186223,0.01780272,0.81148222,0.00000000
-3.58679340,2.94212873,0.62288957,1.85989554,0.04858618,0.01781003,0.78194642,0.00000000
-3.58079040,2.82393204,0.60032268,1.78010449,0.04525416,0.01800681,0.75307886,0.00000000
-3.57478739,2.70970930,0.57864347,1.70263136,0.04191581,0.01840919,0.72525375,0.00000000
-3.56878439,2.60059438,0.55821668,1.62815036,0.03861872,0.01903418,0.69880381,0.00000000
-3.56278139,2.49759314,0.53936181,1.55726823,0.03540756,0.01989955,0.67401471,0.00000000
-3.55677839,2.40157333,0.52234949,1.49051797,0.03232343,0.02102374,0.65112197,0.00000000
-3.55077539,2.31326061,0.50739985,1.42835555,0.02940335,0.02242555,0.63031026,0.00000000
-3.54477239,2.23324014,0.49468277,1.37115945,0.02667998,0.02412387,0.61171506,0.00000000
-3.53876938,2.16196308,0.48431972,1.31923276,0.02418143,0.02613717,0.59542617,0.00000000
-3.53276638,2.09975718,0.47638690,1.27280738,0.02193123,0.02848302,0.58149296,0.00000000
-3.52676338,2.04683994,0.47091910,1.23204982,0.01994848,0.03117735,0.56993060,0.00000000
-3.52076038,2.00333321,0.46791411,1.19706781,0.01824800,0.03423373,0.56072686,0.00000000
-3.51475738,1.96927761,0.46733710,1.16791709,0.01684060,0.03766243,0.55384886,0.00000000
-3.50875438,1.94464540,0.46912464,1.14460766,0.01573337,0.04146952,0.54924930,0.00000000
-3.50275138,1.92935062,0.47318811,1.12710882,0.01492994,0.04565583,0.54687149,0.00000000
-3.49674837,1.92325549,0.47941628,1.11535252,0.01443078,0.05021599,0.54665308,0.00000000
-3.49074537,1.92617243,0.48767689,1.10923464,0.01423338,0.05513742,0.54852800,0.00000000
-3.48474237,1.93786146,0.49781739,1.10861398,0.01433241,0.06039948,0.55242656,0.00000000
-3.47873937,1.95802314,0.50966475,1.11330920,0.01471986,0.06597280,0.55827380,0.00000000
-3.47273637,1.98628781,0.52302479,1.12309375,0.01538498,0.07181873,0.56598619,0.00000000
-3.46673337,2.02220184,0.53768104,1.13768947,0.01631435,0.07788912,0.57546710,0.00000000
-3.46073037,2.06521252,0.55339375,1.15675934,0.01749173,0.08412638,0.58660130,0.00000000
-3.45472736,2.11465287,0.56989914,1.17990041,0.01889801,0.09046393,0.59924920,0.00000000
-3.44872436,2.16972824,0.58690945,1.20663747,0.02051109,0.09682697,0.61324127,0.00000000
-3.44272136,2.22950621,0.60411394,1.23641856,0.02230583,0.10313361,0.62837322,0.00000000
-3.43671836,2.29291152,0.62118120,1.26861307,0.02425405,0.10929642,0.64440256,0.00000000
-3.43071536,2.35872719,0.63776286,1.30251312,0.02632460,0.11522428,0.66104682,0.00000000
-3.42471236,2.42560286,0.65349876,1.33733873,0.02848352,0.12082446,0.67798406,0.00000000
-3.41870935,2.49207103,0.66802356,1.37224714,0.03069437,0.12600501,0.69485565,0.00000000
-3.41270635,2.55657110,0.68097463,1.40634629,0.03291865,0.13067721,0.71127156,0.00000000
-3.40670335,2.61748100,0.69200092,1.43871228,0.03511640,0.13475810,0.72681806,0.00000000
-3.40070035,2.67315536,0.70077252,1.46841035,0.03724686,0.13817293,0.74106757,0.00000000
-3.39469735,2.72196911,0.70699052,1.49451862,0.03926932,0.14085751,0.75359040,0.00000000
-3.38869435,2.76236456,0.71039670,1.51615372,0.04114404,0.14276029,0.76396773,0.00000000
-3.38269135,2.79290025,0.71078268,1.53249728,0.04283318,0.14384418,0.77180554,0.00000000
-3.37668834,2.81229929,0.70799802,1.54282201,0.04430182,0.14408795,0.77674853,0.00000000
-3.37068534,2.81949509,0.70195704,1.54651630,0.04551894,0.14348723,0.77849368,0.00000000
-3.36468234,2.81367247,0.69264394,1.54310620,0.04645830,0.14205506,0.77680269,0.00000000
-3.35867934,2.79430217,0.68011615,1.53227368,0.04709925,0.13982203,0.77151267,0.00000000
-3.35267634,2.76116746,0.66450567,1.51387041,0.04742742,0.13683590,0.76254480,0.00000000
-3.34667334,2.71438154,0.64601848,1.48792645,0.04743515,0.13316095,0.74991043,0.00000000
-3.34067034,2.65439513,0.62493208,1.45465341,0.04712180,0.12887686,0.73371441,0.00000000
-3.33466733,2.58199421,0.60159139,1.41444207,0.04649384,0.12407741,0.71415566,0.00000000
-3.32866433,2.49828805,0.57640314,1.36785457,0.04556463,0.11886892,0.69152488,0.00000000
-3.32266133,2.40468853,0.54982918,1.31561166,0.04435410,0.11336864,0.66619979,0.00000000
-3.31665833,2.30288164,0.52237894,1.25857573,0.04288818,0.10770297,0.63863793,0.00000000
-3.31065533,2.19479290,0.49460140,1.19773023,0.04119807,0.10200587,0.60936770,0.00000000
-3.30465233,2.08254807,0.46707683,1.13415673,0.03931938,0.09641716,0.57897781,0.00000000
-3.29864932,1.96843104,0.44040862,1.06901038,0.03729117,0.09108108,0.54810582,0.00000000
-3.29264632,1.85484038,0.41521527,1.00349481,0.03515501,0.08614489,0.51742610,0.00000000
-3.28664332,1.74424609,0.39212274,0.93883752,0.03295391,0.08175760,0.48763761,0.00000000
-3.28064032,1.63914778,0.37175712,0.87626636,0.03073147,0.07806884,0.45945193,0.00000000
-3.27463732,1.54203504,0.35473761,0.81698775,0.02853094,0.07522770,0.43358170,0.00000000
-3.26863432,1.45535062,0.34166959,0.76216721,0.02639447,0.07338160,0.41072965,0.00000000
-3.26263132,1.38145642,0.33313767,0.71291216,0.02436255,0.07267506,0.39157823,0.00000000
-3.25662831,1.32260222,0.32969847,0.67025718,0.02247348,0.07324821,0.37677982,0.00000000
-3.25062531,1.28089642,0.33187280,0.63515153,0.02076305,0.07523517,0.36694736,0.00000000
-3.24462231,1.25827825,0.34013723,0.60844846,0.01926439,0.07876195,0.36264521,0.00000000
-3.23861931,1.25649059,0.35491474,0.59089616,0.01800790,0.08394410,0.36438004,0.00000000
-3.23261631,1.27705252,0.37656439,0.58312956,0.01702132,0.09088381,0.37259162,0.00000000
-3.22661331,1.32123108,0.40537023,0.58566288,0.01632984,0.09966674,0.38764321,0.00000000
-3.22061031,1.39001185,0.44152944,0.59888232,0.01595632,0.11035841,0.40981176,0.00000000
-3.21460730,1.48406836,0.48514013,0.62303869,0.01592150,0.12300036,0.43927768,0.00000000
-3.20860430,1.60373069,0.53618936,0.65824004,0.01624417,0.13760619,0.47611472,0.00000000
-3.20260130,1.74895431,0.59454171,0.70444414,0.01694133,0.15415765,0.52027999,0.00000000
-3.19659830,1.91929040,0.65992947,0.76145135,0.01802825,0.17260099,0.57160478,0.00000000
-3.19059530,2.11385954,0.73194488,0.82889816,0.01951850,0.19284376,0.62978676,0.00000000
-3.18459230,2.33133069,0.81003534,0.90625207,0.02142381,0.21475241,0.69438417,0.00000000
-3.17858929,2.56990791,0.89350240,0.99280865,0.02375381,0.23815082,0.76481270,0.00000000
-3.17258629,2.82732693,0.98150488,1.08769133,0.02651573,0.26282006,0.84034593,0.00000000
-3.16658329,3.10086386,1.07306694,1.18985485,0.02971394,0.28849947,0.92011970,0.00000000
-3.16058029,3.38735752,1.16709105,1.29809303,0.03334934,0.31488931,1.00314115,0.00000000
-3.15457729,3.68324692,1.26237604,1.41105125,0.03741880,0.34165497,1.08830256,0.00000000
-3.14857429,3.98462418,1.35763992,1.52724407,0.04191447,0.36843273,1.17440017,0.00000000
-3.14257129,4.28730282,1.45154688,1.64507804,0.04682305,0.39483699,1.26015777,0.00000000
-3.13656828,4.58690006,1.54273776,1.76287931,0.05212512,0.42046879,1.34425459,0.00000000
-3.13056528,4.87893139,1.62986274,1.87892562,0.05779454,0.44492538,1.42535667,0.00000000
-3.12456228,5.15891438,1.71161528,1.99148187,0.06379791,0.46781046,1.50215079,0.00000000
-3.11855928,5.42247824,1.78676568,2.09883801,0.07009415,0.48874472,1.57337969,0.00000000
-3.11255628,5.66547512,1.85419302,2.19934807,0.07663434,0.50737628,1.63787710,0.00000000
-3.10655328,5.88408862,1.91291415,2.29146888,0.08336168,0.52339063,1.69460124,0.00000000
-3.10055028,6.07493519,1.96210829,2.37379697,0.09021177,0.53651947,1.74266523,0.00000000
-3.09454727,6.23515384,2.00113647,2.44510212,0.09711309,0.54654839,1.78136295,0.00000000
-3.08854427,6.36248058,2.02955484,2.50435635,0.10398786,0.55332265,1.81018929,0.00000000
-3.08254127,6.45530407,2.04712141,2.55075697,0.11075312,0.55675119,1.82885361,0.00000000
-3.07653827,6.51270032,2.05379626,2.58374305,0.11732206,0.55680847,1.83728593,0.00000000
-3.07053527,6.53444491,2.04973511,2.60300444,0.12360574,0.55353414,1.83563540,0.00000000
-3.06453227,6.52100251,2.03527705,2.60848328,0.12951486,0.54703069,1.82426121,0.00000000
-3.05852926,6.47349441,2.01092705,2.60036803,0.13496181,0.53745908,1.80371629,0.00000000
-3.05252626,6.39364592,1.97733429,2.57908039,0.13986282,0.52503262,1.77472471,0.00000000
-3.04652326,6.28371636,1.93526744,2.54525591,0.14414006,0.51000952,1.73815384,0.00000000
-3.04052026,6.14641501,1.88558816,2.49971931,0.14772380,0.49268429,1.69498257,0.00000000
-3.03451726,5.98480721,1.82922390,2.44345557,0.15055432,0.47337854,1.64626717,0.00000000
-3.02851426,5.80221468,1.76714134,2.37757818,0.15258368,0.45243151,1.59310646,0.00000000
-3.02251126,5.60211471,1.70032124,2.30329597,0.15377720,0.43019069,1.53660767,0.00000000
-3.01650825,5.38804213,1.62973575,2.22187964,0.15411448,0.40700293,1.47785469,0.00000000
-3.01050525,5.16349812,1.55632865,2.13462946,0.15359014,0.38320640,1.41787994,0.00000000
-3.00450225,4.93186898,1.48099904,2.04284518,0.15221402,0.35912351,1.35764094,0.00000000
-2.99849925,4.69635740,1.40458859,1.94779889,0.15001094,0.33505503,1.29800234,0.00000000
-2.99249625,4.45992811,1.32787239,1.85071185,0.14701999,0.31127560,1.23972397,0.00000000
-2.98649325,4.22526870,1.25155324,1.75273540,0.14329344,0.28803052,1.18345494,0.00000000
-2.98049025,3.99476583,1.17625904,1.65493651,0.13889525,0.26553381,1.12973359,0.00000000
-2.97448724,3.77049604,1.10254279,1.55828761,0.13389922,0.24396759,1.07899290,0.00000000
-2.96848424,3.55422992,1.03088491,1.46366084,0.12838700,0.22348246,1.03157039,0.00000000
-2.96248124,3.34744766,0.96169716,1.37182606,0.12244591,0.20419883,0.98772178,0.00000000
-2.95647824,3.15136366,0.89532778,1.28345221,0.11616666,0.18620891,0.94763699,0.00000000
-2.95047524,2.96695754,0.83206735,1.19911140,0.10964122,0.16957933,0.91145753,0.00000000
-2.94447224,2.79500895,0.77215487,1.11928491,0.10296075,0.15435395,0.87929385,0.00000000
-2.93846923,2.63613332,0.71578386,1.04437058,0.09621366,0.14055696,0.85124153,0.00000000
-2.93246623,2.49081621,0.66310796,0.97469072,0.08948407,0.12819578,0.82739536,0.00000000
-2.92646323,2.35944408,0.61424592,0.91050000,0.08285041,0.11726400,0.80786022,0.00000000
-2.92046023,2.24232952,0.56928591,0.85199276,0.07638445,0.10774385,0.79275822,0.00000000
-2.91445723,2.13972993,0.52828885,0.79930935,0.07015054,0.09960848,0.78223175,0.00000000
-2.90845423,2.05185874,0.49129089,0.75254108,0.06420525,0.09282377,0.77644203,0.00000000
-2.90245123,1.97888904,0.45830501,0.71173385,0.05859723,0.08734977,0.77556364,0.00000000
-2.89644822,1.92094995,0.42932185,0.67689020,0.05336729,0.08314173,0.77977506,0.00000000
-2.89044522,1.87811666,0.40430989,0.64797018,0.04854874,0.08015082,0.78924614,0.00000000
-2.88444222,1.85039534,0.38321501,0.62489099,0.04416781,0.07832451,0.80412313,0.00000000
-2.87843922,1.83770460,0.36595988,0.60752609,0.04024415,0.07760679,0.82451236,0.00000000
-2.87243622,1.83985522,0.35244304,0.59570390,0.03679141,0.07793822,0.85046349,0.00000000
-2.86643322,1.85653032,0.34253820,0.58920673,0.03381779,0.07925598,0.88195370,0.00000000
-2.86043022,1.88726757,0.33609367,0.58777033,0.03132650,0.08149384,0.91887350,0.00000000
-2.85442721,1.93144551,0.33293226,0.59108451,0.02931620,0.08458242,0.96101556,0.00000000
-2.84842421,1.98827516,0.33285181,0.59879509,0.02778135,0.08844939,1.00806699,0.00000000
-2.84242121,2.05679833,0.33562633,0.61050762,0.02671241,0.09302004,1.05960597,0.00000000
-2.83641821,2.13589310,0.34100799,0.62579271,0.02609599,0.09821800,1.11510295,0.00000000
-2.83041521,2.22428683,0.34872984,0.64419321,0.02591491,0.10396609,1.17392665,0.00000000
-2.82441221,2.32057629,0.35850937,0.66523287,0.02614820,0.11018749,1.23535466,0.00000000
-2.81840920,2.42325429,0.37005264,0.68842628,0.02677109,0.11680692,1.29858826,0.00000000
-2.81240620,2.53074152,0.38305915,0.71328964,0.02775499,0.12375190,1.36277096,0.00000000
-2.80640320,2.64142222,0.39722696,0.73935187,0.02906755,0.13095401,1.42700975,0.00000000
-2.80040020,2.75368179,0.41225820,0.76616533,0.03067276,0.13835003,1.49039835,0.00000000
-2.79439720,2.86594468,0.42786447,0.79331583,0.03253117,0.14588285,1.55204131,0.00000000
-2.78839420,2.97671058,0.44377219,0.82043110,0.03460031,0.15350214,1.61107797,0.00000000
-2.78239120,3.08458726,0.45972760,0.84718743,0.03683520,0.16116471,1.66670528,0.00000000
-2.77638819,3.18831866,0.47550115,0.87331394,0.03918907,0.16883442,1.71819858,0.00000000
-2.77038519,3.28680707,0.49089135,0.89859443,0.04161419,0.17648181,1.76492967,0.00000000
-2.76438219,3.37912869,0.50572785,0.92286657,0.04406293,0.18408328,1.80638138,0.00000000
-2.75837919,3.46454242,0.51987371,0.94601860,0.04648888,0.19162004,1.84215851,0.00000000
-2.75237619,3.54249184,0.53322687,0.96798385,0.04884807,0.19907675,1.87199477,0.00000000
-2.74637319,3.61260116,0.54572085,0.98873342,0.05110021,0.20644012,1.89575581,0.00000000
-2.74037019,3.67466590,0.55732474,1.00826758,0.05320989,0.21369742,1.91343855,0.00000000
-2.73436718,3.72863946,0.56804251,1.02660657,0.05514779,0.22083513,1.92516697,0.00000000
-2.72836418,3.77461692,0.57791179,1.04378129,0.05689155,0.22783783,1.93118506,0.00000000
-2.72236118,3.81281727,0.58700217,1.05982472,0.05842664,0.23468749,1.93184706,0.00000000
-2.71635818,3.84356540,0.59541316,1.07476446,0.05974680,0.24136310,1.92760585,0.00000000
-2.71035518,3.86727479,0.60327175,1.08861693,0.06085425,0.24784090,1.91899968,0.00000000
-2.70435218,3.88443175,0.61072978,1.10138363,0.06175956,0.25409506,1.90663781,0.00000000
-2.69834917,3.89558174,0.61796105,1.11304949,0.06248112,0.26009897,1.89118547,0.00000000
-2.69234617,3.90131778,0.62515814,1.12358343,0.06304432,0.26582686,1.87334835,0.00000000
-2.68634317,3.90227114,0.63252902,1.13294092,0.06348031,0.27125593,1.85385682,0.00000000
-2.68034017,3.89910358,0.64029343,1.14106831,0.06382458,0.27636857,1.83345027,0.00000000
-2.67433717,3.89250086,0.64867883,1.14790845,0.06411523,0.28115483,1.81286134,0.00000000
-2.66833417,3.88316673,0.65791618,1.15340712,0.06439110,0.28561470,1.79280053,0.00000000
-2.66233117,3.87181677,0.66823531,1.15751983,0.06468982,0.28976022,1.77394108,0.00000000
-2.65632816,3.85917142,0.67986006,1.16021838,0.06504588,0.29361717,1.75690429,0.00000000
-2.65032516,3.84594779,0.69300315,1.16149673,0.06548881,0.29722628,1.74224566,0.00000000
-2.64432216,3.83285000,0.70786094,1.16137586,0.06604151,0.30064376,1.73044195,0.00000000
-2.63831916,3.82055804,0.72460817,1.15990719,0.06671895,0.30394114,1.72187949,0.00000000
-2.63231616,3.80971535,0.74339277,1.15717454,0.06752713,0.30720439,1.71684436,0.00000000
-2.62631316,3.80091567,0.76433100,1.15329440,0.06846246,0.31053224,1.71551446,0.00000000
-2.62031016,3.79468970,0.78750304,1.14841466,0.06951168,0.31403393,1.71795433,0.00000000
