energy_ev,total_up,Ge_p_up,Ge_d_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
2.32016008,3.97281998,0.16277431,0.00000000,0.11934607,0.24601939,1.18152895,3.90238125
2.32616308,4.08521200,0.16847982,0.00000000,0.12427152,0.25264139,1.22027265,4.01012264
2.33216608,4.18748667,0.17424876,0.00000000,0.12901000,0.25906275,1.25619599,4.10748482
2.33816908,4.27820606,0.18000958,0.00000000,0.13349395,0.26520544,1.28891326,4.19309581
2.34417209,4.35623588,0.18569796,0.00000000,0.13766191,0.27101329,1.31810766,4.26589027
2.35017509,4.42075630,0.19125750,0.00000000,0.14145955,0.27645321,1.34353095,4.32511933
2.35617809,4.47126201,0.19664010,0.00000000,0.14484053,0.28151560,1.36500075,4.37034980
2.36218109,4.50755244,0.20180583,0.00000000,0.14776695,0.28621378,1.38239567,4.40145386
2.36818409,4.52971375,0.20672258,0.00000000,0.15020961,0.29058257,1.39564918,4.41859055
2.37418709,4.53809405,0.21136540,0.00000000,0.15214798,0.29467613,1.40474265,4.42218071
2.38019010,4.53327388,0.21571563,0.00000000,0.15356991,0.29856510,1.40969843,4.41287707
2.38619310,4.51603339,0.21975990,0.00000000,0.15447120,0.30233321,1.41057336,4.39153126
2.39219610,4.48731815,0.22348910,0.00000000,0.15485493,0.30607338,1.40745326,4.35915922
2.39819910,4.44820475,0.22689731,0.00000000,0.15473075,0.30988356,1.40044875,4.31690635
2.40420210,4.39986736,0.22998080,0.00000000,0.15411409,0.31386234,1.38969247,4.26601348
2.41020510,4.34354607,0.23273703,0.00000000,0.15302534,0.31810448,1.37533780,4.20778441
2.41620810,4.28051739,0.23516384,0.00000000,0.15148906,0.32269649,1.35755874,4.14355537
2.42221111,4.21206713,0.23725871,0.00000000,0.14953321,0.32771242,1.33655087,4.07466682
2.42821411,4.13946572,0.23901815,0.00000000,0.14718849,0.33320986,1.31253270,4.00243732
2.43421711,4.06394562,0.24043722,0.00000000,0.14448772,0.33922643,1.28574726,3.92813958
2.44022011,3.98668082,0.24150921,0.00000000,0.14146534,0.34577668,1.25646324,3.85297847
2.44622311,3.90876802,0.24222540,0.00000000,0.13815700,0.35284974,1.22497527,3.77807074
2.45222611,3.83120952,0.24257496,0.00000000,0.13459917,0.36040757,1.19160315,3.70442659
2.45822911,3.75489760,0.24254507,0.00000000,0.13082891,0.36838417,1.15668960,3.63293300
2.46423212,3.68060078,0.24212105,0.00000000,0.12688352,0.37668556,1.12059648,3.56433910
2.47023512,3.60895202,0.24128669,0.00000000,0.12280038,0.38519087,1.08369957,3.49924385
2.47623812,3.54043922,0.24002476,0.00000000,0.11861665,0.39375424,1.04638193,3.43808657
2.48224112,3.47539868,0.23831756,0.00000000,0.11436903,0.40220792,1.00902619,3.38114057
2.48824412,3.41401178,0.23614768,0.00000000,0.11009340,0.41036618,0.97200611,3.32851064
2.49424712,3.35630525,0.23349887,0.00000000,0.10582449,0.41803015,0.93567775,3.28013450
2.50025013,3.30215560,0.23035695,0.00000000,0.10159546,0.42499344,0.90037088,3.23578865
2.50625313,3.25129756,0.22671083,0.00000000,0.09743744,0.43104827,0.86638074,3.19509875
2.51225613,3.20333661,0.22255352,0.00000000,0.09337903,0.43599210,0.83396088,3.15755416
2.51825913,3.15776540,0.21788315,0.00000000,0.08944581,0.43963425,0.80331716,3.12252667
2.52426213,3.11398340,0.21270383,0.00000000,0.08565983,0.44180256,0.77460333,3.08929255
2.53026513,3.07131937,0.20702649,0.00000000,0.08203918,0.44234957,0.74791821,3.05705741
2.53626813,3.02905563,0.20086938,0.00000000,0.07859758,0.44115811,0.72330471,3.02498282
2.54227114,2.98645338,0.19425849,0.00000000,0.07534406,0.43814592,0.70075051,2.99221394
2.54827414,2.94277805,0.18722761,0.00000000,0.07228284,0.43326930,0.68019050,2.95790691
2.55427714,2.89732381,0.17981808,0.00000000,0.06941325,0.42652538,0.66151064,2.92125528
2.56028014,2.84943636,0.17207830,0.00000000,0.06672984,0.41795307,0.64455328,2.88151445
2.56628314,2.79853331,0.16406296,0.00000000,0.06422269,0.40763260,0.62912350,2.83802338
2.57228614,2.74412156,0.15583192,0.00000000,0.06187784,0.39568362,0.61499636,2.79022304
2.57828914,2.68581121,0.14744897,0.00000000,0.05967783,0.38226205,0.60192486,2.73767114
2.58429215,2.62332588,0.13898036,0.00000000,0.05760250,0.36755571,0.58964813,2.68005289
2.59029515,2.55650925,0.13049329,0.00000000,0.05562971,0.35177897,0.57789993,2.61718773
2.59629815,2.48532792,0.12205431,0.00000000,0.05373630,0.33516668,0.56641696,2.54903203
2.60230115,2.40987076,0.11372783,0.00000000,0.05189896,0.31796759,0.55494685,2.47567813
2.60830415,2.33034496,0.10557465,0.00000000,0.05009515,0.30043752,0.54325571,2.39734968
2.61430715,2.24706919,0.09765078,0.00000000,0.04830399,0.28283257,0.53113479,2.31439398
2.62031016,2.16046404,0.09000631,0.00000000,0.04650698,0.26540257,0.51840643,2.22727131
2.62631316,2.07104029,0.08268472,0.00000000,0.04468868,0.24838500,0.50492878,2.13654198
2.63231616,1.97938526,0.07572225,0.00000000,0.04283723,0.23199959,0.49059941,2.04285124
2.63831916,1.88614755,0.06914772,0.00000000,0.04094467,0.21644360,0.47535762,1.94691261
2.64432216,1.79202076,0.06298247,0.00000000,0.03900713,0.20188803,0.45918540,1.84948998
2.65032516,1.69772630,0.05724062,0.00000000,0.03702479,0.18847470,0.44210710,1.75137889
2.65632816,1.60399597,0.05192952,0.00000000,0.03500178,0.17631429,0.42418782,1.65338754
2.66233117,1.51155456,0.04705033,0.00000000,0.03294580,0.16548521,0.40553058,1.55631782
2.66833417,1.42110306,0.04259882,0.00000000,0.03086770,0.15603338,0.38627264,1.46094714
2.67433717,1.33330291,0.03856618,0.00000000,0.02878099,0.14797282,0.36658097,1.36801130
2.68034017,1.24876189,0.03493992,0.00000000,0.02670118,0.14128693,0.34664721,1.27818912
2.68634317,1.16802208,0.03170483,0.00000000,0.02464522,0.13593046,0.32668253,1.19208928
2.69234617,1.09155042,0.02884394,0.00000000,0.02263090,0.13183209,0.30691250,1.11023985
2.69834917,1.01973228,0.02633940,0.00000000,0.02067624,0.12889746,0.28757240,1.03308095
2.70435218,0.95286843,0.02417343,0.00000000,0.01879905,0.12701273,0.26890324,0.96096090
2.71035518,0.89117545,0.02232916,0.00000000,0.01701651,0.12604845,0.25114863,0.89413590
2.71635818,0.83478995,0.02079144,0.00000000,0.01534487,0.12586374,0.23455276,0.83277355
2.72236118,0.78377614,0.01954766,0.00000000,0.01379928,0.12631066,0.21935958,0.77695979
2.72836418,0.73813675,0.01858841,0.00000000,0.01239370,0.12723872,0.20581308,0.72670932
2.73436718,0.69782673,0.01790814,0.00000000,0.01114096,0.12849941,0.19415873,0.68197865
2.74037019,0.66276902,0.01750577,0.00000000,0.01005287,0.12995058,0.18464582,0.64268157
2.74637319,0.63287186,0.01738514,0.00000000,0.00914042,0.13146064,0.17753037,0.60870594
2.75237619,0.60804644,0.01755536,0.00000000,0.00841406,0.13291243,0.17307846,0.57993117
2.75837919,0.58822425,0.01803112,0.00000000,0.00788393,0.13420655,0.17156936,0.55624545
2.76438219,0.57337291,0.01883265,0.00000000,0.00756019,0.13526418,0.17329813,0.53756164
2.77038519,0.56350967,0.01998569,0.00000000,0.00745319,0.13602909,0.17857725,0.52383121
2.77638819,0.55871168,0.02152107,0.00000000,0.00757372,0.13646896,0.18773671,0.51505508
2.78239120,0.55912225,0.02347413,0.00000000,0.00793305,0.13657571,0.20112230,0.51129099
2.78839420,0.56495258,0.02588386,0.00000000,0.00854300,0.13636506,0.21909166,0.51265662
2.79439720,0.57647866,0.02879175,0.00000000,0.00941576,0.13587507,0.24200789,0.51932829
2.80040020,0.59403307,0.03224034,0.00000000,0.01056368,0.13516384,0.27023065,0.53153506
2.80640320,0.61799200,0.03627156,0.00000000,0.01199892,0.13430650,0.30410470,0.54954841
2.81240620,0.64875777,0.04092486,0.00000000,0.01373297,0.13339142,0.34394613,0.57366782
2.81840920,0.68673759,0.04623506,0.00000000,0.01577603,0.13251596,0.39002674,0.60420282
2.82441221,0.73231935,0.05223022,0.00000000,0.01813638,0.13178186,0.44255696,0.64145243
2.83041521,0.78584564,0.05892944,0.00000000,0.02081962,0.13129047,0.50166808,0.68568277
2.83641821,0.84758709,0.06634073,0.00000000,0.02382795,0.13113806,0.56739466,0.73710405
2.84242121,0.91771635,0.07445905,0.00000000,0.02715939,0.13141132,0.63965795,0.79584806
2.84842421,0.99628416,0.08326468,0.00000000,0.03080710,0.13218344,0.71825141,0.86194727
2.85442721,1.08319855,0.09272201,0.00000000,0.03475880,0.13351072,0.80282915,0.93531677
2.86043022,1.17820855,0.10277869,0.00000000,0.03899628,0.13542996,0.89289835,1.01573995
2.86643322,1.28089319,0.11336554,0.00000000,0.04349506,0.13795682,0.98781627,1.10285879
2.87243622,1.39065663,0.12439696,0.00000000,0.04822435,0.14108503,1.08679267,1.19616939
2.87843922,1.50672969,0.13577202,0.00000000,0.05314705,0.14478667,1.18889774,1.29502305
2.88444222,1.62817808,0.14737622,0.00000000,0.05822015,0.14901332,1.29307584,1.39863307
2.89044522,1.75391686,0.15908389,0.00000000,0.06339522,0.15369811,1.39816467,1.50608688
2.89644822,1.88273076,0.17076099,0.00000000,0.06861918,0.15875853,1.50291949,1.61636315
2.90245123,2.01329929,0.18226852,0.00000000,0.07383524,0.16409988,1.60604144,1.72835307
2.90845423,2.14422580,0.19346601,0.00000000,0.07898402,0.16961903,1.70620897,1.84088473
2.91445723,2.27406884,0.20421531,0.00000000,0.08400473,0.17520858,1.80211104,1.95274962
2.92046023,2.40137481,0.21438417,0.00000000,0.08883648,0.18076094,1.89248075,2.06273002
2.92646323,2.52471020,0.22384974,0.00000000,0.09341961,0.18617226,1.97612779,2.16962592
2.93246623,2.64269224,0.23250161,0.00000000,0.09769694,0.19134604,2.05196856,2.27228057
2.93846923,2.75401682,0.24024434,0.00000000,0.10161502,0.19619626,2.11905230,2.36960354
2.94447224,2.85748262,0.24699942,0.00000000,0.10512518,0.20064984,2.17658254,2.46059052
2.95047524,2.95201093,0.25270646,0.00000000,0.10818450,0.20464842,2.22393274,2.54433936
2.95647824,3.03666070,0.25732372,0.00000000,0.11075659,0.20814939,2.26065589,2.62006207
2.96248124,3.11063888,0.26082792,0.00000000,0.11281211,0.21112615,2.28648782,2.68709274
2.96848424,3.17330612,0.26321338,0.00000000,0.11432921,0.21356771,2.30134442,2.74489176
2.97448724,3.22417850,0.26449067,0.00000000,0.11529368,0.21547761,2.30531341,2.79304651
2.98049025,3.26292579,0.26468472,0.00000000,0.11569893,0.21687228,2.29864142,2.83126945
2.98649325,3.28936703,0.26383278,0.00000000,0.11554588,0.21777907,2.28171731,2.85939404
2.99249625,3.30346423,0.26198215,0.00000000,0.11484263,0.21823388,2.25505301,2.87736915
2.99849925,3.30531482,0.25918792,0.00000000,0.11360402,0.21827878,2.21926289,2.88525281
3.00450225,3.29514361,0.25551088,0.00000000,0.11185119,0.21795946,2.17504279,2.88320554
3.01050525,3.27329439,0.25101564,0.00000000,0.10961095,0.21732291,2.12314985,2.87148376
3.01650825,3.24022186,0.24576909,0.00000000,0.10691520,0.21641515,2.06438366,2.85043342
3.02251126,3.19648344,0.23983921,0.00000000,0.10380026,0.21527935,1.99956955,2.82048389
3.02851426,3.14273129,0.23329419,0.00000000,0.10030623,0.21395419,1.92954422,2.78214187
3.03451726,3.07970397,0.22620199,0.00000000,0.09647633,0.21247259,1.85514388,2.73598517
3.04052026,3.00821755,0.21863009,0.00000000,0.09235617,0.21086074,1.77719473,2.68265597
3.04652326,2.92915586,0.21064550,0.00000000,0.08799315,0.20913762,1.69650552,2.62285319
3.05252626,2.84345940,0.20231492,0.00000000,0.08343574,0.20731466,1.61386179,2.55732378
3.05852926,2.75211289,0.19370485,0.00000000,0.07873284,0.20539590,1.53002137,2.48685253
3.06453227,2.65613127,0.18488177,0.00000000,0.07393312,0.20337829,1.44571059,2.41225056
3.07053527,2.55654432,0.17591218,0.00000000,0.06908436,0.20125230,1.36162083,2.33434240
3.07653827,2.45438013,0.16686245,0.00000000,0.06423287,0.19900273,1.27840506,2.25395202
3.08254127,2.35064796,0.15779853,0.00000000,0.05942290,0.19660977,1.19667421,2.17188817
3.08854427,2.24632096,0.14878549,0.00000000,0.05469608,0.19405008,1.11699318,2.08892956
3.09454727,2.14231956,0.13988687,0.00000000,0.05009100,0.19129814,1.03987667,2.00581054
3.10055028,2.03949616,0.13116391,0.00000000,0.04564277,0.18832762,0.96578492,1.92320792
3.10655328,1.93862193,0.12267472,0.00000000,0.04138275,0.18511283,0.89511957,1.84172957
3.11255628,1.84037624,0.11447342,0.00000000,0.03733832,0.18163019,0.82822008,1.76190533
3.11855928,1.74533927,0.10660938,0.00000000,0.03353278,0.17785966,0.76536095,1.68418084
3.12456228,1.65398823,0.09912648,0.00000000,0.02998536,0.17378614,0.70675006,1.60891438
3.13056528,1.56669716,0.09206259,0.00000000,0.02671129,0.16940066,0.65252845,1.53637702
3.13656828,1.48374034,0.08544926,0.00000000,0.02372206,0.16470151,0.60277161,1.46675599
3.14257129,1.40529907,0.07931152,0.00000000,0.02102564,0.15969505,0.55749255,1.40016098
3.14857429,1.33147125,0.07366804,0.00000000,0.01862686,0.15439626,0.51664639,1.33663305
3.15457729,1.26228337,0.06853137,0.00000000,0.01652777,0.14882907,0.48013655,1.27615566
3.16058029,1.19770391,0.06390843,0.00000000,0.01472807,0.14302621,0.44782215,1.21866703
3.16658329,1.13765763,0.05980105,0.00000000,0.01322551,0.13702885,0.41952634,1.16407334
3.17258629,1.08203984,0.05620671,0.00000000,0.01201626,0.13088587,0.39504526,1.11226207
3.17858929,1.03072992,0.05311921,0.00000000,0.01109523,0.12465276,0.37415700,1.06311462
3.18459230,0.98360341,0.05052936,0.00000000,0.01045634,0.11839034,0.35663033,1.01651787
3.19059530,0.94054207,0.04842561,0.00000000,0.01009267,0.11216319,0.34223270,0.97237398
3.19659830,0.90144157,0.04679457,0.00000000,0.00999658,0.10603792,0.33073710,0.93060816
3.20260130,0.86621645,0.04562132,0.00000000,0.01015969,0.10008138,0.32192759,0.89117407
3.20860430,0.83480225,0.04488971,0.00000000,0.01057274,0.09435886,0.31560322,0.85405675
3.21460730,0.80715500,0.04458236,0.00000000,0.01122547,0.08893226,0.31158027,0.81927317
3.22061031,0.78324817,0.04468062,0.00000000,0.01210635,0.08385852,0.30969283,0.78687037
3.22661331,0.76306747,0.04516432,0.00000000,0.01320232,0.07918808,0.30979181,0.75692170
3.23261631,0.74660413,0.04601154,0.00000000,0.01449846,0.07496374,0.31174263,0.72952133
3.23861931,0.73384708,0.04719825,0.00000000,0.01597779,0.07121970,0.31542192,0.70477759
3.24462231,0.72477484,0.04869805,0.00000000,0.01762097,0.06798094,0.32071354,0.68280556
3.25062531,0.71934765,0.05048187,0.00000000,0.01940623,0.06526297,0.32750435,0.66371954
3.25662831,0.71750064,0.05251789,0.00000000,0.02130929,0.06307189,0.33568028,0.64762584
3.26263132,0.71913858,0.05477156,0.00000000,0.02330349,0.06140479,0.34512297,0.63461643
3.26863432,0.72413268,0.05720577,0.00000000,0.02536006,0.06025047,0.35570746,0.62476388
3.27463732,0.73231999,0.05978134,0.00000000,0.02744850,0.05959048,0.36730124,0.61811793
3.28064032,0.74350542,0.06245758,0.00000000,0.02953722,0.05940033,0.37976486,0.61470394
3.28664332,0.75746674,0.06519323,0.00000000,0.03159424,0.05965101,0.39295428,0.61452345
3.29264632,0.77396220,0.06794736,0.00000000,0.03358807,0.06031056,0.40672491,0.61755672
3.29864932,0.79274062,0.07068064,0.00000000,0.03548872,0.06134585,0.42093723,0.62376722
3.30465233,0.81355358,0.07335654,0.00000000,0.03726874,0.06272432,0.43546382,0.63310781
3.31065533,0.83616889,0.07594260,0.00000000,0.03890425,0.06441570,0.45019731,0.64552830
3.31665833,0.86038489,0.07841172,0.00000000,0.04037606,0.06639375,0.46505896,0.66098378
3.32266133,0.88604449,0.08074325,0.00000000,0.04167055,0.06863772,0.48000717,0.67944339
3.32866433,0.91304840,0.08292395,0.00000000,0.04278055,0.07113376,0.49504548,0.70089879
3.33466733,0.94136641,0.08494874,0.00000000,0.04370593,0.07387599,0.51022943,0.72537180
3.34067034,0.97104613,0.08682110,0.00000000,0.04445399,0.07686730,0.52567161,0.75292056
3.34667334,1.00221828,0.08855317,0.00000000,0.04503959,0.08011989,0.54154456,0.78364367
3.35267634,1.03509810,0.09016552,0.00000000,0.04548495,0.08365538,0.55808082,0.81768185
3.35867934,1.06998233,0.09168647,0.00000000,0.04581913,0.08750456,0.57557004,0.85521664
3.36468234,1.10724155,0.09315116,0.00000000,0.04607721,0.09170681,0.59435272,0.89646591
3.37068534,1.14730789,0.09460018,0.00000000,0.04629918,0.09630904,0.61481064,0.94167605
3.37668834,1.19065819,0.09607800,0.00000000,0.04652850,0.10136438,0.63735411,0.99111078
3.38269135,1.23779316,0.09763103,0.00000000,0.04681053,0.10693041,0.66240616,1.04503688
3.38869435,1.28921307,0.09930562,0.00000000,0.04719068,0.11306715,0.69038429,1.10370706
3.39469735,1.34539085,0.10114587,0.00000000,0.04771254,0.11983476,0.72168035,1.16734060
3.40070035,1.40674367,0.10319146,0.00000000,0.04841596,0.12729108,0.75663917,1.23610240
3.40670335,1.47360402,0.10547548,0.00000000,0.04933520,0.13548901,0.79553703,1.31008133
3.41270635,1.54619179,0.10802248,0.00000000,0.05049717,0.14447385,0.83856083,1.38926876
3.41870935,1.62458843,0.11084666,0.00000000,0.05192000,0.15428075,0.88578894,1.47353849
3.42471236,1.70871479,0.11395047,0.00000000,0.05361176,0.16493222,0.93717495,1.56262901
3.43071536,1.79831372,0.11732348,0.00000000,0.05556972,0.17643596,0.99253506,1.65612939
3.43671836,1.89293872,0.12094180,0.00000000,0.05777987,0.18878305,1.05154021,1.75346976
3.44272136,1.99194955,0.12476794,0.00000000,0.06021700,0.20194648,1.11371362,1.85391735
3.44872436,2.09451556,0.12875119,0.00000000,0.06284521,0.21588031,1.17843426,1.95657890
3.45472736,2.19962716,0.13282862,0.00000000,0.06561892,0.23051939,1.24494656,2.06040994
3.46073037,2.30611540,0.13692651,0.00000000,0.06848431,0.24577967,1.31237638,2.16423119
3.46673337,2.41267954,0.14096238,0.00000000,0.07138116,0.26155920,1.37975293,2.26675195
3.47273637,2.51792153,0.14484742,0.00000000,0.07424505,0.27773982,1.44603600,2.36660009
3.47873937,2.62038662,0.14848929,0.00000000,0.07700982,0.29418938,1.51014759,2.46235764
3.48474237,2.71860831,0.15179524,0.00000000,0.07961016,0.31076458,1.57100674,2.55260104
3.49074537,2.81115597,0.15467535,0.00000000,0.08198428,0.32731426,1.62756610,2.63594423
3.49674837,2.89668306,0.15704582,0.00000000,0.08407648,0.34368303,1.67884870,2.71108309
3.50275138,2.97397376,0.15883210,0.00000000,0.08583954,0.35971509,1.72398313,2.77683916
3.50875438,3.04198576,0.15997188,0.00000000,0.08723683,0.37525815,1.76223565,2.83220069
3.51475738,3.09988733,0.16041760,0.00000000,0.08824399,0.39016723,1.79303753,2.87635904
3.52076038,3.14708664,0.16013851,0.00000000,0.08885018,0.40430821,1.81600635,2.90873883
3.52676338,3.18325193,0.15912213,0.00000000,0.08905867,0.41756099,1.83096016,2.92902007
3.53276638,3.20832163,0.15737505,0.00000000,0.08888701,0.42982211,1.83792385,2.93715137
3.53876938,3.22250367,0.15492305,0.00000000,0.08836643,0.44100682,1.83712742,2.93335349
3.54477239,3.22626428,0.15181050,0.00000000,0.08754076,0.45105034,1.82899626,2.91811296
3.55077539,3.22030682,0.14809911,0.00000000,0.08646479,0.45990849,1.81413399,2.89216614
3.55677839,3.20554168,0.14386601,0.00000000,0.08520215,0.46755760,1.79329883,2.85647457
3.56278139,3.18304907,0.13920145,0.00000000,0.08382284,0.47399361,1.76737473,2.81219268
3.56878439,3.15403640,0.13420596,0.00000000,0.08240044,0.47923075,1.73733873,2.76062959
3.57478739,3.11979270,0.12898728,0.00000000,0.08100926,0.48329951,1.70422627,2.70320680
3.58079040,3.08164209,0.12365727,0.00000000,0.07972142,0.48624432,1.66909610,2.64141366
3.58679340,3.04089877,0.11832863,0.00000000,0.07860403,0.48812100,1.63299631,2.57676267
3.59279640,2.99882531,0.11311193,0.00000000,0.07771668,0.48899394,1.59693314,2.51074654
3.59879940,2.95659617,0.10811279,0.00000000,0.07710922,0.48893346,1.56184355,2.44479855
3.60480240,2.91526762,0.10342941,0.00000000,0.07681999,0.48801322,1.52857262,2.38025764
3.61080540,2.87575498,0.09915056,0.00000000,0.07687455,0.48630785,1.49785622,2.31833922
3.61680840,2.83881738,0.09535389,0.00000000,0.07728502,0.48389096,1.47030916,2.26011231
3.62281141,2.80505021,0.09210484,0.00000000,0.07804989,0.48083351,1.44641879,2.20648319
3.62881441,2.77488426,0.08945583,0.00000000,0.07915447,0.47720251,1.42654342,2.15818540
3.63481741,2.74859104,0.08744592,0.00000000,0.08057181,0.47306021,1.41091502,2.11577557
3.64082041,2.72629275,0.08610082,0.00000000,0.08226412,0.46846353,1.39964536,2.07963439
3.64682341,2.70797582,0.08543314,0.00000000,0.08418453,0.46346388,1.39273456,2.04997177
3.65282641,2.69350645,0.08544282,0.00000000,0.08627913,0.45810715,1.39008133,2.02683529
3.65882941,2.68264705,0.08611776,0.00000000,0.08848925,0.45243388,1.39149392,2.01012086
3.66483242,2.67507234,0.08743450,0.00000000,0.09075373,0.44647954,1.39670111,1.99958496
3.67083542,2.67038446,0.08935894,0.00000000,0.09301119,0.44027479,1.40536288,1.99485755
3.67683842,2.66812642,0.09184710,0.00000000,0.09520214,0.43384575,1.41708039,1.99545538
3.68284142,2.66779386,0.09484582,0.00000000,0.09727092,0.42721422,1.43140517,2.00079535
3.68884442,2.66884521,0.09829358,0.00000000,0.09916728,0.42039786,1.44784780,2.01020797
3.69484742,2.67071074,0.10212127,0.00000000,0.10084770,0.41341029,1.46588638,2.02295105
3.70085043,2.67280108,0.10625307,0.00000000,0.10227628,0.40626127,1.48497511,2.03822410
3.70685343,2.67451615,0.11060745,0.00000000,0.10342538,0.39895691,1.50455362,2.05518367
3.71285643,2.67525508,0.11509834,0.00000000,0.10427585,0.39149999,1.52405745,2.07296018
3.71885943,2.67442811,0.11963647,0.00000000,0.10481700,0.38389049,1.54293016,2.09067665
3.72486243,2.67147087,0.12413098,0.00000000,0.10504633,0.37612637,1.56063716,2.10746942
3.73086543,2.66586139,0.12849124,0.00000000,0.10496917,0.36820464,1.57668159,2.12251103
3.73686843,2.65713990,0.13262887,0.00000000,0.10459810,0.36012275,1.59062189,2.13503487
3.74287144,2.64493100,0.13646005,0.00000000,0.10395244,0.35188023,1.60209076,2.14436131
3.74887444,2.62896751,0.13990788,0.00000000,0.10305774,0.34348071,1.61081494,2.14992442
3.75487744,2.60911502,0.14290484,0.00000000,0.10194531,0.33493397,1.61663484,2.15129822
3.76088044,2.58539571,0.14539523,0.00000000,0.10065190,0.32625825,1.61952315,2.14822136
3.76688344,2.55800995,0.14733744,0.00000000,0.09921942,0.31748241,1.61960117,2.14061885
3.77288644,2.52735407,0.14870599,0.00000000,0.09769484,0.30864795,1.61715179,2.12861934
3.77888944,2.49403261,0.14949318,0.00000000,0.09613006,0.29981066,1.61262777,2.11256666
3.78489245,2.45886348,0.14971021,0.00000000,0.09458187,0.29104185,1.60665450,2.09302438
3.79089545,2.42287480,0.14938779,0.00000000,0.09311187,0.28242884,1.60002598,2.07077226
3.79689845,2.38729237,0.14857602,0.00000000,0.09178621,0.27407477,1.59369371,2.04679410
3.80290145,2.35351721,0.14734357,0.00000000,0.09067530,0.26609751,1.58874776,2.02225638
3.80890445,2.32309319,0.14577616,0.00000000,0.08985318,0.25862771,1.58639037,1.99847803
3.81490745,2.29766501,0.14397432,0.00000000,0.08939669,0.25180586,1.58790201,1.97689171
3.82091046,2.27892770,0.14205046,0.00000000,0.08938429,0.24577859,1.59460100,1.95899774
3.82691346,2.26856902,0.14012540,0.00000000,0.08989466,0.24069415,1.60779757,1.94631195
3.83291646,2.26820682,0.13832444,0.00000000,0.09100488,0.23669725,1.62874399,1.94030942
3.83891946,2.27932359,0.13677308,0.00000000,0.09278839,0.23392349,1.65858238,1.94236612
3.84492246,2.30320105,0.13559263,0.00000000,0.09531279,0.23249361,1.69829242,1.95370084
3.85092546,2.34085741,0.13489578,0.00000000,0.09863735,0.23250770,1.74864093,1.97531983
3.85692846,2.39299031,0.13478237,0.00000000,0.10281066,0.23403979,1.81013575,2.00796661
3.86293147,2.45992818,0.13533553,0.00000000,0.10786812,0.23713295,1.88298606,2.05207931
3.86893447,2.54159250,0.13661828,0.00000000,0.11382973,0.24179523,1.96707114,2.10775753
3.87493747,2.63747316,0.13867078,0.00000000,0.12069811,0.24799659,2.06191954,2.17474059
3.88094047,2.74661854,0.14150837,0.00000000,0.12845681,0.25566713,2.16669994,2.25239832
3.88694347,2.86764140,0.14512040,0.00000000,0.13706921,0.26469659,2.28022490,2.33973534
3.89294647,2.99874093,0.14946994,0.00000000,0.14647781,0.27493530,2.40096782,2.43540886
3.89894947,3.13774052,0.15449440,0.00000000,0.15660422,0.28619664,2.52709318,2.53775976
3.90495248,3.28214041,0.16010705,0.00000000,0.16734971,0.29826081,2.65649928,2.64485585
3.91095548,3.42918321,0.16619931,0.00000000,0.17859640,0.31087989,2.78687231,2.75454586
3.91695848,3.57593006,0.17264382,0.00000000,0.19020908,0.32378407,2.91574980,2.86452204
3.92296148,3.71934452,0.17929807,0.00000000,0.20203755,0.33668864,3.04059137,2.97238904
3.92896448,3.85638082,0.18600861,0.00000000,0.21391952,0.34930171,3.15885379,3.07573615
3.93496748,3.98407311,0.19261552,0.00000000,0.22568385,0.36133214,3.26806763,3.17221026
3.94097049,4.09962203,0.19895707,0.00000000,0.23715419,0.37249752,3.36591237,3.25958644
3.94697349,4.20047529,0.20487439,0.00000000,0.24815276,0.38253182,3.45028684,3.33583350
3.95297649,4.28439910,0.21021597,0.00000000,0.25850423,0.39119247,3.51937212,3.39917194
3.95897949,4.34953783,0.21484192,0.00000000,0.26803963,0.39826660,3.57168461,3.44812229
3.96498249,4.39445986,0.21862764,0.00000000,0.27660001,0.40357616,3.60611680,3.48154214
3.97098549,4.41818824,0.22146711,0.00000000,0.28404000,0.40698187,3.62196469,3.49865085
3.97698849,4.42021558,0.22327537,0.00000000,0.29023086,0.40838589,3.61894071,3.49904154
3.98299150,4.40050320,0.22399039,0.00000000,0.29506332,0.40773307,3.59717216,3.48268043
3.98899450,4.35946552,0.22357417,0.00000000,0.29844975,0.40501089,3.55718562,3.44989426
3.99499750,4.29794101,0.22201307,0.00000000,0.30032592,0.40024821,3.49987861,3.40134713
4.00100050,4.21715173,0.21931748,0.00000000,0.30065219,0.39351284,3.42648003,3.33800816
4.00700350,4.11865390,0.21552073,0.00000000,0.29941407,0.38490821,3.33850182,3.26111216
4.01300650,4.00428192,0.21067749,0.00000000,0.29662224,0.37456923,3.23768404,3.17211509
4.01900950,3.87608867,0.20486165,0.00000000,0.29231205,0.36265767,3.12593626,3.07264666
4.02501251,3.73628451,0.19816373,0.00000000,0.28654242,0.34935718,3.00527769,2.96446202
4.03101551,3.58717747,0.19068808,0.00000000,0.27939424,0.33486811,2.87777872,2.84939428
4.03701851,3.43111653,0.18254984,0.00000000,0.27096836,0.31940250,2.74550606,2.72930963
4.04302151,3.27043973,0.17387185,0.00000000,0.26138313,0.30317917,2.61047332,2.60606610
4.04902451,3.10742817,0.16478158,0.00000000,0.25077167,0.28641923,2.47459849,2.48147696
4.05502751,2.94426678,0.15540814,0.00000000,0.23927881,0.26934200,2.33966940,2.35727924
