energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-2.93846923,2.79375911,0.05395828,0.01395226,0.11323817,0.39380012,2.31805591,0.31290343,0.00000000
-2.93246623,2.74668498,0.05376186,0.01254919,0.11473430,0.40065228,2.27233653,0.31087189,0.00000000
-2.92646323,2.69546811,0.05341680,0.01121852,0.11578287,0.40613624,2.22376080,0.30819092,0.00000000
-2.92046023,2.63962721,0.05290168,0.00996895,0.11632719,0.41003096,2.17199868,0.30477194,0.00000000
-2.91445723,2.57872554,0.05219917,0.00880665,0.11632129,0.41214212,2.11674089,0.30053545,0.00000000
-2.90845423,2.51240185,0.05129679,0.00773534,0.11573145,0.41230937,2.05772354,0.29541520,0.00000000
-2.90245123,2.44039922,0.05018743,0.00675651,0.11453734,0.41041262,1.99475157,0.28936190,0.00000000
-2.89644822,2.36258989,0.04886966,0.00586969,0.11273272,0.40637689,1.92771960,0.28234649,0.00000000
-2.89044522,2.27899486,0.04734785,0.00507272,0.11032563,0.40017561,1.85662909,0.27436252,0.00000000
-2.88444222,2.18979707,0.04563207,0.00436204,0.10733815,0.39183211,1.78160065,0.26542766,0.00000000
-2.87843922,2.09534740,0.04373772,0.00373301,0.10380554,0.38141933,1.70288103,0.25558428,0.00000000
-2.87243622,1.99616339,0.04168502,0.00318021,0.09977512,0.36905763,1.62084436,0.24489893,0.00000000
-2.86643322,1.89292067,0.03949834,0.00269770,0.09530459,0.35491092,1.53598775,0.23346084,0.00000000
-2.86043022,1.78643795,0.03720539,0.00227924,0.09046015,0.33918133,1.44892165,0.22137959,0.00000000
-2.85442721,1.67765639,0.03483631,0.00191857,0.08531435,0.32210255,1.36035566,0.20878192,0.00000000
-2.84842421,1.56761478,0.03242276,0.00160949,0.07994378,0.30393232,1.27108074,0.19580803,0.00000000
-2.84242121,1.45742182,0.02999701,0.00134608,0.07442686,0.28494436,1.18194900,0.18260745,0.00000000
-2.83641821,1.34822735,0.02759106,0.00112275,0.06884152,0.26542009,1.09385218,0.16933473,0.00000000
-2.83041521,1.24119376,0.02523586,0.00093434,0.06326318,0.24564062,1.00770014,0.15614521,0.00000000
-2.82441221,1.13746916,0.02296064,0.00077616,0.05776291,0.22587917,0.92440024,0.14319101,0.00000000
-2.81840920,1.03816341,0.02079242,0.00064399,0.05240588,0.20639436,0.84483891,0.13061735,0.00000000
-2.81240620,0.94432791,0.01875556,0.00053412,0.04725013,0.18742448,0.76986565,0.11855955,0.00000000
-2.80640320,0.85693968,0.01687159,0.00044328,0.04234575,0.16918302,0.70028037,0.10714052,0.00000000
-2.80040020,0.77688992,0.01515908,0.00036866,0.03773433,0.15185541,0.63682389,0.09646902,0.00000000
-2.79439720,0.70497694,0.01363366,0.00030787,0.03344884,0.13559702,0.58017167,0.08663851,0.00000000
-2.78839420,0.64190285,0.01230816,0.00025887,0.02951375,0.12053245,0.53093034,0.07772675,0.00000000
-2.78239120,0.58827351,0.01119280,0.00021996,0.02594543,0.10675586,0.48963650,0.06979581,0.00000000
-2.77638819,0.54460059,0.01029544,0.00018975,0.02275281,0.09433224,0.45675701,0.06289270,0.00000000
-2.77038519,0.51130492,0.00962184,0.00016707,0.01993812,0.08329954,0.43269004,0.05705025,0.00000000
-2.76438219,0.48871993,0.00917588,0.00015098,0.01749780,0.07367121,0.41776592,0.05228821,0.00000000
-2.75837919,0.47709434,0.00895979,0.00014073,0.01542341,0.06543916,0.41224717,0.04861447,0.00000000
-2.75237619,0.47659326,0.00897429,0.00013571,0.01370257,0.05857692,0.41632704,0.04602629,0.00000000
-2.74637319,0.48729703,0.00921864,0.00013540,0.01231985,0.05304270,0.43012597,0.04451134,0.00000000
-2.74037019,0.50919755,0.00969069,0.00013943,0.01125756,0.04878234,0.45368595,0.04404865,0.00000000
-2.73436718,0.54219206,0.01038676,0.00014744,0.01049652,0.04573197,0.48696269,0.04460926,0.00000000
-2.72836418,0.58607474,0.01130148,0.00015916,0.01001660,0.04382039,0.52981597,0.04615674,0.00000000
-2.72236118,0.64052658,0.01242768,0.00017433,0.00979729,0.04297103,0.58199871,0.04864739,0.00000000
-2.71635818,0.70510461,0.01375607,0.00019268,0.00981809,0.04310362,0.64314572,0.05203036,0.00000000
-2.71035518,0.77923145,0.01527508,0.00021398,0.01005880,0.04413549,0.71276292,0.05624768,0.00000000
-2.70435218,0.86218655,0.01697064,0.00023795,0.01049984,0.04598264,0.79021843,0.06123418,0.00000000
-2.69834917,0.95310038,0.01882604,0.00026430,0.01112236,0.04856067,0.87473657,0.06691767,0.00000000
-2.69234617,1.05095288,0.02082189,0.00029268,0.01190852,0.05178554,0.96539595,0.07321910,0.00000000
-2.68634317,1.15457722,0.02293617,0.00032274,0.01284159,0.05557436,1.06113270,0.08005316,0.00000000
-2.68034017,1.26266994,0.02514441,0.00035405,0.01390613,0.05984618,1.16074967,0.08732905,0.00000000
-2.67433717,1.37380778,0.02742005,0.00038616,0.01508825,0.06452297,1.26293197,0.09495174,0.00000000
-2.66833417,1.48647159,0.02973492,0.00041857,0.01637572,0.06953059,1.36626920,0.10282351,0.00000000
-2.66233117,1.59907679,0.03205984,0.00045078,0.01775830,0.07480004,1.46928379,0.11084591,0.00000000
-2.65632816,1.71000974,0.03436538,0.00048222,0.01922791,0.08026870,1.57046502,0.11892202,0.00000000
-2.65032516,1.81766869,0.03662271,0.00051234,0.02077891,0.08588165,1.66830735,0.12695882,0.00000000
-2.64432216,1.92050766,0.03880451,0.00054059,0.02240826,0.09159301,1.76135168,0.13486981,0.00000000
-2.63831916,2.01708132,0.04088588,0.00056643,0.02411564,0.09736708,1.84822764,0.14257745,0.00000000
-2.63231616,2.10608850,0.04284525,0.00058936,0.02590357,0.10317935,1.92769497,0.15001543,0.00000000
-2.62631316,2.18641225,0.04466518,0.00060893,0.02777726,0.10901705,1.99868172,0.15713062,0.00000000
-2.62031016,2.25715400,0.04633302,0.00062473,0.02974446,0.11487940,2.06031743,0.16388445,0.00000000
-2.61430715,2.31765999,0.04784146,0.00063645,0.03181508,0.12077724,2.11195919,0.17025369,0.00000000
-2.60830415,2.36753814,0.04918876,0.00064386,0.03400066,0.12673211,2.15320920,0.17623051,0.00000000
-2.60230115,2.40666435,0.05037880,0.00064681,0.03631370,0.13277473,2.18392265,0.18182171,0.00000000
-2.59629815,2.43517751,0.05142086,0.00064526,0.03876677,0.13894287,2.20420526,0.18704722,0.00000000
-2.59029515,2.45346338,0.05232909,0.00063929,0.04137158,0.14527866,2.21440055,0.19193780,0.00000000
-2.58429215,2.46212797,0.05312180,0.00062906,0.04413793,0.15182545,2.21506742,0.19653213,0.00000000
-2.57828914,2.46196184,0.05382043,0.00061482,0.04707254,0.15862442,2.20694900,0.20087340,0.00000000
-2.57228614,2.45389712,0.05444842,0.00059695,0.05017804,0.16571092,2.19093469,0.20500558,0.00000000
-2.56628314,2.43895964,0.05502993,0.00057588,0.05345189,0.17311097,2.16801721,0.20896957,0.00000000
-2.56028014,2.41821886,0.05558844,0.00055214,0.05688558,0.18083790,2.13924702,0.21279952,0.00000000
-2.55427714,2.39273816,0.05614546,0.00052632,0.06046389,0.18888956,2.10568664,0.21651953,0.00000000
-2.54827414,2.36352837,0.05671919,0.00049906,0.06416455,0.19724605,2.06836720,0.22014083,0.00000000
-2.54227114,2.33150692,0.05732346,0.00047109,0.06795810,0.20586835,2.02824945,0.22365988,0.00000000
-2.53626813,2.29746471,0.05796676,0.00044316,0.07180816,0.21469787,1.98619118,0.22705728,0.00000000
-2.53026513,2.26204218,0.05865161,0.00041608,0.07567203,0.22365696,1.94292242,0.23029772,0.00000000
-2.52426213,2.22571580,0.05937422,0.00039074,0.07950161,0.23265052,1.89902954,0.23333097,0.00000000
-2.51825913,2.18879495,0.06012444,0.00036806,0.08324471,0.24156852,1.85494834,0.23609386,0.00000000
-2.51225613,2.15142915,0.06088613,0.00034907,0.08684657,0.25028953,1.81096636,0.23851313,0.00000000
-2.50625313,2.11362455,0.06163775,0.00033492,0.09025163,0.25868483,1.76723329,0.24050910,0.00000000
-2.50025013,2.07526833,0.06235335,0.00032686,0.09340545,0.26662315,1.72377856,0.24199981,0.00000000
-2.49424712,2.03615893,0.06300379,0.00032633,0.09625667,0.27397572,1.68053453,0.24290551,0.00000000
-2.48824412,1.99604029,0.06355810,0.00033496,0.09875893,0.28062126,1.63736347,0.24315320,0.00000000
-2.48224112,1.95463763,0.06398510,0.00035462,0.10087262,0.28645084,1.59408646,0.24268099,0.00000000
-2.47623812,1.91169256,0.06425497,0.00038748,0.10256651,0.29137224,1.55051237,0.24144199,0.00000000
-2.47023512,1.86699569,0.06434089,0.00043601,0.10381900,0.29531360,1.50646513,0.23940767,0.00000000
-2.46423212,1.82041475,0.06422057,0.00050304,0.10461907,0.29822626,1.46180786,0.23657031,0.00000000
-2.45822911,1.77191712,0.06387762,0.00059179,0.10496680,0.30008658,1.41646265,0.23294463,0.00000000
-2.45222611,1.72158562,0.06330270,0.00070587,0.10487353,0.30089669,1.37042517,0.22856841,0.00000000
-2.44622311,1.66962737,0.06249445,0.00084929,0.10436163,0.30068426,1.32377370,0.22350219,0.00000000
-2.44022011,1.61637554,0.06146004,0.00102649,0.10346382,0.29950122,1.27667258,0.21782807,0.00000000
-2.43421711,1.56228452,0.06021551,0.00124221,0.10222224,0.29742160,1.22937024,0.21164765,0.00000000
-2.42821411,1.50791925,0.05878562,0.00150155,0.10068724,0.29453872,1.18219259,0.20507943,0.00000000
-2.42221111,1.45393965,0.05720350,0.00180978,0.09891587,0.29096171,1.13553244,0.19825561,0.00000000
-2.41620810,1.40108138,0.05550994,0.00217230,0.09697041,0.28681181,1.08983590,0.19131862,0.00000000
-2.41020510,1.35013418,0.05375236,0.00259448,0.09491667,0.28221848,1.04558686,0.18441752,0.00000000
-2.40420210,1.30191881,0.05198362,0.00308147,0.09282239,0.27731555,1.00329040,0.17770435,0.00000000
-2.39819910,1.25726383,0.05026049,0.00363802,0.09075571,0.27223759,0.96345616,0.17133071,0.00000000
-2.39219610,1.21698305,0.04864213,0.00426827,0.08878371,0.26711667,0.92658228,0.16544455,0.00000000
-2.38619310,1.18185435,0.04718835,0.00497551,0.08697114,0.26207952,0.89314072,0.16018734,0.00000000
-2.38019010,1.15260038,0.04595788,0.00576197,0.08537925,0.25724514,0.86356417,0.15569155,0.00000000
-2.37418709,1.12987150,0.04500663,0.00662852,0.08406488,0.25272302,0.83823502,0.15207856,0.00000000
-2.36818409,1.11423089,0.04438600,0.00757452,0.08307965,0.24861172,0.81747628,0.14945697,0.00000000
-2.36218109,1.10614215,0.04414131,0.00859758,0.08246929,0.24499795,0.80154455,0.14792121,0.00000000
-2.35617809,1.10595897,0.04431038,0.00969342,0.08227319,0.24195593,0.79062487,0.14755043,0.00000000
-2.35017509,1.11391694,0.04492222,0.01085574,0.08252394,0.23954714,0.78482732,0.14840768,0.00000000
-2.34417209,1.13012740,0.04599611,0.01207622,0.08324703,0.23782011,0.78418507,0.15053926,0.00000000
-2.33816908,1.15457309,0.04754072,0.01334447,0.08446067,0.23681049,0.78865378,0.15397424,0.00000000
-2.33216608,1.18710577,0.04955363,0.01464819,0.08617552,0.23654113,0.79811221,0.15872416,0.00000000
-2.32616308,1.22744581,0.05202116,0.01597332,0.08839470,0.23702218,0.81236386,0.16478281,0.00000000
-2.32016008,1.27518380,0.05491839,0.01730430,0.09111365,0.23825131,0.83113972,0.17212618,0.00000000
-2.31415708,1.32978439,0.05820959,0.01862440,0.09432021,0.24021387,0.85410194,0.18071261,0.00000000
-2.30815408,1.39059252,0.06184892,0.01991612,0.09799467,0.24288319,0.88084860,0.19048303,0.00000000
-2.30215108,1.45684216,0.06578139,0.02116162,0.10211002,0.24622093,0.91091955,0.20136155,0.00000000
-2.29614807,1.52766749,0.06994411,0.02234321,0.10663223,0.25017756,0.94380330,0.21325612,0.00000000
-2.29014507,1.60211668,0.07426778,0.02344386,0.11152060,0.25469294,0.97894493,0.22605956,0.00000000
-2.28414207,1.67916780,0.07867834,0.02444764,0.11672832,0.25969713,1.01575500,0.23965075,0.00000000
-2.27813907,1.75774681,0.08309880,0.02534024,0.12220308,0.26511132,1.05361931,0.25389608,0.00000000
-2.27213607,1.83674694,0.08745110,0.02610936,0.12788775,0.27084895,1.09190914,0.26865107,0.00000000
-2.26613307,1.91504903,0.09165798,0.02674503,0.13372121,0.27681691,1.12999206,0.28376215,0.00000000
-2.26013007,1.99154208,0.09564491,0.02723988,0.13963919,0.28291696,1.16724258,0.29906850,0.00000000
-2.25412706,2.06514342,0.09934173,0.02758935,0.14557524,0.28904710,1.20305267,0.31440396,0.00000000
-2.24812406,2.13481773,0.10268427,0.02779168,0.15146167,0.29510303,1.23684167,0.32959895,0.00000000
-2.24212106,2.19959438,0.10561571,0.02784792,0.15723055,0.30097962,1.26806531,0.34448226,0.00000000
-2.23611806,2.25858254,0.10808762,0.02776174,0.16281478,0.30657226,1.29622362,0.35888284,0.00000000
-2.23011506,2.31098379,0.11006078,0.02753926,0.16814907,0.31177826,1.32086763,0.37263144,0.00000000
-2.22411206,2.35610196,0.11150568,0.02718869,0.17317110,0.31649812,1.34160465,0.38556226,0.00000000
-2.21810905,2.39335028,0.11240273,0.02671998,0.17782252,0.32063671,1.35810223,0.39751443,0.00000000
-2.21210605,2.42225594,0.11274214,0.02614441,0.18205014,0.32410451,1.37009090,0.40833357,0.00000000
-2.20610305,2.44246242,0.11252362,0.02547418,0.18580702,0.32681875,1.37736566,0.41787339,0.00000000
-2.20010005,2.45372984,0.11175576,0.02472197,0.18905366,0.32870460,1.37978663,0.42599731,0.00000000
-2.19409705,2.45593389,0.11045535,0.02390057,0.19175909,0.32969631,1.37727885,0.43258024,0.00000000
-2.18809405,2.44906365,0.10864644,0.02302251,0.19390203,0.32973853,1.36983153,0.43751054,0.00000000
-2.18209105,2.43321871,0.10635944,0.02209977,0.19547186,0.32878748,1.35749684,0.44069206,0.00000000
-2.17608804,2.40860572,0.10363006,0.02114351,0.19646954,0.32681227,1.34038835,0.44204633,0.00000000
-2.17008504,2.37553459,0.10049833,0.02016397,0.19690825,0.32379603,1.31867915,0.44151475,0.00000000
-2.16408204,2.33441428,0.09700761,0.01917029,0.19681382,0.31973707,1.29259958,0.43906075,0.00000000
-2.15807904,2.28574794,0.09320365,0.01817053,0.19622473,0.31464971,1.26243448,0.43467182,0.00000000
-2.15207604,2.23012725,0.08913376,0.01717166,0.19519178,0.30856488,1.22851982,0.42836115,0.00000000
-2.14607304,2.16822555,0.08484597,0.01617964,0.19377720,0.30153040,1.19123851,0.42016890,0.00000000
-2.14007004,2.10078943,0.08038834,0.01519951,0.19205331,0.29361065,1.15101526,0.41016284,0.00000000
-2.13406703,2.02862846,0.07580831,0.01423551,0.19010056,0.28488589,1.10831028,0.39843828,0.00000000
-2.12806403,1.95260287,0.07115213,0.01329122,0.18800520,0.27545088,1.06361189,0.38511731,0.00000000
-2.12206103,1.87360907,0.06646431,0.01236971,0.18585636,0.26541301,1.01742779,0.37034704,0.00000000
-2.11605803,1.79256320,0.06178718,0.01147360,0.18374287,0.25488984,0.97027544,0.35429710,0.00000000
-2.11005503,1.71038289,0.05716045,0.01060522,0.18174977,0.24400618,0.92267140,0.33715636,0.00000000
-2.10405203,1.62796777,0.05262085,0.00976668,0.17995474,0.23289079,0.87512020,0.31912884,0.00000000
-2.09804902,1.54617950,0.04820179,0.00895988,0.17842465,0.22167287,0.82810303,0.30042920,0.00000000
-2.09204602,1.46582191,0.04393309,0.00818659,0.17721228,0.21047840,0.78206671,0.28127768,0.00000000
-2.08604302,1.38762243,0.03984076,0.00744844,0.17635359,0.19942660,0.73741339,0.26189501,0.00000000
-2.08004002,1.31221537,0.03594685,0.00674689,0.17586553,0.18862666,0.69449164,0.24249723,0.00000000
-2.07403702,1.24012832,0.03226939,0.00608321,0.17574463,0.17817481,0.65358917,0.22329081,0.00000000
-2.06803402,1.17177211,0.02882235,0.00545846,0.17596647,0.16815208,0.61492771,0.20446823,0.00000000
-2.06203102,1.10743508,0.02561579,0.00487344,0.17648609,0.15862258,0.57866032,0.18620414,0.00000000
-2.05602801,1.04728210,0.02265599,0.00432865,0.17723945,0.14963267,0.54487125,0.16865233,0.00000000
-2.05002501,0.99135827,0.01994575,0.00382427,0.17814572,0.14121083,0.51357851,0.15194353,0.00000000
-2.04402201,0.93959749,0.01748473,0.00336012,0.17911053,0.13336841,0.48473884,0.13618416,0.00000000
-2.03801901,0.89183521,0.01526986,0.00293567,0.18002997,0.12610105,0.45825509,0.12145598,0.00000000
-2.03201601,0.84782501,0.01329585,0.00255005,0.18079509,0.11939079,0.43398551,0.10781670,0.00000000
-2.02601301,0.80725808,0.01155572,0.00220203,0.18129682,0.11320875,0.41175452,0.09530129,0.00000000
-2.02001001,0.76978470,0.01004134,0.00189009,0.18143102,0.10751824,0.39136449,0.08392414,0.00000000
-2.01400700,0.73503672,0.00874406,0.00161244,0.18110346,0.10227803,0.37260794,0.07368169,0.00000000
-2.00800400,0.70264990,0.00765524,0.00136706,0.18023441,0.09744586,0.35527961,0.06455552,0.00000000
-2.00200100,0.67228523,0.00676683,0.00115178,0.17876274,0.09298180,0.33918792,0.05651580,0.00000000
-1.99599800,0.64364824,0.00607188,0.00096428,0.17664929,0.08885142,0.32416521,0.04952474,0.00000000
-1.98999500,0.61650541,0.00556499,0.00080220,0.17387932,0.08502866,0.31007649,0.04354012,0.00000000
-1.98399200,0.59069731,0.00524268,0.00066318,0.17046403,0.08149828,0.29682632,0.03851866,0.00000000
-1.97798899,0.56614773,0.00510373,0.00054487,0.16644104,0.07825776,0.28436364,0.03441914,0.00000000
-1.97198599,0.54286884,0.00514934,0.00044503,0.16187379,0.07531864,0.27268434,0.03120517,0.00000000
-1.96598299,0.52096213,0.00538324,0.00036153,0.15685000,0.07270732,0.26183169,0.02884757,0.00000000
-1.95997999,0.50061548,0.00581167,0.00029237,0.15147922,0.07046522,0.25189469,0.02732626,0.00000000
-1.95397699,0.48209638,0.00644321,0.00023578,0.14588957,0.06864839,0.24300429,0.02663166,0.00000000
-1.94797399,0.46574198,0.00728858,0.00019012,0.14022391,0.06732657,0.23532807,0.02676561,0.00000000
-1.94197099,0.45194636,0.00836019,0.00015403,0.13463550,0.06658176,0.22906325,0.02774170,0.00000000
-1.93596798,0.44114555,0.00967166,0.00012633,0.12928346,0.06650633,0.22442860,0.02958517,0.00000000
-1.92996498,0.43380099,0.01123723,0.00010608,0.12432807,0.06720076,0.22165547,0.03233220,0.00000000
-1.92396198,0.43038200,0.01307104,0.00009261,0.11992618,0.06877107,0.22097818,0.03602883,0.00000000
-1.91795898,0.43134787,0.01518635,0.00008546,0.11622692,0.07132592,0.22262424,0.04072936,0.00000000
-1.91195598,0.43713012,0.01759473,0.00008446,0.11336769,0.07497361,0.22680452,0.04649440,0.00000000
-1.90595298,0.44811547,0.02030521,0.00008969,0.11147071,0.07981881,0.23370381,0.05338853,0.00000000
-1.89994997,0.46463005,0.02332345,0.00010152,0.11064015,0.08595936,0.24347199,0.06147771,0.00000000
-1.89394697,0.48692520,0.02665097,0.00012060,0.11095991,0.09348292,0.25621596,0.07082642,0.00000000
-1.88794397,0.51516541,0.03028443,0.00014789,0.11249209,0.10246385,0.27199280,0.08149474,0.00000000
-1.88194097,0.54941860,0.03421514,0.00018469,0.11527614,0.11296007,0.29080412,0.09353529,0.00000000
-1.87593797,0.58964917,0.03842862,0.00023261,0.11932881,0.12501035,0.31259197,0.10699035,0.00000000
-1.86993497,0.63571394,0.04290445,0.00029365,0.12464465,0.13863181,0.33723645,0.12188900,0.00000000
-1.86393197,0.68736133,0.04761631,0.00037016,0.13119725,0.15381788,0.36455514,0.13824466,0.00000000
-1.85792896,0.74423373,0.05253224,0.00046486,0.13894103,0.17053686,0.39430441,0.15605291,0.00000000
-1.85192596,0.80587308,0.05761521,0.00058089,0.14781345,0.18873100,0.42618273,0.17528977,0.00000000
-1.84592296,0.87172975,0.06282385,0.00072173,0.15773768,0.20831636,0.45983598,0.19591060,0.00000000
-1.83991996,0.94117419,0.06811348,0.00089123,0.16862557,0.22918332,0.49486455,0.21784945,0.00000000
-1.83391696,1.01351133,0.07343717,0.00109358,0.18038069,0.25119797,0.53083227,0.24101912,0.00000000
-1.82791396,1.08799709,0.07874710,0.00133325,0.19290145,0.27420411,0.56727670,0.26531183,0.00000000
-1.82191096,1.16385644,0.08399582,0.00161494,0.20608412,0.29802610,0.60372069,0.29060037,0.00000000
-1.81590795,1.24030238,0.08913758,0.00194350,0.21982549,0.32247226,0.63968468,0.31673985,0.00000000
-1.80990495,1.31655515,0.09412956,0.00232384,0.23402529,0.34733880,0.67469939,0.34356982,0.00000000
-1.80390195,1.39186068,0.09893299,0.00276081,0.24858798,0.37241407,0.70831830,0.37091668,0.00000000
-1.79789895,1.46550774,0.10351398,0.00325909,0.26342402,0.39748308,0.74012962,0.39859630,0.00000000
-1.79189595,1.53684300,0.10784413,0.00382305,0.27845043,0.42233190,0.76976705,0.42641659,0.00000000
-1.78589295,1.60528316,0.11190093,0.00445661,0.29359072,0.44675190,0.79691901,0.45418008,0.00000000
-1.77988994,1.67032409,0.11566770,0.00516311,0.30877413,0.47054365,0.82133600,0.48168626,0.00000000
-1.77388694,1.73154620,0.11913337,0.00594512,0.32393424,0.49352017,0.84283559,0.50873360,0.00000000
-1.76788394,1.78861636,0.12229196,0.00680438,0.33900720,0.51550958,0.86130512,0.53512136,0.00000000
-1.76188094,1.84128617,0.12514177,0.00774164,0.35392947,0.53635694,0.87670182,0.56065100,0.00000000
-1.75587794,1.88938719,0.12768456,0.00875657,0.36863554,0.55592542,0.88905055,0.58512736,0.00000000
-1.74987494,1.93282341,0.12992451,0.00984768,0.38305566,0.57409659,0.89843935,0.60835960,0.00000000
-1.74387194,1.97156191,0.13186733,0.01101231,0.39711381,0.59077016,0.90501294,0.63016213,0.00000000
-1.73786893,2.00562234,0.13351934,0.01224660,0.41072628,0.60586317,0.90896483,0.65035554,0.00000000
-1.73186593,2.03506613,0.13488679,0.01354550,0.42380081,0.61930886,0.91052822,0.66876775,0.00000000
-1.72586293,2.05998637,0.13597539,0.01490286,0.43623666,0.63105535,0.90996648,0.68523548,0.00000000
-1.71985993,2.08049897,0.13679007,0.01631151,0.44792565,0.64106443,0.90756342,0.69960617,0.00000000
-1.71385693,2.09673586,0.13733508,0.01776337,0.45875416,0.64931058,0.90361404,0.71174041,0.00000000
-1.70785393,2.10884060,0.13761432,0.01924955,0.46860609,0.65578041,0.89841610,0.72151487,0.00000000
-1.70185093,2.11696660,0.13763188,0.02076058,0.47736677,0.66047261,0.89226276,0.72882575,0.00000000
-1.69584792,2.12127796,0.13739282,0.02228648,0.48492752,0.66339851,0.88543662,0.73359260,0.00000000
-1.68984492,2.12195254,0.13690401,0.02381698,0.49119067,0.66458319,0.87820521,0.73576232,0.00000000
-1.68384192,2.11918694,0.13617496,0.02534164,0.49607484,0.66406711,0.87081790,0.73531318,0.00000000
-1.67783892,2.11320245,0.13521864,0.02685001,0.49951997,0.66190806,0.86350417,0.73225857,0.00000000
-1.67183592,2.10425143,0.13405206,0.02833173,0.50149205,0.65818333,0.85647297,0.72665016,0.00000000
-1.66583292,2.09262304,0.13269660,0.02977670,0.50198691,0.65299179,0.84991296,0.71858024,0.00000000
-1.65982991,2.07864767,0.13117808,0.03117510,0.50103310,0.64645561,0.84399329,0.70818300,0.00000000
-1.65382691,2.06269920,0.12952642,0.03251753,0.49869338,0.63872144,0.83886465,0.69563437,0.00000000
-1.64782391,2.04519451,0.12777497,0.03379510,0.49506479,0.62996081,0.83466020,0.68115045,0.00000000
-1.64182091,2.02659000,0.12595946,0.03499947,0.49027719,0.62036944,0.83149631,0.66498439,0.00000000
-1.63581791,2.00737475,0.12411671,0.03612294,0.48449028,0.61016545,0.82947273,0.64742160,0.00000000
-1.62981491,1.98806068,0.12228307,0.03715857,0.47788912,0.59958643,0.82867230,0.62877356,0.00000000
-1.62381191,1.96916984,0.12049273,0.03810026,0.47067852,0.58888517,0.82916002,0.60937027,0.00000000
-1.61780890,1.95121964,0.11877605,0.03894290,0.46307635,0.57832438,0.83098166,0.58955172,0.00000000
-1.61180590,1.93470665,0.11715792,0.03968249,0.45530618,0.56817049,0.83416199,0.56965861,0.00000000
-1.60580290,1.92008982,0.11565636,0.04031629,0.44758966,0.55868658,0.83870286,0.55002268,0.00000000
-1.59979990,1.90777419,0.11428143,0.04084302,0.44013880,0.55012507,0.84458139,0.53095720,0.00000000
-1.59379690,1.89809594,0.11303444,0.04126302,0.43314883,0.54272012,0.85174839,0.51274780,0.00000000
-1.58779390,1.89130956,0.11190776,0.04157835,0.42679162,0.53668030,0.86012741,0.49564425,0.00000000
-1.58179090,1.88757793,0.11088487,0.04179298,0.42121020,0.53218173,0.86961439,0.47985334,0.00000000
-1.57578789,1.88696577,0.10994112,0.04191284,0.41651453,0.52936213,0.88007827,0.46553330,0.00000000
-1.56978489,1.88943676,0.10904473,0.04194585,0.41277855,0.52831575,0.89136245,0.45278983,0.00000000
-1.56378189,1.89485437,0.10815829,0.04190188,0.41003884,0.52908978,0.90328717,0.44167409,0.00000000
-1.55777889,1.90298627,0.10724049,0.04179260,0.40829458,0.53168200,0.91565269,0.43218247,0.00000000
-1.55177589,1.91351197,0.10624812,0.04163127,0.40750894,0.53604000,0.92824319,0.42425829,0.00000000
-1.54577289,1.92603313,0.10513805,0.04143244,0.40761173,0.54206189,0.94083112,0.41779526,0.00000000
-1.53976988,1.94008586,0.10386933,0.04121152,0.40850301,0.54959840,0.95318185,0.41264254,0.00000000
-1.53376688,1.95515442,0.10240504,0.04098428,0.41005751,0.55845641,0.96505831,0.40861117,0.00000000
-1.52776388,1.97068547,0.10071397,0.04076633,0.41212967,0.56840359,0.97622545,0.40548157,0.00000000
-1.52176088,1.98610232,0.09877202,0.04057248,0.41455886,0.57917408,0.98645426,0.40301189,0.00000000
-1.51575788,2.00081846,0.09656314,0.04041610,0.41717475,0.59047498,0.99552524,0.40094673,0.00000000
-1.50975488,2.01425005,0.09407995,0.04030853,0.41980251,0.60199338,1.00323123,0.39902606,0.00000000
-1.50375188,2.02582691,0.09132393,0.04025846,0.42226761,0.61340381,1.00937950,0.39699390,0.00000000
-1.49774887,2.03500197,0.08830519,0.04027145,0.42440025,0.62437577,1.01379314,0.39460653,0.00000000
-1.49174587,2.04125911,0.08504185,0.04034945,0.42603915,0.63458125,1.01631195,0.39163992,0.00000000
-1.48574287,2.04411946,0.08155914,0.04049057,0.42703479,0.64370197,1.01679274,0.38789614,0.00000000
-1.47973987,2.04314650,0.07788824,0.04068891,0.42725198,0.65143632,1.01510949,0.38320865,0.00000000
-1.47373687,2.03795018,0.07406489,0.04093458,0.42657191,0.65750568,1.01115326,0.37744625,0.00000000
-1.46773387,2.02819033,0.07012802,0.04121393,0.42489366,0.66166012,1.00483232,0.37051565,0.00000000
-1.46173087,2.01357981,0.06611820,0.04150989,0.42213523,0.66368343,0.99607238,0.36236261,0.00000000
-1.45572786,1.99388756,0.06207627,0.04180254,0.41823423,0.66339731,0.98481733,0.35297186,0.00000000
-1.44972486,1.96894170,0.05804204,0.04206977,0.41314825,0.66066468,0.97103029,0.34236554,0.00000000
-1.44372186,1.93863287,0.05405310,0.04228813,0.40685504,0.65539214,0.95469520,0.33060070,0.00000000
-1.43771886,1.90291775,0.05014396,0.04243367,0.39935247,0.64753151,0.93581869,0.31776568,0.00000000
-1.43171586,1.86182254,0.04634528,0.04248291,0.39065835,0.63708041,0.91443239,0.30397578,0.00000000
-1.42571286,1.81544624,0.04268340,0.04241380,0.38081011,0.62408196,0.89059513,0.28936837,0.00000000
