energy_ev,total_up,Pb_p_up,Pb_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-5.56178089,0.15445288,0.09517913,0.00000007,0.09848263,0.05795702,0.00008893,0.00748877
-5.55577789,0.14381204,0.08749819,0.00000010,0.09100356,0.05455246,0.00008233,0.00733845
-5.54977489,0.13354662,0.07988589,0.00000014,0.08366338,0.05137247,0.00007600,0.00725960
-5.54377189,0.12385381,0.07244497,0.00000019,0.07657639,0.04850049,0.00007010,0.00726731
-5.53776888,0.11491365,0.06526607,0.00000027,0.06984506,0.04601414,0.00006483,0.00737629
-5.53176588,0.10688653,0.05842655,0.00000037,0.06355864,0.04398402,0.00006037,0.00760054
-5.52576288,0.09991137,0.05198983,0.00000050,0.05779236,0.04247274,0.00005697,0.00795308
-5.51975988,0.09410475,0.04600539,0.00000069,0.05260716,0.04153427,0.00005487,0.00844564
-5.51375688,0.08956058,0.04050924,0.00000093,0.04804999,0.04121338,0.00005439,0.00908840
-5.50775388,0.08635064,0.03552477,0.00000126,0.04415444,0.04154547,0.00005590,0.00988968
-5.50175088,0.08452553,0.03106413,0.00000169,0.04094191,0.04255646,0.00005985,0.01085576
-5.49574787,0.08411627,0.02712965,0.00000224,0.03842294,0.04426300,0.00006676,0.01199061
-5.48974487,0.08513629,0.02371571,0.00000296,0.03659889,0.04667283,0.00007730,0.01329575
-5.48374187,0.08758387,0.02081050,0.00000388,0.03546370,0.04978541,0.00009224,0.01477011
-5.47773887,0.09144485,0.01839793,0.00000506,0.03500586,0.05359271,0.00011253,0.01641004
-5.47173587,0.09669580,0.01645949,0.00000656,0.03521034,0.05808032,0.00013928,0.01820929
-5.46573287,0.10330724,0.01497600,0.00000843,0.03606065,0.06322875,0.00017379,0.02015923
-5.45972986,0.11124735,0.01392927,0.00001078,0.03754075,0.06901497,0.00021760,0.02224905
-5.45372686,0.12048562,0.01330354,0.00001369,0.03963700,0.07541429,0.00027246,0.02446615
-5.44772386,0.13099676,0.01308678,0.00001727,0.04233999,0.08240229,0.00034036,0.02679661
-5.44172086,0.14276461,0.01327178,0.00002165,0.04564622,0.08995707,0.00042353,0.02922579
-5.43571786,0.15578591,0.01385700,0.00002697,0.04955965,0.09806151,0.00052444,0.03173895
-5.42971486,0.17007389,0.01484727,0.00003339,0.05409304,0.10670562,0.00064579,0.03432203
-5.42371186,0.18566153,0.01625416,0.00004108,0.05926899,0.11588879,0.00079048,0.03696237
-5.41770885,0.20260412,0.01809623,0.00005023,0.06512079,0.12562179,0.00096156,0.03964949
-5.41170585,0.22098121,0.02039900,0.00006104,0.07169280,0.13592856,0.00116217,0.04237575
-5.40570285,0.24089758,0.02319466,0.00007372,0.07904048,0.14684744,0.00139553,0.04513703
-5.39969985,0.26248303,0.02652160,0.00008850,0.08723005,0.15843184,0.00166477,0.04793318
-5.39369685,0.28589103,0.03042369,0.00010561,0.09633748,0.17075027,0.00197292,0.05076837
-5.38769385,0.31129588,0.03494926,0.00012528,0.10644718,0.18388549,0.00232275,0.05365120
-5.38169085,0.33888850,0.04014991,0.00014773,0.11765000,0.19793287,0.00271666,0.05659464
-5.37568784,0.36887078,0.04607905,0.00017318,0.13004080,0.21299779,0.00315659,0.05961565
-5.36968484,0.40144849,0.05279023,0.00020183,0.14371550,0.22919231,0.00364387,0.06273470
-5.36368184,0.43682311,0.06033525,0.00023387,0.15876771,0.24663082,0.00417908,0.06597493
-5.35767884,0.47518249,0.06876211,0.00026943,0.17528498,0.26542520,0.00476199,0.06936120
-5.35167584,0.51669089,0.07811280,0.00030864,0.19334477,0.28567926,0.00539143,0.07291891
-5.34567284,0.56147852,0.08842099,0.00035154,0.21301028,0.30748286,0.00606519,0.07667278
-5.33966983,0.60963113,0.09970974,0.00039814,0.23432622,0.33090587,0.00678005,0.08064547
-5.33366683,0.66117989,0.11198913,0.00044838,0.25731472,0.35599218,0.00753165,0.08485627
-5.32766383,0.71609215,0.12525407,0.00050213,0.28197139,0.38275404,0.00831459,0.08931973
-5.32166083,0.77426329,0.13948225,0.00055919,0.30826189,0.41116694,0.00912245,0.09404450
-5.31565783,0.83551021,0.15463237,0.00061926,0.33611893,0.44116536,0.00994788,0.09903225
-5.30965483,0.89956678,0.17064270,0.00068197,0.36543990,0.47263945,0.01078271,0.10427682
-5.30365183,0.96608143,0.18743007,0.00074686,0.39608541,0.50543308,0.01161813,0.10976356
-5.29764882,1.03461728,0.20488938,0.00081339,0.42787849,0.53934312,0.01244488,0.11546906
-5.29164582,1.10465492,0.22289373,0.00088093,0.46060493,0.57412043,0.01325346,0.12136100
-5.28564282,1.17559785,0.24129511,0.00094878,0.49401455,0.60947228,0.01403434,0.12739849
-5.27963982,1.24678070,0.25992587,0.00101618,0.52782354,0.64506648,0.01477826,0.13353260
-5.27363682,1.31748021,0.27860085,0.00108231,0.56171788,0.68053713,0.01547639,0.13970723
-5.26763382,1.38692861,0.29712023,0.00114632,0.59535785,0.71549188,0.01612064,0.14586031
-5.26163082,1.45432944,0.31527310,0.00120734,0.62838358,0.74952063,0.01670381,0.15192525
-5.25562781,1.51887533,0.33284160,0.00126450,0.66042161,0.78220546,0.01721984,0.15783262
-5.24962481,1.57976750,0.34960570,0.00131695,0.69109227,0.81313161,0.01766394,0.16351211
-5.24362181,1.63623637,0.36534836,0.00136389,0.72001794,0.84189923,0.01803270,0.16889464
-5.23761881,1.68756303,0.37986103,0.00140459,0.74683187,0.86813558,0.01832423,0.17391456
-5.23161581,1.73310075,0.39294930,0.00143840,0.77118748,0.89150736,0.01853817,0.17851195
-5.22561281,1.77229615,0.40443854,0.00146479,0.79276785,0.91173282,0.01867569,0.18263500
-5.21960980,1.80470921,0.41417932,0.00148336,0.81129523,0.92859320,0.01873951,0.18624220
-5.21360680,1.83003159,0.42205250,0.00149385,0.82654027,0.94194318,0.01873380,0.18930450
-5.20760380,1.84810255,0.42797360,0.00149618,0.83833062,0.95171985,0.01866409,0.19180719
-5.20160080,1.85892182,0.43189659,0.00149043,0.84655870,0.95794994,0.01853717,0.19375151
-5.19559780,1.86265880,0.43381666,0.00147683,0.85118826,0.96075476,0.01836092,0.19515583
-5.18959480,1.85965758,0.43377196,0.00145583,0.85225951,0.96035279,0.01814415,0.19605640
-5.18359180,1.85043729,0.43184423,0.00142800,0.84989242,0.95705942,0.01789646,0.19650747
-5.17758879,1.83568748,0.42815820,0.00139411,0.84428809,0.95128376,0.01762797,0.19658091
-5.17158579,1.81625831,0.42287977,0.00135504,0.83572796,0.94352248,0.01734921,0.19636502
-5.16558279,1.79314545,0.41621301,0.00131184,0.82457066,0.93435051,0.01707081,0.19596281
-5.15957979,1.76747001,0.40839599,0.00126563,0.81124656,0.92440883,0.01680338,0.19548943
-5.15357679,1.74045357,0.39969563,0.00121763,0.79624994,0.91438956,0.01655720,0.19506908
-5.14757379,1.71338905,0.39040163,0.00116912,0.78012896,0.90501854,0.01634206,0.19483124
-5.14157079,1.68760801,0.38081968,0.00112140,0.76347362,0.89703601,0.01616704,0.19490644
-5.13556778,1.66444530,0.37126424,0.00107581,0.74690193,0.89117575,0.01604025,0.19542169
-5.12956478,1.64520207,0.36205091,0.00103363,0.73104468,0.88814346,0.01596869,0.19649562
-5.12356178,1.63110828,0.35348884,0.00099612,0.71652928,0.88859490,0.01595805,0.19823368
-5.11755878,1.62328603,0.34587327,0.00096449,0.70396301,0.89311473,0.01601257,0.20072348
-5.11155578,1.62271482,0.33947837,0.00093984,0.69391635,0.90219656,0.01613490,0.20403051
-5.10555278,1.63020013,0.33455077,0.00092318,0.68690678,0.91622519,0.01632607,0.20819445
-5.09954977,1.64634645,0.33130375,0.00091539,0.68338367,0.93546164,0.01658546,0.21322629
-5.09354677,1.67153579,0.32991233,0.00091723,0.68371464,0.96003153,0.01691078,0.21910638
-5.08754377,1.70591256,0.33050934,0.00092930,0.68817397,0.98991752,0.01729823,0.22578355
-5.08154077,1.74937551,0.33318260,0.00095206,0.69693343,1.02495599,0.01774257,0.23317551
-5.07553777,1.80157717,0.33797312,0.00098579,0.71005572,1.06483842,0.01823736,0.24117033
-5.06953477,1.86193077,0.34487445,0.00103062,0.72749097,1.10911734,0.01877517,0.24962927
-5.06353177,1.92962463,0.35383312,0.00108649,0.74907625,1.15721684,0.01934786,0.25839069
-5.05752876,2.00364357,0.36475003,0.00115317,0.77453825,1.20844727,0.01994690,0.26727492
-5.05152576,2.08279645,0.37748281,0.00123025,0.80349899,1.26202384,0.02056364,0.27609003
-5.04552276,2.16574909,0.39184909,0.00131714,0.83548454,1.31708818,0.02118963,0.28463816
-5.03951976,2.25106132,0.40763045,0.00141308,0.86993633,1.37273239,0.02181694,0.29272216
-5.03351676,2.33722680,0.42457712,0.00151714,0.90622488,1.42802464,0.02243833,0.30015232
-5.02751376,2.42271444,0.44241319,0.00162823,0.94366554,1.48203535,0.02304754,0.30675280
-5.02151076,2.50600972,0.46084234,0.00174510,0.98153578,1.53386312,0.02363932,0.31236765
-5.01550775,2.58565491,0.47955404,0.00186638,1.01909351,1.58265955,0.02420960,0.31686591
-5.00950475,2.66028669,0.49822990,0.00199055,1.05559611,1.62765200,0.02475540,0.32014588
-5.00350175,2.72867010,0.51655047,0.00211604,1.09031944,1.66816375,0.02527481,0.32213812
-4.99749875,2.78972810,0.53420202,0.00224118,1.12257645,1.70363082,0.02576682,0.32280732
-4.99149575,2.84256575,0.55088343,0.00236425,1.15173490,1.73361511,0.02623110,0.32215277
-4.98549275,2.88648878,0.56631301,0.00248355,1.17723362,1.75781359,0.02666783,0.32020767
-4.97948974,2.92101612,0.58023512,0.00259740,1.19859701,1.77606332,0.02707738,0.31703716
-4.97348674,2.94588645,0.59242634,0.00270416,1.21544726,1.78834247,0.02746005,0.31273537
-4.96748374,2.96105879,0.60270121,0.00280232,1.22751395,1.79476733,0.02781585,0.30742160
-4.96148074,2.96670753,0.61091713,0.00289051,1.23464091,1.79558582,0.02814427,0.30123578
-4.95547774,2.96321221,0.61697840,0.00296750,1.23678988,1.79116758,0.02844409,0.29433352
-4.94947474,2.95114258,0.62083910,0.00303231,1.23404106,1.78199139,0.02871334,0.28688102
-4.94347174,2.93123953,0.62250460,0.00308416,1.22659041,1.76863007,0.02894922,0.27904981
-4.93746873,2.90439247,0.62203177,0.00312253,1.21474371,1.75173362,0.02914819,0.27101188
-4.93146573,2.87161377,0.61952745,0.00314719,1.19890767,1.73201090,0.02930610,0.26293500
-4.92546273,2.83401097,0.61514546,0.00315815,1.17957822,1.71021040,0.02941838,0.25497864
-4.91945973,2.79275735,0.60908197,0.00315573,1.15732639,1.68710069,0.02948032,0.24729037
-4.91345673,2.74906154,0.60156943,0.00314048,1.13278224,1.66345066,0.02948739,0.24000296
-4.90745373,2.70413690,0.59286924,0.00311321,1.10661732,1.64001043,0.02943554,0.23323208
-4.90145073,2.65917128,0.58326337,0.00307495,1.07952625,1.61749289,0.02932157,0.22707456
-4.89544772,2.61529793,0.57304529,0.00302693,1.05220811,1.59655662,0.02914345,0.22160735
-4.88944472,2.57356823,0.56251061,0.00297051,1.02534816,1.57779032,0.02890056,0.21688691
-4.88344172,2.53492689,0.55194778,0.00290718,0.99960064,1.56169925,0.02859394,0.21294910
-4.87743872,2.50019046,0.54162926,0.00283847,0.97557302,1.54869395,0.02822641,0.20980947
-4.87143572,2.47002952,0.53180368,0.00276598,0.95381247,1.53908155,0.02780263,0.20746393
-4.86543272,2.44495527,0.52268908,0.00269126,0.93479469,1.53305989,0.02732902,0.20588965
-4.85942971,2.42531087,0.51446783,0.00261582,0.91891546,1.53071472,0.02681365,0.20504630
-4.85342671,2.41126777,0.50728314,0.00254110,0.90648509,1.53201996,0.02626600,0.20487746
-4.84742371,2.40282720,0.50123744,0.00246842,0.89772570,1.53684110,0.02569661,0.20531229
-4.84142071,2.39982661,0.49639253,0.00239897,0.89277119,1.54494167,0.02511673,0.20626739
-4.83541771,2.40195092,0.49277146,0.00233378,0.89166972,1.55599249,0.02453787,0.20764879
-4.82941471,2.40874792,0.49036186,0.00227376,0.89438819,1.56958347,0.02397136,0.20935422
-4.82341171,2.41964729,0.48912041,0.00221965,0.90081844,1.58523739,0.02342790,0.21127542
-4.81740870,2.43398240,0.48897823,0.00217203,0.91078465,1.60242543,0.02291711,0.21330061
-4.81140570,2.45101381,0.48984670,0.00213136,0.92405145,1.62058347,0.02244716,0.21531707
-4.80540270,2.46995383,0.49162331,0.00209795,0.94033233,1.63912899,0.02202445,0.21721367
-4.79939970,2.48999079,0.49419724,0.00207200,0.95929800,1.65747763,0.02165338,0.21888345
-4.79339670,2.51031245,0.49745436,0.00205360,0.98058444,1.67505898,0.02133620,0.22022602
-4.78739370,2.53012754,0.50128133,0.00204274,1.00380036,1.69133110,0.02107298,0.22114984
-4.78139070,2.54868490,0.50556865,0.00203931,1.02853421,1.70579331,0.02086167,0.22157428
-4.77538769,2.56528973,0.51021272,0.00204313,1.05436055,1.71799697,0.02069824,0.22143127
-4.76938469,2.57931680,0.51511678,0.00205395,1.08084611,1.72755405,0.02057698,0.22066674
-4.76338169,2.59022048,0.52019088,0.00207139,1.10755555,1.73414354,0.02049079,0.21924158
-4.75737869,2.59754182,0.52535115,0.00209503,1.13405734,1.73751562,0.02043161,0.21713224
-4.75137569,2.60091303,0.53051858,0.00212435,1.15992984,1.73749400,0.02039084,0.21433082
-4.74537269,2.60005971,0.53561753,0.00215871,1.18476778,1.73397643,0.02035978,0.21084489
-4.73936968,2.59480141,0.54057432,0.00219738,1.20818938,1.72693395,0.02033016,0.20669680
-4.73336668,2.58505094,0.54531615,0.00223956,1.22984394,1.71640903,0.02029450,0.20192277
-4.72736368,2.57081300,0.54977055,0.00228429,1.24942003,1.70251296,0.02024658,0.19657159
-4.72136068,2.55218232,0.55386559,0.00233056,1.26665388,1.68542284,0.02018175,0.19070317
-4.71535768,2.52934174,0.55753076,0.00237725,1.28133775,1.66537817,0.02009721,0.18438687
-4.70935468,2.50256013,0.56069871,0.00242319,1.29332786,1.64267733,0.01999222,0.17769976
-4.70335168,2.47219016,0.56330768,0.00246716,1.30255134,1.61767389,0.01986813,0.17072481
-4.69734867,2.43866576,0.56530439,0.00250792,1.30901172,1.59077262,0.01972844,0.16354907
-4.69134567,2.40249882,0.56664729,0.00254425,1.31279247,1.56242515,0.01957864,0.15626192
-4.68534267,2.36427484,0.56730976,0.00257500,1.31405802,1.53312507,0.01942605,0.14895339
-4.67933967,2.32464711,0.56728313,0.00259911,1.31305207,1.50340223,0.01927947,0.14171255
-4.67333667,2.28432908,0.56657906,0.00261564,1.31009285,1.47381621,0.01914886,0.13462610
-4.66733367,2.24408464,0.56523121,0.00262385,1.30556527,1.44494859,0.01904488,0.12777702
-4.66133067,2.20471617,0.56329580,0.00262319,1.29991026,1.41739433,0.01897838,0.12124349
-4.65532766,2.16705058,0.56085115,0.00261335,1.29361134,1.39175201,0.01895995,0.11509786
-4.64932466,2.13192341,0.55799595,0.00259428,1.28717929,1.36861330,0.01899934,0.10940592
-4.64332166,2.10016161,0.55484646,0.00256617,1.28113524,1.34855200,0.01910501,0.10422627
-4.63731866,2.07256564,0.55153264,0.00252950,1.27599324,1.33211287,0.01928362,0.09960997
-4.63131566,2.04989158,0.54819350,0.00248499,1.27224295,1.31980091,0.01953970,0.09560035
-4.62531266,2.03283418,0.54497191,0.00243362,1.27033356,1.31207156,0.01987522,0.09223304
-4.61930965,2.02201178,0.54200915,0.00237657,1.27065943,1.30932224,0.02028949,0.08953624
-4.61330665,2.01795379,0.53943950,0.00231519,1.27354853,1.31188585,0.02077892,0.08753117
-4.60730365,2.02109143,0.53738524,0.00225100,1.27925391,1.32002643,0.02133710,0.08623272
-4.60130065,2.03175227,0.53595226,0.00218559,1.28794879,1.33393734,0.02195491,0.08565023
-4.59529765,2.05015863,0.53522658,0.00212062,1.29972514,1.35374185,0.02262071,0.08578843
-4.58929465,2.07642984,0.53527180,0.00205775,1.31459591,1.37949618,0.02332073,0.08664838
-4.58329165,2.11058790,0.53612765,0.00199863,1.33250026,1.41119446,0.02403951,0.08822851
-4.57728864,2.15256592,0.53780967,0.00194482,1.35331142,1.44877521,0.02476041,0.09052551
-4.57128564,2.20221835,0.54030974,0.00189777,1.37684639,1.49212864,0.02546620,0.09353509
-4.56528264,2.25933200,0.54359749,0.00185880,1.40287660,1.54110408,0.02613964,0.09725259
-4.55927964,2.32363666,0.54762236,0.00182906,1.43113870,1.59551660,0.02676411,0.10167325
-4.55327664,2.39481423,0.55231598,0.00180954,1.46134464,1.65515231,0.02732421,0.10679216
-4.54727364,2.47250534,0.55759475,0.00180100,1.49319032,1.71977150,0.02780623,0.11260388
-4.54127064,2.55631284,0.56336240,0.00180402,1.52636218,1.78910931,0.02819864,0.11910158
-4.53526763,2.64580153,0.56951232,0.00181895,1.56054143,1.86287362,0.02849240,0.12627591
-4.52926463,2.74049432,0.57592956,0.00184594,1.59540581,1.94074037,0.02868122,0.13411347
-4.52326163,2.83986501,0.58249250,0.00188492,1.63062901,2.02234641,0.02876166,0.14259499
-4.51725863,2.94332852,0.58907416,0.00193562,1.66587806,2.10728081,0.02873310,0.15169342
-4.51125563,3.05022970,0.59554317,0.00199757,1.70080948,2.19507526,0.02859760,0.16137191
-4.50525263,3.15983207,0.60176472,0.00207011,1.73506464,2.28519476,0.02835967,0.17158188
-4.49924962,3.27130815,0.60760136,0.00215239,1.76826553,2.37702982,0.02802595,0.18226138
-4.49324662,3.38373284,0.61291413,0.00224343,1.80001142,2.46989123,0.02760476,0.19333380
-4.48724362,3.49608157,0.61756387,0.00234208,1.82987746,2.56300864,0.02710570,0.20470715
-4.48124062,3.60723434,0.62141311,0.00244709,1.85741577,2.65553387,0.02653917,0.21627401
-4.47523762,3.71598667,0.62432841,0.00255711,1.88215946,2.74654959,0.02591594,0.22791223
-4.46923462,3.82106793,0.62618332,0.00267073,1.90362983,2.83508370,0.02524669,0.23948642
-4.46323162,3.92116687,0.62686177,0.00278650,1.92134663,2.92012930,0.02454169,0.25085029
-4.45722861,4.01496394,0.62626191,0.00290299,1.93484111,3.00066979,0.02381047,0.26184980
-4.45122561,4.10116892,0.62430012,0.00301879,1.94367125,3.07570811,0.02306162,0.27232692
-4.44522261,4.17856248,0.62091498,0.00313259,1.94743826,3.14429884,0.02230265,0.28212401
-4.43921961,4.24603930,0.61607098,0.00324319,1.94580358,3.20558162,0.02153992,0.29108855
-4.43321661,4.30265071,0.60976162,0.00334953,1.93850512,3.25881401,0.02077867,0.29907799
-4.42721361,4.34764402,0.60201178,0.00345074,1.92537193,3.30340188,0.02002310,0.30596461
-4.42121061,4.38049655,0.59287893,0.00354615,1.90633596,3.33892573,0.01927651,0.31163994
-4.41520760,4.40094180,0.58245322,0.00363530,1.88144045,3.36516085,0.01854143,0.31601877
-4.40920460,4.40898623,0.57085618,0.00371799,1.85084400,3.38209043,0.01781985,0.31904228
-4.40320160,4.40491526,0.55823818,0.00379421,1.81482009,3.38991018,0.01711338,0.32068031
-4.39719860,4.38928775,0.54477450,0.00386420,1.77375181,3.38902433,0.01642342,0.32093257
-4.39119560,4.36291908,0.53066031,0.00392837,1.72812210,3.38003264,0.01575132,0.31982872
-4.38519260,4.32685338,0.51610479,0.00398732,1.67849980,3.36370919,0.01509849,0.31742729
-4.37918959,4.28232616,0.50132446,0.00404177,1.62552218,3.34097377,0.01446652,0.31381357
-4.37318659,4.23071924,0.48653626,0.00409255,1.56987499,3.31285728,0.01385717,0.30909649
-4.36718359,4.17351015,0.47195058,0.00414052,1.51227074,3.28046289,0.01327245,0.30340470
-4.36118059,4.11221846,0.45776458,0.00418653,1.45342649,3.24492485,0.01271457,0.29688204
-4.35517759,4.04835183,0.44415611,0.00423140,1.39404217,3.20736702,0.01218593,0.28968260
-4.34917459,3.98335414,0.43127852,0.00427584,1.33478031,3.16886303,0.01168906,0.28196565
-4.34317159,3.91855815,0.41925650,0.00432042,1.27624824,3.13039995,0.01122657,0.27389061
-4.33716858,3.85514480,0.40818321,0.00436557,1.21898329,3.09284695,0.01080112,0.26561236
-4.33116558,3.79411048,0.39811861,0.00441148,1.16344163,3.05693028,0.01041535,0.25727703
-4.32516258,3.73624359,0.38908916,0.00445817,1.10999099,3.02321523,0.01007185,0.24901845
-4.31915958,3.68211063,0.38108873,0.00450543,1.05890730,2.99209558,0.00977317,0.24095528
-4.31315658,3.63205202,0.37408059,0.00455282,1.01037517,2.96379043,0.00952180,0.23318909
-4.30715358,3.58618690,0.36800044,0.00459971,0.96449179,2.93834812,0.00932017,0.22580316
