energy_ev,total_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-5.88594297,2.91970142,0.93196571,1.56013464,0.02596707,1.02768510,0.39163958,0.00102207
-5.87993997,2.87122072,0.88922586,1.54841421,0.02820507,0.99823489,0.38455071,0.00101750
-5.87393697,2.82910246,0.84863545,1.53964024,0.03058047,0.96927989,0.37960549,0.00101528
-5.86793397,2.79451704,0.81083742,1.53433096,0.03307510,0.94131262,0.37700776,0.00101575
-5.86193097,2.76840030,0.77640777,1.53288210,0.03566570,0.91478327,0.37690796,0.00101914
-5.85592796,2.75141599,0.74584172,1.53554631,0.03832405,0.89008598,0.37939708,0.00102559
-5.84992496,2.74392689,0.71954180,1.54241753,0.04101734,0.86754714,0.38450202,0.00103510
-5.84392196,2.74597588,0.69780820,1.55342117,0.04370875,0.84741602,0.39218269,0.00104756
-5.83791896,2.75727791,0.68083169,1.56831061,0.04635819,0.82985817,0.40233085,0.00106273
-5.83191596,2.77722326,0.66868928,1.58667037,0.04892326,0.81495170,0.41477096,0.00108025
-5.82591296,2.80489238,0.66134275,1.60792584,0.05136038,0.80268653,0.42926294,0.00109966
-5.81990995,2.83908150,0.65864016,1.63135940,0.05362595,0.79296661,0.44550700,0.00112040
-5.81390695,2.87833859,0.66032030,1.65613233,0.05567771,0.78561497,0.46315026,0.00114181
-5.80790395,2.92100803,0.66601993,1.68131163,0.05747595,0.78038132,0.48179518,0.00116321
-5.80190095,2.96528262,0.67528383,1.70590077,0.05898488,0.77695195,0.50100946,0.00118384
-5.79589795,3.00926098,0.68757715,1.72887322,0.06017375,0.77496144,0.52033722,0.00120297
-5.78989495,3.05100815,0.70230005,1.74920735,0.06101794,0.77400583,0.53931102,0.00121986
-5.78389195,3.08861743,0.71880403,1.76592128,0.06149979,0.77365670,0.55746450,0.00123381
-5.77788894,3.12027095,0.73640977,1.77810662,0.06160929,0.77347572,0.57434508,0.00124419
-5.77188594,3.14429719,0.75442574,1.78495940,0.06134446,0.77302919,0.58952641,0.00125046
-5.76588294,3.15922317,0.77216733,1.78580738,0.06071148,0.77190200,0.60262023,0.00125217
-5.75987994,3.16381972,0.78897584,1.78013257,0.05972458,0.76971073,0.61328703,0.00124900
-5.75387694,3.15713837,0.80423670,1.76758825,0.05840563,0.76611530,0.62124547,0.00124073
-5.74787394,3.13853867,0.81739652,1.74800996,0.05678352,0.76082904,0.62627992,0.00122732
-5.74187094,3.10770518,0.82797832,1.72142016,0.05489327,0.75362669,0.62824616,0.00120884
-5.73586793,3.06465386,0.83559443,1.68802651,0.05277500,0.74435028,0.62707490,0.00118549
-5.72986493,3.00972769,0.83995664,1.64821404,0.05047277,0.73291260,0.62277303,0.00115761
-5.72386193,2.94358203,0.84088315,1.60253166,0.04803330,0.71929836,0.61542262,0.00112565
-5.71785893,2.86716030,0.83830218,1.55167347,0.04550460,0.70356279,0.60517768,0.00109017
-5.71185593,2.78166114,0.83225184,1.49645598,0.04293472,0.68582813,0.59225879,0.00105179
-5.70585293,2.68849816,0.82287650,1.43779181,0.04037044,0.66627773,0.57694587,0.00101121
-5.69984992,2.58925399,0.81041954,1.37666116,0.03785607,0.64514845,0.55956924,0.00096919
-5.69384692,2.48563002,0.79521284,1.31408190,0.03543239,0.62272121,0.54049940,0.00092647
-5.68784392,2.37939379,0.77766337,1.25107940,0.03313574,0.59931045,0.52013578,0.00088381
-5.68184092,2.27232576,0.75823735,1.18865713,0.03099724,0.57525259,0.49889491,0.00084194
-5.67583792,2.16616714,0.73744268,1.12776891,0.02904223,0.55089409,0.47719843,0.00080155
-5.66983492,2.06257068,0.71581021,1.06929371,0.02728990,0.52657951,0.45546123,0.00076326
-5.66383192,1.96305573,0.69387476,1.01401365,0.02575309,0.50264005,0.43408023,0.00072760
-5.65782891,1.86896915,0.67215645,0.96259593,0.02443828,0.47938290,0.41342411,0.00069503
-5.65182591,1.78145315,0.65114326,0.91557897,0.02334577,0.45708199,0.39382421,0.00066590
-5.64582291,1.70142087,0.63127531,0.87336316,0.02247003,0.43597020,0.37556707,0.00064043
-5.63981991,1.62954043,0.61293168,0.83620622,0.02180017,0.41623354,0.35888850,0.00061875
-5.63381691,1.56622753,0.59641997,0.80422332,0.02132053,0.39800741,0.34396965,0.00060089
-5.62781391,1.51164670,0.58196908,0.77739146,0.02101144,0.38137489,0.33093488,0.00058674
-5.62181091,1.46572071,0.56972540,0.75555812,0.02084999,0.36636725,0.31985145,0.00057613
-5.61580790,1.42814750,0.55975226,0.73845337,0.02081089,0.35296646,0.31073108,0.00056879
-5.60980490,1.39842361,0.55203259,0.72570505,0.02086733,0.34110953,0.30353306,0.00056437
-5.60380190,1.37587305,0.54647451,0.71685632,0.02099190,0.33069437,0.29816877,0.00056248
-5.59779890,1.35968005,0.54291932,0.71138473,0.02115745,0.32158687,0.29450744,0.00056266
-5.59179590,1.34892443,0.54115150,0.70872221,0.02133789,0.31362884,0.29238264,0.00056446
-5.58579290,1.34261797,0.54091000,0.70827510,0.02150898,0.30664631,0.29159948,0.00056740
-5.57978989,1.33974032,0.54190032,0.70944349,0.02164899,0.30045788,0.29194204,0.00057101
-5.57378689,1.33927314,0.54380676,0.71163937,0.02173924,0.29488265,0.29318075,0.00057484
-5.56778389,1.34023122,0.54630423,0.71430274,0.02176458,0.28974749,0.29507956,0.00057850
-5.56178089,1.34168961,0.54906923,0.71691561,0.02171369,0.28489328,0.29740258,0.00058160
-5.55577789,1.34280611,0.55178949,0.71901315,0.02157930,0.28017990,0.29992001,0.00058383
-5.54977489,1.34283856,0.55417216,0.72019223,0.02135820,0.27548998,0.30241336,0.00058494
-5.54377189,1.34115696,0.55595017,0.72011699,0.02105120,0.27073119,0.30467970,0.00058473
-5.53776888,1.33725032,0.55688696,0.71852173,0.02066297,0.26583721,0.30653498,0.00058305
-5.53176588,1.33072878,0.55677945,0.71521126,0.02020170,0.26076745,0.30781656,0.00057983
-5.52576288,1.32132154,0.55545949,0.71005904,0.01967879,0.25550575,0.30838482,0.00057502
-5.51975988,1.30887120,0.55279399,0.70300351,0.01910835,0.25005814,0.30812400,0.00056865
-5.51375688,1.29332537,0.54868402,0.69404289,0.01850676,0.24444999,0.30694252,0.00056076
-5.50775388,1.27472640,0.54306312,0.68322911,0.01789212,0.23872276,0.30477260,0.00055143
-5.50175088,1.25319989,0.53589515,0.67066096,0.01728373,0.23293059,0.30156960,0.00054078
-5.49574787,1.22894270,0.52717186,0.65647716,0.01670156,0.22713686,0.29731101,0.00052893
-5.48974487,1.20221106,0.51691048,0.64084923,0.01616571,0.22141096,0.29199520,0.00051601
-5.48374187,1.17330909,0.50515135,0.62397478,0.01569595,0.21582533,0.28564004,0.00050216
-5.47773887,1.14257805,0.49195581,0.60607098,0.01531121,0.21045285,0.27828140,0.00048751
-5.47173587,1.11038634,0.47740430,0.58736863,0.01502918,0.20536464,0.26997161,0.00047222
-5.46573287,1.07712034,0.46159462,0.56810646,0.01486587,0.20062812,0.26077785,0.00045640
-5.45972986,1.04317578,0.44464038,0.54852595,0.01483523,0.19630548,0.25078041,0.00044019
-5.45372686,1.00894965,0.42666945,0.52886638,0.01494883,0.19245227,0.24007095,0.00042370
-5.44772386,0.97483239,0.40782236,0.50936007,0.01521550,0.18911618,0.22875065,0.00040706
-5.44172086,0.94120006,0.38825053,0.49022791,0.01564107,0.18633597,0.21692820,0.00039037
-5.43571786,0.90840675,0.36811422,0.47167487,0.01622809,0.18414033,0.20471778,0.00037373
-5.42971486,0.87677680,0.34758029,0.45388575,0.01697561,0.18254680,0.19223688,0.00035724
-5.42371186,0.84659724,0.32681952,0.43702114,0.01787905,0.18156076,0.17960410,0.00034099
-5.41770885,0.81811057,0.30600378,0.42121367,0.01893001,0.18117436,0.16693692,0.00032508
-5.41170585,0.79150815,0.28530292,0.40656473,0.02011636,0.18136573,0.15434950,0.00030959
-5.40570285,0.76692455,0.26488160,0.39314189,0.02142217,0.18209832,0.14195053,0.00029458
-5.39969985,0.74443334,0.24489616,0.38097710,0.02282800,0.18332064,0.12984134,0.00028013
-5.39369685,0.72404470,0.22549163,0.37006601,0.02431107,0.18496639,0.11811411,0.00026630
-5.38769385,0.70570517,0.20679909,0.36036839,0.02584577,0.18695523,0.10685044,0.00025313
-5.38169085,0.68929984,0.18893352,0.35180993,0.02740411,0.18919416,0.09612022,0.00024066
-5.37568784,0.67465714,0.17199214,0.34428538,0.02895644,0.19157951,0.08598090,0.00022890
-5.36968484,0.66155626,0.15605349,0.33766303,0.03047219,0.19399978,0.07647708,0.00021788
-5.36368184,0.64973709,0.14117724,0.33179047,0.03192075,0.19633898,0.06764055,0.00020760
-5.35767884,0.63891231,0.12740462,0.32650136,0.03327244,0.19848068,0.05949072,0.00019804
-5.35167584,0.62878131,0.11475972,0.32162310,0.03449943,0.20031238,0.05203532,0.00018919
-5.34567284,0.61904525,0.10325129,0.31698501,0.03557680,0.20173028,0.04527150,0.00018104
-5.33966983,0.60942278,0.09287524,0.31242667,0.03648345,0.20264400,0.03918714,0.00017356
-5.33366683,0.59966560,0.08361748,0.30780613,0.03720297,0.20298131,0.03376233,0.00016673
-5.32766383,0.58957318,0.07545715,0.30300750,0.03772445,0.20269235,0.02897101,0.00016053
-5.32166083,0.57900600,0.06837005,0.29794775,0.03804304,0.20175343,0.02478269,0.00015498
-5.31565783,0.56789666,0.06233205,0.29258219,0.03816045,0.20016999,0.02116416,0.00015007
-5.30965483,0.55625842,0.05732252,0.28690866,0.03808512,0.19797872,0.01808109,0.00014582
-5.30365183,0.54419074,0.05332744,0.28096995,0.03783230,0.19524860,0.01549967,0.00014229
-5.29764882,0.53188159,0.05034228,0.27485462,0.03742382,0.19208095,0.01338793,0.00013952
-5.29164582,0.51960655,0.04837440,0.26869606,0.03688768,0.18860830,0.01171705,0.00013759
-5.28564282,0.50772460,0.04744499,0.26266981,0.03625746,0.18499229,0.01046234,0.00013661
-5.27963982,0.49667095,0.04759033,0.25698946,0.03557151,0.18142047,0.00960412,0.00013668
-5.27363682,0.48694702,0.04886255,0.25190099,0.03487203,0.17810233,0.00912821,0.00013794
-5.26763382,0.47910819,0.05132958,0.24767618,0.03420400,0.17526446,0.00902639,0.00014052
-5.26163082,0.47374942,0.05507442,0.24460492,0.03361402,0.17314520,0.00929635,0.00014456
-5.25562781,0.47148952,0.06019363,0.24298699,0.03314916,0.17198877,0.00994168,0.00015023
-5.24962481,0.47295430,0.06679507,0.24312346,0.03285573,0.17203914,0.01097135,0.00015767
-5.24362181,0.47875901,0.07499478,0.24530788,0.03277808,0.17353371,0.01239911,0.00016702
-5.23761881,0.48949076,0.08491321,0.24981765,0.03295748,0.17669704,0.01424263,0.00017842
-5.23161581,0.50569085,0.09667058,0.25690566,0.03343107,0.18173463,0.01652232,0.00019197
-5.22561281,0.52783784,0.11038171,0.26679239,0.03423084,0.18882695,0.01926010,0.00020777
-5.21960980,0.55633123,0.12615011,0.27965867,0.03538277,0.19812381,0.02247786,0.00022588
-5.21360680,0.59147643,0.14406184,0.29563923,0.03690611,0.20973918,0.02619584,0.00024633
-5.20760380,0.63347110,0.16417889,0.31481711,0.03881276,0.22374651,0.03043089,0.00026911
-5.20160080,0.68239333,0.18653270,0.33721917,0.04110681,0.24017478,0.03519472,0.00029417
-5.19559780,0.73819187,0.21111776,0.36281265,0.04378421,0.25900523,0.04049213,0.00032143
-5.18959480,0.80067893,0.23788578,0.39150305,0.04683267,0.28016908,0.04631931,0.00035074
-5.18359180,0.86952584,0.26674063,0.42313335,0.05023166,0.30354627,0.05266241,0.00038192
-5.17758879,0.94426193,0.29753443,0.45748470,0.05395268,0.32896527,0.05949622,0.00041474
-5.17158579,1.02427704,0.33006507,0.49427864,0.05795961,0.35620434,0.06678327,0.00044894
-5.16558279,1.10882794,0.36407543,0.53318095,0.06220938,0.38499404,0.07447333,0.00048421
-5.15957979,1.19704882,0.39925456,0.57380717,0.06665274,0.41502133,0.08250326,0.00052019
-5.15357679,1.28796589,0.43524102,0.61572969,0.07123529,0.44593505,0.09079748,0.00055650
-5.14757379,1.38051614,0.47162833,0.65848632,0.07589862,0.47735295,0.09926894,0.00059275
-5.14157079,1.47356981,0.50797265,0.70159035,0.08058168,0.50886999,0.10782050,0.00062852
-5.13556778,1.56595609,0.54380240,0.74454156,0.08522224,0.54006792,0.11634700,0.00066337
-5.12956478,1.65649140,0.57862973,0.78683815,0.08975841,0.57052565,0.12473755,0.00069688
-5.12356178,1.74400933,0.61196326,0.82798897,0.09413024,0.59983029,0.13287839,0.00072865
-5.11755878,1.82739109,0.64332177,0.86752578,0.09828132,0.62758831,0.14065583,0.00075827
-5.11155578,1.90559520,0.67224823,0.90501491,0.10216020,0.65343645,0.14795941,0.00078540
-5.10555278,1.97768536,0.69832349,0.94006787,0.10572180,0.67705188,0.15468506,0.00080969
-5.09954977,2.04285495,0.72117919,0.97235043,0.10892847,0.69816113,0.16073808,0.00083089
-5.09354677,2.10044716,0.74050897,1.00158971,0.11175094,0.71654737,0.16603584,0.00084875
-5.08754377,2.14996959,0.75607775,1.02757888,0.11416884,0.73205559,0.17051011,0.00086313
-5.08154077,2.19110271,0.76772836,1.05017925,0.11617092,0.74459550,0.17410883,0.00087390
-5.07553777,2.22370147,0.77538531,1.06931963,0.11775492,0.75414184,0.17679733,0.00088102
-5.06953477,2.24779013,0.77905547,1.08499293,0.11892711,0.76073212,0.17855886,0.00088451
-5.06353177,2.26355038,0.77882555,1.09725020,0.11970139,0.76446183,0.17939456,0.00088442
-5.05752876,2.27130356,0.77485666,1.10619238,0.12009822,0.76547740,0.17932265,0.00088087
-5.05152576,2.27148767,0.76737609,1.11196034,0.12014322,0.76396720,0.17837716,0.00087403
-5.04552276,2.26463069,0.75666684,1.11472360,0.11986562,0.76015108,0.17660612,0.00086409
-5.03951976,2.25132145,0.74305540,1.11466849,0.11929666,0.75426907,0.17406934,0.00085128
-5.03351676,2.23217983,0.72689851,1.11198643,0.11846796,0.74656965,0.17083597,0.00083585
-5.02751376,2.20782777,0.70856943,1.10686292,0.11740994,0.73729852,0.16698184,0.00081806
-5.02151076,2.17886277,0.68844455,1.09946798,0.11615052,0.72668819,0.16258694,0.00079818
-5.01550775,2.14583519,0.66689086,1.08994849,0.11471397,0.71494913,0.15773285,0.00077646
-5.00950475,2.10923051,0.64425499,1.07842290,0.11312008,0.70226274,0.15250056,0.00075316
-5.00350175,2.06945744,0.62085409,1.06497857,0.11138372,0.68877678,0.14696851,0.00072853
-4.99749875,2.02684211,0.59696906,1.04967181,0.10951474,0.67460303,0.14121106,0.00070280
-4.99149575,1.98162865,0.57284013,1.03253058,0.10751819,0.65981755,0.13529739,0.00067618
-4.98549275,1.93398558,0.54866496,1.01355960,0.10539493,0.64446333,0.12929081,0.00064885
-4.97948974,1.88401747,0.52459908,0.99274744,0.10314248,0.62855493,0.12324851,0.00062100
-4.97348674,1.83178079,0.50075839,0.97007517,0.10075615,0.61208495,0.11722163,0.00059279
-4.96748374,1.77730271,0.47722343,0.94552585,0.09823023,0.59503171,0.11125574,0.00056437
-4.96148074,1.72060154,0.45404500,0.91909433,0.09555936,0.57736763,0.10539144,0.00053586
-4.95547774,1.66170734,0.43125061,0.89079661,0.09273980,0.55906778,0.09966524,0.00050741
-4.94947474,1.60068128,0.40885130,0.86067821,0.08977061,0.54011804,0.09411039,0.00047912
-4.94347174,1.53763259,0.38684845,0.82882100,0.08665472,0.52052232,0.08875780,0.00045113
-4.93746873,1.47273194,0.36524001,0.79534804,0.08339965,0.50030846,0.08363682,0.00042354
-4.93146573,1.40622056,0.34402599,0.76042611,0.08001807,0.47953242,0.07877586,0.00039648
-4.92546273,1.33841450,0.32321284,0.72426587,0.07652798,0.45828063,0.07420287,0.00037006
-4.91945973,1.26970390,0.30281657,0.68711952,0.07295256,0.43667023,0.06994552,0.00034440
-4.91345673,1.20054742,0.28286461,0.64927616,0.06931979,0.41484740,0.06603117,0.00031962
-4.90745373,1.13146212,0.26339634,0.61105510,0.06566167,0.39298381,0.06248656,0.00029583
-4.90145073,1.06300965,0.24446246,0.57279761,0.06201331,0.37127147,0.05933734,0.00027315
-4.89544772,0.99577937,0.22612339,0.53485732,0.05841175,0.34991626,0.05660730,0.00025167
-4.88944472,0.93036959,0.20844682,0.49759003,0.05489469,0.32913058,0.05431751,0.00023150
-4.88344172,0.86736782,0.19150474,0.46134338,0.05149917,0.30912546,0.05248535,0.00021272
-4.87743872,0.80733126,0.17537018,0.42644677,0.04826021,0.29010262,0.05112349,0.00019540
-4.87143572,0.75076836,0.16011396,0.39320225,0.04520954,0.27224686,0.05023885,0.00017960
-4.86543272,0.69812251,0.14580154,0.36187656,0.04237453,0.25571917,0.04983176,0.00016537
-4.85942971,0.64975853,0.13249033,0.33269478,0.03977716,0.24065082,0.04989512,0.00015273
-4.85342671,0.60595252,0.12022748,0.30583582,0.03743332,0.22713880,0.05041388,0.00014168
-4.84742371,0.56688553,0.10904835,0.28142977,0.03535232,0.21524266,0.05136477,0.00013223
-4.84142071,0.53264109,0.09897562,0.25955728,0.03353664,0.20498303,0.05271623,0.00012434
-4.83541771,0.50320676,0.09001910,0.24025077,0.03198199,0.19634160,0.05442877,0.00011798
-4.82941471,0.47847921,0.08217615,0.22349744,0.03067757,0.18926275,0.05645561,0.00011311
-4.82341171,0.45827272,0.07543274,0.20924366,0.02960658,0.18365657,0.05874362,0.00010965
-4.81740870,0.44233041,0.06976484,0.19740066,0.02874700,0.17940304,0.06123462,0.00010755
-4.81140570,0.43033751,0.06514022,0.18785098,0.02807240,0.17635738,0.06386686,0.00010673
-4.80540270,0.42193615,0.06152039,0.18045548,0.02755305,0.17435598,0.06657675,0.00010714
-4.79939970,0.41674080,0.05886258,0.17506046,0.02715696,0.17322289,0.06930073,0.00010870
-4.79339670,0.41435355,0.05712157,0.17150455,0.02685106,0.17277640,0.07197714,0.00011135
-4.78739370,0.41437867,0.05625139,0.16962509,0.02660232,0.17283550,0.07454811,0.00011503
-4.78139070,0.41643573,0.05620655,0.16926367,0.02637883,0.17322597,0.07696129,0.00011970
-4.77538769,0.42017074,0.05694294,0.17027069,0.02615081,0.17378573,0.07917136,0.00012532
-4.76938469,0.42526483,0.05841828,0.17250870,0.02589143,0.17436940,0.08114132,0.00013186
-4.76338169,0.43144029,0.06059203,0.17585450,0.02557759,0.17485175,0.08284338,0.00013928
-4.75737869,0.43846385,0.06342486,0.18019998,0.02519037,0.17513014,0.08425943,0.00014758
-4.75137569,0.44614702,0.06687776,0.18545177,0.02471545,0.17512566,0.08538121,0.00015673
-4.74537269,0.45434397,0.07091070,0.19152983,0.02414327,0.17478324,0.08620993,0.00016672
-4.73936968,0.46294710,0.07548117,0.19836520,0.02346898,0.17407056,0.08675559,0.00017752
-4.73336668,0.47188068,0.08054254,0.20589710,0.02269224,0.17297609,0.08703591,0.00018911
-4.72736368,0.48109339,0.08604245,0.21406971,0.02181694,0.17150634,0.08707501,0.00020145
-4.72136068,0.49055002,0.09192137,0.22282896,0.02085065,0.16968241,0.08690188,0.00021450
-4.71535768,0.50022323,0.09811145,0.23211952,0.01980411,0.16753635,0.08654871,0.00022819
-4.70935468,0.51008591,0.10453581,0.24188233,0.01869056,0.16510726,0.08604928,0.00024243
-4.70335168,0.52010458,0.11110832,0.25205293,0.01752504,0.16243756,0.08543736,0.00025714
-4.69734867,0.53023449,0.11773402,0.26256061,0.01632374,0.15956953,0.08474535,0.00027221
-4.69134567,0.54041665,0.12431013,0.27332872,0.01510333,0.15654239,0.08400313,0.00028751
-4.68534267,0.55057700,0.13072777,0.28427587,0.01388033,0.15338995,0.08323718,0.00030291
-4.67933967,0.56062771,0.13687426,0.29531821,0.01267057,0.15013909,0.08247012,0.00031827
-4.67333667,0.57047058,0.14263594,0.30637247,0.01148872,0.14680889,0.08172046,0.00033346
-4.66733367,0.58000214,0.14790142,0.31735959,0.01034792,0.14341065,0.08100274,0.00034834
-4.66133067,0.58912003,0.15256517,0.32820870,0.00925956,0.13994852,0.08032796,0.00036280
-4.65532766,0.59773025,0.15653113,0.33886099,0.00823303,0.13642083,0.07970420,0.00037673
-4.64932466,0.60575452,0.15971633,0.34927336,0.00727572,0.13282189,0.07913733,0.00039004
-4.64332166,0.61313726,0.16205425,0.35942127,0.00639300,0.12914409,0.07863195,0.00040269
-4.63731866,0.61985161,0.16349775,0.36930072,0.00558830,0.12538022,0.07819211,0.00041464
-4.63131566,0.62590392,0.16402149,0.37892899,0.00486331,0.12152578,0.07782217,0.00042588
-4.62531266,0.63133640,0.16362358,0.38834407,0.00421811,0.11758120,0.07752736,0.00043645
-4.61930965,0.63622763,0.16232652,0.39760273,0.00365147,0.11355369,0.07731421,0.00044640
-4.61330665,0.64069088,0.16017734,0.40677722,0.00316101,0.10945878,0.07719082,0.00045581
-4.60730365,0.64487037,0.15724684,0.41595093,0.00274357,0.10532141,0.07716683,0.00046476
-4.60130065,0.64893565,0.15362811,0.42521303,0.00239535,0.10117646,0.07725331,0.00047336
-4.59529765,0.65307452,0.14943439,0.43465265,0.00211220,0.09706884,0.07746240,0.00048170
-4.58929465,0.65748505,0.14479626,0.44435291,0.00188982,0.09305310,0.07780687,0.00048990
-4.58329165,0.66236722,0.13985847,0.45438512,0.00172397,0.08919253,0.07829973,0.00049804
-4.57728864,0.66791483,0.13477644,0.46480382,0.00161056,0.08555802,0.07895373,0.00050620
-4.57128564,0.67430826,0.12971267,0.47564273,0.00154588,0.08222661,0.07978103,0.00051441
-4.56528264,0.68170857,0.12483316,0.48691223,0.00152662,0.07927983,0.08079306,0.00052271
-4.55927964,0.69025338,0.12030402,0.49859842,0.00154999,0.07680202,0.08200047,0.00053109
-4.55327664,0.70005494,0.11628839,0.51066390,0.00161376,0.07487860,0.08341338,0.00053952
-4.54727364,0.71120021,0.11294376,0.52305041,0.00171630,0.07359453,0.08504185,0.00054796
-4.54127064,0.72375336,0.11041968,0.53568308,0.00185660,0.07303281,0.08689654,0.00055632
-4.53526763,0.73776005,0.10885607,0.54847613,0.00203425,0.07327320,0.08898953,0.00056453
-4.52926463,0.75325360,0.10838194,0.56133979,0.00224951,0.07439124,0.09133536,0.00057250
-4.52326163,0.77026221,0.10911459,0.57418790,0.00250321,0.07645741,0.09395200,0.00058015
-4.51725863,0.78881711,0.11115920,0.58694588,0.00279681,0.07953658,0.09686186,0.00058740
-4.51125563,0.80896069,0.11460878,0.59955864,0.00313237,0.08368758,0.10009271,0.00059422
-4.50525263,0.83075435,0.11954428,0.61199785,0.00351253,0.08896304,0.10367833,0.00060058
-4.49924962,0.85428541,0.12603493,0.62426828,0.00394052,0.09540931,0.10765892,0.00060651
-4.49324662,0.87967249,0.13413859,0.63641290,0.00442012,0.10306640,0.11208118,0.00061207
-4.48724362,0.90706918,0.14390197,0.64851634,0.00495570,0.11196800,0.11699799,0.00061737
-4.48124062,0.93666557,0.15536084,0.66070658,0.00555216,0.12214145,0.12246763,0.00062257
-4.47523762,0.96868738,0.16853998,0.67315478,0.00621492,0.13360761,0.12855260,0.00062788
-4.46923462,1.00339289,0.18345285,0.68607329,0.00694990,0.14638055,0.13531806,0.00063353
-4.46323162,1.04106730,0.20010110,0.69971167,0.00776345,0.16046710,0.14282986,0.00063980
-4.45722861,1.08201504,0.21847371,0.71435115,0.00866231,0.17586616,0.15115232,0.00064702
-4.45122561,1.12655002,0.23854597,0.73029739,0.00965346,0.19256778,0.16034575,0.00065551
-4.44522261,1.17498410,0.26027820,0.74787204,0.01074403,0.21055198,0.17046391,0.00066560
-4.43921961,1.22761420,0.28361446,0.76740306,0.01194114,0.22978737,0.18155149,0.00067764
-4.43321661,1.28470848,0.30848114,0.78921424,0.01325165,0.25022955,0.19364165,0.00069195
-4.42721361,1.34649178,0.33478570,0.81361415,0.01468198,0.27181939,0.20675388,0.00070883
-4.42121061,1.41313106,0.36241561,0.84088463,0.01623778,0.29448123,0.22089217,0.00072853
-4.41520760,1.48472103,0.39123756,0.87126940,0.01792365,0.31812112,0.23604362,0.00075125
-4.40920460,1.56127065,0.42109719,0.90496270,0.01974278,0.34262513,0.25217755,0.00077715
-4.40320160,1.64269083,0.45181926,0.94209862,0.02169663,0.36785804,0.26924519,0.00080630
-4.39719860,1.72878388,0.48320851,0.98274119,0.02378453,0.39366229,0.28717998,0.00083870
-4.39119560,1.81923519,0.51505110,1.02687558,0.02600334,0.41985747,0.30589830,0.00087427
-4.38519260,1.91360746,0.54711674,1.07440091,0.02834713,0.44624049,0.32530087,0.00091283
-4.37918959,2.01133808,0.57916155,1.12512481,0.03080693,0.47258645,0.34527446,0.00095414
-4.37318659,2.11173978,0.61093136,1.17876013,0.03337046,0.49865028,0.36569407,0.00099784
-4.36718359,2.21400506,0.64216566,1.23492417,0.03602207,0.52416939,0.38642524,0.00104350
-4.36118059,2.31721430,0.67260177,1.29314055,0.03874264,0.54886708,0.40732652,0.00109062
-4.35517759,2.42034789,0.70197937,1.35284407,0.04150971,0.57245693,0.42825194,0.00113862
-4.34917459,2.52230211,0.73004494,1.41338856,0.04429768,0.59464796,0.44905330,0.00118687
-4.34317159,2.62190861,0.75655619,1.47405767,0.04707817,0.61515052,0.46958229,0.00123469
-4.33716858,2.71795718,0.78128616,1.53407871,0.04982043,0.63368273,0.48969227,0.00128136
-4.33116558,2.80922118,0.80402689,1.59263904,0.05249202,0.64997731,0.50923967,0.00132616
-4.32516258,2.89448514,0.82459252,1.64890480,0.05505945,0.66378856,0.52808514,0.00136837
-4.31915958,2.97257365,0.84282185,1.70204143,0.05748902,0.67489929,0.54609421,0.00140729
-4.31315658,3.04238073,0.85858017,1.75123534,0.05974770,0.68312737,0.56313788,0.00144226
-4.30715358,3.10289873,0.87176044,1.79571607,0.06180401,0.68833172,0.57909280,0.00147268
