energy_ev,total_up,Mo_p_up,Mo_d_up,P_s_up,P_p_up,Te_p_up,Te_d_up
-5.83191596,4.52590577,5.17552582,2.48023751,0.01041066,2.19433242,0.60278000,0.00000000
-5.82591296,4.62232183,5.33071614,2.51859327,0.01029678,2.23892244,0.61447803,0.00000000
-5.81990995,4.71216500,5.47390756,2.55493696,0.01013802,2.27970201,0.62576992,0.00000000
-5.81390695,4.79412995,5.60356705,2.58868355,0.00994114,2.31598315,0.63642676,0.00000000
-5.80790395,4.86715102,5.71848156,2.61933884,0.00971418,2.34717146,0.64626635,0.00000000
-5.80190095,4.93042848,5.81778838,2.64651128,0.00946618,2.37278163,0.65515724,0.00000000
-5.79589795,4.98344475,5.90099301,2.66991954,0.00920694,2.39244880,0.66302079,0.00000000
-5.78989495,5.02597001,5.96797389,2.68939532,0.00894666,2.40593532,0.66983158,0.00000000
-5.78389195,5.05805730,6.01897406,2.70488160,0.00869567,2.41313286,0.67561594,0.00000000
-5.77788894,5.08002739,6.05458003,2.71642653,0.00846410,2.41405955,0.68044894,0.00000000
-5.77188594,5.09244462,6.07568944,2.72417336,0.00826158,2.40885280,0.68444984,0.00000000
-5.76588294,5.09608506,6.08346903,2.72834725,0.00809698,2.39775799,0.68777648,0.00000000
-5.75987994,5.09189871,6.07930523,2.72923972,0.00797811,2.38111394,0.69061864,0.00000000
-5.75387694,5.08096803,6.06475000,2.72719171,0.00791158,2.35933588,0.69319088,0.00000000
-5.74787394,5.06446479,6.04146472,2.72257640,0.00790260,2.33289708,0.69572514,0.00000000
-5.74187094,5.04360761,6.01116466,2.71578259,0.00795488,2.30230992,0.69846334,0.00000000
-5.73586793,5.01962212,5.97556689,2.70719983,0.00807054,2.26810757,0.70165046,0.00000000
-5.72986493,4.99370551,5.93634364,2.69720577,0.00825013,2.23082710,0.70552804,0.00000000
-5.72386193,4.96699699,5.89508306,2.68615656,0.00849263,2.19099474,0.71032871,0.00000000
-5.71785893,4.94055471,5.85325829,2.67438036,0.00879555,2.14911391,0.71627139,0.00000000
-5.71185593,4.91533979,5.81220570,2.66217411,0.00915504,2.10565626,0.72355759,0.00000000
-5.70585293,4.89220698,5.77311182,2.64980330,0.00956607,2.06105587,0.73236850,0.00000000
-5.69984992,4.87190132,5.73700832,2.63750420,0.01002257,2.01570643,0.74286283,0.00000000
-5.69384692,4.85505953,5.70477366,2.62548779,0.01051764,1.96996106,0.75517523,0.00000000
-5.68784392,4.84221458,5.67713956,2.61394461,0.01104383,1.92413417,0.76941497,0.00000000
-5.68184092,4.83380178,5.65470028,2.60304950,0.01159328,1.87850486,0.78566470,0.00000000
-5.67583792,4.83016440,5.63792244,2.59296534,0.01215798,1.83332095,0.80397901,0.00000000
-5.66983492,4.83155747,5.62715348,2.58384489,0.01272999,1.78880313,0.82438253,0.00000000
-5.66383192,4.83814813,5.62262678,2.57583018,0.01330160,1.74514847,0.84686746,0.00000000
-5.65782891,4.85001182,5.62446234,2.56904890,0.01386551,1.70253282,0.87139049,0.00000000
-5.65182591,4.86712372,5.63266211,2.56360771,0.01441496,1.66111175,0.89786906,0.00000000
-5.64582291,4.88934588,5.64710004,2.55958277,0.01494382,1.62101981,0.92617723,0.00000000
-5.63981991,4.91641069,5.66750747,2.55700783,0.01544665,1.58236832,0.95614133,0.00000000
-5.63381691,4.94790222,5.69345517,2.55586087,0.01591872,1.54524166,0.98753582,0.00000000
-5.62781391,4.98323727,5.72433404,2.55605029,0.01635601,1.50969270,1.02007987,0.00000000
-5.62181091,5.02164836,5.75933672,2.55740188,0.01675513,1.47573787,1.05343502,0.00000000
-5.61580790,5.06217113,5.79744289,2.55964796,0.01711329,1.44335235,1.08720467,0.00000000
-5.60980490,5.10363849,5.83741081,2.56241988,0.01742817,1.41246631,1.12093569,0.00000000
-5.60380190,5.14468365,5.87777780,2.56524522,0.01769784,1.38296253,1.15412274,0.00000000
-5.59779890,5.18375387,5.91687150,2.56755040,0.01792064,1.35467620,1.18621546,0.00000000
-5.59179590,5.21913582,5.95283367,2.56866954,0.01809512,1.32739720,1.21662882,0.00000000
-5.58579290,5.24899311,5.98365709,2.56785965,0.01821994,1.30087506,1.24475650,0.00000000
-5.57978989,5.27141546,6.00723534,2.56432204,0.01829380,1.27482675,1.26998706,0.00000000
-5.57378689,5.28447811,6.02142456,2.55722932,0.01831546,1.24894701,1.29172247,0.00000000
-5.56778389,5.28630945,6.02411488,2.54575684,0.01828373,1.22292095,1.30939836,0.00000000
-5.56178089,5.27516397,6.01330887,2.52911741,0.01819750,1.19643832,1.32250515,0.00000000
-5.55577789,5.24949720,5.98720345,2.50659739,0.01805585,1.16920872,1.33060920,0.00000000
-5.54977489,5.20803876,5.94427111,2.47759247,0.01785813,1.14097703,1.33337279,0.00000000
-5.54377189,5.14985994,5.88333648,2.44164111,0.01760408,1.11153813,1.33057221,0.00000000
-5.53776888,5.07443176,5.80364381,2.39845396,0.01729397,1.08075017,1.32211263,0.00000000
-5.53176588,4.98167043,5.70491172,2.34793741,0.01692877,1.04854555,1.30803923,0.00000000
-5.52576288,4.87196740,5.58737189,2.29021007,0.01651021,1.01493895,1.28854367,0.00000000
-5.51975988,4.74620185,5.45178900,2.22561099,0.01604095,0.98003200,1.26396550,0.00000000
-5.51375688,4.60573476,5.29946067,2.15469923,0.01552467,0.94401415,1.23478831,0.00000000
-5.50775388,4.45238418,5.13219655,2.07824448,0.01496604,0.90715976,1.20163054,0.00000000
-5.50175088,4.28838267,4.95227726,1.99720918,0.01437083,0.86982134,1.16523132,0.00000000
-5.49574787,4.11631855,4.76239468,1.91272292,0.01374580,0.83241945,1.12643183,0.00000000
-5.48974487,3.93906334,4.56557611,1.82605009,0.01309867,0.79542943,1.08615277,0.00000000
-5.48374187,3.75968868,4.36509545,1.73855247,0.01243797,0.75936583,1.04536908,0.00000000
-5.47773887,3.58137607,4.16437534,1.65164821,0.01177291,0.72476512,1.00508260,0.00000000
-5.47173587,3.40732335,3.96688438,1.56676906,0.01111315,0.69216740,0.96629393,0.00000000
-5.46573287,3.24065152,3.77603366,1.48531753,0.01046863,0.66209803,0.92997446,0.00000000
-5.45972986,3.08431561,3.59507683,1.40862578,0.00984929,0.63504987,0.89703954,0.00000000
-5.45372686,2.94102287,3.42701767,1.33791765,0.00926489,0.61146679,0.86832372,0.00000000
-5.44772386,2.81316086,3.27452818,1.27427526,0.00872470,0.59172919,0.84455884,0.00000000
-5.44172086,2.70273784,3.13988037,1.21861103,0.00823730,0.57614197,0.82635553,0.00000000
-5.43571786,2.61133675,3.02489331,1.17164603,0.00781037,0.56492532,0.81418863,0.00000000
-5.42971486,2.54008389,2.93089694,1.13389498,0.00745049,0.55820852,0.80838676,0.00000000
-5.42371186,2.48963237,2.85871300,1.10565808,0.00716294,0.55602704,0.80912614,0.00000000
-5.41770885,2.46016000,2.80865272,1.08701954,0.00695161,0.55832259,0.81642865,0.00000000
-5.41170585,2.45138085,2.78053042,1.07785239,0.00681883,0.56494628,0.83016399,0.00000000
-5.40570285,2.46256913,2.77369144,1.07782901,0.00676539,0.57566436,0.85005551,0.00000000
-5.39969985,2.49259378,2.78705236,1.08643683,0.00679041,0.59016635,0.87568963,0.00000000
-5.39369685,2.53996200,2.81915129,1.10299801,0.00689144,0.60807499,0.90652805,0.00000000
-5.38769385,2.60286968,2.86820562,1.12669268,0.00706444,0.62895762,0.94192266,0.00000000
-5.38169085,2.67925681,2.93217475,1.15658435,0.00730388,0.65233853,0.98113243,0.00000000
-5.37568784,2.76686584,3.00882494,1.19164703,0.00760287,0.67771156,1.02334175,0.00000000
-5.36968484,2.86330107,3.09579422,1.23079273,0.00795333,0.70455273,1.06767997,0.00000000
-5.36368184,2.96608740,3.19065481,1.27289895,0.00834611,0.73233230,1.11324131,0.00000000
-5.35767884,3.07272679,3.29097127,1.31683509,0.00877126,0.76052589,1.15910493,0.00000000
-5.35167584,3.18075107,3.39435276,1.36148720,0.00921822,0.78862436,1.20435458,0.00000000
-5.34567284,3.28777005,3.49849826,1.40578063,0.00967609,0.81614227,1.24809733,0.00000000
-5.33966983,3.39151388,3.60123382,1.44869998,0.01013387,0.84262467,1.28948116,0.00000000
-5.33366683,3.48986915,3.70054164,1.48930598,0.01058072,0.86765229,1.32771087,0.00000000
-5.32766383,3.58090831,3.79458092,1.52674924,0.01100622,0.89084504,1.36206206,0.00000000
-5.32166083,3.66291221,3.88170077,1.56028057,0.01140060,0.91186410,1.39189297,0.00000000
-5.31565783,3.73438598,3.96044614,1.58925804,0.01175493,0.93041262,1.41665386,0.00000000
-5.30965483,3.79406847,4.02955750,1.61315079,0.01206137,0.94623543,1.43589399,0.00000000
-5.30365183,3.84093580,4.08796570,1.63153980,0.01231328,0.95911790,1.44926598,0.00000000
-5.29764882,3.87419983,4.13478311,1.64411616,0.01250534,0.96888436,1.45652767,0.00000000
-5.29164582,3.89330205,4.16929262,1.65067687,0.01263364,0.97539632,1.45754159,0.00000000
-5.28564282,3.89790422,4.19093564,1.65111892,0.01269573,0.97855071,1.45227225,0.00000000
-5.27963982,3.88787617,4.19930044,1.64543205,0.01269057,0.97827842,1.44078141,0.00000000
-5.27363682,3.86328208,4.19411179,1.63369054,0.01261852,0.97454323,1.42322171,0.00000000
-5.26763382,3.82436579,4.17522269,1.61604467,0.01248121,0.96734135,1.39982889,0.00000000
-5.26163082,3.77153590,4.14260864,1.59271214,0.01228150,0.95670136,1.37091311,0.00000000
-5.25562781,3.70535123,4.09636472,1.56396988,0.01202327,0.94268470,1.33684944,0.00000000
-5.24962481,3.62650707,4.03670524,1.53014647,0.01171127,0.92538648,1.29806811,0.00000000
-5.24362181,3.53582232,3.96396562,1.49161537,0.01135100,0.90493650,1.25504458,0.00000000
-5.23761881,3.43422758,3.87860580,1.44878903,0.01094848,0.88150025,1.20828987,0.00000000
-5.23161581,3.32275423,3.78121440,1.40211393,0.01051011,0.85527962,1.15834110,0.00000000
-5.22561281,3.20252399,3.67251254,1.35206634,0.01004251,0.82651322,1.10575263,0.00000000
-5.21960980,3.07473888,3.55335650,1.29914884,0.00955236,0.79547604,1.05108770,0.00000000
-5.21360680,2.94067106,3.42473815,1.24388725,0.00904627,0.76247828,0.99491071,0.00000000
-5.20760380,2.80165231,3.28778238,1.18682769,0.00853065,0.72786338,0.93778014,0.00000000
-5.20160080,2.65906268,3.14374091,1.12853384,0.00801164,0.69200502,0.88024205,0.00000000
-5.19559780,2.51431823,2.99398203,1.06958380,0.00749501,0.65530325,0.82282426,0.00000000
-5.18959480,2.36885759,2.83997617,1.01056669,0.00698611,0.61817983,0.76603098,0.00000000
-5.18359180,2.22412752,2.68327748,0.95207863,0.00648984,0.58107279,0.71033811,0.00000000
-5.17758879,2.08156729,2.52550173,0.89471823,0.00601057,0.54443059,0.65618893,0.00000000
-5.17158579,1.94259243,2.36830120,0.83908140,0.00555218,0.50870583,0.60399044,0.00000000
-5.16558279,1.80857795,2.21333749,0.78575565,0.00511801,0.47434892,0.55411014,0.00000000
-5.15957979,1.68084157,2.06225300,0.73531389,0.00471088,0.44180186,0.50687341,0.00000000
-5.15357679,1.56062732,1.91664228,0.68830797,0.00433309,0.41149215,0.46256141,0.00000000
-5.14757379,1.44909002,1.77802416,0.64526202,0.00398642,0.38382729,0.42140965,0.00000000
-5.14157079,1.34728104,1.64781568,0.60666592,0.00367214,0.35918963,0.38360712,0.00000000
-5.13556778,1.25613583,1.52730861,0.57296893,0.00339104,0.33793189,0.34929606,0.00000000
-5.12956478,1.17646338,1.41764927,0.54457389,0.00314344,0.32037319,0.31857247,0.00000000
-5.12356178,1.10893799,1.31982226,0.52183195,0.00292924,0.30679575,0.29148708,0.00000000
-5.11755878,1.05409345,1.23463819,0.50503811,0.00274789,0.29744197,0.26804711,0.00000000
-5.11155578,1.01231967,1.16272579,0.49442769,0.00259848,0.29251203,0.24821845,0.00000000
-5.10555278,0.98386177,1.10452819,0.49017376,0.00247979,0.29216182,0.23192848,0.00000000
-5.09954977,0.96882149,1.06030316,0.49238561,0.00239029,0.29650112,0.21906919,0.00000000
-5.09354677,0.96716076,1.03012710,0.50110830,0.00232823,0.30559204,0.20950085,0.00000000
-5.08754377,0.97870728,1.01390219,0.51632319,0.00229174,0.31944763,0.20305585,0.00000000
-5.08154077,1.00316166,1.01136627,0.53794947,0.00227883,0.33803067,0.19954280,0.00000000
-5.07553777,1.04010607,1.02210498,0.56584653,0.00228755,0.36125268,0.19875077,0.00000000
-5.06953477,1.08901392,1.04556551,0.59981714,0.00231604,0.38897325,0.20045360,0.00000000
-5.06353177,1.14926027,1.08107159,0.63961114,0.00236263,0.42099969,0.20441415,0.00000000
-5.05752876,1.22013278,1.12783905,0.68492962,0.00242595,0.45708726,0.21038849,0.00000000
-5.05152576,1.30084273,1.18499173,0.73542937,0.00250497,0.49694001,0.21812991,0.00000000
-5.04552276,1.39053586,1.25157718,0.79072728,0.00259915,0.54021229,0.22739265,0.00000000
-5.03951976,1.48830279,1.32658190,0.85040474,0.00270845,0.58651124,0.23793540,0.00000000
-5.03351676,1.59318874,1.40894587,0.91401165,0.00283345,0.63540012,0.24952435,0.00000000
-5.02751376,1.70420235,1.49757604,0.98107005,0.00297529,0.68640269,0.26193584,0.00000000
-5.02151076,1.82032352,1.59135881,1.05107718,0.00313578,0.73900853,0.27495858,0.00000000
-5.01550775,1.94051005,1.68917124,1.12350799,0.00331728,0.79267937,0.28839528,0.00000000
-5.00950475,2.06370343,1.78989109,1.19781715,0.00352271,0.84685622,0.30206388,0.00000000
-5.00350175,2.18883359,1.89240572,1.27344060,0.00375546,0.90096736,0.31579811,0.00000000
-4.99749875,2.31482308,1.99561990,1.34979687,0.00401921,0.95443682,0.32944773,0.00000000
-4.99149575,2.44059099,2.09846291,1.42628848,0.00431784,1.00669338,0.34287816,0.00000000
-4.98549275,2.56505704,2.19989492,1.50230363,0.00465520,1.05717974,0.35596991,0.00000000
-4.97948974,2.68714632,2.29891319,1.57721867,0.00503492,1.10536184,0.36861759,0.00000000
-4.97348674,2.80579529,2.39455827,1.65040166,0.00546015,1.15073791,0.38072885,0.00000000
-4.96748374,2.91995955,2.48592057,1.72121741,0.00593336,1.19284732,0.39222321,0.00000000
-4.96148074,3.02862371,2.57214756,1.78903426,0.00645606,1.23127883,0.40303104,0.00000000
-4.95547774,3.13081381,2.65245182,1.85323291,0.00702862,1.26567822,0.41309268,0.00000000
-4.94947474,3.22561230,2.72612005,1.91321723,0.00765002,1.29575509,0.42235787,0.00000000
-4.94347174,3.31217558,2.79252302,1.96842709,0.00831768,1.32128873,0.43078556,0.00000000
-4.93746873,3.38975353,2.85112621,2.01835276,0.00902739,1.34213277,0.43834410,0.00000000
-4.93146573,3.45771060,2.90150090,2.06255059,0.00977319,1.35821865,0.44501184,0.00000000
-4.92546273,3.51554735,2.94333512,2.10065918,0.01054739,1.36955764,0.45077811,0.00000000
-4.91945973,3.56292137,2.97644380,2.13241512,0.01134066,1.37624128,0.45564437,0.00000000
-4.91345673,3.59966619,3.00077732,2.15766764,0.01214216,1.37844010,0.45962560,0.00000000
-4.90745373,3.62580677,3.01642772,2.17639077,0.01293978,1.37640059,0.46275156,0.00000000
-4.90145073,3.64157012,3.02363165,2.18869230,0.01372040,1.37044008,0.46506789,0.00000000
-4.89544772,3.64738972,3.02276930,2.19481846,0.01447027,1.36093987,0.46663673,0.00000000
-4.88944472,3.64390267,3.01435872,2.19515350,0.01517540,1.34833618,0.46753684,0.00000000
-4.88344172,3.63193881,2.99904513,2.19021384,0.01582199,1.33310945,0.46786289,0.00000000
-4.87743872,3.61250137,2.97758498,2.18063618,0.01639688,1.31577178,0.46772395,0.00000000
-4.87143572,3.58673952,2.95082509,2.16716000,0.01688799,1.29685314,0.46724108,0.00000000
-4.86543272,3.55591317,2.91967716,2.15060459,0.01728473,1.27688642,0.46654396,0.00000000
-4.85942971,3.52135148,2.88508869,2.13184159,0.01757840,1.25639198,0.46576678,0.00000000
-4.85342671,3.48440650,2.84801114,2.11176397,0.01776247,1.23586220,0.46504339,0.00000000
-4.84742371,3.44640410,2.80936704,2.09125294,0.01783283,1.21574649,0.46450203,0.00000000
-4.84142071,3.40859440,2.77001718,2.07114420,0.01778792,1.19643761,0.46425982,0.00000000
-4.83541771,3.37210416,2.73072980,2.05219533,0.01762884,1.17825956,0.46441735,0.00000000
-4.82941471,3.33789359,2.69215312,2.03505583,0.01735922,1.16145797,0.46505363,0.00000000
-4.82341171,3.30671971,2.65479281,2.02024142,0.01698513,1.14619314,0.46622180,0.00000000
-4.81740870,3.27910835,2.61899549,2.00811391,0.01651487,1.13253622,0.46794573,0.00000000
-4.81140570,3.25533613,2.58493918,1.99886772,0.01595860,1.12046875,0.47021784,0.00000000
-4.80540270,3.23542347,2.55263139,1.99252364,0.01532805,1.10988560,0.47299831,0.00000000
-4.79939970,3.21913894,2.52191473,1.98893026,0.01463608,1.10060112,0.47621569,0.00000000
-4.79339670,3.20601464,2.49247990,1.98777282,0.01389622,1.09235842,0.47976899,0.00000000
-4.78739370,3.19537184,2.46388539,1.98858912,0.01312232,1.08484116,0.48353114,0.00000000
-4.78139070,3.18635538,2.43558270,1.99079135,0.01232802,1.07768744,0.48735363,0.00000000
-4.77538769,3.17797495,2.40694587,1.99369303,0.01152647,1.07050511,0.49107217,0.00000000
-4.76938469,3.16915123,2.37730375,1.99653930,0.01072989,1.06288783,0.49451303,0.00000000
-4.76338169,3.15876438,2.34597329,1.99853923,0.00994937,1.05443123,0.49749980,0.00000000
-4.75737869,3.14570255,2.31229240,1.99889857,0.00919459,1.04474833,0.49986011,0.00000000
-4.75137569,3.12890821,2.27565057,1.99685141,0.00847368,1.03348380,0.50143220,0.00000000
-4.74537269,3.10742017,2.23551618,1.99168928,0.00779316,1.02032641,0.50207083,0.00000000
-4.73936968,3.08040971,2.19145922,1.98278679,0.00715789,1.00501929,0.50165243,0.00000000
-4.73336668,3.04720946,2.14316862,1.96962267,0.00657115,0.98736771,0.50007920,0.00000000
-4.72736368,3.00733444,2.09046392,1.95179575,0.00603468,0.96724425,0.49728213,0.00000000
-4.72136068,2.96049478,2.03330099,1.92903567,0.00554885,0.94459132,0.49322281,0.00000000
-4.71535768,2.90660050,1.97177206,1.90120815,0.00511285,0.91942124,0.48789408,0.00000000
-4.70935468,2.84575878,1.90610064,1.86831540,0.00472481,0.89181390,0.48131971,0.00000000
-4.70335168,2.77826486,1.83663195,1.83049201,0.00438206,0.86191258,0.47355305,0.00000000
-4.69734867,2.70458771,1.76381981,1.78799710,0.00408132,0.82991800,0.46467509,0.00000000
-4.69134567,2.62535177,1.68821099,1.74120357,0.00381888,0.79608128,0.45479190,0.00000000
-4.68534267,2.54131642,1.61042796,1.69058545,0.00359078,0.76069597,0.44403191,0.00000000
-4.67933967,2.45335421,1.53115112,1.63670398,0.00339302,0.72408967,0.43254304,0.00000000
-4.67333667,2.36242951,1.45110127,1.58019353,0.00322165,0.68661560,0.42049001,0.00000000
-4.66733367,2.26957822,1.37102314,1.52174779,0.00307294,0.64864433,0.40805194,0.00000000
-4.66133067,2.17588963,1.29167044,1.46210699,0.00294348,0.61055595,0.39542026,0.00000000
-4.65532766,2.08249061,1.21379286,1.40204632,0.00283025,0.57273290,0.38279711,0.00000000
-4.64932466,1.99053252,1.13812514,1.34236589,0.00273067,0.53555353,0.37039411,0.00000000
-4.64332166,1.90118050,1.06537823,1.28388208,0.00264269,0.49938633,0.35843147,0.00000000
-4.63731866,1.81560484,0.99623231,1.22742010,0.00256477,0.46458503,0.34713725,0.00000000
-4.63131566,1.73497369,0.93133135,1.17380749,0.00249591,0.43148437,0.33674670,0.00000000
-4.62531266,1.66044626,0.87127888,1.12386798,0.00243567,0.40039644,0.32750136,0.00000000
-4.61930965,1.59316577,0.81663443,1.07841527,0.00238411,0.37160757,0.31964780,0.00000000
-4.61330665,1.53425101,0.76791019,1.03824610,0.00234180,0.34537557,0.31343575,0.00000000
-4.60730365,1.48478578,0.72556745,1.00413214,0.00230978,0.32192722,0.30911542,0.00000000
-4.60130065,1.44580553,0.69001252,0.97681022,0.00228952,0.30145596,0.30693393,0.00000000
-4.59529765,1.41828061,0.66159168,0.95697058,0.00228284,0.28411960,0.30713063,0.00000000
-4.58929465,1.40309606,0.64058529,0.94524304,0.00229190,0.27003807,0.30993153,0.00000000
-4.58329165,1.40102793,0.62720073,0.94218101,0.00231909,0.25929115,0.31554261,0.00000000
-4.57728864,1.41271674,0.62156465,0.94824386,0.00236698,0.25191629,0.32414249,0.00000000
-4.57128564,1.43863881,0.62371460,0.96377787,0.00243826,0.24790652,0.33587436,0.00000000
-4.56528264,1.47907663,0.63359057,0.98899667,0.00253562,0.24720849,0.35083789,0.00000000
-4.55927964,1.53408982,0.65102710,1.02396203,0.00266170,0.24972104,0.36908109,0.00000000
-4.55327664,1.60348820,0.67574639,1.06856604,0.00281902,0.25529418,0.39059294,0.00000000
-4.54727364,1.68680891,0.70735335,1.12251595,0.00300986,0.26372887,0.41529702,0.00000000
-4.54127064,1.78329932,0.74533317,1.18532267,0.00323626,0.27477777,0.44304668,0.00000000
-4.53526763,1.89190753,0.78905211,1.25629430,0.00349990,0.28814704,0.47362225,0.00000000
-4.52926463,2.01128198,0.83776203,1.33453557,0.00380208,0.30349957,0.50673054,0.00000000
-4.52326163,2.13978132,0.89060921,1.41895411,0.00414368,0.32045943,0.54200706,0.00000000
-4.51725863,2.27549543,0.94664752,1.50827393,0.00452514,0.33861799,0.57902099,0.00000000
-4.51125563,2.41627765,1.00485602,1.60105655,0.00494645,0.35754135,0.61728304,0.00000000
-4.50525263,2.55978810,1.06416081,1.69572941,0.00540717,0.37677920,0.65625602,0.00000000
-4.49924962,2.70354687,1.12346043,1.79062103,0.00590644,0.39587482,0.69536785,0.00000000
-4.49324662,2.84499576,1.18165427,1.88400198,0.00644302,0.41437602,0.73402661,0.00000000
-4.48724362,2.98156638,1.23767274,1.97413024,0.00701532,0.43184662,0.77163711,0.00000000
-4.48124062,3.11075193,1.29050828,2.05929936,0.00762148,0.44787813,0.80761819,0.00000000
-4.47523762,3.23018002,1.33924572,2.13788744,0.00825936,0.46210110,0.84142021,0.00000000
-4.46923462,3.33768317,1.38309070,2.20840487,0.00892668,0.47419576,0.87254184,0.00000000
-4.46323162,3.43136420,1.42139479,2.26953891,0.00962095,0.48390145,0.90054543,0.00000000
-4.45722861,3.50965338,1.45367613,2.32019301,0.01033959,0.49102432,0.92507029,0.00000000
-4.45122561,3.57135489,1.47963444,2.35951911,0.01107991,0.49544315,0.94584339,0.00000000
-4.44522261,3.61568056,1.49915964,2.38694165,0.01183913,0.49711272,0.96268678,0.00000000
-4.43921961,3.64226946,1.51233372,2.40217208,0.01261438,0.49606481,0.97552178,0.00000000
-4.43321661,3.65119260,1.51942540,2.40521347,0.01340268,0.49240656,0.98436958,0.00000000
-4.42721361,3.64294283,1.52087809,2.39635507,0.01420095,0.48631635,0.98934847,0.00000000
-4.42121061,3.61841081,1.51729160,2.37615742,0.01500598,0.47803736,0.99066792,0.00000000
-4.41520760,3.57884847,1.50939840,2.34542873,0.01581444,0.46786906,0.98861998,0.00000000
-4.40920460,3.52582201,1.49803573,2.30519417,0.01662287,0.45615704,0.98356847,0.00000000
-4.40320160,3.46115717,1.48411483,2.25665937,0.01742775,0.44328160,0.97593668,0.00000000
-4.39719860,3.38687929,1.46858878,2.20117034,0.01822552,0.42964565,0.96619420,0.00000000
-4.39119560,3.30515133,1.45242055,2.14017149,0.01901266,0.41566238,0.95484357,0.00000000
-4.38519260,3.21821247,1.43655255,2.07516384,0.01978585,0.40174318,0.94240738,0.00000000
-4.37918959,3.12831992,1.42187918,2.00766498,0.02054210,0.38828645,0.92941633,0.00000000
-4.37318659,3.03769607,1.40922333,1.93917259,0.02127889,0.37566737,0.91639866,0.00000000
-4.36718359,2.94848269,1.39931778,1.87113233,0.02199441,0.36422931,0.90387123,0.00000000
-4.36118059,2.86270302,1.39279190,1.80491123,0.02268773,0.35427688,0.89233236,0.00000000
-4.35517759,2.78223247,1.39016388,1.74177672,0.02335901,0.34607072,0.88225629,0.00000000
-4.34917459,2.70877754,1.39183827,1.68288150,0.02400966,0.33982421,0.87408928,0.00000000
-4.34317159,2.64386245,1.39810844,1.62925375,0.02464251,0.33570192,0.86824681,0.00000000
-4.33716858,2.58882229,1.40916313,1.58179211,0.02526183,0.33381957,0.86511163,0.00000000
-4.33116558,2.54480133,1.42509613,1.54126454,0.02587343,0.33424543,0.86503223,0.00000000
-4.32516258,2.51275487,1.44591810,1.50831009,0.02648454,0.33700274,0.86832129,0.00000000
-4.31915958,2.49345306,1.47156922,1.48344239,0.02710371,0.34207292,0.87525355,0.00000000
-4.31315658,2.48748511,1.50193165,1.46705411,0.02774052,0.34939930,0.88606304,0.00000000
-4.30715358,2.49526274,1.53684070,1.45942121,0.02840527,0.35889090,0.90093925,0.00000000
