energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-6.00000000,4.96799838,0.03251944,0.72307698,0.89568612,0.43758952,1.52266940,2.10545441,1.90631494,0.00000000
-5.99399700,4.98312474,0.03260014,0.73212053,0.88655821,0.43652867,1.53956637,2.12019720,1.89938361,0.00000000
-5.98799400,4.99931916,0.03260199,0.74265888,0.87615607,0.43497083,1.55738590,2.13547490,1.89127506,0.00000000
-5.98199100,5.01632852,0.03251925,0.75460218,0.86463078,0.43291854,1.57604757,2.15101193,1.88206575,0.00000000
-5.97598799,5.03383847,0.03234735,0.76782688,0.85214690,0.43038105,1.59543618,2.16650593,1.87183948,0.00000000
-5.96998499,5.05147823,0.03208311,0.78217722,0.83887678,0.42737456,1.61539968,2.18163602,1.86068416,0.00000000
-5.96398199,5.06882745,0.03172497,0.79746752,0.82499500,0.42392234,1.63574846,2.19607144,1.84868887,0.00000000
-5.95797899,5.08542558,0.03127315,0.81348548,0.81067319,0.42005486,1.65625635,2.20948079,1.83594128,0.00000000
-5.95197599,5.10078404,0.03072970,0.82999643,0.79607540,0.41580986,1.67666368,2.22154172,1.82252587,0.00000000
-5.94597299,5.11440172,0.03009857,0.84674871,0.78135446,0.41123241,1.69668246,2.23195133,1.80852312,0.00000000
-5.93996998,5.12578359,0.02938556,0.86347997,0.76664923,0.40637501,1.71600397,2.24043696,1.79400982,0.00000000
-5.93396698,5.13446237,0.02859827,0.87992454,0.75208301,0.40129759,1.73430836,2.24676748,1.77906055,0.00000000
-5.92796398,5.14002263,0.02774590,0.89582135,0.73776311,0.39606760,1.75127626,2.25076477,1.76375034,0.00000000
-5.92196098,5.14212662,0.02683912,0.91092249,0.72378138,0.39076000,1.76660172,2.25231500,1.74815834,0.00000000
-5.91595798,5.14054049,0.02588983,0.92500189,0.71021580,0.38545724,1.78000610,2.25137939,1.73237233,0.00000000
-5.90995498,5.13515984,0.02491093,0.93786373,0.69713273,0.38024903,1.79125216,2.24800391,1.71649362,0.00000000
-5.90395198,5.12603300,0.02391601,0.94935042,0.68458976,0.37523210,1.80015756,2.24232730,1.70064216,0.00000000
-5.89794897,5.11338041,0.02291916,0.95934951,0.67263880,0.37050967,1.80660711,2.23458685,1.68496125,0.00000000
-5.89194597,5.09760884,0.02193463,0.96779925,0.66132923,0.36619063,1.81056298,2.22512133,1.66962147,0.00000000
-5.88594297,5.07931891,0.02097656,0.97469257,0.65071075,0.36238847,1.81207231,2.21437063,1.65482346,0.00000000
-5.87993997,5.05930497,0.02005876,0.98007908,0.64083576,0.35921984,1.81127160,2.20287156,1.64079912,0.00000000
-5.87393697,5.03854655,0.01919446,0.98406505,0.63176113,0.35680268,1.80838767,2.19124972,1.62781093,0.00000000
-5.86793397,5.01819117,0.01839602,0.98681125,0.62354906,0.35525402,1.80373496,2.18020730,1.61614923,0.00000000
-5.86193097,4.99952856,0.01767480,0.98852867,0.61626717,0.35468738,1.79770926,2.17050685,1.60612738,0.00000000
-5.85592796,4.98395708,0.01704090,0.98947234,0.60998755,0.35520980,1.79077802,2.16295159,1.59807489,0.00000000
-5.84992496,4.97294327,0.01650302,0.98993344,0.60478515,0.35691872,1.78346781,2.15836268,1.59232863,0.00000000
-5.84392196,4.96797622,0.01606832,0.99023004,0.60073524,0.35989857,1.77634935,2.15755415,1.58922264,0.00000000
-5.83791896,4.97051849,0.01574227,0.99069684,0.59791051,0.36421744,1.77002087,2.16130662,1.58907672,0.00000000
-5.83191596,4.98195564,0.01552858,0.99167438,0.59637769,0.36992380,1.76509049,2.17034062,1.59218456,0.00000000
-5.82591296,5.00354668,0.01542914,0.99349811,0.59619411,0.37704350,1.76215851,2.18529071,1.59880181,0.00000000
-5.81990995,5.03637744,0.01544395,0.99648783,0.59740436,0.38557721,1.76180011,2.20668148,1.60913485,0.00000000
-5.81390695,5.08131912,0.01557121,1.00093780,0.60003735,0.39549844,1.76454942,2.23490640,1.62333066,0.00000000
-5.80790395,5.13899362,0.01580727,1.00710798,0.60410386,0.40675227,1.77088532,2.27021052,1.64146848,0.00000000
-5.80190095,5.20974731,0.01614679,1.01521665,0.60959486,0.41925491,1.78121948,2.31267776,1.66355362,0.00000000
-5.79589795,5.29363411,0.01658285,1.02543464,0.61648064,0.43289422,1.79588697,2.36222326,1.68951376,0.00000000
-5.78989495,5.39040866,0.01710710,1.03788123,0.62471087,0.44753114,1.81513954,2.41859127,1.71919794,0.00000000
-5.78389195,5.49952936,0.01770997,1.05262196,0.63421550,0.46300208,1.83914158,2.48135852,1.75237829,0.00000000
-5.77788894,5.62017126,0.01838091,1.06966801,0.64490653,0.47912220,1.86796856,2.54994294,1.78875441,0.00000000
-5.77188594,5.75124756,0.01910861,1.08897737,0.65668045,0.49568953,1.90160781,2.62361735,1.82796017,0.00000000
-5.76588294,5.89143867,0.01988131,1.11045735,0.66942122,0.51248965,1.93996117,2.70152748,1.86957250,0.00000000
-5.75987994,6.03922723,0.02068701,1.13396834,0.68300362,0.52930092,1.98284915,2.78271347,1.91312185,0.00000000
-5.75387694,6.19293723,0.02151379,1.15932853,0.69729667,0.54589991,2.03001617,2.86613394,1.95810359,0.00000000
-5.74787394,6.35077536,0.02235000,1.18631923,0.71216700,0.56206689,2.08113644,2.95069167,2.00398995,0.00000000
-5.74187094,6.51087281,0.02318451,1.21469052,0.72748179,0.57759115,2.13582008,3.03525979,2.05024188,0.00000000
-5.73586793,6.67132559,0.02400685,1.24416699,0.74311132,0.59227584,2.19361917,3.11870739,2.09632029,0.00000000
-5.72986493,6.83023204,0.02480739,1.27445324,0.75893076,0.60594232,2.25403349,3.19992388,2.14169620,0.00000000
-5.72386193,6.98572619,0.02557740,1.30523897,0.77482130,0.61843366,2.31651588,3.27784099,2.18585956,0.00000000
-5.71785893,7.13600620,0.02630911,1.33620349,0.79067044,0.62961737,2.38047702,3.35145203,2.22832636,0.00000000
-5.71185593,7.27935748,0.02699571,1.36701959,0.80637151,0.63938716,2.44529001,3.41982794,2.26864413,0.00000000
-5.70585293,7.41417044,0.02763134,1.39735677,0.82182264,0.64766374,2.51029467,3.48212972,2.30639568,0.00000000
-5.69984992,7.53895338,0.02821097,1.42688377,0.83692511,0.65439488,2.57480203,3.53761761,2.34120138,0.00000000
-5.69384692,7.65234111,0.02873037,1.45527079,0.85158144,0.65955448,2.63809929,3.58565678,2.37272031,0.00000000
-5.68784392,7.75310048,0.02918599,1.48219126,0.86569345,0.66314114,2.69945552,3.62572025,2.40065039,0.00000000
-5.68184092,7.84013378,0.02957485,1.50732360,0.87916042,0.66517617,2.75812868,3.65738927,2.42472822,0.00000000
-5.67583792,7.91248144,0.02989449,1.53035321,0.89187768,0.66570119,2.81337400,3.68035182,2.44472881,0.00000000
-5.66983492,7.96932494,0.03014289,1.55097467,0.90373592,0.66477566,2.86445408,3.69439984,2.46046558,0.00000000
-5.66383192,8.00999099,0.03031842,1.56889475,0.91462122,0.66247432,2.91065086,3.69942568,2.47179111,0.00000000
-5.65782891,8.03395767,0.03041983,1.58383592,0.92441607,0.65888481,2.95127917,3.69541828,2.47859860,0.00000000
-5.65182591,8.04086272,0.03044631,1.59554085,0.93300145,0.65410538,2.98570184,3.68245955,2.48082432,0.00000000
-5.64582291,8.03051400,0.03039751,1.60377752,0.94025984,0.64824304,3.01334593,3.66072109,2.47845091,0.00000000
-5.63981991,8.00290155,0.03027367,1.60834514,0.94607916,0.64141190,3.03371943,3.63046132,2.47151127,0.00000000
-5.63381691,7.95821044,0.03007566,1.60908043,0.95035740,0.63373177,3.04642780,3.59202310,2.46009286,0.00000000
-5.62781391,7.89683314,0.02980512,1.60586410,0.95300780,0.62532710,3.05118961,3.54583150,2.44434191,0.00000000
-5.62181091,7.81938004,0.02946459,1.59862715,0.95396409,0.61632598,3.04785028,3.49239136,2.42446708,0.00000000
-5.61580790,7.72668670,0.02905756,1.58735657,0.95318578,0.60685920,3.03639326,3.43228439,2.40074200,0.00000000
-5.60980490,7.61981614,0.02858857,1.57210003,0.95066271,0.59705938,3.01694770,3.36616523,2.37350631,0.00000000
-5.60380190,7.50005503,0.02806322,1.55296919,0.94641902,0.58705980,2.98979203,3.29475609,2.34316464,0.00000000
-5.59779890,7.36890271,0.02748818,1.53014115,0.94051583,0.57699325,2.95535300,3.21883957,2.31018329,0.00000000
-5.59179590,7.22805232,0.02687113,1.50385804,0.93305260,0.56699050,2.91419982,3.13924952,2.27508436,0.00000000
-5.58579290,7.07936401,0.02622061,1.47442419,0.92416699,0.55717857,2.86703345,3.05685961,2.23843726,0.00000000
-5.57978989,6.92483050,0.02554593,1.44220122,0.91403305,0.54767886,2.81467125,2.97256993,2.20084790,0.00000000
-5.57378689,6.76653588,0.02485694,1.40760083,0.90285787,0.53860503,2.75802748,2.88729162,2.16294563,0.00000000
-5.56778389,6.60660916,0.02416377,1.37107564,0.89087665,0.53006095,2.69809040,2.80193007,2.12536867,0.00000000
-5.56178089,6.44717422,0.02347662,1.33310834,0.87834656,0.52213865,2.63589687,2.71736718,2.08874838,0.00000000
-5.55577789,6.29029833,0.02280544,1.29419967,0.86553962,0.51491653,2.57250553,2.63444342,2.05369333,0.00000000
-5.54977489,6.13794159,0.02215969,1.25485556,0.85273486,0.50845792,2.50896962,2.55394039,2.02077375,0.00000000
-5.54377189,5.99190958,0.02154808,1.21557409,0.84021026,0.50281010,2.44631071,2.47656465,1.99050728,0.00000000
-5.53776888,5.85381146,0.02097828,1.17683288,0.82823488,0.49800398,2.38549432,2.40293368,1.96334650,0.00000000
-5.53176588,5.72502542,0.02045683,1.13907723,0.81706144,0.49405434,2.32740837,2.33356457,1.93966928,0.00000000
-5.52576288,5.60667320,0.01998889,1.10270971,0.80691985,0.49096085,2.27284530,2.26886603,1.91977191,0.00000000
-5.51975988,5.49960461,0.01957817,1.06808154,0.79801197,0.48870978,2.22248845,2.20913411,1.90386582,0.00000000
-5.51375688,5.40439278,0.01922692,1.03548593,0.79050764,0.48727625,2.17690284,2.15455186,1.89207764,0.00000000
-5.50775388,5.32133989,0.01893590,1.00515385,0.78454244,0.48662703,2.13653061,2.10519295,1.88445273,0.00000000
-5.50175088,5.25049294,0.01870450,0.97725199,0.78021683,0.48672372,2.10169088,2.06102902,1.88096177,0.00000000
-5.49574787,5.19166841,0.01853077,0.95188317,0.77759692,0.48752605,2.07258347,2.02194030,1.88151004,0.00000000
-5.48974487,5.14448408,0.01841167,0.92908877,0.77671653,0.48899512,2.04929625,1.98772913,1.88594867,0.00000000
-5.48374187,5.10839625,0.01834319,0.90885325,0.77758034,0.49109648,2.03181506,1.95813541,1.89408729,0.00000000
-5.47773887,5.08274015,0.01832062,0.89111010,0.78016793,0.49380261,2.02003563,1.93285346,1.90570710,0.00000000
-5.47173587,5.06677130,0.01833868,0.87574919,0.78443820,0.49709490,2.01377669,1.91154919,1.92057378,0.00000000
-5.46573287,5.05970563,0.01839186,0.86262484,0.79033403,0.50096477,2.01279338,1.89387698,1.93844935,0.00000000
-5.45972986,5.06075646,0.01847454,0.85156440,0.79778673,0.50541391,2.01679040,1.87949536,1.95910244,0.00000000
-5.45372686,5.06916653,0.01858120,0.84237683,0.80671996,0.51045366,2.02543427,1.86808081,1.98231637,0.00000000
-5.44772386,5.08423392,0.01870665,0.83486096,0.81705301,0.51610340,2.03836426,1.85933922,2.00789477,0.00000000
-5.44172086,5.10533078,0.01884610,0.82881315,0.82870316,0.52238827,2.05520175,1.85301454,2.03566451,0.00000000
-5.43571786,5.13191470,0.01899533,0.82403402,0.84158698,0.52933609,2.07555783,1.84889441,2.06547607,0.00000000
-5.42971486,5.16353260,0.01915074,0.82033404,0.85562076,0.53697383,2.09903927,1.84681278,2.09720139,0.00000000
-5.42371186,5.19981780,0.01930940,0.81753802,0.87071989,0.54532388,2.12525286,1.84664951,2.13072978,0.00000000
-5.41770885,5.24048092,0.01946912,0.81548823,0.88679745,0.55440021,2.15380850,1.84832742,2.16596217,0.00000000
-5.41170585,5.28529607,0.01962839,0.81404624,0.90376226,0.56420483,2.18432128,1.85180695,2.20280441,0.00000000
-5.40570285,5.33408334,0.01978637,0.81309366,0.92151648,0.57472467,2.21641280,1.85707901,2.24116016,0.00000000
-5.39969985,5.38668926,0.01994292,0.81253165,0.93995306,0.58592917,2.24971219,1.86415658,2.28092396,0.00000000
-5.39369685,5.44296658,0.02009844,0.81227958,0.95895341,0.59776867,2.28385699,1.87306552,2.32197509,0.00000000
-5.38769385,5.50275462,0.02025391,0.81227289,0.97838535,0.61017380,2.31849413,1.88383509,2.36417258,0.00000000
-5.38169085,5.56586145,0.02041077,0.81246036,0.99810167,0.62305580,2.35328126,1.89648880,2.40735172,0.00000000
-5.37568784,5.63204868,0.02057088,0.81280106,1.01793941,0.63630790,2.38788829,1.91103583,2.45132225,0.00000000
-5.36968484,5.70101961,0.02073642,0.81326114,1.03772003,0.64980753,2.42199936,1.92746343,2.49586834,0.00000000
-5.36368184,5.77241109,0.02090986,0.81381066,1.05725041,0.66341937,2.45531501,1.94573054,2.54075007,0.00000000
-5.35767884,5.84578913,0.02109383,0.81442062,1.07632484,0.67699898,2.48755453,1.96576279,2.58570652,0.00000000
-5.35167584,5.92064828,0.02129108,0.81506043,1.09472778,0.69039679,2.51845835,1.98744895,2.63045981,0.00000000
-5.34567284,5.99641451,0.02150435,0.81569588,1.11223741,0.70346231,2.54779028,2.01063878,2.67472002,0.00000000
-5.33966983,6.07245109,0.02173632,0.81628774,1.12862983,0.71604821,2.57533958,2.03514238,2.71819055,0.00000000
-5.33366683,6.14806711,0.02198947,0.81679103,1.14368373,0.72801423,2.60092268,2.06073088,2.76057349,0.00000000
-5.32766383,6.22252822,0.02226600,0.81715512,1.15718528,0.73923056,2.62438457,2.08713834,2.80157489,0.00000000
-5.32166083,6.29506897,0.02256769,0.81732439,1.16893334,0.74958068,2.64559991,2.11406489,2.84090956,0.00000000
-5.31565783,6.36490653,0.02289585,0.81723976,1.17874446,0.75896350,2.66447367,2.14118088,2.87830526,0.00000000
-5.30965483,6.43125522,0.02325113,0.81684070,1.18645783,0.76729482,2.68094166,2.16813199,2.91350636,0.00000000
-5.30365183,6.49334170,0.02363350,0.81606773,1.19193981,0.77450804,2.69497072,2.19454524,2.94627681,0.00000000
-5.29764882,6.55042034,0.02404214,0.81486533,1.19508799,0.78055420,2.70655882,2.22003563,2.97640259,0.00000000
-5.29164582,6.60178854,0.02447536,0.81318493,1.19583467,0.78540149,2.71573487,2.24421351,3.00369360,0.00000000
-5.28564282,6.64680156,0.02493063,0.81098790,1.19414955,0.78903426,2.72255842,2.26669229,3.02798526,0.00000000
-5.27963982,6.68488656,0.02540447,0.80824830,1.19004160,0.79145163,2.72711892,2.28709645,3.04913966,0.00000000
-5.27363682,6.71555529,0.02589259,0.80495512,1.18355997,0.79266598,2.72953455,2.30506959,3.06704651,0.00000000
-5.26763382,6.73841493,0.02638985,0.80111394,1.17479379,0.79270118,2.72995044,2.32028225,3.08162368,0.00000000
-5.26163082,6.75317668,0.02689039,0.79674777,1.16387099,0.79159095,2.72853592,2.33243937,3.09281742,0.00000000
-5.25562781,6.75966137,0.02738776,0.79189691,1.15095578,0.78937716,2.72548081,2.34128687,3.10060206,0.00000000
-5.24962481,6.75780194,0.02787502,0.78661786,1.13624514,0.78610832,2.72099048,2.34661744,3.10497911,0.00000000
-5.24362181,6.74764216,0.02834491,0.78098117,1.11996407,0.78183818,2.71527965,2.34827497,3.10597574,0.00000000
-5.23761881,6.72933172,0.02879005,0.77506833,1.10235988,0.77662456,2.70856505,2.34615772,3.10364235,0.00000000
-5.23161581,6.70311766,0.02920306,0.76896785,1.08369549,0.77052825,2.70105689,2.34022001,3.09804952,0.00000000
-5.22561281,6.66933250,0.02957679,0.76277062,1.06424218,0.76361225,2.69294974,2.33047240,3.08928419,0.00000000
-5.21960980,6.62837976,0.02990444,0.75656492,1.04427180,0.75594099,2.68441308,2.31698055,3.07744530,0.00000000
-5.21360680,6.58071768,0.03017975,0.75043122,1.02404888,0.74757991,2.67558202,2.29986274,3.06263927,0.00000000
-5.20760380,6.52684217,0.03039714,0.74443727,1.00382301,0.73859511,2.66654912,2.27928649,3.04497547,0.00000000
-5.20160080,6.46727043,0.03055179,0.73863357,0.98382168,0.72905323,2.65735758,2.25546444,3.02456237,0.00000000
-5.19559780,6.40252614,0.03063979,0.73304976,0.96424408,0.71902155,2.64799682,2.22864983,3.00150449,0.00000000
-5.18959480,6.33312769,0.03065821,0.72769204,0.94525621,0.70856829,2.63840082,2.19913206,2.97590087,0.00000000
-5.18359180,6.25958037,0.03060516,0.72254182,0.92698730,0.69776321,2.62844962,2.16723241,2.94784524,0.00000000
-5.17758879,6.18237311,0.03047983,0.71755593,0.90952817,0.68667835,2.61797443,2.13330037,2.91742813,0.00000000
-5.17158579,6.10198036,0.03028252,0.71266814,0.89293115,0.67538906,2.60676612,2.09771061,2.88474109,0.00000000
-5.16558279,6.01886880,0.03001468,0.70779223,0.87721204,0.66397517,2.59458693,2.06086071,2.84988289,0.00000000
-5.15957979,5.93350847,0.02967887,0.70282632,0.86235360,0.65252222,2.58118503,2.02316953,2.81296732,0.00000000
-5.15357679,5.84638737,0.02927880,0.69765821,0.84831068,0.64112275,2.56631089,1.98507610,2.77413226,0.00000000
-5.14757379,5.75802810,0.02881923,0.69217159,0.83501645,0.62987737,2.54973486,1.94703867,2.73354921,0.00000000
-5.14157079,5.66900490,0.02830599,0.68625262,0.82238961,0.61889569,2.53126465,1.90953362,2.69143256,0.00000000
-5.13556778,5.57995934,0.02774587,0.67979656,0.81034181,0.60829673,2.51076170,1.87305372,2.64804782,0.00000000
-5.12956478,5.49161270,0.02714655,0.67271411,0.79878520,0.59820886,2.48815527,1.83810544,2.60371777,0.00000000
-5.12356178,5.40477345,0.02651650,0.66493695,0.78763939,0.58876904,2.46345329,1.80520482,2.55882590,0.00000000
-5.11755878,5.32033826,0.02586483,0.65642239,0.77683747,0.58012137,2.43674915,1.77487162,2.51381640,0.00000000
-5.11155578,5.23928556,0.02520115,0.64715657,0.76633086,0.57241483,2.40822378,1.74762160,2.46919027,0.00000000
-5.10555278,5.16266117,0.02453537,0.63715638,0.75609256,0.56580020,2.37814284,1.72395676,2.42549732,0.00000000
-5.09954977,5.09155583,0.02387754,0.62646963,0.74611872,0.56042634,2.34684895,1.70435383,2.38332412,0.00000000
-5.09354677,5.02707558,0.02323762,0.61517380,0.73642850,0.55643587,2.31474938,1.68925112,2.34327826,0.00000000
-5.08754377,4.97030585,0.02262525,0.60337329,0.72706220,0.55396039,2.28229990,1.67903433,2.30596959,0.00000000
-5.08154077,4.92227118,0.02204954,0.59119532,0.71807799,0.55311555,2.24998552,1.67402174,2.27198921,0.00000000
-5.07553777,4.88389255,0.02151883,0.57878489,0.70954726,0.55399619,2.21829935,1.67444968,2.24188733,0.00000000
-5.06953477,4.85594462,0.02104053,0.56629882,0.70154917,0.55667170,2.18772078,1.68045891,2.21615112,0.00000000
-5.06353177,4.83901525,0.02062087,0.55389951,0.69416461,0.56118207,2.15869404,1.69208268,2.19518375,0.00000000
-5.05752876,4.83346973,0.02026481,0.54174840,0.68747000,0.56753467,2.13160851,1.70923727,2.17928575,0.00000000
-5.05152576,4.83942158,0.01997585,0.52999974,0.68153134,0.57570197,2.10678161,1.73171572,2.16863969,0.00000000
-5.04552276,4.85671178,0.01975601,0.51879473,0.67639884,0.58562053,2.08444523,1.75918508,2.16329910,0.00000000
-5.03951976,4.88489765,0.01960570,0.50825637,0.67210234,0.59719102,2.06473619,1.79118773,2.16318202,0.00000000
-5.03351676,4.92325181,0.01952382,0.49848522,0.66864794,0.61027955,2.04769110,1.82714683,2.16806970,0.00000000
-5.02751376,4.97077167,0.01950772,0.48955609,0.66601569,0.62472008,2.03324564,1.86637592,2.17761029,0.00000000
-5.02151076,5.02619869,0.01955330,0.48151582,0.66415866,0.64031776,2.02123809,1.90809231,2.19132739,0.00000000
-5.01550775,5.08804659,0.01965515,0.47438216,0.66300320,0.65685322,2.01141654,1.95143397,2.20863288,0.00000000
-5.00950475,5.15463712,0.01980667,0.46814366,0.66245035,0.67408727,2.00344936,1.99547927,2.22884336,0.00000000
-5.00350175,5.22414171,0.02000025,0.46276052,0.66237827,0.69176607,1.99693814,2.03926875,2.25119933,0.00000000
-4.99749875,5.29462718,0.02022748,0.45816632,0.66264554,0.70962631,1.99143222,2.08182833,2.27488619,0.00000000
-4.99149575,5.36410355,0.02047932,0.45427049,0.66309493,0.72740030,1.98644419,2.12219294,2.29905622,0.00000000
-4.98549275,5.43057222,0.02074637,0.45096143,0.66355780,0.74482072,1.98146563,2.15942982,2.32285037,0.00000000
-4.97948974,5.49207276,0.02101903,0.44811009,0.66385850,0.76162489,1.97598230,2.19266074,2.34541941,0.00000000
-4.97348674,5.54672691,0.02128774,0.44557391,0.66381896,0.77755855,1.96948850,2.22108228,2.36594349,0.00000000
-4.96748374,5.59277870,0.02154319,0.44320105,0.66326309,0.79237893,1.96150005,2.24398386,2.38364970,0.00000000
-4.96148074,5.62862973,0.02177652,0.44083477,0.66202101,0.80585735,1.95156578,2.26076274,2.39782733,0.00000000
-4.95547774,5.65286918,0.02197948,0.43831778,0.65993292,0.81778126,1.93927725,2.27093587,2.40784046,0.00000000
-4.94947474,5.66429824,0.02214458,0.43549662,0.65685263,0.82795585,1.92427687,2.27414833,2.41313808,0.00000000
-4.94347174,5.66194878,0.02226527,0.43222587,0.65265070,0.83620546,1.90626433,2.27017823,2.41326151,0.00000000
-4.93746873,5.64509663,0.02233600,0.42837208,0.64721715,0.84237470,1.88500148,2.25893828,2.40784954,0.00000000
-4.93146573,5.61326937,0.02235236,0.42381743,0.64046377,0.84632961,1.86031576,2.24047390,2.39664125,0.00000000
-4.92546273,5.56624921,0.02231108,0.41846299,0.63232594,0.84795884,1.83210229,2.21495841,2.37947696,0.00000000
-4.91945973,5.50407109,0.02221012,0.41223142,0.62276406,0.84717491,1.80032479,2.18268538,2.35629727,0.00000000
-4.91345673,5.42701633,0.02204861,0.40506920,0.61176448,0.84391556,1.76501519,2.14405851,2.32714071,0.00000000
-4.90745373,5.33560223,0.02182687,0.39694808,0.59934000,0.83814525,1.72627218,2.09957951,2.29213985,0.00000000
-4.90145073,5.23056780,0.02154632,0.38786600,0.58552980,0.82985661,1.68425865,2.04983431,2.25151626,0.00000000
-4.89544772,5.11285603,0.02120941,0.37784717,0.57039895,0.81907182,1.63919798,1.99547799,2.20557433,0.00000000
-4.88944472,4.98359291,0.02081950,0.36694143,0.55403731,0.80584380,1.59136924,1.93721903,2.15469409,0.00000000
-4.88344172,4.84406379,0.02038077,0.35522292,0.53655794,0.79025698,1.54110138,1.87580303,2.09932314,0.00000000
-4.87743872,4.69568728,0.01989803,0.34278808,0.51809503,0.77242770,1.48876647,1.81199667,2.03996781,0.00000000
-4.87143572,4.53998756,0.01937664,0.32975298,0.49880129,0.75250391,1.43477210,1.74657207,1.97718368,0.00000000
-4.86543272,4.37856557,0.01882231,0.31625020,0.47884502,0.73066420,1.37955321,1.68029214,1.91156572,0.00000000
-4.85942971,4.21306982,0.01824099,0.30242533,0.45840681,0.70711609,1.32356344,1.61389717,1.84373818,0.00000000
-4.85342671,4.04516780,0.01763875,0.28843316,0.43767598,0.68209359,1.26726645,1.54809319,1.77434450,0.00000000
-4.84742371,3.87651865,0.01702166,0.27443383,0.41684695,0.65585398,1.21112732,1.48354221,1.70403758,0.00000000
-4.84142071,3.70874804,0.01639570,0.26058895,0.39611557,0.62867395,1.15560446,1.42085469,1.63347053,0.00000000
-4.83541771,3.54342592,0.01576670,0.24705798,0.37567558,0.60084522,1.10114224,1.36058447,1.56328834,0.00000000
-4.82941471,3.38204785,0.01514030,0.23399478,0.35571529,0.57266971,1.04816462,1.30322601,1.49412064,0.00000000
-4.82341171,3.22602036,0.01452194,0.22154469,0.33641454,0.54445453,0.99706986,1.24921421,1.42657557,0.00000000
-4.81740870,3.07665059,0.01391687,0.20984200,0.31794208,0.51650681,0.94822658,1.19892644,1.36123521,0.00000000
-4.81140570,2.93514026,0.01333015,0.19900795,0.30045335,0.48912868,0.90197106,1.15268673,1.29865224,0.00000000
-4.80540270,2.80258386,0.01276673,0.18914933,0.28408874,0.46261246,0.85860584,1.11077178,1.23934809,0.00000000
-4.79939970,2.67997048,0.01223145,0.18035752,0.26897229,0.43723626,0.81839940,1.07341828,1.18381226,0.00000000
-4.79339670,2.56818888,0.01172914,0.17270814,0.25521083,0.41325994,0.78158679,1.04083128,1.13250269,0.00000000
-4.78739370,2.46803483,0.01126462,0.16626103,0.24289348,0.39092180,0.74837107,1.01319297,1.08584692,0.00000000
-4.78139070,2.38022000,0.01084273,0.16106076,0.23209154,0.37043571,0.71892505,0.99067132,1.04424372,0.00000000
-4.77538769,2.30538129,0.01046837,0.15713727,0.22285860,0.35198896,0.69339342,0.97342824,1.00806484,0.00000000
-4.76938469,2.24408987,0.01014649,0.15450695,0.21523091,0.33574066,0.67189470,0.96162648,0.97765671,0.00000000
-4.76338169,2.19685881,0.00988201,0.15317365,0.20922793,0.32182080,0.65452296,0.95543510,0.95334148,0.00000000
-4.75737869,2.16414877,0.00967980,0.15312998,0.20485291,0.31032978,0.64134924,0.95503285,0.93541756,0.00000000
-4.75137569,2.14637101,0.00954459,0.15435846,0.20209370,0.30133850,0.63242228,0.96060947,0.92415905,0.00000000
-4.74537269,2.14388735,0.00948083,0.15683276,0.20092350,0.29488883,0.62776887,0.97236439,0.91981422,0.00000000
-4.73936968,2.15700685,0.00949258,0.16051883,0.20130176,0.29099457,0.62739351,0.99050302,0.92260285,0.00000000
-4.73336668,2.18597933,0.00958336,0.16537587,0.20317504,0.28964260,0.63127773,1.01523051,0.93271251,0.00000000
-4.72736368,2.23098579,0.00975596,0.17135734,0.20647811,0.29079443,0.63937905,1.04674325,0.95029382,0.00000000
-4.72136068,2.29212631,0.01001233,0.17841167,0.21113492,0.29438791,0.65162971,1.08521828,0.97545487,0.00000000
-4.71535768,2.36940590,0.01035339,0.18648304,0.21705985,0.30033912,0.66793541,1.13080107,1.00825508,0.00000000
-4.70935468,2.46271908,0.01077889,0.19551185,0.22415889,0.30854444,0.68817431,1.18359211,1.04869859,0.00000000
-4.70335168,2.57183398,0.01128731,0.20543528,0.23233109,0.31888266,0.71219614,1.24363289,1.09672767,0.00000000
-4.69734867,2.69637678,0.01187576,0.21618759,0.24146989,0.33121715,0.73982199,1.31089187,1.15221625,0.00000000
-4.69134567,2.83581747,0.01253990,0.22770047,0.25146470,0.34539804,0.77084441,1.38525105,1.21496398,0.00000000
-4.68534267,2.98945767,0.01327398,0.23990324,0.26220235,0.36126431,0.80502829,1.46649383,1.28469113,0.00000000
-4.67933967,3.15642134,0.01407081,0.25272300,0.27356861,0.37864591,0.84211223,1.55429480,1.36103445,0.00000000
-4.67333667,3.33564915,0.01492187,0.26608480,0.28544970,0.39736563,0.88181052,1.64821197,1.44354442,0.00000000
-4.66733367,3.52589696,0.01581742,0.27991171,0.29773356,0.41724087,0.92381560,1.74768212,1.53168404,0.00000000
-4.66133067,3.72573900,0.01674664,0.29412489,0.31031117,0.43808534,0.96780099,1.85201951,1.62482924,0.00000000
-4.65532766,3.93357597,0.01769786,0.30864371,0.32307760,0.45971043,1.01342446,1.96041837,1.72227125,0.00000000
-4.64932466,4.14764820,0.01865878,0.32338584,0.33593291,0.48192656,1.06033147,2.07195942,1.82322092,0.00000000
-4.64332166,4.36605394,0.01961670,0.33826737,0.34878291,0.50454431,1.10815862,2.18562027,1.92681504,0.00000000
-4.63731866,4.58677246,0.02055884,0.35320304,0.36153971,0.52737542,1.15653713,2.30028977,2.03212478,0.00000000
