energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.44772386,3.51292356,1.08162026,1.60293620,0.01808132,0.18362824,1.39535212,0.00000000,0.60247939,0.41904408
-5.44172086,3.53165446,1.08332428,1.61335149,0.01839490,0.18478206,1.39949409,0.00000000,0.60734666,0.42545561
-5.43571786,3.53462337,1.08063195,1.61628798,0.01864404,0.18525431,1.39746473,0.00000000,0.60985753,0.42973048
-5.42971486,3.52134669,1.07346876,1.61151446,0.01881481,0.18498817,1.38916571,0.00000000,0.60987783,0.43175622
-5.42371186,3.49166783,1.06184761,1.59895402,0.01889551,0.18394023,1.37462666,0.00000000,0.60733026,0.43146507
-5.41770885,3.44577669,1.04587334,1.57869319,0.01887705,0.18208252,1.35401063,0.00000000,0.60219997,0.42883758
-5.41170585,3.38421722,1.02574421,1.55098549,0.01875319,0.17940395,1.32761514,0.00000000,0.59453785,0.42390450
-5.40570285,3.30788267,1.00175026,1.51624904,0.01852076,0.17591124,1.29586832,0.00000000,0.58446122,0.41674692
-5.39969985,3.21799789,0.97426845,1.47505812,0.01817963,0.17162916,1.25932039,0.00000000,0.57215198,0.40749467
-5.39369685,3.11608945,0.94375435,1.42812892,0.01773268,0.16660014,1.21863040,0.00000000,0.55785215,0.39632286
-5.38769385,3.00394431,0.91073098,1.37630002,0.01718560,0.16088328,1.17454874,0.00000000,0.54185690,0.38344688
-5.38169085,2.88355877,0.87577474,1.32050829,0.01654658,0.15455270,1.12789607,0.00000000,0.52450544,0.36911585
-5.37568784,2.75707970,0.83949920,1.26176126,0.01582595,0.14769550,1.07953936,0.00000000,0.50617018,0.35360500
-5.36968484,2.62674055,0.80253729,1.20110722,0.01503578,0.14040920,1.03036619,0.00000000,0.48724447,0.33720717
-5.36368184,2.49479477,0.76552250,1.13960417,0.01418937,0.13279894,0.98125819,0.00000000,0.46812963,0.32022385
-5.35767884,2.36344955,0.72907005,1.07828904,0.01330080,0.12497452,0.93306476,0.00000000,0.44922176,0.30295618
-5.35167584,2.23480255,0.69375858,1.01814852,0.01238439,0.11704739,0.88657832,0.00000000,0.43089896,0.28569622
-5.34567284,2.11078441,0.66011336,0.96009257,0.01145432,0.10912774,0.84251185,0.00000000,0.41350946,0.26871894
-5.33966983,1.99310905,0.62859159,0.90493177,0.01052412,0.10132181,0.80147989,0.00000000,0.39736122,0.25227512
-5.33366683,1.88323393,0.59957037,0.85335935,0.00960640,0.09372950,0.76398357,0.00000000,0.38271341,0.23658556
-5.32766383,1.78233148,0.57333797,0.80593834,0.00871247,0.08644242,0.73040028,0.00000000,0.36977014,0.22183670
-5.32166083,1.69127258,0.55008860,0.76309447,0.00785217,0.07954231,0.70097837,0.00000000,0.35867660,0.20817774
-5.31565783,1.61062227,0.52992088,0.72511459,0.00703372,0.07310003,0.67583688,0.00000000,0.34951780,0.19571944
-5.30965483,1.54064746,0.51284004,0.69215061,0.00626361,0.06717498,0.65497022,0.00000000,0.34231977,0.18453439
-5.30365183,1.48133570,0.49876358,0.66422848,0.00554662,0.06181497,0.63825747,0.00000000,0.33705322,0.17465875
-5.29764882,1.43242365,0.48753024,0.64126149,0.00488590,0.05705652,0.62547568,0.00000000,0.33363929,0.16609527
-5.29164582,1.39343361,0.47891152,0.62306716,0.00428302,0.05292550,0.61631652,0.00000000,0.33195713,0.15881730
-5.28564282,1.36371594,0.47262548,0.60938674,0.00373817,0.04943808,0.61040533,0.00000000,0.33185275,0.15277370
-5.27963982,1.34249528,0.46835190,0.59990627,0.00325034,0.04660179,0.60732174,0.00000000,0.33314888,0.14789415
-5.27363682,1.32891819,0.46574824,0.59427817,0.00281750,0.04441678,0.60662084,0.00000000,0.33565506,0.14409479
-5.26763382,1.32210008,0.46446560,0.59214238,0.00243680,0.04287702,0.60785379,0.00000000,0.33917765,0.14128375
-5.26163082,1.32116922,0.46416402,0.59314611,0.00210482,0.04197153,0.61058727,0.00000000,0.34352929,0.13936643
-5.25562781,1.32530614,0.46452651,0.59696132,0.00181772,0.04168544,0.61442056,0.00000000,0.34853714,0.13825023
-5.24962481,1.33377676,0.46527120,0.60329936,0.00157146,0.04200096,0.61899992,0.00000000,0.35404986,0.13784862
-5.24362181,1.34595833,0.46616127,0.61192227,0.00136193,0.04289812,0.62402958,0.00000000,0.35994279,0.13808435
-5.23761881,1.36135744,0.46701229,0.62265041,0.00118512,0.04435537,0.62927903,0.00000000,0.36612136,0.13889176
-5.23161581,1.37961974,0.46769689,0.63536649,0.00103721,0.04634997,0.63458654,0.00000000,0.37252255,0.14021816
-5.22561281,1.40053187,0.46814673,0.65001586,0.00091465,0.04885825,0.63985904,0.00000000,0.37911448,0.14202435
-5.21960980,1.42401592,0.46835188,0.66660363,0.00081427,0.05185570,0.64506855,0.00000000,0.38589435,0.14428422
-5.21360680,1.45011752,0.46835783,0.68518889,0.00073325,0.05531703,0.65024560,0.00000000,0.39288485,0.14698370
-5.20760380,1.47898878,0.46826060,0.70587656,0.00066923,0.05921612,0.65547030,0.00000000,0.40012949,0.15011912
-5.20160080,1.51086733,0.46820019,0.72880758,0.00062021,0.06352603,0.66086166,0.00000000,0.40768706,0.15369511
-5.19559780,1.54605298,0.46835291,0.75414796,0.00058466,0.06821899,0.66656594,0.00000000,0.41562573,0.15772226
-5.18959480,1.58488347,0.46892307,0.78207742,0.00056140,0.07326648,0.67274457,0.00000000,0.42401710,0.16221475
-5.18359180,1.62771050,0.47013441,0.81277805,0.00054962,0.07863939,0.67956261,0.00000000,0.43293052,0.16718792
-5.17758879,1.67487719,0.47222158,0.84642355,0.00054887,0.08430824,0.68717809,0.00000000,0.44242801,0.17265611
-5.17158579,1.72669786,0.47542215,0.88316938,0.00055895,0.09024347,0.69573276,0.00000000,0.45256006,0.17863075
-5.16558279,1.78344074,0.47996923,0.92314401,0.00057997,0.09641584,0.70534473,0.00000000,0.46336231,0.18511879
-5.15957979,1.84531366,0.48608487,0.96644139,0.00061222,0.10279674,0.71610296,0.00000000,0.47485330,0.19212149
-5.15357679,1.91245310,0.49397434,1.01311471,0.00065620,0.10935859,0.72806385,0.00000000,0.48703326,0.19963358
-5.14757379,1.98491601,0.50382113,1.06317123,0.00071253,0.11607508,0.74124963,0.00000000,0.49988378,0.20764276
-5.14157079,2.06267416,0.51578271,1.11656809,0.00078196,0.12292139,0.75564848,0.00000000,0.51336828,0.21612944
-5.13556778,2.14561051,0.52998691,1.17320895,0.00086531,0.12987421,0.77121600,0.00000000,0.52743311,0.22506669
-5.12956478,2.23351693,0.54652862,1.23294119,0.00096341,0.13691160,0.78787766,0.00000000,0.54200903,0.23442038
-5.12356178,2.32609290,0.56546694,1.29555364,0.00107714,0.14401267,0.80553186,0.00000000,0.55701289,0.24414931
-5.11755878,2.42294468,0.58682235,1.36077468,0.00120729,0.15115711,0.82405322,0.00000000,0.57234935,0.25420536
-5.11155578,2.52358477,0.61057419,1.42827081,0.00135461,0.15832449,0.84329588,0.00000000,0.58791252,0.26453365
-5.10555278,2.62743165,0.63665820,1.49764580,0.00151971,0.16549351,0.86309637,0.00000000,0.60358736,0.27507262
-5.09954977,2.73380991,0.66496429,1.56844055,0.00170309,0.17264115,0.88327615,0.00000000,0.61925089,0.28575410
-5.09354677,2.84195123,0.69533473,1.64013403,0.00190501,0.17974175,0.90364358,0.00000000,0.63477320,0.29650336
-5.08754377,2.95099655,0.72756286,1.71214560,0.00212553,0.18676624,0.92399545,0.00000000,0.65001823,0.30723927
-5.08154077,3.06000022,0.76139259,1.78383896,0.00236443,0.19368140,0.94411819,0.00000000,0.66484463,0.31787457
-5.07553777,3.16793666,0.79651896,1.85452822,0.00262118,0.20044942,0.96378891,0.00000000,0.67910655,0.32831627
-5.06953477,3.27371003,0.83258999,1.92348608,0.00289492,0.20702761,0.98277655,0.00000000,0.69265474,0.33846649
-5.06353177,3.37616756,0.86920991,1.98995449,0.00318443,0.21336847,1.00084328,0.00000000,0.70533788,0.34822344
-5.05752876,3.47411656,0.90594413,2.05315765,0.00348806,0.21942007,1.01774646,0.00000000,0.71700437,0.35748293
-5.05152576,3.56634525,0.94232583,2.11231722,0.00380380,0.22512674,1.03324126,0.00000000,0.72750447,0.36614012
-5.04552276,3.65164723,0.97786413,2.16666945,0.00412922,0.23043015,1.04708402,0.00000000,0.73669299,0.37409179
-5.03951976,3.72884875,1.01205393,2.21548376,0.00446149,0.23527056,1.05903648,0.00000000,0.74443233,0.38123873
-5.03351676,3.79683834,1.04438684,2.25808215,0.00479739,0.23958846,1.06887067,0.00000000,0.75059583,0.38748852
-5.02751376,3.85459749,1.07436325,2.29385871,0.00513338,0.24332621,1.07637448,0.00000000,0.75507128,0.39275830
-5.02151076,3.90123131,1.10150475,2.32229857,0.00546563,0.24642989,1.08135754,0.00000000,0.75776452,0.39697760
-5.01550775,3.93599779,1.12536680,2.34299524,0.00579005,0.24885108,1.08365731,0.00000000,0.75860277,0.40009098
-5.00950475,3.95833442,1.14555083,2.35566588,0.00610243,0.25054862,1.08314491,0.00000000,0.75753772,0.40206037
-5.00350175,3.96788076,1.16171554,2.36016354,0.00639847,0.25149010,1.07973056,0.00000000,0.75454798,0.40286699
-4.99749875,3.96449600,1.17358667,2.35648584,0.00667391,0.25165323,1.07336810,0.00000000,0.74964094,0.40251270
-4.99149575,3.94827046,1.18096508,2.34477975,0.00692460,0.25102685,1.06405860,0.00000000,0.74285380,0.40102067
-4.98549275,3.91953031,1.18373250,2.32534199,0.00714666,0.24961153,1.05185251,0.00000000,0.73425371,0.39843544
-4.97948974,3.87883528,1.18185497,2.29861505,0.00733651,0.24741992,1.03685052,0.00000000,0.72393697,0.39482207
-4.97348674,3.82696918,1.17538365,2.26517896,0.00749104,0.24447664,1.01920272,0.00000000,0.71202738,0.39026475
-4.96748374,3.76492341,1.16445297,2.22573892,0.00760766,0.24081778,0.99910633,0.00000000,0.69867367,0.38486453
-4.96148074,3.69387408,1.14927632,2.18110934,0.00768437,0.23649008,0.97680185,0.00000000,0.68404614,0.37873658
-4.95547774,3.61515358,1.13013934,2.13219474,0.00771988,0.23154978,0.95256784,0.00000000,0.66833275,0.37200685
-4.94947474,3.53021737,1.10739114,2.07996831,0.00771360,0.22606115,0.92671458,0.00000000,0.65173448,0.36480835
-4.94347174,3.44060747,1.08143380,2.02544879,0.00766568,0.22009491,0.89957673,0.00000000,0.63446054,0.35727726
-4.93746873,3.34791374,1.05271058,1.96967649,0.00757705,0.21372632,0.87150528,0.00000000,0.61672321,0.34954885
-4.93146573,3.25373452,1.02169325,1.91368936,0.00744936,0.20703338,0.84285921,0.00000000,0.59873267,0.34175354
-4.92546273,3.15963774,0.98886909,1.85849979,0.00728495,0.20009480,0.81399698,0.00000000,0.58069200,0.33401313
-4.91945973,3.06712424,0.95472791,1.80507315,0.00708683,0.19298816,0.78526824,0.00000000,0.56279229,0.32643739
-4.91345673,2.97759419,0.91974963,1.75430853,0.00685857,0.18578808,0.75700606,0.00000000,0.54520831,0.31912116
-4.90745373,2.89231796,0.88439276,1.70702254,0.00660421,0.17856455,0.72951982,0.00000000,0.52809457,0.31214197
-4.90145073,2.81241237,0.84908415,1.66393649,0.00632819,0.17138145,0.70308913,0.00000000,0.51158204,0.30555843
-4.89544772,2.73882301,0.81421036,1.62566748,0.00603522,0.16429537,0.67795882,0.00000000,0.49577563,0.29940918
-4.88944472,2.67231315,0.78011073,1.59272359,0.00573018,0.15735460,0.65433514,0.00000000,0.48075244,0.29371277
-4.88344172,2.61345951,0.74707247,1.56550307,0.00541799,0.15059850,0.63238338,0.00000000,0.46656084,0.28846816
-4.87743872,2.56265476,0.71532764,1.54429768,0.00510352,0.14405717,0.61222675,0.00000000,0.45322048,0.28365597
-4.87143572,2.52011651,0.68505231,1.52929955,0.00479148,0.13775136,0.59394663,0.00000000,0.44072323,0.27924047
-4.86543272,2.48590207,0.65636746,1.52061129,0.00448632,0.13169285,0.57758409,0.00000000,0.42903494,0.27517205
-4.85942971,2.45992809,0.62934180,1.51825857,0.00419215,0.12588495,0.56314251,0.00000000,0.41809808,0.27139021
-4.85342671,2.44199394,0.60399618,1.52220437,0.00391266,0.12032340,0.55059115,0.00000000,0.40783512,0.26782694
-4.84742371,2.43180755,0.58030930,1.53236400,0.00365109,0.11499743,0.53986957,0.00000000,0.39815259,0.26441021
-4.84142071,2.42901212,0.55822447,1.54861984,0.00341012,0.10989105,0.53089253,0.00000000,0.38894560,0.26106765
-4.83541771,2.43321236,0.53765717,1.57083488,0.00319191,0.10498442,0.52355522,0.00000000,0.38010274,0.25772998
-4.82941471,2.44399860,0.51850293,1.59886404,0.00299803,0.10025536,0.51773862,0.00000000,0.37151108,0.25433433
-4.82341171,2.46096756,0.50064527,1.63256246,0.00282947,0.09568080,0.51331466,0.00000000,0.36306115,0.25082709
-4.81740870,2.48373857,0.48396338,1.67179014,0.00268666,0.09123824,0.51015106,0.00000000,0.35465169,0.24716627
-4.81140570,2.51196439,0.46833919,1.71641246,0.00256945,0.08690707,0.50811563,0.00000000,0.34619392,0.24332333
-4.80540270,2.54533613,0.45366356,1.76629645,0.00247718,0.08266974,0.50708000,0.00000000,0.33761520,0.23928423
-4.79939970,2.58358219,0.43984139,1.82130309,0.00240868,0.07851271,0.50692257,0.00000000,0.32886194,0.23504993
-4.79339670,2.62646158,0.42679557,1.88127589,0.00236236,0.07442721,0.50753071,0.00000000,0.31990168,0.23063612
-4.78739370,2.67375225,0.41446946,1.94602679,0.00233621,0.07040972,0.50880232,0.00000000,0.31072416,0.22607235
-4.78139070,2.72523563,0.40282818,2.01532034,0.00232791,0.06646217,0.51064664,0.00000000,0.30134151,0.22140061
-4.77538769,2.78067873,0.39185845,2.08885735,0.00233488,0.06259196,0.51298461,0.00000000,0.29178750,0.21667342
-4.76938469,2.83981545,0.38156729,2.16625946,0.00235434,0.05881165,0.51574869,0.00000000,0.28211599,0.21195156
-4.76338169,2.90232862,0.37197971,2.24705615,0.00238341,0.05513854,0.51888246,0.00000000,0.27239857,0.20730166
-4.75737869,2.96783475,0.36313546,2.33067527,0.00241915,0.05159402,0.52234002,0.00000000,0.26272169,0.20279362
-4.75137569,3.03587256,0.35508521,2.41643856,0.00245868,0.04820285,0.52608522,0.00000000,0.25318333,0.19849807
-4.74537269,3.10589690,0.34788632,2.50356279,0.00249924,0.04499234,0.53009107,0.00000000,0.24388941,0.19448404
-4.73936968,3.17727856,0.34159846,2.59116736,0.00253823,0.04199147,0.53433896,0.00000000,0.23495008,0.19081680
-4.73336668,3.24931067,0.33627925,2.67828815,0.00257331,0.03923007,0.53881808,0.00000000,0.22647613,0.18755597
-4.72736368,3.32122127,0.33198018,2.76389773,0.00260245,0.03673802,0.54352469,0.00000000,0.21857558,0.18475409
-4.72136068,3.39219179,0.32874294,2.84693079,0.00262397,0.03454452,0.54846146,0.00000000,0.21135052,0.18245536
-4.71535768,3.46138019,0.32659628,2.92631409,0.00263655,0.03267743,0.55363647,0.00000000,0.20489445,0.18069484
-4.70935468,3.52794748,0.32555343,3.00099904,0.00263928,0.03116277,0.55906212,0.00000000,0.19929003,0.17949790
-4.70335168,3.59108586,0.32561026,3.06999555,0.00263167,0.03002428,0.56475354,0.00000000,0.19460725,0.17887991
-4.69734867,3.65004680,0.32674402,3.13240514,0.00261361,0.02928302,0.57072676,0.00000000,0.19090222,0.17884611
-4.69134567,3.70416716,0.32891280,3.18745144,0.00258539,0.02895722,0.57699633,0.00000000,0.18821631,0.17939170
-4.68534267,3.75289153,0.33205553,3.23450643,0.00254760,0.02906201,0.58357266,0.00000000,0.18657580,0.18050194
-4.67933967,3.79578966,0.33609259,3.27311089,0.00250118,0.02960930,0.59045899,0.00000000,0.18599188,0.18215235
-4.67333667,3.83256754,0.34092689,3.30298783,0.00244727,0.03060772,0.59764825,0.00000000,0.18646106,0.18430898
-4.66733367,3.86307168,0.34644541,3.32404828,0.00238722,0.03206253,0.60511985,0.00000000,0.18796583,0.18692861
-4.66133067,3.88728647,0.35252107,3.33638905,0.00232250,0.03397553,0.61283681,0.00000000,0.19047556,0.18995917
-4.65532766,3.90532472,0.35901505,3.34028273,0.00225462,0.03634504,0.62074321,0.00000000,0.19394766,0.19334005
-4.64932466,3.91741232,0.36577922,3.33616055,0.00218510,0.03916583,0.62876245,0.00000000,0.19832881,0.19700268
-4.64332166,3.92386817,0.37265896,3.32458928,0.00211538,0.04242912,0.63679630,0.00000000,0.20355634,0.20087119
