energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up
-5.87393697,8.89422750,1.03744466,4.01179148,0.03553137,0.94950398,2.18858737,2.36791407,0.93369800,0.00000000
-5.86793397,8.37066805,0.97488716,3.80199140,0.03278205,0.89577826,2.09287558,2.20307795,0.86774900,0.00000000
-5.86193097,7.84000717,0.91267551,3.58261530,0.03007018,0.84135258,1.99271425,2.04073549,0.80322195,0.00000000
-5.85592796,7.30825029,0.85158191,3.35648938,0.02742277,0.78675069,1.88922636,1.88259420,0.74083579,0.00000000
-5.84992496,6.78121974,0.79233480,3.12648176,0.02486380,0.73248021,1.78357783,1.73020670,0.68124048,0.00000000
-5.84392196,6.26445715,0.73561131,2.89543043,0.02241382,0.67902640,1.67696103,1.58495715,0.62501271,0.00000000
-5.83791896,5.76313882,0.68203151,2.66607647,0.02008988,0.62684655,1.57057732,1.44805306,0.57265400,0.00000000
-5.83191596,5.28200550,0.63215442,2.44100491,0.01790543,0.57636503,1.46561926,1.32052204,0.52459104,0.00000000
-5.82591296,4.82530794,0.58647523,2.22259496,0.01587042,0.52796906,1.36325274,1.20321285,0.48117763,0.00000000
-5.81990995,4.39676821,0.54542377,2.01298108,0.01399145,0.48200542,1.26459954,1.09679996,0.44269801,0.00000000
-5.81390695,3.99955690,0.50936371,1.81402543,0.01227203,0.43877787,1.17072094,1.00179105,0.40937094,0.00000000
-5.80790395,3.63628508,0.47859235,1.62730200,0.01071290,0.39854559,1.08260255,0.91853650,0.38135429,0.00000000
-5.80190095,3.30900988,0.45334080,1.45409183,0.00931238,0.36152233,1.00114107,0.84724032,0.35874966,0.00000000
-5.79589795,3.01925189,0.43377431,1.29538847,0.00806677,0.32787656,0.92713297,0.78797166,0.34160684,0.00000000
-5.78989495,2.76802230,0.41999273,1.15191242,0.00697074,0.29773226,0.86126559,0.74067662,0.32992774,0.00000000
-5.78389195,2.55585736,0.41203087,1.02413280,0.00601772,0.27117040,0.80411036,0.70518958,0.32366979,0.00000000
-5.77788894,2.38285812,0.40985893,0.91229442,0.00520025,0.24823103,0.75611847,0.68124391,0.32274858,0.00000000
-5.77188594,2.24873265,0.41338285,0.81644845,0.00451037,0.22891576,0.71761853,0.66848168,0.32703975,0.00000000
-5.76588294,2.15283898,0.42244475,0.73648454,0.00393987,0.21319048,0.68881617,0.66646232,0.33638023,0.00000000
-5.75987994,2.09422639,0.43682345,0.67216280,0.00348058,0.20098834,0.66979513,0.67467014,0.35056879,0.00000000
-5.75387694,2.07167370,0.45623528,0.62314375,0.00312459,0.19221261,0.66051965,0.69252079,0.36936611,0.00000000
-5.74787394,2.08372306,0.48033530,0.58901512,0.00286439,0.18673952,0.66083766,0.71936679,0.39249458,0.00000000
-5.74187094,2.12870853,0.50871898,0.56931408,0.00269303,0.18442092,0.67048468,0.75450241,0.41963791,0.00000000
-5.73586793,2.20477900,0.54092459,0.56354435,0.00260420,0.18508662,0.68908799,0.79716800,0.45044078,0.00000000
-5.72986493,2.30991548,0.57643646,0.57118767,0.00259223,0.18854659,0.71617113,0.84655434,0.48450893,0.00000000
-5.72386193,2.44194327,0.61468912,0.59170938,0.00265219,0.19459280,0.75115852,0.90180705,0.52140956,0.00000000
-5.71785893,2.59853990,0.65507258,0.62455856,0.00277980,0.20300095,0.79338049,0.96203163,0.56067266,0.00000000
-5.71185593,2.77723994,0.69693871,0.66916300,0.00297141,0.21353201,0.84207863,1.02629927,0.60179312,0.00000000
-5.70585293,2.97543825,0.73960884,0.72491989,0.00322398,0.22593388,0.89641201,1.09365390,0.64423396,0.00000000
-5.69984992,3.19039321,0.78238262,0.79118315,0.00353495,0.23994303,0.95546434,1.16312053,0.68743077,0.00000000
-5.69384692,3.41923161,0.82454790,0.86724863,0.00390220,0.25528652,1.01825258,1.23371524,0.73079738,0.00000000
-5.68784392,3.65895695,0.86539182,0.95233841,0.00432391,0.27168429,1.08373729,1.30445681,0.77373290,0.00000000
-5.68184092,3.90646259,0.90421265,1.04558560,0.00479850,0.28885200,1.15083497,1.37438008,0.81562995,0.00000000
-5.67583792,4.15855106,0.94033238,1.14602094,0.00532448,0.30650440,1.21843268,1.44255088,0.85588402,0.00000000
-5.66983492,4.41196056,0.97310962,1.25256256,0.00590034,0.32435927,1.28540491,1.50808245,0.89390388,0.00000000
-5.66383192,4.66339923,1.00195254,1.36401013,0.00652445,0.34214205,1.35063274,1.57015288,0.92912259,0.00000000
-5.65782891,4.90958732,1.02633152,1.47904431,0.00719488,0.35959090,1.41302505,1.62802341,0.96100910,0.00000000
-5.65182591,5.14730689,1.04579101,1.59623234,0.00790932,0.37646229,1.47154134,1.68105678,0.98907972,0.00000000
-5.64582291,5.37345829,1.05996020,1.71404037,0.00866495,0.39253690,1.52521567,1.72873539,1.01290949,0.00000000
-5.63981991,5.58512200,1.06856215,1.83085247,0.00945827,0.40762564,1.57318097,1.77067835,1.03214264,0.00000000
-5.63381691,5.77962413,1.07142102,1.94499644,0.01028503,0.42157557,1.61469305,1.80665697,1.04650205,0.00000000
-5.62781391,5.95460338,1.06846691,2.05477564,0.01114013,0.43427554,1.64915325,1.83660786,1.05579714,0.00000000
-5.62181091,6.10807715,1.05973825,2.15850607,0.01201753,0.44566127,1.67612901,1.86064321,1.05992989,0.00000000
-5.61580790,6.23850394,1.04538148,2.25455745,0.01291020,0.45571958,1.69537133,1.87905744,1.05889875,0.00000000
-5.60980490,6.34483965,1.02564797,2.34139678,0.01381014,0.46449166,1.70682836,1.89233007,1.05280017,0.00000000
-5.60380190,6.42658490,1.00088820,2.41763257,0.01470836,0.47207509,1.71065441,1.90112411,1.04182767,0.00000000
-5.59779890,6.48382107,0.97154340,2.48205797,0.01559502,0.47862442,1.70721377,1.90628016,1.02626836,0.00000000
-5.59179590,6.51723285,0.93813483,2.53369072,0.01645949,0.48435033,1.69707898,1.90880579,1.00649715,0.00000000
-5.58579290,6.52811560,0.90125114,2.57180806,0.01729058,0.48951718,1.68102324,1.90986058,0.98296856,0.00000000
-5.57978989,6.51836620,0.86153422,2.59597478,0.01807674,0.49443892,1.66000709,1.91073695,0.95620668,0.00000000
-5.57378689,6.49045683,0.81966383,2.60606304,0.01880634,0.49947353,1.63515940,1.91283715,0.92679331,0.00000000
-5.56778389,6.44739151,0.77634185,2.60226248,0.01946797,0.50501593,1.60775320,1.91764694,0.89535489,0.00000000
-5.56178089,6.39264593,0.73227635,2.58508013,0.02005076,0.51148958,1.57917671,1.92670650,0.86254850,0.00000000
-5.55577789,6.33009181,0.68816608,2.55532959,0.02054474,0.51933690,1.55090041,1.94157929,0.82904738,0.00000000
-5.54977489,6.26390745,0.64468592,2.51410968,0.02094119,0.52900870,1.52444094,1.96381937,0.79552634,0.00000000
-5.54377189,6.19847664,0.60247343,2.46277328,0.02123289,0.54095291,1.50132261,1.99493799,0.76264758,0.00000000
-5.53776888,6.13827884,0.56211708,2.40288730,0.02141451,0.55560281,1.48303771,2.03637010,0.73104703,0.00000000
-5.53176588,6.08777337,0.52414618,2.33618549,0.02148271,0.57336506,1.47100645,2.08944137,0.70132179,0.00000000
-5.52576288,6.05128126,0.48902269,2.26451572,0.02143641,0.59460773,1.46653766,2.15533638,0.67401867,0.00000000
-5.51975988,6.03286790,0.45713513,2.18978400,0.02127683,0.61964879,1.47079138,2.23506861,0.64962422,0.00000000
-5.51375688,6.03623035,0.42879435,2.11389734,0.02100746,0.64874517,1.48474419,2.32945278,0.62855621,0.00000000
-5.50775388,6.06459257,0.40423131,2.03870767,0.02063403,0.68208289,1.50915859,2.43908016,0.61115689,0.00000000
-5.50175088,6.12061204,0.38359659,1.96595913,0.02016432,0.71976840,1.54455710,2.56429751,0.59768785,0.00000000
-5.49574787,6.20630097,0.36696167,1.89724048,0.01960790,0.76182161,1.59120224,2.70519011,0.58832673,0.00000000
-5.48974487,6.32296471,0.35432177,1.83394449,0.01897582,0.80817076,1.64908315,2.86156986,0.58316567,0.00000000
-5.48374187,6.47116000,0.34559997,1.77723558,0.01828027,0.85864960,1.71790953,3.03296876,0.58221147,0.00000000
-5.47773887,6.65067469,0.34065271,1.72802666,0.01753415,0.91299700,1.79711352,3.21863870,0.58538762,0.00000000
-5.47173587,6.86053047,0.33927628,1.68696561,0.01675067,0.97085935,1.88585982,3.41755820,0.59253793,0.00000000
-5.46573287,7.09900906,0.34121436,1.65443171,0.01594291,1.03179583,1.98306437,3.62844646,0.60343185,0.00000000
-5.45972986,7.36370184,0.34616628,1.63054132,0.01512348,1.09528669,2.08742124,3.84978532,0.61777135,0.00000000
-5.45372686,7.65158210,0.35379598,1.61516251,0.01430412,1.16074449,2.19743751,4.07984933,0.63519929,0.00000000
-5.44772386,7.95909804,0.36374151,1.60793723,0.01349542,1.22752826,2.31147523,4.31674363,0.65530904,0.00000000
-5.44172086,8.28228412,0.37562475,1.60830995,0.01270660,1.29496023,2.42779957,4.55844949,0.67765522,0.00000000
-5.43571786,8.61688736,0.38906139,1.61556119,0.01194530,1.36234481,2.54463150,4.80287638,0.70176534,0.00000000
-5.42971486,8.95850431,0.40367066,1.62884429,0.01121756,1.42898912,2.66020352,5.04791949,0.72715195,0.00000000
-5.42371186,9.30272410,0.41908481,1.64722381,0.01052774,1.49422465,2.77281629,5.29152077,0.75332512,0.00000000
-5.41770885,9.64527211,0.43495799,1.66971394,0.00987861,1.55742891,2.88089411,5.53173142,0.77980473,0.00000000
-5.41170585,9.98214855,0.45097415,1.69531534,0.00927146,1.61804639,2.98303691,5.76677326,0.80613231,0.00000000
-5.40570285,10.30975639,0.46685389,1.72304925,0.00870623,1.67560782,3.07806657,5.99509612,0.83188198,0.00000000
-5.39969985,10.62501285,0.48235991,1.75198742,0.00818176,1.72974670,3.16506534,6.21542836,0.85667012,0.00000000
-5.39369685,10.92543945,0.49730084,1.78127732,0.00769597,1.78021211,3.24340463,6.42681770,0.88016349,0.00000000
-5.38769385,11.20922626,0.51153343,1.81016181,0.00724610,1.82687727,3.31276247,6.62865947,0.90208545,0.00000000
-5.38169085,11.47526702,0.52496284,1.83799309,0.00682896,1.86974273,3.37312870,6.82071034,0.92222016,0.00000000
-5.37568784,11.72316299,0.53754127,1.86424081,0.00644112,1.90893423,3.42479738,7.00308567,0.94041457,0.00000000
-5.36968484,11.95319518,0.54926481,1.88849476,0.00607914,1.94469467,3.46834640,7.17623972,0.95657824,0.00000000
-5.36368184,12.16626569,0.56016889,1.91046242,0.00573971,1.97737048,3.50460518,7.34092878,0.97068116,0.00000000
-5.35767884,12.36381107,0.57032245,1.92996232,0.00541977,2.00739287,3.53461157,7.49815813,0.98274962,0.00000000
-5.35167584,12.54769153,0.57982126,1.94691390,0.00511668,2.03525443,3.55956003,7.64911494,0.99286055,0.00000000
-5.34567284,12.72006172,0.58878077,1.96132488,0.00482818,2.06148244,3.58074332,7.79508994,1.00113462,0.00000000
-5.33966983,12.88322953,0.59732878,1.97327713,0.00455251,2.08660976,3.59949043,7.93739158,1.00772859,0.00000000
-5.33366683,13.03951015,0.60559857,1.98291197,0.00428834,2.11114500,3.61710363,8.07725704,1.01282721,0.00000000
-5.32766383,13.19108303,0.61372254,1.99041582,0.00403481,2.13554333,3.63479760,8.21576473,1.01663526,0.00000000
-5.32166083,13.33985920,0.62182697,1.99600683,0.00379143,2.16017939,3.65364350,8.35375308,1.01937000,0.00000000
-5.31565783,13.48736570,0.63002795,1.99992318,0.00355803,2.18532393,3.67452042,8.49175022,1.02125433,0.00000000
-5.30965483,13.63465312,0.63842858,2.00241321,0.00333474,2.21112525,3.69807652,8.62991859,1.02251104,0.00000000
-5.30365183,13.78223064,0.64711756,2.00372777,0.00312186,2.23759650,3.72470129,8.76801786,1.02335811,0.00000000
-5.29764882,13.93003157,0.65616904,2.00411445,0.00291981,2.26460968,3.75451017,8.90538845,1.02400526,0.00000000
-5.29164582,14.07741038,0.66564347,2.00381371,0.00272908,2.29189648,3.78734162,9.04095696,1.02465154,0.00000000
-5.28564282,14.22317064,0.67558923,2.00305628,0.00255016,2.31905618,3.82276670,9.17326329,1.02548391,0.00000000
-5.27963982,14.36562137,0.68604462,2.00206159,0.00238350,2.34556995,3.86011000,9.30050841,1.02667653,0.00000000
-5.27363682,14.50265771,0.69704003,2.00103653,0.00222947,2.37082107,3.89848075,9.42062022,1.02839048,0.00000000
-5.26763382,14.63186086,0.70859961,2.00017416,0.00208835,2.39411987,3.93681215,9.53133408,1.03077367,0.00000000
-5.26163082,14.75061094,0.72074246,1.99965192,0.00196028,2.41473205,3.97390680,9.63028387,1.03396060,0.00000000
-5.25562781,14.85620636,0.73348280,1.99962899,0.00184529,2.43190918,4.00848600,9.71509873,1.03807168,0.00000000
-5.24962481,14.94598281,0.74682910,2.00024273,0.00174332,2.44491959,4.03924053,9.78350053,1.04321212,0.00000000
-5.24362181,15.01742576,0.76078213,2.00160416,0.00165416,2.45307835,4.06488064,9.83339716,1.04947001,0.00000000
-5.23761881,15.06827085,0.77533190,2.00379270,0.00157754,2.45577485,4.08418318,9.86296701,1.05691380,0.00000000
-5.23161581,15.09658752,0.79045370,2.00685044,0.00151311,2.45249675,4.09603408,9.87073073,1.06558909,0.00000000
-5.22561281,15.10084284,0.80610361,2.01077652,0.00146049,2.44284941,4.09946484,9.85560702,1.07551507,0.00000000
-5.21960980,15.07994345,0.82221378,2.01552205,0.00141926,2.42656989,4.09368184,9.81695045,1.08668066,0.00000000
-5.21360680,15.03325518,0.83868784,2.02098615,0.00138899,2.40353543,4.07808786,9.75456997,1.09904081,0.00000000
-5.20760380,14.96060128,0.85539712,2.02701378,0.00136928,2.37376590,4.05229573,9.66872834,1.11251324,0.00000000
-5.20160080,14.86224120,0.87217779,2.03339563,0.00135977,2.33742085,4.01613394,9.56012319,1.12697590,0.00000000
-5.19559780,14.73883298,0.88882968,2.03987055,0.00136014,2.29479122,3.96964489,9.42985190,1.14226562,0.00000000
-5.18959480,14.59138307,0.90511677,2.04613073,0.00137013,2.24628677,3.91307637,9.27936288,1.15817812,0.00000000
-5.18359180,14.42118772,0.92076974,2.05182949,0.00138959,2.19241979,3.84686722,9.11039644,1.17446964,0.00000000
-5.17758879,14.22977022,0.93549066,2.05659163,0.00141841,2.13378625,3.77162820,8.92491913,1.19086037,0.00000000
-5.17158579,14.01881840,0.94895966,2.06002599,0.00145660,2.07104540,3.68811928,8.72505502,1.20703968,0.00000000
-5.16558279,13.79012608,0.96084354,2.06173959,0.00150424,2.00489874,3.59722447,8.51301788,1.22267308,0.00000000
-5.15957979,13.54554180,0.97080590,2.06135289,0.00156151,1.93606952,3.49992534,8.29104753,1.23741087,0.00000000
-5.15357679,13.28692743,0.97851844,2.05851532,0.00162868,1.86528343,3.39727445,8.06135323,1.25089811,0.00000000
-5.14757379,13.01612831,0.98367299,2.05292045,0.00170609,1.79325142,3.29036943,7.82606667,1.26278567,0.00000000
-5.14157079,12.73495573,0.98599357,2.04432001,0.00179419,1.72065502,3.18032889,7.58720594,1.27274194,0.00000000
-5.13556778,12.44518185,0.98524815,2.03253616,0.00189346,1.64813467,3.06827062,7.34665159,1.28046473,0.00000000
-5.12956478,12.14854591,0.98125936,2.01747144,0.00200448,1.57628116,2.95529264,7.10613475,1.28569304,0.00000000
-5.12356178,11.84677040,0.97391379,1.99911593,0.00212788,1.50563030,2.84245766,6.86723669,1.28821801,0.00000000
-5.11755878,11.54158476,0.96316938,1.97755138,0.00226432,1.43666049,2.73078082,6.63139877,1.28789280,0.00000000
-5.11155578,11.23475395,0.94906058,1.95295217,0.00241454,1.36979302,2.62122090,6.39994062,1.28464090,0.00000000
-5.10555278,10.92810901,0.93170100,1.92558306,0.00257928,1.30539467,2.51467479,6.17408455,1.27846246,0.00000000
-5.09954977,10.62357633,0.91128355,1.89579394,0.00275933,1.24378193,2.41197476,5.95498363,1.26943840,0.00000000
-5.09354677,10.32320261,0.88807787,1.86401179,0.00295549,1.18522658,2.31388822,5.74375053,1.25773206,0.00000000
-5.08754377,10.02917270,0.86242523,1.83073019,0.00316858,1.12996170,2.22111922,5.54148486,1.24358825,0.00000000
-5.08154077,9.74381770,0.83473109,1.79649685,0.00339942,1.07818781,2.13431124,5.34929613,1.22732957,0.00000000
-5.07553777,9.46961129,0.80545552,1.76189952,0.00364885,1.03007852,2.05405032,5.16832040,1.20935014,0.00000000
-5.06953477,9.20915290,0.77510186,1.72755087,0.00391769,0.98578526,1.98086812,4.99972877,1.19010681,0.00000000
-5.06353177,8.96513682,0.74420391,1.69407262,0.00420676,0.94544068,1.91524407,4.84472632,1.17010797,0.00000000
-5.05752876,8.74030721,0.71331217,1.66207959,0.00451689,0.90916058,1.85760622,4.70454104,1.14990038,0.00000000
-5.05152576,8.53739969,0.68297930,1.63216382,0.00484887,0.87704420,1.80833017,4.58040223,1.13005429,0.00000000
-5.04552276,8.35907081,0.65374561,1.60487934,0.00520348,0.84917275,1.76773603,4.47350929,1.11114722,0.00000000
-5.03951976,8.20781758,0.62612453,1.58072784,0.00558150,0.82560651,1.73608309,4.38499160,1.09374696,0.00000000
-5.03351676,8.08588974,0.60058884,1.56014548,0.00598366,0.80638049,1.71356246,4.31586128,1.07839419,0.00000000
-5.02751376,7.99519792,0.57755775,1.54349128,0.00641069,0.79149909,1.70028778,4.26696088,1.06558532,0.00000000
-5.02151076,7.93722171,0.55738545,1.53103709,0.00686326,0.78093009,1.69628469,4.23890843,1.05575610,0.00000000
-5.01550775,7.91292132,0.54035111,1.52295963,0.00734202,0.77459845,1.70147937,4.23204265,1.04926642,0.00000000
-5.00950475,7.92265729,0.52665094,1.51933456,0.00784757,0.77238031,1.71568722,4.24637115,1.04638706,0.00000000
-5.00350175,7.96612226,0.51639237,1.52013290,0.00838046,0.77409774,1.73860231,4.28152477,1.04728864,0.00000000
-4.99749875,8.04228893,0.50959058,1.52521998,0.00894118,0.77951465,1.76978860,4.33672069,1.05203343,0.00000000
-4.99149575,8.14937767,0.50616754,1.53435692,0.00953012,0.78833432,1.80867372,4.41073713,1.06057027,0.00000000
-4.98549275,8.28484692,0.50595375,1.54720480,0.01014759,0.80019877,1.85454632,4.50190186,1.07273292,0.00000000
-4.97948974,8.44540858,0.50869246,1.56333157,0.01079381,0.81469044,1.90655738,4.60809626,1.08824211,0.00000000
-4.97348674,8.62706984,0.51404666,1.58222164,0.01146884,0.83133612,1.96372632,4.72677620,1.10671127,0.00000000
-4.96748374,8.82520165,0.52160841,1.60328792,0.01217260,0.84961324,2.02495194,4.85501008,1.12765591,0.00000000
-4.96148074,9.03463313,0.53091050,1.62588627,0.01290484,0.86895857,2.08902846,4.98953399,1.15050647,0.00000000
-4.95547774,9.24976979,0.54144001,1.64933190,0.01366510,0.88877890,2.15466626,5.12682265,1.17462424,0.00000000
-4.94947474,9.46473242,0.55265349,1.67291740,0.01445268,0.90846351,2.22051692,5.26317456,1.19931995,0.00000000
-4.94347174,9.67351257,0.56399320,1.69593179,0.01526667,0.92739813,2.28520184,5.39480857,1.22387434,0.00000000
-4.93746873,9.87013907,0.57490399,1.71768010,0.01610584,0.94497958,2.34734336,5.51796873,1.24756009,0.00000000
-4.93146573,10.04885005,0.58485013,1.73750280,0.01696870,0.96063086,2.40559740,5.62903371,1.26966415,0.00000000
-4.92546273,10.20426386,0.59333161,1.75479438,0.01785345,0.97381592,2.45868623,5.72462659,1.28950994,0.00000000
-4.91945973,10.33154233,0.59989922,1.76902046,0.01875798,0.98405354,2.50543013,5.80172077,1.30647821,0.00000000
-4.91345673,10.42654002,0.60416788,1.77973281,0.01967987,0.99092989,2.54477670,5.85773774,1.32002614,0.00000000
-4.90745373,10.48593347,0.60582775,1.78658165,0.02061640,0.99410906,2.57582665,5.89063272,1.32970362,0.00000000
-4.90145073,10.50732519,0.60465266,1.78932483,0.02156456,0.99334133,2.59785501,5.89896451,1.33516634,0.00000000
-4.89544772,10.48931835,0.60050550,1.78783358,0.02252111,0.98846885,2.61032708,5.88194664,1.33618515,0.00000000
-4.88944472,10.43155911,0.59334052,1.78209454,0.02348257,0.97942841,2.61290851,5.83947764,1.33265130,0.00000000
-4.88344172,10.33474499,0.58320232,1.77220818,0.02444526,0.96625138,2.60546929,5.77214900,1.32457756,0.00000000
-4.87743872,10.20059935,0.57022174,1.75838360,0.02540535,0.94906084,2.58808167,5.68123060,1.31209523,0.00000000
-4.87143572,10.03181298,0.55460884,1.74093000,0.02635892,0.92806606,2.56101233,5.56863397,1.29544723,0.00000000
-4.86543272,9.83195547,0.53664333,1.72024520,0.02730194,0.90355461,2.52470925,5.43685496,1.27497773,0.00000000
-4.85942971,9.60536016,0.51666285,1.69680169,0.02823031,0.87588254,2.47978403,5.28889809,1.25111879,0.00000000
-4.85342671,9.35698710,0.49504978,1.67113065,0.02913988,0.84546299,2.42699053,5.12818536,1.22437460,0.00000000
-4.84742371,9.09226954,0.47221701,1.64380460,0.03002645,0.81275369,2.36720065,4.95845319,1.19530409,0.00000000
-4.84142071,8.81694950,0.44859345,1.61541928,0.03088573,0.77824395,2.30137839,4.78364128,1.16450251,0.00000000
-4.83541771,8.53690833,0.42460972,1.58657512,0.03171332,0.74244143,2.23055293,4.60777725,1.13258278,0.00000000
-4.82941471,8.25799817,0.40068476,1.55785915,0.03250470,0.70585930,2.15579171,4.43486129,1.10015717,0.00000000
-4.82341171,7.98587945,0.37721378,1.52982759,0.03325514,0.66900406,2.07817440,4.26875448,1.06782006,0.00000000
-4.81740870,7.72586968,0.35455793,1.50298971,0.03395969,0.63236435,1.99876818,4.11307453,1.03613214,0.00000000
-4.81140570,7.48280778,0.33303616,1.47779336,0.03461311,0.59640109,1.91860523,3.97110192,1.00560661,0.00000000
-4.80540270,7.26093757,0.31291929,1.45461243,0.03520991,0.56153903,1.83866258,3.84569919,0.97669765,0.00000000
-4.79939970,7.06381322,0.29442657,1.43373681,0.03574430,0.52815985,1.75984488,3.73924557,0.94979148,0.00000000
-4.79339670,6.89422903,0.27772459,1.41536487,0.03621024,0.49659688,1.68297018,3.65358827,0.92520003,0.00000000
-4.78739370,6.75417460,0.26292842,1.39959891,0.03660152,0.46713141,1.60875896,3.59001168,0.90315739,0.00000000
-4.78139070,6.64481606,0.25010489,1.38644365,0.03691188,0.43999053,1.53782635,3.54922470,0.88381894,0.00000000
-4.77538769,6.56650325,0.23927754,1.37580802,0.03713515,0.41534636,1.47067773,3.53136601,0.86726314,0.00000000
-4.76938469,6.51880198,0.23043301,1.36751016,0.03726544,0.39331667,1.40770737,3.53602675,0.85349566,0.00000000
-4.76338169,6.50054977,0.22352845,1.36128577,0.03729736,0.37396655,1.34920027,3.56228943,0.84245584,0.00000000
-4.75737869,6.50993303,0.21849944,1.35679948,0.03722625,0.35731118,1.29533668,3.60878140,0.83402496,0.00000000
-4.75137569,6.54458279,0.21526813,1.35365909,0.03704847,0.34331941,1.24619938,3.67374108,0.82803615,0.00000000
-4.74537269,6.60168584,0.21375109,1.35143223,0.03676159,0.33191809,1.20178308,3.75509466,0.82428549,0.00000000
-4.73936968,6.67810745,0.21386647,1.34966480,0.03636467,0.32299686,1.16200578,3.85054060,0.82254386,0.00000000
-4.73336668,6.77052148,0.21554023,1.34790063,0.03585840,0.31641344,1.12672152,3.95763934,0.82256916,0.00000000
-4.72736368,6.87554357,0.21871107,1.34570145,0.03524530,0.31199915,1.09573416,4.07390541,0.82411833,0.00000000
-4.72136068,6.98986266,0.22333379,1.34266638,0.03452976,0.30956457,1.06881148,4.19689870,0.82695888,0.00000000
-4.71535768,7.11036649,0.22938112,1.33844992,0.03371806,0.30890525,1.04569922,4.32431235,0.83087921,0.00000000
-4.70935468,7.23425647,0.23684380,1.33277772,0.03281837,0.30980731,1.02613452,4.45405422,0.83569764,0.00000000
-4.70335168,7.35914791,0.24572897,1.32545908,0.03184052,0.31205282,1.00985809,4.58431933,0.84126947,0.00000000
-4.69734867,7.48315212,0.25605706,1.31639580,0.03079591,0.31542495,0.99662493,4.71365111,0.84749204,0.00000000
-4.69134567,7.60493722,0.26785722,1.30558646,0.02969717,0.31971263,0.98621296,4.84098912,0.85430739,0.00000000
-4.68534267,7.72376582,0.28116177,1.29312624,0.02855790,0.32471479,0.97842942,4.96570202,0.86170263,0.00000000
-4.67933967,7.83950799,0.29599980,1.27920194,0.02739227,0.33024405,0.97311494,5.08760434,0.86970782,0.00000000
-4.67333667,7.95262941,0.31239037,1.26408250,0.02621472,0.33612970,0.97014507,5.20695664,0.87839175,0.00000000
-4.66733367,8.06415530,0.33033577,1.24810553,0.02503950,0.34222011,0.96942945,5.32444886,0.88785564,0.00000000
-4.66133067,8.17561147,0.34981519,1.23166037,0.02388040,0.34838429,0.97090877,5.44116733,0.89822523,0.00000000
-4.65532766,8.28894529,0.37077920,1.21516880,0.02275031,0.35451281,0.97454995,5.55854642,0.90964176,0.00000000
-4.64932466,8.40642926,0.39314548,1.19906414,0.02166101,0.36051789,0.98033961,5.67830631,0.92225214,0.00000000
-4.64332166,8.53055137,0.41679603,1.18377010,0.02062284,0.36633283,0.98827660,5.80237873,0.93619898,0.00000000
