energy_ev,total_up,Al_p_up,Al_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.83791896,9.01798681,0.14384063,0.00000000,0.00204538,6.91436630,6.38281663,4.10986951
-5.83191596,9.21540685,0.14182983,0.00000000,0.00188917,7.07385473,6.53284330,4.23740670
-5.82591296,9.37565701,0.13944562,0.00000000,0.00174377,7.20373798,6.65582893,4.34879180
-5.81990995,9.49478758,0.13669116,0.00000000,0.00160879,7.30098283,6.74899106,4.44155124
-5.81390695,9.56950330,0.13357778,0.00000000,0.00148387,7.36306639,6.81001862,4.51347317
-5.80790395,9.59728217,0.13012531,0.00000000,0.00136873,7.38806493,6.83715454,4.56268167
-5.80190095,9.57647166,0.12636213,0.00000000,0.00126320,7.37472578,6.82926242,4.58770227
-5.79589795,9.50635805,0.12232487,0.00000000,0.00116721,7.32251859,6.78587401,4.58751577
-5.78989495,9.38720536,0.11805771,0.00000000,0.00108082,7.23166367,6.70721526,4.56159773
-5.78389195,9.22026189,0.11361146,0.00000000,0.00100422,7.10313567,6.59420938,4.50994185
-5.77788894,9.00773354,0.10904233,0.00000000,0.00093770,6.93864218,6.44845645,4.43306588
-5.77188594,8.75272508,0.10441044,0.00000000,0.00088165,6.74057798,6.27219042,4.33199971
-5.76588294,8.45915134,0.09977827,0.00000000,0.00083655,6.51195669,6.06821492,4.20825600
-5.75987994,8.13162225,0.09520892,0.00000000,0.00080296,6.25632262,5.83982082,4.06378466
-5.75387694,7.77530649,0.09076437,0.00000000,0.00078145,5.97764661,5.59068878,3.90091299
-5.74787394,7.39577943,0.08650383,0.00000000,0.00077262,5.68021025,5.32478098,3.72227436
-5.74187094,6.99886172,0.08248208,0.00000000,0.00077705,5.36848319,5.04622657,3.53072829
-5.73586793,6.59045513,0.07874807,0.00000000,0.00079526,5.04699873,4.75920536,3.32927560
-5.72986493,6.17638199,0.07534366,0.00000000,0.00082768,4.72023252,4.46783460,3.12097203
-5.72386193,5.76223450,0.07230256,0.00000000,0.00087463,4.39248896,4.17606278,2.90884393
-5.71785893,5.35323898,0.06964961,0.00000000,0.00093626,4.06779943,3.88757460,2.69580929
-5.71185593,4.95413980,0.06740022,0.00000000,0.00101253,3.74983548,3.60570986,2.48460685
-5.70585293,4.56910607,0.06556017,0.00000000,0.00110319,3.44183967,3.33339883,2.27773576
-5.69984992,4.20166333,0.06412561,0.00000000,0.00120773,3.14657536,3.07311535,2.07740736
-5.69384692,3.85465115,0.06308336,0.00000000,0.00132537,2.86629597,2.82684839,1.88551022
-5.68784392,3.53020634,0.06241140,0.00000000,0.00145504,2.60273365,2.59609169,1.70358858
-5.68184092,3.22977047,0.06207962,0.00000000,0.00159539,2.35710581,2.38185047,1.53283420
-5.67583792,2.95411941,0.06205075,0.00000000,0.00174480,2.13013792,2.18466360,1.37409051
-5.66983492,2.70341209,0.06228148,0.00000000,0.00190137,1.92210008,2.00463907,1.22786780
-5.66383192,2.47725473,0.06272368,0.00000000,0.00206297,1.73285460,1.84150013,1.09436785
-5.65782891,2.27477700,0.06332580,0.00000000,0.00222730,1.56191169,1.69463950,0.97351592
-5.65182591,2.09471609,0.06403429,0.00000000,0.00239192,1.40849022,1.56317879,0.86499815
-5.64582291,1.93550490,0.06479518,0.00000000,0.00255432,1.27158070,1.44603050,0.76830234
-5.63981991,1.79536072,0.06555555,0.00000000,0.00271203,1.15000788,1.34195990,0.68276003
-5.63381691,1.67237124,0.06626509,0.00000000,0.00286267,1.04249058,1.24964478,0.60758827
-5.62781391,1.56457497,0.06687753,0.00000000,0.00300403,0.94769698,1.16773095,0.54192940
-5.62181091,1.47003386,0.06735204,0.00000000,0.00313419,0.86429372,1.09488196,0.48488772
-5.61580790,1.38689628,0.06765437,0.00000000,0.00325161,0.79098790,1.02982199,0.43556200
-5.60980490,1.31344914,0.06775792,0.00000000,0.00335514,0.72656125,0.97137098,0.39307315
-5.60380190,1.24815835,0.06764450,0.00000000,0.00344416,0.66989623,0.91847161,0.35658686
-5.59779890,1.18969741,0.06730483,0.00000000,0.00351854,0.61999434,0.87020818,0.32533082
-5.59179590,1.13696423,0.06673876,0.00000000,0.00357876,0.57598665,0.82581734,0.29860687
-5.58579290,1.08908677,0.06595516,0.00000000,0.00362581,0.53713758,0.78469142,0.27579825
-5.57978989,1.04541828,0.06497145,0.00000000,0.00366125,0.50284244,0.74637480,0.25637240
-5.57378689,1.00552336,0.06381286,0.00000000,0.00368709,0.47261972,0.71055441,0.23987986
-5.56778389,0.96915611,0.06251139,0.00000000,0.00370578,0.44609917,0.67704509,0.22594992
-5.56178089,0.93623195,0.06110439,0.00000000,0.00372006,0.42300658,0.64577100,0.21428360
-5.55577789,0.90679460,0.05963310,0.00000000,0.00373289,0.40314631,0.61674427,0.20464464
-5.54977489,0.88098006,0.05814085,0.00000000,0.00374730,0.38638259,0.59004171,0.19684914
-5.54377189,0.85897905,0.05667128,0.00000000,0.00376624,0.37262036,0.56578104,0.19075452
-5.53776888,0.84099976,0.05526650,0.00000000,0.00379249,0.36178661,0.54409730,0.18624821
-5.53176588,0.82723228,0.05396529,0.00000000,0.00382847,0.35381291,0.52512071,0.18323678
-5.52576288,0.81781626,0.05280148,0.00000000,0.00387615,0.34861971,0.50895654,0.18163571
-5.51975988,0.81281292,0.05180246,0.00000000,0.00393691,0.34610303,0.49566789,0.18136044
-5.51375688,0.81218255,0.05098807,0.00000000,0.00401149,0.34612383,0.48526189,0.18231874
-5.50775388,0.81576824,0.05036970,0.00000000,0.00409989,0.34850050,0.47767969,0.18440479
-5.50175088,0.82328636,0.04994980,0.00000000,0.00420136,0.35300443,0.47279044,0.18749505
-5.49574787,0.83432405,0.04972182,0.00000000,0.00431440,0.35935886,0.47038957,0.19144593
-5.48974487,0.84834369,0.04967040,0.00000000,0.00443677,0.36724086,0.47020091,0.19609339
-5.48374187,0.86469396,0.04977210,0.00000000,0.00456558,0.37628623,0.47188269,0.20125416
-5.47773887,0.88262693,0.04999633,0.00000000,0.00469739,0.38609699,0.47503692,0.20672868
-5.47173587,0.90132025,0.05030667,0.00000000,0.00482830,0.39625110,0.47922153,0.21230526
-5.46573287,0.91990341,0.05066235,0.00000000,0.00495411,0.40631389,0.48396482,0.21776552
-5.45972986,0.93748683,0.05101998,0.00000000,0.00507048,0.41585063,0.48878137,0.22289044
-5.45372686,0.95319235,0.05133531,0.00000000,0.00517311,0.42443964,0.49318862,0.22746699
-5.44772386,0.96618381,0.05156501,0.00000000,0.00525785,0.43168539,0.49672361,0.23129479
-5.44172086,0.97569622,0.05166839,0.00000000,0.00532093,0.43723086,0.49895874,0.23419264
-5.43571786,0.98106237,0.05160900,0.00000000,0.00535905,0.44076879,0.49951629,0.23600436
-5.42971486,0.98173556,0.05135600,0.00000000,0.00536953,0.44205111,0.49808070,0.23660393
-5.42371186,0.97730762,0.05088524,0.00000000,0.00535039,0.44089633,0.49440853,0.23589943
-5.41770885,0.96752148,0.05018016,0.00000000,0.00530047,0.43719451,0.48833533,0.23383587
-5.41170585,0.95227785,0.04923220,0.00000000,0.00521938,0.43090961,0.47977962,0.23039655
-5.40570285,0.93163590,0.04804102,0.00000000,0.00510760,0.42207922,0.46874359,0.22560307
-5.39969985,0.90580816,0.04661437,0.00000000,0.00496639,0.41081179,0.45531093,0.21951397
-5.39369685,0.87514995,0.04496759,0.00000000,0.00479774,0.39728143,0.43964171,0.21222213
-5.38769385,0.84014420,0.04312295,0.00000000,0.00460432,0.38172070,0.42196498,0.20385105
-5.38169085,0.80138235,0.04110870,0.00000000,0.00438935,0.36441181,0.40256931,0.19455019
-5.37568784,0.75954251,0.03895804,0.00000000,0.00415647,0.34567647,0.38179189,0.18448974
-5.36968484,0.71536583,0.03670788,0.00000000,0.00390965,0.32586519,0.36000674,0.17385489
-5.36368184,0.66963227,0.03439766,0.00000000,0.00365302,0.30534614,0.33761251,0.16284003
-5.35767884,0.62313669,0.03206812,0.00000000,0.00339074,0.28449439,0.31502044,0.15164296
-5.35167584,0.57666637,0.02976013,0.00000000,0.00312693,0.26368168,0.29264292,0.14045954
-5.34567284,0.53098051,0.02751362,0.00000000,0.00286548,0.24326709,0.27088298,0.12947869
-5.33966983,0.48679249,0.02536665,0.00000000,0.00261001,0.22358903,0.25012501,0.11887816
-5.33366683,0.44475515,0.02335461,0.00000000,0.00236378,0.20495845,0.23072689,0.10882098
-5.32766383,0.40544935,0.02150953,0.00000000,0.00212965,0.18765362,0.21301358,0.09945262
-5.32166083,0.36937576,0.01985963,0.00000000,0.00190998,0.17191621,0.19727210,0.09089902
-5.31565783,0.33694967,0.01842895,0.00000000,0.00170670,0.15794873,0.18374794,0.08326527
-5.30965483,0.30849863,0.01723707,0.00000000,0.00152123,0.14591319,0.17264249,0.07663493
-5.30365183,0.28426236,0.01629903,0.00000000,0.00135455,0.13593072,0.16411159,0.07106996
-5.29764882,0.26439456,0.01562522,0.00000000,0.00120719,0.12808196,0.15826476,0.06661098
-5.29164582,0.24896615,0.01522144,0.00000000,0.00107926,0.12240804,0.15516494,0.06327796
-5.28564282,0.23796944,0.01508893,0.00000000,0.00097055,0.11891204,0.15482866,0.06107105
-5.27963982,0.23132292,0.01522440,0.00000000,0.00088048,0.11756058,0.15722651,0.05997161
-5.27363682,0.22887639,0.01562020,0.00000000,0.00080823,0.11828562,0.16228370,0.05994326
-5.26763382,0.23041608,0.01626438,0.00000000,0.00075274,0.12098633,0.16988084,0.06093302
-5.26163082,0.23566994,0.01714084,0.00000000,0.00071276,0.12553101,0.17985500,0.06287242
-5.25562781,0.24431286,0.01822948,0.00000000,0.00068691,0.13175913,0.19200106,0.06567867
-5.24962481,0.25597200,0.01950643,0.00000000,0.00067369,0.13948357,0.20607357,0.06925591
-5.24362181,0.27023244,0.02094428,0.00000000,0.00067152,0.14849303,0.22178927,0.07349657
-5.23761881,0.28664326,0.02251243,0.00000000,0.00067880,0.15855496,0.23883043,0.07828286
-5.23161581,0.30472421,0.02417751,0.00000000,0.00069388,0.16941882,0.25684919,0.08348850
-5.22561281,0.32397320,0.02590390,0.00000000,0.00071514,0.18082001,0.27547292,0.08898073
-5.21960980,0.34387469,0.02765437,0.00000000,0.00074098,0.19248432,0.29431076,0.09462253
-5.21360680,0.36390901,0.02939075,0.00000000,0.00076985,0.20413306,0.31296124,0.10027522
-5.20760380,0.38356249,0.03107480,0.00000000,0.00080028,0.21548861,0.33102087,0.10580124
-5.20160080,0.40233843,0.03266908,0.00000000,0.00083091,0.22628062,0.34809356,0.11106722
-5.19559780,0.41976845,0.03413785,0.00000000,0.00086046,0.23625230,0.36380058,0.11594715
-5.18959480,0.43542410,0.03544808,0.00000000,0.00088783,0.24516699,0.37779069,0.12032562
-5.18359180,0.44892815,0.03657037,0.00000000,0.00091203,0.25281446,0.38975010,0.12410108
-5.17758879,0.45996535,0.03747982,0.00000000,0.00093229,0.25901694,0.39941192,0.12718878
-5.17158579,0.46829207,0.03815684,0.00000000,0.00094799,0.26363447,0.40656447,0.12952359
-5.16558279,0.47374439,0.03858784,0.00000000,0.00095875,0.26656938,0.41105841,0.13106225
-5.15957979,0.47624441,0.03876568,0.00000000,0.00096437,0.26776967,0.41281195,0.13178521
-5.15357679,0.47580433,0.03869005,0.00000000,0.00096488,0.26723117,0.41181427,0.13169780
-5.14757379,0.47252808,0.03836758,0.00000000,0.00096055,0.26499831,0.40812668,0.13083077
-5.14157079,0.46661047,0.03781171,0.00000000,0.00095183,0.26116341,0.40188155,0.12924008
-5.13556778,0.45833379,0.03704245,0.00000000,0.00093942,0.25586465,0.39327909,0.12700602
-5.12956478,0.44806188,0.03608584,0.00000000,0.00092418,0.24928255,0.38258197,0.12423157
-5.12356178,0.43623194,0.03497332,0.00000000,0.00090717,0.24163533,0.37010813,0.12104022
-5.11755878,0.42334431,0.03374082,0.00000000,0.00088959,0.23317315,0.35622191,0.11757310
-5.11155578,0.40995050,0.03242786,0.00000000,0.00087278,0.22417147,0.34132403,0.11398567
-5.10555278,0.39663988,0.03107650,0.00000000,0.00085817,0.21492390,0.32584063,0.11044405
-5.09954977,0.38402535,0.02973018,0.00000000,0.00084725,0.20573451,0.31021189,0.10712097
-5.09354677,0.37272847,0.02843266,0.00000000,0.00084155,0.19691013,0.29488051,0.10419164
-5.08754377,0.36336430,0.02722684,0.00000000,0.00084257,0.18875267,0.28028052,0.10182945
-5.08154077,0.35652644,0.02615372,0.00000000,0.00085179,0.18155168,0.26682666,0.10020170
-5.07553777,0.35277241,0.02525141,0.00000000,0.00087057,0.17557745,0.25490464,0.09946553
-5.06953477,0.35260995,0.02455418,0.00000000,0.00090014,0.17107469,0.24486252,0.09976386
-5.06353177,0.35648419,0.02409167,0.00000000,0.00094158,0.16825688,0.23700331,0.10122182
-5.05752876,0.36476633,0.02388824,0.00000000,0.00099574,0.16730154,0.23157906,0.10394337
-5.05152576,0.37774371,0.02396237,0.00000000,0.00106324,0.16834633,0.22878632,0.10800841
-5.04552276,0.39561190,0.02432635,0.00000000,0.00114442,0.17148616,0.22876319,0.11347046
-5.03951976,0.41846880,0.02498596,0.00000000,0.00123932,0.17677130,0.23158793,0.12035487
-5.03351676,0.44631117,0.02594045,0.00000000,0.00134767,0.18420659,0.23727901,0.12865774
-5.02751376,0.47903379,0.02718261,0.00000000,0.00146886,0.19375170,0.24579681,0.13834559
-5.02151076,0.51643136,0.02869901,0.00000000,0.00160195,0.20532254,0.25704672,0.14935587
-5.01550775,0.55820358,0.03047048,0.00000000,0.00174567,0.21879382,0.27088365,0.16159837
-5.00950475,0.60396308,0.03247264,0.00000000,0.00189846,0.23400268,0.28711792,0.17495745
-5.00350175,0.65324654,0.03467668,0.00000000,0.00205847,0.25075343,0.30552231,0.18929528
-4.99749875,0.70552861,0.03705025,0.00000000,0.00222361,0.26882324,0.32584016,0.20445586
-4.99149575,0.76023837,0.03955844,0.00000000,0.00239161,0.28796870,0.34779428,0.22026981
-4.98549275,0.81677785,0.04216489,0.00000000,0.00256008,0.30793303,0.37109638,0.23655986
-4.97948974,0.87454189,0.04483295,0.00000000,0.00272658,0.32845377,0.39545679,0.25314660
-4.97348674,0.93293858,0.04752681,0.00000000,0.00288865,0.34927054,0.42059391,0.26985464
-4.96748374,0.99140938,0.05021261,0.00000000,0.00304395,0.37013276,0.44624316,0.28651846
-4.96148074,1.04944767,0.05285953,0.00000000,0.00319028,0.39080672,0.47216491,0.30298805
-4.95547774,1.10661508,0.05544058,0.00000000,0.00332568,0.41108200,0.49815098,0.31913374
-4.94947474,1.16255417,0.05793337,0.00000000,0.00344848,0.43077652,0.52402935,0.33485014
-4.94347174,1.21699695,0.06032051,0.00000000,0.00355734,0.44974027,0.54966673,0.35005868
-4.93746873,1.26976828,0.06258987,0.00000000,0.00365126,0.46785731,0.57496873,0.36470889
-4.93146573,1.32078397,0.06473443,0.00000000,0.00372968,0.48504598,0.59987767,0.37877788
-4.92546273,1.37004322,0.06675194,0.00000000,0.00379239,0.50125724,0.62436784,0.39226837
-4.91945973,1.41761588,0.06864426,0.00000000,0.00383955,0.51647127,0.64843866,0.40520504
-4.91345673,1.46362494,0.07041648,0.00000000,0.00387169,0.53069253,0.67210582,0.41762951
-4.90745373,1.50822527,0.07207584,0.00000000,0.00388959,0.54394354,0.69539119,0.42959415
-4.90145073,1.55157992,0.07363054,0.00000000,0.00389429,0.55625783,0.71831182,0.44115517
-4.89544772,1.59383532,0.07508845,0.00000000,0.00388698,0.56767251,0.74086898,0.45236528
-4.88944472,1.63509709,0.07645590,0.00000000,0.00386893,0.57822103,0.76303783,0.46326650
-4.88344172,1.67540820,0.07773655,0.00000000,0.00384146,0.58792652,0.78475863,0.47388358
-4.87743872,1.71473085,0.07893048,0.00000000,0.00380580,0.59679638,0.80592999,0.48421841
-4.87143572,1.75293370,0.08003344,0.00000000,0.00376308,0.60481836,0.82640490,0.49424595
-4.86543272,1.78978533,0.08103653,0.00000000,0.00371429,0.61195859,0.84598990,0.50391202
-4.85942971,1.82495482,0.08192615,0.00000000,0.00366018,0.61816159,0.86444766,0.51313291
-4.85342671,1.85801946,0.08268428,0.00000000,0.00360131,0.62335242,0.88150289,0.52179734
-4.84742371,1.88847953,0.08328918,0.00000000,0.00353802,0.62744080,0.89685149,0.52977021
-4.84142071,1.91577933,0.08371630,0.00000000,0.00347042,0.63032692,0.91017242,0.53689840
-4.83541771,1.93933316,0.08393953,0.00000000,0.00339845,0.63190848,0.92114164,0.54301798
-4.82941471,1.95855493,0.08393258,0.00000000,0.00332190,0.63208867,0.92944737,0.54796253
-4.82341171,1.97288932,0.08367043,0.00000000,0.00324046,0.63078414,0.93480574,0.55157203
-4.81740870,1.98184262,0.08313092,0.00000000,0.00315379,0.62793282,0.93697588,0.55370179
-4.81140570,1.98501133,0.08229606,0.00000000,0.00306153,0.62350060,0.93577352,0.55423081
-4.80540270,1.98210652,0.08115334,0.00000000,0.00296340,0.61748660,0.93108222,0.55306901
-4.79939970,1.97297254,0.07969670,0.00000000,0.00285923,0.60992657,0.92286160,0.55016298
-4.79339670,1.95759872,0.07792726,0.00000000,0.00274898,0.60089409,0.91115199,0.54549977
-4.78739370,1.93612356,0.07585367,0.00000000,0.00263281,0.59049948,0.89607530,0.53910862
-4.78139070,1.90883094,0.07349211,0.00000000,0.00251107,0.57888649,0.87783195,0.53106034
-4.77538769,1.87613891,0.07086601,0.00000000,0.00238429,0.56622699,0.85669426,0.52146468
-4.76938469,1.83858181,0.06800537,0.00000000,0.00225320,0.55271391,0.83299659,0.51046572
-4.76338169,1.79678691,0.06494587,0.00000000,0.00211873,0.53855304,0.80712303,0.49823558
-4.75737869,1.75144740,0.06172773,0.00000000,0.00198192,0.52395418,0.77949327,0.48496709
-4.75137569,1.70329341,0.05839451,0.00000000,0.00184394,0.50912223,0.75054777,0.47086574
-4.74537269,1.65306312,0.05499177,0.00000000,0.00170606,0.49424891,0.72073298,0.45614152
-4.73936968,1.60147577,0.05156583,0.00000000,0.00156953,0.47950560,0.69048763,0.44100118
-4.73336668,1.54920851,0.04816257,0.00000000,0.00143566,0.46503778,0.66023082,0.42564143
-4.72736368,1.49687825,0.04482644,0.00000000,0.00130567,0.45096151,0.63035268,0.41024350
-4.72136068,1.44502985,0.04159965,0.00000000,0.00118072,0.43736212,0.60120801,0.39496924
-4.71535768,1.39413109,0.03852165,0.00000000,0.00106188,0.42429521,0.57311322,0.37995920
-4.70935468,1.34457469,0.03562881,0.00000000,0.00095008,0.41178994,0.54634662,0.36533254
-4.70335168,1.29668695,0.03295442,0.00000000,0.00084613,0.39985426,0.52115189,0.35118879
-4.69734867,1.25074222,0.03052893,0.00000000,0.00075070,0.38848189,0.49774438,0.33761135
-4.69134567,1.20698224,0.02838035,0.00000000,0.00066431,0.37766053,0.47631964,0.32467228
-4.68534267,1.16563863,0.02653487,0.00000000,0.00058738,0.36738070,0.45706358,0.31243811
-4.67933967,1.12695708,0.02501759,0.00000000,0.00052019,0.35764483,0.44016344,0.30097630
-4.67333667,1.09122141,0.02385323,0.00000000,0.00046293,0.34847586,0.42581859,0.29036166
-4.66733367,1.05877577,0.02306685,0.00000000,0.00041571,0.33992484,0.41425061,0.28068259
-4.66133067,1.03004342,0.02268450,0.00000000,0.00037858,0.33207722,0.40571157,0.27204638
-4.65532766,1.00554055,0.02273367,0.00000000,0.00035153,0.32505710,0.40048993,0.26458343
-4.64932466,0.98588407,0.02324348,0.00000000,0.00033455,0.31902949,0.39891339,0.25844994
-4.64332166,0.97179245,0.02424471,0.00000000,0.00032757,0.31420011,0.40134834,0.25382882
-4.63731866,0.96407919,0.02576944,0.00000000,0.00033054,0.31081279,0.40819544,0.25092876
-4.63131566,0.96363868,0.02785035,0.00000000,0.00034339,0.30914451,0.41988142,0.24998134
-4.62531266,0.97142483,0.03051975,0.00000000,0.00036604,0.30949811,0.43684702,0.25123614
-4.61930965,0.98842286,0.03380828,0.00000000,0.00039837,0.31219302,0.45953145,0.25495418
-4.61330665,1.01561540,0.03774325,0.00000000,0.00044024,0.31755431,0.48835379,0.26139967
-4.60730365,1.05394383,0.04234682,0.00000000,0.00049148,0.32590043,0.52369197,0.27083049
-4.60130065,1.10426651,0.04763403,0.00000000,0.00055180,0.33753007,0.56586018,0.28348765
-4.59529765,1.16731535,0.05361063,0.00000000,0.00062085,0.35270867,0.61508556,0.29958424
-4.58929465,1.24365266,0.06027110,0.00000000,0.00069818,0.37165510,0.67148523,0.31929418
-4.58329165,1.33362983,0.06759665,0.00000000,0.00078318,0.39452891,0.73504486,0.34274120
-4.57728864,1.43734999,0.07555353,0.00000000,0.00087510,0.42141877,0.80559969,0.36998864
-4.57128564,1.55463615,0.08409172,0.00000000,0.00097303,0.45233256,0.88281930,0.40103039
-4.56528264,1.68500661,0.09314404,0.00000000,0.00107590,0.48718939,0.96619703,0.43578346
-4.55927964,1.82765902,0.10262585,0.00000000,0.00118245,0.52581415,1.05504493,0.47408252
-4.55327664,1.98146421,0.11243536,0.00000000,0.00129129,0.56793468,1.14849493,0.51567672
-4.54727364,2.14497070,0.12245471,0.00000000,0.00140085,0.61318193,1.24550673,0.56022917
-4.54127064,2.31642025,0.13255165,0.00000000,0.00150946,0.66109316,1.34488248,0.60731903
-4.53526763,2.49377441,0.14258204,0.00000000,0.00161537,0.71111814,1.44528823,0.65644650
-4.52926463,2.67475174,0.15239286,0.00000000,0.00171677,0.76262838,1.54528155,0.70704050
-4.52326163,2.85687458,0.16182592,0.00000000,0.00181183,0.81492913,1.64334472,0.75846899
-4.51725863,3.03752413,0.17072194,0.00000000,0.00189880,0.86727376,1.73792221,0.81005162
-4.51125563,3.21400198,0.17892489,0.00000000,0.00197598,0.91888017,1.82746128,0.86107436
-4.50525263,3.38359602,0.18628654,0.00000000,0.00204186,0.96894880,1.91045409,0.91080563
-4.49924962,3.54364833,0.19267084,0.00000000,0.00209509,1.01668144,1.98547963,0.95851344
-4.49324662,3.69162260,0.19795814,0.00000000,0.00213457,1.06130047,2.05124386,1.00348291
-4.48724362,3.82516850,0.20204885,0.00000000,0.00215948,1.10206769,2.10661631,1.04503359
-4.48124062,3.94218079,0.20486661,0.00000000,0.00216928,1.13830223,2.15066164,1.08253594
-4.47523762,4.04085075,0.20636061,0.00000000,0.00216376,1.16939683,2.18266492,1.11542643
-4.46923462,4.11970834,0.20650709,0.00000000,0.00214304,1.19483210,2.20214956,1.14322074
-4.46323162,4.17765357,0.20530989,0.00000000,0.00210755,1.21418808,2.20888727,1.16552460
-4.45722861,4.21397625,0.20280010,0.00000000,0.00205803,1.22715306,2.20289972,1.18204192
-4.45122561,4.22836376,0.19903474,0.00000000,0.00199551,1.23352910,2.18445217,1.19258010
-4.44522261,4.22089687,0.19409460,0.00000000,0.00192124,1.23323444,2.15403929,1.19705231
-4.43921961,4.19203448,0.18808135,0.00000000,0.00183670,1.22630260,2.11236427,1.19547676
-4.43321661,4.14258810,0.18111406,0.00000000,0.00174349,1.21287853,2.06031218,1.18797321
-4.42721361,4.07368781,0.17332526,0.00000000,0.00164335,1.19321183,1.99891892,1.17475687
-4.42121061,3.98674106,0.16485674,0.00000000,0.00153804,1.16764762,1.92933721,1.15612998
-4.41520760,3.88338656,0.15585531,0.00000000,0.00142933,1.13661530,1.85280111,1.13247157
-4.40920460,3.76544475,0.14646863,0.00000000,0.00131894,1.10061577,1.77059049,1.10422570
-4.40320160,3.63486708,0.13684132,0.00000000,0.00120849,1.06020752,1.68399688,1.07188866
-4.39719860,3.49368556,0.12711145,0.00000000,0.00109949,1.01599214,1.59429171,1.03599567
-4.39119560,3.34396429,0.11740751,0.00000000,0.00099327,0.96859972,1.50269795,0.99710730
-4.38519260,3.18775411,0.10784603,0.00000000,0.00089098,0.91867450,1.41036594,0.95579621
-4.37918959,3.02705155,0.09852975,0.00000000,0.00079359,0.86686126,1.31835366,0.91263442
-4.37318659,2.86376270,0.08954640,0.00000000,0.00070187,0.81379263,1.22761182,0.86818147
-4.36718359,2.69967250,0.08096819,0.00000000,0.00061637,0.76007780,1.13897358,0.82297377
-4.36118059,2.53641988,0.07285173,0.00000000,0.00053747,0.70629258,1.05314881,0.77751515
-4.35517759,2.37547849,0.06523852,0.00000000,0.00046537,0.65297107,0.97072239,0.73226904
-4.34917459,2.21814321,0.05815585,0.00000000,0.00040009,0.60059906,0.89215623,0.68765215
-4.34317159,2.06552205,0.05161796,0.00000000,0.00034155,0.54960898,0.81779417,0.64402976
-4.33716858,1.91853302,0.04562753,0.00000000,0.00028952,0.50037663,0.74786954,0.60171276
-4.33116558,1.77790580,0.04017723,0.00000000,0.00024369,0.45321927,0.68251445,0.56095618
-4.32516258,1.64418743,0.03525139,0.00000000,0.00020366,0.40839539,0.62177048,0.52195937
-4.31915958,1.51775180,0.03082763,0.00000000,0.00016901,0.36610557,0.56560019,0.48486755
-4.31315658,1.39881223,0.02687846,0.00000000,0.00013926,0.32649462,0.51389903,0.44977470
-4.30715358,1.28743660,0.02337272,0.00000000,0.00011395,0.28965468,0.46650718,0.41672759
