energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-4.60130065,3.88885663,0.01262987,0.06028716,0.02446571,2.67472190,1.75538290,0.71345919
-4.59529765,4.16833479,0.01361302,0.06392287,0.02620841,2.87024445,1.88538526,0.76232605
-4.58929465,4.45352165,0.01457220,0.06767490,0.02794583,3.07012181,2.02118674,0.81205226
-4.58329165,4.74147661,0.01549218,0.07148791,0.02965342,3.27240385,2.16169392,0.86208870
-4.57728864,5.02925177,0.01635782,0.07530537,0.03130630,3.47513561,2.30579496,0.91188807
-4.57128564,5.31397500,0.01715452,0.07907117,0.03287992,3.67641213,2.45238931,0.96092092
-4.56528264,5.59292880,0.01786865,0.08273106,0.03435074,3.87443011,2.60041519,1.00869075
-4.55927964,5.86362057,0.01848799,0.08623419,0.03569687,4.06753356,2.74887309,1.05474746
-4.55327664,6.12384061,0.01900213,0.08953435,0.03689869,4.25425082,2.89684368,1.09869824
-4.54727364,6.37170428,0.01940282,0.09259113,0.03793941,4.43332080,3.04349885,1.14021558
-4.54127064,6.60567624,0.01968424,0.09537077,0.03880545,4.60370691,3.18810498,1.17904165
-4.53526763,6.82457532,0.01984319,0.09784673,0.03948677,4.76459782,3.33001811,1.21498908
-4.52926463,7.02755977,0.01987915,0.09999996,0.03997711,4.91539513,3.46867121,1.24793798
-4.52326163,7.21409431,0.01979431,0.10181889,0.04027396,5.05568870,3.60355436,1.27782948
-4.51725863,7.38390103,0.01959342,0.10329907,0.04037857,5.18522157,3.73418918,1.30465623
-4.51125563,7.53689788,0.01928359,0.10444265,0.04029569,5.30384671,3.86009940,1.32845054
-4.50525263,7.67312885,0.01887401,0.10525764,0.04003331,5.41147884,3.98077989,1.34927100
-4.49924962,7.79269125,0.01837554,0.10575697,0.03960222,5.50804485,4.09566658,1.36718846
-4.49324662,7.89566500,0.01780037,0.10595761,0.03901559,5.59343649,4.20411013,1.38227246
-4.48724362,7.98204968,0.01716150,0.10587959,0.03828847,5.66746899,4.30535565,1.39457906
-4.48124062,8.05171382,0.01647233,0.10554523,0.03743725,5.72984909,4.39853103,1.40414092
-4.47523762,8.10436088,0.01574623,0.10497838,0.03647918,5.78015514,4.48264539,1.41096052
-4.46923462,8.13951471,0.01499611,0.10420393,0.03543194,5.81783129,4.55659914,1.41500696
-4.46323162,8.15652630,0.01423410,0.10324754,0.03431318,5.84219699,4.61920589,1.41621666
-4.45722861,8.15460194,0.01347123,0.10213560,0.03314024,5.85247159,4.66922590,1.41449808
-4.45122561,8.13285160,0.01271724,0.10089534,0.03192983,5.84781316,4.70540988,1.40974014
-4.44522261,8.09035452,0.01198046,0.09955525,0.03069793,5.82736932,4.72655120,1.40182375
-4.43921961,8.02623817,0.01126770,0.09814552,0.02945960,5.79033714,4.73154363,1.39063587
-4.43321661,7.93976512,0.01058431,0.09669860,0.02822901,5.73602822,4.71944164,1.37608497
-4.42721361,7.83042225,0.00993423,0.09524975,0.02701943,5.66393497,4.68951956,1.35811687
-4.42121061,7.69800590,0.00932011,0.09383749,0.02584325,5.57379341,4.64132595,1.33672980
-4.41520760,7.54269706,0.00874351,0.09250385,0.02471212,5.46563835,4.57472974,1.31198762
-4.40920460,7.36512098,0.00820503,0.09129439,0.02363695,5.33984691,4.48995499,1.28403010
-4.40320160,7.16638663,0.00770456,0.09025787,0.02262801,5.19716724,4.38760165,1.25307936
-4.39719860,6.94810254,0.00724144,0.08944561,0.02169489,5.03872989,4.26865069,1.21944200
-4.39119560,6.71236714,0.00681464,0.08891039,0.02084655,4.86604069,4.13445252,1.18350643
-4.38519260,6.46173322,0.00642293,0.08870502,0.02009115,4.68095476,3.98669907,1.14573535
-4.37918959,6.19914762,0.00606497,0.08888053,0.01943599,4.48563272,3.82738019,1.10665370
-4.37318659,5.92786908,0.00573941,0.08948411,0.01888730,4.28248103,3.65872664,1.06683253
-4.36718359,5.65136819,0.00544496,0.09055679,0.01845001,4.07407946,3.48314216,1.02686955
-4.36118059,5.37321457,0.00518037,0.09213105,0.01812752,3.86309929,3.30312795,0.98736753
-4.35517759,5.09695721,0.00494445,0.09422848,0.01792141,3.65221660,3.12120327,0.94891143
-4.34917459,4.82600407,0.00473601,0.09685755,0.01783122,3.44402485,2.93982600,0.91204567
-4.34317159,4.56350714,0.00455385,0.10001167,0.01785425,3.24095126,2.76131681,0.87725267
-4.33716858,4.31225884,0.00439664,0.10366776,0.01798531,3.04518104,2.58779067,0.84493381
-4.33116558,4.07460456,0.00426293,0.10778530,0.01821672,2.85859307,2.42109843,0.81539378
-4.32516258,3.85237575,0.00415107,0.11230599,0.01853824,2.68270976,2.26278107,0.78882930
-4.31915958,3.64684600,0.00405913,0.11715422,0.01893715,2.51866320,2.11403811,0.76532253
-4.31315658,3.45871209,0.00398497,0.12223819,0.01939848,2.36717859,1.97571120,0.74483969
-4.30715358,3.28809985,0.00392616,0.12745185,0.01990528,2.22857518,1.84828268,0.72723490
