energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-5.78989495,8.42172333,0.05296587,0.00000000,0.03723518,0.90638467,2.66054492,4.21864590,0.12948627,2.71377694
-5.78389195,8.30887826,0.05253177,0.00000000,0.03740027,0.89411302,2.60693732,4.16738519,0.12883068,2.66524568
-5.77788894,8.18661539,0.05198910,0.00000000,0.03761750,0.87960475,2.54956491,4.11153905,0.12792976,2.61462602
-5.77188594,8.05557437,0.05134987,0.00000000,0.03788593,0.86297880,2.48896122,4.05127967,0.12676881,2.56217317
-5.76588294,7.91676851,0.05062938,0.00000000,0.03820419,0.84438838,2.42577057,3.98695431,0.12534359,2.50828307
-5.75987994,7.77154666,0.04984563,0.00000000,0.03857052,0.82401689,2.36072238,3.91907443,0.12366014,2.45347511
-5.75387694,7.62154156,0.04901867,0.00000000,0.03898282,0.80207322,2.29460258,3.84829786,0.12173416,2.39836943
-5.74787394,7.46860718,0.04816982,0.00000000,0.03943863,0.77878663,2.22822358,3.77540484,0.11959017,2.34365995
-5.74187094,7.31474787,0.04732089,0.00000000,0.03993513,0.75440138,2.16239417,3.70126917,0.11726038,2.29008456
-5.73586793,7.16204252,0.04649338,0.00000000,0.04046910,0.72917127,2.09789070,3.62682539,0.11478325,2.23839390
-5.72986493,7.01256709,0.04570770,0.00000000,0.04103692,0.70335420,2.03543083,3.55303388,0.11220209,2.18932016
-5.72386193,6.86831871,0.04498247,0.00000000,0.04163447,0.67720701,1.97565086,3.48084497,0.10956344,2.14354733
-5.71785893,6.73114459,0.04433389,0.00000000,0.04225712,0.65098062,1.91908756,3.41116396,0.10691555,2.10168429
-5.71185593,6.60267856,0.04377522,0.00000000,0.04289963,0.62491565,1.86616497,3.34481828,0.10430681,2.06424168
-5.70585293,6.48428768,0.04331640,0.00000000,0.04355616,0.59923853,1.81718666,3.28252833,0.10178442,2.03161371
-5.69984992,6.37703115,0.04296384,0.00000000,0.04422016,0.57415831,1.77233341,3.22488318,0.09939309,2.00406542
-5.69384692,6.28163279,0.04272027,0.00000000,0.04488440,0.54986407,1.73166630,3.17232208,0.09717399,1.98172586
-5.68784392,6.19846819,0.04258487,0.00000000,0.04554097,0.52652308,1.69513465,3.12512260,0.09516394,1.96458751
-5.68184092,6.12756685,0.04255343,0.00000000,0.04618131,0.50427964,1.66258854,3.08339589,0.09339476,1.95251167
-5.67583792,6.06862913,0.04261871,0.00000000,0.04679634,0.48325462,1.63379487,3.04708912,0.09189297,1.94523966
-5.66983492,6.02105718,0.04277091,0.00000000,0.04737658,0.46354568,1.60845651,3.01599517,0.09067964,1.94240928
-5.66383192,5.98399851,0.04299824,0.00000000,0.04791233,0.44522809,1.58623335,2.98976898,0.08977057,1.94357575
-5.65782891,5.95640048,0.04328754,0.00000000,0.04839400,0.42835611,1.56676461,2.96794999,0.08917661,1.94823636
-5.65182591,5.93707333,0.04362498,0.00000000,0.04881234,0.41296485,1.54969126,2.94998957,0.08890430,1.95585774
-5.64582291,5.92475924,0.04399679,0.00000000,0.04915886,0.39907241,1.53467794,2.93528240,0.08895653,1.96590466
-5.63981991,5.91820450,0.04438998,0.00000000,0.04942621,0.38668246,1.52143324,2.92320035,0.08933348,1.97786921
-5.63381691,5.91623168,0.04479298,0.00000000,0.04960859,0.37578678,1.50972796,2.91312729,0.09003356,1.99129907
-5.62781391,5.91780868,0.04519628,0.00000000,0.04970219,0.36636800,1.49941033,2.90449338,0.09105439,2.00582382
-5.62181091,5.92211153,0.04559297,0.00000000,0.04970557,0.35840219,1.49041788,2.89680718,0.09239382,2.02117796
-5.61580790,5.92857807,0.04597916,0.00000000,0.04962004,0.35186130,1.48278545,2.88968394,0.09405082,2.03721973
-5.60980490,5.93694970,0.04635425,0.00000000,0.04944992,0.34671530,1.47664900,2.88286895,0.09602628,2.05394472
-5.60380190,5.94729904,0.04672114,0.00000000,0.04920272,0.34293395,1.47224495,2.87625435,0.09832359,2.07149344
-5.59779890,5.96004174,0.04708618,0.00000000,0.04888923,0.34048814,1.46990518,2.86988880,0.10094906,2.09015252
-5.59179590,5.97593131,0.04745909,0.00000000,0.04852344,0.33935068,1.47004760,2.86397915,0.10391202,2.11034890
-5.58579290,5.99603651,0.04785258,0.00000000,0.04812235,0.33949652,1.47316244,2.85888392,0.10722468,2.13263721
-5.57978989,6.02170172,0.04828201,0.00000000,0.04770554,0.34090245,1.47979490,2.85509862,0.11090163,2.15768041
-5.57378689,6.05449125,0.04876471,0.00000000,0.04729475,0.34354622,1.49052428,2.85323348,0.11495915,2.18622423
-5.56778389,6.09611962,0.04931939,0.00000000,0.04691314,0.34740509,1.50594048,2.85398431,0.11941409,2.21906623
-5.56178089,6.14837020,0.04996531,0.00000000,0.04658461,0.35245398,1.52661845,2.85809788,0.12428265,2.25702047
-5.55577789,6.21300558,0.05072147,0.00000000,0.04633290,0.35866326,1.55309155,2.86633315,0.12957889,2.30087904
-5.54977489,6.29167327,0.05160570,0.00000000,0.04618068,0.36599625,1.58582462,2.87942020,0.13531310,2.35137206
-5.54377189,6.38581075,0.05263386,0.00000000,0.04614867,0.37440668,1.62518782,2.89801875,0.14149010,2.40912751
-5.53776888,6.49655423,0.05381894,0.00000000,0.04625471,0.38383617,1.67143222,2.92267820,0.14810761,2.47463276
-5.53176588,6.62465514,0.05517035,0.00000000,0.04651290,0.39421196,1.72466815,2.95380116,0.15515466,2.54819937
-5.52576288,6.77040848,0.05669322,0.00000000,0.04693296,0.40544500,1.78484715,2.99161218,0.16261016,2.62993265
-5.51975988,6.93359642,0.05838786,0.00000000,0.04751952,0.41742855,1.85174845,3.03613343,0.17044183,2.71970765
-5.51375688,7.11345033,0.06024943,0.00000000,0.04827178,0.43003754,1.92497059,3.08716844,0.17860529,2.81715250
-5.50775388,7.30863322,0.06226766,0.00000000,0.04918326,0.44312858,2.00392883,3.14429496,0.18704367,2.92164027
-5.50175088,7.51724414,0.06442689,0.00000000,0.05024175,0.45654091,2.08785843,3.20686728,0.19568760,3.03228987
-5.49574787,7.73684482,0.06670620,0.00000000,0.05142951,0.47009821,2.17582424,3.27402826,0.20445560,3.14797624
-5.48974487,7.96450800,0.06907979,0.00000000,0.05272369,0.48361118,2.26673610,3.34473047,0.21325503,3.26734979
-5.48374187,8.19688605,0.07151748,0.00000000,0.05409687,0.49688106,2.35936998,3.41776579,0.22198336,3.38886448
-5.47773887,8.43029731,0.07398548,0.00000000,0.05551786,0.50970375,2.45239408,3.49180219,0.23052998,3.51081385
-5.47173587,8.66082708,0.07644714,0.00000000,0.05695262,0.52187452,2.54439920,3.56542607,0.23877832,3.63137373
-5.46573287,8.88443944,0.07886396,0.00000000,0.05836527,0.53319311,2.63393235,3.63718860,0.24660832,3.74865018
-5.45972986,9.09709551,0.08119658,0.00000000,0.05971919,0.54346901,2.71953254,3.70565380,0.25389909,3.86073108
-5.45372686,9.29487377,0.08340585,0.00000000,0.06097818,0.55252670,2.79976755,3.76944664,0.26053182,3.96573948
-5.44772386,9.47408763,0.08545391,0.00000000,0.06210754,0.56021059,2.87327043,3.82729889,0.26639269,4.06188675
-5.44172086,9.63139595,0.08730517,0.00000000,0.06307523,0.56638963,2.93877455,3.87809097,0.27137576,4.14752386
-5.43571786,9.76390212,0.08892733,0.00000000,0.06385279,0.57096110,2.99514598,3.92088812,0.27538580,4.22118860
-5.42971486,9.86923820,0.09029218,0.00000000,0.06441623,0.57385364,3.04141217,3.95496933,0.27834086,4.28164733
-5.42371186,9.94563096,0.09137633,0.00000000,0.06474675,0.57502932,3.07678606,3.97984802,0.28017455,4.32792963
-5.41770885,9.99194751,0.09216181,0.00000000,0.06483129,0.57448459,3.10068462,3.99528372,0.28083796,4.35935461
-5.41170585,10.00771913,0.09263643,0.00000000,0.06466283,0.57225016,3.11274166,4.00128434,0.28030112,4.37554801
-5.40570285,9.99314260,0.09279402,0.00000000,0.06424057,0.56838974,3.11281420,3.99809921,0.27855396,4.37644943
-5.39969985,9.94905948,0.09263446,0.00000000,0.06356981,0.56299772,3.10098245,3.98620314,0.27560679,4.36230959
-5.39369685,9.87691438,0.09216351,0.00000000,0.06266173,0.55619586,3.07754360,3.96627255,0.27149013,4.33367772
-5.38769385,9.77869433,0.09139256,0.00000000,0.06153290,0.54812916,3.04299954,3.93915465,0.26625412,4.29137971
-5.38169085,9.65685209,0.09033810,0.00000000,0.06020465,0.53896107,2.99803928,3.90583115,0.25996728,4.23648790
-5.37568784,9.51421649,0.08902118,0.00000000,0.05870232,0.52886822,2.94351667,3.86737818,0.25271485,4.17028384
-5.36968484,9.35389409,0.08746665,0.00000000,0.05705444,0.51803493,2.88042437,3.82492424,0.24459670,4.09421556
-5.36368184,9.17916593,0.08570244,0.00000000,0.05529169,0.50664769,2.80986503,3.77960797,0.23572485,4.00985107
-5.35767884,8.99338402,0.08375869,0.00000000,0.05344606,0.49488990,2.73302088,3.73253772,0.22622076,3.91883012
-5.35167584,8.79987160,0.08166693,0.00000000,0.05154981,0.48293698,2.65112275,3.68475458,0.21621244,3.82281610
-5.34567284,8.60183139,0.07945925,0.00000000,0.04963460,0.47095223,2.56541965,3.63720054,0.20583144,3.72345010
-5.33966983,8.40226519,0.07716750,0.00000000,0.04773070,0.45908333,2.47715007,3.59069309,0.19520995,3.62230885
-5.33366683,8.20390799,0.07482263,0.00000000,0.04586625,0.44745990,2.38751572,3.54590722,0.18447797,3.52086826
-5.32766383,8.00917858,0.07245399,0.00000000,0.04406673,0.43619189,2.29765870,3.50336553,0.17376071,3.42047368
-5.32166083,7.82014801,0.07008891,0.00000000,0.04235457,0.42536910,2.20864260,3.46343650,0.16317625,3.32231787
-5.31565783,7.63852620,0.06775223,0.00000000,0.04074888,0.41506157,2.12143786,3.42634087,0.15283363,3.22742721
-5.30965483,7.46566600,0.06546611,0.00000000,0.03926542,0.40532085,2.03691154,3.39216524,0.14283119,3.13665593
-5.30365183,7.30258304,0.06324981,0.00000000,0.03791665,0.39618202,1.95582152,3.36088188,0.13325544,3.05068822
-5.29764882,7.14998890,0.06111971,0.00000000,0.03671201,0.38766627,1.87881461,3.33237340,0.12418029,2.97004706
-5.29164582,7.00833432,0.05908934,0.00000000,0.03565816,0.37978373,1.80642824,3.30646032,0.11566663,2.89510880
-5.28564282,6.87785884,0.05716955,0.00000000,0.03475948,0.37253658,1.73909489,3.28292987,0.10776231,2.82612175
-5.27963982,6.75864270,0.05536873,0.00000000,0.03401843,0.36592189,1.67714869,3.26156395,0.10050244,2.76322724
-5.27363682,6.65065724,0.05369300,0.00000000,0.03343605,0.35993423,1.62083314,3.24216441,0.09390992,2.70648129
-5.26763382,6.55380981,0.05214650,0.00000000,0.03301233,0.35456777,1.57030930,3.22457384,0.08799617,2.65587524
-5.26163082,6.46798011,0.05073162,0.00000000,0.03274657,0.34981768,1.52566362,3.20869073,0.08276200,2.61135373
-5.25562781,6.39304548,0.04944923,0.00000000,0.03263756,0.34568084,1.48691488,3.19447764,0.07819858,2.57282896
-5.24962481,6.32889353,0.04829887,0.00000000,0.03268379,0.34215572,1.45401959,3.18196230,0.07428845,2.54019004
-5.24362181,6.27542167,0.04727883,0.00000000,0.03288331,0.33924149,1.42687590,3.17123124,0.07100646,2.51330735
-5.23761881,6.23252399,0.04638627,0.00000000,0.03323371,0.33693653,1.40532567,3.16241683,0.06832079,2.49203166
-5.23161581,6.20006730,0.04561728,0.00000000,0.03373177,0.33523631,1.38915508,3.15567854,0.06619378,2.47618857
-5.22561281,6.17785861,0.04496680,0.00000000,0.03437314,0.33413104,1.37809412,3.15118001,0.06458279,2.46556924
-5.21960980,6.16560766,0.04442865,0.00000000,0.03515190,0.33360306,1.37181543,3.14906369,0.06344103,2.45991845
-5.21360680,6.16288798,0.04399549,0.00000000,0.03606014,0.33362453,1.36993322,3.14942504,0.06271820,2.45892176
-5.20760380,6.16910072,0.04365876,0.00000000,0.03708751,0.33415532,1.37200294,3.15228844,0.06236128,2.46219316
-5.20160080,6.18344506,0.04340872,0.00000000,0.03822084,0.33514160,1.37752244,3.15758662,0.06231519,2.46926493
-5.19559780,6.20489871,0.04323451,0.00000000,0.03944392,0.33651518,1.38593523,3.16514551,0.06252350,2.47958121
-5.18959480,6.23221136,0.04312421,0.00000000,0.04073730,0.33819376,1.39663631,3.17467579,0.06292919,2.49249657
-5.18359180,6.26391303,0.04306509,0.00000000,0.04207842,0.34008211,1.40898096,3.18577208,0.06347541,2.50728032
-5.17758879,6.29833806,0.04304381,0.00000000,0.04344178,0.34207438,1.42229656,3.19792003,0.06410633,2.52312728
-5.17158579,6.33366447,0.04304679,0.00000000,0.04479941,0.34405717,1.43589718,3.21051119,0.06476801,2.53917467
-5.16558279,6.36796712,0.04306055,0.00000000,0.04612150,0.34591349,1.44910067,3.22286475,0.06540930,2.55452490
-5.15957979,6.39928205,0.04307220,0.00000000,0.04737714,0.34752722,1.46124752,3.23425493,0.06598280,2.56827305
-5.15357679,6.42567846,0.04306982,0.00000000,0.04853533,0.34878793,1.47172068,3.24394222,0.06644569,2.57953775
-5.14757379,6.44533404,0.04304299,0.00000000,0.04956595,0.34959570,1.47996525,3.25120640,0.06676067,2.58749370
-5.14157079,6.45660906,0.04298314,0.00000000,0.05044081,0.34986568,1.48550710,3.25537923,0.06689663,2.59140394
-5.13556778,6.45811443,0.04288395,0.00000000,0.05113477,0.34953206,1.48796922,3.25587457,0.06682935,2.59064980
-5.12956478,6.44876936,0.04274164,0.00000000,0.05162662,0.34855121,1.48708477,3.25221391,0.06654190,2.58475673
-5.12356178,6.42784468,0.04255509,0.00000000,0.05190001,0.34690374,1.48270602,3.24404564,0.06602492,2.57341409
-5.11755878,6.39498888,0.04232593,0.00000000,0.05194402,0.34459540,1.47480837,3.23115671,0.06527663,2.55648781
-5.11155578,6.35023493,0.04205841,0.00000000,0.05175370,0.34165658,1.46348920,3.21347607,0.06430261,2.53402458
-5.10555278,6.29398723,0.04175917,0.00000000,0.05133018,0.33814054,1.44896129,3.19106961,0.06311535,2.50624751
-5.09954977,6.22698921,0.04143685,0.00000000,0.05068064,0.33412046,1.43154113,3.16412706,0.06173352,2.47354300
-5.09354677,6.15027360,0.04110161,0.00000000,0.04981797,0.32968534,1.41163252,3.13294193,0.06018106,2.43643969
-5.08754377,6.06509822,0.04076449,0.00000000,0.04876021,0.32493511,1.38970636,3.09788580,0.05848611,2.39558045
-5.08154077,5.97287128,0.04043678,0.00000000,0.04752976,0.31997511,1.36627769,3.05937898,0.05667974,2.35168910
-5.07553777,5.87507073,0.04012930,0.00000000,0.04615242,0.31491041,1.34188107,3.01785944,0.05479469,2.30553358
-5.06953477,5.77316259,0.03985167,0.00000000,0.04465635,0.30984015,1.31704577,2.97375232,0.05286398,2.25788787
-5.06353177,5.66852328,0.03961169,0.00000000,0.04307089,0.30485230,1.29227200,2.92744203,0.05091970,2.20949467
-5.05752876,5.56237035,0.03941474,0.00000000,0.04142548,0.30001909,1.26800947,2.87924881,0.04899175,2.16103090
-5.05152576,5.45570581,0.03926331,0.00000000,0.03974854,0.29539353,1.24463938,2.82941132,0.04710683,2.11307809
-5.04552276,5.34927514,0.03915675,0.00000000,0.03806653,0.29100689,1.22246076,2.77807623,0.04528761,2.06609905
-5.03951976,5.24354384,0.03909106,0.00000000,0.03640311,0.28686761,1.20168166,2.72529550,0.04355208,2.02042202
-5.03351676,5.13869267,0.03905895,0.00000000,0.03477854,0.28296148,1.18241563,2.67103121,0.04191319,1.97623302
-5.02751376,5.03463092,0.03905011,0.00000000,0.03320920,0.27925302,1.16468331,2.61516754,0.04037874,1.93357648
-5.02151076,4.93102648,0.03905152,0.00000000,0.03170742,0.27568815,1.14841888,2.55752876,0.03895150,1.89236377
-5.01550775,4.82734997,0.03904804,0.00000000,0.03028145,0.27219772,1.13348074,2.49790196,0.03762961,1.85238894
-5.00950475,4.72292973,0.03902308,0.00000000,0.02893563,0.26870184,1.11966543,2.43606275,0.03640704,1.81335022
-5.00350175,4.61701370,0.03895930,0.00000000,0.02767079,0.26511472,1.10672388,2.37180212,0.03527441,1.77487599
-4.99749875,4.50883396,0.03883946,0.00000000,0.02648468,0.26134958,1.09437890,2.30495251,0.03421971,1.73655320
-4.99149575,4.39766990,0.03864715,0.00000000,0.02537259,0.25732357,1.08234250,2.23541154,0.03322922,1.69795662
-4.98549275,4.28290592,0.03836759,0.00000000,0.02432796,0.25296221,1.07033238,2.16316161,0.03228837,1.65867717
-4.97948974,4.16408047,0.03798826,0.00000000,0.02334304,0.24820330,1.05808622,2.08828435,0.03138261,1.61834746
-4.97348674,4.04092375,0.03749949,0.00000000,0.02240951,0.24299998,1.04537332,2.01096902,0.03049811,1.57666351
-4.96748374,3.91338234,0.03689483,0.00000000,0.02151905,0.23732282,1.03200307,1.93151451,0.02962244,1.53340140
-4.96148074,3.78162993,0.03617128,0.00000000,0.02066385,0.23116099,1.01782978,1.85032502,0.02874508,1.48842827
-4.95547774,3.64606436,0.03532946,0.00000000,0.01983699,0.22452237,1.00275417,1.76789973,0.02785775,1.44170753
-4.94947474,3.50729196,0.03437341,0.00000000,0.01903274,0.21743275,0.98672172,1.68481757,0.02695462,1.39329828
-4.94347174,3.36610102,0.03331046,0.00000000,0.01824674,0.20993418,0.96971823,1.60171780,0.02603235,1.34334956
-4.93746873,3.22342675,0.03215078,0.00000000,0.01747609,0.20208266,0.95176342,1.51927806,0.02509001,1.29209028
-4.93146573,3.08031043,0.03090697,0.00000000,0.01671935,0.19394538,0.93290334,1.43819101,0.02412890,1.23981568
-4.92546273,2.93785583,0.02959349,0.00000000,0.01597647,0.18559763,0.91320218,1.35914095,0.02315221,1.18687182
-4.91945973,2.79718561,0.02822607,0.00000000,0.01524860,0.17711965,0.89273454,1.28278188,0.02216475,1.13363892
-4.91345673,2.65940044,0.02682116,0.00000000,0.01453800,0.16859362,0.87157857,1.20971777,0.02117252,1.08051503
-4.90745373,2.52554299,0.02539533,0.00000000,0.01384779,0.16010091,0.84981081,1.14048621,0.02018235,1.02790088
-4.90145073,2.39656855,0.02396476,0.00000000,0.01318180,0.15171973,0.82750279,1.07554579,0.01920157,0.97618685
-4.89544772,2.27332334,0.02254486,0.00000000,0.01254438,0.14352329,0.80471986,1.01526765,0.01823768,0.92574255
-4.88944472,2.15653090,0.02114986,0.00000000,0.01194021,0.13557850,0.78152205,0.95993112,0.01729807,0.87690947
-4.88344172,2.04678653,0.01979256,0.00000000,0.01137426,0.12794522,0.75796671,0.90972341,0.01638987,0.82999668
-4.87743872,1.94455894,0.01848423,0.00000000,0.01085163,0.12067603,0.73411280,0.86474268,0.01551977,0.78527945
-4.87143572,1.85019815,0.01723451,0.00000000,0.01037750,0.11381639,0.71002602,0.82500413,0.01469398,0.74300036
-4.86543272,1.76394810,0.01605139,0.00000000,0.00995712,0.10740523,0.68578442,0.79044827,0.01391818,0.70337243
-4.85942971,1.68596236,0.01494138,0.00000000,0.00959576,0.10147570,0.66148386,0.76095084,0.01319751,0.66658352
-4.85342671,1.61632140,0.01390954,0.00000000,0.00929871,0.09605607,0.63724270,0.73633352,0.01253670,0.63280141
-4.84742371,1.55504982,0.01295973,0.00000000,0.00907129,0.09117062,0.61320524,0.71637492,0.01194001,0.60217876
-4.84142071,1.50213217,0.01209473,0.00000000,0.00891878,0.08684045,0.58954355,0.70082130,0.01141138,0.57485753
-4.83541771,1.45752649,0.01131644,0.00000000,0.00884645,0.08308412,0.56645750,0.68939656,0.01095441,0.55097211
-4.82941471,1.42117459,0.01062603,0.00000000,0.00885945,0.07991806,0.54417270,0.68181136,0.01057245,0.53065116
-4.82341171,1.39300898,0.01002407,0.00000000,0.00896278,0.07735670,0.52293672,0.67777106,0.01026852,0.51401763
-4.81740870,1.37295628,0.00951065,0.00000000,0.00916117,0.07541239,0.50301344,0.67698259,0.01004536,0.50118726
-4.81140570,1.36093750,0.00908542,0.00000000,0.00945897,0.07409505,0.48467620,0.67916022,0.00990536,0.49226552
-4.80540270,1.35686564,0.00874767,0.00000000,0.00985999,0.07341164,0.46819991,0.68403032,0.00985046,0.48734331
-4.79939970,1.36064140,0.00849630,0.00000000,0.01036740,0.07336557,0.45385277,0.69133538,0.00988211,0.48649185
-4.79339670,1.37214776,0.00832980,0.00000000,0.01098354,0.07395596,0.44188796,0.70083732,0.01000110,0.48975721
-4.78739370,1.39124429,0.00824626,0.00000000,0.01170978,0.07517706,0.43253592,0.71232028,0.01020757,0.49715482
-4.78139070,1.41776178,0.00824326,0.00000000,0.01254641,0.07701765,0.42599751,0.72559296,0.01050082,0.50866462
-4.77538769,1.45149800,0.00831789,0.00000000,0.01349246,0.07946069,0.42243842,0.74049059,0.01087927,0.52422704
-4.76938469,1.49221484,0.00846665,0.00000000,0.01454567,0.08248317,0.42198518,0.75687648,0.01134044,0.54374027
-4.76338169,1.53963726,0.00868546,0.00000000,0.01570235,0.08605623,0.42472267,0.77464310,0.01188083,0.56705895
-4.75737869,1.59345380,0.00896963,0.00000000,0.01695737,0.09014546,0.43069332,0.79371260,0.01249601,0.59399438
-4.75137569,1.65331888,0.00931385,0.00000000,0.01830410,0.09471155,0.43989776,0.81403664,0.01318057,0.62431632
-4.74537269,1.71885620,0.00971225,0.00000000,0.01973443,0.09971110,0.45229685,0.83559544,0.01392818,0.65775611
-4.73936968,1.78966313,0.01015840,0.00000000,0.02123881,0.10509756,0.46781459,0.85839588,0.01473167,0.69401105
-4.73336668,1.86531550,0.01064539,0.00000000,0.02280623,0.11082235,0.48634181,0.88246864,0.01558310,0.73274968
-4.72736368,1.94537243,0.01116592,0.00000000,0.02442437,0.11683592,0.50774022,0.90786438,0.01647385,0.77361774
-4.72136068,2.02938071,0.01171237,0.00000000,0.02607961,0.12308885,0.53184639,0.93464897,0.01739474,0.81624443
-4.71535768,2.11687865,0.01227691,0.00000000,0.02775719,0.12953281,0.55847556,0.96289805,0.01833612,0.86024874
-4.70935468,2.20739927,0.01285164,0.00000000,0.02944131,0.13612128,0.58742494,0.99269100,0.01928805,0.90524572
-4.70335168,2.30047278,0.01342868,0.00000000,0.03111527,0.14281021,0.61847646,1.02410476,0.02024034,0.95085240
-4.69734867,2.39562883,0.01400034,0.00000000,0.03276167,0.14955833,0.65139890,1.05720778,0.02118281,0.99669339
-4.69134567,2.49239878,0.01455922,0.00000000,0.03436262,0.15632727,0.68594941,1.09205456,0.02210531,1.04240615
-4.68534267,2.59031852,0.01509838,0.00000000,0.03590000,0.16308150,0.72187480,1.12868122,0.02299802,1.08764602
-4.67933967,2.68893249,0.01561148,0.00000000,0.03735571,0.16978806,0.75891249,1.16710235,0.02385157,1.13209115
-4.67333667,2.78779933,0.01609293,0.00000000,0.03871205,0.17641624,0.79679176,1.20730964,0.02465727,1.17544739
-4.66733367,2.88649965,0.01653805,0.00000000,0.03995206,0.18293716,0.83523532,1.24927243,0.02540740,1.21745342
-4.66133067,2.98464623,0.01694322,0.00000000,0.04105993,0.18932346,0.87396163,1.29294025,0.02609547,1.25788614
-4.65532766,3.08189656,0.01730599,0.00000000,0.04202148,0.19554905,0.91268814,1.33824742,0.02671653,1.29656632
-4.64932466,3.17796754,0.01762526,0.00000000,0.04282455,0.20158905,0.95113574,1.38511941,0.02726753,1.33336449
-4.64332166,3.27265181,0.01790134,0.00000000,0.04345948,0.20742000,0.98903421,1.43348064,0.02774764,1.36820692
