energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,S_s_up,S_s_down,S_p_up,S_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-4.57128564,2.18092047,-2.71171019,0.00150836,-0.00092597,0.14896091,-0.27592108,0.43534417,-0.61608099,0.55130537,-0.62392118,0.00172109,-0.00719251,1.33495676,-1.62594023,0.37318474,-0.43108816,0.36404633,-0.43256279
-4.56528264,2.11105703,-2.73678730,0.00146846,-0.00096234,0.14066194,-0.27345990,0.42413730,-0.61372471,0.52665783,-0.62593141,0.00161195,-0.00670864,1.29974614,-1.65005813,0.36432929,-0.44009319,0.35453791,-0.44062634
-4.55927964,2.03544937,-2.76071252,0.00141942,-0.00099322,0.13208985,-0.27078384,0.41189534,-0.61073571,0.50075507,-0.62776200,0.00150759,-0.00622665,1.26088305,-1.67372391,0.35447009,-0.44908944,0.34401002,-0.44860259
-4.55327664,1.95549836,-2.78275233,0.00136222,-0.00101799,0.12339092,-0.26784154,0.39890099,-0.60698211,0.47402566,-0.62926229,0.00140773,-0.00575193,1.21912599,-1.69645073,0.34380165,-0.45790729,0.33268002,-0.45634627
-4.54727364,1.87265835,-2.80212597,0.00129799,-0.00103614,0.11471139,-0.26458185,0.38546128,-0.60233330,0.44689982,-0.63027116,0.00131236,-0.00528911,1.17527080,-1.71771419,0.33253096,-0.46636451,0.32077567,-0.46370211
-4.54127064,1.78839911,-2.81803880,0.00122796,-0.00104727,0.10619463,-0.26095710,0.37190046,-0.59666786,0.41979918,-0.63062444,0.00122174,-0.00484210,1.13012841,-1.73697266,0.32087203,-0.47427247,0.30852896,-0.47051053
-4.53526763,1.70416995,-2.82971533,0.00115341,-0.00105113,0.09797864,-0.25692604,0.35855324,-0.58988099,0.39312769,-0.63016208,0.00113632,-0.00441404,1.08450346,-1.75368796,0.30904079,-0.48144278,0.29617001,-0.47661337
-4.52926463,1.62136733,-2.83643040,0.00107564,-0.00104765,0.09019405,-0.25245630,0.34575844,-0.58189106,0.36726391,-0.62873467,0.00105677,-0.00400735,1.03917468,-1.76734549,0.29725016,-0.48769366,0.28392157,-0.48185942
-4.52326163,1.54130678,-2.83753716,0.00099596,-0.00103686,0.08296271,-0.24752625,0.33385320,-0.57264498,0.34255481,-0.62620916,0.00098389,-0.00362376,0.99487746,-1.77747279,0.28570566,-0.49285618,0.27199409,-0.48610965
-4.51725863,1.46519976,-2.83249082,0.00091560,-0.00101900,0.07639663,-0.24212622,0.32316809,-0.56212216,0.31931122,-0.62247349,0.00091858,-0.00326439,0.95228915,-1.78365604,0.27460151,-0.49677970,0.26058157,-0.48924165
-4.51125563,1.39413577,-2.82086725,0.00083572,-0.00099443,0.07059757,-0.23625910,0.31402290,-0.55033694,0.29780484,-0.61744001,0.00086186,-0.00292981,0.91201724,-1.78555363,0.26411741,-0.49933675,0.24985820,-0.49115352
-4.50525263,1.32906977,-2.80237618,0.00075738,-0.00096364,0.06565689,-0.22994020,0.30672331,-0.53733950,0.27826682,-0.61104774,0.00081481,-0.00262014,0.87459062,-1.78290670,0.25441586,-0.50042684,0.23997586,-0.49176672
-4.49924962,1.27081455,-2.77686879,0.00068150,-0.00092724,0.06165585,-0.22319669,0.30155833,-0.52321514,0.26088768,-0.60326350,0.00077857,-0.00233510,0.84045366,-1.77554620,0.24564016,-0.49997935,0.23106253,-0.49102810
-4.49324662,1.22003777,-2.74433996,0.00060887,-0.00088594,0.05866620,-0.21606650,0.29879838,-0.50808227,0.24581840,-0.59408186,0.00075434,-0.00207413,0.80996319,-1.76339664,0.23791297,-0.49795525,0.22322137,-0.48891099
-4.48724362,1.17726289,-2.70492551,0.00054015,-0.00084052,0.05675087,-0.20859688,0.29869394,-0.49208915,0.23317251,-0.58352435,0.00074337,-0.00183642,0.78338783,-1.74647659,0.23133542,-0.49434787,0.21653062,-0.48541537
-4.48124062,1.14287344,-2.65889528,0.00047582,-0.00079182,0.05596485,-0.20084272,0.30147457,-0.47540965,0.22302878,-0.57163776,0.00074699,-0.00162102,0.76090944,-1.72489622,0.22598665,-0.48918261,0.21104404,-0.48056730
-4.47523762,1.11711980,-2.60664260,0.00041624,-0.00074069,0.05635602,-0.19286487,0.30734821,-0.45823832,0.21543441,-0.55849208,0.00076661,-0.00142687,0.74262631,-1.69885226,0.22192383,-0.48251573,0.20679188,-0.47441760
-4.46923462,1.10012765,-2.54867118,0.00036164,-0.00068797,0.05796594,-0.18472833,0.31650057,-0.44078512,0.21040842,-0.54417796,0.00080376,-0.00125284,0.72855762,-1.66862086,0.21918240,-0.47443235,0.20378222,-0.46703992
-4.46323162,1.09190771,-2.48558007,0.00031210,-0.00063450,0.06083056,-0.17650069,0.32909446,-0.42326988,0.20794503,-0.52880411,0.00086010,-0.00109783,0.71864892,-1.63454879,0.21777675,-0.46504372,0.20200266,-0.45852845
-4.45722861,1.09236581,-2.41804765,0.00026762,-0.00058106,0.06498067,-0.16825064,0.34526901,-0.40591698,0.20801686,-0.51249453,0.00093751,-0.00096073,0.71277819,-1.59704337,0.21770097,-0.45448406,0.20142212,-0.44899515
-4.45122561,1.10131314,-2.34681509,0.00022808,-0.00052836,0.07044220,-0.16004684,0.36513873,-0.38895031,0.21057784,-0.49538598,0.00103804,-0.00084048,0.71076231,-1.55656173,0.21892995,-0.44290692,0.20199285,-0.43856684
-4.44522261,1.11847615,-2.27267004,0.00019332,-0.00047706,0.07723628,-0.15195692,0.38879225,-0.37258870,0.21556570,-0.47762544,0.00116402,-0.00073610,0.71236375,-1.51359960,0.22142058,-0.43048127,0.20365242,-0.42738219
-4.43921961,1.14350610,-2.19643080,0.00016309,-0.00042769,0.08537906,-0.14404687,0.41629089,-0.35704199,0.22290410,-0.45936786,0.00131804,-0.00064668,0.71729738,-1.46868010,0.22511311,-0.41738750,0.20632579,-0.41558858
-4.43321661,1.17598787,-2.11893132,0.00013711,-0.00038073,0.09488132,-0.13638055,0.44766702,-0.34250780,0.23250423,-0.44077399,0.00150302,-0.00057141,0.72523723,-1.42234259,0.22993276,-0.40381337,0.20992741,-0.40333903
-4.42721361,1.21544846,-2.04100722,0.00011507,-0.00033653,0.10574785,-0.12901953,0.48292225,-0.32916897,0.24426611,-0.42200848,0.00172216,-0.00050956,0.73582339,-1.37513208,0.23579137,-0.38994996,0.21436318,-0.39078928
-4.42121061,1.26136486,-1.96348281,0.00009665,-0.00029536,0.11797674,-0.12202296,0.52202558,-0.31719177,0.25807954,-0.40323794,0.00197902,-0.00046048,0.74866892,-1.32758896,0.24258927,-0.37598784,0.21953259,-0.37809486
-4.41520760,1.31317172,-1.88715920,0.00008154,-0.00025740,0.13155845,-0.11544765,0.56491164,-0.30672478,0.27382469,-0.38462926,0.00227742,-0.00042364,0.76336691,-1.28023961,0.25021729,-0.36211341,0.22533067,-0.36540846
-4.40920460,1.37026889,-1.81280353,0.00006941,-0.00022275,0.14647490,-0.10934816,0.61147907,-0.29789833,0.29137274,-0.36634780,0.00262144,-0.00039859,0.77949760,-1.23358748,0.25855884,-0.34850541,0.23165004,-0.35287738
-4.40320160,1.43202878,-1.74113915,0.00005998,-0.00019141,0.16269848,-0.10377690,0.66158921,-0.29082465,0.31058626,-0.34855564,0.00301536,-0.00038497,0.79663581,-1.18810523,0.26749207,-0.33533190,0.23838286,-0.34064122
-4.39719860,1.49780402,-1.67283697,0.00005295,-0.00016333,0.18019112,-0.09878429,0.71506526,-0.28559837,0.33131975,-0.33140991,0.00346354,-0.00038247,0.81435833,-1.14422753,0.27689213,-0.32274739,0.24542283,-0.32882987
-4.39119560,1.56693514,-1.60850782,0.00004808,-0.00013841,0.19890347,-0.09441874,0.77169204,-0.28229759,0.35342024,-0.31506093,0.00397034,-0.00039091,0.83225158,-1.10234501,0.28663332,-0.31089055,0.25266709,-0.31756172
-4.38519260,1.63875845,-1.54869603,0.00004514,-0.00011649,0.21877421,-0.09072674,0.83121640,-0.28098525,0.37672816,-0.29965054,0.00453992,-0.00041012,0.84991910,-1.06279914,0.29659120,-0.29988214,0.26001797,-0.30694211
-4.37918959,1.71261409,-1.49387429,0.00004391,-0.00009740,0.23972967,-0.08775280,0.89334861,-0.28171092,0.40107837,-0.28531036,0.00517608,-0.00044002,0.86698898,-1.02587829,0.30664463,-0.28982357,0.26738471,-0.29706227
-4.37318659,1.78785421,-1.44443993,0.00004422,-0.00008091,0.26168365,-0.08553938,0.95776474,-0.28451283,0.42630157,-0.27216026,0.00588210,-0.00048059,0.88312084,-0.99181500,0.31667751,-0.28079581,0.27468494,-0.28799844
-4.36718359,1.86385103,-1.40071271,0.00004590,-0.00006682,0.28453767,-0.08412682,1.02411013,-0.28942025,0.45222606,-0.26030691,0.00666045,-0.00053184,0.89801237,-0.96078457,0.32658037,-0.27285887,0.28184594,-0.27981152
-4.36118059,1.94000492,-1.36293436,0.00004881,-0.00005488,0.30818169,-0.08355331,1.09200426,-0.29645604,0.47867980,-0.24984257,0.00751261,-0.00059383,0.91140495,-0.93290493,0.33625161,-0.26605177,0.28880558,-0.27254703
-4.35517759,2.01575218,-1.33126971,0.00005281,-0.00004489,0.33249525,-0.08385477,1.16104692,-0.30563936,0.50549289,-0.24084423,0.00843882,-0.00066664,0.92308831,-0.90823792,0.34559856,-0.26039300,0.29551305,-0.26623550
-4.34917459,2.09057256,-1.30580961,0.00005778,-0.00003662,0.35734923,-0.08506492,1.23082591,-0.31698850,0.53250037,-0.23337294,0.00943788,-0.00075041,0.93290403,-0.88679179,0.35453812,-0.25588150,0.30192909,-0.26089327
-4.34317159,2.16399639,-1.28657552,0.00006361,-0.00002987,0.38260819,-0.08721525,1.30092623,-0.33052370,0.55954538,-0.22747359,0.01050689,-0.00084530,0.94074754,-0.86852500,0.36299725,-0.25249809,0.30802595,-0.25652362
-4.33716858,2.23561128,-1.27352542,0.00007019,-0.00002446,0.40813330,-0.09033511,1.37094078,-0.34626978,0.58648256,-0.22317495,0.01164117,-0.00095151,0.94656876,-0.85335103,0.37091318,-0.25020732,0.31378698,-0.25311817
-4.33116558,2.30506837,-1.26656105,0.00007739,-0.00002021,0.43378594,-0.09445178,1.44048238,-0.36425844,0.61318179,-0.22049007,0.01283408,-0.00106926,0.95037112,-0.84114414,0.37823344,-0.24895963,0.31920583,-0.25065867
-4.32516258,2.37208814,-1.26553581,0.00008511,-0.00001698,0.45943177,-0.09959049,1.50919710,-0.38453011,0.63953195,-0.21941690,0.01407701,-0.00119882,0.95220903,-0.83174568,0.38491587,-0.24869378,0.32428534,-0.24911875
-4.31915958,2.43646559,-1.27026320,0.00009324,-0.00001464,0.48494538,-0.10577440,1.57677831,-0.40713492,0.66544488,-0.21993921,0.01535939,-0.00134052,0.95218398,-0.82497088,0.39092848,-0.24933945,0.32903622,-0.24846590
-4.31315658,2.49807503,-1.28052505,0.00010165,-0.00001309,0.51021524,-0.11302437,1.64298138,-0.43213286,0.69085917,-0.22202755,0.01666876,-0.00149473,0.95043927,-0.82061568,0.39624945,-0.25081988,0.33347550,-0.24866333
-4.30715358,2.55687414,-1.29607921,0.00011023,-0.00001222,0.53514884,-0.12135866,1.70763816,-0.45959260,0.71574381,-0.22564036,0.01799104,-0.00166186,0.94715375,-0.81846333,0.40086725,-0.25305440,0.33762491,-0.24967170
-4.30115058,2.61290727,-1.31666622,0.00011886,-0.00001198,0.55967781,-0.13079221,1.77067083,-0.48958905,0.74010137,-0.23072494,0.01931074,-0.00184240,0.94253468,-0.81829059,0.40478081,-0.25596088,0.34150918,-0.25145069
-4.29514757,2.66630790,-1.34201440,0.00012743,-0.00001230,0.58376280,-0.14133576,1.83210428,-0.52219931,0.76397071,-0.23721843,0.02061132,-0.00203686,0.93681010,-0.81987309,0.40799999,-0.25945780,0.34515447,-0.25396009
-4.28914457,2.71729978,-1.37184325,0.00013582,-0.00001314,0.60739771,-0.15299456,1.89207619,-0.55749710,0.78742875,-0.24504857,0.02187570,-0.00224584,0.93022114,-0.82298992,0.41054618,-0.26346601,0.34858693,-0.25716069
-4.28314157,2.76619673,-1.40586475,0.00014395,-0.00001448,0.63061313,-0.16576678,1.95084405,-0.59554568,0.81059132,-0.25413422,0.02308668,-0.00246994,0.92301435,-0.82742698,0.41245310,-0.26791005,0.35183149,-0.26101457
-4.27713857,2.81340054,-1.44378262,0.00015173,-0.00001630,0.65347855,-0.17964155,2.00878826,-0.63638926,0.83361277,-0.26438571,0.02422753,-0.00270979,0.91543462,-0.83297935,0.41376769,-0.27271897,0.35491091,-0.26548502
-4.27113557,2.85939679,-1.48528961,0.00015912,-0.00001859,0.67610321,-0.19459686,2.06641059,-0.68004345,0.85668406,-0.27570496,0.02528254,-0.00296604,0.90771888,-0.83945238,0.41455111,-0.27782667,0.35784519,-0.27053600
-4.26513257,2.90474816,-1.53006303,0.00016609,-0.00002133,0.69863512,-0.21059720,2.12432742,-0.72648492,0.88002941,-0.28798540,0.02623759,-0.00323930,0.90009073,-0.84666177,0.41487967,-0.28317175,0.36065130,-0.27613117
-4.25912956,2.95008492,-1.57775908,0.00017264,-0.00002455,0.72125834,-0.22759126,2.18325732,-0.77564089,0.90390113,-0.30111185,0.02708068,-0.00353013,0.89275636,-0.85443273,0.41484563,-0.28869697,0.36334327,-0.28223259
-4.25312656,2.99609252,-1.62800646,0.00017885,-0.00002822,0.74418819,-0.24550977,2.24400281,-0.82737919,0.92857281,-0.31496033,0.02780244,-0.00383902,0.88590173,-0.86259827,0.41455780,-0.29434830,0.36593259,-0.28879918
-4.24712356,3.04349606,-1.68039992,0.00018479,-0.00003238,0.76766454,-0.26426365,2.30742646,-0.88149939,0.95433083,-0.32939809,0.02839651,-0.00416636,0.87969100,-0.87099710,0.41414167,-0.30007377,0.36842885,-0.29578506
-4.24112056,3.09304178,-1.73449469,0.00019064,-0.00003701,0.79194314,-0.28374281,2.37442177,-0.93772597,0.98146436,-0.34428378,0.02885986,-0.00451242,0.87426631,-0.87947114,0.41373918,-0.30582219,0.37084062,-0.30313789
-4.23511756,3.14547576,-1.78980235,0.00019659,-0.00004214,0.81728534,-0.30381561,2.44587955,-0.99570420,1.01025402,-0.35946812,0.02919300,-0.00487734,0.86974859,-0.88786319,0.41350785,-0.31154187,0.37317639,-0.31079735
-4.22911456,3.20152026,-1.84578912,0.00020290,-0.00004777,0.84394648,-0.32432937,2.52265084,-1.05499945,1.04095975,-0.37479500,0.02940004,-0.00526110,0.86623924,-0.89601482,0.41361926,-0.31717955,0.37544554,-0.31869396
-4.22311156,3.26184827,-1.90187714,0.00020991,-0.00005390,0.87216336,-0.34511196,2.60550784,-1.11510043,1.07380803,-0.39010324,0.02948863,-0.00566360,0.86382252,-0.90376485,0.41425679,-0.32267965,0.37765925,-0.32674829
-4.21710855,3.32705704,-1.95744927,0.00021799,-0.00006054,0.90214129,-0.36597458,2.69510431,-1.17542694,1.10897920,-0.40522904,0.02946972,-0.00608459,0.86256817,-0.91094866,0.41561261,-0.32798388,0.37983114,-0.33487071
-4.21110555,3.39764150,-2.01185785,0.00022757,-0.00006772,0.93404134,-0.38671590,2.79193717,-1.23534221,1.14659528,-0.42000909,0.02935731,-0.00652379,0.86253397,-0.91739849,0.41788391,-0.33303150,0.38197775,-0.34296184
-4.20510255,3.47396849,-2.06443746,0.00023913,-0.00007542,0.96796846,-0.40712742,2.89631108,-1.29416984,1.18670897,-0.43428448,0.02916793,-0.00698088,0.86376809,-0.92294476,0.42126835,-0.33776016,0.38411851,-0.35091355
-4.19909955,3.55625298,-2.11452147,0.00025319,-0.00008367,1.00396087,-0.42699992,3.00830787,-1.35121497,1.22929427,-0.44790513,0.02892015,-0.00745560,0.86631063,-0.92741866,0.42595883,-0.34210736,0.38627544,-0.35861083
-4.19309655,3.64453714,-2.16146215,0.00027029,-0.00009248,1.04198151,-0.44613095,3.12776214,-1.40578912,1.27423941,-0.46073477,0.02863394,-0.00794780,0.87019439,-0.93065571,0.43213765,-0.34601258,0.38847236,-0.36593420
-4.18709355,3.73867346,-2.20465343,0.00029099,-0.00010186,1.08191194,-0.46433296,3.25424474,-1.45723785,1.32134238,-0.47265621,0.02832999,-0.00845753,0.87544452,-0.93250046,0.43997024,-0.34942005,0.39073365,-0.37276275
-4.18109055,3.83831266,-2.24355541,0.00031585,-0.00011184,1.12354905,-0.48144176,3.38705490,-1.50497005,1.37030944,-0.48357673,0.02802901,-0.00898508,0.88207702,-0.93281182,0.44959859,-0.35228182,0.39308267,-0.37897769
-4.17508754,3.94289718,-2.27771957,0.00034540,-0.00012243,1.16660494,-0.49732499,3.52522199,-1.54848761,1.42075699,-0.49343320,0.02775106,-0.00953105,0.89009617,-0.93146912,0.46113449,-0.35456136,0.39553988,-0.38446619
-4.16908454,4.05166077,-2.30681328,0.00038013,-0.00013367,1.21070998,-0.51189005,3.66751679,-1.58741408,1.47221652,-0.50219684,0.02751486,-0.01009642,0.89949093,-0.92837819,0.47465306,-0.35623709,0.39812066,-0.38912533
-4.16308154,4.16363446,-2.33064225,0.00042050,-0.00014558,1.25541911,-0.52509117,3.81247247,-1.62152085,1.52414301,-0.50987720,0.02733715,-0.01068251,0.91023052,-0.92347747,0.49018652,-0.35730597,0.40083319,-0.39286605
-4.15707854,4.27765905,-2.34916962,0.00046684,-0.00015819,1.30022110,-0.53693523,3.95841432,-1.65074943,1.57592605,-0.51652512,0.02723220,-0.01129101,0.92225958,-0.91674353,0.50771869,-0.35778667,0.40367625,-0.39561670
-4.15107554,4.39240380,-2.36253042,0.00051941,-0.00017153,1.34455049,-0.54748580,4.10349739,-1.67522853,1.62690378,-0.52223446,0.02721130,-0.01192395,0.93549326,-0.90819564,0.52718045,-0.35772224,0.40663739,-0.39732623
-4.14507254,4.50639100,-2.37104038,0.00057831,-0.00018563,1.38780170,-0.55686532,4.24575054,-1.69528498,1.67637873,-0.52714252,0.02728247,-0.01258358,0.94981258,-0.89789927,0.54844637,-0.35718202,0.40969133,-0.39796659
-4.13906953,4.61802573,-2.37519819,0.00064351,-0.00020049,1.42934480,-0.56525513,4.38312525,-1.71144756,1.72363530,-0.53142878,0.02745019,-0.01327227,0.96506066,-0.88596787,0.57133282,-0.35626255,0.41279894,-0.39753435
-4.13306653,4.72562996,-2.37568088,0.00071483,-0.00021615,1.46854227,-0.57289321,4.51354735,-1.72444340,1.76795798,-0.53531229,0.02771531,-0.01399242,0.98104005,-0.87256301,0.59559785,-0.35508740,0.41590691,-0.39605138
-4.12706353,4.82747997,-2.37333216,0.00079187,-0.00023259,1.50476609,-0.58006976,4.63496974,-1.73518678,1.80864975,-0.53904741,0.02807509,-0.01474622,0.99751175,-0.85789258,0.62094287,-0.35380585,0.41894796,-0.39356444
-4.12106053,4.92184601,-2.36914383,0.00087408,-0.00024982,1.53741452,-0.58712071,4.74542412,-1.74476065,1.84504996,-0.54291833,0.02852329,-0.01553551,1.01419609,-0.84220704,0.64701638,-0.35259027,0.42184201,-0.39014388
-4.11505753,5.00703301,-2.36423115,0.00096068,-0.00026781,1.56592792,-0.59441937,4.84306996,-1.75439142,1.87655104,-0.54723234,0.02905049,-0.01636162,1.03077565,-0.82579386,0.67341975,-0.35163236,0.42449792,-0.38588127
-4.10905453,5.08142111,-2.35980287,0.00105074,-0.00028651,1.58980312,-0.60236659,4.92623904,-1.76541800,1.90261348,-0.55231227,0.02964436,-0.01722512,1.04690040,-0.80897015,0.69971499,-0.35113826,0.42681609,-0.38088621
-4.10305153,5.14350488,-2.35712723,0.00114313,-0.00030588,1.60860578,-0.61137987,4.99347424,-1.77925622,1.92277861,-0.55848832,0.03029016,-0.01812573,1.06219491,-0.79207389,0.72543434,-0.35132270,0.42869158,-0.37528251
-4.09704852,5.19192997,-2.35749532,0.00123656,-0.00032583,1.62198043,-0.62188172,5.04356145,-1.79735996,1.93667890,-0.56608964,0.03097121,-0.01906215,1.07626752,-0.77545415,0.75009161,-0.35240244,0.43001775,-0.36920374
-4.09104552,5.22552635,-2.36218323,0.00132961,-0.00034629,1.62965801,-0.63428792,5.07555381,-1.82118046,1.94404543,-0.57543595,0.03166949,-0.02003197,1.08872108,-0.75946040,0.77319466,-0.35458918,0.43069026,-0.36278855
-4.08504252,5.24333709,-2.37241454,0.00142074,-0.00036715,1.63146063,-0.64899585,5.08878807,-1.85212521,1.94471256,-0.58682953,0.03236618,-0.02103166,1.09916485,-0.74443176,0.79425897,-0.35808224,0.43061114,-0.35617597
-4.07903952,5.24464193,-2.38932456,0.00150838,-0.00038831,1.62730375,-0.66637358,5.08289266,-1.89151776,1.93861975,-0.60054782,0.03304231,-0.02205658,1.10722716,-0.73068634,0.81282147,-0.36306132,0.42969283,-0.34950080
-4.07303652,5.22897516,-2.41392751,0.00159091,-0.00040963,1.61719565,-0.68674976,5.05778807,-1.94055975,1.92581067,-0.61683680,0.03367932,-0.02310104,1.11256808,-0.71851116,0.82845445,-0.36967961,0.42786203,-0.34288940
-4.06703352,5.19613734,-2.44708768,0.00166673,-0.00043102,1.60123466,-0.71040479,5.01367966,-2.00029616,1.90642985,-0.63590530,0.03425968,-0.02415843,1.11489170,-0.70815324,0.84077872,-0.37805745,0.42506303,-0.33645602
-4.06103052,5.14620062,-2.48949542,0.00173432,-0.00045235,1.57960405,-0.73756320,4.95104387,-2.07158449,1.88071716,-0.65792037,0.03476734,-0.02522145,1.11395734,-0.69981190,0.84947570,-0.38827695,0.42126050,-0.33029983
-4.05502751,5.07950780,-2.54164825,0.00179229,-0.00047353,1.55256532,-0.76838757,4.87060857,-2.15506864,1.84900042,-0.68300351,0.03518828,-0.02628228,1.10958923,-0.69363285,0.85429787,-0.40037764,0.41644160,-0.32450273
-4.04902451,4.99666510,-2.60383750,0.00183940,-0.00049445,1.52044986,-0.80297377,4.77332852,-2.25115771,1.81168664,-0.71122790,0.03551082,-0.02733288,1.10168419,-0.68970402,0.85507709,-0.41435329,0.41061720,-0.31912801
-4.04302151,4.89852919,-2.67614020,0.00187462,-0.00051506,1.48364957,-0.84134756,4.66035715,-2.36000985,1.76925206,-0.74261639,0.03572599,-0.02836525,1.09021701,-0.68805341,0.85173055,-0.43015012,0.40382243,-0.31421979
-4.03701851,4.78618887,-2.75841613,0.00189716,-0.00053528,1.44260678,-0.88346246,4.53301548,-2.48152123,1.72223163,-0.77714020,0.03582772,-0.02937170,1.07524325,-0.68864887,0.84426399,-0.44766646,0.39611625,-0.30980337
-4.03101551,4.66094209,-2.85030951,0.00190649,-0.00055510,1.39780372,-0.92919870,4.39275961,-2.61532001,1.67120796,-0.81471808,0.03581298,-0.03034510,1.05689941,-0.69139988,0.83277211,-0.46675371,0.38758034,-0.30588617
-4.02501251,4.52426904,-2.95125487,0.00190239,-0.00057451,1.34975202,-0.97836320,4.24114743,-2.76076499,1.61680038,-0.85521599,0.03568180,-0.03127915,1.03540048,-0.69616100,0.81743621,-0.48721873,0.37831724,-0.30245938
-4.01900950,4.37780206,-3.06048659,0.00188490,-0.00059351,1.29898236,-1.03069040,4.07980575,-2.91694899,1.55965400,-0.89844709,0.03543722,-0.03216851,1.01103494,-0.70273702,0.79851903,-0.50882749,0.36844788,-0.29950006
-4.01300650,4.22329336,-3.17705149,0.00185437,-0.00061214,1.24603466,-1.08584396,3.91039867,-3.08270652,1.50042925,-0.94417200,0.03508513,-0.03300896,0.98415757,-0.71088950,0.77635717,-0.53130988,0.35810860,-0.29697361
-4.00700350,4.06258112,-3.29982420,0.00181141,-0.00063042,1.19144888,-1.14341928,3.73459780,-3.25662587,1.43979188,-0.99209954,0.03463409,-0.03379748,0.95518022,-0.72034435,0.75135128,-0.55436555,0.34744787,-0.29483640
-4.00100050,3.89755507,-3.42752492,0.00175692,-0.00064841,1.13575671,-1.20294684,3.55405498,-3.43706539,1.37840352,-1.04188783,0.03409500,-0.03453221,0.92456107,-0.73080032,0.72395453,-0.57767049,0.33662265,-0.29303856
-3.99499750,3.73012193,-3.55873924,0.00169198,-0.00066614,1.07947413,-1.26389653,3.37037810,-3.62217409,1.31691284,-1.09314601,0.03348076,-0.03521242,0.89279255,-0.74193800,0.69465970,-0.60088435,0.32579468,-0.29152667
-3.98899450,3.56217174,-3.69194000,0.00161788,-0.00068364,1.02309492,-1.32568302,3.18511013,-3.80991656,1.25594728,-1.14543678,0.03280589,-0.03583839,0.86038865,-0.75342910,0.66398549,-0.62365807,0.31512672,-0.29024628
-3.98299150,3.39554522,-3.82551116,0.00153605,-0.00070091,0.96708521,-1.38767228,2.99971166,-3.99810217,1.19610541,-1.19827985,0.03208611,-0.03641121,0.82787165,-0.76494573,0.63246245,-0.64564177,0.30477880,-0.28914429
-3.97698849,3.23200303,-3.95777344,0.00144800,-0.00071794,0.91187896,-1.44918951,2.81554700,-4.18441862,1.13794965,-1.25115669,0.03133784,-0.03693263,0.79575894,-0.77616941,0.60061902,-0.66649264,0.29490458,-0.28817092
-3.97098549,3.07319696,-4.08701185,0.00135531,-0.00073468,0.85787434,-1.50952833,2.63387378,-4.36646971,1.08199958,-1.30351645,0.03057778,-0.03740475,0.76455017,-0.78679955,0.56896822,-0.68588258,0.28564791,-0.28728143
-3.96498249,2.92064365,-4.21150483,0.00125956,-0.00075102,0.80543098,-1.56796153,2.45583585,-4.54181678,1.02872556,-1.35478347,0.02982244,-0.03782982,0.73471503,-0.79656129,0.53799521,-0.70350540,0.27713952,-0.28643738
-3.95897949,2.77570103,-4.32955490,0.00116226,-0.00076684,0.75486800,-1.62375306,2.28245922,-4.70802374,0.97854285,-1.40436617,0.02908762,-0.03821000,0.70668192,-0.80521237,0.50814617,-0.71908351,0.26949404,-0.28560763
-3.95297649,2.63954766,-4.43952016,0.00106488,-0.00078196,0.70646269,-1.67617137,2.11465087,-4.86270443,0.93180610,-1.45166727,0.02838806,-0.03854711,0.68082797,-0.81254893,0.47981873,-0.73237377,0.26280720,-0.28476883
-3.94697349,2.51316547,-4.53984627,0.00096875,-0.00079614,0.66044991,-1.72450363,1.95319984,-5.00357166,0.88880449,-1.49609528,0.02773696,-0.03884244,0.65747029,-0.81841020,0.45335411,-0.74317245,0.25715350,-0.28390563
-3.94097049,2.39732611,-4.62909806,0.00087506,-0.00080915,0.61702201,-1.76807060,1.79878053,-5.12848659,0.84975745,-1.53707683,0.02714560,-0.03909659,0.63685902,-0.82268177,0.42903113,-0.75131913,0.25258412,-0.28301057
-3.93496748,2.29258119,-4.70598983,0.00078485,-0.00082068,0.57632926,-1.80624164,1.65195767,-5.23550683,0.81481132,-1.57406943,0.02662310,-0.03930937,0.61917205,-0.82529750,0.40706221,-0.75669955,0.24912540,-0.28208358
-3.92896448,2.19925699,-4.76941331,0.00069897,-0.00083044,0.53848093,-1.83844941,1.51319263,-5.32293196,0.78403702,-1.60657430,0.02617606,-0.03947974,0.60451183,-0.82624005,0.38759117,-0.75924718,0.24677784,-0.28113126
-3.92296148,2.11745380,-4.81846226,0.00061810,-0.00083811,0.50354677,-1.86420358,1.38285096,-5.38934449,0.75742916,-1.63414864,0.02580843,-0.03960578,0.59290421,-0.82553981,0.37069310,-0.75894364,0.24551562,-0.28016591
-3.91695848,2.04705049,-4.85245251,0.00054275,-0.00084336,0.47155907,-1.88310311,1.26121061,-5.43364489,0.73490657,-1.65641680,0.02552138,-0.03968476,0.58429950,-0.82327253,0.35637600,-0.75581787,0.24528698,-0.27920434
-3.91095548,1.98771431,-4.87093650,0.00047325,-0.00084591,0.44251527,-1.89484639,1.14847090,-5.45507895,0.71631473,-1.67307978,0.02531329,-0.03971323,0.57857585,-0.81955545,0.34458409,-0.74994411,0.24601523,-0.27826647
