energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.76588294,1.21658250,0.04414969,0.01152667,0.20300288,0.16624077,0.03794839,0.45096828,0.14535648,0.33463530
-5.75987994,1.17140379,0.03881850,0.01043839,0.18336906,0.16817397,0.04241612,0.44771804,0.13270684,0.30698944
-5.75387694,1.15103737,0.03425985,0.00955724,0.16732958,0.17387523,0.04790358,0.45398320,0.12263910,0.28579729
-5.74787394,1.15534399,0.03044664,0.00887531,0.15478723,0.18343819,0.05443684,0.46987505,0.11511892,0.27082722
-5.74187094,1.18398337,0.02734614,0.00838315,0.14561460,0.19692925,0.06203303,0.49542151,0.11008951,0.26180114
-5.73586793,1.23640890,0.02492147,0.00807002,0.13965844,0.21438313,0.07069757,0.53055938,0.10747418,0.25839968
-5.72986493,1.31185897,0.02313297,0.00792407,0.13674355,0.23579761,0.08042153,0.57512537,0.10717857,0.26026614
-5.72386193,1.40934582,0.02193938,0.00793251,0.13667610,0.26112797,0.09117889,0.62884663,0.10909241,0.26700969
-5.71785893,1.52764365,0.02129876,0.00808182,0.13924637,0.29028121,0.10292406,0.69133129,0.11309092,0.27820772
-5.71185593,1.66527766,0.02116934,0.00835785,0.14423114,0.32311054,0.11558973,0.76206004,0.11903596,0.29340789
-5.70585293,1.82051625,0.02151003,0.00874606,0.15139581,0.35941053,0.12908531,0.84037963,0.12677694,0.31213017
-5.69984992,1.99136839,0.02228097,0.00923162,0.16049639,0.39891330,0.14329601,0.92549912,0.13615171,0.33386933
-5.69384692,2.17558838,0.02344386,0.00979967,0.17128173,0.44128616,0.15808270,1.01649005,0.14698763,0.35809814
-5.68784392,2.37068964,0.02496230,0.01043556,0.18349596,0.48613116,0.17328274,1.11229114,0.15910283,0.38427177
-5.68184092,2.57396907,0.02680202,0.01112510,0.19688151,0.53298679,0.18871179,1.21171816,0.17230799,0.41183352
-5.67583792,2.78254276,0.02893122,0.01185488,0.21118273,0.58133202,0.20416659,1.31347944,0.18640864,0.44022211
-5.66983492,2.99339340,0.03132087,0.01261268,0.22615020,0.63059301,0.21942869,1.41619714,0.20120809,0.46888053
-5.66383192,3.20342879,0.03394517,0.01338784,0.24154580,0.68015225,0.23426915,1.51843392,0.21651113,0.49726635
-5.65782891,3.40955037,0.03678193,0.01417173,0.25714843,0.72936018,0.24845394,1.61872465,0.23212824,0.52486319
-5.65182591,3.60872980,0.03981318,0.01495817,0.27276025,0.77754899,0.26174990,1.71561221,0.24788062,0.55119318
-5.64582291,3.79809091,0.04302574,0.01574395,0.28821331,0.82404811,0.27393112,1.80768618,0.26360544,0.57582960
-5.63981991,3.97499413,0.04641181,0.01652921,0.30337616,0.86820109,0.28478535,1.89362316,0.27916156,0.59840957
-5.63381691,4.13711959,0.04996960,0.01731789,0.31816031,0.90938304,0.29412034,1.97222693,0.29443519,0.61864570
-5.62781391,4.28254528,0.05370384,0.01811805,0.33252602,0.94701818,0.30176964,2.04246686,0.30934530,0.63633643
-5.62181091,4.40981647,0.05762619,0.01894211,0.34648713,0.98059664,0.30759785,2.10351282,0.32384855,0.65137425
-5.61580790,4.51800266,0.06175549,0.01980696,0.36011450,1.00968982,0.31150480,2.15476488,0.33794327,0.66375125
-5.60980490,4.60673885,0.06611769,0.02073399,0.37353778,1.03396374,0.31342873,2.19587629,0.35167232,0.67356150
-5.60380190,4.67624849,0.07074558,0.02174887,0.38694512,1.05318967,0.31334815,2.22676852,0.36512438,0.68099997
-5.59779890,4.72734592,0.07567801,0.02288119,0.40058056,1.06725153,0.31128236,2.24763730,0.37843365,0.68635767
-5.59179590,4.76141743,0.08095892,0.02416397,0.41473905,1.07614974,0.30729067,2.25894917,0.39177748,0.69001300
-5.58579290,4.78038051,0.08663573,0.02563287,0.42975892,1.08000125,0.30147015,2.26142827,0.40537200,0.69241954
-5.57978989,4.78662218,0.09275749,0.02732529,0.44601185,1.07903557,0.29395234,2.25603361,0.41946572,0.69409032
-5.57378689,4.78291809,0.09937259,0.02927931,0.46389065,1.07358713,0.28489872,2.24392760,0.43433101,0.69557941
-5.56778389,4.77233509,0.10652608,0.03153241,0.48379491,1.06408390,0.27449546,2.22643668,0.45025379,0.69746107
-5.56178089,4.75812065,0.11425681,0.03412018,0.50611524,1.05103294,0.26294745,2.20500564,0.46752165,0.70030759
-5.55577789,4.74358332,0.12259440,0.03707482,0.53121624,1.03500327,0.25047198,2.18114729,0.48641075,0.70466634
-5.54977489,4.73196883,0.13155617,0.04042381,0.55941923,1.01660671,0.23729235,2.15638934,0.50717200,0.71103725
-5.54377189,4.72633673,0.14114421,0.04418842,0.59098512,0.99647753,0.22363155,2.13222059,0.53001713,0.71985137
-5.53776888,4.72944261,0.15134271,0.04838243,0.62609822,0.97525156,0.20970640,2.11003857,0.55510513,0.73145170
-5.53176588,4.74363067,0.16211579,0.05301101,0.66485188,0.95354569,0.19572220,2.09110059,0.58252982,0.74607685
-5.52576288,4.77074121,0.17340586,0.05806979,0.70723640,0.93193840,0.18186819,2.07648022,0.61230916,0.76384852
-5.51975988,4.81203683,0.18513275,0.06354424,0.75313012,0.91095228,0.16831380,2.06703075,0.64437686,0.78476325
-5.51375688,4.86815061,0.19719365,0.06940932,0.80229405,0.89103892,0.15520596,2.06335721,0.67857689,0.80868883
-5.50775388,4.93905834,0.20946399,0.07562963,0.85437049,0.87256692,0.14266725,2.06579784,0.71466127,0.83536577
-5.50175088,5.02407611,0.22179927,0.08215981,0.90888595,0.85581336,0.13079506,2.07441565,0.75229147,0.86441358
-5.49574787,5.12188328,0.23403784,0.08894544,0.96525834,0.84095894,0.11966171,2.08900037,0.79104362,0.89534185
-5.48974487,5.23056988,0.24600449,0.09592426,1.02280833,0.82808696,0.10931526,2.10908045,0.83041729,0.92756564
-5.48374187,5.34770621,0.25751487,0.10302782,1.08077460,0.81718591,0.09978110,2.13394456,0.86984792,0.96042451
-5.47773887,5.47043176,0.26838049,0.11018335,1.13833239,0.80815571,0.09106406,2.16267140,0.90872223,0.99320449
-5.47173587,5.59555940,0.27841408,0.11731586,1.19461476,0.80081688,0.08315097,2.19416660,0.94639614,1.02516198
-5.46573287,5.71969037,0.28743521,0.12435042,1.24873571,0.79492239,0.07601346,2.22720496,0.98221457,1.05554872
-5.45972986,5.83933514,0.29527579,0.13121443,1.29981431,0.79017148,0.06961091,2.26047624,1.01553212,1.08363658
-5.45372686,5.95103490,0.30178528,0.13783982,1.34699896,0.78622477,0.06389342,2.29263260,1.04573387,1.10874134
-5.44772386,6.05147894,0.30683541,0.14416505,1.38949079,0.78272003,0.05880469,2.32233573,1.07225532,1.13024441
-5.44172086,6.13761283,0.31032417,0.15013683,1.42656544,0.77928780,0.05428463,2.34830191,1.09460065,1.14761164
-5.43571786,6.20673377,0.31217881,0.15571148,1.45759236,0.77556632,0.05027179,2.36934331,1.11235836,1.16040855
-5.42971486,6.25656932,0.31235799,0.16085579,1.48205117,0.77121513,0.04670540,2.38440415,1.12521387,1.16831148
-5.42371186,6.28533746,0.31085269,0.16554741,1.49954448,0.76592683,0.04352706,2.39259064,1.13295830,1.17111436
-5.41770885,6.29178631,0.30768616,0.16977471,1.50980691,0.75943669,0.04068215,2.39319402,1.13549326,1.16873098
-5.41170585,6.27521318,0.30291271,0.17353615,1.51271030,0.75152982,0.03812073,2.38570612,1.13283154,1.16119306
-5.40570285,6.23546360,0.29661562,0.17683910,1.50826504,0.74204583,0.03579824,2.36982766,1.12509377,1.14864413
-5.39969985,6.17291167,0.28890424,0.17969836,1.49661780,0.73088101,0.03367580,2.34546934,1.11250135,1.13133013
-5.39369685,6.08842417,0.27991034,0.18213429,1.47804597,0.71798810,0.03172033,2.31274640,1.09536609,1.10958704
-5.38769385,5.98331109,0.26978412,0.18417074,1.45294915,0.70337405,0.02990433,2.27196735,1.07407729,1.08382642
-5.38169085,5.85926588,0.25868988,0.18583294,1.42183826,0.68709593,0.02820563,2.22361794,1.04908684,1.05451957
-5.37568784,5.71829877,0.24680160,0.18714536,1.38532268,0.66925554,0.02660689,2.16834124,1.02089320,1.02218120
-5.36968484,5.56266663,0.23429871,0.18812987,1.34409585,0.64999296,0.02509510,2.10691493,0.99002501,0.98735316
-5.36368184,5.39480238,0.22136202,0.18880405,1.29891988,0.62947967,0.02366101,2.04022695,0.95702507,0.95058899
-5.35767884,5.21724675,0.20817008,0.18917999,1.25060948,0.60791139,0.02229857,1.96925026,0.92243533,0.91243990
-5.35167584,5.03258488,0.19489604,0.18926346,1.20001553,0.58550121,0.02100435,1.89501773,0.88678354,0.87344245
-5.34567284,4.84338919,0.18170499,0.18905373,1.14800870,0.56247320,0.01977703,1.81859770,0.85057182,0.83410826
-5.33966983,4.65217001,0.16875191,0.18854370,1.09546319,0.53905668,0.01861700,1.74107090,0.81426751,0.79491601
-5.33366683,4.46133427,0.15618006,0.18772073,1.04324093,0.51548142,0.01752587,1.66350898,0.77829650,0.75630549
-5.32766383,4.27315246,0.14412001,0.18656777,0.99217637,0.49197374,0.01650622,1.58695503,0.74303876,0.71867385
-5.32166083,4.08973345,0.13268900,0.18506492,0.94306200,0.46875355,0.01556130,1.51240619,0.70882622,0.68237367
-5.31565783,3.91300629,0.12199071,0.18319127,0.89663488,0.44603222,0.01469477,1.44079836,0.67594244,0.64771262
-5.30965483,3.74470808,0.11211531,0.18092680,0.85356418,0.42401125,0.01391059,1.37299306,0.64462401,0.61495441
-5.30365183,3.58637676,0.10313971,0.17825443,0.81444018,0.40288150,0.01321284,1.30976627,0.61506300,0.58432065
-5.29764882,3.43934751,0.09512793,0.17516187,0.77976468,0.38282275,0.01260561,1.25179933,0.58741034,0.55599326
-5.29164582,3.30475181,0.08813147,0.17164326,0.74994318,0.36400354,0.01209288,1.19967151,0.56177952,0.53011719
-5.28564282,3.18351794,0.08218978,0.16770056,0.72527906,0.34658100,0.01167845,1.15385452,0.53825033,0.50680307
-5.27963982,3.07637240,0.07733048,0.16334451,0.70596974,0.33070049,0.01136579,1.11470850,0.51687243,0.48612969
-5.27363682,2.98384142,0.07356968,0.15859510,0.69210523,0.31649497,0.01115800,1.08247977,0.49766837,0.46814599
-5.26763382,2.90625237,0.07091202,0.15348165,0.68366890,0.30408393,0.01105764,1.05730004,0.48063611,0.45287269
-5.26163082,2.84373499,0.06935077,0.14804239,0.68054060,0.29357190,0.01106664,1.03918710,0.46575083,0.44030329
-5.25562781,2.79622249,0.06886766,0.14232362,0.68250208,0.28504650,0.01118614,1.02804706,0.45296617,0.43040470
-5.24962481,2.76345286,0.06943281,0.13637851,0.68924445,0.27857601,0.01141644,1.02367795,0.44221499,0.42311737
-5.24362181,2.74497085,0.07100453,0.13026564,0.70037755,0.27420667,0.01175681,1.02577471,0.43340975,0.41835526
-5.23761881,2.74013099,0.07352924,0.12404726,0.71544082,0.27195978,0.01220543,1.03393547,0.42644282,0.41600557
-5.23161581,2.74810246,0.07694137,0.11778760,0.73391538,0.27182871,0.01275931,1.04766914,0.42118678,0.41592860
-5.22561281,2.76787604,0.08116355,0.11155106,0.75523684,0.27377614,0.01341427,1.06640397,0.41749510,0.41795774
-5.21960980,2.79827378,0.08610685,0.10540057,0.77880845,0.27773160,0.01416486,1.08949732,0.41520322,0.42189990
-5.21360680,2.83796176,0.09167134,0.09939612,0.80401411,0.28358963,0.01500450,1.11624617,0.41413039,0.42753641
-5.20760380,2.88546618,0.09774696,0.09359352,0.83023096,0.29120866,0.01592546,1.14589852,0.41408207,0.43462447
-5.20160080,2.93919278,0.10421465,0.08804347,0.85684109,0.30041088,0.01691905,1.17766531,0.41485335,0.44289945
-5.19559780,2.99744983,0.11094782,0.08279095,0.88324212,0.31098313,0.01797575,1.21073295,0.41623291,0.45207775
-5.18959480,3.05847426,0.11781416,0.07787490,0.90885662,0.32267904,0.01908547,1.24427615,0.41800789,0.46186056
-5.18359180,3.12046080,0.12467776,0.07332821,0.93314003,0.33522237,0.02023773,1.27747108,0.41996914,0.47193823
-5.17758879,3.18159354,0.13140144,0.06917802,0.95558733,0.34831159,0.02142200,1.30950860,0.42191691,0.48199531
-5.17158579,3.24007942,0.13784938,0.06544612,0.97573832,0.36162565,0.02262796,1.33960751,0.42366667,0.49171616
-5.16558279,3.29418305,0.14388979,0.06214964,0.99318180,0.37483076,0.02384584,1.36702778,0.42505477,0.50079086
-5.15957979,3.34226176,0.14939770,0.05930171,1.00755875,0.38758812,0.02506671,1.39108337,0.42594369,0.50892146
-5.15357679,3.38280045,0.15425769,0.05691221,1.01856469,0.39956222,0.02628286,1.41115474,0.42622662,0.51582820
-5.14757379,3.41444495,0.15836652,0.05498841,1.02595148,0.41042965,0.02748806,1.42670069,0.42583115,0.52125564
-5.14157079,3.43603311,0.16163545,0.05353561,1.02952857,0.41988784,0.02867793,1.43726939,0.42472171,0.52497839
-5.13556778,3.44662275,0.16399233,0.05255749,1.02916400,0.42766379,0.02985023,1.44250828,0.42290084,0.52680638
-5.12956478,3.44551528,0.16538326,0.05205638,1.02478497,0.43352207,0.03100518,1.44217269,0.42040885,0.52658932
-5.12356178,3.43227441,0.16577372,0.05203327,1.01637821,0.43727213,0.03214580,1.43613277,0.41732214,0.52422035
-5.11755878,3.40673907,0.16514928,0.05248762,1.00398980,0.43877443,0.03327826,1.42437851,0.41374988,0.51963864
-5.11155578,3.36902991,0.16351564,0.05341693,0.98772454,0.43794522,0.03441215,1.40702261,0.40982939,0.51283078
-5.10555278,3.31954908,0.16089822,0.05481614,0.96774465,0.43475977,0.03556093,1.38430094,0.40572022,0.50383112
-5.09954977,3.25897298,0.15734113,0.05667689,0.94426750,0.42925395,0.03674226,1.35657044,0.40159716,0.49272070
-5.09354677,3.18823801,0.15290564,0.05898665,0.91756243,0.42152403,0.03797841,1.32430432,0.39764245,0.47962509
-5.08754377,3.10851977,0.14766819,0.06172781,0.88794639,0.41172475,0.03929662,1.28808458,0.39403756,0.46471103
-5.08154077,3.02120598,0.14171807,0.06487679,0.85577836,0.40006576,0.04072949,1.24859197,0.39095479,0.44818201
-5.07553777,2.92786411,0.13515471,0.06840321,0.82145262,0.38680640,0.04231528,1.20659339,0.38854917,0.43027298
-5.06953477,2.83020453,0.12808490,0.07226926,0.78539095,0.37224928,0.04409811,1.16292723,0.38695084,0.41124426
-5.06353177,2.73004042,0.12061980,0.07642926,0.74803383,0.35673256,0.04612809,1.11848674,0.38625854,0.39137501
-5.05752876,2.62924545,0.11287204,0.08082946,0.70983105,0.34062143,0.04846121,1.07420196,0.38653418,0.37095627
-5.05152576,2.52971063,0.10495291,0.08540827,0.67123193,0.32429902,0.05115901,1.03102065,0.38779914,0.35028398
-5.04552276,2.43330159,0.09696978,0.09009669,0.63267550,0.30815682,0.05428797,0.98988853,0.39003213,0.32965208
-5.03951976,2.34181709,0.08902375,0.09481930,0.59458110,0.29258523,0.05791861,0.95172942,0.39316900,0.30934589
-5.03351676,2.25695020,0.08120768,0.09949540,0.55733964,0.27796405,0.06212410,0.91742564,0.39710437,0.28963602
-5.02751376,2.18025252,0.07360465,0.10404069,0.52130593,0.26465361,0.06697862,0.88779902,0.40169518,0.27077285
-5.02151076,2.11310239,0.06628673,0.10836913,0.48679233,0.25298625,0.07255517,0.86359295,0.40676573,0.25298177
-5.01550775,2.05667732,0.05931429,0.11239506,0.45406389,0.24325872,0.07892314,0.84545562,0.41211436,0.23645925
-5.00950475,2.01193097,0.05273564,0.11603546,0.42333515,0.23572532,0.08614534,0.83392490,0.41752105,0.22136971
-5.00350175,1.97957474,0.04658711,0.11921231,0.39476862,0.23059207,0.09427497,0.82941488,0.42275592,0.20784334
-4.99749875,1.96006392,0.04089341,0.12185484,0.36847484,0.22801191,0.10335217,0.83220440,0.42758790,0.19597468
-4.99149575,1.95358848,0.03566839,0.12390169,0.34451391,0.22808096,0.11340075,0.84242770,0.43179345,0.18582205
-4.98549275,1.96006812,0.03091592,0.12530278,0.32289836,0.23083596,0.12442477,0.86006747,0.43516466,0.17740776
-4.97948974,1.97915187,0.02663107,0.12602087,0.30359708,0.23625286,0.13640554,0.88495033,0.43751649,0.17071903
-4.97348674,2.01022186,0.02280131,0.12603269,0.28653996,0.24424665,0.14929899,0.91674520,0.43869278,0.16570943
-4.96748374,2.05240157,0.01940781,0.12532963,0.27162318,0.25467244,0.16303360,0.95496461,0.43857080,0.16230106
-4.96148074,2.10456848,0.01642677,0.12391785,0.25871465,0.26732777,0.17750913,0.99896921,0.43706414,0.16038710
-4.95547774,2.16537141,0.01383068,0.12181799,0.24765962,0.28195623,0.19259627,1.04797581,0.43412391,0.15983490
-4.94947474,2.23325256,0.01158950,0.11906432,0.23828607,0.29825232,0.20813729,1.10106884,0.42973827,0.16048935
-4.94347174,2.30647434,0.00967173,0.11570345,0.23040977,0.31586761,0.22394784,1.15721562,0.42393040,0.16217674
-4.93746873,2.38315111,0.00804538,0.11179268,0.22383909,0.33441795,0.23981975,1.21528507,0.41675520,0.16470877
-4.93146573,2.46128550,0.00667877,0.10739804,0.21837918,0.35349187,0.25552514,1.27406998,0.40829481,0.16788684
-4.92546273,2.53880892,0.00554120,0.10259212,0.21383583,0.37265980,0.27082131,1.33231227,0.39865347,0.17150652
-4.91945973,2.61362575,0.00460344,0.09745175,0.21001878,0.39148403,0.28545673,1.38873083,0.38795192,0.17536205
-4.91345673,2.68366022,0.00383816,0.09205580,0.20674464,0.40952915,0.29917752,1.44205133,0.37632173,0.17925088
-4.90745373,2.74690480,0.00322013,0.08648290,0.20383944,0.42637265,0.31173455,1.49103704,0.36389985,0.18297809
-4.90145073,2.80146885,0.00272643,0.08080945,0.20114075,0.44161543,0.32289059,1.53451979,0.35082364,0.18636064
-4.89544772,2.84562583,0.00233647,0.07510783,0.19849965,0.45489178,0.33242744,1.57143000,0.33722664,0.18923125
-4.88944472,2.87785756,0.00203198,0.06944490,0.19578230,0.46587860,0.34015263,1.60082478,0.32323515,0.19144195
-4.88344172,2.89689378,0.00179696,0.06388082,0.19287126,0.47430355,0.34590543,1.62191287,0.30896579,0.19286701
-4.87743872,2.90174547,0.00161756,0.05846828,0.18966666,0.47995169,0.34956191,1.63407561,0.29452399,0.19340538
-4.87143572,2.89173057,0.00148190,0.05325193,0.18608698,0.48267051,0.35103890,1.63688301,0.28000332,0.19298229
-4.86543272,2.86649092,0.00137997,0.04826828,0.18206956,0.48237318,0.35029654,1.63010424,0.26548569,0.19155025
-4.85942971,2.82599970,0.00130342,0.04354578,0.17757086,0.47903975,0.34733945,1.61371218,0.25104211,0.18908919
-4.85342671,2.77055905,0.00124542,0.03910522,0.17256632,0.47271646,0.34221642,1.58788169,0.23673406,0.18560590
-4.84742371,2.70078785,0.00120050,0.03496026,0.16704986,0.46351316,0.33501862,1.55298197,0.22261500,0.18113262
-4.84142071,2.61760026,0.00116440,0.03111820,0.16103301,0.45159887,0.32587652,1.50956306,0.20873219,0.17572514
-4.83541771,2.52217602,0.00113395,0.02758074,0.15454373,0.43719594,0.31495553,1.45833732,0.19512838,0.16946011
-4.82941471,2.41592368,0.00110695,0.02434493,0.14762484,0.42057285,0.30245072,1.40015659,0.18184343,0.16243206
-4.82341171,2.30043860,0.00108208,0.02140403,0.14033220,0.40203613,0.28858069,1.33598618,0.16891570,0.15474993
-4.81740870,2.17745730,0.00105884,0.01874844,0.13273258,0.38192174,0.27358102,1.26687663,0.15638314,0.14653353
-4.81140570,2.04881043,0.00103745,0.01636651,0.12490149,0.36058628,0.25769746,1.19393457,0.14428411,0.13790982
-4.80540270,1.91637600,0.00101886,0.01424542,0.11692086,0.33839844,0.24117914,1.11829386,0.13265791,0.12900937
-4.79939970,1.78203499,0.00100471,0.01237189,0.10887669,0.31573097,0.22427211,1.04108802,0.12154506,0.11996299
-4.79339670,1.64763090,0.00099731,0.01073288,0.10085693,0.29295358,0.20721341,0.96342512,0.11098743,0.11089867
-4.78739370,1.51493469,0.00099968,0.00931624,0.09294943,0.27042698,0.19022579,0.88636579,0.10102821,0.10193897
-4.78139070,1.38561620,0.00101555,0.00811126,0.08524020,0.24849821,0.17351335,0.81090522,0.09171193,0.09319894
-4.77538769,1.26122278,0.00104943,0.00710923,0.07781198,0.22749747,0.15725806,0.73795936,0.08308444,0.08478445
-4.76938469,1.14316537,0.00110665,0.00630387,0.07074323,0.20773636,0.14161729,0.66835569,0.07519303,0.07679119
-4.76338169,1.03271206,0.00119340,0.00569184,0.06410740,0.18950760,0.12672235,0.60282846,0.06808673,0.06930412
-4.75737869,0.93098864,0.00131681,0.00527308,0.05797269,0.17308597,0.11267794,0.54201808,0.06181667,0.06239744
-4.75137569,0.83898521,0.00148497,0.00505122,0.05240210,0.15873041,0.09956249,0.48647442,0.05643668,0.05613499
-4.74537269,0.75756794,0.00170702,0.00503386,0.04745387,0.14668689,0.08742928,0.43666319,0.05200397,0.05057098
-4.73936968,0.68749456,0.00199311,0.00523283,0.04318212,0.13719179,0.07630814,0.39297483,0.04857988,0.04575097
-4.73336668,0.62943195,0.00235443,0.00566435,0.03963771,0.13047547,0.06620767,0.35573493,0.04623061,0.04171307
-4.72736368,0.58397453,0.00280312,0.00634913,0.03686912,0.12676551,0.05711787,0.32521542,0.04502778,0.03848906
-4.72136068,0.55166152,0.00335222,0.00731231,0.03492347,0.12628944,0.04901292,0.30164568,0.04504880,0.03610558
-4.71535768,0.53299178,0.00401542,0.00858322,0.03384721,0.12927643,0.04185400,0.28522250,0.04637689,0.03458512
-4.70935468,0.52843473,0.00480692,0.01019508,0.03368684,0.13595769,0.03559222,0.27611843,0.04910051,0.03394673
-4.70335168,0.53843614,0.00574105,0.01218432,0.03448910,0.14656528,0.03017127,0.27448758,0.05331236,0.03420651
-4.69734867,0.56341795,0.00683192,0.01458985,0.03630095,0.16132909,0.02552989,0.28046860,0.05910755,0.03537765
-4.69134567,0.60377161,0.00809298,0.01745196,0.03916905,0.18047205,0.02160417,0.29418426,0.06658114,0.03747019
-4.68534267,0.65984458,0.00953643,0.02081103,0.04313874,0.20420326,0.01832936,0.31573781,0.07582481,0.04049029
-4.67933967,0.73192055,0.01117270,0.02470600,0.04825263,0.23270955,0.01564151,0.34520584,0.08692290,0.04443922
-4.67333667,0.82019368,0.01300976,0.02917259,0.05454868,0.26614535,0.01347865,0.38262825,0.09994766,0.04931202
-4.66733367,0.92473842,0.01505251,0.03424137,0.06205791,0.30462157,0.01178176,0.42799566,0.11495399,0.05509587
-4.66133067,1.04547607,0.01730209,0.03993567,0.07080187,0.34819373,0.01049535,0.48123502,0.13197383,0.06176837
-4.65532766,1.18214023,0.01975530,0.04626943,0.08078988,0.39685016,0.00956785,0.54219441,0.15101033,0.06929578
-4.64932466,1.33424324,0.02240405,0.05324514,0.09201634,0.45050087,0.00895171,0.61062787,0.17203220,0.07763136
-4.64332166,1.50104602,0.02523492,0.06085180,0.10445816,0.50896788,0.00860337,0.68618169,0.19496849,0.08671388
