energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-5.77188594,2.34728287,0.00275716,0.99434245,0.30741518,0.00000000,0.68423648,0.62066059
-5.76588294,2.33381473,0.00271584,1.00312248,0.28515991,0.00000000,0.68558101,0.62152236
-5.75987994,2.33085488,0.00267998,1.01521452,0.26592430,0.00000000,0.69189849,0.62407655
-5.75387694,2.33876260,0.00265049,1.03079994,0.24973545,0.00000000,0.70333248,0.62839096
-5.74787394,2.35778502,0.00262836,1.05002382,0.23659311,0.00000000,0.71996862,0.63451522
-5.74187094,2.38806531,0.00261460,1.07299480,0.22647580,0.00000000,0.74183776,0.64248226
-5.73586793,2.42964925,0.00261027,1.09978466,0.21934610,0.00000000,0.76891895,0.65230956
-5.72986493,2.48249024,0.00261641,1.13042775,0.21515495,0.00000000,0.80114224,0.66400016
-5.72386193,2.54645255,0.00263403,1.16492031,0.21384471,0.00000000,0.83839111,0.67754326
-5.71785893,2.62131333,0.00266406,1.20321976,0.21535111,0.00000000,0.88050476,0.69291475
-5.71185593,2.70676341,0.00270730,1.24524427,0.21960397,0.00000000,0.92728018,0.71007743
-5.70585293,2.80240765,0.00276435,1.29087257,0.22652696,0.00000000,0.97847428,0.72898114
-5.69984992,2.90776502,0.00283559,1.33994423,0.23603649,0.00000000,1.03380615,0.74956276
-5.69384692,3.02226907,0.00292111,1.39226037,0.24803999,0.00000000,1.09295961,0.77174617
-5.68784392,3.14526891,0.00302067,1.44758493,0.26243368,0.00000000,1.15558627,0.79544207
-5.68184092,3.27603123,0.00313367,1.50564648,0.27910034,0.00000000,1.22130908,0.82054788
-5.67583792,3.41374335,0.00325910,1.56614043,0.29790706,0.00000000,1.28972645,0.84694747
-5.66983492,3.55751754,0.00339556,1.62873164,0.31870329,0.00000000,1.36041693,0.87451093
-5.66383192,3.70639645,0.00354121,1.69305727,0.34131953,0.00000000,1.43294438,0.90309430
-5.65782891,3.85935982,0.00369384,1.75872984,0.36556653,0.00000000,1.50686344,0.93253931
-5.65182591,4.01533212,0.00385083,1.82534035,0.39123537,0.00000000,1.58172511,0.96267320
-5.64582291,4.17319126,0.00400926,1.89246146,0.41809843,0.00000000,1.65708226,0.99330868
-5.63981991,4.33177823,0.00416595,1.95965072,0.44591114,0.00000000,1.73249488,1.02424415
-5.63381691,4.48990751,0.00431750,2.02645389,0.47441471,0.00000000,1.80753474,1.05526436
-5.62781391,4.64637862,0.00446043,2.09240858,0.50333954,0.00000000,1.88178943,1.08614154
-5.62181091,4.79998852,0.00459125,2.15704818,0.53240935,0.00000000,1.95486547,1.11663737
-5.61580790,4.94954539,0.00470657,2.21990650,0.56134587,0.00000000,2.02639076,1.14650569
-5.60980490,5.09388372,0.00480321,2.28052327,0.58987386,0.00000000,2.09601599,1.17549635
-5.60380190,5.23188113,0.00487830,2.33845071,0.61772632,0.00000000,2.16341553,1.20336008
-5.59779890,5.36247676,0.00492937,2.39326134,0.64464976,0.00000000,2.22828764,1.22985460
-5.59179590,5.48469165,0.00495446,2.44455717,0.67040917,0.00000000,2.29035453,1.25475173
-5.58579290,5.59765062,0.00495216,2.49198026,0.69479282,0.00000000,2.34936233,1.27784560
-5.57978989,5.70060555,0.00492169,2.53522441,0.71761645,0.00000000,2.40508130,1.29896150
-5.57378689,5.79295937,0.00486294,2.57404778,0.73872687,0.00000000,2.45730661,1.31796525
-5.56778389,5.87428999,0.00477645,2.60828586,0.75800486,0.00000000,2.50585968,1.33477246
-5.56178089,5.94437302,0.00466344,2.63786413,0.77536730,0.00000000,2.55059033,1.34935731
-5.55577789,6.00320188,0.00452574,2.66280965,0.79076842,0.00000000,2.59137963,1.36176023
-5.54977489,6.05100399,0.00436578,2.68326070,0.80420023,0.00000000,2.62814329,1.37209382
-5.54377189,6.08825111,0.00418651,2.69947339,0.81569207,0.00000000,2.66083532,1.38054642
-5.53776888,6.11566261,0.00399130,2.71182438,0.82530931,0.00000000,2.68945164,1.38738282
-5.53176588,6.13419988,0.00378389,2.72080885,0.83315124,0.00000000,2.71403305,1.39294154
-5.52576288,6.14505087,0.00356827,2.72703291,0.83934818,0.00000000,2.73466725,1.39762842
-5.51975988,6.14960398,0.00334858,2.73120014,0.84405792,0.00000000,2.75148925,1.40190627
-5.51375688,6.14941094,0.00312906,2.73409193,0.84746142,0.00000000,2.76467982,1.40628062
-5.50775388,6.14613910,0.00291390,2.73654199,0.84975807,0.00000000,2.77446170,1.41128191
-5.50175088,6.14151415,0.00270722,2.73940545,0.85116038,0.00000000,2.78109326,1.41744450
-5.49574787,6.13725490,0.00251297,2.74352363,0.85188839,0.00000000,2.78485973,1.42528325
-5.48974487,6.13500266,0.00233488,2.74968581,0.85216381,0.00000000,2.78606225,1.43526868
-5.48374187,6.13624801,0.00217642,2.75858976,0.85220409,0.00000000,2.78500492,1.44780172
-5.47773887,6.14225851,0.00204074,2.77080281,0.85221652,0.00000000,2.78198082,1.46318940
-5.47173587,6.15401102,0.00193066,2.78672574,0.85239258,0.00000000,2.77725747,1.48162273
-5.46573287,6.17213239,0.00184864,2.80656158,0.85290260,0.00000000,2.77106271,1.50315805
-5.45972986,6.19685227,0.00179675,2.83029131,0.85389097,0.00000000,2.76357213,1.52770320
-5.45372686,6.22797124,0.00177666,2.85765842,0.85547199,0.00000000,2.75489864,1.55500949
-5.44772386,6.26484704,0.00178961,2.88816378,0.85772656,0.00000000,2.74508542,1.58467030
-5.44172086,6.30640071,0.00183641,2.92107180,0.86069969,0.00000000,2.73410270,1.61612704
-5.43571786,6.35114381,0.00191736,2.95542855,0.86439902,0.00000000,2.72184901,1.64868242
-5.42971486,6.39722636,0.00203231,2.99009154,0.86879442,0.00000000,2.70815721,1.68152114
-5.42371186,6.44250453,0.00218055,3.02377057,0.87381856,0.00000000,2.69280522,1.71373731
-5.41770885,6.48462578,0.00236082,3.05507819,0.87936863,0.00000000,2.67553122,1.74436770
-5.41170585,6.52112811,0.00257128,3.08258794,0.88530898,0.00000000,2.65605271,1.77242965
-5.40570285,6.54954944,0.00280951,3.10489783,0.89147485,0.00000000,2.63408876,1.79696197
-5.39969985,6.56754227,0.00307246,3.12069639,0.89767685,0.00000000,2.60938419,1.81706729
-5.39369685,6.57298862,0.00335650,3.12882820,0.90370636,0.00000000,2.58173470,1.83195366
-5.38769385,6.56410978,0.00365743,3.12835584,0.90934147,0.00000000,2.55101166,1.84097382
-5.38169085,6.53956588,0.00397051,3.11861523,0.91435359,0.00000000,2.51718513,1.84366007
-5.37568784,6.49854047,0.00429054,3.09926169,0.91851435,0.00000000,2.48034399,1.83975314
-5.36968484,6.44080600,0.00461196,3.07030429,0.92160271,0.00000000,2.44071207,1.82922361
-5.36368184,6.36676689,0.00492891,3.03212665,0.92341221,0.00000000,2.39865915,1.81228472
-5.35767884,6.27747802,0.00523545,2.98549295,0.92375798,0.00000000,2.35470615,1.78939595
-5.35167584,6.17463726,0.00552560,2.93153866,0.92248341,0.00000000,2.30952406,1.76125688
-5.34567284,6.06055216,0.00579361,2.87174590,0.91946626,0.00000000,2.26392618,1.72879150
-5.33966983,5.93808159,0.00603403,2.80790435,0.91462398,0.00000000,2.21885375,1.69312346
-5.33366683,5.81055458,0.00624197,2.74205901,0.90791800,0.00000000,2.17535532,1.65554311
-5.32766383,5.68166912,0.00641318,2.67644668,0.89935682,0.00000000,2.13456018,1.61746755
-5.32166083,5.55537469,0.00654428,2.61342363,0.88899777,0.00000000,2.09764688,1.58039510
-5.31565783,5.43574281,0.00663282,2.55538692,0.87694723,0.00000000,2.06580759,1.54585585
-5.30965483,5.32683033,0.00667742,2.50469249,0.86335925,0.00000000,2.04020960,1.51536021
-5.30365183,5.23254024,0.00667785,2.46357280,0.84843265,0.00000000,2.02195525,1.49034703
-5.29764882,5.15648520,0.00663507,2.43405705,0.83240660,0.00000000,2.01204165,1.47213338
-5.29164582,5.10185846,0.00655121,2.41789684,0.81555476,0.00000000,2.01132186,1.46186752
-5.28564282,5.07131684,0.00642956,2.41649987,0.79817836,0.00000000,2.02046886,1.46048685
-5.27963982,5.06687997,0.00627451,2.43087394,0.78059837,0.00000000,2.03994402,1.46868203
-5.27363682,5.08984956,0.00609143,2.46158338,0.76314713,0.00000000,2.06997144,1.48686880
-5.26763382,5.14075159,0.00588659,2.50871950,0.74615991,0.00000000,2.11051939,1.51516822
-5.26163082,5.21930399,0.00566695,2.57188605,0.72996665,0.00000000,2.16129022,1.55339618
-5.25562781,5.32441115,0.00544006,2.65020062,0.71488437,0.00000000,2.22171936,1.60106261
-5.24962481,5.45418615,0.00521381,2.74231211,0.70121048,0.00000000,2.29098420,1.65738052
-5.24362181,5.60600036,0.00499632,2.84643387,0.68921738,0.00000000,2.36802296,1.72128477
-5.23761881,5.77655918,0.00479570,2.96039187,0.67914842,0.00000000,2.45156336,1.79146007
-5.23161581,5.96200188,0.00461990,3.08168652,0.67121532,0.00000000,2.54016054,1.86637741
-5.22561281,6.15802240,0.00447648,3.20756627,0.66559707,0.00000000,2.63224311,1.94433808
-5.21960980,6.36000698,0.00437252,3.33511081,0.66244013,0.00000000,2.72616589,2.02352366
-5.21360680,6.56318411,0.00431439,3.46132110,0.66185972,0.00000000,2.82026741,2.10205062
-5.20760380,6.76278116,0.00430763,3.58321330,0.66394180,0.00000000,2.91292993,2.17802761
-5.20160080,6.95418195,0.00435680,3.69791323,0.66874560,0.00000000,3.00263961,2.24961361
-5.19559780,7.13307921,0.00446540,3.80274801,0.67630599,0.00000000,3.08804413,2.31507474
-5.18959480,7.29561585,0.00463572,3.89533146,0.68663571,0.00000000,3.16800516,2.37283784
-5.18359180,7.43850930,0.00486878,3.97363994,0.69972675,0.00000000,3.24164321,2.42153868
-5.17758879,7.55915398,0.00516423,4.03607580,0.71555102,0.00000000,3.30837251,2.46006308
-5.17158579,7.65569746,0.00552034,4.08151566,0.73405989,0.00000000,3.36792425,2.48757938
-5.16558279,7.72708729,0.00593399,4.10934180,0.75518269,0.00000000,3.42035656,2.50356080
-5.15957979,7.77308664,0.00640060,4.11945522,0.77882435,0.00000000,3.46605070,2.50779719
-5.15357679,7.79425830,0.00691427,4.11226989,0.80486227,0.00000000,3.50569324,2.50039544
-5.14757379,7.79191802,0.00746777,4.08868848,0.83314285,0.00000000,3.54024479,2.48176881
-5.14157079,7.76805973,0.00805270,4.05006069,0.86347812,0.00000000,3.57089665,2.45261572
-5.13556778,7.72525627,0.00865962,3.99812601,0.89564280,0.00000000,3.59901708,2.41388895
-5.12956478,7.66654057,0.00927824,3.93494356,0.92937244,0.00000000,3.62608979,2.36675682
-5.12356178,7.59527301,0.00989766,3.86281194,0.96436292,0.00000000,3.65364733,2.31255796
-5.11755878,7.51500108,0.01050661,3.78418285,1.00027179,0.00000000,3.68320243,2.25275180
-5.11155578,7.42931795,0.01109375,3.70157196,1.03672170,0.00000000,3.71618065,2.18886695
-5.10555278,7.34172622,0.01164794,3.61747104,1.07330594,0.00000000,3.75385719,2.12244954
-5.09954977,7.25551260,0.01215860,3.53426478,1.10959625,0.00000000,3.79730091,2.05501375
-5.09354677,7.17363864,0.01261599,3.45415558,1.14515248,0.00000000,3.84732795,1.98799634
-5.08754377,7.09865150,0.01301151,3.37909917,1.17953393,0.00000000,3.90446682,1.92271685
-5.08154077,7.03261758,0.01333796,3.31075313,1.21231182,0.00000000,3.96893653,1.86034475
-5.07553777,6.97708052,0.01358979,3.25043976,1.24308216,0.00000000,4.04063811,1.80187438
-5.06953477,6.93304372,0.01376324,3.19912399,1.27147856,0.00000000,4.11915981,1.74810810
-5.06353177,6.90097649,0.01385650,3.15740630,1.29718403,0.00000000,4.20379506,1.69964777
-5.05752876,6.88084139,0.01386973,3.12552993,1.31994123,0.00000000,4.29357210,1.65689413
-5.05152576,6.87214000,0.01380506,3.10340097,1.33956049,0.00000000,4.38729340,1.62005335
-5.04552276,6.87397309,0.01366649,3.09061952,1.35592497,0.00000000,4.48358264,1.58914987
-5.03951976,6.88511121,0.01345974,3.08651968,1.36899285,0.00000000,4.58093701,1.56404428
-5.03351676,6.90407132,0.01319202,3.09021593,1.37879605,0.00000000,4.67778211,1.54445490
-5.02751376,6.92919523,0.01287179,3.10065328,1.38543566,0.00000000,4.77252694,1.52998196
-5.02151076,6.95872609,0.01250841,3.11665892,1.38907430,0.00000000,4.86361679,1.52013276
-5.01550775,6.99087958,0.01211184,3.13699276,1.38992565,0.00000000,4.94958170,1.51434691
-5.00950475,7.02390706,0.01169225,3.16039520,1.38824190,0.00000000,5.02907885,1.51202055
-5.00350175,7.05614892,0.01125969,3.18563008,1.38429961,0.00000000,5.10092755,1.51252861
-4.99749875,7.08607689,0.01082376,3.21152189,1.37838488,0.00000000,5.16413589,1.51524469
-4.99149575,7.11232489,0.01039331,3.23698611,1.37077865,0.00000000,5.21791857,1.51955797
-4.98549275,7.13370886,0.00997615,3.26105246,1.36174285,0.00000000,5.26170598,1.52488707
-4.97948974,7.14923617,0.00957889,3.28288082,1.35150825,0.00000000,5.29514487,1.53069084
-4.97348674,7.15810614,0.00920675,3.30177025,1.34026455,0.00000000,5.31809128,1.53647613
-4.96748374,7.15970312,0.00886346,3.31716164,1.32815333,0.00000000,5.33059683,1.54180295
-4.96148074,7.15358391,0.00855129,3.32863470,1.31526415,0.00000000,5.33288950,1.54628718
-4.95547774,7.13946138,0.00827104,3.33590036,1.30163392,0.00000000,5.32535030,1.54960135
-4.94947474,7.11718603,0.00802217,3.33878955,1.28724961,0.00000000,5.30848714,1.55147389
-4.94347174,7.08672690,0.00780292,3.33723942,1.27205398,0.00000000,5.28290748,1.55168713
-4.93746873,7.04815348,0.00761049,3.33127799,1.25595408,0.00000000,5.24929098,1.55007449
-4.93146573,7.00161941,0.00744130,3.32100837,1.23883196,0.00000000,5.20836349,1.54651726
-4.92546273,6.94734912,0.00729120,3.30659322,1.22055702,0.00000000,5.16087345,1.54094105
-4.91945973,6.88562771,0.00715574,3.28824050,1.20099937,0.00000000,5.10757182,1.53331230
-4.91345673,6.81679460,0.00703041,3.26619083,1.18004344,0.00000000,5.04919608,1.52363496
-4.90745373,6.74124104,0.00691089,3.24070729,1.15760137,0.00000000,4.98645917,1.51194749
-4.90145073,6.65941141,0.00679328,3.21206787,1.13362543,0.00000000,4.92004344,1.49832027
-4.89544772,6.57180807,0.00667428,3.18056078,1.10811900,0.00000000,4.85060000,1.48285353
-4.88944472,6.47899959,0.00655137,3.14648285,1.08114575,0.00000000,4.77875322,1.46567580
-4.88344172,6.38163173,0.00642293,3.11014081,1.05283672,0.00000000,4.70511014,1.44694290
-4.87743872,6.28044077,0.00628834,3.07185547,1.02339498,0.00000000,4.63027415,1.42683757
-4.87143572,6.17626840,0.00614800,3.03196822,0.99309805,0.00000000,4.55486232,1.40556953
-4.86543272,6.07007756,0.00600335,2.99084966,0.96229791,0.00000000,4.47952521,1.38337603
-4.85942971,5.96296812,0.00585686,2.94890953,0.93141870,0.00000000,4.40496811,1.36052277
-4.85342671,5.85619150,0.00571191,2.90660744,0.90095251,0.00000000,4.33197233,1.33730492
-4.84742371,5.75116299,0.00557275,2.86446345,0.87145317,0.00000000,4.26141505,1.31404820
-4.84142071,5.64947055,0.00544430,2.82306763,0.84352841,0.00000000,4.19428618,1.29110961
-4.83541771,5.55287869,0.00533206,2.78308778,0.81783067,0.00000000,4.13170077,1.26887768
-4.82941471,5.46332599,0.00524188,2.74527422,0.79504657,0.00000000,4.07490531,1.24777182
-4.82341171,5.38291518,0.00517982,2.71046082,0.77588534,0.00000000,4.02527670,1.22824045
-4.81740870,5.31389423,0.00515191,2.67956149,0.76106642,0.00000000,3.98431277,1.21075772
-4.81140570,5.25862793,0.00516395,2.65356147,0.75130610,0.00000000,3.95361333,1.19581841
-4.80540270,5.21955905,0.00522133,2.63350293,0.74730366,0.00000000,3.93485169,1.18393094
-4.79939970,5.19915905,0.00532879,2.62046483,0.74972673,0.00000000,3.92973632,1.17560826
-4.79339670,5.19986885,0.00549023,2.61553703,0.75919637,0.00000000,3.93996353,1.17135679
-4.78739370,5.22403047,0.00570855,2.61978922,0.77627179,0.00000000,3.96716208,1.17166329
-4.78139070,5.27381123,0.00598548,2.63423544,0.80143492,0.00000000,4.01283159,1.17698026
-4.77538769,5.35112283,0.00632141,2.65979538,0.83507528,0.00000000,4.07827675,1.18770997
-4.76938469,5.45753793,0.00671530,2.69725376,0.87747525,0.00000000,4.16454009,1.20418790
-4.76338169,5.59420772,0.00716464,2.74721972,0.92879628,0.00000000,4.27233625,1.22666612
-4.75737869,5.76178378,0.00766534,2.81008777,0.98906633,0.00000000,4.40199088,1.25529741
-4.75137569,5.96034825,0.00821179,2.88600254,1.05816924,0.00000000,4.55338746,1.29012081
-4.74537269,6.18935578,0.00879694,2.97482893,1.13583621,0.00000000,4.72592494,1.33104952
-4.73936968,6.44759074,0.00941231,3.07612958,1.22164008,0.00000000,4.91848913,1.37786173
-4.73336668,6.73314253,0.01004827,3.18915113,1.31499282,0.00000000,5.12943986,1.43019512
-4.72736368,7.04340145,0.01069411,3.31282033,1.41514642,0.00000000,5.35661557,1.48754546
-4.72136068,7.37507624,0.01133839,3.44575078,1.52119769,0.00000000,5.59735615,1.54926968
-4.71535768,7.72423394,0.01196918,3.58626054,1.63209685,0.00000000,5.84854380,1.61459351
-4.70935468,8.08636161,0.01257434,3.73240027,1.74666021,0.00000000,6.10666113,1.68262360
-4.70335168,8.45644815,0.01314189,3.88199111,1.86358655,0.00000000,6.36786454,1.75236389
-4.69734867,8.82908397,0.01366032,4.03267118,1.98147710,0.00000000,6.62807040,1.82273559
-4.69134567,9.19857515,0.01411892,4.18194886,2.09885871,0.00000000,6.88305078,1.89260032
-4.68534267,9.55906829,0.01450809,4.32726101,2.21420961,0.00000000,7.12853507,1.96078542
-4.67933967,9.90468163,0.01481960,4.46603395,2.32598730,0.00000000,7.36031366,2.02611067
-4.67333667,10.22963805,0.01504684,4.59574489,2.43265773,0.00000000,7.57433963,2.08741536
-4.66733367,10.52839547,0.01518500,4.71398170,2.53272522,0.00000000,7.76682479,2.14358496
-4.66133067,10.79577044,0.01523116,4.81849885,2.62476226,0.00000000,7.93432670,2.19357633
-4.65532766,11.02705121,0.01518440,4.90726784,2.70743859,0.00000000,8.07382384,2.23644080
-4.64932466,11.21809717,0.01504573,4.97852048,2.77954873,0.00000000,8.18277686,2.27134444
-4.64332166,11.36542214,0.01481808,5.03078403,2.84003747,0.00000000,8.25917440,2.29758491
-4.63731866,11.46626007,0.01450613,5.06290751,2.88802266,0.00000000,8.30156312,2.31460475
-4.63131566,11.51861202,0.01411613,5.07407877,2.92281484,0.00000000,8.30906179,2.32200069
-4.62531266,11.52127434,0.01365570,5.06383251,2.94393317,0.00000000,8.28136049,2.31952904
-4.61930965,11.47384859,0.01313354,5.03204970,2.95111760,0.00000000,8.21870614,2.30710731
-4.61330665,11.37673400,0.01255920,4.97894892,2.94433660,0.00000000,8.12187611,2.28481215
-4.60730365,11.23110403,0.01194276,4.90507074,2.92379068,0.00000000,7.99214201,2.25287400
-4.60130065,11.03886846,0.01129455,4.81125594,2.88991121,0.00000000,7.83122570,2.21166883
-4.59529765,10.80262297,0.01062492,4.69861891,2.84335484,0.00000000,7.64124956,2.16170724
-4.58929465,10.52558790,0.00994395,4.56851702,2.78499320,0.00000000,7.42468305,2.10362150
-4.58329165,10.21153809,0.00926127,4.42251726,2.71589832,0.00000000,7.18428703,2.03815083
-4.57728864,9.86472528,0.00858585,4.26236092,2.63732371,0.00000000,6.92305738,1.96612534
-4.57128564,9.48979483,0.00792591,4.08992729,2.55068145,0.00000000,6.64416889,1.88844903
-4.56528264,9.09169811,0.00728875,3.90719694,2.45751571,0.00000000,6.35092012,1.80608213
-4.55927964,8.67560188,0.00668071,3.71621538,2.35947298,0.00000000,6.04667975,1.72002315
-4.55327664,8.24679592,0.00610715,3.51905749,2.25826968,0.00000000,5.73483476,1.63129090
-4.54727364,7.81060025,0.00557239,3.31779327,2.15565766,0.00000000,5.41874049,1.54090671
-4.54127064,7.37227308,0.00507982,3.11445516,2.05338836,0.00000000,5.10167276,1.44987716
-4.53526763,6.93692088,0.00463181,2.91100746,1.95317628,0.00000000,4.78678223,1.35917758
-4.52926463,6.50941185,0.00422989,2.70931809,1.85666272,0.00000000,4.47705102,1.26973645
-4.52326163,6.09429446,0.00387472,2.51113296,1.76538051,0.00000000,4.17525228,1.18242112
-4.51725863,5.69572223,0.00356619,2.31805342,1.68072077,0.00000000,3.88391273,1.09802481
-4.51125563,5.31738671,0.00330350,2.13151697,1.60390242,0.00000000,3.60527919,1.01725546
-4.50525263,4.96245980,0.00308521,1.95278151,1.53594550,0.00000000,3.34128953,0.94072635
-4.49924962,4.63354711,0.00290932,1.78291353,1.47764892,0.00000000,3.09354891,0.86894874
-4.49324662,4.33265366,0.00277331,1.62278020,1.42957353,0.00000000,2.86331213,0.80232684
-4.48724362,4.06116277,0.00267426,1.47304569,1.39203101,0.00000000,2.65147268,0.74115500
-4.48124062,3.81982920,0.00260885,1.33417160,1.36507919,0.00000000,2.45855924,0.68561728
-4.47523762,3.60878682,0.00257346,1.20642152,1.34852396,0.00000000,2.28473987,0.63578944
-4.46923462,3.42757082,0.00256423,1.08986948,1.34192806,0.00000000,2.12983428,0.59164320
-4.46323162,3.27515413,0.00257710,0.98441201,1.34462647,0.00000000,1.99333385,0.55305270
-4.45722861,3.14999706,0.00260792,0.88978342,1.35574834,0.00000000,1.87442918,0.51980296
-4.45122561,3.05010895,0.00265250,0.80557379,1.37424472,0.00000000,1.77204444,0.49160010
-4.44522261,2.97312001,0.00270667,0.73124909,1.39892151,0.00000000,1.68487748,0.46808299
-4.43921961,2.91636121,0.00276639,0.66617282,1.42847663,0.00000000,1.61144465,0.44883605
-4.43321661,2.87695004,0.00282782,0.60962849,1.46154027,0.00000000,1.55012874,0.43340277
-4.42721361,2.85187915,0.00288738,0.56084230,1.49671707,0.00000000,1.49922870,0.42129956
-4.42121061,2.83810556,0.00294186,0.51900535,1.53262885,0.00000000,1.45700941,0.41202967
-4.41520760,2.83263738,0.00298844,0.48329479,1.56795638,0.00000000,1.42174984,0.40509653
-4.40920460,2.83261561,0.00302482,0.45289346,1.60147904,0.00000000,1.39178837,0.40001645
-4.40320160,2.83538838,0.00304920,0.42700751,1.63211074,0.00000000,1.36556354,0.39633013
-4.39719860,2.83857566,0.00306039,0.40488159,1.65893112,0.00000000,1.34164935,0.39361280
-4.39119560,2.84012246,0.00305774,0.38581161,1.68121079,0.00000000,1.31878399,0.39148275
-4.38519260,2.83833919,0.00304124,0.36915467,1.69842973,0.00000000,1.29589150,0.38960802
-4.37918959,2.83192816,0.00301144,0.35433636,1.71028835,0.00000000,1.27209591,0.38771119
-4.37318659,2.81999597,0.00296942,0.34085527,1.71671061,0.00000000,1.24672785,0.38557217
-4.36718359,2.80205149,0.00291677,0.32828507,1.71783920,0.00000000,1.21932393,0.38302907
-4.36118059,2.77799025,0.00285549,0.31627428,1.71402293,0.00000000,1.18961917,0.37997707
-4.35517759,2.74806594,0.00278794,0.30454397,1.70579678,0.00000000,1.15753353,0.37636557
-4.34917459,2.71285062,0.00271669,0.29288371,1.69385523,0.00000000,1.12315309,0.37219368
-4.34317159,2.67318510,0.00264447,0.28114620,1.67901989,0.00000000,1.08670723,0.36750428
-4.33716858,2.63012169,0.00257406,0.26924074,1.66220268,0.00000000,1.04854266,0.36237694
-4.33116558,2.58486153,0.00250813,0.25712602,1.64436566,0.00000000,1.00909566,0.35691991
-4.32516258,2.53868877,0.00244920,0.24480248,1.62647927,0.00000000,0.96886360,0.35126161
-4.31915958,2.49290429,0.00239950,0.23230452,1.60948036,0.00000000,0.92837676,0.34554174
-4.31315658,2.44876132,0.00236091,0.21969286,1.59423179,0.00000000,0.88817165,0.33990254
-4.30715358,2.40740540,0.00233486,0.20704722,1.58148501,0.00000000,0.84876648,0.33448045
