energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-5.72986493,7.49616791,0.04792600,0.94421055,0.70736924,0.74936141,4.35393223,3.24771883,2.26425990,0.00000000
-5.72386193,7.33441115,0.04432079,0.94731622,0.65004843,0.70190009,4.24200373,3.26356462,2.13623012,0.00000000
-5.71785893,7.18212587,0.04084781,0.94893567,0.59607266,0.65641440,4.12869273,3.28296494,2.01380897,0.00000000
-5.71185593,7.04109430,0.03755004,0.94898907,0.54589566,0.61343849,4.01490621,3.30596273,1.89817982,0.00000000
-5.70585293,6.91254745,0.03446358,0.94741041,0.49986769,0.57340797,3.90137086,3.33241828,1.79025214,0.00000000
-5.69984992,6.79717919,0.03161743,0.94415317,0.45823786,0.53665654,3.78864753,3.36202171,1.69066153,0.00000000
-5.69384692,6.69518066,0.02903346,0.93919504,0.42115910,0.50341629,3.67715151,3.39431285,1.59978021,0.00000000
-5.68784392,6.60629206,0.02672663,0.93254147,0.38869514,0.47382147,3.56717660,3.42870718,1.51773641,0.00000000
-5.68184092,6.52986754,0.02470543,0.92422761,0.36082916,0.44791512,3.45892114,3.46452626,1.44444134,0.00000000
-5.67583792,6.46494918,0.02297244,0.91431863,0.33747337,0.42565794,3.35251429,3.50103093,1.37962164,0.00000000
-5.66983492,6.41034570,0.02152502,0.90290845,0.31847923,0.40693908,3.24804090,3.53745544,1.32285560,0.00000000
-5.66383192,6.36471174,0.02035600,0.89011694,0.30364767,0.39158781,3.14556374,3.57304093,1.27361101,0.00000000
-5.65782891,6.32662428,0.01945450,0.87608573,0.29273912,0.37938589,3.04514226,3.60706665,1.23128295,0.00000000
-5.65182591,6.29465287,0.01880663,0.86097320,0.28548296,0.37007982,2.94684721,3.63887773,1.19522975,0.00000000
-5.64582291,6.26742157,0.01839616,0.84494876,0.28158636,0.36339267,2.85077097,3.66790856,1.16480590,0.00000000
-5.63981991,6.24366100,0.01820516,0.82818701,0.28074211,0.35903508,2.75703372,3.69370112,1.13939069,0.00000000
-5.63381691,6.22224970,0.01821455,0.81086217,0.28263579,0.35671516,2.66578577,3.71591812,1.11841186,0.00000000
-5.62781391,6.20224475,0.01840446,0.79314317,0.28695198,0.35614715,2.57720666,3.73435096,1.10136404,0.00000000
-5.62181091,6.18290243,0.01875464,0.77518981,0.29337970,0.35705879,2.49150180,3.74892293,1.08782158,0.00000000
-5.61580790,6.16368976,0.01924472,0.75715013,0.30161723,0.35919740,2.40889728,3.75968833,1.07744633,0.00000000
-5.60980490,6.14428855,0.01985431,0.73915939,0.31137620,0.36233474,2.32963377,3.76682812,1.06999045,0.00000000
-5.60380190,6.12459346,0.02056325,0.72134048,0.32238532,0.36627079,2.25396002,3.77064304,1.06529510,0.00000000
-5.59779890,6.10470569,0.02135156,0.70380593,0.33439346,0.37083668,2.18212672,3.77154508,1.06328563,0.00000000
-5.59179590,6.08492362,0.02219963,0.68666118,0.34717249,0.37589677,2.11438103,3.77004774,1.06396402,0.00000000
-5.58579290,6.06573186,0.02308817,0.67000902,0.36051955,0.38135017,2.05096210,3.76675603,1.06739937,0.00000000
-5.57978989,6.04778915,0.02399833,0.65395469,0.37425900,0.38713184,1.99209767,3.76235628,1.07371714,0.00000000
-5.57378689,6.03191590,0.02491179,0.63861135,0.38824383,0.39321314,1.93800175,3.75760609,1.08308783,0.00000000
-5.56778389,6.01908120,0.02581082,0.62410546,0.40235653,0.39960221,1.88887322,3.75332440,1.09571549,0.00000000
-5.56178089,6.01038900,0.02667848,0.61058149,0.41650941,0.40634380,1.84489507,3.75038132,1.11182664,0.00000000
-5.55577789,6.00706299,0.02749875,0.59820575,0.43064418,0.41351883,1.80623397,3.74968756,1.13165967,0.00000000
-5.54977489,6.01042922,0.02825672,0.58716867,0.44473089,0.42124330,1.77303988,3.75218282,1.15545508,0.00000000
-5.54377189,6.02189570,0.02893885,0.57768546,0.45876611,0.42966664,1.74544524,3.75882278,1.18344635,0.00000000
-5.53776888,6.04292803,0.02953313,0.56999477,0.47277030,0.43896918,1.72356367,3.77056423,1.21585170,0.00000000
-5.53176588,6.07502038,0.03002930,0.56435522,0.48678457,0.44935872,1.70748773,3.78834794,1.25286626,0.00000000
-5.52576288,6.11966144,0.03041908,0.56103988,0.50086674,0.46106602,1.69728568,3.81307909,1.29465482,0.00000000
-5.51975988,6.17829496,0.03069628,0.56032871,0.51508679,0.47433907,1.69299734,3.84560536,1.34134482,0.00000000
-5.51375688,6.25227536,0.03085695,0.56249919,0.52952197,0.48943619,1.69462880,3.88669267,1.39301946,0.00000000
-5.50775388,6.34281895,0.03089942,0.56781556,0.54425152,0.50661782,1.70214644,3.93699927,1.44971084,0.00000000
-5.50175088,6.45095181,0.03082432,0.57651688,0.55935124,0.52613732,1.71547033,3.99704864,1.51139308,0.00000000
-5.49574787,6.57745592,0.03063453,0.58880458,0.57488817,0.54823073,1.73446741,4.06720215,1.57797534,0.00000000
-5.48974487,6.72281536,0.03033500,0.60482996,0.59091538,0.57310587,1.75894479,4.14763257,1.64929508,0.00000000
-5.48374187,6.88716479,0.02993265,0.62468215,0.60746719,0.60093120,1.78864367,4.23829951,1.72511147,0.00000000
-5.47773887,7.07024264,0.02943607,0.64837719,0.62455486,0.63182467,1.82323442,4.33892816,1.80509946,0.00000000
-5.47173587,7.27135158,0.02885526,0.67584871,0.64216311,0.66584341,1.86231308,4.44899256,1.88884488,0.00000000
-5.46573287,7.48932887,0.02820128,0.70694070,0.66024748,0.70297439,1.90540013,4.56770469,1.97584091,0.00000000
-5.45972986,7.72252909,0.02748595,0.74140299,0.67873269,0.74312707,1.95194163,4.69401056,2.06548662,0.00000000
-5.45372686,7.96882158,0.02672148,0.77888948,0.69751229,0.78612825,2.00131338,4.82659429,2.15708796,0.00000000
-5.44772386,8.22560450,0.02592007,0.81895976,0.71644953,0.83171994,2.05282837,4.96389096,2.24986186,0.00000000
-5.44172086,8.48983694,0.02509367,0.86108396,0.73537976,0.87956054,2.10574767,5.10410887,2.34294390,0.00000000
-5.43571786,8.75808998,0.02425359,0.90465115,0.75411422,0.92922973,2.15929507,5.24526116,2.43539992,0.00000000
-5.42971486,9.02661672,0.02341031,0.94898096,0.77244547,0.98023738,2.21267518,5.38520682,2.52624173,0.00000000
-5.42371186,9.29144062,0.02257323,0.99333836,0.79015433,1.03203629,2.26509506,5.52170028,2.61444721,0.00000000
-5.41770885,9.54846043,0.02175054,1.03695118,0.80701821,1.08403888,2.31578874,5.65244866,2.69898437,0.00000000
-5.41170585,9.79356919,0.02094914,1.07902995,0.82282080,1.13563721,2.36404422,5.77517512,2.77883905,0.00000000
-5.40570285,10.02278387,0.02017462,1.11878939,0.83736286,1.18622585,2.40923215,5.88768634,2.85304562,0.00000000
-5.39969985,10.23238126,0.01943128,1.15547091,0.85047379,1.23522683,2.45083509,5.98794205,2.92071962,0.00000000
-5.39369685,10.41903511,0.01872226,1.18836533,0.86202354,1.28211561,2.48847637,6.07412379,2.98109124,0.00000000
-5.38769385,10.57994903,0.01804967,1.21683501,0.87193454,1.32644696,2.52194716,6.14470044,3.03353819,0.00000000
-5.38169085,10.71297930,0.01741480,1.24033453,0.88019308,1.36787956,2.55123043,6.19848747,3.07761647,0.00000000
-5.37568784,10.81674169,0.01681833,1.25842905,0.88685944,1.40619802,2.57652041,6.23469738,3.11308740,0.00000000
-5.36968484,10.89069684,0.01626057,1.27080963,0.89207645,1.44133103,2.59823613,6.25297866,3.13993952,0.00000000
-5.36368184,10.93520921,0.01574171,1.27730473,0.89607573,1.47336456,2.61702788,6.25344129,3.15840370,0.00000000
-5.35767884,10.95157550,0.01526206,1.27788740,0.89918104,1.50254901,2.63377541,6.23666710,3.16896041,0.00000000
-5.35167584,10.94201979,0.01482225,1.27267768,0.90180847,1.52929967,2.64957722,6.20370399,3.17233823,0.00000000
-5.34567284,10.90965387,0.01442347,1.26193998,0.90446296,1.55418990,2.66573028,6.15604371,3.16950293,0.00000000
-5.33966983,10.85840285,0.01406754,1.24607545,0.90773095,1.57793684,2.68370031,6.09558378,3.16163714,0.00000000
-5.33366683,10.79289771,0.01375709,1.22560946,0.91226912,1.60138003,2.70508282,6.02457454,3.15011086,0.00000000
-5.32766383,10.71833809,0.01349555,1.20117470,0.91878925,1.62545333,2.73155569,5.94555357,3.13644364,0.00000000
-5.32166083,10.64033007,0.01328719,1.17349031,0.92803958,1.65115109,2.76482471,5.86126964,3.12225953,0.00000000
-5.31565783,10.56470493,0.01313706,1.14333801,0.94078303,1.67948993,2.80656347,5.77459949,3.10923654,0.00000000
-5.30965483,10.49732589,0.01305089,1.11153604,0.95777290,1.71146757,2.85834986,5.68846063,3.09905242,0.00000000
-5.30365183,10.44389037,0.01303495,1.07891191,0.97972700,1.74802040,2.92160135,5.60572362,3.09332874,0.00000000
-5.29764882,10.40973591,0.01309588,1.04627512,1.00730087,1.78998179,2.99751163,5.52912728,3.09357575,0.00000000
-5.29164582,10.39965723,0.01324049,1.01439083,1.04106133,1.83804294,3.08699124,5.46119999,3.10113992,0.00000000
-5.28564282,10.41774197,0.01347555,0.98395565,1.08146132,1.89271811,3.19061470,5.40418991,3.11715642,0.00000000
-5.27963982,10.46723131,0.01380755,0.95557630,1.12881716,1.95431594,3.30857673,5.36000634,3.14250845,0.00000000
-5.27363682,10.55041093,0.01424251,0.92975210,1.18328922,2.02291829,3.44065961,5.33017392,3.17779479,0.00000000
-5.26763382,10.66853598,0.01478574,0.90686185,1.24486708,2.09836757,3.58621355,5.31580071,3.22330706,0.00000000
-5.26163082,10.82179261,0.01544166,0.88715552,1.31335984,2.18026352,3.74415144,5.31756044,3.27901722,0.00000000
-5.25562781,11.00929655,0.01621362,0.87075098,1.38839241,2.26796938,3.91295857,5.33568862,3.34457595,0.00000000
-5.24962481,11.22912812,0.01710380,0.85763569,1.46940803,2.36062745,4.09071776,5.36999185,3.41932151,0.00000000
-5.24362181,11.47840105,0.01811307,0.84767325,1.55567726,2.45718339,4.27514910,5.41986872,3.50229888,0.00000000
-5.23761881,11.75336164,0.01924092,0.84061423,1.64631332,2.55641801,4.46366340,5.48434096,3.59228802,0.00000000
-5.23161581,12.04951321,0.02048545,0.83611077,1.74029326,2.65698530,4.65342751,5.56209278,3.68784023,0.00000000
-5.22561281,12.36176041,0.02184336,0.83373422,1.83648441,2.75745483,4.84143917,5.65151644,3.78732091,0.00000000
-5.21960980,12.68456684,0.02330995,0.83299489,1.93367490,2.85635657,5.02460882,5.75076220,3.88895716,0.00000000
-5.21360680,13.01211979,0.02487919,0.83336313,2.03060732,2.95222615,5.19984505,5.85779056,3.99088829,0.00000000
-5.20760380,13.33849531,0.02654379,0.83429069,2.12601386,3.04364847,5.36414071,5.97042524,4.09121747,0.00000000
-5.20160080,13.65781768,0.02829526,0.83523167,2.21865157,3.12929772,5.51465604,6.08640529,4.18806247,0.00000000
-5.19559780,13.96440755,0.03012403,0.83566204,2.30733614,3.20797225,5.64879590,6.20343502,4.27960402,0.00000000
-5.18959480,14.25291394,0.03201948,0.83509711,2.39097279,3.27862280,5.76427794,6.31923079,4.36412998,0.00000000
-5.18359180,14.51842634,0.03397005,0.83310641,2.46858276,3.34037314,5.85918925,6.43156369,4.44007410,0.00000000
-5.17758879,14.75656401,0.03596330,0.82932546,2.53932441,3.39253262,5.93202950,6.53829767,4.50604828,0.00000000
-5.17158579,14.96354101,0.03798594,0.82346419,2.60250793,3.43460057,5.98173914,6.63742256,4.56086752,0.00000000
-5.16558279,15.13620654,0.04002390,0.81531194,2.65760324,3.46626283,6.00771196,6.72708178,4.60356715,0.00000000
-5.15957979,15.27206121,0.04206229,0.80473901,2.70424093,3.48738127,6.00979215,6.80559473,4.63341225,0.00000000
-5.15357679,15.36925128,0.04408549,0.79169507,2.74220646,3.49797751,5.98825647,6.87147380,4.64989946,0.00000000
-5.14757379,15.42654329,0.04607709,0.77620468,2.77142825,3.49821209,5.94378305,6.92343627,4.65275175,0.00000000
-5.14157079,15.44328291,0.04801997,0.75836038,2.79196067,3.48836098,5.87740887,6.96041136,4.64190697,0.00000000
-5.13556778,15.41934175,0.04989627,0.73831391,2.80396324,3.46879083,5.79047821,6.98154285,4.61750115,0.00000000
-5.12956478,15.35505661,0.05168754,0.71626610,2.80767732,3.43993492,5.68458505,6.98618787,4.57984789,0.00000000
-5.12356178,15.25116546,0.05337480,0.69245596,2.80340205,3.40227108,5.56151224,6.97391227,4.52941506,0.00000000
-5.11755878,15.10874433,0.05493873,0.66714967,2.79147100,3.35630311,5.42317050,6.94448347,4.46680019,0.00000000
-5.11155578,14.92914886,0.05635987,0.64062980,2.77223097,3.30254653,5.27153987,6.89786125,4.39270583,0.00000000
-5.10555278,14.71396348,0.05761898,0.61318538,2.74602424,3.24151948,5.10861624,6.83418733,4.30791615,0.00000000
-5.09954977,14.46496057,0.05869737,0.58510315,2.71317516,3.17373877,4.93636490,6.75377422,4.21327567,0.00000000
-5.09354677,14.18407088,0.05957734,0.55666018,2.67398190,3.09972133,4.75668250,6.65709403,4.10967100,0.00000000
-5.08754377,13.87336561,0.06024267,0.52811813,2.62871334,3.01999006,4.57136861,6.54476755,3.99801611,0.00000000
-5.08154077,13.53504938,0.06067920,0.49971913,2.57761121,2.93508376,4.38210674,6.41755390,3.87924128,0.00000000
-5.07553777,13.17146278,0.06087532,0.47168333,2.52089685,2.84556956,4.19045487,6.27634084,3.75428577,0.00000000
-5.06953477,12.78509198,0.06082259,0.44420785,2.45878182,2.75205701,3.99784450,6.12213568,3.62409382,0.00000000
-5.06353177,12.37858277,0.06051621,0.41746718,2.39148132,2.65521202,3.80558676,5.95605653,3.48961349,0.00000000
-5.05752876,11.95475555,0.05995554,0.39161445,2.31922908,2.55576963,3.61488429,5.77932353,3.35179751,0.00000000
-5.05152576,11.51661821,0.05914444,0.36678356,2.24229260,2.45454406,3.42684662,5.59324951,3.21160533,0.00000000
-5.04552276,11.06737333,0.05809156,0.34309179,2.16098725,2.35243499,3.24250746,5.39922981,3.07000542,0.00000000
-5.03951976,10.61041723,0.05681043,0.32064250,2.07568816,2.25042909,3.06284176,5.19873038,2.92797692,0.00000000
-5.03351676,10.14932817,0.05531945,0.29952777,1.98683893,2.14959624,2.88878099,4.99327420,2.78650982,0.00000000
-5.02751376,9.68784246,0.05364171,0.27983068,1.89495629,2.05107996,2.72122508,4.78442536,2.64660289,0.00000000
-5.02151076,9.22981754,0.05180454,0.26162710,1.80063043,1.95608210,2.56105002,4.57377094,2.50925899,0.00000000
-5.01550775,8.77918225,0.04983907,0.24498676,1.70452073,1.86584209,2.40911026,4.36290069,2.37547734,0.00000000
-5.00950475,8.33987531,0.04777942,0.22997364,1.60734705,1.78161127,2.26623585,4.15338479,2.24624277,0.00000000
-5.00350175,7.91577395,0.04566197,0.21664561,1.50987715,1.70462316,2.13322427,3.94675035,2.12251214,0.00000000
-4.99749875,7.51061504,0.04352435,0.20505328,1.41291078,1.63606075,2.01082755,3.74445718,2.00519835,0.00000000
-4.99149575,7.12791212,0.04140444,0.19523837,1.31726140,1.57702202,1.89973548,3.54787383,1.89515244,0.00000000
-4.98549275,6.77087161,0.03933936,0.18723151,1.22373650,1.52848505,1.80055607,3.35825478,1.79314482,0.00000000
-4.97948974,6.44231197,0.03736436,0.18104969,1.13311746,1.49127402,1.71379450,3.17671969,1.69984613,0.00000000
-4.97348674,6.14458943,0.03551183,0.17669368,1.04614015,1.46602767,1.63983190,3.00423572,1.61580909,0.00000000
-4.96748374,5.87953375,0.03381040,0.17414542,0.96347696,1.45317137,1.57890547,2.84160378,1.54145189,0.00000000
-4.96148074,5.64839712,0.03228407,0.17336570,0.88572133,1.45289418,1.53109106,2.68944924,1.47704437,0.00000000
-4.95547774,5.45181856,0.03095159,0.17429224,0.81337515,1.46513193,1.49628966,2.54821781,1.42269745,0.00000000
-4.94947474,5.28980598,0.02982592,0.17683848,0.74683956,1.48955717,1.47421838,2.41817671,1.37835680,0.00000000
-4.94347174,5.16173682,0.02891394,0.18089293,0.68640949,1.52557674,1.46440711,2.29942117,1.34380097,0.00000000
-4.93746873,5.06637777,0.02821634,0.18631951,0.63227173,1.57233729,1.46620085,2.19188619,1.31864446,0.00000000
-4.93146573,5.00192330,0.02772771,0.19295868,0.58450650,1.62873891,1.47876818,2.09536297,1.30234565,0.00000000
-4.92546273,4.96605162,0.02743681,0.20062956,0.54309214,1.69345664,1.50111562,2.00951952,1.29421970,0.00000000
-4.91945973,4.95599646,0.02732710,0.20913279,0.50791247,1.76496940,1.53210735,1.93392457,1.29345574,0.00000000
-4.91345673,4.96863208,0.02737738,0.21825437,0.47876628,1.84159558,1.57048982,1.86807387,1.29913821,0.00000000
-4.90745373,5.00056855,0.02756263,0.22777000,0.45537822,1.92153416,1.61492018,1.81141790,1.31027126,0.00000000
-4.90145073,5.04825387,0.02785490,0.23745007,0.43741073,2.00291010,1.66399756,1.76338987,1.32580568,0.00000000
-4.89544772,5.10807931,0.02822438,0.24706498,0.42447615,2.08382251,1.71629595,1.72343297,1.34466719,0.00000000
-4.88944472,5.17648411,0.02864047,0.25639052,0.41614866,2.16239391,1.77039760,1.69102577,1.36578520,0.00000000
-4.88344172,5.25005581,0.02907285,0.26521332,0.41197561,2.23681881,1.82492548,1.66570485,1.38812092,0.00000000
-4.87743872,5.32562260,0.02949257,0.27333591,0.41148782,2.30541006,1.87857388,1.64708375,1.41069382,0.00000000
-4.87143572,5.40033447,0.02987305,0.28058139,0.41420864,2.36664112,1.93013587,1.63486743,1.43260556,0.00000000
-4.86543272,5.47173018,0.03019095,0.28679738,0.41966177,2.41918288,1.97852692,1.62886175,1.45306045,0.00000000
-4.85942971,5.53778813,0.03042698,0.29185920,0.42737768,2.46193382,2.02280383,1.62897736,1.47138182,0.00000000
-4.85342671,5.59695931,0.03056645,0.29567216,0.43689879,2.49404235,2.06217860,1.63522798,1.48702378,0.00000000
-4.84742371,5.64818163,0.03059972,0.29817282,0.44778355,2.51492090,2.09602688,1.64772288,1.49957801,0.00000000
-4.84142071,5.69087564,0.03052240,0.29932927,0.45960963,2.52425135,2.12389117,1.66665375,1.50877554,0.00000000
-4.83541771,5.72492220,0.03033537,0.29914046,0.47197641,2.52198194,2.14547870,1.69227654,1.51448357,0.00000000
-4.82941471,5.75062384,0.03004459,0.29763451,0.48450703,2.50831612,2.16065473,1.72488862,1.51669772,0.00000000
-4.82341171,5.76865162,0.02966071,0.29486636,0.49685020,2.48369398,2.16943161,1.76480242,1.51553007,0.00000000
-4.81740870,5.77998032,0.02919851,0.29091459,0.50868194,2.44876754,2.17195429,1.81231623,1.51119380,0.00000000
-4.81140570,5.78581510,0.02867622,0.28587780,0.51970737,2.40437095,2.16848329,1.86768362,1.50398506,0.00000000
-4.80540270,5.78751282,0.02811471,0.27987060,0.52966260,2.35148706,2.15937568,1.93108251,1.49426300,0.00000000
-4.79939970,5.78650162,0.02753655,0.27301943,0.53831670,2.29121183,2.14506514,2.00258546,1.48242886,0.00000000
-4.79339670,5.78420218,0.02696515,0.26545833,0.54547371,2.22471812,2.12604163,2.08213235,1.46890498,0.00000000
-4.78739370,5.78195387,0.02642377,0.25732487,0.55097463,2.15322005,2.10283173,2.16950684,1.45411451,0.00000000
-4.78139070,5.78094868,0.02593471,0.24875634,0.55469906,2.07793933,2.07597989,2.26431787,1.43846279,0.00000000
-4.77538769,5.78217543,0.02551843,0.23988632,0.55656654,2.00007455,2.04603147,2.36598704,1.42232085,0.00000000
-4.76938469,5.78637612,0.02519291,0.23084172,0.55653731,1.92077421,2.01351775,2.47374289,1.40601167,0.00000000
-4.76338169,5.79401566,0.02497310,0.22174031,0.55461221,1.84111417,1.97894323,2.58662242,1.38979956,0.00000000
-4.75737869,5.80526566,0.02487047,0.21268886,0.55083194,1.76207981,1.94277548,2.70348018,1.37388299,0.00000000
-4.75137569,5.82000224,0.02489286,0.20378173,0.54527514,1.68455286,1.90543752,2.82300478,1.35839070,0.00000000
-4.74537269,5.83781718,0.02504436,0.19510009,0.53805569,1.60930308,1.86730267,2.94374235,1.34338133,0.00000000
-4.73936968,5.85804117,0.02532545,0.18671158,0.52931890,1.53698411,1.82869180,3.06412622,1.32884613,0.00000000
-4.73336668,5.87977747,0.02573322,0.17867037,0.51923700,1.46813332,1.78987277,3.18251166,1.31471452,0.00000000
-4.72736368,5.90194382,0.02626177,0.17101769,0.50800372,1.40317489,1.75106177,3.29721446,1.30086207,0.00000000
-4.72136068,5.92332030,0.02690269,0.16378253,0.49582844,1.34242554,1.71242624,3.40655174,1.28712036,0.00000000
-4.71535768,5.94260044,0.02764559,0.15698270,0.48292995,1.28610229,1.67408912,3.50888349,1.27328823,0.00000000
-4.70935468,5.95844329,0.02847865,0.15062597,0.46953001,1.23433141,1.63613404,3.60265299,1.25914376,0.00000000
-4.70335168,5.96952376,0.02938926,0.14471127,0.45584715,1.18715824,1.59861104,3.68642475,1.24445655,0.00000000
-4.69734867,5.97457929,0.03036445,0.13923006,0.44209057,1.14455709,1.56154266,3.75891830,1.22899953,0.00000000
-4.69134567,5.97245092,0.03139146,0.13416752,0.42845474,1.10644093,1.52492991,3.81903670,1.21256014,0.00000000
-4.68534267,5.96211735,0.03245802,0.12950385,0.41511451,1.07267063,1.48875803,3.86588883,1.19495009,0.00000000
-4.67933967,5.94272122,0.03355266,0.12521531,0.40222112,1.04306344,1.45300176,3.89880466,1.17601366,0.00000000
-4.67333667,5.91358712,0.03466484,0.12127536,0.38989903,1.01740080,1.41762997,3.91734344,1.15563423,0.00000000
-4.66733367,5.87423154,0.03578499,0.11765552,0.37824373,0.99543548,1.38260964,3.92129469,1.13373874,0.00000000
-4.66133067,5.82436538,0.03690439,0.11432625,0.36732049,0.97689823,1.34790911,3.91067257,1.11030033,0.00000000
-4.65532766,5.76388999,0.03801502,0.11125768,0.35716412,0.96150413,1.31350066,3.88570418,1.08533905,0.00000000
-4.64932466,5.69288814,0.03910931,0.10842027,0.34777959,0.94895895,1.27936259,3.84681298,1.05892076,0.00000000
-4.64332166,5.61161135,0.04017982,0.10578538,0.33914353,0.93896569,1.24548076,3.79459824,1.03115464,0.00000000
