energy_ev,total_up,B_p_up,B_d_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up
-5.88594297,1.06083911,0.15128834,0.00000000,0.53454827,0.51508306,0.33196317,0.00000000
-5.87993997,1.05373981,0.14941606,0.00000000,0.54323516,0.50592641,0.33403243,0.00000000
-5.87393697,1.04327459,0.14702079,0.00000000,0.55109651,0.49473801,0.33535421,0.00000000
-5.86793397,1.03008118,0.14420666,0.00000000,0.55829518,0.48190349,0.33607431,0.00000000
-5.86193097,1.01484678,0.14108519,0.00000000,0.56499676,0.46784292,0.33634714,0.00000000
-5.85592796,0.99828839,0.13777189,0.00000000,0.57136270,0.45299976,0.33633077,0.00000000
-5.84992496,0.98113384,0.13438281,0.00000000,0.57754434,0.43783008,0.33618240,0.00000000
-5.84392196,0.96410442,0.13103131,0.00000000,0.58367796,0.42279227,0.33605442,0.00000000
-5.83791896,0.94789995,0.12782516,0.00000000,0.58988127,0.40833804,0.33609125,0.00000000
-5.83191596,0.93318642,0.12486404,0.00000000,0.59625122,0.39490456,0.33642698,0.00000000
-5.82591296,0.92058681,0.12223749,0.00000000,0.60286329,0.38290830,0.33718392,0.00000000
-5.81990995,0.91067484,0.12002349,0.00000000,0.60977199,0.37274043,0.33847182,0.00000000
-5.81390695,0.90397161,0.11828744,0.00000000,0.61701250,0.36476382,0.34038800,0.00000000
-5.80790395,0.90094477,0.11708173,0.00000000,0.62460314,0.35931152,0.34301778,0.00000000
-5.80190095,0.90200957,0.11644576,0.00000000,0.63254838,0.35668635,0.34643546,0.00000000
-5.79589795,0.90753130,0.11640638,0.00000000,0.64084201,0.35716151,0.35070533,0.00000000
-5.78989495,0.91782844,0.11697859,0.00000000,0.64947028,0.36098162,0.35588267,0.00000000
-5.78389195,0.93317566,0.11816658,0.00000000,0.65841455,0.36836400,0.36201447,0.00000000
-5.77788894,0.95380632,0.11996484,0.00000000,0.66765340,0.37949978,0.36913981,0.00000000
-5.77188594,0.97991372,0.12235938,0.00000000,0.67716390,0.39455437,0.37728963,0.00000000
-5.76588294,1.01165078,0.12532889,0.00000000,0.68692202,0.41366728,0.38648596,0.00000000
-5.75987994,1.04912790,0.12884595,0.00000000,0.69690219,0.43695083,0.39674057,0.00000000
-5.75387694,1.09240896,0.13287797,0.00000000,0.70707597,0.46448782,0.40805306,0.00000000
-5.74787394,1.14150548,0.13738815,0.00000000,0.71741017,0.49632799,0.42040849,0.00000000
-5.74187094,1.19636932,0.14233619,0.00000000,0.72786445,0.53248358,0.43377474,0.00000000
-5.73586793,1.25688429,0.14767887,0.00000000,0.73838870,0.57292389,0.44809976,0.00000000
-5.72986493,1.32285727,0.15337052,0.00000000,0.74892056,0.61756935,0.46330895,0.00000000
-5.72386193,1.39400946,0.15936341,0.00000000,0.75938321,0.66628538,0.47930284,0.00000000
-5.71785893,1.46996851,0.16560802,0.00000000,0.76968376,0.71887637,0.49595537,0.00000000
-5.71185593,1.55026232,0.17205336,0.00000000,0.77971248,0.77508046,0.51311290,0.00000000
-5.70585293,1.63431506,0.17864722,0.00000000,0.78934299,0.83456533,0.53059419,0.00000000
-5.69984992,1.72144630,0.18533659,0.00000000,0.79843354,0.89692573,0.54819142,0.00000000
-5.69384692,1.81087364,0.19206803,0.00000000,0.80682944,0.96168298,0.56567246,0.00000000
-5.68784392,1.90171924,0.19878827,0.00000000,0.81436658,1.02828704,0.58278422,0.00000000
-5.68184092,1.99302062,0.20544488,0.00000000,0.82087593,1.09612118,0.59925726,0.00000000
-5.67583792,2.08374570,0.21198703,0.00000000,0.82618891,1.16450967,0.61481142,0.00000000
-5.66983492,2.17281185,0.21836645,0.00000000,0.83014332,1.23272844,0.62916239,0.00000000
-5.66383192,2.25910873,0.22453834,0.00000000,0.83258965,1.30001857,0.64202901,0.00000000
-5.65782891,2.34152421,0.23046249,0.00000000,0.83339740,1.36560239,0.65314103,0.00000000
-5.65182591,2.41897254,0.23610430,0.00000000,0.83246113,1.42870180,0.66224700,0.00000000
-5.64582291,2.49042397,0.24143574,0.00000000,0.82970593,1.48855818,0.66912219,0.00000000
-5.63981991,2.55493447,0.24643631,0.00000000,0.82509204,1.54445321,0.67357584,0.00000000
-5.63381691,2.61167445,0.25109369,0.00000000,0.81861832,1.59572973,0.67545792,0.00000000
-5.62781391,2.65995525,0.25540429,0.00000000,0.81032435,1.64181179,0.67466462,0.00000000
-5.62181091,2.69925195,0.25937340,0.00000000,0.80029105,1.68222289,0.67114268,0.00000000
-5.61580790,2.72922150,0.26301508,0.00000000,0.78863969,1.71660152,0.66489212,0.00000000
-5.60980490,2.74971500,0.26635161,0.00000000,0.77552933,1.74471312,0.65596739,0.00000000
-5.60380190,2.76078338,0.26941257,0.00000000,0.76115257,1.76645767,0.64447667,0.00000000
-5.59779890,2.76267575,0.27223350,0.00000000,0.74572996,1.78187241,0.63057941,0.00000000
-5.59179590,2.75583034,0.27485414,0.00000000,0.72950305,1.79112924,0.61448221,0.00000000
-5.58579290,2.74085800,0.27731633,0.00000000,0.71272652,1.79452678,0.59643303,0.00000000
-5.57978989,2.71851876,0.27966160,0.00000000,0.69565943,1.79247714,0.57671409,0.00000000
-5.57378689,2.68969227,0.28192855,0.00000000,0.67855627,1.78548793,0.55563357,0.00000000
-5.56778389,2.65534328,0.28415015,0.00000000,0.66165787,1.77414029,0.53351657,0.00000000
-5.56178089,2.61648371,0.28635100,0.00000000,0.64518275,1.75906369,0.51069564,0.00000000
-5.55577789,2.57413295,0.28854487,0.00000000,0.62931917,1.74090892,0.48750113,0.00000000
-5.54977489,2.52927828,0.29073243,0.00000000,0.61421838,1.72032051,0.46425203,0.00000000
-5.54377189,2.48283735,0.29289952,0.00000000,0.59998924,1.69790985,0.44124734,0.00000000
-5.53776888,2.43562462,0.29501604,0.00000000,0.58669459,1.67423064,0.41875861,0.00000000
-5.53176588,2.38832342,0.29703548,0.00000000,0.57434952,1.64975777,0.39702370,0.00000000
-5.52576288,2.34146515,0.29889532,0.00000000,0.56292167,1.62487089,0.37624218,0.00000000
-5.51975988,2.29541661,0.30051824,0.00000000,0.55233363,1.59984347,0.35657243,0.00000000
-5.51375688,2.25037625,0.30181419,0.00000000,0.54246729,1.57483812,0.33813050,0.00000000
-5.50775388,2.20637949,0.30268331,0.00000000,0.53317000,1.54990815,0.32099089,0.00000000
-5.50175088,2.16331270,0.30301948,0.00000000,0.52426237,1.52500552,0.30518885,0.00000000
-5.49574787,2.12093518,0.30271454,0.00000000,0.51554720,1.49999456,0.29072440,0.00000000
-5.48974487,2.07890781,0.30166282,0.00000000,0.50681927,1.47467070,0.27756750,0.00000000
-5.48374187,2.03682668,0.29976588,0.00000000,0.49787546,1.44878302,0.26566430,0.00000000
-5.47773887,1.99425996,0.29693726,0.00000000,0.48852478,1.42205939,0.25494397,0.00000000
-5.47173587,1.95078566,0.29310680,0.00000000,0.47859771,1.39423274,0.24532589,0.00000000
-5.46573287,1.90602840,0.28822457,0.00000000,0.46795458,1.36506669,0.23672661,0.00000000
-5.45972986,1.85969290,0.28226402,0.00000000,0.45649238,1.33437940,0.22906653,0.00000000
-5.45372686,1.81159245,0.27522422,0.00000000,0.44414986,1.30206396,0.22227564,0.00000000
-5.44772386,1.76167083,0.26713108,0.00000000,0.43091062,1.26810428,0.21629831,0.00000000
-5.44172086,1.71001636,0.25803753,0.00000000,0.41680398,1.23258567,0.21109674,0.00000000
-5.43571786,1.65686757,0.24802248,0.00000000,0.40190382,1.19569937,0.20665302,0.00000000
-5.42971486,1.60261010,0.23718888,0.00000000,0.38632529,1.15774095,0.20296969,0.00000000
-5.42371186,1.54776534,0.22566069,0.00000000,0.37021970,1.11910273,0.20006885,0.00000000
-5.41770885,1.49297123,0.21357912,0.00000000,0.35376790,1.08026059,0.19798988,0.00000000
-5.41170585,1.43895678,0.20109830,0.00000000,0.33717247,1.04175605,0.19678598,0.00000000
-5.40570285,1.38651145,0.18838044,0.00000000,0.32064916,1.00417473,0.19651967,0.00000000
-5.39969985,1.33645135,0.17559098,0.00000000,0.30441804,0.96812216,0.19725768,0.00000000
-5.39369685,1.28958404,0.16289367,0.00000000,0.28869478,0.93419856,0.19906540,0.00000000
-5.38769385,1.24667385,0.15044607,0.00000000,0.27368256,0.90297373,0.20200126,0.00000000
-5.38169085,1.20840950,0.13839536,0.00000000,0.25956483,0.87496350,0.20611151,0.00000000
-5.37568784,1.17537570,0.12687495,0.00000000,0.24649940,0.85060871,0.21142543,0.00000000
-5.36968484,1.14803008,0.11600167,0.00000000,0.23461402,0.83025807,0.21795155,0.00000000
-5.36368184,1.12668646,0.10587388,0.00000000,0.22400359,0.81415526,0.22567495,0.00000000
-5.35767884,1.11150523,0.09657034,0.00000000,0.21472905,0.80243118,0.23455581,0.00000000
-5.35167584,1.10249104,0.08814994,0.00000000,0.20681797,0.79510126,0.24452940,0.00000000
-5.34567284,1.09949771,0.08065216,0.00000000,0.20026661,0.79206806,0.25550743,0.00000000
-5.33966983,1.10223995,0.07409820,0.00000000,0.19504345,0.79312861,0.26738082,0.00000000
-5.33366683,1.11031100,0.06849266,0.00000000,0.19109374,0.79798625,0.28002367,0.00000000
-5.32766383,1.12320516,0.06382571,0.00000000,0.18834484,0.80626587,0.29329826,0.00000000
-5.32166083,1.14034390,0.06007545,0.00000000,0.18671214,0.81753209,0.30706085,0.00000000
-5.31565783,1.16110420,0.05721050,0.00000000,0.18610507,0.83130899,0.32116800,0.00000000
-5.30965483,1.18484741,0.05519259,0.00000000,0.18643297,0.84710073,0.33548291,0.00000000
-5.30365183,1.21094755,0.05397903,0.00000000,0.18761049,0.86441178,0.34988169,0.00000000
-5.29764882,1.23881728,0.05352499,0.00000000,0.18956230,0.88276602,0.36425902,0.00000000
-5.29164582,1.26793065,0.05378550,0.00000000,0.19222683,0.90172374,0.37853299,0.00000000
-5.28564282,1.29784147,0.05471703,0.00000000,0.19555899,0.92089595,0.39264875,0.00000000
-5.27963982,1.32819665,0.05627874,0.00000000,0.19953163,0.93995542,0.40658090,0.00000000
-5.27363682,1.35874402,0.05843324,0.00000000,0.20413585,0.95864415,0.42033431,0.00000000
-5.26763382,1.38933458,0.06114699,0.00000000,0.20938018,0.97677719,0.43394346,0.00000000
-5.26163082,1.41991919,0.06439019,0.00000000,0.21528863,0.99424278,0.44747018,0.00000000
-5.25562781,1.45054024,0.06813643,0.00000000,0.22189783,1.01099907,0.46100000,0.00000000
-5.24962481,1.48131891,0.07236193,0.00000000,0.22925345,1.02706792,0.47463716,0.00000000
-5.24362181,1.51243881,0.07704459,0.00000000,0.23740610,1.04252607,0.48849867,0.00000000
-5.23761881,1.54412714,0.08216283,0.00000000,0.24640691,1.05749452,0.50270754,0.00000000
-5.23161581,1.57663429,0.08769435,0.00000000,0.25630310,1.07212658,0.51738563,0.00000000
-5.22561281,1.61021301,0.09361495,0.00000000,0.26713369,1.08659532,0.53264643,0.00000000
-5.21960980,1.64509831,0.09989732,0.00000000,0.27892563,1.10108109,0.54858802,0.00000000
-5.21360680,1.68148888,0.10651003,0.00000000,0.29169041,1.11575968,0.56528664,0.00000000
-5.20760380,1.71953109,0.11341677,0.00000000,0.30542147,1.13079162,0.58279119,0.00000000
-5.20160080,1.75930600,0.12057581,0.00000000,0.32009231,1.14631308,0.60111862,0.00000000
-5.19559780,1.80082013,0.12793974,0.00000000,0.33565550,1.16242868,0.62025080,0.00000000
-5.18959480,1.84400008,0.13545559,0.00000000,0.35204244,1.17920647,0.64013260,0.00000000
-5.18359180,1.88869122,0.14306524,0.00000000,0.36916402,1.19667513,0.66067145,0.00000000
-5.17758879,1.93466026,0.15070612,0.00000000,0.38691195,1.21482345,0.68173830,0.00000000
-5.17158579,1.98160162,0.15831217,0.00000000,0.40516073,1.23360200,0.70316990,0.00000000
-5.16558279,2.02914696,0.16581510,0.00000000,0.42377009,1.25292683,0.72477225,0.00000000
-5.15957979,2.07687751,0.17314568,0.00000000,0.44258787,1.27268495,0.74632511,0.00000000
-5.15357679,2.12433868,0.18023529,0.00000000,0.46145313,1.29274136,0.76758737,0.00000000
-5.14757379,2.17105602,0.18701735,0.00000000,0.48019933,1.31294717,0.78830298,0.00000000
-5.14157079,2.21655221,0.19342885,0.00000000,0.49865758,1.33314865,0.80820745,0.00000000
-5.13556778,2.26036409,0.19941169,0.00000000,0.51665984,1.35319656,0.82703443,0.00000000
-5.12956478,2.30205929,0.20491395,0.00000000,0.53404189,1.37295560,0.84452237,0.00000000
-5.12356178,2.34125177,0.20989092,0.00000000,0.55064618,1.39231336,0.86042110,0.00000000
-5.11755878,2.37761568,0.21430599,0.00000000,0.56632436,1.41118847,0.87449797,0.00000000
-5.11155578,2.41089706,0.21813125,0.00000000,0.58093966,1.42953755,0.88654360,0.00000000
-5.10555278,2.44092300,0.22134788,0.00000000,0.59436883,1.44736049,0.89637712,0.00000000
-5.09954977,2.46760777,0.22394631,0.00000000,0.60650391,1.46470385,0.90385053,0.00000000
-5.09354677,2.49095580,0.22592622,0.00000000,0.61725363,1.48166198,0.90885249,0.00000000
-5.08754377,2.51106123,0.22729618,0.00000000,0.62654448,1.49837576,0.91131114,0.00000000
-5.08154077,2.52810396,0.22807333,0.00000000,0.63432139,1.51502878,0.91119597,0.00000000
-5.07553777,2.54234239,0.22828270,0.00000000,0.64054815,1.53184097,0.90851878,0.00000000
-5.06953477,2.55410278,0.22795650,0.00000000,0.64520728,1.54905981,0.90333363,0.00000000
-5.06353177,2.56376577,0.22713324,0.00000000,0.64829959,1.56694935,0.89573571,0.00000000
-5.05752876,2.57175034,0.22585673,0.00000000,0.64984329,1.58577743,0.88585927,0.00000000
-5.05152576,2.57849590,0.22417500,0.00000000,0.64987266,1.60580160,0.87387453,0.00000000
-5.04552276,2.58444304,0.22213910,0.00000000,0.64843642,1.62725428,0.85998373,0.00000000
-5.03951976,2.59001396,0.21980186,0.00000000,0.64559565,1.65032800,0.84441639,0.00000000
-5.03351676,2.59559315,0.21721662,0.00000000,0.64142157,1.67516124,0.82742387,0.00000000
-5.02751376,2.60150940,0.21443584,0.00000000,0.63599307,1.70182591,0.80927350,0.00000000
-5.02151076,2.60801997,0.21150981,0.00000000,0.62939424,1.73031678,0.79024232,0.00000000
-5.01550775,2.61529754,0.20848540,0.00000000,0.62171196,1.76054394,0.77061079,0.00000000
-5.00950475,2.62342083,0.20540481,0.00000000,0.61303367,1.79232841,0.75065654,0.00000000
-5.00350175,2.63236915,0.20230453,0.00000000,0.60344544,1.82540145,0.73064840,0.00000000
-4.99749875,2.64202138,0.19921445,0.00000000,0.59303042,1.85940765,0.71084093,0.00000000
-4.99149575,2.65215926,0.19615717,0.00000000,0.58186777,1.89391171,0.69146951,0.00000000
-4.98549275,2.66247494,0.19314755,0.00000000,0.57003208,1.92840878,0.67274626,0.00000000
-4.97948974,2.67258229,0.19019261,0.00000000,0.55759322,1.96233761,0.65485662,0.00000000
-4.97348674,2.68203146,0.18729161,0.00000000,0.54461670,1.99509629,0.63795698,0.00000000
-4.96748374,2.69032583,0.18443651,0.00000000,0.53116435,2.02605943,0.62217302,0.00000000
-4.96148074,2.69694053,0.18161271,0.00000000,0.51729530,2.05459624,0.60759894,0.00000000
-4.95547774,2.70134157,0.17879999,0.00000000,0.50306707,2.08008862,0.59429750,0.00000000
-4.94947474,2.70300475,0.17597375,0.00000000,0.48853671,2.10194830,0.58230075,0.00000000
-4.94347174,2.70143342,0.17310636,0.00000000,0.47376189,2.11963264,0.57161136,0.00000000
-4.93746873,2.69617445,0.17016868,0.00000000,0.45880171,2.13265814,0.56220461,0.00000000
-4.93146573,2.68683192,0.16713155,0.00000000,0.44371729,2.14061167,0.55403070,0.00000000
-4.92546273,2.67307805,0.16396736,0.00000000,0.42857202,2.14315876,0.54701765,0.00000000
-4.91945973,2.65466134,0.16065148,0.00000000,0.41343149,2.14004926,0.54107438,0.00000000
-4.91345673,2.63141184,0.15716357,0.00000000,0.39836302,2.13112026,0.53609418,0.00000000
-4.90745373,2.60324386,0.15348872,0.00000000,0.38343495,2.11629651,0.53195842,0.00000000
-4.90145073,2.57015614,0.14961834,0.00000000,0.36871572,2.09558885,0.52854029,0.00000000
-4.89544772,2.53223013,0.14555076,0.00000000,0.35427271,2.06909077,0.52570885,0.00000000
-4.88944472,2.48962644,0.14129161,0.00000000,0.34017111,2.03697373,0.52333286,0.00000000
-4.88344172,2.44258003,0.13685385,0.00000000,0.32647272,1.99948139,0.52128465,0.00000000
-4.87743872,2.39139422,0.13225752,0.00000000,0.31323489,1.95692329,0.51944377,0.00000000
-4.87143572,2.33643393,0.12752920,0.00000000,0.30050949,1.90966799,0.51770013,0.00000000
-4.86543272,2.27811803,0.12270125,0.00000000,0.28834216,1.85813596,0.51595681,0.00000000
-4.85942971,2.21691113,0.11781077,0.00000000,0.27677164,1.80279220,0.51413214,0.00000000
-4.85342671,2.15331460,0.11289839,0.00000000,0.26582934,1.74413872,0.51216098,0.00000000
-4.84742371,2.08785694,0.10800695,0.00000000,0.25553897,1.68270664,0.50999524,0.00000000
-4.84142071,2.02108348,0.10318002,0.00000000,0.24591642,1.61904808,0.50760341,0.00000000
-4.83541771,1.95354550,0.09846047,0.00000000,0.23696967,1.55372771,0.50496927,0.00000000
-4.82941471,1.88578878,0.09388901,0.00000000,0.22869878,1.48731392,0.50208971,0.00000000
-4.82341171,1.81834208,0.08950279,0.00000000,0.22109602,1.42036985,0.49897189,0.00000000
-4.81740870,1.75170555,0.08533420,0.00000000,0.21414602,1.35344425,0.49562986,0.00000000
-4.81140570,1.68633979,0.08140980,0.00000000,0.20782598,1.28706255,0.49208089,0.00000000
-4.80540270,1.62265583,0.07774950,0.00000000,0.20210610,1.22171834,0.48834179,0.00000000
-4.79939970,1.56100673,0.07436598,0.00000000,0.19695003,1.15786565,0.48442550,0.00000000
-4.79339670,1.50168114,0.07126443,0.00000000,0.19231557,1.09591231,0.48033815,0.00000000
-4.78739370,1.44489943,0.06844253,0.00000000,0.18815553,1.03621486,0.47607693,0.00000000
-4.78139070,1.39081257,0.06589082,0.00000000,0.18441891,0.97907508,0.47162891,0.00000000
-4.77538769,1.33950419,0.06359325,0.00000000,0.18105217,0.92473865,0.46697097,0.00000000
-4.76938469,1.29099554,0.06152803,0.00000000,0.17800089,0.87339572,0.46207075,0.00000000
-4.76338169,1.24525347,0.05966871,0.00000000,0.17521148,0.82518361,0.45688886,0.00000000
-4.75737869,1.20220079,0.05798539,0.00000000,0.17263313,0.78019132,0.45138189,0.00000000
-4.75137569,1.16172874,0.05644603,0.00000000,0.17021972,0.73846578,0.44550629,0.00000000
-4.74537269,1.12371054,0.05501787,0.00000000,0.16793178,0.70001915,0.43922268,0.00000000
-4.73936968,1.08801546,0.05366877,0.00000000,0.16573821,0.66483701,0.43250038,0.00000000
-4.73336668,1.05452249,0.05236844,0.00000000,0.16361783,0.63288665,0.42532178,0.00000000
-4.72736368,1.02313259,0.05108968,0.00000000,0.16156045,0.60412512,0.41768625,0.00000000
-4.72136068,0.99377905,0.04980923,0.00000000,0.15956761,0.57850636,0.40961328,0.00000000
-4.71535768,0.96643490,0.04850861,0.00000000,0.15765267,0.55598698,0.40114463,0.00000000
-4.70935468,0.94111731,0.04717455,0.00000000,0.15584045,0.53653040,0.39234529,0.00000000
-4.70335168,0.91788836,0.04579927,0.00000000,0.15416616,0.52010900,0.38330315,0.00000000
-4.69734867,0.89685233,0.04438048,0.00000000,0.15267387,0.50670419,0.37412749,0.00000000
-4.69134567,0.87814972,0.04292115,0.00000000,0.15141448,0.49630453,0.36494617,0.00000000
-4.68534267,0.86194831,0.04142906,0.00000000,0.15044327,0.48890191,0.35590200,0.00000000
-4.67933967,0.84843195,0.03991625,0.00000000,0.14981719,0.48448634,0.34714814,0.00000000
-4.67333667,0.83778793,0.03839826,0.00000000,0.14959203,0.48303954,0.33884329,0.00000000
-4.66733367,0.83019372,0.03689341,0.00000000,0.14981968,0.48452810,0.33114653,0.00000000
-4.66133067,0.82580400,0.03542197,0.00000000,0.15054547,0.48889661,0.32421250,0.00000000
-4.65532766,0.82473903,0.03400544,0.00000000,0.15180602,0.49606139,0.31818706,0.00000000
-4.64932466,0.82707513,0.03266585,0.00000000,0.15362746,0.50590542,0.31320373,0.00000000
-4.64332166,0.83283786,0.03142522,0.00000000,0.15602428,0.51827491,0.30938114,0.00000000
-4.63731866,0.84199873,0.03030515,0.00000000,0.15899894,0.53297797,0.30682166,0.00000000
-4.63131566,0.85447542,0.02932655,0.00000000,0.16254210,0.54978561,0.30561120,0.00000000
-4.62531266,0.87013585,0.02850949,0.00000000,0.16663359,0.56843509,0.30582020,0.00000000
-4.61930965,0.88880577,0.02787334,0.00000000,0.17124406,0.58863582,0.30750571,0.00000000
-4.61330665,0.91027948,0.02743685,0.00000000,0.17633716,0.61007738,0.31071432,0.00000000
-4.60730365,0.93433309,0.02721846,0.00000000,0.18187217,0.63243941,0.31548564,0.00000000
-4.60130065,0.96073939,0.02723661,0.00000000,0.18780687,0.65540285,0.32185616,0.00000000
-4.59529765,0.98928344,0.02751006,0.00000000,0.19410046,0.67866198,0.32986294,0.00000000
-4.58929465,1.01977769,0.02805815,0.00000000,0.20071645,0.70193648,0.33954691,0.00000000
-4.58329165,1.05207568,0.02890102,0.00000000,0.20762500,0.72498288,0.35095539,0.00000000
-4.57728864,1.08608315,0.03005962,0.00000000,0.21480498,0.74760465,0.36414350,0.00000000
-4.57128564,1.12176565,0.03155554,0.00000000,0.22224515,0.76966029,0.37917418,0.00000000
-4.56528264,1.15915191,0.03341068,0.00000000,0.22994455,0.79106880,0.39611671,0.00000000
-4.55927964,1.19833239,0.03564663,0.00000000,0.23791208,0.81181212,0.41504358,0.00000000
-4.55327664,1.23945282,0.03828377,0.00000000,0.24616500,0.83193428,0.43602576,0.00000000
-4.54727364,1.28270269,0.04134024,0.00000000,0.25472663,0.85153706,0.45912648,0.00000000
-4.54127064,1.32829912,0.04483063,0.00000000,0.26362321,0.87077238,0.48439379,0.00000000
-4.53526763,1.37646679,0.04876449,0.00000000,0.27288007,0.88983166,0.51185221,0.00000000
-4.52926463,1.42741490,0.05314488,0.00000000,0.28251742,0.90893258,0.54149393,0.00000000
-4.52326163,1.48131242,0.05796674,0.00000000,0.29254589,0.92830399,0.57327012,0.00000000
-4.51725863,1.53826301,0.06321543,0.00000000,0.30296213,0.94816970,0.60708280,0.00000000
-4.51125563,1.59828118,0.06886545,0.00000000,0.31374487,0.96873207,0.64277794,0.00000000
-4.50525263,1.66127125,0.07487941,0.00000000,0.32485154,0.99015628,0.68014036,0.00000000
-4.49924962,1.72701054,0.08120730,0.00000000,0.33621586,1.01255624,0.71889082,0.00000000
-4.49324662,1.79513820,0.08778632,0.00000000,0.34774662,1.03598305,0.75868582,0.00000000
-4.48724362,1.86515067,0.09454112,0.00000000,0.35932769,1.06041663,0.79912045,0.00000000
-4.48124062,1.93640451,0.10138463,0.00000000,0.37081956,1.08576122,0.83973421,0.00000000
-4.47523762,2.00812694,0.10821944,0.00000000,0.38206218,1.11184505,0.88002006,0.00000000
-4.46923462,2.07943397,0.11493975,0.00000000,0.39287924,1.13842437,0.91943631,0.00000000
-4.46323162,2.14935549,0.12143384,0.00000000,0.40308365,1.16519172,0.95742096,0.00000000
-4.45722861,2.21686640,0.12758690,0.00000000,0.41248392,1.19178803,0.99340804,0.00000000
-4.45122561,2.28092221,0.13328426,0.00000000,0.42089126,1.21781802,1.02684519,0.00000000
-4.44522261,2.34049755,0.13841485,0.00000000,0.42812694,1.24286801,1.05721164,0.00000000
-4.43921961,2.39462542,0.14287458,0.00000000,0.43402952,1.26652520,1.08403575,0.00000000
-4.43321661,2.44243522,0.14656980,0.00000000,0.43846172,1.28839730,1.10691119,0.00000000
-4.42721361,2.48318729,0.14942036,0.00000000,0.44131624,1.30813140,1.12551097,0.00000000
-4.42121061,2.51630223,0.15136239,0.00000000,0.44252055,1.32543087,1.13959847,0.00000000
-4.41520760,2.54138308,0.15235047,0.00000000,0.44204011,1.34006932,1.14903487,0.00000000
-4.40920460,2.55822915,0.15235920,0.00000000,0.43987990,1.35190073,1.15378265,0.00000000
-4.40320160,2.56684062,0.15138408,0.00000000,0.43608427,1.36086504,1.15390477,0.00000000
-4.39719860,2.56741354,0.14944159,0.00000000,0.43073496,1.36698892,1.14955972,0.00000000
-4.39119560,2.56032553,0.14656855,0.00000000,0.42394744,1.37038136,1.14099259,0.00000000
-4.38519260,2.54611285,0.14282077,0.00000000,0.41586590,1.37122466,1.12852265,0.00000000
-4.37918959,2.52544031,0.13827103,0.00000000,0.40665689,1.36976090,1.11252820,0.00000000
-4.37318659,2.49906543,0.13300654,0.00000000,0.39650230,1.36627509,1.09342938,0.00000000
-4.36718359,2.46779923,0.12712592,0.00000000,0.38559180,1.36107558,1.07167004,0.00000000
-4.36118059,2.43246562,0.12073599,0.00000000,0.37411521,1.35447333,1.04769949,0.00000000
-4.35517759,2.39386184,0.11394836,0.00000000,0.36225534,1.34676095,1.02195513,0.00000000
-4.34917459,2.35272207,0.10687607,0.00000000,0.35018145,1.33819306,0.99484692,0.00000000
-4.34317159,2.30968624,0.09963038,0.00000000,0.33804383,1.32896904,0.96674434,0.00000000
-4.33716858,2.26527560,0.09231781,0.00000000,0.32596955,1.31921928,0.93796642,0.00000000
-4.33116558,2.21987643,0.08503768,0.00000000,0.31405979,1.30899588,0.90877528,0.00000000
-4.32516258,2.17373234,0.07787996,0.00000000,0.30238854,1.29826829,0.87937324,0.00000000
-4.31915958,2.12694551,0.07092371,0.00000000,0.29100292,1.28692417,0.84990353,0.00000000
-4.31315658,2.07948644,0.06423608,0.00000000,0.27992474,1.27477561,0.82045422,0.00000000
-4.30715358,2.03121128,0.05787173,0.00000000,0.26915344,1.26157007,0.79106502,0.00000000
