energy_ev,total_up,Cr_p_up,Cr_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.29864932,0.08786864,0.00740363,0.01258364,0.00975738,0.07178980,0.00001697,0.00296722,0.00025723,0.00643634
-3.29264632,0.07843197,0.00617929,0.01110447,0.00843044,0.06554619,0.00001370,0.00235145,0.00020532,0.00511734
-3.28664332,0.07219851,0.00531998,0.01010653,0.00746688,0.06183480,0.00001116,0.00185112,0.00016379,0.00405561
-3.28064032,0.06883585,0.00479733,0.00954291,0.00682513,0.06041117,0.00000925,0.00144788,0.00013115,0.00321057
-3.27463732,0.06805813,0.00459556,0.00937570,0.00646938,0.06106102,0.00000790,0.00112560,0.00010612,0.00254690
-3.26863432,0.06962368,0.00471178,0.00957600,0.00636945,0.06359776,0.00000706,0.00087026,0.00008762,0.00203431
-3.26263132,0.07333163,0.00515638,0.01012388,0.00650046,0.06785908,0.00000670,0.00066986,0.00007482,0.00164720
-3.25662831,0.07901793,0.00595351,0.01100827,0.00684238,0.07370300,0.00000680,0.00051422,0.00006704,0.00136433
-3.25062531,0.08655111,0.00714169,0.01222687,0.00737961,0.08100363,0.00000736,0.00039483,0.00006383,0.00116837
-3.24462231,0.09582800,0.00877444,0.01378614,0.00810050,0.08964689,0.00000841,0.00030468,0.00006490,0.00104555
-3.23861931,0.10676963,0.01092106,0.01570124,0.00899686,0.09952640,0.00000997,0.00023806,0.00007012,0.00098525
-3.23261631,0.11931758,0.01366736,0.01799622,0.01006350,0.11053970,0.00001211,0.00019039,0.00007953,0.00097958
-3.22661331,0.13343082,0.01711643,0.02070408,0.01129784,0.12258490,0.00001489,0.00015806,0.00009329,0.00102310
-3.22061031,0.14908311,0.02138934,0.02386708,0.01269953,0.13555804,0.00001843,0.00013830,0.00011170,0.00111250
-3.21460730,0.16626105,0.02662573,0.02753691,0.01427014,0.14935094,0.00002281,0.00012902,0.00013519,0.00124629
-3.20860430,0.18496278,0.03298426,0.03177502,0.01601292,0.16384986,0.00002818,0.00012873,0.00016427,0.00142462
-3.20260130,0.20519711,0.04064281,0.03665282,0.01793257,0.17893480,0.00003468,0.00013642,0.00019956,0.00164906
-3.19659830,0.22698335,0.04979851,0.04225185,0.02003515,0.19447952,0.00004248,0.00015147,0.00024175,0.00192242
-3.19059530,0.25035137,0.06066744,0.04866386,0.02232795,0.21035211,0.00005175,0.00017361,0.00029157,0.00224863
-3.18459230,0.27534214,0.07348405,0.05599073,0.02481951,0.22641626,0.00006269,0.00020284,0.00034983,0.00263262
-3.17858929,0.30200843,0.08850041,0.06434427,0.02751960,0.24253286,0.00007552,0.00023941,0.00041734,0.00308025
-3.17258629,0.33041571,0.10598509,0.07384583,0.03043936,0.25856220,0.00009046,0.00028374,0.00049492,0.00359823
-3.16658329,0.36064308,0.12622196,0.08462569,0.03359140,0.27436631,0.00010774,0.00033644,0.00058336,0.00419408
-3.16058029,0.39278429,0.14950882,0.09682234,0.03699001,0.28981164,0.00012760,0.00039827,0.00068342,0.00487611
-3.15457729,0.42694870,0.17615592,0.11058152,0.04065146,0.30477185,0.00015029,0.00047011,0.00079580,0.00565344
-3.14857429,0.46326218,0.20648466,0.12605520,0.04459427,0.31913058,0.00017606,0.00055298,0.00092112,0.00653598
-3.14257129,0.50186788,0.24082617,0.14340030,0.04883957,0.33278426,0.00020515,0.00064802,0.00105988,0.00753450
-3.13656828,0.54292694,0.27952013,0.16277744,0.05341156,0.34564470,0.00023782,0.00075649,0.00121250,0.00866067
-3.13056528,0.58661891,0.32291367,0.18434948,0.05833792,0.35764156,0.00027429,0.00087977,0.00137923,0.00992714
-3.12456228,0.63314193,0.37136035,0.20827999,0.06365019,0.36872446,0.00031478,0.00101936,0.00156021,0.01134757
-3.11855928,0.68271253,0.42521904,0.23473162,0.06938424,0.37886475,0.00035952,0.00117688,0.00175544,0.01293674
-3.11255628,0.73556483,0.48485259,0.26386426,0.07558053,0.38805687,0.00040867,0.00135407,0.00196476,0.01471053
-3.10655328,0.79194904,0.55062608,0.29583296,0.08228432,0.39631913,0.00046241,0.00155277,0.00218790,0.01668599
-3.10055028,0.85212890,0.62290416,0.33078559,0.08954563,0.40369400,0.00052087,0.00177496,0.00242445,0.01888123
-3.09454727,0.91637790,0.70204726,0.36885997,0.09741901,0.41024765,0.00058413,0.00202266,0.00267392,0.02131532
-3.08854427,0.98497390,0.78840626,0.41018052,0.10596289,0.41606890,0.00065225,0.00229798,0.00293569,0.02400806
-3.08254127,1.05819199,0.88231508,0.45485419,0.11523867,0.42126730,0.00072522,0.00260304,0.00320911,0.02697962
-3.07653827,1.13629522,0.98408093,0.50296566,0.12530926,0.42597052,0.00080298,0.00293992,0.00349343,0.03025010
-3.07053527,1.21952313,1.09397193,0.55457169,0.13623716,0.43032098,0.00088541,0.00331061,0.00378789,0.03383886
-3.06453227,1.30807805,1.21220182,0.60969460,0.14808210,0.43447164,0.00097229,0.00371693,0.00409167,0.03776379
-3.05852926,1.40210916,1.33891185,0.66831495,0.16089815,0.43858122,0.00106334,0.00416042,0.00440393,0.04204034
-3.05252626,1.50169479,1.47414999,0.73036358,0.17473035,0.44280888,0.00115817,0.00464224,0.00472379,0.04668049
-3.04652326,1.60682317,1.61784801,0.79571319,0.18961108,0.44730836,0.00125628,0.00516310,0.00505033,0.05169157
-3.04052026,1.71737256,1.76979700,0.86416978,0.20555603,0.45222211,0.00135708,0.00572307,0.00538254,0.05707504
-3.03451726,1.83309145,1.92962247,0.93546449,0.22256022,0.45767531,0.00145983,0.00632152,0.00571935,0.06282518
-3.02851426,1.95358008,2.09676016,1.00924616,0.24059403,0.46377022,0.00156371,0.00695694,0.00605954,0.06892793
-3.02251126,2.07827421,2.27043401,1.08507537,0.25959953,0.47058114,0.00166777,0.00762692,0.00640174,0.07535977
-3.01650825,2.20643270,2.44963792,1.16242040,0.27948736,0.47815021,0.00177094,0.00832798,0.00674439,0.08208677
-3.01050525,2.33712990,2.63312293,1.24065585,0.30013442,0.48648426,0.00187205,0.00905555,0.00708568,0.08906397
-3.00450225,2.46925420,2.81939142,1.31906437,0.32138248,0.49555311,0.00196986,0.00980393,0.00742353,0.09623506
-2.99849925,2.60151365,3.00669977,1.39684201,0.34303801,0.50528931,0.00206306,0.01056630,0.00775559,0.10353244
-2.99249625,2.73244941,3.19307074,1.47310750,0.36487341,0.51558954,0.00215028,0.01133476,0.00807919,0.11087775
-2.98649325,2.86045737,3.37631632,1.54691565,0.38662968,0.52631772,0.00223018,0.01210043,0.00839137,0.11818292
-2.98049025,2.98381805,3.55407141,1.61727468,0.40802054,0.53730960,0.00230141,0.01285359,0.00868889,0.12535163
-2.97448724,3.10073404,3.72383815,1.68316738,0.42873812,0.54837889,0.00236270,0.01358387,0.00896826,0.13228126
-2.96848424,3.20937426,3.88304003,1.74357538,0.44845996,0.55932451,0.00241287,0.01428049,0.00922582,0.13886535
-2.96248124,3.30792356,4.02908449,1.79750593,0.46685712,0.56993871,0.00245089,0.01493249,0.00945775,0.14499630
-2.95647824,3.39463567,4.15943188,1.84402006,0.48360327,0.58001558,0.00247587,0.01552908,0.00966025,0.15056841
-2.95047524,3.46788758,4.27166842,1.88226123,0.49838429,0.58935959,0.00248716,0.01605990,0.00982957,0.15548097
-2.94447224,3.52623289,4.36358013,1.91148294,0.51090796,0.59779358,0.00248433,0.01651534,0.00996214,0.15964151
-2.93846923,3.56845151,4.43322482,1.93107435,0.52091354,0.60516592,0.00246717,0.01688686,0.01005472,0.16296876
-2.93246623,3.59359360,4.47899867,1.94058244,0.52818053,0.61135615,0.00243579,0.01716728,0.01010446,0.16539542
-2.92646323,3.60101522,4.49969450,1.93972971,0.53253641,0.61627902,0.00239052,0.01735100,0.01010908,0.16687056
-2.92046023,3.59040410,4.49454869,1.92842647,0.53386288,0.61988655,0.00233196,0.01743418,0.01006689,0.16736143
-2.91445723,3.56179390,4.46327460,1.90677696,0.53210041,0.62216792,0.00226098,0.01741496,0.00997695,0.16685468
-2.90845423,3.51556621,4.40608044,1.87507897,0.52725069,0.62314743,0.00217865,0.01729344,0.00983911,0.16535695
-2.90245123,3.45244012,4.32367076,1.83381680,0.51937703,0.62288032,0.00208625,0.01707173,0.00965402,0.16289474
-2.89644822,3.37344964,4.21723113,1.78364788,0.50860257,0.62144701,0.00198522,0.01675392,0.00942318,0.15951349
-2.89044522,3.27991011,4.08839661,1.72538350,0.49510650,0.61894604,0.00187712,0.01634587,0.00914891,0.15527617
-2.88444222,3.17337518,3.93920527,1.65996463,0.47911825,0.61548609,0.00176357,0.01585509,0.00883433,0.15026115
-2.87843922,3.05558646,3.77203885,1.58843380,0.46091024,0.61117781,0.00164624,0.01529046,0.00848326,0.14455961
-2.87243622,2.92841817,3.58955310,1.51190434,0.44078920,0.60612579,0.00152677,0.01466195,0.00810013,0.13827264
-2.86643322,2.79381955,3.39460085,1.43152843,0.41908672,0.60042143,0.00140675,0.01398033,0.00768989,0.13150807
-2.86043022,2.65375754,3.19015124,1.34846514,0.39614932,0.59413712,0.00128770,0.01325681,0.00725786,0.12437723
-2.85442721,2.51016237,2.97920824,1.26385000,0.37232848,0.58732207,0.00117098,0.01250277,0.00680961,0.11699178
-2.84842421,2.36487832,2.76473197,1.17876722,0.34797115,0.58000025,0.00105782,0.01172937,0.00635079,0.10946074
-2.84242121,2.21962153,2.54956575,1.09422550,0.32341094,0.57217049,0.00094928,0.01094737,0.00588702,0.10188781
-2.83641821,2.07594626,2.33637127,1.01113831,0.29896042,0.56380884,0.00084624,0.01016680,0.00542373,0.09436908
-2.83041521,1.93522071,2.12757423,0.93030918,0.27490485,0.55487298,0.00074939,0.00939679,0.00496604,0.08699132
-2.82441221,1.79861241,1.92532153,0.85242207,0.25149722,0.54530853,0.00065923,0.00864547,0.00451867,0.07983062
-2.81840920,1.66708337,1.73145111,0.77803702,0.22895502,0.53505678,0.00057609,0.00791977,0.00408583,0.07295167
-2.81240620,1.54139410,1.54747430,0.70759064,0.20745847,0.52406351,0.00050015,0.00722549,0.00367119,0.06640752
-2.80640320,1.42211549,1.37457052,0.64140103,0.18715028,0.51228815,0.00043141,0.00656723,0.00327779,0.06023979
-2.80040020,1.30964724,1.21359311,0.57967651,0.16813671,0.49971298,0.00036976,0.00594847,0.00290805,0.05447932
-2.79439720,1.20424117,1.06508517,0.52252732,0.15048983,0.48635161,0.00031498,0.00537165,0.00256376,0.04914712
-2.78839420,1.10602774,0.92930361,0.46997957,0.13425063,0.47225638,0.00026676,0.00483829,0.00224612,0.04425560
-2.78239120,1.01504415,0.80624957,0.42199052,0.11943287,0.45752418,0.00022472,0.00434917,0.00195574,0.03981002
-2.77638819,0.93126244,0.69570337,0.37846450,0.10602730,0.44230031,0.00018844,0.00390441,0.00169275,0.03580990
-2.77038519,0.85461611,0.59726203,0.33926860,0.09400610,0.42678026,0.00015748,0.00350372,0.00145680,0.03225058
-2.76438219,0.78502418,0.51037762,0.30424772,0.08332726,0.41120916,0.00013137,0.00314649,0.00124717,0.02912460
-2.75837919,0.72241174,0.43439493,0.27323823,0.07393878,0.39587904,0.00010967,0.00283201,0.00106285,0.02642305
-2.75237619,0.66672640,0.36858708,0.24608004,0.06578239,0.38112376,0.00009192,0.00255956,0.00090257,0.02413666
-2.74637319,0.61795020,0.31218801,0.22262678,0.05879695,0.36731205,0.00007773,0.00232858,0.00076492,0.02225673
-2.74037019,0.57610691,0.26442125,0.20275381,0.05292111,0.35483875,0.00006671,0.00213875,0.00064842,0.02077587
-2.73436718,0.54126489,0.22452415,0.18636424,0.04809546,0.34411461,0.00005850,0.00199009,0.00055151,0.01968838
-2.72836418,0.51353557,0.19176772,0.17339268,0.04426404,0.33555495,0.00005282,0.00188302,0.00047269,0.01899051
-2.72236118,0.49306817,0.16547169,0.16380706,0.04137530,0.32956765,0.00004938,0.00181840,0.00041052,0.01868040
-2.71635818,0.48004101,0.14501522,0.15760848,0.03938240,0.32654066,0.00004795,0.00179756,0.00036366,0.01875786
-2.71035518,0.47464990,0.12984333,0.15482918,0.03824318,0.32682958,0.00004834,0.00182225,0.00033088,0.01922396
-2.70435218,0.47709433,0.11946958,0.15552899,0.03791960,0.33074545,0.00005038,0.00189463,0.00031112,0.02008039
-2.69834917,0.48756187,0.11347536,0.15979008,0.03837688,0.33854332,0.00005393,0.00201722,0.00030342,0.02132872
-2.69234617,0.50621139,0.11150635,0.16771046,0.03958245,0.35041161,0.00005887,0.00219281,0.00030699,0.02296964
-2.68634317,0.53315569,0.11326659,0.17939620,0.04150467,0.36646285,0.00006508,0.00242430,0.00032117,0.02500198
-2.68034017,0.56844398,0.11851059,0.19495253,0.04411148,0.38672583,0.00007249,0.00271464,0.00034540,0.02742187
-2.67433717,0.61204494,0.12703411,0.21447417,0.04736911,0.41113961,0.00008099,0.00306665,0.00037921,0.03022177
-2.66833417,0.66383061,0.13866393,0.23803488,0.05124077,0.43954948,0.00009049,0.00348282,0.00042221,0.03338971
-2.66233117,0.72356204,0.15324705,0.26567666,0.05568554,0.47170518,0.00010091,0.00396519,0.00047402,0.03690845
-2.65632816,0.79087686,0.17063976,0.29739882,0.06065737,0.50726149,0.00011215,0.00451507,0.00053429,0.04075497
-2.65032516,0.86527973,0.19069700,0.33314734,0.06610437,0.54578146,0.00012409,0.00513293,0.00060262,0.04489993
-2.64432216,0.94613581,0.21326223,0.37280480,0.07196827,0.58674218,0.00013661,0.00581816,0.00067858,0.04930749
-2.63831916,1.03266812,0.23815836,0.41618151,0.07818430,0.62954329,0.00014957,0.00656891,0.00076162,0.05393525
-2.63231616,1.12395897,0.26517984,0.46300819,0.08468119,0.67351805,0.00016283,0.00738192,0.00085112,0.05873451
-2.62631316,1.21895607,0.29408642,0.51293063,0.09138162,0.71794685,0.00017622,0.00825239,0.00094632,0.06365074
-2.62031016,1.31648325,0.32459871,0.56550698,0.09820288,0.76207296,0.00018956,0.00917394,0.00104631,0.06862431
-2.61430715,1.41525625,0.35639575,0.62020788,0.10505785,0.80512010,0.00020267,0.01013852,0.00115007,0.07359145
-2.60830415,1.51390323,0.38911487,0.67641989,0.11185618,0.84631135,0.00021536,0.01113645,0.00125642,0.07848556
-2.60230115,1.61098984,0.42235380,0.73345236,0.11850582,0.88488905,0.00022743,0.01215651,0.00136406,0.08323851
-2.59629815,1.70504837,0.45567510,0.79054790,0.12491457,0.92013483,0.00023870,0.01318609,0.00147158,0.08778233
-2.59029515,1.79461028,0.48861285,0.84689636,0.13099193,0.95138927,0.00024897,0.01421140,0.00157749,0.09205084
-2.58429215,1.87824124,0.52068138,0.90165200,0.13665090,0.97807059,0.00025807,0.01521775,0.00168026,0.09598145
-2.57828914,1.95457761,0.55138584,0.95395359,0.14180996,0.99969142,0.00026585,0.01618988,0.00177837,0.09951689
-2.57228614,2.02236323,0.58023422,1.00294670,0.14639489,1.01587342,0.00027217,0.01711239,0.00187032,0.10260695
-2.56628314,2.08048516,0.60675032,1.04780755,0.15034060,1.02635886,0.00027692,0.01797012,0.00195472,0.10520999
-2.56028014,2.12800711,0.63048728,1.08776747,0.15359280,1.03101889,0.00028003,0.01874862,0.00203033,0.10729441
-2.55427714,2.16419925,0.65104111,1.12213718,0.15610944,1.02985817,0.00028144,0.01943466,0.00209609,0.10883969
-2.54827414,2.18856316,0.66806354,1.15032965,0.15786197,1.02301559,0.00028115,0.02001662,0.00215119,0.10983734
-2.54227114,2.20085093,0.68127376,1.17188087,0.15883626,1.01076109,0.00027919,0.02048495,0.00219511,0.11029134
-2.53626813,2.20107748,0.69046850,1.18646738,0.15903318,0.99348871,0.00027563,0.02083258,0.00222765,0.11021833
-2.53026513,2.18952542,0.69552988,1.19391984,0.15846888,0.97170610,0.00027057,0.02105522,0.00224895,0.10964735
-2.52426213,2.16674228,0.69643084,1.19423207,0.15717459,0.94602081,0.00026416,0.02115164,0.00225951,0.10861927
-2.51825913,2.13352989,0.69323773,1.18756498,0.15519614,0.91712395,0.00025658,0.02112385,0.00226020,0.10718577
-2.51225613,2.09092630,0.68610998,1.17424530,0.15259299,0.88577173,0.00024804,0.02097715,0.00225223,0.10540803
-2.50625313,2.04018070,0.67529682,1.15475900,0.14943694,0.85276554,0.00023880,0.02072017,0.00223718,0.10335508
-2.50025013,1.98272235,0.66113121,1.12973977,0.14581049,0.81893117,0.00022911,0.02036474,0.00221692,0.10110190
-2.49424712,1.92012434,0.64402113,1.09995284,0.14180490,0.78509790,0.00021928,0.01992571,0.00219358,0.09872731
-2.48824412,1.85406374,0.62443868,1.06627505,0.13751796,0.75207806,0.00020961,0.01942064,0.00216954,0.09631171
-2.48224112,1.78627931,0.60290736,1.02967178,0.13305167,0.72064769,0.00020043,0.01886948,0.00214734,0.09393478
-2.47623812,1.71852826,0.57998811,0.99117170,0.12850970,0.69152871,0.00019209,0.01829413,0.00212963,0.09167318
-2.47023512,1.65254365,0.55626450,0.95184041,0.12399488,0.66537321,0.00018492,0.01771796,0.00211913,0.08959834
-2.46423212,1.58999367,0.53232788,0.91275394,0.11960680,0.64275009,0.00017926,0.01716530,0.00211856,0.08777440
-2.45822911,1.53244408,0.50876276,0.87497292,0.11543940,0.62413433,0.00017548,0.01666090,0.00213057,0.08625642
-2.45222611,1.48132502,0.48613310,0.83951855,0.11157894,0.60989917,0.00017391,0.01622936,0.00215773,0.08508887
-2.44622311,1.43790291,0.46496985,0.80735082,0.10810212,0.60031110,0.00017490,0.01589457,0.00220246,0.08430447
-2.44022011,1.40325823,0.44576012,0.77934978,0.10507468,0.59552783,0.00017877,0.01567917,0.00226697,0.08392341
-2.43421711,1.37826950,0.42893819,0.75630017,0.10255025,0.59559907,0.00018585,0.01560401,0.00235330,0.08395307
-2.42821411,1.36360355,0.41487860,0.73887960,0.10056976,0.60046992,0.00019644,0.01568767,0.00246322,0.08438804
-2.42221111,1.35971211,0.40389131,0.72765049,0.09916119,0.60998683,0.00021084,0.01594595,0.00259828,0.08521072
-2.41620810,1.36683424,0.39621890,0.72305543,0.09833979,0.62390576,0.00022933,0.01639152,0.00275977,0.08639226
-2.41020510,1.38500424,0.39203577,0.72541594,0.09810873,0.64190216,0.00025215,0.01703353,0.00294873,0.08789382
-2.40420210,1.41406426,0.39144910,0.73493409,0.09846006,0.66358273,0.00027954,0.01787735,0.00316597,0.08966828
-2.39819910,1.45368083,0.39450140,0.75169663,0.09937604,0.68849830,0.00031168,0.01892433,0.00341206,0.09166211
-2.39219610,1.50336457,0.40117434,0.77568107,0.10083066,0.71615770,0.00034874,0.02017172,0.00368735,0.09381745
-2.38619310,1.56249211,0.41139367,0.80676333,0.10279144,0.74604217,0.00039083,0.02161263,0.00399201,0.09607435
-2.38019010,1.63032941,0.42503493,0.84472627,0.10522115,0.77761995,0.00043802,0.02323610,0.00432602,0.09837295
-2.37418709,1.70605557,0.44192966,0.88926887,0.10807976,0.81036071,0.00049032,0.02502732,0.00468919,0.10065562
-2.36818409,1.78878655,0.46187189,0.94001557,0.11132618,0.84374954,0.00054768,0.02696787,0.00508117,0.10286900
-2.36218109,1.87759804,0.48462479,0.99652544,0.11491991,0.87730004,0.00060999,0.02903617,0.00550148,0.10496577
-2.35617809,1.97154682,0.50992718,1.05830111,0.11882260,0.91056626,0.00067704,0.03120795,0.00594948,0.10690615
-2.35017509,2.06969046,0.53749981,1.12479716,0.12299924,0.94315333,0.00074855,0.03345690,0.00642441,0.10865906
-2.34417209,2.17110468,0.56705131,1.19542809,0.12741920,0.97472619,0.00082416,0.03575524,0.00692534,0.11020291
-2.33816908,2.27489839,0.59828369,1.26957573,0.13205692,1.00501660,0.00090341,0.03807453,0.00745118,0.11152599
-2.33216608,2.38022603,0.63089737,1.34659631,0.13689235,1.03382782,0.00098576,0.04038638,0.00800067,0.11262647
-2.32616308,2.48629732,0.66459562,1.42582717,0.14191103,1.06103713,0.00107055,0.04266316,0.00857233,0.11351199
-2.32016008,2.59238426,0.69908840,1.50659331,0.14710392,1.08659579,0.00115707,0.04487879,0.00916445,0.11419891
-2.31415708,2.69782542,0.73409559,1.58821377,0.15246697,1.11052669,0.00124449,0.04700931,0.00977505,0.11471118
-2.30815408,2.80202764,0.76934959,1.67000803,0.15800040,1.13291935,0.00133194,0.04903347,0.01040187,0.11507902
-2.30215108,2.90446522,0.80459726,1.75130239,0.16370781,1.15392261,0.00141849,0.05093315,0.01104228,0.11533730
-2.29614807,3.00467668,0.83960111,1.83143632,0.16959504,1.17373511,0.00150315,0.05269370,0.01169333,0.11552382
-2.29014507,3.10225942,0.87413993,1.90976878,0.17566897,1.19259367,0.00158492,0.05430402,0.01235165,0.11567745
-2.28414207,3.19686232,0.90800867,1.98568422,0.18193613,1.21076010,0.00166283,0.05575661,0.01301347,0.11583638
-2.27813907,3.28817683,0.94101777,2.05859843,0.18840131,1.22850673,0.00173590,0.05704736,0.01367461,0.11603630
-2.27213607,3.37592658,0.97299180,2.12796373,0.19506607,1.24610119,0.00180324,0.05817528,0.01433049,0.11630878
-2.26613307,3.45985632,1.00376774,2.19327358,0.20192739,1.26379106,0.00186404,0.05914208,0.01497611,0.11667986
-2.26013007,3.53972029,1.03319272,2.25406637,0.20897624,1.28178891,0.00191762,0.05995166,0.01560617,0.11716881
-2.25412706,3.61527097,1.06112158,2.30992825,0.21619643,1.30025858,0.00196343,0.06060952,0.01621505,0.11778729
-2.24812406,3.68624843,1.08741424,2.36049501,0.22356349,1.31930308,0.00200110,0.06112222,0.01679692,0.11853875
-2.24212106,3.75237127,1.11193311,2.40545291,0.23104388,1.33895505,0.00203049,0.06149678,0.01734585,0.11941821
-2.23611806,3.81332950,1.13454080,2.44453859,0.23859438,1.35917001,0.00205163,0.06174020,0.01785588,0.12041240
-2.23011506,3.86878012,1.15509812,2.47753815,0.24616186,1.37982322,0.00206481,0.06185900,0.01832120,0.12150027
-2.22411206,3.91834586,1.17346278,2.50428564,0.25368333,1.40071008,0.00207055,0.06185890,0.01873625,0.12265381
-2.21810905,3.96161741,1.18948878,2.52466107,0.26108644,1.42155063,0.00206963,0.06174465,0.01909590,0.12383914
-2.21210605,3.99815949,1.20302676,2.53858831,0.26829028,1.44199781,0.00206303,0.06151994,0.01939556,0.12501794
-2.20610305,4.02752068,1.21392524,2.54603312,0.27520662,1.46164943,0.00205197,0.06118749,0.01963139,0.12614904
-2.20010005,4.04924690,1.22203304,2.54700140,0.28174155,1.48006338,0.00203786,0.06074921,0.01980038,0.12719009
-2.19409705,4.06289805,1.22720254,2.54153808,0.28779738,1.49677547,0.00202225,0.06020650,0.01990048,0.12809940
-2.18809405,4.06806723,1.22929408,2.52972662,0.29327492,1.51131911,0.00200686,0.05956059,0.01993073,0.12883766
-2.18209105,4.06440165,1.22818102,2.51168919,0.29807597,1.52324595,0.00199346,0.05881298,0.01989133,0.12936964
-2.17608804,4.05162413,1.22375547,2.48758754,0.30210588,1.53214640,0.00198386,0.05796578,0.01978365,0.12966571
-2.17008504,4.02955421,1.21593439,2.45762443,0.30527636,1.53766905,0.00197987,0.05702220,0.01961024,0.12970306
-2.16408204,3.99812738,1.20466570,2.42204536,0.30750804,1.53953790,0.00198320,0.05598676,0.01937485,0.12946671
-2.15807904,3.95741146,1.18993424,2.38114043,0.30873307,1.53756649,0.00199544,0.05486566,0.01908227,0.12895011
-2.15207604,3.90761890,1.17176704,2.33524599,0.30889742,1.53166805,0.00201802,0.05366683,0.01873830,0.12815536
-2.14607304,3.84911401,1.15023783,2.28474564,0.30796285,1.52186113,0.00205208,0.05240001,0.01834956,0.12709310
-2.14007004,3.78241452,1.12547027,2.23007050,0.30590853,1.50827024,0.00209851,0.05107662,0.01792331,0.12578194
-2.13406703,3.70818688,1.09763990,2.17169820,0.30273212,1.49112139,0.00215786,0.04970959,0.01746725,0.12424753
-2.12806403,3.62723541,1.06697445,2.11015056,0.29845040,1.47073270,0.00223029,0.04831298,0.01698933,0.12252133
-2.12206103,3.54048539,1.03375251,2.04598970,0.29309937,1.44750050,0.00231557,0.04690158,0.01649745,0.12063912
-2.11605803,3.44896072,0.99830055,1.97981262,0.28673371,1.42188160,0.00241307,0.04549044,0.01599929,0.11863928
-2.11005503,3.35375731,0.96098837,1.91224418,0.27942585,1.39437268,0.00252172,0.04409430,0.01550204,0.11656097
-2.10405203,3.25601305,0.92222301,1.84392876,0.27126449,1.36548787,0.00264006,0.04272709,0.01501218,0.11444235
-2.09804902,3.15687613,0.88244153,1.77552082,0.26235264,1.33573571,0.00276622,0.04140136,0.01453534,0.11231882
-2.09204602,3.05747310,0.84210285,1.70767458,0.25280546,1.30559682,0.00289798,0.04012787,0.01407610,0.11022144
-2.08604302,2.95887823,0.80167891,1.64103344,0.24274768,1.27550337,0.00303283,0.03891517,0.01363792,0.10817563
-2.08004002,2.86208578,0.76164567,1.57621934,0.23231096,1.24582159,0.00316801,0.03776933,0.01322302,0.10620020
-2.07403702,2.76798659,0.72247420,1.51382271,0.22163113,1.21683813,0.00330058,0.03669377,0.01283241,0.10430676
-2.06803402,2.67734992,0.68462214,1.45439331,0.21084548,1.18875107,0.00342754,0.03568924,0.01246589,0.10249950
-2.06203102,2.59081162,0.64852611,1.39843248,0.20009014,1.16166596,0.00354584,0.03475392,0.01212216,0.10077552
-2.05602801,2.50886897,0.61459501,1.34638700,0.18949762,1.13559704,0.00365258,0.03388365,0.01179888,0.09912542
-2.05002501,2.43188222,0.58320466,1.29864501,0.17919471,1.11047340,0.00374498,0.03307228,0.01149291,0.09753440
-2.04402201,2.36008277,0.55469388,1.25553399,0.16930052,1.08614975,0.00382056,0.03231212,0.01120044,0.09598362
-2.03801901,2.29358708,0.52936198,1.21732093,0.15992502,1.06242097,0.00387717,0.03159445,0.01091723,0.09445179
-2.03201601,2.23241558,0.50746780,1.18421467,0.15116779,1.03903957,0.00391307,0.03091006,0.01063883,0.09291699
-2.02601301,2.17651527,0.48923006,1.15637026,0.14311720,1.01573496,0.00392698,0.03024987,0.01036081,0.09135847
-2.02001001,2.12578456,0.47482906,1.13389496,0.13584991,0.99223339,0.00391813,0.02960548,0.01007897,0.08975839
-2.01400700,2.08009909,0.46440936,1.11685570,0.12943064,0.96827752,0.00388624,0.02896966,0.00978955,0.08810349
-2.00800400,2.03933681,0.45808331,1.10528755,0.12391224,0.94364428,0.00383160,0.02833679,0.00948938,0.08638644
-2.00200100,2.00340104,0.45593500,1.09920253,0.11933600,0.91816038,0.00375497,0.02770327,0.00917606,0.08460685
-1.99599800,1.97224025,0.45802448,1.09859847,0.11573208,0.89171444,0.00365759,0.02706767,0.00884801,0.08277198
-1.98999500,1.94586349,0.46439179,1.10346732,0.11312011,0.86426540,0.00354113,0.02643092,0.00850455,0.08089692
-1.98399200,1.92435057,0.47506060,1.11380222,0.11150990,0.83584669,0.00340763,0.02579629,0.00814591,0.07900437
-1.97798899,1.90785668,0.49004107,1.12960307,0.11090210,0.80656637,0.00325942,0.02516923,0.00777321,0.07712400
-1.97198599,1.89661112,0.50933175,1.15088001,0.11128895,0.77660313,0.00309905,0.02455723,0.00738835,0.07529138
-1.96598299,1.89091016,0.53292025,1.17765448,0.11265493,0.74619884,0.00292921,0.02396943,0.00699397,0.07354653
-1.95997999,1.89110458,0.56078271,1.20995765,0.11497740,0.71564807,0.00275265,0.02341626,0.00659328,0.07193225
-1.95397699,1.89758238,0.59288174,1.24782615,0.11822713,0.68528528,0.00257210,0.02290905,0.00618989,0.07049223
-1.94797399,1.91074755,0.62916313,1.29129501,0.12236876,0.65547060,0.00239024,0.02245950,0.00578772,0.06926905
-1.94197099,1.93099590,0.66955124,1.34038807,0.12736117,0.62657498,0.00220958,0.02207932,0.00539080,0.06830220
-1.93596798,1.95868908,0.71394338,1.39510623,0.13315769,0.59896543,0.00203249,0.02177972,0.00500309,0.06762622
