energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up
-2.86643322,18.83055444,0.04008559,0.26374519,1.48138524,1.97145611,1.39083375,14.32657468,1.69251397,0.00000000
-2.86043022,18.94855839,0.03974173,0.26259888,1.48141997,1.96645394,1.38240461,14.45468926,1.69507705,0.00000000
-2.85442721,19.06482495,0.03931799,0.26128668,1.48126540,1.96180565,1.37294871,14.58126729,1.69761996,0.00000000
-2.84842421,19.18093158,0.03882927,0.25986098,1.48115372,1.95772292,1.36274481,14.70722547,1.70028138,0.00000000
-2.84242121,19.29825160,0.03829218,0.25837203,1.48130964,1.95438777,1.35206712,14.83332713,1.70319288,0.00000000
-2.83641821,19.41791697,0.03772462,0.25686660,1.48194372,1.95194875,1.34117974,14.96015977,1.70647353,0.00000000
-2.83041521,19.54079219,0.03714526,0.25538697,1.48324648,1.95051830,1.33033219,15.08812070,1.71022527,0.00000000
-2.82441221,19.66745893,0.03657306,0.25397024,1.48538353,1.95017146,1.31975593,15.21741026,1.71452912,0.00000000
-2.81840920,19.79821027,0.03602681,0.25264788,1.48849147,1.95094566,1.30966206,15.34803173,1.71944226,0.00000000
-2.81240620,19.93305339,0.03552455,0.25144562,1.49267486,1.95284159,1.30023973,15.47979664,1.72499610,0.00000000
-2.80640320,20.07171927,0.03508317,0.25038364,1.49800394,1.95582499,1.29165554,15.61233462,1.73119518,0.00000000
-2.80040020,20.21367789,0.03471791,0.24947684,1.50451328,1.95982924,1.28405343,15.74510624,1.73801696,0.00000000
-2.79439720,20.35815750,0.03444199,0.24873541,1.51220112,1.96475845,1.27755506,15.87741811,1.74541236,0.00000000
-2.78839420,20.50416670,0.03426627,0.24816542,1.52102945,1.97049118,1.27226053,16.00843905,1.75330697,0.00000000
-2.78239120,20.65051829,0.03419898,0.24776947,1.53092475,1.97688428,1.26824910,16.13721677,1.76160289,0.00000000
-2.77638819,20.79585400,0.03424553,0.24754732,1.54177929,1.98377704,1.26558005,16.26269443,1.77018098,0.00000000
-2.77038519,20.93866948,0.03440838,0.24749652,1.55345303,1.99099534,1.26429336,16.38372697,1.77890361,0.00000000
-2.76438219,21.07733940,0.03468706,0.24761287,1.56577608,1.99835573,1.26441019,16.49909686,1.78761762,0.00000000
-2.75837919,21.21014228,0.03507819,0.24789085,1.57855169,2.00566940,1.26593325,16.60752968,1.79615757,0.00000000
-2.75237619,21.33528528,0.03557565,0.24832383,1.59155978,2.01274588,1.26884692,16.70770941,1.80434920,0.00000000
-2.74637319,21.45092902,0.03617078,0.24890421,1.60456100,2.01939647,1.27311723,16.79829399,1.81201292,0.00000000
-2.74037019,21.55521257,0.03685272,0.24962345,1.61730126,2.02543737,1.27869184,16.87793124,1.81896744,0.00000000
-2.73436718,21.64627891,0.03760874,0.25047193,1.62951671,2.03069232,1.28549987,16.94527557,1.82503340,0.00000000
-2.72836418,21.72230085,0.03842463,0.25143884,1.64093914,2.03499495,1.29345204,16.99900545,1.83003689,0.00000000
-2.72236118,21.78150755,0.03928521,0.25251192,1.65130160,2.03819061,1.30244090,17.03784204,1.83381299,0.00000000
-2.71635818,21.82221138,0.04017471,0.25367729,1.66034424,2.04013790,1.31234138,17.06056852,1.83620906,0.00000000
-2.71035518,21.84283507,0.04107732,0.25491928,1.66782013,2.04070965,1.32301185,17.06605030,1.83708781,0.00000000
-2.70435218,21.84193850,0.04197756,0.25622029,1.67350091,2.03979365,1.33429556,17.05325543,1.83633017,0.00000000
-2.69834917,21.81824479,0.04286082,0.25756078,1.67718221,2.03729305,1.34602266,17.02127493,1.83383769,0.00000000
-2.69234617,21.77066494,0.04371365,0.25891938,1.67868838,2.03312640,1.35801271,16.96934237,1.82953461,0.00000000
-2.68634317,21.69832033,0.04452413,0.26027305,1.67787670,2.02722759,1.37007772,16.89685200,1.82336930,0.00000000
-2.68034017,21.60056229,0.04528215,0.26159743,1.67464063,2.01954561,1.38202565,16.80337479,1.81531533,0.00000000
-2.67433717,21.47698800,0.04597960,0.26286727,1.66891206,2.01004424,1.39366425,16.68867165,1.80537178,0.00000000
-2.66833417,21.32745203,0.04661043,0.26405694,1.66066246,1.99870174,1.40480510,16.55270320,1.79356302,0.00000000
-2.66233117,21.15207288,0.04717077,0.26514100,1.64990295,1.98551055,1.41526777,16.39563550,1.77993783,0.00000000
-2.65632816,20.95123408,0.04765879,0.26609485,1.63668300,1.97047712,1.42488387,16.21784144,1.76456788,0.00000000
-2.65032516,20.72557947,0.04807465,0.26689536,1.62108821,1.95362171,1.43350082,16.01989734,1.74754566,0.00000000
-2.64432216,20.47600268,0.04842025,0.26752139,1.60323681,1.93497828,1.44098515,15.80257488,1.72898183,0.00000000
-2.63831916,20.20363077,0.04869900,0.26795439,1.58327543,1.91459445,1.44722526,15.56682833,1.70900209,0.00000000
-2.63231616,19.90980242,0.04891552,0.26817877,1.56137392,1.89253135,1.45213333,15.31377743,1.68774374,0.00000000
-2.62631316,19.59604116,0.04907534,0.26818225,1.53771981,1.86886334,1.45564644,15.04468639,1.66535192,0.00000000
-2.62031016,19.26402446,0.04918448,0.26795601,1.51251231,1.84367766,1.45772674,14.76093965,1.64197571,0.00000000
-2.61430715,18.91554948,0.04924919,0.26749472,1.48595629,1.81707370,1.45836074,14.46401516,1.61776424,0.00000000
-2.60830415,18.55249663,0.04927555,0.26679651,1.45825646,1.78916212,1.45755766,14.15545609,1.59286288,0.00000000
-2.60230115,18.17679210,0.04926919,0.26586267,1.42961196,1.76006353,1.45534708,13.83684185,1.56740976,0.00000000
-2.59629815,17.79037064,0.04923506,0.26469743,1.40021147,1.72990693,1.45177589,13.50975937,1.54153259,0.00000000
-2.59029515,17.39513979,0.04917714,0.26330751,1.37022932,1.69882786,1.44690487,13.17577567,1.51534612,0.00000000
-2.58429215,16.99294690,0.04909836,0.26170176,1.33982237,1.66696630,1.44080505,12.83641244,1.48895009,0.00000000
-2.57828914,16.58554995,0.04900048,0.25989071,1.30912807,1.63446453,1.43355412,12.49312356,1.46242804,0.00000000
-2.57228614,16.17459333,0.04888411,0.25788617,1.27826355,1.60146497,1.42523308,12.14727611,1.43584680,0.00000000
-2.56628314,15.76158930,0.04874871,0.25570090,1.24732583,1.56810818,1.41592353,11.80013549,1.40925685,0.00000000
-2.56028014,15.34790570,0.04859275,0.25334841,1.21639311,1.53453112,1.40570557,11.45285483,1.38269355,0.00000000
-2.55427714,14.93476031,0.04841390,0.25084275,1.18552691,1.50086592,1.39465663,11.10646903,1.35617909,0.00000000
-2.54827414,14.52322188,0.04820924,0.24819851,1.15477513,1.46723906,1.38285132,10.76189333,1.32972522,0.00000000
-2.54227114,14.11421745,0.04797555,0.24543093,1.12417568,1.43377117,1.37036220,10.41992621,1.30333659,0.00000000
-2.53626813,13.70854556,0.04770964,0.24255607,1.09376054,1.40057749,1.35726160,10.08125632,1.27701460,0.00000000
-2.53026513,13.30689453,0.04740862,0.23959114,1.06356006,1.36776876,1.34362427,9.74647292,1.25076151,0.00000000
-2.52426213,12.90986454,0.04707027,0.23655487,1.03360728,1.33545272,1.32953073,9.41607911,1.22458473,0.00000000
-2.51825913,12.51799252,0.04669333,0.23346795,1.00394198,1.30373586,1.31507107,9.09050725,1.19850099,0.00000000
-2.51225613,12.13177832,0.04627777,0.23035349,0.97461444,1.27272540,1.30034891,8.77013565,1.17254025,0.00000000
-2.50625313,11.75171065,0.04582504,0.22723747,0.94568850,1.24253127,1.28548529,8.45530563,1.14674906,0.00000000
-2.50025013,11.37829152,0.04533824,0.22414914,0.91724397,1.21326786,1.27062215,8.14633828,1.12119325,0.00000000
-2.49424712,11.01205758,0.04482226,0.22112138,0.88937818,1.18505539,1.25592503,7.84354974,1.09595978,0.00000000
-2.48824412,10.65359732,0.04428376,0.21819091,0.86220665,1.15802073,1.24158492,7.54726456,1.07115750,0.00000000
-2.48224112,10.30356298,0.04373124,0.21539842,0.83586274,1.13229752,1.22781883,7.25782625,1.04691697,0.00000000
-2.47623812,9.96267650,0.04317483,0.21278851,0.81049644,1.10802548,1.21486908,6.97560451,1.02338903,0.00000000
-2.47023512,9.63172902,0.04262619,0.21040953,0.78627217,1.08534903,1.20300115,6.70099877,1.00074232,0.00000000
-2.46423212,9.31157388,0.04209823,0.20831318,0.76336581,1.06441502,1.19250010,6.43443792,0.97915975,0.00000000
-2.45822911,9.00311333,0.04160481,0.20655398,0.74196089,1.04536982,1.18366563,6.17637605,0.95883400,0.00000000
-2.45222611,8.70727946,0.04116041,0.20518855,0.72224429,1.02835587,1.17680583,5.92728459,0.93996227,0.00000000
-2.44622311,8.42501032,0.04077970,0.20427471,0.70440132,1.01350779,1.17222998,5.68764111,0.92274043,0.00000000
-2.44022011,8.15722233,0.04047719,0.20387046,0.68861065,1.00094828,1.17024043,5.45791545,0.90735683,0.00000000
-2.43421711,7.90478019,0.04026677,0.20403277,0.67503896,0.99078400,1.17112402,5.23855388,0.89398593,0.00000000
-2.42821411,7.66846585,0.04016130,0.20481630,0.66383572,0.98310162,1.17514327,5.02996213,0.88278214,0.00000000
-2.42221111,7.44894798,0.04017223,0.20627202,0.65512820,0.97796419,1.18252765,4.83248822,0.87387394,0.00000000
-2.41620810,7.24675339,0.04030923,0.20844573,0.64901686,0.97540801,1.19346528,4.64640600,0.86735871,0.00000000
-2.41020510,7.06224174,0.04057983,0.21137663,0.64557129,0.97544015,1.20809536,4.47190038,0.86329832,0.00000000
-2.40420210,6.89558476,0.04098917,0.21509584,0.64482698,0.97803658,1.22650154,4.30905496,0.86171571,0.00000000
-2.39819910,6.74675089,0.04153973,0.21962500,0.64678287,0.98314115,1.24870659,4.15784278,0.86259267,0.00000000
-2.39219610,6.61549617,0.04223121,0.22497499,0.65139987,0.99066528,1.27466843,4.01812083,0.86586884,0.00000000
-2.38619310,6.50136156,0.04306035,0.23114481,0.65860050,1.00048848,1.30427778,3.88962844,0.87144205,0.00000000
-2.38019010,6.40367708,0.04402091,0.23812058,0.66826955,1.01245962,1.33735739,3.77198984,0.87916987,0.00000000
-2.37418709,6.32157242,0.04510371,0.24587487,0.68025587,1.02639892,1.37366314,3.66472068,0.88887258,0.00000000
-2.36818409,6.25399363,0.04629670,0.25436626,0.69437520,1.04210065,1.41288662,3.56723830,0.90033719,0.00000000
-2.36218109,6.19972531,0.04758512,0.26353920,0.71041395,1.05933647,1.45465958,3.47887521,0.91332263,0.00000000
-2.35617809,6.15741737,0.04895176,0.27332424,0.72813387,1.07785937,1.49855974,3.39889518,0.92756571,0.00000000
-2.35017509,6.12561537,0.05037723,0.28363863,0.74727736,1.09740812,1.54411816,3.32651125,0.94278785,0.00000000
-2.34417209,6.10279350,0.05184038,0.29438723,0.76757336,1.11771220,1.59082771,3.26090482,0.95870227,0.00000000
-2.33816908,6.08738896,0.05331877,0.30546386,0.78874352,1.13849707,1.63815265,3.20124519,0.97502134,0.00000000
-2.33216608,6.07783676,0.05478913,0.31675292,0.81050849,1.15948971,1.68553894,3.14670854,0.99146395,0.00000000
-2.32616308,6.07260391,0.05622799,0.32813141,0.83259410,1.18042434,1.73242515,3.09649604,1.00776267,0.00000000
-2.32016008,6.07022203,0.05761231,0.33947119,0.85473726,1.20104811,1.77825356,3.04985024,1.02367031,0.00000000
-2.31415708,6.06931767,0.05892013,0.35064148,0.87669144,1.22112660,1.82248138,3.00606943,1.03896590,0.00000000
-2.30815408,6.06863959,0.06013128,0.36151152,0.89823145,1.24044899,1.86459165,2.96451979,1.05345971,0.00000000
-2.30215108,6.06708249,0.06122807,0.37195336,0.91915761,1.25883274,1.90410366,2.92464498,1.06699734,0.00000000
-2.29614807,6.06370680,0.06219597,0.38184465,0.93929904,1.27612741,1.94058265,2.88597336,1.07946265,0.00000000
-2.29014507,6.05775428,0.06302421,0.39107138,0.95851619,1.29221771,1.97364848,2.84812276,1.09077956,0.00000000
-2.28414207,6.04865915,0.06370638,0.39953046,0.97670248,1.30702536,2.00298321,2.81080306,1.10091263,0.00000000
-2.27813907,6.03605472,0.06424086,0.40713214,0.99378514,1.32050980,2.02833723,2.77381675,1.10986652,0.00000000
-2.27213607,6.01977543,0.06463116,0.41380201,1.00972532,1.33266758,2.04953395,2.73705765,1.11768429,0.00000000
-2.26613307,5.99985434,0.06488609,0.41948273,1.02451730,1.34353049,2.06647280,2.70050804,1.12444469,0.00000000
-2.26013007,5.97651590,0.06501981,0.42413527,1.03818721,1.35316231,2.07913042,2.66423427,1.13025854,0.00000000
-2.25412706,5.95016431,0.06505158,0.42773968,1.05079092,1.36165452,2.08756011,2.62838090,1.13526426,0.00000000
-2.24812406,5.92136718,0.06500546,0.43029524,1.06241139,1.36912081,2.09188930,2.59316357,1.13962272,0.00000000
-2.24212106,5.89083483,0.06490966,0.43182021,1.07315538,1.37569085,2.09231520,2.55886029,1.14351156,0.00000000
-2.23611806,5.85939527,0.06479584,0.43235086,1.08314960,1.38150353,2.08909854,2.52580132,1.14711905,0.00000000
-2.23011506,5.82796508,0.06469809,0.43194004,1.09253622,1.38669977,2.08255557,2.49435742,1.15063765,0.00000000
-2.22411206,5.79751658,0.06465185,0.43065522,1.10146791,1.39141546,2.07304845,2.46492647,1.15425747,0.00000000
-2.21810905,5.76904179,0.06469265,0.42857609,1.11010224,1.39577465,2.06097413,2.43791841,1.15815960,0.00000000
-2.21210605,5.74351398,0.06485481,0.42579173,1.11859572,1.39988330,2.04675216,2.41373875,1.16250967,0.00000000
-2.20610305,5.72184756,0.06517004,0.42239754,1.12709745,1.40382391,2.03081158,2.39277069,1.16745152,0.00000000
-2.20010005,5.70485763,0.06566609,0.41849199,1.13574247,1.40765123,2.01357740,2.37535645,1.17310142,0.00000000
-2.19409705,5.69322039,0.06636547,0.41417330,1.14464523,1.41138908,1.99545705,2.36177820,1.17954269,0.00000000
-2.18809405,5.68743597,0.06728425,0.40953618,1.15389306,1.41502858,1.97682727,2.35223934,1.18682115,0.00000000
-2.18209105,5.68779517,0.06843111,0.40466883,1.16354026,1.41852770,1.95802194,2.34684700,1.19494143,0.00000000
-2.17608804,5.69435188,0.06980650,0.39965018,1.17360284,1.42181216,1.93932148,2.34559653,1.20386424,0.00000000
-2.17008504,5.70690269,0.07140220,0.39454767,1.18405433,1.42477756,1.92094401,2.34835908,1.21350498,0.00000000
-2.16408204,5.72497495,0.07320109,0.38941553,1.19482299,1.42729273,1.90303903,2.35487298,1.22373354,0.00000000
-2.15807904,5.74782468,0.07517727,0.38429364,1.20579053,1.42920400,1.88568368,2.36473987,1.23437561,0.00000000
-2.15207604,5.77444495,0.07729653,0.37920712,1.21679275,1.43034036,1.86888200,2.37742611,1.24521547,0.00000000
-2.14607304,5.80358518,0.07951712,0.37416658,1.22762204,1.43051913,1.85256723,2.39226992,1.25600027,0.00000000
-2.14007004,5.83378112,0.08179090,0.36916901,1.23803201,1.42955218,1.83660710,2.40849438,1.26644585,0.00000000
-2.13406703,5.86339510,0.08406465,0.36419935,1.24774403,1.42725218,1.82081202,2.42522606,1.27624383,0.00000000
-2.12806403,5.89066514,0.08628172,0.35923251,1.25645559,1.42343904,1.80494582,2.44151884,1.28507004,0.00000000
-2.12206103,5.91376139,0.08838385,0.35423594,1.26385032,1.41794606,1.78873851,2.45638217,1.29259385,0.00000000
-2.11605803,5.93084785,0.09031298,0.34917241,1.26960925,1.41062583,1.77190069,2.46881259,1.29848831,0.00000000
-2.11005503,5.94014692,0.09201326,0.34400303,1.27342280,1.40135570,1.75413881,2.47782730,1.30244061,0.00000000
-2.10405203,5.94000421,0.09343289,0.33869024,1.27500330,1.39004268,1.73517068,2.48249838,1.30416270,0.00000000
-2.09804902,5.92895092,0.09452595,0.33320073,1.27409717,1.37662769,1.71474053,2.48198604,1.30340146,0.00000000
-2.09204602,5.90576121,0.09525392,0.32750808,1.27049650,1.36108918,1.69263290,2.47556952,1.29994833,0.00000000
-2.08604302,5.86950211,0.09558708,0.32159504,1.26404939,1.34344584,1.66868489,2.46267422,1.29364774,0.00000000
-2.08004002,5.81957387,0.09550553,0.31545536,1.25466858,1.32375865,1.64279604,2.44289383,1.28440421,0.00000000
-2.07403702,5.75573920,0.09499989,0.30909507,1.24233799,1.30213194,1.61493574,2.41600649,1.27218775,0.00000000
-2.06803402,5.67814008,0.09407168,0.30253321,1.22711682,1.27871356,1.58514764,2.38198433,1.25703733,0.00000000
-2.06203102,5.58730171,0.09273324,0.29580198,1.20914101,1.25369409,1.55355117,2.34099614,1.23906220,0.00000000
-2.05602801,5.48412349,0.09100736,0.28894634,1.18862197,1.22730506,1.52034003,2.29340296,1.21844108,0.00000000
-2.05002501,5.36985754,0.08892657,0.28202311,1.16584251,1.19981611,1.48577800,2.23974716,1.19541909,0.00000000
-2.04402201,5.24607581,0.08653206,0.27509958,1.14115027,1.17153113,1.45019220,2.18073545,1.17030256,0.00000000
-2.03801901,5.11462733,0.08387245,0.26825186,1.11494865,1.14278332,1.41396427,2.11721681,1.14345183,0.00000000
-2.03201601,4.97758720,0.08100223,0.26156282,1.08768592,1.11392933,1.37751985,2.05015632,1.11527234,0.00000000
-2.02601301,4.83719964,0.07798020,0.25511998,1.05984261,1.08534238,1.34131689,1.98060613,1.08620418,0.00000000
-2.02001001,4.69581705,0.07486775,0.24901319,1.03191795,1.05740467,1.30583329,1.90967480,1.05671063,0.00000000
-2.01400700,4.55583742,0.07172714,0.24333243,1.00441574,1.03049907,1.27155427,1.83849611,1.02726591,0.00000000
-2.00800400,4.41964217,0.06861988,0.23816557,0.97783027,1.00500043,1.23895999,1.76819870,0.99834275,0.00000000
-2.00200100,4.28953652,0.06560520,0.23359630,0.95263291,0.98126673,1.20851375,1.69987735,0.97040006,0.00000000
-1.99599800,4.16769392,0.06273864,0.22970225,0.92925969,0.95963026,1.18065113,1.63456677,0.94387126,0.00000000
-1.98999500,4.05610628,0.06007088,0.22655330,0.90810060,0.94038927,1.15577027,1.57321867,0.91915363,0.00000000
-1.98399200,3.95654093,0.05764679,0.22421011,0.88949066,0.92380041,1.13422352,1.51668241,0.89659901,0.00000000
-1.97798899,3.87050533,0.05550463,0.22272293,0.87370332,0.91007206,1.11631054,1.46568955,0.87650628,0.00000000
-1.97198599,3.79921983,0.05367561,0.22213057,0.86094619,0.89935916,1.10227286,1.42084236,0.85911566,0.00000000
-1.96598299,3.74359885,0.05218355,0.22245969,0.85135907,0.89175946,1.09228998,1.38260615,0.84460519,0.00000000
-1.95997999,3.70424026,0.05104485,0.22372425,0.84501446,0.88731153,1.08647685,1.35130529,0.83308926,0.00000000
-1.95397699,3.68142263,0.05026857,0.22592519,0.84192000,0.88599466,1.08488274,1.32712254,0.82461923,0.00000000
-1.94797399,3.67510985,0.04985676,0.22905031,0.84202289,0.88773043,1.08749130,1.31010131,0.81918605,0.00000000
-1.94197099,3.68496241,0.04980480,0.23307429,0.84521566,0.89238616,1.09422181,1.30015055,0.81672445,0.00000000
-1.93596798,3.71035441,0.05010196,0.23795901,0.85134307,0.89977989,1.10493140,1.29705184,0.81711873,0.00000000
-1.92996498,3.75039568,0.05073195,0.24365389,0.86020957,0.90968661,1.11941813,1.30046831,0.82020946,0.00000000
-1.92396198,3.80395789,0.05167357,0.25009651,0.87158688,0.92184560,1.13742493,1.30995507,0.82580097,0.00000000
-1.91795898,3.86970391,0.05290131,0.25721339,0.88522146,0.93596838,1.15864414,1.32497102,0.83366907,0.00000000
-1.91195598,3.94611964,0.05438607,0.26492092,0.90084129,0.95174698,1.18272277,1.34489165,0.84356873,0.00000000
-1.90595298,4.03154747,0.05609574,0.27312646,0.91816189,0.96886206,1.20926822,1.36902277,0.85524130,0.00000000
-1.89994997,4.12422081,0.05799587,0.28172971,0.93689136,0.98699073,1.23785455,1.39661501,0.86842108,0.00000000
-1.89394697,4.22229910,0.06005026,0.29062411,0.95673434,1.00581362,1.26802920,1.42687892,0.88284096,0.00000000
-1.88794397,4.32390278,0.06222161,0.29969854,0.97739506,1.02502096,1.29932009,1.45900065,0.89823705,0.00000000
-1.88194097,4.42714782,0.06447204,0.30883908,0.99857950,1.04431779,1.33124320,1.49215793,0.91435225,0.00000000
-1.87593797,4.53017959,0.06676376,0.31793097,1.01999701,1.06342793,1.36331037,1.52553618,0.93093890,0.00000000
-1.86993497,4.63120551,0.06905961,0.32686057,1.04136155,1.08209695,1.39503745,1.55834473,0.94776053,0.00000000
-1.86393197,4.72852647,0.07132366,0.33551753,1.06239303,1.10009427,1.42595269,1.58983254,0.96459302,0.00000000
-1.85792896,4.82056648,0.07352184,0.34379688,1.08281888,1.11721441,1.45560522,1.61930348,0.98122537,0.00000000
-1.85192596,4.90590053,0.07562254,0.35160109,1.10237624,1.13327783,1.48357354,1.64613055,0.99746034,0.00000000
-1.84592296,4.98328005,0.07759722,0.35884219,1.12081496,1.14813136,1.50947399,1.66976882,1.01311526,0.00000000
-1.83991996,5.05165582,0.07942100,0.36544362,1.13790153,1.16164869,1.53296885,1.68976670,1.02802314,0.00000000
-1.83391696,5.11019791,0.08107324,0.37134206,1.15342394,1.17373093,1.55377410,1.70577521,1.04203443,0.00000000
-1.82791396,5.15831212,0.08253809,0.37648893,1.16719741,1.18430751,1.57166654,1.71755489,1.05501924,0.00000000
-1.82191096,5.19565263,0.08380492,0.38085175,1.17907074,1.19333743,1.58649000,1.72498008,1.06687030,0.00000000
-1.81590795,5.22213033,0.08486874,0.38441514,1.18893306,1.20081089,1.59816066,1.72804054,1.07750637,0.00000000
-1.80990495,5.23791640,0.08573044,0.38718151,1.19672035,1.20675120,1.60667094,1.72684008,1.08687604,0.00000000
-1.80390195,5.24344083,0.08639696,0.38917142,1.20242161,1.21121683,1.61209206,1.72159237,1.09496155,0.00000000
-1.79789895,5.23938542,0.08688126,0.39042360,1.20608384,1.21430330,1.61457487,1.71261391,1.10178238,0.00000000
-1.79189595,5.22667128,0.08720217,0.39099450,1.20781560,1.21614473,1.61434882,1.70031443,1.10739821,0.00000000
-1.78589295,5.20644035,0.08738402,0.39095751,1.20778852,1.21691462,1.61171904,1.68518488,1.11191089,0.00000000
-1.77988994,5.18003140,0.08745612,0.39040179,1.20623656,1.21682569,1.60706132,1.66778346,1.11546504,0.00000000
-1.77388694,5.14895036,0.08745206,0.38943066,1.20345262,1.21612836,1.60081498,1.64871991,1.11824704,0.00000000
-1.76788394,5.11483564,0.08740883,0.38815967,1.19978254,1.21510779,1.59347381,1.62863875,1.12048216,0.00000000
-1.76188094,5.07941887,0.08736576,0.38671425,1.19561636,1.21407923,1.58557495,1.60820168,1.12242972,0.00000000
-1.75587794,5.04448201,0.08736340,0.38522712,1.19137720,1.21338173,1.57768619,1.58806977,1.12437633,0.00000000
-1.74987494,5.01181171,0.08744225,0.38383532,1.18750798,1.21337024,1.57039176,1.56888589,1.12662731,0.00000000
-1.74387194,4.98315229,0.08764142,0.38267717,1.18445666,1.21440638,1.56427716,1.55125775,1.12949664,0.00000000
-1.73786893,4.96015855,0.08799736,0.38188891,1.18266041,1.21684808,1.55991339,1.53574215,1.13329575,0.00000000
-1.73186593,4.94435005,0.08854253,0.38160147,1.18252956,1.22103864,1.55784117,1.52283066,1.13832177,0.00000000
-1.72586293,4.93706836,0.08930417,0.38193714,1.18443210,1.22729563,1.55855577,1.51293728,1.14484561,0.00000000
-1.71985993,4.93943888,0.09030329,0.38300653,1.18867940,1.23590016,1.56249304,1.50638827,1.15310075,0.00000000
-1.71385693,4.95233877,0.09155375,0.38490575,1.19551390,1.24708723,1.57001731,1.50341443,1.16327302,0.00000000
-1.70785393,4.97637237,0.09306159,0.38771396,1.20509952,1.26103750,1.58141171,1.50414619,1.17549224,0.00000000
-1.70185093,5.01185526,0.09482468,0.39149153,1.21751507,1.27787109,1.59687160,1.50861145,1.18982594,0.00000000
-1.69584792,5.05880784,0.09683255,0.39627878,1.23275131,1.29764378,1.61650131,1.51673644,1.20627574,0.00000000
-1.68984492,5.11695895,0.09906668,0.40209539,1.25071160,1.32034586,1.64031468,1.52834942,1.22477652,0.00000000
-1.68384192,5.18575955,0.10150092,0.40894065,1.27121628,1.34590365,1.66823951,1.54318737,1.24519842,0.00000000
-1.67783892,5.26440613,0.10410238,0.41679438,1.29401049,1.37418381,1.70012569,1.56090518,1.26735177,0.00000000
-1.67183592,5.35187304,0.10683242,0.42561873,1.31877518,1.40500004,1.73575697,1.58108739,1.29099447,0.00000000
-1.66583292,5.44695229,0.10964801,0.43536058,1.34514053,1.43812185,1.77486568,1.60326179,1.31584168,0.00000000
-1.65982991,5.54829935,0.11250316,0.44595456,1.37270136,1.47328491,1.81714983,1.62691479,1.34157713,0.00000000
-1.65382691,5.65448263,0.11535049,0.45732654,1.40103360,1.51020235,1.86229169,1.65150762,1.36786554,0.00000000
-1.64782391,5.76403458,0.11814284,0.46939732,1.42971093,1.54857617,1.90997686,1.67649313,1.39436546,0.00000000
-1.64182091,5.87550188,0.12083483,0.48208647,1.45832098,1.58810835,1.95991274,1.70133236,1.42074187,0.00000000
-1.63581791,5.98749228,0.12338431,0.49531592,1.48648000,1.62851056,2.01184531,1.72551030,1.44667786,0.00000000
-1.62981491,6.09871597,0.12575362,0.50901318,1.51384547,1.66951228,2.06557308,1.74855023,1.47188479,0.00000000
-1.62381191,6.20801923,0.12791063,0.52311405,1.54012597,1.71086646,2.12095737,1.77002612,1.49611044,0.00000000
-1.61780890,6.31440900,0.12982944,0.53756442,1.56508789,1.75235263,2.17792789,1.78957246,1.51914478,0.00000000
-1.61180590,6.41706710,0.13149085,0.55232122,1.58855863,1.79377717,2.23648334,1.80689134,1.54082302,0.00000000
-1.60580290,6.51535361,0.13288243,0.56735237,1.61042633,1.83497079,2.29668636,1.82175641,1.56102602,0.00000000
-1.59979990,6.60879946,0.13399827,0.58263564,1.63063609,1.87578349,2.35865323,1.83401359,1.57967794,0.00000000
-1.59379690,6.69708896,0.13483849,0.59815644,1.64918314,1.91607733,2.42253824,1.84357868,1.59674153,0.00000000
-1.58779390,6.78003349,0.13540839,0.61390482,1.66610328,1.95571766,2.48851365,1.85043203,1.61221125,0.00000000
-1.58179090,6.85753814,0.13571753,0.62987152,1.68146130,1.99456346,2.55674605,1.85461059,1.62610489,0.00000000
-1.57578789,6.92956364,0.13577857,0.64604365,1.69533807,2.03245756,2.62737024,1.85619783,1.63845403,0.00000000
-1.56978489,6.99608583,0.13560604,0.66239989,1.70781712,2.06921754,2.70046221,1.85531220,1.64929412,0.00000000
-1.56378189,7.05705565,0.13521523,0.67890581,1.71897145,2.10462806,2.77601240,1.85209466,1.65865479,0.00000000
-1.55777889,7.11236194,0.13462102,0.69550947,1.72885147,2.13843530,2.85390112,1.84669601,1.66655092,0.00000000
-1.55177589,7.16179987,0.13383695,0.71213752,1.73747475,2.17034417,2.93387733,1.83926484,1.67297509,0.00000000
-1.54577289,7.20504689,0.13287446,0.72869230,1.74481817,2.20001852,3.01554241,1.82993654,1.67789194,0.00000000
-1.53976988,7.24164810,0.13174237,0.74505001,1.75081305,2.22708471,3.09833984,1.81882420,1.68123475,0.00000000
-1.53376688,7.27101224,0.13044664,0.76106010,1.75534345,2.25113844,3.18155190,1.80601168,1.68290444,0.00000000
-1.52776388,7.29241879,0.12899034,0.77654627,1.75824788,2.27175480,3.26430384,1.79154939,1.68277120,0.00000000
-1.52176088,7.30503621,0.12737398,0.79130879,1.75932426,2.28850093,3.34557573,1.77545283,1.68067869,0.00000000
-1.51575788,7.30795071,0.12559603,0.80512833,1.75833795,2.30095097,3.42422195,1.75770409,1.67645048,0.00000000
-1.50975488,7.30020411,0.12365361,0.81777119,1.75503236,2.30870242,3.49899758,1.73825611,1.66989866,0.00000000
-1.50375188,7.28083912,0.12154335,0.82899565,1.74914157,2.31139334,3.56859106,1.71703943,1.66083394,0.00000000
