energy_ev,total_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up,Zn_p_up,Zn_d_up
-5.86793397,3.21077637,0.17321495,0.92918368,0.61535873,0.01179616,1.70062912,0.31708448
-5.86193097,3.27993521,0.17456034,0.93951264,0.63293625,0.01239276,1.72259452,0.32310639
-5.85592796,3.33572043,0.17493372,0.94539123,0.64830692,0.01296584,1.73703476,0.32776633
-5.84992496,3.37763760,0.17435061,0.94685662,0.66128367,0.01350789,1.74391986,0.33102411
-5.84392196,3.40543702,0.17284658,0.94403377,0.67171664,0.01401159,1.74336861,0.33286592
-5.83791896,3.41910270,0.17047510,0.93712621,0.67949462,0.01446985,1.73563601,0.33330279
-5.83191596,3.41883504,0.16730483,0.92640452,0.68454546,0.01487603,1.72109639,0.33236824
-5.82591296,3.40502868,0.16341651,0.91219290,0.68683575,0.01522405,1.70022354,0.33011550
-5.81990995,3.37824693,0.15889954,0.89485481,0.68636982,0.01550848,1.67356889,0.32661430
-5.81390695,3.33919454,0.15384854,0.87477833,0.68318827,0.01572472,1.64173915,0.32194759
-5.80790395,3.28869025,0.14835998,0.85236206,0.67736613,0.01586907,1.60537449,0.31620820
-5.80190095,3.22764053,0.14252900,0.82800222,0.66901069,0.01593884,1.56512839,0.30949570
-5.79589795,3.15701574,0.13644667,0.80208150,0.65825930,0.01593242,1.52165001,0.30191357
-5.78989495,3.07782929,0.13019768,0.77496008,0.64527695,0.01584935,1.47556976,0.29356681
-5.78389195,2.99112049,0.12385860,0.74696903,0.63025384,0.01569034,1.42748833,0.28455995
-5.77788894,2.89794104,0.11749670,0.71840625,0.61340283,0.01545729,1.37796932,0.27499569
-5.77188594,2.79934496,0.11116936,0.68953467,0.59495677,0.01515327,1.32753517,0.26497384
-5.76588294,2.69638140,0.10492402,0.66058269,0.57516573,0.01478246,1.27666612,0.25459082
-5.75987994,2.59008968,0.09879864,0.63174626,0.55429388,0.01435011,1.22580144,0.24393942
-5.75387694,2.48149560,0.09282246,0.60319232,0.53261620,0.01386241,1.17534222,0.23310887
-5.74787394,2.37160817,0.08701719,0.57506299,0.51041478,0.01332643,1.12565508,0.22218496
-5.74187094,2.26141593,0.08139821,0.54748013,0.48797486,0.01274991,1.07707590,0.21125023
-5.73586793,2.15188210,0.07597602,0.52054966,0.46558049,0.01214115,1.02991299,0.20038412
-5.72986493,2.04393814,0.07075754,0.49436538,0.44350986,0.01150888,0.98444915,0.18966291
-5.72386193,1.93847532,0.06574736,0.46901196,0.42203050,0.01086199,0.94094234,0.17915955
-5.71785893,1.83633444,0.06094880,0.44456686,0.40139431,0.01020946,0.89962463,0.16894316
-5.71185593,1.73829380,0.05636478,0.42110118,0.38183266,0.00956010,0.86069970,0.15907837
-5.70585293,1.64505606,0.05199837,0.39867946,0.36355168,0.00892245,0.82433901,0.14962452
-5.69984992,1.55723456,0.04785318,0.37735854,0.34672788,0.00830456,0.79067695,0.14063457
-5.69384692,1.47533999,0.04393346,0.35718583,0.33150436,0.00771389,0.75980566,0.13215414
-5.68784392,1.39976822,0.04024403,0.33819705,0.31798771,0.00715713,0.73177000,0.12422035
-5.68184092,1.33079028,0.03678998,0.32041397,0.30624568,0.00664014,0.70656322,0.11686095
-5.67583792,1.26854519,0.03357633,0.30384239,0.29630595,0.00616779,0.68412404,0.11009351
-5.66983492,1.21303646,0.03060759,0.28847053,0.28815584,0.00574395,0.66433546,0.10392490
-5.66383192,1.16413261,0.02788727,0.27426825,0.28174313,0.00537141,0.64702582,0.09835110
-5.65782891,1.12157215,0.02541745,0.26118715,0.27697808,0.00505184,0.63197224,0.09335736
-5.65182591,1.08497292,0.02319842,0.24916169,0.27373634,0.00478580,0.61890650,0.08891874
-5.64582291,1.05384578,0.02122841,0.23811136,0.27186299,0.00457278,0.60752336,0.08500101
-5.63981991,1.02761205,0.01950344,0.22794376,0.27117738,0.00441120,0.59749084,0.08156188
-5.63381691,1.00562425,0.01801731,0.21855860,0.27147869,0.00429851,0.58846234,0.07855259
-5.62781391,0.98718930,0.01676170,0.20985228,0.27255208,0.00423124,0.58008984,0.07591970
-5.62181091,0.97159329,0.01572648,0.20172291,0.27417516,0.00420515,0.57203771,0.07360701
-5.61580790,0.95812695,0.01490006,0.19407546,0.27612467,0.00421533,0.56399655,0.07155766
-5.60980490,0.94611073,0.01426995,0.18682689,0.27818317,0.00425633,0.55569632,0.06971611
-5.60380190,0.93491874,0.01382328,0.17991076,0.28014543,0.00432233,0.54691827,0.06803015
-5.59779890,0.92400056,0.01354751,0.17328140,0.28182452,0.00440730,0.53750513,0.06645266
-5.59179590,0.91290023,0.01343110,0.16691719,0.28305730,0.00450517,0.52736915,0.06494316
-5.58579290,0.90127177,0.01346423,0.16082290,0.28370919,0.00461001,0.51649768,0.06346914
-5.57978989,0.88889085,0.01363943,0.15503108,0.28367816,0.00471616,0.50495603,0.06200697
-5.57378689,0.87566218,0.01395224,0.14960220,0.28289775,0.00481842,0.49288768,0.06054249
-5.56778389,0.86162253,0.01440168,0.14462382,0.28133906,0.00491221,0.48051171,0.05907130
-5.56178089,0.84693930,0.01499069,0.14020862,0.27901177,0.00499365,0.46811770,0.05759857
-5.55577789,0.83190483,0.01572633,0.13649143,0.27596394,0.00505971,0.45605826,0.05613862
-5.54977489,0.81692662,0.01661988,0.13362539,0.27228083,0.00510823,0.44473948,0.05471408
-5.54377189,0.80251374,0.01768666,0.13177736,0.26808264,0.00513802,0.43460969,0.05335483
-5.53776888,0.78926002,0.01894573,0.13112261,0.26352119,0.00514884,0.42614676,0.05209669
-5.53176588,0.77782436,0.02041924,0.13183913,0.25877582,0.00514137,0.41984455,0.05097989
-5.52576288,0.76890883,0.02213167,0.13410158,0.25404836,0.00511717,0.41619862,0.05004739
-5.51975988,0.76323515,0.02410878,0.13807508,0.24955753,0.00507859,0.41569193,0.04934313
-5.51375688,0.76152032,0.02637634,0.14390905,0.24553284,0.00502864,0.41878062,0.04891028
-5.50775388,0.76445198,0.02895879,0.15173125,0.24220815,0.00497087,0.42588052,0.04878942
-5.50175088,0.77266442,0.03187765,0.16164219,0.23981519,0.00490920,0.43735467,0.04901688
-5.49574787,0.78671593,0.03514994,0.17371016,0.23857718,0.00484778,0.45350211,0.04962320
-5.48974487,0.80706823,0.03878655,0.18796696,0.23870271,0.00479078,0.47454860,0.05063168
-5.48374187,0.83406886,0.04279071,0.20440458,0.24038025,0.00474226,0.50063927,0.05205732
-5.47773887,0.86793696,0.04715653,0.22297303,0.24377328,0.00470601,0.53183364,0.05390589
-5.47173587,0.90875325,0.05186783,0.24357933,0.24901639,0.00468541,0.56810323,0.05617334
-5.46573287,0.95645450,0.05689724,0.26608789,0.25621228,0.00468332,0.60933181,0.05884561
-5.45972986,1.01083285,0.06220562,0.29032227,0.26542986,0.00470197,0.65531834,0.06189866
-5.45372686,1.07153996,0.06774202,0.31606838,0.27670348,0.00474294,0.70578255,0.06529900
-5.44772386,1.13809590,0.07344398,0.34307897,0.29003313,0.00480712,0.76037287,0.06900438
-5.44172086,1.20990239,0.07923838,0.37107935,0.30538565,0.00489467,0.81867638,0.07296494
-5.43571786,1.28625976,0.08504284,0.39977419,0.32269669,0.00500513,0.88023034,0.07712459
-5.42971486,1.36638674,0.09076749,0.42885491,0.34187330,0.00513738,0.94453455,0.08142250
-5.42371186,1.44944220,0.09631722,0.45800764,0.36279692,0.00528979,1.01106409,0.08579492
-5.41770885,1.53454761,0.10159429,0.48692111,0.38532646,0.00546024,1.07928146,0.09017690
-5.41170585,1.62080905,0.10650116,0.51529427,0.40930127,0.00564626,1.14864759,0.09450413
-5.40570285,1.70733768,0.11094345,0.54284315,0.43454381,0.00584508,1.21863094,0.09871460
-5.39969985,1.79326750,0.11483297,0.56930662,0.46086173,0.00605378,1.28871426,0.10275016
-5.39369685,1.87776969,0.11809059,0.59445092,0.48804939,0.00626932,1.35839844,0.10655781
-5.38769385,1.96006281,0.12064885,0.61807244,0.51588856,0.00648861,1.42720348,0.11009069
-5.38169085,2.03941857,0.12245420,0.63999899,0.54414860,0.00670862,1.49466658,0.11330880
-5.37568784,2.11516337,0.12346881,0.66008931,0.57258597,0.00692635,1.56033761,0.11617932
-5.36968484,2.18667578,0.12367177,0.67823113,0.60094344,0.00713894,1.62377261,0.11867665
-5.36368184,2.25338096,0.12305968,0.69433788,0.62894921,0.00734359,1.68452611,0.12078207
-5.35767884,2.31474283,0.12164665,0.70834454,0.65631626,0.00753766,1.74214321,0.12248322
-5.35167584,2.37025530,0.11946359,0.72020284,0.68274230,0.00771859,1.79615238,0.12377335
-5.34567284,2.41943391,0.11655699,0.72987649,0.70791051,0.00788396,1.84606018,0.12465039
-5.33966983,2.46180904,0.11298710,0.73733676,0.73149165,0.00803145,1.89134876,0.12511609
-5.33366683,2.49692202,0.10882578,0.74255877,0.75314738,0.00815886,1.93147699,0.12517512
-5.32766383,2.52432499,0.10415393,0.74551912,0.77253530,0.00826412,1.96588576,0.12483424
-5.32166083,2.54358517,0.09905878,0.74619471,0.78931542,0.00834534,1.99400768,0.12410175
-5.31565783,2.55429365,0.09363110,0.74456330,0.80315812,0.00840084,2.01528114,0.12298705
-5.30965483,2.55607864,0.08796248,0.74060551,0.81375323,0.00842917,2.02916814,0.12150046
-5.30365183,2.54862244,0.08214272,0.73430822,0.82082000,0.00842922,2.03517521,0.11965326
-5.29764882,2.53168111,0.07625758,0.72566916,0.82411731,0.00840028,2.03287616,0.11745796
-5.29164582,2.50510551,0.07038672,0.71470221,0.82345374,0.00834207,2.02193544,0.11492869
-5.28564282,2.46886220,0.06460219,0.70144304,0.81869677,0.00825485,2.00213056,0.11208176
-5.27963982,2.42305242,0.05896723,0.68595451,0.80978071,0.00813945,1.97337209,0.10893619
-5.27363682,2.36792769,0.05353554,0.66833140,0.79671264,0.00799733,1.93571981,0.10551425
-5.26763382,2.30390042,0.04835094,0.64870399,0.77957610,0.00783057,1.88939378,0.10184189
-5.26163082,2.23154847,0.04344742,0.62724004,0.75853202,0.00764191,1.83477943,0.09794903
-5.25562781,2.15161279,0.03884949,0.60414501,0.73381697,0.00743465,1.77242595,0.09386961
-5.24962481,2.06498779,0.03457284,0.57966017,0.70573848,0.00721268,1.70303800,0.08964141
-5.24362181,1.97270460,0.03062517,0.55405880,0.67466765,0.00698030,1.62746071,0.08530558
-5.23761881,1.87590768,0.02700717,0.52764041,0.64102950,0.00674216,1.54665880,0.08090603
-5.23161581,1.77582591,0.02371358,0.50072332,0.60529123,0.00650313,1.46169061,0.07648844
-5.22561281,1.67373937,0.02073427,0.47363598,0.56794924,0.00626810,1.37367845,0.07209919
-5.21960980,1.57094356,0.01805528,0.44670737,0.52951522,0.00604185,1.28377658,0.06778418
-5.21360680,1.46871271,0.01565986,0.42025706,0.49050216,0.00582891,1.19313842,0.06358750
-5.20760380,1.36826404,0.01352930,0.39458551,0.45141084,0.00563334,1.10288460,0.05955022
-5.20160080,1.27072467,0.01164380,0.36996494,0.41271734,0.00545863,1.01407315,0.05570917
-5.19559780,1.17710268,0.00998307,0.34663135,0.37486207,0.00530757,0.92767319,0.05209596
-5.18959480,1.08826361,0.00852691,0.32477812,0.33824080,0.00518214,0.84454318,0.04873608
-5.18359180,1.00491335,0.00725564,0.30455134,0.30319785,0.00508345,0.76541429,0.04564842
-5.17758879,0.92758790,0.00615042,0.28604723,0.27002153,0.00501169,0.69087956,0.04284486
-5.17158579,0.85665017,0.00519346,0.26931153,0.23894206,0.00496620,0.62138866,0.04033036
-5.16558279,0.79229373,0.00436820,0.25434102,0.21013156,0.00494541,0.55724826,0.03810315
-5.15957979,0.73455280,0.00365932,0.24108692,0.18370612,0.00494703,0.49862748,0.03615528
-5.15357679,0.68331767,0.00305286,0.22945995,0.15972958,0.00496807,0.44556771,0.03447343
-5.14757379,0.63835459,0.00253611,0.21933673,0.13821858,0.00500502,0.39799598,0.03303978
-5.14157079,0.59932879,0.00209762,0.21056723,0.11914866,0.00505403,0.35574105,0.03183316
-5.13556778,0.56582935,0.00172711,0.20298286,0.10246092,0.00511100,0.31855108,0.03083016
-5.12956478,0.53739470,0.00141543,0.19640467,0.08806881,0.00517184,0.28611214,0.03000633
-5.12356178,0.51353735,0.00115442,0.19065156,0.07586488,0.00523260,0.25806646,0.02933729
-5.11755878,0.49376693,0.00093688,0.18554784,0.06572702,0.00528963,0.23402991,0.02879978
-5.11155578,0.47761045,0.00075647,0.18093005,0.05752410,0.00533972,0.21360784,0.02837253
-5.10555278,0.46462906,0.00060763,0.17665270,0.05112068,0.00538024,0.19640894,0.02803701
-5.09954977,0.45443089,0.00048550,0.17259278,0.04638090,0.00540918,0.18205669,0.02777791
-5.09354677,0.44667956,0.00038585,0.16865293,0.04317128,0.00542525,0.17019840,0.02758343
-5.08754377,0.44109852,0.00030505,0.16476324,0.04136261,0.00542785,0.16051151,0.02744539
-5.08154077,0.43747120,0.00023998,0.16088175,0.04083095,0.00541709,0.15270759,0.02735906
-5.07553777,0.43563752,0.00018795,0.15699363,0.04145779,0.00539371,0.14653397,0.02732285
-5.06953477,0.43548730,0.00014674,0.15310938,0.04312965,0.00535902,0.14177346,0.02733781
-5.06353177,0.43695118,0.00011444,0.14926205,0.04573711,0.00531477,0.13824237,0.02740705
-5.05752876,0.43998995,0.00008952,0.14550384,0.04917357,0.00526303,0.13578743,0.02753503
-5.05152576,0.44458303,0.00007072,0.14190221,0.05333395,0.00520609,0.13428170,0.02772685
-5.04552276,0.45071687,0.00005705,0.13853575,0.05811333,0.00514627,0.13362013,0.02798755
-5.03951976,0.45837418,0.00004778,0.13549009,0.06340588,0.00508583,0.13371501,0.02832141
-5.03351676,0.46752449,0.00004238,0.13285392,0.06910411,0.00502683,0.13449163,0.02873146
-5.02751376,0.47811667,0.00004055,0.13071534,0.07509854,0.00497105,0.13588439,0.02921892
-5.02151076,0.49007375,0.00004219,0.12915866,0.08127795,0.00491990,0.13783361,0.02978300
-5.01550775,0.50329025,0.00004737,0.12826164,0.08753016,0.00487435,0.14028318,0.03042066
-5.00950475,0.51763214,0.00005637,0.12809327,0.09374337,0.00483498,0.14317902,0.03112664
-5.00350175,0.53293907,0.00006969,0.12871204,0.09980801,0.00480189,0.14646838,0.03189358
-4.99749875,0.54902882,0.00008799,0.13016464,0.10561909,0.00477484,0.15009998,0.03271231
-4.99149575,0.56570341,0.00011217,0.13248501,0.11107880,0.00475324,0.15402479,0.03357217
-4.98549275,0.58275626,0.00014333,0.13569368,0.11609941,0.00473622,0.15819726,0.03446144
-4.97948974,0.59997998,0.00018283,0.13979732,0.12060613,0.00472280,0.16257696,0.03536786
-4.97348674,0.61717411,0.00023223,0.14478831,0.12453987,0.00471191,0.16713026,0.03627902
-4.96748374,0.63415215,0.00029335,0.15064444,0.12785976,0.00470252,0.17183192,0.03718284
-4.96148074,0.65074746,0.00036823,0.15732854,0.13054512,0.00469373,0.17666646,0.03806792
-4.95547774,0.66681767,0.00045913,0.16478814,0.13259691,0.00468486,0.18162900,0.03892382
-4.94947474,0.68224718,0.00056851,0.17295514,0.13403837,0.00467546,0.18672565,0.03974127
-4.94347174,0.69694771,0.00069901,0.18174559,0.13491490,0.00466545,0.19197310,0.04051220
-4.93746873,0.71085698,0.00085338,0.19105955,0.13529308,0.00465504,0.19739768,0.04122977
-4.93146573,0.72393559,0.00103441,0.20078135,0.13525867,0.00464477,0.20303361,0.04188823
-4.92546273,0.73616242,0.00124490,0.21078016,0.13491396,0.00463549,0.20892074,0.04248277
-4.91945973,0.74752906,0.00148752,0.22091106,0.13437418,0.00462829,0.21510172,0.04300923
-4.91345673,0.75803361,0.00176471,0.23101675,0.13376333,0.00462442,0.22161879,0.04346389
-4.90745373,0.76767448,0.00207859,0.24092990,0.13320949,0.00462525,0.22851044,0.04384325
-4.90145073,0.77644459,0.00243082,0.25047623,0.13283980,0.00463215,0.23580801,0.04414372
-4.89544772,0.78432656,0.00282245,0.25947820,0.13277540,0.00464637,0.24353251,0.04436158
-4.88944472,0.79128919,0.00325384,0.26775944,0.13312636,0.00466901,0.25169181,0.04449282
-4.88344172,0.79728552,0.00372447,0.27514957,0.13398707,0.00470088,0.26027851,0.04453314
-4.87743872,0.80225279,0.00423290,0.28148946,0.13543211,0.00474244,0.26926845,0.04447810
-4.87143572,0.80611412,0.00477667,0.28663661,0.13751289,0.00479374,0.27862029,0.04432323
-4.86543272,0.80878208,0.00535221,0.29047047,0.14025524,0.00485439,0.28827600,0.04406431
-4.85942971,0.81016392,0.00595489,0.29289752,0.14365803,0.00492354,0.29816251,0.04369768
-4.85342671,0.81016806,0.00657899,0.29385574,0.14769297,0.00499988,0.30819453,0.04322057
-4.84742371,0.80871169,0.00721781,0.29331843,0.15230564,0.00508165,0.31827841,0.04263146
-4.84142071,0.80572905,0.00786377,0.29129705,0.15741764,0.00516674,0.32831708,0.04193042
-4.83541771,0.80117986,0.00850859,0.28784307,0.16292997,0.00525273,0.33821588,0.04111947
-4.82941471,0.79505768,0.00914350,0.28304862,0.16872737,0.00533696,0.34788911,0.04020277
-4.82341171,0.78739759,0.00975951,0.27704596,0.17468351,0.00541669,0.35726707,0.03918689
-4.81740870,0.77828307,0.01034767,0.27000576,0.18066688,0.00548917,0.36630320,0.03808086
-4.81140570,0.76785140,0.01089938,0.26213435,0.18654695,0.00555178,0.37498122,0.03689622
-4.80540270,0.75629770,0.01140672,0.25366980,0.19220053,0.00560216,0.38332158,0.03564698
-4.79939970,0.74387697,0.01186273,0.24487728,0.19751789,0.00563827,0.39138711,0.03434938
-4.79339670,0.73090418,0.01226170,0.23604357,0.20240840,0.00565857,0.39928737,0.03302176
-4.78739370,0.71775225,0.01259939,0.22747105,0.20680534,0.00566203,0.40718124,0.03168416
-4.78139070,0.70484767,0.01287325,0.21947134,0.21066975,0.00564826,0.41527759,0.03035797
-4.77538769,0.69266388,0.01308253,0.21235852,0.21399295,0.00561750,0.42383356,0.02906551
-4.76938469,0.68171233,0.01322830,0.20644242,0.21679766,0.00557066,0.43315035,0.02782959
-4.76338169,0.67253141,0.01331348,0.20202180,0.21913759,0.00550930,0.44356634,0.02667294
-4.75737869,0.66567328,0.01334268,0.19937761,0.22109549,0.00543559,0.45544765,0.02561778
-4.75137569,0.66168895,0.01332202,0.19876652,0.22277968,0.00535222,0.46917610,0.02468528
-4.74537269,0.66111191,0.01325892,0.20041472,0.22431919,0.00526236,0.48513504,0.02389503
-4.73936968,0.66444082,0.01316172,0.20451205,0.22585773,0.00516948,0.50369333,0.02326461
-4.73336668,0.67212162,0.01303934,0.21120662,0.22754675,0.00507726,0.52518816,0.02280910
-4.72736368,0.68452990,0.01290093,0.22060008,0.22953786,0.00498944,0.54990721,0.02254067
-4.72136068,0.70195414,0.01275538,0.23274358,0.23197502,0.00490971,0.57807112,0.02246826
-4.71535768,0.72458054,0.01261103,0.24763460,0.23498684,0.00484151,0.60981706,0.02259722
-4.70935468,0.75248036,0.01247523,0.26521497,0.23867942,0.00478797,0.64518423,0.02292920
-4.70335168,0.78560041,0.01235408,0.28537003,0.24313004,0.00475178,0.68410219,0.02346194
-4.69734867,0.82375751,0.01225217,0.30792934,0.24838202,0.00473511,0.72638295,0.02418935
-4.69134567,0.86663761,0.01217239,0.33266899,0.25444115,0.00473955,0.77171726,0.02510156
-4.68534267,0.91379985,0.01211586,0.35931571,0.26127379,0.00476610,0.81967595,0.02618521
-4.67933967,0.96468607,0.01208194,0.38755277,0.26880676,0.00481519,0.86971635,0.02742382
-4.67333667,1.01863569,0.01206831,0.41702781,0.27692921,0.00488674,0.92119417,0.02879827
-4.66733367,1.07490580,0.01207116,0.44736240,0.28549624,0.00498023,0.97338046,0.03028744
-4.66133067,1.13269591,0.01208540,0.47816318,0.29433434,0.00509481,1.02548331,0.03186897
-4.65532766,1.19117667,0.01210503,0.50903437,0.30324823,0.00522948,1.07667361,0.03352005
-4.64932466,1.24952145,0.01212344,0.53959109,0.31202893,0.00538319,1.12611385,0.03521832
-4.64332166,1.30693946,0.01213379,0.56947313,0.32046268,0.00555509,1.17298886,0.03694278
-4.63731866,1.36270903,0.01212946,0.59835853,0.32834027,0.00574461,1.21653711,0.03867468
-4.63131566,1.41620935,0.01210432,0.62597634,0.33546638,0.00595170,1.25608112,0.04039835
-4.62531266,1.46694915,0.01205316,0.65211797,0.34166843,0.00617692,1.29105570,0.04210189
-4.61930965,1.51459055,0.01197192,0.67664629,0.34680465,0.00642156,1.32103231,0.04377782
-4.61330665,1.55896690,0.01185795,0.69950219,0.35077083,0.00668774,1.34573857,0.04542340
-4.60730365,1.60009312,0.01171017,0.72070784,0.35350553,0.00697836,1.36507163,0.04704081
-4.60130065,1.63816781,0.01152915,0.74036640,0.35499342,0.00729716,1.37910474,0.04863710
-4.59529765,1.67356661,0.01131713,0.75865797,0.35526678,0.00764856,1.38808638,0.05022380
-4.58929465,1.70682667,0.01107790,0.77583176,0.35440475,0.00803754,1.39243202,0.05181637
-4.58329165,1.73862269,0.01081677,0.79219467,0.35253077,0.00846942,1.39270858,0.05343331
-4.57728864,1.76973545,0.01054028,0.80809663,0.34980803,0.00894964,1.38961235,0.05509510
-4.57128564,1.80101406,0.01025600,0.82391338,0.34643339,0.00948342,1.38394125,0.05682303
-4.56528264,1.83333382,0.00997233,0.84002743,0.34262986,0.01007547,1.37656280,0.05863778
-4.55927964,1.86755152,0.00969813,0.85680806,0.33863828,0.01072962,1.36837925,0.06055807
-4.55327664,1.90446083,0.00944256,0.87459142,0.33470841,0.01144853,1.36029158,0.06259928
-4.54727364,1.94474977,0.00921480,0.89366183,0.33108993,0.01223332,1.35316411,0.06477218
-4.54127064,1.98896291,0.00902386,0.91423522,0.32802386,0.01308332,1.34779157,0.06708185
-4.53526763,2.03747039,0.00887847,0.93644582,0.32573472,0.01399586,1.34487005,0.06952686
-4.52926463,2.09044564,0.00878700,0.96033679,0.32442388,0.01496612,1.34497345,0.07209871
-4.52326163,2.14785341,0.00875749,0.98585564,0.32426424,0.01598707,1.34853653,0.07478170
-4.51725863,2.20944889,0.00879771,1.01285463,0.32539669,0.01704952,1.35584520,0.07755312
-4.51125563,2.27478844,0.00891530,1.04109662,0.32792813,0.01814227,1.36703472,0.08038390
-4.50525263,2.34325155,0.00911803,1.07026592,0.33193138,0.01925236,1.38209554,0.08323957
-4.49924962,2.41407324,0.00941407,1.09998402,0.33744664,0.02036544,1.40088645,0.08608163
-4.49324662,2.48638516,0.00981225,1.12982932,0.34448438,0.02146619,1.42315426,0.08886919
-4.48724362,2.55926348,0.01032244,1.15935999,0.35302937,0.02253884,1.44855865,0.09156082
-4.48124062,2.63178091,0.01095584,1.18813892,0.36304551,0.02356773,1.47670084,0.09411651
-4.47523762,2.70306007,0.01172526,1.21575927,0.37448103,0.02453791,1.50715437,0.09649972
-4.46923462,2.77232510,0.01264533,1.24186941,0.38727369,0.02543569,1.53949601,0.09867922
-4.46323162,2.83894869,0.01373266,1.26619582,0.40135554,0.02624920,1.57333530,0.10063093
-4.45722861,2.90249150,0.01500579,1.28856266,0.41665694,0.02696888,1.60834063,0.10233923
-4.45122561,2.96273176,0.01648511,1.30890676,0.43310943,0.02758785,1.64426058,0.10379814
-4.44522261,3.01968294,0.01819255,1.32728718,0.45064745,0.02810221,1.68093917,0.10501185
-4.43921961,3.07359834,0.02015110,1.34388854,0.46920857,0.02851120,1.71832403,0.10599488
-4.43321661,3.12496188,0.02238421,1.35901787,0.48873240,0.02881721,1.75646723,0.10677171
-4.42721361,3.17446546,0.02491496,1.37309472,0.50915828,0.02902565,1.79551840,0.10737586
-4.42121061,3.22297376,0.02776514,1.38663503,0.53042187,0.02914471,1.83571084,0.10784853
-4.41520760,3.27147816,0.03095414,1.40022935,0.55245108,0.02918502,1.87734114,0.10823683
-4.40920460,3.32104222,0.03449783,1.41451626,0.57516162,0.02915911,1.92074373,0.10859170
-4.40320160,3.37274142,0.03840734,1.43015234,0.59845271,0.02908093,1.96626165,0.10896554
-4.39719860,3.42760041,0.04268785,1.44777998,0.62220314,0.02896518,2.01421547,0.10940979
-4.39119560,3.48653113,0.04733756,1.46799479,0.64626837,0.02882680,2.06487188,0.10997249
-4.38519260,3.55027506,0.05234661,1.49131396,0.67047879,0.02868024,2.11841412,0.11069598
-4.37918959,3.61935274,0.05769641,1.51814738,0.69463945,0.02853903,2.17491580,0.11161483
-4.37318659,3.69402312,0.06335904,1.54877282,0.71853151,0.02841521,2.23431965,0.11275410
-4.36718359,3.77425517,0.06929710,1.58331662,0.74191529,0.02831893,2.29642264,0.11412807
-4.36118059,3.85971290,0.07546377,1.62174070,0.76453499,0.02825823,2.36086823,0.11573938
-4.35517759,3.94975474,0.08180336,1.66383674,0.78612471,0.02823875,2.42714630,0.11757879
-4.34917459,4.04344718,0.08825214,1.70922782,0.80641567,0.02826374,2.49460090,0.11962531
-4.34317159,4.13959187,0.09473950,1.75737740,0.82514406,0.02833408,2.56244543,0.12184701
-4.33716858,4.23676462,0.10118953,1.80760540,0.84205915,0.02844839,2.62978445,0.12420215
-4.33116558,4.33336427,0.10752276,1.85911032,0.85693130,0.02860325,2.69564106,0.12664078
-4.32516258,4.42766875,0.11365811,1.91099666,0.86955922,0.02879354,2.75898845,0.12910658
-4.31915958,4.51789556,0.11951499,1.96230595,0.87977622,0.02901267,2.81878393,0.13153897
-4.31315658,4.60226347,0.12501540,2.01205013,0.88745515,0.02925300,2.87400380,0.13387530
-4.30715358,4.67905257,0.13008593,2.05924550,0.89251162,0.02950615,2.92367729,0.13605303
