energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Fe_p_up,Fe_d_up,S_s_up,S_p_up
-2.98049025,1.91918455,0.00772318,0.05063692,0.09262285,0.02023105,0.23140529,1.79029734,0.00737417,0.06867740
-2.97448724,2.01239184,0.00847565,0.05167264,0.09962255,0.02050203,0.24728688,1.88125918,0.00714488,0.06983497
-2.96848424,2.11656044,0.00927926,0.05312314,0.10774068,0.02088994,0.26475127,1.98197720,0.00693786,0.07130974
-2.96248124,2.23123847,0.01012931,0.05499877,0.11694854,0.02139356,0.28368817,2.09195877,0.00675787,0.07311353
-2.95647824,2.35576779,0.01102011,0.05730902,0.12720234,0.02201120,0.30395408,2.21050767,0.00661019,0.07525432
-2.95047524,2.48928362,0.01194519,0.06006151,0.13844265,0.02274062,0.32537344,2.33672739,0.00650048,0.07773515
-2.94447224,2.63071879,0.01289747,0.06326098,0.15059406,0.02357880,0.34774054,2.46952924,0.00643462,0.08055302
-2.93846923,2.77881322,0.01386958,0.06690819,0.16356522,0.02452184,0.37082262,2.60764543,0.00641849,0.08369797
-2.93246623,2.93212896,0.01485412,0.07099901,0.17724937,0.02556487,0.39436389,2.74964736,0.00645784,0.08715235
-2.92646323,3.08907084,0.01584400,0.07552356,0.19152521,0.02670193,0.41809047,2.89396907,0.00655801,0.09089042
-2.92046023,3.24791284,0.01683278,0.08046548,0.20625834,0.02792605,0.44171627,3.03893546,0.00672374,0.09487818
-2.91445723,3.40682955,0.01781504,0.08580156,0.22130328,0.02922924,0.46494949,3.18279498,0.00695897,0.09907362
-2.90845423,3.56393238,0.01878667,0.09150146,0.23650584,0.03060264,0.48749967,3.32375599,0.00726663,0.10342736
-2.90245123,3.71730947,0.01974520,0.09752782,0.25170608,0.03203667,0.50908495,3.46002590,0.00764844,0.10788359
-2.89644822,3.86506812,0.02069005,0.10383660,0.26674162,0.03352124,0.52943939,3.58985194,0.00810476,0.11238141
-2.89044522,4.00537863,0.02162269,0.11037764,0.28145126,0.03504597,0.54831992,3.71156247,0.00863447,0.11685644
-2.88444222,4.13651779,0.02254672,0.11709553,0.29567877,0.03660051,0.56551280,3.82360720,0.00923488,0.12124264
-2.87843922,4.25691069,0.02346788,0.12393065,0.30927674,0.03817472,0.58083911,3.92459513,0.00990164,0.12547435
-2.87243622,4.36516904,0.02439391,0.13082035,0.32211036,0.03975896,0.59415925,4.01332872,0.01062877,0.12948832
-2.86643322,4.46012474,0.02533433,0.13770032,0.33406090,0.04134426,0.60537610,4.08883294,0.01140870,0.13322571
-2.86043022,4.54085710,0.02630003,0.14450587,0.34502879,0.04292250,0.61443669,4.15037819,0.01223234,0.13663406
-2.85442721,4.60671268,0.02730287,0.15117334,0.35493621,0.04448648,0.62133247,4.19749590,0.01308922,0.13966887
-2.84842421,4.65731697,0.02835501,0.15764135,0.36372895,0.04602993,0.62609792,4.22998639,0.01396772,0.14229500
-2.84242121,4.69257721,0.02946831,0.16385194,0.37137752,0.04754744,0.62880790,4.24791848,0.01485525,0.14448766
-2.83641821,4.71267641,0.03065357,0.16975160,0.37787750,0.04903431,0.62957349,4.25162092,0.01573855,0.14623298
-2.83041521,4.71805875,0.03191978,0.17529203,0.38324902,0.05048637,0.62853698,4.24166584,0.01660400,0.14752806
-2.82441221,4.70940710,0.03327335,0.18043073,0.38753542,0.05189965,0.62586583,4.21884514,0.01743791,0.14838073
-2.81840920,4.68761359,0.03471740,0.18513134,0.39080122,0.05327011,0.62174627,4.18414062,0.01822690,0.14880868
-2.81240620,4.65374468,0.03625113,0.18936382,0.39312949,0.05459329,0.61637657,4.13868926,0.01895820,0.14883839
-2.80640320,4.60900237,0.03786924,0.19310439,0.39461865,0.05586398,0.60996056,4.08374503,0.01962003,0.14850362
-2.80040020,4.55468324,0.03956165,0.19633534,0.39537903,0.05707595,0.60270145,4.02063904,0.02020185,0.14784373
-2.79439720,4.49213717,0.04131323,0.19904481,0.39552930,0.05822172,0.59479641,3.95073952,0.02069469,0.14690183
-2.78839420,4.42272769,0.04310389,0.20122641,0.39519290,0.05929242,0.58643205,3.87541338,0.02109137,0.14572292
-2.78239120,4.34779550,0.04490881,0.20287895,0.39449477,0.06027775,0.57778091,3.79599093,0.02138672,0.14435207
-2.77638819,4.26862668,0.04669890,0.20400614,0.39355837,0.06116611,0.56899913,3.71373486,0.02157771,0.14283278
-2.77038519,4.18642681,0.04844157,0.20461652,0.39250329,0.06194482,0.56022526,3.62981480,0.02166361,0.14120555
-2.76438219,4.10230161,0.05010159,0.20472338,0.39144336,0.06260048,0.55158013,3.54528791,0.02164599,0.13950679
-2.75837919,4.01724466,0.05164223,0.20434492,0.39048544,0.06311950,0.54316770,3.46108602,0.02152879,0.13776802
-2.75237619,3.93213203,0.05302647,0.20350454,0.38972880,0.06348867,0.53507664,3.37800916,0.02131828,0.13601551
-2.74637319,3.84772334,0.05421828,0.20223128,0.38926503,0.06369586,0.52738250,3.29672522,0.02102299,0.13427020
-2.74037019,3.76466857,0.05518405,0.20056028,0.38917843,0.06373074,0.52015016,3.21777496,0.02065365,0.13254805
-2.73436718,3.68351934,0.05589381,0.19853339,0.38954680,0.06358559,0.51343634,3.14158141,0.02022304,0.13086057
-2.72836418,3.60474334,0.05632252,0.19619969,0.39044229,0.06325593,0.50729189,3.06846262,0.01974592,0.12921569
-2.72236118,3.52874062,0.05645111,0.19361600,0.39193249,0.06274124,0.50176372,2.99864635,0.01923882,0.12761870
-2.71635818,3.45586008,0.05626737,0.19084711,0.39408131,0.06204547,0.49689615,2.93228564,0.01871996,0.12607333
-2.71035518,3.38641488,0.05576659,0.18796594,0.39694969,0.06117744,0.49273156,2.86947396,0.01820898,0.12458275
-2.70435218,3.32069561,0.05495194,0.18505333,0.40059606,0.06015104,0.48931038,2.81025895,0.01772685,0.12315060
-2.69834917,3.25898027,0.05383453,0.18219749,0.40507637,0.05898530,0.48667030,2.75465404,0.01729559,0.12178177
-2.69234617,3.20154036,0.05243328,0.17949315,0.41044385,0.05770422,0.48484486,2.70264724,0.01693809,0.12048306
-2.68634317,3.14864290,0.05077440,0.17704026,0.41674829,0.05633636,0.48386156,2.65420706,0.01667781,0.11926353
-2.68034017,3.10054841,0.04889071,0.17494240,0.42403511,0.05491433,0.48373955,2.60928532,0.01653849,0.11813473
-2.67433717,3.05750504,0.04682074,0.17330481,0.43234415,0.05347403,0.48448720,2.56781740,0.01654383,0.11711050
-2.66833417,3.01973974,0.04460766,0.17223206,0.44170834,0.05205384,0.48609977,2.52972017,0.01671705,0.11620669
-2.66233117,2.98744704,0.04229808,0.17182560,0.45215237,0.05069358,0.48855722,2.49488837,0.01708048,0.11544060
-2.65632816,2.96077653,0.03994085,0.17218104,0.46369136,0.04943349,0.49182253,2.46319016,0.01765506,0.11483022
-2.65032516,2.93981995,0.03758578,0.17338539,0.47632977,0.04831320,0.49584058,2.43446251,0.01845978,0.11439339
-2.64432216,2.92459893,0.03528246,0.17551430,0.49006049,0.04737060,0.50053775,2.40850725,0.01951110,0.11414690
-2.63831916,2.91505418,0.03307912,0.17862937,0.50486418,0.04664084,0.50582220,2.38508829,0.02082239,0.11410546
-2.63231616,2.91103694,0.03102162,0.18277566,0.52070897,0.04615538,0.51158498,2.36393051,0.02240322,0.11428084
-2.62631316,2.91230325,0.02915257,0.18797950,0.53755031,0.04594111,0.51770185,2.34472063,0.02425887,0.11468096
-2.62031016,2.91851129,0.02751060,0.19424662,0.55533108,0.04601966,0.52403572,2.32711019,0.02638969,0.11530914
-2.61430715,2.92922216,0.02612972,0.20156066,0.57398187,0.04640677,0.53043963,2.31072057,0.02879062,0.11616347
-2.60830415,2.94390381,0.02503892,0.20988229,0.59342127,0.04711186,0.53676012,2.29514978,0.03145084,0.11723637
-2.60230115,2.96193822,0.02426177,0.21914875,0.61355615,0.04813769,0.54284082,2.27998081,0.03435341,0.11851431
-2.59629815,2.98263124,0.02381624,0.22927398,0.63428191,0.04948027,0.54852609,2.26479096,0.03747522,0.11997772
-2.59029515,3.00522481,0.02371456,0.24014941,0.65548247,0.05112879,0.55366461,2.24916180,0.04078699,0.12160108
-2.58429215,3.02891103,0.02396313,0.25164524,0.67703018,0.05306580,0.55811273,2.23268911,0.04425353,0.12335325
-2.57828914,3.05284746,0.02456251,0.26361238,0.69878546,0.05526747,0.56173748,2.21499244,0.04783416,0.12519795
-2.57228614,3.07617327,0.02550746,0.27588491,0.72059637,0.05770395,0.56441917,2.19572379,0.05148335,0.12709439
-2.56628314,3.09802554,0.02678699,0.28828298,0.74229797,0.06033990,0.56605347,2.17457506,0.05515152,0.12899807
-2.56028014,3.11755532,0.02838449,0.30061628,0.76371183,0.06313511,0.56655299,2.15128399,0.05878607,0.13086175
-2.55427714,3.13394297,0.03027781,0.31268771,0.78464553,0.06604513,0.56584836,2.12563834,0.06233252,0.13263643
-2.54827414,3.14641243,0.03243951,0.32429743,0.80489258,0.06902215,0.56388867,2.09747836,0.06573573,0.13427250
-2.54227114,3.15424400,0.03483708,0.33524701,0.82423265,0.07201577,0.56064156,2.06669738,0.06894127,0.13572085
-2.53626813,3.15678554,0.03743326,0.34534364,0.84243253,0.07497394,0.55609274,2.03324071,0.07189674,0.13693402
-2.53026513,3.15346178,0.04018649,0.35440428,0.85924769,0.07784393,0.55024518,1.99710295,0.07455312,0.13786734
-2.52426213,3.14378166,0.04305139,0.36225965,0.87442477,0.08057330,0.54311796,1.95832390,0.07686599,0.13847999
-2.51825913,3.12734382,0.04597947,0.36875791,0.88770502,0.08311094,0.53474478,1.91698350,0.07879670,0.13873593
-2.51225613,3.10383999,0.04891981,0.37376796,0.89882853,0.08540803,0.52517238,1.87319578,0.08031332,0.13860475
-2.50625313,3.07305674,0.05182000,0.37718229,0.90753957,0.08741906,0.51445875,1.82710253,0.08139140,0.13806237
-2.50025013,3.03487550,0.05462711,0.37891930,0.91359257,0.08910277,0.50267133,1.77886669,0.08201454,0.13709156
-2.49424712,2.98927115,0.05728871,0.37892496,0.91675881,0.09042300,0.48988518,1.72866596,0.08217469,0.13568225
-2.48824412,2.93630942,0.05975406,0.37717386,0.91683350,0.09134953,0.47618124,1.67668694,0.08187222,0.13383173
-2.48224112,2.87614330,0.06197520,0.37366967,0.91364302,0.09185871,0.46164474,1.62311995,0.08111573,0.13154460
-2.47623812,2.80900874,0.06390811,0.36844479,0.90705192,0.09193402,0.44636372,1.56815484,0.07992166,0.12883257
-2.47023512,2.73521978,0.06551377,0.36155951,0.89696944,0.09156648,0.43042780,1.51197792,0.07831367,0.12571411
-2.46423212,2.65516329,0.06675915,0.35310042,0.88335512,0.09075487,0.41392717,1.45477003,0.07632187,0.12221392
-2.45822911,2.56929345,0.06761805,0.34317831,0.86622324,0.08950573,0.39695180,1.39670579,0.07398188,0.11836235
-2.45222611,2.47812589,0.06807173,0.33192557,0.84564574,0.08783329,0.37959083,1.33795400,0.07133382,0.11419462
-2.44622311,2.38223168,0.06810942,0.31949311,0.82175344,0.08575905,0.36193227,1.27867888,0.06842118,0.10975007
-2.44022011,2.28223088,0.06772849,0.30604692,0.79473538,0.08331131,0.34406271,1.21904208,0.06528977,0.10507127
-2.43421711,2.17878569,0.06693449,0.29176437,0.76483622,0.08052446,0.32606727,1.15920511,0.06198654,0.10020318
-2.42821411,2.07259310,0.06574087,0.27683033,0.73235173,0.07743810,0.30802955,1.09933195,0.05855857,0.09519224
-2.42221111,1.96437682,0.06416853,0.26143321,0.69762251,0.07409608,0.29003160,1.03959141,0.05505202,0.09008548
-2.41620810,1.85487858,0.06224510,0.24576102,0.66102615,0.07054540,0.27215388,0.98015916,0.05151131,0.08492972
-2.41020510,1.74484863,0.06000408,0.22999750,0.62296814,0.06683505,0.25447511,0.92121900,0.04797825,0.07977070
-2.40420210,1.63503565,0.05748383,0.21431855,0.58387186,0.06301486,0.23707200,0.86296329,0.04449140,0.07465236
-2.39819910,1.52617603,0.05472638,0.19888893,0.54416813,0.05913424,0.22001888,0.80559234,0.04108554,0.06961612
-2.39219610,1.41898284,0.05177633,0.18385926,0.50428464,0.05524114,0.20338720,0.74931282,0.03779126,0.06470027
-2.38619310,1.31413471,0.04867953,0.16936363,0.46463586,0.05138093,0.18724485,0.69433514,0.03463465,0.05993940
-2.38019010,1.21226503,0.04548199,0.15551756,0.42561353,0.04759547,0.17165543,0.64087000,0.03163719,0.05536398
-2.37418709,1.11395170,0.04222868,0.14241663,0.38757844,0.04392236,0.15667747,0.58912424,0.02881570,0.05099995
-2.36818409,1.01970799,0.03896256,0.13013560,0.35085347,0.04039422,0.14236359,0.53929623,0.02618238,0.04686850
-2.36218109,0.92997471,0.03572367,0.11872814,0.31571829,0.03703832,0.12875976,0.49157120,0.02374504,0.04298589
-2.35617809,0.84511423,0.03254841,0.10822712,0.28240571,0.03387622,0.11590461,0.44611655,0.02150727,0.03936342
-2.35017509,0.76540643,0.02946895,0.09864542,0.25109980,0.03092376,0.10382887,0.40307769,0.01946886,0.03600752
-2.34417209,0.69104695,0.02651287,0.08997725,0.22193573,0.02819107,0.09255506,0.36257447,0.01762611,0.03291987
-2.33816908,0.62214769,0.02370291,0.08219985,0.19500108,0.02568289,0.08209733,0.32469849,0.01597229,0.03009773
-2.33216608,0.55873969,0.02105690,0.07527562,0.17033867,0.02339893,0.07246158,0.28951145,0.01449810,0.02753433
-2.32616308,0.50077818,0.01858791,0.06915443,0.14795044,0.02133439,0.06364580,0.25704459,0.01319215,0.02521930
-2.32016008,0.44814972,0.01630441,0.06377618,0.12780230,0.01948061,0.05564065,0.22729924,0.01204142,0.02313922
-2.31415708,0.40068094,0.01421060,0.05907346,0.10982960,0.01782571,0.04843027,0.20024855,0.01103180,0.02127825
-2.30815408,0.35814875,0.01230689,0.05497418,0.09394299,0.01635535,0.04199326,0.17584010,0.01014848,0.01961873
-2.30215108,0.32029149,0.01059032,0.05140417,0.08003436,0.01505344,0.03630380,0.15399954,0.00937646,0.01814181
-2.29614807,0.28682058,0.00905505,0.04828962,0.06798271,0.01390288,0.03133289,0.13463469,0.00870090,0.01682817
-2.29014507,0.25743223,0.00769298,0.04555930,0.05765969,0.01288622,0.02704961,0.11764036,0.00810748,0.01565856
-2.28414207,0.23181899,0.00649416,0.04314653,0.04893472,0.01198631,0.02342236,0.10290323,0.00758275,0.01461446
-2.27813907,0.20968039,0.00544737,0.04099089,0.04167946,0.01118679,0.02042009,0.09030693,0.00711432,0.01367855
-2.27213607,0.19073276,0.00454056,0.03903948,0.03577168,0.01047259,0.01801332,0.07973690,0.00669112,0.01283523
-2.26613307,0.17471767,0.00376126,0.03724797,0.03109840,0.00983029,0.01617512,0.07108494,0.00630348,0.01207098
-2.26013007,0.16140893,0.00309693,0.03558128,0.02755829,0.00924836,0.01488178,0.06425334,0.00594326,0.01137464
-2.25412706,0.15061809,0.00253533,0.03401389,0.02506342,0.00871735,0.01411330,0.05915839,0.00560384,0.01073771
-2.24812406,0.14219820,0.00206470,0.03252990,0.02354025,0.00822995,0.01385368,0.05573317,0.00528015,0.01015445
-2.24212106,0.13604613,0.00167400,0.03112284,0.02293007,0.00778100,0.01409082,0.05392973,0.00496855,0.00962195
-2.23611806,0.13210331,0.00135305,0.02979524,0.02318885,0.00736740,0.01481627,0.05372045,0.00466680,0.00914020
-2.23011506,0.13035505,0.00109265,0.02855806,0.02428662,0.00698800,0.01602469,0.05509865,0.00437391,0.00871198
-2.22411206,0.13082875,0.00088458,0.02742992,0.02620639,0.00664340,0.01771301,0.05807857,0.00408998,0.00834283
-2.21810905,0.13359096,0.00072168,0.02643638,0.02894282,0.00633575,0.01987945,0.06269464,0.00381612,0.00804090
-2.21210605,0.13874368,0.00059781,0.02560906,0.03250055,0.00606854,0.02252235,0.06900020,0.00355423,0.00781683
-2.20610305,0.14641993,0.00050787,0.02498483,0.03689232,0.00584633,0.02563885,0.07706561,0.00330691,0.00768356
-2.20010005,0.15677890,0.00044767,0.02460496,0.04213713,0.00567455,0.02922354,0.08697607,0.00307731,0.00765615
-2.19409705,0.17000076,0.00041397,0.02451439,0.04825813,0.00555928,0.03326710,0.09882889,0.00286902,0.00775161
-2.18809405,0.18628124,0.00040432,0.02476094,0.05528072,0.00550708,0.03775498,0.11273064,0.00268594,0.00798868
-2.18209105,0.20582617,0.00041706,0.02539461,0.06323056,0.00552479,0.04266629,0.12879391,0.00253229,0.00838754
-2.17608804,0.22884601,0.00045119,0.02646697,0.07213185,0.00561937,0.04797283,0.14713400,0.00241243,0.00896963
-2.17008504,0.25555041,0.00050633,0.02803040,0.08200563,0.00579787,0.05363845,0.16786546,0.00233094,0.00975725
-2.16408204,0.28614278,0.00058260,0.03013747,0.09286838,0.00606721,0.05961871,0.19109851,0.00229251,0.01077329
-2.15807904,0.32081503,0.00068059,0.03284022,0.10473078,0.00643423,0.06586097,0.21693546,0.00230198,0.01204073
-2.15207604,0.35974224,0.00080125,0.03618934,0.11759675,0.00690554,0.07230483,0.24546709,0.00236429,0.01358222
-2.14607304,0.40307748,0.00094585,0.04023336,0.13146266,0.00748751,0.07888304,0.27676903,0.00248450,0.01541947
-2.14007004,0.45094662,0.00111588,0.04501766,0.14631689,0.00818622,0.08552274,0.31089823,0.00266778,0.01757269
-2.13406703,0.50344321,0.00131301,0.05058343,0.16213946,0.00900739,0.09214718,0.34788945,0.00291935,0.02005989
-2.12806403,0.56062348,0.00153908,0.05696657,0.17890205,0.00995636,0.09867761,0.38775199,0.00324450,0.02289612
-2.12206103,0.62250149,0.00179597,0.06419644,0.19656803,0.01103799,0.10503552,0.43046657,0.00364847,0.02609275
-2.11605803,0.68904464,0.00208570,0.07229466,0.21509274,0.01225658,0.11114490,0.47598255,0.00413640,0.02965671
-2.11005503,0.76016954,0.00241031,0.08127387,0.23442390,0.01361581,0.11693462,0.52421553,0.00471320,0.03358975
-2.10405203,0.83573857,0.00277196,0.09113661,0.25450214,0.01511858,0.12234066,0.57504560,0.00538344,0.03788778
-2.09804902,0.91555729,0.00317292,0.10187425,0.27526157,0.01676696,0.12730811,0.62831611,0.00615117,0.04254030
-2.09204602,0.99937285,0.00361564,0.11346618,0.29663050,0.01856197,0.13179293,0.68383335,0.00701973,0.04753001
-2.08604302,1.08687372,0.00410287,0.12587919,0.31853225,0.02050355,0.13576323,0.74136719,0.00799155,0.05283249
-2.08004002,1.17769094,0.00463767,0.13906723,0.34088601,0.02259037,0.13920010,0.80065262,0.00906792,0.05841622
-2.07403702,1.27140089,0.00522365,0.15297143,0.36360778,0.02481973,0.14209791,0.86139257,0.01024878,0.06424273
-2.06803402,1.36752979,0.00586500,0.16752060,0.38661145,0.02718743,0.14446404,0.92326169,0.01153247,0.07026699
-2.06203102,1.46555992,0.00656668,0.18263201,0.40980989,0.02968776,0.14631810,0.98591130,0.01291556,0.07643811
-2.05602801,1.56493731,0.00733453,0.19821265,0.43311613,0.03231334,0.14769067,1.04897526,0.01439259,0.08270018
-2.05002501,1.66508085,0.00817538,0.21416080,0.45644456,0.03505518,0.14862156,1.11207662,0.01595598,0.08899338
-2.04402201,1.76539228,0.00909712,0.23036784,0.47971214,0.03790262,0.14915774,1.17483475,0.01759590,0.09525521
-2.03801901,1.86526685,0.01010872,0.24672035,0.50283945,0.04084341,0.14935111,1.23687266,0.01930018,0.10142187
-2.03201601,1.96410395,0.01122021,0.26310231,0.52575167,0.04386374,0.14925609,1.29782415,0.02105439,0.10742969
-2.02601301,2.06131719,0.01244252,0.27939725,0.54837922,0.04694831,0.14892717,1.35734028,0.02284186,0.11321658
-2.02001001,2.15634342,0.01378732,0.29549043,0.57065814,0.05008050,0.14841673,1.41509497,0.02464388,0.11872342
-2.01400700,2.24865010,0.01526663,0.31127070,0.59252993,0.05324246,0.14777290,1.47078915,0.02643995,0.12389532
-2.00800400,2.33774051,0.01689249,0.32663217,0.61394104,0.05641523,0.14703785,1.52415330,0.02820808,0.12868271
-2.00200100,2.42315658,0.01867634,0.34147541,0.63484161,0.05957894,0.14624639,1.57494813,0.02992523,0.13304227
-1.99599800,2.50447901,0.02062845,0.35570826,0.65518382,0.06271286,0.14542499,1.62296334,0.03156774,0.13693752
-1.98999500,2.58132484,0.02275723,0.36924625,0.67491954,0.06579563,0.14459126,1.66801450,0.03311189,0.14033926
-1.98399200,2.65334260,0.02506840,0.38201242,0.69399764,0.06880532,0.14375378,1.70993827,0.03453442,0.14322563
-1.97798899,2.72020546,0.02756426,0.39393686,0.71236085,0.07171957,0.14291239,1.74858633,0.03581315,0.14558200
-1.97198599,2.78160303,0.03024286,0.40495583,0.72994261,0.07451570,0.14205881,1.78381848,0.03692757,0.14740058
-1.96598299,2.83723268,0.03309733,0.41501063,0.74666382,0.07717082,0.14117755,1.81549548,0.03785933,0.14867991
-1.95997999,2.88679100,0.03611516,0.42404641,0.76243009,0.07966198,0.14024707,1.84347240,0.03859284,0.14942409
-1.95397699,2.92996667,0.03927780,0.43201090,0.77712947,0.08196625,0.13924110,1.86759293,0.03911565,0.14964207
-1.94797399,2.96643534,0.04256032,0.43885334,0.79063115,0.08406091,0.13813009,1.88768557,0.03941885,0.14934677
-1.94197099,2.99585758,0.04593134,0.44452372,0.80278526,0.08592370,0.13688267,1.90356197,0.03949732,0.14855433
-1.93596798,3.01788043,0.04935325,0.44897237,0.81342402,0.08753297,0.13546715,1.91501807,0.03934987,0.14728336
-1.92996498,3.03214290,0.05278267,0.45215009,0.82236441,0.08886809,0.13385295,1.92183815,0.03897931,0.14555434
-1.92396198,3.03828581,0.05617122,0.45400888,0.82941234,0.08990974,0.13201192,1.92380184,0.03839234,0.14338915
-1.91795898,3.03596550,0.05946660,0.45450323,0.83436842,0.09064037,0.12991959,1.92069402,0.03759935,0.14081074
-1.91195598,3.02487125,0.06261390,0.45359203,0.83703506,0.09104469,0.12755627,1.91231700,0.03661415,0.13784298
-1.90595298,3.00474539,0.06555711,0.45124097,0.83722480,0.09111016,0.12490800,1.89850462,0.03545352,0.13451065
-1.89994997,2.97540530,0.06824091,0.44742546,0.83476944,0.09082755,0.12196730,1.87913726,0.03413681,0.13083958
-1.89394697,2.93676592,0.07061241,0.44213372,0.82952974,0.09019155,0.11873387,1.85415707,0.03268539,0.12685682
-1.88794397,2.88886158,0.07262305,0.43537017,0.82140501,0.08920124,0.11521499,1.82358232,0.03112209,0.12259096
-1.88194097,2.83186575,0.07423043,0.42715863,0.81034244,0.08786068,0.11142586,1.78751995,0.02947065,0.11807243
-1.87593797,2.76610743,0.07539994,0.41754543,0.79634543,0.08617927,0.10738973,1.74617557,0.02775520,0.11333377
-1.86993497,2.69208303,0.07610629,0.40660205,0.77948069,0.08417212,0.10313786,1.69985996,0.02599969,0.10840988
-1.86393197,2.61046297,0.07633468,0.39442728,0.75988365,0.08186033,0.09870939,1.64899165,0.02422748,0.10333815
-1.85792896,2.52209217,0.07608174,0.38114871,0.73776193,0.07927096,0.09415098,1.59409522,0.02246091,0.09815852
-1.85192596,2.42798446,0.07535599,0.36692336,0.71339670,0.07643711,0.08951640,1.53579521,0.02072094,0.09291337
-1.84592296,2.32931079,0.07417801,0.35193765,0.68714187,0.07339758,0.08486588,1.47480587,0.01902697,0.08764734
-1.83991996,2.22738172,0.07258012,0.33640644,0.65942108,0.07019659,0.08026551,1.41191706,0.01739660,0.08240699
-1.83391696,2.12362492,0.07060579,0.32057130,0.63072266,0.06688324,0.07578634,1.34797713,0.01584555,0.07724034
-1.82791396,2.01955878,0.06830859,0.30469808,0.60159282,0.06351087,0.07150354,1.28387327,0.01438768,0.07219639
-1.82191096,1.91676301,0.06575086,0.28907377,0.57262723,0.06013633,0.06749545,1.22051059,0.01303498,0.06732449
-1.81590795,1.81684770,0.06300219,0.27400286,0.54446136,0.05681913,0.06384245,1.15879058,0.01179769,0.06267376
-1.80990495,1.72142193,0.06013761,0.25980323,0.51775987,0.05362058,0.06062591,1.09959006,0.01068442,0.05829244
-1.80390195,1.63206311,0.05723573,0.24680172,0.49320539,0.05060283,0.05792699,1.04374143,0.00970236,0.05422728
-1.79789895,1.55028798,0.05437679,0.23532945,0.47148686,0.04782795,0.05582534,0.99201497,0.00885742,0.05052297
-1.79189595,1.47752602,0.05164067,0.22571688,0.45328770,0.04535699,0.05439786,0.94510368,0.00815441,0.04722162
-1.78589295,1.41509587,0.04910505,0.21828887,0.43927392,0.04324903,0.05371723,0.90361121,0.00759725,0.04436232
-1.77988994,1.36418481,0.04684358,0.21335945,0.43008230,0.04156031,0.05385047,0.86804284,0.00718909,0.04198069
-1.77388694,1.32583154,0.04492421,0.21122661,0.42630860,0.04034330,0.05485746,0.83879969,0.00693244,0.04010859
-1.76788394,1.30091187,0.04340770,0.21216689,0.42849594,0.03964587,0.05678926,0.81617581,0.00682923,0.03877376
-1.76188094,1.29012704,0.04234626,0.21642981,0.43712315,0.03951047,0.05968659,0.80035794,0.00688091,0.03799959
-1.75587794,1.29399425,0.04178245,0.22423222,0.45259335,0.03997322,0.06357816,0.79142744,0.00708833,0.03780483
-1.74987494,1.31283888,0.04174819,0.23575247,0.47522252,0.04106316,0.06847912,0.78936402,0.00745180,0.03820333
-1.74387194,1.34678813,0.04226406,0.25112450,0.50522847,0.04280143,0.07438958,0.79405060,0.00797089,0.03920378
-1.73786893,1.39576558,0.04333865,0.27043194,0.54272011,0.04520044,0.08129338,0.80527907,0.00864434,0.04080940
-1.73186593,1.45948685,0.04496834,0.29370240,0.58768757,0.04826315,0.08915696,0.82275639,0.00946987,0.04301763
-1.72586293,1.53745616,0.04713704,0.32090201,0.63999329,0.05198237,0.09792876,0.84611093,0.01044398,0.04581984
-1.71985993,1.62896430,0.04981638,0.35193063,0.69936469,0.05634009,0.10753886,0.87489873,0.01156173,0.04920095
-1.71385693,1.73308832,0.05296595,0.38661775,0.76538885,0.06130707,0.11789922,0.90860969,0.01281655,0.05313920
-1.70785393,1.84869367,0.05653390,0.42471969,0.83750972,0.06684240,0.12890445,0.94667382,0.01420002,0.05760584
-1.70185093,1.97443954,0.06045777,0.46591804,0.91502850,0.07289346,0.14043315,0.98846759,0.01570172,0.06256502
-1.69584792,2.10878798,0.06466556,0.50982001,0.99710748,0.07939598,0.15234985,1.03332060,0.01730909,0.06797372
-1.68984492,2.25001779,0.06907708,0.55596057,1.08277791,0.08627450,0.16450761,1.08052292,0.01900738,0.07378181
-1.68384192,2.39624343,0.07360557,0.60380690,1.17095205,0.09344306,0.17675108,1.12933315,0.02077966,0.07993237
-1.67783892,2.54543968,0.07815953,0.65276504,1.26043955,0.10080631,0.18892003,1.17898758,0.02260685,0.08636212
-1.67183592,2.69547187,0.08264477,0.70218895,1.34996804,0.10826093,0.20085327,1.22871045,0.02446794,0.09300207
-1.66583292,2.84413169,0.08696659,0.75139173,1.43820759,0.11569740,0.21239273,1.27772536,0.02634018,0.09977842
-1.65982991,2.98917792,0.09103212,0.79965894,1.52379857,0.12300208,0.22338753,1.32526786,0.02819948,0.10661361
-1.65382691,3.12838129,0.09475260,0.84626366,1.60538210,0.13005960,0.23369801,1.37059887,0.03002076,0.11342760
-1.64782391,3.25957232,0.09804572,0.89048288,1.68163227,0.13675540,0.24319929,1.41301880,0.03177847,0.12013925
-1.64182091,3.38069051,0.10083772,0.93161471,1.75128901,0.14297842,0.25178445,1.45188183,0.03344712,0.12666787
-1.63581791,3.48983339,0.10306533,0.96899585,1.81319034,0.14862386,0.25936705,1.48661001,0.03500188,0.13293476
-1.62981491,3.58530357,0.10467747,1.00201866,1.86630311,0.15359588,0.26588280,1.51670651,0.03641917,0.13886480
-1.62381191,3.66565188,0.10563651,1.03014727,1.90975064,0.15781006,0.27129051,1.54176754,0.03767727,0.14438803
-1.61780890,3.72971488,0.10591917,1.05293194,1.94283652,0.16119575,0.27557211,1.56149240,0.03875690,0.14944101
