energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-6.00000000,1.58676774,-2.94608887,0.67256572,-2.13135612,0.28239902,-0.71601497,0.00338200,-0.00100732,0.28134608,-1.23380858,0.08613523,-0.08333172,0.43212565,-0.39334422,0.40319737,-0.25103330,0.12281906,-0.11059749
-5.99399700,1.53990229,-2.93499799,0.63900580,-2.10853322,0.26679866,-0.70442661,0.00354371,-0.00106848,0.26753147,-1.21454458,0.08677393,-0.08403981,0.42202879,-0.40797633,0.39951444,-0.25398821,0.12055905,-0.11219874
-5.98799400,1.50117949,-2.92108181,0.60841970,-2.08070990,0.25372702,-0.69252923,0.00371943,-0.00113160,0.25543055,-1.19350253,0.08762858,-0.08489921,0.41399875,-0.42268195,0.39703631,-0.25683620,0.11875638,-0.11372984
-5.98199100,1.46980464,-2.90560584,0.58046537,-2.04873162,0.24304430,-0.68073889,0.00390725,-0.00119668,0.24489060,-1.17131000,0.08865946,-0.08596032,0.40780194,-0.43748952,0.39559648,-0.25970772,0.11734668,-0.11521778
-5.97598799,1.44489552,-2.88977550,0.55477697,-2.01343803,0.23458898,-0.66943815,0.00410506,-0.00126381,0.23575252,-1.14855892,0.08982687,-0.08726683,0.40316807,-0.45243072,0.39500486,-0.26274562,0.11625929,-0.11668903
-5.96998499,1.42551593,-2.87470484,0.53098178,-1.97564282,0.22818341,-0.65896729,0.00431067,-0.00133322,0.22785643,-1.12579105,0.09109199,-0.08885403,0.39980110,-0.46753913,0.39505585,-0.26610224,0.11542001,-0.11816858
-5.96398199,1.41070689,-2.86139202,0.50871552,-1.93611725,0.22363875,-0.64961790,0.00452182,-0.00140530,0.22104631,-1.10348685,0.09241761,-0.09074740,0.39739020,-0.48284922,0.39553631,-0.26993635,0.11475373,-0.11967908
-5.95797899,1.39951490,-2.85070177,0.48763565,-1.89557769,0.22075932,-0.64162896,0.00473638,-0.00148063,0.21517361,-1.08205794,0.09376853,-0.09296147,0.39562046,-0.49839553,0.39623308,-0.27440995,0.11418687,-0.12124027
-5.95197599,1.39101639,-2.84335471,0.46743224,-1.85467702,0.21934628,-0.63518523,0.00495235,-0.00156001,0.21009994,-1.06184299,0.09511182,-0.09549922,0.39418306,-0.51421204,0.39693973,-0.27968488,0.11364952,-0.12286853
-5.94597299,1.38433815,-2.83992287,0.44783630,-1.81399948,0.21920052,-0.63041790,0.00516795,-0.00164449,0.20569866,-1.04310684,0.09641685,-0.09835174,0.39278455,-0.53033158,0.39746255,-0.28591935,0.11307733,-0.12457661
-5.93996998,1.37867344,-2.84083060,0.42862534,-1.77405835,0.22012505,-0.62740684,0.00538175,-0.00173538,0.20185554,-1.02604240,0.09765518,-0.10149835,0.39115510,-0.54678526,0.39762546,-0.29326416,0.11241294,-0.12637353
-5.93396698,1.37329396,-2.84635959,0.40962636,-1.73529594,0.22192669,-0.62618436,0.00559266,-0.00183430,0.19846875,-1.01077468,0.09880026,-0.10490716,0.38905553,-0.56360182,0.39727393,-0.30185886,0.11160710,-0.12826456
-5.92796398,1.36755798,-2.85665686,0.39071644,-1.69808491,0.22441752,-0.62673987,0.00579999,-0.00194312,0.19544807,-0.99736651,0.09982721,-0.10853591,0.38628296,-0.58080664,0.39627787,-0.31182762,0.11061944,-0.13025131
-5.92196098,1.36091497,-2.87174444,0.37182109,-1.66273041,0.22741593,-0.62902498,0.00600346,-0.00206401,0.19271377,-0.98582512,0.10071238,-0.11233325,0.38267505,-0.59842054,0.39453345,-0.32327501,0.10941884,-0.13233189
-5.91595798,1.35290732,-2.89152947,0.35291089,-1.62947225,0.23074757,-0.63295872,0.00620320,-0.00219939,0.19019525,-0.97610919,0.10143315,-0.11624020,0.37811279,-0.61645814,0.39196409,-0.33628170,0.10798351,-0.13450106
-5.90995498,1.34316967,-2.91581387,0.33399662,-1.59848678,0.23424633,-0.63843241,0.00639971,-0.00235192,0.18782950,-0.96813573,0.10196769,-0.12019187,0.37252180,-0.63492582,0.38852054,-0.35090014,0.10630080,-0.13675033
-5.90395198,1.33142648,-2.94430280,0.31512341,-1.56988802,0.23775535,-0.64531405,0.00659378,-0.00252439,0.18555983,-0.96178638,0.10229490,-0.12411941,0.36587229,-0.65381924,0.38418032,-0.36715042,0.10436677,-0.13906818
-5.89794897,1.31748823,-2.97661137,0.29636426,-1.54372808,0.24112824,-0.65345183,0.00678647,-0.00271971,0.18333472,-0.95691301,0.10239450,-0.12795193,0.35817762,-0.67312057,0.37894656,-0.38501639,0.10218557,-0.14144005
-5.89194597,1.30124688,-3.01226962,0.27781331,-1.51999690,0.24423051,-0.66267691,0.00697894,-0.00294078,0.18110705,-0.95334229,0.10224728,-0.13161850,0.34949171,-0.69279539,0.37284634,-0.40444234,0.09976867,-0.14384843
-5.88594297,1.28267078,-3.05072585,0.25957920,-1.49862165,0.24694118,-0.67280534,0.00717237,-0.00319040,0.17883371,-0.95087937,0.10183551,-0.13505015,0.33990540,-0.71278948,0.36592872,-0.42533023,0.09713401,-0.14627288
-5.87993997,1.26179936,-3.09134877,0.24177874,-1.47946616,0.24915454,-0.68363925,0.00736782,-0.00347116,0.17647563,-0.94931071,0.10114351,-0.13818165,0.32954187,-0.73302570,0.35826243,-0.44753788,0.09430505,-0.14869000
-5.87393697,1.23873766,-3.13342906,0.22453122,-1.46233086,0.25078201,-0.69496755,0.00756613,-0.00378531,0.17399810,-0.94840626,0.10015835,-0.14095322,0.31855141,-0.75340107,0.34993340,-0.47087822,0.09130984,-0.15107344
-5.86793397,1.21365080,-3.17618121,0.20795331,-1.44695390,0.25175391,-0.70656635,0.00776778,-0.00413458,0.17137146,-0.94792136,0.09887055,-0.14331196,0.30710560,-0.77378440,0.34104206,-0.49511975,0.08818006,-0.15339393
-5.86193097,1.18675833,-3.21874647,0.19215496,-1.43301370,0.25202103,-0.71819938,0.00797276,-0.00452012,0.16857194,-0.94759853,0.09727493,-0.14521301,0.29539129,-0.79401456,0.33170059,-0.51998834,0.08495005,-0.15561932
-5.85592796,1.15832831,-3.26019771,0.17723592,-1.42013362,0.25155596,-0.72961861,0.00818052,-0.00494230,0.16558260,-0.94716951,0.09537125,-0.14662043,0.28360446,-0.81389973,0.32203001,-0.54517057,0.08165591,-0.15771479
-5.84992496,1.12867099,-3.29954696,0.16328323,-1.40788886,0.25035386,-0.74056547,0.00838987,-0.00540063,0.16239420,-0.94635782,0.09316495,-0.14750780,0.27194406,-0.83321776,0.31215726,-0.57031845,0.07833462,-0.15964308
-5.84392196,1.09813203,-3.33575619,0.15036948,-1.39581562,0.24843265,-0.75077283,0.00859899,-0.00589363,0.15900594,-0.94488201,0.09066763,-0.14785842,0.26060636,-0.85171783,0.30221210,-0.59505569,0.07502319,-0.16136489
-5.83791896,1.06708505,-3.36775171,0.13855171,-1.38342275,0.24583256,-0.75996777,0.00880539,-0.00641872,0.15542586,-0.94245976,0.08789734,-0.14766529,0.24977951,-0.86912346,0.29232412,-0.61898529,0.07175788,-0.16283940
-5.83191596,1.03592351,-3.39444222,0.12787093,-1.37020521,0.24261483,-0.76787541,0.00900598,-0.00697222,0.15167102,-0.93881279,0.08487873,-0.14693073,0.23963886,-0.88513702,0.28261968,-0.64169826,0.06857348,-0.16402498
-5.82591296,1.00505189,-3.41474040,0.11835218,-1.35565929,0.23885977,-0.77422370,0.00919714,-0.00754929,0.14776710,-0.93367258,0.08164290,-0.14566578,0.23034287,-0.89944558,0.27321884,-0.66278338,0.06550260,-0.16487993
-5.81990995,0.97487626,-3.42758745,0.11000497,-1.33929868,0.23466392,-0.77874902,0.00937484,-0.00814394,0.14374773,-0.92678675,0.07822700,-0.14388937,0.22202979,-0.91172809,0.26423250,-0.68183755,0.06257507,-0.16536349
-5.81390695,0.94579444,-3.43197993,0.10282403,-1.32067088,0.23013667,-0.78120256,0.00953480,-0.00874913,0.13965326,-0.91792574,0.07467359,-0.14162735,0.21481516,-0.92166368,0.25575966,-0.69847645,0.05981736,-0.16543682
-5.80790395,0.91818584,-3.42699795,0.09679020,-1.29937314,0.22539627,-0.78135708,0.00967263,-0.00935683,0.13552930,-0.90688970,0.07102978,-0.13891135,0.20879003,-0.92894082,0.24788488,-0.71234512,0.05725211,-0.16506414
-5.80190095,0.89240142,-3.41183343,0.09187162,-1.27506712,0.22056547,-0.77901382,0.00978402,-0.00995819,0.13142484,-0.89351500,0.06734616,-0.13577764,0.20402002,-0.93326700,0.24067615,-0.72312809,0.05489769,-0.16421387
-5.79589795,0.86875397,-3.38581736,0.08802488,-1.24749161,0.21576691,-0.77400927,0.00986496,-0.01054372,0.12739021,-0.87768026,0.06367556,-0.13226592,0.20054500,-0.93437862,0.23418311,-0.73055867,0.05276789,-0.16285972
-5.78989495,0.84750916,-3.34844466,0.08519623,-1.21647256,0.21111857,-0.76622132,0.00991186,-0.01110354,0.12347496,-0.85931138,0.06007168,-0.12841822,0.19837942,-0.93205060,0.22843581,-0.73442694,0.05087169,-0.16098178
-5.78389195,0.82887756,-3.29939548,0.08332286,-1.18193014,0.20672932,-0.75557455,0.00992180,-0.01162761,0.11972570,-0.83838530,0.05658769,-0.12427781,0.19751315,-0.92610537,0.22344395,-0.73458626,0.04921308,-0.15856748
-5.77788894,0.81300809,-3.23855175,0.08233408,-1.14388215,0.20269497,-0.74204430,0.00989259,-0.01210603,0.11618415,-0.81493234,0.05327479,-0.11988825,0.19791273,-0.91642078,0.21919682,-0.73095790,0.04779112,-0.15561234
-5.77188594,0.79998311,-3.16600809,0.08215261,-1.10244400,0.19909472,-0.72565929,0.00982293,-0.01252932,0.11288534,-0.78903681,0.05018077,-0.11529259,0.19952296,-0.90293651,0.21566373,-0.72353366,0.04659995,-0.15212058
-5.76588294,0.78981529,-3.08207641,0.08269569,-1.05782499,0.19598852,-0.70650252,0.00971247,-0.01288873,0.10985621,-0.76083590,0.04734871,-0.11053269,0.20226865,-0.88565879,0.21279520,-0.71237638,0.04562901,-0.14810547
-5.75987994,0.78244649,-2.98728374,0.08387625,-1.01032124,0.19341499,-0.68471053,0.00956183,-0.01317650,0.10711450,-0.73051679,0.04481577,-0.10564868,0.20605657,-0.86466297,0.21052465,-0.69761822,0.04486341,-0.14358942
-5.75387694,0.77774873,-2.88236326,0.08560406,-0.96030564,0.19139048,-0.66047070,0.00937259,-0.01338612,0.10466817,-0.69831208,0.04261212,-0.10067860,0.21077738,-0.84009397,0.20877064,-0.67945692,0.04428428,-0.13860374
-5.74787394,0.77552701,-2.76823875,0.08778679,-0.90821526,0.18990875,-0.63401703,0.00914724,-0.01351256,0.10251521,-0.66449381,0.04076012,-0.09565818,0.21630770,-0.81216436,0.20743959,-0.65815009,0.04386934,-0.13318826
-5.74187094,0.77552424,-2.64600300,0.09033113,-0.85453696,0.18894175,-0.60562424,0.00888906,-0.01355244,0.10064383,-0.62936616,0.03927368,-0.09062065,0.22251205,-0.78115028,0.20642888,-0.63400783,0.04359348,-0.12739045
-5.73586793,0.77742769,-2.51689110,0.09314377,-0.79979172,0.18844107,-0.57560066,0.00860201,-0.01350417,0.09903319,-0.59325726,0.03815785,-0.08559674,0.22924486,-0.74738517,0.20563007,-0.60738392,0.04342946,-0.12126455
-5.72986493,0.78087709,-2.38224955,0.09613249,-0.74451852,0.18834015,-0.54428011,0.00829057,-0.01336797,0.09765432,-0.55651042,0.03740866,-0.08061472,0.23635247,-0.71125175,0.20493237,-0.57866609,0.04334859,-0.11487027
-5.72386193,0.78547392,-2.24350260,0.09920711,-0.68925840,0.18855705,-0.51201308,0.00795955,-0.01314591,0.09647141,-0.51947513,0.03701322,-0.07570048,0.24367512,-0.67317238,0.20422599,-0.54826562,0.04332153,-0.10827145
-5.71785893,0.79079165,-2.10211713,0.10228051,-0.63453939,0.18899773,-0.47915775,0.00761396,-0.01284184,0.09544333,-0.48249828,0.03695008,-0.07087764,0.25104906,-0.63359840,0.20340542,-0.51660669,0.04331900,-0.10153459
-5.71185593,0.79638671,-1.95956746,0.10526959,-0.58086273,0.18955958,-0.44607104,0.00725878,-0.01246123,0.09452521,-0.44591578,0.03718978,-0.06616774,0.25830876,-0.59299868,0.20237238,-0.48411605,0.04331252,-0.09472727
-5.70585293,0.80180972,-1.81730155,0.10809620,-0.52869109,0.19013515,-0.41310017,0.00689881,-0.01201107,0.09367010,-0.41004508,0.03769569,-0.06159034,0.26528923,-0.55184811,0.20103851,-0.45121317,0.04327514,-0.08791662
-5.69984992,0.80661694,-1.67670980,0.11068810,-0.47843883,0.19061590,-0.38057497,0.00653856,-0.01149955,0.09283066,-0.37517875,0.03842500,-0.05716325,0.27182856,-0.51061629,0.19932762,-0.41830138,0.04318204,-0.08116789
-5.69384692,0.81038143,-1.53909750,0.11297991,-0.43046477,0.19089581,-0.34880134,0.00618207,-0.01093591,0.09196075,-0.34157922,0.03932990,-0.05290265,0.27777060,-0.46975696,0.19717744,-0.38576015,0.04301114,-0.07454307
-5.68784392,0.81270394,-1.40566202,0.11491398,-0.38506732,0.19087486,-0.31805586,0.00583289,-0.01033005,0.09101686,-0.30947506,0.04035893,-0.04882329,0.28296790,-0.42969856,0.19454099,-0.35393880,0.04274355,-0.06809972
-5.68184092,0.81322309,-1.27747505,0.11644135,-0.34248217,0.19046211,-0.28858189,0.00549397,-0.00969233,0.08995942,-0.27905856,0.04145844,-0.04493865,0.28728479,-0.39083616,0.19138741,-0.32315176,0.04236399,-0.06189001
-5.67583792,0.81162492,-1.15547054,0.11752265,-0.30288224,0.18957852,-0.26058710,0.00516766,-0.00903324,0.08875393,-0.25048479,0.04257405,-0.04126115,0.29060051,-0.35352520,0.18770242,-0.29367533,0.04186105,-0.05595997
-5.66983492,0.80765136,-1.04043816,0.11812898,-0.26637965,0.18815925,-0.23424238,0.00485571,-0.00836310,0.08737185,-0.22387199,0.04365223,-0.03780236,0.29281252,-0.31807688,0.18348836,-0.26574611,0.04122744,-0.05034903
-5.66383192,0.80110780,-0.93302224,0.11824282,-0.23302953,0.18615564,-0.20968220,0.00455934,-0.00769185,0.08579131,-0.19930311,0.04464177,-0.03457320,0.29383972,-0.28475555,0.17876399,-0.23956075,0.04046005,-0.04508979
-5.65782891,0.79186947,-0.83372561,0.11785882,-0.20283527,0.18353661,-0.18700606,0.00427926,-0.00702880,0.08399765,-0.17682848,0.04549522,-0.03158420,0.29362555,-0.25377779,0.17356391,-0.21527715,0.03956002,-0.04020800
-5.65182591,0.77988657,-0.74291777,0.11698469,-0.17575472,0.18028974,-0.16628106,0.00401578,-0.00638246,0.08198366,-0.15646910,0.04617016,-0.02884578,0.29214090,-0.22531330,0.16793803,-0.19301658,0.03853261,-0.03572283
-5.64582291,0.76518821,-0.66084649,0.11564187,-0.15170721,0.17642183,-0.14754520,0.00376890,-0.00576039,0.07974980,-0.13822069,0.04663037,-0.02636843,0.28938668,-0.19948709,0.16195074,-0.17286681,0.03738714,-0.03164723
-5.63981991,0.74788490,-0.58765197,0.11386627,-0.13058075,0.17195915,-0.13081124,0.00353844,-0.00516911,0.07730409,-0.12205793,0.04684671,-0.02416308,0.28539593,-0.17638303,0.15568022,-0.15488572,0.03613675,-0.02798856
-5.63381691,0.72816984,-0.52338248,0.11170880,-0.11223933,0.16694723,-0.11607088,0.00332410,-0.00461402,0.07466202,-0.10793885,0.04679782,-0.02224121,0.28023549,-0.15604813,0.14921770,-0.13910530,0.03479823,-0.02474922
-5.62781391,0.70631877,-0.46801055,0.10923589,-0.09652978,0.16145036,-0.10329894,0.00312560,-0.00409945,0.07184616,-0.09580915,0.04647049,-0.02061517,0.27400700,-0.13849747,0.14266684,-0.12553565,0.03339171,-0.02192739
-5.62181091,0.68268854,-0.42144875,0.10652978,-0.08328818,0.15555088,-0.09245748,0.00294276,-0.00362860,0.06888583,-0.08560609,0.04585984,-0.01929823,0.26684729,-0.12371927,0.13614317,-0.11416882,0.03194040,-0.01951778
-5.61580790,0.65771437,-0.38356417,0.10368871,-0.07234545,0.14934809,-0.08349945,0.00277559,-0.00320368,0.06581656,-0.07726200,0.04496914,-0.01830472,0.25892811,-0.11167989,0.12977368,-0.10498234,0.03047028,-0.01751237
-5.60980490,0.63190588,-0.35419080,0.10082692,-0.06353204,0.14295701,-0.07637185,0.00262434,-0.00282591,0.06267951,-0.07070714,0.04380941,-0.01764995,0.25045513,-0.10232835,0.12369644,-0.09794209,0.02900981,-0.01590104
-5.60380190,0.60584196,-0.33313935,0.09807439,-0.05668175,0.13650703,-0.07101830,0.00248955,-0.00249569,0.05952080,-0.06587190,0.04239877,-0.01735007,0.24166629,-0.09560031,0.11806038,-0.09300456,0.02758959,-0.01467216
-5.59779890,0.58016442,-0.32020403,0.09557641,-0.05163438,0.13014027,-0.06738076,0.00237209,-0.00221264,0.05639083,-0.06268818,0.04076158,-0.01742184,0.23282945,-0.09142111,0.11302490,-0.09011836,0.02624209,-0.01381298
-5.59179590,0.55557075,-0.31516602,0.09349279,-0.04823762,0.12400996,-0.06540064,0.00227313,-0.00197576,0.05334353,-0.06109011,0.03892741,-0.01788210,0.22423948,-0.08970791,0.10875965,-0.08922494,0.02500125,-0.01330999
-5.58579290,0.53280563,-0.31779370,0.09199684,-0.04634784,0.11827861,-0.06501897,0.00219417,-0.00178350,0.05043554,-0.06101395,0.03692988,-0.01874729,0.21621468,-0.09037075,0.10544390,-0.09025858,0.02390222,-0.01314905
-5.57978989,0.51265161,-0.32783976,0.09127389,-0.04583018,0.11311608,-0.06617602,0.00213697,-0.00163388,0.04772536,-0.06239736,0.03480547,-0.02003264,0.20909270,-0.09331270,0.10326593,-0.09314577,0.02298096,-0.01331538
-5.57378689,0.49591869,-0.34503549,0.09151950,-0.04655793,0.10869759,-0.06881016,0.00210350,-0.00152459,0.04527256,-0.06517804,0.03259227,-0.02175132,0.20322591,-0.09842906,0.10242185,-0.09780394,0.02227384,-0.01379351
-5.56778389,0.48343284,-0.36908294,0.09293707,-0.04841136,0.10520156,-0.07285624,0.00209587,-0.00145303,0.04313681,-0.06929193,0.03032875,-0.02391341,0.19897624,-0.10560571,0.10311416,-0.10413985,0.02181725,-0.01456703
-5.56178089,0.47602349,-0.39964531,0.09573506,-0.05127617,0.10280724,-0.07824363,0.00211627,-0.00141641,0.04137700,-0.07467106,0.02805269,-0.02652481,0.19670954,-0.11471703,0.10554967,-0.11204782,0.02164705,-0.01561826
-5.55577789,0.47450978,-0.43633667,0.10012355,-0.05504177,0.10169225,-0.08489391,0.00216683,-0.00141178,0.04005027,-0.08124118,0.02580011,-0.02958607,0.19678944,-0.12562343,0.10993681,-0.12140782,0.02179808,-0.01692796
-5.54977489,0.47968568,-0.47871161,0.10631023,-0.05959947,0.10202983,-0.09271866,0.00224956,-0.00143608,0.03921102,-0.08891941,0.02360441,-0.03309121,0.19957064,-0.13816878,0.11648226,-0.13208385,0.02230353,-0.01847491
-5.54377189,0.49230382,-0.52625588,0.11449574,-0.06484080,0.10398586,-0.10161726,0.00236619,-0.00148615,0.03890984,-0.09761198,0.02149570,-0.03702664,0.20539174,-0.15217813,0.12538682,-0.14392267,0.02319420,-0.02023559
-5.53776888,0.51305806,-0.57837870,0.12486846,-0.07065608,0.10771557,-0.11147507,0.00251809,-0.00155877,0.03919248,-0.10721232,0.01950021,-0.04137009,0.21456754,-0.16745593,0.13684054,-0.15675307,0.02449778,-0.02218388
-5.53176588,0.54256499,-0.63440779,0.13759859,-0.07693339,0.11336008,-0.12216205,0.00270615,-0.00165070,0.04009873,-0.11759961,0.01763994,-0.04608986,0.22738085,-0.18378505,0.15101705,-0.17038599,0.02623795,-0.02429091
-5.52576288,0.58134443,-0.69358772,0.15283186,-0.08355799,0.12104254,-0.13353202,0.00293065,-0.00175863,0.04166125,-0.12863788,0.01593252,-0.05114418,0.24407396,-0.20092671,0.16806732,-0.18461537,0.02843353,-0.02652497
-5.51975988,0.62979934,-0.75508217,0.17068278,-0.09041226,0.13086415,-0.14542272,0.00319121,-0.00187928,0.04390447,-0.14017586,0.01439108,-0.05648099,0.26483979,-0.21862170,0.18811284,-0.19922009,0.03109754,-0.02885160
-5.51375688,0.68819555,-0.81798050,0.19122775,-0.09737633,0.14289997,-0.15765657,0.00348663,-0.00200939,0.04684338,-0.15204763,0.01302444,-0.06203801,0.28981294,-0.23659285,0.21123844,-0.21396685,0.03423620,-0.03123391
-5.50775388,0.75664186,-0.88130894,0.21449817,-0.10432918,0.15719474,-0.17004253,0.00381492,-0.00214574,0.05048254,-0.16407409,0.01183724,-0.06774326,0.31906094,-0.25454885,0.23748499,-0.22861399,0.03784810,-0.03363294
-5.50175088,0.83507137,-0.94404611,0.24047383,-0.11115033,0.17375871,-0.18237864,0.00417316,-0.00228522,0.05481494,-0.17606531,0.01083031,-0.07351598,0.35257590,-0.27218933,0.26684226,-0.24291632,0.04192328,-0.03600838
-5.49574787,0.92322479,-1.00514281,0.26907700,-0.11772212,0.19256383,-0.19445561,0.00455756,-0.00242486,0.05982122,-0.18782367,0.01000098,-0.07926801,0.39026700,-0.28921120,0.29924231,-0.25663061,0.04644256,-0.03831927
-5.48974487,1.02063668,-1.06354537,0.30016738,-0.12393225,0.21354028,-0.20606096,0.00496343,-0.00256190,0.06546891,-0.19914774,0.00934353,-0.08490557,0.43195417,-0.30531587,0.33455362,-0.26952179,0.05137695,-0.04052495
-5.48374187,1.12662570,-1.11822180,0.33353841,-0.12967669,0.23657377,-0.21698399,0.00538524,-0.00269386,0.07171199,-0.20983676,0.00884957,-0.09033136,0.47736341,-0.32021732,0.37257653,-0.28136939,0.05668733,-0.04258613
-5.47773887,1.24028969,-1.16818978,0.36891523,-0.13486275,0.26150358,-0.22702099,0.00581672,-0.00281857,0.07849070,-0.21969557,0.00850851,-0.09544712,0.52612417,-0.33365038,0.41304017,-0.29197419,0.06232436,-0.04446589
-5.47173587,1.36050664,-1.21254531,0.40595459,-0.13941209,0.28812182,-0.23598082,0.00625092,-0.00293428,0.08573171,-0.22853979,0.00830794,-0.10015618,0.57776920,-0.34537921,0.45560134,-0.30116467,0.06822872,-0.04613089
-5.46573287,1.48594214,-1.25049077,0.44424697,-0.14326357,0.31617378,-0.24369043,0.00668043,-0.00303969,0.09334871,-0.23620106,0.00823408,-0.10436635,0.63173721,-0.35520525,0.49984555,-0.30880292,0.07433162,-0.04755236
-5.45972986,1.61506400,-1.28136108,0.48332114,-0.14637583,0.34535984,-0.25000005,0.00709748,-0.00313401,0.10124332,-0.24253200,0.00827210,-0.10799271,0.68737859,-0.36297451,0.54529045,-0.31478986,0.08055576,-0.04870712
-5.45372686,1.74616408,-1.30464675,0.52265115,-0.14872932,0.37533875,-0.25478802,0.00749419,-0.00321701,0.10930657,-0.24741084,0.00840648,-0.11096022,0.74396434,-0.36858365,0.59139185,-0.31906945,0.08681650,-0.04957840
-5.44772386,1.87738752,-1.32001261,0.56166589,-0.15032780,0.40573252,-0.25796475,0.00786275,-0.00328906,0.11742066,-0.25074534,0.00862132,-0.11320623,0.80069825,-0.37198461,0.63755217,-0.32163155,0.09302350,-0.05015654
-5.44172086,2.00676874,-1.32731130,0.59976083,-0.15119910,0.43613279,-0.25947584,0.00819568,-0.00335109,0.12546123,-0.25247589,0.00890062,-0.11468252,0.85673210,-0.37318755,0.68313148,-0.32251351,0.09908255,-0.05043937
-5.43571786,2.13227354,-1.32659071,0.63631195,-0.15139514,0.46610853,-0.25930409,0.00848599,-0.00340463,0.13329991,-0.25257759,0.00922853,-0.11535691,0.91118374,-0.37226186,0.72746064,-0.32180006,0.10489772,-0.05043239
-5.42971486,2.25184604,-1.31809501,0.67069118,-0.15099111,0.49521505,-0.25747032,0.00872747,-0.00345175,0.14080719,-0.25106127,0.00958957,-0.11521439,0.96315732,-0.36933515,0.76985634,-0.31962173,0.11037359,-0.05014874
-5.42371186,2.36345909,-1.30225899,0.70228309,-0.15008393,0.52300385,-0.25403292,0.00891481,-0.00349497,0.14785551,-0.24797326,0.00996887,-0.11425758,1.01176533,-0.36459028,0.80963761,-0.31615165,0.11541774,-0.04960876
-5.41770885,2.46516645,-1.27969595,0.73050204,-0.14878986,0.54903322,-0.24908628,0.00904382,-0.00353724,0.15432231,-0.24339405,0.01035228,-0.11250661,1.05615154,-0.35826053,0.84614313,-0.31160091,0.11994309,-0.04883944
-5.41170585,2.55515462,-1.25117966,0.75480924,-0.14724155,0.57287900,-0.24275792,0.00911155,-0.00358177,0.16009324,-0.23743578,0.01072663,-0.10999841,1.09551402,-0.35062311,0.87874879,-0.30621258,0.12387027,-0.04787349
-5.40570285,2.63179261,-1.21762107,0.77472898,-0.14558450,0.59414537,-0.23520472,0.00911636,-0.00363197,0.16506511,-0.23023877,0.01107982,-0.10678537,1.12912744,-0.34199121,0.90688487,-0.30025475,0.12712979,-0.04674833
-5.39969985,2.69367737,-1.18004089,0.78986331,-0.14397307,0.61247496,-0.22660826,0.00905798,-0.00369125,0.16914859,-0.22196710,0.01140097,-0.10293356,1.15636365,-0.33270516,0.93005209,-0.29401265,0.12966392,-0.04550482
-5.39369685,2.73967332,-1.13953918,0.79990468,-0.14256632,0.62755828,-0.21716951,0.00893755,-0.00376291,0.17227057,-0.21280358,0.01168054,-0.09852045,1.17670981,-0.32312284,0.94783589,-0.28778042,0.13142829,-0.04418597
-5.38769385,2.76894406,-1.09726331,0.80464570,-0.14152376,0.63914169,-0.20710317,0.00875749,-0.00384997,0.17437608,-0.20294428,0.01191040,-0.09363239,1.18978317,-0.31360991,0.95991844,-0.28185267,0.13239307,-0.04283554
-5.38169085,2.78097518,-1.05437575,0.80398586,-0.14100115,0.64703393,-0.19663183,0.00852149,-0.00395507,0.17542960,-0.19259278,0.01208394,-0.08836180,1.19534201,-0.30453032,0.96608780,-0.27651623,0.13254366,-0.04149668
-5.37568784,2.77558706,-1.01202279,0.79793476,-0.14114668,0.65111084,-0.18598025,0.00823434,-0.00408023,0.17541589,-0.18195452,0.01219608,-0.08280438,1.19329218,-0.29623729,0.96624384,-0.27204244,0.13188099,-0.04021063
-5.36968484,2.75293739,-0.97130577,0.78661163,-0.14209743,0.65131811,-0.17536994,0.00790176,-0.00422685,0.17434009,-0.17123136,0.01224332,-0.07705626,1.18368903,-0.28906538,0.96040085,-0.26868028,0.13042129,-0.03901556
-5.36368184,2.71351316,-0.93325560,0.77024134,-0.14397649,0.64767196,-0.16501433,0.00753024,-0.00439551,0.17222728,-0.16061654,0.01222369,-0.07121143,1.16673465,-0.28332366,0.94868648,-0.26665056,0.12819541,-0.03794557
-5.35767884,2.65811284,-0.89881151,0.74914696,-0.14689064,0.64025781,-0.15511455,0.00712682,-0.00458595,0.16912146,-0.15029040,0.01213678,-0.06535928,1.14277060,-0.27929038,0.93133740,-0.26614129,0.12524772,-0.03702987
-5.35167584,2.58781941,-0.86880464,0.72373923,-0.15092872,0.62922707,-0.14585599,0.00669887,-0.00479700,0.16508402,-0.14041670,0.01198361,-0.05958261,1.11226645,-0.27720910,0.90869166,-0.26730454,0.12163466,-0.03629227
-5.34567284,2.50396570,-0.84394668,0.69450352,-0.15616071,0.61479209,-0.13740576,0.00625390,-0.00502659,0.16019166,-0.13113986,0.01176658,-0.05395593,1.07580472,-0.27728638,0.88117823,-0.27025465,0.11742293,-0.03575083
-5.33966983,2.40809350,-0.82482349,0.66198466,-0.16263736,0.59721964,-0.12991097,0.00579935,-0.00527179,0.15453409,-0.12258304,0.01148937,-0.04854423,1.03406288,-0.27969092,0.84930420,-0.27506786,0.11268754,-0.03541782
