energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.37068534,0.36627971,0.00002279,0.00530039,0.02768798,0.29172076,0.00020105,0.04944675,0.01739350,0.05755774
-3.36468234,0.35818020,0.00002810,0.00502487,0.02836625,0.28512867,0.00024550,0.04905749,0.01850130,0.05491462
-3.35867934,0.35307927,0.00003440,0.00477779,0.02942673,0.28088126,0.00029767,0.04918094,0.01995214,0.05257962
-3.35267634,0.35158116,0.00004181,0.00456777,0.03092687,0.27945005,0.00035842,0.04991268,0.02179494,0.05063577
-3.34667334,0.35424200,0.00005046,0.00440295,0.03292034,0.28126700,0.00042854,0.05134286,0.02407711,0.04915867
-3.34067034,0.36155574,0.00006046,0.00429084,0.03545542,0.28671350,0.00050880,0.05355400,0.02684323,0.04821496
-3.33466733,0.37394076,0.00007193,0.00423821,0.03857329,0.29610981,0.00059985,0.05661874,0.03013352,0.04786082
-3.32866433,0.39172693,0.00008497,0.00425093,0.04230636,0.30970508,0.00070226,0.06059756,0.03398223,0.04814078
-3.32266133,0.41514364,0.00009964,0.00433388,0.04667652,0.32766816,0.00081639,0.06553645,0.03841593,0.04908657
-3.31665833,0.44430883,0.00011602,0.00449082,0.05169351,0.35007930,0.00094243,0.07146473,0.04345174,0.05071629
-3.31065533,0.47921941,0.00013413,0.00472431,0.05735343,0.37692308,0.00108031,0.07839291,0.04909568,0.05303369
-3.30465233,0.51974346,0.00015396,0.00503554,0.06363739,0.40808281,0.00122969,0.08631075,0.05534098,0.05602769
-3.29864932,0.56561457,0.00017545,0.00542428,0.07051052,0.44333664,0.00138993,0.09518563,0.06216666,0.05967208
-3.29264632,0.61642884,0.00019852,0.00588880,0.07792121,0.48235590,0.00156003,0.10496131,0.06953638,0.06392556
-3.28664332,0.67164494,0.00022302,0.00642574,0.08580091,0.52470580,0.00173869,0.11555711,0.07739758,0.06873195
-3.28064032,0.73058766,0.00024875,0.00703010,0.09406436,0.56984898,0.00192423,0.12686776,0.08568119,0.07402086
-3.27463732,0.79245545,0.00027547,0.00769523,0.10261038,0.61715197,0.00211465,0.13876393,0.09430170,0.07970852
-3.26863432,0.85633192,0.00030288,0.00841282,0.11132322,0.66589495,0.00230762,0.15109347,0.10315800,0.08569918
-3.26263132,0.92120172,0.00033064,0.00917298,0.12007464,0.71528455,0.00250056,0.16368352,0.11213466,0.09188671
-3.25662831,0.98597046,0.00035837,0.00996433,0.12872637,0.76446992,0.00269064,0.17634349,0.12110406,0.09815673
-3.25062531,1.04948851,0.00038565,0.01077420,0.13713332,0.81256152,0.00287488,0.18886874,0.12992893,0.10438897
-3.24462231,1.11057812,0.00041206,0.01158885,0.14514708,0.85865238,0.00305024,0.20104515,0.13846565,0.11046006
-3.23861931,1.16806317,0.00043713,0.01239370,0.15261986,0.90184112,0.00321364,0.21265424,0.14656792,0.11624653
-3.23261631,1.22080054,0.00046043,0.01317373,0.15940868,0.94125609,0.00336212,0.22347882,0.15409088,0.12162797
-3.22661331,1.26771214,0.00048153,0.01391381,0.16537946,0.97607972,0.00349289,0.23330889,0.16089544,0.12649036
-3.22061031,1.30781628,0.00050003,0.01459907,0.17041125,1.00557216,0.00360345,0.24194775,0.16685269,0.13072928
-3.21460730,1.34025715,0.00051558,0.01521540,0.17439993,1.02909327,0.00369167,0.24921774,0.17184825,0.13425308
-3.20860430,1.36433134,0.00052787,0.01574977,0.17726165,1.04612203,0.00375583,0.25496581,0.17578629,0.13698572
-3.20260130,1.37950997,0.00053668,0.01619071,0.17893560,1.05627251,0.00379476,0.25906823,0.17859318,0.13886928
-3.19659830,1.38545568,0.00054184,0.01652861,0.17938606,1.05930565,0.00380782,0.26143462,0.18022045,0.13986597
-3.19059530,1.38203361,0.00054331,0.01675609,0.17860364,1.05513641,0.00379498,0.26201077,0.18064715,0.13995964
-3.18459230,1.36931589,0.00054109,0.01686822,0.17660562,1.04383583,0.00375681,0.26078040,0.17988123,0.13915658
-3.17858929,1.34757938,0.00053530,0.01686266,0.17343549,1.02562792,0.00369448,0.25776556,0.17796016,0.13748579
-3.17258629,1.31729678,0.00052615,0.01673981,0.16916144,1.00088160,0.00360973,0.25302578,0.17495057,0.13499845
-3.16658329,1.27912162,0.00051392,0.01650276,0.16387426,0.97009796,0.00350487,0.24665594,0.17094700,0.13176686
-3.16058029,1.23386760,0.00049900,0.01615718,0.15768437,0.93389349,0.00338265,0.23878300,0.16606984,0.12788272
-3.15457729,1.18248337,0.00048182,0.01571119,0.15071839,0.89297996,0.00324624,0.22956166,0.16046252,0.12345491
-3.14857429,1.12602384,0.00046288,0.01517502,0.14311522,0.84814194,0.00309914,0.21916930,0.15428803,0.11860681
-3.14257129,1.06561913,0.00044274,0.01456075,0.13502196,0.80021283,0.00294509,0.20780023,0.14772499,0.11347329
-3.13656828,1.00244254,0.00042198,0.01388189,0.12658967,0.75005048,0.00278796,0.19565970,0.14096333,0.10819745
-3.13056528,0.93767867,0.00040120,0.01315295,0.11796929,0.69851328,0.00263168,0.18295778,0.13419976,0.10292721
-3.12456228,0.87249296,0.00038102,0.01238906,0.10930772,0.64643768,0.00248014,0.16990342,0.12763320,0.09781189
-3.11855928,0.80800349,0.00036202,0.01160548,0.10074440,0.59461792,0.00233711,0.15669890,0.12146018,0.09299877
-3.11255628,0.74525603,0.00034478,0.01081720,0.09240818,0.54378843,0.00220613,0.14353495,0.11587047,0.08862983
-3.10655328,0.68520278,0.00032986,0.01003856,0.08441490,0.49460955,0.00209048,0.13058648,0.11104288,0.08483862
-3.10055028,0.62868533,0.00031773,0.00928290,0.07686544,0.44765672,0.00199310,0.11800928,0.10714142,0.08174735
-3.09454727,0.57642183,0.00030885,0.00856226,0.06984437,0.40341316,0.00191651,0.10593763,0.10431175,0.07946430
-3.08854427,0.52899853,0.00030357,0.00788712,0.06341923,0.36226607,0.00186279,0.09448276,0.10267805,0.07808135
-3.08254127,0.48686533,0.00030221,0.00726629,0.05764026,0.32450607,0.00183355,0.08373230,0.10234033,0.07767199
-3.07653827,0.45033510,0.00030496,0.00670673,0.05254068,0.29032951,0.00182986,0.07375054,0.10337211,0.07828951
-3.07053527,0.41958636,0.00031196,0.00621352,0.04813733,0.25984330,0.00185226,0.06457939,0.10581868,0.07996560
-3.06453227,0.39466879,0.00032325,0.00578985,0.04443165,0.23307171,0.00190072,0.05623998,0.10969581,0.08270930
-3.05852926,0.37551123,0.00033877,0.00543712,0.04141097,0.20996476,0.00197468,0.04873477,0.11498905,0.08650634
-3.05252626,0.36193164,0.00035839,0.00515494,0.03904992,0.19040762,0.00207298,0.04204995,0.12165369,0.09131895
-3.04652326,0.35364870,0.00038187,0.00494135,0.03731206,0.17423076,0.00219395,0.03615809,0.12961543,0.09708621
-3.04052026,0.35029463,0.00040889,0.00479295,0.03615154,0.16122025,0.00233537,0.03102085,0.13877179,0.10372494
-3.03451726,0.35142916,0.00043904,0.00470507,0.03551484,0.15112814,0.00249453,0.02659169,0.14899445,0.11113117
-3.02851426,0.35655422,0.00047186,0.00467202,0.03534252,0.14368248,0.00266830,0.02281847,0.16013243,0.11918239
-3.02251126,0.36512941,0.00050681,0.00468728,0.03557098,0.13859691,0.00285314,0.01964582,0.17201631,0.12774036
-3.01650825,0.37658791,0.00054331,0.00474375,0.03613421,0.13557968,0.00304521,0.01701734,0.18446333,0.13665474
-3.01050525,0.39035290,0.00058074,0.00483397,0.03696550,0.13434202,0.00324044,0.01487745,0.19728348,0.14576735
-3.00450225,0.40585416,0.00061848,0.00495039,0.03799916,0.13460574,0.00343466,0.01317304,0.21028638,0.15491706
-2.99849925,0.42254483,0.00065590,0.00508561,0.03917217,0.13611016,0.00362366,0.01185476,0.22328888,0.16394523
-2.99249625,0.43991791,0.00069239,0.00523257,0.04042580,0.13861825,0.00380335,0.01087808,0.23612323,0.17270153
-2.98649325,0.45752235,0.00072741,0.00538485,0.04170716,0.14192204,0.00396984,0.01020405,0.24864545,0.18105004
-2.98049025,0.47497828,0.00076047,0.00553679,0.04297067,0.14584723,0.00411963,0.00979987,0.26074371,0.18887530
-2.97448724,0.49199100,0.00079115,0.00568377,0.04417941,0.15025689,0.00424965,0.00963919,0.27234645,0.19608831
-2.96848424,0.50836329,0.00081916,0.00582231,0.04530632,0.15505442,0.00435744,0.00970228,0.28342978,0.20263194
-2.96248124,0.52400553,0.00084430,0.00595026,0.04633522,0.16018545,0.00444118,0.00997595,0.29402383,0.20848584
-2.95647824,0.53894319,0.00086653,0.00606684,0.04726167,0.16563881,0.00449984,0.01045338,0.30421787,0.21367028
-2.95047524,0.55332133,0.00088591,0.00617277,0.04809343,0.17144638,0.00453321,0.01113383,0.31416369,0.21824905
-2.94447224,0.56740562,0.00090268,0.00627025,0.04885081,0.17768188,0.00454191,0.01202212,0.32407701,0.22233092
-2.93846923,0.58157969,0.00091718,0.00636294,0.04956658,0.18445839,0.00452745,0.01312814,0.33423686,0.22606970
-2.93246623,0.59633858,0.00092990,0.00645590,0.05028558,0.19192483,0.00449217,0.01446612,0.34498255,0.22966280
-2.92646323,0.61227830,0.00094145,0.00655543,0.05106397,0.20026117,0.00443922,0.01605384,0.35670828,0.23334810
-2.92046023,0.63008143,0.00095256,0.00666893,0.05196814,0.20967253,0.00437249,0.01791177,0.36985547,0.23739936
-2.91445723,0.65049908,0.00096401,0.00680470,0.05307323,0.22038227,0.00429649,0.02006210,0.38490259,0.24211997
-2.90845423,0.67432954,0.00097668,0.00697163,0.05446128,0.23262417,0.00421624,0.02252758,0.40235306,0.24783539
-2.90245123,0.70239398,0.00099149,0.00717893,0.05621917,0.24663378,0.00413716,0.02533048,0.42272114,0.25488433
-2.89644822,0.73550981,0.00100936,0.00743583,0.05843616,0.26263927,0.00406489,0.02849128,0.44651622,0.26360890
-2.89044522,0.77446239,0.00103122,0.00775120,0.06120122,0.28085188,0.00400512,0.03202750,0.47422595,0.27434395
-2.88444222,0.81997589,0.00105794,0.00813326,0.06460020,0.30145631,0.00396345,0.03595238,0.50629859,0.28740598
-2.87843922,0.87268395,0.00109036,0.00858916,0.06871288,0.32460130,0.00394523,0.04027371,0.54312507,0.30308182
-2.87243622,0.93310123,0.00112923,0.00912473,0.07360994,0.35039060,0.00395536,0.04499262,0.58502134,0.32161749
-2.86643322,1.00159661,0.00117516,0.00974413,0.07934995,0.37887481,0.00399816,0.05010251,0.63221146,0.34320754
-2.86043022,1.07836902,0.00122866,0.01044958,0.08597658,0.41004423,0.00407727,0.05558818,0.68481224,0.36798528
-2.85442721,1.16342681,0.00129010,0.01124123,0.09351592,0.44382305,0.00419544,0.06142510,0.74281978,0.39601411
-2.84842421,1.25657147,0.00135965,0.01211692,0.10197419,0.48006521,0.00435451,0.06757895,0.80609863,0.42728053
-2.84242121,1.35738663,0.00143734,0.01307217,0.11133585,0.51855216,0.00455532,0.07400541,0.87437417,0.46168884
-2.83641821,1.46523296,0.00152299,0.01410020,0.12156224,0.55899265,0.00479763,0.08065037,0.94722859,0.49905810
-2.83041521,1.57924951,0.00161621,0.01519201,0.13259081,0.60102478,0.00508012,0.08745036,1.02410099,0.53912140
-2.82441221,1.69836206,0.00171644,0.01633657,0.14433510,0.64422047,0.00540045,0.09433342,1.10429191,0.58152771
-2.81840920,1.82129857,0.00182288,0.01752114,0.15668543,0.68809223,0.00575522,0.10122036,1.18697251,0.62584644
-2.81240620,1.94661178,0.00193455,0.01873162,0.16951038,0.73210228,0.00614014,0.10802626,1.27119836,0.67157462
-2.80640320,2.07270869,0.00205029,0.01995302,0.18265913,0.77567391,0.00655010,0.11466242,1.35592789,0.71814683
-2.80040020,2.19788634,0.00216873,0.02116996,0.19596452,0.81820474,0.00697931,0.12103845,1.44004494,0.76494753
-2.79439720,2.32037316,0.00228834,0.02236730,0.20924693,0.85908168,0.00742149,0.12706471,1.52238508,0.81132569
-2.78839420,2.43837466,0.00240749,0.02353073,0.22231866,0.89769713,0.00787007,0.13265477,1.60176490,0.85661112
-2.78239120,2.55012218,0.00252438,0.02464737,0.23498899,0.93346591,0.00831838,0.13772798,1.67701339,0.90013231
-2.77638819,2.65392305,0.00263719,0.02570647,0.24706939,0.96584248,0.00875989,0.14221194,1.74700425,0.94123495
-2.77038519,2.74821052,0.00274403,0.02669990,0.25837907,0.99433768,0.00918842,0.14604488,1.81068808,0.97930062
-2.76438219,2.83159137,0.00284303,0.02762276,0.26875028,1.01853457,0.00959839,0.14917775,1.86712313,1.01376497
-2.75837919,2.90288956,0.00293235,0.02847377,0.27803345,1.03810259,0.00998496,0.15157599,1.91550330,1.04413461
-2.75237619,2.96118391,0.00301028,0.02925560,0.28610178,1.05280950,0.01034425,0.15322087,1.95518223,1.07000209
-2.74637319,3.00583819,0.00307524,0.02997504,0.29285504,1.06253064,0.01067349,0.15411032,1.98569234,1.09105825
-2.74037019,3.03652223,0.00312584,0.03064308,0.29822257,1.06725484,0.01097105,0.15425928,2.00675791,1.10710149
-2.73436718,3.05322288,0.00316093,0.03127473,0.30216509,1.06708695,0.01123656,0.15369938,2.01830157,1.11804339
-2.72836418,3.05624422,0.00317963,0.03188872,0.30467547,1.06224638,0.01147086,0.15247815,2.02044376,1.12391051
-2.72236118,3.04619662,0.00318138,0.03250703,0.30577822,1.05306195,0.01167598,0.15065761,2.01349515,1.12484208
-2.71635818,3.02397501,0.00316590,0.03315424,0.30552778,1.03996282,0.01185498,0.14831234,1.99794222,1.12108379
-2.71035518,2.99072704,0.00313329,0.03385668,0.30400571,1.02346592,0.01201181,0.14552715,1.97442675,1.11297783
-2.70435218,2.94781235,0.00308394,0.03464151,0.30131691,1.00416020,0.01215112,0.14239433,1.94372001,1.10094951
-2.69834917,2.89675439,0.00301861,0.03553569,0.29758497,0.98268820,0.01227799,0.13901070,1.90669289,1.08549122
-2.69234617,2.83918701,0.00293832,0.03656481,0.29294700,0.95972560,0.01239769,0.13547447,1.86428334,1.06714418
-2.68634317,2.77679781,0.00284440,0.03775193,0.28754808,0.93595956,0.01251537,0.13188209,1.81746264,1.04647900
-2.68034017,2.71127070,0.00273839,0.03911648,0.28153571,0.91206649,0.01263582,0.12832519,1.76720205,1.02407578
-2.67433717,2.64423006,0.00262204,0.04067312,0.27505441,0.88869032,0.01276317,0.12488775,1.71444123,1.00050458
-2.66833417,2.57718884,0.00249721,0.04243077,0.26824083,0.86642192,0.01290069,0.12164362,1.66006004,0.97630728
-2.66233117,2.51150263,0.00236587,0.04439180,0.26121950,0.84578058,0.01305056,0.11865440,1.60485464,0.95198137
-2.65632816,2.44833173,0.00223000,0.04655138,0.25409947,0.82719827,0.01321376,0.11596790,1.54951891,0.92796655
-2.65032516,2.38861242,0.00209156,0.04889708,0.24697197,0.81100726,0.01338995,0.11361710,1.49463186,0.90463442
-2.64432216,2.33303869,0.00195244,0.05140875,0.23990907,0.79743171,0.01357744,0.11161977,1.44065115,0.88228185
-2.63831916,2.28205478,0.00181441,0.05405868,0.23296345,0.78658346,0.01377325,0.10997863,1.38791270,0.86112798
-2.63231616,2.23585871,0.00167906,0.05681208,0.22616921,0.77846231,0.01397320,0.10868216,1.33663615,0.84131501
-2.62631316,2.19441615,0.00154781,0.05962779,0.21954355,0.77296069,0.01417205,0.10770594,1.28693524,0.82291245
-2.62031016,2.15748399,0.00142186,0.06245939,0.21308934,0.76987265,0.01436374,0.10701443,1.23883253,0.80592457
-2.61430715,2.12464208,0.00130220,0.06525648,0.20679813,0.76890673,0.01454162,0.10656327,1.19227711,0.79030049
-2.60830415,2.09533162,0.00118957,0.06796622,0.20065375,0.76970226,0.01469875,0.10630177,1.14716441,0.77594638
-2.60230115,2.06889827,0.00108451,0.07053502,0.19463592,0.77184842,0.01482818,0.10617567,1.10335678,0.76273903
-2.59629815,2.04463804,0.00098732,0.07291036,0.18872400,0.77490520,0.01492329,0.10612998,1.06070375,0.75054010
-2.59029515,2.02184377,0.00089814,0.07504264,0.18290039,0.77842565,0.01497809,0.10611181,1.01906101,0.73921038
-2.58429215,1.99985026,0.00081690,0.07688701,0.17715363,0.78197820,0.01498748,0.10607298,0.97830712,0.72862330
-2.57828914,1.97807602,0.00074343,0.07840511,0.17148094,0.78516837,0.01494752,0.10597247,0.93835737,0.71867715
-2.57228614,1.95605998,0.00067740,0.07956654,0.16589011,0.78765890,0.01485562,0.10577852,0.89917420,0.70930534
-2.56628314,1.93349174,0.00061844,0.08035024,0.16040066,0.78918743,0.01471074,0.10547027,0.86077409,0.70048451
-2.56028014,1.91023399,0.00056608,0.08074544,0.15504431,0.78958104,0.01451341,0.10503892,0.82323057,0.69223983
-2.55427714,1.88633657,0.00051985,0.08075233,0.14986464,0.78876705,0.01426584,0.10448848,0.78667376,0.68464766
-2.54827414,1.86204147,0.00047927,0.08038230,0.14491612,0.78677956,0.01397184,0.10383583,0.75128657,0.67783515
-2.54227114,1.83777875,0.00044388,0.07965780,0.14026240,0.78376154,0.01363678,0.10311037,0.71729792,0.67197714
-2.53626813,1.81415367,0.00041323,0.07861186,0.13597414,0.77996220,0.01326737,0.10235312,0.68497364,0.66729027
-2.53026513,1.79192564,0.00038695,0.07728709,0.13212635,0.77572991,0.01287152,0.10161533,0.65460547,0.66402467
-2.52426213,1.77197968,0.00036471,0.07573447,0.12879538,0.77150081,0.01245805,0.10095672,0.62649877,0.66245360
-2.51825913,1.75529183,0.00034625,0.07401172,0.12605575,0.76778347,0.01203643,0.10044332,0.60095956,0.66286135
-2.51225613,1.74288962,0.00033135,0.07218152,0.12397693,0.76514041,0.01161645,0.10014513,0.57828135,0.66552993
-2.50625313,1.73580924,0.00031987,0.07030947,0.12262005,0.76416692,0.01120790,0.10013351,0.55873236,0.67072508
-2.50025013,1.73505103,0.00031170,0.06846201,0.12203498,0.76546816,0.01082024,0.10047853,0.54254345,0.67868207
-2.49424712,1.74153493,0.00030680,0.06670423,0.12225750,0.76963535,0.01046228,0.10124634,0.52989726,0.68959186
-2.48824412,1.75605762,0.00030512,0.06509788,0.12330705,0.77722201,0.01014188,0.10249663,0.52091883,0.70358815
-2.48224112,1.77925292,0.00030664,0.06369934,0.12518481,0.78872102,0.00986570,0.10428020,0.51566784,0.72073586
-2.47623812,1.81155698,0.00031137,0.06255791,0.12787248,0.80454360,0.00963893,0.10663690,0.51413295,0.74102146
-2.47023512,1.85317973,0.00031926,0.06171430,0.13133154,0.82500071,0.00946516,0.10959378,0.51622806,0.76434564
-2.46423212,1.90408343,0.00033027,0.06119940,0.13550332,0.85028794,0.00934622,0.11316371,0.52179080,0.79051862
-2.45822911,1.96396963,0.00034430,0.06103351,0.14030956,0.88047404,0.00928214,0.11734437,0.53058321,0.81925845
-2.45222611,2.03227472,0.00036122,0.06122575,0.14565382,0.91549388,0.00927114,0.12211774,0.54229462,0.85019239
-2.44622311,2.10817476,0.00038082,0.06177399,0.15142336,0.95514594,0.00930968,0.12744998,0.55654670,0.88286159
-2.44022011,2.19059920,0.00040285,0.06266509,0.15749171,0.99909430,0.00939258,0.13329192,0.57290050,0.91672887
-2.43421711,2.27825342,0.00042699,0.06387546,0.16372174,1.04687531,0.00951323,0.13957986,0.59086543,0.95118958
-2.42821411,2.36964912,0.00045284,0.06537198,0.16996901,1.09790838,0.00966374,0.14623691,0.60990992,0.98558523
-2.42221111,2.46314174,0.00047995,0.06711318,0.17608561,1.15151064,0.00983528,0.15317471,0.62947345,1.01921943
-2.41620810,2.55697345,0.00050783,0.06905062,0.18192400,1.20691480,0.01001833,0.16029539,0.64897967,1.05137575
-2.41020510,2.64932028,0.00053591,0.07113051,0.18734100,1.26328953,0.01020300,0.16749394,0.66785031,1.08133685
-2.40420210,2.73834160,0.00056363,0.07329536,0.19220155,1.31976150,0.01037935,0.17466065,0.68551932,1.10840418
-2.39819910,2.82223013,0.00059037,0.07548574,0.19638234,1.37543834,0.01053774,0.18168374,0.70144692,1.13191761
-2.39219610,2.89926073,0.00061554,0.07764202,0.19977501,1.42943149,0.01066907,0.18845197,0.71513309,1.15127422
-2.38619310,2.96783600,0.00063854,0.07970603,0.20228882,1.48087830,0.01076514,0.19485720,0.72613000,1.16594562
-2.38019010,3.02652726,0.00065882,0.08162261,0.20385282,1.52896237,0.01081883,0.20079681,0.73405299,1.17549300
-2.37418709,3.07410930,0.00067587,0.08334098,0.20441733,1.57293164,0.01082432,0.20617591,0.73858979,1.17957949
-2.36818409,3.10958783,0.00068925,0.08481595,0.20395466,1.61211359,0.01077724,0.21090927,0.73950747,1.17797928
-2.36218109,3.13221891,0.00069858,0.08600884,0.20245929,1.64592717,0.01067477,0.21492285,0.73665711,1.17058321
-2.35617809,3.14151977,0.00070360,0.08688815,0.19994717,1.67389131,0.01051568,0.21815509,0.72997588,1.15740064
-2.35017509,3.13727110,0.00070412,0.08743004,0.19645453,1.69562989,0.01030028,0.22055770,0.71948652,1.13855763
-2.34417209,3.11951115,0.00070006,0.08761848,0.19203605,1.71087335,0.01003040,0.22209613,0.70529436,1.11429148
-2.33816908,3.08852232,0.00069146,0.08744515,0.18676259,1.71945723,0.00970926,0.22274960,0.68758187,1.08494212
-2.33216608,3.04481126,0.00067845,0.08690920,0.18071856,1.72131804,0.00934128,0.22251088,0.66660122,1.05094056
-2.32616308,2.98908375,0.00066126,0.08601675,0.17399898,1.71648702,0.00893194,0.22138566,0.64266495,1.01279510
-2.32016008,2.92221574,0.00064021,0.08478023,0.16670654,1.70508222,0.00848756,0.21939176,0.61613535,0.97107596
-2.31415708,2.84522212,0.00061571,0.08321766,0.15894856,1.68729971,0.00801504,0.21655811,0.58741285,0.92639883
-2.30815408,2.75922465,0.00058824,0.08135177,0.15083409,1.66340427,0.00752170,0.21292359,0.55692403,0.87940826
-2.30215108,2.66542044,0.00055831,0.07920923,0.14247126,1.63372019,0.00701500,0.20853580,0.52510954,0.83076140
-2.29614807,2.56505228,0.00052650,0.07681968,0.13396488,1.59862251,0.00650237,0.20344983,0.49241251,0.78111271
-2.29014507,2.45938183,0.00049339,0.07421501,0.12541436,1.55852917,0.00599103,0.19772702,0.45926782,0.73110024
-2.28414207,2.34966634,0.00045960,0.07142855,0.11691215,1.51389398,0.00548780,0.19143381,0.42609252,0.68133389
-2.27813907,2.23713948,0.00042572,0.06849440,0.10854244,1.46520078,0.00499903,0.18464067,0.39327764,0.63238582
-2.27213607,2.12299641,0.00039235,0.06544687,0.10038037,1.41295846,0.00453047,0.17742107,0.36118168,0.58478331
-2.26613307,2.00838293,0.00036008,0.06232001,0.09249159,1.35769693,0.00408723,0.16985066,0.33012577,0.53900407
-2.26013007,1.89438855,0.00032946,0.05914724,0.08493221,1.29996362,0.00367375,0.16200644,0.30039047,0.49547378
-2.25412706,1.78204269,0.00030101,0.05596104,0.07774899,1.24032030,0.00329379,0.15396605,0.27221434,0.45456584
-2.24812406,1.67231353,0.00027525,0.05279280,0.07097987,1.17933994,0.00295050,0.14580711,0.24579384,0.41660285
-2.24212106,1.56610865,0.00025264,0.04967261,0.06465457,1.11760337,0.00264642,0.13760659,0.22128469,0.38185952
-2.23611806,1.46427663,0.00023367,0.04662921,0.05879547,1.05569527,0.00238359,0.12944020,0.19880413,0.35056658
-2.23011506,1.36760884,0.00021878,0.04368989,0.05341840,0.99419959,0.00216356,0.12138179,0.17843411,0.32291519
-2.22411206,1.27684071,0.00020840,0.04088040,0.04853354,0.93369406,0.00198756,0.11350266,0.16022497,0.29906149
-2.21810905,1.19265189,0.00020299,0.03822487,0.04414627,0.87474382,0.00185645,0.10587090,0.14419930,0.27913072
-2.21210605,1.11566483,0.00020301,0.03574569,0.04025786,0.81789422,0.00177088,0.09855070,0.13035598,0.26322072
-2.20610305,1.04644147,0.00020890,0.03346333,0.03686618,0.76366299,0.00173130,0.09160155,0.11867383,0.25140435
-2.20010005,0.98547794,0.00022116,0.03139617,0.03396616,0.71253176,0.00173798,0.08507755,0.10911500,0.24373078
-2.19409705,0.93319741,0.00024028,0.02956026,0.03155018,0.66493748,0.00179101,0.07902657,0.10162775,0.24022530
-2.18809405,0.88994114,0.00026676,0.02796901,0.02960826,0.62126384,0.00189037,0.07348954,0.09614870,0.24088788
-2.18209105,0.85595837,0.00030112,0.02663295,0.02812821,0.58183309,0.00203577,0.06849974,0.09260432,0.24569038
-2.17608804,0.83139533,0.00034387,0.02555935,0.02709551,0.54689856,0.00222674,0.06408219,0.09091186,0.25457271
-2.17008504,0.81628413,0.00039550,0.02475199,0.02649324,0.51663831,0.00246247,0.06025309,0.09097963,0.26743809
-2.16408204,0.81053225,0.00045647,0.02421081,0.02630185,0.49115003,0.00274176,0.05701944,0.09270681,0.28414790
-2.15807904,0.81391328,0.00052716,0.02393169,0.02649895,0.47044766,0.00306298,0.05437883,0.09598289,0.30451644
-2.15207604,0.82605974,0.00060790,0.02390629,0.02705902,0.45445973,0.00342392,0.05231931,0.10068683,0.32830608
-2.14607304,0.84645867,0.00069887,0.02412194,0.02795323,0.44302984,0.00382176,0.05081958,0.10668625,0.35522328
-2.14007004,0.87445069,0.00080015,0.02456159,0.02914929,0.43591903,0.00425300,0.04984927,0.11383667,0.38491592
-2.13406703,0.90923299,0.00091162,0.02520402,0.03061139,0.43281040,0.00471342,0.04936950,0.12198105,0.41697239
-2.12806403,0.94986675,0.00103299,0.02602397,0.03230026,0.43331574,0.00519801,0.04933364,0.13094975,0.45092281
-2.12206103,0.99528924,0.00116373,0.02699257,0.03417341,0.43698410,0.00570106,0.04968823,0.14056107,0.48624262
-2.11605803,1.04433055,0.00130310,0.02807782,0.03618547,0.44331214,0.00621614,0.05037411,0.15062246,0.52235873
-2.11005503,1.09573493,0.00145008,0.02924518,0.03828874,0.45175602,0.00673618,0.05132775,0.16093234,0.55865829
-2.10405203,1.14818619,0.00160343,0.03045830,0.04043387,0.46174449,0.00725364,0.05248262,0.17128281,0.59449989
-2.09804902,1.20033673,0.00176162,0.03167986,0.04257068,0.47269286,0.00776059,0.05377076,0.18146285,0.62922709
-2.09204602,1.25083928,0.00192291,0.03287246,0.04464914,0.48401749,0.00824894,0.05512434,0.19126230,0.66218373
-2.08604302,1.29838030,0.00208533,0.03399953,0.04662042,0.49515023,0.00871063,0.05647729,0.20047620,0.69273068
-2.08004002,1.34171410,0.00224673,0.03502628,0.04843794,0.50555257,0.00913783,0.05776683,0.20890952,0.72026325
-2.07403702,1.37969620,0.00240480,0.03592064,0.05005858,0.51472893,0.00952322,0.05893500,0.21638198,0.74422875
-2.06803402,1.41131488,0.00255715,0.03665412,0.05144368,0.52223866,0.00986021,0.05993002,0.22273279,0.76414324
-2.06203102,1.43571950,0.00270136,0.03720256,0.05256011,0.52770640,0.01014316,0.06070748,0.22782513,0.77960699
-2.05602801,1.45224450,0.00283501,0.03754681,0.05338110,0.53083050,0.01036757,0.06123135,0.23155005,0.79031775
-2.05002501,1.46042801,0.00295581,0.03767321,0.05388703,0.53138912,0.01053030,0.06147469,0.23382972,0.79608127
-2.04402201,1.46002439,0.00306161,0.03757391,0.05406589,0.52924387,0.01062967,0.06142019,0.23461974,0.79681860
-2.03801901,1.45100990,0.00315047,0.03724702,0.05391359,0.52434092,0.01066557,0.06106030,0.23391050,0.79256972
-2.03201601,1.43358144,0.00322077,0.03669655,0.05343406,0.51670951,0.01063948,0.06039718,0.23172741,0.78349332
-2.02601301,1.40814822,0.00327119,0.03593216,0.05263900,0.50645795,0.01055445,0.05944225,0.22812996,0.76986271
-2.02001001,1.37531674,0.00330081,0.03496873,0.05154749,0.49376738,0.01041507,0.05821561,0.22320978,0.75205791
-2.01400700,1.33586970,0.00330912,0.03382578,0.05018533,0.47888341,0.01022729,0.05674504,0.21708754,0.73055436
-2.00800400,1.29073961,0.00329604,0.03252671,0.04858418,0.46210604,0.00999825,0.05506493,0.20990903,0.70590861
