energy_ev,total_up,P_s_up,P_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-4.30115058,2.47858031,0.00229150,0.01326408,0.25067077,2.06584885,0.01406754,0.39498879
-4.29514757,2.45539140,0.00229445,0.01356992,0.24800487,2.04083779,0.01455905,0.39765259
-4.28914457,2.43041344,0.00229153,0.01399686,0.24604860,2.01273443,0.01517113,0.40133319
-4.28314157,2.40529081,0.00228216,0.01455867,0.24499358,1.98291677,0.01590916,0.40629498
-4.27713857,2.38172117,0.00226603,0.01526739,0.24502968,1.95282097,0.01677890,0.41280049
-4.27113557,2.36140703,0.00224309,0.01613284,0.24634044,1.92390070,0.01778613,0.42110230
-4.26513257,2.34600658,0.00221357,0.01716228,0.24909858,1.89758578,0.01893644,0.43143489
-4.25912956,2.33708514,0.00217794,0.01836004,0.25346151,1.87524113,0.02023482,0.44400668
-4.25312656,2.33606857,0.00213691,0.01972732,0.25956699,1.85812733,0.02168531,0.45899251
-4.24712356,2.34419978,0.00209142,0.02126197,0.26752886,1.84736384,0.02329059,0.47652657
-4.24112056,2.36249959,0.00204255,0.02295847,0.27743301,1.84389588,0.02505158,0.49669615
-4.23511756,2.39173291,0.00199156,0.02480788,0.28933350,1.84846591,0.02696707,0.51953616
-4.22911456,2.43238111,0.00193978,0.02679796,0.30324908,1.86159045,0.02903328,0.54502469
-4.22311156,2.48462125,0.00188858,0.02891332,0.31916006,1.88354285,0.03124358,0.57307965
-4.21710855,2.54831286,0.00183936,0.03113562,0.33700568,1.91434242,0.03358816,0.60355665
-4.21110555,2.62299253,0.00179341,0.03344388,0.35668218,1.95375027,0.03605376,0.63624812
-4.20510255,2.70787654,0.00175194,0.03581483,0.37804163,2.00127186,0.03862354,0.67088382
-4.19909955,2.80187166,0.00171602,0.03822323,0.40089157,2.05616636,0.04127699,0.70713275
-4.19309655,2.90359386,0.00168649,0.04064228,0.42499586,2.11746246,0.04398997,0.74460643
-4.18709355,3.01139480,0.00166400,0.04304406,0.45007650,2.18398037,0.04673481,0.78286370
-4.18109055,3.12339547,0.00164895,0.04539991,0.47581682,2.25435954,0.04948060,0.82141689
-4.17508754,3.23752655,0.00164147,0.04768089,0.50186586,2.32709143,0.05219359,0.85973946
-4.16908454,3.35157464,0.00164145,0.04985817,0.52784413,2.40055655,0.05483767,0.89727488
-4.16308154,3.46323334,0.00164852,0.05190346,0.55335057,2.47306513,0.05737501,0.93344684
-4.15707854,3.57015832,0.00166211,0.05378941,0.57797067,2.54290018,0.05976683,0.96767050
-4.15107554,3.67002498,0.00168142,0.05549004,0.60128567,2.60836211,0.06197425,0.99936475
-4.14507254,3.76058729,0.00170553,0.05698110,0.62288244,2.66781374,0.06395918,1.02796505
-4.13906953,3.83973648,0.00173338,0.05824049,0.64236394,2.71972438,0.06568534,1.05293682
-4.13306653,3.90555773,0.00176385,0.05924864,0.65935982,2.76271195,0.06711923,1.07378879
-4.12706353,3.95638345,0.00179580,0.05998888,0.67353696,2.79558175,0.06823113,1.09008614
-4.12106053,3.99084117,0.00182813,0.06044777,0.68460933,2.81736062,0.06899602,1.10146291
-4.11505753,4.00789454,0.00185979,0.06061547,0.69234702,2.82732554,0.06939446,1.10763327
-4.10905453,4.00687594,0.00188986,0.06048599,0.69658394,2.82502530,0.06941327,1.10840120
-4.10305153,3.98750917,0.00191755,0.06005743,0.69722389,2.81029460,0.06904612,1.10366823
-4.09704852,3.94992122,0.00194225,0.05933219,0.69424473,2.78325980,0.06829392,1.09343876
-4.09104552,3.89464240,0.00196354,0.05831703,0.68770042,2.74433585,0.06716497,1.07782271
-4.08504252,3.82259431,0.00198120,0.05702306,0.67772082,2.69421430,0.06567495,1.05703539
-4.07903952,3.73506595,0.00199521,0.05546568,0.66450926,2.63384261,0.06384663,1.03139422
-4.07303652,3.63367828,0.00200575,0.05366437,0.64833782,2.56439524,0.06170946,1.00131262
-4.06703352,3.52033857,0.00201321,0.05164233,0.62954063,2.48723745,0.05929882,0.96729098
-4.06103052,3.39718576,0.00201814,0.04942610,0.60850545,2.40388297,0.05665527,0.92990518
-4.05502751,3.26652896,0.00202126,0.04704502,0.58566364,2.31594699,0.05382353,0.88979286
-4.04902451,3.13078125,0.00202345,0.04453061,0.56147923,2.22509634,0.05085146,0.84763806
-4.04302151,2.99239118,0.00202575,0.04191594,0.53643725,2.13299847,0.04778893,0.80415478
-4.03701851,2.85377473,0.00202929,0.03923487,0.51103186,2.04127147,0.04468667,0.76007006
-4.03101551,2.71725012,0.00203538,0.03652134,0.48575470,1.95143671,0.04159524,0.71610709
-4.02501251,2.58497799,0.00204542,0.03380864,0.46108385,1.86487633,0.03856392,0.67296916
-4.01900950,2.45890908,0.00206094,0.03112875,0.43747365,1.78279671,0.03563987,0.63132476
-4.01300650,2.34074115,0.00208360,0.02851168,0.41534574,1.70619971,0.03286722,0.59179441
-4.00700350,2.23188647,0.00211518,0.02598496,0.39508141,1.63586232,0.03028649,0.55493954
-4.00100050,2.13345072,0.00215759,0.02357316,0.37701545,1.57232546,0.02793395,0.52125357
-3.99499750,2.04622337,0.00221286,0.02129755,0.36143141,1.51589207,0.02584128,0.49115537
-3.98899450,1.97067938,0.00228312,0.01917590,0.34855830,1.46663420,0.02403526,0.46498503
-3.98299150,1.90699135,0.00237057,0.01722232,0.33856859,1.42440847,0.02253758,0.44300180
-3.97698849,1.85505073,0.00247747,0.01544727,0.33157734,1.38887872,0.02136480,0.42538397
-3.97098549,1.81449660,0.00260605,0.01385764,0.32764236,1.35954471,0.02052825,0.41223042
-3.96498249,1.78475006,0.00275849,0.01245688,0.32676513,1.33577509,0.02003415,0.40356352
-3.95897949,1.76505221,0.00293679,0.01124527,0.32889240,1.31684306,0.01988361,0.39933305
-3.95297649,1.75450372,0.00314272,0.01022016,0.33391834,1.30196285,0.02007273,0.39942075
-3.94697349,1.75210413,0.00337768,0.00937631,0.34168707,1.29032539,0.02059270,0.40364539
-3.94097049,1.75678904,0.00364262,0.00870620,0.35199570,1.28113151,0.02142992,0.41176803
-3.93496748,1.76746397,0.00393791,0.00820036,0.36459769,1.27362141,0.02256611,0.42349735
-3.92896448,1.78303373,0.00426328,0.00784773,0.37920670,1.26709921,0.02397847,0.43849512
-3.92296148,1.80242676,0.00461764,0.00763598,0.39550102,1.26095183,0.02563992,0.45638162
-3.91695848,1.82461407,0.00499911,0.00755181,0.41312850,1.25466198,0.02751933,0.47674130
-3.91095548,1.84862313,0.00540491,0.00758125,0.43171232,1.24781495,0.02958193,0.49912867
-3.90495248,1.87354690,0.00583136,0.00770998,0.45085741,1.24009965,0.03178973,0.52307453
-3.89894947,1.89854904,0.00627392,0.00792355,0.47015774,1.23130445,0.03410214,0.54809287
-3.89294647,1.92286595,0.00672723,0.00820771,0.48920433,1.22130866,0.03647664,0.57368829
-3.88694347,1.94580681,0.00718524,0.00854861,0.50759393,1.21007058,0.03886967,0.59936415
-3.88094047,1.96675245,0.00764132,0.00893311,0.52493824,1.19761335,0.04123750,0.62463149
-3.87493747,1.98515413,0.00808851,0.00934900,0.54087336,1.18400955,0.04353730,0.64901839
-3.86893447,2.00053273,0.00851965,0.00978522,0.55506930,1.16936586,0.04572826,0.67207986
-3.86293147,2.01247904,0.00892768,0.01023214,0.56723907,1.15380847,0.04777269,0.69340778
-3.85692846,2.02065524,0.00930584,0.01068171,0.57714703,1.13747034,0.04963712,0.71264063
-3.85092546,2.02479761,0.00964799,0.01112767,0.58461614,1.12048059,0.05129335,0.72947266
-3.84492246,2.02472016,0.00994877,0.01156566,0.58953365,1.10295661,0.05271935,0.74366187
-3.83891946,2.02031867,0.01020386,0.01199329,0.59185494,1.08499899,0.05389998,0.75503664
-3.83291646,2.01157444,0.01041016,0.01241019,0.59160523,1.06668904,0.05482755,0.76350023
-3.82691346,1.99855709,0.01056591,0.01281795,0.58887882,1.04808876,0.05550199,0.76903315
-3.82091046,1.98142544,0.01067075,0.01321995,0.58383600,1.02924281,0.05593088,0.77169285
-3.81490745,1.96042601,0.01072579,0.01362118,0.57669739,1.01018192,0.05612908,0.77161070
-3.80890445,1.93588832,0.01073349,0.01402795,0.56773596,0.99092706,0.05611809,0.76898615
-3.80290145,1.90821675,0.01069763,0.01444750,0.55726700,0.97149397,0.05592511,0.76407825
-3.79689845,1.87787884,0.01062308,0.01488758,0.54563630,0.95189739,0.05558186,0.75719472
-3.79089545,1.84539006,0.01051561,0.01535597,0.53320708,0.93215442,0.05512321,0.74867898
-3.78489245,1.81129562,0.01038161,0.01585993,0.52034617,0.91228696,0.05458558,0.73889568
-3.77888944,1.77614985,0.01022783,0.01640573,0.50741000,0.89232271,0.05400536,0.72821529
-3.77288644,1.74049421,0.01006104,0.01699808,0.49473103,0.87229488,0.05341730,0.71699849
-3.76688344,1.70483484,0.00988777,0.01763970,0.48260525,0.85224065,0.05285290,0.70558106
-3.76088044,1.66962106,0.00971400,0.01833090,0.47128119,0.83219844,0.05233904,0.69425996
-3.75487744,1.63522569,0.00954490,0.01906930,0.46095110,0.81220457,0.05189680,0.68328128
-3.74887444,1.60192866,0.00938465,0.01984957,0.45174451,0.79228941,0.05154050,0.67283066
-3.74287144,1.56990472,0.00923625,0.02066343,0.44372460,0.77247360,0.05127717,0.66302663
-3.73686843,1.53921605,0.00910144,0.02149970,0.43688747,0.75276467,0.05110624,0.65391715
-3.73086543,1.50981039,0.00898066,0.02234447,0.43116424,0.73315447,0.05101971,0.64547962
-3.72486243,1.48152481,0.00887312,0.02318152,0.42642606,0.71361764,0.05100260,0.63762421
-3.71885943,1.45409512,0.00877682,0.02399275,0.42249153,0.69411145,0.05103373,0.63020042
-3.71285643,1.42717043,0.00868879,0.02475882,0.41913634,0.67457697,0.05108685,0.62300645
-3.70685343,1.40033216,0.00860521,0.02545974,0.41610452,0.65494169,0.05113192,0.61580096
-3.70085043,1.37311658,0.00852169,0.02607570,0.41312089,0.63512332,0.05113661,0.60831651
-3.69484742,1.34503962,0.00843350,0.02658773,0.40990393,0.61503479,0.05106784,0.60027408
-3.68884442,1.31562276,0.00833584,0.02697847,0.40617870,0.59458981,0.05089342,0.59139790
-3.68284142,1.28441857,0.00822410,0.02723288,0.40168904,0.57370899,0.05058349,0.58142982
-3.67683842,1.25103468,0.00809407,0.02733880,0.39620855,0.55232585,0.05011194,0.57014263
-3.67083542,1.21515499,0.00794221,0.02728747,0.38955002,0.53039251,0.04945761,0.55735161
-3.66483242,1.17655704,0.00776574,0.02707388,0.38157279,0.50788465,0.04860518,0.54292387
-3.65882941,1.13512491,0.00756285,0.02669700,0.37218791,0.48480538,0.04754588,0.52678517
-3.65282641,1.09085704,0.00733272,0.02615983,0.36136094,0.46118788,0.04627783,0.50892384
-3.64682341,1.04386898,0.00707556,0.02546933,0.34911235,0.43709670,0.04480610,0.48939199
-3.64082041,0.99439093,0.00679262,0.02463615,0.33551584,0.41262751,0.04314251,0.46830392
-3.63481741,0.94276073,0.00648610,0.02367429,0.32069450,0.38790556,0.04130517,0.44583209
-3.62881441,0.88941279,0.00615909,0.02260062,0.30481544,0.36308282,0.03931777,0.42220092
-3.62281141,0.83486382,0.00581539,0.02143433,0.28808308,0.33833423,0.03720875,0.39767903
-3.61680840,0.77969633,0.00545940,0.02019632,0.27073160,0.31385301,0.03501034,0.37257026
-3.61080540,0.72454097,0.00509596,0.01890859,0.25301695,0.28984570,0.03275754,0.34720412
-3.60480240,0.67005852,0.00473020,0.01759360,0.23520887,0.26652695,0.03048714,0.32192616
-3.59879940,0.61692276,0.00436733,0.01627369,0.21758328,0.24411453,0.02823671,0.29708878
-3.59279640,0.56580471,0.00401261,0.01497057,0.20041531,0.22282477,0.02604376,0.27304277
-3.58679340,0.51735910,0.00367111,0.01370487,0.18397332,0.20286865,0.02394496,0.25013008
-3.58079040,0.47221333,0.00334769,0.01249575,0.16851393,0.18444864,0.02197555,0.22867781
-3.57478739,0.43095919,0.00304691,0.01136063,0.15427827,0.16775653,0.02016885,0.20899373
-3.56878439,0.39414729,0.00277298,0.01031504,0.14148930,0.15297200,0.01855593,0.19136310
-3.56278139,0.36228402,0.00252972,0.00937248,0.13035018,0.14026213,0.01716542,0.17604686
-3.55677839,0.33583055,0.00232062,0.00854441,0.12104353,0.12978152,0.01602342,0.16328083
-3.55077539,0.31520343,0.00214876,0.00784029,0.11373135,0.12167296,0.01515346,0.15327574
-3.54477239,0.30077615,0.00201693,0.00726769,0.10855537,0.11606843,0.01457655,0.14621771
-3.53876938,0.29288100,0.00192763,0.00683232,0.10563758,0.11309016,0.01431121,0.14226892
-3.53276638,0.29181063,0.00188308,0.00653823,0.10508073,0.11285151,0.01437346,0.14156813
-3.52676338,0.29781873,0.00188532,0.00638790,0.10696861,0.11545766,0.01477680,0.14423074
-3.52076038,0.31111943,0.00193616,0.00638232,0.11136584,0.12100562,0.01553211,0.15034825
-3.51475738,0.33188509,0.00203728,0.00652111,0.11831730,0.12958379,0.01664744,0.15998691
-3.50875438,0.36024244,0.00219016,0.00680252,0.12784694,0.14127067,0.01812775,0.17318564
-3.50275138,0.39626703,0.00239613,0.00722352,0.13995611,0.15613305,0.01997457,0.18995313
-3.49674837,0.43997639,0.00265631,0.00777975,0.15462161,0.17422342,0.02218560,0.21026439
-3.49074537,0.49132219,0.00297158,0.00846553,0.17179344,0.19557697,0.02475429,0.23405701
-3.48474237,0.55018212,0.00334254,0.00927387,0.19139264,0.22020818,0.02766943,0.26122732
-3.47873937,0.61635204,0.00376944,0.01019642,0.21330942,0.24810728,0.03091481,0.29162699
-3.47273637,0.68953928,0.00425214,0.01122354,0.23740186,0.27923675,0.03446899,0.32506038
-3.46673337,0.76935765,0.00479004,0.01234432,0.26349540,0.31352819,0.03830518,0.36128307
-3.46073037,0.85532518,0.00538201,0.01354674,0.29138350,0.35087963,0.04239137,0.40000190
-3.45472736,0.94686476,0.00602638,0.01481782,0.32082949,0.39115367,0.04669063,0.44087695
-3.44872436,1.04330853,0.00672087,0.01614386,0.35156996,0.43417645,0.05116168,0.48352550
-3.44272136,1.14390599,0.00746258,0.01751079,0.38331943,0.47973767,0.05575970,0.52752821
-3.43671836,1.24783597,0.00824801,0.01890449,0.41577664,0.52759169,0.06043741,0.57243746
-3.43071536,1.35422217,0.00907306,0.02031131,0.44863196,0.57745971,0.06514630,0.61778758
-3.42471236,1.46215184,0.00993304,0.02171848,0.48157588,0.62903298,0.06983814,0.66310677
-3.41870935,1.57069687,0.01082277,0.02311464,0.51430820,0.68197689,0.07446646,0.70793020
-3.41270635,1.67893633,0.01173662,0.02449037,0.54654750,0.73593583,0.07898821,0.75181370
-3.40670335,1.78597960,0.01266859,0.02583860,0.57804040,0.79053864,0.08336524,0.79434748
-3.40070035,1.89098870,0.01361240,0.02715510,0.60857017,0.84540426,0.08756580,0.83516896
-3.39469735,1.99319890,0.01456156,0.02843874,0.63796416,0.90014766,0.09156568,0.87397440
-3.38869435,2.09193647,0.01550951,0.02969176,0.66609959,0.95438547,0.09534913,0.91052815
-3.38269135,2.18663245,0.01644964,0.03091985,0.69290730,1.00774142,0.09890939,0.94466944
-3.37668834,2.27683200,0.01737543,0.03213202,0.71837311,1.05985119,0.10224883,0.97631587
-3.37068534,2.36219841,0.01828048,0.03334043,0.74253660,1.11036670,0.10537858,1.00546348
-3.36468234,2.44251191,0.01915861,0.03455995,0.76548730,1.15895960,0.10831777,1.03218326
-3.35867934,2.51766307,0.02000386,0.03580756,0.78735822,1.20532407,0.11109231,1.05661414
-3.35267634,2.58764120,0.02081057,0.03710168,0.80831700,1.24917881,0.11373326,1.07895270
-3.34667334,2.65251855,0.02157341,0.03846122,0.82855504,1.29026828,0.11627495,1.09944017
-3.34067034,2.71243092,0.02228739,0.03990469,0.84827500,1.32836325,0.11875282,1.11834722
-3.33466733,2.76755598,0.02294791,0.04144913,0.86767736,1.36326090,0.12120118,1.13595733
-3.32866433,2.81809039,0.02355073,0.04310908,0.88694653,1.39478428,0.12365091,1.15254957
-3.32266133,2.86422700,0.02409208,0.04489553,0.90623735,1.42278151,0.12612741,1.16838174
-3.31665833,2.90613337,0.02456860,0.04681499,0.92566253,1.44712479,0.12864863,1.18367456
-3.31065533,2.94393282,0.02497743,0.04886870,0.94528185,1.46770925,0.13122357,1.19859790
-3.30465233,2.97768893,0.02531624,0.05105189,0.96509360,1.48445178,0.13385115,1.21325963
-3.29864932,3.00739446,0.02558327,0.05335344,0.98502880,1.49729007,0.13651954,1.22769772
-3.29264632,3.03296517,0.02577736,0.05575563,1.00494860,1.50618181,0.13920614,1.24187592
-3.28664332,3.05423880,0.02589802,0.05823421,1.02464511,1.51110413,0.14187794,1.25568327
-3.28064032,3.07097953,0.02594545,0.06075879,1.04384555,1.51205347,0.14449256,1.26893745
-3.27463732,3.08288730,0.02592059,0.06329344,1.06221990,1.50904579,0.14699963,1.28139167
-3.26863432,3.08961196,0.02582511,0.06579763,1.07939153,1.50211723,0.14934265,1.29274492
-3.26263132,3.09077115,0.02566143,0.06822734,1.09495042,1.49132518,0.15146117,1.30265492
-3.25662831,3.08597135,0.02543271,0.07053640,1.10846857,1.47674973,0.15329314,1.31075315
-3.25062531,3.07483097,0.02514275,0.07267806,1.11951669,1.45849551,0.15477739,1.31666127
-3.24462231,3.05700435,0.02479599,0.07460648,1.12768161,1.43669380,0.15585608,1.32000819
-3.23861931,3.03220565,0.02439736,0.07627843,1.13258351,1.41150475,0.15647704,1.32044692
-3.23261631,3.00023161,0.02395219,0.07765487,1.13389231,1.38311976,0.15659585,1.31767053
-3.22661331,2.96098188,0.02346608,0.07870238,1.13134236,1.35176361,0.15617770,1.31142655
-3.22061031,2.91447641,0.02294475,0.07939455,1.12474495,1.31769645,0.15519871,1.30152915
-3.21460730,2.86086881,0.02239390,0.07971299,1.11399789,1.28121522,0.15364702,1.28786879
-3.20860430,2.80045533,0.02181905,0.07964821,1.09909204,1.24265447,0.15152324,1.27041884
-3.20260130,2.73367888,0.02122540,0.07920007,1.08011427,1.20238641,0.14884059,1.24923909
-3.19659830,2.66112808,0.02061775,0.07837795,1.05724696,1.16081991,0.14562449,1.22447604
-3.19059530,2.58353118,0.02000035,0.07720060,1.03076408,1.11839847,0.14191177,1.19636010
-3.18459230,2.50174513,0.01937686,0.07569556,1.00102398,1.07559696,0.13774955,1.16519977
-3.17858929,2.41674010,0.01875029,0.07389835,0.96845942,1.03291710,0.13319373,1.13137331
-3.17258629,2.32957993,0.01812303,0.07185136,0.93356506,0.99088169,0.12830730,1.09531798
-3.16658329,2.24139922,0.01749683,0.06960242,0.89688322,0.95002766,0.12315844,1.05751759
-3.16058029,2.15337764,0.01687287,0.06720329,0.85898828,0.91089787,0.11781853,1.01848862
-3.15457729,2.06671234,0.01625186,0.06470797,0.82047039,0.87403196,0.11236016,0.97876549
-3.14857429,1.98258923,0.01563408,0.06217092,0.78191916,0.83995642,0.10685510,0.93888556
-3.14257129,1.90215394,0.01501954,0.05964536,0.74390775,0.80917388,0.10137246,0.89937418
-3.13656828,1.82648342,0.01440806,0.05718160,0.70697792,0.78215213,0.09597690,0.86073046
-3.13056528,1.75655873,0.01379940,0.05482547,0.67162659,0.75931297,0.09072720,0.82341411
-3.12456228,1.69324014,0.01319335,0.05261700,0.63829400,0.74102119,0.08567487,0.78783366
-3.11855928,1.63724480,0.01258980,0.05058929,0.60735406,0.72757408,0.08086323,0.75433658
-3.11255628,1.58912804,0.01198887,0.04876766,0.57910685,0.71919166,0.07632661,0.72320142
-3.10655328,1.54926850,0.01139088,0.04716911,0.55377345,0.71600797,0.07208998,0.69463233
-3.10055028,1.51785777,0.01079647,0.04580205,0.53149327,0.71806381,0.06816882,0.66875592
-3.09454727,1.49489475,0.01020653,0.04466636,0.51232359,0.72530113,0.06456930,0.64562071
-3.08854427,1.48018499,0.00962224,0.04375378,0.49624151,0.73755934,0.06128875,0.62519907
-3.08254127,1.47334514,0.00904499,0.04304853,0.48314801,0.75457388,0.05831636,0.60739157
-3.07653827,1.47381249,0.00847642,0.04252821,0.47287390,0.77597721,0.05563414,0.59203353
-3.07053527,1.48085939,0.00791829,0.04216490,0.46518765,0.80130235,0.05321804,0.57890366
-3.06453227,1.49361226,0.00737247,0.04192645,0.45980454,0.82998913,0.05103924,0.56773436
-3.05852926,1.51107484,0.00684085,0.04177781,0.45639715,0.86139321,0.04906546,0.55822325
-3.05252626,1.53215492,0.00632532,0.04168253,0.45460664,0.89479771,0.04726242,0.55004576
-3.04652326,1.55569410,0.00582770,0.04160416,0.45405459,0.92942743,0.04559521,0.54286798
-3.04052026,1.58049949,0.00534969,0.04150763,0.45435509,0.96446538,0.04402960,0.53635963
-3.03451726,1.60537666,0.00489286,0.04136057,0.45512662,0.99907122,0.04253332,0.53020640
-3.02851426,1.62916280,0.00445860,0.04113440,0.45600352,1.03240123,0.04107708,0.52412143
-3.02251126,1.65075895,0.00404812,0.04080530,0.45664661,1.06362922,0.03963551,0.51785536
-3.01650825,1.66916053,0.00366246,0.04035492,0.45675270,1.09196779,0.03818783,0.51120474
-3.01050525,1.68348494,0.00330245,0.03977086,0.45606271,1.11668919,0.03671832,0.50401836
-3.00450225,1.69299544,0.00296881,0.03904691,0.45436826,1.13714506,0.03521660,0.49620151
-2.99849925,1.69712053,0.00266209,0.03818307,0.45151648,1.15278446,0.03367762,0.48771794
-2.99249625,1.69546812,0.00238277,0.03718527,0.44741293,1.16316915,0.03210150,0.47858955
-2.98649325,1.68783402,0.00213124,0.03606493,0.44202275,1.16798593,0.03049319,0.46889397
-2.98049025,1.67420455,0.00190790,0.03483840,0.43536987,1.16705510,0.02886193,0.45876015
-2.97448724,1.65475321,0.00171319,0.03352609,0.42753462,1.16033490,0.02722069,0.44836232
-2.96848424,1.62983160,0.00154761,0.03215171,0.41864970,1.14792167,0.02558544,0.43791259
-2.96248124,1.59995507,0.00141182,0.03074125,0.40889489,1.13004555,0.02397442,0.42765260
-2.95647824,1.56578365,0.00130663,0.02932215,0.39849066,1.10706200,0.02240749,0.41784458
-2.95047524,1.52809921,0.00123311,0.02792229,0.38769110,1.07943952,0.02090534,0.40876242
-2.94447224,1.48777973,0.00119259,0.02656924,0.37677632,1.04774385,0.01948895,0.40068282
-2.93846923,1.44577177,0.00118666,0.02528943,0.36604471,1.01261962,0.01817903,0.39387721
-2.93246623,1.40306220,0.00121727,0.02410757,0.35580532,0.97476993,0.01699556,0.38860445
-2.92646323,1.36065031,0.00128665,0.02304612,0.34637063,0.93493491,0.01595746,0.38510478
-2.92046023,1.31952121,0.00139733,0.02212491,0.33804973,0.89387008,0.01508238,0.38359493
-2.91445723,1.28062147,0.00155212,0.02136091,0.33114228,0.85232524,0.01438650,0.38426455
-2.90845423,1.24483752,0.00175403,0.02076814,0.32593307,0.81102478,0.01388450,0.38727398
-2.90245123,1.21297750,0.00200618,0.02035758,0.32268740,0.77065014,0.01358953,0.39275299
-2.89644822,1.18575659,0.00231175,0.02013732,0.32164698,0.73182463,0.01351319,0.40080064
-2.89044522,1.16378596,0.00267378,0.02011264,0.32302651,0.69510143,0.01366561,0.41148563
-2.88444222,1.14756524,0.00309508,0.02028618,0.32701054,0.66095452,0.01405543,0.42484715
-2.87843922,1.13747803,0.00357804,0.02065814,0.33375075,0.62977285,0.01468979,0.44089583
-2.87243622,1.13379009,0.00412446,0.02122639,0.34336319,0.60185757,0.01557427,0.45961448
-2.86643322,1.13664974,0.00473536,0.02198665,0.35592566,0.57742195,0.01671278,0.48095843
-2.86043022,1.14608984,0.00541081,0.02293255,0.37147504,0.55659378,0.01810737,0.50485537
-2.85442721,1.16203092,0.00614974,0.02405567,0.39000447,0.53941980,0.01975803,0.53120450
-2.84842421,1.18428512,0.00694982,0.02534556,0.41146066,0.52587160,0.02166244,0.55987510
-2.84242121,1.21256056,0.00780730,0.02678965,0.43574124,0.51585279,0.02381565,0.59070465
-2.83641821,1.24646614,0.00871697,0.02837323,0.46269246,0.50920673,0.02620984,0.62349662
-2.83041521,1.28551664,0.00967208,0.03007932,0.49210755,0.50572474,0.02883405,0.65801828
-2.82441221,1.32913846,0.01066439,0.03188870,0.52372579,0.50515437,0.03167397,0.69399898
-2.81840920,1.37667611,0.01168423,0.03377978,0.55723289,0.50720740,0.03471180,0.73112903
-2.81240620,1.42739978,0.01272067,0.03572876,0.59226269,0.51156778,0.03792626,0.76905981
-2.80640320,1.48051443,0.01376165,0.03770969,0.62840057,0.51789896,0.04129269,0.80740527
-2.80040020,1.53517045,0.01479427,0.03969471,0.66518868,0.52585094,0.04478320,0.84574521
-2.79439720,1.59047631,0.01580512,0.04165443,0.70213306,0.53506689,0.04836711,0.88363029
-2.78839420,1.64551308,0.01678052,0.04355835,0.73871256,0.54518931,0.05201137,0.92058906
-2.78239120,1.69935069,0.01770696,0.04537543,0.77438943,0.55586581,0.05568116,0.95613667
-2.77638819,1.75106570,0.01857142,0.04707476,0.80862131,0.56675453,0.05934059,0.98978516
-2.77038519,1.79976001,0.01936175,0.04862622,0.84087410,0.57752900,0.06295339,1.02105482
-2.76438219,1.84457990,0.02006698,0.05000133,0.87063534,0.58788272,0.06648369,1.04948631
-2.75837919,1.88473465,0.02067762,0.05117394,0.89742745,0.59753307,0.06989674,1.07465274
-2.75237619,1.91951393,0.02118592,0.05212099,0.92082027,0.60622466,0.07315959,1.09617134
-2.74637319,1.94830316,0.02158604,0.05282323,0.94044234,0.61373205,0.07624170,1.11371400
-2.74037019,1.97059612,0.02187418,0.05326573,0.95599031,0.61986169,0.07911539,1.12701608
-2.73436718,1.98600419,0.02204857,0.05343836,0.96723620,0.62445312,0.08175618,1.13588320
-2.72836418,1.99426186,0.02210952,0.05333609,0.97403201,0.62737936,0.08414302,1.14019553
-2.72236118,1.99522824,0.02205923,0.05295910,0.97631157,0.62854659,0.08625828,1.13990943
-2.71635818,1.98888463,0.02190172,0.05231279,0.97408966,0.62789305,0.08808770,1.13505641
-2.71035518,1.97532847,0.02164255,0.05140752,0.96745841,0.62538746,0.08962018,1.12573961
-2.70435218,1.95476403,0.02128860,0.05025829,0.95658136,0.62102692,0.09084746,1.11212792
-2.69834917,1.92749070,0.02084778,0.04888420,0.94168538,0.61483455,0.09176383,1.09444830
-2.69234617,1.89388939,0.02032880,0.04730794,0.92305122,0.60685707,0.09236570,1.07297670
-2.68634317,1.85440816,0.01974082,0.04555501,0.90100295,0.59716242,0.09265135,1.04802816
-2.68034017,1.80954776,0.01909324,0.04365310,0.87589697,0.58583762,0.09262057,1.01994664
-2.67433717,1.75984793,0.01839543,0.04163131,0.84811120,0.57298709,0.09227450,0.98909514
-2.66833417,1.70587515,0.01765654,0.03951949,0.81803477,0.55873146,0.09161552,0.95584655
-2.66233117,1.64821239,0.01688535,0.03734761,0.78605881,0.54320686,0.09064725,0.92057566
-2.65632816,1.58745115,0.01609013,0.03514519,0.75256852,0.52656499,0.08937467,0.88365253
-2.65032516,1.52418600,0.01527854,0.03294090,0.71793680,0.50897363,0.08780430,0.84543750
-2.64432216,1.45901160,0.01445761,0.03076217,0.68251951,0.49061767,0.08594444,0.80627769
-2.63831916,1.39252187,0.01363371,0.02863500,0.64665230,0.47170060,0.08380554,0.76650508
-2.63231616,1.32531109,0.01281255,0.02658387,0.61064896,0.45244623,0.08140041,0.72643593
-2.62631316,1.25797639,0.01199925,0.02463171,0.57480105,0.43310046,0.07874457,0.68637115
-2.62031016,1.19112100,0.01119834,0.02280002,0.53937857,0.41393303,0.07585638,0.64659766
-2.61430715,1.12535785,0.01041384,0.02110904,0.50463134,0.39523893,0.07275718,0.60738998
-2.60830415,1.06131273,0.00964928,0.01957792,0.47079090,0.37733934,0.06947126,0.56901209
-2.60230115,0.99962668,0.00890781,0.01822503,0.43807258,0.36058197,0.06602568,0.53171906
