energy_ev,total_up,As_p_up,As_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-4.30115058,1.95005450,0.07240403,0.00000000,0.58239076,1.42465090,0.08297650,0.40734500
-4.29514757,2.04272590,0.07632980,0.00000000,0.61036949,1.49645883,0.08682636,0.42299770
-4.28914457,2.13616170,0.08016916,0.00000000,0.63791962,1.56998036,0.09047764,0.43800138
-4.28314157,2.22947023,0.08388516,0.00000000,0.66459428,1.64465448,0.09387862,0.45210146
-4.27713857,2.32176637,0.08744151,0.00000000,0.68994828,1.71991684,0.09697981,0.46505038
-4.27113557,2.41219551,0.09080354,0.00000000,0.71355087,1.79521534,0.09973512,0.47661410
-4.26513257,2.49995767,0.09393916,0.00000000,0.73499887,1.87002590,0.10210318,0.48657861
-4.25912956,2.58433077,0.09681987,0.00000000,0.75392929,1.94386758,0.10404851,0.49475628
-4.25312656,2.66469189,0.09942161,0.00000000,0.77003112,2.01631636,0.10554265,0.50099165
-4.24712356,2.74053548,0.10172559,0.00000000,0.78305565,2.08701695,0.10656505,0.50516641
-4.24112056,2.81148772,0.10371891,0.00000000,0.79282472,2.15569208,0.10710381,0.50720339
-4.23511756,2.87731616,0.10539500,0.00000000,0.79923672,2.22214881,0.10715607,0.50706917
-4.22911456,2.93793443,0.10675385,0.00000000,0.80226976,2.28628167,0.10672819,0.50477536
-4.22311156,2.99340164,0.10780194,0.00000000,0.80198216,2.34807251,0.10583553,0.50037836
-4.21710855,3.04391652,0.10855194,0.00000000,0.79850993,2.40758710,0.10450202,0.49397764
-4.21110555,3.08980678,0.10902219,0.00000000,0.79206160,2.46496861,0.10275936,0.48571265
-4.20510255,3.13151391,0.10923589,0.00000000,0.78291052,2.52042841,0.10064601,0.47575840
-4.19909955,3.16957438,0.10922014,0.00000000,0.77138494,2.57423443,0.09820601,0.46432010
-4.19309655,3.20459780,0.10900479,0.00000000,0.75785647,2.62669769,0.09548763,0.45162695
-4.18709355,3.23724298,0.10862126,0.00000000,0.74272726,2.67815723,0.09254195,0.43792540
-4.18109055,3.26819286,0.10810124,0.00000000,0.72641663,2.72896417,0.08942150,0.42347224
-4.17508754,3.29812886,0.10747541,0.00000000,0.70934747,2.77946519,0.08617890,0.40852769
-4.16908454,3.32770575,0.10677233,0.00000000,0.69193314,2.82998581,0.08286565,0.39334887
-4.16308154,3.35752751,0.10601729,0.00000000,0.67456525,2.88081404,0.07953110,0.37818376
-4.15707854,3.38812485,0.10523150,0.00000000,0.65760267,2.93218458,0.07622159,0.36326586
-4.15107554,3.41993492,0.10443134,0.00000000,0.64136226,2.98426400,0.07297985,0.34880967
-4.14507254,3.45328361,0.10362788,0.00000000,0.62611140,3.03713731,0.06984456,0.33500715
-4.13906953,3.48837083,0.10282670,0.00000000,0.61206253,3.09079617,0.06685014,0.32202493
-4.13306653,3.52525912,0.10202786,0.00000000,0.59936980,3.14512917,0.06402671,0.31000259
-4.12706353,3.56386583,0.10122611,0.00000000,0.58812773,3.19991467,0.06140017,0.29905153
-4.12106053,3.60395918,0.10041138,0.00000000,0.57837189,3.25481648,0.05899236,0.28925484
-4.11505753,3.64515838,0.09956941,0.00000000,0.57008136,3.30938278,0.05682129,0.28066751
-4.10905453,3.68693797,0.09868251,0.00000000,0.56318290,3.36304881,0.05490137,0.27331739
-4.10305153,3.72863656,0.09773049,0.00000000,0.55755648,3.41514333,0.05324359,0.26720644
-4.09704852,3.76946988,0.09669166,0.00000000,0.55304203,3.46489925,0.05185562,0.26231234
-4.09104552,3.80854812,0.09554383,0.00000000,0.54944709,3.51146831,0.05074188,0.25859034
-4.08504252,3.84489719,0.09426541,0.00000000,0.54655512,3.55393973,0.04990350,0.25597528
-4.07903952,3.87748367,0.09283634,0.00000000,0.54413419,3.59136239,0.04933822,0.25438388
-4.07303652,3.90524270,0.09123905,0.00000000,0.54194580,3.62277013,0.04904023,0.25371702
-4.06703352,3.92710824,0.08945928,0.00000000,0.53975360,3.64720928,0.04899999,0.25386225
-4.06103052,3.94204473,0.08748678,0.00000000,0.53733171,3.66376771,0.04920409,0.25469648
-4.05502751,3.94907929,0.08531584,0.00000000,0.53447251,3.67160426,0.04963516,0.25608873
-4.04902451,3.94733334,0.08294568,0.00000000,0.53099365,3.66997751,0.05027187,0.25790315
-4.04302151,3.93605275,0.08038063,0.00000000,0.52674416,3.65827285,0.05108908,0.26000217
-4.03701851,3.91463527,0.07763014,0.00000000,0.52160953,3.63602678,0.05205812,0.26224983
-4.03101551,3.88265456,0.07470866,0.00000000,0.51551562,3.60294749,0.05314737,0.26451526
-4.02501251,3.83987987,0.07163531,0.00000000,0.50843141,3.55893085,0.05432284,0.26667628
-4.01900950,3.78629071,0.06843342,0.00000000,0.50037056,3.50407142,0.05554911,0.26862298
-4.01300650,3.72208607,0.06512994,0.00000000,0.49139170,3.43866778,0.05679031,0.27026134
-4.00700350,3.64768791,0.06175477,0.00000000,0.48159761,3.36322224,0.05801123,0.27151663
-4.00100050,3.56373880,0.05834003,0.00000000,0.47113330,3.27843487,0.05917857,0.27233656
-3.99499750,3.47109374,0.05491930,0.00000000,0.46018302,3.18519203,0.06026205,0.27269410
-3.98899450,3.37080656,0.05152680,0.00000000,0.44896639,3.08455004,0.06123559,0.27258958
-3.98299150,3.26411118,0.04819665,0.00000000,0.43773374,2.97771432,0.06207832,0.27205235
-3.97698849,3.15239833,0.04496221,0.00000000,0.42676067,2.86601492,0.06277534,0.27114142
-3.97098549,3.03718838,0.04185539,0.00000000,0.41634208,2.75087915,0.06331831,0.26994534
-3.96498249,2.92010099,0.03890613,0.00000000,0.40678573,2.63380215,0.06370574,0.26858099
-3.95897949,2.80282242,0.03614197,0.00000000,0.39840542,2.51631635,0.06394294,0.26719139
-3.95297649,2.68707119,0.03358767,0.00000000,0.39151390,2.39996057,0.06404162,0.26594243
-3.94697349,2.57456314,0.03126498,0.00000000,0.38641579,2.28624976,0.06401928,0.26501853
-3.94097049,2.46697655,0.02919252,0.00000000,0.38340034,2.17664589,0.06389820,0.26461743
-3.93496748,2.36591819,0.02738565,0.00000000,0.38273448,2.07253099,0.06370424,0.26494412
-3.92896448,2.27289116,0.02585655,0.00000000,0.38465604,1.97518266,0.06346546,0.26620414
-3.92296148,2.18926506,0.02461422,0.00000000,0.38936743,1.88575259,0.06321063,0.26859639
-3.91695848,2.11624931,0.02366461,0.00000000,0.39702993,1.80524861,0.06296770,0.27230578
-3.91095548,2.05486995,0.02301073,0.00000000,0.40775857,1.73452015,0.06276233,0.27749594
-3.90495248,2.00595056,0.02265277,0.00000000,0.42161800,1.67424754,0.06261651,0.28430224
-3.89894947,1.97009741,0.02258822,0.00000000,0.43861925,1.62493486,0.06254748,0.29282547
-3.89294647,1.94768913,0.02281196,0.00000000,0.45871761,1.58690632,0.06256681,0.30312633
-3.88694347,1.93887093,0.02331636,0.00000000,0.48181173,1.56030579,0.06267982,0.31522111
-3.88094047,1.94355338,0.02409133,0.00000000,0.50774396,1.54509941,0.06288540,0.32907867
-3.87493747,1.96141545,0.02512431,0.00000000,0.53630194,1.54108055,0.06317610,0.34461899
-3.86893447,1.99191189,0.02640038,0.00000000,0.56722161,1.54787713,0.06353863,0.36171319
-3.86293147,2.03428441,0.02790219,0.00000000,0.60019134,1.56496069,0.06395462,0.38018544
-3.85692846,2.08757657,0.02961003,0.00000000,0.63485735,1.59165704,0.06440170,0.39981631
-3.85092546,2.15065203,0.03150190,0.00000000,0.67083018,1.62715829,0.06485479,0.42034790
-3.84492246,2.22221586,0.03355356,0.00000000,0.70769214,1.67053605,0.06528756,0.44149036
-3.83891946,2.30083871,0.03573871,0.00000000,0.74500554,1.72075584,0.06567391,0.46292965
-3.83291646,2.38498345,0.03802920,0.00000000,0.78232155,1.77669270,0.06598953,0.48433635
-3.82691346,2.47303416,0.04039533,0.00000000,0.81918947,1.83714817,0.06621332,0.50537523
-3.82091046,2.56332698,0.04280624,0.00000000,0.85516622,1.90086858,0.06632871,0.52571513
-3.81490745,2.65418259,0.04523035,0.00000000,0.88982576,1.96656499,0.06632472,0.54503894
-3.80890445,2.74393974,0.04763591,0.00000000,0.92276828,2.03293454,0.06619679,0.56305323
-3.80290145,2.83098937,0.04999163,0.00000000,0.95362887,2.09868333,0.06594731,0.57949717
-3.79689845,2.91380850,0.05226728,0.00000000,0.98208547,2.16255042,0.06558574,0.59415042
-3.79089545,2.99099317,0.05443441,0.00000000,1.00786576,2.22333268,0.06512847,0.60683970
-3.78489245,3.06128943,0.05646695,0.00000000,1.03075287,2.27990974,0.06459829,0.61744370
-3.77888944,3.12362129,0.05834191,0.00000000,1.05058968,2.33126842,0.06402352,0.62589622
-3.77288644,3.17711465,0.06003983,0.00000000,1.06728136,2.37652563,0.06343692,0.63218735
-3.76688344,3.22111610,0.06154532,0.00000000,1.08079625,2.41494875,0.06287426,0.63636262
-3.76088044,3.25520555,0.06284728,0.00000000,1.09116474,2.44597254,0.06237281,0.63852022
-3.75487744,3.27920199,0.06393913,0.00000000,1.09847622,2.46921146,0.06196963,0.63880637
-3.74887444,3.29316173,0.06481874,0.00000000,1.10287415,2.48446670,0.06169989,0.63740893
-3.74287144,3.29736892,0.06548830,0.00000000,1.10454918,2.49172723,0.06159518,0.63454978
-3.73686843,3.29231834,0.06595391,0.00000000,1.10373082,2.49116446,0.06168193,0.63047594
-3.73086543,3.27869117,0.06622511,0.00000000,1.10067758,2.48312057,0.06198009,0.62545017
-3.72486243,3.25732437,0.06631423,0.00000000,1.09566630,2.46809078,0.06250198,0.61974116
-3.71885943,3.22917510,0.06623566,0.00000000,1.08898083,2.44670024,0.06325151,0.61361393
-3.71285643,3.19528168,0.06600506,0.00000000,1.08090071,2.41967658,0.06422371,0.60732079
-3.70685343,3.15672280,0.06563853,0.00000000,1.07169037,2.38781939,0.06540470,0.60109312
-3.70085043,3.11457703,0.06515191,0.00000000,1.06158930,2.35196804,0.06677198,0.59513452
-3.69484742,3.06988433,0.06455999,0.00000000,1.05080368,2.31296958,0.06829520,0.58961535
-3.68884442,3.02361151,0.06387603,0.00000000,1.03950005,2.27164808,0.06993717,0.58466903
-3.68284142,2.97662304,0.06311125,0.00000000,1.02780110,2.22877705,0.07165529,0.58039003
-3.67683842,2.92965854,0.06227458,0.00000000,1.01578401,2.18505614,0.07340316,0.57683360
-3.67083542,2.88331753,0.06137260,0.00000000,1.00348122,2.14109302,0.07513237,0.57401721
-3.66483242,2.83805205,0.06040959,0.00000000,0.99088377,2.09739118,0.07679441,0.57192331
-3.65882941,2.79416675,0.05938776,0.00000000,0.97794667,2.05434384,0.07834254,0.57050341
-3.65282641,2.75182602,0.05830769,0.00000000,0.96459629,2.01223380,0.07973355,0.56968290
-3.64682341,2.71106709,0.05716873,0.00000000,0.95073898,1.97123877,0.08092938,0.56936656
-3.64082041,2.67181793,0.05596964,0.00000000,0.93627057,1.93144144,0.08189841,0.56944412
-3.63481741,2.63391836,0.05470910,0.00000000,0.92108608,1.89284313,0.08261647,0.56979579
-3.62881441,2.59714295,0.05338629,0.00000000,0.90508909,1.85538003,0.08306745,0.57029732
-3.62281141,2.56122403,0.05200142,0.00000000,0.88820013,1.81894060,0.08324354,0.57082443
-3.61680840,2.52587362,0.05055612,0.00000000,0.87036381,1.78338321,0.08314498,0.57125638
-3.61080540,2.49080305,0.04905374,0.00000000,0.85155414,1.74855272,0.08277957,0.57147875
-3.60480240,2.45573938,0.04749956,0.00000000,0.83177804,1.71429534,0.08216170,0.57138521
-3.59879940,2.42043837,0.04590083,0.00000000,0.81107679,1.68047100,0.08131121,0.57087855
-3.59279640,2.38469351,0.04426671,0.00000000,0.78952567,1.64696292,0.08025202,0.56987105
-3.58679340,2.34834166,0.04260806,0.00000000,0.76723193,1.61368429,0.07901062,0.56828433
-3.58079040,2.31126541,0.04093724,0.00000000,0.74433141,1.58058207,0.07761460,0.56604899
-3.57478739,2.27339310,0.03926773,0.00000000,0.72098430,1.54763835,0.07609120,0.56310425
-3.56878439,2.23469707,0.03761380,0.00000000,0.69737043,1.51486956,0.07446604,0.55939774
-3.56278139,2.19519101,0.03599020,0.00000000,0.67368451,1.48232429,0.07276207,0.55488572
-3.55677839,2.15492721,0.03441181,0.00000000,0.65013177,1.45007993,0.07099883,0.54953386
-3.55077539,2.11399422,0.03289342,0.00000000,0.62692437,1.41823907,0.06919190,0.54331855
-3.54477239,2.07251541,0.03144950,0.00000000,0.60427867,1.38692567,0.06735287,0.53622884
-3.53876938,2.03064875,0.03009409,0.00000000,0.58241354,1.35628174,0.06548941,0.52826884
-3.53276638,1.98858759,0.02884081,0.00000000,0.56154981,1.32646439,0.06360576,0.51946056
-3.52676338,1.94656245,0.02770280,0.00000000,0.54191036,1.29764361,0.06170345,0.50984676
-3.52076038,1.90484327,0.02669283,0.00000000,0.52372103,1.27000060,0.05978208,0.49949380
-3.51475738,1.86374170,0.02582340,0.00000000,0.50721156,1.24372648,0.05784037,0.48849400
-3.50875438,1.82361281,0.02510679,0.00000000,0.49261660,1.21902142,0.05587713,0.47696736
-3.50275138,1.78485555,0.02455513,0.00000000,0.48017592,1.19609369,0.05389226,0.46506233
-3.49674837,1.74791158,0.02418040,0.00000000,0.47013381,1.17515865,0.05188758,0.45295530
-3.49074537,1.71326186,0.02399436,0.00000000,0.46273710,1.15643729,0.04986760,0.44084889
-3.48474237,1.68142088,0.02400837,0.00000000,0.45823161,1.14015442,0.04784002,0.42896867
-3.47873937,1.65292837,0.02423310,0.00000000,0.45685694,1.12653618,0.04581605,0.41755850
-3.47273637,1.62833851,0.02467816,0.00000000,0.45883957,1.11580704,0.04381045,0.40687448
-3.46673337,1.60820710,0.02535165,0.00000000,0.46438444,1.10818635,0.04184136,0.39717773
-3.46073037,1.59307695,0.02625957,0.00000000,0.47366533,1.10388440,0.03992991,0.38872623
-3.45472736,1.58346218,0.02740527,0.00000000,0.48681443,1.10309822,0.03809961,0.38176605
-3.44872436,1.57983193,0.02878881,0.00000000,0.50391171,1.10600733,0.03637563,0.37652238
-3.44272136,1.58259439,0.03040638,0.00000000,0.52497460,1.11276934,0.03478389,0.37319066
-3.43671836,1.59208159,0.03224979,0.00000000,0.54994888,1.12351582,0.03335016,0.37192843
-3.43071536,1.60853571,0.03430603,0.00000000,0.57870109,1.13834818,0.03209907,0.37284808
-3.42471236,1.63209744,0.03655705,0.00000000,0.61101342,1.15733386,0.03105316,0.37601103
-3.41870935,1.66279676,0.03897956,0.00000000,0.64658138,1.18050272,0.03023200,0.38142363
-3.41270635,1.70054657,0.04154525,0.00000000,0.68501474,1.20784359,0.02965141,0.38903484
-3.40670335,1.74513917,0.04422097,0.00000000,0.72584191,1.23930100,0.02932277,0.39873622
-3.40070035,1.79624586,0.04696936,0.00000000,0.76851795,1.27477203,0.02925250,0.41036381
-3.39469735,1.85341942,0.04974950,0.00000000,0.81243585,1.31410335,0.02944169,0.42370228
-3.38869435,1.91609949,0.05251785,0.00000000,0.85694091,1.35708844,0.02988592,0.43849090
-3.38269135,1.98362050,0.05522930,0.00000000,0.90134762,1.40346512,0.03057525,0.45443128
-3.37668834,2.05522206,0.05783833,0.00000000,0.94495840,1.45291359,0.03149437,0.47119652
-3.37068534,2.13006126,0.06030024,0.00000000,0.98708338,1.50505506,0.03262294,0.48844128
-3.36468234,2.20722693,0.06257237,0.00000000,1.02706036,1.55945149,0.03393611,0.50581259
-3.35867934,2.28575516,0.06461533,0.00000000,1.06427410,1.61560643,0.03540513,0.52296078
-3.35267634,2.36464614,0.06639407,0.00000000,1.09817403,1.67296748,0.03699819,0.53955010
-3.34667334,2.44288167,0.06787882,0.00000000,1.12828970,1.73093044,0.03868129,0.55526875
-3.34067034,2.51944339,0.06904590,0.00000000,1.15424319,1.78884557,0.04041925,0.56983784
-3.33466733,2.59333111,0.06987827,0.00000000,1.17575824,1.84602583,0.04217677,0.58301899
-3.32866433,2.66358118,0.07036587,0.00000000,1.19266559,1.90175738,0.04391951,0.59462038
-3.32266133,2.72928445,0.07050577,0.00000000,1.20490454,1.95531197,0.04561521,0.60450098
-3.31665833,2.78960347,0.07030203,0.00000000,1.21252095,2.00596125,0.04723469,0.61257305
-3.31065533,2.84378878,0.06976540,0.00000000,1.21566179,2.05299247,0.04875288,0.61880274
-3.30465233,2.89119364,0.06891283,0.00000000,1.21456690,2.09572512,0.05014961,0.62320899
-3.29864932,2.93128710,0.06776685,0.00000000,1.20955833,2.13352799,0.05141030,0.62586078
-3.29264632,2.96366493,0.06635483,0.00000000,1.20102807,2.16583603,0.05252649,0.62687301
-3.28664332,2.98805799,0.06470814,0.00000000,1.18942476,2.19216627,0.05349607,0.62640118
-3.28064032,3.00433793,0.06286132,0.00000000,1.17523998,2.21213209,0.05432332,0.62463511
-3.27463732,3.01251976,0.06085126,0.00000000,1.15899481,2.22545534,0.05501862,0.62179205
-3.26863432,3.01276111,0.05871635,0.00000000,1.14122699,2.23197558,0.05559805,0.61810937
-3.26263132,3.00535824,0.05649575,0.00000000,1.12247922,2.23165606,0.05608254,0.61383712
-3.25662831,2.99073840,0.05422866,0.00000000,1.10328865,2.22458603,0.05649695,0.60923061
-3.25062531,2.96944896,0.05195376,0.00000000,1.08417782,2.21097918,0.05686891,0.60454333
-3.24462231,2.94214330,0.04970860,0.00000000,1.06564691,2.19116819,0.05722750,0.60002027
-3.23861931,2.90956367,0.04752918,0.00000000,1.04816725,2.16559548,0.05760188,0.59589187
-3.23261631,2.87252164,0.04544950,0.00000000,1.03217592,2.13480038,0.05801984,0.59236856
-3.22661331,2.83187639,0.04350123,0.00000000,1.01807115,2.09940315,0.05850647,0.58963616
-3.22061031,2.78851154,0.04171336,0.00000000,1.00620826,2.06008647,0.05908282,0.58785198
-3.21460730,2.74331122,0.04011190,0.00000000,0.99689603,2.01757492,0.05976486,0.58714184
-3.20860430,2.69713599,0.03871959,0.00000000,0.99039322,1.97261321,0.06056253,0.58759783
-3.20260130,2.65079940,0.03755566,0.00000000,0.98690517,1.92594407,0.06147912,0.58927698
-3.19659830,2.60504599,0.03663549,0.00000000,0.98658036,1.87828642,0.06251097,0.59220066
-3.19059530,2.56053141,0.03597040,0.00000000,0.98950713,1.83031485,0.06364738,0.59635475
-3.18459230,2.51780539,0.03556739,0.00000000,0.99571060,1.78264091,0.06487089,0.60169058
-3.17858929,2.47729824,0.03542893,0.00000000,1.00514985,1.73579729,0.06615792,0.60812648
-3.17258629,2.43931129,0.03555277,0.00000000,1.01771590,1.69022513,0.06747952,0.61554996
-3.16658329,2.40401177,0.03593188,0.00000000,1.03323051,1.64626521,0.06880249,0.62382048
-3.16058029,2.37143244,0.03655436,0.00000000,1.05144621,1.60415335,0.07009060,0.63277265
-3.15457729,2.34147591,0.03740357,0.00000000,1.07204783,1.56402005,0.07130597,0.64221991
-3.14857429,2.31392379,0.03845825,0.00000000,1.09465574,1.52589457,0.07241042,0.65195858
-3.14257129,2.28845028,0.03969289,0.00000000,1.11883108,1.48971320,0.07336694,0.66177214
-3.13656828,2.26463984,0.04107812,0.00000000,1.14408291,1.45533134,0.07414094,0.67143590
-3.13056528,2.24200831,0.04258128,0.00000000,1.16987752,1.42253889,0.07470153,0.68072172
-3.12456228,2.22002674,0.04416715,0.00000000,1.19564963,1.39107827,0.07502249,0.68940297
-3.11855928,2.19814708,0.04579870,0.00000000,1.22081543,1.36066420,0.07508311,0.69725948
-3.11255628,2.17582867,0.04743801,0.00000000,1.24478706,1.33100434,0.07486882,0.70408257
-3.10655328,2.15256447,0.04904725,0.00000000,1.26698825,1.30181981,0.07437150,0.70967999
-3.10055028,2.12790600,0.05058964,0.00000000,1.28687054,1.27286457,0.07358964,0.71388075
-3.09454727,2.10148596,0.05203045,0.00000000,1.30392960,1.24394270,0.07252821,0.71653963
-3.08854427,2.07303735,0.05333797,0.00000000,1.31772108,1.21492278,0.07119831,0.71754146
-3.08254127,2.04240850,0.05448442,0.00000000,1.32787530,1.18574852,0.06961672,0.71680487
-3.07653827,2.00957305,0.05544664,0.00000000,1.33411027,1.15644513,0.06780523,0.71428551
-3.07053527,1.97463454,0.05620681,0.00000000,1.33624241,1.12712114,0.06578984,0.70997845
-3.06453227,1.93782531,0.05675285,0.00000000,1.33419444,1.09796551,0.06359995,0.70391980
-3.05852926,1.89949962,0.05707869,0.00000000,1.32800018,1.06924014,0.06126749,0.69618736
-3.05252626,1.86012139,0.05718437,0.00000000,1.31780577,1.04126820,0.05882595,0.68690007
-3.04652326,1.82024691,0.05707587,0.00000000,1.30386735,1.01441890,0.05630957,0.67621639
-3.04052026,1.78050348,0.05676482,0.00000000,1.28654498,0.98908950,0.05375248,0.66433141
-3.03451726,1.74156469,0.05626794,0.00000000,1.26629319,0.96568543,0.05118792,0.65147276
-3.02851426,1.70412375,0.05560645,0.00000000,1.24364832,0.94459976,0.04864753,0.63789538
-3.02251126,1.66886589,0.05480522,0.00000000,1.21921311,0.92619292,0.04616079,0.62387519
-3.01650825,1.63644127,0.05389203,0.00000000,1.19363920,0.91077399,0.04375446,0.60970200
-3.01050525,1.60743963,0.05289659,0.00000000,1.16760812,0.89858437,0.04145221,0.59567166
-3.00450225,1.58236783,0.05184973,0.00000000,1.14181160,0.88978480,0.03927430,0.58207787
-2.99849925,1.56163139,0.05078261,0.00000000,1.11693188,0.88444648,0.03723739,0.56920393
-2.99249625,1.54552084,0.04972594,0.00000000,1.09362289,0.88254664,0.03535443,0.55731467
-2.98649325,1.53420343,0.04870947,0.00000000,1.07249296,0.88396885,0.03363466,0.54664895
-2.98049025,1.52772050,0.04776148,0.00000000,1.05408958,0.88850798,0.03208369,0.53741297
-2.97448724,1.52599057,0.04690854,0.00000000,1.03888702,0.89587952,0.03070367,0.52977469
-2.96848424,1.52881764,0.04617541,0.00000000,1.02727678,0.90573264,0.02949357,0.52385963
-2.96248124,1.53590427,0.04558503,0.00000000,1.01956147,0.91766623,0.02844946,0.51974805
-2.95647824,1.54686856,0.04515873,0.00000000,1.01595186,0.93124706,0.02756489,0.51747376
-2.95047524,1.56126383,0.04491649,0.00000000,1.01656716,0.94602878,0.02683134,0.51702457
-2.94447224,1.57859998,0.04487732,0.00000000,1.02143826,0.96157094,0.02623868,0.51834415
-2.93846923,1.59836520,0.04505954,0.00000000,1.03051333,0.97745671,0.02577564,0.52133543
-2.93246623,1.62004685,0.04548122,0.00000000,1.04366564,0.99330841,0.02543032,0.52586516
-2.92646323,1.64315031,0.04616037,0.00000000,1.06070262,1.00880007,0.02519068,0.53176950
-2.92046023,1.66721490,0.04711515,0.00000000,1.08137587,1.02366621,0.02504505,0.53886033
-2.91445723,1.69182611,0.04836388,0.00000000,1.10539137,1.03770660,0.02498255,0.54693196
-2.90845423,1.71662361,0.04992485,0.00000000,1.13241929,1.05078678,0.02499353,0.55576806
-2.90245123,1.74130488,0.05181606,0.00000000,1.16210305,1.06283448,0.02506990,0.56514837
-2.89644822,1.76562461,0.05405462,0.00000000,1.19406712,1.07383241,0.02520549,0.57485499
-2.89044522,1.78939011,0.05665609,0.00000000,1.22792330,1.08380787,0.02539621,0.58467806
-2.88444222,1.81245348,0.05963361,0.00000000,1.26327541,1.09282027,0.02564024,0.59442059
-2.87843922,1.83470134,0.06299696,0.00000000,1.29972233,1.10094717,0.02593811,0.60390229
-2.87243622,1.85604295,0.06675152,0.00000000,1.33685956,1.10827019,0.02629262,0.61296240
-2.86643322,1.87639797,0.07089722,0.00000000,1.37427951,1.11486152,0.02670879,0.62146136
-2.86043022,1.89568464,0.07542757,0.00000000,1.41157105,1.12077212,0.02719360,0.62928156
-2.85442721,1.91380946,0.08032877,0.00000000,1.44831848,1.12602241,0.02775575,0.63632703
-2.84842421,1.93065919,0.08557901,0.00000000,1.48410069,1.13059598,0.02840520,0.64252235
-2.84242121,1.94609561,0.09114798,0.00000000,1.51849083,1.13443684,0.02915277,0.64781092
-2.83641821,1.95995373,0.09699674,0.00000000,1.55105698,1.13745026,0.03000956,0.65215269
-2.83041521,1.97204323,0.10307775,0.00000000,1.58136428,1.13950714,0.03098636,0.65552171
-2.82441221,1.98215336,0.10933541,0.00000000,1.60897871,1.14045163,0.03209302,0.65790348
-2.81840920,1.99006075,0.11570682,0.00000000,1.63347273,1.14011131,0.03333778,0.65929255
-2.81240620,1.99553967,0.12212293,0.00000000,1.65443289,1.13830934,0.03472656,0.65969032
-2.80640320,1.99837399,0.12851002,0.00000000,1.67146908,1.13487765,0.03626238,0.65910321
-2.80040020,1.99837008,0.13479135,0.00000000,1.68422526,1.12967035,0.03794468,0.65754145
-2.79439720,1.99536975,0.14088916,0.00000000,1.69239118,1.12257637,0.03976889,0.65501830
-2.78839420,1.98926232,0.14672667,0.00000000,1.69571456,1.11353060,0.04172593,0.65154989
-2.78239120,1.97999506,0.15223026,0.00000000,1.69401288,1.10252266,0.04380199,0.64715551
-2.77638819,1.96758125,0.15733150,0.00000000,1.68718433,1.08960289,0.04597842,0.64185838
-2.77038519,1.95210531,0.16196917,0.00000000,1.67521695,1.07488500,0.04823173,0.63568662
-2.76438219,1.93372463,0.16609102,0.00000000,1.65819529,1.05854539,0.05053392,0.62867448
-2.75837919,1.91266778,0.16965524,0.00000000,1.63630407,1.04081889,0.05285289,0.62086339
-2.75237619,1.88922923,0.17263159,0.00000000,1.60982825,1.02199144,0.05515311,0.61230301
-2.74637319,1.86376068,0.17500214,0.00000000,1.57914921,1.00238982,0.05739642,0.60305177
-2.74037019,1.83665937,0.17676148,0.00000000,1.54473685,0.98236909,0.05954304,0.59317704
-2.73436718,1.80835379,0.17791656,0.00000000,1.50713787,0.96229845,0.06155266,0.58275470
-2.72836418,1.77928763,0.17848601,0.00000000,1.46696027,0.94254605,0.06338562,0.57186806
-2.72236118,1.74990239,0.17849898,0.00000000,1.42485491,0.92346358,0.06500415,0.56060612
-2.71635818,1.72061969,0.17799368,0.00000000,1.38149454,0.90537147,0.06637354,0.54906131
-2.71035518,1.69182398,0.17701550,0.00000000,1.33755141,0.88854517,0.06746326,0.53732660
-2.70435218,1.66384632,0.17561496,0.00000000,1.29367441,0.87320332,0.06824799,0.52549231
-2.69834917,1.63695021,0.17384549,0.00000000,1.25046664,0.85949822,0.06870844,0.51364269
-2.69234617,1.61132000,0.17176117,0.00000000,1.20846480,0.84750907,0.06883195,0.50185250
-2.68634317,1.58705243,0.16941455,0.00000000,1.16812105,0.83723820,0.06861290,0.49018379
-2.68034017,1.56415185,0.16685466,0.00000000,1.12978851,0.82861049,0.06805283,0.47868317
-2.67433717,1.54252938,0.16412531,0.00000000,1.09371100,0.82147599,0.06716034,0.46737960
-2.66833417,1.52200615,0.16126371,0.00000000,1.06001765,0.81561557,0.06595069,0.45628319
-2.66233117,1.50232053,0.15829958,0.00000000,1.02872244,0.81074951,0.06444525,0.44538470
-2.65632816,1.48313932,0.15525465,0.00000000,0.99972902,0.80654848,0.06267066,0.43465632
-2.65032516,1.46407227,0.15214271,0.00000000,0.97284023,0.80264668,0.06065796,0.42405328
-2.64432216,1.44468960,0.14897004,0.00000000,0.94777207,0.79865642,0.05844148,0.41351664
-2.63831916,1.42454158,0.14573635,0.00000000,0.92417128,0.79418373,0.05605781,0.40297688
-2.63231616,1.40317968,0.14243597,0.00000000,0.90163562,0.78884424,0.05354465,0.39235821
-2.62631316,1.38017802,0.13905944,0.00000000,0.87973597,0.78227879,0.05093974,0.38158354
-2.62031016,1.35515443,0.13559517,0.00000000,0.85803889,0.77416810,0.04827990,0.37057955
-2.61430715,1.32779013,0.13203120,0.00000000,0.83612886,0.76424591,0.04560013,0.35928189
-2.60830415,1.29784712,0.12835702,0.00000000,0.81362885,0.75231014,0.04293286,0.34764009
-2.60230115,1.26518253,0.12456513,0.00000000,0.79021850,0.73823156,0.04030740,0.33562196
