energy_ev,total_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-5.84392196,8.96590169,2.82875943,4.37901257,0.13761212,4.92571241,0.61981692,0.00163575
-5.83791896,9.16828972,2.91829558,4.47609551,0.13726749,5.06143865,0.62594413,0.00165201
-5.83191596,9.36659126,3.01072005,4.57118065,0.13670912,5.19897556,0.63090988,0.00166346
-5.82591296,9.56027076,3.10596365,4.66403214,0.13595429,5.33806820,0.63466484,0.00167018
-5.81990995,9.74877694,3.20386864,4.75442890,0.13501875,5.47840939,0.63716872,0.00167231
-5.81390695,9.93149622,3.30416471,4.84213971,0.13391649,5.61960400,0.63838882,0.00167006
-5.80790395,10.10771404,3.40645017,4.92690031,0.13265978,5.76113725,0.63829962,0.00166372
-5.80190095,10.27658715,3.51018015,5.00839407,0.13125951,5.90234943,0.63688341,0.00165363
-5.79589795,10.43712917,3.61466296,5.08623763,0.12972578,6.04241906,0.63413194,0.00164018
-5.78989495,10.58821094,3.71906526,5.15997269,0.12806870,6.18035600,0.63004906,0.00162383
-5.78389195,10.72857633,3.82242651,5.22906468,0.12629930,6.31500558,0.62465404,0.00160508
-5.77788894,10.85687284,3.92368225,5.29290853,0.12443060,6.44506423,0.61798532,0.00158447
-5.77188594,10.97169597,4.02169558,5.35084172,0.12247853,6.56910630,0.61010448,0.00156258
-5.76588294,11.07164477,4.11529545,5.40216364,0.12046281,6.68562123,0.60109987,0.00154000
-5.75987994,11.15538576,4.20332016,5.44616079,0.11840762,6.79305952,0.59108984,0.00151736
-5.75387694,11.22172154,4.28466389,5.48213610,0.11634199,6.88988540,0.58022495,0.00149530
-5.74787394,11.26966005,4.35832410,5.50944105,0.11429979,6.97463377,0.56868915,0.00147446
-5.74187094,11.29848050,4.42344714,5.52750860,0.11231946,7.04596837,0.55669963,0.00145545
-5.73586793,11.30779173,4.47936985,5.53588520,0.11044327,7.10273828,0.54450515,0.00143891
-5.72986493,11.29757943,4.52565475,5.53425990,0.10871622,7.14402978,0.53238297,0.00142540
-5.72386193,11.26823899,4.56211671,5.52248885,0.10718462,7.16921055,0.52063425,0.00141546
-5.71785893,11.22059157,4.58883963,5.50061379,0.10589441,7.17796394,0.50957821,0.00140959
-5.71185593,11.15588196,4.60618170,5.46887314,0.10488925,7.17031120,0.49954510,0.00140820
-5.70585293,11.07575755,4.61476892,5.42770527,0.10420859,7.14662036,0.49086831,0.00141163
-5.69984992,10.98222921,4.61547653,5.37774330,0.10388569,7.10760113,0.48387591,0.00142013
-5.69384692,10.87761535,4.60939928,5.31980189,0.10394588,7.05428584,0.47888188,0.00143386
-5.68784392,10.76447188,4.59781137,5.25485647,0.10440500,6.98799741,0.47617743,0.00145286
-5.68184092,10.64551125,4.58211815,5.18401603,0.10526825,6.91030574,0.47602259,0.00147708
-5.67583792,10.52351454,4.56380137,5.10849088,0.10652945,6.82297481,0.47863858,0.00150634
-5.66983492,10.40124082,4.54436087,5.02955701,0.10817083,6.72790304,0.48420103,0.00154037
-5.66383192,10.28133827,4.52525510,4.94851891,0.11016340,6.62705987,0.49283429,0.00157878
-5.65782891,10.16626129,4.50784354,4.86667255,0.11246777,6.52242169,0.50460721,0.00162108
-5.65182591,10.05819749,4.49333357,4.78527048,0.11503562,6.41591009,0.51953016,0.00166673
-5.64582291,9.95900797,4.48273435,4.70549043,0.11781155,6.30933545,0.53755374,0.00171508
-5.63981991,9.87018310,4.47681994,4.62840880,0.12073532,6.20434809,0.55856887,0.00176546
-5.63381691,9.79281578,4.47610319,4.55497983,0.12374439,6.10239914,0.58240843,0.00181718
-5.62781391,9.72759236,4.48082170,4.48602120,0.12677658,6.00471243,0.60885033,0.00186951
-5.62181091,9.67480110,4.49093628,4.42220589,0.12977273,5.91226807,0.63762180,0.00192176
-5.61580790,9.63435659,4.50614190,4.36406034,0.13267918,5.82579783,0.66840486,0.00197329
-5.60980490,9.60583814,4.52589040,4.31196798,0.13545006,5.74579171,0.70084274,0.00202350
-5.60380190,9.58853913,4.54942370,4.26617754,0.13804902,5.67251445,0.73454708,0.00207187
-5.59779890,9.58152423,4.57581573,4.22681482,0.14045061,5.60603052,0.76910562,0.00211798
-5.59179590,9.58369088,4.60402106,4.19389694,0.14264093,5.54623544,0.80409033,0.00216151
-5.58579290,9.59383152,4.63292762,4.16734768,0.14461774,5.49289136,0.83906567,0.00220224
-5.57978989,9.61069349,4.66141111,4.14701303,0.14638987,5.44566463,0.87359675,0.00224007
-5.57378689,9.63303360,4.68838860,4.13267587,0.14797605,5.40416321,0.90725742,0.00227499
-5.56778389,9.65966519,4.71286861,4.12406912,0.14940320,5.36797187,0.93963789,0.00230709
-5.56178089,9.68949599,4.73399585,4.12088689,0.15070424,5.33668363,0.97035197,0.00233656
-5.55577789,9.72155604,4.75108844,4.12279337,0.15191556,5.30992599,0.99904369,0.00236362
-5.54977489,9.75501521,4.76366640,4.12942955,0.15307438,5.28738118,1.02539327,0.00238856
-5.54377189,9.78919103,4.77147034,4.14041796,0.15421599,5.26879979,1.04912238,0.00241171
-5.53776888,9.82354752,4.77446977,4.15536584,0.15537112,5.25400779,1.06999864,0.00243337
-5.53176588,9.85768652,4.77286129,4.17386719,0.15656363,5.24290719,1.08783928,0.00245386
-5.52576288,9.89133316,4.76705677,4.19550429,0.15780856,5.23547093,1.10251399,0.00247346
-5.51975988,9.92431704,4.75766269,4.21984903,0.15911061,5.23173265,1.11394686,0.00249238
-5.51375688,9.95655093,4.74545160,4.24646466,0.16046331,5.23177260,1.12211744,0.00251082
-5.50775388,9.98800851,4.73132732,4.27490801,0.16184875,5.23570045,1.12706086,0.00252887
-5.50175088,10.01870239,4.71628542,4.30473255,0.16323792,5.24363626,1.12886691,0.00254657
-5.49574787,10.04866350,4.70137081,4.33549207,0.16459173,5.25569054,1.12767822,0.00256387
-5.48974487,10.07792247,4.68763413,4.36674504,0.16586248,5.27194450,1.12368734,0.00258065
-5.48374187,10.10649345,4.67608876,4.39805922,0.16699586,5.29243115,1.11713281,0.00259674
-5.47773887,10.13436055,4.66766986,4.42901634,0.16793333,5.31711823,1.10829420,0.00261186
-5.47173587,10.16146672,4.66319708,4.45921645,0.16861465,5.34589343,1.09748612,0.00262573
-5.46573287,10.18770504,4.66334198,4.48828152,0.16898059,5.37855237,1.08505129,0.00263799
-5.45972986,10.21291202,4.66860121,4.51585820,0.16897559,5.41478990,1.07135283,0.00264825
-5.45372686,10.23686275,4.67927606,4.54161936,0.16855027,5.45419470,1.05676570,0.00265611
-5.44772386,10.25926761,4.69545899,4.56526438,0.16766367,5.49624765,1.04166766,0.00266116
-5.44172086,10.27977057,4.71702706,4.58651830,0.16628515,5.54032378,1.02642986,0.00266298
-5.43571786,10.29794884,4.74364246,4.60512988,0.16439588,5.58569793,1.01140723,0.00266118
-5.42971486,10.31331415,4.77475966,4.62086882,0.16198978,5.63155391,0.99692912,0.00265539
-5.42371186,10.32531569,4.80963872,4.63352261,0.15907407,5.67699711,0.98329023,0.00264530
-5.41770885,10.33334500,4.84736424,4.64289315,0.15566921,5.72107007,0.97074230,0.00263062
-5.41170585,10.33674298,4.88686899,4.64879377,0.15180845,5.76277077,0.95948684,0.00261117
-5.40570285,10.33480913,4.92696153,4.65104684,0.14753691,5.80107315,0.94966905,0.00258679
-5.39969985,10.32681331,4.96635687,4.64948240,0.14291027,5.83494925,0.94137337,0.00255744
-5.39369685,10.31200976,5.00370908,4.64393792,0.13799315,5.86339246,0.93462073,0.00252316
-5.38769385,10.28965339,5.03764528,4.63425948,0.13285732,5.88544099,0.92936776,0.00248408
-5.38169085,10.25901796,5.06679972,4.62030412,0.12757967,5.90020109,0.92550805,0.00244043
-5.37568784,10.21941557,5.08984741,4.60194356,0.12224009,5.90686905,0.92287549,0.00239253
-5.36968484,10.17021690,5.10553629,4.57906872,0.11691945,5.90475134,0.92124956,0.00234080
-5.36368184,10.11087139,5.11271742,4.55159502,0.11169749,5.89328210,0.92036268,0.00228574
-5.35767884,10.04092628,5.11037222,4.51946778,0.10665087,5.87203739,0.91990904,0.00222794
-5.35167584,9.96004380,5.09763637,4.48266743,0.10185144,5.84074559,0.91955500,0.00216804
-5.34567284,9.86801535,5.07381977,4.44121404,0.09736453,5.79929347,0.91895037,0.00210674
-5.33966983,9.76477186,5.03842196,4.39517058,0.09324764,5.74772761,0.91774030,0.00204477
-5.33366683,9.65038949,4.99114267,4.34464474,0.08954922,5.68625115,0.91557737,0.00198286
-5.32766383,9.52509024,4.93188720,4.28978884,0.08630775,5.61521567,0.91213318,0.00192174
-5.32166083,9.38923704,4.86076643,4.23079770,0.08355113,5.53510871,0.90710919,0.00186211
-5.31565783,9.24332345,4.77809133,4.16790450,0.08129623,5.44653717,0.90024623,0.00180460
-5.30965483,9.08795828,4.68436220,4.10137475,0.07954881,5.35020732,0.89133238,0.00174978
-5.30365183,8.92384588,4.58025287,4.03149866,0.07830369,5.24690226,0.88020889,0.00169812
-5.29764882,8.75176312,4.46659036,3.95858228,0.07754517,5.13745773,0.86677392,0.00164999
-5.29164582,8.57253458,4.34433071,3.88293822,0.07724777,5.02273746,0.85098404,0.00160562
-5.28564282,8.38700720,4.21453180,3.80487635,0.07737722,4.90360914,0.83285358,0.00156514
-5.27963982,8.19602642,4.07832430,3.72469532,0.07789174,4.78092217,0.81245187,0.00152853
-5.27363682,8.00041526,3.93688175,3.64267565,0.07874353,4.65548833,0.78989866,0.00149566
-5.26763382,7.80095792,3.79139111,3.55907485,0.07988045,4.52806622,0.76535805,0.00146628
-5.26163082,7.59838916,3.64302483,3.47412525,0.08124799,4.39935030,0.73903137,0.00144001
-5.25562781,7.39339042,3.49291573,3.38803463,0.08279120,4.26996498,0.71114928,0.00141643
-5.24962481,7.18659280,3.34213546,3.30099007,0.08445676,4.14046389,0.68196372,0.00139502
-5.24362181,6.97858709,3.19167743,3.21316444,0.08619505,4.01133419,0.65173991,0.00137522
-5.23761881,6.76993968,3.04244467,3.12472557,0.08796204,3.88300544,0.62074889,0.00135645
-5.23161581,6.56121336,2.89524282,3.03584712,0.08972104,3.75586217,0.58926085,0.00133815
-5.22561281,6.35299104,2.75077810,2.94672052,0.09144416,3.63025898,0.55753942,0.00131979
-5.21960980,6.14590023,2.60965994,2.85756684,0.09311340,3.50653700,0.52583708,0.00130089
-5.21360680,5.94063597,2.47240753,2.76864764,0.09472133,3.38504017,0.49439176,0.00128104
-5.20760380,5.73797967,2.33945952,2.68027366,0.09627119,3.26612986,0.46342446,0.00125992
-5.20160080,5.53881180,2.21118569,2.59281036,0.09777660,3.15019655,0.43313791,0.00123734
-5.19559780,5.34411626,2.08789969,2.50667951,0.09926059,3.03766726,0.40371613,0.00121320
-5.18959480,5.15497526,1.96987167,2.42235619,0.10075421,2.92900795,0.37532448,0.00118749
-5.18359180,4.97255384,1.85733984,2.34036098,0.10229460,2.82472021,0.34811032,0.00116035
-5.17758879,4.79807404,1.75052013,2.26124730,0.10392265,2.72533215,0.32220380,0.00113198
-5.17158579,4.63277949,1.64961335,2.18558434,0.10568043,2.63138385,0.29771877,0.00110270
-5.16558279,4.47789189,1.55480944,2.11393630,0.10760829,2.54340785,0.27475363,0.00107287
-5.15957979,4.33456160,1.46628867,2.04683887,0.10974208,2.46190602,0.25339198,0.00104291
-5.15357679,4.20381499,1.38421993,1.98477439,0.11211032,2.38732405,0.23370296,0.00101326
-5.14757379,4.08650156,1.30875636,1.92814686,0.11473171,2.32002516,0.21574149,0.00098438
-5.14157079,3.98324409,1.24002901,1.87725850,0.11761296,2.26026487,0.19954805,0.00095669
-5.13556778,3.89439497,1.17813885,1.83228925,0.12074721,2.20816840,0.18514838,0.00093061
-5.12956478,3.82000145,1.12314819,1.79328038,0.12411295,2.16371240,0.17255301,0.00090646
-5.12356178,3.75978232,1.07507199,1.76012362,0.12767370,2.12671229,0.16175667,0.00088453
-5.11755878,3.71311770,1.03386979,1.73255635,0.13137839,2.09681630,0.15273779,0.00086503
-5.11155578,3.67905303,0.99943902,1.71016349,0.13516242,2.07350681,0.14545801,0.00084807
-5.10555278,3.65631738,0.97160992,1.69238611,0.13894947,2.05610919,0.13986194,0.00083368
-5.09954977,3.64335561,0.95014277,1.67853651,0.14265381,2.04380797,0.13587717,0.00082182
-5.09354677,3.63837293,0.93472731,1.66781921,0.14618318,2.03566961,0.13341446,0.00081235
-5.08754377,3.63938986,0.92498473,1.65935667,0.14944204,2.03067087,0.13236841,0.00080506
-5.08154077,3.64430517,0.92047203,1.65221881,0.15233496,2.02773148,0.13261837,0.00079970
-5.07553777,3.65096363,0.92068864,1.64545465,0.15477015,2.02574951,0.13402980,0.00079594
-5.06953477,3.65722580,0.92508508,1.63812487,0.15666281,2.02363789,0.13645589,0.00079343
-5.06353177,3.66103655,0.93307348,1.62933349,0.15793825,2.02036024,0.13973964,0.00079178
-5.05752876,3.66048947,0.94403939,1.61825760,0.15853460,2.01496468,0.14371616,0.00079061
-5.05152576,3.65388466,0.95735482,1.60417358,0.15840500,2.00661396,0.14821536,0.00078951
-5.04552276,3.63977776,0.97239200,1.58647896,0.15751920,1.99461096,0.15306480,0.00078810
-5.03951976,3.61701862,0.98853761,1.56470918,0.15586451,1.97841861,0.15809281,0.00078602
-5.03351676,3.58477874,1.00520705,1.53854864,0.15344601,1.95767372,0.16313170,0.00078292
-5.02751376,3.54256697,1.02185860,1.50783607,0.15028623,1.93219451,0.16802108,0.00077851
-5.02151076,3.49023384,1.03800704,1.47256418,0.14642407,1.90198196,0.17261113,0.00077253
-5.01550775,3.42796509,1.05323646,1.43287412,0.14191333,1.86721540,0.17676589,0.00076476
-5.00950475,3.35626562,1.06721199,1.38904525,0.13682064,1.82824293,0.18036624,0.00075506
-5.00350175,3.27593525,1.07969012,1.34148117,0.13122319,1.78556747,0.18331279,0.00074330
-4.99749875,3.18803795,1.09052737,1.29069268,0.12520615,1.73982934,0.18552833,0.00072944
-4.99149575,3.09386628,1.09968691,1.23727891,0.11886005,1.69178634,0.18695994,0.00071347
-4.98549275,2.99490277,1.10724299,1.18190723,0.11227814,1.64229215,0.18758062,0.00069546
-4.97948974,2.89277976,1.11338270,1.12529323,0.10555387,1.59227405,0.18739041,0.00067552
-4.97348674,2.78923922,1.11840515,1.06818118,0.09877859,1.54271044,0.18641702,0.00065380
-4.96748374,2.68609365,1.12271749,1.01132599,0.09203951,1.49460902,0.18471584,0.00063053
-4.96148074,2.58518898,1.12682794,0.95547691,0.08541798,1.44898578,0.18236947,0.00060596
-4.95547774,2.48837007,1.13133562,0.90136357,0.07898815,1.40684518,0.17948677,0.00058039
-4.94947474,2.39744916,1.13691713,0.84968439,0.07281596,1.36916160,0.17620141,0.00055416
-4.94347174,2.31417733,1.14431015,0.80109749,0.06695850,1.33686195,0.17267009,0.00052762
-4.93746873,2.24021892,1.15429405,0.75621402,0.06146368,1.31080940,0.16907039,0.00050116
-4.93146573,2.17712849,1.16766788,0.71559368,0.05637022,1.29178792,0.16559841,0.00047517
-4.92546273,2.12633017,1.18522614,0.67974207,0.05170789,1.28048758,0.16246626,0.00045005
-4.91945973,2.08909875,1.20773281,0.64910973,0.04749791,1.27749028,0.15989940,0.00042619
-4.91345673,2.06654237,1.23589420,0.62409212,0.04375353,1.28325594,0.15813389,0.00040397
-4.90745373,2.05958634,1.27033139,0.60503054,0.04048072,1.29810911,0.15741363,0.00038374
-4.90145073,2.06895803,1.31155306,0.59221324,0.03767890,1.32222622,0.15798755,0.00036583
-4.89544772,2.09517278,1.35992951,0.58587658,0.03534169,1.35562372,0.16010662,0.00035051
-4.88944472,2.13852098,1.41566894,0.58620587,0.03345764,1.39814766,0.16402090,0.00033804
-4.88344172,2.19905673,1.47879695,0.59333564,0.03201091,1.44946530,0.16997620,0.00032859
-4.87743872,2.27658853,1.54914019,0.60734916,0.03098197,1.50905943,0.17821070,0.00032231
-4.87143572,2.37067259,1.62631519,0.62827723,0.03034809,1.57622624,0.18895104,0.00031928
-4.86543272,2.48060960,1.70972323,0.65609602,0.03008393,1.65007754,0.20240822,0.00031953
-4.85942971,2.60544557,1.79855192,0.69072433,0.03016195,1.72954799,0.21877295,0.00032305
-4.85342671,2.74397749,1.89178405,0.73202017,0.03055282,1.81340794,0.23821072,0.00032976
-4.84742371,2.89476434,1.98821397,0.77977704,0.03122577,1.90028223,0.26085638,0.00033954
-4.84142071,3.05614394,2.08647145,0.83372006,0.03214890,1.98867509,0.28680864,0.00035225
-4.83541771,3.22625573,2.18505261,0.89350244,0.03328950,2.07700087,0.31612429,0.00036771
-4.82941471,3.40306931,2.28235727,0.95870245,0.03461431,2.16361998,0.34881260,0.00038570
-4.82341171,3.58441859,2.37673161,1.02882140,0.03608982,2.24687913,0.38483010,0.00040600
-4.81740870,3.76804061,2.46651463,1.10328296,0.03768253,2.32515465,0.42407593,0.00042839
-4.81140570,3.95161810,2.55008689,1.18143408,0.03935928,2.39689720,0.46638813,0.00045262
-4.80540270,4.13282475,2.62591955,1.26254792,0.04108749,2.46067625,0.51154125,0.00047847
-4.79939970,4.30937155,2.69262169,1.34582900,0.04283552,2.51522224,0.55924550,0.00050572
-4.79339670,4.47905290,2.74898392,1.43042070,0.04457291,2.55946476,0.60914764,0.00053417
-4.78739370,4.63979081,2.79401633,1.51541521,0.04627071,2.59256475,0.66083403,0.00056363
-4.78139070,4.78967588,2.82697913,1.59986597,0.04790174,2.61393928,0.71383566,0.00059396
-4.77538769,4.92700352,2.84740436,1.68280229,0.04944090,2.62327763,0.76763543,0.00062500
-4.76938469,5.05030439,2.85510801,1.76324607,0.05086536,2.62054779,0.82167745,0.00065665
-4.76338169,5.15836822,2.85019154,1.84023014,0.05215485,2.60599319,0.87537815,0.00068880
-4.75737869,5.25026022,2.83303321,1.91281773,0.05329178,2.58011957,0.92813897,0.00072139
-4.75137569,5.32532997,2.80426920,1.98012255,0.05426148,2.54367280,0.97936010,0.00075434
-4.74537269,5.38321284,2.76476582,2.04132866,0.05505232,2.49760876,1.02845487,0.00078759
-4.73936968,5.42382407,2.71558395,2.09570973,0.05565576,2.44305656,1.07486416,0.00082108
-4.73336668,5.44734645,2.65793750,2.14264664,0.05606651,2.38127721,1.11807034,0.00085476
-4.72736368,5.45421218,2.59314779,2.18164296,0.05628247,2.31361945,1.15761009,0.00088854
-4.72136068,5.44508008,2.52259605,2.21233766,0.05630482,2.24147487,1.19308571,0.00092235
-4.71535768,5.42080922,2.44767615,2.23451445,0.05613794,2.16623447,1.22417436,0.00095607
-4.70935468,5.38243024,2.36974961,2.24810749,0.05578932,2.08924822,1.25063501,0.00098960
-4.70335168,5.33111546,2.29010474,2.25320313,0.05526952,2.01178952,1.27231282,0.00102277
-4.69734867,5.26814899,2.20992156,2.25003764,0.05459197,1.93502548,1.28914087,0.00105543
-4.69134567,5.19489778,2.13024369,2.23899103,0.05377281,1.85999413,1.30113937,0.00108739
-4.68534267,5.11278439,2.05195805,2.22057726,0.05283064,1.78758884,1.30841242,0.00111846
-4.67933967,5.02326218,1.97578267,2.19543105,0.05178625,1.71854996,1.31114255,0.00114844
-4.67333667,4.92779323,1.90226280,2.16429198,0.05066233,1.65346333,1.30958349,0.00117712
-4.66733367,4.82782903,1.83177452,2.12798627,0.04948309,1.59276491,1.30405146,0.00120430
-4.66133067,4.72479400,1.76453532,2.08740686,0.04827383,1.53675052,1.29491527,0.00122981
-4.65532766,4.62007131,1.70062046,2.04349251,0.04706054,1.48558946,1.28258581,0.00125350
-4.64932466,4.51499051,1.63998361,1.99720623,0.04586940,1.43934069,1.26750508,0.00127526
-4.64332166,4.41081644,1.58248053,1.94951379,0.04472628,1.39797032,1.25013503,0.00129499
-4.63731866,4.30873853,1.52789413,1.90136257,0.04365620,1.36136907,1.23094662,0.00131267
-4.63131566,4.20985998,1.47595948,1.85366128,0.04268277,1.32936851,1.21040906,0.00132832
-4.62531266,4.11518611,1.42638738,1.80726072,0.04182767,1.30175546,1.18897945,0.00134200
-4.61930965,4.02561159,1.37888546,1.76293602,0.04111006,1.27828350,1.16709299,0.00135382
-4.61330665,3.94190641,1.33317582,1.72137046,0.04054611,1.25868162,1.14515370,0.00136393
-4.60730365,3.86470069,1.28900867,1.68314116,0.04014842,1.24265964,1.12352586,0.00137250
-4.60130065,3.79446885,1.24617165,1.64870699,0.03992568,1.22991076,1.10252632,0.00137972
-4.59529765,3.73151396,1.20449486,1.61839874,0.03988220,1.22011168,1.08241767,0.00138581
-4.58929465,3.67595326,1.16385193,1.59241216,0.04001769,1.21292083,1.06340267,0.00139096
-4.58329165,3.62770625,1.12415760,1.57080383,0.04032703,1.20797566,1.04562006,0.00139534
-4.57728864,3.58648654,1.08536257,1.55349046,0.04080022,1.20488970,1.02914195,0.00139909
-4.57128564,3.55179902,1.04744648,1.54025169,0.04142244,1.20325026,1.01397313,0.00140232
-4.56528264,3.52294339,1.01040979,1.53073677,0.04217424,1.20261767,1.00005242,0.00140507
-4.55927964,3.49902531,0.97426559,1.52447503,0.04303189,1.20252647,0.98725624,0.00140733
-4.55327664,3.47897539,0.93903202,1.52089035,0.04396791,1.20248919,0.97540452,0.00140904
-4.54727364,3.46157658,0.90472593,1.51931926,0.04495163,1.20200283,0.96426874,0.00141007
-4.54127064,3.44549925,0.87135833,1.51903238,0.04595005,1.20055803,0.95358213,0.00141026
-4.53526763,3.42934321,0.83893187,1.51925867,0.04692863,1.19765070,0.94305164,0.00140940
-4.52926463,3.41168519,0.80744032,1.51921160,0.04785226,1.19279553,0.93237119,0.00140730
-4.52326163,3.39112988,0.77687011,1.51811648,0.04868632,1.18554081,0.92123579,0.00140371
-4.51725863,3.36636220,0.74720342,1.51523786,0.04939760,1.17548365,0.90935583,0.00139844
-4.51125563,3.33619834,0.71842252,1.50990573,0.04995539,1.16228470,0.89647090,0.00139133
-4.50525263,3.29963307,0.69051468,1.50153961,0.05033235,1.14568151,0.88236243,0.00138226
-4.49924962,3.25588069,0.66347721,1.48966928,0.05050537,1.12549971,0.86686451,0.00137118
-4.49324662,3.20440745,0.63732193,1.47395122,0.05045628,1.10166109,0.84987230,0.00135813
-4.48724362,3.14495371,0.61207863,1.45417990,0.05017235,1.07418827,0.83134758,0.00134325
-4.48124062,3.07754429,0.58779706,1.43029346,0.04964666,1.04320531,0.81132111,0.00132673
-4.47523762,3.00248660,0.56454707,1.40237340,0.04887824,1.00893442,0.78989164,0.00130888
-4.46923462,2.92035626,0.54241694,1.37063820,0.04787204,0.97168857,0.76722158,0.00129007
-4.46323162,2.83197101,0.52150971,1.33543140,0.04663860,0.93186052,0.74352956,0.00127075
-4.45722861,2.73835417,0.50193776,1.29720439,0.04519367,0.88990878,0.71908030,0.00125140
-4.45122561,2.64068936,0.48381597,1.25649510,0.04355755,0.84634104,0.69417220,0.00123252
-4.44522261,2.54026894,0.46725376,1.21390334,0.04175435,0.80169612,0.66912342,0.00121461
-4.43921961,2.43843860,0.45234663,1.17006420,0.03981111,0.75652504,0.64425710,0.00119813
-4.43321661,2.33654100,0.43916767,1.12562072,0.03775691,0.71137237,0.61988653,0.00118351
-4.42721361,2.23586108,0.42775964,1.08119722,0.03562188,0.66675847,0.59630096,0.00117106
-4.42121061,2.13757584,0.41812813,1.03737435,0.03343629,0.62316355,0.57375285,0.00116102
-4.41520760,2.04271067,0.41023625,0.99466732,0.03122964,0.58101412,0.55244713,0.00115348
-4.40920460,1.95210442,0.40400134,0.95350793,0.02902991,0.54067232,0.53253295,0.00114842
-4.40320160,1.86638432,0.39929380,0.91423134,0.02686280,0.50242844,0.51409835,0.00114567
-4.39719860,1.78595190,0.39593832,0.87706799,0.02475124,0.46649682,0.49716803,0.00114494
-4.39119560,1.71097985,0.39371743,0.84214074,0.02271494,0.43301503,0.48170415,0.00114580
-4.38519260,1.64141980,0.39237731,0.80946734,0.02077013,0.40204610,0.46761019,0.00114770
-4.37918959,1.57701983,0.39163550,0.77896769,0.01892946,0.37358369,0.45473748,0.00115003
-4.37318659,1.51735070,0.39119022,0.75047535,0.01720203,0.34755941,0.44289399,0.00115208
-4.36718359,1.46183874,0.39073086,0.72375250,0.01559350,0.32385208,0.43185494,0.00115312
-4.36118059,1.40980371,0.38994900,0.69850749,0.01410641,0.30229819,0.42137447,0.00115241
-4.35517759,1.36049931,0.38854953,0.67441383,0.01274046,0.28270306,0.41119798,0.00114922
-4.34917459,1.31315421,0.38626132,0.65112965,0.01149295,0.26485208,0.40107428,0.00114291
-4.34317159,1.26701165,0.38284688,0.62831667,0.01035920,0.24852158,0.39076711,0.00113289
-4.33716858,1.22136562,0.37811056,0.60565770,0.00933300,0.23348881,0.38006537,0.00111869
-4.33116558,1.17559212,0.37190495,0.58287183,0.00840707,0.21954081,0.36879183,0.00109997
-4.32516258,1.12917435,0.36413528,0.55972689,0.00757348,0.20648169,0.35680966,0.00107652
-4.31915958,1.08172091,0.35476150,0.53604857,0.00682401,0.19413838,0.34402693,0.00104828
-4.31315658,1.03297683,0.34379823,0.51172608,0.00615052,0.18236461,0.33039873,0.00101534
-4.30715358,0.98282727,0.33131252,0.48671432,0.00554519,0.17104323,0.31592713,0.00097795
