energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.85592796,7.87329081,0.04967685,1.43280261,1.32493352,0.51944040,3.03097359,0.00000000,2.45793586,1.84572545
-5.84992496,8.19849888,0.05067032,1.47883934,1.38519470,0.54659052,3.17712572,0.00000000,2.58392287,1.88801174
-5.84392196,8.49977934,0.05154726,1.52107488,1.44034103,0.57213480,3.31317374,0.00000000,2.70431637,1.92517527
-5.83791896,8.77308278,0.05230512,1.55900768,1.48950362,0.59574806,3.43722591,0.00000000,2.81756827,1.95678711
-5.83191596,9.01468780,0.05294181,1.59217487,1.53189463,0.61713214,3.54754904,0.00000000,2.92219157,1.98246356
-5.82591296,9.22128517,0.05345563,1.62016079,1.56682817,0.63602275,3.64261025,0.00000000,3.01679228,2.00187230
-5.81990995,9.39005209,0.05384512,1.64260481,1.59373860,0.65219514,3.72111323,0.00000000,3.10009961,2.01473823
-5.81390695,9.51871386,0.05410897,1.65920812,1.61219555,0.66546858,3.78202769,0.00000000,3.17099330,2.02084873
-5.80790395,9.60559091,0.05424590,1.66973945,1.62191509,0.67570933,3.82461088,0.00000000,3.22852726,2.02005830
-5.80190095,9.64962993,0.05425464,1.67403947,1.62276661,0.68283212,3.84842056,0.00000000,3.27194886,2.01229253
-5.79589795,9.65041827,0.05413387,1.67202389,1.61477513,0.68680013,3.85331920,0.00000000,3.30071320,1.99755115
-5.78989495,9.60818176,0.05388227,1.66368513,1.59811915,0.68762359,3.83946946,0.00000000,3.31449223,1.97591032
-5.78389195,9.52376676,0.05349854,1.64909277,1.57312397,0.68535711,3.80732147,0.00000000,3.31317851,1.94752387
-5.77788894,9.39860782,0.05298151,1.62839259,1.54025101,0.68009593,3.75759290,0.00000000,3.29688381,1.91262372
-5.77188594,9.23468285,0.05233032,1.60180457,1.50008360,0.67197146,3.69124283,0.00000000,3.26593290,1.87151925
-5.76588294,9.03445843,0.05154451,1.56961972,1.45330980,0.66114621,3.60944095,0.00000000,3.22085301,1.82459571
-5.75987994,8.80082758,0.05062432,1.53219614,1.40070314,0.64780849,3.51353344,0.00000000,3.16235959,1.77231171
-5.75387694,8.53704285,0.04957085,1.48995418,1.34310205,0.63216722,3.40500716,0.00000000,3.09133920,1.71519569
-5.74787394,8.24664733,0.04838628,1.44337104,1.28138868,0.61444686,3.28545371,0.00000000,3.00883016,1.65384141
-5.74187094,7.93340579,0.04707414,1.39297475,1.21646815,0.59488283,3.15653443,0.00000000,2.91600177,1.58890250
-5.73586793,7.60123815,0.04563945,1.33933772,1.14924875,0.57371753,3.01994782,0.00000000,2.81413273,1.52108595
-5.72986493,7.25415670,0.04408891,1.28306977,1.08062379,0.55119691,2.87740000,0.00000000,2.70458942,1.45114464
-5.72386193,6.89620827,0.04243097,1.22481089,1.01145563,0.52756781,2.73057893,0.00000000,2.58880439,1.37986882
-5.71785893,6.53142183,0.04067593,1.16522347,0.94256221,0.50307581,2.58113275,0.00000000,2.46825557,1.30807661
-5.71185593,6.16376175,0.03883586,1.10498414,0.87470628,0.47796370,2.43065212,0.00000000,2.34444615,1.23660353
-5.70585293,5.79708657,0.03692456,1.04477529,0.80858736,0.45247036,2.28065653,0.00000000,2.21888551,1.16629103
-5.69984992,5.43511251,0.03495735,0.98527602,0.74483642,0.42682990,2.13258414,0.00000000,2.09307093,1.09797430
-5.69384692,5.08138121,0.03295088,0.92715285,0.68401292,0.40127103,1.98778450,0.00000000,1.96847013,1.03246921
-5.68784392,4.73923075,0.03092281,0.87104999,0.62660410,0.37601637,1.84751368,0.00000000,1.84650457,0.97055884
-5.68184092,4.41176912,0.02889150,0.81757937,0.57302596,0.35128175,1.71293100,0.00000000,1.72853314,0.91297950
-5.67583792,4.10184948,0.02687561,0.76731061,0.52362557,0.32727527,1.58509678,0.00000000,1.61583639,0.86040677
-5.66983492,3.81204661,0.02489373,0.72076093,0.47868434,0.30419616,1.46497059,0.00000000,1.50960106,0.81344166
-5.66383192,3.54463412,0.02296397,0.67838539,0.43842172,0.28223335,1.35340941,0.00000000,1.41090499,0.77259724
-5.65782891,3.30156265,0.02110359,0.64056756,0.40299905,0.26156380,1.25116537,0.00000000,1.32070241,0.73828627
-5.65182591,3.08443886,0.01932867,0.60761109,0.37252318,0.24235061,1.15888292,0.00000000,1.23980991,0.71080992
-5.64582291,2.89450600,0.01765373,0.57973219,0.34704962,0.22474092,1.07709534,0.00000000,1.16889325,0.69034830
-5.63981991,2.73262659,0.01609154,0.55705364,0.32658509,0.20886381,1.00622053,0.00000000,1.10845542,0.67695299
-5.63381691,2.59926805,0.01465285,0.53960045,0.31108945,0.19482814,0.94655648,0.00000000,1.05882640,0.67054202
-5.62781391,2.49449232,0.01334627,0.52729744,0.30047684,0.18272050,0.89827649,0.00000000,1.02015506,0.67089769
-5.62181091,2.41795053,0.01217819,0.51996915,0.29461643,0.17260338,0.86142469,0.00000000,0.99240373,0.67766757
-5.61580790,2.36888366,0.01115270,0.51734210,0.29333269,0.16451356,0.83591219,0.00000000,0.97534602,0.69036879
-5.60980490,2.34613022,0.01027169,0.51904963,0.29640560,0.15846091,0.82151438,0.00000000,0.96856835,0.70839588
-5.60380190,2.34814173,0.00953482,0.52463938,0.30357093,0.15442759,0.81786985,0.00000000,0.97147557,0.73103227
-5.59779890,2.37300647,0.00893972,0.53358331,0.31452111,0.15236765,0.82448132,0.00000000,0.98330112,0.75746509
-5.59179590,2.41848202,0.00848205,0.54529013,0.32890666,0.15220723,0.84071920,0.00000000,1.00312187,0.78680338
-5.58579290,2.48203637,0.00815573,0.55911996,0.34633881,0.15384524,0.86582785,0.00000000,1.02987762,0.81809909
-5.57978989,2.56089735,0.00795307,0.57440078,0.36639326,0.15715451,0.89893499,0.00000000,1.06239531,0.85037042
-5.57378689,2.65210959,0.00786499,0.59044626,0.38861534,0.16198359,0.93906438,0.00000000,1.09941733,0.88262694
-5.56778389,2.75259793,0.00788119,0.60657445,0.41252672,0.16815898,0.98515166,0.00000000,1.13963359,0.91389556
-5.56178089,2.85923577,0.00799037,0.62212670,0.43763344,0.17548789,1.03606329,0.00000000,1.18171639,0.94324658
-5.55577789,2.96891658,0.00818045,0.63648619,0.46343540,0.18376143,1.09061833,0.00000000,1.22435712,0.96981899
-5.54977489,3.07862640,0.00843870,0.64909537,0.48943683,0.19275826,1.14761244,0.00000000,1.26630376,0.99284387
-5.54377189,3.18551528,0.00875199,0.65947165,0.51515758,0.20224852,1.20584363,0.00000000,1.30639755,1.01166525
-5.53776888,3.28696490,0.00910698,0.66722079,0.54014473,0.21199809,1.26413886,0.00000000,1.34360774,1.02575741
-5.53176588,3.38065035,0.00949029,0.67204741,0.56398413,0.22177298,1.32138081,0.00000000,1.37706281,1.03473808
-5.52576288,3.46459350,0.00988872,0.67376216,0.58631119,0.23134389,1.37653358,0.00000000,1.40607672,1.03837690
-5.51975988,3.53720591,0.01028941,0.67228527,0.60682054,0.24049066,1.42866664,0.00000000,1.43016913,1.03659882
-5.51375688,3.59731959,0.01068005,0.66764632,0.62527400,0.24900664,1.47697574,0.00000000,1.44907824,1.02948239
-5.50775388,3.64420413,0.01104907,0.65998025,0.64150632,0.25670278,1.52080010,0.00000000,1.46276568,1.01725283
-5.50175088,3.67756938,0.01138580,0.64951967,0.65542839,0.26341134,1.55963490,0.00000000,1.47141280,1.00027048
-5.49574787,3.69755329,0.01168063,0.63658388,0.66702758,0.26898913,1.59313849,0.00000000,1.47540827,0.97901481
-5.48974487,3.70469542,0.01192518,0.62156499,0.67636512,0.27332010,1.62113381,0.00000000,1.47532730,0.95406493
-5.48374187,3.69989663,0.01211243,0.60491173,0.68357047,0.27631728,1.64360391,0.00000000,1.47190311,0.92607735
-5.47773887,3.68436690,0.01223681,0.58711165,0.68883276,0.27792394,1.66068153,0.00000000,1.46599169,0.89576187
-5.47173587,3.65956294,0.01229430,0.56867239,0.69238985,0.27811394,1.67263320,0.00000000,1.45853129,0.86385670
-5.46573287,3.62711834,0.01228242,0.55010284,0.69451513,0.27689125,1.67983831,0.00000000,1.45049837,0.83110374
-5.45972986,3.58876912,0.01220033,0.53189500,0.69550289,0.27428867,1.68276431,0.00000000,1.44286188,0.79822509
-5.45372686,3.54627776,0.01204868,0.51450711,0.69565281,0.27036584,1.68193882,0.00000000,1.43653795,0.76590162
-5.44772386,3.50135907,0.01182966,0.49834906,0.69525432,0.26520646,1.67792021,0.00000000,1.43234717,0.73475446
-5.44172086,3.45561120,0.01154680,0.48377024,0.69457157,0.25891503,1.67126795,0.00000000,1.43097633,0.70533009
-5.43571786,3.41045475,0.01120486,0.47105075,0.69382989,0.25161317,1.66251412,0.00000000,1.43294671,0.67808957
-5.42971486,3.36708299,0.01080969,0.46039596,0.69320422,0.24343557,1.65213763,0.00000000,1.43859035,0.65340211
-5.42371186,3.32642529,0.01036796,0.45193480,0.69281028,0.23452591,1.64054238,0.00000000,1.44803568,0.63154344
-5.41770885,3.28912568,0.00988703,0.44572184,0.69269895,0.22503281,1.62804053,0.00000000,1.46120324,0.61269862
-5.41170585,3.25553760,0.00937467,0.44174294,0.69285400,0.21510595,1.61484169,0.00000000,1.47781202,0.59696940
-5.40570285,3.22573508,0.00883886,0.43992435,0.69319363,0.20489265,1.60104882,0.00000000,1.49739619,0.58438551
-5.39969985,3.19954015,0.00828760,0.44014467,0.69357545,0.19453489,1.58666079,0.00000000,1.51933160,0.57491956
-5.39369685,3.17656493,0.00772863,0.44224941,0.69380488,0.18416697,1.57158178,0.00000000,1.54287102,0.56850474
-5.38769385,3.15626672,0.00716937,0.44606725,0.69364657,0.17391380,1.55563686,0.00000000,1.56718653,0.56505456
-5.38169085,3.13801323,0.00661667,0.45142736,0.69283813,0.16388999,1.53859298,0.00000000,1.59141714,0.56448374
-5.37568784,3.12115485,0.00607674,0.45817707,0.69110564,0.15419956,1.52018430,0.00000000,1.61471951,0.56672925
-5.36968484,3.10510022,0.00555505,0.46619891,0.68818010,0.14493639,1.50014045,0.00000000,1.63631919,0.57177053
-5.36368184,3.08939114,0.00505632,0.47542620,0.68381405,0.13618521,1.47821622,0.00000000,1.65556025,0.57964771
-5.35767884,3.07377287,0.00458444,0.48585644,0.67779740,0.12802312,1.45422106,0.00000000,1.67195043,0.59047700
-5.35167584,3.05825596,0.00414255,0.49756168,0.66997184,0.12052144,1.42804675,0.00000000,1.68519992,0.60446214
-5.34567284,3.04316575,0.00373304,0.51069520,0.66024309,0.11374777,1.39969178,0.00000000,1.69525150,0.62190115
-5.33966983,3.02917675,0.00335765,0.52549392,0.64859021,0.10776808,1.36928097,0.00000000,1.70230049,0.64318759
-5.33366683,3.01732914,0.00301758,0.54227626,0.63507184,0.10264875,1.33707924,0.00000000,1.70680313,0.66880602
-5.32766383,3.00902584,0.00271351,0.56143507,0.61982878,0.09845818,1.30349875,0.00000000,1.70947290,0.69932103
-5.32166083,3.00600923,0.00244581,0.58342582,0.60308298,0.09526818,1.26909877,0.00000000,1.71126429,0.73536021
-5.31565783,3.01031773,0.00221458,0.60875011,0.58513293,0.09315464,1.23457822,0.00000000,1.71334460,0.77759100
-5.30965483,3.02422324,0.00201981,0.63793494,0.56634565,0.09219765,1.20076095,0.00000000,1.71705448,0.82669221
-5.30365183,3.05015151,0.00186142,0.67150857,0.54714579,0.09248091,1.16857446,0.00000000,1.72385872,0.88332091
-5.29764882,3.09058825,0.00173942,0.70997353,0.52800211,0.09409041,1.13902261,0.00000000,1.73528909,0.94807602
-5.29164582,3.14797470,0.00165392,0.75377817,0.50941218,0.09711233,1.11315363,0.00000000,1.75288144,1.02145984
-5.28564282,3.22459682,0.00160524,0.80328765,0.49188576,0.10163038,1.09202464,0.00000000,1.77810953,1.10383932
-5.27963982,3.32247293,0.00159391,0.85875584,0.47592769,0.10772247,1.07666401,0.00000000,1.81231844,1.19540882
-5.27363682,3.44324463,0.00162075,0.92029940,0.46202093,0.11545695,1.06803325,0.00000000,1.85666013,1.29615615
-5.26763382,3.58807602,0.00168680,0.98787538,0.45061042,0.12488862,1.06698989,0.00000000,1.91203404,1.40583397
-5.26163082,3.75756612,0.00179340,1.06126368,0.44208841,0.13605458,1.07425285,0.00000000,1.97903530,1.52393808
-5.25562781,3.95167885,0.00194208,1.14005527,0.43678175,0.14897021,1.09037180,0.00000000,2.05791285,1.64969433
-5.24962481,4.16969433,0.00213461,1.22364736,0.43494169,0.16362553,1.11570182,0.00000000,2.14853951,1.78205542
-5.24362181,4.41018467,0.00237288,1.31124586,0.43673645,0.17998205,1.15038437,0.00000000,2.25039548,1.91970836
-5.23761881,4.67101617,0.00265891,1.40187569,0.44224692,0.19797052,1.19433557,0.00000000,2.36256638,2.06109305
-5.23161581,4.94937901,0.00299473,1.49439874,0.45146546,0.21748951,1.24724242,0.00000000,2.48375622,2.20443190
-5.22561281,5.24184409,0.00338237,1.58753913,0.46429803,0.23840528,1.30856723,0.00000000,2.61231501,2.34776984
-5.21960980,5.54444566,0.00382375,1.67991510,0.48056927,0.26055277,1.37756027,0.00000000,2.74628048,2.48902338
-5.21360680,5.85278712,0.00432064,1.77007614,0.50003060,0.28373792,1.45328041,0.00000000,2.88343226,2.62603725
-5.20760380,6.16216604,0.00487457,1.85654436,0.52237073,0.30774135,1.53462302,0.00000000,3.02135655,2.75664620
-5.20160080,6.46771383,0.00548676,1.93785801,0.54722829,0.33232310,1.62035411,0.00000000,3.15751903,2.87873967
-5.19559780,6.76454433,0.00615802,2.01261566,0.57420601,0.35722853,1.70914954,0.00000000,3.28934287,2.99032651
-5.18959480,7.04790525,0.00688874,2.07951907,0.60288584,0.38219492,1.79963759,0.00000000,3.41428888,3.08959698
-5.18359180,7.31332599,0.00767873,2.13741283,0.63284429,0.40695869,1.89044321,0.00000000,3.52993445,3.17497924
-5.17758879,7.55675559,0.00852719,2.18531917,0.66366742,0.43126279,1.98023202,0.00000000,3.63404810,3.24518796
-5.17158579,7.77468472,0.00943260,2.22246649,0.69496468,0.45486387,2.06775215,0.00000000,3.72465649,3.29926280
-5.16558279,7.96424654,0.01039265,2.24831029,0.72638098,0.47753903,2.15187194,0.00000000,3.80010128,3.33659509
-5.15957979,8.12329198,0.01140414,2.26254583,0.75760649,0.49909163,2.23161193,0.00000000,3.85908350,3.35694179
-5.15357679,8.25043660,0.01246290,2.26511220,0.78838366,0.51935598,2.30616946,0.00000000,3.90069382,3.36042613
-5.14757379,8.34507716,0.01356370,2.25618763,0.81851103,0.53820063,2.37493500,0.00000000,3.92442782,3.34752530
-5.14157079,8.40737798,0.01470021,2.23617677,0.84784393,0.55553004,2.43749935,0.00000000,3.93018589,3.31904596
-5.13556778,8.43822837,0.01586491,2.20569064,0.87629179,0.57128472,2.49365169,0.00000000,3.91825841,3.27608912
-5.12956478,8.43917400,0.01704908,2.16552046,0.90381249,0.58543975,2.54336865,0.00000000,3.88929734,3.22000624
-5.12356178,8.41232641,0.01824279,2.11660682,0.93040409,0.59800180,2.58679535,0.00000000,3.84427611,3.15234889
-5.11755878,8.36025568,0.01943492,2.06000575,0.95609439,0.60900505,2.62421968,0.00000000,3.78444010,3.07481443
-5.11155578,8.28587226,0.02061326,1.99685337,0.98092916,0.61850608,2.65604146,0.00000000,3.71125051,2.98919035
-5.10555278,8.19230403,0.02176461,1.92833061,1.00495979,0.62657830,2.68273842,0.00000000,3.62632444,2.89729957
-5.09954977,8.08277487,0.02287496,1.85562961,1.02823103,0.63330619,2.70483114,0.00000000,3.53137433,2.80094917
-5.09354677,7.96049040,0.02392974,1.77992296,1.05076990,0.63877970,2.72284907,0.00000000,3.42814925,2.70188421
-5.08754377,7.82853596,0.02491403,1.70233682,1.07257625,0.64308931,2.73729948,0.00000000,3.31838095,2.60174824
-5.08154077,7.68979082,0.02581298,1.62392863,1.09361579,0.64632188,2.74864111,0.00000000,3.20373646,2.50205142
-5.07553777,7.54686133,0.02661210,1.54566969,1.11381582,0.64855764,2.75726389,0.00000000,3.08577897,2.40414665
-5.06953477,7.40203445,0.02729766,1.46843278,1.13306422,0.64986828,2.76347544,0.00000000,2.96593795,2.30921384
-5.06353177,7.25725170,0.02785713,1.39298462,1.15121137,0.65031637,2.76749470,0.00000000,2.84548885,2.21825158
-5.05752876,7.11410227,0.02827955,1.31998257,1.16807511,0.64995578,2.76945264,0.00000000,2.72554221,2.13207564
-5.05152576,6.97383308,0.02855593,1.24997506,1.18344817,0.64883317,2.76939912,0.00000000,2.60704147,2.05132298
-5.04552276,6.83737238,0.02867958,1.18340507,1.19710755,0.64699006,2.76731497,0.00000000,2.49076836,1.97646022
-5.03951976,6.70536339,0.02864641,1.12061560,1.20882516,0.64446540,2.76312784,0.00000000,2.37735423,1.90779498
-5.03351676,6.57820370,0.02845516,1.06185669,1.21837897,0.64129817,2.75673017,0.00000000,2.26729587,1.84548906
-5.02751376,6.45608686,0.02810748,1.00729302,1.22556376,0.63752976,2.74799766,0.00000000,2.16097400,1.78957225
-5.02151076,6.33904232,0.02760804,0.95701163,1.23020092,0.63320589,2.73680666,0.00000000,2.05867262,1.73995584
-5.01550775,6.22697101,0.02696443,0.91102931,1.23214650,0.62837774,2.72304918,0.00000000,1.96059805,1.69644526
-5.00950475,6.11967456,0.02618697,0.86929929,1.23129714,0.62310230,2.70664438,0.00000000,1.86689610,1.65875138
-5.00350175,6.01687687,0.02528851,0.83171720,1.22759348,0.61744176,2.68754605,0.00000000,1.77766669,1.62650051
-4.99749875,5.91823798,0.02428405,0.79812631,1.22102107,0.61146215,2.66574573,0.00000000,1.69297523,1.59924322
-4.99149575,5.82336092,0.02319033,0.76832213,1.21160883,0.60523108,2.64127172,0.00000000,1.61286067,1.57646232
-4.98549275,5.73179308,0.02202538,0.74205668,1.19942530,0.59881518,2.61418461,0.00000000,1.53734025,1.55758054
-4.97948974,5.64302401,0.02080795,0.71904273,1.18457324,0.59227704,2.58457012,0.00000000,1.46641148,1.54196846
-4.97348674,5.55648205,0.01955708,0.69895818,1.16718312,0.58567238,2.55253043,0.00000000,1.40005192,1.52895326
-4.96748374,5.47153228,0.01829148,0.68145110,1.14740598,0.57904738,2.51817517,0.00000000,1.33821749,1.51782882
-4.96148074,5.38747789,0.01702914,0.66614536,1.12540655,0.57243664,2.48161330,0.00000000,1.28084029,1.50786735
-4.95547774,5.30356692,0.01578682,0.65264723,1.10135690,0.56586192,2.44294677,0.00000000,1.22782660,1.49833292
-4.94947474,5.21900556,0.01457970,0.64055287,1.07543137,0.55933180,2.40226707,0.00000000,1.17905582,1.48849668
-4.94347174,5.13297853,0.01342104,0.62945666,1.04780290,0.55284245,2.35965494,0.00000000,1.13438091,1.47765353
-4.93746873,5.04467644,0.01232202,0.61896017,1.01864118,0.54637932,2.31518361,0.00000000,1.09363076,1.46513989
-4.93146573,4.95332916,0.01129153,0.60868160,0.98811235,0.53991992,2.26892536,0.00000000,1.05661454,1.45035169
-4.92546273,4.85824354,0.01033615,0.59826529,0.95638041,0.53343722,2.22096093,0.00000000,1.02312796,1.43276211
-4.91945973,4.75884350,0.00946021,0.58739086,0.92360982,0.52690385,2.17139109,0.00000000,0.99296132,1.41193797
-4.91345673,4.65470994,0.00866583,0.57578172,0.88996904,0.52029647,2.12034929,0.00000000,0.96590866,1.38755414
-4.90745373,4.54561789,0.00795317,0.56321249,0.85563443,0.51360025,2.06801437,0.00000000,0.94177760,1.35940505
-4.90145073,4.43156837,0.00732060,0.54951499,0.82079405,0.50681316,2.01462216,0.00000000,0.92039907,1.32741279
-4.89544772,4.31281264,0.00676500,0.53458247,0.78565091,0.49994968,1.96047492,0.00000000,0.90163633,1.29163116
-4.88944472,4.18986692,0.00628208,0.51837201,0.75042513,0.49304383,1.90594758,0.00000000,0.88539243,1.25224547
-4.88344172,4.06351633,0.00586667,0.50090487,0.71535473,0.48615123,1.85149008,0.00000000,0.87161566,1.20956807
-4.87743872,3.93480725,0.00551306,0.48226488,0.68069479,0.47935008,1.79762538,0.00000000,0.86030238,1.16402963
-4.87143572,3.80502819,0.00521530,0.46259485,0.64671482,0.47274103,1.74494279,0.00000000,0.85149689,1.11616667
-4.86543272,3.67567975,0.00496754,0.44209134,0.61369450,0.46644583,1.69408680,0.00000000,0.84528826,1.06660586
-4.85942971,3.54843494,0.00476427,0.42099798,0.58191783,0.46060491,1.64574184,0.00000000,0.84180401,1.01604579
-4.85342671,3.42509173,0.00460055,0.39959762,0.55166599,0.45537389,1.60061350,0.00000000,0.84120104,0.96523699
-4.84742371,3.30751995,0.00447225,0.37820382,0.52320935,0.45091934,1.55940716,0.00000000,0.84365403,0.91496115
-4.84142071,3.19760493,0.00437619,0.35715185,0.49679908,0.44741375,1.52280502,0.00000000,0.84934203,0.86601032
-4.83541771,3.09719067,0.00431026,0.33678973,0.47265870,0.44503025,1.49144270,0.00000000,0.85843391,0.81916681
-4.82941471,3.00802475,0.00427347,0.31746956,0.45097631,0.44393694,1.46588651,0.00000000,0.87107346,0.77518473
-4.82341171,2.93170767,0.00426601,0.29953943,0.43189769,0.44429153,1.44661264,0.00000000,0.88736495,0.73477342
-4.81740870,2.86964835,0.00428919,0.28333617,0.41552097,0.44623610,1.43398913,0.00000000,0.90736020,0.69858349
-4.81140570,2.82302779,0.00434542,0.26917895,0.40189291,0.44989252,1.42826184,0.00000000,0.93104776,0.66719545
-4.80540270,2.79277194,0.00443807,0.25736405,0.39100728,0.45535864,1.42954480,0.00000000,0.95834508,0.64111127
-4.79939970,2.77953453,0.00457135,0.24816062,0.38280535,0.46270528,1.43781571,0.00000000,0.98909421,0.62074856
-4.79339670,2.78369027,0.00475012,0.24180742,0.37717849,0.47197444,1.45291676,0.00000000,1.02306154,0.60643742
-4.78739370,2.80533801,0.00497972,0.23851058,0.37397292,0.48317841,1.47456071,0.00000000,1.05994164,0.59841945
-4.78139070,2.84431340,0.00526574,0.23844211,0.37299625,0.49630018,1.50234221,0.00000000,1.09936543,0.59684879
-4.77538769,2.90020988,0.00561375,0.24173913,0.37402575,0.51129482,1.53575361,0.00000000,1.14091231,0.60179463
-4.76938469,2.97240684,0.00602911,0.24850368,0.37681773,0.52809190,1.57420482,0.00000000,1.18412584,0.61324489
-4.76338169,3.06010317,0.00651667,0.25880299,0.38111793,0.54659878,1.61704624,0.00000000,1.22853236,0.63111075
-4.75737869,3.16235490,0.00708056,0.27267002,0.38667223,0.56670457,1.66359377,0.00000000,1.27366172,0.65523172
-4.75137569,3.27811489,0.00772393,0.29010445,0.39323735,0.58828453,1.71315493,0.00000000,1.31906910,0.68538103
-4.74537269,3.40627310,0.00844878,0.31107381,0.40059115,0.61120484,1.76505481,0.00000000,1.36435693,0.72127127
-4.73936968,3.54569581,0.00925572,0.33551490,0.40854191,0.63532725,1.81866091,0.00000000,1.40919579,0.76256006
-4.73336668,3.69526230,0.01014389,0.36333549,0.41693653,0.66051364,1.87340573,0.00000000,1.45334310,0.80885603
-4.72736368,3.85389786,0.01111078,0.39441625,0.42566694,0.68663015,1.92880620,0.00000000,1.49665873,0.85972491
-4.72136068,4.02060190,0.01215225,0.42861305,0.43467486,0.71355063,1.98447920,0.00000000,1.53911649,0.91469591
-4.71535768,4.19447047,0.01326247,0.46575943,0.44395434,0.74115942,2.04015245,0.00000000,1.58081071,0.97326844
-4.70935468,4.37471227,0.01443397,0.50566939,0.45355231,0.76935319,2.09567033,0.00000000,1.62195749,1.03491927
-4.70335168,4.56065793,0.01565777,0.54814035,0.46356678,0.79804186,2.15099442,0.00000000,1.66289006,1.09910992
-4.69734867,4.75176192,0.01692351,0.59295610,0.47414289,0.82714843,2.20619865,0.00000000,1.70404826,1.16529442
-4.69134567,4.94759706,0.01821962,0.63988969,0.48546692,0.85660786,2.26145911,0.00000000,1.74596224,1.23292705
-4.68534267,5.14784158,0.01953358,0.68870600,0.49775818,0.88636494,2.31703891,0.00000000,1.78923067,1.30146993
-4.67933967,5.35225866,0.02085220,0.73916380,0.51125933,0.91637122,2.37326842,0.00000000,1.83449417,1.37040007
-4.67333667,5.56066899,0.02216181,0.79101710,0.52622502,0.94658117,2.43052162,0.00000000,1.88240470,1.43921551
-4.66733367,5.77291669,0.02344866,0.84401554,0.54290946,0.97694758,2.48918914,0.00000000,1.93359188,1.50744021
-4.66133067,5.98882944,0.02469910,0.89790382,0.56155314,1.00741651,2.54964904,0.00000000,1.98862760,1.57462732
-4.65532766,6.20817395,0.02589988,0.95241994,0.58236909,1.03792188,2.61223610,0.00000000,2.04799002,1.64036056
-4.64932466,6.43060819,0.02703842,1.00729237,0.60552916,1.06837990,2.67721092,0.00000000,2.11202862,1.70425350
-4.64332166,6.65563226,0.02810295,1.06223635,0.63115090,1.09868376,2.74472980,0.00000000,2.18093160,1.76594683
