energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Na_s_up,S_s_up,S_p_up
-2.97448724,3.80657691,0.01275297,0.16017077,1.51166515,1.85283349,0.01846072,0.02113086,2.01676180
-2.96848424,3.95868581,0.01209900,0.16354111,1.55913274,1.95702006,0.01801019,0.02053380,2.08015409
-2.96248124,4.11160092,0.01157774,0.16708809,1.60556676,2.06123380,0.01775883,0.01996039,2.14409510
-2.95647824,4.26204377,0.01118820,0.17069692,1.64971261,2.16366696,0.01770223,0.01939922,2.20698975
-2.95047524,4.40676897,0.01092648,0.17425690,1.69037390,2.26252192,0.01783158,0.01883992,2.26726126
-2.94447224,4.54264623,0.01078583,0.17766412,1.72644889,2.35605105,0.01813385,0.01827340,2.32339507
-2.93846923,4.66673941,0.01075690,0.18082396,1.75696445,2.44259535,0.01859208,0.01769218,2.37398132
-2.93246623,4.77638042,0.01082802,0.18365337,1.78110652,2.52062093,0.01918571,0.01709052,2.41775452
-2.92646323,4.86923549,0.01098551,0.18608280,1.79824607,2.58875202,0.01989107,0.01646456,2.45362901
-2.92046023,4.94336190,0.01121408,0.18805784,1.80795962,2.64579977,0.02068191,0.01581230,2.48072939
-2.91445723,4.99725385,0.01149723,0.18954058,1.81004399,2.69078588,0.02153007,0.01513353,2.49841483
-2.90845423,5.02987605,0.01181770,0.19051055,1.80452458,2.72296071,0.02240613,0.01442973,2.50629679
-2.90245123,5.04068473,0.01215790,0.19096541,1.79165736,2.74181516,0.02328018,0.01370385,2.50424972
-2.89644822,5.02963550,0.01250043,0.19092129,1.77192439,2.74708663,0.02412259,0.01296006,2.49241468
-2.89044522,4.99717861,0.01282845,0.19041278,1.74602330,2.73875869,0.02490478,0.01220350,2.47119580
-2.88444222,4.94424188,0.01312619,0.18949267,1.71485107,2.71705509,0.02559997,0.01143999,2.44125005
-2.87843922,4.87220229,0.01337927,0.18823126,1.67948273,2.68242828,0.02618393,0.01067574,2.40347057
-2.87243622,4.78284732,0.01357510,0.18671549,1.64114562,2.63554313,0.02663555,0.00991710,2.35896426
-2.86643322,4.67832717,0.01370317,0.18504753,1.60118991,2.57725644,0.02693745,0.00917028,2.30902410
-2.86043022,4.56109938,0.01375523,0.18334318,1.56105621,2.50859299,0.02707638,0.00844120,2.25509706
-2.85442721,4.43386710,0.01372549,0.18172979,1.52224098,2.43071876,0.02704351,0.00773528,2.19874829
-2.84842421,4.29951270,0.01361065,0.18034390,1.48626050,2.34491216,0.02683458,0.00705734,2.14162243
-2.84242121,4.16102802,0.01340990,0.17932841,1.45461426,2.25253395,0.02644993,0.00641151,2.08540286
-2.83641821,4.02144293,0.01312484,0.17882954,1.42874839,2.15499654,0.02589429,0.00580119,2.03176973
-2.83041521,3.88375362,0.01275932,0.17899342,1.41001992,2.05373325,0.02517654,0.00522911,1.98235782
-2.82441221,3.75085225,0.01231916,0.17996246,1.39966267,1.95016839,0.02430924,0.00469728,1.93871499
-2.81840920,3.62545951,0.01181193,0.18187167,1.39875533,1.84568850,0.02330814,0.00420712,1.90226239
-2.81240620,3.51006156,0.01124657,0.18484482,1.40819265,1.74161555,0.02219153,0.00375955,1.87425729
-2.80640320,3.40685313,0.01063308,0.18899081,1.42866025,1.63918239,0.02097959,0.00335505,1.85575964
-2.80040020,3.31768797,0.00998209,0.19440021,1.46061395,1.53951129,0.01969367,0.00299379,1.84760336
-2.79439720,3.24403832,0.00930455,0.20114209,1.50426412,1.44359564,0.01835562,0.00267574,1.85037317
-2.78839420,3.18696444,0.00861136,0.20926145,1.55956562,1.35228553,0.01698711,0.00240077,1.86438800
-2.78239120,3.14709536,0.00791303,0.21877717,1.62621395,1.26627731,0.01560900,0.00216875,1.88969142
-2.77638819,3.12462134,0.00721945,0.22968059,1.70364779,1.18610746,0.01424083,0.00197962,1.92604983
-2.77038519,3.11929863,0.00653959,0.24193495,1.79105806,1.11215075,0.01290037,0.00183347,1.97295837
-2.76438219,3.13046620,0.00588139,0.25547549,1.88740360,1.04462282,0.01160326,0.00173055,2.02965472
-2.75837919,3.15707410,0.00525159,0.27021037,1.99143298,0.98358683,0.01036282,0.00167134,2.09514035
-2.75237619,3.19772231,0.00465565,0.28602233,2.10171196,0.92896402,0.00918983,0.00165651,2.16820849
-2.74637319,3.25070872,0.00409778,0.30277088,2.21665585,0.88054756,0.00809260,0.00168692,2.24747794
-2.74037019,3.31408438,0.00358094,0.32029518,2.33456565,0.83801933,0.00707693,0.00176356,2.33143138
-2.73436718,3.38571386,0.00310689,0.33841713,2.45366690,0.80096871,0.00614634,0.00188749,2.41845679
-2.72836418,3.46333840,0.00267633,0.35694488,2.57214974,0.76891276,0.00530218,0.00205975,2.50689036
-2.72236118,3.54463929,0.00228900,0.37567636,2.68820894,0.74131704,0.00454392,0.00228122,2.59505910
-2.71635818,3.62729927,0.00194381,0.39440276,2.80008250,0.71761615,0.00386942,0.00255255,2.68132169
-2.71035518,3.70905948,0.00163901,0.41291190,2.90608743,0.69723338,0.00327520,0.00287400,2.76410595
-2.70435218,3.78777026,0.00137234,0.43099134,3.00465168,0.67959869,0.00275675,0.00324527,2.84194164
-2.69834917,3.86143419,0.00114115,0.44843120,3.09434135,0.66416459,0.00230877,0.00366543,2.91348763
-2.69234617,3.92824035,0.00094255,0.46502658,3.17388247,0.65041938,0.00192548,0.00413273,2.97755274
-2.68634317,3.98658942,0.00077357,0.48057974,3.24217712,0.63789760,0.00160084,0.00464453,3.03311009
-2.68034017,4.03510965,0.00063120,0.49490195,3.29831388,0.62618758,0.00132872,0.00519718,3.07930491
-2.67433717,4.07266427,0.00051252,0.50781519,3.34157282,0.61493611,0.00110311,0.00578603,3.11545644
-2.66833417,4.09835150,0.00041479,0.51915364,3.37142578,0.60385047,0.00091822,0.00640536,3.14105470
-2.66233117,4.11149844,0.00033547,0.52876524,3.38753248,0.59269820,0.00076862,0.00704846,3.15575312
-2.65632816,4.11165057,0.00027233,0.53651323,3.38973343,0.58130497,0.00064932,0.00770770,3.15935823
-2.65032516,4.09855841,0.00022340,0.54227786,3.37804060,0.56955115,0.00055578,0.00837472,3.15181771
-2.64432216,4.07216318,0.00018710,0.54595821,3.35262662,0.55736749,0.00048397,0.00904059,3.13320795
-2.63831916,4.03258276,0.00016218,0.54747420,3.31381345,0.54473042,0.00043039,0.00969612,3.10372213
-2.63231616,3.98009915,0.00014776,0.54676872,3.26206099,0.53165756,0.00039208,0.01033213,3.06365975
-2.62631316,3.91514836,0.00014336,0.54380975,3.19795614,0.51820364,0.00036657,0.01093982,3.01341808
-2.62031016,3.83831287,0.00014890,0.53859250,3.12220252,0.50445723,0.00035192,0.01151118,2.95348573
-2.61430715,3.75031675,0.00016471,0.53114119,3.03561078,0.49053835,0.00034668,0.01203932,2.88443839
-2.60830415,3.65202303,0.00019155,0.52151061,2.93908933,0.47659714,0.00034989,0.01251893,2.80693627
-2.60230115,3.54443235,0.00023061,0.50978700,2.83363518,0.46281337,0.00036105,0.01294663,2.72172267
-2.59629815,3.42868199,0.00028354,0.49608833,2.72032441,0.44939666,0.00038013,0.01332132,2.62962287
-2.59029515,3.30604406,0.00035245,0.48056368,2.60030181,0.43658722,0.00040757,0.01364445,2.53154262
-2.58429215,3.17792158,0.00043992,0.46339176,2.47476929,0.42465662,0.00044424,0.01392029,2.42846515
-2.57828914,3.04584137,0.00054900,0.44477844,2.34497282,0.41390836,0.00049146,0.01415604,2.32144611
-2.57228614,2.91144281,0.00068322,0.42495332,2.21218750,0.40467767,0.00055100,0.01436187,2.21160568
-2.56628314,2.77646166,0.00084655,0.40416539,2.07770106,0.39733040,0.00062503,0.01455089,2.10011756
-2.56028014,2.64270877,0.00104339,0.38267798,1.94279567,0.39226031,0.00071615,0.01473895,1.98819454
-2.55427714,2.51204346,0.00127850,0.36076302,1.80872873,0.38988480,0.00082735,0.01494439,1.87707090
-2.54827414,2.38634203,0.00155697,0.33869494,1.67671287,0.39063866,0.00096195,0.01518761,1.76798182
-2.54227114,2.26746206,0.00188407,0.31674442,1.54789605,0.39496582,0.00112358,0.01549061,1.66214062
-2.53626813,2.15720344,0.00226517,0.29517209,1.42334231,0.40330902,0.00131610,0.01587636,1.56071437
-2.53026513,2.05726722,0.00270558,0.27422270,1.30401406,0.41609756,0.00154351,0.01636815,1.46479898
-2.52426213,1.96921385,0.00321039,0.25411970,1.19075648,0.43373340,0.00180988,0.01698884,1.37539458
-2.51825913,1.89442205,0.00378427,0.23506062,1.08428476,0.45657584,0.00211919,0.01776004,1.29338236
-2.51225613,1.83404987,0.00443124,0.21721329,0.98517463,0.48492531,0.00247521,0.01870133,1.21950363
-2.50625313,1.78899935,0.00515446,0.20071312,0.89385658,0.51900680,0.00288135,0.01982941,1.15434202
-2.50025013,1.75988611,0.00595597,0.18566141,0.81061393,0.55895365,0.00334049,0.02115730,1.09830957
-2.49424712,1.74701507,0.00683645,0.17212479,0.73558475,0.60479222,0.00385483,0.02269365,1.05163713
-2.48824412,1.75036337,0.00779501,0.16013573,0.66876751,0.65642845,0.00442571,0.02444201,1.01436946
-2.48224112,1.76957128,0.00882896,0.14969400,0.61003016,0.71363681,0.00505342,0.02640033,0.98636532
-2.47623812,1.80394171,0.00993365,0.14076914,0.55912223,0.77605260,0.00573713,0.02856054,0.96730235
-2.47023512,1.85244888,0.01110231,0.13330357,0.51568939,0.84316812,0.00647472,0.03090829,0.95668675
-2.46423212,1.91375606,0.01232602,0.12721644,0.47929002,0.91433341,0.00726273,0.03342289,0.95386735
-2.45822911,1.98624257,0.01359368,0.12240791,0.44941307,0.98876194,0.00809632,0.03607746,0.95805379
-2.45222611,2.06803943,0.01489208,0.11876378,0.42549676,1.06554157,0.00896930,0.03883926,0.96833816
-2.44622311,2.15707322,0.01620606,0.11616021,0.40694740,1.14365078,0.00987422,0.04167026,0.98371956
-2.44022011,2.25111715,0.01751873,0.11446853,0.39315799,1.22198006,0.01080251,0.04452789,1.00313098
-2.43421711,2.34784807,0.01881182,0.11355992,0.38352594,1.29935808,0.01174470,0.04736605,1.02546768
-2.42821411,2.44490810,0.02006605,0.11330975,0.37746961,1.37458182,0.01269068,0.05013620,1.04961641
-2.42221111,2.53996890,0.02126157,0.11360168,0.37444328,1.44644987,0.01363003,0.05278868,1.07448463
-2.41620810,2.63079674,0.02237852,0.11433119,0.37395013,1.51379767,0.01455240,0.05527405,1.09902890
-2.41020510,2.71531620,0.02339754,0.11540857,0.37555314,1.57553345,0.01544786,0.05754453,1.12228175
-2.40420210,2.79167009,0.02430035,0.11676133,0.37888350,1.63067331,0.01630736,0.05955544,1.14337604
-2.39819910,2.85827343,0.02507029,0.11833583,0.38364647,1.67837392,0.01712307,0.06126656,1.16156621
-2.39219610,2.91385915,0.02569283,0.12009817,0.38962443,1.71796145,0.01788876,0.06264339,1.17624558
-2.38619310,2.95751359,0.02615606,0.12203436,0.39667719,1.74895516,0.01860010,0.06365823,1.18695919
-2.38019010,2.98869993,0.02645110,0.12414957,0.40473934,1.77108447,0.01925491,0.06429109,1.19341158
-2.37418709,3.00726834,0.02657235,0.12646665,0.41381478,1.78429858,0.01985324,0.06453027,1.19546920
-2.36818409,3.01345194,0.02651771,0.12902382,0.42396848,1.78876781,0.02039743,0.06437277,1.19315730
-2.36218109,3.00784846,0.02628865,0.13187170,0.43531569,1.78487651,0.02089203,0.06382424,1.18665127
-2.35617809,2.99138782,0.02589018,0.13506955,0.44800886,1.77320751,0.02134358,0.06289883,1.17626278
-2.35017509,2.96528696,0.02533068,0.13868116,0.46222266,1.75451875,0.02176027,0.06161854,1.16242104
-2.34417209,2.93099337,0.02462160,0.14277014,0.47813759,1.72971285,0.02215155,0.06001248,1.14565005
-2.33816908,2.89011977,0.02377711,0.14739520,0.49592283,1.69980103,0.02252756,0.05811577,1.12654264
-2.33216608,2.84437271,0.02281363,0.15260517,0.51571889,1.66586294,0.02289861,0.05596833,1.10573237
-2.32616308,2.79547822,0.02174932,0.15843443,0.53762095,1.62900417,0.02327456,0.05361352,1.08386449
-2.32016008,2.74510793,0.02060350,0.16489859,0.56166356,1.59031348,0.02366416,0.05109669,1.06156733
-2.31415708,2.69480910,0.01939610,0.17199089,0.58780758,1.55082176,0.02407456,0.04846379,1.03942516
-2.30815408,2.64594192,0.01814704,0.17967948,0.61593001,1.51146452,0.02451072,0.04575995,1.01795405
-2.30215108,2.59962700,0.01687578,0.18790565,0.64581757,1.47304996,0.02497510,0.04302822,0.99758162
-2.29614807,2.55670575,0.01560073,0.19658341,0.67716435,1.43623382,0.02546729,0.04030846,0.97863175
-2.29014507,2.51771549,0.01433891,0.20560031,0.70957416,1.40150241,0.02598398,0.03763642,0.96131495
-2.28414207,2.48288066,0.01310558,0.21481967,0.74256763,1.36916442,0.02651899,0.03504309,0.94572482
-2.27813907,2.45212043,0.01191395,0.22408422,0.77559411,1.33935195,0.02706346,0.03255420,0.93184074
-2.27213607,2.42507246,0.01077509,0.23322101,0.80804814,1.31203050,0.02760634,0.03019004,0.91953679
-2.26613307,2.40113169,0.00969779,0.24204754,0.83928989,1.28701737,0.02813490,0.02796550,0.90859628
-2.26013007,2.37950205,0.00868861,0.25037883,0.86866909,1.26400752,0.02863547,0.02589034,0.89873131
-2.25412706,2.35925887,0.00775192,0.25803519,0.89555121,1.24260544,0.02909427,0.02396957,0.88960633
-2.24812406,2.33941861,0.00689010,0.26485041,0.91934516,1.22236144,0.02949834,0.02220412,0.88086457
-2.24212106,2.31901281,0.00610371,0.27068002,0.93953109,1.20281052,0.02983644,0.02059149,0.87215615
-2.23611806,2.29716245,0.00539171,0.27540918,0.95568715,1.18351196,0.03010010,0.01912656,0.86316634
-2.23011506,2.27314932,0.00475177,0.27896002,0.96751394,1.16408757,0.03028440,0.01780240,0.85364277
-2.22411206,2.24648092,0.00418048,0.28129784,0.97485557,1.14425694,0.03038890,0.01661106,0.84342027
-2.21810905,2.21694580,0.00367366,0.28243615,0.97771612,1.12386788,0.03041822,0.01554435,0.83244203
-2.21210605,2.18465680,0.00322660,0.28243998,0.97627083,1.10292083,0.03038265,0.01459449,0.82077632
-2.20610305,2.15008001,0.00283428,0.28142756,0.97087121,1.08158591,0.03029839,0.01375469,0.80862762
-2.20010005,2.11404812,0.00249160,0.27956994,0.96204367,1.06021195,0.03018768,0.01301965,0.79634190
-2.19409705,2.07775716,0.00219352,0.27708876,0.95048158,1.03932711,0.03007869,0.01238579,0.78440549
-2.18809405,2.04274674,0.00193522,0.27425192,0.93703077,1.01963077,0.03000507,0.01185152,0.77343746
-2.18209105,2.01086399,0.00171219,0.27136739,0.92266886,1.00197722,0.03000538,0.01141722,0.76417572
-2.17608804,1.98421240,0.00152033,0.26877530,0.90847883,0.98735133,0.03012219,0.01108514,0.75745711
-2.17008504,1.96508707,0.00135595,0.26683837,0.89561785,0.97683731,0.03040099,0.01085922,0.75419207
-2.16408204,1.95589833,0.00121580,0.26593107,0.88528199,0.97158132,0.03088893,0.01074473,0.75533459
-2.15807904,1.95908613,0.00109706,0.26642774,0.87866804,0.97274930,0.03163330,0.01074781,0.76184829
-2.15207604,1.97702789,0.00099733,0.26869004,0.87693354,0.98148133,0.03267996,0.01087506,0.77466977
-2.14607304,2.01194268,0.00091458,0.27305402,0.88115621,0.99884397,0.03407162,0.01113289,0.79467019
-2.14007004,2.06579482,0.00084706,0.27981730,0.89229410,1.02578221,0.03584607,0.01152700,0.82261638
-2.13406703,2.14020024,0.00079333,0.28922665,0.91114766,1.06307267,0.03803447,0.01206176,0.85913288
-2.12806403,2.23633868,0.00075213,0.30146649,0.93832500,1.11127967,0.04065963,0.01273967,0.90466596
-2.12206103,2.35487523,0.00072236,0.31664865,0.97421163,1.17071589,0.04373441,0.01356081,0.95945138
-2.11605803,2.49589430,0.00070302,0.33480378,1.01894578,1.24140923,0.04726041,0.01452239,1.02348681
-2.11005503,2.65884905,0.00069318,0.35587487,1.07240036,1.32307745,0.05122678,0.01561837,1.09651064
-2.10405203,2.84252923,0.00069192,0.37971318,1.13417255,1.41511192,0.05560946,0.01683920,1.17798796
-2.09804902,3.04504958,0.00069834,0.40607689,1.20358171,1.51657187,0.06037069,0.01817168,1.26710516
-2.09204602,3.26386076,0.00071148,0.43463264,1.27967621,1.62618981,0.06545907,0.01959896,1.36277360
-2.08604302,3.49578402,0.00073036,0.46496027,1.36124947,1.74238908,0.07080997,0.02110067,1.46364319
-2.08004002,3.73706986,0.00075398,0.49656054,1.44686515,1.86331337,0.07634649,0.02265324,1.56812589
-2.07403702,3.98348025,0.00078127,0.52886606,1.53489116,1.98686829,0.08198091,0.02423034,1.67442908
-2.06803402,4.23039274,0.00081116,0.56125493,1.62354178,2.11077398,0.08761657,0.02580348,1.78059806
-2.06203102,4.47292401,0.00084258,0.59306695,1.71092681,2.23262759,0.09315028,0.02734268,1.88456673
-2.05602801,4.70606912,0.00087445,0.62362184,1.79510622,2.34997389,0.09847493,0.02881737,1.98421493
-2.05002501,4.92485203,0.00090577,0.65223887,1.87414866,2.46038156,0.10348260,0.03019720,2.07743049
-2.04402201,5.12448191,0.00093557,0.67825722,1.94619166,2.56152262,0.10806765,0.03145306,2.16217386
-2.03801901,5.30050950,0.00096302,0.70105633,2.00950134,2.65125195,0.11212999,0.03255795,2.23654277
-2.03201601,5.44897714,0.00098739,0.72007543,2.06252927,2.72768373,0.11557820,0.03348793,2.29883434
-2.02601301,5.56655625,0.00100811,0.73483132,2.10396425,2.78926154,0.11833255,0.03422293,2.34760207
-2.02001001,5.65066635,0.00102479,0.74493390,2.13277666,2.83481921,0.12032751,0.03474752,2.38170514
-2.01400700,5.69957023,0.00103722,0.75009849,2.14825370,2.86362942,0.12151402,0.03505141,2.40034796
-2.00800400,5.71244092,0.00104542,0.75015470,2.15002373,2.87543785,0.12186100,0.03512995,2.40310804
-2.00200100,5.68939725,0.00104959,0.74505114,2.13806881,2.87048118,0.12135639,0.03498425,2.38995101
-1.99599800,5.63150610,0.00105014,0.73485613,2.11272467,2.84948758,0.12000742,0.03462124,2.36123201
-1.98999500,5.54075108,0.00104768,0.71975411,2.07466829,2.81365969,0.11784029,0.03405348,2.31768338
-1.98399200,5.41996865,0.00104300,0.70003815,2.02489343,2.76464022,0.11489904,0.03329870,2.26038933
-1.97798899,5.27275442,0.00103704,0.67609889,1.96467536,2.70446148,0.11124398,0.03237926,2.19074855
-1.97198599,5.10334345,0.00103085,0.64841036,1.89552618,2.63548057,0.10694946,0.03132140,2.11042668
-1.96598299,4.91646955,0.00102558,0.61751360,1.81914277,2.56030280,0.10210127,0.03015433,2.02130059
-1.95997999,4.71720935,0.00102242,0.58399857,1.73734954,2.48169602,0.09679373,0.02890929,1.92539706
-1.95397699,4.51081747,0.00102255,0.54848534,1.65203836,2.40249932,0.09112659,0.02761849,1.82482834
-1.94797399,4.30255923,0.00102711,0.51160531,1.56510800,2.32552928,0.08520194,0.02631412,1.72172730
-1.94197099,4.09754724,0.00103714,0.47398326,1.47840558,2.25348731,0.07912113,0.02502727,1.61818467
-1.93596798,3.90058782,0.00105356,0.43622082,1.39367199,2.18887141,0.07298201,0.02378705,1.51619073
-1.92996498,3.71604240,0.00107708,0.39888195,1.31249324,2.13389528,0.06687637,0.02261968,1.41758322
-1.92396198,3.54770848,0.00110821,0.36248090,1.23625924,2.09041769,0.06088789,0.02154776,1.32400333
-1.91795898,3.39872333,0.00114722,0.32747287,1.16613109,2.05988420,0.05509041,0.02058973,1.23686050
-1.91195598,3.27149291,0.00119408,0.29424738,1.10301768,2.04328324,0.04954682,0.01975938,1.15730703
-1.90595298,3.16764726,0.00124851,0.26312448,1.04756180,2.04111758,0.04430830,0.01906567,1.08622239
-1.89994997,3.08802255,0.00130992,0.23435355,1.00013578,2.05339209,0.03941407,0.01851255,1.02420713
-1.89394697,3.03266910,0.00137743,0.20811438,0.96084614,2.07961788,0.03489165,0.01809914,0.97158575
-1.88794397,3.00088374,0.00144992,0.18452023,0.92954659,2.11883236,0.03075732,0.01781988,0.92841770
-1.88194097,2.99126422,0.00152600,0.16362250,0.90585839,2.16963447,0.02701707,0.01766498,0.89451528
-1.87593797,3.00178279,0.00160409,0.14541652,0.88919686,2.23023355,0.02366767,0.01762088,0.86946725
-1.86993497,3.02987550,0.00168245,0.12984812,0.87880282,2.29851010,0.02069794,0.01767088,0.85266691
-1.86393197,3.07254372,0.00175923,0.11682058,0.87377757,2.37208631,0.01809014,0.01779582,0.84334321
-1.85792896,3.12646392,0.00183251,0.10620163,0.87312007,2.44840370,0.01582134,0.01797480,0.84059368
-1.85192596,3.18810190,0.00190041,0.09783026,0.87576491,2.52480534,0.01386484,0.01818599,0.84341805
-1.84592296,3.25382762,0.00196108,0.09152308,0.88061982,2.59861966,0.01219143,0.01840733,0.85075146
-1.83991996,3.32002712,0.00201284,0.08708027,0.88660155,2.66724307,0.01077062,0.01861732,0.86149642
-1.83391696,3.38320797,0.00205416,0.08429081,0.89266909,2.72821843,0.00957164,0.01879568,0.87455278
-1.82791396,3.44009554,0.00208375,0.08293716,0.89785321,2.77930686,0.00856441,0.01892395,0.88884510
-1.82191096,3.48771736,0.00210062,0.08279936,0.90128176,2.81855051,0.00772019,0.01898607,0.90334705
-1.81590795,3.52347356,0.00210406,0.08365865,0.90220004,2.84432410,0.00701221,0.01896874,0.91710243
-1.80990495,3.54519204,0.00209369,0.08530058,0.89998603,2.85537406,0.00641607,0.01886175,0.92924281
-1.80390195,3.55116735,0.00206948,0.08751778,0.89416013,2.85084385,0.00590999,0.01865817,0.93900154
-1.79789895,3.54018305,0.00203170,0.09011250,0.88438972,2.83028541,0.00547495,0.01835439,0.94572431
-1.79189595,3.51151786,0.00198098,0.09289881,0.87048850,2.79365652,0.00509474,0.01795007,0.94887622
-1.78589295,3.46493634,0.00191819,0.09570468,0.85241119,2.74130508,0.00475586,0.01744797,0.94804556
-1.77988994,3.40066560,0.00184450,0.09837383,0.83024402,2.67394129,0.00444738,0.01685368,0.94294459
-1.77388694,3.31935964,0.00176125,0.10076739,0.80419172,2.59259952,0.00416074,0.01617526,0.93340737
-1.76788394,3.22205343,0.00166997,0.10276533,0.77456174,2.49859179,0.00388951,0.01542282,0.91938510
-1.76188094,3.11010909,0.00157228,0.10426762,0.74174645,2.39345518,0.00362910,0.01460810,0.90093910
-1.75587794,2.98515650,0.00146986,0.10519503,0.70620417,2.27889547,0.00337652,0.01374391,0.87823184
-1.74987494,2.84903081,0.00136441,0.10548960,0.66843983,2.15672941,0.00313006,0.01284372,0.85151632
-1.74387194,2.70370915,0.00125756,0.10511462,0.62898589,2.02882779,0.00288904,0.01192116,0.82112410
-1.73786893,2.55124872,0.00115086,0.10405425,0.58838432,1.89706152,0.00265356,0.01098957,0.78745231
-1.73186593,2.39372810,0.00104574,0.10231253,0.54717006,1.76325228,0.00242425,0.01006164,0.75095009
-1.72586293,2.23319348,0.00094348,0.09991206,0.50585645,1.62912916,0.00220213,0.00914907,0.71210466
-1.71985993,2.07161093,0.00084518,0.09689213,0.46492297,1.49629243,0.00198834,0.00826233,0.67142742
-1.71385693,1.91082569,0.00075173,0.09330659,0.42480541,1.36618487,0.00178411,0.00741044,0.62944050
-1.70785393,1.75252905,0.00066387,0.08922127,0.38588856,1.24007099,0.00159056,0.00660089,0.58666385
-1.70185093,1.59823294,0.00058211,0.08471129,0.34850137,1.11902392,0.00140868,0.00583955,0.54360339
-1.69584792,1.44925224,0.00050679,0.07985824,0.31291448,1.00391968,0.00123924,0.00513071,0.50074033
-1.68984492,1.30669443,0.00043807,0.07474724,0.27933984,0.89543795,0.00108277,0.00447716,0.45852191
-1.68384192,1.17145599,0.00037598,0.06946427,0.24793219,0.79406865,0.00093957,0.00388024,0.41735371
-1.67783892,1.04422497,0.00032040,0.06409348,0.21879207,0.70012321,0.00080966,0.00334003,0.37759367
-1.67183592,0.92548871,0.00027109,0.05871498,0.19197004,0.61374963,0.00069285,0.00285553,0.33954786
-1.66583292,0.81554597,0.00022774,0.05340281,0.16747189,0.53495017,0.00058874,0.00242479,0.30346794
-1.65982991,0.71452253,0.00018996,0.04822335,0.14526427,0.46360073,0.00049675,0.00204513,0.26955040
-1.65382691,0.62238922,0.00015732,0.04323418,0.12528078,0.39947103,0.00041618,0.00171330,0.23793726
-1.64782391,0.53898176,0.00012936,0.03848332,0.10742802,0.34224483,0.00034621,0.00142569,0.20871828
-1.64182091,0.46402136,0.00010562,0.03400889,0.09159152,0.29153936,0.00028596,0.00117842,0.18193430
-1.63581791,0.39713553,0.00008562,0.02983914,0.07764134,0.24692368,0.00023452,0.00096754,0.15758166
-1.62981491,0.33787838,0.00006891,0.02599282,0.06543719,0.20793539,0.00019096,0.00078913,0.13561731
-1.62381191,0.28574994,0.00005507,0.02247985,0.05483306,0.17409545,0.00015439,0.00063936,0.11596442
-1.61780890,0.24021412,0.00004370,0.01930216,0.04568118,0.14492103,0.00012393,0.00051460,0.09851830
-1.61180590,0.20071488,0.00003443,0.01645473,0.03783542,0.11993627,0.00009877,0.00041147,0.08315236
-1.60580290,0.16669054,0.00002693,0.01392669,0.03115404,0.09868102,0.00007816,0.00032685,0.06972385
-1.59979990,0.13758595,0.00002092,0.01170246,0.02550186,0.08071759,0.00006141,0.00025795,0.05807933
-1.59379690,0.11286271,0.00001613,0.00976290,0.02075187,0.06563580,0.00004790,0.00020226,0.04805961
-1.58779390,0.09200719,0.00001235,0.00808636,0.01678633,0.05305633,0.00003710,0.00015757,0.03950422
-1.58179090,0.07453672,0.00000939,0.00664968,0.01349748,0.04263270,0.00002853,0.00012196,0.03225512
-1.57578789,0.06000391,0.00000709,0.00542906,0.01078783,0.03405205,0.00002178,0.00009381,0.02615983
-1.56978489,0.04799935,0.00000531,0.00440077,0.00857014,0.02703494,0.00001652,0.00007169,0.02107386
-1.56378189,0.03815293,0.00000395,0.00354177,0.00676715,0.02133436,0.00001243,0.00005445,0.01686255
-1.55777889,0.03013389,0.00000292,0.00283019,0.00531115,0.01673414,0.00000930,0.00004110,0.01340227
-1.55177589,0.02364995,0.00000214,0.00224566,0.00414337,0.01304691,0.00000690,0.00003084,0.01058111
-1.54577289,0.01844569,0.00000156,0.00176954,0.00321333,0.01011187,0.00000510,0.00002301,0.00829919
-1.53976988,0.01430029,0.00000113,0.00138507,0.00247805,0.00779231,0.00000375,0.00001709,0.00646850
-1.53376688,0.01102502,0.00000081,0.00107742,0.00190134,0.00597318,0.00000275,0.00001264,0.00501254
-1.52776388,0.00846045,0.00000058,0.00083365,0.00145309,0.00455865,0.00000202,0.00000934,0.00386574
-1.52176088,0.00647367,0.00000042,0.00064269,0.00110853,0.00346984,0.00000150,0.00000692,0.00297275
-1.51575788,0.00495554,0.00000030,0.00049521,0.00084759,0.00264273,0.00000115,0.00000520,0.00228763
-1.50975488,0.00381818,0.00000022,0.00038356,0.00065440,0.00202626,0.00000093,0.00000401,0.00177316
-1.50375188,0.00299272,0.00000016,0.00030160,0.00051673,0.00158068,0.00000082,0.00000326,0.00140006
-1.49774887,0.00242739,0.00000013,0.00024468,0.00042565,0.00127623,0.00000082,0.00000287,0.00114642
-1.49174587,0.00208598,0.00000011,0.00020946,0.00037521,0.00109202,0.00000090,0.00000280,0.00099724
-1.48574287,0.00194681,0.00000011,0.00019393,0.00036225,0.00101527,0.00000109,0.00000305,0.00094414
-1.47973987,0.00200211,0.00000011,0.00019736,0.00038633,0.00104078,0.00000140,0.00000363,0.00098524
-1.47373687,0.00225794,0.00000014,0.00022029,0.00044976,0.00117077,0.00000184,0.00000458,0.00112535
-1.46773387,0.00273461,0.00000017,0.00026462,0.00055771,0.00141494,0.00000246,0.00000596,0.00137633
-1.46173087,0.00346760,0.00000022,0.00033370,0.00071850,0.00179082,0.00000330,0.00000789,0.00175772
