energy_ev,total_up,Ge_p_up,Ge_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.47173587,2.68059695,0.38330016,0.00000000,1.65046940,1.29794303,0.03739940,1.04039094
-5.46573287,2.66505585,0.38086672,0.00000000,1.68551818,1.27726680,0.03738315,1.03510562
-5.45972986,2.65082391,0.37919446,0.00000000,1.71989364,1.25756710,0.03737466,1.03025659
-5.45372686,2.63818913,0.37832580,0.00000000,1.75326106,1.23918168,0.03737033,1.02596417
-5.44772386,2.62742559,0.37830092,0.00000000,1.78529556,1.22244124,0.03736860,1.02232964
-5.44172086,2.61879636,0.37915829,0.00000000,1.81569100,1.20766810,0.03737013,1.01943535
-5.43571786,2.61255529,0.38093478,0.00000000,1.84416784,1.19517446,0.03737788,1.01734506
-5.42971486,2.60894710,0.38366538,0.00000000,1.87047934,1.18525968,0.03739702,1.01610434
-5.42371186,2.60820553,0.38738245,0.00000000,1.89441610,1.17820677,0.03743477,1.01574093
-5.41770885,2.61054933,0.39211441,0.00000000,1.91580858,1.17427769,0.03750007,1.01626499
-5.41170585,2.61617616,0.39788411,0.00000000,1.93452770,1.17370769,0.03760312,1.01766914
-5.40570285,2.62525448,0.40470663,0.00000000,1.95048355,1.17669878,0.03775493,1.01992837
-5.39969985,2.63791394,0.41258688,0.00000000,1.96362248,1.18341244,0.03796670,1.02299972
-5.39369685,2.65423467,0.42151697,0.00000000,1.97392283,1.19396198,0.03824916,1.02682198
-5.38769385,2.67423616,0.43147348,0.00000000,1.98138963,1.20840484,0.03861200,1.03131537
-5.38169085,2.69786643,0.44241484,0.00000000,1.98604883,1.22673531,0.03906318,1.03638142
-5.37568784,2.72499221,0.45427900,0.00000000,1.98794127,1.24887802,0.03960841,1.04190306
-5.36968484,2.75539092,0.46698148,0.00000000,1.98711701,1.27468275,0.04025057,1.04774517
-5.36368184,2.78874506,0.48041402,0.00000000,1.98363025,1.30392097,0.04098938,1.05375561
-5.35767884,2.82463971,0.49444402,0.00000000,1.97753524,1.33628434,0.04182104,1.05976685
-5.35167584,2.86256349,0.50891472,0.00000000,1.96888333,1.37138581,0.04273811,1.06559820
-5.34567284,2.90191337,0.52364647,0.00000000,1.95772128,1.40876316,0.04372949,1.07105872
-5.33966983,2.94200343,0.53843888,0.00000000,1.94409095,1.44788544,0.04478052,1.07595078
-5.33366683,2.98207761,0.55307404,0.00000000,1.92803027,1.48816213,0.04587333,1.08007415
-5.32766383,3.02132602,0.56732066,0.00000000,1.90957527,1.52895488,0.04698721,1.08323058
-5.32166083,3.05890466,0.58093910,0.00000000,1.88876316,1.56959180,0.04809917,1.08522877
-5.31565783,3.09395775,0.59368711,0.00000000,1.86563600,1.60938364,0.04918462,1.08588954
-5.30965483,3.12564204,0.60532614,0.00000000,1.84024485,1.64764167,0.05021811,1.08505108
-5.30365183,3.15315234,0.61562791,0.00000000,1.81265407,1.68369645,0.05117410,1.08257410
-5.29764882,3.17574715,0.62438114,0.00000000,1.78294549,1.71691698,0.05202783,1.07834665
-5.29164582,3.19277366,0.63139803,0.00000000,1.75122219,1.74672955,0.05275613,1.07228862
-5.28564282,3.20369089,0.63652033,0.00000000,1.71761176,1.77263541,0.05333818,1.06435550
-5.27963982,3.20809028,0.63962466,0.00000000,1.68226881,1.79422669,0.05375627,1.05454143
-5.27363682,3.20571267,0.64062688,0.00000000,1.64537658,1.81119994,0.05399633,1.04288141
-5.26763382,3.19646093,0.63948537,0.00000000,1.60714768,1.82336647,0.05404850,1.02945241
-5.26163082,3.18040777,0.63620293,0.00000000,1.56782371,1.83065927,0.05390741,1.01437341
-5.25562781,3.15779801,0.63082728,0.00000000,1.52767396,1.83313596,0.05357233,0.99780430
-5.24962481,3.12904534,0.62345012,0.00000000,1.48699304,1.83097766,0.05304725,0.97994353
-5.24362181,3.09472331,0.61420468,0.00000000,1.44609755,1.82448366,0.05234062,0.96102460
-5.23761881,3.05555086,0.60326198,0.00000000,1.40532175,1.81406210,0.05146509,0.94131135
-5.23161581,3.01237280,0.59082578,0.00000000,1.36501241,1.80021690,0.05043698,0.92109222
-5.22561281,2.96613568,0.57712654,0.00000000,1.32552284,1.78353133,0.04927571,0.90067352
-5.21960980,2.91786012,0.56241451,0.00000000,1.28720623,1.76464904,0.04800305,0.88037193
-5.21360680,2.86861029,0.54695230,0.00000000,1.25040845,1.74425295,0.04664243,0.86050640
-5.20760380,2.81946180,0.53100723,0.00000000,1.21546043,1.72304298,0.04521802,0.84138969
-5.20160080,2.77146906,0.51484363,0.00000000,1.18267034,1.70171348,0.04375405,0.82331981
-5.19559780,2.72563322,0.49871553,0.00000000,1.15231579,1.68093106,0.04227392,0.80657167
-5.18959480,2.68287202,0.48285993,0.00000000,1.12463619,1.66131370,0.04079960,0.79138912
-5.18359180,2.64399237,0.46749082,0.00000000,1.09982569,1.64341191,0.03935092,0.77797776
-5.17758879,2.60966678,0.45279432,0.00000000,1.07802677,1.62769262,0.03794514,0.76649876
-5.17158579,2.58041434,0.43892491,0.00000000,1.05932489,1.61452610,0.03659652,0.75706383
-5.16558279,2.55658691,0.42600288,0.00000000,1.04374439,1.60417663,0.03531613,0.74973164
-5.15957979,2.53836074,0.41411314,0.00000000,1.03124582,1.59679685,0.03411168,0.74450574
-5.15357679,2.52573390,0.40330519,0.00000000,1.02172498,1.59242598,0.03298763,0.74133409
-5.14757379,2.51852932,0.39359435,0.00000000,1.01501368,1.59099187,0.03194525,0.74011025
-5.14157079,2.51640322,0.38496399,0.00000000,1.01088241,1.59231654,0.03098297,0.74067615
-5.13556778,2.51885848,0.37736871,0.00000000,1.00904486,1.59612495,0.03009665,0.74282637
-5.12956478,2.52526244,0.37073822,0.00000000,1.00916424,1.60205659,0.02928002,0.74631378
-5.12356178,2.53486824,0.36498182,0.00000000,1.01086125,1.60967923,0.02852515,0.75085634
-5.11755878,2.54683911,0.35999318,0.00000000,1.01372355,1.61850448,0.02782291,0.75614482
-5.11155578,2.56027460,0.35565524,0.00000000,1.01731643,1.62800443,0.02716345,0.76185132
-5.10555278,2.57423803,0.35184515,0.00000000,1.02119433,1.63762889,0.02653668,0.76763803
-5.09954977,2.58778412,0.34843895,0.00000000,1.02491291,1.64682258,0.02593269,0.77316635
-5.09354677,2.59998623,0.34531597,0.00000000,1.02804130,1.65504191,0.02534213,0.77810574
-5.08754377,2.60996221,0.34236272,0.00000000,1.03017402,1.66177078,0.02475654,0.78214227
-5.08154077,2.61689848,0.33947630,0.00000000,1.03094237,1.66653501,0.02416864,0.78498659
-5.07553777,2.62007140,0.33656714,0.00000000,1.03002466,1.66891519,0.02357252,0.78638104
-5.06953477,2.61886586,0.33356123,0.00000000,1.02715520,1.66855751,0.02296376,0.78610584
-5.06353177,2.61279035,0.33040151,0.00000000,1.02213152,1.66518252,0.02233954,0.78398413
-5.05752876,2.60148840,0.32704881,0.00000000,1.01481976,1.65859162,0.02169867,0.77988580
-5.05152576,2.58474626,0.32348200,0.00000000,1.00515793,1.64867124,0.02104151,0.77373007
-5.04552276,2.56249658,0.31969760,0.00000000,0.99315702,1.63539463,0.02036996,0.76548668
-5.03951976,2.53481821,0.31570886,0.00000000,0.97889984,1.61882144,0.01968731,0.75517591
-5.03351676,2.50193230,0.31154424,0.00000000,0.96253782,1.59909497,0.01899811,0.74286722
-5.02751376,2.46419470,0.30724550,0.00000000,0.94428559,1.57643744,0.01830799,0.72867686
-5.02151076,2.42208511,0.30286538,0.00000000,0.92441392,1.55114325,0.01762353,0.71276426
-5.01550775,2.37619325,0.29846492,0.00000000,0.90324098,1.52357066,0.01695201,0.69532761
-5.00950475,2.32720248,0.29411067,0.00000000,0.88112226,1.49413186,0.01630126,0.67659858
-5.00350175,2.27587137,0.28987160,0.00000000,0.85843970,1.46328198,0.01567945,0.65683644
-4.99749875,2.22301357,0.28581607,0.00000000,0.83559013,1.43150703,0.01509489,0.63632167
-4.99149575,2.16947673,0.28200886,0.00000000,0.81297353,1.39931137,0.01455589,0.61534933
-4.98549275,2.11612078,0.27850832,0.00000000,0.79098151,1.36720476,0.01407053,0.59422227
-4.97948974,2.06379632,0.27536380,0.00000000,0.76998625,1.33568945,0.01364655,0.57324434
-4.97348674,2.01332336,0.27261352,0.00000000,0.75033032,1.30524756,0.01329117,0.55271384
-4.96748374,1.96547129,0.27028282,0.00000000,0.73231759,1.27632906,0.01301096,0.53291721
-4.96148074,1.92094013,0.26838300,0.00000000,0.71620556,1.24934064,0.01281172,0.51412321
-4.95547774,1.88034383,0.26691072,0.00000000,0.70219919,1.22463571,0.01269837,0.49657754
-4.94947474,1.84419578,0.26584812,0.00000000,0.69044639,1.20250582,0.01267483,0.48049822
-4.94347174,1.81289700,0.26516343,0.00000000,0.68103535,1.18317373,0.01274395,0.46607149
-4.93746873,1.78672720,0.26481229,0.00000000,0.67399357,1.16678817,0.01290742,0.45344856
-4.93146573,1.76583894,0.26473960,0.00000000,0.66928859,1.15342070,0.01316571,0.44274315
-4.92546273,1.75025506,0.26488181,0.00000000,0.66683048,1.14306451,0.01351800,0.43402979
-4.91945973,1.73986945,0.26516960,0.00000000,0.66647574,1.13563541,0.01396217,0.42734299
-4.91345673,1.73445107,0.26553072,0.00000000,0.66803258,1.13097486,0.01449473,0.42267730
-4.90745373,1.73365130,0.26589298,0.00000000,0.67126733,1.12885517,0.01511084,0.41998808
-4.90145073,1.73701419,0.26618712,0.00000000,0.67591175,1.12898644,0.01580432,0.41919324
-4.89544772,1.74398951,0.26634943,0.00000000,0.68167095,1.13102544,0.01656765,0.42017566
-4.88944472,1.75394823,0.26632405,0.00000000,0.68823176,1.13458573,0.01739207,0.42278633
-4.88344172,1.76619979,0.26606477,0.00000000,0.69527109,1.13924912,0.01826761,0.42684823
-4.87743872,1.78001083,0.26553618,0.00000000,0.70246425,1.14457771,0.01918321,0.43216065
-4.87143572,1.79462468,0.26471431,0.00000000,0.70949282,1.15012639,0.02012686,0.43850402
-4.86543272,1.80928100,0.26358647,0.00000000,0.71605188,1.15545519,0.02108577,0.44564510
-4.85942971,1.82323492,0.26215057,0.00000000,0.72185650,1.16014111,0.02204651,0.45334226
-4.85342671,1.83577511,0.26041377,0.00000000,0.72664716,1.16378898,0.02299526,0.46135087
-4.84742371,1.84624017,0.25839073,0.00000000,0.73019426,1.16604104,0.02391801,0.46942860
-4.84142071,1.85403291,0.25610147,0.00000000,0.73230137,1.16658481,0.02480082,0.47734041
-4.83541771,1.85863204,0.25356903,0.00000000,0.73280749,1.16515921,0.02563009,0.48486320
-4.82941471,1.85960120,0.25081712,0.00000000,0.73158812,1.16155862,0.02639277,0.49179003
-4.82341171,1.85659504,0.24786798,0.00000000,0.72855548,1.15563501,0.02707673,0.49793367
-4.81740870,1.84936250,0.24474037,0.00000000,0.72365770,1.14729808,0.02767090,0.50312958
-4.81140570,1.83774739,0.24144825,0.00000000,0.71687746,1.13651376,0.02816563,0.50723827
-4.80540270,1.82168667,0.23799978,0.00000000,0.70822995,1.12330117,0.02855286,0.51014692
-4.79939970,1.80120663,0.23439715,0.00000000,0.69776057,1.10772848,0.02882635,0.51177042
-4.79339670,1.77641764,0.23063697,0.00000000,0.68554231,1.08990800,0.02898190,0.51205181
-4.78739370,1.74750766,0.22671133,0.00000000,0.67167318,1.06999083,0.02901745,0.51096223
-4.78139070,1.71473533,0.22260950,0.00000000,0.65627362,1.04816154,0.02893323,0.50850041
-4.77538769,1.67842268,0.21832008,0.00000000,0.63948411,1.02463301,0.02873183,0.50469181
-4.76938469,1.63894807,0.21383355,0.00000000,0.62146294,0.99964193,0.02841822,0.49958744
-4.76338169,1.59673952,0.20914497,0.00000000,0.60238431,0.97344488,0.02799971,0.49326254
-4.75737869,1.55226858,0.20425682,0.00000000,0.58243649,0.94631522,0.02748593,0.48581503
-4.75137569,1.50604466,0.19918156,0.00000000,0.56182027,0.91854072,0.02688861,0.47736379
-4.74537269,1.45860997,0.19394400,0.00000000,0.54074734,0.89042186,0.02622147,0.46804685
-4.73936968,1.41053470,0.18858311,0.00000000,0.51943884,0.86227060,0.02549996,0.45801946
-4.73336668,1.36241227,0.18315330,0.00000000,0.49812363,0.83440940,0.02474095,0.44745186
-4.72736368,1.31485443,0.17772503,0.00000000,0.47703650,0.80717020,0.02396237,0.43652700
-4.72136068,1.26848585,0.17238465,0.00000000,0.45641602,0.78089324,0.02318288,0.42543787
-4.71535768,1.22393808,0.16723359,0.00000000,0.43650219,0.75592521,0.02242138,0.41438470
-4.70935468,1.18184256,0.16238685,0.00000000,0.41753365,0.73261689,0.02169660,0.40357169
-4.70335168,1.14282273,0.15797078,0.00000000,0.39974467,0.71131973,0.02102661,0.39320361
-4.69734867,1.10748504,0.15412053,0.00000000,0.38336181,0.69238174,0.02042835,0.38348202
-4.69134567,1.07640923,0.15097693,0.00000000,0.36860046,0.67614228,0.01991715,0.37460130
-4.68534267,1.05013784,0.14868322,0.00000000,0.35566124,0.66292622,0.01950632,0.36674456
-4.67933967,1.02916541,0.14738166,0.00000000,0.34472651,0.65303740,0.01920672,0.36007946
-4.67333667,1.01392768,0.14721014,0.00000000,0.33595700,0.64675177,0.01902648,0.35475424
-4.66733367,1.00479129,0.14829890,0.00000000,0.32948879,0.64431034,0.01897064,0.35089388
-4.66133067,1.00204427,0.15076754,0.00000000,0.32543073,0.64591245,0.01904105,0.34859672
-4.65532766,1.00588791,0.15472229,0.00000000,0.32386235,0.65170948,0.01923624,0.34793163
-4.64932466,1.01643030,0.16025362,0.00000000,0.32483244,0.66179936,0.01955146,0.34893588
-4.64332166,1.03368190,0.16743422,0.00000000,0.32835824,0.67622216,0.01997877,0.35161376
-4.63731866,1.05755316,0.17631732,0.00000000,0.33442533,0.69495685,0.02050730,0.35593622
-4.63131566,1.08785460,0.18693525,0.00000000,0.34298812,0.71791939,0.02112354,0.36184126
-4.62531266,1.12429893,0.19929834,0.00000000,0.35397084,0.74496221,0.02181178,0.36923542
-4.61930965,1.16650541,0.21339396,0.00000000,0.36726910,0.77587502,0.02255457,0.37799605
-4.61330665,1.21400591,0.22918567,0.00000000,0.38275166,0.81038675,0.02333329,0.38797435
-4.60730365,1.26625250,0.24661251,0.00000000,0.40026246,0.84816873,0.02412868,0.39899915
-4.60130065,1.32262618,0.26558840,0.00000000,0.41962271,0.88883861,0.02492145,0.41088106
-4.59529765,1.38244626,0.28600148,0.00000000,0.44063290,0.93196506,0.02569287,0.42341696
-4.58929465,1.44498011,0.30771371,0.00000000,0.46307467,0.97707294,0.02642522,0.43639461
-4.58329165,1.50945291,0.33056055,0.00000000,0.48671250,1.02364886,0.02710235,0.44959714
-4.57728864,1.57505723,0.35435097,0.00000000,0.51129515,1.07114697,0.02771000,0.46280723
-4.57128564,1.64096222,0.37886783,0.00000000,0.53655692,1.11899498,0.02823612,0.47581100
-4.56528264,1.70632246,0.40386879,0.00000000,0.56221885,1.16660040,0.02867109,0.48840128
-4.55927964,1.77028662,0.42908796,0.00000000,0.58798988,1.21335704,0.02900776,0.50038046
-4.55327664,1.83200596,0.45423828,0.00000000,0.61356823,1.25865197,0.02924148,0.51156270
-4.54727364,1.89064312,0.47901494,0.00000000,0.63864317,1.30187295,0.02936997,0.52177564
-4.54127064,1.94538137,0.50309976,0.00000000,0.66289730,1.34241663,0.02939314,0.53086179
-4.53526763,1.99543458,0.52616663,0.00000000,0.68600951,1.37969745,0.02931283,0.53867950
-4.52926463,2.04005826,0.54788789,0.00000000,0.70765882,1.41315742,0.02913255,0.54510379
-4.52326163,2.07856159,0.56794175,0.00000000,0.72752911,1.44227668,0.02885712,0.55002719
-4.51725863,2.11032058,0.58602027,0.00000000,0.74531470,1.46658480,0.02849236,0.55336047
-4.51125563,2.13479205,0.60183788,0.00000000,0.76072682,1.48567235,0.02804483,0.55503371
-4.50525263,2.15152809,0.61514005,0.00000000,0.77350060,1.49920269,0.02752150,0.55499735
-4.49924962,2.16019050,0.62571171,0.00000000,0.78340263,1.50692324,0.02692959,0.55322350
-4.49324662,2.16056442,0.63338512,0.00000000,0.79023839,1.50867587,0.02627636,0.54970738
-4.48724362,2.15257051,0.63804666,0.00000000,0.79385951,1.50440565,0.02556904,0.54446865
-4.48124062,2.13627469,0.63964232,0.00000000,0.79417027,1.49416758,0.02481473,0.53755269
-4.47523762,2.11189467,0.63818144,0.00000000,0.79113295,1.47813044,0.02402047,0.52903154
-4.46923462,2.07980259,0.63373851,0.00000000,0.78477166,1.45657761,0.02319321,0.51900433
-4.46323162,2.04052300,0.62645273,0.00000000,0.77517438,1.42990418,0.02233990,0.50759708
-4.45722861,1.99472600,0.61652543,0.00000000,0.76249292,1.39861042,0.02146760,0.49496167
-4.45122561,1.94321517,0.60421527,0.00000000,0.74694055,1.36329143,0.02058353,0.48127390
-4.44522261,1.88691056,0.58983135,0.00000000,0.72878757,1.32462327,0.01969513,0.46673063
-4.43921961,1.82682714,0.57372452,0.00000000,0.70835463,1.28334584,0.01881016,0.45154588
-4.43321661,1.76404931,0.55627729,0.00000000,0.68600422,1.24024332,0.01793667,0.43594618
-4.42721361,1.69970250,0.53789260,0.00000000,0.66213066,1.19612261,0.01708299,0.42016511
-4.42121061,1.63492291,0.51898211,0.00000000,0.63714898,1.15179087,0.01625771,0.40443739
-4.41520760,1.57082671,0.49995433,0.00000000,0.61148321,1.10803302,0.01546952,0.38899268
-4.40920460,1.50847990,0.48120317,0.00000000,0.58555475,1.06559008,0.01472716,0.37404942
-4.40320160,1.44887020,0.46309737,0.00000000,0.55977121,1.02513930,0.01403922,0.35980903
-4.39719860,1.39288218,0.44597119,0.00000000,0.53451633,0.98727697,0.01341399,0.34645072
-4.39119560,1.34127657,0.43011669,0.00000000,0.51014151,0.95250450,0.01285928,0.33412718
-4.38519260,1.29467465,0.41577792,0.00000000,0.48695911,0.92121833,0.01238227,0.32296139
-4.37918959,1.25354828,0.40314703,0.00000000,0.46523809,0.89370408,0.01198932,0.31304480
-4.37318659,1.21821580,0.39236259,0.00000000,0.44520185,0.87013496,0.01168585,0.30443673
-4.36718359,1.18884390,0.38350985,0.00000000,0.42702847,0.85057442,0.01147625,0.29716537
-4.36118059,1.16545509,0.37662298,0.00000000,0.41085308,0.83498285,0.01136374,0.29122999
-4.35517759,1.14794031,0.37168902,0.00000000,0.39677235,0.82322777,0.01135037,0.28660443
-4.34917459,1.13607586,0.36865328,0.00000000,0.38485045,0.81509703,0.01143704,0.28324160
-4.34317159,1.12954383,0.36742588,0.00000000,0.37512632,0.81031432,0.01162346,0.28107881
-4.33716858,1.12795481,0.36788913,0.00000000,0.36762166,0.80855614,0.01190825,0.28004350
-4.33116558,1.13087192,0.36990529,0.00000000,0.36234902,0.80946954,0.01228905,0.28005917
-4.32516258,1.13783490,0.37332436,0.00000000,0.35931963,0.81268978,0.01276258,0.28105120
-4.31915958,1.14838313,0.37799167,0.00000000,0.35855036,0.81785705,0.01332480,0.28295210
-4.31315658,1.16207657,0.38375465,0.00000000,0.36006932,0.82463171,0.01397104,0.28570600
-4.30715358,1.17851370,0.39046884,0.00000000,0.36391974,0.83270720,0.01469610,0.28927216
