energy_ev,total_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-5.35167584,7.38515754,5.81534175,3.00854760,0.01864217,4.90516732,0.44565908,0.00053661
-5.34567284,7.64988422,5.97834420,3.12019698,0.02020349,5.05633900,0.46613526,0.00056963
-5.33966983,7.91008516,6.13253592,3.23468229,0.02182129,5.20488400,0.48532640,0.00060268
-5.33366683,8.16327760,6.27646796,3.35089062,0.02348671,5.34944148,0.50301858,0.00063544
-5.32766383,8.40711919,6.40896775,3.46771432,0.02518978,5.48877989,0.51901293,0.00066755
-5.32166083,8.63943230,6.52915303,3.58406376,0.02691950,5.62180776,0.53312856,0.00069869
-5.31565783,8.85822327,6.63643446,3.69887822,0.02866404,5.74757895,0.54520535,0.00072848
-5.30965483,9.06169692,6.73050728,3.81113515,0.03041093,5.86529257,0.55510640,0.00075657
-5.30365183,9.24826695,6.81133307,3.91985760,0.03214732,5.97428851,0.56272028,0.00078263
-5.29764882,9.41656242,6.87911260,4.02412019,0.03386032,6.07403889,0.56796303,0.00080634
-5.29164582,9.56543082,6.93425144,4.12305344,0.03553731,6.16413635,0.57077980,0.00082738
-5.28564282,9.69393787,6.97731979,4.21584682,0.03716631,6.24427981,0.57114610,0.00084552
-5.27963982,9.80136432,7.00900828,4.30175043,0.03873634,6.31425833,0.56906881,0.00086052
-5.27363682,9.88719966,7.03008166,4.38007554,0.04023780,6.37393373,0.56458654,0.00087224
-5.26763382,9.95113314,7.04133221,4.45019410,0.04166273,6.42322286,0.55776963,0.00088054
-5.26163082,9.99304206,7.04353459,4.51153759,0.04300519,6.46207990,0.54871959,0.00088539
-5.25562781,10.01297784,7.03740412,4.56359538,0.04426143,6.49047974,0.53756790,0.00088678
-5.24962481,10.01115024,7.02356004,4.60591309,0.04543015,6.50840303,0.52447428,0.00088478
-5.24362181,9.98791056,7.00249535,4.63809132,0.04651254,6.51582372,0.50962428,0.00087951
-5.23761881,9.94373454,6.97455459,4.65978524,0.04751243,6.51269988,0.49322642,0.00087114
-5.23161581,9.87920609,6.93992051,4.67070550,0.04843624,6.49896851,0.47550864,0.00085988
-5.22561281,9.79500277,6.89861048,4.67062082,0.04929287,6.47454495,0.45671446,0.00084599
-5.21960980,9.69188411,6.85048291,4.65936253,0.05009364,6.43932714,0.43709865,0.00082975
-5.21360680,9.57068354,6.79525353,4.63683125,0.05085202,6.39320521,0.41692282,0.00081147
-5.20760380,9.43230454,6.73252100,4.60300553,0.05158338,6.33607585,0.39645076,0.00079146
-5.20160080,9.27772130,6.66180068,4.55795229,0.05230467,6.26786141,0.37594393,0.00077004
-5.19559780,9.10798360,6.58256517,4.50183844,0.05303403,6.18853252,0.35565706,0.00074754
-5.18959480,8.92422538,6.49428943,4.43494304,0.05379034,6.09813340,0.33583411,0.00072425
-5.18359180,8.72767579,6.39649849,4.35766901,0.05459271,5.99680814,0.31670456,0.00070048
-5.17758879,8.51967143,6.28881500,4.27055348,0.05545996,5.88482646,0.29848022,0.00067649
-5.17158579,8.30166791,6.17100425,4.17427560,0.05640996,5.76260709,0.28135257,0.00065254
-5.16558279,8.07524878,6.04301397,4.06966079,0.05745903,5.63073696,0.26549071,0.00062886
-5.15957979,7.84213011,5.90500675,3.95768046,0.05862123,5.48998456,0.25103978,0.00060565
-5.15357679,7.60415868,5.75738316,3.83944650,0.05990770,5.34130599,0.23812002,0.00058310
-5.14757379,7.36330269,5.60079402,3.71619989,0.06132591,5.18584276,0.22682630,0.00056138
-5.14157079,7.12163370,5.43614106,3.58929338,0.06287909,5.02491047,0.21722807,0.00054061
-5.13556778,6.88129964,5.26456577,3.46016830,0.06456558,4.85997857,0.20936979,0.00052093
-5.12956478,6.64448917,5.08742690,3.33032598,0.06637837,4.69264146,0.20327160,0.00050245
-5.12356178,6.41338823,4.90626771,3.20129481,0.06830474,4.52458199,0.19893036,0.00048525
-5.11755878,6.19013051,4.72277473,3.07459383,0.07032610,4.35752885,0.19632092,0.00046941
-5.11155578,5.97674400,4.53873017,2.95169462,0.07241802,4.19320977,0.19539763,0.00045500
-5.10555278,5.77509622,4.35596054,2.83398277,0.07455048,4.03330282,0.19609600,0.00044207
-5.09954977,5.58684113,4.17628422,2.72272094,0.07668841,3.87938802,0.19833464,0.00043064
-5.09354677,5.41337058,4.00146063,2.61901494,0.07879241,3.73290206,0.20201743,0.00042074
-5.08754377,5.25577347,3.83314373,2.52378474,0.08081980,3.59509803,0.20703579,0.00041236
-5.08154077,5.11480498,3.67284209,2.43774156,0.08272585,3.46701267,0.21327134,0.00040550
-5.07553777,4.99086818,3.52188735,2.36137239,0.08446515,3.34944251,0.22059862,0.00040012
-5.06953477,4.88400948,3.38141247,2.29493276,0.08599321,3.24293039,0.22888809,0.00039617
-5.06353177,4.79392873,3.25234052,2.23844803,0.08726802,3.14776291,0.23800930,0.00039360
-5.05752876,4.72000402,3.13538403,2.19172354,0.08825174,3.06397892,0.24783406,0.00039231
-5.05152576,4.66133016,3.03105443,2.15436292,0.08891217,2.99138871,0.25823970,0.00039224
-5.04552276,4.61676946,2.93968051,2.12579402,0.08922420,2.92960261,0.26911219,0.00039327
-5.03951976,4.58501239,2.86143431,2.10530120,0.08917099,2.87806773,0.28034907,0.00039532
-5.03351676,4.56464515,2.79636240,2.09206246,0.08874486,2.83611072,0.29186198,0.00039829
-5.02751376,4.55422109,2.74442051,2.08518991,0.08794794,2.80298436,0.30357871,0.00040208
-5.02151076,4.55233216,2.70550898,2.08377151,0.08679237,2.77791555,0.31544469,0.00040662
-5.01550775,4.55767706,2.67950686,2.08691228,0.08530021,2.76015228,0.32742365,0.00041183
-5.00950475,4.56912257,2.66630249,2.09377310,0.08350297,2.74900717,0.33949751,0.00041766
-5.00350175,4.58575506,2.66581858,2.10360531,0.08144082,2.74389544,0.35166543,0.00042410
-4.99749875,4.60691969,2.67803049,2.11577960,0.07916147,2.74436550,0.36394191,0.00043113
-4.99149575,4.63224533,2.70297649,2.12980792,0.07671888,2.75012081,0.37635412,0.00043878
-4.98549275,4.66165424,2.74075960,2.14535764,0.07417172,2.76103187,0.38893838,0.00044710
-4.97948974,4.69535613,2.79154082,2.16225730,0.07158178,2.77713828,0.40173612,0.00045614
-4.97348674,4.73382702,2.85552442,2.18049409,0.06901227,2.79864068,0.41478932,0.00046601
-4.96748374,4.77777437,2.93293606,2.20020322,0.06652626,2.82588335,0.42813575,0.00047681
-4.96148074,4.82809022,3.02399504,2.22165007,0.06418506,2.85932850,0.44180418,0.00048865
-4.95547774,4.88579495,3.12888238,2.24520615,0.06204688,2.89952381,0.45580988,0.00050165
-4.94947474,4.95197454,3.24770639,2.27132018,0.06016559,2.94706482,0.47015050,0.00051595
-4.94347174,5.02771439,3.38046771,2.30048597,0.05858967,3.00255429,0.48480276,0.00053165
-4.93746873,5.11403299,3.52702556,2.33320856,0.05736141,3.06656037,0.49971992,0.00054885
-4.93146573,5.21181845,3.68706704,2.36997055,0.05651632,3.13957584,0.51483029,0.00056763
-4.92546273,5.32177072,3.86008098,2.41120003,0.05608272,3.22198009,0.53003687,0.00058804
-4.91945973,5.44435189,4.04533759,2.45724161,0.05608152,3.31400558,0.54521804,0.00061009
-4.91345673,5.57974662,4.24187497,2.50833194,0.05652615,3.41571030,0.56022942,0.00063376
-4.90745373,5.72783397,4.44849309,2.56458043,0.05742266,3.52695718,0.57490664,0.00065900
-4.90145073,5.88817165,4.66375569,2.62595620,0.05876984,3.64740128,0.58906902,0.00068569
-4.89544772,6.05999282,4.88599998,2.69228125,0.06055953,3.77648515,0.60252393,0.00071369
-4.88944472,6.24221539,5.11335419,2.76323033,0.06277693,3.91344244,0.61507159,0.00074280
-4.88344172,6.43346305,5.34376229,2.83833695,0.06540094,4.05730942,0.62651024,0.00077278
-4.87743872,6.63209705,5.57501537,2.91700526,0.06840468,4.20694401,0.63664124,0.00080337
-4.87143572,6.83625723,5.80478884,2.99852712,0.07175590,4.36105138,0.64527420,0.00083426
-4.86543272,7.04391087,6.03068452,3.08210329,0.07541762,4.51821521,0.65223171,0.00086512
-4.85942971,7.25290725,6.25027650,3.16686803,0.07934873,4.67693332,0.65735375,0.00089560
-4.85342671,7.46103615,6.46115963,3.25191572,0.08350474,4.83565644,0.66050150,0.00092534
-4.84742371,7.66608798,6.66099929,3.33632849,0.08783858,4.99282850,0.66156067,0.00095399
-4.84142071,7.86591348,6.84758106,3.41920369,0.09230153,5.14692701,0.66044420,0.00098118
-4.83541771,8.05848066,7.01885878,3.49967986,0.09684418,5.29650181,0.65709430,0.00100660
-4.82941471,8.24192680,7.17299940,3.57696031,0.10141749,5.44021070,0.65148396,0.00102995
-4.82341171,8.41460328,7.30842306,3.65033300,0.10597384,5.57685027,0.64361786,0.00105096
-4.81740870,8.57511138,7.42383674,3.71918613,0.11046804,5.70538053,0.63353273,0.00106943
-4.81140570,8.72232706,7.51826010,3.78301840,0.11485835,5.82494211,0.62129714,0.00108519
-4.80540270,8.85541364,7.59104213,3.84144362,0.11910724,5.93486505,0.60701077,0.00109816
-4.79939970,8.97382117,7.64186767,3.89418939,0.12318211,6.03466852,0.59080321,0.00110830
-4.79339670,9.07727240,7.67075320,3.94108976,0.12705569,6.12405138,0.57283211,0.00111565
-4.78739370,9.16573568,7.67803177,3.98207245,0.13070618,6.20287385,0.55328087,0.00112030
-4.78139070,9.23938586,7.66432740,4.01714104,0.13411713,6.27113118,0.53235580,0.00112240
-4.77538769,9.29855519,7.63052010,4.04635336,0.13727700,6.32892071,0.51028268,0.00112218
-4.76938469,9.34367683,7.57770293,4.06979729,0.14017848,6.37640418,0.48730292,0.00111987
-4.76338169,9.37522422,7.50713318,4.08756540,0.14281748,6.41376773,0.46366914,0.00111575
-4.75737869,9.39365010,7.42018012,4.09973026,0.14519205,6.44118205,0.43964051,0.00111014
-4.75137569,9.39932915,7.31827213,4.10632202,0.14730112,6.45876554,0.41547773,0.00110332
-4.74537269,9.39250816,7.20284582,4.10730989,0.14914325,6.46655305,0.39143791,0.00109562
-4.73936968,9.37326757,7.07530015,4.10258917,0.15071546,6.46447292,0.36776945,0.00108729
-4.73336668,9.34149737,6.93695761,4.09197478,0.15201223,6.45233400,0.34470713,0.00107860
-4.72736368,9.29688972,6.78903483,4.07520225,0.15302477,6.42982445,0.32246743,0.00106974
-4.72136068,9.23894953,6.63262355,4.05193645,0.15374060,6.39652269,0.30124455,0.00106088
-4.71535768,9.16702314,6.46868302,4.02178780,0.15414354,6.35192068,0.28120686,0.00105212
-4.70935468,9.08034398,6.29804337,3.98433536,0.15421408,6.29545836,0.26249434,0.00104350
-4.70335168,8.97809290,6.12141936,3.93915556,0.15393016,6.22656763,0.24521679,0.00103501
-4.69734867,8.85946985,5.93943291,3.88585498,0.15326825,6.14472333,0.22945299,0.00102660
-4.69134567,8.72377275,5.75264235,3.82410515,0.15220484,6.04949835,0.21525089,0.00101817
-4.68534267,8.57047887,5.56157606,3.75367748,0.15071805,5.94061941,0.20262870,0.00100958
-4.67933967,8.39932369,5.36676778,3.67447595,0.14878932,5.81802022,0.19157691,0.00100066
-4.67333667,8.21037247,5.16879115,3.58656562,0.14640519,5.68188857,0.18206112,0.00099125
-4.66733367,8.00408009,4.96829080,3.49019514,0.14355886,5.53270445,0.17402553,0.00098116
-4.66133067,7.78133540,4.76600817,3.38581178,0.14025156,5.37126674,0.16739699,0.00097023
-4.65532766,7.54348737,4.56280028,3.27406795,0.13649360,5.19870668,0.16208943,0.00095832
-4.64932466,7.29235124,4.35965042,3.15581879,0.13230497,5.01648719,0.15800847,0.00094531
-4.64332166,7.03019426,4.15767023,3.03211077,0.12771554,4.82638775,0.15505607,0.00093114
-4.63731866,6.75970145,3.95809325,2.90416175,0.12276477,4.63047552,0.15313497,0.00091579
-4.63131566,6.48392298,3.76226041,2.77333367,0.11750097,4.43106392,0.15215286,0.00089928
-4.62531266,6.20620571,3.57159844,2.64109890,0.11198009,4.23066064,0.15202598,0.00088170
-4.61930965,5.93011202,3.38759233,2.50900208,0.10626425,4.03190721,0.15268217,0.00086318
-4.61330665,5.65932928,3.21175337,2.37861908,0.10041990,3.83751294,0.15406306,0.00084392
-4.60730365,5.39757396,3.04558403,2.25151478,0.09451584,3.65018555,0.15612558,0.00082414
-4.60130065,5.14849390,2.89054129,2.12920162,0.08862114,3.47256146,0.15884247,0.00080412
-4.59529765,4.91557237,2.74799959,2.01310020,0.08280312,3.30713780,0.16220198,0.00078417
-4.58929465,4.70203694,2.61921470,1.90450354,0.07712539,3.15620857,0.16620668,0.00076459
-4.58329165,4.51077602,2.50528932,1.80454595,0.07164611,3.02180652,0.17087149,0.00074574
-4.57728864,4.34426506,2.40714143,1.71417733,0.06641657,2.90565226,0.17622104,0.00072794
-4.57128564,4.20450427,2.32547591,1.63414352,0.06148003,2.80911170,0.18228646,0.00071151
-4.56528264,4.09296895,2.26076013,1.56497281,0.05687092,2.73316243,0.18910184,0.00069675
-4.55927964,4.01057327,2.21320385,1.50696880,0.05261443,2.67836959,0.19670044,0.00068392
-4.55327664,3.95764774,2.18274401,1.46020917,0.04872645,2.64487129,0.20511103,0.00067322
-4.54727364,3.93393068,2.16903474,1.42455035,0.04521380,2.63237380,0.21435436,0.00066482
-4.54127064,3.93857334,2.17144307,1.39963724,0.04207484,2.64015608,0.22444007,0.00065879
-4.53526763,3.97015835,2.18905064,1.38491765,0.03930020,2.66708376,0.23536428,0.00065516
-4.52926463,4.02673090,2.22066181,1.37966084,0.03687383,2.71163194,0.24710780,0.00065389
-4.52326163,4.10584198,2.26481846,1.38297929,0.03477407,2.77191650,0.25963519,0.00065483
-4.51725863,4.20460260,2.31982150,1.39385325,0.03297488,2.84573341,0.27289473,0.00065778
-4.51125563,4.31974789,2.38375913,1.41115726,0.03144699,2.93060532,0.28681911,0.00066249
-4.50525263,4.44770977,2.45454159,1.43368797,0.03015916,3.02383458,0.30132699,0.00066861
-4.49924962,4.58469640,2.52994170,1.46019255,0.02907919,3.12256176,0.31632508,0.00067576
-4.49324662,4.72677675,2.60764065,1.48939709,0.02817498,3.22382836,0.33171077,0.00068351
-4.48724362,4.86996807,2.68527775,1.52003422,0.02741535,3.32464249,0.34737488,0.00069140
-4.48124062,5.01032409,2.76050280,1.55086948,0.02677077,3.42204572,0.36320449,0.00069896
-4.47523762,5.14402162,2.83102973,1.58072569,0.02621389,3.51317964,0.37908555,0.00070571
-4.46923462,5.26744303,2.89468956,1.60850486,0.02572000,3.59535011,0.39490505,0.00071120
-4.46323162,5.37725245,2.94948102,1.63320727,0.02526721,3.66608747,0.41055266,0.00071498
-4.45722861,5.47046337,2.99361713,1.65394718,0.02483663,3.72320087,0.42592155,0.00071668
-4.45122561,5.54449580,3.02556598,1.66996506,0.02441234,3.76482511,0.44090860,0.00071595
-4.44522261,5.59722135,3.04408427,1.68063608,0.02398132,3.78945840,0.45541381,0.00071251
-4.43921961,5.62699522,3.04824244,1.68547491,0.02353328,3.79599007,0.46933910,0.00070617
-4.43321661,5.63267432,3.03744058,1.68413683,0.02306041,3.78371716,0.48258661,0.00069680
-4.42721361,5.61362150,3.01141456,1.67641545,0.02255720,3.75234966,0.49505678,0.00068434
-4.42121061,5.56969627,2.97023230,1.66223725,0.02202006,3.70200428,0.50664640,0.00066883
-4.41520760,5.50123284,2.91428067,1.64165344,0.02144714,3.63318717,0.51724698,0.00065037
-4.40920460,5.40900695,2.84424349,1.61482950,0.02083802,3.54676652,0.52674359,0.00062913
-4.40320160,5.29419310,2.76107191,1.58203294,0.02019345,3.44393613,0.53501450,0.00060534
-4.39719860,5.15831423,2.66594835,1.54361989,0.01951518,3.32617141,0.54193180,0.00057929
-4.39119560,5.00318585,2.56024553,1.50002085,0.01880572,3.19517981,0.54736308,0.00055131
-4.38519260,4.83085708,2.44548236,1.45172630,0.01806819,3.05284724,0.55117419,0.00052175
-4.37918959,4.64355044,2.32327820,1.39927244,0.01730618,2.90118271,0.55323309,0.00049100
-4.37318659,4.44360258,2.19530734,1.34322749,0.01652363,2.74226296,0.55341455,0.00045944
-4.36718359,4.23340771,2.06325503,1.28417893,0.01572477,2.57817897,0.55160557,0.00042746
-4.36118059,4.01536502,1.92877660,1.22272174,0.01491397,2.41098597,0.54771109,0.00039542
-4.35517759,3.79183150,1.79346067,1.15944793,0.01409574,2.24265834,0.54165978,0.00036369
-4.34917459,3.56508070,1.65879746,1.09493734,0.01327463,2.07505041,0.53340942,0.00033257
-4.34317159,3.33726810,1.52615263,1.02974981,0.01245519,1.90986416,0.52295166,0.00030236
-4.33716858,3.11040311,1.39674723,0.96441855,0.01164191,1.74862398,0.51031555,0.00027330
-4.33116558,2.88632759,1.27164358,0.89944473,0.01083916,1.59265889,0.49556997,0.00024561
-4.32516258,2.66670058,1.15173706,0.83529324,0.01005115,1.44309186,0.47882430,0.00021945
-4.31915958,2.45298875,1.03775340,0.77238929,0.00928188,1.30083598,0.46022765,0.00019495
-4.31315658,2.24646181,0.93025093,0.71111598,0.00853506,1.16659674,0.43996626,0.00017218
-4.30715358,2.04819236,0.82962711,0.65181260,0.00781411,1.04087968,0.41825952,0.00015119
