energy_ev,total_up,Ag_p_up,Ag_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-4.30115058,2.44032602,0.53611873,1.66587221,0.02514071,0.04862156,0.06241454,0.51641469
-4.29514757,2.36619267,0.52572674,1.60976459,0.02451355,0.04691028,0.05829264,0.50809072
-4.28914457,2.28842764,0.51534256,1.55001682,0.02409878,0.04517246,0.05426158,0.49967840
-4.28314157,2.20800626,0.50513667,1.48724565,0.02388261,0.04342481,0.05038235,0.49140760
-4.27713857,2.12592259,0.49526535,1.42210704,0.02384749,0.04168357,0.04671108,0.48349635
-4.27113557,2.04316377,0.48586569,1.35528086,0.02397269,0.03996400,0.04329791,0.47614370
-4.26513257,1.96068516,0.47705138,1.28745497,0.02423494,0.03828001,0.04018618,0.46952342
-4.25912956,1.87938713,0.46890958,1.21930933,0.02460912,0.03664377,0.03741180,0.46377876
-4.25312656,1.80009441,0.46149883,1.15150082,0.02506887,0.03506557,0.03500275,0.45901841
-4.24712356,1.72353861,0.45484830,1.08464928,0.02558734,0.03355363,0.03297887,0.45531385
-4.24112056,1.65034458,0.44895817,1.01932524,0.02613777,0.03211418,0.03135177,0.45269798
-4.23511756,1.58102085,0.44380128,0.95603997,0.02669419,0.03075152,0.03012491,0.45116516
-4.22911456,1.51595443,0.43932588,0.89523791,0.02723201,0.02946822,0.02929382,0.45067252
-4.22311156,1.45540990,0.43545919,0.83729183,0.02772858,0.02826541,0.02884650,0.45114242
-4.21710855,1.39953248,0.43211180,0.78250055,0.02816375,0.02714306,0.02876388,0.45246590
-4.21110555,1.34835491,0.42918245,0.73108938,0.02852029,0.02610035,0.02902037,0.45450698
-4.20510255,1.30180738,0.42656299,0.68321270,0.02878430,0.02513600,0.02958458,0.45710760
-4.19909955,1.25973002,0.42414343,0.63895874,0.02894546,0.02424856,0.03042006,0.46009296
-4.19309655,1.22188726,0.42181652,0.59835579,0.02899730,0.02343675,0.03148614,0.46327709
-4.18709355,1.18798327,0.41948200,0.56137966,0.02893723,0.02269958,0.03273883,0.46646848
-4.18109055,1.15767790,0.41705001,0.52796184,0.02876657,0.02203655,0.03413180,0.46947560
-4.17508754,1.13060232,0.41444387,0.49799782,0.02849037,0.02144764,0.03561739,0.47211213
-4.16908454,1.10637395,0.41160186,0.47135530,0.02811725,0.02093333,0.03714767,0.47420176
-4.16308154,1.08460997,0.40847817,0.44788190,0.02765901,0.02049442,0.03867552,0.47558256
-4.15707854,1.06493930,0.40504292,0.42741198,0.02713024,0.02013186,0.04015567,0.47611069
-4.15107554,1.04701252,0.40128150,0.40977258,0.02654782,0.01984651,0.04154578,0.47566351
-4.14507254,1.03050979,0.39719308,0.39478815,0.02593033,0.01963881,0.04280735,0.47414200
-4.13906953,1.01514659,0.39278866,0.38228417,0.02529748,0.01950852,0.04390666,0.47147242
-4.13306653,1.00067739,0.38808877,0.37208973,0.02466947,0.01945439,0.04481550,0.46760735
-4.12706353,0.98689746,0.38312083,0.36403907,0.02406635,0.01947394,0.04551179,0.46252597
-4.12106053,0.97364292,0.37791662,0.35797233,0.02350737,0.01956320,0.04598004,0.45623370
-4.11505753,0.96078940,0.37250974,0.35373568,0.02301041,0.01971664,0.04621160,0.44876125
-4.10905453,0.94824966,0.36693340,0.35118102,0.02259144,0.01992712,0.04620472,0.44016309
-4.10305153,0.93597036,0.36121862,0.35016549,0.02226401,0.02018595,0.04596441,0.43051550
-4.09704852,0.92392848,0.35539285,0.35055099,0.02203881,0.02048312,0.04550215,0.41991426
-4.09104552,0.91212762,0.34947923,0.35220388,0.02192344,0.02080754,0.04483534,0.40847209
-4.08504252,0.90059446,0.34349638,0.35499489,0.02192209,0.02114748,0.04398670,0.39631589
-4.07903952,0.88937566,0.33745877,0.35879955,0.02203546,0.02149106,0.04298345,0.38358406
-4.07303652,0.87853534,0.33137777,0.36349895,0.02226076,0.02182677,0.04185650,0.37042380
-4.06703352,0.86815332,0.32526300,0.36898096,0.02259180,0.02214411,0.04063947,0.35698861
-4.06103052,0.85832396,0.31912426,0.37514185,0.02301919,0.02243418,0.03936780,0.34343606
-4.05502751,0.84915583,0.31297363,0.38188811,0.02353067,0.02269030,0.03807784,0.32992578
-4.04902451,0.84077184,0.30682776,0.38913844,0.02411149,0.02290856,0.03680593,0.31661786
-4.04302151,0.83330982,0.30071019,0.39682582,0.02474494,0.02308831,0.03558767,0.30367146
-4.03701851,0.82692328,0.29465346,0.40489922,0.02541286,0.02323253,0.03445718,0.29124377
-4.03101551,0.82178198,0.28870096,0.41332520,0.02609627,0.02334813,0.03344653,0.27948913
-4.02501251,0.81807215,0.28290835,0.42208877,0.02677600,0.02344599,0.03258527,0.26855835
-4.01900950,0.81599609,0.27734440,0.43119377,0.02743328,0.02354098,0.03190004,0.25859795
-4.01300650,0.81577069,0.27209114,0.44066245,0.02805041,0.02365174,0.03141439,0.24974946
-4.00700350,0.81762491,0.26724335,0.45053416,0.02861126,0.02380029,0.03114855,0.24214851
-4.00100050,0.82179587,0.26290720,0.46086318,0.02910180,0.02401152,0.03111944,0.23592355
-3.99499750,0.82852351,0.25919817,0.47171577,0.02951050,0.02431251,0.03134062,0.23119443
-3.98899450,0.83804387,0.25623816,0.48316622,0.02982863,0.02473180,0.03182234,0.22807040
-3.98299150,0.85058102,0.25415198,0.49529238,0.03005042,0.02529845,0.03257166,0.22664785
-3.97698849,0.86633785,0.25306327,0.50817043,0.03017315,0.02604113,0.03359251,0.22700756
-3.97098549,0.88548602,0.25308995,0.52186941,0.03019709,0.02698718,0.03488582,0.22921175
-3.96498249,0.90815543,0.25433942,0.53644540,0.03012526,0.02816165,0.03644957,0.23330080
-3.95897949,0.93442360,0.25690375,0.55193594,0.02996321,0.02958640,0.03827893,0.23928994
-3.95297649,0.96430565,0.26085489,0.56835455,0.02971857,0.03127930,0.04036630,0.24716604
-3.94697349,0.99774510,0.26624032,0.58568598,0.02940061,0.03325352,0.04270142,0.25688464
-3.94097049,1.03460642,0.27307922,0.60388219,0.02901974,0.03551707,0.04527142,0.26836751
-3.93496748,1.07466949,0.28135940,0.62285941,0.02858693,0.03807234,0.04806095,0.28150080
-3.92896448,1.11762674,0.29103516,0.64249644,0.02811323,0.04091604,0.05105228,0.29613421
-3.92296148,1.16308317,0.30202632,0.66263445,0.02760917,0.04403920,0.05422552,0.31208113
-3.91695848,1.21055964,0.31421830,0.68307822,0.02708440,0.04742745,0.05755879,0.32911998
-3.91095548,1.25949952,0.32746368,0.70359905,0.02654722,0.05106147,0.06102855,0.34699690
-3.90495248,1.30927875,0.34158485,0.72393926,0.02600433,0.05491763,0.06460995,0.36542968
-3.89894947,1.35921909,0.35637800,0.74381805,0.02546059,0.05896876,0.06827721,0.38411307
-3.89294647,1.40860414,0.37161825,0.76293885,0.02491894,0.06318509,0.07200407,0.40272517
-3.88694347,1.45669777,0.38706573,0.78099755,0.02438043,0.06753516,0.07576429,0.42093495
-3.88094047,1.50276410,0.40247238,0.79769165,0.02384433,0.07198685,0.07953214,0.43841050
-3.87493747,1.54608845,0.41758930,0.81272965,0.02330831,0.07650829,0.08328280,0.45482773
-3.86893447,1.58599811,0.43217433,0.82584054,0.02276874,0.08106876,0.08699282,0.46987933
-3.86293147,1.62188226,0.44599949,0.83678283,0.02222108,0.08563943,0.09064039,0.48328347
-3.85692846,1.65321007,0.45885808,0.84535269,0.02166018,0.09019394,0.09420556,0.49479191
-3.85092546,1.67954607,0.47057105,0.85139098,0.02108076,0.09470877,0.09767026,0.50419735
-3.84492246,1.70056232,0.48099258,0.85478867,0.02047774,0.09916351,0.10101828,0.51133932
-3.83891946,1.71604659,0.49001435,0.85549053,0.01984665,0.10354081,0.10423495,0.51610884
-3.83291646,1.72590644,0.49756877,0.85349689,0.01918395,0.10782627,0.10730683,0.51845118
-3.82691346,1.73016911,0.50363072,0.84886342,0.01848725,0.11200812,0.11022121,0.51836701
-3.82091046,1.72897721,0.50821807,0.84169899,0.01775556,0.11607685,0.11296554,0.51591162
-3.81490745,1.72258079,0.51139085,0.83216179,0.01698934,0.12002477,0.11552688,0.51119244
-3.80890445,1.71132616,0.51324932,0.82045392,0.01619059,0.12384561,0.11789130,0.50436499
-3.80290145,1.69564233,0.51393102,0.80681479,0.01536272,0.12753417,0.12004350,0.49562737
-3.79689845,1.67602570,0.51360699,0.79151367,0.01451053,0.13108610,0.12196640,0.48521373
-3.79089545,1.65302395,0.51247733,0.77484182,0.01363993,0.13449776,0.12364108,0.47338688
-3.78489245,1.62721982,0.51076633,0.75710443,0.01275777,0.13776633,0.12504682,0.46043047
-3.77888944,1.59921553,0.50871722,0.73861293,0.01187157,0.14089003,0.12616151,0.44664091
-3.77288644,1.56961830,0.50658675,0.71967770,0.01098919,0.14386844,0.12696215,0.43231956
-3.76688344,1.53902748,0.50463959,0.70060153,0.01011859,0.14670290,0.12742574,0.41776516
-3.76088044,1.50802331,0.50314261,0.68167396,0.00926754,0.14939705,0.12753022,0.40326696
-3.75487744,1.47715743,0.50235899,0.66316633,0.00844337,0.15195712,0.12725564,0.38909845
-3.74887444,1.44694489,0.50254221,0.64532784,0.00765272,0.15439225,0.12658535,0.37551193
-3.74287144,1.41785750,0.50392980,0.62838216,0.00690140,0.15671455,0.12550717,0.36273397
-3.73686843,1.39031799,0.50673683,0.61252474,0.00619426,0.15893886,0.12401445,0.35096156
-3.73086543,1.36469478,0.51114928,0.59792048,0.00553508,0.16108225,0.12210700,0.34035912
-3.72486243,1.34129694,0.51731715,0.58470169,0.00492652,0.16316314,0.11979170,0.33105616
-3.71885943,1.32036912,0.52534766,0.57296630,0.00437016,0.16520010,0.11708291,0.32314563
-3.71285643,1.30208645,0.53529860,0.56277613,0.00386654,0.16721041,0.11400243,0.31668283
-3.70685343,1.28654933,0.54717217,0.55415533,0.00341521,0.16920833,0.11057918,0.31168489
-3.70085043,1.27377853,0.56090970,0.54708900,0.00301482,0.17120330,0.10684853,0.30813084
-3.69484742,1.26371086,0.57638751,0.54152225,0.00266331,0.17319815,0.10285136,0.30596220
-3.68884442,1.25619597,0.59341450,0.53735970,0.00235793,0.17518746,0.09863276,0.30508430
-3.68284142,1.25099494,0.61173162,0.53446581,0.00209547,0.17715617,0.09424069,0.30536817
-3.67683842,1.24778108,0.63101385,0.53266615,0.00187233,0.17907865,0.08972445,0.30665327
-3.67083542,1.24614364,0.65087461,0.53174989,0.00168470,0.18091828,0.08513316,0.30875100
-3.66483242,1.24559483,0.67087306,0.53147363,0.00152860,0.18262766,0.08051427,0.31144902
-3.65882941,1.24558021,0.69052395,0.53156658,0.00140007,0.18414947,0.07591230,0.31451639
-3.65282641,1.24549270,0.70931014,0.53173721,0.00129521,0.18541800,0.07136766,0.31770950
-3.64682341,1.24468981,0.72669720,0.53168117,0.00121028,0.18636129,0.06691584,0.32077859
-3.64082041,1.24251364,0.74214979,0.53109025,0.00114173,0.18690390,0.06258679,0.32347480
-3.63481741,1.23831289,0.75514903,0.52966212,0.00108630,0.18696992,0.05840466,0.32555744
-3.62881441,1.23146610,0.76521022,0.52711046,0.00104103,0.18648643,0.05438776,0.32680130
-3.62281141,1.22140480,0.77190003,0.52317492,0.00100329,0.18538693,0.05054884,0.32700362
-3.61680840,1.20763570,0.77485243,0.51763061,0.00097078,0.18361463,0.04689551,0.32599060
-3.61080540,1.18976065,0.77378254,0.51029653,0.00094156,0.18112555,0.04343095,0.32362286
-3.60480240,1.16749333,0.76849765,0.50104249,0.00091405,0.17789105,0.04015458,0.31980003
-3.59879940,1.14067194,0.75890500,0.48979432,0.00088700,0.17389983,0.03706296,0.31446380
-3.59279640,1.10926706,0.74501582,0.47653691,0.00085946,0.16915911,0.03415056,0.30759967
-3.58679340,1.07338445,0.72694542,0.46131509,0.00083083,0.16369515,0.03141061,0.29923704
-3.58079040,1.03326256,0.70490951,0.44423223,0.00080077,0.15755288,0.02883575,0.28944790
-3.57478739,0.98926516,0.67921675,0.42544670,0.00076921,0.15079477,0.02641872,0.27834402
-3.56878439,0.94186930,0.65025809,0.40516641,0.00073629,0.14349908,0.02415282,0.26607282
-3.56278139,0.89164953,0.61849346,0.38364173,0.00070240,0.13575741,0.02203230,0.25281230
-3.55677839,0.83925925,0.58443642,0.36115718,0.00066809,0.12767189,0.02005262,0.23876508
-3.55077539,0.78541005,0.54863757,0.33802237,0.00063407,0.11935205,0.01821056,0.22415207
-3.54477239,0.73085031,0.51166753,0.31456257,0.00060120,0.11091155,0.01650430,0.20920583
-3.53876938,0.67634396,0.47410027,0.29110948,0.00057045,0.10246497,0.01493338,0.19416416
-3.53276638,0.62265041,0.43649742,0.26799242,0.00054290,0.09412478,0.01349856,0.17926405
-3.52676338,0.57050640,0.39939424,0.24553053,0.00051972,0.08599860,0.01220174,0.16473621
-3.52076038,0.52061045,0.36328767,0.22402597,0.00050215,0.07818687,0.01104578,0.15080043
-3.51475738,0.47361021,0.32862677,0.20375851,0.00049150,0.07078100,0.01003435,0.13766178
-3.50875438,0.43009299,0.29580578,0.18498146,0.00048912,0.06386199,0.00917175,0.12550776
-3.50275138,0.39057928,0.26515969,0.16791887,0.00049643,0.05749959,0.00846275,0.11450634
-3.49674837,0.35551915,0.23696230,0.15276409,0.00051486,0.05175187,0.00791246,0.10480481
-3.49074537,0.32529102,0.21142648,0.13967925,0.00054588,0.04666523,0.00752615,0.09652928
-3.48474237,0.30020228,0.18870617,0.12879560,0.00059092,0.04227475,0.00730908,0.08978476
-3.47873937,0.28049120,0.16889998,0.12021442,0.00065144,0.03860473,0.00726636,0.08465554
-3.47273637,0.26632948,0.15205573,0.11400818,0.00072878,0.03566943,0.00740272,0.08120574
-3.46673337,0.25782489,0.13817555,0.11022177,0.00082423,0.03347384,0.00772227,0.07947981
-3.46073037,0.25502347,0.12722123,0.10887351,0.00093894,0.03201451,0.00822827,0.07950293
-3.45472736,0.25791100,0.11911948,0.10995589,0.00107384,0.03128017,0.00892279,0.08128109
-3.44872436,0.26641339,0.11376668,0.11343580,0.00122966,0.03125238,0.00980639,0.08480090
-3.44272136,0.28039607,0.11103317,0.11925437,0.00140679,0.03190595,0.01087775,0.09002907
-3.43671836,0.29966247,0.11076682,0.12732634,0.00160528,0.03320924,0.01213332,0.09691158
-3.43071536,0.32395182,0.11279592,0.13753923,0.00182477,0.03512435,0.01356697,0.10537271
-3.42471236,0.35293672,0.11693154,0.14975233,0.00206440,0.03760722,0.01516964,0.11531404
-3.41870935,0.38622113,0.12296932,0.16379582,0.00232281,0.04060774,0.01692906,0.12661360
-3.41270635,0.42333911,0.13069113,0.17947034,0.00259811,0.04406987,0.01882961,0.13912531
-3.40670335,0.46375527,0.13986650,0.19654709,0.00288783,0.04793184,0.02085224,0.15267907
-3.40070035,0.50686725,0.15025436,0.21476894,0.00318895,0.05212660,0.02297449,0.16708145
-3.39469735,0.55201082,0.16160500,0.23385253,0.00349792,0.05658243,0.02517071,0.18211738
-3.38869435,0.59846798,0.17366263,0.25349173,0.00381071,0.06122387,0.02741247,0.19755276
-3.38269135,0.64547831,0.18616858,0.27336237,0.00412288,0.06597293,0.02966906,0.21313821
-3.37668834,0.69225336,0.19886513,0.29312835,0.00442971,0.07075060,0.03190819,0.22861381
-3.37068534,0.73799410,0.21150011,0.31244904,0.00472626,0.07547862,0.03409680,0.24371483
-3.36468234,0.78191079,0.22383203,0.33098762,0.00500757,0.08008159,0.03620208,0.25817835
-3.35867934,0.82324465,0.23563570,0.34842031,0.00526878,0.08448905,0.03819243,0.27175040
-3.35267634,0.86129055,0.24670805,0.36444596,0.00550530,0.08863787,0.04003855,0.28419345
-3.34667334,0.89541960,0.25687391,0.37879563,0.00571298,0.09247436,0.04171450,0.29529391
-3.34067034,0.92510064,0.26599148,0.39124172,0.00588830,0.09595643,0.04319867,0.30486933
-3.33466733,0.94991955,0.27395710,0.40160619,0.00602846,0.09905536,0.04447464,0.31277477
-3.32866433,0.96959520,0.28070916,0.40976732,0.00613159,0.10175720,0.04553187,0.31890828
-3.32266133,0.98399128,0.28623064,0.41566482,0.00619684,0.10406369,0.04636618,0.32321488
-3.31665833,0.99312301,0.29055039,0.41930268,0.00622445,0.10599255,0.04697994,0.32568909
-3.31065533,0.99715841,0.29374261,0.42074975,0.00621586,0.10757717,0.04738205,0.32637561
-3.30465233,0.99641368,0.29592481,0.42013787,0.00617373,0.10886561,0.04758755,0.32536816
-3.29864932,0.99134279,0.29725398,0.41765745,0.00610189,0.10991886,0.04761705,0.32280655
-3.29264632,0.98252161,0.29792122,0.41355075,0.00600539,0.11080852,0.04749580,0.31887191
-3.28664332,0.97062707,0.29814500,0.40810309,0.00589039,0.11161395,0.04725261,0.31378053
-3.28064032,0.95641237,0.29816320,0.40163225,0.00576406,0.11241884,0.04691856,0.30777628
-3.27463732,0.94067911,0.29822442,0.39447665,0.00563451,0.11330757,0.04652559,0.30112224
-3.26863432,0.92424776,0.29857875,0.38698269,0.00551063,0.11436136,0.04610507,0.29409170
-3.26263132,0.90792756,0.29946860,0.37949188,0.00540191,0.11565441,0.04568639,0.28695897
-3.25662831,0.89248735,0.30111973,0.37232834,0.00531835,0.11725024,0.04529555,0.27999053
-3.25062531,0.87862839,0.30373304,0.36578709,0.00527018,0.11919841,0.04495409,0.27343671
-3.24462231,0.86696052,0.30747744,0.36012378,0.00526774,0.12153168,0.04467804,0.26752425
-3.23861931,0.85798235,0.31248392,0.35554611,0.00532124,0.12426393,0.04447728,0.26245016
-3.23261631,0.85206641,0.31884121,0.35220739,0.00544056,0.12738875,0.04435515,0.25837682
-3.22661331,0.84944962,0.32659302,0.35020247,0.00563504,0.13087896,0.04430835,0.25542861
-3.22061031,0.85022929,0.33573692,0.34956593,0.00591318,0.13468697,0.04432718,0.25369002
-3.21460730,0.85436459,0.34622486,0.35027286,0.00628250,0.13874601,0.04439614,0.25320524
-3.20860430,0.86168321,0.35796518,0.35224179,0.00674921,0.14297226,0.04449473,0.25397899
-3.20260130,0.87189257,0.37082585,0.35533980,0.00731799,0.14726765,0.04459849,0.25597858
-3.19659830,0.88459503,0.38463891,0.35938929,0.00799174,0.15152340,0.04468027,0.25913693
-3.19059530,0.89930607,0.39920562,0.36417631,0.00877135,0.15562398,0.04471155,0.26335626
-3.18459230,0.91547477,0.41430228,0.36945979,0.00965549,0.15945138,0.04466384,0.26851235
-3.17858929,0.93250543,0.42968626,0.37498147,0.01064037,0.16288963,0.04451006,0.27445901
-3.17258629,0.94977959,0.44510220,0.38047595,0.01171969,0.16582916,0.04422579,0.28103278
-3.16658329,0.96667758,0.46028806,0.38568057,0.01288447,0.16817099,0.04379039,0.28805749
-3.16058029,0.98259886,0.47498091,0.39034474,0.01412309,0.16983055,0.04318798,0.29534868
-3.15457729,0.99698058,0.48892243,0.39423843,0.01542133,0.17074095,0.04240811,0.30271788
-3.14857429,1.00931400,0.50186387,0.39715949,0.01676254,0.17085560,0.04144620,0.30997655
-3.14257129,1.01915835,0.51357075,0.39893983,0.01812790,0.17015011,0.04030373,0.31693986
-3.13656828,1.02615209,0.52382703,0.39945017,0.01949679,0.16862344,0.03898818,0.32343026
-3.13056528,1.03002151,0.53243897,0.39860335,0.02084723,0.16629822,0.03751269,0.32928083
-3.12456228,1.03058670,0.53923866,0.39635636,0.02215643,0.16322033,0.03589552,0.33433853
-3.11855928,1.02776519,0.54408715,0.39271095,0.02340143,0.15945778,0.03415940,0.33846734
-3.11255628,1.02157317,0.54687745,0.38771309,0.02455976,0.15509895,0.03233065,0.34155130
-3.10655328,1.01212483,0.54753708,0.38145130,0.02561016,0.15025026,0.03043827,0.34349741
-3.10055028,0.99962969,0.54603030,0.37405406,0.02653331,0.14503345,0.02851302,0.34423832
-3.09454727,0.98438839,0.54235995,0.36568636,0.02731252,0.13958252,0.02658644,0.34373479
-3.08854427,0.96678676,0.53656871,0.35654565,0.02793433,0.13404045,0.02468999,0.34197775
-3.08254127,0.94728850,0.52873965,0.34685710,0.02838911,0.12855585,0.02285421,0.33898981
-3.07653827,0.92642640,0.51899612,0.33686854,0.02867147,0.12327952,0.02110801,0.33482620
-3.07053527,0.90479218,0.50750064,0.32684493,0.02878056,0.11836113,0.01947812,0.32957494
-3.06453227,0.88302491,0.49445279,0.31706256,0.02872022,0.11394596,0.01798858,0.32335606
-3.05852926,0.86179814,0.48008618,0.30780303,0.02849897,0.11017186,0.01666045,0.31631999
-3.05252626,0.84180569,0.46466423,0.29934703,0.02812982,0.10716632,0.01551161,0.30864492
-3.04652326,0.82374641,0.44847509,0.29196799,0.02762992,0.10504382,0.01455664,0.30053325
-3.04052026,0.80830793,0.43182560,0.28592569,0.02702010,0.10390335,0.01380688,0.29220710
-3.03451726,0.79614985,0.41503469,0.28145993,0.02632425,0.10382618,0.01327049,0.28390318
-3.02851426,0.78788664,0.39842618,0.27878430,0.02556858,0.10487394,0.01295264,0.27586697
-3.02251126,0.78407083,0.38232150,0.27808029,0.02478086,0.10708692,0.01285569,0.26834666
-3.01650825,0.78517698,0.36703250,0.27949180,0.02398964,0.11048269,0.01297951,0.26158684
-3.01050525,0.79158699,0.35285467,0.28312026,0.02322336,0.11505515,0.01332172,0.25582245
-3.00450225,0.80357754,0.34006104,0.28902056,0.02250962,0.12077387,0.01387801,0.25127309
-2.99849925,0.82130999,0.32889702,0.29719801,0.02187445,0.12758401,0.01464251,0.24813795
-2.99249625,0.84482365,0.31957650,0.30760643,0.02134166,0.13540672,0.01560807,0.24659163
-2.98649325,0.87403259,0.31227908,0.32014761,0.02093231,0.14414008,0.01676669,0.24678094
-2.98049025,0.90872651,0.30714880,0.33467227,0.02066434,0.15366072,0.01810988,0.24882290
-2.97448724,0.94857581,0.30429410,0.35098255,0.02055227,0.16382602,0.01962904,0.25280384
-2.96848424,0.99314077,0.30378906,0.36883610,0.02060708,0.17447706,0.02131589,0.25877966
-2.96248124,1.04188479,0.30567572,0.38795170,0.02083618,0.18544202,0.02316286,0.26677726
-2.95647824,1.09419109,0.30996716,0.40801631,0.02124354,0.19654032,0.02516349,0.27679672
-2.95047524,1.14938236,0.31665114,0.42869332,0.02182984,0.20758709,0.02731283,0.28881435
-2.94447224,1.20674246,0.32569396,0.44963173,0.02259280,0.21839800,0.02960774,0.30278608
-2.93846923,1.26553926,0.33704425,0.47047598,0.02352746,0.22879433,0.03204719,0.31865110
-2.93246623,1.32504757,0.35063628,0.49087597,0.02462653,0.23860792,0.03463244,0.33633538
-2.92646323,1.38457097,0.36639265,0.51049685,0.02588078,0.24768599,0.03736710,0.35575482
-2.92046023,1.44346161,0.38422612,0.52902832,0.02727935,0.25589552,0.04025707,0.37681778
-2.91445723,1.50113680,0.40404034,0.54619275,0.02881003,0.26312700,0.04331035,0.39942681
-2.90845423,1.55709175,0.42572964,0.56175203,0.03045954,0.26929739,0.04653659,0.42347936
-2.90245123,1.61090764,0.44917767,0.57551271,0.03221372,0.27435216,0.04994659,0.44886752
-2.89644822,1.66225487,0.47425530,0.58732917,0.03405763,0.27826625,0.05355155,0.47547678
-2.89044522,1.71089121,0.50081768,0.59710490,0.03597563,0.28104392,0.05736212,0.50318377
-2.88444222,1.75665520,0.52870109,0.60479163,0.03795144,0.28271747,0.06138744,0.53185338
-2.87843922,1.79945524,0.55771957,0.61038668,0.03996810,0.28334493,0.06563395,0.56133535
-2.87243622,1.83925531,0.58766199,0.61392851,0.04200797,0.28300671,0.07010420,0.59146072
-2.86643322,1.87605811,0.61828970,0.61549097,0.04405270,0.28180151,0.07479569,0.62203838
-2.86043022,1.90988698,0.64933524,0.61517648,0.04608330,0.27984160,0.07969968,0.65285228
-2.85442721,1.94076779,0.68050225,0.61310876,0.04808017,0.27724771,0.08480022,0.68365937
-2.84842421,1.96871205,0.71146703,0.60942528,0.05002326,0.27414380,0.09007334,0.71418890
-2.84242121,1.99370244,0.74188157,0.60427024,0.05189234,0.27065192,0.09548642,0.74414309
-2.83641821,2.01568176,0.77137835,0.59778812,0.05366724,0.26688754,0.10099799,0.77319945
-2.83041521,2.03454617,0.79957669,0.59011840,0.05532838,0.26295533,0.10655782,0.80101496
-2.82441221,2.05014323,0.82609049,0.58139166,0.05685715,0.25894583,0.11210738,0.82723182
-2.81840920,2.06227486,0.85053715,0.57172702,0.05823661,0.25493295,0.11758075,0.85148499
-2.81240620,2.07070531,0.87254726,0.56123133,0.05945204,0.25097258,0.12290587,0.87341109
-2.80640320,2.07517360,0.89177480,0.54999968,0.06049165,0.24710215,0.12800624,0.89265839
-2.80040020,2.07540980,0.90790725,0.53811735,0.06134722,0.24334128,0.13280288,0.90889759
-2.79439720,2.07115424,0.92067533,0.52566282,0.06201473,0.23969336,0.13721663,0.92183288
-2.78839420,2.06217852,0.92986204,0.51271155,0.06249493,0.23614800,0.14117054,0.93121281
-2.78239120,2.04830715,0.93531033,0.49934030,0.06279377,0.23268416,0.14459249,0.93684058
-2.77638819,2.02943859,0.93692951,0.48563146,0.06292273,0.22927384,0.14741775,0.93858310
-2.77038519,2.00556448,0.93469986,0.47167714,0.06289898,0.22588598,0.14959138,0.93637860
-2.76438219,1.97678587,0.92867534,0.45758269,0.06274532,0.22249059,0.15107051,0.93024227
-2.75837919,1.94332565,0.91898444,0.44346935,0.06248998,0.21906270,0.15182629,0.92026970
-2.75237619,1.90553624,0.90582898,0.42947581,0.06216618,0.21558598,0.15184535,0.90663784
-2.74637319,1.86390211,0.88948104,0.41575856,0.06181150,0.21205598,0.15113086,0.88960343
-2.74037019,1.81903677,0.87027793,0.40249089,0.06146704,0.20848261,0.14970303,0.86949889
-2.73436718,1.77167418,0.84861561,0.38986069,0.06117643,0.20489191,0.14759898,0.84672561
-2.72836418,1.72265477,0.82494049,0.37806686,0.06098464,0.20132692,0.14487208,0.82174499
-2.72236118,1.67290646,0.79973987,0.36731475,0.06093675,0.19784766,0.14159059,0.79506735
-2.71635818,1.62342125,0.77353133,0.35781061,0.06107654,0.19453016,0.13783590,0.76723906
-2.71035518,1.57522816,0.74685118,0.34975529,0.06144508,0.19146450,0.13370013,0.73882839
-2.70435218,1.52936358,0.72024233,0.34333755,0.06207932,0.18875209,0.12928346,0.71041036
-2.69834917,1.48683973,0.69424177,0.33872709,0.06301070,0.18650207,0.12469098,0.68255118
-2.69234617,1.44861276,0.66936793,0.33606772,0.06426383,0.18482718,0.12002955,0.65579275
-2.68634317,1.41555128,0.64610842,0.33547081,0.06585533,0.18383904,0.11540440,0.63063777
-2.68034017,1.38840668,0.62490812,0.33700944,0.06779283,0.18364324,0.11091594,0.60753591
-2.67433717,1.36778640,0.60615842,0.34071335,0.07007417,0.18433431,0.10665667,0.58687153
-2.66833417,1.35413113,0.59018749,0.34656503,0.07268687,0.18599080,0.10270840,0.56895345
-2.66233117,1.34769700,0.57725236,0.35449716,0.07560783,0.18867084,0.09913993,0.55400709
-2.65632816,1.34854363,0.56753279,0.36439152,0.07880343,0.19240818,0.09600525,0.54216934
-2.65032516,1.35652870,0.56112752,0.37607956,0.08222984,0.19720918,0.09334223,0.53348637
-2.64432216,1.37130955,0.55805290,0.38934469,0.08583376,0.20305062,0.09117200,0.52791461
-2.63831916,1.39235203,0.55824430,0.40392636,0.08955343,0.20987887,0.08949902,0.52532468
-2.63231616,1.41894661,0.56156019,0.41952583,0.09331999,0.21761014,0.08831167,0.52550861
-2.62631316,1.45023134,0.56778899,0.43581365,0.09705911,0.22613210,0.08758355,0.52818964
-2.62031016,1.48522118,0.57665847,0.45243853,0.10069289,0.23530676,0.08727525,0.53303476
-2.61430715,1.52284260,0.58784743,0.46903751,0.10414196,0.24497461,0.08733664,0.53966917
-2.60830415,1.56197243,0.60099932,0.48524696,0.10732775,0.25495976,0.08770946,0.54769240
-2.60230115,1.60147934,0.61573708,0.50071417,0.11017477,0.26507598,0.08833014,0.55669523
