energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-5.90395198,2.48235917,0.36594382,0.83741746,0.00306244,0.59797131,1.84638883,0.81515128,0.19787834,0.00000000
-5.89794897,2.42452431,0.36109870,0.82220951,0.00282942,0.58083402,1.77919335,0.79653494,0.19104068,0.00000000
-5.89194597,2.36105060,0.35716492,0.80484741,0.00259837,0.56177685,1.70674066,0.77561687,0.18448330,0.00000000
-5.88594297,2.29271359,0.35415978,0.78549696,0.00237165,0.54108555,1.63005423,0.75269322,0.17825119,0.00000000
-5.87993997,2.22033400,0.35207923,0.76435177,0.00215143,0.51906342,1.55020201,0.72807545,0.17238296,0.00000000
-5.87393697,2.14475730,0.35089779,0.74162789,0.00193961,0.49602365,1.46827178,0.70208223,0.16691083,0.00000000
-5.86793397,2.06683432,0.35056906,0.71755809,0.00173784,0.47228181,1.38534735,0.67503196,0.16186076,0.00000000
-5.86193097,1.98740376,0.35102708,0.69238639,0.00154744,0.44814879,1.30248628,0.64723606,0.15725296,0.00000000
-5.85592796,1.90727732,0.35218840,0.66636287,0.00136948,0.42392450,1.22070007,0.61899334,0.15310247,0.00000000
-5.84992496,1.82722790,0.35395507,0.63973902,0.00120474,0.39989243,1.14093731,0.59058562,0.14942015,0.00000000
-5.84392196,1.74798125,0.35621833,0.61276385,0.00105373,0.37631532,1.06407023,0.56227454,0.14621376,0.00000000
-5.83791896,1.67021087,0.35886305,0.58568074,0.00091672,0.35343191,0.99088484,0.53429978,0.14348923,0.00000000
-5.83191596,1.59453619,0.36177277,0.55872516,0.00079380,0.33145486,0.92207458,0.50687830,0.14125206,0.00000000
-5.82591296,1.52152328,0.36483493,0.53212299,0.00068489,0.31056963,0.85823728,0.48020473,0.13950863,0.00000000
-5.81990995,1.45168771,0.36794622,0.50608962,0.00058982,0.29093443,0.79987500,0.45445237,0.13826755,0.00000000
-5.81390695,1.38549867,0.37101771,0.48082938,0.00050834,0.27268080,0.74739617,0.42977490,0.13754063,0.00000000
-5.80790395,1.32338354,0.37397935,0.45653537,0.00044025,0.25591488,0.70111956,0.40630830,0.13734370,0.00000000
-5.80190095,1.26573228,0.37678369,0.43338931,0.00038537,0.24071900,0.66127915,0.38417271,0.13769689,0.00000000
-5.79589795,1.21290066,0.37940838,0.41156133,0.00034367,0.22715347,0.62802953,0.36347427,0.13862454,0.00000000
-5.78989495,1.16521208,0.38185742,0.39120958,0.00031529,0.21525836,0.60145111,0.34430641,0.14015454,0.00000000
-5.78389195,1.12295738,0.38416087,0.37247943,0.00030065,0.20505512,0.58155470,0.32675082,0.14231714,0.00000000
-5.77788894,1.08639257,0.38637306,0.35550237,0.00030046,0.19654800,0.56828517,0.31087773,0.14514325,0.00000000
-5.77188594,1.05573450,0.38856929,0.34039450,0.00031580,0.18972511,0.56152400,0.29674574,0.14866232,0.00000000
-5.76588294,1.03115485,0.39084118,0.32725470,0.00034820,0.18455916,0.56109081,0.28440118,0.15289985,0.00000000
-5.75987994,1.01277279,0.39329092,0.31616255,0.00039964,0.18100794,0.56674393,0.27387706,0.15787469,0.00000000
-5.75387694,1.00064712,0.39602466,0.30717630,0.00047266,0.17901455,0.57818045,0.26519195,0.16359631,0.00000000
-5.74787394,0.99476839,0.39914554,0.30033080,0.00057034,0.17850758,0.59503604,0.25834871,0.17006213,0.00000000
-5.74187094,0.99505209,0.40274663,0.29563583,0.00069636,0.17940127,0.61688518,0.25333358,0.17725523,0.00000000
-5.73586793,1.00133336,0.40690422,0.29307481,0.00085498,0.18159584,0.64324223,0.25011543,0.18514244,0.00000000
-5.72986493,1.01336411,0.41167201,0.29260418,0.00105106,0.18497810,0.67356379,0.24864570,0.19367308,0.00000000
-5.72386193,1.03081294,0.41707632,0.29415344,0.00129000,0.18942241,0.70725290,0.24885884,0.20277843,0.00000000
-5.71785893,1.05326822,0.42311274,0.29762600,0.00157767,0.19479216,0.74366518,0.25067345,0.21237199,0.00000000
-5.71185593,1.08024442,0.42974445,0.30290084,0.00192033,0.20094167,0.78211726,0.25399403,0.22235061,0.00000000
-5.70585293,1.11119163,0.43690215,0.30983488,0.00232448,0.20771861,0.82189732,0.25871340,0.23259640,0.00000000
-5.69984992,1.14550769,0.44448576,0.31826598,0.00279670,0.21496677,0.86227762,0.26471551,0.24297938,0.00000000
-5.69384692,1.18255264,0.45236761,0.32801656,0.00334343,0.22252929,0.90252870,0.27187855,0.25336077,0.00000000
-5.68784392,1.22166450,0.46039708,0.33889737,0.00397075,0.23025194,0.94193453,0.28007817,0.26359675,0.00000000
-5.68184092,1.26217568,0.46840616,0.35071150,0.00468405,0.23798649,0.97980831,0.28919062,0.27354249,0.00000000
-5.67583792,1.30342904,0.47621591,0.36325829,0.00548778,0.24559399,1.01550787,0.29909545,0.28305619,0.00000000
-5.66983492,1.34479275,0.48364310,0.37633692,0.00638510,0.25294767,1.04845026,0.30967775,0.29200302,0.00000000
-5.66383192,1.38567324,0.49050687,0.38974959,0.00737753,0.25993547,1.07812463,0.32082970,0.30025877,0.00000000
-5.65782891,1.42552547,0.49663505,0.40330411,0.00846468,0.26646188,1.10410289,0.33245128,0.30771283,0.00000000
-5.65182591,1.46386017,0.50186972,0.41681590,0.00964389,0.27244925,1.12604764,0.34445017,0.31427071,0.00000000
-5.64582291,1.50024792,0.50607179,0.43010920,0.01091005,0.27783824,1.14371709,0.35674084,0.31985563,0.00000000
-5.63981991,1.53431996,0.50912460,0.44301780,0.01225533,0.28258768,1.15696673,0.36924294,0.32440948,0.00000000
-5.63381691,1.56576617,0.51093618,0.45538515,0.01366911,0.28667365,1.16574788,0.38187909,0.32789292,0.00000000
-5.62781391,1.59433059,0.51144048,0.46706408,0.01513791,0.29008811,1.17010334,0.39457245,0.33028481,0.00000000
-5.62181091,1.61980529,0.51059740,0.47791626,0.01664553,0.29283700,1.17016040,0.40724410,0.33158106,0.00000000
-5.61580790,1.64202324,0.50839193,0.48781169,0.01817317,0.29493812,1.16612188,0.41981071,0.33179299,0.00000000
-5.60980490,1.66085107,0.50483255,0.49662822,0.01969979,0.29641881,1.15825569,0.43218258,0.33094541,0.00000000
-5.60380190,1.67618256,0.49994905,0.50425145,0.02120251,0.29731374,1.14688351,0.44426252,0.32907459,0.00000000
-5.59779890,1.68793347,0.49379017,0.51057502,0.02265712,0.29766288,1.13236931,0.45594552,0.32622627,0.00000000
-5.59179590,1.69603835,0.48642108,0.51550141,0.02403877,0.29750975,1.11510824,0.46711958,0.32245383,0.00000000
-5.58579290,1.70044968,0.47792106,0.51894340,0.02532256,0.29690006,1.09551638,0.47766755,0.31781683,0.00000000
-5.57978989,1.70113954,0.46838147,0.52082601,0.02648437,0.29588083,1.07402168,0.48747016,0.31237987,0.00000000
-5.57378689,1.69810366,0.45790411,0.52108889,0.02750155,0.29449995,1.05105645,0.49640995,0.30621198,0.00000000
-5.56778389,1.69136755,0.44660001,0.51968919,0.02835371,0.29280608,1.02705148,0.50437615,0.29938636,0.00000000
-5.56178089,1.68099443,0.43458879,0.51660452,0.02902336,0.29084897,1.00243177,0.51127001,0.29198064,0.00000000
-5.55577789,1.66709404,0.42199834,0.51183597,0.02949654,0.28868002,0.97761380,0.51701048,0.28407737,0.00000000
-5.54977489,1.64983191,0.40896490,0.50541093,0.02976331,0.28635290,0.95300411,0.52153990,0.27576487,0.00000000
-5.54377189,1.62943809,0.39563343,0.49738549,0.02981813,0.28392429,0.92899905,0.52482930,0.26713813,0.00000000
-5.53776888,1.60621480,0.38215802,0.48784627,0.02966005,0.28145451,0.90598532,0.52688300,0.25829977,0.00000000
-5.53176588,1.58054225,0.36870243,0.47691153,0.02929277,0.27900793,0.88434105,0.52774241,0.24936090,0.00000000
-5.52576288,1.55288210,0.35544038,0.46473131,0.02872453,0.27665325,0.86443717,0.52748845,0.24044172,0.00000000
-5.51975988,1.52377809,0.34255573,0.45148679,0.02796783,0.27446338,0.84663881,0.52624283,0.23167184,0.00000000
-5.51375688,1.49385366,0.33024229,0.43738846,0.02703903,0.27251513,0.83130652,0.52416775,0.22319019,0.00000000
-5.50775388,1.46380652,0.31870320,0.42267355,0.02595779,0.27088854,0.81879710,0.52146411,0.21514442,0.00000000
-5.50175088,1.43439992,0.30814984,0.40760235,0.02474646,0.26966599,0.80946387,0.51836832,0.20768984,0.00000000
-5.49574787,1.40645122,0.29880030,0.39245387,0.02342933,0.26893106,0.80365629,0.51514766,0.20098783,0.00000000
-5.48974487,1.38081762,0.29087713,0.37752069,0.02203196,0.26876726,0.80171869,0.51209444,0.19520368,0.00000000
-5.48374187,1.35837968,0.28460462,0.36310331,0.02058039,0.26925651,0.80398805,0.50951902,0.19050394,0.00000000
-5.47773887,1.34002288,0.28020540,0.34950409,0.01910043,0.27047770,0.81079069,0.50774207,0.18705334,0.00000000
-5.47173587,1.32661775,0.27789646,0.33702087,0.01761702,0.27250497,0.82243762,0.50708614,0.18501116,0.00000000
-5.46573287,1.31899889,0.27788454,0.32594051,0.01615363,0.27540610,0.83921863,0.50786678,0.18452737,0.00000000
-5.45972986,1.31794350,0.28036091,0.31653248,0.01473176,0.27924077,0.86139491,0.51038368,0.18573840,0.00000000
-5.45372686,1.32414983,0.28549575,0.30904258,0.01337060,0.28405880,0.88919017,0.51491179,0.18876279,0.00000000
-5.44772386,1.33821600,0.29343198,0.30368699,0.01208671,0.28989833,0.92278051,0.52169289,0.19369669,0.00000000
-5.44172086,1.36061995,0.30427891,0.30064677,0.01089385,0.29678403,0.96228303,0.53092779,0.20060953,0.00000000
-5.43571786,1.39170086,0.31810578,0.30006289,0.00980295,0.30472529,1.00774365,0.54276945,0.20953985,0.00000000
-5.42971486,1.43164287,0.33493550,0.30203200,0.00882209,0.31371448,1.05912453,0.55731722,0.22049158,0.00000000
-5.42371186,1.48046169,0.35473874,0.30660309,0.00795665,0.32372539,1.11629181,0.57461248,0.23343086,0.00000000
-5.41770885,1.53799490,0.37742897,0.31377505,0.00720939,0.33471188,1.17900424,0.59463589,0.24828372,0.00000000
-5.41170585,1.60389648,0.40285845,0.32349539,0.00658077,0.34660695,1.24690373,0.61730648,0.26493467,0.00000000
-5.40570285,1.67763636,0.43081590,0.33566023,0.00606906,0.35932229,1.31950855,0.64248264,0.28322649,0.00000000
-5.39969985,1.75850553,0.46102592,0.35011557,0.00567068,0.37274843,1.39621009,0.66996517,0.30296132,0.00000000
-5.39369685,1.84562698,0.49315065,0.36666005,0.00538042,0.38675575,1.47627402,0.69950238,0.32390322,0.00000000
-5.38769385,1.93797274,0.52679383,0.38504906,0.00519171,0.40119623,1.55884636,0.73079718,0.34578212,0.00000000
-5.38169085,2.03438696,0.56150742,0.40500034,0.00509679,0.41590618,1.64296489,0.76351596,0.36829935,0.00000000
-5.37568784,2.13361442,0.59680088,0.42620094,0.00508700,0.43070979,1.72757614,0.79729904,0.39113450,0.00000000
-5.36968484,2.23433402,0.63215291,0.44831523,0.00515295,0.44542356,1.81155747,0.83177226,0.41395352,0.00000000
-5.36368184,2.33519588,0.66702542,0.47099401,0.00528470,0.45986132,1.89374392,0.86655931,0.43641779,0.00000000
-5.35767884,2.43486085,0.70087938,0.49388421,0.00547192,0.47383984,1.97295875,0.90129420,0.45819387,0.00000000
-5.35167584,2.53204073,0.73319192,0.51663886,0.00570404,0.48718450,2.04804655,0.93563329,0.47896351,0.00000000
-5.34567284,2.62553735,0.76347404,0.53892706,0.00597044,0.49973498,2.11790729,0.96926632,0.49843346,0.00000000
-5.33966983,2.71427867,0.79128820,0.56044339,0.00626053,0.51135042,2.18152978,1.00192580,0.51634472,0.00000000
-5.33366683,2.79735000,0.81626489,0.58091636,0.00656393,0.52191392,2.23802281,1.03339417,0.53248069,0.00000000
-5.32766383,2.87401862,0.83811745,0.60011553,0.00687062,0.53133585,2.28664221,1.06350844,0.54667382,0.00000000
-5.32166083,2.94375049,0.85665419,0.61785699,0.00717104,0.53955594,2.32681239,1.09216183,0.55881038,0.00000000
-5.31565783,3.00621789,0.87178731,0.63400675,0.00745625,0.54654384,2.35814118,1.11930233,0.56883317,0.00000000
-5.30965483,3.06129761,0.88353789,0.64848206,0.00771810,0.55229812,2.38042705,1.14492823,0.57674183,0.00000000
-5.30365183,3.10905946,0.89203649,0.66125039,0.00794929,0.55684368,2.39365833,1.16908074,0.58259079,0.00000000
-5.29764882,3.14974595,0.89751944,0.67232628,0.00814357,0.56022776,2.39800452,1.19183423,0.58648497,0.00000000
-5.29164582,3.18374397,0.90032040,0.68176615,0.00829576,0.56251481,2.39380025,1.21328445,0.58857334,0.00000000
-5.28564282,3.21155017,0.90085784,0.68966126,0.00840190,0.56378045,2.38152291,1.23353560,0.58904066,0.00000000
-5.27963982,3.23373211,0.89961863,0.69612941,0.00845925,0.56410495,2.36176533,1.25268699,0.58809791,0.00000000
-5.27363682,3.25088722,0.89713843,0.70130568,0.00846635,0.56356676,2.33520527,1.27082000,0.58597176,0.00000000
-5.26763382,3.26360217,0.89397980,0.70533279,0.00842299,0.56223640,2.30257344,1.28798632,0.58289381,0.00000000
-5.26163082,3.27241497,0.89070886,0.70835158,0.00833021,0.56017125,2.26462220,1.30419822,0.57908987,0.00000000
-5.25562781,3.27778188,0.88787158,0.71049222,0.00819016,0.55741156,2.22209653,1.31942135,0.57477016,0.00000000
-5.24962481,3.28005124,0.88597081,0.71186656,0.00800604,0.55397792,2.17570903,1.33357074,0.57012059,0.00000000
-5.24362181,3.27944551,0.88544491,0.71256207,0.00778198,0.54987058,2.12612019,1.34651033,0.56529578,0.00000000
-5.23761881,3.27605258,0.88664918,0.71263766,0.00752286,0.54507035,2.07392489,1.35805596,0.56041398,0.00000000
-5.23161581,3.26982673,0.88984081,0.71212163,0.00723418,0.53954144,2.01964548,1.36798191,0.55555418,0.00000000
-5.22561281,3.26059896,0.89516802,0.71101181,0.00692183,0.53323565,1.96373158,1.37603060,0.55075538,0.00000000
-5.21960980,3.24809610,0.90266404,0.70927779,0.00659200,0.52609800,1.90656596,1.38192499,0.54601810,0.00000000
-5.21360680,3.23196732,0.91224606,0.70686521,0.00625093,0.51807312,1.84847589,1.38538300,0.54130787,0.00000000
-5.20760380,3.21181642,0.92371931,0.70370161,0.00590483,0.50911223,1.78974849,1.38613322,0.53656051,0.00000000
-5.20160080,3.18723801,0.93678620,0.69970378,0.00555967,0.49918003,1.73064895,1.38393107,0.53168880,0.00000000
-5.19559780,3.15785538,0.95105987,0.69478580,0.00522114,0.48826122,1.67143983,1.37857456,0.52659013,0.00000000
-5.18959480,3.12335780,0.96608184,0.68886766,0.00489448,0.47636614,1.61240008,1.36991884,0.52115476,0.00000000
-5.18359180,3.08353538,0.98134282,0.68188366,0.00458449,0.46353511,1.55384210,1.35788873,0.51527422,0.00000000
-5.17758879,3.03830926,0.99630576,0.67379036,0.00429543,0.44984130,1.49612572,1.34248863,0.50884929,0.00000000
-5.17158579,2.98775561,1.01043007,0.66457345,0.00403102,0.43539182,1.43966780,1.32380925,0.50179737,0.00000000
-5.16558279,2.93212218,1.02319603,0.65425319,0.00379441,0.42032706,1.38494679,1.30203083,0.49405866,0.00000000
-5.15957979,2.87183633,1.03412798,0.64288825,0.00358827,0.40481809,1.33250172,1.27742254,0.48560109,0.00000000
-5.15357679,2.80750411,1.04281549,0.63057749,0.00341469,0.38906252,1.28292559,1.25033814,0.47642354,0.00000000
-5.14757379,2.73990037,1.04893128,0.61745974,0.00327532,0.37327872,1.23685313,1.22120804,0.46655745,0.00000000
-5.14157079,2.66995014,1.05224511,0.60371144,0.00317132,0.35769892,1.19494366,1.19052780,0.45606665,0.00000000
-5.13556778,2.59870213,1.05263295,0.58954229,0.00310341,0.34256136,1.15785962,1.15884384,0.44504542,0.00000000
-5.12956478,2.52729527,1.05008093,0.57518898,0.00307191,0.32810190,1.12624186,1.12673656,0.43361507,0.00000000
-5.12356178,2.45691983,1.04468392,0.56090734,0.00307670,0.31454553,1.10068278,1.09480171,0.42191895,0.00000000
-5.11755878,2.38877463,1.03663878,0.54696315,0.00311726,0.30209803,1.08169850,1.06363060,0.41011643,0.00000000
-5.11155578,2.32402209,1.02623264,0.53362208,0.00319264,0.29093829,1.06970149,1.03378992,0.39837596,0.00000000
-5.10555278,2.26374306,1.01382673,0.52113910,0.00330146,0.28121142,1.06497489,1.00580197,0.38686759,0.00000000
-5.09954977,2.20889330,0.99983674,0.50974792,0.00344187,0.27302317,1.06764970,0.98012597,0.37575534,0.00000000
-5.09354677,2.16026341,0.98471060,0.49965082,0.00361157,0.26643557,1.07768620,0.95714127,0.36518971,0.00000000
-5.08754377,2.11844410,0.96890490,0.49100942,0.00380773,0.26146428,1.09486045,0.93713312,0.35530079,0.00000000
-5.08154077,2.08379821,0.95286118,0.48393674,0.00402706,0.25807746,1.11875674,0.92028147,0.34619222,0.00000000
-5.07553777,2.05644090,0.93698333,0.47849106,0.00426576,0.25619641,1.14876673,0.90665355,0.33793622,0.00000000
-5.06953477,2.03622897,0.92161731,0.47467168,0.00451956,0.25569780,1.18409548,0.89620021,0.33057015,0.00000000
-5.06353177,2.02275996,0.90703416,0.47241704,0.00478379,0.25641747,1.22377466,0.88875668,0.32409447,0.00000000
-5.05752876,2.01538135,0.89341724,0.47160517,0.00505341,0.25815570,1.26668262,0.88404733,0.31847250,0.00000000
-5.05152576,2.01320952,0.88085433,0.47205664,0.00532312,0.26068360,1.31157094,0.88169475,0.31363174,0.00000000
-5.04552276,2.01515809,0.86933486,0.47353978,0.00558748,0.26375057,1.35709658,0.88123253,0.30946688,0.00000000
-5.03951976,2.01997444,0.85875245,0.47577818,0.00584104,0.26709245,1.40185869,0.88212146,0.30584424,0.00000000
-5.03351676,2.02628313,0.84891246,0.47845997,0.00607846,0.27044003,1.44443877,0.88376853,0.30260747,0.00000000
-5.02751376,2.03263440,0.83954410,0.48124876,0.00629475,0.27352774,1.48344264,0.88554791,0.29958431,0.00000000
-5.02151076,2.03755593,0.83031631,0.48379553,0.00648537,0.27610201,1.51754266,0.88682325,0.29659396,0.00000000
-5.01550775,2.03960553,0.82085663,0.48575122,0.00664641,0.27792920,1.54551850,0.88697020,0.29345483,0.00000000
-5.00950475,2.03742275,0.81077181,0.48677929,0.00677481,0.27880265,1.56629492,0.88539848,0.28999223,0.00000000
-5.00350175,2.02977720,0.79966925,0.48656785,0.00686843,0.27854867,1.57897474,0.88157239,0.28604575,0.00000000
-4.99749875,2.01561159,0.78717799,0.48484082,0.00692624,0.27703127,1.58286598,0.87502917,0.28147585,0.00000000
-4.99149575,1.99407781,0.77296828,0.48136762,0.00694840,0.27415542,1.57750177,0.86539433,0.27616954,0.00000000
-4.98549275,1.96456467,0.75676882,0.47597108,0.00693632,0.26986886,1.56265240,0.85239347,0.27004480,0.00000000
-4.97948974,1.92671631,0.73838078,0.46853319,0.00689269,0.26416231,1.53832906,0.83586027,0.26305365,0.00000000
-4.97348674,1.88044091,0.71768829,0.45899859,0.00682150,0.25706817,1.50477921,0.81574028,0.25518373,0.00000000
-4.96748374,1.82590947,0.69466481,0.44737568,0.00672796,0.24865794,1.46247396,0.79209067,0.24645842,0.00000000
-4.96148074,1.76354528,0.66937551,0.43373538,0.00661844,0.23903827,1.41208814,0.76507608,0.23693556,0.00000000
-4.95547774,1.69400491,0.64197572,0.41820771,0.00650034,0.22834612,1.35447424,0.73496090,0.22670486,0.00000000
-4.94947474,1.61815192,0.61270575,0.40097641,0.00638193,0.21674313,1.29063133,0.70209851,0.21588421,0.00000000
-4.94347174,1.53702484,0.58188275,0.38227203,0.00627216,0.20440946,1.22167067,0.66691815,0.20461511,0.00000000
-4.93746873,1.45180112,0.54989011,0.36236369,0.00618044,0.19153756,1.14877946,0.62991011,0.19305750,0.00000000
-4.93146573,1.36375893,0.51716517,0.34155010,0.00611645,0.17832585,1.07318441,0.59160997,0.18138419,0.00000000
-4.92546273,1.27423841,0.48418605,0.32015020,0.00608984,0.16497287,0.99611659,0.55258261,0.16977526,0.00000000
-4.91945973,1.18460430,0.45145826,0.29849387,0.00610999,0.15167188,0.91877907,0.51340684,0.15841256,0.00000000
-4.91345673,1.09621116,0.41950177,0.27691302,0.00618578,0.13860622,0.84231826,0.47466097,0.14747463,0.00000000
-4.90745373,1.01037255,0.38883909,0.25573346,0.00632530,0.12594554,0.76780013,0.43691010,0.13713210,0.00000000
-4.90145073,0.92833499,0.35998486,0.23526785,0.00653566,0.11384290,0.69619153,0.40069529,0.12754389,0.00000000
-4.89544772,0.85125725,0.33343708,0.21580970,0.00682273,0.10243283,0.62834722,0.36652499,0.11885406,0.00000000
-4.88944472,0.78019509,0.30967024,0.19762884,0.00719095,0.09183031,0.56500230,0.33486859,0.11118958,0.00000000
-4.88344172,0.71609144,0.28913024,0.18096799,0.00764319,0.08213061,0.50676991,0.30615223,0.10465887,0.00000000
-4.87743872,0.65977138,0.27223097,0.16604078,0.00818061,0.07340976,0.45414348,0.28075649,0.09935109,0.00000000
-4.87143572,0.61194149,0.25935224,0.15303069,0.00880260,0.06572570,0.40750297,0.25901579,0.09533615,0.00000000
-4.86543272,0.57319244,0.25083872,0.14209105,0.00950668,0.05911983,0.36712410,0.24121906,0.09266534,0.00000000
-4.85942971,0.54400409,0.24699949,0.13334575,0.01028863,0.05361881,0.33318976,0.22761123,0.09137240,0.00000000
-4.85342671,0.52475192,0.24810778,0.12689041,0.01114245,0.04923650,0.30580256,0.21839518,0.09147498,0.00000000
-4.84742371,0.51571398,0.25440041,0.12279389,0.01206057,0.04597582,0.28499770,0.21373372,0.09297631,0.00000000
-4.84142071,0.51707743,0.26607675,0.12109985,0.01303397,0.04383052,0.27075537,0.21375125,0.09586702,0.00000000
-4.83541771,0.52894393,0.28329679,0.12182822,0.01405244,0.04278661,0.26301196,0.21853482,0.10012696,0.00000000
-4.82941471,0.55133344,0.30617823,0.12497641,0.01510486,0.04282349,0.26166964,0.22813436,0.10572693,0.00000000
-4.82341171,0.58418621,0.33479255,0.13052029,0.01617945,0.04391475,0.26660379,0.24256215,0.11263028,0.00000000
-4.81740870,0.62736269,0.36916011,0.13841469,0.01726416,0.04602853,0.27766839,0.26179135,0.12079429,0.00000000
-4.81140570,0.68064175,0.40924459,0.14859366,0.01834695,0.04912757,0.29469896,0.28575400,0.13017129,0.00000000
-4.80540270,0.74371746,0.45494682,0.16097038,0.01941616,0.05316891,0.31751357,0.31433843,0.14070949,0.00000000
-4.79939970,0.81619492,0.50609882,0.17543696,0.02046078,0.05810346,0.34591179,0.34738662,0.15235359,0.00000000
-4.79339670,0.89758594,0.56245803,0.19186408,0.02147079,0.06387527,0.37967226,0.38469175,0.16504502,0.00000000
-4.78739370,0.98730507,0.62370258,0.21010077,0.02243734,0.07042092,0.41854895,0.42599636,0.17872196,0.00000000
-4.78139070,1.08466694,0.68942797,0.22997437,0.02335294,0.07766888,0.46226689,0.47099149,0.19331912,0.00000000
-4.77538769,1.18888535,0.75914548,0.25129091,0.02421159,0.08553898,0.51051755,0.51931705,0.20876729,0.00000000
-4.76938469,1.29907486,0.83228284,0.27383583,0.02500882,0.09394225,0.56295444,0.57056390,0.22499271,0.00000000
-4.76338169,1.41425523,0.90818743,0.29737532,0.02574164,0.10278096,0.61918929,0.62427750,0.24191628,0.00000000
-4.75737869,1.53335902,0.98613196,0.32165832,0.02640846,0.11194908,0.67878912,0.67996355,0.25945272,0.00000000
-4.75137569,1.65524239,1.06532291,0.34641894,0.02700893,0.12133312,0.74127454,0.73709527,0.27750966,0.00000000
-4.74537269,1.77869902,1.14491143,0.37137968,0.02754371,0.13081335,0.80611934,0.79512239,0.29598677,0.00000000
-4.73936968,1.90247681,1.22400643,0.39625498,0.02801423,0.14026541,0.87275163,0.85348150,0.31477492,0.00000000
-4.73336668,2.02529693,1.30168966,0.42075526,0.02842241,0.14956231,0.94055651,0.91160734,0.33375554,0.00000000
-4.72736368,2.14587463,1.37703205,0.44459131,0.02877034,0.15857657,1.00888028,0.96894478,0.35280019,0.00000000
-4.72136068,2.26294110,1.44911107,0.46747876,0.02906003,0.16718270,1.07703611,1.02496085,0.37177044,0.00000000
-4.71535768,2.37526575,1.51702829,0.48914261,0.02929318,0.17525968,1.14431111,1.07915649,0.39051808,0.00000000
-4.70935468,2.48167816,1.57992670,0.50932172,0.02947087,0.18269347,1.20997477,1.13107750,0.40888590,0.00000000
-4.70335168,2.58108907,1.63700727,0.52777302,0.02959351,0.18937952,1.27328844,1.18032422,0.42670887,0.00000000
-4.69734867,2.67250990,1.68754430,0.54427541,0.02966065,0.19522495,1.33351589,1.22655981,0.44381603,0.00000000
-4.69134567,2.75507019,1.73089899,0.55863335,0.02967100,0.20015061,1.38993475,1.26951660,0.46003289,0.00000000
-4.68534267,2.82803287,1.76653127,0.57067993,0.02962245,0.20409282,1.44184856,1.30900057,0.47518453,0.00000000
-4.67933967,2.89080688,1.79400932,0.58027949,0.02951219,0.20700462,1.48859937,1.34489382,0.48909931,0.00000000
-4.67333667,2.94295717,1.81301704,0.58732980,0.02933686,0.20885681,1.52958062,1.37715494,0.50161303,0.00000000
-4.66733367,2.98421200,1.82335909,0.59176368,0.02909277,0.20963844,1.56424999,1.40581759,0.51257366,0.00000000
-4.66133067,3.01446739,1.82496388,0.59355018,0.02877620,0.20935696,1.59214203,1.43098723,0.52184624,0.00000000
-4.65532766,3.03378904,1.81788433,0.59269529,0.02838365,0.20803797,1.61288009,1.45283637,0.52931794,0.00000000
-4.64932466,3.04241146,1.80229662,0.58924213,0.02791214,0.20572460,1.62618728,1.47159838,0.53490302,0.00000000
-4.64332166,3.04073440,1.77849715,0.58327068,0.02735951,0.20247654,1.63189606,1.48756021,0.53854739,0.00000000
