energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.80190095,3.24900714,0.03909034,0.53330640,0.01422808,0.00000000,1.39477012,0.00000000,2.26689526,0.93302606
-5.79589795,3.32616507,0.03958363,0.55136697,0.01412263,0.00000000,1.42336075,0.00000000,2.36825876,0.95356475
-5.78989495,3.40890223,0.04024223,0.56922566,0.01405025,0.00000000,1.45510633,0.00000000,2.47069072,0.97641571
-5.78389195,3.49683603,0.04107038,0.58660375,0.01401893,0.00000000,1.49002612,0.00000000,2.57295654,1.00154857
-5.77788894,3.58945057,0.04206983,0.60321129,0.01403635,0.00000000,1.52807796,0.00000000,2.67376307,1.02888068
-5.77188594,3.68611000,0.04323968,0.61875581,0.01410969,0.00000000,1.56915855,0.00000000,2.77179457,1.05827796
-5.76588294,3.78607557,0.04457632,0.63295164,0.01424538,0.00000000,1.61310521,0.00000000,2.86575041,1.08955752
-5.75987994,3.88852587,0.04607329,0.64552955,0.01444891,0.00000000,1.65969876,0.00000000,2.95438262,1.12249194
-5.75387694,3.99257889,0.04772119,0.65624605,0.01472465,0.00000000,1.70866766,0.00000000,3.03653177,1.15681495
-5.74787394,4.09731540,0.04950761,0.66489209,0.01507563,0.00000000,1.75969294,0.00000000,3.11115927,1.19222849
-5.74187094,4.20180258,0.05141706,0.67130074,0.01550345,0.00000000,1.81241426,0.00000000,3.17737497,1.22841075
-5.73586793,4.30511718,0.05343101,0.67535333,0.01600818,0.00000000,1.86643649,0.00000000,3.23445868,1.26502511
-5.72986493,4.40636762,0.05552787,0.67698399,0.01658828,0.00000000,1.92133727,0.00000000,3.28187504,1.30172962
-5.72386193,4.50471446,0.05768311,0.67618222,0.01724059,0.00000000,1.97667501,0.00000000,3.31928132,1.33818679
-5.71785893,4.59938882,0.05986952,0.67299351,0.01796042,0.00000000,2.03199758,0.00000000,3.34652814,1.37407334
-5.71185593,4.68970846,0.06205740,0.66751795,0.01874162,0.00000000,2.08685137,0.00000000,3.36365365,1.40908961
-5.70585293,4.77509119,0.06421503,0.65990689,0.01957671,0.00000000,2.14079071,0.00000000,3.37087189,1.44296824
-5.69984992,4.85506537,0.06630913,0.65035801,0.02045711,0.00000000,2.19338727,0.00000000,3.36855622,1.47548185
-5.69384692,4.92927741,0.06830547,0.63910876,0.02137338,0.00000000,2.24423939,0.00000000,3.35721927,1.50644923
-5.68784392,4.99749589,0.07016958,0.62642872,0.02231547,0.00000000,2.29298081,0.00000000,3.33749031,1.53573990
-5.68184092,5.05961215,0.07186754,0.61261115,0.02327300,0.00000000,2.33928849,0.00000000,3.31009164,1.56327647
-5.67583792,5.11563722,0.07336678,0.59796399,0.02423560,0.00000000,2.38288919,0.00000000,3.27581478,1.58903492
-5.66983492,5.16569481,0.07463696,0.58280081,0.02519316,0.00000000,2.42356428,0.00000000,3.23549772,1.61304224
-5.66383192,5.21001039,0.07565081,0.56743187,0.02613614,0.00000000,2.46115254,0.00000000,3.19000367,1.63537182
-5.65782891,5.24889643,0.07638497,0.55215576,0.02705581,0.00000000,2.49555062,0.00000000,3.14020212,1.65613633
-5.65182591,5.28273408,0.07682066,0.53725175,0.02794444,0.00000000,2.52671095,0.00000000,3.08695225,1.67547855
-5.64582291,5.31195171,0.07694433,0.52297307,0.02879546,0.00000000,2.55463723,0.00000000,3.03108884,1.69356045
-5.63981991,5.33700128,0.07674809,0.50954139,0.02960357,0.00000000,2.57937758,0.00000000,2.97341066,1.71055110
-5.63381691,5.35833340,0.07623000,0.49714245,0.03036480,0.00000000,2.60101574,0.00000000,2.91467110,1.72661409
-5.62781391,5.37637244,0.07539419,0.48592307,0.03107642,0.00000000,2.61966090,0.00000000,2.85557080,1.74189511
-5.62181091,5.39149329,0.07425073,0.47598947,0.03173698,0.00000000,2.63543680,0.00000000,2.79675210,1.75651070
-5.61580790,5.40400115,0.07281537,0.46740696,0.03234611,0.00000000,2.64847104,0.00000000,2.73879510,1.77053884
-5.60980490,5.41411613,0.07110904,0.46020094,0.03290443,0.00000000,2.65888529,0.00000000,2.68221525,1.78401222
-5.60380190,5.42196395,0.06915731,0.45435916,0.03341335,0.00000000,2.66678741,0.00000000,2.62746246,1.79691478
-5.59779890,5.42757412,0.06698956,0.44983511,0.03387497,0.00000000,2.67226618,0.00000000,2.57492167,1.80918206
-5.59179590,5.43088610,0.06463821,0.44655256,0.03429182,0.00000000,2.67538920,0.00000000,2.52491513,1.82070555
-5.58579290,5.43176397,0.06213782,0.44441086,0.03466682,0.00000000,2.67620439,0.00000000,2.47770632,1.83134109
-5.57978989,5.43001910,0.05952419,0.44329110,0.03500308,0.00000000,2.67474512,0.00000000,2.43350567,1.84092094
-5.57378689,5.42543993,0.05683353,0.44306267,0.03530390,0.00000000,2.67103875,0.00000000,2.39247788,1.84926897
-5.56778389,5.41782720,0.05410159,0.44359015,0.03557266,0.00000000,2.66511806,0.00000000,2.35475090,1.85621818
-5.56178089,5.40703259,0.05136298,0.44474025,0.03581283,0.00000000,2.65703475,0.00000000,2.32042596,1.86162937
-5.55577789,5.39299804,0.04865053,0.44638838,0.03602804,0.00000000,2.64687386,0.00000000,2.28958847,1.86540987
-5.54977489,5.37579297,0.04599473,0.44842475,0.03622205,0.00000000,2.63476797,0.00000000,2.26231886,1.86753089
-5.54377189,5.35564642,0.04342338,0.45075959,0.03639885,0.00000000,2.62090982,0.00000000,2.23870285,1.86804222
-5.53776888,5.33297121,0.04096128,0.45332733,0.03656268,0.00000000,2.60556204,0.00000000,2.21884021,1.86708309
-5.53176588,5.30837760,0.03863001,0.45608932,0.03671808,0.00000000,2.58906276,0.00000000,2.20285125,1.86488815
-5.52576288,5.28267458,0.03644786,0.45903515,0.03686989,0.00000000,2.57182635,0.00000000,2.19088017,1.86178762
-5.51975988,5.25685732,0.03442979,0.46218229,0.03702318,0.00000000,2.55433837,0.00000000,2.18309481,1.85820143
-5.51375688,5.23208052,0.03258744,0.46557402,0.03718321,0.00000000,2.53714468,0.00000000,2.17968228,1.85462691
-5.50775388,5.20961811,0.03092920,0.46927573,0.03735526,0.00000000,2.52083469,0.00000000,2.18084026,1.85162061
-5.50175088,5.19081057,0.02946029,0.47336973,0.03754443,0.00000000,2.50601946,0.00000000,2.18676424,1.84977473
-5.49574787,5.17700233,0.02818288,0.47794867,0.03775545,0.00000000,2.49330545,0.00000000,2.19763104,1.84968930
-5.48974487,5.16947218,0.02709617,0.48310807,0.03799239,0.00000000,2.48326530,0.00000000,2.21357943,1.85194130
-5.48374187,5.16936039,0.02619652,0.48893806,0.03825838,0.00000000,2.47640728,0.00000000,2.23468889,1.85705257
-5.47773887,5.17759655,0.02547756,0.49551503,0.03855531,0.00000000,2.47314497,0.00000000,2.26095771,1.86545790
-5.47173587,5.19483240,0.02493035,0.50289343,0.03888357,0.00000000,2.47376929,0.00000000,2.29228198,1.87747534
-5.46573287,5.22138366,0.02454348,0.51109831,0.03924186,0.00000000,2.47842438,0.00000000,2.32843682,1.89328037
-5.45972986,5.25718474,0.02430331,0.52011897,0.03962694,0.00000000,2.48708912,0.00000000,2.36906149,1.91288549
-5.45372686,5.30175947,0.02419413,0.52990423,0.04003361,0.00000000,2.49956574,0.00000000,2.41364955,1.93612659
-5.44772386,5.35421020,0.02419843,0.54035959,0.04045465,0.00000000,2.51547627,0.00000000,2.46154532,1.96265717
-5.44172086,5.41322697,0.02429722,0.55134654,0.04088093,0.00000000,2.53426777,0.00000000,2.51194744,1.99195088
-5.43571786,5.47711698,0.02447036,0.56268428,0.04130164,0.00000000,2.55522625,0.00000000,2.56391999,2.02331280
-5.42971486,5.54385380,0.02469698,0.57415375,0.04170452,0.00000000,2.57749902,0.00000000,2.61641124,2.05589904
-5.42371186,5.61114474,0.02495589,0.58550396,0.04207634,0.00000000,2.60012472,0.00000000,2.66827973,2.08874400
-5.41770885,5.67651348,0.02522607,0.59646043,0.04240330,0.00000000,2.62206970,0.00000000,2.71832677,2.12079426
-5.41170585,5.73739460,0.02548717,0.60673542,0.04267161,0.00000000,2.64226923,0.00000000,2.76533428,2.15094760
-5.40570285,5.79123565,0.02571995,0.61603940,0.04286809,0.00000000,2.65967163,0.00000000,2.80810653,2.17809532
-5.39969985,5.83560215,0.02590684,0.62409342,0.04298071,0.00000000,2.67328316,0.00000000,2.84551378,2.20116617
-5.39369685,5.86828054,0.02603229,0.63064176,0.04299923,0.00000000,2.68221168,0.00000000,2.87653622,2.21916953
-5.38769385,5.88737432,0.02608321,0.63546415,0.04291566,0.00000000,2.68570676,0.00000000,2.90030584,2.23123614
-5.38169085,5.89138863,0.02604929,0.63838715,0.04272481,0.00000000,2.68319452,0.00000000,2.91614463,2.23665431
-5.37568784,5.87929946,0.02592319,0.63929403,0.04242457,0.00000000,2.67430519,0.00000000,2.92359696,2.23489989
-5.36968484,5.85060400,0.02570071,0.63813266,0.04201621,0.00000000,2.65889231,0.00000000,2.92245484,2.22565884
-5.36368184,5.80534986,0.02538083,0.63492099,0.04150446,0.00000000,2.63704242,0.00000000,2.91277453,2.20884113
-5.35767884,5.74414176,0.02496560,0.62974996,0.04089752,0.00000000,2.60907487,0.00000000,2.89488382,2.18458557
-5.35167584,5.66812555,0.02446001,0.62278348,0.04020681,0.00000000,2.57553177,0.00000000,2.86937939,2.15325536
-5.34567284,5.57895018,0.02387170,0.61425556,0.03944674,0.00000000,2.53715841,0.00000000,2.83711430,2.11542472
-5.33966983,5.47870967,0.02321064,0.60446467,0.03863420,0.00000000,2.49487540,0.00000000,2.79917590,2.07185723
-5.33366683,5.36986782,0.02248870,0.59376556,0.03778807,0.00000000,2.44974352,0.00000000,2.75685512,2.02347710
-5.32766383,5.25516911,0.02171921,0.58255880,0.03692851,0.00000000,2.40292334,0.00000000,2.71160820,1.97133468
-5.32166083,5.13753995,0.02091650,0.57127854,0.03607634,0.00000000,2.35563111,0.00000000,2.66501237,1.91656802
-5.31565783,5.01998466,0.02009537,0.56037902,0.03525229,0.00000000,2.30909329,0.00000000,2.61871719,1.86036198
-5.30965483,4.90548071,0.01927070,0.55032013,0.03447626,0.00000000,2.26450154,0.00000000,2.57439330,1.80390701
-5.30365183,4.79687755,0.01845694,0.54155292,0.03376670,0.00000000,2.22297018,0.00000000,2.53368055,1.74835912
-5.29764882,4.69680312,0.01766781,0.53450529,0.03313992,0.00000000,2.18549790,0.00000000,2.49813735,1.69480282
-5.29164582,4.60758147,0.01691596,0.52956858,0.03260961,0.00000000,2.15293516,0.00000000,2.46919291,1.64421833
-5.28564282,4.53116441,0.01621272,0.52708534,0.03218642,0.00000000,2.12595851,0.00000000,2.44810407,1.59745425
-5.27963982,4.46907916,0.01556794,0.52733887,0.03187759,0.00000000,2.10505243,0.00000000,2.43591810,1.55520650
-5.27363682,4.42239337,0.01498994,0.53054466,0.03168683,0.00000000,2.09049933,0.00000000,2.43344241,1.51800400
-5.26763382,4.39169781,0.01448548,0.53684416,0.03161427,0.00000000,2.08237745,0.00000000,2.44122231,1.48620124
-5.26163082,4.37710646,0.01405976,0.54630076,0.03165650,0.00000000,2.08056648,0.00000000,2.45952707,1.45997758
-5.25562781,4.37827295,0.01371662,0.55889833,0.03180679,0.00000000,2.08476005,0.00000000,2.48834472,1.43934288
-5.24962481,4.39442166,0.01345860,0.57454211,0.03205539,0.00000000,2.09448427,0.00000000,2.52738539,1.42414867
-5.24362181,4.42439135,0.01328714,0.59306188,0.03238992,0.00000000,2.10912114,0.00000000,2.57609306,1.41410409
-5.23761881,4.46668892,0.01320274,0.61421729,0.03279583,0.00000000,2.12793549,0.00000000,2.63366483,1.40879549
-5.23161581,4.51955057,0.01320517,0.63770511,0.03325691,0.00000000,2.15010427,0.00000000,2.69907720,1.40770882
-5.22561281,4.58100768,0.01329357,0.66316804,0.03375582,0.00000000,2.17474675,0.00000000,2.77111806,1.41025346
-5.21960980,4.64895466,0.01346663,0.69020485,0.03427467,0.00000000,2.20095456,0.00000000,2.84842338,1.41578666
-5.21360680,4.72121637,0.01372266,0.71838143,0.03479553,0.00000000,2.22782030,0.00000000,2.92951715,1.42363754
-5.20760380,4.79561266,0.01405964,0.74724238,0.03530100,0.00000000,2.25446389,0.00000000,3.01285320,1.43312976
-5.20160080,4.87001813,0.01447530,0.77632274,0.03577462,0.00000000,2.28005591,0.00000000,3.09685740,1.44360227
-5.19559780,4.94241544,0.01496705,0.80515952,0.03620137,0.00000000,2.30383720,0.00000000,3.17996886,1.45442742
-5.18959480,5.01094083,0.01553200,0.83330259,0.03656798,0.00000000,2.32513457,0.00000000,3.26067868,1.46502605
-5.18359180,5.07392106,0.01616688,0.86032457,0.03686325,0.00000000,2.34337216,0.00000000,3.33756495,1.47487950
-5.17758879,5.12990106,0.01686800,0.88582961,0.03707826,0.00000000,2.35807875,0.00000000,3.40932310,1.48353812
-5.17158579,5.17766238,0.01763122,0.90946053,0.03720649,0.00000000,2.36889083,0.00000000,3.47479044,1.49062660
-5.16558279,5.21623245,0.01845191,0.93090440,0.03724392,0.00000000,2.37555203,0.00000000,3.53296459,1.49584614
-5.15957979,5.24488531,0.01932492,0.94989638,0.03718897,0.00000000,2.37790906,0.00000000,3.58301525,1.49897380
-5.15357679,5.26313457,0.02024469,0.96622170,0.03704241,0.00000000,2.37590483,0.00000000,3.62428945,1.49985931
-5.14757379,5.27071966,0.02120526,0.97971606,0.03680721,0.00000000,2.36956919,0.00000000,3.65631055,1.49841995
-5.14157079,5.26758670,0.02220044,0.99026437,0.03648829,0.00000000,2.35900800,0.00000000,3.67877153,1.49463370
-5.13556778,5.25386528,0.02322395,0.99779826,0.03609227,0.00000000,2.34439112,0.00000000,3.69152352,1.48853141
-5.12956478,5.22984270,0.02426964,1.00229236,0.03562715,0.00000000,2.32593985,0.00000000,3.69456046,1.48018838
-5.12356178,5.19593698,0.02533172,1.00375991,0.03510195,0.00000000,2.30391459,0.00000000,3.68800126,1.46971580
-5.11755878,5.15267015,0.02640498,1.00224784,0.03452638,0.00000000,2.27860306,0.00000000,3.67207047,1.45725246
-5.11155578,5.10064302,0.02748506,0.99783168,0.03391048,0.00000000,2.25030970,0.00000000,3.64707887,1.44295724
-5.10555278,5.04051235,0.02856862,0.99061062,0.03326425,0.00000000,2.21934644,0.00000000,3.61340495,1.42700250
-5.09954977,4.97297136,0.02965354,0.98070293,0.03259739,0.00000000,2.18602533,0.00000000,3.57147834,1.40956864
-5.09354677,4.89873402,0.03073904,0.96824196,0.03191900,0.00000000,2.15065284,0.00000000,3.52176577,1.39083998
-5.08754377,4.81852337,0.03182568,0.95337283,0.03123732,0.00000000,2.11352624,0.00000000,3.46476029,1.37100190
-5.08154077,4.73306371,0.03291534,0.93624995,0.03055961,0.00000000,2.07493159,0.00000000,3.40097371,1.35023924
-5.07553777,4.64307661,0.03401108,0.91703520,0.02989198,0.00000000,2.03514349,0.00000000,3.33093234,1.32873581
-5.06953477,4.54927983,0.03511689,0.89589700,0.02923936,0.00000000,1.99442613,0.00000000,3.25517576,1.30667465
-5.06353177,4.45238884,0.03623740,0.87300978,0.02860549,0.00000000,1.95303530,0.00000000,3.17425801,1.28423909
-5.05752876,4.35311985,0.03737748,0.84855407,0.02799297,0.00000000,1.91122124,0.00000000,3.08875061,1.26161399
-5.05152576,4.25219372,0.03854180,0.82271679,0.02740338,0.00000000,1.86923170,0.00000000,2.99924675,1.23898715
-5.04552276,4.15033986,0.03973442,0.79569165,0.02683739,0.00000000,1.82731505,0.00000000,2.90636571,1.21655047
-5.03951976,4.04829946,0.04095828,0.76767944,0.02629499,0.00000000,1.78572314,0.00000000,2.81075692,1.19450070
-5.03351676,3.94682749,0.04221481,0.73888821,0.02577562,0.00000000,1.74471363,0.00000000,2.71310295,1.17303960
-5.02751376,3.84669303,0.04350357,0.70953294,0.02527847,0.00000000,1.70455158,0.00000000,2.61412097,1.15237343
-5.02151076,3.74867776,0.04482198,0.67983491,0.02480262,0.00000000,1.66551039,0.00000000,2.51456225,1.13271160
-5.01550775,3.65357256,0.04616521,0.65002053,0.02434730,0.00000000,1.62787180,0.00000000,2.41520954,1.11426469
-5.00950475,3.56217226,0.04752613,0.62031970,0.02391204,0.00000000,1.59192525,0.00000000,2.31687238,1.09724178
-5.00350175,3.47526888,0.04889542,0.59096377,0.02349687,0.00000000,1.55796635,0.00000000,2.22038035,1.08184722
-4.99749875,3.39364359,0.05026187,0.56218307,0.02310244,0.00000000,1.52629489,0.00000000,2.12657466,1.06827711
-4.99149575,3.31805793,0.05161274,0.53420423,0.02273011,0.00000000,1.49721225,0.00000000,2.03629829,1.05671563
-4.98549275,3.24924442,0.05293427,0.50724726,0.02238200,0.00000000,1.47101833,0.00000000,1.95038534,1.04733135
-4.97948974,3.18789729,0.05421219,0.48152263,0.02206103,0.00000000,1.44800827,0.00000000,1.86964977,1.04027385
-4.97348674,3.13466331,0.05543239,0.45722839,0.02177083,0.00000000,1.42846878,0.00000000,1.79487419,1.03567085
-4.96748374,3.09013329,0.05658152,0.43454741,0.02151575,0.00000000,1.41267431,0.00000000,1.72679899,1.03362583
-4.96148074,3.05483422,0.05764752,0.41364494,0.02130065,0.00000000,1.40088300,0.00000000,1.66611222,1.03421653
-4.95547774,3.02922238,0.05862020,0.39466641,0.02113081,0.00000000,1.39333246,0.00000000,1.61344046,1.03749419
-4.94947474,3.01367731,0.05949159,0.37773564,0.02101176,0.00000000,1.39023536,0.00000000,1.56934092,1.04348384
-4.94347174,3.00849688,0.06025623,0.36295344,0.02094902,0.00000000,1.39177495,0.00000000,1.53429475,1.05218532
-4.93746873,3.01389323,0.06091129,0.35039661,0.02094797,0.00000000,1.39810041,0.00000000,1.50870178,1.06357537
-4.93146573,3.02998976,0.06145660,0.34011731,0.02101356,0.00000000,1.40932222,0.00000000,1.49287651,1.07761041
-4.92546273,3.05681894,0.06189439,0.33214286,0.02115015,0.00000000,1.42550761,0.00000000,1.48704529,1.09423000
-4.91945973,3.09432109,0.06222911,0.32647587,0.02136128,0.00000000,1.44667615,0.00000000,1.49134455,1.11336093
-4.91345673,3.14234398,0.06246691,0.32309460,0.02164950,0.00000000,1.47279576,0.00000000,1.50582006,1.13492150
-4.90745373,3.20064312,0.06261524,0.32195374,0.02201624,0.00000000,1.50377915,0.00000000,1.53042676,1.15882595
-4.90145073,3.26888292,0.06268226,0.32298525,0.02246166,0.00000000,1.53948093,0.00000000,1.56502941,1.18498877
-4.89544772,3.34663840,0.06267637,0.32609955,0.02298456,0.00000000,1.57969557,0.00000000,1.60940360,1.21332846
-4.88944472,3.43339757,0.06260563,0.33118673,0.02358238,0.00000000,1.62415630,0.00000000,1.66323724,1.24377072
-4.88344172,3.52856425,0.06247736,0.33811803,0.02425117,0.00000000,1.67253504,0.00000000,1.72613246,1.27625052
-4.87743872,3.63146137,0.06229779,0.34674735,0.02498563,0.00000000,1.72444357,0.00000000,1.79760783,1.31071304
-4.87143572,3.74133458,0.06207176,0.35691299,0.02577916,0.00000000,1.77943578,0.00000000,1.87710116,1.34711320
-4.86543272,3.85735614,0.06180258,0.36843941,0.02662397,0.00000000,1.83701117,0.00000000,1.96397278,1.38541359
-4.85942971,3.97862907,0.06149206,0.38113921,0.02751124,0.00000000,1.89661960,0.00000000,2.05750962,1.42558084
-4.85342671,4.10419160,0.06114051,0.39481528,0.02843122,0.00000000,1.95766700,0.00000000,2.15693017,1.46758046
-4.84742371,4.23302199,0.06074698,0.40926304,0.02937341,0.00000000,2.01952230,0.00000000,2.26139045,1.51137024
-4.84142071,4.36404387,0.06030945,0.42427296,0.03032673,0.00000000,2.08152525,0.00000000,2.36999133,1.55689254
-4.83541771,4.49613230,0.05982517,0.43963316,0.03127974,0.00000000,2.14299511,0.00000000,2.48178708,1.60406582
-4.82941471,4.62812087,0.05929096,0.45513228,0.03222076,0.00000000,2.20324017,0.00000000,2.59579536,1.65277578
-4.82341171,4.75881011,0.05870356,0.47056241,0.03313810,0.00000000,2.26156785,0.00000000,2.71100866,1.70286687
-4.81740870,4.88697741,0.05805992,0.48572222,0.03402026,0.00000000,2.31729543,0.00000000,2.82640688,1.75413448
-4.81140570,5.01138883,0.05735747,0.50042002,0.03485606,0.00000000,2.36976106,0.00000000,2.94097109,1.80631866
-4.80540270,5.13081295,0.05659436,0.51447691,0.03563488,0.00000000,2.41833501,0.00000000,3.05369794,1.85909984
-4.79939970,5.24403676,0.05576959,0.52772970,0.03634680,0.00000000,2.46243098,0.00000000,3.16361447,1.91209705
-4.79339670,5.34988352,0.05488318,0.54003368,0.03698277,0.00000000,2.50151709,0.00000000,3.26979275,1.96486918
-4.78739370,5.44723251,0.05393615,0.55126506,0.03753480,0.00000000,2.53512642,0.00000000,3.37136395,2.01691948
-4.78139070,5.53504004,0.05293058,0.56132291,0.03799608,0.00000000,2.56286671,0.00000000,3.46753121,2.06770349
-4.77538769,5.61236133,0.05186952,0.57013063,0.03836111,0.00000000,2.58442898,0.00000000,3.55758093,2.11664024
-4.76938469,5.67837247,0.05075696,0.57763681,0.03862584,0.00000000,2.59959473,0.00000000,3.64089202,2.16312670
-4.76338169,5.73239172,0.04959772,0.58381541,0.03878773,0.00000000,2.60824138,0.00000000,3.71694286,2.20655473
-4.75737869,5.77389919,0.04839734,0.58866528,0.03884583,0.00000000,2.61034579,0.00000000,3.78531570,2.24633020
-4.75137569,5.80255419,0.04716203,0.59220897,0.03880076,0.00000000,2.60598562,0.00000000,3.84569855,2.28189340
-4.74537269,5.81820918,0.04589854,0.59449095,0.03865476,0.00000000,2.59533838,0.00000000,3.89788466,2.31273979
-4.73936968,5.82091985,0.04461408,0.59557527,0.03841156,0.00000000,2.57867822,0.00000000,3.94176980,2.33844033
-4.73336668,5.81095059,0.04331631,0.59554269,0.03807633,0.00000000,2.55637046,0.00000000,3.97734768,2.35866031
-4.72736368,5.78877492,0.04201325,0.59448762,0.03765552,0.00000000,2.52886407,0.00000000,4.00470400,2.37317576
-4.72136068,5.75507082,0.04071326,0.59251469,0.03715669,0.00000000,2.49668239,0.00000000,4.02400950,2.38188663
-4.71535768,5.71071075,0.03942502,0.58973542,0.03658833,0.00000000,2.46041227,0.00000000,4.03551250,2.38482605
-4.70935468,5.65674669,0.03815749,0.58626490,0.03595960,0.00000000,2.42069219,0.00000000,4.03953130,2.38216506
-4.70335168,5.59439058,0.03691992,0.58221868,0.03528014,0.00000000,2.37819968,0.00000000,4.03644672,2.37421248
-4.69734867,5.52499050,0.03572179,0.57770995,0.03455977,0.00000000,2.33363838,0.00000000,4.02669496,2.36140985
-4.69134567,5.45000358,0.03457275,0.57284717,0.03380833,0.00000000,2.28772528,0.00000000,4.01076081,2.34432143
-4.68534267,5.37096607,0.03348260,0.56773208,0.03303541,0.00000000,2.24117832,0.00000000,3.98917118,2.32361969
-4.67933967,5.28946163,0.03246116,0.56245813,0.03225019,0.00000000,2.19470476,0.00000000,3.96248867,2.30006674
-4.67333667,5.20708859,0.03151815,0.55710939,0.03146125,0.00000000,2.14899046,0.00000000,3.93130502,2.27449240
-4.66733367,5.12542707,0.03066309,0.55175983,0.03067648,0.00000000,2.10469024,0.00000000,3.89623414,2.24776991
-4.66133067,5.04600693,0.02990514,0.54647294,0.02990295,0.00000000,2.06241947,0.00000000,3.85790435,2.22079007
-4.65532766,4.97027723,0.02925286,0.54130162,0.02914690,0.00000000,2.02274680,0.00000000,3.81694978,2.19443503
-4.64932466,4.89957816,0.02871408,0.53628826,0.02841370,0.00000000,1.98618818,0.00000000,3.77400072,2.16955268
-4.64332166,4.83511605,0.02829567,0.53146499,0.02770787,0.00000000,1.95320196,0.00000000,3.72967294,2.14693276
