energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.51375688,3.29023691,-3.29023689,0.02059273,-0.02059273,0.49203840,-0.49203840,1.18970373,-1.18970372,0.80001983,-0.80001983,1.43633127,-1.43633127,0.00000000,-0.00000000
-5.50775388,3.10347824,-3.10347823,0.01974055,-0.01974055,0.46296379,-0.46296379,1.11546249,-1.11546249,0.75315759,-0.75315758,1.35121056,-1.35121056,0.00000000,-0.00000000
-5.50175088,2.93690851,-2.93690850,0.01908543,-0.01908543,0.43717222,-0.43717221,1.04731413,-1.04731413,0.71345066,-0.71345066,1.27407839,-1.27407838,0.00000000,-0.00000000
-5.49574787,2.79068725,-2.79068724,0.01860779,-0.01860779,0.41475659,-0.41475659,0.98562857,-0.98562857,0.68086890,-0.68086890,1.20495503,-1.20495502,0.00000000,-0.00000000
-5.48974487,2.66468206,-2.66468205,0.01828529,-0.01828529,0.39576926,-0.39576926,0.93062703,-0.93062703,0.65533547,-0.65533547,1.14371527,-1.14371526,0.00000000,-0.00000000
-5.48374187,2.55851688,-2.55851687,0.01809366,-0.01809366,0.38022555,-0.38022554,0.88239080,-0.88239080,0.63673862,-0.63673862,1.09011551,-1.09011550,0.00000000,-0.00000000
-5.47773887,2.47161859,-2.47161858,0.01800747,-0.01800747,0.36810709,-0.36810709,0.84087222,-0.84087222,0.62494156,-0.62494156,1.04382081,-1.04382080,0.00000000,-0.00000000
-5.47173587,2.40325996,-2.40325996,0.01800092,-0.01800092,0.35936495,-0.35936495,0.80590722,-0.80590722,0.61978998,-0.61978998,1.00443047,-1.00443046,0.00000000,-0.00000000
-5.46573287,2.35259692,-2.35259691,0.01804860,-0.01804860,0.35392215,-0.35392215,0.77722876,-0.77722876,0.62111718,-0.62111718,0.97150109,-0.97150108,0.00000000,-0.00000000
-5.45972986,2.31869916,-2.31869915,0.01812622,-0.01812622,0.35167577,-0.35167577,0.75448062,-0.75448062,0.62874657,-0.62874658,0.94456636,-0.94456636,0.00000000,-0.00000000
-5.45372686,2.30057361,-2.30057361,0.01821119,-0.01821119,0.35249849,-0.35249849,0.73723106,-0.73723106,0.64249190,-0.64249190,0.92315312,-0.92315312,0.00000000,-0.00000000
-5.44772386,2.29718080,-2.29718081,0.01828322,-0.01828322,0.35623963,-0.35623963,0.72498621,-0.72498620,0.66215524,-0.66215524,0.90679333,-0.90679333,0.00000000,-0.00000000
-5.44172086,2.30744490,-2.30744490,0.01832475,-0.01832475,0.36272598,-0.36272598,0.71720290,-0.71720290,0.68752350,-0.68752351,0.89503231,-0.89503231,0.00000000,-0.00000000
-5.43571786,2.33025832,-2.33025833,0.01832124,-0.01832124,0.37176250,-0.37176250,0.71330100,-0.71330100,0.71836368,-0.71836368,0.88743322,-0.88743322,0.00000000,-0.00000000
-5.42971486,2.36448256,-2.36448257,0.01826141,-0.01826141,0.38313307,-0.38313307,0.71267520,-0.71267520,0.75441761,-0.75441762,0.88357849,-0.88357849,0.00000000,-0.00000000
-5.42371186,2.40894657,-2.40894658,0.01813735,-0.01813735,0.39660168,-0.39660168,0.71470641,-0.71470641,0.79539682,-0.79539683,0.88306865,-0.88306865,0.00000000,-0.00000000
-5.41770885,2.46244451,-2.46244451,0.01794440,-0.01794440,0.41191404,-0.41191405,0.71877284,-0.71877284,0.84097797,-0.84097798,0.88551942,-0.88551943,0.00000000,-0.00000000
-5.41170585,2.52373426,-2.52373427,0.01768108,-0.01768108,0.42880001,-0.42880001,0.72426083,-0.72426083,0.89079951,-0.89079952,0.89055756,-0.89055756,0.00000000,-0.00000000
-5.40570285,2.59153818,-2.59153819,0.01734881,-0.01734881,0.44697676,-0.44697676,0.73057554,-0.73057554,0.94445999,-0.94446000,0.89781628,-0.89781628,0.00000000,-0.00000000
-5.39969985,2.66454709,-2.66454710,0.01695154,-0.01695154,0.46615294,-0.46615295,0.73715137,-0.73715137,1.00151832,-1.00151833,0.90693094,-0.90693094,0.00000000,-0.00000000
-5.39369685,2.74142827,-2.74142828,0.01649539,-0.01649539,0.48603363,-0.48603363,0.74346215,-0.74346215,1.06149636,-1.06149637,0.91753539,-0.91753539,0.00000000,-0.00000000
-5.38769385,2.82083787,-2.82083789,0.01598814,-0.01598814,0.50632614,-0.50632614,0.74903090,-0.74903090,1.12388377,-1.12388378,0.92925950,-0.92925950,0.00000000,-0.00000000
-5.38169085,2.90143777,-2.90143779,0.01543878,-0.01543878,0.52674650,-0.52674651,0.75343889,-0.75343889,1.18814537,-1.18814538,0.94172822,-0.94172822,0.00000000,-0.00000000
-5.37568784,2.98191648,-2.98191649,0.01485701,-0.01485701,0.54702639,-0.54702639,0.75633386,-0.75633386,1.25373062,-1.25373063,0.95456229,-0.95456229,0.00000000,-0.00000000
-5.36968484,3.06101355,-3.06101356,0.01425277,-0.01425277,0.56692027,-0.56692027,0.75743698,-0.75743699,1.32008533,-1.32008534,0.96738065,-0.96738066,0.00000000,-0.00000000
-5.36368184,3.13754655,-3.13754656,0.01363578,-0.01363578,0.58621253,-0.58621254,0.75654843,-0.75654843,1.38666492,-1.38666493,0.97980464,-0.97980464,0.00000000,-0.00000000
-5.35767884,3.21043951,-3.21043952,0.01301520,-0.01301520,0.60472427,-0.60472427,0.75355115,-0.75355115,1.45294918,-1.45294919,0.99146356,-0.99146356,0.00000000,-0.00000000
-5.35167584,3.27875169,-3.27875171,0.01239928,-0.01239928,0.62231942,-0.62231942,0.74841281,-0.74841281,1.51845778,-1.51845779,1.00200163,-1.00200163,0.00000000,-0.00000000
-5.34567284,3.34170526,-3.34170527,0.01179516,-0.01179516,0.63891006,-0.63891006,0.74118559,-0.74118559,1.58276610,-1.58276611,1.01108580,-1.01108580,0.00000000,-0.00000000
-5.33966983,3.39871063,-3.39871064,0.01120865,-0.01120865,0.65446054,-0.65446055,0.73200389,-0.73200389,1.64552076,-1.64552077,1.01841408,-1.01841408,0.00000000,-0.00000000
-5.33366683,3.44938827,-3.44938828,0.01064424,-0.01064424,0.66899027,-0.66899027,0.72107998,-0.72107998,1.70645416,-1.70645417,1.02372405,-1.02372405,0.00000000,-0.00000000
-5.32766383,3.49358555,-3.49358557,0.01010501,-0.01010501,0.68257494,-0.68257495,0.70869761,-0.70869761,1.76539734,-1.76539735,1.02680088,-1.02680088,0.00000000,-0.00000000
-5.32166083,3.53138783,-3.53138784,0.00959275,-0.00959275,0.69534619,-0.69534619,0.69520388,-0.69520388,1.82229038,-1.82229040,1.02748466,-1.02748466,0.00000000,-0.00000000
-5.31565783,3.56312262,-3.56312263,0.00910806,-0.00910806,0.70748940,-0.70748940,0.68099956,-0.68099956,1.87718981,-1.87718983,1.02567642,-1.02567642,0.00000000,-0.00000000
-5.30965483,3.58935626,-3.58935627,0.00865054,-0.00865054,0.71923982,-0.71923982,0.66652827,-0.66652827,1.93027207,-1.93027208,1.02134249,-1.02134249,0.00000000,-0.00000000
-5.30365183,3.61088262,-3.61088263,0.00821897,-0.00821897,0.73087689,-0.73087690,0.65226475,-0.65226475,1.98183268,-1.98183269,1.01451696,-1.01451696,0.00000000,-0.00000000
-5.29764882,3.62870359,-3.62870360,0.00781151,-0.00781151,0.74271691,-0.74271691,0.63870282,-0.63870282,2.03228053,-2.03228054,1.00530186,-1.00530186,0.00000000,-0.00000000
-5.29164582,3.64400151,-3.64400152,0.00742595,-0.00742595,0.75510411,-0.75510412,0.62634318,-0.62634318,2.08212700,-2.08212701,0.99386502,-0.99386502,0.00000000,-0.00000000
-5.28564282,3.65810413,-3.65810414,0.00705991,-0.00705991,0.76840052,-0.76840052,0.61568177,-0.61568177,2.13196985,-2.13196986,0.98043558,-0.98043558,0.00000000,-0.00000000
-5.27963982,3.67244289,-3.67244290,0.00671098,-0.00671098,0.78297460,-0.78297461,0.60719877,-0.60719877,2.18247207,-2.18247208,0.96529717,-0.96529717,0.00000000,-0.00000000
-5.27363682,3.68850586,-3.68850587,0.00637693,-0.00637693,0.79918937,-0.79918937,0.60134893,-0.60134893,2.23433627,-2.23433629,0.94877910,-0.94877910,0.00000000,-0.00000000
-5.26763382,3.70778710,-3.70778711,0.00605579,-0.00605579,0.81739005,-0.81739006,0.59855342,-0.59855342,2.28827539,-2.28827540,0.93124585,-0.93124585,0.00000000,-0.00000000
-5.26163082,3.73173436,-3.73173437,0.00574597,-0.00574597,0.83789212,-0.83789213,0.59919349,-0.59919350,2.34498082,-2.34498084,0.91308537,-0.91308536,0.00000000,-0.00000000
-5.25562781,3.76169766,-3.76169767,0.00544626,-0.00544626,0.86096995,-0.86096996,0.60360643,-0.60360644,2.40508968,-2.40508969,0.89469660,-0.89469659,0.00000000,-0.00000000
-5.24962481,3.79888110,-3.79888111,0.00515587,-0.00515587,0.88684693,-0.88684693,0.61208380,-0.61208380,2.46915261,-2.46915263,0.87647708,-0.87647708,0.00000000,-0.00000000
-5.24362181,3.84430059,-3.84430061,0.00487440,-0.00487440,0.91568739,-0.91568740,0.62487223,-0.62487223,2.53760433,-2.53760434,0.85881100,-0.85881099,0.00000000,-0.00000000
-5.23761881,3.89875012,-3.89875014,0.00460182,-0.00460182,0.94759114,-0.94759114,0.64217685,-0.64217685,2.61073851,-2.61073853,0.84205842,-0.84205842,0.00000000,-0.00000000
-5.23161581,3.96277858,-3.96277859,0.00433837,-0.00433837,0.98259087,-0.98259088,0.66416716,-0.66416717,2.68868919,-2.68868921,0.82654623,-0.82654623,0.00000000,-0.00000000
-5.22561281,4.03667914,-4.03667916,0.00408448,-0.00408448,1.02065303,-1.02065303,0.69098533,-0.69098533,2.77142007,-2.77142008,0.81256116,-0.81256116,0.00000000,-0.00000000
-5.21960980,4.12049228,-4.12049230,0.00384076,-0.00384076,1.06168213,-1.06168214,0.72275639,-0.72275640,2.85872305,-2.85872306,0.80034523,-0.80034523,0.00000000,-0.00000000
-5.21360680,4.21402279,-4.21402281,0.00360783,-0.00360783,1.10552880,-1.10552880,0.75960009,-0.75960009,2.95022685,-2.95022687,0.79009377,-0.79009376,0.00000000,-0.00000000
-5.20760380,4.31687044,-4.31687046,0.00338632,-0.00338632,1.15200110,-1.15200111,0.80164347,-0.80164348,3.04541571,-3.04541573,0.78195586,-0.78195586,0.00000000,-0.00000000
-5.20160080,4.42847271,-4.42847273,0.00317677,-0.00317677,1.20087887,-1.20087888,0.84903368,-0.84903368,3.14365776,-3.14365778,0.77603715,-0.77603714,0.00000000,-0.00000000
-5.19559780,4.54815742,-4.54815744,0.00297962,-0.00297962,1.25193026,-1.25193027,0.90194986,-0.90194987,3.24424179,-3.24424181,0.77240440,-0.77240440,0.00000000,-0.00000000
-5.18959480,4.67520199,-4.67520201,0.00279513,-0.00279513,1.30492961,-1.30492962,0.96061328,-0.96061329,3.34642051,-3.34642053,0.77109155,-0.77109155,0.00000000,-0.00000000
-5.18359180,4.80889550,-4.80889552,0.00262342,-0.00262342,1.35967555,-1.35967556,1.02529460,-1.02529461,3.44945782,-3.44945784,0.77210637,-0.77210637,0.00000000,-0.00000000
-5.17758879,4.94859935,-4.94859937,0.00246443,-0.00246443,1.41600812,-1.41600812,1.09631731,-1.09631732,3.55267716,-3.55267718,0.77543723,-0.77543724,0.00000000,-0.00000000
-5.17158579,5.09380189,-5.09380192,0.00231793,-0.00231793,1.47382353,-1.47382354,1.17405636,-1.17405637,3.65550763,-3.65550764,0.78105926,-0.78105926,0.00000000,-0.00000000
-5.16558279,5.24416288,-5.24416290,0.00218358,-0.00218358,1.53308554,-1.53308555,1.25893139,-1.25893140,3.75752471,-3.75752472,0.78893921,-0.78893921,0.00000000,-0.00000000
