energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.92796398,4.08211211,-4.08211245,0.06769148,-0.06769150,0.45205718,-0.45205712,0.90390700,-0.90390692,0.87648396,-0.87648401,0.64961877,-0.64961884,0.38199380,-0.38199387,0.04316155,-0.04316157,1.89684379,-1.89684406
-5.92196098,3.97464497,-3.97464525,0.06589454,-0.06589455,0.44540947,-0.44540939,0.89279321,-0.89279311,0.85236581,-0.85236585,0.64302489,-0.64302495,0.36844668,-0.36844675,0.04071974,-0.04071976,1.83704032,-1.83704057
-5.91595798,3.87225898,-3.87225920,0.06408654,-0.06408655,0.43918129,-0.43918120,0.88260171,-0.88260160,0.82895316,-0.82895318,0.63727242,-0.63727247,0.35498578,-0.35498584,0.03842457,-0.03842459,1.77942664,-1.77942688
-5.90995498,3.77538427,-3.77538442,0.06226642,-0.06226643,0.43346761,-0.43346750,0.87332405,-0.87332392,0.80642784,-0.80642785,0.63229564,-0.63229568,0.34169494,-0.34169500,0.03628809,-0.03628811,1.72418068,-1.72418090
-5.90395198,3.68435492,-3.68435501,0.06043269,-0.06043270,0.42835232,-0.42835220,0.86493155,-0.86493140,0.78494381,-0.78494380,0.62802923,-0.62802926,0.32865822,-0.32865828,0.03432089,-0.03432090,1.67144454,-1.67144474
-5.89794897,3.59942427,-3.59942429,0.05858381,-0.05858382,0.42390804,-0.42390791,0.85738073,-0.85738057,0.76462775,-0.76462772,0.62441365,-0.62441368,0.31596018,-0.31596024,0.03253212,-0.03253214,1.62133305,-1.62133324
-5.89194597,3.52078150,-3.52078145,0.05671860,-0.05671861,0.42019600,-0.42019585,0.85061879,-0.85061861,0.74558058,-0.74558054,0.62140013,-0.62140015,0.30368602,-0.30368607,0.03092960,-0.03092961,1.57394253,-1.57394270
-5.88594297,3.44856829,-3.44856817,0.05483658,-0.05483659,0.41726606,-0.41726589,0.84458879,-0.84458860,0.72787965,-0.72787959,0.61895485,-0.61895486,0.29192143,-0.29192148,0.02951984,-0.02951985,1.52935902,-1.52935918
-5.87993997,3.38289436,-3.38289418,0.05293836,-0.05293837,0.41515685,-0.41515667,0.83923450,-0.83923428,0.71158134,-0.71158126,0.61706212,-0.61706213,0.28075221,-0.28075225,0.02830823,-0.02830823,1.48766560,-1.48766573
-5.87393697,3.32385092,-3.32385067,0.05102593,-0.05102594,0.41389606,-0.41389586,0.83450436,-0.83450413,0.69672415,-0.69672405,0.61572625,-0.61572625,0.27026351,-0.27026355,0.02729902,-0.02729903,1.44894797,-1.44894810
-5.86793397,3.27152128,-3.27152097,0.04910288,-0.04910289,0.41350072,-0.41350050,0.83035480,-0.83035456,0.68333193,-0.68333182,0.61497197,-0.61497196,0.26053880,-0.26053884,0.02649547,-0.02649548,1.41329831,-1.41329841
-5.86193097,3.22598825,-3.22598788,0.04717458,-0.04717459,0.41397775,-0.41397752,0.82675245,-0.82675219,0.67141725,-0.67141712,0.61484336,-0.61484335,0.25165855,-0.25165859,0.02589987,-0.02589987,1.38081683,-1.38081692
-5.85592796,3.18733799,-3.18733755,0.04524827,-0.04524828,0.41532456,-0.41532431,0.82367554,-0.82367527,0.66098460,-0.66098445,0.61540127,-0.61540125,0.24369870,-0.24369874,0.02551360,-0.02551360,1.35161131,-1.35161138
-5.84992496,3.15566052,-3.15566002,0.04333304,-0.04333305,0.41752985,-0.41752959,0.82111435,-0.82111406,0.65203356,-0.65203340,0.61671936,-0.61671934,0.23672902,-0.23672905,0.02533715,-0.02533715,1.32579451,-1.32579457
-5.84392196,3.13104717,-3.13104662,0.04143976,-0.04143976,0.42057463,-0.42057436,0.81907082,-0.81907052,0.64456169,-0.64456151,0.61887899,-0.61887896,0.23081143,-0.23081146,0.02537017,-0.02537016,1.30347982,-1.30347986
-5.83791896,3.11358552,-3.11358490,0.03958089,-0.03958090,0.42443340,-0.42443312,0.81755757,-0.81755726,0.63856713,-0.63856693,0.62196321,-0.62196317,0.22599848,-0.22599850,0.02561150,-0.02561149,1.28477548,-1.28477550
-5.83191596,3.10335257,-3.10335190,0.03777026,-0.03777027,0.42907562,-0.42907533,0.81659631,-0.81659599,0.63405088,-0.63405067,0.62605032,-0.62605027,0.22233189,-0.22233192,0.02605921,-0.02605921,1.26977783,-1.26977784
-5.82591296,3.10040707,-3.10040635,0.03602276,-0.03602277,0.43446740,-0.43446709,0.81621600,-0.81621567,0.63101894,-0.63101870,0.63120729,-0.63120723,0.21984155,-0.21984157,0.02671066,-0.02671065,1.25856419,-1.25856418
-5.81990995,3.10478183,-3.10478106,0.03435398,-0.03435399,0.44057342,-0.44057311,0.81645090,-0.81645057,0.62948403,-0.62948378,0.63748353,-0.63748346,0.21854469,-0.21854470,0.02756255,-0.02756254,1.25118581,-1.25118578
-5.81390695,3.11647698,-3.11647617,0.03277984,-0.03277985,0.44735916,-0.44735884,0.81733867,-0.81733833,0.62946734,-0.62946708,0.64490551,-0.64490543,0.21844562,-0.21844563,0.02861101,-0.02861100,1.24766154,-1.24766150
-5.80790395,3.13545510,-3.13545425,0.03131617,-0.03131617,0.45479327,-0.45479294,0.81891873,-0.81891840,0.63100008,-0.63099980,0.65347249,-0.65347241,0.21953585,-0.21953586,0.02985170,-0.02985169,1.24797269,-1.24797262
-5.80190095,3.16163883,-3.16163795,0.02997833,-0.02997833,0.46285019,-0.46284986,0.82123118,-0.82123084,0.63412507,-0.63412477,0.66315387,-0.66315378,0.22179466,-0.22179466,0.03127988,-0.03127987,1.25205943,-1.25205935
-5.79589795,3.19491165,-3.19491073,0.02878079,-0.02878079,0.47151295,-0.47151262,0.82431609,-0.82431576,0.63889842,-0.63889811,0.67388822,-0.67388812,0.22519007,-0.22519007,0.03289050,-0.03289048,1.25981920,-1.25981910
-5.78989495,3.23512200,-3.23512104,0.02773682,-0.02773682,0.48077596,-0.48077563,0.82821367,-0.82821334,0.64539132,-0.64539099,0.68558438,-0.68558427,0.22968025,-0.22968024,0.03467827,-0.03467826,1.27110718,-1.27110706
-5.78389195,3.28209095,-3.28208997,0.02685810,-0.02685810,0.49064796,-0.49064763,0.83296496,-0.83296464,0.65369196,-0.65369162,0.69812445,-0.69812434,0.23521511,-0.23521510,0.03663773,-0.03663772,1.28573899,-1.28573885
-5.77788894,3.33562311,-3.33562210,0.02615451,-0.02615450,0.50115474,-0.50115441,0.83861333,-0.83861302,0.66390757,-0.66390721,0.71136872,-0.71136860,0.24173819,-0.24173817,0.03876318,-0.03876317,1.30349543,-1.30349528
-5.77188594,3.39552022,-3.39551918,0.02563387,-0.02563386,0.51234178,-0.51234145,0.84520648,-0.84520618,0.67616649,-0.67616612,0.72516218,-0.72516206,0.24918856,-0.24918854,0.04104870,-0.04104869,1.32412914,-1.32412897
-5.76588294,3.46159683,-3.46159575,0.02530179,-0.02530178,0.52427650,-0.52427616,0.85279901,-0.85279871,0.69062012,-0.69061972,0.73934252,-0.73934239,0.25750273,-0.25750271,0.04348802,-0.04348800,1.34737272,-1.34737254
-5.75987994,3.53369682,-3.53369571,0.02516158,-0.02516157,0.53705003,-0.53704970,0.86145520,-0.86145491,0.70744455,-0.70744412,0.75374882,-0.75374868,0.26661646,-0.26661643,0.04607434,-0.04607432,1.37294793,-1.37294773
-5.75387694,3.61170989,-3.61170874,0.02521419,-0.02521418,0.55077842,-0.55077808,0.87125190,-0.87125162,0.72684178,-0.72684132,0.76823078,-0.76823064,0.27646625,-0.27646621,0.04880017,-0.04880015,1.40057538,-1.40057517
-5.74787394,3.69558642,-3.69558523,0.02545823,-0.02545822,0.56560297,-0.56560264,0.88228117,-0.88228090,0.74904001,-0.74903953,0.78265773,-0.78265759,0.28699060,-0.28699056,0.05165707,-0.05165705,1.42998413,-1.42998390
-5.74187094,3.78534971,-3.78534847,0.02589000,-0.02588999,0.58168972,-0.58168938,0.89465250,-0.89465223,0.77429304,-0.77429252,0.79692683,-0.79692668,0.29813083,-0.29813077,0.05463531,-0.05463529,1.46092066,-1.46092042
-5.73586793,3.88110412,-3.88110282,0.02650364,-0.02650363,0.59922777,-0.59922741,0.90849418,-0.90849390,0.80287822,-0.80287766,0.81097008,-0.81096993,0.30983147,-0.30983141,0.05772367,-0.05772365,1.49315657,-1.49315631
-5.72986493,3.98303829,-3.98303692,0.02729122,-0.02729121,0.61842648,-0.61842611,0.92395366,-0.92395338,0.83509298,-0.83509237,0.82475950,-0.82475934,0.32204027,-0.32204021,0.06090910,-0.06090908,1.52649459,-1.52649431
-5.72386193,4.09142234,-4.09142090,0.02824293,-0.02824291,0.63951143,-0.63951104,0.94119671,-0.94119643,0.87124955,-0.87124888,0.83831018,-0.83831002,0.33470769,-0.33470762,0.06417651,-0.06417649,1.56077246,-1.56077217
-5.71785893,4.20659885,-4.20659731,0.02934723,-0.02934721,0.66271911,-0.66271869,0.96040510,-0.96040481,0.91166794,-0.91166722,0.85168094,-0.85168077,0.34778609,-0.34778601,0.06750858,-0.06750856,1.59586457,-1.59586426
-5.71185593,4.32896719,-4.32896555,0.03059111,-0.03059109,0.68829032,-0.68828988,0.98177276,-0.98177245,0.95666711,-0.95666632,0.86497236,-0.86497218,0.36122851,-0.36122842,0.07088568,-0.07088566,1.63168101,-1.63168068
-5.70585293,4.45896171,-4.45895996,0.03196023,-0.03196021,0.71646261,-0.71646214,1.00550047,-1.00550013,1.00655439,-1.00655354,0.87832242,-0.87832224,0.37498734,-0.37498725,0.07428588,-0.07428586,1.66816433,-1.66816399
-5.69984992,4.59702440,-4.59702251,0.03343919,-0.03343917,0.74746167,-0.74746116,1.03178912,-1.03178875,1.06161356,-1.06161263,0.89189974,-0.89189954,0.38901277,-0.38901267,0.07768510,-0.07768508,1.70528411,-1.70528376
-5.69384692,4.74357306,-4.74357104,0.03501172,-0.03501170,0.78149212,-0.78149156,1.06083176,-1.06083136,1.12209176,-1.12209075,0.90589482,-0.90589462,0.40325127,-0.40325116,0.08105736,-0.08105734,1.74302971,-1.74302934
-5.68784392,4.89896662,-4.89896446,0.03666090,-0.03666088,0.81872798,-0.81872737,1.09280476,-1.09280432,1.18818594,-1.18818484,0.92050981,-0.92050959,0.41764419,-0.41764408,0.08437520,-0.08437518,1.78140168,-1.78140129
-5.68184092,5.06346922,-5.06346691,0.03836937,-0.03836934,0.85930314,-0.85930248,1.12785836,-1.12785788,1.26002916,-1.26002798,0.93594723,-0.93594701,0.43212657,-0.43212646,0.08761020,-0.08761018,1.82040242,-1.82040203
-5.67583792,5.23721496,-5.23721250,0.04011952,-0.04011949,0.90330234,-0.90330163,1.16610724,-1.16610671,1.33767772,-1.33767646,0.95239841,-0.95239818,0.44662635,-0.44662624,0.09073359,-0.09073357,1.86002677,-1.86002637
-5.66983492,5.42017562,-5.42017299,0.04189372,-0.04189369,0.95075307,-0.95075230,1.20762140,-1.20762082,1.42109952,-1.42109817,0.97003219,-0.97003195,0.46106391,-0.46106380,0.09371696,-0.09371695,1.90025301,-1.90025260
-5.66383192,5.61213293,-5.61213015,0.04367451,-0.04367448,1.00161871,-1.00161788,1.25241800,-1.25241736,1.51016457,-1.51016313,0.98898458,-0.98898433,0.47535219,-0.47535207,0.09653310,-0.09653308,1.94103510,-1.94103469
-5.65782891,5.81265766,-5.81265473,0.04544476,-0.04544473,1.05579355,-1.05579266,1.30045452,-1.30045383,1.60463817,-1.60463666,1.00935002,-1.00934976,0.48939730,-0.48939719,0.09915668,-0.09915666,1.98229655,-1.98229615
-5.65182591,6.02109668,-6.02109361,0.04718786,-0.04718782,1.11309983,-1.11309889,1.35162385,-1.35162310,1.70417744,-1.70417585,1.03117460,-1.03117434,0.50309976,-0.50309965,0.10156514,-0.10156513,2.02392646,-2.02392606
-5.64582291,6.23656940,-6.23656620,0.04888791,-0.04888788,1.17328711,-1.17328610,1.40575138,-1.40575057,1.80833149,-1.80832982,1.05445180,-1.05445153,0.51635615,-0.51635605,0.10373937,-0.10373936,2.06577794,-2.06577755
-5.63981991,6.45797412,-6.45797081,0.05052990,-0.05052986,1.23603417,-1.23603311,1.46259466,-1.46259379,1.91654564,-1.91654391,1.07912081,-1.07912054,0.52906139,-0.52906129,0.10566440,-0.10566440,2.10766927,-2.10766890
-5.63381691,6.68400442,-6.68400101,0.05209983,-0.05209979,1.30095348,-1.30095237,1.52184544,-1.52184452,2.02816970,-2.02816791,1.10506770,-1.10506744,0.54111131,-0.54111122,0.10732996,-0.10732996,2.14938752,-2.14938716
-5.62781391,6.91317517,-6.91317169,0.05358491,-0.05358488,1.36759807,-1.36759692,1.58313432,-1.58313336,2.14247008,-2.14246824,1.13212920,-1.13212894,0.55240565,-0.55240558,0.10873088,-0.10873088,2.19069465,-2.19069432
-5.62181091,7.14385714,-7.14385360,0.05497372,-0.05497368,1.43547058,-1.43546938,1.64603766,-1.64603666,2.25864554,-2.25864366,1.16009889,-1.16009864,0.56285119,-0.56285113,0.10986740,-0.10986740,2.23133579,-2.23133548
-5.61580790,7.37431856,-7.37431499,0.05625632,-0.05625628,1.50403422,-1.50403300,1.71008645,-1.71008542,2.37584575,-2.37584384,1.18873550,-1.18873527,0.57236492,-0.57236488,0.11074529,-0.11074529,2.27104903,-2.27104875
-5.60980490,7.60277184,-7.60276827,0.05742442,-0.05742439,1.57272512,-1.57272387,1.77477692,-1.77477587,2.49319205,-2.49319013,1.21777272,-1.21777251,0.58087718,-0.58087715,0.11137581,-0.11137581,2.30957631,-2.30957606
-5.60380190,7.82742292,-7.82741937,0.05847152,-0.05847148,1.64096539,-1.64096414,1.83958206,-1.83958099,2.60979946,-2.60979754,1.24693003,-1.24692984,0.58833449,-0.58833447,0.11177551,-0.11177551,2.34667476,-2.34667453
-5.59779890,8.04652085,-8.04651734,0.05939295,-0.05939291,1.70817658,-1.70817533,1.90396369,-1.90396262,2.72479874,-2.72479683,1.27592381,-1.27592365,0.59470205,-0.59470205,0.11196588,-0.11196588,2.38212759,-2.38212740
-5.59179590,8.25840498,-8.25840154,0.06018603,-0.06018600,1.77379260,-1.77379135,1.96738442,-1.96738336,2.83735757,-2.83735567,1.30447824,-1.30447811,0.59996567,-0.59996568,0.11197285,-0.11197285,2.41575418,-2.41575402
-5.58579290,8.46154732,-8.46154397,0.06085011,-0.06085008,1.83727169,-1.83727045,2.02931888,-2.02931783,2.94669969,-2.94669782,1.33233529,-1.33233519,0.60413305,-0.60413308,0.11182619,-0.11182618,2.44741833,-2.44741820
-5.57978989,8.65458777,-8.65458452,0.06138656,-0.06138653,1.89810683,-1.89810562,2.08926365,-2.08926263,3.05212106,-3.05211923,1.35926329,-1.35926322,0.60723433,-0.60723437,0.11155872,-0.11155872,2.47703442,-2.47703430
-5.57378689,8.83636046,-8.83635734,0.06179878,-0.06179875,1.95583420,-1.95583303,2.14674561,-2.14674462,3.15300211,-3.15300032,1.38506367,-1.38506364,0.60932178,-0.60932183,0.11120553,-0.11120552,2.50457084,-2.50457075
-5.56778389,9.00590999,-9.00590701,0.06209213,-0.06209211,2.01003929,-2.01003816,2.20132815,-2.20132721,3.24881559,-3.24881385,1.40957555,-1.40957556,0.61046874,-0.61046880,0.11080302,-0.11080301,2.53005054,-2.53005046
-5.56178089,9.16249668,-9.16249385,0.06227383,-0.06227380,2.06036048,-2.06035941,2.25261531,-2.25261442,3.33912955,-3.33912787,1.43267802,-1.43267807,0.61076754,-0.61076761,0.11038797,-0.11038796,2.55354842,-2.55354836
-5.55577789,9.30559103,-9.30558836,0.06235273,-0.06235271,2.10649027,-2.10648926,2.30025365,-2.30025282,3.42360545,-3.42360383,1.45429011,-1.45429019,0.61032682,-0.61032690,0.10999649,-0.10999647,2.57518575,-2.57518569
-5.54977489,9.43485797,-9.43485547,0.06233915,-0.06233913,2.14817399,-2.14817305,2.34393212,-2.34393137,3.50199156,-3.50199001,1.47436861,-1.47436872,0.60926795,-0.60926803,0.10966303,-0.10966301,2.59512176,-2.59512170
-5.54377189,9.55013217,-9.55012984,0.06224455,-0.06224453,2.18520660,-2.18520574,2.38338011,-2.38337944,3.57411227,-3.57411079,1.49290395,-1.49290410,0.60772097,-0.60772105,0.10941934,-0.10941931,2.61354290,-2.61354283
-5.53776888,9.65138635,-9.65138420,0.06208119,-0.06208117,2.21742785,-2.21742707,2.41836419,-2.41836360,3.63985409,-3.63985268,1.50991467,-1.50991485,0.60582002,-0.60582010,0.10929349,-0.10929347,2.63065028,-2.63065019
-5.53176588,9.73869495,-9.73869298,0.06186179,-0.06186177,2.24471630,-2.24471561,2.44868395,-2.44868345,3.69914930,-3.69914797,1.52544078,-1.52544100,0.60369861,-0.60369869,0.10930898,-0.10930894,2.64664599,-2.64664589
-5.52576288,9.81219568,-9.81219390,0.06159907,-0.06159906,2.26698293,-2.26698233,2.47416754,-2.47416713,3.75195858,-3.75195732,1.53953675,-1.53953699,0.60148472,-0.60148480,0.10948383,-0.10948379,2.66171914,-2.66171902
-5.51975988,9.87205191,-9.87205032,0.06130536,-0.06130534,2.28416482,-2.28416432,2.49466751,-2.49466720,3.79825373,-3.79825255,1.55226450,-1.55226476,0.59929625,-0.59929632,0.10982996,-0.10982991,2.67603240,-2.67603225
-5.51375688,9.91841842,-9.91841703,0.06099212,-0.06099210,2.29621954,-2.29621913,2.51005733,-2.51005712,3.83800199,-3.83800089,1.56368705,-1.56368734,0.59723671,-0.59723677,0.11035256,-0.11035251,2.68970987,-2.68970969
-5.50775388,9.95141323,-9.95141204,0.06066957,-0.06066956,2.30312070,-2.30312040,2.52022918,-2.52022908,3.87115286,-3.87115184,1.57386329,-1.57386360,0.59539169,-0.59539175,0.11104973,-0.11104968,2.70282714,-2.70282693
-5.50175088,9.97109742,-9.97109644,0.06034629,-0.06034628,2.30485516,-2.30485497,2.52509327,-2.52509327,3.89762870,-3.89762778,1.58284419,-1.58284451,0.59382604,-0.59382609,0.11191235,-0.11191229,2.71540412,-2.71540389
-5.49574787,9.97746462,-9.97746385,0.06002888,-0.06002887,2.30142201,-2.30142192,2.52457882,-2.52457893,3.91731981,-3.91731897,1.59067071,-1.59067105,0.59258208,-0.59258211,0.11292405,-0.11292399,2.72740121,-2.72740096
-5.48974487,9.97044099,-9.97044044,0.05972173,-0.05972171,2.29283347,-2.29283349,2.51863683,-2.51863705,3.93008434,-3.93008360,1.59737367,-1.59737402,0.59167886,-0.59167888,0.11406162,-0.11406155,2.73871924,-2.73871897
-5.48374187,9.94989583,-9.94989551,0.05942680,-0.05942679,2.27911775,-2.27911788,2.50724440,-2.50724472,3.93575339,-3.93575276,1.60297529,-1.60297565,0.59111260,-0.59111261,0.11529551,-0.11529544,2.74920313,-2.74920284
-5.47773887,9.91566229,-9.91566221,0.05914362,-0.05914361,2.26032342,-2.26032366,2.49041028,-2.49041071,3.93414098,-3.93414045,1.60749251,-1.60749287,0.59085827,-0.59085827,0.11659066,-0.11659059,2.75864937,-2.75864908
-5.47173587,9.86756675,-9.86756691,0.05886926,-0.05886925,2.23652506,-2.23652540,2.46818138,-2.46818190,3.92505822,-3.92505780,1.61094153,-1.61094189,0.59087216,-0.59087215,0.11790756,-0.11790748,2.76681688,-2.76681659
-5.46573287,9.80546490,-9.80546532,0.05859850,-0.05859849,2.20782963,-2.20783008,2.44064939,-2.44065001,3.90833106,-3.90833077,1.61334328,-1.61334364,0.59109550,-0.59109549,0.11920350,-0.11920343,2.77344077,-2.77344049
-5.45972986,9.72928217,-9.72928284,0.05832406,-0.05832405,2.17438305,-2.17438359,2.40795726,-2.40795798,3.88382030,-3.88382013,1.61472926,-1.61472961,0.59145877,-0.59145875,0.12043404,-0.12043397,2.77824809,-2.77824783
-5.45372686,9.63905538,-9.63905633,0.05803696,-0.05803695,2.13637622,-2.13637686,2.37030464,-2.37030545,3.85144255,-3.85144251,1.61514716,-1.61514751,0.59188651,-0.59188648,0.12155450,-0.12155443,2.78097501,-2.78097478
-5.44772386,9.53497286,-9.53497407,0.05772691,-0.05772690,2.09405008,-2.09405081,2.32795179,-2.32795268,3.81119088,-3.81119098,1.61466579,-1.61466612,0.59230244,-0.59230241,0.12252161,-0.12252156,2.78138401,-2.78138381
-5.44172086,9.41740978,-9.41741125,0.05738282,-0.05738282,2.04769898,-2.04769979,2.28122151,-2.28122247,3.76315357,-3.76315381,1.61337865,-1.61337896,0.59263448,-0.59263444,0.12329514,-0.12329510,2.77928039,-2.77928023
-5.43571786,9.28695621,-9.28695795,0.05699331,-0.05699330,1.99767204,-1.99767292,2.23049859,-2.23049963,3.70752972,-3.70753010,1.61140586,-1.61140615,0.59281943,-0.59281939,0.12383936,-0.12383932,2.77452690,-2.77452680
-5.42971486,9.14443531,-9.14443730,0.05654722,-0.05654722,1.94437203,-1.94437299,2.17622663,-2.17622773,3.64464056,-3.64464108,1.60889404,-1.60889431,0.59280708,-0.59280704,0.12412446,-0.12412443,2.76705564,-2.76705559
-5.42371186,8.99091010,-8.99091234,0.05603421,-0.05603422,1.88825183,-1.88825285,2.11890209,-2.11890323,3.57493557,-3.57493624,1.60601400,-1.60601423,0.59256341,-0.59256337,0.12412770,-0.12412768,2.75687635,-2.75687637
-5.41770885,8.82767773,-8.82768020,0.05544517,-0.05544518,1.82980817,-1.82980923,2.05906573,-2.05906692,3.49899276,-3.49899356,1.60295617,-1.60295637,0.59207275,-0.59207271,0.12383426,-0.12383426,2.74408072,-2.74408081
-5.41170585,8.65625093,-8.65625362,0.05477269,-0.05477269,1.76957304,-1.76957415,1.99729177,-1.99729299,3.41751294,-3.41751387,1.59992412,-1.59992428,0.59133875,-0.59133872,0.12323787,-0.12323788,2.72884222,-2.72884237
-5.40570285,8.47832740,-8.47833028,0.05401140,-0.05401141,1.70810308,-1.70810422,1.93417510,-1.93417634,3.33130815,-3.33130920,1.59712627,-1.59712640,0.59038412,-0.59038409,0.12234094,-0.12234096,2.71141145,-2.71141167
-5.39969985,8.29574830,-8.29575135,0.05315825,-0.05315826,1.64596727,-1.64596843,1.87031730,-1.87031856,3.24128458,-3.24128573,1.59476646,-1.59476655,0.58924914,-0.58924912,0.12115444,-0.12115447,2.69210734,-2.69210763
-5.39369685,8.11044807,-8.11045125,0.05221261,-0.05221263,1.58373362,-1.58373479,1.80631197,-1.80631323,3.14842099,-3.14842224,1.59303382,-1.59303387,0.58798902,-0.58798899,0.11969735,-0.11969739,2.67130454,-2.67130488
-5.38769385,7.92439808,-7.92440138,0.05117637,-0.05117639,1.52195547,-1.52195664,1.74273020,-1.74273146,3.05374357,-3.05374491,1.59209273,-1.59209274,0.58667032,-0.58667030,0.11799581,-0.11799587,2.64941785,-2.64941824
-5.38169085,7.73954728,-7.73955066,0.05005383,-0.05005385,1.46115807,-1.46115924,1.68010694,-1.68010819,2.95829860,-2.95830001,1.59207350,-1.59207347,0.58536669,-0.58536668,0.11608195,-0.11608202,2.62688462,-2.62688507
-5.37568784,7.55776289,-7.55776632,0.04885154,-0.04885157,1.40182608,-1.40182724,1.61892879,-1.61893002,2.86312425,-2.86312571,1.59306435,-1.59306429,0.58415408,-0.58415406,0.11399248,-0.11399256,2.60414611,-2.60414659
-5.36968484,7.38077453,-7.38077798,0.04757809,-0.04757812,1.34439263,-1.34439377,1.55962393,-1.55962514,2.76922304,-2.76922454,1.59510549,-1.59510540,0.58310584,-0.58310583,0.11176710,-0.11176719,2.58162889,-2.58162940
-5.36368184,7.21012474,-7.21012818,0.04624374,-0.04624376,1.28923039,-1.28923150,1.50255470,-1.50255588,2.67753620,-2.67753772,1.59818548,-1.59818536,0.58228802,-0.58228801,0.10944687,-0.10944697,2.55972755,-2.55972808
-5.35767884,7.04712844,-7.04713184,0.04486007,-0.04486010,1.23664515,-1.23664623,1.44801290,-1.44801404,2.58892132,-2.58892285,1.60224049,-1.60224035,0.58175509,-0.58175508,0.10707251,-0.10707261,2.53878954,-2.53879009
-5.35167584,6.89284345,-6.89284679,0.04343962,-0.04343965,1.18687211,-1.18687315,1.39621824,-1.39621934,2.50413409,-2.50413561,1.60715637,-1.60715622,0.58154639,-0.58154638,0.10468282,-0.10468292,2.51910306,-2.51910361
-5.34567284,6.74805345,-6.74805669,0.04199547,-0.04199550,1.14007491,-1.14007591,1.34731966,-1.34732072,2.42381503,-2.42381653,1.61277360,-1.61277343,0.58168359,-0.58168358,0.10231324,-0.10231335,2.50088869,-2.50088922
