energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up
-3.29264632,2.52042846,0.09394925,0.17087951,0.55607304,1.59121916,0.48840774,0.16404398,0.03137255,0.20091611
-3.28664332,2.54392107,0.09387382,0.17159785,0.55696651,1.61111994,0.48885868,0.16377771,0.03141173,0.20408924
-3.28064032,2.56138823,0.09330602,0.17185961,0.55630809,1.62843222,0.48797092,0.16279782,0.03136628,0.20653897
-3.27463732,2.57319387,0.09225417,0.17169937,0.55422762,1.64341153,0.48590864,0.16113179,0.03124471,0.20824546
-3.26863432,2.57977942,0.09073488,0.17115410,0.55087126,1.65635230,0.48284128,0.15881730,0.03105596,0.20920072
-3.26263132,2.58165224,0.08877268,0.17026183,0.54639790,1.66758047,0.47893689,0.15590135,0.03080915,0.20940929
-3.25662831,2.57937285,0.08639945,0.16906063,0.54097541,1.67744503,0.47435616,0.15243912,0.03051330,0.20888860
-3.25062531,2.57354117,0.08365379,0.16758765,0.53477700,1.68630880,0.46924733,0.14849267,0.03017720,0.20766899
-3.24462231,2.56478218,0.08058005,0.16587842,0.52797765,1.69453837,0.46374219,0.14412969,0.02980918,0.20579337
-3.23861931,2.55373122,0.07722742,0.16396638,0.52075081,1.70249369,0.45795349,0.13942201,0.02941706,0.20331659
-3.23261631,2.54101959,0.07364879,0.16188266,0.51326533,1.71051756,0.45197363,0.13444422,0.02900810,0.20030437
-3.22661331,2.52726066,0.06989965,0.15965608,0.50568273,1.71892527,0.44587477,0.12927226,0.02858899,0.19683210
-3.22061031,2.51303704,0.06603692,0.15731336,0.49815488,1.72799504,0.43971025,0.12398208,0.02816585,0.19298317
-3.21460730,2.49888925,0.06211780,0.15487949,0.49082208,1.73795945,0.43351714,0.11864843,0.02774436,0.18884732
-3.20860430,2.48530642,0.05819868,0.15237831,0.48381168,1.74899856,0.42731974,0.11334366,0.02732982,0.18451865
-3.20260130,2.47271924,0.05433412,0.14983307,0.47723715,1.76123505,0.42113377,0.10813681,0.02692724,0.18009376
-3.19659830,2.46149571,0.05057594,0.14726715,0.47119771,1.77473179,0.41497091,0.10309274,0.02654148,0.17566976
-3.19059530,2.45193972,0.04697242,0.14470463,0.46577851,1.78949215,0.40884347,0.09827146,0.02617732,0.17134239
-3.18459230,2.44429278,0.04356765,0.14217098,0.46105123,1.80546334,0.40276882,0.09372765,0.02583958,0.16720437
-3.17858929,2.43873864,0.04040101,0.13969341,0.45707523,1.82254268,0.39677336,0.08951029,0.02553313,0.16334384
-3.17258629,2.43541074,0.03750680,0.13730130,0.45389899,1.84058681,0.39089563,0.08566250,0.02526302,0.15984307
-3.16658329,2.43440206,0.03491401,0.13502628,0.45156187,1.85942353,0.38518861,0.08222140,0.02503441,0.15677746
-3.16058029,2.43577673,0.03264614,0.13290219,0.45009595,1.87886570,0.37972080,0.07921821,0.02485259,0.15421474
-3.15457729,2.43958287,0.03072123,0.13096477,0.44952788,1.89872675,0.37457612,0.07667826,0.02472296,0.15221448
-3.14857429,2.44586562,0.02915191,0.12925116,0.44988055,1.91883682,0.36985257,0.07462117,0.02465092,0.15082780
-3.14257129,2.45467962,0.02794546,0.12779916,0.45117441,1.93905883,0.36565968,0.07306095,0.02464179,0.15009719
-3.13656828,2.46610000,0.02710401,0.12664625,0.45342832,1.95930346,0.36211484,0.07200610,0.02470066,0.15005663
-3.13056528,2.48023096,0.02662468,0.12582848,0.45665976,1.97954210,0.35933865,0.07145971,0.02483228,0.15073159
-3.12456228,2.49721117,0.02649977,0.12537918,0.46088435,1.99981707,0.35744947,0.07141940,0.02504085,0.15213919
-3.11855928,2.51721553,0.02671693,0.12532752,0.46611472,2.02024816,0.35655752,0.07187727,0.02532986,0.15428826
-3.11255628,2.54045269,0.02725928,0.12569714,0.47235854,2.04103504,0.35675864,0.07281980,0.02570187,0.15717940
-3.10655328,2.56715846,0.02810566,0.12650459,0.47961608,2.06245522,0.35812812,0.07422758,0.02615832,0.16080488
-3.10055028,2.59758496,0.02923074,0.12775806,0.48787715,2.08485732,0.36071497,0.07607519,0.02669931,0.16514850
-3.09454727,2.63198629,0.03060524,0.12945601,0.49711787,2.10864982,0.36453673,0.07833092,0.02732340,0.17018531
-3.08854427,2.67060108,0.03219620,0.13158625,0.50729730,2.13428571,0.36957536,0.08095665,0.02802739,0.17588133
-3.08254127,2.71363304,0.03396725,0.13412507,0.51835432,2.16224360,0.37577428,0.08390781,0.02880624,0.18219323
-3.07653827,2.76123049,0.03587902,0.13703688,0.53020499,2.19300601,0.38303691,0.08713343,0.02965284,0.18906801
-3.07053527,2.81346610,0.03788963,0.14027413,0.54274063,2.22703588,0.39122676,0.09057646,0.03055803,0.19644292
-3.06453227,2.87031795,0.03995527,0.14377774,0.55582685,2.26475226,0.40016926,0.09417427,0.03151052,0.20424544
-3.05852926,2.93165316,0.04203092,0.14747795,0.56930374,2.30650619,0.40965529,0.09785940,0.03249700,0.21239358
-3.05252626,2.99721495,0.04407114,0.15129565,0.58298726,2.35255793,0.41944635,0.10156060,0.03350223,0.22079648
-3.04652326,3.06661412,0.04603099,0.15514416,0.59667199,2.40305637,0.42928118,0.10520411,0.03450931,0.22935536
-3.04052026,3.13932533,0.04786700,0.15893141,0.61013499,2.45802155,0.43888372,0.10871520,0.03549995,0.23796483
-3.03451726,3.21468868,0.04953819,0.16256247,0.62314085,2.51733096,0.44797192,0.11201990,0.03645491,0.24651456
-3.02851426,3.29191641,0.05100711,0.16594235,0.63544760,2.58071022,0.45626722,0.11504684,0.03735443,0.25489133
-3.02251126,3.37010469,0.05224078,0.16897891,0.64681329,2.64772841,0.46350409,0.11772919,0.03817880,0.26298127
-3.01650825,3.44824984,0.05321167,0.17158589,0.65700283,2.71779839,0.46943944,0.12000661,0.03890889,0.27067240
-3.01050525,3.52526842,0.05389843,0.17368573,0.66579492,2.79018201,0.47386127,0.12182701,0.03952681,0.27785716
-3.00450225,3.60002034,0.05428656,0.17521229,0.67298860,2.86400029,0.47659622,0.12314820,0.04001647,0.28443504
-2.99849925,3.67133418,0.05436884,0.17611310,0.67840921,2.93824810,0.47751573,0.12393921,0.04036417,0.29031498
-2.99249625,3.73803372,0.05414552,0.17635131,0.68191345,3.01181331,0.47654045,0.12418133,0.04055909,0.29541758
-2.98649325,3.79896490,0.05362437,0.17590694,0.68339340,3.08349970,0.47364271,0.12386864,0.04059377,0.29967703
-2.98049025,3.85302239,0.05282036,0.17477764,0.68277924,3.15205338,0.46884701,0.12300821,0.04046440,0.30304248
-2.97448724,3.89917516,0.05175524,0.17297875,0.68004078,3.21619194,0.46222847,0.12161979,0.04017107,0.30547907
-2.96848424,3.93649038,0.05045683,0.17054274,0.67518769,3.27463583,0.45390932,0.11973506,0.03971784,0.30696841
-2.96248124,3.96415537,0.04895816,0.16751806,0.66826855,3.32614123,0.44405379,0.11739650,0.03911265,0.30750849
-2.95647824,3.98149713,0.04729646,0.16396739,0.65936894,3.36953362,0.43286146,0.11465585,0.03836721,0.30711317
-2.95047524,3.98799939,0.04551204,0.15996544,0.64860863,3.40374125,0.42055959,0.11157240,0.03749660,0.30581121
-2.94447224,3.98331689,0.04364718,0.15559644,0.63613818,3.42782757,0.40739477,0.10821093,0.03651887,0.30364494
-2.93846923,3.96728680,0.04174491,0.15095133,0.62213521,3.44102188,0.39362426,0.10463968,0.03545450,0.30066865
-2.93246623,3.93993727,0.03984792,0.14612485,0.60680046,3.44274699,0.37950752,0.10092824,0.03432584,0.29694680
-2.92646323,3.90149284,0.03799751,0.14121273,0.59035392,3.43264322,0.36529815,0.09714552,0.03315637,0.29255211
-2.92046023,3.85237667,0.03623268,0.13630888,0.57303120,3.41058771,0.35123676,0.09335794,0.03197012,0.28756375
-2.91445723,3.79320949,0.03458929,0.13150297,0.55508023,3.37670824,0.33754492,0.08962773,0.03079098,0.28206550
-2.90845423,3.72480493,0.03309952,0.12687825,0.53675839,3.33139089,0.32442033,0.08601166,0.02964208,0.27614413
-2.90245123,3.64816127,0.03179129,0.12250980,0.51833013,3.27528107,0.31203347,0.08255998,0.02854522,0.26988798
-2.89644822,3.56444932,0.03068803,0.11846323,0.50006492,3.20927745,0.30052564,0.07931569,0.02752037,0.26338572
-2.89044522,3.47499645,0.02980846,0.11479383,0.48223572,3.13451875,0.29000831,0.07631418,0.02658528,0.25672535
-2.88444222,3.38126666,0.02916658,0.11154610,0.46511755,3.05236351,0.28056379,0.07358314,0.02575520,0.24999342
-2.87843922,3.28483698,0.02877172,0.10875380,0.44898633,2.96436322,0.27224691,0.07114275,0.02504261,0.24327437
-2.87243622,3.18737021,0.02862866,0.10644024,0.43411762,2.87222938,0.26508754,0.06900605,0.02445719,0.23665010
-2.86643322,3.09058457,0.02873792,0.10461900,0.42078527,2.77779537,0.25909373,0.06717956,0.02400575,0.23019949
-2.86043022,2.99622075,0.02909589,0.10329480,0.40925974,2.68297422,0.25425524,0.06566393,0.02369236,0.22399806
-2.85442721,2.90600693,0.02969518,0.10246454,0.39980601,2.58971332,0.25054710,0.06445473,0.02351851,0.21811757
-2.84842421,2.82162280,0.03052481,0.10211855,0.39268093,2.49994765,0.24793320,0.06354323,0.02348330,0.21262552
-2.84242121,2.74466329,0.03157053,0.10224177,0.38813007,2.41555259,0.24636957,0.06291713,0.02358381,0.20758468
-2.83641821,2.67660313,0.03281503,0.10281503,0.38638385,2.33829804,0.24580722,0.06256138,0.02381535,0.20305243
-2.83041521,2.61876329,0.03423822,0.10381625,0.38765311,2.26980486,0.24619464,0.06245876,0.02417192,0.19908005
-2.82441221,2.57228020,0.03581749,0.10522160,0.39212411,2.21150513,0.24747969,0.06259055,0.02464655,0.19571193
-2.81840920,2.53807891,0.03752805,0.10700660,0.39995312,2.16460724,0.24961103,0.06293705,0.02523176,0.19298480
-2.81240620,2.51685088,0.03934319,0.10914712,0.41126063,2.13006672,0.25253908,0.06347805,0.02591993,0.19092688
-2.80640320,2.50903733,0.04123477,0.11162032,0.42612549,2.10856368,0.25621662,0.06419329,0.02670375,0.18955714
-2.80040020,2.51481857,0.04317364,0.11440545,0.44457909,2.10048726,0.26059909,0.06506285,0.02757659,0.18888467
-2.79439720,2.53410967,0.04513017,0.11748461,0.46659997,2.10592753,0.26564459,0.06606752,0.02853283,0.18890820
-2.78839420,2.56656279,0.04707488,0.12084335,0.49210888,2.12467487,0.27131384,0.06718914,0.02956820,0.18961581
-2.78239120,2.61157582,0.04897911,0.12447116,0.52096481,2.15622666,0.27757002,0.06841097,0.03068001,0.19098490
-2.77638819,2.66830722,0.05081577,0.12836178,0.55296207,2.19980115,0.28437858,0.06971795,0.03186728,0.19298240
-2.77038519,2.73569634,0.05256001,0.13251338,0.58782876,2.25435772,0.29170706,0.07109704,0.03313085,0.19556526
-2.76438219,2.81248872,0.05419002,0.13692844,0.62522680,2.31862312,0.29952486,0.07253743,0.03447328,0.19868119
-2.75837919,2.89726518,0.05568769,0.14161340,0.66475369,2.39112280,0.30780301,0.07403068,0.03589872,0.20226961
-2.75237619,2.98847402,0.05703918,0.14657806,0.70594611,2.47021626,0.31651381,0.07557079,0.03741263,0.20626283
-2.74637319,3.08446495,0.05823543,0.15183459,0.74828547,2.55413568,0.32563030,0.07715417,0.03902132,0.21058737
-2.74037019,3.18352391,0.05927241,0.15739632,0.79120524,2.64102659,0.33512561,0.07877943,0.04073145,0.21516535
-2.73436718,3.28390760,0.06015125,0.16327611,0.83410021,2.72898949,0.34497194,0.08044702,0.04254938,0.21991598
-2.72836418,3.38387665,0.06087814,0.16948458,0.87633725,2.81612145,0.35513936,0.08215880,0.04448042,0.22475695
-2.72236118,3.48172683,0.06146395,0.17602799,0.91726747,2.90055655,0.36559422,0.08391733,0.04652808,0.22960583
-2.71635818,3.57581723,0.06192371,0.18290609,0.95623946,2.98050416,0.37629743,0.08572518,0.04869325,0.23438134
-2.71035518,3.66459522,0.06227578,0.19010992,0.99261323,3.05428420,0.38720243,0.08758400,0.05097344,0.23900444
-2.70435218,3.74661754,0.06254096,0.19761964,1.02577437,3.12035854,0.39825315,0.08949367,0.05336204,0.24339936
-2.69834917,3.82056752,0.06274135,0.20540269,1.05514810,3.17735792,0.40938199,0.09145136,0.05584780,0.24749432
-2.69234617,3.88526840,0.06289918,0.21341219,1.08021271,3.22410379,0.42050802,0.09345068,0.05841432,0.25122220
-2.68634317,3.93969291,0.06303562,0.22158593,1.10051185,3.25962481,0.43153550,0.09548093,0.06103989,0.25452105
-2.68034017,3.98296933,0.06316958,0.22984591,1.11566549,3.28316777,0.44235297,0.09752654,0.06369744,0.25733434
-2.67433717,4.01438454,0.06331661,0.23809856,1.12537887,3.29420292,0.45283305,0.09956669,0.06635482,0.25961131
-2.66833417,4.03338447,0.06348804,0.24623572,1.12944944,3.29242395,0.46283302,0.10157524,0.06897531,0.26130704
-2.66233117,4.03957238,0.06369014,0.25413641,1.12777129,3.27774277,0.47219630,0.10352091,0.07151833,0.26238261
-2.65632816,4.03270544,0.06392375,0.26166932,1.12033714,3.25027975,0.48075495,0.10536776,0.07394049,0.26280519
-2.65032516,4.01269015,0.06418400,0.26869597,1.10723769,3.21034988,0.48833301,0.10707597,0.07619669,0.26254812
-2.64432216,3.97957682,0.06446037,0.27507447,1.08865845,3.15844559,0.49475080,0.10860291,0.07824153,0.26159099
-2.63831916,3.93355347,0.06473711,0.28066366,1.06487414,3.09521687,0.49982985,0.10990440,0.08003065,0.25991982
-2.63231616,3.87493932,0.06499381,0.28532759,1.03624093,3.02144965,0.50339851,0.11093613,0.08152222,0.25752715
-2.62631316,3.80417804,0.06520629,0.28893996,1.00318679,2.93804299,0.50529773,0.11165528,0.08267833,0.25441228
-2.62031016,3.72183067,0.06534761,0.29138850,0.96620027,2.84598600,0.50538700,0.11202204,0.08346626,0.25058133
-2.61430715,3.62856826,0.06538934,0.29257897,0.92581823,2.74633507,0.50355006,0.11200117,0.08385970,0.24604751
-2.60830415,3.52516409,0.06530273,0.29243862,0.88261280,2.64019201,0.49970007,0.11156344,0.08383958,0.24083115
-2.60230115,3.41248535,0.06506010,0.29091903,0.83717811,2.52868361,0.49378403,0.11068685,0.08339483,0.23495981
-2.59629815,3.29148407,0.06463604,0.28799809,0.79011725,2.41294304,0.48578630,0.10935765,0.08252270,0.22846822
-2.59029515,3.16318732,0.06400855,0.28368106,0.74202967,2.29409315,0.47573079,0.10757098,0.08122890,0.22139818
-2.58429215,3.02868638,0.06316006,0.27800074,0.69349963,2.17323213,0.46368199,0.10533130,0.07952738,0.21379830
-2.57828914,2.88912493,0.06207822,0.27101666,0.64508576,2.05142118,0.44974455,0.10265241,0.07743985,0.20572361
-2.57228614,2.74568628,0.06075645,0.26281346,0.59731217,1.92967441,0.43406159,0.09955716,0.07499510,0.19723505
-2.56628314,2.59957962,0.05919428,0.25349834,0.55066106,1.80895069,0.41681157,0.09607687,0.07222802,0.18839879
-2.56028014,2.45202542,0.05739743,0.24319795,0.50556708,1.69014719,0.39820419,0.09225039,0.06917852,0.17928538
-2.55427714,2.30424030,0.05537760,0.23205472,0.46241337,1.57409451,0.37847519,0.08812307,0.06589034,0.16996884
-2.54827414,2.15742140,0.05315207,0.22022279,0.42152917,1.46155304,0.35788040,0.08374540,0.06240977,0.16052559
-2.54227114,2.01273077,0.05074311,0.20786380,0.38318907,1.35321023,0.33668938,0.07917161,0.05878439,0.15103324
-2.53626813,1.87127992,0.04817717,0.19514262,0.34761347,1.24967875,0.31517873,0.07445822,0.05506183,0.14156941
-2.53026513,1.73411499,0.04548400,0.18222323,0.31497028,1.15149512,0.29362545,0.06966254,0.05128864,0.13221043
-2.52426213,1.60220282,0.04269565,0.16926490,0.28537751,1.05911878,0.27230056,0.06484128,0.04750928,0.12303008
-2.51825913,1.47641829,0.03984546,0.15641873,0.25890655,0.97293145,0.25146318,0.06004918,0.04376521,0.11409832
-2.51225613,1.35753317,0.03696705,0.14382471,0.23558586,0.89323680,0.23135527,0.05533790,0.04009419,0.10548013
-2.50625313,1.24620680,0.03409335,0.13160928,0.21540496,0.82026028,0.21219707,0.05075495,0.03652976,0.09723441
-2.50025013,1.14297875,0.03125577,0.11988355,0.19831843,0.75414930,0.19418354,0.04634293,0.03310083,0.08941304
-2.49424712,1.04826363,0.02848338,0.10874200,0.18424972,0.69497373,0.17748148,0.04213890,0.02983153,0.08206007
-2.48824412,0.96234811,0.02580235,0.09826188,0.17309484,0.64272679,0.16222775,0.03817397,0.02674111,0.07521109
-2.48224112,0.88539025,0.02323542,0.08850301,0.16472560,0.59732649,0.14852816,0.03447309,0.02384411,0.06889284
-2.47623812,0.81742100,0.02080164,0.07950814,0.15899250,0.55861772,0.13645721,0.03105502,0.02115048,0.06312295
-2.47023512,0.75834791,0.01851617,0.07130371,0.15572731,0.52637500,0.12605855,0.02793247,0.01866598,0.05790999
-2.46423212,0.70796085,0.01639027,0.06390094,0.15474517,0.50030604,0.11734592,0.02511238,0.01639252,0.05325362
-2.45822911,0.66593966,0.01443143,0.05729717,0.15584651,0.48005620,0.11030470,0.02259629,0.01432862,0.04914502
-2.45222611,0.63186355,0.01264357,0.05147749,0.15881872,0.46521381,0.10489383,0.02038089,0.01246992,0.04556748
-2.44622311,0.60522201,0.01102742,0.04641640,0.16343776,0.45531644,0.10104796,0.01845850,0.01080962,0.04249717
-2.44022011,0.58542719,0.00958088,0.04207965,0.16946967,0.44985811,0.09868005,0.01681779,0.00933907,0.03990403
-2.43421711,0.57182741,0.00829950,0.03842607,0.17667240,0.44829735,0.09768404,0.01544437,0.00804820,0.03775280
-2.42821411,0.56372176,0.00717697,0.03540943,0.18479764,0.45006612,0.09793782,0.01432148,0.00692604,0.03600418
-2.42221111,0.56037550,0.00620564,0.03298027,0.19359311,0.45457956,0.09930634,0.01343072,0.00596115,0.03461598
-2.41620810,0.56103613,0.00537701,0.03108768,0.20280515,0.46124619,0.10164497,0.01275270,0.00514205,0.03354436
-2.41020510,0.56494986,0.00468226,0.02968104,0.21218173,0.46947882,0.10480299,0.01226775,0.00445762,0.03274510
-2.40420210,0.57137842,0.00411269,0.02871172,0.22147575,0.47870566,0.10862735,0.01195658,0.00389741,0.03217480
-2.39819910,0.57961577,0.00366016,0.02813465,0.23044886,0.48838156,0.11296658,0.01180094,0.00345197,0.03179207
-2.39219610,0.58900451,0.00331751,0.02790987,0.23887534,0.49799917,0.11767483,0.01178426,0.00311313,0.03155866
-2.38619310,0.59895180,0.00307888,0.02800395,0.24654632,0.50709973,0.12261605,0.01189225,0.00287421,0.03144047
-2.38019010,0.60894421,0.00294003,0.02839134,0.25327389,0.51528320,0.12766820,0.01211345,0.00273019,0.03140847
-2.37418709,0.61856139,0.00289856,0.02905557,0.25889510,0.52221744,0.13272737,0.01243970,0.00267788,0.03143948
-2.36818409,0.62748783,0.00295414,0.02999032,0.26327569,0.52764618,0.13771171,0.01286667,0.00271602,0.03151680
-2.36218109,0.63552264,0.00310859,0.03120026,0.26631329,0.53139541,0.14256504,0.01339413,0.00284526,0.03163064
-2.35617809,0.64258666,0.00336602,0.03270173,0.26793988,0.53337795,0.14725991,0.01402623,0.00306823,0.03177837
-2.35017509,0.64872659,0.00373276,0.03452306,0.26812358,0.53359597,0.15180008,0.01477169,0.00338944,0.03196461
-2.34417209,0.65411573,0.00421739,0.03670466,0.26686932,0.53214117,0.15622207,0.01564371,0.00381513,0.03220101
-2.33816908,0.65905114,0.00483053,0.03929865,0.26421861,0.52919248,0.16059581,0.01665991,0.00435309,0.03250590
-2.33216608,0.66394674,0.00558471,0.04236811,0.26024808,0.52501128,0.16502415,0.01784197,0.00501238,0.03290361
-2.32616308,0.66932255,0.00649408,0.04598592,0.25506705,0.51993395,0.16964111,0.01921510,0.00580296,0.03342365
-2.32016008,0.67578976,0.00757405,0.05023300,0.24881397,0.51436198,0.17460898,0.02080741,0.00673530,0.03409966
-2.31415708,0.68403201,0.00884092,0.05519615,0.24165190,0.50874967,0.18011402,0.02264898,0.00781984,0.03496804
-2.30815408,0.69478307,0.01031137,0.06096537,0.23376326,0.50358974,0.18636099,0.02477085,0.00906643,0.03606658
-2.30215108,0.70880135,0.01200196,0.06763072,0.22534384,0.49939716,0.19356651,0.02720381,0.01048373,0.03743280
-2.29614807,0.72684201,0.01392853,0.07527875,0.21659654,0.49669163,0.20195153,0.02997702,0.01207852,0.03910224
-2.29014507,0.74962728,0.01610560,0.08398864,0.20772473,0.49597919,0.21173286,0.03311665,0.01385504,0.04110671
-2.28414207,0.77781597,0.01854573,0.09382814,0.19892591,0.49773353,0.22311438,0.03664435,0.01581431,0.04347247
-2.27813907,0.81197325,0.02125892,0.10484935,0.19038547,0.50237762,0.23627790,0.04057580,0.01795349,0.04621859
-2.27213607,0.85254169,0.02425199,0.11708469,0.18227108,0.51026630,0.25137423,0.04491933,0.02026534,0.04935531
-2.26613307,0.89981483,0.02752802,0.13054300,0.17472788,0.52167039,0.26851471,0.04967464,0.02273773,0.05288275
-2.26013007,0.95391431,0.03108589,0.14520618,0.16787439,0.53676313,0.28776351,0.05483172,0.02535337,0.05678974
-2.25412706,1.01477176,0.03491982,0.16102638,0.16179972,0.55560935,0.30913127,0.06037007,0.02808959,0.06105311
-2.24812406,1.08211642,0.03901913,0.17792399,0.15656170,0.57815805,0.33257008,0.06625819,0.03091845,0.06563733
-2.24212106,1.15546917,0.04336799,0.19578659,0.15218630,0.60423871,0.35797034,0.07245339,0.03380696,0.07049458
-2.23611806,1.23414390,0.04794538,0.21446894,0.14866820,0.63356172,0.38515962,0.07890214,0.03671757,0.07556529
-2.23011506,1.31725626,0.05272513,0.23379421,0.14597245,0.66572316,0.41390368,0.08554061,0.03960891,0.08077919
-2.22411206,1.40374006,0.05767609,0.25355633,0.14403716,0.70021380,0.44390968,0.09229582,0.04243667,0.08605681
-2.21810905,1.49237113,0.06276245,0.27352357,0.14277711,0.73643245,0.47483165,0.09908700,0.04515478,0.09131137
-2.21210605,1.58179787,0.06794410,0.29344325,0.14208800,0.77370302,0.50627801,0.10582743,0.04771664,0.09645118
-2.20610305,1.67057777,0.07317714,0.31304745,0.14185130,0.81129514,0.53782104,0.11242651,0.05007653,0.10138221
-2.20010005,1.75721876,0.07841443,0.33205955,0.14193940,0.84844750,0.56900787,0.11879200,0.05219108,0.10601097
-2.19409705,1.84022379,0.08360622,0.35020139,0.14222086,0.88439308,0.59937277,0.12483248,0.05402070,0.11024747
-2.18809405,1.91813713,0.08870085,0.36720075,0.14256561,0.91838555,0.62845021,0.13045980,0.05553096,0.11400819
-2.18209105,1.98959062,0.09364541,0.38279888,0.14284983,0.94972570,0.65578821,0.13559147,0.05669389,0.11721887
-2.17608804,2.05334793,0.09838651,0.39675788,0.14296039,0.97778682,0.68096162,0.14015293,0.05748901,0.11981713
-2.17008504,2.10834524,0.10287098,0.40886748,0.14279869,1.00203809,0.70358460,0.14407954,0.05790418,0.12175466
-2.16408204,2.15372643,0.10704670,0.41895102,0.14228372,1.02206496,0.72332207,0.14731831,0.05793615,0.12299897
-2.15807904,2.18887154,0.11086328,0.42687049,0.14135437,1.03758551,0.73989948,0.14982923,0.05759081,0.12353461
-2.15207604,2.21341705,0.11427293,0.43253022,0.13997076,1.04846215,0.75311064,0.15158618,0.05688307,0.12336377
-2.14607304,2.22726732,0.11723119,0.43587932,0.13811480,1.05470795,0.76282337,0.15257736,0.05583644,0.12250626
-2.14007004,2.23059654,0.11969770,0.43691259,0.13578981,1.05648738,0.76898258,0.15280540,0.05448234,0.12099885
-2.13406703,2.22384108,0.12163705,0.43567002,0.13301933,1.05411106,0.77161085,0.15228686,0.05285904,0.11889404
-2.12806403,2.20768259,0.12301949,0.43223484,0.12984520,1.04802489,0.77080639,0.15105147,0.05101044,0.11625822
-2.12206103,2.18302243,0.12382168,0.42673030,0.12632502,1.03879370,0.76673858,0.14914090,0.04898459,0.11316940
-2.11605803,2.15094847,0.12402737,0.41931523,0.12252912,1.02708007,0.75964114,0.14660733,0.04683217,0.10971453
-2.11005503,2.11269554,0.12362800,0.41017867,0.11853718,1.01361905,0.74980331,0.14351170,0.04460483,0.10598655
-2.10405203,2.06960109,0.12262314,0.39953373,0.11443458,0.99918984,0.73755941,0.13992179,0.04235358,0.10208134
-2.09804902,2.02305782,0.12102089,0.38761101,0.11030878,0.98458538,0.72327701,0.13591026,0.04012724,0.09809451
-2.09204602,1.97446499,0.11883796,0.37465164,0.10624569,0.97058120,0.70734440,0.13155260,0.03797100,0.09411846
-2.08604302,1.92518041,0.11609969,0.36090048,0.10232635,0.95790470,0.69015761,0.12692514,0.03592516,0.09023947
-2.08004002,1.87647480,0.11283975,0.34659946,0.09862388,0.94720605,0.67210761,0.12210313,0.03402413,0.08653523
-2.07403702,1.82949033,0.10909966,0.33198139,0.09520091,0.93903204,0.65356815,0.11715899,0.03229561,0.08307264
-2.06803402,1.78520479,0.10492804,0.31726447,0.09210747,0.93380384,0.63488454,0.11216078,0.03076008,0.07990618
-2.06203102,1.74440278,0.10037967,0.30264754,0.08937957,0.93179975,0.61636400,0.10717082,0.02943058,0.07707675
-2.05602801,1.70765498,0.09551440,0.28830641,0.08703829,0.93314355,0.59826778,0.10224465,0.02831270,0.07461100
-2.05002501,1.67530617,0.09039575,0.27439104,0.08508960,0.93779906,0.58080538,0.09743025,0.02740491,0.07252127
-2.04402201,1.64747251,0.08508963,0.26102402,0.08352469,0.94557133,0.56413108,0.09276755,0.02669909,0.07080608
-2.03801901,1.62404810,0.07966278,0.24830002,0.08232104,0.95611421,0.54834292,0.08828825,0.02618123,0.06945107
-2.03201601,1.60472053,0.07418137,0.23628637,0.08144389,0.96894441,0.53348407,0.08401596,0.02583241,0.06843047
-2.02601301,1.58899483,0.06870963,0.22502475,0.08084829,0.98346122,0.51954669,0.07996663,0.02562982,0.06770893
-2.02001001,1.57622480,0.06330851,0.21453370,0.08048150,0.99897138,0.50647785,0.07614918,0.02554793,0.06724373
-2.01400700,1.56565046,0.05803466,0.20481207,0.08028568,1.01471805,0.49418754,0.07256647,0.02555969,0.06698720
-2.00800400,1.55644015,0.05293953,0.19584311,0.08020080,1.02991264,0.48255820,0.06921642,0.02563771,0.06688929
-2.00200100,1.54773552,0.04806872,0.18759905,0.08016764,1.04376833,0.47145551,0.06609330,0.02575551,0.06690030
-1.99599800,1.53869756,0.04346159,0.18004606,0.08013073,1.05553383,0.46073983,0.06318909,0.02588852,0.06697344
-1.98999500,1.52855178,0.03915122,0.17314929,0.08004118,1.06452592,0.45027797,0.06049493,0.02601516,0.06706739
-1.98399200,1.51663073,0.03516445,0.16687783,0.07985931,1.07015957,0.43995466,0.05800260,0.02611760,0.06714855
-1.97798899,1.50241198,0.03152232,0.16120944,0.07955686,1.07197416,0.42968322,0.05570578,0.02618248,0.06719308
-1.97198599,1.48555009,0.02824062,0.15613472,0.07911892,1.06965491,0.41941503,0.05360139,0.02620133,0.06718847
-1.96598299,1.46590118,0.02533056,0.15166079,0.07854532,1.06304853,0.40914743,0.05169055,0.02617087,0.06713475
-1.95997999,1.44353920,0.02279963,0.14781398,0.07785150,1.05217248,0.39892955,0.04997946,0.02609302,0.06704522
-1.95397699,1.41876308,0.02065244,0.14464175,0.07706886,1.03721751,0.38886597,0.04847994,0.02597477,0.06694663
-1.94797399,1.39209470,0.01889157,0.14221353,0.07624458,1.01854349,0.37911802,0.04720970,0.02582776,0.06687889
-1.94197099,1.36426760,0.01751839,0.14062049,0.07544082,0.99666867,0.36990259,0.04619226,0.02566775,0.06689427
-1.93596798,1.33620709,0.01653377,0.13997421,0.07473350,0.97225303,0.36148850,0.04545661,0.02551388,0.06705605
-1.92996498,1.30900239,0.01593862,0.14040434,0.07421049,0.94607639,0.35419063,0.04503653,0.02538778,0.06743681
