energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Si_p_up,Si_p_down,Si_d_up,Si_d_down
-5.92796398,3.98817262,-1.91494754,1.12674905,-0.38097872,1.52632339,-0.37399303,0.14497304,-0.06253094,0.72826387,-0.60518226,1.36743511,-0.55537770,0.00000000,-0.00000000
-5.92196098,4.05343090,-1.70718146,1.16540291,-0.33358738,1.54131855,-0.33504375,0.14513098,-0.05720199,0.74369119,-0.53865298,1.38971187,-0.49546191,0.00000000,-0.00000000
-5.91595798,4.10577447,-1.51611827,1.20228724,-0.29038883,1.55030243,-0.29929495,0.14445973,-0.05224412,0.75756049,-0.47727733,1.40718538,-0.44059113,0.00000000,-0.00000000
-5.90995498,4.14504192,-1.34178373,1.23715814,-0.25131653,1.55326292,-0.26673132,0.14297182,-0.04766705,0.76990182,-0.42111395,1.41971764,-0.39071661,0.00000000,-0.00000000
-5.90395198,4.17126890,-1.18391337,1.26978376,-0.21624874,1.55028319,-0.23728306,0.14069536,-0.04347108,0.78077538,-0.37012616,1.42723514,-0.34570904,0.00000000,-0.00000000
-5.89794897,4.18468222,-1.04199411,1.29994732,-0.18501832,1.54153851,-0.21083436,0.13767326,-0.03964815,0.79026935,-0.32419440,1.42972856,-0.30537135,0.00000000,-0.00000000
-5.89194597,4.18568763,-0.91530897,1.32744986,-0.15742252,1.52729002,-0.18723237,0.13396187,-0.03618325,0.79849662,-0.28312999,1.42725054,-0.26945233,0.00000000,-0.00000000
-5.88594297,4.17485217,-0.80298318,1.35211273,-0.13323266,1.50787578,-0.16629646,0.12962925,-0.03305578,0.80559057,-0.24668939,1.41991179,-0.23766023,0.00000000,-0.00000000
-5.87993997,4.15288206,-0.70402992,1.37377982,-0.11220349,1.48369961,-0.14782728,0.12475313,-0.03024110,0.81170024,-0.21458875,1.40787576,-0.20967613,0.00000000,-0.00000000
-5.87393697,4.12059768,-0.61739440,1.39231972,-0.09408178,1.45521826,-0.13161547,0.11941850,-0.02771190,0.81698498,-0.18651800,1.39135227,-0.18516653,0.00000000,-0.00000000
-5.86793397,4.07890684,-0.54199489,1.40762777,-0.07861432,1.42292773,-0.11744971,0.11371519,-0.02543966,0.82160901,-0.16215418,1.37059062,-0.16379485,0.00000000,-0.00000000
-5.86193097,4.02877804,-0.47675976,1.41962812,-0.06555493,1.38734927,-0.10512390,0.10773532,-0.02339584,0.82573609,-0.14117371,1.34587247,-0.14523166,0.00000000,-0.00000000
-5.85592796,3.97121508,-0.42065984,1.42827589,-0.05467068,1.34901595,-0.09444342,0.10157094,-0.02155303,0.82952458,-0.12326325,1.31750511,-0.12916342,0.00000000,-0.00000000
-5.84992496,3.90723426,-0.37273579,1.43355925,-0.04574706,1.30846030,-0.08523023,0.09531172,-0.01988579,0.83312316,-0.10812910,1.28581523,-0.11529960,0.00000000,-0.00000000
-5.84392196,3.83784501,-0.33212000,1.43550151,-0.03859230,1.26620364,-0.07732705,0.08904299,-0.01837143,0.83666729,-0.09550496,1.25114359,-0.10337824,0.00000000,-0.00000000
-5.83791896,3.76403479,-0.29805345,1.43416306,-0.03304090,1.22274733,-0.07060025,0.08284406,-0.01699043,0.84027654,-0.08515814,1.21384084,-0.09316995,0.00000000,-0.00000000
-5.83191596,3.68675830,-0.26989751,1.42964294,-0.02895622,1.17856638,-0.06494192,0.07678698,-0.01572681,0.84405297,-0.07689414,1.17426433,-0.08448047,0.00000000,-0.00000000
-5.82591296,3.60693106,-0.24714113,1.42207994,-0.02623248,1.13410531,-0.06027084,0.07093555,-0.01456823,0.84808028,-0.07055987,1.13277609,-0.07715192,0.00000000,-0.00000000
-5.81990995,3.52542676,-0.22940389,1.41165294,-0.02479607,1.08977618,-0.05653271,0.06534486,-0.01350596,0.85242383,-0.06604538,1.08974160,-0.07106291,0.00000000,-0.00000000
-5.81390695,3.44307791,-0.21643546,1.39858030,-0.02460630,1.04595866,-0.05369955,0.06006112,-0.01253471,0.85713131,-0.06328446,1.04552938,-0.06612773,0.00000000,-0.00000000
-5.80790395,3.36067861,-0.20811184,1.38311817,-0.02565562,1.00300162,-0.05176853,0.05512183,-0.01165238,0.86223392,-0.06225409,1.00051088,-0.06229472,0.00000000,-0.00000000
-5.80190095,3.27898862,-0.20442911,1.36555754,-0.02796943,0.96122585,-0.05076025,0.05055618,-0.01085968,0.86774782,-0.06297290,0.95506046,-0.05954408,0.00000000,-0.00000000
-5.79589795,3.19873759,-0.20549481,1.34621991,-0.03160536,0.92092755,-0.05071655,0.04638577,-0.01015977,0.87367577,-0.06549876,0.90955524,-0.05788522,0.00000000,-0.00000000
-5.78989495,3.12062856,-0.21151756,1.32545174,-0.03665216,0.88238181,-0.05169798,0.04262535,-0.00955779,0.88000866,-0.06992552,0.86437427,-0.05735385,0.00000000,-0.00000000
-5.78389195,3.04533976,-0.22279511,1.30361762,-0.04322814,0.84584595,-0.05378101,0.03928370,-0.00906049,0.88672695,-0.07637903,0.81989709,-0.05800881,0.00000000,-0.00000000
-5.77788894,2.97352429,-0.23970103,1.28109246,-0.05147906,0.81156199,-0.05705489,0.03636455,-0.00867577,0.89380175,-0.08501240,0.77650133,-0.05992884,0.00000000,-0.00000000
-5.77188594,2.90580712,-0.26267021,1.25825289,-0.06157560,0.77975823,-0.06161844,0.03386736,-0.00841227,0.90119571,-0.09600067,0.73455927,-0.06320930,0.00000000,-0.00000000
-5.76588294,2.84277941,-0.29218341,1.23546829,-0.07371013,0.75064950,-0.06757660,0.03178810,-0.00827906,0.90886359,-0.10953468,0.69443345,-0.06795889,0.00000000,-0.00000000
-5.75987994,2.78499034,-0.32875084,1.21309172,-0.08809300,0.72443612,-0.07503688,0.03011989,-0.00828528,0.91675254,-0.12581448,0.65647140,-0.07429644,0.00000000,-0.00000000
-5.75387694,2.73293670,-0.37289497,1.19145126,-0.10494820,0.70130157,-0.08410578,0.02885342,-0.00843984,0.92480232,-0.14504209,0.62099958,-0.08234766,0.00000000,-0.00000000
-5.74787394,2.68705109,-0.42513288,1.17084212,-0.12450828,0.68140899,-0.09488518,0.02797735,-0.00875121,0.93294542,-0.16741382,0.58831695,-0.09224213,0.00000000,-0.00000000
-5.74187094,2.64768930,-0.48595819,1.15151988,-0.14700887,0.66489672,-0.10746876,0.02747838,-0.00922720,0.94110728,-0.19311221,0.55868821,-0.10411023,0.00000000,-0.00000000
-5.73586793,2.61511790,-0.55582300,1.13369532,-0.17268245,0.65187335,-0.12193866,0.02734135,-0.00987480,0.94920680,-0.22229782,0.53233738,-0.11808034,0.00000000,-0.00000000
-5.72986493,2.58950295,-0.63512015,1.11753097,-0.20175179,0.64241247,-0.13836223,0.02754911,-0.01070007,0.95715708,-0.25510093,0.50944175,-0.13427610,0.00000000,-0.00000000
-5.72386193,2.57090079,-0.72416636,1.10313967,-0.23442299,0.63654767,-0.15678930,0.02808235,-0.01170802,0.96486679,-0.29161358,0.49012674,-0.15281387,0.00000000,-0.00000000
-5.71785893,2.55925185,-0.82318650,1.09058535,-0.27087834,0.63426819,-0.17724968,0.02891941,-0.01290258,0.97224196,-0.33188194,0.47446201,-0.17380046,0.00000000,-0.00000000
-5.71185593,2.55437827,-0.93229974,1.07988598,-0.31126910,0.63551565,-0.19975139,0.03003606,-0.01428662,0.97918851,-0.37589960,0.46245891,-0.19733099,0.00000000,-0.00000000
-5.70585293,2.55598603,-1.05150782,1.07101865,-0.35570852,0.64018227,-0.22427936,0.03140532,-0.01586191,0.98561547,-0.42360176,0.45406982,-0.22348714,0.00000000,-0.00000000
-5.69984992,2.56367211,-1.18068613,1.06392683,-0.40426522,0.64811085,-0.25079489,0.03299743,-0.01762922,0.99143892,-0.47486085,0.44918927,-0.25233553,0.00000000,-0.00000000
-5.69384692,2.57693699,-1.31957768,1.05852946,-0.45695704,0.65909676,-0.27923573,0.03477983,-0.01958841,0.99658664,-0.52948360,0.44765707,-0.28392640,0.00000000,-0.00000000
-5.68784392,2.59520265,-1.46779040,1.05473185,-0.51374586,0.67289220,-0.30951693,0.03671743,-0.02173850,1.00100352,-0.58720998,0.44926342,-0.31829247,0.00000000,-0.00000000
-5.68184092,2.61783571,-1.62479780,1.05243782,-0.57453324,0.68921255,-0.34153222,0.03877295,-0.02407785,1.00465762,-0.64771392,0.45375601,-0.35544793,0.00000000,-0.00000000
-5.67583792,2.64417555,-1.78994286,1.05156299,-0.63915723,0.70774492,-0.37515603,0.04090751,-0.02660429,1.00754674,-0.71060609,0.46084871,-0.39538749,0.00000000,-0.00000000
-5.66983492,2.67356649,-1.96244498,1.05204871,-0.70739042,0.72815852,-0.41024581,0.04308139,-0.02931523,1.00970552,-0.77543855,0.47023186,-0.43808538,0.00000000,-0.00000000
-5.66383192,2.70539311,-2.14140964,1.05387611,-0.77893935,0.75011663,-0.44664464,0.04525495,-0.03220784,1.01121265,-0.84171124,0.48158362,-0.48349417,0.00000000,-0.00000000
-5.65782891,2.73911749,-2.32584013,1.05707978,-0.85344520,0.77328952,-0.48418388,0.04738972,-0.03527912,1.01219819,-0.90888017,0.49458198,-0.53154341,0.00000000,-0.00000000
-5.65182591,2.77431674,-2.51465086,1.06176064,-0.93048597,0.79736800,-0.52268564,0.04944958,-0.03852600,1.01285055,-0.97636696,0.50891703,-0.58213785,0.00000000,-0.00000000
-5.64582291,2.81071923,-2.70668157,1.06809711,-1.00957984,0.82207672,-0.56196489,0.05140204,-0.04194532,1.01342277,-1.04356938,0.52430288,-0.63515536,0.00000000,-0.00000000
-5.63981991,2.84823754,-2.90071169,1.07635417,-1.09018990,0.84718666,-0.60183116,0.05321943,-0.04553378,1.01423776,-1.10987272,0.54048864,-0.69044440,0.00000000,-0.00000000
-5.63381691,2.88699617,-3.09547441,1.08688951,-1.17172994,0.87252606,-0.64208954,0.05488010,-0.04928787,1.01569193,-1.17466128,0.55726803,-0.74782115,0.00000000,-0.00000000
-5.62781391,2.92735220,-3.28966977,1.10015615,-1.25357130,0.89798914,-0.68254103,0.05636951,-0.05320362,1.01825683,-1.23732988,0.57448702,-0.80706647,0.00000000,-0.00000000
-5.62181091,2.96990687,-3.48197667,1.11670085,-1.33505065,0.92354190,-0.72298218,0.05768103,-0.05727635,1.02247820,-1.29729481,0.59204904,-0.86792262,0.00000000,-0.00000000
-5.61580790,3.01550662,-3.67106340,1.13715792,-1.41547851,0.94922470,-0.76320418,0.05881657,-0.06150031,1.02897196,-1.35400403,0.60991744,-0.93009035,0.00000000,-0.00000000
-5.60980490,3.06523229,-3.85559697,1.16223789,-1.49414841,0.97515098,-0.80299146,0.05978685,-0.06586830,1.03841686,-1.40694617,0.62811489,-0.99322625,0.00000000,-0.00000000
-5.60380190,3.12037569,-4.03425122,1.19271086,-1.57034670,1.00150218,-0.84211997,0.06061136,-0.07037121,1.05154326,-1.45565842,0.64671974,-1.05694094,0.00000000,-0.00000000
-5.59779890,3.18240320,-4.20571438,1.22938462,-1.64336275,1.02851870,-0.88035553,0.06131791,-0.07499754,1.06911806,-1.49973282,0.66585913,-1.12079832,0.00000000,-0.00000000
-5.59179590,3.25290693,-4.36869639,1.27307764,-1.71249958,1.05648722,-0.91745235,0.06194188,-0.07973296,1.09192566,-1.53882130,0.68569935,-1.18431627,0.00000000,-0.00000000
-5.58579290,3.33354422,-4.52193677,1.32458766,-1.77708483,1.08572465,-0.95315221,0.06252498,-0.08455983,1.12074519,-1.57263923,0.70643358,-1.24696899,0.00000000,-0.00000000
-5.57978989,3.42596735,-4.66421357,1.38465650,-1.83648203,1.11655951,-0.98718436,0.06311381,-0.08945686,1.15632446,-1.60096776,0.72826760,-1.30819136,0.00000000,-0.00000000
-5.57378689,3.53174579,-4.79435409,1.45393254,-1.89010207,1.14931136,-1.01926652,0.06375808,-0.09439878,1.19935120,-1.62365505,0.75140411,-1.36738535,0.00000000,-0.00000000
-5.56778389,3.65228380,-4.91124771,1.53293198,-1.93741483,1.18426921,-1.04910713,0.06450864,-0.09935617,1.25042257,-1.64061670,0.77602644,-1.42392861,0.00000000,-0.00000000
-5.56178089,3.78873685,-5.01386138,1.62200076,-1.97796084,1.22167000,-1.07640892,0.06541533,-0.10429545,1.31001397,-1.65183540,0.80228232,-1.47718511,0.00000000,-0.00000000
-5.55577789,3.94193061,-5.10125756,1.72127882,-2.01136288,1.26167812,-1.10087381,0.06652488,-0.10917891,1.37844841,-1.65736032,0.83026872,-1.52651777,0.00000000,-0.00000000
-5.54977489,4.11228636,-5.17261480,1.83066870,-2.03733732,1.30436699,-1.12220910,0.06787881,-0.11396509,1.45586796,-1.65730613,0.86001847,-1.57130258,0.00000000,-0.00000000
-5.54377189,4.29975685,-5.22725033,1.94981021,-2.05570495,1.34970386,-1.14013472,0.06951150,-0.11860918,1.54220848,-1.65185207,0.89148941,-1.61094403,0.00000000,-0.00000000
-5.53776888,4.50377615,-5.26464409,2.07806321,-2.06640111,1.39753840,-1.15439135,0.07144854,-0.12306372,1.63717943,-1.64124098,0.92455689,-1.64489112,0.00000000,-0.00000000
-5.53176588,4.72322693,-5.28446343,2.21449965,-2.06948475,1.44759617,-1.16474901,0.07370539,-0.12727938,1.74024984,-1.62577845,0.95900991,-1.67265357,0.00000000,-0.00000000
-5.52576288,4.95642786,-5.28658731,2.35790649,-2.06514602,1.49947726,-1.17101582,0.07628652,-0.13120599,1.85064186,-1.60583206,0.99455149,-1.69381751,0.00000000,-0.00000000
-5.51975988,5.20114307,-5.27112901,2.50679989,-2.05371223,1.55266054,-1.17304649,0.07918490,-0.13479371,1.96733272,-1.58183052,1.03080331,-1.70806006,0.00000000,-0.00000000
-5.51375688,5.45461479,-5.23845598,2.65945121,-2.03565146,1.60651368,-1.17075012,0.08238218,-0.13799424,2.08906599,-1.55426277,1.06731459,-1.71516218,0.00000000,-0.00000000
-5.50775388,5.71361937,-5.18920579,2.81392440,-2.01157378,1.66030871,-1.16409707,0.08584922,-0.14076222,2.21437216,-1.52367656,1.10357503,-1.71501932,0.00000000,-0.00000000
-5.50175088,5.97454559,-5.12429700,2.96812395,-1.98222940,1.71324290,-1.15312429,0.08954726,-0.14305667,2.34159878,-1.49067662,1.13903138,-1.70764936,0.00000000,-0.00000000
-5.49574787,6.23349351,-5.04493387,3.11985192,-1.94850374,1.76446420,-1.13793921,0.09342952,-0.14484237,2.46894940,-1.45592193,1.17310690,-1.69319746,0.00000000,-0.00000000
-5.48974487,6.48639077,-4.95260439,3.26687230,-1.91140891,1.81310068,-1.11872168,0.09744323,-0.14609130,2.59453041,-1.42012192,1.20522311,-1.67193757,0.00000000,-0.00000000
-5.48374187,6.72912264,-4.84907080,3.40698004,-1.87207160,1.85829284,-1.09572395,0.10153201,-0.14678392,2.71640452,-1.38403149,1.23482287,-1.64427060,0.00000000,-0.00000000
-5.47773887,6.95767118,-4.73635246,3.53807241,-1.83171731,1.89922774,-1.06926879,0.10563857,-0.14691035,2.83264904,-1.34844447,1.26139381,-1.61071907,0.00000000,-0.00000000
-5.47173587,7.16825842,-4.61670108,3.65821949,-1.79165092,1.93517374,-1.03974559,0.10970741,-0.14647137,2.94141695,-1.31418563,1.28449113,-1.57191853,0.00000000,-0.00000000
-5.46573287,7.35748800,-4.49256851,3.76573112,-1.75323398,1.96551459,-1.00760468,0.11368774,-0.14547916,3.04099857,-1.28210095,1.30375885,-1.52860584,0.00000000,-0.00000000
-5.45972986,7.52247976,-4.36656784,3.85921737,-1.71785884,1.98978148,-0.97335009,0.11753610,-0.14395776,3.12988133,-1.25304644,1.31894856,-1.48160483,0.00000000,-0.00000000
-5.45372686,7.66099165,-4.24142843,3.93764008,-1.68692038,2.00768185,-0.93753090,0.12121894,-0.14194324,3.20680543,-1.22787540,1.32993480,-1.43180963,0.00000000,-0.00000000
-5.44772386,7.77152388,-4.11994612,4.00035317,-1.66178589,2.01912364,-0.90073159,0.12471475,-0.13948353,3.27081287,-1.20742450,1.33672644,-1.38016611,0.00000000,-0.00000000
-5.44172086,7.85340076,-4.00492991,4.04713014,-1.64376379,2.02423388,-0.86356145,0.12801576,-0.13663780,3.32128793,-1.19249885,1.33947357,-1.32765218,0.00000000,-0.00000000
-5.43571786,7.90682627,-3.89914649,4.07817766,-1.63407223,2.02337068,-0.82664371,0.13112913,-0.13347563,3.35798714,-1.18385666,1.33846940,-1.27525727,0.00000000,-0.00000000
-5.42971486,7.93291067,-3.80526414,4.09413463,-1.63380849,2.01712775,-0.79060433,0.13407750,-0.13007567,3.38105743,-1.18219367,1.33414719,-1.22396167,0.00000000,-0.00000000
-5.42371186,7.93366612,-3.72579777,4.09605696,-1.64392009,2.00633083,-0.75606100,0.13689886,-0.12652411,3.39104135,-1.18812811,1.32707202,-1.17471628,0.00000000,-0.00000000
-5.41770885,7.91197068,-3.66305646,4.08538860,-1.66517876,1.99202583,-0.72361240,0.13964575,-0.12291272,3.38886893,-1.20218657,1.31792785,-1.12842316,0.00000000,-0.00000000
-5.41170585,7.87150120,-3.61909518,4.06392011,-1.69815804,1.97545844,-0.69382816,0.14238375,-0.11933675,3.37583611,-1.22479130,1.30749993,-1.08591758,0.00000000,-0.00000000
-5.40570285,7.81663648,-3.59567188,4.03373640,-1.74321558,1.95804552,-0.66723943,0.14518928,-0.11589264,3.35357035,-1.25624953,1.29665338,-1.04795171,0.00000000,-0.00000000
-5.39969985,7.75233350,-3.59421130,3.99715552,-1.80048068,1.94133877,-0.64433045,0.14814685,-0.11267555,3.32398429,-1.29674508,1.28630831,-1.01518048,0.00000000,-0.00000000
-5.39369685,7.68398029,-3.61577609,3.95666075,-1.86984761,1.92698136,-0.62553104,0.15134568,-0.10977695,3.28921893,-1.34633273,1.27741243,-0.98814985,0.00000000,-0.00000000
-5.38769385,7.61722993,-3.66104623,3.91482831,-1.95097512,1.91665885,-0.61121011,0.15487598,-0.10728222,3.25157829,-1.40493534,1.27091182,-0.96728758,0.00000000,-0.00000000
-5.38169085,7.55782082,-3.73030665,3.87425288,-2.04329218,1.91204543,-0.60167024,0.15882493,-0.10526832,3.21345737,-1.47234406,1.26772076,-0.95289678,0.00000000,-0.00000000
-5.37568784,7.51138903,-3.82344330,3.83747332,-2.14600960,1.91474737,-0.59714328,0.16327242,-0.10380177,3.17726613,-1.54822126,1.26869165,-0.94515206,0.00000000,-0.00000000
-5.36968484,7.48327867,-3.93994721,3.80690051,-2.25813739,1.92624524,-0.59778689,0.16828695,-0.10293681,3.14535172,-1.63210621,1.27458565,-0.94409850,0.00000000,-0.00000000
-5.36368184,7.47835669,-4.07892592,3.78474934,-2.37850687,1.94783698,-0.60368206,0.17392159,-0.10271389,3.11992171,-1.72342298,1.28604527,-0.94965310,0.00000000,-0.00000000
-5.35767884,7.50083815,-4.23912153,3.77297651,-2.50579700,1.98058381,-0.61483148,0.18021035,-0.10315859,3.10297071,-1.82149025,1.30356957,-0.96160874,0.00000000,-0.00000000
-5.35167584,7.55412811,-4.41893437,3.77322553,-2.63856365,2.02526102,-0.63115875,0.18716511,-0.10428087,3.09621304,-1.92553243,1.32749274,-0.97964031,0.00000000,-0.00000000
-5.34567284,7.64068561,-4.61645118,3.78678009,-2.77527088,2.08231570,-0.65250841,0.19477313,-0.10607480,3.10102342,-2.03469167,1.35796709,-1.00331293,0.00000000,-0.00000000
-5.33966983,7.76191478,-4.82947687,3.81452691,-2.91432303,2.15183321,-0.67864672,0.20299546,-0.10851865,3.11838793,-2.14804014,1.39495076,-1.03209192,0.00000000,-0.00000000
-5.33366683,7.91808735,-5.05556884,3.85692866,-3.05409663,2.23351417,-0.70926331,0.21176622,-0.11157549,3.14886675,-2.26459219,1.43820099,-1.06535431,0.00000000,-0.00000000
-5.32766383,8.10829976,-5.29207308,3.91400761,-3.19297097,2.32666323,-0.74397372,0.22099290,-0.11519410,3.19257011,-2.38331607,1.48727305,-1.10240161,0.00000000,-0.00000000
-5.32166083,8.33046713,-5.53616148,3.98534016,-3.32935673,2.43019066,-0.78232287,0.23055766,-0.11931032,3.24914816,-2.50314493,1.54152543,-1.14247367,0.00000000,-0.00000000
-5.31565783,8.58135505,-5.78486996,4.07006263,-3.46172180,2.54262731,-0.82378968,0.24031964,-0.12384868,3.31779544,-2.62298716,1.60013103,-1.18476340,0.00000000,-0.00000000
-5.30965483,8.85664897,-6.03513735,4.16688794,-3.58861405,2.66215296,-0.86779286,0.25011831,-0.12872435,3.39726961,-2.74173603,1.66209436,-1.22843202,0.00000000,-0.00000000
-5.30365183,9.15105949,-6.28384509,4.27413306,-3.70868075,2.78663757,-0.91369811,0.25977761,-0.13384530,3.48592420,-2.85827901,1.72627438,-1.27262480,0.00000000,-0.00000000
-5.29764882,9.45846078,-6.52785803,4.38975663,-3.82068465,2.91369447,-0.96082679,0.26911084,-0.13911459,3.58175417,-2.97150707,1.79141246,-1.31648701,0.00000000,-0.00000000
-5.29164582,9.77205767,-6.76406661,4.51140599,-3.92351704,3.04074374,-1.00846609,0.27792617,-0.14443283,3.68245292,-3.08032445,1.85616454,-1.35917984,0.00000000,-0.00000000
-5.28564282,10.08457631,-6.98943091,4.63647258,-4.01620797,3.16508398,-1.05588087,0.28603242,-0.14970064,3.78547886,-3.18365933,1.91913680,-1.39989620,0.00000000,-0.00000000
-5.27963982,10.38847197,-7.20102670,4.76215453,-4.09793422,3.28396977,-1.10232703,0.29324507,-0.15482109,3.88812944,-3.28047587,1.97892341,-1.43787602,0.00000000,-0.00000000
-5.27363682,10.67614692,-7.39609355,4.88552494,-4.16802538,3.39469218,-1.14706625,0.29939207,-0.15970201,3.98761993,-3.36978810,2.03414545,-1.47242092,0.00000000,-0.00000000
-5.26763382,10.94017089,-7.57208488,5.00360410,-4.22596857,3.49465928,-1.18938197,0.30431938,-0.16425823,4.08116464,-3.45067556,2.08348946,-1.50290799,0.00000000,-0.00000000
-5.26163082,11.17349647,-7.72671920,5.11343403,-4.27141210,3.58147362,-1.22859621,0.30789598,-0.16841354,4.16605742,-3.52230111,2.12574443,-1.52880223,0.00000000,-0.00000000
-5.25562781,11.36966187,-7.85803177,5.21215314,-4.30416835,3.65300380,-1.26408685,0.31001802,-0.17210243,4.23974922,-3.58393028,2.15983594,-1.54966760,0.00000000,-0.00000000
-5.24962481,11.52297405,-7.96442515,5.29706907,-4.32421603,3.70744725,-1.29530467,0.31061219,-0.17527146,4.29991964,-3.63495200,2.18485624,-1.56517616,0.00000000,-0.00000000
-5.24362181,11.62866614,-8.04471705,5.36572782,-4.33170162,3.74338210,-1.32178985,0.30963795,-0.17788044,4.34454059,-3.67489988,2.20008932,-1.57511509,0.00000000,-0.00000000
-5.23761881,11.68302379,-8.09818351,5.41597689,-4.32694000,3.75980603,-1.34318700,0.30708872,-0.17990306,4.37192975,-3.70347300,2.20503007,-1.57939140,0.00000000,-0.00000000
-5.23161581,11.68347689,-8.12459511,5.44602090,-4.31041380,3.75616099,-1.35925811,0.30299188,-0.18132733,4.38079240,-3.72055540,2.19939693,-1.57803397,0.00000000,-0.00000000
-5.22561281,11.62865396,-8.12424422,5.45446769,-4.28277104,3.73234302,-1.36989293,0.29740767,-0.18215553,4.37025052,-3.72623275,2.18313782,-1.57119286,0.00000000,-0.00000000
-5.21960980,11.51839863,-8.09796103,5.44036378,-4.24482084,3.68869722,-1.37511594,0.29042709,-0.18240383,4.33985847,-3.72080524,2.15642905,-1.55913580,0.00000000,-0.00000000
-5.21360680,11.35374857,-8.04711657,5.40321786,-4.19752651,3.62599852,-1.37508960,0.28216879,-0.18210163,4.28960525,-3.70479537,2.11966766,-1.54224187,0.00000000,-0.00000000
-5.20760380,11.13687901,-7.97361136,5.34301152,-4.14199572,3.54541931,-1.37011336,0.27277523,-0.18129054,4.21990376,-3.67894969,2.07345731,-1.52099243,0.00000000,-0.00000000
-5.20160080,10.87101416,-7.87984868,5.26019704,-4.07946766,3.44848590,-1.36061839,0.26240820,-0.18002312,4.13156790,-3.64423371,2.01858863,-1.49595962,0.00000000,-0.00000000
-5.19559780,10.56031083,-7.76869222,5.15568193,-4.01129672,3.33702561,-1.34715777,0.25124390,-0.17836145,4.02577877,-3.60181944,1.95601463,-1.46779261,0.00000000,-0.00000000
-5.18959480,10.20971945,-7.64340859,5.03080095,-3.93893308,3.21310717,-1.33039253,0.23946778,-0.17637550,3.90404169,-3.55306540,1.88682225,-1.43720203,0.00000000,-0.00000000
-5.18359180,9.82482822,-7.50759562,4.88727618,-3.86390004,3.07897661,-1.31107378,0.22726936,-0.17414145,3.76813586,-3.49948939,1.81220097,-1.40494313,0.00000000,-0.00000000
-5.17758879,9.41169621,-7.36509841,4.72716661,-3.78776871,2.93699141,-1.29002142,0.21483713,-0.17173993,3.62005854,-3.44273442,1.73340963,-1.37179792,0.00000000,-0.00000000
-5.17158579,8.97668158,-7.21991536,4.55280869,-3.71213034,2.78955512,-1.26810029,0.20235377,-0.16925426,3.46196608,-3.38452894,1.65174249,-1.33855705,0.00000000,-0.00000000
-5.16558279,8.52627046,-7.07609705,4.36674977,-3.63856689,2.63905471,-1.24619445,0.18999177,-0.16676877,3.29611356,-3.32664242,1.56849556,-1.30600177,0.00000000,-0.00000000
