energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-5.68784392,1.79765711,0.64431663,0.63204004,0.10537650,0.13672804,0.44825859,0.00000000
-5.68184092,1.96748861,0.70829869,0.69356731,0.11023670,0.15235979,0.48830285,0.00000000
-5.67583792,2.14338375,0.77465814,0.75775147,0.11475770,0.16869406,0.52946934,0.00000000
-5.66983492,2.32343300,0.84270150,0.82386922,0.11887624,0.18556752,0.57132277,0.00000000
-5.66383192,2.50549805,0.91164208,0.89110626,0.12253616,0.20278905,0.61338176,0.00000000
-5.65782891,2.68723841,0.98060948,0.95856755,0.12568945,0.22014217,0.65512470,0.00000000
-5.65182591,2.86614766,1.04866317,1.02529121,0.12829691,0.23738855,0.69599757,0.00000000
-5.64582291,3.03959918,1.11480991,1.09026637,0.13032858,0.25427282,0.73542353,0.00000000
-5.63981991,3.20490039,1.17802477,1.15245425,0.13176384,0.27052833,0.77281430,0.00000000
-5.63381691,3.35935423,1.23727518,1.21081221,0.13259125,0.28588385,0.80758299,0.00000000
-5.62781391,3.50032594,1.29154718,1.26431975,0.13280821,0.30007095,0.83915795,0.00000000
-5.62181091,3.62531294,1.33987310,1.31200585,0.13242042,0.31283178,0.86699733,0.00000000
-5.61580790,3.73201504,1.38135951,1.35297632,0.13144112,0.32392692,0.89060368,0.00000000
-5.60980490,3.81840244,1.41521429,1.38644023,0.12989038,0.33314302,0.90953819,0.00000000
-5.60380190,3.88277830,1.44077179,1.41173423,0.12779429,0.34029987,0.92343387,0.00000000
-5.59779890,3.92383342,1.45751479,1.42834364,0.12518407,0.34525653,0.93200709,0.00000000
-5.59179590,3.94069031,1.46509236,1.43591936,0.12209535,0.34791636,0.93506710,0.00000000
-5.58579290,3.93293458,1.46333269,1.43428985,0.11856738,0.34823059,0.93252290,0.00000000
-5.57978989,3.90063206,1.45225031,1.42346740,0.11464238,0.34620025,0.92438718,0.00000000
-5.57378689,3.84433077,1.43204721,1.40364863,0.11036490,0.34187657,0.91077712,0.00000000
-5.56778389,3.76504728,1.40310789,1.37520886,0.10578126,0.33535949,0.89191195,0.00000000
-5.56178089,3.66423813,1.36598835,1.33869073,0.10093902,0.32679464,0.86810729,0.00000000
-5.55577789,3.54375729,1.32139962,1.29478757,0.09588652,0.31636880,0.83976653,0.00000000
-5.54977489,3.40580148,1.27018640,1.24432210,0.09067235,0.30430401,0.80736947,0.00000000
-5.54377189,3.25284563,1.21330185,1.18822152,0.08534493,0.29085070,0.77145884,0.00000000
-5.53776888,3.08757116,1.15177952,1.12748991,0.07995197,0.27628005,0.73262513,0.00000000
-5.53176588,2.91278999,1.08670351,1.06317925,0.07453999,0.26087589,0.69149033,0.00000000
-5.52576288,2.73136737,1.01917828,0.99636001,0.06915381,0.24492659,0.64869129,0.00000000
-5.51975988,2.54614627,0.95029901,0.92809269,0.06383601,0.22871709,0.60486328,0.00000000
-5.51375688,2.35987636,0.88112377,0.85940104,0.05862642,0.21252148,0.56062435,0.00000000
-5.50775388,2.17514962,0.81264834,0.79124816,0.05356163,0.19659627,0.51656106,0.00000000
-5.50175088,1.99434476,0.74578450,0.72451593,0.04867450,0.18117467,0.47321599,0.00000000
-5.49574787,1.81958179,0.68134225,0.65998840,0.04399384,0.16646187,0.43107741,0.00000000
-5.48974487,1.65268759,0.62001641,0.59833951,0.03954402,0.15263152,0.39057125,0.00000000
-5.48374187,1.49517295,0.56237772,0.54012500,0.03534480,0.13982342,0.35205564,0.00000000
-5.47773887,1.34822081,0.50886827,0.48577870,0.03141121,0.12814232,0.31581782,0.00000000
-5.47173587,1.21268530,0.45980119,0.43561276,0.02775355,0.11765783,0.28207354,0.00000000
-5.46573287,1.08910036,0.41536412,0.38982145,0.02437750,0.10840542,0.25096853,0.00000000
-5.45972986,0.97769702,0.37562596,0.34848807,0.02128436,0.10038817,0.22258195,0.00000000
-5.45372686,0.87842763,0.34054649,0.31159442,0.01847135,0.09357942,0.19693144,0.00000000
-5.44772386,0.79099572,0.30998806,0.27903218,0.01593203,0.08792583,0.17397942,0.00000000
-5.44172086,0.71488979,0.28372899,0.25061563,0.01365678,0.08335112,0.15364028,0.00000000
-5.43571786,0.64941965,0.26147785,0.22609521,0.01163327,0.07975992,0.13578822,0.00000000
-5.42971486,0.59375379,0.24288831,0.20517126,0.00984703,0.07704191,0.12026522,0.00000000
-5.42371186,0.54695665,0.22757390,0.18750761,0.00828198,0.07507603,0.10688905,0.00000000
-5.41770885,0.50802454,0.21512242,0.17274463,0.00692095,0.07373452,0.09546092,0.00000000
-5.41170585,0.47591949,0.20510945,0.16051126,0.00574619,0.07288695,0.08577265,0.00000000
-5.40570285,0.44960016,0.19711088,0.15043604,0.00473975,0.07240392,0.07761318,0.00000000
-5.39969985,0.42804935,0.19071404,0.14215669,0.00388397,0.07216046,0.07077425,0.00000000
-5.39369685,0.41029769,0.18552746,0.13532838,0.00316173,0.07203909,0.06505532,0.00000000
-5.38769385,0.39544334,0.18118893,0.12963042,0.00255673,0.07193242,0.06026748,0.00000000
-5.38169085,0.38266751,0.17737202,0.12477154,0.00205373,0.07174530,0.05623661,0.00000000
-5.37568784,0.37124592,0.17379087,0.12049367,0.00163866,0.07139644,0.05280556,0.00000000
-5.36968484,0.36055631,0.17020342,0.11657433,0.00129870,0.07081959,0.04983566,0.00000000
-5.36368184,0.35008211,0.16641297,0.11282771,0.00102233,0.06996412,0.04720736,0.00000000
-5.35767884,0.33941272,0.16226833,0.10910465,0.00079934,0.06879514,0.04482029,0.00000000
-5.35167584,0.32824067,0.15766262,0.10529149,0.00062077,0.06729314,0.04259279,0.00000000
-5.34567284,0.31635594,0.15253085,0.10130801,0.00047883,0.06545319,0.04046087,0.00000000
-5.33966983,0.30363820,0.14684647,0.09710474,0.00036686,0.06328369,0.03837688,0.00000000
-5.33366683,0.29004707,0.14061714,0.09265959,0.00027922,0.06080488,0.03630785,0.00000000
-5.32766383,0.27561121,0.13387985,0.08797410,0.00021114,0.05804705,0.03423368,0.00000000
-5.32166083,0.26041646,0.12669570,0.08306945,0.00015870,0.05504856,0.03214514,0.00000000
-5.31565783,0.24459377,0.11914439,0.07798242,0.00011867,0.05185380,0.03004197,0.00000000
-5.30965483,0.22830712,0.11131883,0.07276133,0.00008842,0.04851109,0.02793088,0.00000000
-5.30365183,0.21174206,0.10331997,0.06746221,0.00006587,0.04507071,0.02582381,0.00000000
-5.29764882,0.19509503,0.09525189,0.06214531,0.00004938,0.04158300,0.02373614,0.00000000
-5.29164582,0.17856393,0.08721757,0.05687197,0.00003767,0.03809669,0.02168531,0.00000000
-5.28564282,0.16234005,0.07931519,0.05170192,0.00002984,0.03465746,0.01968951,0.00000000
-5.27963982,0.14660158,0.07163512,0.04669121,0.00002523,0.03130678,0.01776664,0.00000000
-5.27363682,0.13150869,0.06425776,0.04189058,0.00002347,0.02808102,0.01593359,0.00000000
-5.26763382,0.11720035,0.05725202,0.03734443,0.00002441,0.02501089,0.01420564,0.00000000
-5.26163082,0.10379268,0.05067459,0.03309030,0.00002814,0.02212114,0.01259624,0.00000000
-5.25562781,0.09137884,0.04456989,0.02915885,0.00003499,0.01943054,0.01111691,0.00000000
-5.24962481,0.08003023,0.03897060,0.02557433,0.00004554,0.01695209,0.00977739,0.00000000
-5.24362181,0.06979891,0.03389874,0.02235537,0.00006069,0.01469345,0.00858597,0.00000000
-5.23761881,0.06072101,0.02936720,0.01951620,0.00008164,0.01265752,0.00754996,0.00000000
-5.23161581,0.05282092,0.02538158,0.01706804,0.00011002,0.01084313,0.00667633,0.00000000
-5.22561281,0.04611602,0.02194229,0.01502078,0.00014795,0.00924580,0.00597242,0.00000000
-5.21960980,0.04062193,0.01904674,0.01338474,0.00019808,0.00785863,0.00544673,0.00000000
-5.21360680,0.03635780,0.01669171,0.01217258,0.00026378,0.00667305,0.00510978,0.00000000
-5.20760380,0.03335183,0.01487562,0.01140112,0.00034924,0.00567968,0.00497502,0.00000000
-5.20160080,0.03164651,0.01360069,0.01109326,0.00045959,0.00486905,0.00505966,0.00000000
-5.19559780,0.03130375,0.01287507,0.01127969,0.00060108,0.00423233,0.00538559,0.00000000
-5.18959480,0.03240953,0.01271469,0.01200055,0.00078130,0.00376193,0.00598014,0.00000000
-5.18359180,0.03507805,0.01314490,0.01330685,0.00100928,0.00345204,0.00687689,0.00000000
-5.17758879,0.03945530,0.01420186,0.01526166,0.00129578,0.00329905,0.00811623,0.00000000
-5.17158579,0.04572174,0.01593354,0.01794098,0.00165345,0.00330191,0.00974588,0.00000000
-5.16558279,0.05409417,0.01840045,0.02143425,0.00209702,0.00346236,0.01182121,0.00000000
-5.15957979,0.06482642,0.02167589,0.02584447,0.00264351,0.00378511,0.01440534,0.00000000
-5.15357679,0.07820900,0.02584584,0.03128776,0.00331239,0.00427787,0.01756895,0.00000000
-5.14757379,0.09456722,0.03100830,0.03789246,0.00412570,0.00495129,0.02138991,0.00000000
-5.14157079,0.11425799,0.03727215,0.04579760,0.00510815,0.00581889,0.02595243,0.00000000
-5.13556778,0.13766493,0.04475553,0.05515074,0.00628713,0.00689673,0.03134600,0.00000000
-5.12956478,0.16519185,0.05358353,0.06610515,0.00769263,0.00820319,0.03766391,0.00000000
-5.12356178,0.19725454,0.06388545,0.07881632,0.00935712,0.00975842,0.04500129,0.00000000
-5.11755878,0.23427082,0.07579141,0.09343789,0.01131525,0.01158394,0.05345295,0.00000000
-5.11155578,0.27664899,0.08942848,0.11011689,0.01360344,0.01370192,0.06311069,0.00000000
-5.10555278,0.32477481,0.10491630,0.12898852,0.01625934,0.01613456,0.07406035,0.00000000
-5.09954977,0.37899723,0.12236235,0.15017057,0.01932110,0.01890324,0.08637860,0.00000000
-5.09354677,0.43961318,0.14185687,0.17375747,0.02282653,0.02202774,0.10012949,0.00000000
-5.08754377,0.50685184,0.16346764,0.19981436,0.02681200,0.02552529,0.11536093,0.00000000
-5.08154077,0.58085877,0.18723480,0.22837122,0.03131129,0.02940968,0.13210110,0.00000000
-5.07553777,0.66168061,0.21316573,0.25941737,0.03635420,0.03369032,0.15035509,0.00000000
-5.06953477,0.74925064,0.24123037,0.29289650,0.04196509,0.03837134,0.17010166,0.00000000
-5.06353177,0.84337613,0.27135706,0.32870257,0.04816127,0.04345077,0.19129054,0.00000000
-5.05752876,0.94372780,0.30342914,0.36667666,0.05495143,0.04891976,0.21384016,0.00000000
-5.05152576,1.04983218,0.33728253,0.40660515,0.06233401,0.05476202,0.23763608,0.00000000
-5.04552276,1.16106735,0.37270436,0.44821928,0.07029566,0.06095330,0.26253017,0.00000000
-5.03951976,1.27666249,0.40943296,0.49119624,0.07880984,0.06746119,0.28834080,0.00000000
-5.03351676,1.39570161,0.44715925,0.53516199,0.08783567,0.07424507,0.31485384,0.00000000
-5.02751376,1.51713183,0.48552959,0.57969570,0.09731706,0.08125632,0.34182475,0.00000000
-5.02151076,1.63977611,0.52415013,0.62433592,0.10718221,0.08843881,0.36898175,0.00000000
-5.01550775,1.76235053,0.56259274,0.66858821,0.11734360,0.09572965,0.39602991,0.00000000
-5.00950475,1.88348574,0.60040226,0.71193429,0.12769849,0.10306013,0.42265619,0.00000000
-5.00350175,2.00175231,0.63710513,0.75384231,0.13812996,0.11035705,0.44853544,0.00000000
-4.99749875,2.11568929,0.67221906,0.79377809,0.14850853,0.11754407,0.47333694,0.00000000
-4.99149575,2.22383523,0.70526354,0.83121689,0.15869443,0.12454338,0.49673157,0.00000000
-4.98549275,2.32476089,0.73577096,0.86565546,0.16854034,0.13127737,0.51839931,0.00000000
-4.97948974,2.41710243,0.76329789,0.89662394,0.17789471,0.13767046,0.53803678,0.00000000
-4.97348674,2.49959428,0.78743628,0.92369719,0.18660543,0.14365084,0.55536470,0.00000000
-4.96748374,2.57110032,0.80782416,0.94650522,0.19452386,0.14915216,0.57013487,0.00000000
-4.96148074,2.63064246,0.82415541,0.96474236,0.20150893,0.15411511,0.58213659,0.00000000
-4.95547774,2.67742555,0.83618841,0.97817472,0.20743137,0.15848876,0.59120221,0.00000000
-4.94947474,2.71085765,0.84375308,0.98664594,0.21217768,0.16223167,0.59721149,0.00000000
-4.94347174,2.73056494,0.84675621,0.99008072,0.21565378,0.16531274,0.60009492,0.00000000
-4.93746873,2.73640085,0.84518468,0.98848626,0.21778825,0.16771172,0.59983547,0.00000000
-4.93146573,2.72844886,0.83910670,0.98195145,0.21853480,0.16941942,0.59646906,0.00000000
-4.92546273,2.70701912,0.82867084,0.97064387,0.21787415,0.17043762,0.59008354,0.00000000
-4.91945973,2.67263906,0.81410286,0.95480487,0.21581490,0.17077872,0.58081622,0.00000000
-4.91345673,2.62603841,0.79570072,0.93474275,0.21239364,0.17046514,0.56885022,0.00000000
-4.90745373,2.56812937,0.77382771,0.91082453,0.20767412,0.16952852,0.55440957,0.00000000
-4.90145073,2.49998287,0.74890407,0.88346661,0.20174551,0.16800887,0.53775342,0.00000000
-4.89544772,2.42280196,0.72139751,0.85312463,0.19472001,0.16595361,0.51916961,0.00000000
-4.88944472,2.33789342,0.69181285,0.82028305,0.18672965,0.16341659,0.49896765,0.00000000
-4.88344172,2.24663884,0.66068131,0.78544489,0.17792270,0.16045724,0.47747167,0.00000000
-4.87743872,2.15046630,0.62854962,0.74912180,0.16845963,0.15713978,0.45501332,0.00000000
-4.87143572,2.05082359,0.59596954,0.71182509,0.15850896,0.15353255,0.43192506,0.00000000
-4.86543272,1.94915390,0.56348785,0.67405776,0.14824309,0.14970750,0.40853393,0.00000000
-4.85942971,1.84687460,0.53163723,0.63630786,0.13783430,0.14573979,0.38515602,0.00000000
-4.85342671,1.74535950,0.50092811,0.59904315,0.12745112,0.14170754,0.36209167,0.00000000
-4.84742371,1.64592485,0.47184158,0.56270731,0.11725506,0.13769158,0.33962160,0.00000000
-4.84142071,1.54981881,0.44482344,0.52771733,0.10739796,0.13377530,0.31800386,0.00000000
-4.83541771,1.45821423,0.42027930,0.49446219,0.09801992,0.13004438,0.29747161,0.00000000
-4.82941471,1.37220418,0.39857070,0.46330251,0.08924774,0.12658643,0.27823167,0.00000000
-4.82341171,1.29279942,0.38001201,0.43457079,0.08119408,0.12349055,0.26046369,0.00000000
-4.81740870,1.22092736,0.36486807,0.40857220,0.07395700,0.12084653,0.24431985,0.00000000
-4.81140570,1.15743136,0.35335231,0.38558540,0.06762004,0.11874389,0.22992498,0.00000000
-4.80540270,1.10306987,0.34562527,0.36586307,0.06225258,0.11727062,0.21737685,0.00000000
-4.79939970,1.05851455,0.34179339,0.34963216,0.05791043,0.11651160,0.20674669,0.00000000
-4.79339670,1.02434695,0.34190788,0.33709322,0.05463651,0.11654675,0.19807965,0.00000000
-4.78739370,1.00105327,0.34596383,0.32841902,0.05246149,0.11744898,0.19139531,0.00000000
-4.78139070,0.98901701,0.35389941,0.32375216,0.05140439,0.11928188,0.18668803,0.00000000
-4.77538769,0.98850972,0.36559528,0.32320177,0.05147286,0.12209737,0.18392735,0.00000000
-4.76938469,0.99967983,0.38087441,0.32683929,0.05266335,0.12593327,0.18305817,0.00000000
-4.76338169,1.02254036,0.39950228,0.33469357,0.05496094,0.13081097,0.18400107,0.00000000
-4.75737869,1.05695596,0.42118783,0.34674558,0.05833891,0.13673328,0.18665267,0.00000000
-4.75137569,1.10263020,0.44558521,0.36292282,0.06275819,0.14368255,0.19088609,0.00000000
-4.74537269,1.15909413,0.47229661,0.38309412,0.06816655,0.15161922,0.19655175,0.00000000
-4.73936968,1.22569703,0.50087618,0.40706488,0.07449792,0.16048086,0.20347851,0.00000000
-4.73336668,1.30160048,0.53083533,0.43457353,0.08167166,0.17018177,0.21147522,0.00000000
-4.72736368,1.38577675,0.56164937,0.46528927,0.08959210,0.18061330,0.22033279,0.00000000
-4.72136068,1.47701227,0.59276545,0.49881167,0.09814840,0.19164481,0.22982682,0.00000000
-4.71535768,1.57391704,0.62361191,0.53467247,0.10721489,0.20312540,0.23972080,0.00000000
-4.70935468,1.67494037,0.65360869,0.57233964,0.11665191,0.21488643,0.24976986,0.00000000
-4.70335168,1.77839313,0.68217867,0.61122404,0.12630728,0.22674460,0.25972504,0.00000000
-4.69734867,1.88247641,0.70875977,0.65068855,0.13601844,0.23850587,0.26933791,0.00000000
-4.69134567,1.98531614,0.73281728,0.69005965,0.14561519,0.24996970,0.27836564,0.00000000
-4.68534267,2.08500280,0.75385612,0.72864116,0.15492310,0.26093393,0.28657608,0.00000000
-4.67933967,2.17963518,0.77143269,0.76572982,0.16376734,0.27119975,0.29375297,0.00000000
-4.67333667,2.26736671,0.78516571,0.80063217,0.17197695,0.28057693,0.29970095,0.00000000
-4.66733367,2.34645269,0.79474587,0.83268215,0.17938935,0.28888880,0.30425015,0.00000000
-4.66133067,2.41529672,0.79994360,0.86125875,0.18585483,0.29597714,0.30726040,0.00000000
-4.65532766,2.47249431,0.80061489,0.88580309,0.19124097,0.30170646,0.30862456,0.00000000
-4.64932466,2.51687193,0.79670482,0.90583403,0.19543658,0.30596771,0.30827117,0.00000000
-4.64332166,2.54751981,0.78824844,0.92096184,0.19835525,0.30868119,0.30616605,0.00000000
-4.63731866,2.56381693,0.77536921,0.93089917,0.19993806,0.30979853,0.30231284,0.00000000
-4.63131566,2.56544705,0.75827476,0.93546890,0.20015551,0.30930365,0.29675257,0.00000000
-4.62531266,2.55240510,0.73725027,0.93460845,0.19900843,0.30721269,0.28956197,0.00000000
-4.61930965,2.52499354,0.71264962,0.92837042,0.19652796,0.30357290,0.28085095,0.00000000
-4.61330665,2.48380879,0.68488462,0.91691946,0.19277446,0.29846048,0.27075900,0.00000000
-4.60730365,2.42971843,0.65441284,0.90052556,0.18783549,0.29197761,0.25945086,0.00000000
-4.60130065,2.36383011,0.62172437,0.87955402,0.18182289,0.28424861,0.24711153,0.00000000
-4.59529765,2.28745362,0.58732811,0.85445262,0.17486913,0.27541565,0.23394087,0.00000000
-4.58929465,2.20205777,0.55173811,0.82573652,0.16712307,0.26563396,0.22014790,0.00000000
-4.58329165,2.10922406,0.51546041,0.79397162,0.15874530,0.25506692,0.20594516,0.00000000
-4.57728864,2.01059892,0.47898094,0.75975696,0.14990333,0.24388126,0.19154321,0.00000000
-4.57128564,1.90784673,0.44275478,0.72370713,0.14076672,0.23224239,0.17714545,0.00000000
-4.56528264,1.80260530,0.40719724,0.68643513,0.13150239,0.22031027,0.16294359,0.00000000
-4.55927964,1.69644538,0.37267695,0.64853650,0.12227029,0.20823585,0.14911371,0.00000000
-4.55327664,1.59083584,0.33951100,0.61057515,0.11321956,0.19615821,0.13581310,0.00000000
-4.54727364,1.48711511,0.30796238,0.57307145,0.10448526,0.18420252,0.12317798,0.00000000
-4.54127064,1.38646996,0.27823952,0.53649273,0.09618579,0.17247884,0.11132205,0.00000000
-4.53526763,1.28992158,0.25049778,0.50124648,0.08842106,0.16108168,0.10033591,0.00000000
-4.52926463,1.19831909,0.22484276,0.46767628,0.08127133,0.15009037,0.09028728,0.00000000
-4.52326163,1.11233997,0.20133507,0.43606029,0.07479679,0.13957014,0.08122199,0.00000000
-4.51725863,1.03249694,0.17999627,0.40661223,0.06903788,0.12957371,0.07316559,0.00000000
-4.51125563,0.95915019,0.16081570,0.37948454,0.06401610,0.12014333,0.06612555,0.00000000
-4.50525263,0.89252419,0.14375770,0.35477339,0.05973544,0.11131317,0.06009385,0.00000000
-4.49924962,0.83272782,0.12876906,0.33252514,0.05618426,0.10311177,0.05504994,0.00000000
-4.49324662,0.77977679,0.11578625,0.31274395,0.05333749,0.09556456,0.05096383,0.00000000
-4.48724362,0.73361719,0.10474225,0.29540005,0.05115907,0.08869622,0.04779931,0.00000000
-4.48124062,0.69414915,0.09557266,0.28043830,0.04960462,0.08253278,0.04551715,0.00000000
-4.47523762,0.66124954,0.08822093,0.26778675,0.04862410,0.07710339,0.04407805,0.00000000
-4.46923462,0.63479290,0.08264264,0.25736474,0.04816453,0.07244167,0.04344548,0.00000000
-4.46323162,0.61466986,0.07880848,0.24909042,0.04817248,0.06858652,0.04358816,0.00000000
-4.45722861,0.60080218,0.07670616,0.24288714,0.04859652,0.06558241,0.04448203,0.00000000
-4.45122561,0.59315408,0.07634100,0.23868888,0.04938926,0.06347917,0.04611188,0.00000000
-4.44522261,0.59173928,0.07773528,0.23644411,0.05050917,0.06233112,0.04847232,0.00000000
-4.43921961,0.59662351,0.08092633,0.23611831,0.05192190,0.06219574,0.05156819,0.00000000
-4.43321661,0.60792218,0.08596355,0.23769481,0.05360128,0.06313173,0.05541433,0.00000000
-4.42721361,0.62579334,0.09290427,0.24117401,0.05552974,0.06519669,0.06003467,0.00000000
-4.42121061,0.65042599,0.10180864,0.24657100,0.05769824,0.06844428,0.06546065,0.00000000
-4.41520760,0.68202386,0.11273387,0.25391161,0.06010577,0.07292115,0.07172903,0.00000000
-4.40920460,0.72078551,0.12572765,0.26322709,0.06275826,0.07866353,0.07887907,0.00000000
-4.40320160,0.76688110,0.14082138,0.27454753,0.06566710,0.08569380,0.08694923,0.00000000
-4.39719860,0.82042691,0.15802312,0.28789446,0.06884721,0.09401695,0.09597344,0.00000000
-4.39119560,0.88145870,0.17731084,0.30327280,0.07231487,0.10361732,0.10597715,0.00000000
-4.38519260,0.94990507,0.19862602,0.32066267,0.07608523,0.11445556,0.11697331,0.00000000
-4.37918959,1.02556237,0.22186818,0.34001144,0.08016981,0.12646611,0.12895837,0.00000000
-4.37318659,1.10807250,0.24689044,0.36122659,0.08457398,0.13955536,0.14190875,0.00000000
-4.36718359,1.19690518,0.27349655,0.38416971,0.08929464,0.15360058,0.15577774,0.00000000
-4.36118059,1.29134601,0.30143976,0.40865222,0.09431818,0.16844978,0.17049320,0.00000000
-4.35517759,1.39049162,0.33042347,0.43443307,0.09961891,0.18392273,0.18595616,0.00000000
-4.34917459,1.49325288,0.36010415,0.46121893,0.10515804,0.19981300,0.20204063,0.00000000
-4.34317159,1.59836679,0.39009639,0.48866687,0.11088327,0.21589128,0.21859448,0.00000000
-4.33716858,1.70441729,0.41998006,0.51638979,0.11672919,0.23190973,0.23544175,0.00000000
-4.33116558,1.80986474,0.44930955,0.54396437,0.12261828,0.24760749,0.25238607,0.00000000
-4.32516258,1.91308335,0.47762473,0.57094154,0.12846278,0.26271704,0.26921543,0.00000000
-4.31915958,2.01240530,0.50446326,0.59685891,0.13416709,0.27697127,0.28570781,0.00000000
-4.31315658,2.10616992,0.52937384,0.62125479,0.13963087,0.29011099,0.30163780,0.00000000
-4.30715358,2.19277584,0.55192984,0.64368313,0.14475246,0.30189268,0.31678357,0.00000000
