energy_ev,total_up,Al_p_up,Al_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-5.65782891,6.15465881,1.16073300,0.00000000,4.80734478,4.75784188,0.81590027,0.00000000
-5.65182591,6.19413500,1.17379524,0.00000000,4.89779082,4.78286635,0.81846346,0.00000000
-5.64582291,6.24170041,1.18804518,0.00000000,4.98421303,4.81604024,0.82182523,0.00000000
-5.63981991,6.29753733,1.20344420,0.00000000,5.06630944,4.85756814,0.82603312,0.00000000
-5.63381691,6.36170855,1.21995717,0.00000000,5.14393134,4.90752236,0.83111896,0.00000000
-5.62781391,6.43414251,1.23755104,0.00000000,5.21707198,4.96583123,0.83709509,0.00000000
-5.62181091,6.51461887,1.25619232,0.00000000,5.28584635,5.03226915,0.84395059,0.00000000
-5.61580790,6.60275514,1.27584372,0.00000000,5.35046337,5.10644903,0.85164768,0.00000000
-5.60980490,6.69799565,1.29645990,0.00000000,5.41119185,5.18781774,0.86011852,0.00000000
-5.60380190,6.79960375,1.31798303,0.00000000,5.46832247,5.27565537,0.86926277,0.00000000
-5.59779890,6.90665854,1.34033804,0.00000000,5.52212781,5.36907878,0.87894599,0.00000000
-5.59179590,7.01805695,1.36342831,0.00000000,5.57282310,5.46705004,0.88899937,0.00000000
-5.58579290,7.13252220,1.38713191,0.00000000,5.62053004,5.56839001,0.89922064,0.00000000
-5.57978989,7.24861899,1.41129876,0.00000000,5.66524609,5.67179716,0.90937663,0.00000000
-5.57378689,7.36477571,1.43574903,0.00000000,5.70682131,5.77587152,0.91920726,0.00000000
-5.56778389,7.47931355,1.46027288,0.00000000,5.74494448,5.87914315,0.92843100,0.00000000
-5.56178089,7.59048188,1.48463180,0.00000000,5.77913963,5.98010466,0.93675172,0.00000000
-5.55577789,7.69649902,1.50856147,0.00000000,5.80877368,6.07724661,0.94386669,0.00000000
-5.54977489,7.79559718,1.53177624,0.00000000,5.83307525,6.16909480,0.94947536,0.00000000
-5.54377189,7.88606994,1.55397499,0.00000000,5.85116386,6.25424810,0.95328871,0.00000000
-5.53776888,7.96632069,1.57484819,0.00000000,5.86208854,6.33141554,0.95503872,0.00000000
-5.53176588,8.03490996,1.59408608,0.00000000,5.86487389,6.39945111,0.95448751,0.00000000
-5.52576288,8.09059992,1.61138735,0.00000000,5.85857142,6.45738513,0.95143585,0.00000000
-5.51975988,8.13239408,1.62646826,0.00000000,5.84231359,6.50445092,0.94573054,0.00000000
-5.51375688,8.15957059,1.63907162,0.00000000,5.81536768,6.54010556,0.93727046,0.00000000
-5.50775388,8.17170754,1.64897532,0.00000000,5.77718662,6.56404415,0.92601087,0.00000000
-5.50175088,8.16869918,1.65600003,0.00000000,5.72745398,6.57620675,0.91196588,0.00000000
-5.49574787,8.15076205,1.66001571,0.00000000,5.66612044,6.57677782,0.89520893,0.00000000
-5.48974487,8.11843073,1.66094653,0.00000000,5.59342964,6.56617792,0.87587122,0.00000000
-5.48374187,8.07254298,1.65877417,0.00000000,5.50993162,6.54504812,0.85413820,0.00000000
-5.47773887,8.01421464,1.65353898,0.00000000,5.41648280,6.51422743,0.83024430,0.00000000
-5.47173587,7.94480510,1.64533924,0.00000000,5.31423202,6.47472405,0.80446599,0.00000000
-5.46573287,7.86587439,1.63432828,0.00000000,5.20459291,6.42768143,0.77711361,0.00000000
-5.45972986,7.77913346,1.62070964,0.00000000,5.08920368,6.37434031,0.74852223,0.00000000
-5.45372686,7.68638925,1.60473042,0.00000000,4.96987580,6.31599802,0.71904182,0.00000000
-5.44772386,7.58948677,1.58667306,0.00000000,4.84853393,6.25396659,0.68902731,0.00000000
-5.44172086,7.49025026,1.56684602,0.00000000,4.72714977,6.18953106,0.65882876,0.00000000
-5.43571786,7.39042570,1.54557350,0.00000000,4.60767283,6.12390965,0.62878196,0.00000000
-5.42971486,7.29162697,1.52318499,0.00000000,4.49196146,6.05821723,0.59920003,0.00000000
-5.42371186,7.19528781,1.50000481,0.00000000,4.38171723,5.99343361,0.57036600,0.00000000
-5.41770885,7.10262171,1.47634242,0.00000000,4.27842594,5.93037785,0.54252683,0.00000000
-5.41170585,7.01459128,1.45248370,0.00000000,4.18330800,5.86968975,0.51588892,0.00000000
-5.40570285,6.93188873,1.42868383,0.00000000,4.09728057,5.81181944,0.49061529,0.00000000
-5.39969985,6.85492830,1.40516199,0.00000000,4.02093332,5.75702554,0.46682434,0.00000000
-5.39369685,6.78385125,1.38209830,0.00000000,3.95451896,5.70538220,0.44459042,0.00000000
-5.38769385,6.71854332,1.35963302,0.00000000,3.89795910,5.65679499,0.42394578,0.00000000
-5.38169085,6.65866423,1.33786816,0.00000000,3.85086505,5.61102496,0.40488403,0.00000000
-5.37568784,6.60368801,1.31687147,0.00000000,3.81257279,5.56772026,0.38736480,0.00000000
-5.36968484,6.55295263,1.29668249,0.00000000,3.78219026,5.52645384,0.37131935,0.00000000
-5.36368184,6.50571674,1.27732051,0.00000000,3.75865487,5.48676585,0.35665692,0.00000000
-5.35767884,6.46122110,1.25879386,0.00000000,3.74079845,5.44820882,0.34327145,0.00000000
-5.35167584,6.41875171,1.24111018,0.00000000,3.72741641,5.41039343,0.33104849,0.00000000
-5.34567284,6.37770177,1.22428693,0.00000000,3.71733795,5.37303288,0.31987186,0.00000000
-5.33966983,6.33762926,1.20836155,0.00000000,3.70949371,5.33598329,0.30962994,0.00000000
-5.33366683,6.29830712,1.19340064,0.00000000,3.70297769,5.29927817,0.30022123,0.00000000
-5.32766383,6.25976313,1.17950755,0.00000000,3.69710021,5.26315472,0.29155897,0.00000000
-5.32166083,6.22230732,1.16682770,0.00000000,3.69142936,5.22807035,0.28357476,0.00000000
-5.31565783,6.18654454,1.15555128,0.00000000,3.68581870,5.19470783,0.27622088,0.00000000
-5.30965483,6.15337136,1.14591278,0.00000000,3.68041973,5.16396841,0.26947138,0.00000000
-5.30365183,6.12395632,1.13818736,0.00000000,3.67567844,5.13695224,0.26332196,0.00000000
-5.29764882,6.09970401,1.13268382,0.00000000,3.67231584,5.11492660,0.25778851,0.00000000
-5.29164582,6.08220380,1.12973437,0.00000000,3.67129321,5.09928253,0.25290462,0.00000000
-5.28564282,6.07316514,1.12968153,0.00000000,3.67376378,5.09148150,0.24871804,0.00000000
-5.27963982,6.07434192,1.13286266,0.00000000,3.68101283,5.09299387,0.24528638,0.00000000
-5.27363682,6.08744896,1.13959264,0.00000000,3.69438911,5.10523191,0.24267226,0.00000000
-5.26763382,6.11407437,1.15014571,0.00000000,3.71523075,5.12947990,0.24093808,0.00000000
-5.26163082,6.15559167,1.16473705,0.00000000,3.74478913,5.16682462,0.24014081,0.00000000
-5.25562781,6.21307570,1.18350528,0.00000000,3.78415426,5.21808933,0.24032680,0.00000000
-5.24962481,6.28722636,1.20649659,0.00000000,3.83418525,5.28377433,0.24152714,0.00000000
-5.24362181,6.37830395,1.23365147,0.00000000,3.89544897,5.36400705,0.24375358,0.00000000
-5.23761881,6.48607909,1.26479480,0.00000000,3.96816986,5.45850419,0.24699522,0.00000000
-5.23161581,6.60980022,1.29962993,0.00000000,4.05219304,5.56654794,0.25121619,0.00000000
-5.22561281,6.74818011,1.33773712,0.00000000,4.14696236,5.68697777,0.25635436,0.00000000
-5.21960980,6.89940274,1.37857674,0.00000000,4.25151431,5.81819854,0.26232108,0.00000000
-5.21360680,7.06115027,1.42149716,0.00000000,4.36448797,5.95820490,0.26900213,0.00000000
-5.20760380,7.23064965,1.46574714,0.00000000,4.48415034,6.10462149,0.27625957,0.00000000
-5.20160080,7.40473695,1.51049244,0.00000000,4.60843592,6.25475751,0.28393470,0.00000000
-5.19559780,7.57993707,1.55483589,0.00000000,4.73499869,6.40567364,0.29185173,0.00000000
-5.18959480,7.75255593,1.59784031,0.00000000,4.86127428,6.55425907,0.29982232,0.00000000
-5.18359180,7.91878140,1.63855337,0.00000000,4.98454976,6.69731555,0.30765046,0.00000000
-5.17758879,8.07478940,1.67603340,0.00000000,5.10203815,6.83164554,0.31513783,0.00000000
-5.17158579,8.21685108,1.70937526,0.00000000,5.21095513,6.95414119,0.32208924,0.00000000
-5.16558279,8.34143732,1.73773526,0.00000000,5.30859491,7.06187086,0.32831807,0.00000000
-5.15957979,8.44531683,1.76035416,0.00000000,5.39240298,7.15216042,0.33365142,0.00000000
-5.15357679,8.52564456,1.77657764,0.00000000,5.46004336,7.22266622,0.33793492,0.00000000
-5.14757379,8.58003765,1.78587338,0.00000000,5.50945842,7.27143767,0.34103696,0.00000000
-5.14157079,8.60663654,1.78784434,0.00000000,5.53891992,7.29696729,0.34285216,0.00000000
-5.13556778,8.60414967,1.78223783,0.00000000,5.54706986,7.29822697,0.34330420,0.00000000
-5.12956478,8.57188067,1.76895025,0.00000000,5.53295065,7.27468940,0.34234757,0.00000000
-5.12356178,8.50973770,1.74802742,0.00000000,5.49602403,7.22633441,0.33996858,0.00000000
-5.11755878,8.41822514,1.71966074,0.00000000,5.43617880,7.15364040,0.33618532,0.00000000
-5.11155578,8.29841843,1.68417935,0.00000000,5.35372758,7.05756145,0.33104670,0.00000000
-5.10555278,8.15192340,1.64203879,0.00000000,5.24939306,6.93949140,0.32463068,0.00000000
-5.09954977,7.98082180,1.59380665,0.00000000,5.12428462,6.80121623,0.31704155,0.00000000
-5.09354677,7.78760533,1.54014572,0.00000000,4.97986602,6.64485676,0.30840668,0.00000000
-5.08754377,7.57510036,1.48179543,0.00000000,4.81791554,6.47280377,0.29887248,0.00000000
-5.08154077,7.34638627,1.41955199,0.00000000,4.64047967,6.28764774,0.28860008,0.00000000
-5.07553777,7.10470999,1.35424811,0.00000000,4.44982168,6.09210586,0.27776060,0.00000000
-5.06953477,6.85339966,1.28673278,0.00000000,4.24836675,5.88894850,0.26653037,0.00000000
-5.06353177,6.59578015,1.21785180,0.00000000,4.03864503,5.68092781,0.25508615,0.00000000
-5.05752876,6.33509303,1.14842950,0.00000000,3.82323442,5.47071045,0.24360051,0.00000000
-5.05152576,6.07442345,1.07925217,0.00000000,3.60470444,5.26081673,0.23223769,0.00000000
-5.04552276,5.81663599,1.01105365,0.00000000,3.38556307,5.05356780,0.22114979,0.00000000
-5.03951976,5.56432121,0.94450324,0.00000000,3.16820777,4.85104239,0.21047367,0.00000000
-5.03351676,5.31975418,0.88019621,0.00000000,2.95488216,4.65504403,0.20032854,0.00000000
-5.02751376,5.08486583,0.81864707,0.00000000,2.74763938,4.46707955,0.19081419,0.00000000
-5.02151076,4.86122731,0.76028554,0.00000000,2.54831299,4.28834879,0.18201011,0.00000000
-5.01550775,4.65004727,0.70545505,0.00000000,2.35849603,4.11974537,0.17397523,0.00000000
-5.00950475,4.45218117,0.65441387,0.00000000,2.17952831,3.96186774,0.16674847,0.00000000
-5.00350175,4.26815157,0.60733824,0.00000000,2.01249188,3.81503933,0.16034984,0.00000000
-4.99749875,4.09817761,0.56432755,0.00000000,1.85821409,3.67933643,0.15478209,0.00000000
-4.99149575,3.94221188,0.52541093,0.00000000,1.71727755,3.55462198,0.15003272,0.00000000
-4.98549275,3.79998248,0.49055497,0.00000000,1.59003578,3.44058335,0.14607634,0.00000000
-4.97948974,3.67103793,0.45967216,0.00000000,1.47663335,3.33677219,0.14287708,0.00000000
-4.97348674,3.55479266,0.43262960,0.00000000,1.37702894,3.24264439,0.14039100,0.00000000
-4.96748374,3.45057105,0.40925765,0.00000000,1.29102012,3.15759814,0.13856843,0.00000000
-4.96148074,3.35764791,0.38935809,0.00000000,1.21826804,3.08100875,0.13735607,0.00000000
-4.95547774,3.27528396,0.37271165,0.00000000,1.15832111,3.01225873,0.13669869,0.00000000
-4.94947474,3.20275510,0.35908464,0.00000000,1.11063636,2.95076218,0.13654061,0.00000000
-4.94347174,3.13937471,0.34823444,0.00000000,1.07459765,2.89598300,0.13682672,0.00000000
-4.93746873,3.08450882,0.33991404,0.00000000,1.04953040,2.84744685,0.13750310,0.00000000
-4.93146573,3.03758436,0.33387547,0.00000000,1.03471249,2.80474691,0.13851738,0.00000000
-4.92546273,2.99809115,0.32987226,0.00000000,1.02938161,2.76754435,0.13981879,0.00000000
-4.91945973,2.96557871,0.32766117,0.00000000,1.03273948,2.73556416,0.14135796,0.00000000
-4.91345673,2.93964916,0.32700327,0.00000000,1.04395373,2.70858773,0.14308673,0.00000000
-4.90745373,2.91994771,0.32766468,0.00000000,1.06215829,2.68644322,0.14495783,0.00000000
-4.90145073,2.90615214,0.32941723,0.00000000,1.08645345,2.66899527,0.14692471,0.00000000
-4.89544772,2.89796288,0.33203911,0.00000000,1.11590658,2.65613488,0.14894154,0.00000000
-4.88944472,2.89509478,0.33531588,0.00000000,1.14955450,2.64777091,0.15096336,0.00000000
-4.88344172,2.89727153,0.33904187,0.00000000,1.18640845,2.64382363,0.15294661,0.00000000
-4.87743872,2.90422340,0.34302200,0.00000000,1.22546220,2.64422097,0.15484978,0.00000000
-4.87143572,2.91568843,0.34707424,0.00000000,1.26570365,2.64889756,0.15663448,0.00000000
-4.86543272,2.93141695,0.35103235,0.00000000,1.30612996,2.65779637,0.15826656,0.00000000
-4.85942971,2.95117872,0.35474908,0.00000000,1.34576587,2.67087240,0.15971749,0.00000000
-4.85342671,2.97477185,0.35809938,0.00000000,1.38368445,2.68809768,0.16096572,0.00000000
-4.84742371,3.00203239,0.36098362,0.00000000,1.41902954,2.70946659,0.16199795,0.00000000
-4.84142071,3.03284310,0.36333040,0.00000000,1.45103845,2.73500042,0.16281027,0.00000000
-4.83541771,3.06714017,0.36509876,0.00000000,1.47906369,2.76475010,0.16340898,0.00000000
-4.82941471,3.10491664,0.36627955,0.00000000,1.50259237,2.79879609,0.16381097,0.00000000
-4.82341171,3.14622130,0.36689567,0.00000000,1.52126177,2.83724464,0.16404373,0.00000000
-4.81740870,3.19115230,0.36700112,0.00000000,1.53486999,2.88021976,0.16414462,0.00000000
-4.81140570,3.23984514,0.36667862,0.00000000,1.54338061,2.92785080,0.16415981,0.00000000
-4.80540270,3.29245489,0.36603593,0.00000000,1.54692064,2.98025556,0.16414243,0.00000000
-4.79939970,3.34913306,0.36520073,0.00000000,1.54577163,3.03751955,0.16415039,0.00000000
-4.79339670,3.41000010,0.36431450,0.00000000,1.54035377,3.09967218,0.16424360,0.00000000
-4.78739370,3.47511463,0.36352524,0.00000000,1.53120382,3.16666082,0.16448103,0.00000000
-4.78139070,3.54444114,0.36297974,0.00000000,1.51894750,3.23832448,0.16491742,0.00000000
-4.77538769,3.61781783,0.36281542,0.00000000,1.50426777,3.31436830,0.16560013,0.00000000
-4.76938469,3.69492672,0.36315232,0.00000000,1.48787049,3.39434071,0.16656599,0.00000000
-4.76338169,3.77526800,0.36408558,0.00000000,1.47044923,3.47761486,0.16783857,0.00000000
-4.75737869,3.85814038,0.36567884,0.00000000,1.45265097,3.56337578,0.16942588,0.00000000
-4.75137569,3.94262937,0.36795892,0.00000000,1.43504450,3.65061464,0.17131869,0.00000000
-4.74537269,4.02760465,0.37091204,0.00000000,1.41809323,3.73813119,0.17348961,0.00000000
-4.73936968,4.11172753,0.37448187,0.00000000,1.40213372,3.82454494,0.17589296,0.00000000
-4.73336668,4.19346905,0.37856962,0.00000000,1.38736109,3.90831540,0.17846549,0.00000000
-4.72736368,4.27113851,0.38303607,0.00000000,1.37382205,3.98777119,0.18112797,0.00000000
-4.72136068,4.34292184,0.38770557,0.00000000,1.36141569,4.06114735,0.18378754,0.00000000
-4.71535768,4.40692877,0.39237192,0.00000000,1.34990211,4.12662979,0.18634084,0.00000000
-4.70935468,4.46124697,0.39680573,0.00000000,1.33891811,4.18240532,0.18867760,0.00000000
-4.70335168,4.50400130,0.40076305,0.00000000,1.32799910,4.22671558,0.19068477,0.00000000
-4.69734867,4.53341560,0.40399479,0.00000000,1.31660600,4.25791264,0.19225083,0.00000000
-4.69134567,4.54787464,0.40625653,0.00000000,1.30415554,4.27451413,0.19327011,0.00000000
-4.68534267,4.54598343,0.40731827,0.00000000,1.29005230,4.27525561,0.19364701,0.00000000
-4.67933967,4.52662135,0.40697362,0.00000000,1.27372093,4.25913793,0.19329984,0.00000000
-4.67333667,4.48898873,0.40504803,0.00000000,1.25463680,4.22546747,0.19216414,0.00000000
-4.66733367,4.43264379,0.40140571,0.00000000,1.23235347,4.17388770,0.19019539,0.00000000
-4.66133067,4.35752819,0.39595495,0.00000000,1.20652599,4.10440033,0.18737083,0.00000000
-4.65532766,4.26398011,0.38865152,0.00000000,1.17692869,4.01737536,0.18369054,0.00000000
-4.64932466,4.15273426,0.37950025,0.00000000,1.14346701,3.91354933,0.17917762,0.00000000
-4.64332166,4.02490867,0.36855452,0.00000000,1.10618290,3.79401184,0.17387743,0.00000000
-4.63731866,3.88197890,0.35591399,0.00000000,1.06525387,3.66018087,0.16785611,0.00000000
-4.63131566,3.72574070,0.34172052,0.00000000,1.02098599,3.51376775,0.16119831,0.00000000
-4.62531266,3.55826260,0.32615268,0.00000000,0.97380142,3.35673318,0.15400431,0.00000000
-4.61930965,3.38183040,0.30941913,0.00000000,0.92422144,3.19123612,0.14638665,0.00000000
-4.61330665,3.19888568,0.29175110,0.00000000,0.87284580,3.01957713,0.13846647,0.00000000
-4.60730365,3.01196073,0.27339447,0.00000000,0.82032981,2.84413873,0.13036963,0.00000000
-4.60130065,2.82361221,0.25460180,0.00000000,0.76735998,2.66732438,0.12222285,0.00000000
-4.59529765,2.63635584,0.23562451,0.00000000,0.71462966,2.49149855,0.11414994,0.00000000
-4.58929465,2.45260437,0.21670570,0.00000000,0.66281559,2.31892959,0.10626832,0.00000000
-4.58329165,2.27461064,0.19807374,0.00000000,0.61255625,2.15173714,0.09868591,0.00000000
-4.57728864,2.10441730,0.17993687,0.00000000,0.56443292,1.99184566,0.09149846,0.00000000
-4.57128564,1.94381455,0.16247893,0.00000000,0.51895385,1.84094496,0.08478740,0.00000000
-4.56528264,1.79430666,0.14585629,0.00000000,0.47654203,1.70045889,0.07861828,0.00000000
-4.55927964,1.65708787,0.13019599,0.00000000,0.43752682,1.57152238,0.07303971,0.00000000
-4.55327664,1.53302775,0.11559503,0.00000000,0.40213924,1.45496724,0.06808300,0.00000000
-4.54727364,1.42266604,0.10212073,0.00000000,0.37051101,1.35131658,0.06376220,0.00000000
-4.54127064,1.32621635,0.08981198,0.00000000,0.34267694,1.26078744,0.06007475,0.00000000
-4.53526763,1.24357830,0.07868128,0.00000000,0.31858034,1.18330125,0.05700249,0.00000000
-4.52926463,1.17435720,0.06871739,0.00000000,0.29808100,1.11850134,0.05451320,0.00000000
-4.52326163,1.11789027,0.05988838,0.00000000,0.28096524,1.06577672,0.05256228,0.00000000
-4.51725863,1.07327863,0.05214492,0.00000000,0.26695759,1.02429120,0.05109489,0.00000000
-4.51125563,1.03942363,0.04542369,0.00000000,0.25573345,0.99301700,0.05004805,0.00000000
-4.50525263,1.01506675,0.03965077,0.00000000,0.24693244,0.97077165,0.04935308,0.00000000
-4.49924962,0.99883178,0.03474486,0.00000000,0.24017179,0.95625739,0.04893787,0.00000000
-4.49324662,0.98926821,0.03062025,0.00000000,0.23505949,0.94810193,0.04872928,0.00000000
-4.48724362,0.98489475,0.02718955,0.00000000,0.23120678,0.94489956,0.04865538,0.00000000
-4.48124062,0.98424202,0.02436606,0.00000000,0.22823968,0.94525168,0.04864755,0.00000000
-4.47523762,0.98589331,0.02206573,0.00000000,0.22580931,0.94780575,0.04864233,0.00000000
-4.46923462,0.98852248,0.02020886,0.00000000,0.22360072,0.95129183,0.04858317,0.00000000
-4.46323162,0.99092828,0.01872140,0.00000000,0.22134023,0.95455576,0.04842171,0.00000000
-4.45722861,0.99206423,0.01753592,0.00000000,0.21880106,0.95658840,0.04811887,0.00000000
-4.45122561,0.99106349,0.01659231,0.00000000,0.21580721,0.95655011,0.04764561,0.00000000
-4.44522261,0.98725817,0.01583818,0.00000000,0.21223567,0.95379017,0.04698326,0.00000000
-4.43921961,0.98019280,0.01522911,0.00000000,0.20801704,0.94786058,0.04612363,0.00000000
-4.43321661,0.96963189,0.01472857,0.00000000,0.20313451,0.93852416,0.04506872,0.00000000
-4.42721361,0.95556130,0.01430779,0.00000000,0.19762149,0.92575684,0.04383018,0.00000000
-4.42121061,0.93818387,0.01394544,0.00000000,0.19155801,0.90974436,0.04242847,0.00000000
-4.41520760,0.91790953,0.01362720,0.00000000,0.18506605,0.89087349,0.04089186,0.00000000
-4.40920460,0.89534024,0.01334520,0.00000000,0.17830410,0.86971830,0.03925515,0.00000000
-4.40320160,0.87125049,0.01309748,0.00000000,0.17146096,0.84702192,0.03755839,0.00000000
-4.39719860,0.84656383,0.01288727,0.00000000,0.16474928,0.82367445,0.03584537,0.00000000
-4.39119560,0.82232627,0.01272232,0.00000000,0.15839866,0.80068752,0.03416221,0.00000000
-4.38519260,0.79967705,0.01261413,0.00000000,0.15264885,0.77916640,0.03255585,0.00000000
-4.37918959,0.77981761,0.01257720,0.00000000,0.14774288,0.76027999,0.03107263,0.00000000
-4.37318659,0.76397935,0.01262822,0.00000000,0.14392038,0.74522958,0.02975694,0.00000000
-4.36718359,0.75339070,0.01278528,0.00000000,0.14141120,0.73521686,0.02864999,0.00000000
-4.36118059,0.74924410,0.01306705,0.00000000,0.14042930,0.73141163,0.02778862,0.00000000
-4.35517759,0.75266342,0.01349202,0.00000000,0.14116699,0.73491989,0.02720438,0.00000000
-4.34917459,0.76467226,0.01407767,0.00000000,0.14378958,0.74675261,0.02692259,0.00000000
-4.34317159,0.78616352,0.01483970,0.00000000,0.14843050,0.76779577,0.02696170,0.00000000
-4.33716858,0.81787092,0.01579137,0.00000000,0.15518683,0.79878214,0.02733273,0.00000000
-4.33116558,0.86034283,0.01694270,0.00000000,0.16411545,0.84026532,0.02803890,0.00000000
-4.32516258,0.91391914,0.01829995,0.00000000,0.17522970,0.89259664,0.02907540,0.00000000
-4.31915958,0.97871179,0.01986501,0.00000000,0.18849692,0.95590568,0.03042934,0.00000000
-4.31315658,1.05458972,0.02163496,0.00000000,0.20383664,1.03008500,0.03207995,0.00000000
-4.30715358,1.14116895,0.02360171,0.00000000,0.22111988,1.11477999,0.03399886,0.00000000
