energy_ev,total_up,Ag_p_up,Ag_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.77188594,5.29079092,0.49278156,4.61920045,0.04402530,0.15915721,0.26658671,0.00697038
-5.76588294,5.31540376,0.49615300,4.64546079,0.04341635,0.15976520,0.26651424,0.00701423
-5.75987994,5.33957007,0.49793099,4.67256428,0.04270996,0.16019291,0.26591910,0.00707022
-5.75387694,5.36438084,0.49814355,4.70145846,0.04193453,0.16048221,0.26483921,0.00714103
-5.74787394,5.39086644,0.49684670,4.73301026,0.04112068,0.16067873,0.26331840,0.00722900
-5.74187094,5.41996432,0.49412300,4.76797819,0.04030033,0.16083027,0.26140518,0.00733606
-5.73586793,5.45248911,0.49007918,4.80698778,0.03950567,0.16098505,0.25915154,0.00746363
-5.72986493,5.48910624,0.48484298,4.85051085,0.03876813,0.16118990,0.25661143,0.00761262
-5.72386193,5.53031014,0.47855918,4.89884955,0.03811733,0.16148850,0.25383932,0.00778337
-5.71785893,5.57640762,0.47138508,4.95212571,0.03758015,0.16191966,0.25088873,0.00797564
-5.71185593,5.62750735,0.46348563,5.01027598,0.03717980,0.16251578,0.24781078,0.00818862
-5.70585293,5.68351561,0.45502831,5.07305276,0.03693508,0.16330155,0.24465284,0.00842098
-5.69984992,5.74413871,0.44617820,5.14003115,0.03685979,0.16429292,0.24145740,0.00867085
-5.69384692,5.80889180,0.43709315,5.21062148,0.03696229,0.16549635,0.23826111,0.00893597
-5.68784392,5.87711397,0.42791960,5.28408697,0.03724523,0.16690855,0.23509409,0.00921367
-5.68184092,5.94798883,0.41878897,5.35956589,0.03770559,0.16851645,0.23197945,0.00950103
-5.67583792,6.02057007,0.40981487,5.43609733,0.03833474,0.17029772,0.22893323,0.00979493
-5.66983492,6.09381062,0.40109129,5.51264955,0.03911884,0.17222153,0.22596449,0.01009217
-5.66383192,6.16659474,0.39269166,5.58814990,0.04003937,0.17424974,0.22307582,0.01038952
-5.65782891,6.23777141,0.38466902,5.66151511,0.04107379,0.17633838,0.22026397,0.01068387
-5.65182591,6.30618805,0.37705698,5.73168091,0.04219632,0.17843934,0.21752080,0.01097224
-5.64582291,6.37072326,0.36987163,5.79762994,0.04337889,0.18050231,0.21483439,0.01125190
-5.63981991,6.43031749,0.36311413,5.85841697,0.04459208,0.18247674,0.21219028,0.01152041
-5.63381691,6.48400060,0.35677383,5.91319082,0.04580613,0.18431386,0.20957276,0.01177565
-5.62781391,6.53091563,0.35083180,5.96121233,0.04699189,0.18596872,0.20696622,0.01201584
-5.62181091,6.57033815,0.34526455,6.00186807,0.04812179,0.18740193,0.20435644,0.01223956
-5.61580790,6.60169092,0.34004768,6.03467978,0.04917070,0.18858139,0.20173185,0.01244574
-5.60980490,6.62455360,0.33515940,6.05930945,0.05011666,0.18948359,0.19908453,0.01263361
-5.60380190,6.63866790,0.33058361,6.07556061,0.05094149,0.19009470,0.19641120,0.01280272
-5.59779890,6.64393814,0.32631252,6.08337596,0.05163127,0.19041126,0.19371390,0.01295288
-5.59179590,6.64042797,0.32234856,6.08283216,0.05217660,0.19044048,0.19100040,0.01308411
-5.58579290,6.62835352,0.31870565,6.07413217,0.05257271,0.19020019,0.18828449,0.01319660
-5.57978989,6.60807375,0.31540955,6.05759587,0.05281940,0.18971838,0.18558582,0.01329072
-5.57378689,6.58007838,0.31249760,6.03364939,0.05292079,0.18903233,0.18292965,0.01336691
-5.56778389,6.54497418,0.31001748,6.00281372,0.05288494,0.18818751,0.18034620,0.01342573
-5.56178089,6.50346975,0.30802543,5.96569289,0.05272332,0.18723610,0.17786981,0.01346779
-5.55577789,6.45635934,0.30658369,5.92296183,0.05245013,0.18623527,0.17553786,0.01349378
-5.54977489,6.40450597,0.30575753,5.87535421,0.05208168,0.18524538,0.17338955,0.01350442
-5.54377189,6.34882387,0.30561184,5.82365010,0.05163554,0.18432790,0.17146438,0.01350053
-5.53776888,6.29026047,0.30620750,5.76866333,0.05112982,0.18354345,0.16980073,0.01348296
-5.53176588,6.22977802,0.30759769,5.71122859,0.05058245,0.18294975,0.16843416,0.01345267
-5.52576288,6.16833482,0.30982431,5.65218795,0.05001041,0.18259969,0.16739592,0.01341068
-5.51975988,6.10686641,0.31291472,5.59237699,0.04942919,0.18253955,0.16671133,0.01335811
-5.51375688,6.04626678,0.31687882,5.53261037,0.04885225,0.18280745,0.16639842,0.01329618
-5.50775388,5.98737012,0.32170682,5.47366719,0.04829063,0.18343198,0.16646669,0.01322619
-5.50175088,5.93093348,0.32736767,5.41627642,0.04775268,0.18443123,0.16691607,0.01314949
-5.49574787,5.87762099,0.33380832,5.36110286,0.04724392,0.18581211,0.16773624,0.01306753
-5.48974487,5.82799028,0.34095380,5.30873426,0.04676707,0.18756995,0.16890620,0.01298175
-5.48374187,5.78248186,0.34870830,5.25967029,0.04632215,0.18968864,0.17039423,0.01289361
-5.47773887,5.74141215,0.35695706,5.21431390,0.04590669,0.19214095,0.17215824,0.01280455
-5.47173587,5.70497071,0.36556918,5.17296604,0.04551610,0.19488937,0.17414643,0.01271593
-5.46573287,5.67322214,0.37440113,5.13582389,0.04514400,0.19788716,0.17629836,0.01262906
-5.45972986,5.64611297,0.38330098,5.10298327,0.04478272,0.20107980,0.17854634,0.01254510
-5.45372686,5.62348331,0.39211305,5.07444513,0.04442372,0.20440665,0.18081711,0.01246513
-5.44772386,5.60508307,0.40068294,5.05012613,0.04405809,0.20780282,0.18303376,0.01239006
-5.44172086,5.59059196,0.40886263,5.02987269,0.04367699,0.21120118,0.18511781,0.01232069
-5.43571786,5.57964230,0.41651552,5.01347793,0.04327210,0.21453451,0.18699139,0.01225767
-5.42971486,5.57184355,0.42352111,5.00070034,0.04283595,0.21773757,0.18857949,0.01220156
-5.42371186,5.56680686,0.42977923,4.99128317,0.04236227,0.22074914,0.18981202,0.01215281
-5.41770885,5.56416836,0.43521355,4.98497308,0.04184619,0.22351391,0.19062587,0.01211179
-5.41170585,5.56360960,0.43977423,4.98153685,0.04128447,0.22598416,0.19096665,0.01207883
-5.40570285,5.56487363,0.44343955,4.98077483,0.04067551,0.22812115,0.19079022,0.01205424
-5.39969985,5.56777569,0.44621653,4.98253010,0.04001943,0.22989620,0.19006378,0.01203828
-5.39369685,5.57220756,0.44814035,4.98669257,0.03931802,0.23129133,0.18876676,0.01203123
-5.38769385,5.57813511,0.44927272,4.99319747,0.03857456,0.23229954,0.18689110,0.01203334
-5.38169085,5.58558907,0.44969916,5.00201833,0.03779372,0.23292469,0.18444130,0.01204484
-5.37568784,5.59464936,0.44952529,5.01315457,0.03698133,0.23318090,0.18143397,0.01206592
-5.36968484,5.60542392,0.44887233,5.02661460,0.03614409,0.23309161,0.17789708,0.01209670
-5.36368184,5.61802332,0.44787193,5.04239542,0.03528937,0.23268822,0.17386878,0.01213716
-5.35767884,5.63253265,0.44666061,5.06046006,0.03442490,0.23200854,0.16939605,0.01218716
-5.35167584,5.64898259,0.44537392,5.08071453,0.03355847,0.23109492,0.16453307,0.01224634
-5.34567284,5.66732150,0.44414072,5.10298571,0.03269772,0.22999224,0.15933941,0.01231412
-5.33966983,5.68739044,0.44307770,5.12700203,0.03184989,0.22874592,0.15387821,0.01238961
-5.33366683,5.70890279,0.44228438,5.15237816,0.03102156,0.22739985,0.14821429,0.01247165
-5.32766383,5.73143011,0.44183892,5.17860527,0.03021856,0.22599458,0.14241233,0.01255875
-5.32166083,5.75439518,0.44179476,5.20504753,0.02944580,0.22456559,0.13653518,0.01264910
-5.31565783,5.77707313,0.44217830,5.23094553,0.02870721,0.22314195,0.13064232,0.01274058
-5.30965483,5.79860072,0.44298782,5.25542688,0.02800575,0.22174525,0.12478857,0.01283082
-5.30365183,5.81799380,0.44419342,5.27752352,0.02734338,0.22038898,0.11902304,0.01291719
-5.29764882,5.83417207,0.44573829,5.29619535,0.02672123,0.21907831,0.11338834,0.01299694
-5.29164582,5.84599021,0.44754098,5.31035900,0.02613966,0.21781024,0.10792006,0.01306720
-5.28564282,5.85227398,0.44949879,5.31892056,0.02559847,0.21657421,0.10264664,0.01312513
-5.27963982,5.85185961,0.45149185,5.32081082,0.02509711,0.21535307,0.09758935,0.01316794
-5.27363682,5.84363461,0.45338809,5.31502135,0.02463489,0.21412429,0.09276265,0.01319306
-5.26763382,5.82657837,0.45504843,5.30063984,0.02421123,0.21286150,0.08817472,0.01319816
-5.26163082,5.79980055,0.45633239,5.27688322,0.02382593,0.21153613,0.08382815,0.01318126
-5.25562781,5.76257571,0.45710357,5.24312702,0.02347936,0.21011914,0.07972080,0.01314082
-5.24962481,5.71437274,0.45723497,5.19892989,0.02317273,0.20858272,0.07584675,0.01307573
-5.24362181,5.65487795,0.45661385,5.14405234,0.02290826,0.20690193,0.07219729,0.01298544
-5.23761881,5.58401109,0.45514597,5.07846895,0.02268931,0.20505614,0.06876191,0.01286990
-5.23161581,5.50193361,0.45275910,5.00237384,0.02252052,0.20303025,0.06552930,0.01272961
-5.22561281,5.40904934,0.44940560,4.91617936,0.02240782,0.20081565,0.06248822,0.01256558
-5.21960980,5.30599755,0.44506419,4.82050813,0.02235842,0.19841080,0.05962830,0.01237932
-5.21360680,5.19363901,0.43974062,4.71617910,0.02238075,0.19582154,0.05694076,0.01217276
-5.20760380,5.07303568,0.43346756,4.60418814,0.02248427,0.19306105,0.05441891,0.01194821
-5.20160080,4.94542509,0.42630343,4.48568419,0.02267930,0.19014952,0.05205853,0.01170831
-5.19559780,4.81219032,0.41833063,4.36194180,0.02297668,0.18711344,0.04985817,0.01145589
-5.18959480,4.67482674,0.40965290,4.23433105,0.02338745,0.18398476,0.04781915,0.01119395
-5.18359180,4.53490666,0.40039223,4.10428593,0.02392246,0.18079979,0.04594554,0.01092556
-5.17758879,4.39404290,0.39068525,3.97327205,0.02459186,0.17759789,0.04424391,0.01065377
-5.17158579,4.25385241,0.38067936,3.84275460,0.02540464,0.17442019,0.04272303,0.01038153
-5.16558279,4.11592076,0.37052861,3.71416735,0.02636813,0.17130815,0.04139339,0.01011165
-5.15957979,3.98176838,0.36038964,3.58888335,0.02748742,0.16830217,0.04026664,0.00984674
-5.15357679,3.85281919,0.35041754,3.46818793,0.02876485,0.16544024,0.03935502,0.00958911
-5.14757379,3.73037226,0.34076191,3.35325449,0.03019954,0.16275673,0.03867060,0.00934080
-5.14157079,3.61557689,0.33156319,3.24512335,0.03178696,0.16028117,0.03822464,0.00910347
-5.13556778,3.50941162,0.32294922,3.14468420,0.03351852,0.15803738,0.03802681,0.00887847
-5.12956478,3.41266732,0.31503222,3.05266204,0.03538132,0.15604260,0.03808448,0.00866673
-5.12356178,3.32593483,0.30790613,2.96960712,0.03735804,0.15430692,0.03840204,0.00846882
-5.11755878,3.24959708,0.30164442,2.89588883,0.03942689,0.15283292,0.03898028,0.00828493
-5.11155578,3.18382611,0.29629843,2.83169369,0.04156177,0.15161547,0.03981577,0.00811489
-5.10555278,3.12858496,0.29189612,2.77702756,0.04373259,0.15064178,0.04090050,0.00795816
-5.09954977,3.08363446,0.28844148,2.73172202,0.04590576,0.14989173,0.04222145,0.00781390
-5.09354677,3.04854509,0.28591438,2.69544493,0.04804480,0.14933829,0.04376046,0.00768095
-5.08754377,3.02271353,0.28427110,2.66771508,0.05011117,0.14894828,0.04549416,0.00755789
-5.08154077,3.00538394,0.28344534,2.64792072,0.05206520,0.14868321,0.04739413,0.00744311
-5.07553777,2.99567343,0.28334992,2.63534163,0.05386711,0.14850030,0.04942719,0.00733481
-5.06953477,2.99260129,0.28387890,2.62917429,0.05547813,0.14835374,0.05155590,0.00723108
-5.06353177,2.99512123,0.28491036,2.62855957,0.05686163,0.14819588,0.05373922,0.00712994
-5.05752876,3.00215580,0.28630959,2.63261215,0.05798424,0.14797863,0.05593335,0.00702944
-5.05152576,3.01263181,0.28793273,2.64045074,0.05881687,0.14765480,0.05809268,0.00692766
-5.04552276,3.02551568,0.28963067,2.65122807,0.05933574,0.14717946,0.06017091,0.00682282
-5.03951976,3.03984729,0.29125329,2.66415948,0.05952309,0.14651124,0.06212217,0.00671329
-5.03351676,3.05477094,0.29265364,2.67854890,0.05936783,0.14561348,0.06390224,0.00659771
-5.02751376,3.06956206,0.29369225,2.69381095,0.05886594,0.14445525,0.06546980,0.00647497
-5.02151076,3.08364829,0.29424109,2.70948809,0.05802061,0.14301222,0.06678749,0.00634426
-5.01550775,3.09662380,0.29418730,2.72526169,0.05684218,0.14126728,0.06782307,0.00620516
-5.00950475,3.10825599,0.29343645,2.74095639,0.05534780,0.13921095,0.06855028,0.00605756
-5.00350175,3.11848379,0.29191512,2.75653702,0.05356092,0.13684155,0.06894961,0.00590172
-4.99749875,3.12740768,0.28957291,2.77209814,0.05151049,0.13416512,0.06900887,0.00573827
-4.99149575,3.13527121,0.28638358,2.78784618,0.04923013,0.13119515,0.06872349,0.00556816
-4.98549275,3.14243518,0.28234546,2.80407511,0.04675704,0.12795208,0.06809666,0.00539261
-4.97948974,3.14934520,0.27748100,2.82113635,0.04413094,0.12446263,0.06713912,0.00521311
-4.97348674,3.15649444,0.27183564,2.83940460,0.04139291,0.12075910,0.06586890,0.00503136
-4.96748374,3.16438336,0.26547591,2.85924119,0.03858431,0.11687841,0.06431067,0.00484916
-4.96148074,3.17347855,0.25848709,2.88095698,0.03574571,0.11286129,0.06249512,0.00466842
-4.95547774,3.18417310,0.25097032,2.90477687,0.03291600,0.10875135,0.06045807,0.00449105
-4.94947474,3.19675060,0.24303955,2.93080806,0.03013153,0.10459429,0.05823954,0.00431892
-4.94347174,3.21135518,0.23481831,2.95901408,0.02742553,0.10043717,0.05588283,0.00415380
-4.93746873,3.22796937,0.22643664,2.98919628,0.02482768,0.09632778,0.05343356,0.00399734
-4.93146573,3.24640135,0.21802810,3.02098430,0.02236380,0.09231421,0.05093875,0.00385101
-4.92546273,3.26628255,0.20972728,3.05383624,0.02005584,0.08844451,0.04844599,0.00371608
-4.91945973,3.28707624,0.20166758,3.08704922,0.01792194,0.08476654,0.04600277,0.00359365
-4.91345673,3.30809669,0.19397959,3.11977981,0.01597676,0.08132792,0.04365582,0.00348458
-4.90745373,3.32853823,0.18678991,3.15107384,0.01423188,0.07817613,0.04145067,0.00338959
-4.90145073,3.34751284,0.18022045,3.17990405,0.01269628,0.07535861,0.03943125,0.00330922
-4.89544772,3.36409414,0.17438814,3.20521385,0.01137702,0.07292294,0.03763968,0.00324389
-4.88944472,3.37736564,0.16940492,3.22596488,0.01027987,0.07091702,0.03611602,0.00319393
-4.88344172,3.38647039,0.16537788,3.24118590,0.00940998,0.06938907,0.03489816,0.00315961
-4.87743872,3.39065932,0.16240951,3.25002037,0.00877253,0.06838763,0.03402168,0.00314119
-4.87143572,3.38933549,0.16059770,3.25177003,0.00837340,0.06796132,0.03351969,0.00313893
-4.86543272,3.38209165,0.16003560,3.24593216,0.00821966,0.06815836,0.03342260,0.00315311
-4.85942971,3.36873884,0.16081100,3.23222831,0.00832006,0.06902596,0.03375782,0.00318407
-4.85342671,3.34932436,0.16300525,3.21062293,0.00868532,0.07060931,0.03454939,0.00323219
-4.84742371,3.32413792,0.16669171,3.18133072,0.00932839,0.07295038,0.03581743,0.00329784
-4.84142071,3.29370544,0.17193350,3.14481234,0.01026440,0.07608650,0.03757749,0.00338144
-4.83541771,3.25877076,0.17878088,3.10175860,0.01151065,0.08004865,0.03983989,0.00348332
-4.82941471,3.22026617,0.18726811,3.05306392,0.01308626,0.08485962,0.04260885,0.00360373
-4.82341171,3.17927321,0.19741002,2.99979055,0.01501178,0.09053209,0.04588171,0.00374277
-4.81740870,3.13697583,0.20919848,2.94312535,0.01730858,0.09706668,0.04964808,0.00390031
-4.81140570,3.09460842,0.22259895,2.88433153,0.01999813,0.10445006,0.05388909,0.00407595
-4.80540270,3.05340143,0.23754728,2.82469771,0.02310116,0.11265333,0.05857680,0.00426891
-4.79939970,3.01452735,0.25394715,2.76548710,0.02663669,0.12163061,0.06367369,0.00447805
-4.79339670,2.97905002,0.27166826,2.70788914,0.03062103,0.13131810,0.06913257,0.00470175
-4.78739370,2.94787958,0.29054546,2.65297610,0.03506675,0.14163368,0.07489658,0.00493793
-4.78139070,2.92173551,0.31037921,2.60166658,0.03998156,0.15247702,0.08089970,0.00518402
-4.77538769,2.90111926,0.33093721,2.55469732,0.04536737,0.16373044,0.08706751,0.00543698
-4.76938469,2.88629771,0.35195750,2.51260457,0.05121938,0.17526045,0.09331841,0.00569337
-4.76338169,2.87729798,0.37315296,2.47571525,0.05752520,0.18691997,0.09956507,0.00594932
-4.75737869,2.87391332,0.39421708,2.44414789,0.06426433,0.19855124,0.10571639,0.00620073
-4.75137569,2.87571953,0.41483092,2.41782276,0.07140766,0.20998936,0.11167956,0.00644325
-4.74537269,2.88210052,0.43467112,2.39647988,0.07891730,0.22106631,0.11736249,0.00667251
-4.73936968,2.89228120,0.45341844,2.37970364,0.08674661,0.23161536,0.12267623,0.00688417
-4.73336668,2.90536585,0.47076678,2.36695207,0.09484054,0.24147567,0.12753757,0.00707407
-4.72736368,2.92037951,0.48643214,2.35758902,0.10313616,0.25049691,0.13187147,0.00723839
-4.72136068,2.93631023,0.50016119,2.35091718,0.11156350,0.25854379,0.13561336,0.00737378
-4.71535768,2.95214992,0.51173907,2.34621028,0.12004663,0.26550007,0.13871118,0.00747745
-4.70935468,2.96693181,0.52099609,2.34274278,0.12850486,0.27127219,0.14112705,0.00754729
-4.70335168,2.97976301,0.52781301,2.33981577,0.13685422,0.27579210,0.14283850,0.00758192
-4.69734867,2.98985074,0.53212467,2.33677819,0.14500895,0.27901924,0.14383919,0.00758081
-4.69134567,2.99652171,0.53392175,2.33304283,0.15288317,0.28094163,0.14413915,0.00754422
-4.68534267,2.99923417,0.53325068,2.32809700,0.16039248,0.28157594,0.14376439,0.00747325
-4.67933967,2.99758298,0.53021163,2.32150807,0.16745564,0.28096658,0.14275606,0.00736978
-4.67333667,2.99129822,0.52495473,2.31292449,0.17399604,0.27918384,0.14116907,0.00723641
-4.66733367,2.98023842,0.51767465,2.30207313,0.17994322,0.27632119,0.13907025,0.00707635
-4.66133067,2.96437937,0.50860390,2.28875384,0.18523412,0.27249188,0.13653619,0.00689336
-4.65532766,2.94380013,0.49800503,2.27283234,0.18981417,0.26782493,0.13365084,0.00669158
-4.64932466,2.91866744,0.48616218,2.25423245,0.19363828,0.26246083,0.13050287,0.00647538
-4.64332166,2.88921984,0.47337231,2.23292852,0.19667150,0.25654699,0.12718305,0.00624928
-4.63731866,2.85575264,0.45993654,2.20893887,0.19888954,0.25023334,0.12378163,0.00601777
-4.63131566,2.81860466,0.44615183,2.18232069,0.20027909,0.24366803,0.12038595,0.00578517
-4.62531266,2.77814728,0.43230338,2.15316667,0.20083787,0.23699361,0.11707820,0.00555556
-4.61930965,2.73477607,0.41865801,2.12160340,0.20057459,0.23034369,0.11393355,0.00533264
-4.61330665,2.68890506,0.40545869,2.08779115,0.19950867,0.22384027,0.11101866,0.00511968
-4.60730365,2.64096331,0.39292029,2.05192488,0.19766982,0.21759167,0.10839051,0.00491945
-4.60130065,2.59139322,0.38122666,2.01423557,0.19509750,0.21169132,0.10609573,0.00473418
-4.59529765,2.54065001,0.37052893,1.97499148,0.19184022,0.20621707,0.10417025,0.00456559
-4.58929465,2.48920152,0.36094508,1.93449857,0.18795473,0.20123124,0.10263935,0.00441486
-4.58329165,2.43752761,0.35256046,1.89309946,0.18350516,0.19678117,0.10151800,0.00428267
-4.57728864,2.38611854,0.34542923,1.85117061,0.17856198,0.19290022,0.10081150,0.00416927
-4.57128564,2.33547165,0.33957646,1.80911714,0.17320095,0.18960910,0.10051626,0.00407451
-4.56528264,2.28608609,0.33500068,1.76736545,0.16750188,0.18691732,0.10062077,0.00399792
-4.55927964,2.23845536,0.33167671,1.72635358,0.16154748,0.18482480,0.10110656,0.00393875
-4.55327664,2.19305780,0.32955858,1.68651954,0.15542195,0.18332337,0.10194919,0.00389606
-4.54727364,2.15034529,0.32858240,1.64828832,0.14920967,0.18239817,0.10311923,0.00386880
-4.54127064,2.11073059,0.32866901,1.61205786,0.14299377,0.18202879,0.10458310,0.00385581
-4.53526763,2.07457407,0.32972643,1.57818500,0.13685469,0.18219023,0.10630382,0.00385589
-4.52926463,2.04217042,0.33165205,1.54697194,0.13086880,0.18285355,0.10824164,0.00386786
-4.52326163,2.01373629,0.33433443,1.51865406,0.12510698,0.18398625,0.11035457,0.00389053
-4.51725863,1.98939945,0.33765501,1.49338970,0.11963334,0.18555245,0.11259882,0.00392275
-4.51125563,1.96919031,0.34148952,1.47125264,0.11450400,0.18751287,0.11492916,0.00396341
-4.50525263,1.95303638,0.34570932,1.45222741,0.10976606,0.18982468,0.11729924,0.00401141
-4.49924962,1.94076002,0.35018273,1.43620807,0.10545676,0.19244131,0.11966196,0.00406567
-4.49324662,1.93207985,0.35477637,1.42300019,0.10160278,0.19531229,0.12196985,0.00412513
-4.48724362,1.92661583,0.35935658,1.41232620,0.09821995,0.19838311,0.12417549,0.00418868
-4.48124062,1.92389788,0.36379108,1.40383378,0.09531302,0.20159533,0.12623208,0.00425522
-4.47523762,1.92337775,0.36795068,1.39710677,0.09287593,0.20488673,0.12809410,0.00432359
-4.46923462,1.92444374,0.37171124,1.39167836,0.09089221,0.20819180,0.12971803,0.00439260
-4.46323162,1.92643759,0.37495570,1.38704569,0.08933570,0.21144234,0.13106319,0.00446104
-4.45722861,1.92867284,0.37757621,1.38268546,0.08817158,0.21456835,0.13209267,0.00452764
-4.45122561,1.93045412,0.37947623,1.37806980,0.08735749,0.21749906,0.13277421,0.00459115
-4.44522261,1.93109640,0.38057259,1.37268182,0.08684499,0.22016408,0.13308113,0.00465033
-4.43921961,1.92994368,0.38079731,1.36603032,0.08658099,0.22249477,0.13299316,0.00470396
-4.43321661,1.92638637,0.38009917,1.35766321,0.08650936,0.22442551,0.13249719,0.00475091
-4.42721361,1.91987689,0.37844496,1.34717912,0.08657254,0.22589511,0.13158781,0.00479014
-4.42121061,1.90994302,0.37582024,1.33423719,0.08671303,0.22684804,0.13026767,0.00482076
-4.41520760,1.89619864,0.37222970,1.31856456,0.08687494,0.22723563,0.12854763,0.00484204
-4.40920460,1.87835180,0.36769700,1.29996172,0.08700530,0.22701715,0.12644666,0.00485341
-4.40320160,1.85620995,0.36226411,1.27830564,0.08705522,0.22616065,0.12399143,0.00485454
-4.39719860,1.82968234,0.35599024,1.25355067,0.08698094,0.22464364,0.12121575,0.00484533
-4.39119560,1.79877986,0.34895026,1.22572754,0.08674455,0.22245361,0.11815969,0.00482588
-4.38519260,1.76361241,0.34123285,1.19494050,0.08631467,0.21958826,0.11486860,0.00479653
-4.37918959,1.72438402,0.33293831,1.16136276,0.08566675,0.21605567,0.11139189,0.00475785
-4.37318659,1.68138615,0.32417618,1.12523070,0.08478333,0.21187412,0.10778179,0.00471061
-4.36718359,1.63498929,0.31506274,1.08683674,0.08365408,0.20707192,0.10409202,0.00465577
-4.36118059,1.58563326,0.30571843,1.04652133,0.08227567,0.20168694,0.10037646,0.00459443
-4.35517759,1.53381639,0.29626530,1.00466418,0.08065153,0.19576611,0.09668784,0.00452786
-4.34917459,1.48008386,0.28682453,0.96167491,0.07879157,0.18936478,0.09307659,0.00445737
-4.34317159,1.42501545,0.27751405,0.91798338,0.07671173,0.18254591,0.08958973,0.00438438
-4.33716858,1.36921284,0.26844629,0.87402975,0.07443352,0.17537924,0.08626995,0.00431029
-4.33116558,1.31328667,0.25972613,0.83025458,0.07198355,0.16794030,0.08315478,0.00423651
-4.32516258,1.25784361,0.25144898,0.78708909,0.06939294,0.16030942,0.08027604,0.00416436
-4.31915958,1.20347349,0.24369908,0.74494571,0.06669680,0.15257053,0.07765931,0.00409510
-4.31315658,1.15073692,0.23654799,0.70420918,0.06393358,0.14481001,0.07532366,0.00402981
-4.30715358,1.10015343,0.23005332,0.66522836,0.06114454,0.13711537,0.07328153,0.00396944
