energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-5.63381691,6.59967375,0.03715858,0.09951361,0.04287422,0.00000000,1.49473365,4.32345974,2.28991268,0.00000000
-5.62781391,6.71335543,0.03725440,0.10404151,0.04451789,0.00000000,1.53633186,4.37904989,2.34442738,0.00000000
-5.62181091,6.83214410,0.03737306,0.10896643,0.04616746,0.00000000,1.57948598,4.43735752,2.40078710,0.00000000
-5.61580790,6.95575465,0.03751781,0.11423371,0.04781158,0.00000000,1.62391892,4.49872289,2.45844499,0.00000000
-5.60980490,7.08388951,0.03769176,0.11978486,0.04943885,0.00000000,1.66933537,4.56349958,2.51684934,0.00000000
-5.60380190,7.21620364,0.03789770,0.12555841,0.05103792,0.00000000,1.71542408,4.63201095,2.57544725,0.00000000
-5.59779890,7.35226881,0.03813801,0.13149078,0.05259757,0.00000000,1.76186020,4.70450575,2.63368751,0.00000000
-5.59179590,7.49153971,0.03841451,0.13751717,0.05410681,0.00000000,1.80830802,4.78111569,2.69102297,0.00000000
-5.58579290,7.63332508,0.03872831,0.14357249,0.05555503,0.00000000,1.85442424,4.86181764,2.74691311,0.00000000
-5.57978989,7.77676621,0.03907977,0.14959237,0.05693212,0.00000000,1.89986177,4.94640296,2.80082696,0.00000000
-5.57378689,7.92082504,0.03946837,0.15551407,0.05822864,0.00000000,1.94427431,5.03445613,2.85224702,0.00000000
-5.56778389,8.06428364,0.03989270,0.16127746,0.05943600,0.00000000,1.98732161,5.12534424,2.90067431,0.00000000
-5.56178089,8.20575570,0.04035041,0.16682590,0.06054662,0.00000000,2.02867542,5.21821848,2.94563467,0.00000000
-5.55577789,8.34371056,0.04083828,0.17210714,0.06155413,0.00000000,2.06802599,5.31202795,2.98668646,0.00000000
-5.54977489,8.47650888,0.04135225,0.17707406,0.06245352,0.00000000,2.10508896,5.40554540,3.02342924,0.00000000
-5.54377189,8.60244871,0.04188757,0.18168543,0.06324131,0.00000000,2.13961234,5.49740401,3.05551331,0.00000000
-5.53776888,8.71981989,0.04243888,0.18590650,0.06391563,0.00000000,2.17138321,5.58614326,3.08264955,0.00000000
-5.53176588,8.82696399,0.04300043,0.18970944,0.06447636,0.00000000,2.20023398,5.67026194,3.10461902,0.00000000
-5.52576288,8.92233680,0.04356623,0.19307373,0.06492511,0.00000000,2.22604751,5.74827544,3.12128164,0.00000000
-5.51975988,9.00456985,0.04413030,0.19598627,0.06526524,0.00000000,2.24876095,5.81877433,3.13258344,0.00000000
-5.51375688,9.07252756,0.04468680,0.19844140,0.06550180,0.00000000,2.26836786,5.88048131,3.13856154,0.00000000
-5.50775388,9.12535688,0.04523030,0.20044070,0.06564138,0.00000000,2.28491821,5.93230335,3.13934649,0.00000000
-5.50175088,9.16252621,0.04575592,0.20199254,0.06569194,0.00000000,2.29851618,5.97337647,3.13516151,0.00000000
-5.49574787,9.18385158,0.04625948,0.20311152,0.06566259,0.00000000,2.30931562,6.00310060,3.12631831,0.00000000
-5.48974487,9.18950824,0.04673761,0.20381771,0.06556334,0.00000000,2.31751305,6.02116295,3.11320954,0.00000000
-5.48374187,9.18002693,0.04718785,0.20413564,0.06540475,0.00000000,2.32333871,6.02754860,3.09629801,0.00000000
-5.47773887,9.15627502,0.04760866,0.20409328,0.06519769,0.00000000,2.32704563,6.02253799,3.07610296,0.00000000
-5.47173587,9.11942332,0.04799940,0.20372087,0.06495299,0.00000000,2.32889759,6.00669166,3.05318421,0.00000000
-5.46573287,9.07090071,0.04836027,0.20304975,0.06468118,0.00000000,2.32915623,5.98082314,3.02812470,0.00000000
-5.45972986,9.01233877,0.04869224,0.20211113,0.06439228,0.00000000,2.32806839,5.94596175,3.00151253,0.00000000
-5.45372686,8.94550981,0.04899693,0.20093509,0.06409555,0.00000000,2.32585418,5.90330743,2.97392329,0.00000000
-5.44772386,8.87226163,0.04927645,0.19954958,0.06379948,0.00000000,2.32269679,5.85418017,2.94590387,0.00000000
-5.44172086,8.79445243,0.04953331,0.19797975,0.06351167,0.00000000,2.31873457,5.79996661,2.91795840,0.00000000
-5.43571786,8.71388954,0.04977025,0.19624738,0.06323895,0.00000000,2.31405608,5.74206680,2.89053730,0.00000000
-5.42971486,8.63227473,0.04999016,0.19437073,0.06298749,0.00000000,2.30869864,5.68184350,2.86402991,0.00000000
-5.42371186,8.55115871,0.05019597,0.19236459,0.06276300,0.00000000,2.30265040,5.62057648,2.83876100,0.00000000
-5.41770885,8.47190668,0.05039064,0.19024062,0.06257102,0.00000000,2.29585604,5.55942364,2.81499129,0.00000000
-5.41170585,8.39567572,0.05057706,0.18800798,0.06241717,0.00000000,2.28822579,5.49939048,2.79292158,0.00000000
-5.40570285,8.32340428,0.05075812,0.18567412,0.06230747,0.00000000,2.27964721,5.44130856,2.77270022,0.00000000
-5.39969985,8.25581304,0.05093671,0.18324576,0.06224859,0.00000000,2.26999905,5.38582343,2.75443289,0.00000000
-5.39369685,8.19341589,0.05111571,0.18072991,0.06224806,0.00000000,2.25916608,5.33339161,2.73819402,0.00000000
-5.38769385,8.13653893,0.05129808,0.17813486,0.06231438,0.00000000,2.24705413,5.28428603,2.72403865,0.00000000
-5.38169085,8.08534532,0.05148683,0.17547110,0.06245704,0.00000000,2.23360403,5.23860866,2.71201376,0.00000000
-5.37568784,8.03986352,0.05168500,0.17275207,0.06268638,0.00000000,2.21880353,5.19630900,2.70216814,0.00000000
-5.36968484,8.00001630,0.05189563,0.16999461,0.06301334,0.00000000,2.20269639,5.15720681,2.69455982,0.00000000
-5.36368184,7.96564857,0.05212167,0.16721920,0.06344909,0.00000000,2.18538776,5.12101754,2.68926059,0.00000000
-5.35767884,7.93655193,0.05236583,0.16444984,0.06400450,0.00000000,2.16704559,5.08737870,2.68635715,0.00000000
-5.35167584,7.91248478,0.05263041,0.16171359,0.06468953,0.00000000,2.14789781,5.05587594,2.68594889,0.00000000
-5.34567284,7.89318709,0.05291710,0.15903985,0.06551259,0.00000000,2.12822548,5.02606740,2.68814247,0.00000000
-5.33966983,7.87838970,0.05322682,0.15645940,0.06647984,0.00000000,2.10835228,4.99750561,2.69304365,0.00000000
-5.33366683,7.86781837,0.05355945,0.15400321,0.06759453,0.00000000,2.08863107,4.96975598,2.70074724,0.00000000
-5.32766383,7.86119341,0.05391369,0.15170119,0.06885637,0.00000000,2.06942836,4.94241163,2.71132583,0.00000000
-5.32166083,7.85822586,0.05428695,0.14958085,0.07026113,0.00000000,2.05110778,4.91510446,2.72481838,0.00000000
-5.31565783,7.85861155,0.05467527,0.14766612,0.07180022,0.00000000,2.03401336,4.88751226,2.74121957,0.00000000
-5.30965483,7.86202419,0.05507335,0.14597621,0.07346062,0.00000000,2.01845399,4.85936246,2.76047077,0.00000000
-5.30365183,7.86810879,0.05547466,0.14452477,0.07522490,0.00000000,2.00468957,4.83043260,2.78245323,0.00000000
-5.29764882,7.87647624,0.05587164,0.14331925,0.07707147,0.00000000,1.99292000,4.80054822,2.80698418,0.00000000
-5.29164582,7.88669978,0.05625603,0.14236057,0.07897507,0.00000000,1.98327709,4.76957851,2.83381581,0.00000000
-5.28564282,7.89831373,0.05661916,0.14164313,0.08090742,0.00000000,1.97582004,4.73743044,2.86263735,0.00000000
-5.27963982,7.91081446,0.05695242,0.14115504,0.08283797,0.00000000,1.97053434,4.70404170,2.89307991,0.00000000
-5.27363682,7.92366344,0.05724766,0.14087870,0.08473486,0.00000000,1.96733390,4.66937313,2.92472362,0.00000000
-5.26763382,7.93629196,0.05749763,0.14079149,0.08656585,0.00000000,1.96606606,4.63340106,2.95710651,0.00000000
-5.26163082,7.94810695,0.05769640,0.14086674,0.08829932,0.00000000,1.96651899,4.59610994,2.98973456,0.00000000
-5.25562781,7.95849756,0.05783961,0.14107469,0.08990520,0.00000000,1.96843078,4.55748579,3.02209212,0.00000000
-5.24962481,7.96684199,0.05792479,0.14138356,0.09135590,0.00000000,1.97149969,4.51751080,3.05365235,0.00000000
-5.24362181,7.97251446,0.05795145,0.14176060,0.09262701,0.00000000,1.97539486,4.47615945,3.08388701,0.00000000
-5.23761881,7.97489233,0.05792107,0.14217306,0.09369798,0.00000000,1.97976703,4.43339648,3.11227545,0.00000000
-5.23161581,7.97336359,0.05783704,0.14258913,0.09455259,0.00000000,1.98425889,4.38917701,3.13831274,0.00000000
-5.22561281,7.96733527,0.05770442,0.14297867,0.09517926,0.00000000,1.98851468,4.34344901,3.16151684,0.00000000
-5.21960980,7.95624328,0.05752961,0.14331395,0.09557122,0.00000000,1.99218905,4.29615823,3.18143530,0.00000000
-5.21360680,7.93956435,0.05732001,0.14357023,0.09572655,0.00000000,1.99495502,4.24725561,3.19765160,0.00000000
-5.20760380,7.91683055,0.05708358,0.14372620,0.09564804,0.00000000,1.99651114,4.19670701,3.20979157,0.00000000
-5.20160080,7.88764670,0.05682844,0.14376438,0.09534308,0.00000000,1.99658810,4.14450506,3.21753025,0.00000000
-5.19559780,7.85171080,0.05656246,0.14367147,0.09482330,0.00000000,1.99495466,4.09068248,3.22059942,0.00000000
-5.18959480,7.80883686,0.05629292,0.14343859,0.09410431,0.00000000,1.99142326,4.03532639,3.21879580,0.00000000
-5.18359180,7.75897942,0.05602625,0.14306146,0.09320530,0.00000000,1.98585516,3.97859272,3.21198988,0.00000000
-5.17758879,7.70225844,0.05576786,0.14254057,0.09214869,0.00000000,1.97816517,3.92071979,3.20013508,0.00000000
-5.17158579,7.63898281,0.05552204,0.14188125,0.09095972,0.00000000,1.96832575,3.86204006,3.18327652,0.00000000
-5.16558279,7.56967046,0.05529198,0.14109361,0.08966601,0.00000000,1.95637028,3.80298903,3.16155887,0.00000000
-5.15957979,7.49506307,0.05507989,0.14019246,0.08829715,0.00000000,1.94239528,3.74411020,3.13523235,0.00000000
-5.15357679,7.41613308,0.05488711,0.13919697,0.08688417,0.00000000,1.92656113,3.68605536,3.10465603,0.00000000
-5.14757379,7.33408121,0.05471432,0.13813034,0.08545908,0.00000000,1.90909095,3.62957939,3.07029748,0.00000000
-5.14157079,7.25032309,0.05456172,0.13701913,0.08405424,0.00000000,1.89026753,3.57552929,3.03272830,0.00000000
-5.13556778,7.16646392,0.05442922,0.13589254,0.08270177,0.00000000,1.87042789,3.52482723,2.99261473,0.00000000
-5.12956478,7.08426124,0.05431657,0.13478149,0.08143282,0.00000000,1.84995558,3.47844793,2.95070340,0.00000000
-5.12356178,7.00557619,0.05422341,0.13371756,0.08027683,0.00000000,1.82927061,3.43739093,2.90780219,0.00000000
-5.11755878,6.93231488,0.05414928,0.13273180,0.07926074,0.00000000,1.80881744,3.40264875,2.86475670,0.00000000
-5.11155578,6.86636205,0.05409352,0.13185360,0.07840817,0.00000000,1.78905125,3.37517209,2.82242323,0.00000000
-5.10555278,6.80950984,0.05405512,0.13110938,0.07773867,0.00000000,1.77042307,3.35583359,2.78163926,0.00000000
-5.09954977,6.76338491,0.05403248,0.13052153,0.07726692,0.00000000,1.75336444,3.34539181,2.74319293,0.00000000
-5.09354677,6.72937782,0.05402321,0.13010736,0.07700207,0.00000000,1.73827219,3.34445695,2.70779290,0.00000000
-5.08754377,6.70857790,0.05402381,0.12987833,0.07694725,0.00000000,1.72549413,3.35346007,2.67604033,0.00000000
-5.08154077,6.70171736,0.05402949,0.12983939,0.07709917,0.00000000,1.71531620,3.37262716,2.64840418,0.00000000
-5.07553777,6.70912744,0.05403397,0.12998876,0.07744792,0.00000000,1.70795180,3.40195939,2.62520153,0.00000000
-5.06953477,6.73070897,0.05402939,0.13031787,0.07797705,0.00000000,1.70353363,3.44122028,2.60658371,0.00000000
-5.06353177,6.76591889,0.05400635,0.13081162,0.07866380,0.00000000,1.70210836,3.48993059,2.59252907,0.00000000
-5.05752876,6.81377349,0.05395402,0.13144897,0.07947967,0.00000000,1.70363434,3.54737096,2.58284282,0.00000000
-5.05152576,6.87286804,0.05386042,0.13220370,0.08039105,0.00000000,1.70798225,3.61259212,2.57716388,0.00000000
-5.04552276,6.94141180,0.05371282,0.13304536,0.08136025,0.00000000,1.71493850,3.68443235,2.57497822,0.00000000
-5.03951976,7.01727671,0.05349825,0.13394041,0.08234650,0.00000000,1.72421120,3.76154111,2.57563816,0.00000000
-5.03351676,7.09805721,0.05320410,0.13485332,0.08330722,0.00000000,1.73543810,3.84240820,2.57838634,0.00000000
-5.02751376,7.18113850,0.05281876,0.13574776,0.08419931,0.00000000,1.74819625,3.92539697,2.58238332,0.00000000
-5.02151076,7.26377011,0.05233229,0.13658766,0.08498040,0.00000000,1.76201288,4.00878065,2.58673725,0.00000000
-5.01550775,7.34314186,0.05173711,0.13733819,0.08561020,0.00000000,1.77637693,4.09078041,2.59053442,0.00000000
-5.00950475,7.41645921,0.05102853,0.13796656,0.08605161,0.00000000,1.79075110,4.16960419,2.59286916,0.00000000
-5.00350175,7.48101546,0.05020530,0.13844270,0.08627186,0.00000000,1.80458384,4.24348507,2.59287206,0.00000000
-4.99749875,7.53425852,0.04926994,0.13873966,0.08624333,0.00000000,1.81732127,4.31071852,2.58973540,0.00000000
-4.99149575,7.57385081,0.04822897,0.13883395,0.08594431,0.00000000,1.82841881,4.36969751,2.58273503,0.00000000
-4.98549275,7.59772072,0.04709290,0.13870570,0.08535946,0.00000000,1.83735237,4.41894511,2.57124834,0.00000000
-4.97948974,7.60410521,0.04587615,0.13833866,0.08448009,0.00000000,1.84362918,4.45714387,2.55476781,0.00000000
-4.97348674,7.59158312,0.04459667,0.13772016,0.08330424,0.00000000,1.84679813,4.48316160,2.53291039,0.00000000
-4.96748374,7.55909927,0.04327545,0.13684109,0.08183653,0.00000000,1.84645975,4.49607331,2.50542276,0.00000000
-4.96148074,7.50597971,0.04193594,0.13569580,0.08008788,0.00000000,1.84227558,4.49517888,2.47218281,0.00000000
-4.95547774,7.43193858,0.04060328,0.13428212,0.07807504,0.00000000,1.83397715,4.48001620,2.43319790,0.00000000
-4.94947474,7.33707740,0.03930349,0.13260140,0.07582005,0.00000000,1.82137413,4.45036964,2.38860039,0.00000000
-4.94347174,7.22187719,0.03806262,0.13065866,0.07334958,0.00000000,1.80436169,4.40627360,2.33864095,0.00000000
-4.93746873,7.08718441,0.03690592,0.12846281,0.07069426,0.00000000,1.78292680,4.34801101,2.28368024,0.00000000
-4.93146573,6.93419120,0.03585702,0.12602696,0.06788799,0.00000000,1.75715318,4.27610682,2.22417945,0.00000000
-4.92546273,6.76441065,0.03493721,0.12336878,0.06496723,0.00000000,1.72722470,4.19131641,2.16069008,0.00000000
-4.91945973,6.57964775,0.03416486,0.12051086,0.06197036,0.00000000,1.69342696,4.09460933,2.09384331,0.00000000
-4.91345673,6.38196662,0.03355489,0.11748111,0.05893710,0.00000000,1.65614695,3.98714861,2.02433924,0.00000000
-4.90745373,6.17365464,0.03311851,0.11431305,0.05590794,0.00000000,1.61587041,3.87026618,1.95293607,0.00000000
-4.90145073,5.95718421,0.03286302,0.11104605,0.05292368,0.00000000,1.57317715,3.74543511,1.88043954,0.00000000
-4.89544772,5.73517271,0.03279182,0.10772540,0.05002506,0.00000000,1.52873401,3.61423952,1.80769235,0.00000000
-4.88944472,5.51034142,0.03290459,0.10440229,0.04725236,0.00000000,1.48328582,3.47834295,1.73556386,0.00000000
-4.88344172,5.28547404,0.03319756,0.10113352,0.04464516,0.00000000,1.43764426,3.33945626,1.66493983,0.00000000
-4.87743872,5.06337542,0.03366395,0.09798107,0.04224205,0.00000000,1.39267501,3.19930587,1.59671216,0.00000000
-4.87143572,4.84683100,0.03429446,0.09501140,0.04008042,0.00000000,1.34928335,3.05960338,1.53176857,0.00000000
-4.86543272,4.63856757,0.03507781,0.09229458,0.03819621,0.00000000,1.30839847,2.92201705,1.47098209,0.00000000
-4.85942971,4.44121543,0.03600131,0.08990316,0.03662364,0.00000000,1.27095670,2.78814600,1.41520024,0.00000000
-4.85342671,4.25727226,0.03705143,0.08791088,0.03539498,0.00000000,1.23788406,2.65949729,1.36523380,0.00000000
-4.84742371,4.08906875,0.03821429,0.08639117,0.03454018,0.00000000,1.21007818,2.53746611,1.32184508,0.00000000
-4.84142071,3.93873578,0.03947604,0.08541550,0.03408651,0.00000000,1.18838988,2.42331913,1.28573572,0.00000000
-4.83541771,3.80817312,0.04082323,0.08505157,0.03405807,0.00000000,1.17360459,2.31818066,1.25753385,0.00000000
-4.82941471,3.69901948,0.04224293,0.08536151,0.03447531,0.00000000,1.16642389,2.22302131,1.23778087,0.00000000
-4.82341171,3.61262370,0.04372282,0.08639985,0.03535440,0.00000000,1.16744719,2.13864885,1.22691787,0.00000000
-4.81740870,3.55001736,0.04525108,0.08821169,0.03670661,0.00000000,1.17715409,2.06570060,1.22527198,0.00000000
-4.81140570,3.51188872,0.04681624,0.09083074,0.03853764,0.00000000,1.19588755,2.00463728,1.23304299,0.00000000
-4.80540270,3.49855876,0.04840682,0.09427756,0.04084689,0.00000000,1.22383833,1.95573768,1.25029068,0.00000000
-4.79939970,3.50995999,0.05001104,0.09855797,0.04362686,0.00000000,1.26103125,1.91909443,1.27692351,0.00000000
-4.79339670,3.54561899,0.05161638,0.10366163,0.04686244,0.00000000,1.30731385,1.89461056,1.31268913,0.00000000
-4.78739370,3.60464414,0.05320922,0.10956102,0.05053050,0.00000000,1.36234798,1.88199745,1.35716767,0.00000000
-4.78139070,3.68571986,0.05477452,0.11621069,0.05459942,0.00000000,1.42560518,1.88077436,1.40976824,0.00000000
-4.77538769,3.78710903,0.05629557,0.12354700,0.05902897,0.00000000,1.49636637,1.89027031,1.46972965,0.00000000
-4.76938469,3.90666505,0.05775385,0.13148838,0.06377033,0.00000000,1.57372660,1.90962885,1.53612573,0.00000000
-4.76338169,4.04185492,0.05912912,0.13993606,0.06876636,0.00000000,1.65660529,1.93781656,1.60787590,0.00000000
-4.75737869,4.18979436,0.06039956,0.14877546,0.07395221,0.00000000,1.74376233,1.97363582,1.68376121,0.00000000
-4.75137569,4.34729544,0.06154220,0.15787802,0.07925620,0.00000000,1.83382025,2.01574245,1.76244604,0.00000000
-4.74537269,4.51092690,0.06253345,0.16710378,0.08460100,0.00000000,1.92529218,2.06266850,1.84250516,0.00000000
-4.73936968,4.67708629,0.06334977,0.17630430,0.08990513,0.00000000,2.01661529,2.11285015,1.92245574,0.00000000
-4.73336668,4.84208268,0.06396851,0.18532617,0.09508471,0.00000000,2.10618895,2.16466069,2.00079357,0.00000000
-4.72736368,5.00222775,0.06436879,0.19401481,0.10005537,0.00000000,2.19241645,2.21644766,2.07603231,0.00000000
-4.72136068,5.15393266,0.06453243,0.20221856,0.10473449,0.00000000,2.27374908,2.26657352,2.14674459,0.00000000
-4.71535768,5.29380716,0.06444483,0.20979286,0.10904331,0.00000000,2.34873101,2.31345842,2.21160334,0.00000000
-4.70935468,5.41875753,0.06409583,0.21660440,0.11290925,0.00000000,2.41604309,2.35562372,2.26942185,0.00000000
-4.70335168,5.52607913,0.06348040,0.22253505,0.11626804,0.00000000,2.47454395,2.39173453,2.31919065,0.00000000
-4.69734867,5.61353978,0.06259920,0.22748546,0.11906572,0.00000000,2.52330648,2.42063962,2.36010975,0.00000000
-4.69134567,5.67945018,0.06145891,0.23137811,0.12126039,0.00000000,2.56164808,2.44140691,2.39161462,0.00000000
-4.68534267,5.72271791,0.06007234,0.23415978,0.12282364,0.00000000,2.58915314,2.45335301,2.41339460,0.00000000
-4.67933967,5.74288244,0.05845836,0.23580310,0.12374153,0.00000000,2.60568662,2.45606538,2.42540278,0.00000000
-4.67333667,5.74012917,0.05664149,0.23630747,0.12401521,0.00000000,2.61139792,2.44941596,2.42785664,0.00000000
-4.66733367,5.71528132,0.05465135,0.23569888,0.12366093,0.00000000,2.60671462,2.43356571,2.42122924,0.00000000
-4.66133067,5.66976984,0.05252186,0.23402897,0.12270965,0.00000000,2.59232623,2.40895946,2.40623115,0.00000000
-4.65532766,5.60558214,0.05029028,0.23137313,0.12120604,0.00000000,2.56915838,2.37631141,2.38378374,0.00000000
-4.64932466,5.52519155,0.04799615,0.22782787,0.11920714,0.00000000,2.53833865,2.33658166,2.35498482,0.00000000
-4.64332166,5.43147044,0.04568007,0.22350742,0.11678046,0.00000000,2.50115518,2.29094467,2.32106810,0.00000000
