energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up
-3.04652326,26.35646000,0.03602414,0.18481229,0.44573874,2.78742312,0.79391940,21.31161093,1.12130815,0.00000000
-3.04052026,26.95487250,0.03666996,0.18290983,0.45713558,2.83757696,0.80056996,21.81056224,1.14240387,0.00000000
-3.03451726,27.54021860,0.03733384,0.18096159,0.46888422,2.88498875,0.80752832,22.29917465,1.16371760,0.00000000
-3.02851426,28.10640344,0.03800997,0.17898390,0.48088356,2.92925288,0.81468979,22.77222290,1.18507637,0.00000000
-3.02251126,28.64719397,0.03869015,0.17699327,0.49301036,2.97001766,0.82194296,23.22432902,1.20627528,0.00000000
-3.01650825,29.15634513,0.03936402,0.17500694,0.50512230,3.00698832,0.82917464,23.65007296,1.22708309,0.00000000
-3.01050525,29.62772564,0.04001950,0.17304333,0.51706169,3.03992820,0.83627510,24.04410319,1.24724893,0.00000000
-3.00450225,30.05544036,0.04064327,0.17112246,0.52866002,3.06865825,0.84314312,24.40124480,1.26650971,0.00000000
-2.99849925,30.43394684,0.04122124,0.16926614,0.53974289,3.09305501,0.84969081,24.71660289,1.28459817,0.00000000
-2.99249625,30.75816414,0.04173918,0.16749810,0.55013549,3.11304737,0.85584784,24.98565968,1.30125099,0.00000000
-2.98649325,31.02357216,0.04218326,0.16584390,0.55966815,3.12861254,0.86156482,25.20436358,1.31621688,0.00000000
-2.98049025,31.22630017,0.04254065,0.16433061,0.56818191,3.13977152,0.86681580,25.36920913,1.32926430,0.00000000
-2.97448724,31.36320320,0.04280005,0.16298637,0.57553388,3.14658458,0.87159965,25.47730643,1.34018850,0.00000000
-2.96848424,31.43192510,0.04295214,0.16183968,0.58160215,3.14914713,0.87594020,25.52643898,1.34881777,0.00000000
-2.96248124,31.43094701,0.04299005,0.16091864,0.58628996,3.14758623,0.87988520,25.51510871,1.35501859,0.00000000
-2.95647824,31.35961991,0.04290963,0.16024994,0.58952917,3.14205799,0.88350399,25.44256691,1.35869963,0.00000000
-2.95047524,31.21817998,0.04270969,0.15985774,0.59128259,3.13274594,0.88688406,25.30883007,1.35981432,0.00000000
-2.94447224,31.00774557,0.04239212,0.15976256,0.59154526,3.11986042,0.89012648,25.11467951,1.35836208,0.00000000
-2.93846923,30.73029490,0.04196189,0.15998001,0.59034451,3.10363863,0.89334040,24.86164397,1.35438809,0.00000000
-2.93246623,30.38862372,0.04142696,0.16051965,0.58773882,3.08434523,0.89663688,24.55196487,1.34798153,0.00000000
-2.92646323,29.98628313,0.04079802,0.16138376,0.58381547,3.06227309,0.90012217,24.18854425,1.33927254,0.00000000
-2.92046023,29.52749809,0.04008826,0.16256639,0.57868714,3.03774361,0.90389082,23.77487619,1.32842778,0.00000000
-2.91445723,29.01706810,0.03931291,0.16405247,0.57248757,3.01110628,0.90801879,23.31496310,1.31564494,0.00000000
-2.90845423,28.46025243,0.03848879,0.16581716,0.56536650,2.98273697,0.91255707,22.81321917,1.30114630,0.00000000
-2.90245123,27.86264323,0.03763380,0.16782551,0.55748409,2.95303459,0.91752586,22.27436378,1.28517160,0.00000000
-2.89644822,27.23003030,0.03676633,0.17003247,0.54900513,2.92241575,0.92290985,21.70330864,1.26797054,0.00000000
-2.89044522,26.56826250,0.03590468,0.17238316,0.54009325,2.89130733,0.92865476,21.10504254,1.24979508,0.00000000
-2.88444222,25.88311056,0.03506649,0.17481369,0.53090552,2.86013695,0.93466540,20.48451817,1.23089206,0.00000000
-2.87843922,25.18013683,0.03426816,0.17725221,0.52158743,2.82932150,0.94080535,19.84654551,1.21149617,0.00000000
-2.87243622,24.46457674,0.03352430,0.17962051,0.51226880,2.79925396,0.94689863,19.19569583,1.19182371,0.00000000
-2.86643322,23.74123692,0.03284734,0.18183583,0.50306045,2.77028920,0.95273298,18.53622011,1.17206730,0.00000000
-2.86043022,23.01441346,0.03224705,0.18381310,0.49405196,2.74272923,0.95806506,17.87198496,1.15239170,0.00000000
-2.85442721,22.28783346,0.03173028,0.18546736,0.48531047,2.71680868,0.96262723,17.20642791,1.13293086,0.00000000
-2.84842421,21.56462133,0.03130073,0.18671628,0.47688046,2.69268131,0.96613566,16.54253325,1.11378621,0.00000000
-2.84242121,20.84729017,0.03095888,0.18748285,0.46878456,2.67040835,0.96829957,15.88282822,1.09502620,0.00000000
-2.83641821,20.13775742,0.03070196,0.18769787,0.46102510,2.64994947,0.96883104,15.22939821,1.07668704,0.00000000
-2.83041521,19.43738233,0.03052407,0.18730230,0.45358637,2.63115696,0.96745522,14.58391888,1.05877432,0.00000000
-2.82441221,18.74702222,0.03041642,0.18624939,0.44643736,2.61377383,0.96392016,13.94770182,1.04126559,0.00000000
-2.81840920,18.06710325,0.03036763,0.18450628,0.43953468,2.59743608,0.95800611,13.32175019,1.02411349,0.00000000
-2.81240620,17.39770117,0.03036411,0.18205523,0.43282569,2.58167942,0.94953368,12.70682007,1.00724932,0.00000000
-2.80640320,16.73862717,0.03039056,0.17889429,0.42625142,2.56595033,0.93837063,12.10348350,0.99058685,0.00000000
-2.80040020,16.08951411,0.03043048,0.17503733,0.41974928,2.54962134,0.92443683,11.51218904,0.97402613,0.00000000
-2.79439720,15.44989874,0.03046671,0.17051361,0.41325547,2.53200990,0.90770739,10.93331655,0.95745730,0.00000000
-2.78839420,14.81929624,0.03048203,0.16536671,0.40670687,2.51240034,0.88821371,10.36722332,0.94076409,0.00000000
-2.78239120,14.19726422,0.03045969,0.15965298,0.40004267,2.49006797,0.86604248,9.81427961,0.92382718,0.00000000
-2.77638819,13.58345432,0.03038397,0.15343962,0.39320542,2.46430449,0.84133279,9.27489255,0.90652728,0.00000000
-2.77038519,12.97765033,0.03024071,0.14680237,0.38614184,2.43444362,0.81427150,8.74951844,0.88874789,0.00000000
-2.76438219,12.37979301,0.03001766,0.13982302,0.37880335,2.39988586,0.78508720,8.23866395,0.87037803,0.00000000
-2.75837919,11.78999230,0.02970495,0.13258685,0.37114639,2.36012149,0.75404297,7.74287790,0.85131466,0.00000000
-2.75237619,11.20852854,0.02929532,0.12518007,0.36313268,2.31475071,0.72142852,7.26273567,0.83146515,0.00000000
-2.74637319,10.63584449,0.02878433,0.11768741,0.35472949,2.26350028,0.68755183,6.79881837,0.81074964,0.00000000
-2.74037019,10.07253055,0.02817046,0.11018994,0.34591003,2.20623574,0.65273097,6.35168959,0.78910345,0.00000000
-2.73436718,9.51930536,0.02745518,0.10276319,0.33665385,2.14296910,0.61728614,5.92187194,0.76647938,0.00000000
-2.72836418,8.97699379,0.02664282,0.09547572,0.32694752,2.07386139,0.58153249,5.50982556,0.74285005,0.00000000
-2.72236118,8.44650445,0.02574050,0.08838797,0.31678532,1.99922031,0.54577376,5.11593045,0.71820996,0.00000000
-2.71635818,7.92880785,0.02475786,0.08155166,0.30617010,1.91949302,0.51029704,4.74047376,0.69257748,0.00000000
-2.71035518,7.42491641,0.02370688,0.07500949,0.29511409,1.83525448,0.47536867,4.38364284,0.66599629,0.00000000
-2.70435218,6.93586687,0.02260154,0.06879528,0.28363969,1.74719194,0.44123144,4.04552398,0.63853647,0.00000000
-2.69834917,6.46270504,0.02145753,0.06293438,0.27178014,1.65608620,0.40810284,3.72610671,0.61029487,0.00000000
-2.69234617,6.00647297,0.02029194,0.05744443,0.25957984,1.56279045,0.37617453,3.42529274,0.58139482,0.00000000
-2.68634317,5.56819773,0.01912291,0.05233618,0.24709451,1.46820757,0.34561270,3.14290841,0.55198497,0.00000000
-2.68034017,5.14888149,0.01796939,0.04761459,0.23439091,1.37326676,0.31655935,2.87871943,0.52223732,0.00000000
-2.67433717,4.74949196,0.01685080,0.04327984,0.22154611,1.27890024,0.28913417,2.63244652,0.49234437,0.00000000
-2.66833417,4.37095273,0.01578685,0.03932848,0.20864646,1.18602090,0.26343693,2.40378069,0.46251552,0.00000000
-2.66233117,4.01413294,0.01479733,0.03575442,0.19578607,1.09550157,0.23955016,2.19239693,0.43297273,0.00000000
-2.65632816,3.67983601,0.01390189,0.03254987,0.18306502,1.00815637,0.21754207,1.99796549,0.40394569,0.00000000
-2.65032516,3.36878732,0.01311995,0.02970614,0.17058726,0.92472478,0.19746938,1.82016007,0.37566652,0.00000000
-2.64432216,3.08162088,0.01247058,0.02721433,0.15845835,0.84585859,0.17938016,1.65866256,0.34836442,0.00000000
-2.63831916,2.81886544,0.01197235,0.02506583,0.14678308,0.77211191,0.16331632,1.51316425,0.32226030,0.00000000
-2.63231616,2.58093042,0.01164327,0.02325269,0.13566319,0.70393446,0.14931594,1.38336378,0.29756165,0.00000000
-2.62631316,2.36809227,0.01150065,0.02176784,0.12519516,0.64166789,0.13741514,1.26896218,0.27445800,0.00000000
-2.62031016,2.18048194,0.01156094,0.02060524,0.11546819,0.58554518,0.12764952,1.16965554,0.25311687,0.00000000
-2.61430715,2.01807406,0.01183957,0.01975987,0.10656260,0.53569275,0.12005523,1.08512611,0.23368065,0.00000000
-2.60830415,1.88067851,0.01235070,0.01922765,0.09854844,0.49213518,0.11466939,1.01503234,0.21626429,0.00000000
-2.60230115,1.76793487,0.01310695,0.01900538,0.09148460,0.45480208,0.11153019,0.95899870,0.20095404,0.00000000
-2.59629815,1.67931012,0.01411899,0.01909052,0.08541828,0.42353700,0.11067625,0.91660592,0.18780706,0.00000000
-2.59029515,1.61409996,0.01539521,0.01948109,0.08038489,0.39810789,0.11214570,0.88738214,0.17685213,0.00000000
-2.58429215,1.57143380,0.01694119,0.02017543,0.07640830,0.37821889,0.11597458,0.87079538,0.16809112,0.00000000
-2.57828914,1.55028345,0.01875922,0.02117206,0.07350142,0.36352321,0.12219493,0.86624790,0.16150132,0.00000000
-2.57228614,1.54947538,0.02084780,0.02246952,0.07166713,0.35363664,0.13083240,0.87307239,0.15703844,0.00000000
-2.56628314,1.56770631,0.02320110,0.02406622,0.07089932,0.34815168,0.14190370,0.89053035,0.15464010,0.00000000
-2.56028014,1.60356181,0.02580846,0.02596033,0.07118420,0.34665179,0.15541368,0.91781258,0.15422973,0.00000000
-2.55427714,1.65553747,0.02865403,0.02814964,0.07250160,0.34872567,0.17135251,0.95404185,0.15572063,0.00000000
-2.54827414,1.72206232,0.03171643,0.03063143,0.07482644,0.35398129,0.18969286,0.99827761,0.15902014,0.00000000
-2.54227114,1.80152382,0.03496855,0.03340242,0.07813007,0.36205939,0.21038730,1.04952270,0.16403367,0.00000000
-2.53626813,1.89229421,0.03837759,0.03645864,0.08238163,0.37264623,0.23336611,1.10673178,0.17066860,0.00000000
-2.53026513,1.99275737,0.04190521,0.03979530,0.08754934,0.38548538,0.25853563,1.16882158,0.17883774,0.00000000
-2.52426213,2.10133602,0.04550796,0.04340674,0.09360169,0.40038823,0.28577726,1.23468249,0.18846251,0.00000000
-2.51825913,2.21651845,0.04913790,0.04728624,0.10050851,0.41724299,0.31494725,1.30319157,0.19947547,0.00000000
-2.51225613,2.33688442,0.05274344,0.05142596,0.10824191,0.43602205,0.34587733,1.37322652,0.21182249,0.00000000
-2.50625313,2.46112964,0.05627045,0.05581679,0.11677714,0.45678725,0.37837622,1.44368060,0.22546417,0.00000000
-2.50025013,2.58808817,0.05966347,0.06044821,0.12609331,0.47969301,0.41223202,1.51347807,0.24037673,0.00000000
-2.49424712,2.71675241,0.06286719,0.06530817,0.13617393,0.50498712,0.44721538,1.58158987,0.25655235,0.00000000
-2.48824412,2.84628988,0.06582791,0.07038300,0.14700736,0.53300893,0.48308339,1.64704932,0.27399876,0.00000000
-2.48224112,2.97605633,0.06849519,0.07565723,0.15858710,0.56418487,0.51958395,1.70896737,0.29273836,0.00000000
-2.47623812,3.10560480,0.07082336,0.08111354,0.17091181,0.59902126,0.55646055,1.76654703,0.31280671,0.00000000
-2.47023512,3.23468990,0.07277308,0.08673268,0.18398525,0.63809427,0.59345716,1.81909667,0.33425048,0.00000000
-2.46423212,3.36326716,0.07431269,0.09249340,0.19781590,0.68203713,0.63032309,1.86604178,0.35712492,0.00000000
-2.45822911,3.49148705,0.07541940,0.09837243,0.21241638,0.73152467,0.66681757,1.90693478,0.38149087,0.00000000
-2.45222611,3.61968359,0.07608024,0.10434454,0.22780258,0.78725532,0.70271389,1.94146274,0.40741136,0.00000000
-2.44622311,3.74835756,0.07629274,0.11038255,0.24399256,0.84993081,0.73780305,1.96945250,0.43494799,0.00000000
-2.44022011,3.87815450,0.07606527,0.11645756,0.26100514,0.92023388,0.77189670,1.99087325,0.46415695,0.00000000
-2.43421711,4.00983788,0.07541712,0.12253906,0.27885829,0.99880449,0.80482947,2.00583634,0.49508505,0.00000000
-2.42821411,4.14425821,0.07437822,0.12859529,0.29756727,1.08621492,0.83646055,2.01459227,0.52776573,0.00000000
-2.42221111,4.28231870,0.07298854,0.13459356,0.31714268,1.18294450,0.86667479,2.01752504,0.56221509,0.00000000
-2.41620810,4.42493856,0.07129730,0.14050073,0.33758836,1.28935462,0.89538327,2.01514377,0.59842835,0.00000000
-2.41020510,4.57301507,0.06936186,0.14628374,0.35889934,1.40566485,0.92252340,2.00807203,0.63637658,0.00000000
-2.40420210,4.72738567,0.06724642,0.15191022,0.38105983,1.53193101,0.94805888,1.99703488,0.67600398,0.00000000
-2.39819910,4.88879125,0.06502065,0.15734918,0.40404141,1.66802625,0.97197941,1.98284402,0.71722588,0.00000000
-2.39219610,5.05784215,0.06275811,0.16257173,0.42780152,1.81362595,0.99430024,1.96638119,0.75992736,0.00000000
-2.38619310,5.23498775,0.06053467,0.16755178,0.45228224,1.96819750,1.01506174,1.94858027,0.80396281,0.00000000
-2.38019010,5.42049103,0.05842693,0.17226679,0.47740957,2.13099575,1.03432866,1.93040806,0.84915629,0.00000000
-2.37418709,5.61440876,0.05651055,0.17669834,0.50309315,2.30106483,1.05218926,1.91284428,0.89530281,0.00000000
-2.36818409,5.81657814,0.05485874,0.18083272,0.52922654,2.47724700,1.06875395,1.89686078,0.94217045,0.00000000
-2.36218109,6.02661007,0.05354067,0.18466122,0.55568803,2.65819869,1.08415343,1.88340031,0.98950332,0.00000000
-2.35617809,6.24388933,0.05262002,0.18818036,0.58234200,2.84241382,1.09853604,1.87335504,1.03702517,0.00000000
-2.35017509,6.46758128,0.05215361,0.19139179,0.60904075,3.02825393,1.11206409,1.86754518,1.08444367,0.00000000
-2.34417209,6.69664471,0.05218999,0.19430197,0.63562681,3.21398460,1.12490927,1.86669790,1.13145509,0.00000000
-2.33816908,6.92985011,0.05276822,0.19692164,0.66193565,3.39781686,1.13724681,1.87142704,1.17774931,0.00000000
-2.33216608,7.16580230,0.05391673,0.19926495,0.68779865,3.57795243,1.14924859,1.88221403,1.22301496,0.00000000
-2.32616308,7.40296663,0.05565220,0.20134849,0.71304629,3.75263074,1.16107532,1.89939056,1.26694454,0.00000000
-2.32016008,7.63969732,0.05797872,0.20319005,0.73751144,3.92017626,1.17286802,1.92312372,1.30923939,0.00000000
-2.31415708,7.87426718,0.06088696,0.20480738,0.76103265,4.07904357,1.18473920,1.95340404,1.34961435,0.00000000
-2.30815408,8.10489732,0.06435372,0.20621687,0.78345734,4.22785854,1.19676422,1.99003748,1.38780200,0.00000000
-2.30215108,8.32978638,0.06834161,0.20743235,0.80464471,4.36545335,1.20897341,2.03264173,1.42355647,0.00000000
-2.29614807,8.54713823,0.07279910,0.20846398,0.82446843,4.49089385,1.22134550,2.08064765,1.45665660,0.00000000
-2.29014507,8.75518786,0.07766092,0.20931751,0.84281896,4.60349772,1.23380291,2.13330629,1.48690866,0.00000000
-2.28414207,8.95222528,0.08284883,0.20999379,0.85960532,4.70284265,1.24620958,2.18970184,1.51414832,0.00000000
-2.27813907,9.13661724,0.08827288,0.21048869,0.87475647,4.78876407,1.25837159,2.24877064,1.53824216,0.00000000
-2.27213607,9.30682718,0.09383299,0.21079342,0.88822213,4.86134272,1.27004096,2.30932609,1.55908863,0.00000000
-2.26613307,9.46143361,0.09942105,0.21089541,0.89997306,4.92088290,1.28092273,2.37008904,1.57661845,0.00000000
-2.26013007,9.59914750,0.10492338,0.21077940,0.91000083,4.96788255,1.29068520,2.42972301,1.59079461,0.00000000
-2.25412706,9.71882905,0.11022352,0.21042910,0.91831707,5.00299730,1.29897302,2.48687304,1.60161197,0.00000000
-2.24812406,9.81950434,0.11520526,0.20982901,0.92495232,5.02700044,1.30542266,2.54020709,1.60909656,0.00000000
-2.24212106,9.90038212,0.11975591,0.20896643,0.92995446,5.04074132,1.30967948,2.58845835,1.61330452,0.00000000
-2.23611806,9.96087089,0.12376945,0.20783362,0.93338685,5.04510479,1.31141572,2.63046680,1.61432094,0.00000000
-2.23011506,10.00059608,0.12714978,0.20642972,0.93532626,5.04097386,1.31034820,2.66521842,1.61225835,0.00000000
-2.22411206,10.01941691,0.12981360,0.20476262,0.93586062,5.02919790,1.30625506,2.69188011,1.60725516,0.00000000
-2.21810905,10.01744239,0.13169300,0.20285041,0.93508674,5.01056798,1.29899033,2.70982901,1.59947379,0.00000000
-2.21210605,9.99504527,0.13273761,0.20072230,0.93310809,4.98580048,1.28849558,2.71867449,1.58909875,0.00000000
-2.20610305,9.95287291,0.13291609,0.19841915,0.93003249,4.95552968,1.27480782,2.71827198,1.57633436,0.00000000
-2.20010005,9.89185376,0.13221711,0.19599322,0.92597011,4.92030901,1.25806318,2.70872765,1.56140228,0.00000000
-2.19409705,9.81319796,0.13064949,0.19350734,0.92103137,4.88062034,1.23849602,2.69039376,1.54453873,0.00000000
-2.18809405,9.71839081,0.12824183,0.19103346,0.91532510,4.83688989,1.21643332,2.66385459,1.52599126,0.00000000
-2.18209105,9.60917787,0.12504125,0.18865050,0.90895674,4.78950898,1.19228462,2.62990349,1.50601524,0.00000000
-2.17608804,9.48754087,0.12111174,0.18644174,0.90202657,4.73885730,1.16652794,2.58951210,1.48486985,0.00000000
-2.17008504,9.35566393,0.11653179,0.18449180,0.89462802,4.68532657,1.13969217,2.54379275,1.46281361,0.00000000
-2.16408204,9.21589004,0.11139172,0.18288322,0.88684594,4.62934197,1.11233705,2.49395598,1.44009961,0.00000000
-2.15807904,9.07066838,0.10579069,0.18169309,0.87875492,4.57137931,1.08503146,2.44126470,1.41697036,0.00000000
-2.15207604,8.92249382,0.09983352,0.18098950,0.87041751,4.51197611,1.05833119,2.38698716,1.39365250,0.00000000
-2.14607304,8.77384002,0.09362755,0.18082836,0.86188262,4.45173518,1.03275730,2.33235068,1.37035150,0.00000000
-2.14007004,8.62708887,0.08727960,0.18125052,0.85318394,4.39132000,1.00877605,2.27849817,1.34724659,0.00000000
-2.13406703,8.48445877,0.08089316,0.18227938,0.84433857,4.33144184,0.98678147,2.22644914,1.32448615,0.00000000
-2.12806403,8.34793504,0.07456597,0.18391927,0.83534605,4.27283911,0.96708127,2.17706700,1.30218394,0.00000000
-2.12206103,8.21920586,0.06838801,0.18615445,0.82618779,4.21625035,0.94988683,2.13103383,1.28041629,0.00000000
-2.11605803,8.09960695,0.06244001,0.18894909,0.81682716,4.16238234,0.93530770,2.08883356,1.25922073,0.00000000
-2.11005503,7.99007836,0.05679238,0.19224801,0.80721027,4.11187579,0.92335082,2.05074425,1.23859614,0.00000000
-2.10405203,7.89113590,0.05150482,0.19597837,0.79726769,4.06527087,0.91392438,2.01683951,1.21850463,0.00000000
-2.09804902,7.80285960,0.04662627,0.20005215,0.78691691,4.02297512,0.90684625,1.98699888,1.19887533,0.00000000
-2.09204602,7.72490043,0.04219542,0.20436941,0.77606592,3.98523625,0.90185632,1.96092643,1.17960992,0.00000000
-2.08604302,7.65650588,0.03824157,0.20882212,0.76461746,3.95212186,0.89863228,1.93817669,1.16058995,0.00000000
-2.08004002,7.59656387,0.03478577,0.21329848,0.75247411,3.92350788,0.89680794,1.91818649,1.14168554,0.00000000
-2.07403702,7.54366347,0.03184223,0.21768755,0.73954390,3.89907681,0.89599334,1.90031112,1.12276524,0.00000000
-2.06803402,7.49616998,0.02941987,0.22188393,0.72574624,3.87832638,0.89579551,1.88386323,1.10370650,0.00000000
-2.06203102,7.45231110,0.02752387,0.22579231,0.71101778,3.86058834,0.89583906,1.86815241,1.08440625,0.00000000
-2.05602801,7.41026990,0.02615719,0.22933168,0.69531805,3.84505666,0.89578553,1.85252379,1.06479104,0.00000000
-2.05002501,7.36828026,0.02532199,0.23243905,0.67863438,3.83082357,0.89535070,1.83639379,1.04482600,0.00000000
-2.04402201,7.32471982,0.02502081,0.23507231,0.66098587,3.81692166,0.89431896,1.81928148,1.02452223,0.00000000
-2.03801901,7.27819551,0.02525751,0.23721238,0.64242607,3.80236941,0.89255426,1.80083403,1.00394195,0.00000000
-2.03201601,7.22761742,0.02603791,0.23886423,0.62304422,3.78621786,0.89000694,1.78084535,0.98320102,0.00000000
-2.02601301,7.17225669,0.02737004,0.24005691,0.60296484,3.76759555,0.88671633,1.75926701,0.96246852,0.00000000
-2.02001001,7.11178448,0.02926406,0.24084252,0.58234556,3.74574934,0.88280893,1.73621108,0.94196339,0.00000000
-2.01400700,7.04628981,0.03173183,0.24129403,0.56137337,3.72007874,0.87849221,1.71194489,0.92194786,0.00000000
-2.00800400,6.97627520,0.03478605,0.24150229,0.54025928,3.69016202,0.87404444,1.68687818,0.90271823,0.00000000
-2.00200100,6.90263032,0.03843911,0.24157207,0.51923164,3.65577272,0.86980090,1.66154310,0.88459308,0.00000000
-1.99599800,6.82658513,0.04270171,0.24161761,0.49852851,3.61688586,0.86613719,1.63656849,0.86789963,0.00000000
-1.98999500,6.74964502,0.04758114,0.24175756,0.47838932,3.57367381,0.86345022,1.61264938,0.85295886,0.00000000
-1.98399200,6.67351155,0.05307946,0.24210992,0.45904635,3.52649235,0.86213804,1.59051347,0.84007013,0.00000000
-1.97798899,6.59999321,0.05919167,0.24278688,0.44071637,3.47585799,0.86257912,1.57088618,0.82949618,0.00000000
-1.97198599,6.53091117,0.06590377,0.24389007,0.42359293,3.42241833,0.86511221,1.55445588,0.82144930,0.00000000
-1.96598299,6.46800514,0.07319112,0.24550634,0.40783978,3.36691727,0.87001772,1.54184104,0.81607946,0.00000000
-1.95997999,6.41284481,0.08101688,0.24770429,0.39358551,3.31015733,0.87750144,1.53356082,0.81346521,0.00000000
-1.95397699,6.36675140,0.08933092,0.25053175,0.38092011,3.25296155,0.88768142,1.53001042,0.81360778,0.00000000
-1.94797399,6.33073391,0.09806906,0.25401441,0.36989326,3.19613688,0.90057870,1.53144237,0.81642899,0.00000000
-1.94197099,6.30544332,0.10715293,0.25815547,0.36051470,3.14044140,0.91611238,1.53795454,0.82177312,0.00000000
-1.93596798,6.29114711,0.11649036,0.26293658,0.35275663,3.08655687,0.93409929,1.54948529,0.82941276,0.00000000
-1.92996498,6.28772538,0.12597639,0.26831984,0.34655798,3.03506792,0.95425849,1.56581598,0.83905853,0.00000000
-1.92396198,6.29468838,0.13549494,0.27425088,0.34183042,2.98644864,0.97622036,1.58658058,0.85037221,0.00000000
-1.91795898,6.31121426,0.14492109,0.28066274,0.33846578,2.94105689,0.99953997,1.61128180,0.86298280,0.00000000
-1.91195598,6.33620448,0.15412394,0.28748047,0.33634451,2.89913592,1.02371423,1.63931282,0.87650457,0.00000000
-1.90595298,6.36835363,0.16296991,0.29462610,0.33534472,2.86082274,1.04820209,1.66998364,0.89055645,0.00000000
-1.89994997,6.40622928,0.17132638,0.30202382,0.33535143,2.82616206,1.07244678,1.70255054,0.90478162,0.00000000
-1.89394697,6.44835715,0.17906565,0.30960495,0.33626533,2.79512430,1.09589917,1.73624726,0.91886624,0.00000000
-1.88794397,6.49330675,0.18606876,0.31731259,0.33801084,2.76762630,1.11804122,1.77031640,0.93255661,0.00000000
-1.88194097,6.53977238,0.19222937,0.32510560,0.34054266,2.74355278,1.13840813,1.80403955,0.94567343,0.00000000
-1.87593797,6.58664509,0.19745717,0.33296162,0.34385084,2.72277718,1.15660854,1.83676460,0.95812267,0.00000000
-1.86993497,6.63307143,0.20168090,0.34087922,0.34796359,2.70518024,1.17234131,1.86792922,0.96990227,0.00000000
-1.86393197,6.67849594,0.20485071,0.34887863,0.35294793,2.69066528,1.18540852,1.89707928,0.98110416,0.00000000
-1.85792896,6.72268511,0.20693973,0.35700147,0.35890792,2.67916901,1.19572362,1.92388160,0.99191153,0.00000000
-1.85192596,6.76573168,0.20794486,0.36530906,0.36598042,2.67066757,1.20331464,1.94813055,1.00259119,0.00000000
-1.84592296,6.80803931,0.20788659,0.37387964,0.37432860,2.66517740,1.20832205,1.96974833,1.01348136,0.00000000
-1.83991996,6.85028859,0.20680797,0.38280449,0.38413328,2.66275113,1.21099148,1.98877924,1.02497539,0.00000000
-1.83391696,6.89338657,0.20477277,0.39218326,0.39558264,2.66346899,1.21166172,2.00537834,1.03750199,0.00000000
-1.82791396,6.93840271,0.20186281,0.40211849,0.40886045,2.66742641,1.21074831,2.01979531,1.05150289,0.00000000
-1.82191096,6.98649473,0.19817477,0.41270992,0.42413364,2.67471874,1.20872391,2.03235444,1.06740896,0.00000000
-1.81590795,7.03882859,0.19381642,0.42404852,0.44153957,2.68542427,1.20609604,2.04343198,1.08561577,0.00000000
-1.80990495,7.09649678,0.18890275,0.43621074,0.46117362,2.69958658,1.20338355,2.05343193,1.10645977,0.00000000
-1.80390195,7.16043920,0.18355183,0.44925321,0.48307785,2.71719740,1.20109272,2.06276167,1.13019615,0.00000000
-1.79789895,7.23137077,0.17788097,0.46320806,0.50723116,2.73818118,1.19969431,2.07180858,1.15697942,0.00000000
-1.79189595,7.30971946,0.17200302,0.47807919,0.53354150,2.76238229,1.19960248,2.08091867,1.18684766,0.00000000
-1.78589295,7.39557766,0.16602322,0.49383955,0.56184069,2.78955566,1.20115656,2.09037837,1.21971116,0.00000000
-1.77988994,7.48866946,0.16003661,0.51042965,0.59188211,2.81936169,1.20460650,2.10040001,1.25534605,0.00000000
-1.77388694,7.58833537,0.15412604,0.52775728,0.62334149,2.85136572,1.21010250,2.11111168,1.29339326,0.00000000
-1.76788394,7.69353504,0.14836095,0.54569852,0.65582097,2.88504241,1.21768921,2.12255169,1.33336305,0.00000000
-1.76188094,7.80286809,0.14279682,0.56409995,0.68885633,2.91978512,1.22730465,2.13466764,1.37464489,0.00000000
-1.75587794,7.91461202,0.13747531,0.58278192,0.72192720,2.95492000,1.23878375,2.14731999,1.41652242,0.00000000
-1.74987494,8.02677537,0.13242494,0.60154284,0.75446999,2.98972441,1.25186613,2.16028967,1.45819304,0.00000000
-1.74387194,8.13716406,0.12766235,0.62016421,0.78589302,3.02344922,1.26620772,2.17328919,1.49879128,0.00000000
-1.73786893,8.24345777,0.12319386,0.63841624,0.81559332,3.05534406,1.28139547,2.18597655,1.53741511,0.00000000
-1.73186593,8.34329334,0.11901730,0.65606381,0.84297448,3.08468477,1.29696452,2.19797120,1.57315422,0.00000000
-1.72586293,8.43435163,0.11512397,0.67287256,0.86746478,3.11080186,1.31241682,2.20887114,1.60511912,0.00000000
-1.71985993,8.51444423,0.11150057,0.68861493,0.88853499,3.13310912,1.32724054,2.21827051,1.63246999,0.00000000
-1.71385693,8.58159675,0.10813106,0.70307590,0.90571503,3.15113099,1.34092929,2.22577674,1.65444409,0.00000000
-1.70785393,8.63412534,0.10499823,0.71605827,0.91860887,3.16452781,1.35300046,2.23102665,1.67038081,0.00000000
-1.70185093,8.67070355,0.10208511,0.72738744,0.92690705,3.17311764,1.36301201,2.23370096,1.67974323,0.00000000
-1.69584792,8.69041725,0.09937602,0.73691538,0.93039639,3.17689388,1.37057700,2.23353661,1.68213561,0.00000000
-1.68984492,8.69280552,0.09685730,0.74452400,0.92896649,3.17603774,1.37537566,2.23033669,1.67731600,0.00000000
-1.68384192,8.67788639,0.09451774,0.75012758,0.92261274,3.17092489,1.37716445,2.22397772,1.66520369,0.00000000
