energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-5.75387694,1.48191155,0.00325931,0.15971988,0.44238771,0.34499688,0.30688540,0.42479886,0.00523306,0.70292545
-5.74787394,1.47225026,0.00336625,0.15857020,0.44109750,0.34051825,0.30678353,0.42286080,0.00517244,0.69577001
-5.74187094,1.46487660,0.00346776,0.15777739,0.44061795,0.33672422,0.30709327,0.42146127,0.00517469,0.68916210
-5.73586793,1.46022297,0.00356036,0.15746796,0.44112927,0.33381242,0.30783435,0.42065864,0.00524652,0.68321776
-5.72986493,1.45871337,0.00364109,0.15776485,0.44280318,0.33197591,0.30903170,0.42051149,0.00539436,0.67805517
-5.72386193,1.46075358,0.00370761,0.15878463,0.44580011,0.33139874,0.31071507,0.42107735,0.00562414,0.67379152
-5.71785893,1.46672239,0.00375812,0.16063519,0.45026733,0.33225198,0.31291850,0.42241142,0.00594112,0.67054016
-5.71185593,1.47696379,0.00379142,0.16341377,0.45633784,0.33469011,0.31567962,0.42456531,0.00634969,0.66840786
-5.70585293,1.49177984,0.00380684,0.16720532,0.46413000,0.33884795,0.31903874,0.42758570,0.00685317,0.66749225
-5.69984992,1.51142406,0.00380425,0.17208125,0.47374751,0.34483781,0.32303749,0.43151292,0.00745354,0.66787931
-5.69384692,1.53609504,0.00378397,0.17809834,0.48527966,0.35274700,0.32771720,0.43637942,0.00815124,0.66964088
-5.68784392,1.56593036,0.00374675,0.18529791,0.49880150,0.36263557,0.33311686,0.44220819,0.00894499,0.67283215
-5.68184092,1.60100045,0.00369365,0.19370502,0.51437378,0.37453416,0.33927072,0.44901110,0.00983153,0.67748935
-5.67583792,1.64130270,0.00362603,0.20332778,0.53204245,0.38844214,0.34620565,0.45678735,0.01080551,0.68362741
-5.66983492,1.68675586,0.00354541,0.21415665,0.55183748,0.40432585,0.35393830,0.46552198,0.01185938,0.69123803
-5.66383192,1.73719492,0.00345346,0.22616372,0.57377103,0.42211715,0.36247220,0.47518466,0.01298330,0.70028796
-5.65782891,1.79236687,0.00335188,0.23930205,0.59783485,0.44171222,0.37179501,0.48572876,0.01416517,0.71071796
-5.65182591,1.85192759,0.00324236,0.25350503,0.62399703,0.46297093,0.38187603,0.49709087,0.01539073,0.72244218
-5.64582291,1.91544048,0.00312653,0.26868580,0.65219812,0.48571662,0.39266407,0.50919089,0.01664370,0.73534844
-5.63981991,1.98237695,0.00300591,0.28473691,0.68234693,0.50973669,0.40408604,0.52193264,0.01790610,0.74929928
-5.63381691,2.05211939,0.00288188,0.30153026,0.71431615,0.53478401,0.41604618,0.53520514,0.01915853,0.76413392
-5.62781391,2.12396679,0.00275564,0.31891733,0.74793818,0.56057922,0.42842618,0.54888459,0.02038063,0.77967109
-5.62181091,2.19714318,0.00262826,0.33672997,0.78300141,0.58681417,0.44108620,0.56283700,0.02155160,0.79571279
-5.61580790,2.27080923,0.00250062,0.35478171,0.81924742,0.61315633,0.45386688,0.57692140,0.02265069,0.81204888
-5.60980490,2.34407662,0.00237347,0.37286965,0.85636929,0.63925440,0.46659225,0.59099364,0.02365784,0.82846240
-5.60380190,2.41602543,0.00224738,0.39077706,0.89401158,0.66474486,0.47907357,0.60491069,0.02455426,0.84473541
-5.59779890,2.48572386,0.00212286,0.40827668,0.93177201,0.68925946,0.49111395,0.61853518,0.02532302,0.86065543
-5.59179590,2.55225018,0.00200030,0.42513463,0.96920533,0.71243351,0.50251363,0.63174021,0.02594961,0.87602193
-5.58579290,2.61471603,0.00188001,0.44111493,1.00582927,0.73391461,0.51307568,0.64441417,0.02642245,0.89065298
-5.57978989,2.67229070,0.00176229,0.45598458,1.04113291,0.75337168,0.52261206,0.65646535,0.02673327,0.90439168
-5.57378689,2.72422524,0.00164739,0.46951900,1.07458715,0.77050395,0.53094960,0.66782630,0.02687741,0.91711213
-5.56778389,2.76987587,0.00153556,0.48150770,1.10565736,0.78504956,0.53793587,0.67845752,0.02685406,0.92872478
-5.56178089,2.80872558,0.00142706,0.49176005,1.13381770,0.79679350,0.54344456,0.68835045,0.02666626,0.93918078
-5.55577789,2.84040300,0.00132215,0.50011088,1.15856694,0.80557447,0.54738019,0.69752948,0.02632083,0.94847527
-5.54977489,2.86469775,0.00122110,0.50642583,1.17944512,0.81129048,0.54968191,0.70605280,0.02582818,0.95664920
-5.54377189,2.88157138,0.00112419,0.51060605,1.19605052,0.81390288,0.55032627,0.71401191,0.02520195,0.96378956
-5.53776888,2.89116311,0.00103172,0.51259231,1.20805636,0.81343857,0.54932866,0.72152967,0.02445856,0.97002786
-5.53176588,2.89378999,0.00094399,0.51236815,1.21522649,0.80999036,0.54674359,0.72875681,0.02361669,0.97553671
-5.52576288,2.88994098,0.00086126,0.50996203,1.21742945,0.80371532,0.54266338,0.73586688,0.02269663,0.98052444
-5.51975988,2.88026490,0.00078383,0.50544835,1.21465024,0.79483125,0.53721573,0.74304963,0.02171968,0.98522781
-5.51375688,2.86555256,0.00071193,0.49894730,1.20699930,0.78361121,0.53055976,0.75050307,0.02070745,0.98990291
-5.50775388,2.84671325,0.00064581,0.49062346,1.19471817,0.77037652,0.52288111,0.75842428,0.01968121,0.99481452
-5.50175088,2.82474669,0.00058565,0.48068328,1.17818167,0.75548830,0.51438593,0.76699944,0.01866129,1.00022423
-5.49574787,2.80071131,0.00053165,0.46937142,1.15789618,0.73933798,0.50529425,0.77639339,0.01766651,1.00637778
-5.48974487,2.77569019,0.00048396,0.45696624,1.13449434,0.72233715,0.49583287,0.78673913,0.01671374,1.01349225
-5.48374187,2.75075622,0.00044273,0.44377432,1.10872600,0.70490714,0.48622820,0.79812800,0.01581748,1.02174356
-5.47773887,2.72693802,0.00040810,0.43012458,1.08144598,0.68746884,0.47669923,0.81060085,0.01498964,1.03125509
-5.47173587,2.70518844,0.00038023,0.41636183,1.05359886,0.67043301,0.46745118,0.82414093,0.01423935,1.04208811
-5.46573287,2.68635692,0.00035929,0.40284036,1.02620148,0.65419168,0.45866987,0.83866895,0.01357295,1.05423451
-5.45972986,2.67116753,0.00034549,0.38991736,1.00032372,0.63911083,0.45051733,0.85404070,0.01299406,1.06761262
-5.45372686,2.66020347,0.00033910,0.37794681,0.97706805,0.62552462,0.44312869,0.87004770,0.01250372,1.08206633
-5.44772386,2.65389908,0.00034045,0.36727365,0.95754866,0.61373144,0.43661048,0.88642094,0.01210066,1.09736806
-5.44172086,2.65253963,0.00034997,0.35822861,0.94287067,0.60399175,0.43104057,0.90283782,0.01178164,1.11322538
-5.43571786,2.65626888,0.00036814,0.35112362,0.93410989,0.59652766,0.42646950,0.91893207,0.01154181,1.12929141
-5.42971486,2.66510379,0.00039559,0.34624803,0.93229368,0.59152431,0.42292319,0.93430638,0.01137513,1.14517844
-5.42371186,2.67895549,0.00043299,0.34386544,0.93838317,0.58913250,0.42040685,0.94854730,0.01127479,1.16047439
-5.41770885,2.69765515,0.00048117,0.34421132,0.95325719,0.58947263,0.41890975,0.96124156,0.01123364,1.17476121
-5.41170585,2.72098293,0.00054098,0.34749115,0.97769794,0.59263926,0.41841052,0.97199331,0.01124458,1.18763441
-5.40570285,2.74869835,0.00061339,0.35387921,1.01237865,0.59870613,0.41888269,0.98044124,0.01130092,1.19872272
-5.39969985,2.78057001,0.00069938,0.36351770,1.05785318,0.60773114,0.42030001,0.98627489,0.01139669,1.20770678
-5.39369685,2.81640283,0.00079996,0.37651624,1.11454759,0.61976090,0.42264126,0.98924921,0.01152685,1.21433595
-5.38769385,2.85606111,0.00091608,0.39295157,1.18275360,0.63483451,0.42589417,0.98919671,0.01168752,1.21844225
-5.38169085,2.89948593,0.00104864,0.41286749,1.26262402,0.65298643,0.43005821,0.98603654,0.01187602,1.21995067
-5.37568784,2.94670605,0.00119841,0.43627476,1.35417006,0.67424805,0.43514608,0.97978010,0.01209093,1.21888540
-5.36968484,2.99784149,0.00136595,0.46315124,1.45726049,0.69864801,0.44118380,0.97053280,0.01233200,1.21537142
-5.36368184,3.05309987,0.00155162,0.49344192,1.57162264,0.72621124,0.44820934,0.95849210,0.01260007,1.20963159
-5.35767884,3.11276567,0.00175543,0.52705916,1.69684524,0.75695674,0.45626994,0.94394182,0.01289689,1.20197925
-5.35167584,3.17718333,0.00197709,0.56388300,1.83238305,0.79089439,0.46541831,0.92724300,0.01322490,1.19280683
-5.34567284,3.24673510,0.00221586,0.60376162,1.97756317,0.82802089,0.47570785,0.90882201,0.01358698,1.18257102
-5.33966983,3.32181508,0.00247058,0.64651198,2.13159290,0.86831517,0.48718735,0.88915630,0.01398616,1.17177532
-5.33366683,3.40280092,0.00273965,0.69192076,2.29356900,0.91173353,0.49989534,0.86875855,0.01442539,1.16095070
-5.32766383,3.49002461,0.00302095,0.73974552,2.46248807,0.95820477,0.51385457,0.84816002,0.01490722,1.15063558
-5.32166083,3.58374381,0.00331192,0.78971608,2.63725770,1.00762559,0.52906687,0.82789367,0.01543359,1.14135567
-5.31565783,3.68411516,0.00360952,0.84153622,2.81670804,1.05985648,0.54550872,0.80847784,0.01600559,1.13360485
-5.30965483,3.79117029,0.00391032,0.89488555,2.99960350,1.11471823,0.56312773,0.79040095,0.01662327,1.12782764
-5.30365183,3.90479574,0.00421053,0.94942151,3.18465398,1.17198918,0.58184033,0.77410785,0.01728550,1.12440390
-5.29764882,4.02471691,0.00450610,1.00478150,3.37052548,1.23140330,0.60153061,0.75998799,0.01798988,1.12363630
-5.29164582,4.15048662,0.00479279,1.06058498,3.55584969,1.29264911,0.62205048,0.74836577,0.01873269,1.12574068
-5.28564282,4.28147817,0.00506627,1.11643563,3.73923248,1.35536939,0.64322106,0.73949307,0.01950888,1.13083950
-5.27963982,4.41688279,0.00532226,1.17192340,3.91926112,1.41916170,0.66483519,0.73354414,0.02031212,1.13895843
-5.27363682,4.55571133,0.00555664,1.22662649,4.09451063,1.48357965,0.68666097,0.73061246,0.02113489,1.15002572
-5.26763382,4.69679989,0.00576553,1.28011340,4.26354921,1.54813493,0.70844608,0.73070980,0.02196861,1.16387432
-5.26163082,4.83881914,0.00594545,1.33194496,4.42494356,1.61230010,0.72992276,0.73376699,0.02280375,1.18024639
-5.25562781,4.98028718,0.00609339,1.38167658,4.57726443,1.67551214,0.75081310,0.73963645,0.02363008,1.19879981
-5.24962481,5.11958595,0.00620690,1.42886080,4.71909317,1.73717693,0.77083465,0.74809614,0.02443681,1.21911650
-5.24362181,5.25498094,0.00628418,1.47305024,4.84903000,1.79667464,0.78970602,0.75885493,0.02521286,1.24071218
-5.23761881,5.38464449,0.00632408,1.51380129,4.96570467,1.85336617,0.80715228,0.77155911,0.02594706,1.26304736
-5.23161581,5.50668270,0.00632619,1.55067843,5.06778993,1.90660083,0.82291022,0.78580013,0.02662837,1.28553933
-5.22561281,5.61916591,0.00629078,1.58325945,5.15401836,1.95572508,0.83673318,0.80112334,0.02724617,1.30757489
-5.21960980,5.72016267,0.00621881,1.61114156,5.22320253,2.00009266,0.84839548,0.81703773,0.02779046,1.32852387
-5.21360680,5.80777714,0.00611191,1.63394834,5.27425842,2.03907578,0.85769639,0.83302664,0.02825209,1.34775298
-5.20760380,5.88018920,0.00597228,1.65133748,5.30623147,2.07207736,0.86446359,0.84855926,0.02862300,1.36464008
-5.20160080,5.93569673,0.00580262,1.66300904,5.31832457,2.09854403,0.86855611,0.86310286,0.02889641,1.37858855
-5.19559780,5.97275893,0.00560609,1.66871404,5.30992679,2.11797961,0.86986670,0.87613545,0.02906703,1.38904154
-5.18959480,5.99003951,0.00538615,1.66826296,5.28064153,2.12995852,0.86832364,0.88715880,0.02913119,1.39549581
-5.18359180,5.98644817,0.00514651,1.66153378,5.23031250,2.13413874,0.86389200,0.89571126,0.02908699,1.39751485
-5.17758879,5.96117870,0.00489101,1.64847918,5.15904602,2.13027368,0.85657424,0.90138025,0.02893440,1.39474091
-5.17158579,5.91374211,0.00462355,1.62913234,5.06722808,2.11822244,0.84641024,0.90381387,0.02867531,1.38690551
-5.16558279,5.84399299,0.00434795,1.60361110,4.95553463,2.09795794,0.83347656,0.90273128,0.02831358,1.37383806
-5.15957979,5.75214763,0.00406794,1.57211996,4.82493412,2.06957225,0.81788523,0.89793134,0.02785495,1.35547217
-5.15357679,5.63879269,0.00378704,1.53494983,4.67668144,2.03327910,0.79978170,0.88929928,0.02730700,1.33184942
-5.14757379,5.50488348,0.00350852,1.49247522,4.51230276,1.98941284,0.77934227,0.87681087,0.02667904,1.30312021
-5.14157079,5.35173155,0.00323536,1.44514893,4.33357162,1.93842416,0.75677089,0.86053406,0.02598189,1.26954156
-5.13556778,5.18098149,0.00297024,1.39349434,4.14247656,1.88087224,0.73229549,0.84062777,0.02522766,1.23147193
-5.12956478,4.99457760,0.00271545,1.33809539,3.94118142,1.81741391,0.70616376,0.81733797,0.02442954,1.18936301
-5.12356178,4.79472158,0.00247296,1.27958483,3.73197979,1.74878977,0.67863878,0.79099100,0.02360144,1.14374882
-5.11755878,4.58382251,0.00224437,1.21863083,3.51724515,1.67580819,0.64999427,0.76198451,0.02275768,1.09523234
-5.11155578,4.36444125,0.00203093,1.15592286,3.29937884,1.59932741,0.62050987,0.73077625,0.02191266,1.04447023
-5.10555278,4.13923118,0.00183357,1.09215697,3.08075770,1.52023669,0.59046648,0.69787120,0.02108048,0.99215622
-5.09954977,3.91087752,0.00165288,1.02802137,2.86368355,1.43943706,0.56014175,0.66380759,0.02027461,0.93900357
-5.09354677,3.68203761,0.00148916,0.96418259,2.65033642,1.35782250,0.52980587,0.62914217,0.01950751,0.88572752
-5.08754377,3.45528417,0.00134244,0.90127292,2.44273304,1.27626205,0.49971780,0.59443564,0.01879034,0.83302804
-5.08154077,3.23305344,0.00121250,0.83987929,2.24269209,1.19558362,0.47012194,0.56023832,0.01813266,0.78157379
-5.07553777,3.01759995,0.00109889,0.78053420,2.05180721,1.11655981,0.44124535,0.52707701,0.01754220,0.73198754
-5.06953477,2.81095895,0.00100099,0.72370868,1.87142821,1.03989622,0.41329551,0.49544312,0.01702464,0.68483362
-5.06353177,2.61491745,0.00091797,0.66980748,1.70265077,0.96622246,0.38645864,0.46578260,0.01658348,0.64060769
-5.05752876,2.43099421,0.00084891,0.61916652,1.54631441,0.89608590,0.36089852,0.43848777,0.01621998,0.59972905
-5.05152576,2.26042857,0.00079274,0.57205244,1.40300801,0.82994820,0.33675588,0.41389127,0.01593316,0.56253557
-5.04552276,2.10417783,0.00074829,0.52866414,1.27308217,0.76818441,0.31414820,0.39226210,0.01571985,0.52928115
-5.03951976,1.96292227,0.00071436,0.48913589,1.15666716,0.71108440,0.29316984,0.37380366,0.01557482,0.50013565
-5.03351676,1.83707692,0.00068969,0.45354197,1.05369518,0.65885641,0.27389261,0.35865362,0.01549100,0.47518709
-5.02751376,1.72680871,0.00067298,0.42190226,0.96392570,0.61163210,0.25636649,0.34688547,0.01545970,0.45444572
-5.02151076,1.63205787,0.00066298,0.39418846,0.88697236,0.56947293,0.24062063,0.33851134,0.01547095,0.43784966
-5.01550775,1.55256205,0.00065843,0.37033079,0.82233015,0.53237729,0.22666445,0.33348593,0.01551381,0.42527179
-5.00950475,1.48788190,0.00065812,0.35022451,0.76940180,0.50028801,0.21448885,0.33171119,0.01557677,0.41652747
-5.00350175,1.43742694,0.00066092,0.33373630,0.72752223,0.47309990,0.20406746,0.33304145,0.01564812,0.41138277
-4.99749875,1.40048061,0.00066575,0.32071002,0.69598033,0.45066693,0.19535793,0.33728882,0.01571632,0.40956275
-4.99149575,1.37622360,0.00067166,0.31097172,0.67403742,0.43280882,0.18830323,0.34422863,0.01577039,0.41075980
-4.98549275,1.36375495,0.00067777,0.30433388,0.66094219,0.41931675,0.18283291,0.35360470,0.01580023,0.41464148
-4.97948974,1.36211040,0.00068334,0.30059864,0.65594184,0.40995823,0.17886435,0.36513454,0.01579694,0.42085794
-4.97348674,1.37027790,0.00068772,0.29956014,0.65828966,0.40448085,0.17630400,0.37851417,0.01575301,0.42904872
-4.96748374,1.38721037,0.00069041,0.30100605,0.66724931,0.40261509,0.17504861,0.39342289,0.01566253,0.43884886
-4.96148074,1.41183587,0.00069100,0.30471825,0.68209634,0.40407627,0.17498642,0.40952772,0.01552131,0.44989449
-4.95547774,1.44306578,0.00068922,0.31047303,0.70211752,0.40856567,0.17599843,0.42648786,0.01532687,0.46182762
-4.94947474,1.47980142,0.00068488,0.31804079,0.72660865,0.41577124,0.17795964,0.44395911,0.01507846,0.47430058
-4.94347174,1.52093980,0.00067793,0.32718572,0.75487170,0.42536786,0.18074037,0.46159836,0.01477696,0.48697993
-4.93746873,1.56537904,0.00066836,0.33766531,0.78621185,0.43701768,0.18420761,0.47906815,0.01442468,0.49954997
-4.93146573,1.61202428,0.00065626,0.34923030,0.81993525,0.45037062,0.18822652,0.49604150,0.01402524,0.51171609
-4.92546273,1.65979429,0.00064179,0.36162500,0.85534804,0.46506537,0.19266192,0.51220677,0.01358326,0.52320774
-4.91945973,1.70762942,0.00062513,0.37458815,0.89175695,0.48073098,0.19737996,0.52727269,0.01310418,0.53378128
-4.91345673,1.75450099,0.00060652,0.38785460,0.92847202,0.49698937,0.20224973,0.54097330,0.01259398,0.54322265
-4.90745373,1.79942224,0.00058620,0.40115762,0.96481138,0.51345868,0.20714510,0.55307281,0.01205889,0.55134970
-4.90145073,1.84146054,0.00056445,0.41423207,1.00010804,0.52975763,0.21194639,0.56337013,0.01150522,0.55801428
-4.89544772,1.87975085,0.00054152,0.42681815,1.03371865,0.54551068,0.21654221,0.57170283,0.01093910,0.56310397
-4.88944472,1.91350958,0.00051767,0.43866579,1.06503363,0.56035403,0.22083112,0.57795052,0.01036634,0.56654326
-4.88344172,1.94204864,0.00049314,0.44953938,1.09348836,0.57394219,0.22472323,0.58203724,0.00979227,0.56829420
-4.87743872,1.96478868,0.00046816,0.45922267,1.11857479,0.58595476,0.22814166,0.58393288,0.00922166,0.56835638
-4.87143572,1.98127116,0.00044295,0.46752370,1.13985274,0.59610343,0.23102373,0.58365349,0.00865863,0.56676624
-4.86543272,1.99116831,0.00041767,0.47427938,1.15696044,0.60413849,0.23332202,0.58126033,0.00810671,0.56359552
-4.85942971,1.99429047,0.00039251,0.47935954,1.16962360,0.60985493,0.23500499,0.57685780,0.00756874,0.55894909
-4.85342671,1.99059052,0.00036760,0.48267030,1.17766238,0.61309747,0.23605741,0.57059012,0.00704702,0.55296196
-4.84742371,1.98016462,0.00034308,0.48415649,1.18099604,0.61376451,0.23648035,0.56263711,0.00654326,0.54579573
-4.84142071,1.96324959,0.00031907,0.48380301,1.17964478,0.61181071,0.23629089,0.55320908,0.00605876,0.53763448
-4.83541771,1.94021647,0.00029566,0.48163508,1.17372870,0.60724793,0.23552146,0.54254101,0.00559438,0.52868027
-4.82941471,1.91156068,0.00027294,0.47771727,1.16346376,0.60014464,0.23421881,0.53088634,0.00515070,0.51914839
-4.82341171,1.87788893,0.00025101,0.47215140,1.14915500,0.59062362,0.23244274,0.51851062,0.00472804,0.50926249
-4.81740870,1.83990335,0.00022992,0.46507332,1.13118702,0.57885811,0.23026444,0.50568511,0.00432654,0.49924976
-4.81140570,1.79838332,0.00020976,0.45664875,1.11001238,0.56506657,0.22776473,0.49268064,0.00394620,0.48933628
-4.80540270,1.75416558,0.00019058,0.44706820,1.08613797,0.54950613,0.22503188,0.47976187,0.00358695,0.47974250
-4.79939970,1.70812317,0.00017244,0.43654131,1.06011020,0.53246506,0.22215945,0.46718207,0.00324863,0.47067918
-4.79339670,1.66114384,0.00015538,0.42529070,1.03249920,0.51425458,0.21924388,0.45517845,0.00293105,0.46234352
-4.78739370,1.61410843,0.00013947,0.41354552,1.00388280,0.49520016,0.21638194,0.44396816,0.00263398,0.45491572
-4.78139070,1.56786986,0.00012473,0.40153497,0.97483066,0.47563277,0.21366829,0.43374487,0.00235712,0.44855578
-4.77538769,1.52323311,0.00011121,0.38948201,0.94588901,0.45588030,0.21119281,0.42467592,0.00210015,0.44340064
-4.76938469,1.48093659,0.00009894,0.37759725,0.91756657,0.43625938,0.20903815,0.41690002,0.00186267,0.43956154
-4.76338169,1.44163549,0.00008796,0.36607353,0.89032190,0.41706802,0.20727723,0.41052532,0.00164425,0.43712162
-4.75737869,1.40588718,0.00007829,0.35508098,0.86455257,0.39857903,0.20597098,0.40562799,0.00144434,0.43613377
-4.75137569,1.37413917,0.00006997,0.34476300,0.84058642,0.38103461,0.20516624,0.40225111,0.00126234,0.43661869
-4.74537269,1.34671979,0.00006303,0.33523304,0.81867513,0.36464214,0.20489392,0.40040388,0.00109756,0.43856331
-4.73936968,1.32383189,0.00005751,0.32657239,0.79899019,0.34957115,0.20516758,0.40006128,0.00094925,0.44191957
-4.73336668,1.30554973,0.00005346,0.31882906,0.78162153,0.33595177,0.20598233,0.40116414,0.00081656,0.44660378
-4.72736368,1.29181919,0.00005093,0.31201765,0.76657858,0.32387426,0.20731433,0.40361966,0.00069858,0.45249653
-4.72136068,1.28246151,0.00004999,0.30612036,0.75379397,0.31338997,0.20912074,0.40730259,0.00059438,0.45944347
-4.71535768,1.27718045,0.00005071,0.30108905,0.74312963,0.30451333,0.21134033,0.41205711,0.00050295,0.46725702
-4.70935468,1.27557297,0.00005318,0.29684831,0.73438520,0.29722490,0.21389470,0.41769938,0.00042329,0.47571905
-4.70335168,1.27714306,0.00005750,0.29329943,0.72730842,0.29147527,0.21669010,0.42402109,0.00035438,0.48458471
-4.69734867,1.28131872,0.00006377,0.29032525,0.72160727,0.28718971,0.21961992,0.43079373,0.00029522,0.49358743
-4.69134567,1.28747143,0.00007210,0.28779561,0.71696349,0.28427324,0.22256764,0.43777380,0.00024482,0.50244491
-4.68534267,1.29493777,0.00008261,0.28557336,0.71304700,0.28261608,0.22541040,0.44470876,0.00020225,0.51086619
-4.67933967,1.30304245,0.00009542,0.28352065,0.70953081,0.28209920,0.22802277,0.45134362,0.00016660,0.51855948
-4.67333667,1.31112211,0.00011063,0.28150544,0.70610590,0.28259976,0.23028094,0.45742802,0.00013704,0.52524053
-4.66733367,1.31854900,0.00012832,0.27940774,0.70249557,0.28399634,0.23206685,0.46272350,0.00011279,0.53064137
-4.66133067,1.32475378,0.00014857,0.27712574,0.69846874,0.28617365,0.23327230,0.46701075,0.00009314,0.53451880
-4.65532766,1.32924657,0.00017142,0.27458127,0.69385175,0.28902683,0.23380285,0.47009651,0.00007746,0.53666266
-4.64932466,1.33163553,0.00019685,0.27172463,0.68853827,0.29246494,0.23358125,0.47181985,0.00006516,0.53690311
-4.64332166,1.33164212,0.00022482,0.26853857,0.68249691,0.29641379,0.23255033,0.47205748,0.00005574,0.53511686
