energy_ev,total_up,Al_p_up,Al_d_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up
-5.31565783,2.46772503,0.04334550,0.00000000,2.68050271,0.83966779,0.01175033,1.73995547
-5.30965483,2.38465359,0.04452061,0.00000000,2.59913239,0.80865655,0.01122764,1.67444966
-5.30365183,2.30459763,0.04597797,0.00000000,2.51620359,0.77924172,0.01067782,1.60924841
-5.29764882,2.22841516,0.04771817,0.00000000,2.43282332,0.75170445,0.01010662,1.54507948
-5.29164582,2.15685035,0.04973732,0.00000000,2.35007284,0.72626922,0.00952004,1.48261712
-5.28564282,2.09053012,0.05202714,0.00000000,2.26899377,0.70310398,0.00892423,1.42247535
-5.27963982,2.02996311,0.05457504,0.00000000,2.19057542,0.68232175,0.00832538,1.36520281
-5.27363682,1.97554120,0.05736433,0.00000000,2.11574344,0.66398346,0.00772959,1.31127903
-5.26763382,1.92754317,0.06037445,0.00000000,2.04535016,0.64810195,0.00714279,1.26111236
-5.26163082,1.88614045,0.06358134,0.00000000,1.98016671,0.63464688,0.00657058,1.21503927
-5.25562781,1.85140456,0.06695783,0.00000000,1.92087708,0.62355038,0.00601815,1.17332517
-5.24962481,1.82331620,0.07047415,0.00000000,1.86807406,0.61471323,0.00549019,1.13616654
-5.24362181,1.80177535,0.07409842,0.00000000,1.82225706,0.60801128,0.00499081,1.10369428
-5.23761881,1.78661215,0.07779721,0.00000000,1.78383133,0.60330203,0.00452345,1.07597802
-5.23161581,1.77759789,0.08153611,0.00000000,1.75310856,0.60043091,0.00409089,1.05303120
-5.22561281,1.77445571,0.08528022,0.00000000,1.73030805,0.59923722,0.00369518,1.03481648
-5.21960980,1.77687033,0.08899468,0.00000000,1.71555826,0.59955938,0.00333764,1.02125122
-5.21360680,1.78449632,0.09264508,0.00000000,1.70889799,0.60123924,0.00301894,1.01221264
-5.20760380,1.79696449,0.09619782,0.00000000,1.71027698,0.60412542,0.00273902,1.00754228
-5.20160080,1.81388605,0.09962036,0.00000000,1.71955540,0.60807540,0.00249725,1.00704958
-5.19559780,1.83485424,0.10288145,0.00000000,1.73650216,0.61295638,0.00229240,1.01051425
-5.18959480,1.85944376,0.10595121,0.00000000,1.76079210,0.61864484,0.00212276,1.01768742
-5.18359180,1.88720787,0.10880117,0.00000000,1.79200215,0.62502506,0.00198616,1.02829162
-5.17758879,1.91767392,0.11140434,0.00000000,1.82960705,0.63198644,0.00188011,1.04201964
-5.17158579,1.95033774,0.11373516,0.00000000,1.87297524,0.63942031,0.00180181,1.05853277
-5.16558279,1.98465786,0.11576955,0.00000000,1.92136574,0.64721608,0.00174825,1.07745862
-5.15957979,2.02005029,0.11748496,0.00000000,1.97392693,0.65525745,0.00171628,1.09838925
-5.15357679,2.05588508,0.11886047,0.00000000,2.02969824,0.66341883,0.00170268,1.12087995
-5.14757379,2.09148529,0.11987707,0.00000000,2.08761558,0.67156250,0.00170420,1.14444948
-5.14157079,2.12612939,0.12051788,0.00000000,2.14652141,0.67953678,0.00171765,1.16858208
-5.13556778,2.15905766,0.12076863,0.00000000,2.20517981,0.68717559,0.00173994,1.19273186
-5.12956478,2.18948299,0.12061807,0.00000000,2.26229708,0.69429950,0.00176811,1.21632981
-5.12356178,2.21660610,0.12005857,0.00000000,2.31654755,0.70071862,0.00179941,1.23879360
-5.11755878,2.23963510,0.11908671,0.00000000,2.36660431,0.70623710,0.00183130,1.25954001
-5.11155578,2.25780857,0.11770383,0.00000000,2.41117395,0.71065924,0.00186153,1.27799990
-5.10555278,2.27042150,0.11591660,0.00000000,2.44903417,0.71379705,0.00188813,1.29363507
-5.09954977,2.27685272,0.11373747,0.00000000,2.47907272,0.71547872,0.00190944,1.30595633
-5.09354677,2.27659258,0.11118502,0.00000000,2.50032588,0.71555772,0.00192413,1.31454211
-5.08754377,2.26926915,0.10828407,0.00000000,2.51201480,0.71392192,0.00193122,1.31905635
-5.08154077,2.25467157,0.10506573,0.00000000,2.51357757,0.71050220,0.00193007,1.31926499
-5.07553777,2.23276887,0.10156704,0.00000000,2.50469533,0.70527996,0.00192037,1.31504978
-5.06953477,2.20372298,0.09783056,0.00000000,2.48531087,0.69829307,0.00190213,1.30641862
-5.06353177,2.16789483,0.09390358,0.00000000,2.45563834,0.68963970,0.00187565,1.29351166
-5.05752876,2.12584273,0.08983722,0.00000000,2.41616325,0.67947973,0.00184152,1.27660245
-5.05152576,2.07831274,0.08568525,0.00000000,2.36763248,0.66803349,0.00180053,1.25609387
-5.04552276,2.02622099,0.08150280,0.00000000,2.31103420,0.65557776,0.00175370,1.23250884
-5.03951976,1.97062853,0.07734496,0.00000000,2.24756852,0.64243907,0.00170215,1.20647584
-5.03351676,1.91270957,0.07326531,0.00000000,2.17860995,0.62898451,0.00164713,1.17870987
-5.02751376,1.85371442,0.06931447,0.00000000,2.10566319,0.61561044,0.00158991,1.14998958
-5.02151076,1.79492864,0.06553866,0.00000000,2.03031407,0.60272956,0.00153176,1.12113141
-5.01550775,1.73763034,0.06197846,0.00000000,1.95417789,0.59075686,0.00147392,1.09296204
-5.00950475,1.68304725,0.05866767,0.00000000,1.87884729,0.58009522,0.00141749,1.06629010
-5.00350175,1.63231567,0.05563243,0.00000000,1.80584177,0.57112109,0.00136347,1.04187864
-4.99749875,1.58644300,0.05289059,0.00000000,1.73656115,0.56417101,0.00131267,1.02041929
-4.99149575,1.54627537,0.05045137,0.00000000,1.67224445,0.55952961,0.00126572,1.00250929
-4.98549275,1.51247165,0.04831527,0.00000000,1.61393606,0.55741935,0.00122305,0.98863232
-4.97948974,1.48548485,0.04647435,0.00000000,1.56245990,0.55799258,0.00118486,0.97914361
-4.97348674,1.46555138,0.04491275,0.00000000,1.51840245,0.56132614,0.00115117,0.97426008
-4.96748374,1.45268834,0.04360750,0.00000000,1.48210481,0.56741849,0.00112178,0.97405536
-4.96148074,1.44669855,0.04252952,0.00000000,1.45366345,0.57618956,0.00109631,0.97845989
-4.95547774,1.44718283,0.04164487,0.00000000,1.43293915,0.58748307,0.00107425,0.98726568
-4.94947474,1.45355860,0.04091608,0.00000000,1.41957309,0.60107110,0.00105496,1.00013535
-4.94347174,1.46508355,0.04030362,0.00000000,1.41300904,0.61666065,0.00103769,1.01661472
-4.93746873,1.48088341,0.03976729,0.00000000,1.41252020,0.63390184,0.00102167,1.03614835
-4.93146573,1.49998214,0.03926769,0.00000000,1.41723933,0.65239729,0.00100610,1.05809720
-4.92546273,1.52133354,0.03876753,0.00000000,1.42619087,0.67171242,0.00099021,1.08175766
-4.91945973,1.54385283,0.03823283,0.00000000,1.43832360,0.69138613,0.00097328,1.10638122
-4.91345673,1.56644714,0.03763390,0.00000000,1.45254287,0.71094173,0.00095466,1.13119416
-4.90745373,1.58804411,0.03694616,0.00000000,1.46774136,0.72989770,0.00093383,1.15541672
-4.90145073,1.60761775,0.03615064,0.00000000,1.48282756,0.74777814,0.00091038,1.17828123
-4.89544772,1.62421113,0.03523437,0.00000000,1.49675161,0.76412264,0.00088404,1.19904899
-4.88944472,1.63695560,0.03419035,0.00000000,1.50852792,0.77849557,0.00085466,1.21702562
-4.88344172,1.64508647,0.03301743,0.00000000,1.51725463,0.79049459,0.00082225,1.23157471
-4.87743872,1.64795508,0.03171991,0.00000000,1.52212974,0.79975837,0.00078693,1.24212978
-4.87143572,1.64503751,0.03030695,0.00000000,1.52246399,0.80597347,0.00074896,1.24820439
-4.86543272,1.63594019,0.02879189,0.00000000,1.51769065,0.80888024,0.00070868,1.24940053
-4.85942971,1.62040248,0.02719141,0.00000000,1.50737235,0.80827779,0.00066653,1.24541516
-4.85342671,1.59829668,0.02552467,0.00000000,1.49120508,0.80402783,0.00062298,1.23604487
-4.84742371,1.56962558,0.02381240,0.00000000,1.46901955,0.79605743,0.00057857,1.22118869
-4.84142071,1.53451783,0.02207603,0.00000000,1.44077995,0.78436045,0.00053385,1.20084892
-4.83541771,1.49322120,0.02033690,0.00000000,1.40658018,0.76899761,0.00048935,1.17512997
-4.82941471,1.44609406,0.01861548,0.00000000,1.36663777,0.75009519,0.00044560,1.14423505
-4.82341171,1.39359495,0.01693081,0.00000000,1.32128540,0.72784214,0.00040309,1.10846087
-4.81740870,1.33627069,0.01529996,0.00000000,1.27096021,0.70248573,0.00036226,1.06819012
-4.81140570,1.27474287,0.01373768,0.00000000,1.21619110,0.67432581,0.00032350,1.02388213
-4.80540270,1.20969324,0.01225617,0.00000000,1.15758422,0.64370756,0.00028716,0.97606155
-4.79939970,1.14184798,0.01086496,0.00000000,1.09580689,0.61101319,0.00025353,0.92530560
-4.79339670,1.07196142,0.00957095,0.00000000,1.03157052,0.57665258,0.00022285,0.87222999
-4.78739370,1.00079938,0.00837846,0.00000000,0.96561271,0.54105339,0.00019535,0.81747408
-4.78139070,0.92912276,0.00728950,0.00000000,0.89867935,0.50465068,0.00017121,0.76168571
-4.77538769,0.85767168,0.00630392,0.00000000,0.83150704,0.46787665,0.00015064,0.70550611
-4.76938469,0.78715073,0.00541983,0.00000000,0.76480645,0.43115077,0.00013387,0.64955555
-4.76338169,0.71821582,0.00463381,0.00000000,0.69924725,0.39487061,0.00012117,0.59442021
-4.75737869,0.65146287,0.00394134,0.00000000,0.63544497,0.35940376,0.00011293,0.54064049
-4.75137569,0.58741897,0.00333707,0.00000000,0.57395017,0.32508104,0.00010962,0.48870153
-4.74537269,0.52653595,0.00281517,0.00000000,0.51524043,0.29219131,0.00011191,0.43902585
-4.73936968,0.46918674,0.00236959,0.00000000,0.45971501,0.26097781,0.00012066,0.39196845
-4.73336668,0.41566438,0.00199438,0.00000000,0.40769255,0.23163629,0.00013697,0.34781448
-4.72736368,0.36618370,0.00168388,0.00000000,0.35941146,0.20431480,0.00016226,0.30677927
-4.72136068,0.32088545,0.00143292,0.00000000,0.31503303,0.17911492,0.00019831,0.26901065
-4.71535768,0.27984249,0.00123698,0.00000000,0.27464676,0.15609453,0.00024730,0.23459328
-4.70935468,0.24306774,0.00109233,0.00000000,0.23827765,0.13527157,0.00031186,0.20355466
-4.70335168,0.21052346,0.00099615,0.00000000,0.20589500,0.11662887,0.00039514,0.17587242
-4.69734867,0.18213134,0.00094650,0.00000000,0.17742210,0.10011942,0.00050085,0.15148246
-4.69134567,0.15778285,0.00094249,0.00000000,0.15274655,0.08567214,0.00063325,0.13028757
-4.68534267,0.13734958,0.00098414,0.00000000,0.13173048,0.07319761,0.00079724,0.11216601
-4.67933967,0.12069283,0.00107249,0.00000000,0.11422041,0.06259369,0.00099827,0.09697987
-4.67333667,0.10767233,0.00120945,0.00000000,0.10005629,0.05375070,0.00124240,0.08458258
-4.66733367,0.09815355,0.00139778,0.00000000,0.08907934,0.04655603,0.00153618,0.07482560
-4.66133067,0.09201344,0.00164094,0.00000000,0.08113853,0.04089811,0.00188664,0.06756386
-4.65532766,0.08914429,0.00194298,0.00000000,0.07609541,0.03666948,0.00230106,0.06265995
-4.64932466,0.08945580,0.00230837,0.00000000,0.07382725,0.03376909,0.00278691,0.05998687
-4.64332166,0.09287510,0.00274177,0.00000000,0.07422840,0.03210373,0.00335160,0.05942941
-4.63731866,0.09934491,0.00324783,0.00000000,0.07720998,0.03158869,0.00400225,0.06088421
-4.63131566,0.10881992,0.00383092,0.00000000,0.08269786,0.03214759,0.00474541,0.06425854
-4.62531266,0.12126163,0.00449488,0.00000000,0.09062931,0.03371160,0.00558676,0.06946810
-4.61930965,0.13663190,0.00524269,0.00000000,0.10094828,0.03621821,0.00653079,0.07643385
-4.61330665,0.15488558,0.00607624,0.00000000,0.11359991,0.03960943,0.00758046,0.08507836
-4.60730365,0.17596254,0.00699598,0.00000000,0.12852419,0.04382991,0.00873686,0.09532169
-4.60130065,0.19977972,0.00800073,0.00000000,0.14564952,0.04882483,0.00999893,0.10707725
-4.59529765,0.22622343,0.00908739,0.00000000,0.16488620,0.05453796,0.01136318,0.12024794
-4.58929465,0.25514259,0.01025083,0.00000000,0.18612056,0.06090978,0.01282348,0.13472269
-4.58329165,0.28634330,0.01148371,0.00000000,0.20920977,0.06787612,0.01437093,0.15037387
-4.57728864,0.31958515,0.01277652,0.00000000,0.23397799,0.07536710,0.01599381,0.16705564
-4.57128564,0.35457965,0.01411756,0.00000000,0.26021400,0.08330669,0.01767768,0.18460355
-4.56528264,0.39099121,0.01549316,0.00000000,0.28767064,0.09161293,0.01940552,0.20283538
-4.55927964,0.42844062,0.01688784,0.00000000,0.31606623,0.10019876,0.02115805,0.22155348
-4.55327664,0.46651129,0.01828475,0.00000000,0.34508815,0.10897353,0.02291413,0.24054843
-4.54727364,0.50475814,0.01966600,0.00000000,0.37439843,0.11784514,0.02465126,0.25960396
-4.54127064,0.54271878,0.02101324,0.00000000,0.40364139,0.12672274,0.02634622,0.27850308
-4.53526763,0.57992676,0.02230816,0.00000000,0.43245300,0.13551984,0.02797571,0.29703504
-4.52926463,0.61592636,0.02353311,0.00000000,0.46047175,0.14415773,0.02951707,0.31500286
-4.52326163,0.65028813,0.02467172,0.00000000,0.48735046,0.15256902,0.03094901,0.33223108
-4.51725863,0.68262473,0.02570947,0.00000000,0.51276865,0.16070116,0.03225226,0.34857336
-4.51125563,0.71260608,0.02663420,0.00000000,0.53644480,0.16851963,0.03341022,0.36391945
-4.50525263,0.73997321,0.02743664,0.00000000,0.55814812,0.17601074,0.03440949,0.37820125
-4.49924962,0.76454994,0.02811074,0.00000000,0.57770895,0.18318380,0.03524029,0.39139746
-4.49324662,0.78625197,0.02865398,0.00000000,0.59502756,0.19007258,0.03589667,0.40353666
-4.48724362,0.80509259,0.02906744,0.00000000,0.61008071,0.19673579,0.03637669,0.41469859
-4.48124062,0.82118487,0.02935585,0.00000000,0.62292565,0.20325671,0.03668229,0.42501343
-4.47523762,0.83474012,0.02952747,0.00000000,0.63370137,0.20974188,0.03681906,0.43465911
-4.46923462,0.84606253,0.02959381,0.00000000,0.64262694,0.21631878,0.03679591,0.44385678
-4.46323162,0.85554042,0.02956930,0.00000000,0.64999694,0.22313274,0.03662451,0.45286458
-4.45722861,0.86363430,0.02947082,0.00000000,0.65617420,0.23034307,0.03631872,0.46197002
-4.45122561,0.87086242,0.02931722,0.00000000,0.66158019,0.23811868,0.03589389,0.47148124
-4.44522261,0.87778446,0.02912874,0.00000000,0.66668322,0.24663317,0.03536615,0.48171764
-4.43921961,0.88498402,0.02892648,0.00000000,0.67198515,0.25605988,0.03475175,0.49300025
-4.43321661,0.89305080,0.02873185,0.00000000,0.67800692,0.26656670,0.03406643,0.50564213
-4.42721361,0.90256305,0.02856603,0.00000000,0.68527348,0.27831119,0.03332479,0.51993935
-4.42121061,0.91407105,0.02844955,0.00000000,0.69429854,0.29143582,0.03253993,0.53616266
-4.41520760,0.92808205,0.02840186,0.00000000,0.70556971,0.30606366,0.03172307,0.55455023
-4.40920460,0.94504723,0.02844099,0.00000000,0.71953420,0.32229454,0.03088339,0.57530146
-4.40320160,0.96535076,0.02858331,0.00000000,0.73658558,0.34020172,0.03002797,0.59857208
-4.39719860,0.98930126,0.02884334,0.00000000,0.75705185,0.35982902,0.02916190,0.62447040
-4.39119560,1.01712547,0.02923350,0.00000000,0.78118482,0.38118857,0.02828847,0.65305478
-4.38519260,1.04896416,0.02976412,0.00000000,0.80915128,0.40425904,0.02740947,0.68433199
-4.37918959,1.08487005,0.03044324,0.00000000,0.84102576,0.42898436,0.02652556,0.71825666
-4.37318659,1.12480754,0.03127659,0.00000000,0.87678521,0.45527302,0.02563669,0.75473137
-4.36718359,1.16865400,0.03226747,0.00000000,0.91630565,0.48299781,0.02474248,0.79360753
-4.36118059,1.21620256,0.03341675,0.00000000,0.95936092,0.51199628,0.02384267,0.83468690
-4.35517759,1.26716621,0.03472271,0.00000000,1.00562367,0.54207171,0.02293747,0.87772370
-4.34917459,1.32118315,0.03618103,0.00000000,1.05466875,0.57299495,0.02202781,0.92242758
-4.34317159,1.37782357,0.03778471,0.00000000,1.10597915,0.60450709,0.02111565,0.96846724
-4.33716858,1.43659781,0.03952406,0.00000000,1.15895463,0.63632307,0.02020403,1.01547515
-4.33116558,1.49696602,0.04138674,0.00000000,1.21292305,0.66813643,0.01929721,1.06305329
-4.32516258,1.55834953,0.04335779,0.00000000,1.26715445,0.69962509,0.01840061,1.11078015
-4.31915958,1.62014386,0.04541987,0.00000000,1.32087771,0.73045833,0.01752071,1.15821904
-4.31315658,1.68173343,0.04755350,0.00000000,1.37329943,0.76030473,0.01666493,1.20492766
-4.30715358,1.74250772,0.04973739,0.00000000,1.42362480,0.78884112,0.01584145,1.25046889
