energy_ev,total_up,Cd_p_up,Cd_d_up,In_p_up,In_d_up,Se_s_up,Se_p_up
-5.74787394,0.31882429,0.16129698,0.02448961,0.06779057,0.00084631,0.02265565,0.09884094
-5.74187094,0.29375462,0.14831755,0.02245973,0.06247288,0.00078031,0.02091621,0.09097601
-5.73586793,0.26929955,0.13568843,0.02050534,0.05722375,0.00071575,0.01918544,0.08341643
-5.72986493,0.24567118,0.12350588,0.01863907,0.05209656,0.00065315,0.01748337,0.07622481
-5.72386193,0.22305944,0.11185487,0.01687195,0.04713857,0.00059298,0.01582826,0.06945745
-5.71785893,0.20162959,0.10080797,0.01521328,0.04239020,0.00053565,0.01423619,0.06316386
-5.71185593,0.18152049,0.09042475,0.01367059,0.03788472,0.00048148,0.01272081,0.05738639
-5.70585293,0.16284378,0.08075140,0.01224958,0.03364811,0.00043074,0.01129315,0.05216006
-5.69984992,0.14568367,0.07182090,0.01095419,0.02969915,0.00038363,0.00996160,0.04751251
-5.69384692,0.13009752,0.06365341,0.00978663,0.02604974,0.00034028,0.00873190,0.04346398
-5.68784392,0.11611688,0.05625692,0.00874747,0.02270535,0.00030075,0.00760734,0.04002742
-5.68184092,0.10374902,0.04962818,0.00783574,0.01966565,0.00026506,0.00658885,0.03720862
-5.67583792,0.09297881,0.04375377,0.00704908,0.01692519,0.00023315,0.00567534,0.03500633
-5.66983492,0.08377075,0.03861127,0.00638381,0.01447419,0.00020493,0.00486396,0.03341240
-5.66383192,0.07607115,0.03417049,0.00583512,0.01229931,0.00018026,0.00415035,0.03241190
-5.65782891,0.06981034,0.03039471,0.00539715,0.01038444,0.00015897,0.00352901,0.03198325
-5.65182591,0.06490483,0.02724188,0.00506315,0.00871150,0.00014085,0.00299356,0.03209832
-5.64582291,0.06125940,0.02466580,0.00482557,0.00726106,0.00012570,0.00253705,0.03272257
-5.63981991,0.05876905,0.02261716,0.00467619,0.00601306,0.00011326,0.00215217,0.03381519
-5.63381691,0.05732088,0.02104452,0.00460622,0.00494733,0.00010327,0.00183151,0.03532936
-5.62781391,0.05679580,0.01989524,0.00460642,0.00404405,0.00009550,0.00156773,0.03721256
-5.62181091,0.05707027,0.01911622,0.00466717,0.00328416,0.00008966,0.00135370,0.03940705
-5.61580790,0.05801782,0.01865463,0.00477860,0.00264963,0.00008550,0.00118265,0.04185040
-5.60980490,0.05951070,0.01845854,0.00493073,0.00212368,0.00008277,0.00104822,0.04447635
-5.60380190,0.06142148,0.01847748,0.00511352,0.00169095,0.00008123,0.00094453,0.04721568
-5.59779890,0.06362460,0.01866295,0.00531706,0.00133752,0.00008062,0.00086623,0.04999736
-5.59179590,0.06599806,0.01896889,0.00553165,0.00105097,0.00008074,0.00080850,0.05274982
-5.58579290,0.06842506,0.01935212,0.00574797,0.00082034,0.00008137,0.00076705,0.05540240
-5.57978989,0.07079567,0.01977276,0.00595722,0.00063606,0.00008232,0.00073809,0.05788681
-5.57378689,0.07300850,0.02019453,0.00615124,0.00048989,0.00008342,0.00071837,0.06013872
-5.56778389,0.07497217,0.02058513,0.00632267,0.00037480,0.00008451,0.00070505,0.06209928
-5.56178089,0.07660681,0.02091650,0.00646506,0.00028482,0.00008546,0.00069579,0.06371661
-5.55577789,0.07784527,0.02116502,0.00657297,0.00021499,0.00008616,0.00068860,0.06494706
-5.54977489,0.07863410,0.02131166,0.00664211,0.00016119,0.00008652,0.00068190,0.06575636
-5.54377189,0.07893421,0.02134207,0.00666932,0.00012004,0.00008646,0.00067445,0.06612048
-5.53776888,0.07872123,0.02124655,0.00665268,0.00008879,0.00008593,0.00066528,0.06602611
-5.53176588,0.07798540,0.02101990,0.00659149,0.00006523,0.00008491,0.00065375,0.06547091
-5.52576288,0.07673122,0.02066126,0.00648619,0.00004760,0.00008339,0.00063941,0.06446332
-5.51975988,0.07497654,0.02017377,0.00633838,0.00003450,0.00008137,0.00062206,0.06302211
-5.51375688,0.07275138,0.01956418,0.00615063,0.00002484,0.00007887,0.00060167,0.06117548
-5.50775388,0.07009645,0.01884241,0.00592643,0.00001777,0.00007593,0.00057836,0.05895998
-5.50175088,0.06706134,0.01802097,0.00567000,0.00001264,0.00007260,0.00055238,0.05641911
-5.49574787,0.06370256,0.01711442,0.00538615,0.00000895,0.00006893,0.00052407,0.05360180
-5.48974487,0.06008147,0.01613877,0.00508009,0.00000633,0.00006499,0.00049385,0.05056072
-5.48374187,0.05626219,0.01511086,0.00475724,0.00000450,0.00006084,0.00046218,0.04735059
-5.47773887,0.05230949,0.01404783,0.00442310,0.00000325,0.00005656,0.00042956,0.04402649
-5.47173587,0.04828694,0.01296651,0.00408305,0.00000245,0.00005220,0.00039648,0.04064229
-5.46573287,0.04425513,0.01188303,0.00374224,0.00000201,0.00004784,0.00036342,0.03724924
-5.45972986,0.04027022,0.01081233,0.00340543,0.00000188,0.00004353,0.00033085,0.03389473
-5.45372686,0.03638278,0.00976787,0.00307691,0.00000203,0.00003933,0.00029919,0.03062134
-5.44772386,0.03263692,0.00876139,0.00276045,0.00000250,0.00003528,0.00026883,0.02746605
-5.44172086,0.02906974,0.00780274,0.00245920,0.00000335,0.00003142,0.00024013,0.02445986
-5.43571786,0.02571116,0.00689983,0.00217577,0.00000468,0.00002780,0.00021340,0.02162753
-5.42971486,0.02258397,0.00605863,0.00191214,0.00000667,0.00002442,0.00018894,0.01898763
-5.42371186,0.01970427,0.00528326,0.00166976,0.00000955,0.00002131,0.00016701,0.01655282
-5.41770885,0.01708202,0.00457614,0.00144962,0.00001365,0.00001849,0.00014789,0.01433029
-5.41170585,0.01472191,0.00393819,0.00125228,0.00001941,0.00001595,0.00013188,0.01232232
-5.40570285,0.01262432,0.00336907,0.00107800,0.00002745,0.00001370,0.00011933,0.01052703
-5.39969985,0.01078645,0.00286744,0.00092685,0.00003855,0.00001174,0.00011069,0.00893912
-5.39369685,0.00920353,0.00243126,0.00079884,0.00005377,0.00001007,0.00010653,0.00755070
-5.38769385,0.00787006,0.00205805,0.00069401,0.00007447,0.00000867,0.00010759,0.00635214
-5.38169085,0.00678117,0.00174527,0.00061262,0.00010241,0.00000756,0.00011487,0.00533286
-5.37568784,0.00593392,0.00149050,0.00055527,0.00013984,0.00000673,0.00012965,0.00448210
-5.36968484,0.00532867,0.00129183,0.00052307,0.00018959,0.00000619,0.00015359,0.00378969
-5.36368184,0.00497038,0.00114809,0.00051777,0.00025522,0.00000595,0.00018881,0.00324671
-5.35767884,0.00487003,0.00105916,0.00054197,0.00034115,0.00000605,0.00023798,0.00284610
-5.35167584,0.00504585,0.00102617,0.00059924,0.00045278,0.00000650,0.00030442,0.00258324
-5.34567284,0.00552471,0.00105184,0.00069429,0.00059670,0.00000736,0.00039221,0.00245641
-5.33966983,0.00634330,0.00114068,0.00083318,0.00078082,0.00000869,0.00050630,0.00246722
-5.33366683,0.00754937,0.00129923,0.00102343,0.00101460,0.00001056,0.00065262,0.00262102
-5.32766383,0.00920279,0.00153629,0.00127419,0.00130912,0.00001307,0.00083817,0.00292710
-5.32166083,0.01137652,0.00186317,0.00159632,0.00167735,0.00001633,0.00107116,0.00339902
-5.31565783,0.01415726,0.00229382,0.00200256,0.00213418,0.00002048,0.00136105,0.00405466
-5.30965483,0.01764599,0.00284506,0.00250750,0.00269660,0.00002567,0.00171862,0.00491630
-5.30365183,0.02195801,0.00353667,0.00312763,0.00338369,0.00003210,0.00215598,0.00601051
-5.29764882,0.02722261,0.00439152,0.00388126,0.00421664,0.00003996,0.00268658,0.00736803
-5.29164582,0.03358224,0.00543557,0.00478833,0.00521869,0.00004948,0.00332510,0.00902331
-5.28564282,0.04119105,0.00669786,0.00587025,0.00641491,0.00006091,0.00408734,0.01101408
-5.27963982,0.05021280,0.00821044,0.00714950,0.00783201,0.00007453,0.00499000,0.01338061
-5.27363682,0.06081804,0.01000815,0.00864922,0.00949796,0.00009061,0.00605043,0.01616485
-5.26763382,0.07318066,0.01212841,0.01039265,0.01144156,0.00010946,0.00728626,0.01940935
-5.26163082,0.08747362,0.01461086,0.01240248,0.01369189,0.00013140,0.00871497,0.02315598
-5.25562781,0.10386423,0.01749693,0.01470013,0.01627772,0.00015671,0.01035344,0.02744457
-5.24962481,0.12250874,0.02082939,0.01730490,0.01922678,0.00018572,0.01221737,0.03231130
-5.24362181,0.14354668,0.02465176,0.02023313,0.02256510,0.00021871,0.01432068,0.03778711
-5.23761881,0.16709504,0.02900773,0.02349731,0.02631619,0.00025596,0.01667498,0.04389606
-5.23161581,0.19324243,0.03394055,0.02710518,0.03050040,0.00029771,0.01928887,0.05065366
-5.22561281,0.22204374,0.03949239,0.03105896,0.03513417,0.00034416,0.02216748,0.05806547
-5.21960980,0.25351531,0.04570371,0.03535463,0.04022950,0.00039548,0.02531190,0.06612576
-5.21360680,0.28763108,0.05261271,0.03998137,0.04579347,0.00045179,0.02871883,0.07481658
-5.20760380,0.32431992,0.06025476,0.04492120,0.05182790,0.00051313,0.03238030,0.08410712
-5.20160080,0.36346440,0.06866195,0.05014882,0.05832924,0.00057950,0.03628357,0.09395355
-5.19559780,0.40490112,0.07786262,0.05563175,0.06528861,0.00065083,0.04041122,0.10429940
-5.18959480,0.44842274,0.08788107,0.06133069,0.07269200,0.00072698,0.04474140,0.11507634
-5.18359180,0.49378171,0.09873713,0.06720017,0.08052071,0.00080775,0.04924836,0.12620563
-5.17758879,0.54069569,0.11044594,0.07318950,0.08875184,0.00089288,0.05390303,0.13760000
-5.17158579,0.58885424,0.12301764,0.07924387,0.09735904,0.00098204,0.05867396,0.14916601
-5.16558279,0.63792690,0.13645698,0.08530571,0.10631321,0.00107484,0.06352825,0.16080678
-5.15957979,0.68757188,0.15076305,0.09131618,0.11558325,0.00117088,0.06843268,0.17242501
-5.15357679,0.73744534,0.16592875,0.09721668,0.12513689,0.00126966,0.07335490,0.18392619
-5.14757379,0.78721052,0.18194036,0.10295049,0.13494128,0.00137070,0.07826456,0.19522171
-5.14157079,0.83654656,0.19877696,0.10846416,0.14496362,0.00147343,0.08313443,0.20623202
-5.13556778,0.88515631,0.21640980,0.11370899,0.15517158,0.00157732,0.08794144,0.21688939
-5.12956478,0.93277311,0.23480172,0.11864212,0.16553357,0.00168177,0.09266750,0.22714038
-5.12356178,0.97916596,0.25390659,0.12322752,0.17601887,0.00178618,0.09730015,0.23694785
-5.11755878,1.02414320,0.27366886,0.12743667,0.18659762,0.00188996,0.10183291,0.24629231
-5.11155578,1.06755445,0.29402334,0.13124895,0.19724072,0.00199247,0.10626541,0.25517286
-5.10555278,1.10929096,0.31489524,0.13465176,0.20791964,0.00209311,0.11060320,0.26360735
-5.09954977,1.14928454,0.33620053,0.13764039,0.21860626,0.00219125,0.11485733,0.27163206
-5.09354677,1.18750526,0.35784677,0.14021766,0.22927270,0.00228627,0.11904358,0.27930084
-5.08754377,1.22395826,0.37973434,0.14239337,0.23989129,0.00237755,0.12318163,0.28668366
-5.08154077,1.25867996,0.40175808,0.14418365,0.25043462,0.00246450,0.12729384,0.29386490
-5.07553777,1.29173395,0.42380941,0.14561016,0.26087570,0.00254653,0.13140413,0.30094114
-5.06953477,1.32320683,0.44577866,0.14669936,0.27118832,0.00262310,0.13553659,0.30801882
-5.06353177,1.35320414,0.46755776,0.14748164,0.28134744,0.00269370,0.13971428,0.31521156
-5.05752876,1.38184650,0.48904277,0.14799065,0.29132961,0.00275788,0.14395786,0.32263735
-5.05152576,1.40926596,0.51013645,0.14826250,0.30111343,0.00281524,0.14828451,0.33041561
-5.04552276,1.43560235,0.53075040,0.14833515,0.31067987,0.00286547,0.15270683,0.33866404
-5.03951976,1.46099955,0.55080661,0.14824772,0.32001238,0.00290835,0.15723202,0.34749530
-5.03351676,1.48560146,0.57023842,0.14803983,0.32909673,0.00294375,0.16186110,0.35701356
-5.02751376,1.50954731,0.58899048,0.14775098,0.33792059,0.00297162,0.16658843,0.36731086
-5.02151076,1.53296634,0.60701783,0.14741980,0.34647260,0.00299205,0.17140136,0.37846323
-5.01550775,1.55597143,0.62428398,0.14708322,0.35474119,0.00300519,0.17628002,0.39052679
-5.00950475,1.57865193,0.64075806,0.14677565,0.36271301,0.00301131,0.18119734,0.40353366
-5.00350175,1.60106568,0.65641116,0.14652794,0.37037104,0.00301074,0.18611916,0.41748807
-4.99749875,1.62323049,0.67121219,0.14636635,0.37769265,0.00300388,0.19100450,0.43236253
-4.99149575,1.64511550,0.68512333,0.14631142,0.38464756,0.00299116,0.19580597,0.44809455
-4.98549275,1.66663307,0.69809566,0.14637691,0.39119599,0.00297305,0.20047027,0.46458384
-4.97948974,1.68763168,0.71006507,0.14656876,0.39728714,0.00294999,0.20493887,0.48169056
-4.97348674,1.70789066,0.72094908,0.14688419,0.40285822,0.00292242,0.20914882,0.49923452
-4.96748374,1.72711737,0.73064472,0.14731109,0.40783408,0.00289071,0.21303362,0.51699588
-4.96148074,1.74494753,0.73902782,0.14782763,0.41212773,0.00285518,0.21652442,0.53471726
-4.95547774,1.76094905,0.74595397,0.14840229,0.41564166,0.00281605,0.21955120,0.55210761
-4.94947474,1.77462980,0.75126119,0.14899425,0.41827008,0.00277348,0.22204420,0.56884774
-4.94347174,1.78544932,0.75477429,0.14955432,0.41990202,0.00272752,0.22393553,0.58459746
-4.93746873,1.79283429,0.75631089,0.15002622,0.42042522,0.00267815,0.22516083,0.59900435
-4.93146573,1.79619733,0.75568869,0.15034828,0.41973051,0.00262527,0.22566104,0.61171365
-4.92546273,1.79495840,0.75273389,0.15045560,0.41771673,0.00256873,0.22538426,0.62237914
-4.91945973,1.78856793,0.74728995,0.15028240,0.41429560,0.00250835,0.22428751,0.63067447
-4.91345673,1.77653048,0.73922665,0.14976453,0.40939664,0.00244393,0.22233847,0.63630451
-4.90745373,1.75842790,0.72844852,0.14884217,0.40297150,0.00237529,0.21951697,0.63901613
-4.90145073,1.73394060,0.71490236,0.14746228,0.39499775,0.00230230,0.21581630,0.63860800
-4.89544772,1.70286590,0.69858341,0.14558101,0.38548169,0.00222490,0.21124412,0.63493877
-4.88944472,1.66513233,0.67953960,0.14316568,0.37446016,0.00214310,0.20582305,0.62793341
-4.88344172,1.62080916,0.65787381,0.14019637,0.36200107,0.00205704,0.19959072,0.61758717
-4.87743872,1.57011047,0.63374378,0.13666707,0.34820273,0.00196694,0.19259946,0.60396705
-4.87143572,1.51339354,0.60735982,0.13258611,0.33319194,0.00187316,0.18491537,0.58721073
-4.86543272,1.45115161,0.57898031,0.12797618,0.31712095,0.00177619,0.17661706,0.56752282
-4.85942971,1.38400132,0.54890517,0.12287368,0.30016340,0.00167659,0.16779383,0.54516883
-4.85342671,1.31266546,0.51746781,0.11732749,0.28250950,0.00157506,0.15854357,0.52046699
-4.84742371,1.23795194,0.48502573,0.11139740,0.26436060,0.00147234,0.14897037,0.49377835
-4.84142071,1.16072987,0.45195042,0.10515205,0.24592353,0.00136923,0.13918185,0.46549568
-4.83541771,1.08190414,0.41861699,0.09866665,0.22740485,0.00126658,0.12928657,0.43603164
-4.82941471,1.00238951,0.38539397,0.09202048,0.20900533,0.00116522,0.11939130,0.40580679
-4.82341171,0.92308544,0.35263381,0.08529447,0.19091493,0.00106598,0.10959857,0.37523788
-4.81740870,0.84485271,0.32066435,0.07856871,0.17330837,0.00096963,0.10000435,0.34472702
-4.81140570,0.76849282,0.28978178,0.07192026,0.15634152,0.00087688,0.09069609,0.31465204
-4.80540270,0.69473076,0.26024498,0.06542113,0.14014872,0.00078837,0.08175114,0.28535840
-4.79939970,0.62420172,0.23227180,0.05913668,0.12484099,0.00070463,0.07323559,0.25715285
-4.79339670,0.55744207,0.20603685,0.05312430,0.11050523,0.00062609,0.06520354,0.23029898
-4.78739370,0.49488450,0.18167114,0.04743256,0.09720435,0.00055308,0.05769683,0.20501469
-4.78139070,0.43685720,0.15926313,0.04210074,0.08497817,0.00048582,0.05074518,0.18147142
-4.77538769,0.38358679,0.13886119,0.03715872,0.07384504,0.00042441,0.04436670,0.15979510
-4.76938469,0.33520438,0.12047708,0.03262722,0.06380407,0.00036889,0.03856876,0.14006844
-4.76338169,0.29175422,0.10409034,0.02851834,0.05483774,0.00031917,0.03334907,0.12233452
-4.75737869,0.25320423,0.08965312,0.02483631,0.04691484,0.00027511,0.02869699,0.10660102
-4.75137569,0.21945775,0.07709533,0.02157843,0.03999349,0.00023651,0.02459492,0.09284526
-4.74537269,0.19036583,0.06632975,0.01873613,0.03402421,0.00020310,0.02101979,0.08101924
-4.73936968,0.16573948,0.05725697,0.01629604,0.02895286,0.00017458,0.01794448,0.07105487
-4.73336668,0.14536130,0.04976992,0.01424103,0.02472337,0.00015063,0.01533920,0.06286883
-4.72736368,0.12899608,0.04375786,0.01255131,0.02128014,0.00013092,0.01317267,0.05636706
-4.72136068,0.11640016,0.03910971,0.01120527,0.01857018,0.00011510,0.01141328,0.05144867
-4.71535768,0.10732911,0.03571681,0.01018039,0.01654483,0.00010284,0.01002992,0.04800924
-4.70935468,0.10154389,0.03347494,0.00945381,0.01516099,0.00009380,0.00899268,0.04594339
-4.70335168,0.09881531,0.03228565,0.00900297,0.01438213,0.00008766,0.00827336,0.04514681
-4.69734867,0.09892698,0.03205713,0.00880597,0.01417868,0.00008414,0.00784573,0.04551754
-4.69134567,0.10167683,0.03270444,0.00884183,0.01452824,0.00008295,0.00768568,0.04695688
-4.68534267,0.10687746,0.03414942,0.00909072,0.01541526,0.00008384,0.00777115,0.04936984
-4.67933967,0.11435556,0.03632027,0.00953399,0.01683052,0.00008656,0.00808193,0.05266528
-4.67333667,0.12395058,0.03915088,0.01015420,0.01877023,0.00009090,0.00859941,0.05675596
-4.66733367,0.13551301,0.04258010,0.01093509,0.02123491,0.00009667,0.00930626,0.06155844
-4.66133067,0.14890236,0.04655094,0.01186149,0.02422804,0.00010369,0.01018597,0.06699312
-4.65532766,0.16398523,0.05100986,0.01291928,0.02775458,0.00011179,0.01122258,0.07298430
-4.64932466,0.18063340,0.05590606,0.01409526,0.03181930,0.00012084,0.01240026,0.07946048
-4.64332166,0.19872226,0.06119104,0.01537711,0.03642511,0.00013070,0.01370305,0.08635476
-4.63731866,0.21812953,0.06681812,0.01675331,0.04157134,0.00014127,0.01511469,0.09360546
-4.63131566,0.23873433,0.07274231,0.01821312,0.04725207,0.00015246,0.01661851,0.10115682
-4.62531266,0.26041659,0.07892009,0.01974653,0.05345464,0.00016418,0.01819747,0.10895972
-4.61930965,0.28305677,0.08530943,0.02134422,0.06015822,0.00017636,0.01983426,0.11697239
-4.61330665,0.30653565,0.09186981,0.02299753,0.06733271,0.00018897,0.02151161,0.12516092
-4.60730365,0.33073436,0.09856222,0.02469841,0.07493792,0.00020196,0.02321258,0.13349959
-4.60130065,0.35553430,0.10534918,0.02643936,0.08292309,0.00021530,0.02492103,0.14197078
-4.59529765,0.38081696,0.11219461,0.02821327,0.09122679,0.00022898,0.02662211,0.15056448
-4.58929465,0.40646355,0.11906370,0.03001338,0.09977725,0.00024299,0.02830271,0.15927728
-4.58329165,0.43235442,0.12592255,0.03183299,0.10849316,0.00025731,0.02995201,0.16811095
-4.57728864,0.45836809,0.13273778,0.03366536,0.11728485,0.00027193,0.03156186,0.17707037
-4.57128564,0.48438015,0.13947598,0.03550340,0.12605588,0.00028683,0.03312711,0.18616120
-4.56528264,0.51026185,0.14610315,0.03733949,0.13470503,0.00030199,0.03464588,0.19538705
-4.55927964,0.53587868,0.15258400,0.03916519,0.14312857,0.00031734,0.03611954,0.20474656
-4.55327664,0.56108888,0.15888142,0.04097102,0.15122270,0.00033284,0.03755261,0.21423037
-4.54727364,0.58574221,0.16495596,0.04274629,0.15888625,0.00034838,0.03895248,0.22381824
-4.54127064,0.60967898,0.17076549,0.04447896,0.16602329,0.00036386,0.04032888,0.23347652
-4.53526763,0.63272967,0.17626508,0.04615555,0.17254572,0.00037913,0.04169325,0.24315614
-4.52926463,0.65471514,0.18140717,0.04776120,0.17837572,0.00039403,0.04305790,0.25279124
-4.52326163,0.67544777,0.18614205,0.04927976,0.18344788,0.00040837,0.04443514,0.26229871
-4.51725863,0.69473333,0.19041866,0.05069402,0.18771105,0.00042193,0.04583632,0.27157861
-4.51125563,0.71237398,0.19418576,0.05198605,0.19112976,0.00043450,0.04727083,0.28051564
-4.50525263,0.72817208,0.19739338,0.05313761,0.19368514,0.00044584,0.04874527,0.28898155
-4.49924962,0.74193499,0.19999451,0.05413064,0.19537549,0.00045572,0.05026262,0.29683851
-4.49324662,0.75348051,0.20194706,0.05494786,0.19621621,0.00046390,0.05182168,0.30394328
-4.48724362,0.76264304,0.20321585,0.05557337,0.19623944,0.00047019,0.05341670,0.31015208
-4.48124062,0.76927996,0.20377463,0.05599325,0.19549309,0.00047440,0.05503729,0.31532585
-4.47523762,0.77327816,0.20360801,0.05619621,0.19403964,0.00047638,0.05666860,0.31933570
-4.46923462,0.77456032,0.20271318,0.05617415,0.19195450,0.00047602,0.05829184,0.32206842
-4.46323162,0.77309064,0.20110130,0.05592267,0.18932415,0.00047325,0.05988502,0.32343152
-4.45722861,0.76887980,0.19879852,0.05544144,0.18624402,0.00046808,0.06142402,0.32335784
-4.45122561,0.76198872,0.19584652,0.05473454,0.18281622,0.00046054,0.06288379,0.32180931
-4.44522261,0.75253094,0.19230249,0.05381053,0.17914722,0.00045073,0.06423978,0.31877976
-4.43921961,0.74067351,0.18823865,0.05268257,0.17534531,0.00043882,0.06546936,0.31429659
-4.43321661,0.72663607,0.18374113,0.05136814,0.17151826,0.00042500,0.06655328,0.30842132
-4.42721361,0.71068813,0.17890844,0.04988887,0.16777073,0.00040953,0.06747699,0.30124881
-4.42121061,0.69314469,0.17384936,0.04827001,0.16420198,0.00039271,0.06823182,0.29290537
-4.41520760,0.67435996,0.16868052,0.04653992,0.16090343,0.00037486,0.06881591,0.28354570
-4.40920460,0.65471965,0.16352366,0.04472939,0.15795651,0.00035632,0.06923471,0.27334879
-4.40320160,0.63463189,0.15850261,0.04287089,0.15543056,0.00033747,0.06950129,0.26251308
-4.39719860,0.61451703,0.15374027,0.04099775,0.15338098,0.00031868,0.06963608,0.25125083
-4.39119560,0.59479675,0.14935552,0.03914332,0.15184760,0.00030031,0.06966631,0.23978222
-4.38519260,0.57588276,0.14546024,0.03734010,0.15085344,0.00028272,0.06962504,0.22832903
-4.37918959,0.55816550,0.14215651,0.03561896,0.15040371,0.00026624,0.06954979,0.21710848
-4.37318659,0.54200316,0.13953411,0.03400829,0.15048542,0.00025120,0.06948094,0.20632715
-4.36718359,0.52771153,0.13766831,0.03253335,0.15106734,0.00023785,0.06945985,0.19617538
-4.36118059,0.51555485,0.13661801,0.03121560,0.15210051,0.00022644,0.06952690,0.18682216
-4.35517759,0.50573806,0.13642441,0.03007220,0.15351940,0.00021715,0.06971945,0.17841076
-4.34917459,0.49840076,0.13710992,0.02911560,0.15524351,0.00021014,0.07006988,0.17105522
-4.34317159,0.49361296,0.13867762,0.02835329,0.15717956,0.00020549,0.07060382,0.16483766
-4.33716858,0.49137288,0.14111114,0.02778764,0.15922419,0.00020325,0.07133857,0.15980667
-4.33116558,0.49160676,0.14437483,0.02741592,0.16126705,0.00020341,0.07228194,0.15597666
-4.32516258,0.49417089,0.14841444,0.02723043,0.16319422,0.00020590,0.07343144,0.15332821
-4.31915958,0.49885558,0.15315809,0.02721880,0.16489177,0.00021062,0.07477397,0.15180947
-4.31315658,0.50539113,0.15851755,0.02736437,0.16624951,0.00021742,0.07628595,0.15133844
-4.30715358,0.51345557,0.16438992,0.02764671,0.16716448,0.00022608,0.07793400,0.15180624
