energy_ev,total_up,Cr_p_up,Cr_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.42471236,0.57307224,0.07716937,0.10638966,0.08938381,0.42307727,0.00029904,0.01793508,0.00310699,0.08916901
-3.41870935,0.52408275,0.07713198,0.09964325,0.08107285,0.38201033,0.00026542,0.01617876,0.00273813,0.08488402
-3.41270635,0.47954054,0.07859409,0.09423179,0.07349506,0.34309417,0.00023507,0.01461198,0.00240076,0.08159716
-3.40670335,0.43980023,0.08165094,0.09023454,0.06670302,0.30660499,0.00020821,0.01323570,0.00209583,0.07931995
-3.40070035,0.40514232,0.08640593,0.08771739,0.06073559,0.27276588,0.00018505,0.01204743,0.00182371,0.07804311
-3.39469735,0.37577635,0.09297120,0.08673466,0.05561902,0.24174685,0.00016574,0.01104143,0.00158430,0.07773709
-3.38869435,0.35184642,0.10146843,0.08733136,0.05136833,0.21366690,0.00015046,0.01020911,0.00137706,0.07835323
-3.38269135,0.33343870,0.11202966,0.08954556,0.04798897,0.18859763,0.00013935,0.00953942,0.00120116,0.07982530
-3.37668834,0.32059009,0.12479820,0.09341078,0.04547857,0.16656810,0.00013259,0.00901926,0.00105548,0.08207148
-3.37068534,0.31329763,0.13992922,0.09895825,0.04382881,0.14757051,0.00013037,0.00863401,0.00093879,0.08499668
-3.36468234,0.31152790,0.15759015,0.10621901,0.04302717,0.13156630,0.00013293,0.00836799,0.00084971,0.08849512
-3.35867934,0.31522597,0.17796063,0.11522543,0.04305854,0.11849218,0.00014053,0.00820487,0.00078685,0.09245325
-3.35267634,0.32432343,0.20123179,0.12601244,0.04390677,0.10826595,0.00015347,0.00812822,0.00074883,0.09675271
-3.34667334,0.33874500,0.22760498,0.13861805,0.04555576,0.10079175,0.00017212,0.00812183,0.00073432,0.10127349
-3.34067034,0.35841362,0.25728963,0.15308329,0.04799054,0.09596452,0.00019686,0.00817017,0.00074206,0.10589703
-3.33466733,0.38325367,0.29050032,0.16945147,0.05119779,0.09367359,0.00022812,0.00825870,0.00077087,0.11050939
-3.32866433,0.41319229,0.32745299,0.18776674,0.05516635,0.09380537,0.00026634,0.00837415,0.00081966,0.11500408
-3.32266133,0.44815885,0.36836032,0.20807198,0.05988719,0.09624504,0.00031196,0.00850483,0.00088741,0.11928484
-3.31665833,0.48808266,0.41342640,0.23040620,0.06535334,0.10087746,0.00036543,0.00864073,0.00097315,0.12326792
-3.31065533,0.53288912,0.46284075,0.25480128,0.07155948,0.10758731,0.00042713,0.00877375,0.00107597,0.12688413
-3.30465233,0.58249467,0.51677193,0.28127851,0.07850140,0.11625862,0.00049740,0.00889771,0.00119495,0.13008025
-3.29864932,0.63680089,0.57536093,0.30984478,0.08617529,0.12677393,0.00057648,0.00900843,0.00132918,0.13282002
-3.29264632,0.69568812,0.63871463,0.34048888,0.09457704,0.13901328,0.00066449,0.00910362,0.00147773,0.13508453
-3.28664332,0.75900924,0.70689954,0.37317791,0.10370142,0.15285310,0.00076139,0.00918288,0.00163960,0.13687205
-3.28064032,0.82658387,0.77993627,0.40785418,0.11354129,0.16816539,0.00086698,0.00924748,0.00181376,0.13819730
-3.27463732,0.89819363,0.85779477,0.44443264,0.12408693,0.18481717,0.00098085,0.00930021,0.00199910,0.13909022
-3.26863432,0.97357879,0.94039084,0.48279927,0.13532539,0.20267042,0.00110237,0.00934515,0.00219446,0.13959429
-3.26263132,1.05243664,1.02758387,0.52281041,0.14724000,0.22158268,0.00123068,0.00938740,0.00239861,0.13976445
-3.25662831,1.13442192,1.11917609,0.56429324,0.15980998,0.24140813,0.00136467,0.00943281,0.00261031,0.13966479
-3.25062531,1.21914937,1.21491330,0.60704747,0.17301017,0.26199942,0.00150301,0.00948764,0.00282826,0.13936602
-3.24462231,1.30619836,1.31448701,0.65084834,0.18681090,0.28321003,0.00164413,0.00955833,0.00305118,0.13894293
-3.23861931,1.39511951,1.41753790,0.69545066,0.20117793,0.30489704,0.00178624,0.00965114,0.00327783,0.13847182
-3.23261631,1.48544304,1.52366027,0.74059396,0.21607241,0.32692431,0.00192741,0.00977191,0.00350702,0.13802807
-3.22661331,1.57668828,1.63240723,0.78600844,0.23145089,0.34916574,0.00206556,0.00992578,0.00373763,0.13768397
-3.22061031,1.66837395,1.74329631,0.83142147,0.24726530,0.37150847,0.00219853,0.01011701,0.00396866,0.13750673
-3.21460730,1.76002848,1.85581495,0.87656425,0.26346284,0.39385577,0.00232411,0.01034874,0.00419926,0.13755682
-3.20860430,1.85119979,1.96942568,0.92117841,0.27998580,0.41612934,0.00244016,0.01062290,0.00442867,0.13788666
-3.20260130,1.94146374,2.08357048,0.96502194,0.29677126,0.43827096,0.00254461,0.01094008,0.00465633,0.13853956
-3.19659830,2.03043082,2.19767413,1.00787442,0.31375063,0.46024301,0.00263556,0.01129949,0.00488179,0.13954902
-3.19059530,2.11775028,2.31114645,1.04954082,0.33084913,0.48202804,0.00271131,0.01169898,0.00510473,0.14093829
-3.18459230,2.20311158,2.42338320,1.08985396,0.34798518,0.50362699,0.00277044,0.01213502,0.00532493,0.14272014
-3.17858929,2.28624268,2.53376593,1.12867522,0.36506975,0.52505625,0.00281187,0.01260283,0.00554225,0.14489686
-3.17258629,2.36690541,2.64166086,1.16589346,0.38200576,0.54634346,0.00283483,0.01309649,0.00575655,0.14746039
-3.16658329,2.44488778,2.74641719,1.20142219,0.39868758,0.56752220,0.00283896,0.01360903,0.00596769,0.15039262
-3.16058029,2.51999390,2.84736533,1.23519513,0.41500073,0.58862584,0.00282428,0.01413268,0.00617544,0.15366570
-3.15457729,2.59203193,2.94381550,1.26716031,0.43082193,0.60968068,0.00279119,0.01465897,0.00637946,0.15724250
-3.14857429,2.66080092,3.03505730,1.29727317,0.44601940,0.63069878,0.00274046,0.01517900,0.00657921,0.16107712
-3.14257129,2.72607728,3.12036074,1.32548898,0.46045371,0.65167095,0.00267320,0.01568364,0.00677394,0.16511546
-3.13656828,2.78760201,3.19897936,1.35175511,0.47397908,0.67256007,0.00259082,0.01616370,0.00696264,0.16929589
-3.13056528,2.84506955,3.27015558,1.37600371,0.48644512,0.69329537,0.00249498,0.01661017,0.00714399,0.17354999
-3.12456228,2.89811924,3.33312875,1.39814514,0.49769924,0.71376800,0.00238754,0.01701444,0.00731642,0.17780344
-3.11855928,2.94633018,3.38714588,1.41806292,0.50758936,0.73382816,0.00227048,0.01736845,0.00747804,0.18197709
-3.11255628,2.98922019,3.43147489,1.43561032,0.51596718,0.75328430,0.00214588,0.01766490,0.00762670,0.18598806
-3.10655328,3.02624940,3.46542021,1.45060919,0.52269166,0.77190430,0.00201582,0.01789737,0.00776004,0.18975116
-3.10055028,3.05682850,3.48834020,1.46285104,0.52763279,0.78941910,0.00188235,0.01806046,0.00787551,0.19318036
-3.09454727,3.08033187,3.49966566,1.47210064,0.53067538,0.80552842,0.00174740,0.01814992,0.00797051,0.19619051
-3.08854427,3.09611497,3.49891891,1.47810199,0.53172279,0.81990871,0.00161280,0.01816268,0.00804239,0.19869909
-3.08254127,3.10353566,3.48573236,1.48058650,0.53070040,0.83222305,0.00148019,0.01809695,0.00808862,0.20062814
-3.07653827,3.10197841,3.45986588,1.47928310,0.52755875,0.84213241,0.00135102,0.01795219,0.00810684,0.20190618
-3.07053527,3.09088044,3.42122201,1.47392980,0.52227606,0.84930822,0.00122652,0.01772913,0.00809500,0.20247016
-3.06453227,3.06975866,3.36985824,1.46428618,0.51486023,0.85344529,0.00110770,0.01742971,0.00805141,0.20226723
-3.05852926,3.03823597,3.30599575,1.45014626,0.50534998,0.85427491,0.00099535,0.01705706,0.00797488,0.20125647
-3.05252626,2.99606574,3.23002387,1.43135100,0.49381525,0.85157710,0.00089007,0.01661535,0.00786475,0.19941032
-3.04652326,2.94315315,3.14250012,1.40779991,0.48035671,0.84519190,0.00079223,0.01610975,0.00772096,0.19671570
-3.04052026,2.87957237,3.04414546,1.37946103,0.46510449,0.83502869,0.00070204,0.01554627,0.00754408,0.19317480
-3.03451726,2.80557841,2.93583484,1.34637893,0.44821598,0.82107344,0.00061954,0.01493162,0.00733536,0.18880548
-3.02851426,2.72161315,2.81858330,1.30868000,0.42987301,0.80339332,0.00054464,0.01427309,0.00709665,0.18364119
-3.02251126,2.62830503,2.69352786,1.26657502,0.41027826,0.78213855,0.00047716,0.01357838,0.00683044,0.17773045
-3.01650825,2.52646218,2.56190600,1.22035857,0.38965121,0.75754129,0.00041682,0.01285547,0.00653976,0.17113589
-3.01050525,2.41705935,2.42503123,1.17040543,0.36822362,0.72991167,0.00036327,0.01211244,0.00622812,0.16393285
-3.00450225,2.30121888,2.28426668,1.11716391,0.34623480,0.69963114,0.00031615,0.01135736,0.00589944,0.15620764
-2.99849925,2.18018663,2.14099748,1.06114655,0.32392675,0.66714336,0.00027506,0.01059812,0.00555792,0.14805543
-2.99249625,2.05530375,1.99660305,1.00291844,0.30153935,0.63294311,0.00023961,0.00984232,0.00520794,0.13957792
-2.98649325,1.92797540,1.85242991,0.94308374,0.27930574,0.59756366,0.00020940,0.00909718,0.00485398,0.13088086
-2.98049025,1.79963765,1.70976612,0.88227087,0.25744806,0.56156306,0.00018407,0.00836937,0.00450045,0.12207152
-2.97448724,1.67172393,1.56981802,0.82111711,0.23617357,0.52550995,0.00016328,0.00766502,0.00415165,0.11325609
-2.96848424,1.54563213,1.43368988,0.76025311,0.21567133,0.48996942,0.00014672,0.00698956,0.00381163,0.10453732
-2.96248124,1.42269356,1.30236713,0.70028803,0.19610950,0.45548931,0.00013412,0.00634776,0.00348412,0.09601227
-2.95647824,1.30414479,1.17670340,0.64179566,0.17763323,0.42258749,0.00012525,0.00574361,0.00317246,0.08777031
-2.95047524,1.19110317,1.05741164,0.58530231,0.16036321,0.39174028,0.00011989,0.00518037,0.00287955,0.07989150
-2.94447224,1.08454664,0.94505947,0.53127652,0.14439490,0.36337252,0.00011786,0.00466052,0.00260781,0.07244524
-2.93846923,0.98529823,0.84006848,0.48012101,0.12979829,0.33784920,0.00011901,0.00418580,0.00235913,0.06548936
-2.93246623,0.89401540,0.74271736,0.43216709,0.11661831,0.31546892,0.00012319,0.00375721,0.00213492,0.05906951
-2.92646323,0.81118419,0.65314845,0.38767141,0.10487566,0.29645912,0.00013026,0.00337510,0.00193605,0.05321897
-2.92046023,0.73711801,0.57137724,0.34681510,0.09456806,0.28097308,0.00014010,0.00303913,0.00176289,0.04795881
-2.91445723,0.67196072,0.49730431,0.30970514,0.08567193,0.26908860,0.00015256,0.00274839,0.00161536,0.04329827
-2.90845423,0.61569350,0.43072911,0.27637764,0.07814422,0.26080827,0.00016749,0.00250145,0.00149292,0.03923550
-2.90245123,0.56814513,0.37136498,0.24680301,0.07192454,0.25606124,0.00018470,0.00229643,0.00139466,0.03575850
-2.89644822,0.52900506,0.31885490,0.22089234,0.06693739,0.25470639,0.00020400,0.00213103,0.00131928,0.03284620
-2.89044522,0.49783883,0.27278728,0.19850507,0.06309450,0.25653683,0.00022514,0.00200267,0.00126520,0.03046974
-2.88444222,0.47410528,0.23271158,0.17945735,0.06029718,0.26128562,0.00024785,0.00190854,0.00123058,0.02859377
-2.87843922,0.45717526,0.19815305,0.16353098,0.05843877,0.26863269,0.00027182,0.00184571,0.00121335,0.02717794
-2.87243622,0.44635130,0.16862651,0.15048255,0.05740703,0.27821286,0.00029670,0.00181116,0.00121130,0.02617830
-2.86643322,0.44088801,0.14364881,0.14005268,0.05708652,0.28962494,0.00032211,0.00180197,0.00122211,0.02554878
-2.86043022,0.44001284,0.12274983,0.13197502,0.05736101,0.30244176,0.00034765,0.00181533,0.00124340,0.02524267
-2.85442721,0.44294697,0.10548198,0.12598500,0.05811581,0.31622110,0.00037288,0.00184870,0.00127279,0.02521406
-2.84842421,0.44892602,0.09142818,0.12182805,0.05924003,0.33051720,0.00039735,0.00189988,0.00130792,0.02541925
-2.84242121,0.45722023,0.08020828,0.11926737,0.06062886,0.34489281,0.00042063,0.00196716,0.00134656,0.02581813
-2.83641821,0.46715392,0.07148412,0.11809096,0.06218562,0.35893142,0.00044228,0.00204937,0.00138657,0.02637541
-2.83041521,0.47812369,0.06496322,0.11811789,0.06382381,0.37224929,0.00046189,0.00214604,0.00142602,0.02706191
-2.82441221,0.48961508,0.06040124,0.11920383,0.06546887,0.38450703,0.00047907,0.00225745,0.00146320,0.02785558
-2.81840920,0.50121721,0.05760342,0.12124558,0.06705976,0.39542029,0.00049350,0.00238475,0.00149666,0.02874250
-2.81240620,0.51263493,0.05642486,0.12418454,0.06855023,0.40476909,0.00050491,0.00253005,0.00152521,0.02971761
-2.80640320,0.52369795,0.05676991,0.12800913,0.06990978,0.41240549,0.00051309,0.00269641,0.00154801,0.03078534
-2.80040020,0.53436669,0.05859070,0.13275586,0.07112414,0.41825906,0.00051792,0.00288794,0.00156452,0.03195988
-2.79439720,0.54473411,0.06188467,0.13850903,0.07219535,0.42234010,0.00051937,0.00310977,0.00157454,0.03326528
-2.78839420,0.55502354,0.06669128,0.14539898,0.07314132,0.42474005,0.00051746,0.00336800,0.00157822,0.03473515
-2.78239120,0.56558201,0.07308783,0.15359870,0.07399489,0.42562914,0.00051234,0.00366964,0.00157602,0.03641207
-2.77638819,0.57686906,0.08118427,0.16331879,0.07480236,0.42525124,0.00050421,0.00402247,0.00156870,0.03834661
-2.77038519,0.58944106,0.09111712,0.17480076,0.07562146,0.42391578,0.00049335,0.00443491,0.00155728,0.04059595
-2.76438219,0.60393131,0.10304241,0.18830866,0.07651889,0.42198719,0.00048012,0.00491573,0.00154301,0.04322215
-2.75837919,0.62102608,0.11712771,0.20411910,0.07756745,0.41987198,0.00046494,0.00547382,0.00152734,0.04629007
-2.75237619,0.64143745,0.13354320,0.22250992,0.07884277,0.41800388,0.00044824,0.00611788,0.00151180,0.04986489
-2.74637319,0.66587347,0.15245213,0.24374763,0.08041986,0.41682760,0.00043052,0.00685602,0.00149803,0.05400939
-2.74037019,0.69500659,0.17400055,0.26807409,0.08236954,0.41678183,0.00041227,0.00769541,0.00148763,0.05878103
-2.73436718,0.72944146,0.19830684,0.29569267,0.08475478,0.41828183,0.00039398,0.00864186,0.00148217,0.06422882
-2.72836418,0.76968326,0.22545105,0.32675457,0.08762735,0.42170267,0.00037614,0.00969941,0.00148307,0.07039027
-2.72236118,0.81610765,0.25546477,0.36134563,0.09102464,0.42736334,0.00035919,0.01086989,0.00149159,0.07728835
-2.71635818,0.86893389,0.28832154,0.39947448,0.09496696,0.43551269,0.00034355,0.01215261,0.00150873,0.08492872
-2.71035518,0.92820213,0.32392865,0.44106243,0.09945541,0.44631757,0.00032957,0.01354402,0.00153525,0.09329728
-2.70435218,0.99375613,0.36212049,0.48593585,0.10447039,0.45985381,0.00031755,0.01503743,0.00157158,0.10235829
-2.69834917,1.06523260,0.40265409,0.53382149,0.10997098,0.47610027,0.00030772,0.01662290,0.00161781,0.11205301
-2.69234617,1.14205772,0.44520717,0.58434540,0.11589501,0.49493657,0.00030025,0.01828718,0.00167372,0.12229923
-2.68634317,1.22345173,0.48937915,0.63703566,0.12216012,0.51614430,0.00029522,0.02001379,0.00173875,0.13299150
-2.68034017,1.30844177,0.53469514,0.69132915,0.12866565,0.53941208,0.00029266,0.02178320,0.00181202,0.14400233
-2.67433717,1.39588288,0.58061341,0.74658257,0.13529534,0.56434420,0.00029250,0.02357323,0.00189238,0.15518437
-2.66833417,1.48448684,0.62653585,0.80208734,0.14192081,0.59047265,0.00029465,0.02535951,0.00197845,0.16637341
-2.66233117,1.57285810,0.67182166,0.85708813,0.14840563,0.61727222,0.00029893,0.02711607,0.00206867,0.17739230
-2.65632816,1.65953556,0.71580360,0.91080440,0.15460987,0.64417801,0.00030512,0.02881606,0.00216138,0.18805567
-2.65032516,1.74303877,0.75780647,0.96245417,0.16039503,0.67060496,0.00031296,0.03043260,0.00225489,0.19817519
-2.64432216,1.82191689,0.79716702,1.01127910,0.16562898,0.69596857,0.00032217,0.03193958,0.00234755,0.20756529
-2.63831916,1.89479826,0.83325465,1.05656972,0.17019089,0.71970600,0.00033245,0.03331257,0.00243785,0.21604915
-2.63231616,1.96043875,0.86549193,1.09768983,0.17397577,0.74129685,0.00034346,0.03452968,0.00252451,0.22346456
-2.62631316,2.01776663,0.89337404,1.13409876,0.17689861,0.76028285,0.00035490,0.03557239,0.00260652,0.22966960
-2.62031016,2.06592205,0.91648639,1.16537048,0.17889774,0.77628559,0.00036646,0.03642627,0.00268326,0.23454778
-2.61430715,2.10428943,0.93451937,1.19120865,0.17993747,0.78902157,0.00037784,0.03708160,0.00275451,0.23801239
-2.60830415,2.13252117,0.94727971,1.21145677,0.18000973,0.79831425,0.00038880,0.03753377,0.00282056,0.24000992
-2.60230115,2.15055173,0.95469784,1.22610295,0.17913472,0.80410221,0.00039909,0.03778363,0.00288220,0.24052242
-2.59629815,2.15860140,0.95683087,1.23527906,0.17736054,0.80644349,0.00040853,0.03783752,0.00294074,0.23956855
-2.59029515,2.15716969,0.95386106,1.23925433,0.17476183,0.80551570,0.00041697,0.03770718,0.00299804,0.23720341
-2.58429215,2.14701871,0.94608986,1.23842385,0.17143752,0.80161204,0.00042432,0.03740945,0.00305648,0.23351704
-2.57828914,2.12914743,0.93392785,1.23329250,0.16750767,0.79513329,0.00043050,0.03696578,0.00311893,0.22863178
-2.57228614,2.10475808,0.91788105,1.22445536,0.16310972,0.78657620,0.00043552,0.03640157,0.00318869,0.22269844
-2.56628314,2.07521634,0.89853423,1.21257560,0.15839423,0.77651862,0.00043939,0.03574543,0.00326941,0.21589160
-2.56028014,2.04200715,0.87653217,1.19836118,0.15352028,0.76560206,0.00044219,0.03502826,0.00336507,0.20840412
-2.55427714,2.00668830,0.85255949,1.18254146,0.14865070,0.75451212,0.00044403,0.03428234,0.00347980,0.20044120
-2.54827414,1.97084354,0.82732027,1.16584516,0.14394742,0.74395774,0.00044503,0.03354034,0.00361784,0.19221415
-2.54227114,1.93603741,0.80151801,1.14898047,0.13956698,0.73464964,0.00044536,0.03283438,0.00378342,0.18393411
-2.53626813,1.90377333,0.77583696,1.13261843,0.13565643,0.72727902,0.00044519,0.03219507,0.00398060,0.17580608
-2.53026513,1.87545628,0.75092537,1.11738015,0.13234968,0.72249682,0.00044472,0.03165074,0.00421321,0.16802323
-2.52426213,1.85236139,0.72738118,1.10382806,0.12976442,0.72089443,0.00044414,0.03122660,0.00448468,0.16076201
-2.51825913,1.83560874,0.70574063,1.09246144,0.12799968,0.72298616,0.00044365,0.03094419,0.00479797,0.15417783
-2.51225613,1.82614498,0.68646971,1.08371575,0.12713403,0.72919411,0.00044346,0.03082084,0.00515544,0.14840175
-2.50625313,1.82473139,0.66995871,1.07796538,0.12722440,0.73983567,0.00044375,0.03086935,0.00555874,0.14353801
-2.50025013,1.83193810,0.65651953,1.07552887,0.12830556,0.75511401,0.00044472,0.03109770,0.00600876,0.13966254
-2.49424712,1.84814372,0.64638561,1.07667583,0.13039013,0.77511165,0.00044652,0.03150905,0.00650552,0.13682244
-2.48824412,1.87353952,0.63971392,1.08163438,0.13346919,0.79978742,0.00044933,0.03210176,0.00704817,0.13503627
-2.48224112,1.90813724,0.63658874,1.09059823,0.13751324,0.82897665,0.00045329,0.03286954,0.00763493,0.13429526
-2.47623812,1.95177942,0.63702674,1.10373237,0.14247365,0.86239459,0.00045852,0.03380181,0.00826307,0.13456509
-2.47023512,2.00415154,0.64098281,1.12117669,0.14828438,0.89964310,0.00046514,0.03488401,0.00892898,0.13578846
-2.46423212,2.06479504,0.64835641,1.14304687,0.15486400,0.94022020,0.00047322,0.03609815,0.00962816,0.13788793
-2.45822911,2.13312073,0.65899800,1.16943236,0.16211784,0.98353242,0.00048285,0.03742329,0.01035534,0.14076931
-2.45222611,2.20842213,0.67271533,1.20039137,0.16994040,1.02890958,0.00049407,0.03883622,0.01110455,0.14432512
-2.44622311,2.28988861,0.68927954,1.23594329,0.17821779,1.07562161,0.00050689,0.04031205,0.01186923,0.14843828
-2.44022011,2.37661836,0.70843086,1.27605902,0.18683028,1.12289699,0.00052130,0.04182493,0.01264241,0.15298568
-2.43421711,2.46763134,0.72988405,1.32065009,0.19565484,1.16994232,0.00053728,0.04334872,0.01341683,0.15784175
-2.42821411,2.56188256,0.75333362,1.36955759,0.20456771,1.21596252,0.00055475,0.04485764,0.01418515,0.16288177
-2.42221111,2.65827595,0.77845889,1.42254195,0.21344692,1.26018101,0.00057361,0.04632696,0.01494008,0.16798492
-2.41620810,2.75567936,0.80492916,1.47927473,0.22217469,1.30185939,0.00059373,0.04773361,0.01567461,0.17303699
-2.41020510,2.85294081,0.83240896,1.53933347,0.23063974,1.34031588,0.00061493,0.04905668,0.01638215,0.17793274
-2.40420210,2.94890629,0.86056357,1.60220052,0.23873941,1.37494217,0.00063701,0.05027792,0.01705671,0.18257784
-2.39819910,3.04243908,0.88906476,1.66726644,0.24638158,1.40521790,0.00065974,0.05138210,0.01769304,0.18689029
-2.39219610,3.13244053,0.91759686,1.73383848,0.25348629,1.43072249,0.00068287,0.05235728,0.01828674,0.19080156
-2.38619310,3.21787179,0.94586287,1.80115408,0.25998711,1.45114401,0.00070613,0.05319493,0.01883439,0.19425714
-2.38019010,3.29777610,0.97359059,1.86839914,0.26583209,1.46628456,0.00072925,0.05388998,0.01933357,0.19721675
-2.37418709,3.37130075,1.00053851,1.93473046,0.27098437,1.47606234,0.00075195,0.05444073,0.01978289,0.19965417
-2.36818409,3.43771807,1.02650105,1.99930127,0.27542239,1.48051027,0.00077399,0.05484864,0.02018203,0.20155665
-2.36218109,3.49644418,1.05131304,2.06128883,0.27913963,1.47977121,0.00079515,0.05511799,0.02053162,0.20292408
-2.35617809,3.54705484,1.07485296,2.11992244,0.28214397,1.47409025,0.00081527,0.05525556,0.02083325,0.20376784
-2.35017509,3.58929722,1.09704468,2.17451052,0.28445665,1.46380427,0.00083425,0.05527008,0.02108929,0.20410947
-2.34417209,3.62309688,1.11785753,2.22446519,0.28611083,1.44932927,0.00085208,0.05517183,0.02130280,0.20397915
-2.33816908,3.64855927,1.13730441,2.26932288,0.28714979,1.43114604,0.00086884,0.05497202,0.02147741,0.20341410
-2.33216608,3.66596521,1.15543799,2.30875972,0.28762499,1.40978472,0.00088474,0.05468236,0.02161708,0.20245695
-2.32616308,3.67576035,1.17234491,2.34260080,0.28759377,1.38580887,0.00090009,0.05431457,0.02172602,0.20115405
-2.32016008,3.67853859,1.18813826,2.37082261,0.28711710,1.35979946,0.00091535,0.05387991,0.02180847,0.19955388
-2.31415708,3.67501995,1.20294857,2.39354841,0.28625715,1.33233952,0.00093112,0.05338888,0.02186855,0.19770551
-2.30815408,3.66602358,1.21691368,2.41103681,0.28507513,1.30399968,0.00094811,0.05285092,0.02191015,0.19565723
-2.30215108,3.65243697,1.23016811,2.42366399,0.28362909,1.27532509,0.00096717,0.05227424,0.02193672,0.19345526
-2.29614807,3.63518254,1.24283225,2.43190067,0.28197209,1.24682392,0.00098929,0.05166570,0.02195124,0.19114272
-2.29014507,3.61518304,1.25500234,2.43628502,0.28015067,1.21895768,0.00101553,0.05103083,0.02195607,0.18875867
-2.28414207,3.59332713,1.26674149,2.43739307,0.27820366,1.19213328,0.00104703,0.05037387,0.02195293,0.18633741
-2.27813907,3.57043689,1.27807254,2.43580825,0.27616145,1.16669707,0.00108500,0.04969789,0.02194280,0.18390797
-2.27213607,3.54723844,1.28897317,2.43209184,0.27404569,1.14293058,0.00113065,0.04900498,0.02192597,0.18149374
-2.26613307,3.52433711,1.29937363,2.42675587,0.27186943,1.12104797,0.00118518,0.04829638,0.02190199,0.17911225
-2.26013007,3.50219831,1.30915740,2.42024004,0.26963770,1.10119504,0.00124970,0.04757275,0.02186973,0.17677516
-2.25412706,3.48113480,1.31816472,2.41289380,0.26734849,1.08344968,0.00132525,0.04683431,0.02182743,0.17448835
-2.24812406,3.46130097,1.32619903,2.40496445,0.26499407,1.06782359,0.00141267,0.04608103,0.02177276,0.17225212
-2.24212106,3.44269431,1.33303594,2.39659188,0.26256255,1.05426526,0.00151262,0.04531278,0.02170288,0.17006155
-2.23611806,3.42516386,1.33843429,2.38780991,0.26003965,1.04266405,0.00162552,0.04452939,0.02161459,0.16790692
-2.23011506,3.40842523,1.34214879,2.37855393,0.25741057,1.03285538,0.00175148,0.04373078,0.02150440,0.16577418
-2.22411206,3.39208136,1.34394342,2.36867430,0.25466182,1.02462691,0.00189027,0.04291696,0.02136867,0.16364562
-2.21810905,3.37564785,1.34360494,2.35795430,0.25178294,1.01772589,0.00204133,0.04208803,0.02120369,0.16150053
-2.21210605,3.35858185,1.34095560,2.34613152,0.24876809,1.01186733,0.00220368,0.04124420,0.02100589,0.15931592
-2.20610305,3.34031286,1.33586452,2.33292125,0.24561727,1.00674327,0.00237595,0.04038571,0.02077187,0.15706738
-2.20010005,3.32027406,1.32825671,2.31804031,0.24233725,1.00203273,0.00255640,0.03951289,0.02049860,0.15472997
-2.19409705,3.29793275,1.31811956,2.30122995,0.23894205,0.99741241,0.00274286,0.03862607,0.02018350,0.15227914
-2.18809405,3.27281846,1.30550610,2.28227646,0.23545305,0.99256779,0.00293285,0.03772559,0.01982454,0.14969169
-2.18209105,3.24454745,1.29053502,2.26102823,0.23189859,0.98720438,0.00312355,0.03681187,0.01942037,0.14694681
-2.17608804,3.21284262,1.27338726,2.23740853,0.22831315,0.98105866,0.00331190,0.03588539,0.01897039,0.14402699
-2.17008504,3.17754802,1.25429953,2.21142332,0.22473618,0.97390847,0.00349465,0.03494678,0.01847476,0.14091899
-2.16408204,3.13863736,1.23355498,2.18316386,0.22121049,0.96558223,0.00366845,0.03399691,0.01793452,0.13761470
-2.15807904,3.09621641,1.21147171,2.15280418,0.21778051,0.95596663,0.00382993,0.03303695,0.01735153,0.13411182
-2.15207604,3.05051929,1.18838962,2.12059384,0.21449021,0.94501231,0.00397582,0.03206850,0.01672850,0.13041448
-2.14607304,3.00189900,1.16465655,2.08684655,0.21138111,0.93273718,0.00410304,0.03109362,0.01606894,0.12653360
-2.14007004,2.95081290,1.14061436,2.05192561,0.20849017,0.91922707,0.00420876,0.03011496,0.01537708,0.12248703
-2.13406703,2.89780390,1.11658583,2.01622714,0.20584798,0.90463352,0.00429056,0.02913578,0.01465782,0.11829950
-2.12806403,2.84347836,1.09286307,1.98016223,0.20347699,0.88916858,0.00434644,0.02815996,0.01391659,0.11400226
-2.12206103,2.78848188,1.06969812,1.94413906,0.20139029,0.87309694,0.00437495,0.02719197,0.01315924,0.10963245
-2.11605803,2.73347416,1.04729611,1.90854610,0.19959061,0.85672523,0.00437519,0.02623686,0.01239189,0.10523230
-2.11005503,2.67910400,1.02581143,1.87373724,0.19806984,0.84038934,0.00434686,0.02530008,0.01162081,0.10084801
-2.10405203,2.62598565,1.00534692,1.84001957,0.19680910,0.82443986,0.00429027,0.02438743,0.01085225,0.09652851
-2.09804902,2.57467735,0.98595602,1.80764437,0.19577917,0.80922652,0.00420635,0.02350484,0.01009233,0.09232409
-2.09204602,2.52566311,0.96764775,1.77680152,0.19494149,0.79508225,0.00409658,0.02265819,0.00934685,0.08828486
-2.08604302,2.47933804,0.95039386,1.74761743,0.19424951,0.78230756,0.00396295,0.02185314,0.00862123,0.08445928
-2.08004002,2.43599800,0.93413786,1.72015631,0.19365047,0.77115607,0.00380790,0.02109486,0.00792036,0.08089269
-2.07403702,2.39583360,0.91880520,1.69442440,0.19308736,0.76182180,0.00363425,0.02038789,0.00724854,0.07762589
-2.06803402,2.35892857,0.90431393,1.67037673,0.19250115,0.75442898,0.00344509,0.01973595,0.00660943,0.07469396
-2.06203102,2.32526259,0.89058514,1.64792577,0.19183306,0.74902480,0.00324367,0.01914173,0.00600596,0.07212522
