energy_ev,total_up,total_down,B_p_up,B_p_down,B_d_up,B_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-2.95047524,2.44261627,-3.47114555,0.17502067,-1.00053470,0.00000000,-0.00000000,0.87404362,-1.89028644,1.41372277,-1.99453132,0.04521683,-0.04978440,0.77524361,-0.85645078
-2.94447224,2.45274737,-3.41996787,0.16522973,-0.97834310,0.00000000,-0.00000000,0.82924148,-1.89257544,1.43767546,-1.94958037,0.04530722,-0.04821120,0.77806952,-0.85366762
-2.93846923,2.46668786,-3.36122593,0.15648674,-0.95295125,0.00000000,-0.00000000,0.79117513,-1.89187367,1.46310672,-1.89818582,0.04541689,-0.04663842,0.78151868,-0.85038585
-2.93246623,2.48392607,-3.29669180,0.14876886,-0.92504282,0.00000000,-0.00000000,0.75949242,-1.88913650,1.48959276,-1.84152209,0.04554353,-0.04509734,0.78553784,-0.84685792
-2.92646323,2.50386416,-3.22828412,0.14204060,-0.89535921,0.00000000,-0.00000000,0.73376358,-1.88546540,1.51667890,-1.78085844,0.04568356,-0.04361977,0.79004041,-0.84335398
-2.92046023,2.52583138,-3.15802068,0.13625541,-0.86467997,0.00000000,-0.00000000,0.71349509,-1.88207932,1.54389081,-1.71752762,0.04583199,-0.04223743,0.79490664,-0.84015604
-2.91445723,2.54910050,-3.08796763,0.13135736,-0.83380193,0.00000000,-0.00000000,0.69814318,-1.88027987,1.57074701,-1.65289302,0.04598244,-0.04098132,0.79998540,-0.83755155
-2.90845423,2.57290716,-3.02018644,0.12728269,-0.80351780,0.00000000,-0.00000000,0.68712715,-1.88141107,1.59677257,-1.58831545,0.04612722,-0.03988116,0.80509776,-0.83582637
-2.90245123,2.59647188,-2.95668011,0.12396149,-0.77459483,0.00000000,-0.00000000,0.67984223,-1.88681486,1.62151365,-1.52512024,0.04625744,-0.03896479,0.81004229,-0.83525730
-2.89644822,2.61902420,-2.89934004,0.12131937,-0.74775415,0.00000000,-0.00000000,0.67567225,-1.89778371,1.64455240,-1.46456576,0.04636335,-0.03825767,0.81460192,-0.83610432
-2.89044522,2.63982821,-2.84989491,0.11927914,-0.72365141,0.00000000,-0.00000000,0.67400199,-1.91551174,1.66552162,-1.40781404,0.04643462,-0.03778240,0.81855215,-0.83860280
-2.88444222,2.65820837,-2.80986317,0.11776259,-0.70285926,0.00000000,-0.00000000,0.67422916,-1.94104616,1.68411871,-1.35590425,0.04646083,-0.03755828,0.82167024,-0.84295570
-2.87843922,2.67357473,-2.78051017,0.11669228,-0.68585222,0.00000000,-0.00000000,0.67577580,-1.97524062,1.70011815,-1.30972971,0.04643186,-0.03760090,0.82374493,-0.84932620
-2.87243622,2.68544629,-2.76281152,0.11599326,-0.67299418,0.00000000,-0.00000000,0.67809916,-2.01871253,1.71338193,-1.27001889,0.04633846,-0.03792180,0.82458621,-0.85783091
-2.86643322,2.69347139,-2.75742354,0.11559482,-0.66452913,0.00000000,-0.00000000,0.68070155,-2.07180582,1.72386736,-1.23732076,0.04617274,-0.03852815,0.82403474,-0.86853394
-2.86043022,2.69744402,-2.76466189,0.11543200,-0.66057512,0.00000000,-0.00000000,0.68313913,-2.13456111,1.73163178,-1.21199499,0.04592859,-0.03942250,0.82197026,-0.88144213
-2.85442721,2.69731532,-2.78448912,0.11544708,-0.66112171,0.00000000,-0.00000000,0.68502930,-2.20669466,1.73683381,-1.19420678,0.04560216,-0.04060254,0.81831870,-0.89650165
-2.84842421,2.69319930,-2.81651165,0.11559071,-0.66603097,0.00000000,-0.00000000,0.68605642,-2.28758729,1.73973100,-1.18392674,0.04519213,-0.04206098,0.81305759,-0.91359621
-2.84242121,2.68537272,-2.85998649,0.11582280,-0.67504199,0.00000000,-0.00000000,0.68597572,-2.37628451,1.74067375,-1.18093543,0.04469999,-0.04378547,0.80621936,-0.93254703
-2.83641821,2.67426864,-2.91383762,0.11611306,-0.68777872,0.00000000,-0.00000000,0.68461515,-2.47150806,1.74009575,-1.18483256,0.04413014,-0.04575857,0.79789248,-0.95311460
-2.83041521,2.66046402,-2.97668185,0.11644123,-0.70376096,0.00000000,-0.00000000,0.68187524,-2.57167927,1.73850121,-1.19505043,0.04348985,-0.04795791,0.78822032,-0.97500241
-2.82441221,2.64466179,-3.04686334,0.11679679,-0.72241816,0.00000000,-0.00000000,0.67772674,-2.67495377,1.73644939,-1.21087122,0.04278917,-0.05035629,0.77739771,-0.99786236
-2.81840920,2.62766801,-3.12249597,0.11717845,-0.74310562,0.00000000,-0.00000000,0.67220639,-2.77926673,1.73453700,-1.23144767,0.04204061,-0.05292206,0.76566543,-1.02130201
-2.81240620,2.61036521,-3.20151238,0.11759315,-0.76512268,0.00000000,-0.00000000,0.66541074,-2.88238738,1.73337916,-1.25582657,0.04125883,-0.05561947,0.75330283,-1.04489307
-2.80640320,2.59368288,-3.28171808,0.11805476,-0.78773231,0.00000000,-0.00000000,0.65748851,-2.98198101,1.73358980,-1.28297434,0.04046011,-0.05840920,0.74061889,-1.06818129
-2.80040020,2.57856638,-3.36084912,0.11858258,-0.81018146,0.00000000,-0.00000000,0.64863159,-3.07567631,1.73576213,-1.31180418,0.03966183,-0.06124899,0.72794211,-1.09069698
-2.79439720,2.56594556,-3.43663142,0.11919948,-0.83172174,0.00000000,-0.00000000,0.63906526,-3.16113565,1.74045003,-1.34120386,0.03888189,-0.06409434,0.71560973,-1.11196618
-2.78839420,2.55670430,-3.50683997,0.11993010,-0.85162956,0.00000000,-0.00000000,0.62903784,-3.23612564,1.74815105,-1.37006359,0.03813805,-0.06689932,0.70395659,-1.13152182
-2.78239120,2.55165209,-3.56935593,0.12079885,-0.86922535,0.00000000,-0.00000000,0.61881033,-3.29858526,1.75929168,-1.39730316,0.03744728,-0.06961743,0.69330415,-1.14891466
-2.77638819,2.55149883,-3.62222002,0.12182804,-0.88389111,0.00000000,-0.00000000,0.60864636,-3.34668891,1.77421535,-1.42189770,0.03682525,-0.07220249,0.68395012,-1.16372365
-2.77038519,2.55683345,-3.66368035,0.12303614,-0.89508575,0.00000000,-0.00000000,0.59880280,-3.37890188,1.79317352,-1.44290127,0.03628566,-0.07460960,0.67615898,-1.17556525
-2.76438219,2.56810733,-3.69223351,0.12443624,-0.90235794,0.00000000,-0.00000000,0.58952141,-3.39402613,1.81632012,-1.45946797,0.03583984,-0.07679605,0.67015379,-1.18410175
-2.75837919,2.58562260,-3.70665767,0.12603476,-0.90535590,0.00000000,-0.00000000,0.58102171,-3.39123455,1.84370940,-1.47086970,0.03549629,-0.07872223,0.66610955,-1.18904816
-2.75237619,2.60952588,-3.70603690,0.12783061,-0.90383396,0.00000000,-0.00000000,0.57349528,-3.37009257,1.87529706,-1.47651053,0.03526044,-0.08035242,0.66414820,-1.19017762
-2.74637319,2.63980704,-3.68977632,0.12981459,-0.89765586,0.00000000,-0.00000000,0.56710157,-3.33056629,1.91094448,-1.47593717,0.03513440,-0.08165564,0.66433554,-1.18732535
-2.74037019,2.67630309,-3.65760790,0.13196934,-0.88679455,0.00000000,-0.00000000,0.56196524,-3.27301733,1.95042557,-1.46884537,0.03511692,-0.08260623,0.66668003,-1.18039108
-2.73436718,2.71870649,-3.60958720,0.13426962,-0.87132890,0.00000000,-0.00000000,0.55817503,-3.19818461,1.99343595,-1.45508239,0.03520344,-0.08318444,0.67113337,-1.16934008
-2.72836418,2.76657745,-3.54608166,0.13668300,-0.85143727,0.00000000,-0.00000000,0.55578392,-3.10715437,2.03960370,-1.43464542,0.03538623,-0.08337680,0.67759299,-1.15420277
-2.72236118,2.81935942,-3.46775115,0.13917097,-0.82738852,0.00000000,-0.00000000,0.55481055,-3.00131993,2.08850119,-1.40767631,0.03565464,-0.08317645,0.68590613,-1.13507321
-2.71635818,2.87639696,-3.37552191,0.14169028,-0.79953078,0.00000000,-0.00000000,0.55524164,-2.88233317,2.13965732,-1.37445274,0.03599548,-0.08258319,0.69587542,-1.11210648
-2.71035518,2.93695516,-3.27055516,0.14419462,-0.76827849,0.00000000,-0.00000000,0.55703512,-2.75204986,2.19256951,-1.33537649,0.03639345,-0.08160348,0.70726571,-1.08551514
-2.70435218,3.00023984,-3.15421149,0.14663641,-0.73409823,0.00000000,-0.00000000,0.56012386,-2.61247144,2.24671498,-1.29095900,0.03683160,-0.08025026,0.71981193,-1.05556484
-2.69834917,3.06541755,-3.02801260,0.14896874,-0.69749397,0.00000000,-0.00000000,0.56441966,-2.46568544,2.30156071,-1.24180502,0.03729193,-0.07854263,0.73322767,-1.02256939
-2.69234617,3.13163487,-2.89360148,0.15114727,-0.65899224,0.00000000,-0.00000000,0.56981735,-2.31380707,2.35657178,-1.18859475,0.03775592,-0.07650538,0.74721424,-0.98688507
-2.68634317,3.19803623,-2.75270247,0.15313202,-0.61912766,0.00000000,-0.00000000,0.57619884,-2.15892387,2.41121789,-1.13206507,0.03820513,-0.07416841,0.76146986,-0.94890458
-2.68034017,3.26377988,-2.60708210,0.15488907,-0.57842948,0.00000000,-0.00000000,0.58343686,-2.00304546,2.46497787,-1.07299055,0.03862174,-0.07156608,0.77569873,-0.90905048
-2.67433717,3.32805166,-2.45851186,0.15639191,-0.53740929,0.00000000,-0.00000000,0.59139848,-1.84805968,2.51734236,-1.01216469,0.03898913,-0.06873641,0.78961970,-0.86776826
-2.66833417,3.39007636,-2.30873355,0.15762255,-0.49655038,0.00000000,-0.00000000,0.59994811,-1.69569621,2.56781485,-0.95038187,0.03929233,-0.06572026,0.80297419,-0.82551915
-2.66233117,3.44912673,-2.15942797,0.15857219,-0.45629890,0.00000000,-0.00000000,0.60895019,-1.54749833,2.61591139,-0.88842056,0.03951847,-0.06256043,0.81553323,-0.78277258
-2.65632816,3.50453022,-2.01218731,0.15924154,-0.41705691,0.00000000,-0.00000000,0.61827141,-1.40480304,2.66115957,-0.82702812,0.03965711,-0.05930078,0.82710325,-0.73999858
-2.65032516,3.55567367,-1.86849159,0.15964067,-0.37917745,0.00000000,-0.00000000,0.62778255,-1.26872932,2.70309716,-0.76690744,0.03970056,-0.05598526,0.83753057,-0.69766002
-2.64432216,3.60200625,-1.72968938,0.15978850,-0.34296150,0.00000000,-0.00000000,0.63735999,-1.14017413,2.74127109,-0.70870571,0.03964399,-0.05265706,0.84670439,-0.65620497
-2.63831916,3.64304115,-1.59698271,0.15971184,-0.30865682,0.00000000,-0.00000000,0.64688697,-1.01981535,2.77523731,-0.65300545,0.03948558,-0.04935773,0.85455818,-0.61605930
-2.63231616,3.67835628,-1.47141632,0.15944412,-0.27645833,0.00000000,-0.00000000,0.65625460,-0.90812082,2.80456190,-0.60031781,0.03922646,-0.04612638,0.86106942,-0.57761963
-2.62631316,3.70759436,-1.35387101,0.15902378,-0.24651006,0.00000000,-0.00000000,0.66536276,-0.80536223,2.82882406,-0.55107821,0.03887063,-0.04299899,0.86625784,-0.54124694
-2.62031016,3.73046297,-1.24506088,0.15849253,-0.21890821,0.00000000,-0.00000000,0.67412079,-0.71163301,2.84762091,-0.50564416,0.03842476,-0.04000775,0.87018214,-0.50726098
-2.61430715,3.74673449,-1.14553439,0.15789338,-0.19370514,0.00000000,-0.00000000,0.68244817,-0.62686882,2.86057439,-0.46429519,0.03789789,-0.03718059,0.87293539,-0.47593568
-2.60830415,3.75624648,-1.05567882,0.15726870,-0.17091409,0.00000000,-0.00000000,0.69027501,-0.55086988,2.86734008,-0.42723472,0.03730113,-0.03454081,0.87463935,-0.44749583
-2.60230115,3.75890237,-0.97572794,0.15665831,-0.15051429,0.00000000,-0.00000000,0.69754253,-0.48332394,2.86761760,-0.39459348,0.03664723,-0.03210681,0.87543801,-0.42211504
-2.59629815,3.75467263,-0.90577242,0.15609769,-0.13245625,0.00000000,-0.00000000,0.70420331,-0.42382919,2.86116219,-0.36643456,0.03595014,-0.02989200,0.87549060,-0.39991524
-2.59029515,3.74359624,-0.84577281,0.15561648,-0.11666707,0.00000000,-0.00000000,0.71022140,-0.37191639,2.84779685,-0.34275946,0.03522455,-0.02790483,0.87496450,-0.38096776
-2.58429215,3.72578250,-0.79557448,0.15523720,-0.10305550,0.00000000,-0.00000000,0.71557225,-0.32706964,2.82742441,-0.32351516,0.03448540,-0.02614897,0.87402828,-0.36529586
-2.57828914,3.70141275,-0.75492426,0.15497438,-0.09151673,0.00000000,-0.00000000,0.72024238,-0.28874544,2.80003873,-0.30860170,0.03374745,-0.02462355,0.87284540,-0.35287881
-2.57228614,3.67074203,-0.72348817,0.15483407,-0.08193664,0.00000000,-0.00000000,0.72422878,-0.25638964,2.76573440,-0.29788021,0.03302479,-0.02332360,0.87156858,-0.34365730
-2.56628314,3.63410029,-0.70086981,0.15481375,-0.07419561,0.00000000,-0.00000000,0.72753805,-0.22945228,2.72471429,-0.29118095,0.03233051,-0.02224051,0.87033549,-0.33753992
-2.56028014,3.59189289,-0.68662891,0.15490266,-0.06817170,0.00000000,-0.00000000,0.73018533,-0.20740003,2.67729429,-0.28831124,0.03167633,-0.02136258,0.86926555,-0.33441059
-2.55427714,3.54460031,-0.68029937,0.15508249,-0.06374324,0.00000000,-0.00000000,0.73219295,-0.18972645,2.62390505,-0.28906294,0.03107235,-0.02067560,0.86845821,-0.33413644
-2.54827414,3.49277675,-0.68140641,0.15532847,-0.06079090,0.00000000,-0.00000000,0.73358891,-0.17595989,2.56509030,-0.29321946,0.03052688,-0.02016351,0.86799265,-0.33657593
-2.54227114,3.43704754,-0.68948212,0.15561065,-0.05919913,0.00000000,-0.00000000,0.73440532,-0.16566940,2.50150175,-0.30056184,0.03004632,-0.01980902,0.86792886,-0.34158675
-2.53626813,3.37810526,-0.70407906,0.15589545,-0.05885715,0.00000000,-0.00000000,0.73467673,-0.15846842,2.43389079,-0.31087406,0.02963518,-0.01959418,0.86830987,-0.34903314
-2.53026513,3.31670441,-0.72478123,0.15614735,-0.05965945,0.00000000,-0.00000000,0.73443858,-0.15401674,2.36309712,-0.32394722,0.02929617,-0.01950097,0.86916500,-0.35879229
-2.52426213,3.25365477,-0.75121233,0.15633053,-0.06150592,0.00000000,-0.00000000,0.73372574,-0.15202068,2.29003485,-0.33958259,0.02903030,-0.01951181,0.87051381,-0.37075938
-2.51825913,3.18981333,-0.78304062,0.15641057,-0.06430170,0.00000000,-0.00000000,0.73257132,-0.15223166,2.21567653,-0.35759356,0.02883717,-0.01960995,0.87237045,-0.38485113
-2.51225613,3.12607494,-0.81998052,0.15635594,-0.06795668,0.00000000,-0.00000000,0.73100571,-0.15444339,2.14103568,-0.37780620,0.02871523,-0.01977988,0.87474795,-0.40100753
-2.50625313,3.06336165,-0.86179068,0.15613937,-0.07238494,0.00000000,-0.00000000,0.72905597,-0.15848793,2.06714853,-0.40005880,0.02866207,-0.02000756,0.87766234,-0.41919163
-2.50025013,3.00261102,-0.90826862,0.15573891,-0.07750394,0.00000000,-0.00000000,0.72674556,-0.16423060,1.99505541,-0.42420017,0.02867480,-0.02028057,0.88113603,-0.43938740
-2.49424712,2.94476337,-0.95924219,0.15513872,-0.08323380,0.00000000,-0.00000000,0.72409446,-0.17156421,1.92578242,-0.45008686,0.02875041,-0.02058821,0.88520039,-0.46159570
-2.48824412,2.89074820,-1.01455820,0.15432957,-0.08949646,0.00000000,-0.00000000,0.72111954,-0.18040265,1.86032390,-0.47757958,0.02888606,-0.02092149,0.88989721,-0.48582840
-2.48224112,2.84146995,-1.07406876,0.15330897,-0.09621493,0.00000000,-0.00000000,0.71783525,-0.19067422,1.79962591,-0.50653878,0.02907939,-0.02127305,0.89527899,-0.51210114
-2.47623812,2.79779333,-1.13761595,0.15208106,-0.10331263,0.00000000,-0.00000000,0.71425457,-0.20231487,1.74457121,-0.53681985,0.02932881,-0.02163702,0.90140791,-0.54042490
-2.47023512,2.76052838,-1.20501569,0.15065615,-0.11071290,0.00000000,-0.00000000,0.71039004,-0.21526168,1.69596569,-0.56826796,0.02963366,-0.02200882,0.90835370,-0.57079684
-2.46423212,2.73041552,-1.27604159,0.14905010,-0.11833860,0.00000000,-0.00000000,0.70625485,-0.22944681,1.65452649,-0.60071311,0.02999436,-0.02238493,0.91619029,-0.60319098
-2.45822911,2.70811085,-1.35040986,0.14728337,-0.12611199,0.00000000,-0.00000000,0.70186394,-0.24479226,1.62087180,-0.63396547,0.03041243,-0.02276267,0.92499170,-0.63754925
-2.45222611,2.69417205,-1.42776616,0.14538010,-0.13395478,0.00000000,-0.00000000,0.69723492,-0.26120559,1.59551220,-0.66781151,0.03089050,-0.02313993,0.93482710,-0.67377339
-2.44622311,2.68904496,-1.50767541,0.14336698,-0.14178842,0.00000000,-0.00000000,0.69238883,-0.27857691,1.57884348,-0.70201114,0.03143221,-0.02351495,0.94575559,-0.71171835
-2.44022011,2.69305142,-1.58961537,0.14127213,-0.14953467,0.00000000,-0.00000000,0.68735067,-0.29677725,1.57114087,-0.73629624,0.03204198,-0.02388613,0.95782083,-0.75118766
-2.43421711,2.70637836,-1.67297481,0.13912400,-0.15711639,0.00000000,-0.00000000,0.68214951,-0.31565849,1.57255452,-0.77037081,0.03272486,-0.02425185,0.97104585,-0.79193118
-2.42821411,2.72906874,-1.75705674,0.13695036,-0.16445860,0.00000000,-0.00000000,0.67681841,-0.33505475,1.58310618,-0.80391295,0.03348617,-0.02461038,0.98542838,-0.83364563
-2.42221111,2.76101434,-1.84108708,0.13477738,-0.17148971,0.00000000,-0.00000000,0.67139387,-0.35478543,1.60268702,-0.83657877,0.03433121,-0.02495980,1.00093683,-0.87597809
-2.41620810,2.80195095,-1.92422873,0.13262886,-0.17814297,0.00000000,-0.00000000,0.66591503,-0.37465959,1.63105665,-0.86800833,0.03526486,-0.02529799,1.01750730,-0.91853240
-2.41020510,2.85145597,-2.00560090,0.13052559,-0.18435806,0.00000000,-0.00000000,0.66042253,-0.39448155,1.66784330,-0.89783340,0.03629125,-0.02562269,1.03504159,-0.96087855
-2.40420210,2.90894891,-2.08430297,0.12848500,-0.19008272,0.00000000,-0.00000000,0.65495717,-0.41405748,1.71254544,-0.92568698,0.03741336,-0.02593160,1.05340649,-1.00256462
-2.39819910,2.97369480,-2.15944205,0.12652081,-0.19527441,0.00000000,-0.00000000,0.64955837,-0.43320249,1.76453490,-0.95121414,0.03863268,-0.02622252,1.07243429,-1.04313088
-2.39219610,3.04481088,-2.23016311,0.12464304,-0.19990188,0.00000000,-0.00000000,0.64426252,-0.45174801,1.82306180,-0.97408393,0.03994886,-0.02649348,1.09192462,-1.08212536
-2.38619310,3.12127654,-2.29568022,0.12285809,-0.20394659,0.00000000,-0.00000000,0.63910140,-0.46954891,1.88726144,-0.99400157,0.04135945,-0.02674297,1.11164748,-1.11912033
-2.38019010,3.20194679,-2.35530735,0.12116896,-0.20740382,0.00000000,-0.00000000,0.63410065,-0.48648988,1.95616352,-1.01072070,0.04285967,-0.02697009,1.13134744,-1.15372862
-2.37418709,3.28556913,-2.40848713,0.11957567,-0.21028349,0.00000000,-0.00000000,0.62927841,-0.50249089,2.02870383,-1.02405474,0.04444225,-0.02717473,1.15074887,-1.18561913
-2.36818409,3.37080386,-2.45481591,0.11807575,-0.21261054,0.00000000,-0.00000000,0.62464432,-0.51751097,2.10373852,-1.03388695,0.04609733,-0.02735769,1.16956209,-1.21453052
-2.36218109,3.45624757,-2.49406359,0.11666474,-0.21442481,0.00000000,-0.00000000,0.62019878,-0.53155043,2.18006120,-1.04017860,0.04781252,-0.02752082,1.18749022,-1.24028236
-2.35617809,3.54045958,-2.52618712,0.11533685,-0.21578042,0.00000000,-0.00000000,0.61593269,-0.54465095,2.25642261,-1.04297457,0.04957294,-0.02766700,1.20423658,-1.26278300
-2.35017509,3.62199087,-2.55133649,0.11408556,-0.21674459,0.00000000,-0.00000000,0.61182765,-0.55689370,2.33155286,-1.04240621,0.05136143,-0.02780017,1.21951234,-1.28203369
-2.34417209,3.69941485,-2.56985272,0.11290419,-0.21739594,0.00000000,-0.00000000,0.60785661,-0.56839533,2.40418570,-1.03869106,0.05315886,-0.02792525,1.23304438,-1.29812855
-2.33816908,3.77135929,-2.58225780,0.11178645,-0.21782227,0.00000000,-0.00000000,0.60398494,-0.57930206,2.47308453,-1.03212930,0.05494445,-0.02804796,1.24458285,-1.31125039
-2.33216608,3.83653841,-2.58923671,0.11072690,-0.21811797,0.00000000,-0.00000000,0.60017201,-0.58978212,2.53706918,-1.02309707,0.05669627,-0.02817465,1.25390853,-1.32166238
-2.32616308,3.89378412,-2.59161238,0.10972131,-0.21838103,0.00000000,-0.00000000,0.59637307,-0.60001696,2.59504290,-1.01203684,0.05839171,-0.02831204,1.26083930,-1.32969617
-2.32016008,3.94207527,-2.59031474,0.10876687,-0.21870993,0.00000000,-0.00000000,0.59254132,-0.61019147,2.64601832,-0.99944520,0.06000811,-0.02846693,1.26523598,-1.33573684
-2.31415708,3.98056375,-2.58634528,0.10786227,-0.21920028,0.00000000,-0.00000000,0.58863026,-0.62048404,2.68914163,-0.98585853,0.06152332,-0.02864587,1.26700675,-1.34020558
-2.30815408,4.00859610,-2.58073888,0.10700768,-0.21994170,0.00000000,-0.00000000,0.58459588,-0.63105670,2.72371359,-0.97183724,0.06291634,-0.02885489,1.26611046,-1.34354096
-2.30215108,4.02572978,-2.57452483,0.10620449,-0.22101472,0.00000000,-0.00000000,0.58039886,-0.64204598,2.74920667,-0.95794915,0.06416793,-0.02909915,1.26255814,-1.34617980
-2.29614807,4.03174282,-2.56868869,0.10545500,-0.22248806,0.00000000,-0.00000000,0.57600637,-0.65355505,2.76527713,-0.94475274,0.06526115,-0.02938268,1.25641300,-1.34853862
-2.29014507,4.02663650,-2.56413702,0.10476193,-0.22441630,0.00000000,-0.00000000,0.57139354,-0.66564738,2.77177145,-0.93278089,0.06618189,-0.02970814,1.24778844,-1.35099655
-2.28414207,4.01063025,-2.56166632,0.10412784,-0.22683801,0.00000000,-0.00000000,0.56654441,-0.67834227,2.76872661,-0.92252578,0.06691929,-0.03007670,1.23684439,-1.35388055
-2.27813907,3.98414902,-2.56193750,0.10355450,-0.22977448,0.00000000,-0.00000000,0.56145222,-0.69161261,2.75636389,-0.91442539,0.06746602,-0.03048784,1.22378172,-1.35745365
-2.27213607,3.94780320,-2.56545683,0.10304221,-0.23322893,0.00000000,-0.00000000,0.55611916,-0.70538468,2.73507640,-0.90885205,0.06781851,-0.03093939,1.20883510,-1.36190656
-2.26613307,3.90236184,-2.57256374,0.10258913,-0.23718638,0.00000000,-0.00000000,0.55055542,-0.71954012,2.70541070,-0.90610341,0.06797694,-0.03142753,1.19226446,-1.36735287
-2.26013007,3.84872029,-2.58342570,0.10219068,-0.24161397,0.00000000,-0.00000000,0.54477762,-0.73391989,2.66804325,-0.90639588,0.06794521,-0.03194687,1.17434529,-1.37382805
-2.25412706,3.78786364,-2.59803984,0.10183903,-0.24646181,0.00000000,-0.00000000,0.53880679,-0.74832982,2.62375283,-0.90986072,0.06773068,-0.03249067,1.15535824,-1.38129186
-2.24812406,3.72082758,-2.61624088,0.10152271,-0.25166426,0.00000000,-0.00000000,0.53266591,-0.76254766,2.57339003,-0.91654274,0.06734382,-0.03305099,1.13557856,-1.38963385
-2.24212106,3.64865861,-2.63771441,0.10122642,-0.25714147,0.00000000,-0.00000000,0.52637721,-0.77633101,2.51784539,-0.92640150,0.06679774,-0.03361899,1.11526561,-1.39868154
-2.23611806,3.57237546,-2.66201466,0.10093102,-0.26280126,0.00000000,-0.00000000,0.51995942,-0.78942586,2.45801766,-0.93931481,0.06610766,-0.03418519,1.09465320,-1.40821061
-2.23011506,3.49293362,-2.68858583,0.10061373,-0.26854120,0.00000000,-0.00000000,0.51342515,-0.80157542,2.39478362,-0.95508447,0.06529028,-0.03473974,1.07394109,-1.41795652
-2.22411206,3.41119478,-2.71678569,0.10024858,-0.27425079,0.00000000,-0.00000000,0.50677859,-0.81252868,2.32897101,-0.97344400,0.06436312,-0.03527277,1.05328816,-1.42762686
-2.21810905,3.32790245,-2.74591088,0.09980706,-0.27981372,0.00000000,-0.00000000,0.50001362,-0.82204862,2.26133564,-0.99406801,0.06334394,-0.03577463,1.03280754,-1.43691397
-2.21210605,3.24366507,-2.77522269,0.09925891,-0.28511023,0.00000000,-0.00000000,0.49311267,-0.82991972,2.19254369,-1.01658331,0.06225010,-0.03623618,1.01256410,-1.44550724
-2.20610305,3.15894715,-2.80397283,0.09857318,-0.29001950,0.00000000,-0.00000000,0.48604622,-0.83595456,2.12315987,-1.04058119,0.06109805,-0.03664907,0.99257424,-1.45310463
-2.20010005,3.07406874,-2.83142859,0.09771926,-0.29442203,0.00000000,-0.00000000,0.47877317,-0.83999956,2.05364169,-1.06563096,0.05990287,-0.03700590,0.97280828,-1.45942331
-2.19409705,2.98921288,-2.85689682,0.09666812,-0.29820210,0.00000000,-0.00000000,0.47124201,-0.84193955,1.98433978,-1.09129423,0.05867802,-0.03730046,0.95319511,-1.46420889
-2.18809405,2.90444036,-2.87974639,0.09539346,-0.30125017,0.00000000,-0.00000000,0.46339279,-0.84170142,1.91550388,-1.11713978,0.05743508,-0.03752789,0.93362896,-1.46724342
-2.18209105,2.81971066,-2.89942879,0.09387283,-0.30346534,0.00000000,-0.00000000,0.45515972,-0.83925673,1.84729368,-1.14275865,0.05618371,-0.03768479,0.91397794,-1.46835186
-2.17608804,2.73490759,-2.91549644,0.09208865,-0.30475781,0.00000000,-0.00000000,0.44647451,-0.83462319,1.77979367,-1.16777894,0.05493173,-0.03776932,0.89409388,-1.46740710
-2.17008504,2.64986789,-2.92761847,0.09002910,-0.30505115,0.00000000,-0.00000000,0.43726988,-0.82786534,1.71303071,-1.19187986,0.05368530,-0.03778127,0.87382287,-1.46433352
-2.16408204,2.56441112,-2.93559332,0.08768872,-0.30428459,0.00000000,-0.00000000,0.42748348,-0.81909405,1.64699317,-1.21480455,0.05244916,-0.03772208,0.85301607,-1.45910906
-2.15807904,2.47836871,-2.93935791,0.08506883,-0.30241506,0.00000000,-0.00000000,0.41706165,-0.80846522,1.58165017,-1.23637095,0.05122701,-0.03759483,0.83154009,-1.45176581
-2.15207604,2.39161080,-2.93899272,0.08217773,-0.29941890,0.00000000,-0.00000000,0.40596304,-0.79617728,1.51696994,-1.25648017,0.05002184,-0.03740418,0.80928636,-1.44238908
-2.14607304,2.30406894,-2.93472238,0.07903052,-0.29529326,0.00000000,-0.00000000,0.39416171,-0.78246779,1.45293596,-1.27512186,0.04883631,-0.03715629,0.78617916,-1.43111511
-2.14007004,2.21575372,-2.92691128,0.07564875,-0.29005704,0.00000000,-0.00000000,0.38164975,-0.76760888,1.38956014,-1.29237583,0.04767313,-0.03685868,0.76218161,-1.41812709
-2.13406703,2.12676625,-2.91605392,0.07205981,-0.28375118,0.00000000,-0.00000000,0.36843898,-0.75190162,1.32689229,-1.30840985,0.04653527,-0.03652001,0.73729964,-1.40364994
-2.12806403,2.03730302,-2.90275997,0.06829608,-0.27643846,0.00000000,-0.00000000,0.35456188,-0.73566930,1.26502547,-1.32347314,0.04542621,-0.03614989,0.71158344,-1.38794352
-2.12206103,1.94765411,-2.88773400,0.06439392,-0.26820250,0.00000000,-0.00000000,0.34007159,-0.71924969,1.20409718,-1.33788554,0.04435003,-0.03575861,0.68512660,-1.37129474
-2.11605803,1.85819502,-2.87175039,0.06039259,-0.25914615,0.00000000,-0.00000000,0.32504094,-0.70298642,1.14428652,-1.35202277,0.04331134,-0.03535681,0.65806291,-1.35400858
-2.11005503,1.76937283,-2.85562416,0.05633301,-0.24938920,0.00000000,-0.00000000,0.30956067,-0.68721957,1.08580760,-1.36629791,0.04231519,-0.03495516,0.63056096,-1.33639830
